Orthogroup	Prba	Prao
OG0000570	Prba.g_01669	Prao.g_00087
OG0000571	Prba.g_01668	Prao.g_00088
OG0000572	Prba.g_01667	Prao.g_00089
OG0000573	Prba.g_01664	Prao.g_00092
OG0000574	Prba.g_01663	Prao.g_00093
OG0000575	Prba.g_01662	Prao.g_00094
OG0000576	Prba.g_01661	Prao.g_00095
OG0000577	Prba.g_01660	Prao.g_00096
OG0000578	Prba.g_01659	Prao.g_00097
OG0000579	Prba.g_01658	Prao.g_00098
OG0000580	Prba.g_01657	Prao.g_00099
OG0000581	Prba.g_01656	Prao.g_00100
OG0000582	Prba.g_01655	Prao.g_00101
OG0000583	Prba.g_01654	Prao.g_00102
OG0000584	Prba.g_01653	Prao.g_00103
OG0000585	Prba.g_01652	Prao.g_00104
OG0000586	Prba.g_01650	Prao.g_00106
OG0000587	Prba.g_01649	Prao.g_00107
OG0000588	Prba.g_01647	Prao.g_00109
OG0000589	Prba.g_01646	Prao.g_00110
OG0000590	Prba.g_01644	Prao.g_00112
OG0000591	Prba.g_01638	Prao.g_00117
OG0000592	Prba.g_01637	Prao.g_00118
OG0000593	Prba.g_01636	Prao.g_00119
OG0000594	Prba.g_01634	Prao.g_00121
OG0000595	Prba.g_01633	Prao.g_00122
OG0000596	Prba.g_01632	Prao.g_00123
OG0000597	Prba.g_01630	Prao.g_00125
OG0000598	Prba.g_01629	Prao.g_00126
OG0000599	Prba.g_01628	Prao.g_00127
OG0000600	Prba.g_01627	Prao.g_00128
OG0000601	Prba.g_01625	Prao.g_00130
OG0000602	Prba.g_01624	Prao.g_00131
OG0000603	Prba.g_01623	Prao.g_00132
OG0000604	Prba.g_01622	Prao.g_00133
OG0000605	Prba.g_01621	Prao.g_00134
OG0000606	Prba.g_01620	Prao.g_00135
OG0000607	Prba.g_01618	Prao.g_00137
OG0000608	Prba.g_01617	Prao.g_00138
OG0000609	Prba.g_01613	Prao.g_00142
OG0000610	Prba.g_01612	Prao.g_00143
OG0000611	Prba.g_01593	Prao.g_00649
OG0000612	Prba.g_01592	Prao.g_00650
OG0000613	Prba.g_01591	Prao.g_00651
OG0000614	Prba.g_01590	Prao.g_00652
OG0000615	Prba.g_01588	Prao.g_00654
OG0000616	Prba.g_01587	Prao.g_00655
OG0000617	Prba.g_01586	Prao.g_00656
OG0000618	Prba.g_01585	Prao.g_00657
OG0000619	Prba.g_01584	Prao.g_00658
OG0000620	Prba.g_01583	Prao.g_00659
OG0000621	Prba.g_01582	Prao.g_00660
OG0000622	Prba.g_01581	Prao.g_00661
OG0000623	Prba.g_01580	Prao.g_00662
OG0000624	Prba.g_01579	Prao.g_00663
OG0000625	Prba.g_01578	Prao.g_00664
OG0000626	Prba.g_01577	Prao.g_00665
OG0000627	Prba.g_01576	Prao.g_00666
OG0000628	Prba.g_01575	Prao.g_00667
OG0000629	Prba.g_01574	Prao.g_00668
OG0000630	Prba.g_01573	Prao.g_00669
OG0000631	Prba.g_01571	Prao.g_00671
OG0000632	Prba.g_01558	Prao.g_00683
OG0000633	Prba.g_01554	Prao.g_00687
OG0000634	Prba.g_01541	Prao.g_00701
OG0000635	Prba.g_01534	Prao.g_00704
OG0000636	Prba.g_01533	Prao.g_00705
OG0000637	Prba.g_01532	Prao.g_00706
OG0000638	Prba.g_01521	Prao.g_00718
OG0000639	Prba.g_01512	Prao.g_00727
OG0000640	Prba.g_01510	Prao.g_00729
OG0000641	Prba.g_01508	Prao.g_00732
OG0000642	Prba.g_01507	Prao.g_00733
OG0000643	Prba.g_01506	Prao.g_00734
OG0000644	Prba.g_01505	Prao.g_00735
OG0000645	Prba.g_01504	Prao.g_00736
OG0000646	Prba.g_01503	Prao.g_00737
OG0000647	Prba.g_01502	Prao.g_00738
OG0000648	Prba.g_01500	Prao.g_00740
OG0000649	Prba.g_01499	Prao.g_00741
OG0000650	Prba.g_01498	Prao.g_00742
OG0000651	Prba.g_01497	Prao.g_00743
OG0000652	Prba.g_01496	Prao.g_00744
OG0000653	Prba.g_01495	Prao.g_00745
OG0000654	Prba.g_01493	Prao.g_00747
OG0000655	Prba.g_01491	Prao.g_00749
OG0000656	Prba.g_01490	Prao.g_00750
OG0000657	Prba.g_01489	Prao.g_00751
OG0000658	Prba.g_01488	Prao.g_00752
OG0000659	Prba.g_01487	Prao.g_00753
OG0000660	Prba.g_01486	Prao.g_00754
OG0000661	Prba.g_01485	Prao.g_00755
OG0000662	Prba.g_01484	Prao.g_00756
OG0000663	Prba.g_01483	Prao.g_00757
OG0000664	Prba.g_01482	Prao.g_00758
OG0000665	Prba.g_01481	Prao.g_00759
OG0000666	Prba.g_01480	Prao.g_00760
OG0000667	Prba.g_01479	Prao.g_00761
OG0000668	Prba.g_01478	Prao.g_00762
OG0000669	Prba.g_01476	Prao.g_00764
OG0000670	Prba.g_01475	Prao.g_00765
OG0000671	Prba.g_01474	Prao.g_00766
OG0000672	Prba.g_01473	Prao.g_00767
OG0000673	Prba.g_01472	Prao.g_00768
OG0000674	Prba.g_01471	Prao.g_00769
OG0000675	Prba.g_01469	Prao.g_00771
OG0000676	Prba.g_01468	Prao.g_00772
OG0000677	Prba.g_01465	Prao.g_00775
OG0000678	Prba.g_01463	Prao.g_00777
OG0000679	Prba.g_01462	Prao.g_00778
OG0000680	Prba.g_01461	Prao.g_00779
OG0000681	Prba.g_01460	Prao.g_00780
OG0000682	Prba.g_01459	Prao.g_00781
OG0000683	Prba.g_01457	Prao.g_00783
OG0000684	Prba.g_01456	Prao.g_00784
OG0000685	Prba.g_01455	Prao.g_00785
OG0000686	Prba.g_01454	Prao.g_00786
OG0000687	Prba.g_01453	Prao.g_00787
OG0000688	Prba.g_01452	Prao.g_00788
OG0000689	Prba.g_01451	Prao.g_00789
OG0000690	Prba.g_01450	Prao.g_00790
OG0000691	Prba.g_01449	Prao.g_00791
OG0000692	Prba.g_01447	Prao.g_00793
OG0000693	Prba.g_01446	Prao.g_00794
OG0000694	Prba.g_01445	Prao.g_00795
OG0000695	Prba.g_01444	Prao.g_00796
OG0000696	Prba.g_01443	Prao.g_00797
OG0000697	Prba.g_01441	Prao.g_00799
OG0000698	Prba.g_01439	Prao.g_00801
OG0000699	Prba.g_01438	Prao.g_00802
OG0000700	Prba.g_01411	Prao.g_00829
OG0000701	Prba.g_01407	Prao.g_00834
OG0000702	Prba.g_01404	Prao.g_00837
OG0000703	Prba.g_01403	Prao.g_00838
OG0000704	Prba.g_01402	Prao.g_00839
OG0000705	Prba.g_01401	Prao.g_00840
OG0000706	Prba.g_01400	Prao.g_00841
OG0000707	Prba.g_01398	Prao.g_00842
OG0000708	Prba.g_01397	Prao.g_00843
OG0000709	Prba.g_01395	Prao.g_00845
OG0000710	Prba.g_01394	Prao.g_00846
OG0000711	Prba.g_01393	Prao.g_00847
OG0000712	Prba.g_01392	Prao.g_00848
OG0000713	Prba.g_01391	Prao.g_00849
OG0000714	Prba.g_01389	Prao.g_00851
OG0000715	Prba.g_01388	Prao.g_00852
OG0000716	Prba.g_01386	Prao.g_00854
OG0000717	Prba.g_01385	Prao.g_00855
OG0000718	Prba.g_01384	Prao.g_00856
OG0000719	Prba.g_01382	Prao.g_00858
OG0000720	Prba.g_01381	Prao.g_00859
OG0000721	Prba.g_01379	Prao.g_00861
OG0000722	Prba.g_01378	Prao.g_00862
OG0000723	Prba.g_01377	Prao.g_00863
OG0000724	Prba.g_01375	Prao.g_00864
OG0000725	Prba.g_01374	Prao.g_00865
OG0000726	Prba.g_01373	Prao.g_00866
OG0000727	Prba.g_01372	Prao.g_00867
OG0000728	Prba.g_01371	Prao.g_00868
OG0000729	Prba.g_01370	Prao.g_00869
OG0000730	Prba.g_01369	Prao.g_00870
OG0000731	Prba.g_01368	Prao.g_00871
OG0000732	Prba.g_01367	Prao.g_00872
OG0000733	Prba.g_01366	Prao.g_00873
OG0000734	Prba.g_01365	Prao.g_00874
OG0000735	Prba.g_01363	Prao.g_00876
OG0000736	Prba.g_01362	Prao.g_00877
OG0000737	Prba.g_01361	Prao.g_00878
OG0000738	Prba.g_01360	Prao.g_00879
OG0000739	Prba.g_01359	Prao.g_00880
OG0000740	Prba.g_01358	Prao.g_00881
OG0000741	Prba.g_01357	Prao.g_00882
OG0000742	Prba.g_01355	Prao.g_00884
OG0000743	Prba.g_01354	Prao.g_00885
OG0000744	Prba.g_01353	Prao.g_00886
OG0000745	Prba.g_01352	Prao.g_00887
OG0000746	Prba.g_01351	Prao.g_00888
OG0000747	Prba.g_01350	Prao.g_00889
OG0000748	Prba.g_01349	Prao.g_00890
OG0000749	Prba.g_01348	Prao.g_00891
OG0000750	Prba.g_01347	Prao.g_00892
OG0000751	Prba.g_01346	Prao.g_00893
OG0000752	Prba.g_01345	Prao.g_00894
OG0000753	Prba.g_01343	Prao.g_00896
OG0000754	Prba.g_01342	Prao.g_00897
OG0000755	Prba.g_01341	Prao.g_00898
OG0000756	Prba.g_01340	Prao.g_00899
OG0000757	Prba.g_01339	Prao.g_00900
OG0000758	Prba.g_01338	Prao.g_00901
OG0000759	Prba.g_01336	Prao.g_00903
OG0000760	Prba.g_01335	Prao.g_00904
OG0000761	Prba.g_01334	Prao.g_00905
OG0000762	Prba.g_01332	Prao.g_00907
OG0000763	Prba.g_01331	Prao.g_00908
OG0000764	Prba.g_01330	Prao.g_00909
OG0000765	Prba.g_01329	Prao.g_00910
OG0000766	Prba.g_01328	Prao.g_00911
OG0000767	Prba.g_01326	Prao.g_00913
OG0000768	Prba.g_01325	Prao.g_00914
OG0000769	Prba.g_01324	Prao.g_00915
OG0000770	Prba.g_01323	Prao.g_00916
OG0000771	Prba.g_01322	Prao.g_00917
OG0000772	Prba.g_01321	Prao.g_00918
OG0000773	Prba.g_01320	Prao.g_00919
OG0000774	Prba.g_01319	Prao.g_00920
OG0000775	Prba.g_01318	Prao.g_00921
OG0000776	Prba.g_01316	Prao.g_00923
OG0000777	Prba.g_01314	Prao.g_00925
OG0000778	Prba.g_01313	Prao.g_00926
OG0000779	Prba.g_01312	Prao.g_00927
OG0000780	Prba.g_01310	Prao.g_00929
OG0000781	Prba.g_01308	Prao.g_00931
OG0000782	Prba.g_01307	Prao.g_00932
OG0000783	Prba.g_01295	Prao.g_00943
OG0000784	Prba.g_01293	Prao.g_00945
OG0000785	Prba.g_01292	Prao.g_00946
OG0000786	Prba.g_01291	Prao.g_00947
OG0000787	Prba.g_01290	Prao.g_00948
OG0000788	Prba.g_01286	Prao.g_00952
OG0000789	Prba.g_01284	Prao.g_00954
OG0000790	Prba.g_01283	Prao.g_00955
OG0000791	Prba.g_01282	Prao.g_00956
OG0000792	Prba.g_01281	Prao.g_00957
OG0000793	Prba.g_01280	Prao.g_00958
OG0000794	Prba.g_01278	Prao.g_00960
OG0000795	Prba.g_01275	Prao.g_00963
OG0000796	Prba.g_01274	Prao.g_00964
OG0000797	Prba.g_01272	Prao.g_00966
OG0000798	Prba.g_01271	Prao.g_00967
OG0000799	Prba.g_01270	Prao.g_00968
OG0000800	Prba.g_01269	Prao.g_00969
OG0000801	Prba.g_01266	Prao.g_00972
OG0000802	Prba.g_01265	Prao.g_00973
OG0000803	Prba.g_01263	Prao.g_00975
OG0000804	Prba.g_01262	Prao.g_00976
OG0000805	Prba.g_01261	Prao.g_00977
OG0000806	Prba.g_01259	Prao.g_00979
OG0000807	Prba.g_01234	Prao.g_01007
OG0000808	Prba.g_01225	Prao.g_01016
OG0000809	Prba.g_01222	Prao.g_01019
OG0000810	Prba.g_01221	Prao.g_01020
OG0000811	Prba.g_01214	Prao.g_01027
OG0000812	Prba.g_00749	Prao.g_01156
OG0000813	Prba.g_00745	Prao.g_01152
OG0000814	Prba.g_00743	Prao.g_01150
OG0000815	Prba.g_00729	Prao.g_01137
OG0000816	Prba.g_00096	Prao.g_01121
OG0000817	Prba.g_00095	Prao.g_01120
OG0000818	Prba.g_00090	Prao.g_01115
OG0000819	Prba.g_00083	Prao.g_01108
OG0000820	Prba.g_00079	Prao.g_01104
OG0000821	Prba.g_00077	Prao.g_01102
OG0000822	Prba.g_00076	Prao.g_01101
OG0000823	Prba.g_00075	Prao.g_01100
OG0000824	Prba.g_00074	Prao.g_01099
OG0000825	Prba.g_00073	Prao.g_01098
OG0000826	Prba.g_00072	Prao.g_01097
OG0000827	Prba.g_00071	Prao.g_01096
OG0000828	Prba.g_00070	Prao.g_01095
OG0000829	Prba.g_00069	Prao.g_01094
OG0000830	Prba.g_00068	Prao.g_01093
OG0000831	Prba.g_00065	Prao.g_01090
OG0000832	Prba.g_00063	Prao.g_01088
OG0000833	Prba.g_00062	Prao.g_01087
OG0000834	Prba.g_00060	Prao.g_01086
OG0000835	Prba.g_00059	Prao.g_01085
OG0000836	Prba.g_00058	Prao.g_01084
OG0000837	Prba.g_00056	Prao.g_01082
OG0000838	Prba.g_00055	Prao.g_01081
OG0000839	Prba.g_00054	Prao.g_01080
OG0000840	Prba.g_00053	Prao.g_01079
OG0000841	Prba.g_00052	Prao.g_01078
OG0000842	Prba.g_00051	Prao.g_01077
OG0000843	Prba.g_00050	Prao.g_01076
OG0000844	Prba.g_00049	Prao.g_01075
OG0000845	Prba.g_00048	Prao.g_01074
OG0000846	Prba.g_00045	Prao.g_01071
OG0000847	Prba.g_00043	Prao.g_01069
OG0000848	Prba.g_00042	Prao.g_01068
OG0000849	Prba.g_00041	Prao.g_01067
OG0000850	Prba.g_00040	Prao.g_01066
OG0000851	Prba.g_00039	Prao.g_01065
OG0000852	Prba.g_00037	Prao.g_01063
OG0000853	Prba.g_00036	Prao.g_01062
OG0000854	Prba.g_00034	Prao.g_01060
OG0000855	Prba.g_00033	Prao.g_01059
OG0000856	Prba.g_00032	Prao.g_01058
OG0000857	Prba.g_00031	Prao.g_01057
OG0000858	Prba.g_00030	Prao.g_01056
OG0000859	Prba.g_00029	Prao.g_01055
OG0000860	Prba.g_00028	Prao.g_01054
OG0000861	Prba.g_00027	Prao.g_01053
OG0000862	Prba.g_00026	Prao.g_01052
OG0000863	Prba.g_00025	Prao.g_01051
OG0000864	Prba.g_00024	Prao.g_01050
OG0000865	Prba.g_00023	Prao.g_01049
OG0000866	Prba.g_00022	Prao.g_01048
OG0000867	Prba.g_00021	Prao.g_01047
OG0000868	Prba.g_00020	Prao.g_01046
OG0000869	Prba.g_00018	Prao.g_01044
OG0000870	Prba.g_00017	Prao.g_01043
OG0000871	Prba.g_00015	Prao.g_01041
OG0000872	Prba.g_00014	Prao.g_01040
OG0000873	Prba.g_00012	Prao.g_01038
OG0000874	Prba.g_00011	Prao.g_01037
OG0000875	Prba.g_00010	Prao.g_01036
OG0000876	Prba.g_00009	Prao.g_01035
OG0000877	Prba.g_00007	Prao.g_01033
OG0000878	Prba.g_01167	Prao.g_01305
OG0000879	Prba.g_01181	Prao.g_01287
OG0000880	Prba.g_01182	Prao.g_01286
OG0000881	Prba.g_01183	Prao.g_01285
OG0000882	Prba.g_01184	Prao.g_01284
OG0000883	Prba.g_01185	Prao.g_01283
OG0000884	Prba.g_01187	Prao.g_01281
OG0000885	Prba.g_01188	Prao.g_01280
OG0000886	Prba.g_01189	Prao.g_01279
OG0000887	Prba.g_01190	Prao.g_01278
OG0000888	Prba.g_01191	Prao.g_01277
OG0000889	Prba.g_01194	Prao.g_01274
OG0000890	Prba.g_01195	Prao.g_01273
OG0000891	Prba.g_01196	Prao.g_01272
OG0000892	Prba.g_01198	Prao.g_01270
OG0000893	Prba.g_01199	Prao.g_01269
OG0000894	Prba.g_01200	Prao.g_01268
OG0000895	Prba.g_01201	Prao.g_01267
OG0000896	Prba.g_01202	Prao.g_01266
OG0000897	Prba.g_01203	Prao.g_01265
OG0000898	Prba.g_01205	Prao.g_01263
OG0000899	Prba.g_01206	Prao.g_01262
OG0000900	Prba.g_00214	Prao.g_01257
OG0000901	Prba.g_00210	Prao.g_01253
OG0000902	Prba.g_00209	Prao.g_01252
OG0000903	Prba.g_00208	Prao.g_01251
OG0000904	Prba.g_00206	Prao.g_01249
OG0000905	Prba.g_00204	Prao.g_01247
OG0000906	Prba.g_00202	Prao.g_01245
OG0000907	Prba.g_00201	Prao.g_01244
OG0000908	Prba.g_00198	Prao.g_01241
OG0000909	Prba.g_00194	Prao.g_01237
OG0000910	Prba.g_00193	Prao.g_01236
OG0000911	Prba.g_00192	Prao.g_01235
OG0000912	Prba.g_00191	Prao.g_01234
OG0000913	Prba.g_00190	Prao.g_01233
OG0000914	Prba.g_00189	Prao.g_01232
OG0000915	Prba.g_00188	Prao.g_01231
OG0000916	Prba.g_00187	Prao.g_01230
OG0000917	Prba.g_00186	Prao.g_01229
OG0000918	Prba.g_00185	Prao.g_01228
OG0000919	Prba.g_00184	Prao.g_01227
OG0000920	Prba.g_00183	Prao.g_01226
OG0000921	Prba.g_00182	Prao.g_01225
OG0000922	Prba.g_00181	Prao.g_01224
OG0000923	Prba.g_00180	Prao.g_01223
OG0000924	Prba.g_00179	Prao.g_01222
OG0000925	Prba.g_00178	Prao.g_01221
OG0000926	Prba.g_00154	Prao.g_01220
OG0000927	Prba.g_00115	Prao.g_01379
OG0000928	Prba.g_00114	Prao.g_01380
OG0000929	Prba.g_00113	Prao.g_01381
OG0000930	Prba.g_00112	Prao.g_01382
OG0000931	Prba.g_00111	Prao.g_01383
OG0000932	Prba.g_00109	Prao.g_01385
OG0000933	Prba.g_00108	Prao.g_01386
OG0000934	Prba.g_00107	Prao.g_01387
OG0000935	Prba.g_00106	Prao.g_01388
OG0000936	Prba.g_00105	Prao.g_01389
OG0000937	Prba.g_00720	Prao.g_01390
OG0000938	Prba.g_00719	Prao.g_01391
OG0000939	Prba.g_00718	Prao.g_01392
OG0000940	Prba.g_00717	Prao.g_01393
OG0000941	Prba.g_00715	Prao.g_01395
OG0000942	Prba.g_00714	Prao.g_01396
OG0000943	Prba.g_00711	Prao.g_01399
OG0000944	Prba.g_00710	Prao.g_01400
OG0000945	Prba.g_00709	Prao.g_01401
OG0000946	Prba.g_00708	Prao.g_01402
OG0000947	Prba.g_00707	Prao.g_01403
OG0000948	Prba.g_00706	Prao.g_01404
OG0000949	Prba.g_00705	Prao.g_01405
OG0000950	Prba.g_00704	Prao.g_01406
OG0000951	Prba.g_00703	Prao.g_01407
OG0000952	Prba.g_00702	Prao.g_01408
OG0000953	Prba.g_00701	Prao.g_01409
OG0000954	Prba.g_00700	Prao.g_01410
OG0000955	Prba.g_00699	Prao.g_01411
OG0000956	Prba.g_00698	Prao.g_01412
OG0000957	Prba.g_00697	Prao.g_01413
OG0000958	Prba.g_00696	Prao.g_01414
OG0000959	Prba.g_00695	Prao.g_01415
OG0000960	Prba.g_00694	Prao.g_01416
OG0000961	Prba.g_00690	Prao.g_01419
OG0000962	Prba.g_00689	Prao.g_01420
OG0000963	Prba.g_00688	Prao.g_01421
OG0000964	Prba.g_00686	Prao.g_01423
OG0000965	Prba.g_00685	Prao.g_01424
OG0000966	Prba.g_00684	Prao.g_01425
OG0000967	Prba.g_00683	Prao.g_01426
OG0000968	Prba.g_00682	Prao.g_01427
OG0000969	Prba.g_00681	Prao.g_01428
OG0000970	Prba.g_00680	Prao.g_01429
OG0000971	Prba.g_00679	Prao.g_01430
OG0000972	Prba.g_00678	Prao.g_01431
OG0000973	Prba.g_00677	Prao.g_01432
OG0000974	Prba.g_00350	Prao.g_01434
OG0000975	Prba.g_00347	Prao.g_01437
OG0000976	Prba.g_00345	Prao.g_01439
OG0000977	Prba.g_00344	Prao.g_01440
OG0000978	Prba.g_00343	Prao.g_01441
OG0000979	Prba.g_00341	Prao.g_01443
OG0000980	Prba.g_00340	Prao.g_01444
OG0000981	Prba.g_00339	Prao.g_01445
OG0000982	Prba.g_00338	Prao.g_01446
OG0000983	Prba.g_00336	Prao.g_01448
OG0000984	Prba.g_00335	Prao.g_01449
OG0000985	Prba.g_00334	Prao.g_01450
OG0000986	Prba.g_00333	Prao.g_01451
OG0000987	Prba.g_00332	Prao.g_01452
OG0000988	Prba.g_00331	Prao.g_01453
OG0000989	Prba.g_00330	Prao.g_01454
OG0000990	Prba.g_00329	Prao.g_01455
OG0000991	Prba.g_00328	Prao.g_01456
OG0000992	Prba.g_00327	Prao.g_01457
OG0000993	Prba.g_00326	Prao.g_01458
OG0000994	Prba.g_00325	Prao.g_01459
OG0000995	Prba.g_00324	Prao.g_01460
OG0000996	Prba.g_00323	Prao.g_01461
OG0000997	Prba.g_00322	Prao.g_01462
OG0000998	Prba.g_00321	Prao.g_01463
OG0000999	Prba.g_00320	Prao.g_01464
OG0001000	Prba.g_00319	Prao.g_01465
OG0001001	Prba.g_00317	Prao.g_01467
OG0001002	Prba.g_00316	Prao.g_01468
OG0001003	Prba.g_00315	Prao.g_01469
OG0001004	Prba.g_00314	Prao.g_01470
OG0001005	Prba.g_00313	Prao.g_01471
OG0001006	Prba.g_00312	Prao.g_01472
OG0001007	Prba.g_00311	Prao.g_01473
OG0001008	Prba.g_00309	Prao.g_01475
OG0001009	Prba.g_00308	Prao.g_01476
OG0001010	Prba.g_00300	Prao.g_01484
OG0001011	Prba.g_00293	Prao.g_01491
OG0001012	Prba.g_00266	Prao.g_01519
OG0001013	Prba.g_00232	Prao.g_01546
OG0001014	Prba.g_00231	Prao.g_01547
OG0001015	Prba.g_00619	Prao.g_01553
OG0001016	Prba.g_00618	Prao.g_01554
OG0001017	Prba.g_00617	Prao.g_01555
OG0001018	Prba.g_00616	Prao.g_01556
OG0001019	Prba.g_00614	Prao.g_01558
OG0001020	Prba.g_00613	Prao.g_01559
OG0001021	Prba.g_00612	Prao.g_01560
OG0001022	Prba.g_00611	Prao.g_01561
OG0001023	Prba.g_00610	Prao.g_01562
OG0001024	Prba.g_00609	Prao.g_01563
OG0001025	Prba.g_00608	Prao.g_01564
OG0001026	Prba.g_00606	Prao.g_01566
OG0001027	Prba.g_00605	Prao.g_01567
OG0001028	Prba.g_00604	Prao.g_01568
OG0001029	Prba.g_00603	Prao.g_01569
OG0001030	Prba.g_00602	Prao.g_01570
OG0001031	Prba.g_00601	Prao.g_01571
OG0001032	Prba.g_00600	Prao.g_01572
OG0001033	Prba.g_00599	Prao.g_01573
OG0001034	Prba.g_00598	Prao.g_01574
OG0001035	Prba.g_00596	Prao.g_01576
OG0001036	Prba.g_00595	Prao.g_01577
OG0001037	Prba.g_00594	Prao.g_01578
OG0001038	Prba.g_00593	Prao.g_01579
OG0001039	Prba.g_00592	Prao.g_01580
OG0001040	Prba.g_00591	Prao.g_01581
OG0001041	Prba.g_00590	Prao.g_01582
OG0001042	Prba.g_00589	Prao.g_01583
OG0001043	Prba.g_00588	Prao.g_01584
OG0001044	Prba.g_00587	Prao.g_01585
OG0001045	Prba.g_00586	Prao.g_01586
OG0001046	Prba.g_00585	Prao.g_01587
OG0001047	Prba.g_00582	Prao.g_01590
OG0001048	Prba.g_00580	Prao.g_01592
OG0001049	Prba.g_00579	Prao.g_01593
OG0001050	Prba.g_00578	Prao.g_01594
OG0001051	Prba.g_00577	Prao.g_01595
OG0001052	Prba.g_00576	Prao.g_01596
OG0001053	Prba.g_00574	Prao.g_01597
OG0001054	Prba.g_00573	Prao.g_01599
OG0001055	Prba.g_00572	Prao.g_01600
OG0001056	Prba.g_00571	Prao.g_01601
OG0001057	Prba.g_00570	Prao.g_01602
OG0001058	Prba.g_00569	Prao.g_01603
OG0001059	Prba.g_00568	Prao.g_01604
OG0001060	Prba.g_00567	Prao.g_01605
OG0001061	Prba.g_00566	Prao.g_01606
OG0001062	Prba.g_00565	Prao.g_01607
OG0001063	Prba.g_00564	Prao.g_01608
OG0001064	Prba.g_00352	Prao.g_01610
OG0001065	Prba.g_00357	Prao.g_01615
OG0001066	Prba.g_00358	Prao.g_01616
OG0001067	Prba.g_00359	Prao.g_01617
OG0001068	Prba.g_00361	Prao.g_01619
OG0001069	Prba.g_00362	Prao.g_01620
OG0001070	Prba.g_00363	Prao.g_01621
OG0001071	Prba.g_00364	Prao.g_01622
OG0001072	Prba.g_00365	Prao.g_01623
OG0001073	Prba.g_00366	Prao.g_01624
OG0001074	Prba.g_00367	Prao.g_01625
OG0001075	Prba.g_00368	Prao.g_01626
OG0001076	Prba.g_00369	Prao.g_01627
OG0001077	Prba.g_00370	Prao.g_01628
OG0001078	Prba.g_00371	Prao.g_01629
OG0001079	Prba.g_00372	Prao.g_01630
OG0001080	Prba.g_00373	Prao.g_01631
OG0001081	Prba.g_00376	Prao.g_01634
OG0001082	Prba.g_00377	Prao.g_01635
OG0001083	Prba.g_00378	Prao.g_01636
OG0001084	Prba.g_00380	Prao.g_01638
OG0001085	Prba.g_00381	Prao.g_01639
OG0001086	Prba.g_00382	Prao.g_01640
OG0001087	Prba.g_00383	Prao.g_01641
OG0001088	Prba.g_00384	Prao.g_01642
OG0001089	Prba.g_00387	Prao.g_01645
OG0001090	Prba.g_00389	Prao.g_01647
OG0001091	Prba.g_00390	Prao.g_01648
OG0001092	Prba.g_00391	Prao.g_01649
OG0001093	Prba.g_00392	Prao.g_01650
OG0001094	Prba.g_00393	Prao.g_01651
OG0001095	Prba.g_00394	Prao.g_01652
OG0001096	Prba.g_00395	Prao.g_01653
OG0001097	Prba.g_00396	Prao.g_01654
OG0001098	Prba.g_00397	Prao.g_01655
OG0001099	Prba.g_00398	Prao.g_01656
OG0001100	Prba.g_00399	Prao.g_01657
OG0001101	Prba.g_00400	Prao.g_01658
OG0001102	Prba.g_00401	Prao.g_01659
OG0001103	Prba.g_00402	Prao.g_01660
OG0001104	Prba.g_00403	Prao.g_01661
OG0001105	Prba.g_00404	Prao.g_01662
OG0001106	Prba.g_00405	Prao.g_01663
OG0001107	Prba.g_00406	Prao.g_01664
OG0001108	Prba.g_00407	Prao.g_01665
OG0001109	Prba.g_00408	Prao.g_01666
OG0001110	Prba.g_00409	Prao.g_01667
OG0001111	Prba.g_00410	Prao.g_01668
OG0001112	Prba.g_00411	Prao.g_01669
OG0001113	Prba.g_00412	Prao.g_01670
OG0001114	Prba.g_00413	Prao.g_01671
OG0001115	Prba.g_00414	Prao.g_01672
OG0001116	Prba.g_00415	Prao.g_01673
OG0001117	Prba.g_00416	Prao.g_01674
OG0001118	Prba.g_00417	Prao.g_01675
OG0001119	Prba.g_00418	Prao.g_01676
OG0001120	Prba.g_00419	Prao.g_01677
OG0001121	Prba.g_00421	Prao.g_01679
OG0001122	Prba.g_00422	Prao.g_01680
OG0001123	Prba.g_00423	Prao.g_01681
OG0001124	Prba.g_00425	Prao.g_01683
OG0001125	Prba.g_00427	Prao.g_01685
OG0001126	Prba.g_00428	Prao.g_01686
OG0001127	Prba.g_00430	Prao.g_01688
OG0001128	Prba.g_00431	Prao.g_01689
OG0001129	Prba.g_00432	Prao.g_01690
OG0001130	Prba.g_00435	Prao.g_01693
OG0001131	Prba.g_00436	Prao.g_01694
OG0001132	Prba.g_00437	Prao.g_01695
OG0001133	Prba.g_00438	Prao.g_01696
OG0001134	Prba.g_01048	Prao.g_01697
OG0001135	Prba.g_01049	Prao.g_01698
OG0001136	Prba.g_01050	Prao.g_01699
OG0001137	Prba.g_01051	Prao.g_01700
OG0001138	Prba.g_01052	Prao.g_01701
OG0001139	Prba.g_01053	Prao.g_01702
OG0001140	Prba.g_01054	Prao.g_01703
OG0001141	Prba.g_01055	Prao.g_01704
OG0001142	Prba.g_01059	Prao.g_01707
OG0001143	Prba.g_01060	Prao.g_01708
OG0001144	Prba.g_01061	Prao.g_01709
OG0001145	Prba.g_01062	Prao.g_01710
OG0001146	Prba.g_01063	Prao.g_01711
OG0001147	Prba.g_01064	Prao.g_01712
OG0001148	Prba.g_01065	Prao.g_01713
OG0001149	Prba.g_01067	Prao.g_01715
OG0001150	Prba.g_01068	Prao.g_01716
OG0001151	Prba.g_01070	Prao.g_01718
