Orthogroup	Prat	Prbf
OG0000544	Prat.g_00471	Prbf.g_01791
OG0000545	Prat.g_00473	Prbf.g_01793
OG0000546	Prat.g_00476	Prbf.g_01796
OG0000547	Prat.g_00478	Prbf.g_01798
OG0000548	Prat.g_00479	Prbf.g_01799
OG0000549	Prat.g_00482	Prbf.g_01801
OG0000550	Prat.g_00486	Prbf.g_01805
OG0000551	Prat.g_00489	Prbf.g_01808
OG0000552	Prat.g_00490	Prbf.g_01809
OG0000553	Prat.g_00491	Prbf.g_01810
OG0000554	Prat.g_00496	Prbf.g_01815
OG0000555	Prat.g_00503	Prbf.g_01823
OG0000556	Prat.g_00505	Prbf.g_01825
OG0000557	Prat.g_00506	Prbf.g_01826
OG0000558	Prat.g_00508	Prbf.g_01828
OG0000559	Prat.g_00512	Prbf.g_01832
OG0000560	Prat.g_00516	Prbf.g_01835
OG0000561	Prat.g_00517	Prbf.g_01836
OG0000562	Prat.g_00518	Prbf.g_01837
OG0000563	Prat.g_00519	Prbf.g_01838
OG0000564	Prat.g_00520	Prbf.g_01839
OG0000565	Prat.g_00523	Prbf.g_01841
OG0000566	Prat.g_00527	Prbf.g_01845
OG0000567	Prat.g_00531	Prbf.g_01849
OG0000568	Prat.g_00532	Prbf.g_01850
OG0000569	Prat.g_00533	Prbf.g_01851
OG0000570	Prat.g_00534	Prbf.g_01852
OG0000571	Prat.g_00537	Prbf.g_01854
OG0000572	Prat.g_00549	Prbf.g_01868
OG0000573	Prat.g_00554	Prbf.g_01874
OG0000574	Prat.g_00555	Prbf.g_01875
OG0000575	Prat.g_00559	Prbf.g_01879
OG0000576	Prat.g_00561	Prbf.g_01881
OG0000577	Prat.g_00562	Prbf.g_01882
OG0000578	Prat.g_00563	Prbf.g_01883
OG0000579	Prat.g_00564	Prbf.g_01884
OG0000580	Prat.g_00565	Prbf.g_01885
OG0000581	Prat.g_00568	Prbf.g_01888
OG0000582	Prat.g_00571	Prbf.g_01891
OG0000583	Prat.g_00572	Prbf.g_01892
OG0000584	Prat.g_00573	Prbf.g_01893
OG0000585	Prat.g_00575	Prbf.g_01895
OG0000586	Prat.g_00576	Prbf.g_01896
OG0000587	Prat.g_00577	Prbf.g_01897
OG0000588	Prat.g_00582	Prbf.g_01901
OG0000589	Prat.g_00584	Prbf.g_01903
OG0000590	Prat.g_00585	Prbf.g_01904
OG0000591	Prat.g_00589	Prbf.g_01908
OG0000592	Prat.g_00590	Prbf.g_01909
OG0000593	Prat.g_01094	Prbf.g_00979
OG0000594	Prat.g_01093	Prbf.g_00980
OG0000595	Prat.g_01091	Prbf.g_00981
OG0000596	Prat.g_01087	Prbf.g_00985
OG0000597	Prat.g_01084	Prbf.g_00988
OG0000598	Prat.g_01083	Prbf.g_00989
OG0000599	Prat.g_01080	Prbf.g_00992
OG0000600	Prat.g_01079	Prbf.g_00993
OG0000601	Prat.g_01078	Prbf.g_00994
OG0000602	Prat.g_01076	Prbf.g_00996
OG0000603	Prat.g_01075	Prbf.g_00997
OG0000604	Prat.g_01074	Prbf.g_00998
OG0000605	Prat.g_01073	Prbf.g_00999
OG0000606	Prat.g_01070	Prbf.g_01002
OG0000607	Prat.g_01067	Prbf.g_01005
OG0000608	Prat.g_01066	Prbf.g_01006
OG0000609	Prat.g_01065	Prbf.g_01007
OG0000610	Prat.g_01059	Prbf.g_01013
OG0000611	Prat.g_01056	Prbf.g_01016
OG0000612	Prat.g_01055	Prbf.g_01017
OG0000613	Prat.g_00747	Prbf.g_01290
OG0000614	Prat.g_00767	Prbf.g_01269
OG0000615	Prat.g_00777	Prbf.g_01258
OG0000616	Prat.g_01882	Prbf.g_00404
OG0000617	Prat.g_00797	Prbf.g_01033
OG0000618	Prat.g_00798	Prbf.g_01034
OG0000619	Prat.g_00799	Prbf.g_01035
OG0000620	Prat.g_00802	Prbf.g_01038
OG0000621	Prat.g_00803	Prbf.g_01039
OG0000622	Prat.g_00804	Prbf.g_01040
OG0000623	Prat.g_00805	Prbf.g_01041
OG0000624	Prat.g_00807	Prbf.g_01043
OG0000625	Prat.g_00808	Prbf.g_01044
OG0000626	Prat.g_00809	Prbf.g_01045
OG0000627	Prat.g_00811	Prbf.g_01046
OG0000628	Prat.g_00812	Prbf.g_01047
OG0000629	Prat.g_00813	Prbf.g_01048
OG0000630	Prat.g_00816	Prbf.g_01051
OG0000631	Prat.g_00865	Prbf.g_01144
OG0000632	Prat.g_00866	Prbf.g_01143
OG0000633	Prat.g_00867	Prbf.g_01142
OG0000634	Prat.g_01041	Prbf.g_01249
OG0000635	Prat.g_01040	Prbf.g_01248
OG0000636	Prat.g_01038	Prbf.g_01246
OG0000637	Prat.g_01036	Prbf.g_01244
OG0000638	Prat.g_01035	Prbf.g_01243
OG0000639	Prat.g_01034	Prbf.g_01242
OG0000640	Prat.g_01033	Prbf.g_01241
OG0000641	Prat.g_01029	Prbf.g_01237
OG0000642	Prat.g_01028	Prbf.g_01236
OG0000643	Prat.g_01027	Prbf.g_01235
OG0000644	Prat.g_01026	Prbf.g_01234
OG0000645	Prat.g_01025	Prbf.g_01233
OG0000646	Prat.g_01023	Prbf.g_01231
OG0000647	Prat.g_01021	Prbf.g_01229
OG0000648	Prat.g_01019	Prbf.g_01227
OG0000649	Prat.g_01018	Prbf.g_01226
OG0000650	Prat.g_01017	Prbf.g_01225
OG0000651	Prat.g_01016	Prbf.g_01224
OG0000652	Prat.g_01015	Prbf.g_01223
OG0000653	Prat.g_01013	Prbf.g_01221
OG0000654	Prat.g_01012	Prbf.g_01220
OG0000655	Prat.g_01011	Prbf.g_01219
OG0000656	Prat.g_01008	Prbf.g_01216
OG0000657	Prat.g_01002	Prbf.g_01208
OG0000658	Prat.g_01001	Prbf.g_01206
OG0000659	Prat.g_01000	Prbf.g_01205
OG0000660	Prat.g_00996	Prbf.g_01201
OG0000661	Prat.g_00994	Prbf.g_01199
OG0000662	Prat.g_00992	Prbf.g_01197
OG0000663	Prat.g_00990	Prbf.g_01195
OG0000664	Prat.g_00989	Prbf.g_01194
OG0000665	Prat.g_00983	Prbf.g_01188
OG0000666	Prat.g_00982	Prbf.g_01187
OG0000667	Prat.g_00978	Prbf.g_01183
OG0000668	Prat.g_00694	Prbf.g_00838
OG0000669	Prat.g_00705	Prbf.g_01331
OG0000670	Prat.g_00708	Prbf.g_01328
OG0000671	Prat.g_00710	Prbf.g_01325
OG0000672	Prat.g_00713	Prbf.g_01322
OG0000673	Prat.g_00717	Prbf.g_01319
OG0000674	Prat.g_00719	Prbf.g_01317
OG0000675	Prat.g_00720	Prbf.g_01316
OG0000676	Prat.g_00722	Prbf.g_01314
OG0000677	Prat.g_00723	Prbf.g_01313
OG0000678	Prat.g_00725	Prbf.g_01311
OG0000679	Prat.g_00730	Prbf.g_01307
OG0000680	Prat.g_00731	Prbf.g_01306
OG0000681	Prat.g_00734	Prbf.g_01303
OG0000682	Prat.g_00735	Prbf.g_01302
OG0000683	Prat.g_00736	Prbf.g_01301
OG0000684	Prat.g_00738	Prbf.g_01299
OG0000685	Prat.g_00740	Prbf.g_01297
OG0000686	Prat.g_00741	Prbf.g_01296
OG0000687	Prat.g_00742	Prbf.g_01295
OG0000688	Prat.g_01051	Prbf.g_01021
OG0000689	Prat.g_01050	Prbf.g_01022
OG0000690	Prat.g_01049	Prbf.g_01023
OG0000691	Prat.g_01048	Prbf.g_01024
OG0000692	Prat.g_01046	Prbf.g_01026
OG0000693	Prat.g_01045	Prbf.g_01027
OG0000694	Prat.g_01044	Prbf.g_01028
OG0000695	Prat.g_00869	Prbf.g_01140
OG0000696	Prat.g_00870	Prbf.g_01139
OG0000697	Prat.g_00871	Prbf.g_01138
OG0000698	Prat.g_00874	Prbf.g_01135
OG0000699	Prat.g_00876	Prbf.g_01134
OG0000700	Prat.g_00877	Prbf.g_01133
OG0000701	Prat.g_00878	Prbf.g_01132
OG0000702	Prat.g_00880	Prbf.g_01130
OG0000703	Prat.g_00881	Prbf.g_01129
OG0000704	Prat.g_00883	Prbf.g_01127
OG0000705	Prat.g_00889	Prbf.g_01124
OG0000706	Prat.g_00890	Prbf.g_01123
OG0000707	Prat.g_00891	Prbf.g_01122
OG0000708	Prat.g_00893	Prbf.g_01120
OG0000709	Prat.g_00897	Prbf.g_01116
OG0000710	Prat.g_00900	Prbf.g_01113
OG0000711	Prat.g_00916	Prbf.g_01095
OG0000712	Prat.g_00917	Prbf.g_01094
OG0000713	Prat.g_00918	Prbf.g_01093
OG0000714	Prat.g_00919	Prbf.g_01092
OG0000715	Prat.g_00921	Prbf.g_01090
OG0000716	Prat.g_00923	Prbf.g_01088
OG0000717	Prat.g_00924	Prbf.g_01087
OG0000718	Prat.g_00929	Prbf.g_01083
OG0000719	Prat.g_00931	Prbf.g_01081
OG0000720	Prat.g_00942	Prbf.g_01069
OG0000721	Prat.g_00946	Prbf.g_01065
OG0000722	Prat.g_00947	Prbf.g_01064
OG0000723	Prat.g_00951	Prbf.g_01060
OG0000724	Prat.g_00960	Prbf.g_01165
OG0000725	Prat.g_00966	Prbf.g_01171
OG0000726	Prat.g_00967	Prbf.g_01172
OG0000727	Prat.g_00968	Prbf.g_01173
OG0000728	Prat.g_00970	Prbf.g_01175
OG0000729	Prat.g_01214	Prbf.g_00048
OG0000730	Prat.g_01199	Prbf.g_00876
OG0000731	Prat.g_00354	Prbf.g_01684
OG0000732	Prat.g_01831	Prbf.g_00453
OG0000733	Prat.g_01560	Prbf.g_00787
OG0000734	Prat.g_01171	Prbf.g_00902
OG0000735	Prat.g_01169	Prbf.g_00904
OG0000736	Prat.g_01168	Prbf.g_00905
OG0000737	Prat.g_01167	Prbf.g_00906
OG0000738	Prat.g_01163	Prbf.g_00910
OG0000739	Prat.g_01162	Prbf.g_00911
OG0000740	Prat.g_01161	Prbf.g_00912
OG0000741	Prat.g_01159	Prbf.g_00914
OG0000742	Prat.g_01157	Prbf.g_00917
OG0000743	Prat.g_01155	Prbf.g_00919
OG0000744	Prat.g_01154	Prbf.g_00920
OG0000745	Prat.g_01153	Prbf.g_00921
OG0000746	Prat.g_01151	Prbf.g_00923
OG0000747	Prat.g_01150	Prbf.g_00924
OG0000748	Prat.g_01146	Prbf.g_00928
OG0000749	Prat.g_01145	Prbf.g_00929
OG0000750	Prat.g_01144	Prbf.g_00930
OG0000751	Prat.g_01141	Prbf.g_00933
OG0000752	Prat.g_01139	Prbf.g_00935
OG0000753	Prat.g_01136	Prbf.g_00937
OG0000754	Prat.g_01134	Prbf.g_00940
OG0000755	Prat.g_01128	Prbf.g_00946
OG0000756	Prat.g_01127	Prbf.g_00947
OG0000757	Prat.g_01121	Prbf.g_00954
OG0000758	Prat.g_01120	Prbf.g_00955
OG0000759	Prat.g_01119	Prbf.g_00956
OG0000760	Prat.g_01118	Prbf.g_00957
OG0000761	Prat.g_01117	Prbf.g_00958
OG0000762	Prat.g_01116	Prbf.g_00959
OG0000763	Prat.g_01114	Prbf.g_00961
OG0000764	Prat.g_01113	Prbf.g_00962
OG0000765	Prat.g_01104	Prbf.g_00970
OG0000766	Prat.g_01103	Prbf.g_00971
OG0000767	Prat.g_01101	Prbf.g_00973
OG0000768	Prat.g_01100	Prbf.g_00974
OG0000769	Prat.g_01098	Prbf.g_00976
OG0000770	Prat.g_00594	Prbf.g_01914
OG0000771	Prat.g_01509	Prbf.g_00253
OG0000772	Prat.g_00626	Prbf.g_00767
OG0000773	Prat.g_01240	Prbf.g_00035
OG0000774	Prat.g_01242	Prbf.g_00033
OG0000775	Prat.g_01244	Prbf.g_00031
OG0000776	Prat.g_01245	Prbf.g_00030
OG0000777	Prat.g_01246	Prbf.g_00029
OG0000778	Prat.g_01247	Prbf.g_00028
OG0000779	Prat.g_01251	Prbf.g_00024
OG0000780	Prat.g_01252	Prbf.g_00023
OG0000781	Prat.g_01255	Prbf.g_00019
OG0000782	Prat.g_01256	Prbf.g_00018
OG0000783	Prat.g_01257	Prbf.g_00017
OG0000784	Prat.g_01258	Prbf.g_00016
OG0000785	Prat.g_01260	Prbf.g_00014
OG0000786	Prat.g_01263	Prbf.g_00011
OG0000787	Prat.g_01264	Prbf.g_00010
OG0000788	Prat.g_01471	Prbf.g_01782
OG0000789	Prat.g_01455	Prbf.g_00256
OG0000790	Prat.g_01296	Prbf.g_00100
OG0000791	Prat.g_01298	Prbf.g_00102
OG0000792	Prat.g_01299	Prbf.g_00103
OG0000793	Prat.g_01302	Prbf.g_00106
OG0000794	Prat.g_01303	Prbf.g_00107
OG0000795	Prat.g_01304	Prbf.g_00108
OG0000796	Prat.g_01308	Prbf.g_00112
OG0000797	Prat.g_01309	Prbf.g_00113
OG0000799	Prat.g_01333	Prbf.g_00140
OG0000800	Prat.g_01334	Prbf.g_00141
OG0000801	Prat.g_01335	Prbf.g_00142
OG0000802	Prat.g_01337	Prbf.g_00144
OG0000803	Prat.g_01339	Prbf.g_00146
OG0000804	Prat.g_01340	Prbf.g_00147
OG0000805	Prat.g_01342	Prbf.g_00149
OG0000806	Prat.g_01344	Prbf.g_00151
OG0000807	Prat.g_01345	Prbf.g_00152
OG0000808	Prat.g_01346	Prbf.g_00153
OG0000809	Prat.g_01350	Prbf.g_00155
OG0000810	Prat.g_01351	Prbf.g_00156
OG0000811	Prat.g_01356	Prbf.g_00160
OG0000812	Prat.g_01358	Prbf.g_00162
OG0000813	Prat.g_01359	Prbf.g_00163
OG0000814	Prat.g_01361	Prbf.g_00165
OG0000815	Prat.g_01362	Prbf.g_00166
OG0000816	Prat.g_01364	Prbf.g_00168
OG0000817	Prat.g_01365	Prbf.g_00169
OG0000818	Prat.g_01370	Prbf.g_00174
OG0000819	Prat.g_01371	Prbf.g_00175
OG0000820	Prat.g_01372	Prbf.g_00176
OG0000821	Prat.g_01378	Prbf.g_00180
OG0000822	Prat.g_01379	Prbf.g_00181
OG0000823	Prat.g_01380	Prbf.g_00182
OG0000824	Prat.g_01383	Prbf.g_00185
OG0000825	Prat.g_01384	Prbf.g_00186
OG0000826	Prat.g_01385	Prbf.g_00187
OG0000827	Prat.g_01386	Prbf.g_00188
OG0000828	Prat.g_01389	Prbf.g_00191
OG0000829	Prat.g_01390	Prbf.g_00192
OG0000830	Prat.g_01391	Prbf.g_00193
OG0000831	Prat.g_01393	Prbf.g_00195
OG0000832	Prat.g_01405	Prbf.g_00205
OG0000833	Prat.g_01414	Prbf.g_00214
OG0000834	Prat.g_01415	Prbf.g_00215
OG0000835	Prat.g_01416	Prbf.g_00216
OG0000836	Prat.g_01417	Prbf.g_00217
OG0000837	Prat.g_01418	Prbf.g_00218
OG0000838	Prat.g_01421	Prbf.g_00220
OG0000839	Prat.g_01422	Prbf.g_00221
OG0000840	Prat.g_01423	Prbf.g_00222
OG0000841	Prat.g_01424	Prbf.g_00223
OG0000842	Prat.g_01425	Prbf.g_00224
OG0000843	Prat.g_01426	Prbf.g_00225
OG0000844	Prat.g_01427	Prbf.g_00226
OG0000845	Prat.g_01428	Prbf.g_00227
OG0000846	Prat.g_01429	Prbf.g_00228
OG0000847	Prat.g_01430	Prbf.g_00229
OG0000848	Prat.g_01431	Prbf.g_00230
OG0000849	Prat.g_01432	Prbf.g_00231
OG0000850	Prat.g_01434	Prbf.g_00233
OG0000851	Prat.g_01435	Prbf.g_00234
OG0000852	Prat.g_01436	Prbf.g_00235
OG0000853	Prat.g_01441	Prbf.g_00241
OG0000854	Prat.g_01443	Prbf.g_00243
OG0000855	Prat.g_01444	Prbf.g_00244
OG0000856	Prat.g_01457	Prbf.g_01911
OG0000857	Prat.g_01022	Prbf.g_01230
OG0000858	Prat.g_01585	Prbf.g_00700
OG0000859	Prat.g_01586	Prbf.g_00699
OG0000860	Prat.g_01594	Prbf.g_00691
OG0000861	Prat.g_01595	Prbf.g_00690
OG0000862	Prat.g_01596	Prbf.g_00689
OG0000863	Prat.g_01598	Prbf.g_00687
OG0000864	Prat.g_01599	Prbf.g_00686
OG0000865	Prat.g_01600	Prbf.g_00685
OG0000866	Prat.g_01601	Prbf.g_00684
OG0000867	Prat.g_01602	Prbf.g_00683
OG0000868	Prat.g_01603	Prbf.g_00681
OG0000869	Prat.g_01606	Prbf.g_00678
OG0000870	Prat.g_01611	Prbf.g_00673
OG0000871	Prat.g_01612	Prbf.g_00672
OG0000872	Prat.g_01613	Prbf.g_00671
OG0000873	Prat.g_01616	Prbf.g_00668
OG0000874	Prat.g_01619	Prbf.g_00665
OG0000875	Prat.g_01621	Prbf.g_00664
OG0000876	Prat.g_01622	Prbf.g_00663
OG0000877	Prat.g_01624	Prbf.g_00661
OG0000878	Prat.g_01625	Prbf.g_00660
OG0000879	Prat.g_01626	Prbf.g_00659
OG0000880	Prat.g_01627	Prbf.g_00658
OG0000881	Prat.g_01631	Prbf.g_00654
OG0000882	Prat.g_01636	Prbf.g_00649
OG0000883	Prat.g_01639	Prbf.g_00647
OG0000884	Prat.g_01641	Prbf.g_00645
OG0000885	Prat.g_01642	Prbf.g_00644
OG0000886	Prat.g_01643	Prbf.g_00643
OG0000887	Prat.g_01644	Prbf.g_00642
OG0000888	Prat.g_01646	Prbf.g_00640
OG0000889	Prat.g_01648	Prbf.g_00638
OG0000890	Prat.g_01649	Prbf.g_00637
OG0000891	Prat.g_01650	Prbf.g_00636
OG0000892	Prat.g_01652	Prbf.g_00634
OG0000893	Prat.g_01655	Prbf.g_00630
OG0000894	Prat.g_01658	Prbf.g_00627
OG0000895	Prat.g_01662	Prbf.g_00623
OG0000896	Prat.g_01663	Prbf.g_00622
OG0000897	Prat.g_01665	Prbf.g_00620
OG0000898	Prat.g_01666	Prbf.g_00619
OG0000899	Prat.g_01667	Prbf.g_00618
OG0000900	Prat.g_01668	Prbf.g_00617
OG0000901	Prat.g_01671	Prbf.g_00614
OG0000902	Prat.g_01673	Prbf.g_00612
OG0000903	Prat.g_01677	Prbf.g_00608
OG0000904	Prat.g_01682	Prbf.g_00604
OG0000905	Prat.g_01675	Prbf.g_00610
OG0000906	Prat.g_01674	Prbf.g_00611
OG0000907	Prat.g_01684	Prbf.g_00601
OG0000908	Prat.g_01687	Prbf.g_00598
OG0000909	Prat.g_01688	Prbf.g_00597
OG0000910	Prat.g_01689	Prbf.g_00596
OG0000911	Prat.g_01691	Prbf.g_00594
OG0000912	Prat.g_01692	Prbf.g_00593
OG0000913	Prat.g_01693	Prbf.g_00592
OG0000914	Prat.g_01694	Prbf.g_00591
OG0000915	Prat.g_01695	Prbf.g_00590
OG0000916	Prat.g_01696	Prbf.g_00589
OG0000917	Prat.g_01697	Prbf.g_00588
OG0000918	Prat.g_01698	Prbf.g_00587
OG0000919	Prat.g_01699	Prbf.g_00586
OG0000920	Prat.g_01700	Prbf.g_00585
OG0000921	Prat.g_01701	Prbf.g_00584
OG0000922	Prat.g_01702	Prbf.g_00583
OG0000923	Prat.g_01706	Prbf.g_00579
OG0000924	Prat.g_01707	Prbf.g_00578
OG0000925	Prat.g_01708	Prbf.g_00577
OG0000926	Prat.g_01709	Prbf.g_00576
OG0000927	Prat.g_01711	Prbf.g_00574
OG0000928	Prat.g_01712	Prbf.g_00573
OG0000929	Prat.g_01713	Prbf.g_00572
OG0000930	Prat.g_01714	Prbf.g_00571
OG0000931	Prat.g_01715	Prbf.g_00570
OG0000932	Prat.g_01327	Prbf.g_00569
OG0000933	Prat.g_01719	Prbf.g_00565
OG0000934	Prat.g_01721	Prbf.g_00563
OG0000935	Prat.g_01722	Prbf.g_00562
OG0000936	Prat.g_01723	Prbf.g_00561
OG0000937	Prat.g_01724	Prbf.g_00560
OG0000938	Prat.g_01727	Prbf.g_00557
OG0000939	Prat.g_01728	Prbf.g_00556
OG0000940	Prat.g_01735	Prbf.g_00549
OG0000941	Prat.g_01737	Prbf.g_00547
OG0000942	Prat.g_01739	Prbf.g_00545
OG0000943	Prat.g_01740	Prbf.g_00544
OG0000944	Prat.g_01742	Prbf.g_00542
OG0000945	Prat.g_01744	Prbf.g_00541
OG0000946	Prat.g_01748	Prbf.g_00536
OG0000947	Prat.g_01750	Prbf.g_00534
OG0000948	Prat.g_01751	Prbf.g_00533
OG0000949	Prat.g_01754	Prbf.g_00530
OG0000950	Prat.g_01760	Prbf.g_00523
OG0000951	Prat.g_01764	Prbf.g_00519
OG0000952	Prat.g_01768	Prbf.g_00515
OG0000953	Prat.g_01772	Prbf.g_00511
OG0000954	Prat.g_01777	Prbf.g_00507
OG0000955	Prat.g_01778	Prbf.g_00506
OG0000956	Prat.g_01780	Prbf.g_00504
OG0000957	Prat.g_01786	Prbf.g_00498
OG0000958	Prat.g_01787	Prbf.g_00497
OG0000959	Prat.g_01791	Prbf.g_00493
OG0000960	Prat.g_01792	Prbf.g_00492
OG0000961	Prat.g_01795	Prbf.g_00488
OG0000962	Prat.g_01797	Prbf.g_00486
OG0000963	Prat.g_01801	Prbf.g_00482
OG0000964	Prat.g_01802	Prbf.g_00481
OG0000965	Prat.g_01803	Prbf.g_00480
OG0000966	Prat.g_01809	Prbf.g_00474
OG0000967	Prat.g_01813	Prbf.g_00470
OG0000968	Prat.g_01815	Prbf.g_00468
OG0000969	Prat.g_01816	Prbf.g_00467
OG0000970	Prat.g_01817	Prbf.g_00466
OG0000971	Prat.g_01818	Prbf.g_00465
OG0000972	Prat.g_01819	Prbf.g_00464
OG0000973	Prat.g_01820	Prbf.g_00463
OG0000974	Prat.g_01821	Prbf.g_00462
OG0000975	Prat.g_01822	Prbf.g_00461
OG0000976	Prat.g_01823	Prbf.g_00460
OG0000977	Prat.g_01824	Prbf.g_00459
OG0000978	Prat.g_01825	Prbf.g_00458
OG0000979	Prat.g_01828	Prbf.g_00456
OG0000980	Prat.g_01830	Prbf.g_00454
OG0000981	Prat.g_01833	Prbf.g_00451
OG0000982	Prat.g_01835	Prbf.g_00449
OG0000983	Prat.g_01836	Prbf.g_00448
OG0000984	Prat.g_01837	Prbf.g_00447
OG0000985	Prat.g_01840	Prbf.g_00444
OG0000986	Prat.g_01842	Prbf.g_00442
OG0000987	Prat.g_01843	Prbf.g_00441
OG0000988	Prat.g_01846	Prbf.g_00438
OG0000989	Prat.g_01850	Prbf.g_00434
OG0000990	Prat.g_01856	Prbf.g_00430
OG0000991	Prat.g_01857	Prbf.g_00429
OG0000992	Prat.g_01860	Prbf.g_00426
OG0000993	Prat.g_01861	Prbf.g_00425
OG0000994	Prat.g_01862	Prbf.g_00424
OG0000995	Prat.g_01866	Prbf.g_00420
OG0000996	Prat.g_01867	Prbf.g_00419
OG0000997	Prat.g_01869	Prbf.g_00416
OG0000998	Prat.g_01871	Prbf.g_00414
OG0000999	Prat.g_01872	Prbf.g_00413
OG0001000	Prat.g_01875	Prbf.g_00410
OG0001001	Prat.g_01879	Prbf.g_00407
OG0001002	Prat.g_01884	Prbf.g_00402
OG0001003	Prat.g_01885	Prbf.g_00401
OG0001004	Prat.g_01886	Prbf.g_00400
OG0001005	Prat.g_01887	Prbf.g_00399
OG0001006	Prat.g_01891	Prbf.g_00395
OG0001007	Prat.g_01893	Prbf.g_00393
OG0001008	Prat.g_00397	Prbf.g_01721
OG0001009	Prat.g_00028	Prbf.g_01349
OG0001010	Prat.g_00029	Prbf.g_01350
OG0001011	Prat.g_00031	Prbf.g_01352
OG0001012	Prat.g_00046	Prbf.g_01366
OG0001013	Prat.g_00053	Prbf.g_01373
OG0001014	Prat.g_00056	Prbf.g_01376
OG0001015	Prat.g_00057	Prbf.g_01378
OG0001016	Prat.g_00070	Prbf.g_01400
OG0001017	Prat.g_00074	Prbf.g_01404
OG0001018	Prat.g_00076	Prbf.g_01406
OG0001019	Prat.g_00087	Prbf.g_01415
OG0001020	Prat.g_00088	Prbf.g_01416
OG0001021	Prat.g_00089	Prbf.g_01417
OG0001022	Prat.g_00091	Prbf.g_01420
OG0001023	Prat.g_00092	Prbf.g_01421
OG0001024	Prat.g_00095	Prbf.g_01425
OG0001025	Prat.g_00102	Prbf.g_01432
OG0001026	Prat.g_00110	Prbf.g_01441
OG0001027	Prat.g_00111	Prbf.g_01442
OG0001028	Prat.g_00113	Prbf.g_01444
OG0001029	Prat.g_00114	Prbf.g_01445
OG0001030	Prat.g_00130	Prbf.g_01461
OG0001031	Prat.g_00188	Prbf.g_01521
OG0001032	Prat.g_00189	Prbf.g_01522
OG0001033	Prat.g_00210	Prbf.g_01543
OG0001034	Prat.g_00241	Prbf.g_01574
OG0001035	Prat.g_00261	Prbf.g_01594
OG0001036	Prat.g_00266	Prbf.g_01598
OG0001037	Prat.g_00267	Prbf.g_01599
OG0001038	Prat.g_00285	Prbf.g_01618
OG0001039	Prat.g_00288	Prbf.g_01621
OG0001040	Prat.g_00291	Prbf.g_01623
OG0001041	Prat.g_00295	Prbf.g_01628
OG0001042	Prat.g_00312	Prbf.g_01645
OG0001043	Prat.g_00313	Prbf.g_01646
OG0001044	Prat.g_00347	Prbf.g_01677
OG0001045	Prat.g_00356	Prbf.g_01686
OG0001046	Prat.g_01469	Prbf.g_00741
OG0001047	Prat.g_00399	Prbf.g_01723
OG0001048	Prat.g_00400	Prbf.g_01724
OG0001049	Prat.g_00403	Prbf.g_01726
OG0001050	Prat.g_00404	Prbf.g_01727
OG0001051	Prat.g_00405	Prbf.g_01728
OG0001052	Prat.g_00430	Prbf.g_01754
OG0001053	Prat.g_00443	Prbf.g_01766
OG0001054	Prat.g_00459	Prbf.g_01781
OG0001055	Prat.g_00480	Prbf.g_01800
OG0001056	Prat.g_00498	Prbf.g_01817
OG0001057	Prat.g_00502	Prbf.g_01822
OG0001058	Prat.g_00510	Prbf.g_01830
OG0001059	Prat.g_00515	Prbf.g_01834
OG0001060	Prat.g_00522	Prbf.g_01840
OG0001061	Prat.g_00538	Prbf.g_01855
OG0001062	Prat.g_00540	Prbf.g_01857
OG0001063	Prat.g_00542	Prbf.g_01859
OG0001064	Prat.g_00543	Prbf.g_01860
OG0001065	Prat.g_00544	Prbf.g_01861
OG0001066	Prat.g_00545	Prbf.g_01862
OG0001067	Prat.g_00546	Prbf.g_01863
OG0001068	Prat.g_00547	Prbf.g_01864
OG0001069	Prat.g_00548	Prbf.g_01865
OG0001070	Prat.g_00550	Prbf.g_01869
OG0001071	Prat.g_00551	Prbf.g_01870
OG0001072	Prat.g_00552	Prbf.g_01872
OG0001073	Prat.g_00566	Prbf.g_01886
OG0001074	Prat.g_00579	Prbf.g_01898
OG0001075	Prat.g_00580	Prbf.g_01899
OG0001076	Prat.g_00587	Prbf.g_01906
OG0001077	Prat.g_00592	Prbf.g_01912
OG0001078	Prat.g_01089	Prbf.g_00983
OG0001079	Prat.g_01077	Prbf.g_00995
OG0001080	Prat.g_01071	Prbf.g_01001
OG0001081	Prat.g_01069	Prbf.g_01003
OG0001082	Prat.g_01068	Prbf.g_01004
OG0001083	Prat.g_01063	Prbf.g_01009
OG0001084	Prat.g_01062	Prbf.g_01010
OG0001085	Prat.g_00744	Prbf.g_01293
OG0001086	Prat.g_00745	Prbf.g_01292
OG0001087	Prat.g_00762	Prbf.g_01274
OG0001088	Prat.g_00763	Prbf.g_01273
OG0001089	Prat.g_00774	Prbf.g_01262
OG0001090	Prat.g_00789	Prbf.g_01252
OG0001091	Prat.g_00791	Prbf.g_01030
OG0001092	Prat.g_00792	Prbf.g_01031
OG0001093	Prat.g_00800	Prbf.g_01036
OG0001094	Prat.g_01043	Prbf.g_01029
OG0001095	Prat.g_01024	Prbf.g_01232
OG0001096	Prat.g_01010	Prbf.g_01218
OG0001097	Prat.g_00993	Prbf.g_01198
OG0001098	Prat.g_00974	Prbf.g_01179
OG0001099	Prat.g_00699	Prbf.g_00833
OG0001100	Prat.g_00707	Prbf.g_01329
OG0001101	Prat.g_00709	Prbf.g_01326
OG0001102	Prat.g_00712	Prbf.g_01323
OG0001103	Prat.g_00715	Prbf.g_01321
