Orthogroup	Syaa	Syaj
OG0000524	Syaa.g_01856	Syaj.g_01485
OG0000525	Syaa.g_01851	Syaj.g_01454
OG0000526	Syaa.g_01848	Syaj.g_01451
OG0000527	Syaa.g_01844	Syaj.g_01446
OG0000528	Syaa.g_02054	Syaj.g_00065
OG0000529	Syaa.g_02050	Syaj.g_00073
OG0000530	Syaa.g_02047	Syaj.g_00076
OG0000531	Syaa.g_02046	Syaj.g_00077
OG0000532	Syaa.g_02043	Syaj.g_00080
OG0000533	Syaa.g_02042	Syaj.g_00081
OG0000534	Syaa.g_02041	Syaj.g_00082
OG0000535	Syaa.g_02040	Syaj.g_00083
OG0000536	Syaa.g_02039	Syaj.g_00084
OG0000537	Syaa.g_02038	Syaj.g_00085
OG0000538	Syaa.g_02027	Syaj.g_00096
OG0000539	Syaa.g_02026	Syaj.g_00097
OG0000540	Syaa.g_02025	Syaj.g_00098
OG0000541	Syaa.g_02024	Syaj.g_00099
OG0000542	Syaa.g_02021	Syaj.g_00102
OG0000543	Syaa.g_02019	Syaj.g_00104
OG0000544	Syaa.g_02018	Syaj.g_00105
OG0000545	Syaa.g_02016	Syaj.g_00107
OG0000546	Syaa.g_02014	Syaj.g_00109
OG0000547	Syaa.g_02012	Syaj.g_00111
OG0000548	Syaa.g_02011	Syaj.g_00112
OG0000549	Syaa.g_02003	Syaj.g_00118
OG0000550	Syaa.g_01998	Syaj.g_00123
OG0000551	Syaa.g_01993	Syaj.g_00128
OG0000552	Syaa.g_01992	Syaj.g_00129
OG0000553	Syaa.g_01990	Syaj.g_00133
OG0000554	Syaa.g_01979	Syaj.g_00145
OG0000555	Syaa.g_01961	Syaj.g_00163
OG0000556	Syaa.g_01957	Syaj.g_00167
OG0000557	Syaa.g_01955	Syaj.g_00178
OG0000558	Syaa.g_01953	Syaj.g_00181
OG0000559	Syaa.g_01949	Syaj.g_00185
OG0000560	Syaa.g_01946	Syaj.g_00188
OG0000561	Syaa.g_01945	Syaj.g_00189
OG0000562	Syaa.g_01944	Syaj.g_00190
OG0000563	Syaa.g_01943	Syaj.g_00191
OG0000564	Syaa.g_01942	Syaj.g_00192
OG0000565	Syaa.g_01939	Syaj.g_00195
OG0000566	Syaa.g_01935	Syaj.g_00199
OG0000567	Syaa.g_01931	Syaj.g_00203
OG0000568	Syaa.g_01928	Syaj.g_00207
OG0000569	Syaa.g_01925	Syaj.g_00208
OG0000570	Syaa.g_01924	Syaj.g_00209
OG0000571	Syaa.g_01920	Syaj.g_00213
OG0000572	Syaa.g_01904	Syaj.g_00230
OG0000573	Syaa.g_01896	Syaj.g_00238
OG0000574	Syaa.g_01895	Syaj.g_00242
OG0000575	Syaa.g_01891	Syaj.g_00247
OG0000576	Syaa.g_01889	Syaj.g_00249
OG0000577	Syaa.g_01888	Syaj.g_00250
OG0000578	Syaa.g_01887	Syaj.g_00251
OG0000579	Syaa.g_01886	Syaj.g_00252
OG0000580	Syaa.g_01885	Syaj.g_00253
OG0000581	Syaa.g_01879	Syaj.g_00261
OG0000582	Syaa.g_01687	Syaj.g_01338
OG0000583	Syaa.g_01686	Syaj.g_01337
OG0000584	Syaa.g_01685	Syaj.g_01336
OG0000585	Syaa.g_01683	Syaj.g_01334
OG0000586	Syaa.g_01682	Syaj.g_01333
OG0000587	Syaa.g_01680	Syaj.g_01331
OG0000588	Syaa.g_01666	Syaj.g_01313
OG0000589	Syaa.g_01662	Syaj.g_01308
OG0000590	Syaa.g_01661	Syaj.g_01307
OG0000591	Syaa.g_01653	Syaj.g_01299
OG0000592	Syaa.g_01652	Syaj.g_01298
OG0000593	Syaa.g_01638	Syaj.g_01287
OG0000594	Syaa.g_01637	Syaj.g_01286
OG0000595	Syaa.g_01636	Syaj.g_01285
OG0000596	Syaa.g_01630	Syaj.g_01280
OG0000597	Syaa.g_01627	Syaj.g_01277
OG0000598	Syaa.g_01626	Syaj.g_01276
OG0000599	Syaa.g_01623	Syaj.g_01273
OG0000600	Syaa.g_01622	Syaj.g_01272
OG0000601	Syaa.g_01621	Syaj.g_01271
OG0000602	Syaa.g_01616	Syaj.g_01266
OG0000603	Syaa.g_01615	Syaj.g_01265
OG0000604	Syaa.g_01612	Syaj.g_01262
OG0000605	Syaa.g_01447	Syaj.g_01153
OG0000606	Syaa.g_01055	Syaj.g_00698
OG0000607	Syaa.g_01058	Syaj.g_00702
OG0000608	Syaa.g_01059	Syaj.g_00703
OG0000609	Syaa.g_01061	Syaj.g_00705
OG0000610	Syaa.g_01068	Syaj.g_00714
OG0000611	Syaa.g_01071	Syaj.g_00717
OG0000612	Syaa.g_01072	Syaj.g_00718
OG0000613	Syaa.g_00199	Syaj.g_02500
OG0000614	Syaa.g_00906	Syaj.g_00480
OG0000615	Syaa.g_01113	Syaj.g_01065
OG0000616	Syaa.g_02742	Syaj.g_02245
OG0000617	Syaa.g_01244	Syaj.g_00952
OG0000618	Syaa.g_01245	Syaj.g_00951
OG0000619	Syaa.g_01246	Syaj.g_00950
OG0000620	Syaa.g_01259	Syaj.g_00945
OG0000621	Syaa.g_01260	Syaj.g_00944
OG0000622	Syaa.g_01261	Syaj.g_00943
OG0000623	Syaa.g_01262	Syaj.g_00942
OG0000624	Syaa.g_01264	Syaj.g_00940
OG0000625	Syaa.g_01265	Syaj.g_00939
OG0000626	Syaa.g_01266	Syaj.g_00938
OG0000627	Syaa.g_01414	Syaj.g_00765
OG0000628	Syaa.g_01413	Syaj.g_00766
OG0000629	Syaa.g_01410	Syaj.g_00769
OG0000630	Syaa.g_01406	Syaj.g_00773
OG0000631	Syaa.g_01400	Syaj.g_00786
OG0000632	Syaa.g_01399	Syaj.g_00787
OG0000633	Syaa.g_01397	Syaj.g_00789
OG0000634	Syaa.g_01150	Syaj.g_01030
OG0000635	Syaa.g_01151	Syaj.g_01029
OG0000636	Syaa.g_01153	Syaj.g_01024
OG0000637	Syaa.g_01155	Syaj.g_01022
OG0000638	Syaa.g_01156	Syaj.g_01021
OG0000639	Syaa.g_01157	Syaj.g_01020
OG0000640	Syaa.g_01158	Syaj.g_01019
OG0000641	Syaa.g_01162	Syaj.g_01015
OG0000642	Syaa.g_01163	Syaj.g_01014
OG0000643	Syaa.g_01165	Syaj.g_01012
OG0000644	Syaa.g_01166	Syaj.g_01011
OG0000645	Syaa.g_01184	Syaj.g_01009
OG0000646	Syaa.g_01187	Syaj.g_01006
OG0000647	Syaa.g_01189	Syaj.g_01004
OG0000648	Syaa.g_01191	Syaj.g_01001
OG0000649	Syaa.g_01192	Syaj.g_01000
OG0000650	Syaa.g_01193	Syaj.g_00999
OG0000651	Syaa.g_01194	Syaj.g_00998
OG0000652	Syaa.g_01195	Syaj.g_00997
OG0000653	Syaa.g_01197	Syaj.g_00991
OG0000654	Syaa.g_01198	Syaj.g_00990
OG0000655	Syaa.g_01199	Syaj.g_00989
OG0000656	Syaa.g_01202	Syaj.g_00986
OG0000657	Syaa.g_00838	Syaj.g_00382
OG0000658	Syaa.g_00836	Syaj.g_00379
OG0000659	Syaa.g_00835	Syaj.g_00378
OG0000660	Syaa.g_00831	Syaj.g_00374
OG0000661	Syaa.g_00829	Syaj.g_00372
OG0000662	Syaa.g_00827	Syaj.g_00370
OG0000663	Syaa.g_00824	Syaj.g_00367
OG0000664	Syaa.g_00823	Syaj.g_00358
OG0000665	Syaa.g_01442	Syaj.g_01243
OG0000666	Syaa.g_01448	Syaj.g_01154
OG0000668	Syaa.g_01300	Syaj.g_00816
OG0000669	Syaa.g_01084	Syaj.g_00730
OG0000670	Syaa.g_01087	Syaj.g_00733
OG0000671	Syaa.g_01089	Syaj.g_00735
OG0000672	Syaa.g_01092	Syaj.g_00739
OG0000673	Syaa.g_01095	Syaj.g_00742
OG0000674	Syaa.g_01097	Syaj.g_00744
OG0000675	Syaa.g_01098	Syaj.g_00757
OG0000676	Syaa.g_01100	Syaj.g_00759
OG0000677	Syaa.g_01101	Syaj.g_00760
OG0000678	Syaa.g_01106	Syaj.g_01075
OG0000679	Syaa.g_01116	Syaj.g_01061
OG0000680	Syaa.g_01117	Syaj.g_01060
OG0000681	Syaa.g_01120	Syaj.g_01057
OG0000682	Syaa.g_01121	Syaj.g_01056
OG0000683	Syaa.g_01122	Syaj.g_01055
OG0000684	Syaa.g_01132	Syaj.g_01051
OG0000685	Syaa.g_01134	Syaj.g_01049
OG0000686	Syaa.g_01135	Syaj.g_01048
OG0000687	Syaa.g_01136	Syaj.g_01047
OG0000688	Syaa.g_01140	Syaj.g_01041
OG0000689	Syaa.g_01142	Syaj.g_01039
OG0000690	Syaa.g_01143	Syaj.g_01038
OG0000691	Syaa.g_01144	Syaj.g_01037
OG0000692	Syaa.g_01145	Syaj.g_01036
OG0000693	Syaa.g_01146	Syaj.g_01034
OG0000694	Syaa.g_01147	Syaj.g_01033
OG0000695	Syaa.g_01395	Syaj.g_00791
OG0000696	Syaa.g_01394	Syaj.g_00792
OG0000697	Syaa.g_01392	Syaj.g_00932
OG0000698	Syaa.g_01389	Syaj.g_00929
OG0000699	Syaa.g_01387	Syaj.g_00928
OG0000700	Syaa.g_01386	Syaj.g_00927
OG0000701	Syaa.g_01385	Syaj.g_00926
OG0000702	Syaa.g_01376	Syaj.g_00916
OG0000703	Syaa.g_01375	Syaj.g_00915
OG0000704	Syaa.g_01373	Syaj.g_00913
OG0000705	Syaa.g_01365	Syaj.g_00906
OG0000706	Syaa.g_01364	Syaj.g_00905
OG0000707	Syaa.g_01363	Syaj.g_00904
OG0000708	Syaa.g_01360	Syaj.g_00901
OG0000709	Syaa.g_01351	Syaj.g_00872
OG0000710	Syaa.g_01348	Syaj.g_00867
OG0000711	Syaa.g_01320	Syaj.g_00839
OG0000712	Syaa.g_01318	Syaj.g_00837
OG0000713	Syaa.g_01317	Syaj.g_00836
OG0000714	Syaa.g_01315	Syaj.g_00834
OG0000715	Syaa.g_01313	Syaj.g_00832
OG0000716	Syaa.g_01309	Syaj.g_00825
OG0000717	Syaa.g_01308	Syaj.g_00824
OG0000718	Syaa.g_01304	Syaj.g_00820
OG0000719	Syaa.g_01302	Syaj.g_00818
OG0000720	Syaa.g_01289	Syaj.g_00805
OG0000721	Syaa.g_01287	Syaj.g_00803
OG0000722	Syaa.g_01286	Syaj.g_00802
OG0000723	Syaa.g_01268	Syaj.g_00934
OG0000724	Syaa.g_00872	Syaj.g_00421
OG0000725	Syaa.g_00882	Syaj.g_00430
OG0000726	Syaa.g_00883	Syaj.g_00431
OG0000727	Syaa.g_00884	Syaj.g_00432
OG0000728	Syaa.g_00886	Syaj.g_00434
OG0000729	Syaa.g_00100	Syaj.g_02397
OG0000730	Syaa.g_02185	Syaj.g_02802
OG0000731	Syaa.g_02173	Syaj.g_02814
OG0000732	Syaa.g_00054	Syaj.g_02315
OG0000733	Syaa.g_02621	Syaj.g_02151
OG0000734	Syaa.g_02388	Syaj.g_01895
OG0000735	Syaa.g_00754	Syaj.g_00286
OG0000736	Syaa.g_00755	Syaj.g_00287
OG0000737	Syaa.g_00756	Syaj.g_00288
OG0000738	Syaa.g_00761	Syaj.g_00293
OG0000739	Syaa.g_00762	Syaj.g_00295
OG0000740	Syaa.g_00763	Syaj.g_00296
OG0000741	Syaa.g_00766	Syaj.g_00299
OG0000742	Syaa.g_00769	Syaj.g_00301
OG0000743	Syaa.g_00771	Syaj.g_00303
OG0000744	Syaa.g_00772	Syaj.g_00304
OG0000745	Syaa.g_00774	Syaj.g_00306
OG0000746	Syaa.g_00776	Syaj.g_00308
OG0000747	Syaa.g_00777	Syaj.g_00309
OG0000748	Syaa.g_00787	Syaj.g_00319
OG0000749	Syaa.g_00789	Syaj.g_00322
OG0000750	Syaa.g_00790	Syaj.g_00323
OG0000751	Syaa.g_00797	Syaj.g_00331
OG0000752	Syaa.g_00799	Syaj.g_00333
OG0000753	Syaa.g_00802	Syaj.g_00336
OG0000754	Syaa.g_01025	Syaj.g_00643
OG0000755	Syaa.g_01005	Syaj.g_00631
OG0000756	Syaa.g_01004	Syaj.g_00625
OG0000757	Syaa.g_00996	Syaj.g_00614
OG0000758	Syaa.g_00995	Syaj.g_00613
OG0000759	Syaa.g_00994	Syaj.g_00612
OG0000760	Syaa.g_00993	Syaj.g_00611
OG0000761	Syaa.g_00992	Syaj.g_00609
OG0000762	Syaa.g_00988	Syaj.g_00603
OG0000763	Syaa.g_00986	Syaj.g_00597
OG0000764	Syaa.g_00985	Syaj.g_00596
OG0000765	Syaa.g_00968	Syaj.g_00577
OG0000766	Syaa.g_00967	Syaj.g_00576
OG0000767	Syaa.g_00965	Syaj.g_00574
OG0000768	Syaa.g_00964	Syaj.g_00573
OG0000769	Syaa.g_00962	Syaj.g_00571
OG0000770	Syaa.g_00959	Syaj.g_00567
OG0000771	Syaa.g_00866	Syaj.g_00415
OG0000772	Syaa.g_01526	Syaj.g_01208
OG0000773	Syaa.g_00749	Syaj.g_00280
OG0000774	Syaa.g_00745	Syaj.g_01502
OG0000775	Syaa.g_00742	Syaj.g_01504
OG0000776	Syaa.g_00741	Syaj.g_01505
OG0000777	Syaa.g_00740	Syaj.g_01506
OG0000778	Syaa.g_00739	Syaj.g_01507
OG0000779	Syaa.g_00733	Syaj.g_01513
OG0000780	Syaa.g_00730	Syaj.g_01517
OG0000781	Syaa.g_00726	Syaj.g_01521
OG0000782	Syaa.g_00725	Syaj.g_01522
OG0000783	Syaa.g_00724	Syaj.g_01524
OG0000784	Syaa.g_00723	Syaj.g_01525
OG0000785	Syaa.g_00721	Syaj.g_01526
OG0000786	Syaa.g_01875	Syaj.g_00265
OG0000787	Syaa.g_01876	Syaj.g_00264
OG0000788	Syaa.g_01620	Syaj.g_01270
OG0000789	Syaa.g_01434	Syaj.g_01121
OG0000790	Syaa.g_02064	Syaj.g_00054
OG0000791	Syaa.g_02066	Syaj.g_00053
OG0000792	Syaa.g_02067	Syaj.g_00052
OG0000793	Syaa.g_02072	Syaj.g_00047
OG0000794	Syaa.g_02073	Syaj.g_00046
OG0000795	Syaa.g_02074	Syaj.g_00045
OG0000796	Syaa.g_02078	Syaj.g_00039
OG0000797	Syaa.g_02079	Syaj.g_00038
OG0000798	Syaa.g_00265	Syaj.g_02568
OG0000799	Syaa.g_01743	Syaj.g_01352
OG0000800	Syaa.g_01747	Syaj.g_01354
OG0000801	Syaa.g_01748	Syaj.g_01355
OG0000802	Syaa.g_01753	Syaj.g_01359
OG0000803	Syaa.g_01758	Syaj.g_01363
OG0000804	Syaa.g_01761	Syaj.g_01366
OG0000805	Syaa.g_01763	Syaj.g_01369
OG0000806	Syaa.g_01765	Syaj.g_01370
OG0000807	Syaa.g_01767	Syaj.g_01372
OG0000808	Syaa.g_01768	Syaj.g_01373
OG0000809	Syaa.g_01771	Syaj.g_01376
OG0000810	Syaa.g_01772	Syaj.g_01377
OG0000811	Syaa.g_01778	Syaj.g_01385
OG0000812	Syaa.g_01780	Syaj.g_01387
OG0000813	Syaa.g_01781	Syaj.g_01388
OG0000814	Syaa.g_01783	Syaj.g_01390
OG0000815	Syaa.g_01784	Syaj.g_01391
OG0000816	Syaa.g_01785	Syaj.g_01392
OG0000817	Syaa.g_01786	Syaj.g_01393
OG0000818	Syaa.g_01792	Syaj.g_01399
OG0000819	Syaa.g_01793	Syaj.g_01400
OG0000820	Syaa.g_01794	Syaj.g_01401
OG0000821	Syaa.g_01800	Syaj.g_01412
OG0000822	Syaa.g_01802	Syaj.g_01414
OG0000823	Syaa.g_01803	Syaj.g_01415
OG0000824	Syaa.g_01807	Syaj.g_01421
OG0000825	Syaa.g_01808	Syaj.g_01422
OG0000826	Syaa.g_01809	Syaj.g_01423
OG0000827	Syaa.g_01810	Syaj.g_01424
OG0000828	Syaa.g_01813	Syaj.g_01427
OG0000829	Syaa.g_01814	Syaj.g_01428
OG0000830	Syaa.g_01815	Syaj.g_01429
OG0000831	Syaa.g_01817	Syaj.g_01431
OG0000832	Syaa.g_00627	Syaj.g_01635
OG0000833	Syaa.g_00611	Syaj.g_01647
OG0000834	Syaa.g_00608	Syaj.g_01649
OG0000835	Syaa.g_00607	Syaj.g_01650
OG0000836	Syaa.g_00603	Syaj.g_01654
OG0000837	Syaa.g_00601	Syaj.g_01661
OG0000838	Syaa.g_00597	Syaj.g_01665
OG0000839	Syaa.g_00596	Syaj.g_01666
OG0000840	Syaa.g_00595	Syaj.g_01667
OG0000841	Syaa.g_00594	Syaj.g_01668
OG0000842	Syaa.g_00593	Syaj.g_01669
OG0000843	Syaa.g_00592	Syaj.g_01670
OG0000844	Syaa.g_00590	Syaj.g_01680
OG0000845	Syaa.g_00589	Syaj.g_01681
OG0000846	Syaa.g_00588	Syaj.g_01682
OG0000847	Syaa.g_00587	Syaj.g_01683
OG0000848	Syaa.g_00585	Syaj.g_01685
OG0000849	Syaa.g_00584	Syaj.g_01686
OG0000850	Syaa.g_00582	Syaj.g_01689
OG0000851	Syaa.g_00577	Syaj.g_01694
OG0000852	Syaa.g_00576	Syaj.g_01695
OG0000853	Syaa.g_00572	Syaj.g_01699
OG0000854	Syaa.g_00570	Syaj.g_01701
OG0000855	Syaa.g_00569	Syaj.g_01702
OG0000856	Syaa.g_01650	Syaj.g_01296
OG0000857	Syaa.g_01188	Syaj.g_01005
OG0000858	Syaa.g_00563	Syaj.g_01708
OG0000859	Syaa.g_00562	Syaj.g_01709
OG0000860	Syaa.g_00549	Syaj.g_01723
OG0000861	Syaa.g_00548	Syaj.g_01724
OG0000862	Syaa.g_00547	Syaj.g_01725
OG0000863	Syaa.g_00543	Syaj.g_01728
OG0000864	Syaa.g_00542	Syaj.g_01729
OG0000865	Syaa.g_00541	Syaj.g_01730
OG0000866	Syaa.g_00540	Syaj.g_01731
OG0000867	Syaa.g_00539	Syaj.g_01732
OG0000868	Syaa.g_00536	Syaj.g_01734
OG0000869	Syaa.g_00531	Syaj.g_01742
OG0000870	Syaa.g_00526	Syaj.g_01747
OG0000871	Syaa.g_00525	Syaj.g_01748
OG0000872	Syaa.g_00511	Syaj.g_01756
OG0000873	Syaa.g_00497	Syaj.g_01759
OG0000874	Syaa.g_00519	Syaj.g_01754
OG0000875	Syaa.g_00438	Syaj.g_01762
OG0000876	Syaa.g_00682	Syaj.g_02084
OG0000877	Syaa.g_00679	Syaj.g_01586
OG0000878	Syaa.g_00678	Syaj.g_01587
OG0000879	Syaa.g_00677	Syaj.g_01588
OG0000880	Syaa.g_00676	Syaj.g_01589
OG0000881	Syaa.g_00671	Syaj.g_01595
OG0000882	Syaa.g_00666	Syaj.g_01599
OG0000883	Syaa.g_00661	Syaj.g_01601
OG0000884	Syaa.g_00659	Syaj.g_01603
OG0000885	Syaa.g_00658	Syaj.g_01604
OG0000886	Syaa.g_00657	Syaj.g_01605
OG0000887	Syaa.g_00656	Syaj.g_01606
OG0000888	Syaa.g_00654	Syaj.g_01608
OG0000889	Syaa.g_00652	Syaj.g_01610
OG0000890	Syaa.g_00644	Syaj.g_01615
OG0000891	Syaa.g_00643	Syaj.g_01616
OG0000892	Syaa.g_00640	Syaj.g_01620
OG0000893	Syaa.g_02352	Syaj.g_02636
OG0000894	Syaa.g_02349	Syaj.g_02639
OG0000895	Syaa.g_02345	Syaj.g_02643
OG0000896	Syaa.g_02344	Syaj.g_02644
OG0000897	Syaa.g_02342	Syaj.g_02646
OG0000898	Syaa.g_02341	Syaj.g_02647
OG0000899	Syaa.g_02340	Syaj.g_02648
OG0000900	Syaa.g_02339	Syaj.g_02649
OG0000901	Syaa.g_02334	Syaj.g_02654
OG0000902	Syaa.g_02332	Syaj.g_02656
OG0000903	Syaa.g_02313	Syaj.g_02689
OG0000904	Syaa.g_02318	Syaj.g_02684
OG0000905	Syaa.g_02324	Syaj.g_02678
OG0000906	Syaa.g_02327	Syaj.g_02676
OG0000907	Syaa.g_02295	Syaj.g_02692
OG0000908	Syaa.g_02292	Syaj.g_02695
OG0000909	Syaa.g_02291	Syaj.g_02696
OG0000910	Syaa.g_02290	Syaj.g_02697
OG0000911	Syaa.g_02288	Syaj.g_02699
OG0000912	Syaa.g_02287	Syaj.g_02700
OG0000913	Syaa.g_02286	Syaj.g_02701
OG0000914	Syaa.g_02285	Syaj.g_02702
OG0000915	Syaa.g_02283	Syaj.g_02704
OG0000916	Syaa.g_02282	Syaj.g_02705
OG0000917	Syaa.g_02281	Syaj.g_02706
OG0000918	Syaa.g_02280	Syaj.g_02707
OG0000919	Syaa.g_02279	Syaj.g_02708
OG0000920	Syaa.g_02278	Syaj.g_02709
OG0000921	Syaa.g_02277	Syaj.g_02710
OG0000922	Syaa.g_02276	Syaj.g_02711
OG0000923	Syaa.g_02272	Syaj.g_02715
OG0000924	Syaa.g_02271	Syaj.g_02716
OG0000925	Syaa.g_02270	Syaj.g_02717
OG0000926	Syaa.g_02269	Syaj.g_02718
OG0000927	Syaa.g_02267	Syaj.g_02720
OG0000928	Syaa.g_02266	Syaj.g_02721
OG0000929	Syaa.g_02265	Syaj.g_02722
OG0000930	Syaa.g_02264	Syaj.g_02723
OG0000931	Syaa.g_02263	Syaj.g_02724
OG0000932	Syaa.g_02262	Syaj.g_02725
OG0000933	Syaa.g_02256	Syaj.g_02731
OG0000934	Syaa.g_02254	Syaj.g_02733
OG0000935	Syaa.g_02253	Syaj.g_02734
OG0000936	Syaa.g_02252	Syaj.g_02735
OG0000937	Syaa.g_02251	Syaj.g_02736
OG0000938	Syaa.g_02248	Syaj.g_02739
OG0000939	Syaa.g_02247	Syaj.g_02740
OG0000940	Syaa.g_02240	Syaj.g_02747
OG0000941	Syaa.g_02238	Syaj.g_02749
OG0000942	Syaa.g_02236	Syaj.g_02751
OG0000943	Syaa.g_02235	Syaj.g_02752
OG0000944	Syaa.g_02233	Syaj.g_02754
OG0000945	Syaa.g_02231	Syaj.g_02756
OG0000946	Syaa.g_02225	Syaj.g_02761
OG0000947	Syaa.g_02222	Syaj.g_02764
OG0000948	Syaa.g_02221	Syaj.g_02765
OG0000949	Syaa.g_00172	Syaj.g_02474
OG0000950	Syaa.g_00159	Syaj.g_02459
OG0000951	Syaa.g_00153	Syaj.g_02452
OG0000952	Syaa.g_00149	Syaj.g_02446
OG0000953	Syaa.g_00143	Syaj.g_02442
OG0000954	Syaa.g_00138	Syaj.g_02435
OG0000955	Syaa.g_00137	Syaj.g_02434
OG0000956	Syaa.g_00135	Syaj.g_02432
OG0000957	Syaa.g_00125	Syaj.g_02419
OG0000958	Syaa.g_00124	Syaj.g_02418
OG0000959	Syaa.g_00120	Syaj.g_02413
OG0000960	Syaa.g_00119	Syaj.g_02412
OG0000961	Syaa.g_00106	Syaj.g_02402
OG0000962	Syaa.g_00102	Syaj.g_02398
OG0000963	Syaa.g_00097	Syaj.g_02393
OG0000964	Syaa.g_00096	Syaj.g_02392
OG0000965	Syaa.g_00095	Syaj.g_02391
OG0000966	Syaa.g_00083	Syaj.g_02370
OG0000967	Syaa.g_00074	Syaj.g_02334
OG0000968	Syaa.g_00078	Syaj.g_02363
OG0000969	Syaa.g_00077	Syaj.g_02338
OG0000970	Syaa.g_00076	Syaj.g_02337
OG0000971	Syaa.g_00069	Syaj.g_02331
OG0000972	Syaa.g_00068	Syaj.g_02330
OG0000973	Syaa.g_00067	Syaj.g_02329
OG0000974	Syaa.g_00066	Syaj.g_02328
OG0000975	Syaa.g_00065	Syaj.g_02327
OG0000976	Syaa.g_00064	Syaj.g_02326
OG0000977	Syaa.g_00062	Syaj.g_02324
OG0000978	Syaa.g_00061	Syaj.g_02322
OG0000979	Syaa.g_00058	Syaj.g_02319
OG0000980	Syaa.g_00055	Syaj.g_02316
OG0000981	Syaa.g_00052	Syaj.g_02313
OG0000982	Syaa.g_02593	Syaj.g_02112
OG0000983	Syaa.g_02594	Syaj.g_02113
OG0000984	Syaa.g_02595	Syaj.g_02114
OG0000985	Syaa.g_02597	Syaj.g_02116
OG0000986	Syaa.g_02601	Syaj.g_02123
OG0000987	Syaa.g_02603	Syaj.g_02125
OG0000988	Syaa.g_02608	Syaj.g_02131
OG0000989	Syaa.g_02616	Syaj.g_02142
OG0000990	Syaa.g_02647	Syaj.g_02165
OG0000991	Syaa.g_02650	Syaj.g_02168
OG0000992	Syaa.g_02653	Syaj.g_02171
OG0000993	Syaa.g_02654	Syaj.g_02173
OG0000994	Syaa.g_02657	Syaj.g_02177
OG0000995	Syaa.g_02662	Syaj.g_02182
OG0000996	Syaa.g_02705	Syaj.g_02221
OG0000997	Syaa.g_02725	Syaj.g_02228
OG0000998	Syaa.g_02727	Syaj.g_02230
OG0000999	Syaa.g_02728	Syaj.g_02231
OG0001000	Syaa.g_02732	Syaj.g_02236
OG0001001	Syaa.g_02738	Syaj.g_02241
OG0001002	Syaa.g_02745	Syaj.g_02248
OG0001003	Syaa.g_02747	Syaj.g_02250
OG0001004	Syaa.g_02748	Syaj.g_02251
OG0001005	Syaa.g_02749	Syaj.g_02252
OG0001006	Syaa.g_02756	Syaj.g_02260
OG0001007	Syaa.g_02758	Syaj.g_02262
OG0001008	Syaa.g_00704	Syaj.g_01554
OG0001009	Syaa.g_00034	Syaj.g_02294
OG0001010	Syaa.g_00035	Syaj.g_02295
OG0001011	Syaa.g_00037	Syaj.g_02296
OG0001012	Syaa.g_02589	Syaj.g_02108
OG0001014	Syaa.g_02572	Syaj.g_02083
OG0001015	Syaa.g_02571	Syaj.g_02082
OG0001016	Syaa.g_00348	Syaj.g_01824
OG0001017	Syaa.g_00342	Syaj.g_01830
OG0001018	Syaa.g_00340	Syaj.g_01832
OG0001019	Syaa.g_00323	Syaj.g_01849
OG0001020	Syaa.g_02355	Syaj.g_01862
OG0001021	Syaa.g_02359	Syaj.g_01867
OG0001022	Syaa.g_02365	Syaj.g_01872
OG0001023	Syaa.g_02366	Syaj.g_01873
OG0001024	Syaa.g_02370	Syaj.g_01877
OG0001025	Syaa.g_02377	Syaj.g_01884
OG0001026	Syaa.g_02390	Syaj.g_01897
OG0001027	Syaa.g_02397	Syaj.g_01903
OG0001028	Syaa.g_02399	Syaj.g_01905
OG0001029	Syaa.g_02401	Syaj.g_01907
OG0001030	Syaa.g_02422	Syaj.g_01933
OG0001031	Syaa.g_02500	Syaj.g_02012
OG0001032	Syaa.g_02502	Syaj.g_02015
OG0001033	Syaa.g_02539	Syaj.g_02044
OG0001034	Syaa.g_02108	Syaj.g_02875
OG0001035	Syaa.g_00298	Syaj.g_02603
OG0001036	Syaa.g_00293	Syaj.g_02599
OG0001037	Syaa.g_00291	Syaj.g_02597
OG0001038	Syaa.g_00264	Syaj.g_02567
OG0001039	Syaa.g_00261	Syaj.g_02564
OG0001040	Syaa.g_00258	Syaj.g_02561
OG0001041	Syaa.g_00253	Syaj.g_02556
OG0001042	Syaa.g_00227	Syaj.g_02527
OG0001043	Syaa.g_00223	Syaj.g_02523
OG0001044	Syaa.g_02183	Syaj.g_02804
OG0001045	Syaa.g_02170	Syaj.g_02817
OG0001046	Syaa.g_01332	Syaj.g_00851
OG0001047	Syaa.g_00706	Syaj.g_01552
OG0001048	Syaa.g_00707	Syaj.g_01551
OG0001049	Syaa.g_00710	Syaj.g_01548
OG0001050	Syaa.g_00711	Syaj.g_01547
OG0001051	Syaa.g_00712	Syaj.g_01546
OG0001052	Syaa.g_01846	Syaj.g_01448
OG0001053	Syaa.g_02048	Syaj.g_00075
OG0001054	Syaa.g_02031	Syaj.g_00092
OG0001055	Syaa.g_02010	Syaj.g_00113
OG0001056	Syaa.g_01975	Syaj.g_00149
OG0001057	Syaa.g_01966	Syaj.g_00160
OG0001058	Syaa.g_01951	Syaj.g_00183
OG0001059	Syaa.g_01947	Syaj.g_00187
OG0001060	Syaa.g_01941	Syaj.g_00193
OG0001061	Syaa.g_01919	Syaj.g_00214
OG0001062	Syaa.g_01917	Syaj.g_00216
