Orthogroup	Syaa	Syad
OG0000543	Syaa.g_02019	Syad.g_00937
OG0000544	Syaa.g_02018	Syad.g_00938
OG0000545	Syaa.g_02016	Syad.g_00940
OG0000546	Syaa.g_02014	Syad.g_00942
OG0000547	Syaa.g_02012	Syad.g_00944
OG0000548	Syaa.g_02011	Syad.g_00945
OG0000549	Syaa.g_02003	Syad.g_00952
OG0000550	Syaa.g_01998	Syad.g_00956
OG0000551	Syaa.g_01993	Syad.g_00960
OG0000552	Syaa.g_01992	Syad.g_00961
OG0000553	Syaa.g_01990	Syad.g_00965
OG0000554	Syaa.g_01979	Syad.g_00978
OG0000555	Syaa.g_01961	Syad.g_00999
OG0000556	Syaa.g_01957	Syad.g_01003
OG0000557	Syaa.g_01955	Syad.g_01011
OG0000558	Syaa.g_01953	Syad.g_01013
OG0000559	Syaa.g_01949	Syad.g_01016
OG0000560	Syaa.g_01946	Syad.g_01019
OG0000561	Syaa.g_01945	Syad.g_01020
OG0000562	Syaa.g_01944	Syad.g_01021
OG0000563	Syaa.g_01943	Syad.g_01022
OG0000564	Syaa.g_01942	Syad.g_01023
OG0000565	Syaa.g_01939	Syad.g_01027
OG0000566	Syaa.g_01935	Syad.g_01031
OG0000567	Syaa.g_01931	Syad.g_01035
OG0000568	Syaa.g_01928	Syad.g_01040
OG0000569	Syaa.g_01925	Syad.g_01041
OG0000570	Syaa.g_01924	Syad.g_01042
OG0000571	Syaa.g_01920	Syad.g_01046
OG0000572	Syaa.g_01904	Syad.g_01064
OG0000573	Syaa.g_01896	Syad.g_01072
OG0000574	Syaa.g_01895	Syad.g_01077
OG0000575	Syaa.g_01891	Syad.g_01083
OG0000576	Syaa.g_01889	Syad.g_01085
OG0000577	Syaa.g_01888	Syad.g_01086
OG0000578	Syaa.g_01887	Syad.g_01087
OG0000579	Syaa.g_01886	Syad.g_01088
OG0000580	Syaa.g_01885	Syad.g_01089
OG0000581	Syaa.g_01879	Syad.g_01097
OG0000582	Syaa.g_01687	Syad.g_02206
OG0000583	Syaa.g_01686	Syad.g_02205
OG0000584	Syaa.g_01685	Syad.g_02204
OG0000585	Syaa.g_01683	Syad.g_02202
OG0000586	Syaa.g_01682	Syad.g_02201
OG0000587	Syaa.g_01680	Syad.g_02199
OG0000588	Syaa.g_01666	Syad.g_02183
OG0000589	Syaa.g_01662	Syad.g_02178
OG0000590	Syaa.g_01661	Syad.g_02177
OG0000591	Syaa.g_01653	Syad.g_02169
OG0000592	Syaa.g_01652	Syad.g_02168
OG0000593	Syaa.g_01638	Syad.g_02156
OG0000594	Syaa.g_01637	Syad.g_02155
OG0000595	Syaa.g_01636	Syad.g_02154
OG0000596	Syaa.g_01630	Syad.g_02149
OG0000597	Syaa.g_01627	Syad.g_02146
OG0000598	Syaa.g_01626	Syad.g_02145
OG0000599	Syaa.g_01623	Syad.g_02142
OG0000600	Syaa.g_01622	Syad.g_02141
OG0000601	Syaa.g_01621	Syad.g_02140
OG0000602	Syaa.g_01616	Syad.g_02135
OG0000603	Syaa.g_01615	Syad.g_02134
OG0000604	Syaa.g_01612	Syad.g_02131
OG0000605	Syaa.g_01447	Syad.g_02026
OG0000606	Syaa.g_01055	Syad.g_01567
OG0000607	Syaa.g_01058	Syad.g_01571
OG0000608	Syaa.g_01059	Syad.g_01572
OG0000609	Syaa.g_01061	Syad.g_01574
OG0000610	Syaa.g_01068	Syad.g_01589
OG0000611	Syaa.g_01071	Syad.g_01592
OG0000612	Syaa.g_01072	Syad.g_01593
OG0000613	Syaa.g_00199	Syad.g_00457
OG0000614	Syaa.g_00906	Syad.g_01340
OG0000615	Syaa.g_01113	Syad.g_01948
OG0000616	Syaa.g_02742	Syad.g_00145
OG0000617	Syaa.g_01244	Syad.g_01810
OG0000618	Syaa.g_01245	Syad.g_01809
OG0000619	Syaa.g_01246	Syad.g_01808
OG0000620	Syaa.g_01259	Syad.g_01803
OG0000621	Syaa.g_01260	Syad.g_01802
OG0000622	Syaa.g_01261	Syad.g_01801
OG0000623	Syaa.g_01262	Syad.g_01800
OG0000624	Syaa.g_01264	Syad.g_01798
OG0000625	Syaa.g_01265	Syad.g_01797
OG0000626	Syaa.g_01266	Syad.g_01796
OG0000627	Syaa.g_01414	Syad.g_01640
OG0000628	Syaa.g_01413	Syad.g_01641
OG0000629	Syaa.g_01410	Syad.g_01644
OG0000630	Syaa.g_01406	Syad.g_01648
OG0000631	Syaa.g_01400	Syad.g_01658
OG0000632	Syaa.g_01399	Syad.g_01659
OG0000633	Syaa.g_01397	Syad.g_01660
OG0000634	Syaa.g_01150	Syad.g_01893
OG0000635	Syaa.g_01151	Syad.g_01892
OG0000636	Syaa.g_01153	Syad.g_01890
OG0000637	Syaa.g_01155	Syad.g_01888
OG0000638	Syaa.g_01156	Syad.g_01887
OG0000639	Syaa.g_01157	Syad.g_01886
OG0000640	Syaa.g_01158	Syad.g_01885
OG0000641	Syaa.g_01162	Syad.g_01881
OG0000642	Syaa.g_01163	Syad.g_01880
OG0000643	Syaa.g_01165	Syad.g_01878
OG0000644	Syaa.g_01166	Syad.g_01877
OG0000645	Syaa.g_01184	Syad.g_01875
OG0000646	Syaa.g_01187	Syad.g_01872
OG0000647	Syaa.g_01189	Syad.g_01870
OG0000648	Syaa.g_01191	Syad.g_01860
OG0000649	Syaa.g_01192	Syad.g_01859
OG0000650	Syaa.g_01193	Syad.g_01858
OG0000651	Syaa.g_01194	Syad.g_01857
OG0000652	Syaa.g_01195	Syad.g_01856
OG0000653	Syaa.g_01197	Syad.g_01850
OG0000654	Syaa.g_01198	Syad.g_01849
OG0000655	Syaa.g_01199	Syad.g_01848
OG0000656	Syaa.g_01202	Syad.g_01845
OG0000657	Syaa.g_00838	Syad.g_01240
OG0000658	Syaa.g_00836	Syad.g_01231
OG0000659	Syaa.g_00835	Syad.g_01230
OG0000660	Syaa.g_00831	Syad.g_01226
OG0000661	Syaa.g_00829	Syad.g_01224
OG0000662	Syaa.g_00827	Syad.g_01222
OG0000663	Syaa.g_00824	Syad.g_01219
OG0000664	Syaa.g_00823	Syad.g_01209
OG0000665	Syaa.g_01442	Syad.g_02115
OG0000666	Syaa.g_01448	Syad.g_02027
OG0000668	Syaa.g_01300	Syad.g_01688
OG0000669	Syaa.g_01084	Syad.g_01606
OG0000670	Syaa.g_01087	Syad.g_01609
OG0000671	Syaa.g_01089	Syad.g_01611
OG0000672	Syaa.g_01092	Syad.g_01615
OG0000673	Syaa.g_01095	Syad.g_01618
OG0000674	Syaa.g_01097	Syad.g_01620
OG0000675	Syaa.g_01098	Syad.g_01633
OG0000676	Syaa.g_01100	Syad.g_01635
OG0000677	Syaa.g_01101	Syad.g_01636
OG0000678	Syaa.g_01106	Syad.g_01957
OG0000679	Syaa.g_01116	Syad.g_01922
OG0000680	Syaa.g_01117	Syad.g_01921
OG0000681	Syaa.g_01120	Syad.g_01919
OG0000682	Syaa.g_01121	Syad.g_01918
OG0000683	Syaa.g_01122	Syad.g_01917
OG0000684	Syaa.g_01132	Syad.g_01912
OG0000685	Syaa.g_01134	Syad.g_01910
OG0000686	Syaa.g_01135	Syad.g_01909
OG0000687	Syaa.g_01136	Syad.g_01908
OG0000688	Syaa.g_01140	Syad.g_01904
OG0000689	Syaa.g_01142	Syad.g_01902
OG0000690	Syaa.g_01143	Syad.g_01901
OG0000691	Syaa.g_01144	Syad.g_01900
OG0000692	Syaa.g_01145	Syad.g_01899
OG0000693	Syaa.g_01146	Syad.g_01897
OG0000694	Syaa.g_01147	Syad.g_01896
OG0000695	Syaa.g_01395	Syad.g_01662
OG0000696	Syaa.g_01394	Syad.g_01663
OG0000697	Syaa.g_01392	Syad.g_01789
OG0000698	Syaa.g_01389	Syad.g_01786
OG0000699	Syaa.g_01387	Syad.g_01785
OG0000700	Syaa.g_01386	Syad.g_01784
OG0000701	Syaa.g_01385	Syad.g_01783
OG0000702	Syaa.g_01376	Syad.g_01775
OG0000703	Syaa.g_01375	Syad.g_01774
OG0000704	Syaa.g_01373	Syad.g_01772
OG0000705	Syaa.g_01365	Syad.g_01765
OG0000706	Syaa.g_01364	Syad.g_01764
OG0000707	Syaa.g_01363	Syad.g_01763
OG0000708	Syaa.g_01360	Syad.g_01760
OG0000709	Syaa.g_01351	Syad.g_01745
OG0000710	Syaa.g_01348	Syad.g_01738
OG0000711	Syaa.g_01320	Syad.g_01710
OG0000712	Syaa.g_01318	Syad.g_01708
OG0000713	Syaa.g_01317	Syad.g_01707
OG0000714	Syaa.g_01315	Syad.g_01705
OG0000715	Syaa.g_01313	Syad.g_01703
OG0000716	Syaa.g_01309	Syad.g_01697
OG0000717	Syaa.g_01308	Syad.g_01696
OG0000718	Syaa.g_01304	Syad.g_01692
OG0000719	Syaa.g_01302	Syad.g_01690
OG0000720	Syaa.g_01289	Syad.g_01677
OG0000721	Syaa.g_01287	Syad.g_01675
OG0000722	Syaa.g_01286	Syad.g_01674
OG0000723	Syaa.g_01268	Syad.g_01791
OG0000724	Syaa.g_00872	Syad.g_01284
OG0000725	Syaa.g_00882	Syad.g_01293
OG0000726	Syaa.g_00883	Syad.g_01294
OG0000727	Syaa.g_00884	Syad.g_01295
OG0000728	Syaa.g_00886	Syad.g_01297
OG0000729	Syaa.g_00100	Syad.g_00331
OG0000730	Syaa.g_02185	Syad.g_00758
OG0000731	Syaa.g_02173	Syad.g_00770
OG0000732	Syaa.g_00054	Syad.g_00214
OG0000733	Syaa.g_02621	Syad.g_00028
OG0000734	Syaa.g_02388	Syad.g_02809
OG0000735	Syaa.g_00754	Syad.g_01120
OG0000736	Syaa.g_00755	Syad.g_01121
OG0000737	Syaa.g_00756	Syad.g_01122
OG0000738	Syaa.g_00761	Syad.g_01127
OG0000739	Syaa.g_00762	Syad.g_01145
OG0000740	Syaa.g_00763	Syad.g_01146
OG0000741	Syaa.g_00766	Syad.g_01149
OG0000742	Syaa.g_00769	Syad.g_01151
OG0000743	Syaa.g_00771	Syad.g_01153
OG0000744	Syaa.g_00772	Syad.g_01154
OG0000745	Syaa.g_00774	Syad.g_01156
OG0000746	Syaa.g_00776	Syad.g_01158
OG0000747	Syaa.g_00777	Syad.g_01159
OG0000748	Syaa.g_00787	Syad.g_01170
OG0000749	Syaa.g_00789	Syad.g_01173
OG0000750	Syaa.g_00790	Syad.g_01174
OG0000751	Syaa.g_00797	Syad.g_01182
OG0000752	Syaa.g_00799	Syad.g_01184
OG0000753	Syaa.g_00802	Syad.g_01187
OG0000754	Syaa.g_01025	Syad.g_01516
OG0000755	Syaa.g_01005	Syad.g_01504
OG0000756	Syaa.g_01004	Syad.g_01498
OG0000757	Syaa.g_00996	Syad.g_01487
OG0000758	Syaa.g_00995	Syad.g_01486
OG0000759	Syaa.g_00994	Syad.g_01485
OG0000760	Syaa.g_00993	Syad.g_01484
OG0000761	Syaa.g_00992	Syad.g_01480
OG0000762	Syaa.g_00988	Syad.g_01474
OG0000763	Syaa.g_00986	Syad.g_01468
OG0000764	Syaa.g_00985	Syad.g_01467
OG0000765	Syaa.g_00968	Syad.g_01447
OG0000766	Syaa.g_00967	Syad.g_01446
OG0000767	Syaa.g_00965	Syad.g_01444
OG0000768	Syaa.g_00964	Syad.g_01443
OG0000769	Syaa.g_00962	Syad.g_01441
OG0000770	Syaa.g_00959	Syad.g_01437
OG0000771	Syaa.g_00866	Syad.g_01278
OG0000772	Syaa.g_01526	Syad.g_02078
OG0000773	Syaa.g_00749	Syad.g_01114
OG0000774	Syaa.g_00745	Syad.g_02396
OG0000775	Syaa.g_00742	Syad.g_02398
OG0000776	Syaa.g_00741	Syad.g_02399
OG0000777	Syaa.g_00740	Syad.g_02400
OG0000778	Syaa.g_00739	Syad.g_02401
OG0000779	Syaa.g_00733	Syad.g_02407
OG0000780	Syaa.g_00730	Syad.g_02411
OG0000781	Syaa.g_00726	Syad.g_02415
OG0000782	Syaa.g_00725	Syad.g_02416
OG0000783	Syaa.g_00724	Syad.g_02418
OG0000784	Syaa.g_00723	Syad.g_02419
OG0000785	Syaa.g_00721	Syad.g_02421
OG0000786	Syaa.g_01875	Syad.g_01101
OG0000787	Syaa.g_01876	Syad.g_01100
OG0000788	Syaa.g_01620	Syad.g_02139
OG0000789	Syaa.g_01434	Syad.g_01982
OG0000790	Syaa.g_02064	Syad.g_00886
OG0000791	Syaa.g_02066	Syad.g_00885
OG0000792	Syaa.g_02067	Syad.g_00884
OG0000793	Syaa.g_02072	Syad.g_00879
OG0000794	Syaa.g_02073	Syad.g_00878
OG0000795	Syaa.g_02074	Syad.g_00877
OG0000796	Syaa.g_02078	Syad.g_00871
OG0000797	Syaa.g_02079	Syad.g_00870
OG0000798	Syaa.g_00265	Syad.g_00525
OG0000799	Syaa.g_01743	Syad.g_02243
OG0000800	Syaa.g_01747	Syad.g_02245
OG0000801	Syaa.g_01748	Syad.g_02246
OG0000802	Syaa.g_01753	Syad.g_02251
OG0000803	Syaa.g_01758	Syad.g_02255
OG0000804	Syaa.g_01761	Syad.g_02260
OG0000805	Syaa.g_01763	Syad.g_02266
OG0000806	Syaa.g_01765	Syad.g_02267
OG0000807	Syaa.g_01767	Syad.g_02269
OG0000808	Syaa.g_01768	Syad.g_02270
OG0000809	Syaa.g_01771	Syad.g_02273
OG0000810	Syaa.g_01772	Syad.g_02274
OG0000811	Syaa.g_01778	Syad.g_02283
OG0000812	Syaa.g_01780	Syad.g_02285
OG0000813	Syaa.g_01781	Syad.g_02286
OG0000814	Syaa.g_01783	Syad.g_02288
OG0000815	Syaa.g_01784	Syad.g_02289
OG0000816	Syaa.g_01785	Syad.g_02290
OG0000817	Syaa.g_01786	Syad.g_02291
OG0000818	Syaa.g_01792	Syad.g_02297
OG0000819	Syaa.g_01793	Syad.g_02298
OG0000820	Syaa.g_01794	Syad.g_02299
OG0000821	Syaa.g_01800	Syad.g_02305
OG0000822	Syaa.g_01802	Syad.g_02307
OG0000823	Syaa.g_01803	Syad.g_02308
OG0000824	Syaa.g_01807	Syad.g_02314
OG0000825	Syaa.g_01808	Syad.g_02315
OG0000826	Syaa.g_01809	Syad.g_02316
OG0000827	Syaa.g_01810	Syad.g_02317
OG0000828	Syaa.g_01813	Syad.g_02320
OG0000829	Syaa.g_01814	Syad.g_02321
OG0000830	Syaa.g_01815	Syad.g_02322
OG0000831	Syaa.g_01817	Syad.g_02325
OG0000832	Syaa.g_00627	Syad.g_02538
OG0000833	Syaa.g_00611	Syad.g_02550
OG0000834	Syaa.g_00608	Syad.g_02552
OG0000835	Syaa.g_00607	Syad.g_02553
OG0000836	Syaa.g_00603	Syad.g_02557
OG0000837	Syaa.g_00601	Syad.g_02561
OG0000838	Syaa.g_00597	Syad.g_02565
OG0000839	Syaa.g_00596	Syad.g_02566
OG0000840	Syaa.g_00595	Syad.g_02567
OG0000841	Syaa.g_00594	Syad.g_02568
OG0000842	Syaa.g_00593	Syad.g_02569
OG0000843	Syaa.g_00592	Syad.g_02570
OG0000844	Syaa.g_00590	Syad.g_02577
OG0000845	Syaa.g_00589	Syad.g_02578
OG0000846	Syaa.g_00588	Syad.g_02579
OG0000847	Syaa.g_00587	Syad.g_02580
OG0000848	Syaa.g_00585	Syad.g_02582
OG0000849	Syaa.g_00584	Syad.g_02583
OG0000850	Syaa.g_00582	Syad.g_02586
OG0000851	Syaa.g_00577	Syad.g_02592
OG0000852	Syaa.g_00576	Syad.g_02593
OG0000853	Syaa.g_00572	Syad.g_02597
OG0000854	Syaa.g_00570	Syad.g_02606
OG0000855	Syaa.g_00569	Syad.g_02607
OG0000856	Syaa.g_01650	Syad.g_02166
OG0000857	Syaa.g_01188	Syad.g_01871
OG0000858	Syaa.g_00563	Syad.g_02613
OG0000859	Syaa.g_00562	Syad.g_02614
OG0000860	Syaa.g_00549	Syad.g_02625
OG0000861	Syaa.g_00548	Syad.g_02626
OG0000862	Syaa.g_00547	Syad.g_02628
OG0000863	Syaa.g_00543	Syad.g_02631
OG0000864	Syaa.g_00542	Syad.g_02632
OG0000865	Syaa.g_00541	Syad.g_02633
OG0000866	Syaa.g_00540	Syad.g_02634
OG0000867	Syaa.g_00539	Syad.g_02635
OG0000868	Syaa.g_00536	Syad.g_02637
OG0000869	Syaa.g_00531	Syad.g_02643
OG0000870	Syaa.g_00526	Syad.g_02648
OG0000871	Syaa.g_00525	Syad.g_02649
OG0000872	Syaa.g_00511	Syad.g_02657
OG0000873	Syaa.g_00497	Syad.g_02660
OG0000874	Syaa.g_00519	Syad.g_02655
OG0000875	Syaa.g_00438	Syad.g_02662
OG0000876	Syaa.g_00682	Syad.g_03003
OG0000877	Syaa.g_00679	Syad.g_02480
OG0000878	Syaa.g_00678	Syad.g_02481
OG0000879	Syaa.g_00677	Syad.g_02482
OG0000880	Syaa.g_00676	Syad.g_02483
OG0000881	Syaa.g_00671	Syad.g_02489
OG0000882	Syaa.g_00666	Syad.g_02494
OG0000883	Syaa.g_00661	Syad.g_02497
OG0000884	Syaa.g_00659	Syad.g_02499
OG0000885	Syaa.g_00658	Syad.g_02500
OG0000886	Syaa.g_00657	Syad.g_02501
OG0000887	Syaa.g_00656	Syad.g_02502
OG0000888	Syaa.g_00654	Syad.g_02504
OG0000889	Syaa.g_00652	Syad.g_02506
OG0000890	Syaa.g_00644	Syad.g_02512
OG0000891	Syaa.g_00643	Syad.g_02513
OG0000892	Syaa.g_00640	Syad.g_02517
OG0000893	Syaa.g_02352	Syad.g_00589
OG0000894	Syaa.g_02349	Syad.g_00592
OG0000895	Syaa.g_02345	Syad.g_00596
OG0000896	Syaa.g_02344	Syad.g_00597
OG0000897	Syaa.g_02342	Syad.g_00599
OG0000898	Syaa.g_02341	Syad.g_00600
OG0000899	Syaa.g_02340	Syad.g_00601
OG0000900	Syaa.g_02339	Syad.g_00602
OG0000901	Syaa.g_02334	Syad.g_00607
OG0000902	Syaa.g_02332	Syad.g_00609
OG0000903	Syaa.g_02313	Syad.g_00645
OG0000904	Syaa.g_02318	Syad.g_00640
OG0000905	Syaa.g_02324	Syad.g_00632
OG0000906	Syaa.g_02327	Syad.g_00630
OG0000907	Syaa.g_02295	Syad.g_00648
OG0000908	Syaa.g_02292	Syad.g_00651
OG0000909	Syaa.g_02291	Syad.g_00652
OG0000910	Syaa.g_02290	Syad.g_00653
OG0000911	Syaa.g_02288	Syad.g_00655
OG0000912	Syaa.g_02287	Syad.g_00656
OG0000913	Syaa.g_02286	Syad.g_00657
OG0000914	Syaa.g_02285	Syad.g_00658
OG0000915	Syaa.g_02283	Syad.g_00660
OG0000916	Syaa.g_02282	Syad.g_00661
OG0000917	Syaa.g_02281	Syad.g_00662
OG0000918	Syaa.g_02280	Syad.g_00663
OG0000919	Syaa.g_02279	Syad.g_00664
OG0000920	Syaa.g_02278	Syad.g_00665
OG0000921	Syaa.g_02277	Syad.g_00666
OG0000922	Syaa.g_02276	Syad.g_00667
OG0000923	Syaa.g_02272	Syad.g_00671
OG0000924	Syaa.g_02271	Syad.g_00672
OG0000925	Syaa.g_02270	Syad.g_00673
OG0000926	Syaa.g_02269	Syad.g_00674
OG0000927	Syaa.g_02267	Syad.g_00676
OG0000928	Syaa.g_02266	Syad.g_00677
OG0000929	Syaa.g_02265	Syad.g_00678
OG0000930	Syaa.g_02264	Syad.g_00679
OG0000931	Syaa.g_02263	Syad.g_00680
OG0000932	Syaa.g_02262	Syad.g_00681
OG0000933	Syaa.g_02256	Syad.g_00687
OG0000934	Syaa.g_02254	Syad.g_00689
OG0000935	Syaa.g_02253	Syad.g_00690
OG0000936	Syaa.g_02252	Syad.g_00691
OG0000937	Syaa.g_02251	Syad.g_00692
OG0000938	Syaa.g_02248	Syad.g_00695
OG0000939	Syaa.g_02247	Syad.g_00696
OG0000940	Syaa.g_02240	Syad.g_00703
OG0000941	Syaa.g_02238	Syad.g_00705
OG0000942	Syaa.g_02236	Syad.g_00707
OG0000943	Syaa.g_02235	Syad.g_00708
OG0000944	Syaa.g_02233	Syad.g_00710
OG0000945	Syaa.g_02231	Syad.g_00711
OG0000946	Syaa.g_02225	Syad.g_00716
OG0000947	Syaa.g_02222	Syad.g_00719
OG0000948	Syaa.g_02221	Syad.g_00720
OG0000949	Syaa.g_00172	Syad.g_00432
OG0000950	Syaa.g_00159	Syad.g_00418
OG0000951	Syaa.g_00153	Syad.g_00411
OG0000952	Syaa.g_00149	Syad.g_00375
OG0000953	Syaa.g_00143	Syad.g_00369
OG0000954	Syaa.g_00138	Syad.g_00364
OG0000955	Syaa.g_00137	Syad.g_00363
OG0000956	Syaa.g_00135	Syad.g_00361
OG0000957	Syaa.g_00125	Syad.g_00350
OG0000958	Syaa.g_00124	Syad.g_00349
OG0000959	Syaa.g_00120	Syad.g_00345
OG0000960	Syaa.g_00119	Syad.g_00344
OG0000961	Syaa.g_00106	Syad.g_00335
OG0000962	Syaa.g_00102	Syad.g_00332
OG0000963	Syaa.g_00097	Syad.g_00325
OG0000964	Syaa.g_00096	Syad.g_00324
OG0000965	Syaa.g_00095	Syad.g_00323
OG0000966	Syaa.g_00083	Syad.g_00246
OG0000967	Syaa.g_00074	Syad.g_00234
OG0000968	Syaa.g_00078	Syad.g_00243
OG0000969	Syaa.g_00077	Syad.g_00240
OG0000970	Syaa.g_00076	Syad.g_00239
OG0000971	Syaa.g_00069	Syad.g_00229
OG0000972	Syaa.g_00068	Syad.g_00228
OG0000973	Syaa.g_00067	Syad.g_00227
OG0000974	Syaa.g_00066	Syad.g_00226
OG0000975	Syaa.g_00065	Syad.g_00225
OG0000976	Syaa.g_00064	Syad.g_00224
OG0000977	Syaa.g_00062	Syad.g_00222
OG0000978	Syaa.g_00061	Syad.g_00221
OG0000979	Syaa.g_00058	Syad.g_00218
OG0000980	Syaa.g_00055	Syad.g_00215
OG0000981	Syaa.g_00052	Syad.g_00212
OG0000982	Syaa.g_02593	Syad.g_03035
OG0000983	Syaa.g_02594	Syad.g_03036
OG0000984	Syaa.g_02595	Syad.g_03037
OG0000985	Syaa.g_02597	Syad.g_03039
OG0000986	Syaa.g_02601	Syad.g_03049
OG0000987	Syaa.g_02603	Syad.g_00002
OG0000988	Syaa.g_02608	Syad.g_00008
OG0000989	Syaa.g_02616	Syad.g_00020
OG0000990	Syaa.g_02647	Syad.g_00061
OG0000991	Syaa.g_02650	Syad.g_00064
OG0000992	Syaa.g_02653	Syad.g_00067
OG0000993	Syaa.g_02654	Syad.g_00069
OG0000994	Syaa.g_02657	Syad.g_00071
OG0000995	Syaa.g_02662	Syad.g_00077
OG0000996	Syaa.g_02705	Syad.g_00121
OG0000997	Syaa.g_02725	Syad.g_00128
OG0000998	Syaa.g_02727	Syad.g_00130
OG0000999	Syaa.g_02728	Syad.g_00131
OG0001000	Syaa.g_02732	Syad.g_00136
OG0001001	Syaa.g_02738	Syad.g_00141
OG0001002	Syaa.g_02745	Syad.g_00148
OG0001003	Syaa.g_02747	Syad.g_00150
OG0001004	Syaa.g_02748	Syad.g_00151
OG0001005	Syaa.g_02749	Syad.g_00152
OG0001006	Syaa.g_02756	Syad.g_00160
OG0001007	Syaa.g_02758	Syad.g_00162
OG0001008	Syaa.g_00704	Syad.g_02449
OG0001009	Syaa.g_00034	Syad.g_00194
OG0001010	Syaa.g_00035	Syad.g_00195
OG0001011	Syaa.g_00037	Syad.g_00196
OG0001012	Syaa.g_02589	Syad.g_03030
OG0001013	Syaa.g_02576	Syad.g_03011
OG0001014	Syaa.g_02572	Syad.g_03002
OG0001015	Syaa.g_02571	Syad.g_03001
OG0001016	Syaa.g_00348	Syad.g_02734
OG0001017	Syaa.g_00342	Syad.g_02740
OG0001018	Syaa.g_00340	Syad.g_02742
OG0001019	Syaa.g_00323	Syad.g_02771
OG0001020	Syaa.g_02355	Syad.g_02777
OG0001021	Syaa.g_02359	Syad.g_02781
OG0001022	Syaa.g_02365	Syad.g_02786
OG0001023	Syaa.g_02366	Syad.g_02787
OG0001024	Syaa.g_02370	Syad.g_02791
OG0001025	Syaa.g_02377	Syad.g_02798
OG0001026	Syaa.g_02390	Syad.g_02811
OG0001027	Syaa.g_02397	Syad.g_02817
OG0001028	Syaa.g_02399	Syad.g_02819
OG0001029	Syaa.g_02401	Syad.g_02821
OG0001030	Syaa.g_02422	Syad.g_02848
OG0001031	Syaa.g_02500	Syad.g_02925
OG0001032	Syaa.g_02502	Syad.g_02928
OG0001033	Syaa.g_02539	Syad.g_02956
OG0001034	Syaa.g_02108	Syad.g_00819
OG0001035	Syaa.g_00298	Syad.g_00559
OG0001036	Syaa.g_00293	Syad.g_00554
OG0001037	Syaa.g_00291	Syad.g_00552
OG0001039	Syaa.g_00261	Syad.g_00522
OG0001040	Syaa.g_00258	Syad.g_00519
OG0001041	Syaa.g_00253	Syad.g_00514
OG0001042	Syaa.g_00227	Syad.g_00485
OG0001043	Syaa.g_00223	Syad.g_00481
OG0001044	Syaa.g_02183	Syad.g_00760
OG0001045	Syaa.g_02170	Syad.g_00773
OG0001046	Syaa.g_01332	Syad.g_01722
OG0001047	Syaa.g_00706	Syad.g_02447
OG0001048	Syaa.g_00707	Syad.g_02446
OG0001049	Syaa.g_00710	Syad.g_02443
OG0001050	Syaa.g_00711	Syad.g_02442
OG0001051	Syaa.g_00712	Syad.g_02441
OG0001052	Syaa.g_01846	Syad.g_02357
OG0001054	Syaa.g_02031	Syad.g_00925
OG0001055	Syaa.g_02010	Syad.g_00946
OG0001056	Syaa.g_01975	Syad.g_00982
OG0001057	Syaa.g_01966	Syad.g_00996
OG0001058	Syaa.g_01951	Syad.g_01015
OG0001059	Syaa.g_01947	Syad.g_01018
OG0001060	Syaa.g_01941	Syad.g_01025
OG0001061	Syaa.g_01919	Syad.g_01047
OG0001062	Syaa.g_01917	Syad.g_01049
OG0001063	Syaa.g_01912	Syad.g_01056
OG0001064	Syaa.g_01911	Syad.g_01057
OG0001065	Syaa.g_01910	Syad.g_01058
OG0001066	Syaa.g_01909	Syad.g_01059
OG0001067	Syaa.g_01908	Syad.g_01060
OG0001068	Syaa.g_01907	Syad.g_01061
OG0001069	Syaa.g_01906	Syad.g_01062
OG0001070	Syaa.g_01903	Syad.g_01065
OG0001071	Syaa.g_01902	Syad.g_01066
OG0001072	Syaa.g_01898	Syad.g_01070
OG0001073	Syaa.g_01884	Syad.g_01090
OG0001074	Syaa.g_01678	Syad.g_02197
OG0001075	Syaa.g_01676	Syad.g_02196
OG0001076	Syaa.g_01659	Syad.g_02175
OG0001077	Syaa.g_01647	Syad.g_02164
OG0001078	Syaa.g_01632	Syad.g_02151
OG0001079	Syaa.g_01619	Syad.g_02138
OG0001080	Syaa.g_01443	Syad.g_02008
OG0001081	Syaa.g_01056	Syad.g_01568
OG0001082	Syaa.g_01057	Syad.g_01569
OG0001083	Syaa.g_01064	Syad.g_01578
OG0001084	Syaa.g_01065	Syad.g_01586
OG0001085	Syaa.g_01075	Syad.g_01596
OG0001086	Syaa.g_01077	Syad.g_01598
OG0001087	Syaa.g_00920	Syad.g_01372
OG0001088	Syaa.g_00916	Syad.g_01368
OG0001089	Syaa.g_00890	Syad.g_01302
OG0001090	Syaa.g_01237	Syad.g_01817
OG0001091	Syaa.g_01239	Syad.g_01815
OG0001092	Syaa.g_01242	Syad.g_01812
OG0001093	Syaa.g_01248	Syad.g_01806
OG0001094	Syaa.g_01148	Syad.g_01895
OG0001095	Syaa.g_01185	Syad.g_01874
OG0001096	Syaa.g_01200	Syad.g_01847
OG0001097	Syaa.g_00828	Syad.g_01223
OG0001098	Syaa.g_01441	Syad.g_02005, Syad.g_01995
OG0001099	Syaa.g_02400	Syad.g_02820
OG0001100	Syaa.g_01086	Syad.g_01608
OG0001101	Syaa.g_01088	Syad.g_01610
OG0001102	Syaa.g_01091	Syad.g_01613
OG0001103	Syaa.g_01093	Syad.g_01616
OG0001104	Syaa.g_01133	Syad.g_01911
