Orthogroup	Syaa	Syab
OG0000555	Syaa.g_01961	Syab.g_02026
OG0000556	Syaa.g_01957	Syab.g_02022
OG0000557	Syaa.g_01955	Syab.g_02019
OG0000558	Syaa.g_01953	Syab.g_02016
OG0000559	Syaa.g_01949	Syab.g_02012
OG0000560	Syaa.g_01946	Syab.g_02009
OG0000561	Syaa.g_01945	Syab.g_02008
OG0000562	Syaa.g_01944	Syab.g_02007
OG0000563	Syaa.g_01943	Syab.g_02006
OG0000564	Syaa.g_01942	Syab.g_02005
OG0000565	Syaa.g_01939	Syab.g_02001
OG0000566	Syaa.g_01935	Syab.g_01997
OG0000567	Syaa.g_01931	Syab.g_01993
OG0000568	Syaa.g_01928	Syab.g_01991
OG0000569	Syaa.g_01925	Syab.g_01990
OG0000570	Syaa.g_01924	Syab.g_01989
OG0000571	Syaa.g_01920	Syab.g_01986
OG0000572	Syaa.g_01904	Syab.g_01969
OG0000573	Syaa.g_01896	Syab.g_01960
OG0000574	Syaa.g_01895	Syab.g_01959
OG0000575	Syaa.g_01891	Syab.g_01954
OG0000576	Syaa.g_01889	Syab.g_01952
OG0000577	Syaa.g_01888	Syab.g_01951
OG0000578	Syaa.g_01887	Syab.g_01950
OG0000579	Syaa.g_01886	Syab.g_01949
OG0000580	Syaa.g_01885	Syab.g_01948
OG0000581	Syaa.g_01879	Syab.g_01934
OG0000582	Syaa.g_01687	Syab.g_01929
OG0000583	Syaa.g_01686	Syab.g_01928
OG0000584	Syaa.g_01685	Syab.g_01927
OG0000585	Syaa.g_01683	Syab.g_01924
OG0000586	Syaa.g_01682	Syab.g_01923
OG0000587	Syaa.g_01680	Syab.g_01921
OG0000588	Syaa.g_01666	Syab.g_01910
OG0000589	Syaa.g_01662	Syab.g_01899
OG0000590	Syaa.g_01661	Syab.g_01898
OG0000591	Syaa.g_01653	Syab.g_01892
OG0000592	Syaa.g_01652	Syab.g_01891
OG0000593	Syaa.g_01638	Syab.g_01877
OG0000594	Syaa.g_01637	Syab.g_01876
OG0000595	Syaa.g_01636	Syab.g_01875
OG0000596	Syaa.g_01630	Syab.g_01871
OG0000597	Syaa.g_01627	Syab.g_01868
OG0000598	Syaa.g_01626	Syab.g_01867
OG0000599	Syaa.g_01623	Syab.g_01860
OG0000600	Syaa.g_01622	Syab.g_01859
OG0000601	Syaa.g_01621	Syab.g_01858
OG0000602	Syaa.g_01616	Syab.g_01853
OG0000603	Syaa.g_01615	Syab.g_01852
OG0000604	Syaa.g_01612	Syab.g_01850
OG0000605	Syaa.g_01447	Syab.g_01758
OG0000606	Syaa.g_01055	Syab.g_01529
OG0000607	Syaa.g_01058	Syab.g_01533
OG0000608	Syaa.g_01059	Syab.g_01534
OG0000609	Syaa.g_01061	Syab.g_01536
OG0000610	Syaa.g_01068	Syab.g_01555
OG0000611	Syaa.g_01071	Syab.g_01558
OG0000612	Syaa.g_01072	Syab.g_01559
OG0000613	Syaa.g_00199	Syab.g_00228
OG0000614	Syaa.g_00906	Syab.g_01179
OG0000615	Syaa.g_01113	Syab.g_01605
OG0000616	Syaa.g_02742	Syab.g_02897
OG0000617	Syaa.g_01244	Syab.g_01274
OG0000618	Syaa.g_01245	Syab.g_01275
OG0000619	Syaa.g_01246	Syab.g_01662
OG0000620	Syaa.g_01259	Syab.g_01668
OG0000621	Syaa.g_01260	Syab.g_01669
OG0000622	Syaa.g_01261	Syab.g_01670
OG0000623	Syaa.g_01262	Syab.g_01671
OG0000624	Syaa.g_01264	Syab.g_01673
OG0000625	Syaa.g_01265	Syab.g_01674
OG0000626	Syaa.g_01266	Syab.g_01675
OG0000627	Syaa.g_01414	Syab.g_01438
OG0000628	Syaa.g_01413	Syab.g_01437
OG0000629	Syaa.g_01410	Syab.g_01434
OG0000630	Syaa.g_01406	Syab.g_01430
OG0000631	Syaa.g_01400	Syab.g_01421
OG0000632	Syaa.g_01399	Syab.g_01420
OG0000633	Syaa.g_01397	Syab.g_01419
OG0000634	Syaa.g_01150	Syab.g_01651
OG0000635	Syaa.g_01151	Syab.g_01656
OG0000636	Syaa.g_01153	Syab.g_01658
OG0000637	Syaa.g_01155	Syab.g_01660
OG0000638	Syaa.g_01156	Syab.g_01661
OG0000639	Syaa.g_01157	Syab.g_01276
OG0000640	Syaa.g_01158	Syab.g_01277
OG0000641	Syaa.g_01162	Syab.g_01281
OG0000642	Syaa.g_01163	Syab.g_01282
OG0000643	Syaa.g_01165	Syab.g_01283
OG0000644	Syaa.g_01166	Syab.g_01284
OG0000645	Syaa.g_01184	Syab.g_01286
OG0000646	Syaa.g_01187	Syab.g_01289
OG0000647	Syaa.g_01189	Syab.g_01291
OG0000648	Syaa.g_01191	Syab.g_01684
OG0000649	Syaa.g_01192	Syab.g_01685
OG0000650	Syaa.g_01193	Syab.g_01686
OG0000651	Syaa.g_01194	Syab.g_01687
OG0000652	Syaa.g_01195	Syab.g_01688
OG0000653	Syaa.g_01197	Syab.g_01690
OG0000654	Syaa.g_01198	Syab.g_01691
OG0000655	Syaa.g_01199	Syab.g_01692
OG0000656	Syaa.g_01202	Syab.g_01695
OG0000657	Syaa.g_00838	Syab.g_01706
OG0000658	Syaa.g_00836	Syab.g_01710
OG0000659	Syaa.g_00835	Syab.g_01711
OG0000660	Syaa.g_00831	Syab.g_01715
OG0000661	Syaa.g_00829	Syab.g_01717
OG0000662	Syaa.g_00827	Syab.g_01719
OG0000663	Syaa.g_00824	Syab.g_01722
OG0000664	Syaa.g_00823	Syab.g_01723
OG0000665	Syaa.g_01442	Syab.g_01829
OG0000666	Syaa.g_01448	Syab.g_01842
OG0000668	Syaa.g_01300	Syab.g_01319
OG0000669	Syaa.g_01084	Syab.g_01642
OG0000670	Syaa.g_01087	Syab.g_02156
OG0000671	Syaa.g_01089	Syab.g_01638
OG0000672	Syaa.g_01092	Syab.g_01635
OG0000673	Syaa.g_01095	Syab.g_01632
OG0000674	Syaa.g_01097	Syab.g_01630
OG0000675	Syaa.g_01098	Syab.g_01629
OG0000676	Syaa.g_01100	Syab.g_01620
OG0000677	Syaa.g_01101	Syab.g_01619
OG0000678	Syaa.g_01106	Syab.g_01613
OG0000679	Syaa.g_01116	Syab.g_01601
OG0000680	Syaa.g_01117	Syab.g_01600
OG0000681	Syaa.g_01120	Syab.g_01597
OG0000682	Syaa.g_01121	Syab.g_01596
OG0000683	Syaa.g_01122	Syab.g_01595
OG0000684	Syaa.g_01132	Syab.g_01591
OG0000685	Syaa.g_01134	Syab.g_01589
OG0000686	Syaa.g_01135	Syab.g_01588
OG0000687	Syaa.g_01136	Syab.g_01586
OG0000688	Syaa.g_01140	Syab.g_01576
OG0000689	Syaa.g_01142	Syab.g_01574
OG0000690	Syaa.g_01143	Syab.g_01573
OG0000691	Syaa.g_01144	Syab.g_01572
OG0000692	Syaa.g_01145	Syab.g_01571
OG0000693	Syaa.g_01146	Syab.g_01569
OG0000694	Syaa.g_01147	Syab.g_01568
OG0000695	Syaa.g_01395	Syab.g_01417
OG0000696	Syaa.g_01394	Syab.g_01416
OG0000697	Syaa.g_01392	Syab.g_01415
OG0000698	Syaa.g_01389	Syab.g_01412
OG0000699	Syaa.g_01387	Syab.g_01411
OG0000700	Syaa.g_01386	Syab.g_01410
OG0000701	Syaa.g_01385	Syab.g_01409
OG0000702	Syaa.g_01376	Syab.g_01401
OG0000703	Syaa.g_01375	Syab.g_01400
OG0000704	Syaa.g_01373	Syab.g_01398
OG0000705	Syaa.g_01365	Syab.g_01391
OG0000706	Syaa.g_01364	Syab.g_01390
OG0000707	Syaa.g_01363	Syab.g_01389
OG0000708	Syaa.g_01360	Syab.g_01386
OG0000709	Syaa.g_01351	Syab.g_01378
OG0000710	Syaa.g_01348	Syab.g_01367
OG0000711	Syaa.g_01320	Syab.g_01340
OG0000712	Syaa.g_01318	Syab.g_01338
OG0000713	Syaa.g_01317	Syab.g_01337
OG0000714	Syaa.g_01315	Syab.g_01334
OG0000715	Syaa.g_01313	Syab.g_01332
OG0000716	Syaa.g_01309	Syab.g_01328
OG0000717	Syaa.g_01308	Syab.g_01327
OG0000718	Syaa.g_01304	Syab.g_01323
OG0000719	Syaa.g_01302	Syab.g_01321
OG0000720	Syaa.g_01289	Syab.g_01307
OG0000721	Syaa.g_01287	Syab.g_01305
OG0000722	Syaa.g_01286	Syab.g_01304
OG0000723	Syaa.g_01268	Syab.g_01678
OG0000724	Syaa.g_00872	Syab.g_01223
OG0000725	Syaa.g_00882	Syab.g_01207
OG0000726	Syaa.g_00883	Syab.g_01206
OG0000727	Syaa.g_00884	Syab.g_01205
OG0000728	Syaa.g_00886	Syab.g_01203
OG0000729	Syaa.g_00100	Syab.g_00097
OG0000730	Syaa.g_02185	Syab.g_00521
OG0000731	Syaa.g_02173	Syab.g_00531
OG0000732	Syaa.g_00054	Syab.g_00055
OG0000733	Syaa.g_02621	Syab.g_02798
OG0000734	Syaa.g_02388	Syab.g_02508
OG0000735	Syaa.g_00754	Syab.g_00942
OG0000736	Syaa.g_00755	Syab.g_00943
OG0000737	Syaa.g_00756	Syab.g_00944
OG0000738	Syaa.g_00761	Syab.g_00949
OG0000739	Syaa.g_00762	Syab.g_00961
OG0000740	Syaa.g_00763	Syab.g_00962
OG0000741	Syaa.g_00766	Syab.g_00965
OG0000742	Syaa.g_00769	Syab.g_00968
OG0000743	Syaa.g_00771	Syab.g_00970
OG0000744	Syaa.g_00772	Syab.g_00971
OG0000745	Syaa.g_00774	Syab.g_00973
OG0000746	Syaa.g_00776	Syab.g_00975
OG0000747	Syaa.g_00777	Syab.g_00976
OG0000748	Syaa.g_00787	Syab.g_00991
OG0000749	Syaa.g_00789	Syab.g_00992
OG0000750	Syaa.g_00790	Syab.g_00993
OG0000751	Syaa.g_00797	Syab.g_01002
OG0000752	Syaa.g_00799	Syab.g_01004
OG0000753	Syaa.g_00802	Syab.g_01007
OG0000754	Syaa.g_01025	Syab.g_01012
OG0000755	Syaa.g_01005	Syab.g_01021
OG0000756	Syaa.g_01004	Syab.g_01022
OG0000757	Syaa.g_00996	Syab.g_01029
OG0000758	Syaa.g_00995	Syab.g_01030
OG0000759	Syaa.g_00994	Syab.g_01031
OG0000760	Syaa.g_00993	Syab.g_01032
OG0000761	Syaa.g_00992	Syab.g_01034
OG0000762	Syaa.g_00988	Syab.g_01036
OG0000763	Syaa.g_00986	Syab.g_01038
OG0000764	Syaa.g_00985	Syab.g_01039
OG0000765	Syaa.g_00968	Syab.g_01154
OG0000766	Syaa.g_00967	Syab.g_01153
OG0000767	Syaa.g_00965	Syab.g_01151
OG0000768	Syaa.g_00964	Syab.g_01150
OG0000769	Syaa.g_00962	Syab.g_01148
OG0000770	Syaa.g_00959	Syab.g_01145
OG0000771	Syaa.g_00866	Syab.g_01229
OG0000772	Syaa.g_01526	Syab.g_00957
OG0000773	Syaa.g_00749	Syab.g_00931
OG0000774	Syaa.g_00745	Syab.g_00924
OG0000775	Syaa.g_00742	Syab.g_00922
OG0000776	Syaa.g_00741	Syab.g_00921
OG0000777	Syaa.g_00740	Syab.g_00920
OG0000778	Syaa.g_00739	Syab.g_00919
OG0000779	Syaa.g_00733	Syab.g_00913
OG0000780	Syaa.g_00730	Syab.g_00908
OG0000781	Syaa.g_00726	Syab.g_00904
OG0000782	Syaa.g_00725	Syab.g_00903
OG0000783	Syaa.g_00724	Syab.g_00902
OG0000784	Syaa.g_00723	Syab.g_00901
OG0000785	Syaa.g_00721	Syab.g_00899
OG0000786	Syaa.g_01875	Syab.g_00895
OG0000787	Syaa.g_01876	Syab.g_00894
OG0000788	Syaa.g_01620	Syab.g_01857
OG0000789	Syaa.g_01434	Syab.g_01835
OG0000790	Syaa.g_02064	Syab.g_02082
OG0000791	Syaa.g_02066	Syab.g_02080
OG0000792	Syaa.g_02067	Syab.g_02079
OG0000793	Syaa.g_02072	Syab.g_02074
OG0000794	Syaa.g_02073	Syab.g_02073
OG0000795	Syaa.g_02074	Syab.g_02072
OG0000796	Syaa.g_02078	Syab.g_02068
OG0000797	Syaa.g_02079	Syab.g_02067
OG0000798	Syaa.g_00265	Syab.g_00298
OG0000799	Syaa.g_01743	Syab.g_00826
OG0000800	Syaa.g_01747	Syab.g_00821
OG0000801	Syaa.g_01748	Syab.g_00820
OG0000802	Syaa.g_01753	Syab.g_00816
OG0000803	Syaa.g_01758	Syab.g_00806
OG0000804	Syaa.g_01761	Syab.g_00802
OG0000805	Syaa.g_01763	Syab.g_00792
OG0000806	Syaa.g_01765	Syab.g_00790
OG0000807	Syaa.g_01767	Syab.g_00788
OG0000808	Syaa.g_01768	Syab.g_00783
OG0000809	Syaa.g_01771	Syab.g_00780
OG0000810	Syaa.g_01772	Syab.g_00779
OG0000811	Syaa.g_01778	Syab.g_00770
OG0000812	Syaa.g_01780	Syab.g_00768
OG0000813	Syaa.g_01781	Syab.g_00767
OG0000814	Syaa.g_01783	Syab.g_00765
OG0000815	Syaa.g_01784	Syab.g_00760
OG0000816	Syaa.g_01785	Syab.g_00758
OG0000817	Syaa.g_01786	Syab.g_00757
OG0000818	Syaa.g_01792	Syab.g_00751
OG0000819	Syaa.g_01793	Syab.g_00750
OG0000820	Syaa.g_01794	Syab.g_00749
OG0000821	Syaa.g_01800	Syab.g_00743
OG0000822	Syaa.g_01802	Syab.g_00741
OG0000823	Syaa.g_01803	Syab.g_00740
OG0000824	Syaa.g_01807	Syab.g_00735
OG0000825	Syaa.g_01808	Syab.g_00734
OG0000826	Syaa.g_01809	Syab.g_00733
OG0000827	Syaa.g_01810	Syab.g_00732
OG0000828	Syaa.g_01813	Syab.g_00729
OG0000829	Syaa.g_01814	Syab.g_00728
OG0000830	Syaa.g_01815	Syab.g_00727
OG0000831	Syaa.g_01817	Syab.g_00725
OG0000832	Syaa.g_00627	Syab.g_02169
OG0000833	Syaa.g_00611	Syab.g_02178
OG0000834	Syaa.g_00608	Syab.g_02181
OG0000835	Syaa.g_00607	Syab.g_02182
OG0000836	Syaa.g_00603	Syab.g_02185
OG0000837	Syaa.g_00601	Syab.g_02186
OG0000838	Syaa.g_00597	Syab.g_02190
OG0000839	Syaa.g_00596	Syab.g_02191
OG0000840	Syaa.g_00595	Syab.g_02192
OG0000841	Syaa.g_00594	Syab.g_02193
OG0000842	Syaa.g_00593	Syab.g_02194
OG0000843	Syaa.g_00592	Syab.g_02195
OG0000844	Syaa.g_00590	Syab.g_02197
OG0000845	Syaa.g_00589	Syab.g_02198
OG0000846	Syaa.g_00588	Syab.g_02199
OG0000847	Syaa.g_00587	Syab.g_02200
OG0000848	Syaa.g_00585	Syab.g_02202
OG0000849	Syaa.g_00584	Syab.g_02203
OG0000850	Syaa.g_00582	Syab.g_02212
OG0000851	Syaa.g_00577	Syab.g_02226
OG0000852	Syaa.g_00576	Syab.g_02227
OG0000853	Syaa.g_00572	Syab.g_02233
OG0000854	Syaa.g_00570	Syab.g_02235
OG0000855	Syaa.g_00569	Syab.g_02236
OG0000856	Syaa.g_01650	Syab.g_01889
OG0000857	Syaa.g_01188	Syab.g_01290
OG0000858	Syaa.g_00563	Syab.g_02244
OG0000859	Syaa.g_00562	Syab.g_02245
OG0000860	Syaa.g_00549	Syab.g_02258
OG0000861	Syaa.g_00548	Syab.g_02259
OG0000862	Syaa.g_00547	Syab.g_02261
OG0000863	Syaa.g_00543	Syab.g_02265
OG0000864	Syaa.g_00542	Syab.g_02266
OG0000865	Syaa.g_00541	Syab.g_02267
OG0000866	Syaa.g_00540	Syab.g_02268
OG0000867	Syaa.g_00539	Syab.g_02269
OG0000868	Syaa.g_00536	Syab.g_02287
OG0000869	Syaa.g_00531	Syab.g_02292
OG0000870	Syaa.g_00526	Syab.g_02297
OG0000871	Syaa.g_00525	Syab.g_02298
OG0000872	Syaa.g_00511	Syab.g_02305
OG0000873	Syaa.g_00497	Syab.g_02308
OG0000874	Syaa.g_00519	Syab.g_02311
OG0000875	Syaa.g_00438	Syab.g_02313
OG0000876	Syaa.g_00682	Syab.g_02315
OG0000877	Syaa.g_00679	Syab.g_02317
OG0000878	Syaa.g_00678	Syab.g_02318
OG0000879	Syaa.g_00677	Syab.g_02319
OG0000880	Syaa.g_00676	Syab.g_02320
OG0000881	Syaa.g_00671	Syab.g_02325
OG0000882	Syaa.g_00666	Syab.g_02330
OG0000883	Syaa.g_00661	Syab.g_02332
OG0000884	Syaa.g_00659	Syab.g_02334
OG0000885	Syaa.g_00658	Syab.g_02335
OG0000886	Syaa.g_00657	Syab.g_02336
OG0000887	Syaa.g_00656	Syab.g_02338
OG0000888	Syaa.g_00654	Syab.g_02340
OG0000889	Syaa.g_00652	Syab.g_02342
OG0000890	Syaa.g_00644	Syab.g_02348
OG0000891	Syaa.g_00643	Syab.g_02349
OG0000892	Syaa.g_00640	Syab.g_02353
OG0000893	Syaa.g_02352	Syab.g_00366
OG0000894	Syaa.g_02349	Syab.g_00369
OG0000895	Syaa.g_02345	Syab.g_00373
OG0000896	Syaa.g_02344	Syab.g_00374
OG0000897	Syaa.g_02342	Syab.g_00376
OG0000898	Syaa.g_02341	Syab.g_00377
OG0000899	Syaa.g_02340	Syab.g_00378
OG0000900	Syaa.g_02339	Syab.g_00379
OG0000901	Syaa.g_02334	Syab.g_00384
OG0000902	Syaa.g_02332	Syab.g_00386
OG0000903	Syaa.g_02313	Syab.g_00399
OG0000904	Syaa.g_02318	Syab.g_00395
OG0000905	Syaa.g_02324	Syab.g_00390
OG0000906	Syaa.g_02327	Syab.g_00388
OG0000907	Syaa.g_02295	Syab.g_00401
OG0000908	Syaa.g_02292	Syab.g_00404
OG0000909	Syaa.g_02291	Syab.g_00405
OG0000910	Syaa.g_02290	Syab.g_00406
OG0000911	Syaa.g_02288	Syab.g_00408
OG0000912	Syaa.g_02287	Syab.g_00409
OG0000913	Syaa.g_02286	Syab.g_00410
OG0000914	Syaa.g_02285	Syab.g_00411
OG0000915	Syaa.g_02283	Syab.g_00412
OG0000916	Syaa.g_02282	Syab.g_00413
OG0000917	Syaa.g_02281	Syab.g_00414
OG0000918	Syaa.g_02280	Syab.g_00415
OG0000919	Syaa.g_02279	Syab.g_00416
OG0000920	Syaa.g_02278	Syab.g_00417
OG0000921	Syaa.g_02277	Syab.g_00418
OG0000922	Syaa.g_02276	Syab.g_00419
OG0000923	Syaa.g_02272	Syab.g_00423
OG0000924	Syaa.g_02271	Syab.g_00424
OG0000925	Syaa.g_02270	Syab.g_00425
OG0000926	Syaa.g_02269	Syab.g_00426
OG0000927	Syaa.g_02267	Syab.g_00428
OG0000928	Syaa.g_02266	Syab.g_00429
OG0000929	Syaa.g_02265	Syab.g_00430
OG0000930	Syaa.g_02264	Syab.g_00431
OG0000931	Syaa.g_02263	Syab.g_00432
OG0000932	Syaa.g_02262	Syab.g_00433
OG0000933	Syaa.g_02256	Syab.g_00439
OG0000934	Syaa.g_02254	Syab.g_00441
OG0000935	Syaa.g_02253	Syab.g_00442
OG0000936	Syaa.g_02252	Syab.g_00443
OG0000937	Syaa.g_02251	Syab.g_00444
OG0000938	Syaa.g_02248	Syab.g_00447
OG0000939	Syaa.g_02247	Syab.g_00448
OG0000940	Syaa.g_02240	Syab.g_00456
OG0000941	Syaa.g_02238	Syab.g_00458
OG0000942	Syaa.g_02236	Syab.g_00460
OG0000943	Syaa.g_02235	Syab.g_00461
OG0000944	Syaa.g_02233	Syab.g_00463
OG0000945	Syaa.g_02231	Syab.g_00466
OG0000946	Syaa.g_02225	Syab.g_00473
OG0000947	Syaa.g_02222	Syab.g_00476
OG0000948	Syaa.g_02221	Syab.g_00477
OG0000949	Syaa.g_00172	Syab.g_00212
OG0000950	Syaa.g_00159	Syab.g_00204
OG0000951	Syaa.g_00153	Syab.g_00199
OG0000952	Syaa.g_00149	Syab.g_00191
OG0000953	Syaa.g_00143	Syab.g_00134
OG0000954	Syaa.g_00138	Syab.g_00129
OG0000955	Syaa.g_00137	Syab.g_00128
OG0000956	Syaa.g_00135	Syab.g_00126
OG0000957	Syaa.g_00125	Syab.g_00115
OG0000958	Syaa.g_00124	Syab.g_00114
OG0000959	Syaa.g_00120	Syab.g_00110
OG0000960	Syaa.g_00119	Syab.g_00109
OG0000961	Syaa.g_00106	Syab.g_00100
OG0000962	Syaa.g_00102	Syab.g_00098
OG0000963	Syaa.g_00097	Syab.g_00093
OG0000964	Syaa.g_00096	Syab.g_00092
OG0000965	Syaa.g_00095	Syab.g_00091
OG0000966	Syaa.g_00083	Syab.g_00082
OG0000967	Syaa.g_00074	Syab.g_00078
OG0000968	Syaa.g_00078	Syab.g_00075
OG0000969	Syaa.g_00077	Syab.g_00073
OG0000970	Syaa.g_00076	Syab.g_00072
OG0000971	Syaa.g_00069	Syab.g_00070
OG0000972	Syaa.g_00068	Syab.g_00069
OG0000973	Syaa.g_00067	Syab.g_00068
OG0000974	Syaa.g_00066	Syab.g_00067
OG0000975	Syaa.g_00065	Syab.g_00066
OG0000976	Syaa.g_00064	Syab.g_00065
OG0000977	Syaa.g_00062	Syab.g_00063
OG0000978	Syaa.g_00061	Syab.g_00062
OG0000979	Syaa.g_00058	Syab.g_00059
OG0000980	Syaa.g_00055	Syab.g_00056
OG0000981	Syaa.g_00052	Syab.g_00053
OG0000982	Syaa.g_02593	Syab.g_02756
OG0000983	Syaa.g_02594	Syab.g_02757
OG0000984	Syaa.g_02595	Syab.g_02758
OG0000985	Syaa.g_02597	Syab.g_02762
OG0000986	Syaa.g_02601	Syab.g_02764
OG0000987	Syaa.g_02603	Syab.g_02768
OG0000988	Syaa.g_02608	Syab.g_02774
OG0000989	Syaa.g_02616	Syab.g_02792
OG0000990	Syaa.g_02647	Syab.g_02811
OG0000991	Syaa.g_02650	Syab.g_02818
OG0000992	Syaa.g_02653	Syab.g_02821
OG0000993	Syaa.g_02654	Syab.g_02822
OG0000994	Syaa.g_02657	Syab.g_02826
OG0000995	Syaa.g_02662	Syab.g_02835
OG0000996	Syaa.g_02705	Syab.g_02866
OG0000997	Syaa.g_02725	Syab.g_02875
OG0000998	Syaa.g_02727	Syab.g_02877
OG0000999	Syaa.g_02728	Syab.g_02878
OG0001000	Syaa.g_02732	Syab.g_02881
OG0001001	Syaa.g_02738	Syab.g_02888
OG0001002	Syaa.g_02745	Syab.g_02900
OG0001003	Syaa.g_02747	Syab.g_02902
OG0001004	Syaa.g_02748	Syab.g_02903
OG0001005	Syaa.g_02749	Syab.g_02905
OG0001006	Syaa.g_02756	Syab.g_02912
OG0001007	Syaa.g_02758	Syab.g_02914
OG0001008	Syaa.g_00704	Syab.g_00584
OG0001009	Syaa.g_00034	Syab.g_00033
OG0001010	Syaa.g_00035	Syab.g_00034
OG0001011	Syaa.g_00037	Syab.g_00035
OG0001012	Syaa.g_02589	Syab.g_02752
OG0001013	Syaa.g_02576	Syab.g_02716
OG0001014	Syaa.g_02572	Syab.g_02712
OG0001015	Syaa.g_02571	Syab.g_02711
OG0001016	Syaa.g_00348	Syab.g_02439
OG0001017	Syaa.g_00342	Syab.g_02445
OG0001018	Syaa.g_00340	Syab.g_02447
OG0001019	Syaa.g_00323	Syab.g_02469
OG0001020	Syaa.g_02355	Syab.g_02477
OG0001021	Syaa.g_02359	Syab.g_02481
OG0001022	Syaa.g_02365	Syab.g_02485
OG0001023	Syaa.g_02366	Syab.g_02486
OG0001024	Syaa.g_02370	Syab.g_02490
OG0001025	Syaa.g_02377	Syab.g_02497
OG0001026	Syaa.g_02390	Syab.g_02510
OG0001027	Syaa.g_02397	Syab.g_02515
OG0001028	Syaa.g_02399	Syab.g_02517
OG0001029	Syaa.g_02401	Syab.g_02519
OG0001030	Syaa.g_02422	Syab.g_02540
OG0001031	Syaa.g_02500	Syab.g_02615
OG0001032	Syaa.g_02502	Syab.g_02617
OG0001033	Syaa.g_02539	Syab.g_02675
OG0001034	Syaa.g_02108	Syab.g_02370
OG0001035	Syaa.g_00298	Syab.g_00335
OG0001036	Syaa.g_00293	Syab.g_00327
OG0001037	Syaa.g_00291	Syab.g_00325
OG0001038	Syaa.g_00264	Syab.g_00297
OG0001039	Syaa.g_00261	Syab.g_00294
OG0001040	Syaa.g_00258	Syab.g_00291
OG0001041	Syaa.g_00253	Syab.g_00286
OG0001042	Syaa.g_00227	Syab.g_00254
OG0001043	Syaa.g_00223	Syab.g_00250
OG0001044	Syaa.g_02183	Syab.g_00522
OG0001045	Syaa.g_02170	Syab.g_00534
OG0001046	Syaa.g_01332	Syab.g_01352
OG0001047	Syaa.g_00706	Syab.g_00586
OG0001048	Syaa.g_00707	Syab.g_00587
OG0001049	Syaa.g_00710	Syab.g_00590
OG0001050	Syaa.g_00711	Syab.g_00591
OG0001051	Syaa.g_00712	Syab.g_00592
OG0001052	Syaa.g_01846	Syab.g_00693
OG0001053	Syaa.g_02048	Syab.g_02099
OG0001054	Syaa.g_02031	Syab.g_02118
OG0001055	Syaa.g_02010	Syab.g_02139
OG0001056	Syaa.g_01975	Syab.g_02036
OG0001057	Syaa.g_01966	Syab.g_00882
OG0001058	Syaa.g_01951	Syab.g_02014
OG0001059	Syaa.g_01947	Syab.g_02010
OG0001060	Syaa.g_01941	Syab.g_02003
OG0001061	Syaa.g_01919	Syab.g_01985
OG0001062	Syaa.g_01917	Syab.g_01983
OG0001063	Syaa.g_01912	Syab.g_01979
OG0001064	Syaa.g_01911	Syab.g_01978
OG0001065	Syaa.g_01910	Syab.g_01976
OG0001066	Syaa.g_01909	Syab.g_01975
OG0001067	Syaa.g_01908	Syab.g_01974
OG0001068	Syaa.g_01907	Syab.g_01973
OG0001069	Syaa.g_01906	Syab.g_01972
OG0001070	Syaa.g_01903	Syab.g_01968
OG0001071	Syaa.g_01902	Syab.g_01967
OG0001072	Syaa.g_01898	Syab.g_01962
OG0001073	Syaa.g_01884	Syab.g_01947
OG0001074	Syaa.g_01678	Syab.g_01815
OG0001075	Syaa.g_01676	Syab.g_01919
OG0001076	Syaa.g_01659	Syab.g_01897
OG0001077	Syaa.g_01647	Syab.g_01887
OG0001079	Syaa.g_01619	Syab.g_01856
OG0001080	Syaa.g_01443	Syab.g_01756
OG0001081	Syaa.g_01056	Syab.g_01530
OG0001082	Syaa.g_01057	Syab.g_01531
OG0001083	Syaa.g_01064	Syab.g_01540
OG0001084	Syaa.g_01065	Syab.g_01543
OG0001085	Syaa.g_01075	Syab.g_01563
OG0001086	Syaa.g_01077	Syab.g_01565
OG0001087	Syaa.g_00920	Syab.g_01167
OG0001088	Syaa.g_00916	Syab.g_01170
OG0001089	Syaa.g_00890	Syab.g_01198
OG0001090	Syaa.g_01237	Syab.g_01267
OG0001091	Syaa.g_01239	Syab.g_01270
OG0001092	Syaa.g_01242	Syab.g_01272
OG0001093	Syaa.g_01248	Syab.g_01664
OG0001094	Syaa.g_01148	Syab.g_01567
OG0001095	Syaa.g_01185	Syab.g_01287
OG0001096	Syaa.g_01200	Syab.g_01693
OG0001097	Syaa.g_00828	Syab.g_01718
OG0001098	Syaa.g_01441	Syab.g_01497
OG0001099	Syaa.g_02400	Syab.g_02518
OG0001100	Syaa.g_01086	Syab.g_01640
OG0001101	Syaa.g_01088	Syab.g_01639
OG0001102	Syaa.g_01091	Syab.g_01636
OG0001103	Syaa.g_01093	Syab.g_01634
OG0001104	Syaa.g_01133	Syab.g_01590
OG0001105	Syaa.g_01137	Syab.g_01585
OG0001106	Syaa.g_01372	Syab.g_01397
OG0001107	Syaa.g_01359	Syab.g_01385
OG0001108	Syaa.g_01350	Syab.g_01377
OG0001109	Syaa.g_01349	Syab.g_01368
OG0001110	Syaa.g_01347	Syab.g_01366
OG0001111	Syaa.g_01345	Syab.g_01364
OG0001112	Syaa.g_01343	Syab.g_01362
OG0001113	Syaa.g_01342	Syab.g_01593
OG0001114	Syaa.g_01341	Syab.g_01361
OG0001115	Syaa.g_01337	Syab.g_01357
