Orthogroup	Prbi	Prav
OG0000548	Prbi.g_00627	Prav.g_01223
OG0000549	Prbi.g_00628	Prav.g_01224
OG0000550	Prbi.g_00629	Prav.g_01225
OG0000551	Prbi.g_00630	Prav.g_01226
OG0000552	Prbi.g_00631	Prav.g_01227
OG0000553	Prbi.g_00632	Prav.g_01228
OG0000554	Prbi.g_00634	Prav.g_01229
OG0000555	Prbi.g_00635	Prav.g_01230
OG0000556	Prbi.g_00636	Prav.g_01231
OG0000557	Prbi.g_00637	Prav.g_01232
OG0000558	Prbi.g_00638	Prav.g_01233
OG0000559	Prbi.g_00639	Prav.g_01234
OG0000560	Prbi.g_00641	Prav.g_01236
OG0000561	Prbi.g_00642	Prav.g_01237
OG0000562	Prbi.g_00643	Prav.g_01238
OG0000563	Prbi.g_00644	Prav.g_01239
OG0000564	Prbi.g_00645	Prav.g_01240
OG0000565	Prbi.g_00646	Prav.g_01241
OG0000566	Prbi.g_00647	Prav.g_01242
OG0000567	Prbi.g_00648	Prav.g_01243
OG0000568	Prbi.g_00649	Prav.g_01244
OG0000569	Prbi.g_00650	Prav.g_01245
OG0000570	Prbi.g_00651	Prav.g_01246
OG0000571	Prbi.g_00652	Prav.g_01247
OG0000572	Prbi.g_00653	Prav.g_01248
OG0000573	Prbi.g_00656	Prav.g_01251
OG0000574	Prbi.g_00657	Prav.g_01252
OG0000575	Prbi.g_00658	Prav.g_01253
OG0000576	Prbi.g_00659	Prav.g_01254
OG0000577	Prbi.g_00660	Prav.g_01255
OG0000578	Prbi.g_00661	Prav.g_01256
OG0000579	Prbi.g_00662	Prav.g_01257
OG0000580	Prbi.g_00663	Prav.g_01258
OG0000581	Prbi.g_00664	Prav.g_01259
OG0000582	Prbi.g_00665	Prav.g_01260
OG0000583	Prbi.g_00666	Prav.g_01261
OG0000584	Prbi.g_00667	Prav.g_01262
OG0000585	Prbi.g_00668	Prav.g_01263
OG0000586	Prbi.g_00670	Prav.g_01265
OG0000587	Prbi.g_00671	Prav.g_01266
OG0000588	Prbi.g_00673	Prav.g_01268
OG0000589	Prbi.g_00674	Prav.g_01269
OG0000590	Prbi.g_00676	Prav.g_01271
OG0000591	Prbi.g_00682	Prav.g_01277
OG0000592	Prbi.g_00683	Prav.g_01278
OG0000593	Prbi.g_00684	Prav.g_01279
OG0000594	Prbi.g_00686	Prav.g_01281
OG0000595	Prbi.g_00687	Prav.g_01282
OG0000596	Prbi.g_00688	Prav.g_01283
OG0000597	Prbi.g_00690	Prav.g_01285
OG0000598	Prbi.g_00691	Prav.g_01286
OG0000599	Prbi.g_00692	Prav.g_01287
OG0000600	Prbi.g_00693	Prav.g_01288
OG0000601	Prbi.g_00695	Prav.g_01290
OG0000602	Prbi.g_00696	Prav.g_01291
OG0000603	Prbi.g_00697	Prav.g_01292
OG0000604	Prbi.g_00698	Prav.g_01293
OG0000605	Prbi.g_00699	Prav.g_01294
OG0000606	Prbi.g_00700	Prav.g_01295
OG0000607	Prbi.g_00703	Prav.g_01297
OG0000608	Prbi.g_00704	Prav.g_01298
OG0000609	Prbi.g_00708	Prav.g_01312
OG0000610	Prbi.g_00709	Prav.g_01313
OG0000611	Prbi.g_00746	Prav.g_00307
OG0000612	Prbi.g_00747	Prav.g_00308
OG0000613	Prbi.g_00748	Prav.g_00309
OG0000614	Prbi.g_00749	Prav.g_00310
OG0000615	Prbi.g_00751	Prav.g_00312
OG0000616	Prbi.g_00752	Prav.g_00313
OG0000617	Prbi.g_00753	Prav.g_00314
OG0000618	Prbi.g_00754	Prav.g_00315
OG0000619	Prbi.g_00755	Prav.g_00316
OG0000620	Prbi.g_00756	Prav.g_00317
OG0000621	Prbi.g_00757	Prav.g_00318
OG0000622	Prbi.g_00758	Prav.g_00319
OG0000623	Prbi.g_00759	Prav.g_00320
OG0000624	Prbi.g_00760	Prav.g_00321
OG0000625	Prbi.g_00761	Prav.g_00322
OG0000626	Prbi.g_00762	Prav.g_00323
OG0000627	Prbi.g_00763	Prav.g_00324
OG0000628	Prbi.g_00764	Prav.g_00325
OG0000629	Prbi.g_00765	Prav.g_00326
OG0000630	Prbi.g_00766	Prav.g_00327
OG0000631	Prbi.g_00768	Prav.g_00329
OG0000632	Prbi.g_00788	Prav.g_00343
OG0000633	Prbi.g_00792	Prav.g_00346
OG0000634	Prbi.g_00807	Prav.g_00362
OG0000635	Prbi.g_00811	Prav.g_00364
OG0000636	Prbi.g_00812	Prav.g_00365
OG0000637	Prbi.g_00813	Prav.g_00366
OG0000638	Prbi.g_00825	Prav.g_00373
OG0000639	Prbi.g_00834	Prav.g_00383
OG0000640	Prbi.g_00835	Prav.g_00385
OG0000641	Prbi.g_00838	Prav.g_00388
OG0000642	Prbi.g_00839	Prav.g_00389
OG0000643	Prbi.g_00840	Prav.g_00390
OG0000644	Prbi.g_00841	Prav.g_00391
OG0000645	Prbi.g_00842	Prav.g_00392
OG0000646	Prbi.g_00843	Prav.g_00393
OG0000647	Prbi.g_00844	Prav.g_00394
OG0000648	Prbi.g_00846	Prav.g_00396
OG0000649	Prbi.g_00847	Prav.g_00397
OG0000650	Prbi.g_00848	Prav.g_00398
OG0000651	Prbi.g_00849	Prav.g_00399
OG0000652	Prbi.g_00850	Prav.g_00400
OG0000653	Prbi.g_00851	Prav.g_00401
OG0000654	Prbi.g_00853	Prav.g_00403
OG0000655	Prbi.g_00855	Prav.g_00405
OG0000656	Prbi.g_00856	Prav.g_00406
OG0000657	Prbi.g_00857	Prav.g_00407
OG0000658	Prbi.g_00858	Prav.g_00408
OG0000659	Prbi.g_00859	Prav.g_00409
OG0000660	Prbi.g_00860	Prav.g_00410
OG0000661	Prbi.g_00861	Prav.g_00411
OG0000662	Prbi.g_00862	Prav.g_00412
OG0000663	Prbi.g_00863	Prav.g_00413
OG0000664	Prbi.g_00864	Prav.g_00414
OG0000665	Prbi.g_00865	Prav.g_00415
OG0000666	Prbi.g_00866	Prav.g_00416
OG0000667	Prbi.g_00867	Prav.g_00417
OG0000668	Prbi.g_00868	Prav.g_00418
OG0000669	Prbi.g_00870	Prav.g_00420
OG0000670	Prbi.g_00871	Prav.g_00421
OG0000671	Prbi.g_00872	Prav.g_00422
OG0000672	Prbi.g_00873	Prav.g_00423
OG0000673	Prbi.g_00874	Prav.g_00424
OG0000674	Prbi.g_00875	Prav.g_00425
OG0000675	Prbi.g_00877	Prav.g_00427
OG0000676	Prbi.g_00878	Prav.g_00428
OG0000677	Prbi.g_00881	Prav.g_00430
OG0000678	Prbi.g_00883	Prav.g_00432
OG0000679	Prbi.g_00884	Prav.g_00433
OG0000680	Prbi.g_00885	Prav.g_00434
OG0000681	Prbi.g_00886	Prav.g_00435
OG0000682	Prbi.g_00887	Prav.g_00436
OG0000683	Prbi.g_00889	Prav.g_00438
OG0000684	Prbi.g_00890	Prav.g_00439
OG0000685	Prbi.g_00891	Prav.g_00440
OG0000686	Prbi.g_00892	Prav.g_00441
OG0000687	Prbi.g_00893	Prav.g_00442
OG0000688	Prbi.g_00894	Prav.g_00443
OG0000689	Prbi.g_00895	Prav.g_00444
OG0000690	Prbi.g_00896	Prav.g_00445
OG0000691	Prbi.g_00897	Prav.g_00446
OG0000692	Prbi.g_00899	Prav.g_00448
OG0000693	Prbi.g_00900	Prav.g_00449
OG0000694	Prbi.g_00901	Prav.g_00450
OG0000695	Prbi.g_00902	Prav.g_00451
OG0000696	Prbi.g_00903	Prav.g_00452
OG0000697	Prbi.g_00905	Prav.g_00454
OG0000698	Prbi.g_00907	Prav.g_00456
OG0000699	Prbi.g_00908	Prav.g_00457
OG0000700	Prbi.g_00934	Prav.g_00483
OG0000701	Prbi.g_00939	Prav.g_00487
OG0000702	Prbi.g_00942	Prav.g_00490
OG0000703	Prbi.g_00943	Prav.g_00491
OG0000704	Prbi.g_00944	Prav.g_00492
OG0000705	Prbi.g_00945	Prav.g_00493
OG0000706	Prbi.g_00946	Prav.g_00494
OG0000707	Prbi.g_00948	Prav.g_00496
OG0000708	Prbi.g_00949	Prav.g_00497
OG0000709	Prbi.g_00951	Prav.g_00499
OG0000710	Prbi.g_00952	Prav.g_00500
OG0000711	Prbi.g_00953	Prav.g_00501
OG0000712	Prbi.g_00954	Prav.g_00502
OG0000713	Prbi.g_00955	Prav.g_00503
OG0000714	Prbi.g_00957	Prav.g_00505
OG0000715	Prbi.g_00958	Prav.g_00506
OG0000716	Prbi.g_00960	Prav.g_00508
OG0000717	Prbi.g_00961	Prav.g_00509
OG0000718	Prbi.g_00962	Prav.g_00510
OG0000719	Prbi.g_00964	Prav.g_00512
OG0000720	Prbi.g_00965	Prav.g_00513
OG0000721	Prbi.g_00968	Prav.g_00515
OG0000722	Prbi.g_00969	Prav.g_00516
OG0000723	Prbi.g_00970	Prav.g_00517
OG0000724	Prbi.g_00971	Prav.g_00519
OG0000725	Prbi.g_00972	Prav.g_00520
OG0000726	Prbi.g_00973	Prav.g_00521
OG0000727	Prbi.g_00974	Prav.g_00522
OG0000728	Prbi.g_00975	Prav.g_00523
OG0000729	Prbi.g_00976	Prav.g_00524
OG0000730	Prbi.g_00977	Prav.g_00525
OG0000731	Prbi.g_00978	Prav.g_00526
OG0000732	Prbi.g_00979	Prav.g_00527
OG0000733	Prbi.g_00980	Prav.g_00528
OG0000734	Prbi.g_00981	Prav.g_00529
OG0000735	Prbi.g_00983	Prav.g_00530
OG0000736	Prbi.g_00984	Prav.g_00531
OG0000737	Prbi.g_00985	Prav.g_00532
OG0000738	Prbi.g_00986	Prav.g_00533
OG0000739	Prbi.g_00987	Prav.g_00534
OG0000740	Prbi.g_00988	Prav.g_00535
OG0000741	Prbi.g_00989	Prav.g_00536
OG0000742	Prbi.g_00991	Prav.g_00538
OG0000743	Prbi.g_00992	Prav.g_00539
OG0000744	Prbi.g_00993	Prav.g_00540
OG0000745	Prbi.g_00994	Prav.g_00541
OG0000746	Prbi.g_00995	Prav.g_00542
OG0000747	Prbi.g_00996	Prav.g_00543
OG0000748	Prbi.g_00997	Prav.g_00544
OG0000749	Prbi.g_00998	Prav.g_00545
OG0000750	Prbi.g_00999	Prav.g_00546
OG0000751	Prbi.g_01000	Prav.g_00547
OG0000752	Prbi.g_01001	Prav.g_00548
OG0000753	Prbi.g_01003	Prav.g_00550
OG0000754	Prbi.g_01004	Prav.g_00551
OG0000755	Prbi.g_01005	Prav.g_00552
OG0000756	Prbi.g_01006	Prav.g_00553
OG0000757	Prbi.g_01007	Prav.g_00554
OG0000758	Prbi.g_01008	Prav.g_00555
OG0000759	Prbi.g_01010	Prav.g_00557
OG0000760	Prbi.g_01011	Prav.g_00558
OG0000761	Prbi.g_01012	Prav.g_00559
OG0000762	Prbi.g_01014	Prav.g_00561
OG0000763	Prbi.g_01015	Prav.g_00562
OG0000764	Prbi.g_01016	Prav.g_00563
OG0000765	Prbi.g_01017	Prav.g_00564
OG0000766	Prbi.g_01018	Prav.g_00565
OG0000767	Prbi.g_01020	Prav.g_00567
OG0000768	Prbi.g_01021	Prav.g_00568
OG0000769	Prbi.g_01022	Prav.g_00569
OG0000770	Prbi.g_01023	Prav.g_00570
OG0000771	Prbi.g_01024	Prav.g_00571
OG0000772	Prbi.g_01025	Prav.g_00572
OG0000773	Prbi.g_01026	Prav.g_00573
OG0000774	Prbi.g_01027	Prav.g_00574
OG0000775	Prbi.g_01028	Prav.g_00575
OG0000776	Prbi.g_01030	Prav.g_00577
OG0000777	Prbi.g_01032	Prav.g_00579
OG0000778	Prbi.g_01033	Prav.g_00580
OG0000779	Prbi.g_01034	Prav.g_00581
OG0000780	Prbi.g_01036	Prav.g_00583
OG0000781	Prbi.g_01038	Prav.g_00585
OG0000782	Prbi.g_01039	Prav.g_00586
OG0000783	Prbi.g_01055	Prav.g_00902
OG0000784	Prbi.g_01057	Prav.g_00904
OG0000785	Prbi.g_01058	Prav.g_00905
OG0000786	Prbi.g_01059	Prav.g_00906
OG0000787	Prbi.g_01060	Prav.g_00907
OG0000788	Prbi.g_01064	Prav.g_00911
OG0000789	Prbi.g_01066	Prav.g_00913
OG0000790	Prbi.g_01067	Prav.g_00914
OG0000791	Prbi.g_01068	Prav.g_00915
OG0000792	Prbi.g_01069	Prav.g_00916
OG0000793	Prbi.g_01070	Prav.g_00917
OG0000794	Prbi.g_01072	Prav.g_00919
OG0000795	Prbi.g_01075	Prav.g_00922
OG0000796	Prbi.g_01076	Prav.g_00923
OG0000797	Prbi.g_01078	Prav.g_00925
OG0000798	Prbi.g_01079	Prav.g_00926
OG0000799	Prbi.g_01080	Prav.g_00927
OG0000800	Prbi.g_01081	Prav.g_00928
OG0000801	Prbi.g_01084	Prav.g_00931
OG0000802	Prbi.g_01085	Prav.g_00932
OG0000803	Prbi.g_01087	Prav.g_00934
OG0000804	Prbi.g_01088	Prav.g_00935
OG0000805	Prbi.g_01089	Prav.g_00936
OG0000806	Prbi.g_01091	Prav.g_00938
OG0000807	Prbi.g_01117	Prav.g_00242
OG0000808	Prbi.g_01127	Prav.g_00252
OG0000809	Prbi.g_01130	Prav.g_00255
OG0000810	Prbi.g_01131	Prav.g_00256
OG0000811	Prbi.g_01138	Prav.g_00263
OG0000812	Prbi.g_01142	Prav.g_00004
OG0000813	Prbi.g_01146	Prav.g_00008
OG0000814	Prbi.g_01148	Prav.g_00010
OG0000815	Prbi.g_01161	Prav.g_00019
OG0000816	Prbi.g_01175	Prav.g_00034
OG0000817	Prbi.g_01176	Prav.g_00035
OG0000818	Prbi.g_01181	Prav.g_00039
OG0000819	Prbi.g_01188	Prav.g_00046
OG0000820	Prbi.g_01192	Prav.g_00050
OG0000821	Prbi.g_01194	Prav.g_00052
OG0000822	Prbi.g_01195	Prav.g_00053
OG0000823	Prbi.g_01196	Prav.g_00054
OG0000824	Prbi.g_01197	Prav.g_00055
OG0000825	Prbi.g_01198	Prav.g_00056
OG0000826	Prbi.g_01199	Prav.g_00057
OG0000827	Prbi.g_01200	Prav.g_00058
OG0000828	Prbi.g_01201	Prav.g_00059
OG0000829	Prbi.g_01202	Prav.g_00060
OG0000830	Prbi.g_01203	Prav.g_00061
OG0000831	Prbi.g_01206	Prav.g_00064
OG0000832	Prbi.g_01208	Prav.g_00066
OG0000833	Prbi.g_01209	Prav.g_00067
OG0000834	Prbi.g_01210	Prav.g_00068
OG0000835	Prbi.g_01211	Prav.g_00069
OG0000836	Prbi.g_01212	Prav.g_00070
OG0000837	Prbi.g_01214	Prav.g_00072
OG0000838	Prbi.g_01215	Prav.g_00073
OG0000839	Prbi.g_01216	Prav.g_00074
OG0000840	Prbi.g_01217	Prav.g_00075
OG0000841	Prbi.g_01218	Prav.g_00076
OG0000842	Prbi.g_01219	Prav.g_00077
OG0000843	Prbi.g_01220	Prav.g_01868
OG0000844	Prbi.g_01221	Prav.g_01867
OG0000845	Prbi.g_01222	Prav.g_01866
OG0000846	Prbi.g_01225	Prav.g_01863
OG0000847	Prbi.g_01227	Prav.g_01861
OG0000848	Prbi.g_01228	Prav.g_01860
OG0000849	Prbi.g_01229	Prav.g_01859
OG0000850	Prbi.g_01230	Prav.g_01858
OG0000851	Prbi.g_01231	Prav.g_01857
OG0000852	Prbi.g_01233	Prav.g_01855
OG0000853	Prbi.g_01234	Prav.g_01854
OG0000854	Prbi.g_01236	Prav.g_01852
OG0000855	Prbi.g_01237	Prav.g_01851
OG0000856	Prbi.g_01238	Prav.g_01850
OG0000857	Prbi.g_01239	Prav.g_01849
OG0000858	Prbi.g_01240	Prav.g_01848
OG0000859	Prbi.g_01241	Prav.g_01847
OG0000860	Prbi.g_01242	Prav.g_01846
OG0000861	Prbi.g_01243	Prav.g_01845
OG0000862	Prbi.g_01244	Prav.g_01844
OG0000863	Prbi.g_01245	Prav.g_01843
OG0000864	Prbi.g_01246	Prav.g_01842
OG0000865	Prbi.g_01247	Prav.g_01841
OG0000866	Prbi.g_01248	Prav.g_01840
OG0000867	Prbi.g_01249	Prav.g_01839
OG0000868	Prbi.g_01250	Prav.g_01838
OG0000869	Prbi.g_01252	Prav.g_01836
OG0000870	Prbi.g_01253	Prav.g_01835
OG0000871	Prbi.g_01255	Prav.g_01833
OG0000872	Prbi.g_01256	Prav.g_01832
OG0000873	Prbi.g_01258	Prav.g_01830
OG0000874	Prbi.g_01259	Prav.g_01829
OG0000875	Prbi.g_01260	Prav.g_01828
OG0000876	Prbi.g_01261	Prav.g_01827
OG0000877	Prbi.g_01263	Prav.g_01825
OG0000878	Prbi.g_01363	Prav.g_01409
OG0000879	Prbi.g_01380	Prav.g_01427
OG0000880	Prbi.g_01381	Prav.g_01428
OG0000881	Prbi.g_01382	Prav.g_01429
OG0000882	Prbi.g_01383	Prav.g_01430
OG0000883	Prbi.g_01384	Prav.g_01431
OG0000884	Prbi.g_01386	Prav.g_01433
OG0000885	Prbi.g_01387	Prav.g_01434
OG0000886	Prbi.g_01388	Prav.g_01435
OG0000887	Prbi.g_01389	Prav.g_01436
OG0000888	Prbi.g_01390	Prav.g_01437
OG0000889	Prbi.g_01393	Prav.g_01440
OG0000890	Prbi.g_01394	Prav.g_01441
OG0000891	Prbi.g_01395	Prav.g_01442
OG0000892	Prbi.g_01397	Prav.g_01444
OG0000893	Prbi.g_01398	Prav.g_01445
OG0000894	Prbi.g_01399	Prav.g_01446
OG0000895	Prbi.g_01400	Prav.g_01447
OG0000896	Prbi.g_01401	Prav.g_01448
OG0000897	Prbi.g_01402	Prav.g_01449
OG0000898	Prbi.g_01404	Prav.g_01451
OG0000899	Prbi.g_01405	Prav.g_01452
OG0000900	Prbi.g_01421	Prav.g_01455
OG0000901	Prbi.g_01425	Prav.g_01459
OG0000902	Prbi.g_01426	Prav.g_01460
OG0000903	Prbi.g_01427	Prav.g_01461
OG0000904	Prbi.g_01429	Prav.g_01463
OG0000905	Prbi.g_01431	Prav.g_01465
OG0000906	Prbi.g_01433	Prav.g_01467
OG0000907	Prbi.g_01434	Prav.g_01468
OG0000908	Prbi.g_01437	Prav.g_01471
OG0000909	Prbi.g_01441	Prav.g_01475
OG0000910	Prbi.g_01442	Prav.g_01476
OG0000911	Prbi.g_01443	Prav.g_01477
OG0000912	Prbi.g_01444	Prav.g_01478
OG0000913	Prbi.g_01445	Prav.g_01479
OG0000914	Prbi.g_01446	Prav.g_01480
OG0000915	Prbi.g_01447	Prav.g_01481
OG0000916	Prbi.g_01448	Prav.g_01482
OG0000917	Prbi.g_01449	Prav.g_01483
OG0000918	Prbi.g_01450	Prav.g_01484
OG0000919	Prbi.g_01451	Prav.g_01485
OG0000920	Prbi.g_01452	Prav.g_01486
OG0000921	Prbi.g_01453	Prav.g_01487
OG0000922	Prbi.g_01454	Prav.g_01488
OG0000923	Prbi.g_01455	Prav.g_01489
OG0000924	Prbi.g_01456	Prav.g_01490
OG0000925	Prbi.g_01457	Prav.g_01491
OG0000926	Prbi.g_01489	Prav.g_01505
OG0000927	Prbi.g_01571	Prav.g_01560
OG0000928	Prbi.g_01572	Prav.g_01561
OG0000929	Prbi.g_01573	Prav.g_01562
OG0000930	Prbi.g_01574	Prav.g_01563
OG0000931	Prbi.g_01575	Prav.g_01564
OG0000932	Prbi.g_01577	Prav.g_01566
OG0000933	Prbi.g_01578	Prav.g_01567
OG0000934	Prbi.g_01579	Prav.g_01568
OG0000935	Prbi.g_01580	Prav.g_01569
OG0000936	Prbi.g_01581	Prav.g_01570
OG0000937	Prbi.g_01582	Prav.g_01571
OG0000938	Prbi.g_01583	Prav.g_01572
OG0000939	Prbi.g_01584	Prav.g_01573
OG0000940	Prbi.g_01585	Prav.g_01574
OG0000941	Prbi.g_01587	Prav.g_01576
OG0000942	Prbi.g_01588	Prav.g_01577
OG0000943	Prbi.g_01593	Prav.g_01580
OG0000944	Prbi.g_01594	Prav.g_01581
OG0000945	Prbi.g_01595	Prav.g_01582
OG0000946	Prbi.g_01596	Prav.g_01583
OG0000947	Prbi.g_01597	Prav.g_01584
OG0000948	Prbi.g_01598	Prav.g_01585
OG0000949	Prbi.g_01599	Prav.g_01586
OG0000950	Prbi.g_01600	Prav.g_01587
OG0000951	Prbi.g_01601	Prav.g_01588
OG0000952	Prbi.g_01602	Prav.g_01589
OG0000953	Prbi.g_01603	Prav.g_01590
OG0000954	Prbi.g_01604	Prav.g_01591
OG0000955	Prbi.g_01605	Prav.g_01592
OG0000956	Prbi.g_01606	Prav.g_01593
OG0000957	Prbi.g_01607	Prav.g_01594
OG0000958	Prbi.g_01608	Prav.g_01595
OG0000959	Prbi.g_01609	Prav.g_01596
OG0000960	Prbi.g_01610	Prav.g_01597
OG0000961	Prbi.g_01613	Prav.g_01601
OG0000962	Prbi.g_01614	Prav.g_01602
OG0000963	Prbi.g_01615	Prav.g_01603
OG0000964	Prbi.g_01617	Prav.g_01605
OG0000965	Prbi.g_01618	Prav.g_01606
OG0000966	Prbi.g_01619	Prav.g_01607
OG0000967	Prbi.g_01620	Prav.g_01608
OG0000968	Prbi.g_01621	Prav.g_01609
OG0000969	Prbi.g_01622	Prav.g_01610
OG0000970	Prbi.g_01623	Prav.g_01611
OG0000971	Prbi.g_01624	Prav.g_01612
OG0000972	Prbi.g_01625	Prav.g_01613
OG0000973	Prbi.g_01626	Prav.g_01614
OG0000974	Prbi.g_01628	Prav.g_01616
OG0000975	Prbi.g_01631	Prav.g_01619
OG0000976	Prbi.g_01633	Prav.g_01621
OG0000977	Prbi.g_01634	Prav.g_01622
OG0000978	Prbi.g_01635	Prav.g_01623
OG0000979	Prbi.g_01637	Prav.g_01625
OG0000980	Prbi.g_01638	Prav.g_01626
OG0000981	Prbi.g_01639	Prav.g_01627
OG0000982	Prbi.g_01640	Prav.g_01628
OG0000983	Prbi.g_01642	Prav.g_01630
OG0000984	Prbi.g_01643	Prav.g_01631
OG0000985	Prbi.g_01644	Prav.g_01632
OG0000986	Prbi.g_01645	Prav.g_01633
OG0000987	Prbi.g_01646	Prav.g_01634
OG0000988	Prbi.g_01647	Prav.g_01635
OG0000989	Prbi.g_01648	Prav.g_01636
OG0000990	Prbi.g_01649	Prav.g_01637
OG0000991	Prbi.g_01650	Prav.g_01638
OG0000992	Prbi.g_01651	Prav.g_01639
OG0000993	Prbi.g_01652	Prav.g_01640
OG0000994	Prbi.g_01653	Prav.g_01641
OG0000995	Prbi.g_01654	Prav.g_01642
OG0000996	Prbi.g_01655	Prav.g_01643
OG0000997	Prbi.g_01656	Prav.g_01644
OG0000998	Prbi.g_01657	Prav.g_01645
OG0000999	Prbi.g_01658	Prav.g_01646
OG0001000	Prbi.g_01659	Prav.g_01647
OG0001001	Prbi.g_01661	Prav.g_01649
OG0001002	Prbi.g_01662	Prav.g_01650
OG0001003	Prbi.g_01663	Prav.g_01651
OG0001004	Prbi.g_01664	Prav.g_01652
OG0001005	Prbi.g_01665	Prav.g_01653
OG0001006	Prbi.g_01666	Prav.g_01654
OG0001007	Prbi.g_01667	Prav.g_01655
OG0001008	Prbi.g_01669	Prav.g_01657
OG0001009	Prbi.g_01670	Prav.g_01658
OG0001010	Prbi.g_01678	Prav.g_01664
OG0001011	Prbi.g_01685	Prav.g_01671
OG0001012	Prbi.g_01711	Prav.g_01699
OG0001013	Prbi.g_01781	Prav.g_01755
OG0001014	Prbi.g_01782	Prav.g_01756
OG0001015	Prbi.g_01788	Prav.g_01762
OG0001016	Prbi.g_01789	Prav.g_01763
OG0001017	Prbi.g_01790	Prav.g_01764
OG0001018	Prbi.g_01791	Prav.g_01765
OG0001019	Prbi.g_01793	Prav.g_01767
OG0001020	Prbi.g_01794	Prav.g_01768
OG0001021	Prbi.g_01795	Prav.g_01769
OG0001022	Prbi.g_01796	Prav.g_01770
OG0001023	Prbi.g_01797	Prav.g_01771
OG0001024	Prbi.g_01798	Prav.g_01772
OG0001025	Prbi.g_01799	Prav.g_01773
OG0001026	Prbi.g_01801	Prav.g_01775
OG0001027	Prbi.g_01802	Prav.g_01776
OG0001028	Prbi.g_01803	Prav.g_01777
OG0001029	Prbi.g_01804	Prav.g_01778
OG0001030	Prbi.g_01805	Prav.g_01779
OG0001031	Prbi.g_01806	Prav.g_01780
OG0001032	Prbi.g_01807	Prav.g_01781
OG0001033	Prbi.g_01808	Prav.g_01782
OG0001034	Prbi.g_01809	Prav.g_01783
OG0001035	Prbi.g_01811	Prav.g_01785
OG0001036	Prbi.g_01812	Prav.g_01786
OG0001037	Prbi.g_01813	Prav.g_01787
OG0001038	Prbi.g_01814	Prav.g_01788
OG0001039	Prbi.g_01815	Prav.g_01789
OG0001040	Prbi.g_01816	Prav.g_01790
OG0001041	Prbi.g_01817	Prav.g_01791
OG0001042	Prbi.g_01818	Prav.g_01792
OG0001043	Prbi.g_01819	Prav.g_01793
OG0001044	Prbi.g_01820	Prav.g_01794
OG0001045	Prbi.g_01821	Prav.g_01795
OG0001046	Prbi.g_01822	Prav.g_01796
OG0001047	Prbi.g_01825	Prav.g_01799
OG0001048	Prbi.g_01827	Prav.g_01801
OG0001049	Prbi.g_01828	Prav.g_01802
OG0001050	Prbi.g_01829	Prav.g_01803
OG0001051	Prbi.g_01830	Prav.g_01804
OG0001052	Prbi.g_01831	Prav.g_01805
OG0001053	Prbi.g_01832	Prav.g_01807
OG0001054	Prbi.g_01834	Prav.g_01809
OG0001055	Prbi.g_01835	Prav.g_01810
OG0001056	Prbi.g_01836	Prav.g_01811
OG0001057	Prbi.g_01837	Prav.g_01812
OG0001058	Prbi.g_01838	Prav.g_01813
OG0001059	Prbi.g_01839	Prav.g_01814
OG0001060	Prbi.g_01840	Prav.g_01815
OG0001061	Prbi.g_01841	Prav.g_01816
OG0001062	Prbi.g_01842	Prav.g_01817
OG0001063	Prbi.g_01843	Prav.g_01818
OG0001064	Prbi.g_01845	Prav.g_00264
OG0001065	Prbi.g_01848	Prav.g_00268
OG0001066	Prbi.g_01849	Prav.g_00269
OG0001067	Prbi.g_01850	Prav.g_00270
OG0001068	Prbi.g_01852	Prav.g_00272
OG0001069	Prbi.g_01853	Prav.g_00273
OG0001070	Prbi.g_01854	Prav.g_00274
OG0001071	Prbi.g_01855	Prav.g_00275
OG0001072	Prbi.g_01856	Prav.g_00276
OG0001073	Prbi.g_01857	Prav.g_00277
OG0001074	Prbi.g_01858	Prav.g_00278
OG0001075	Prbi.g_01859	Prav.g_00279
OG0001076	Prbi.g_01860	Prav.g_00280
OG0001077	Prbi.g_01861	Prav.g_00281
OG0001078	Prbi.g_01863	Prav.g_00282
OG0001079	Prbi.g_01864	Prav.g_00283
OG0001080	Prbi.g_01865	Prav.g_00284
OG0001081	Prbi.g_01868	Prav.g_00287
OG0001082	Prbi.g_01869	Prav.g_00288
OG0001083	Prbi.g_01870	Prav.g_00289
OG0001084	Prbi.g_01872	Prav.g_00291
OG0001085	Prbi.g_01873	Prav.g_00292
OG0001086	Prbi.g_01874	Prav.g_00293
OG0001087	Prbi.g_01875	Prav.g_00294
OG0001088	Prbi.g_01876	Prav.g_00295
OG0001089	Prbi.g_01896	Prav.g_00590
OG0001090	Prbi.g_01898	Prav.g_00592
OG0001091	Prbi.g_01899	Prav.g_00593
OG0001092	Prbi.g_01900	Prav.g_00594
OG0001093	Prbi.g_01901	Prav.g_00595
OG0001094	Prbi.g_01902	Prav.g_00596
OG0001095	Prbi.g_01903	Prav.g_00597
OG0001096	Prbi.g_01904	Prav.g_00598
OG0001097	Prbi.g_01905	Prav.g_00599
OG0001098	Prbi.g_01906	Prav.g_00600
OG0001099	Prbi.g_01907	Prav.g_00601
OG0001100	Prbi.g_01908	Prav.g_00602
OG0001101	Prbi.g_01909	Prav.g_00603
OG0001102	Prbi.g_01910	Prav.g_00604
OG0001103	Prbi.g_01911	Prav.g_00605
OG0001104	Prbi.g_01912	Prav.g_00606
OG0001105	Prbi.g_01913	Prav.g_00607
OG0001106	Prbi.g_01914	Prav.g_00608
