Orthogroup	Prbi	Prbd
OG0000526	Prbi.g_00602	Prbd.g_00644
OG0000527	Prbi.g_00603	Prbd.g_00643
OG0000528	Prbi.g_00604	Prbd.g_00642
OG0000529	Prbi.g_00605	Prbd.g_00641
OG0000530	Prbi.g_00606	Prbd.g_00640
OG0000531	Prbi.g_00607	Prbd.g_00639
OG0000532	Prbi.g_00608	Prbd.g_00638
OG0000533	Prbi.g_00609	Prbd.g_00637
OG0000534	Prbi.g_00610	Prbd.g_00636
OG0000535	Prbi.g_00611	Prbd.g_00635
OG0000536	Prbi.g_00612	Prbd.g_00634
OG0000537	Prbi.g_00613	Prbd.g_00633
OG0000538	Prbi.g_00614	Prbd.g_00632
OG0000539	Prbi.g_00615	Prbd.g_00631
OG0000540	Prbi.g_00616	Prbd.g_00630
OG0000541	Prbi.g_00617	Prbd.g_00629
OG0000542	Prbi.g_00618	Prbd.g_00628
OG0000543	Prbi.g_00619	Prbd.g_00627
OG0000544	Prbi.g_00620	Prbd.g_00626
OG0000545	Prbi.g_00623	Prbd.g_00623
OG0000546	Prbi.g_00624	Prbd.g_00622
OG0000547	Prbi.g_00626	Prbd.g_00620
OG0000548	Prbi.g_00627	Prbd.g_00619
OG0000549	Prbi.g_00628	Prbd.g_00618
OG0000550	Prbi.g_00629	Prbd.g_00617
OG0000551	Prbi.g_00630	Prbd.g_00616
OG0000552	Prbi.g_00631	Prbd.g_00615
OG0000553	Prbi.g_00632	Prbd.g_00614
OG0000554	Prbi.g_00634	Prbd.g_00613
OG0000555	Prbi.g_00635	Prbd.g_00612
OG0000556	Prbi.g_00636	Prbd.g_00611
OG0000557	Prbi.g_00637	Prbd.g_00610
OG0000558	Prbi.g_00638	Prbd.g_00609
OG0000559	Prbi.g_00639	Prbd.g_00608
OG0000560	Prbi.g_00641	Prbd.g_00606
OG0000561	Prbi.g_00642	Prbd.g_00605
OG0000562	Prbi.g_00643	Prbd.g_00604
OG0000563	Prbi.g_00644	Prbd.g_00603
OG0000564	Prbi.g_00645	Prbd.g_00602
OG0000565	Prbi.g_00646	Prbd.g_00601
OG0000566	Prbi.g_00647	Prbd.g_00600
OG0000567	Prbi.g_00648	Prbd.g_00599
OG0000568	Prbi.g_00649	Prbd.g_00598
OG0000569	Prbi.g_00650	Prbd.g_00597
OG0000570	Prbi.g_00651	Prbd.g_00596
OG0000571	Prbi.g_00652	Prbd.g_00595
OG0000572	Prbi.g_00653	Prbd.g_00594
OG0000573	Prbi.g_00656	Prbd.g_00591
OG0000574	Prbi.g_00657	Prbd.g_00590
OG0000575	Prbi.g_00658	Prbd.g_00589
OG0000576	Prbi.g_00659	Prbd.g_00588
OG0000577	Prbi.g_00660	Prbd.g_00587
OG0000578	Prbi.g_00661	Prbd.g_00586
OG0000579	Prbi.g_00662	Prbd.g_00585
OG0000580	Prbi.g_00663	Prbd.g_00584
OG0000581	Prbi.g_00664	Prbd.g_00583
OG0000582	Prbi.g_00665	Prbd.g_00582
OG0000583	Prbi.g_00666	Prbd.g_00581
OG0000584	Prbi.g_00667	Prbd.g_00580
OG0000585	Prbi.g_00668	Prbd.g_00579
OG0000586	Prbi.g_00670	Prbd.g_00577
OG0000587	Prbi.g_00671	Prbd.g_00576
OG0000588	Prbi.g_00673	Prbd.g_00574
OG0000589	Prbi.g_00674	Prbd.g_00573
OG0000590	Prbi.g_00676	Prbd.g_00571
OG0000591	Prbi.g_00682	Prbd.g_00565
OG0000592	Prbi.g_00683	Prbd.g_00564
OG0000593	Prbi.g_00684	Prbd.g_00563
OG0000594	Prbi.g_00686	Prbd.g_00561
OG0000595	Prbi.g_00687	Prbd.g_00560
OG0000596	Prbi.g_00688	Prbd.g_00559
OG0000597	Prbi.g_00690	Prbd.g_00557
OG0000598	Prbi.g_00691	Prbd.g_00556
OG0000599	Prbi.g_00692	Prbd.g_00555
OG0000600	Prbi.g_00693	Prbd.g_00554
OG0000601	Prbi.g_00695	Prbd.g_00552
OG0000602	Prbi.g_00696	Prbd.g_00551
OG0000603	Prbi.g_00697	Prbd.g_00550
OG0000604	Prbi.g_00698	Prbd.g_00549
OG0000605	Prbi.g_00699	Prbd.g_00548
OG0000606	Prbi.g_00700	Prbd.g_00547
OG0000607	Prbi.g_00703	Prbd.g_00545
OG0000608	Prbi.g_00704	Prbd.g_00544
OG0000609	Prbi.g_00708	Prbd.g_00540
OG0000610	Prbi.g_00709	Prbd.g_00539
OG0000611	Prbi.g_00746	Prbd.g_00008
OG0000612	Prbi.g_00747	Prbd.g_00009
OG0000613	Prbi.g_00748	Prbd.g_00010
OG0000614	Prbi.g_00749	Prbd.g_00011
OG0000615	Prbi.g_00751	Prbd.g_00013
OG0000616	Prbi.g_00752	Prbd.g_00014
OG0000617	Prbi.g_00753	Prbd.g_00015
OG0000618	Prbi.g_00754	Prbd.g_00016
OG0000619	Prbi.g_00755	Prbd.g_00017
OG0000620	Prbi.g_00756	Prbd.g_00018
OG0000621	Prbi.g_00757	Prbd.g_00019
OG0000622	Prbi.g_00758	Prbd.g_00020
OG0000623	Prbi.g_00759	Prbd.g_00021
OG0000624	Prbi.g_00760	Prbd.g_00022
OG0000625	Prbi.g_00761	Prbd.g_00023
OG0000626	Prbi.g_00762	Prbd.g_00024
OG0000627	Prbi.g_00763	Prbd.g_00025
OG0000628	Prbi.g_00764	Prbd.g_00026
OG0000629	Prbi.g_00765	Prbd.g_00027
OG0000630	Prbi.g_00766	Prbd.g_00028
OG0000631	Prbi.g_00768	Prbd.g_00030
OG0000632	Prbi.g_00788	Prbd.g_00045
OG0000633	Prbi.g_00792	Prbd.g_00049
OG0000634	Prbi.g_00807	Prbd.g_00062
OG0000635	Prbi.g_00811	Prbd.g_00066
OG0000636	Prbi.g_00812	Prbd.g_00067
OG0000637	Prbi.g_00813	Prbd.g_00068
OG0000638	Prbi.g_00825	Prbd.g_00080
OG0000639	Prbi.g_00834	Prbd.g_00089
OG0000640	Prbi.g_00835	Prbd.g_00091
OG0000641	Prbi.g_00838	Prbd.g_00093
OG0000642	Prbi.g_00839	Prbd.g_00094
OG0000643	Prbi.g_00840	Prbd.g_00095
OG0000644	Prbi.g_00841	Prbd.g_00096
OG0000645	Prbi.g_00842	Prbd.g_00097
OG0000646	Prbi.g_00843	Prbd.g_00098
OG0000647	Prbi.g_00844	Prbd.g_00099
OG0000648	Prbi.g_00846	Prbd.g_00101
OG0000649	Prbi.g_00847	Prbd.g_00102
OG0000650	Prbi.g_00848	Prbd.g_00103
OG0000651	Prbi.g_00849	Prbd.g_00104
OG0000652	Prbi.g_00850	Prbd.g_00105
OG0000653	Prbi.g_00851	Prbd.g_00106
OG0000654	Prbi.g_00853	Prbd.g_00108
OG0000655	Prbi.g_00855	Prbd.g_00110
OG0000656	Prbi.g_00856	Prbd.g_00111
OG0000657	Prbi.g_00857	Prbd.g_00112
OG0000658	Prbi.g_00858	Prbd.g_00113
OG0000659	Prbi.g_00859	Prbd.g_00114
OG0000660	Prbi.g_00860	Prbd.g_00115
OG0000661	Prbi.g_00861	Prbd.g_00116
OG0000662	Prbi.g_00862	Prbd.g_00117
OG0000663	Prbi.g_00863	Prbd.g_00118
OG0000664	Prbi.g_00864	Prbd.g_00119
OG0000665	Prbi.g_00865	Prbd.g_00120
OG0000666	Prbi.g_00866	Prbd.g_00121
OG0000667	Prbi.g_00867	Prbd.g_00122
OG0000668	Prbi.g_00868	Prbd.g_00123
OG0000669	Prbi.g_00870	Prbd.g_00125
OG0000670	Prbi.g_00871	Prbd.g_00126
OG0000671	Prbi.g_00872	Prbd.g_00127
OG0000672	Prbi.g_00873	Prbd.g_00128
OG0000673	Prbi.g_00874	Prbd.g_00129
OG0000674	Prbi.g_00875	Prbd.g_00130
OG0000675	Prbi.g_00877	Prbd.g_00132
OG0000676	Prbi.g_00878	Prbd.g_00133
OG0000677	Prbi.g_00881	Prbd.g_00136
OG0000678	Prbi.g_00883	Prbd.g_00138
OG0000679	Prbi.g_00884	Prbd.g_00139
OG0000680	Prbi.g_00885	Prbd.g_00140
OG0000681	Prbi.g_00886	Prbd.g_00141
OG0000682	Prbi.g_00887	Prbd.g_00142
OG0000683	Prbi.g_00889	Prbd.g_00144
OG0000684	Prbi.g_00890	Prbd.g_00145
OG0000685	Prbi.g_00891	Prbd.g_00146
OG0000686	Prbi.g_00892	Prbd.g_00147
OG0000687	Prbi.g_00893	Prbd.g_00148
OG0000688	Prbi.g_00894	Prbd.g_00149
OG0000689	Prbi.g_00895	Prbd.g_00150
OG0000690	Prbi.g_00896	Prbd.g_00151
OG0000691	Prbi.g_00897	Prbd.g_00152
OG0000692	Prbi.g_00899	Prbd.g_00154
OG0000693	Prbi.g_00900	Prbd.g_00155
OG0000694	Prbi.g_00901	Prbd.g_00156
OG0000695	Prbi.g_00902	Prbd.g_00157
OG0000696	Prbi.g_00903	Prbd.g_00158
OG0000697	Prbi.g_00905	Prbd.g_00160
OG0000698	Prbi.g_00907	Prbd.g_00162
OG0000699	Prbi.g_00908	Prbd.g_00163
OG0000700	Prbi.g_00934	Prbd.g_00190
OG0000701	Prbi.g_00939	Prbd.g_00194
OG0000702	Prbi.g_00942	Prbd.g_00197
OG0000703	Prbi.g_00943	Prbd.g_00198
OG0000704	Prbi.g_00944	Prbd.g_00199
OG0000705	Prbi.g_00945	Prbd.g_00200
OG0000706	Prbi.g_00946	Prbd.g_00201
OG0000707	Prbi.g_00948	Prbd.g_00203
OG0000708	Prbi.g_00949	Prbd.g_00204
OG0000709	Prbi.g_00951	Prbd.g_00206
OG0000710	Prbi.g_00952	Prbd.g_00207
OG0000711	Prbi.g_00953	Prbd.g_00208
OG0000712	Prbi.g_00954	Prbd.g_00209
OG0000713	Prbi.g_00955	Prbd.g_00210
OG0000714	Prbi.g_00957	Prbd.g_00212
OG0000715	Prbi.g_00958	Prbd.g_00213
OG0000716	Prbi.g_00960	Prbd.g_00215
OG0000717	Prbi.g_00961	Prbd.g_00216
OG0000718	Prbi.g_00962	Prbd.g_00217
OG0000719	Prbi.g_00964	Prbd.g_00219
OG0000720	Prbi.g_00965	Prbd.g_00220
OG0000721	Prbi.g_00968	Prbd.g_00222
OG0000722	Prbi.g_00969	Prbd.g_00223
OG0000723	Prbi.g_00970	Prbd.g_00224
OG0000724	Prbi.g_00971	Prbd.g_00226
OG0000725	Prbi.g_00972	Prbd.g_00227
OG0000726	Prbi.g_00973	Prbd.g_00228
OG0000727	Prbi.g_00974	Prbd.g_00229
OG0000728	Prbi.g_00975	Prbd.g_00230
OG0000729	Prbi.g_00976	Prbd.g_00231
OG0000730	Prbi.g_00977	Prbd.g_00232
OG0000731	Prbi.g_00978	Prbd.g_00233
OG0000732	Prbi.g_00979	Prbd.g_00234
OG0000733	Prbi.g_00980	Prbd.g_00235
OG0000734	Prbi.g_00981	Prbd.g_00236
OG0000735	Prbi.g_00983	Prbd.g_00238
OG0000736	Prbi.g_00984	Prbd.g_00239
OG0000737	Prbi.g_00985	Prbd.g_00240
OG0000738	Prbi.g_00986	Prbd.g_00241
OG0000739	Prbi.g_00987	Prbd.g_00242
OG0000740	Prbi.g_00988	Prbd.g_00243
OG0000741	Prbi.g_00989	Prbd.g_00244
OG0000742	Prbi.g_00991	Prbd.g_00246
OG0000743	Prbi.g_00992	Prbd.g_00247
OG0000744	Prbi.g_00993	Prbd.g_00248
OG0000745	Prbi.g_00994	Prbd.g_00249
OG0000746	Prbi.g_00995	Prbd.g_00250
OG0000747	Prbi.g_00996	Prbd.g_00251
OG0000748	Prbi.g_00997	Prbd.g_00252
OG0000749	Prbi.g_00998	Prbd.g_00253
OG0000750	Prbi.g_00999	Prbd.g_00254
OG0000751	Prbi.g_01000	Prbd.g_00255
OG0000752	Prbi.g_01001	Prbd.g_00256
OG0000753	Prbi.g_01003	Prbd.g_00258
OG0000754	Prbi.g_01004	Prbd.g_00259
OG0000755	Prbi.g_01005	Prbd.g_00260
OG0000756	Prbi.g_01006	Prbd.g_00261
OG0000757	Prbi.g_01007	Prbd.g_00262
OG0000758	Prbi.g_01008	Prbd.g_00263
OG0000759	Prbi.g_01010	Prbd.g_00265
OG0000760	Prbi.g_01011	Prbd.g_00266
OG0000761	Prbi.g_01012	Prbd.g_00267
OG0000762	Prbi.g_01014	Prbd.g_00269
OG0000763	Prbi.g_01015	Prbd.g_00270
OG0000764	Prbi.g_01016	Prbd.g_00271
OG0000765	Prbi.g_01017	Prbd.g_00272
OG0000766	Prbi.g_01018	Prbd.g_00273
OG0000767	Prbi.g_01020	Prbd.g_00275
OG0000768	Prbi.g_01021	Prbd.g_00276
OG0000769	Prbi.g_01022	Prbd.g_00277
OG0000770	Prbi.g_01023	Prbd.g_00278
OG0000771	Prbi.g_01024	Prbd.g_00279
OG0000772	Prbi.g_01025	Prbd.g_00280
OG0000773	Prbi.g_01026	Prbd.g_00281
OG0000774	Prbi.g_01027	Prbd.g_00282
OG0000775	Prbi.g_01028	Prbd.g_00283
OG0000776	Prbi.g_01030	Prbd.g_00285
OG0000777	Prbi.g_01032	Prbd.g_00287
OG0000778	Prbi.g_01033	Prbd.g_00288
OG0000779	Prbi.g_01034	Prbd.g_00289
OG0000780	Prbi.g_01036	Prbd.g_00291
OG0000781	Prbi.g_01038	Prbd.g_00293
OG0000782	Prbi.g_01039	Prbd.g_00294
OG0000783	Prbi.g_01055	Prbd.g_00309
OG0000784	Prbi.g_01057	Prbd.g_00311
OG0000785	Prbi.g_01058	Prbd.g_00312
OG0000786	Prbi.g_01059	Prbd.g_00313
OG0000787	Prbi.g_01060	Prbd.g_00314
OG0000788	Prbi.g_01064	Prbd.g_00318
OG0000789	Prbi.g_01066	Prbd.g_00320
OG0000790	Prbi.g_01067	Prbd.g_00321
OG0000791	Prbi.g_01068	Prbd.g_00322
OG0000792	Prbi.g_01069	Prbd.g_00323
OG0000793	Prbi.g_01070	Prbd.g_00324
OG0000794	Prbi.g_01072	Prbd.g_00326
OG0000795	Prbi.g_01075	Prbd.g_00329
OG0000796	Prbi.g_01076	Prbd.g_00330
OG0000797	Prbi.g_01078	Prbd.g_00332
OG0000798	Prbi.g_01079	Prbd.g_00333
OG0000799	Prbi.g_01080	Prbd.g_00334
OG0000800	Prbi.g_01081	Prbd.g_00335
OG0000801	Prbi.g_01084	Prbd.g_00338
OG0000802	Prbi.g_01085	Prbd.g_00339
OG0000803	Prbi.g_01087	Prbd.g_00341
OG0000804	Prbi.g_01088	Prbd.g_00342
OG0000805	Prbi.g_01089	Prbd.g_00343
OG0000806	Prbi.g_01091	Prbd.g_00345
OG0000807	Prbi.g_01117	Prbd.g_00370
OG0000808	Prbi.g_01127	Prbd.g_00380
OG0000809	Prbi.g_01130	Prbd.g_00383
OG0000810	Prbi.g_01131	Prbd.g_00384
OG0000811	Prbi.g_01138	Prbd.g_00391
OG0000812	Prbi.g_01142	Prbd.g_00395
OG0000813	Prbi.g_01146	Prbd.g_00399
OG0000814	Prbi.g_01148	Prbd.g_00401
OG0000815	Prbi.g_01161	Prbd.g_00414
OG0000816	Prbi.g_01175	Prbd.g_00428
OG0000817	Prbi.g_01176	Prbd.g_00429
OG0000818	Prbi.g_01181	Prbd.g_00434
OG0000819	Prbi.g_01188	Prbd.g_00449
OG0000820	Prbi.g_01192	Prbd.g_00453
OG0000821	Prbi.g_01194	Prbd.g_00455
OG0000822	Prbi.g_01195	Prbd.g_00456
OG0000823	Prbi.g_01196	Prbd.g_00457
OG0000824	Prbi.g_01197	Prbd.g_00458
OG0000825	Prbi.g_01198	Prbd.g_00459
OG0000826	Prbi.g_01199	Prbd.g_00460
OG0000827	Prbi.g_01200	Prbd.g_00461
OG0000828	Prbi.g_01201	Prbd.g_00462
OG0000829	Prbi.g_01202	Prbd.g_00463
OG0000830	Prbi.g_01203	Prbd.g_00464
OG0000831	Prbi.g_01206	Prbd.g_00467
OG0000832	Prbi.g_01208	Prbd.g_00469
OG0000833	Prbi.g_01209	Prbd.g_00470
OG0000834	Prbi.g_01210	Prbd.g_00471
OG0000835	Prbi.g_01211	Prbd.g_00472
OG0000836	Prbi.g_01212	Prbd.g_00473
OG0000837	Prbi.g_01214	Prbd.g_00475
OG0000838	Prbi.g_01215	Prbd.g_00476
OG0000839	Prbi.g_01216	Prbd.g_00477
OG0000840	Prbi.g_01217	Prbd.g_00478
OG0000841	Prbi.g_01218	Prbd.g_00479
OG0000842	Prbi.g_01219	Prbd.g_00480
OG0000843	Prbi.g_01220	Prbd.g_00481
OG0000844	Prbi.g_01221	Prbd.g_00482
OG0000845	Prbi.g_01222	Prbd.g_00483
OG0000846	Prbi.g_01225	Prbd.g_00486
OG0000847	Prbi.g_01227	Prbd.g_00488
OG0000848	Prbi.g_01228	Prbd.g_00489
OG0000849	Prbi.g_01229	Prbd.g_00490
OG0000850	Prbi.g_01230	Prbd.g_00491
OG0000851	Prbi.g_01231	Prbd.g_00492
OG0000852	Prbi.g_01233	Prbd.g_00494
OG0000853	Prbi.g_01234	Prbd.g_00495
OG0000854	Prbi.g_01236	Prbd.g_00497
OG0000855	Prbi.g_01237	Prbd.g_00498
OG0000856	Prbi.g_01238	Prbd.g_00499
OG0000857	Prbi.g_01239	Prbd.g_00500
OG0000858	Prbi.g_01240	Prbd.g_00501
OG0000859	Prbi.g_01241	Prbd.g_00502
OG0000860	Prbi.g_01242	Prbd.g_00503
OG0000861	Prbi.g_01243	Prbd.g_00504
OG0000862	Prbi.g_01244	Prbd.g_00505
OG0000863	Prbi.g_01245	Prbd.g_00506
OG0000864	Prbi.g_01246	Prbd.g_00507
OG0000865	Prbi.g_01247	Prbd.g_00508
OG0000866	Prbi.g_01248	Prbd.g_00509
OG0000867	Prbi.g_01249	Prbd.g_00510
OG0000868	Prbi.g_01250	Prbd.g_00511
OG0000869	Prbi.g_01252	Prbd.g_00513
OG0000870	Prbi.g_01253	Prbd.g_00514
OG0000871	Prbi.g_01255	Prbd.g_00516
OG0000872	Prbi.g_01256	Prbd.g_00517
OG0000873	Prbi.g_01258	Prbd.g_00519
OG0000874	Prbi.g_01259	Prbd.g_00520
OG0000875	Prbi.g_01260	Prbd.g_00521
OG0000876	Prbi.g_01261	Prbd.g_00522
OG0000877	Prbi.g_01263	Prbd.g_00524
OG0000878	Prbi.g_01363	Prbd.g_01858
OG0000879	Prbi.g_01380	Prbd.g_01812
OG0000880	Prbi.g_01381	Prbd.g_01811
OG0000881	Prbi.g_01382	Prbd.g_01810
OG0000882	Prbi.g_01383	Prbd.g_01809
OG0000883	Prbi.g_01384	Prbd.g_01808
OG0000884	Prbi.g_01386	Prbd.g_01806
OG0000885	Prbi.g_01387	Prbd.g_01805
OG0000886	Prbi.g_01388	Prbd.g_01804
OG0000887	Prbi.g_01389	Prbd.g_01803
OG0000888	Prbi.g_01390	Prbd.g_01802
OG0000889	Prbi.g_01393	Prbd.g_01799
OG0000890	Prbi.g_01394	Prbd.g_01798
OG0000891	Prbi.g_01395	Prbd.g_01797
OG0000892	Prbi.g_01397	Prbd.g_01795
OG0000893	Prbi.g_01398	Prbd.g_01794
OG0000894	Prbi.g_01399	Prbd.g_01793
OG0000895	Prbi.g_01400	Prbd.g_01792
OG0000896	Prbi.g_01401	Prbd.g_01791
OG0000897	Prbi.g_01402	Prbd.g_01790
OG0000898	Prbi.g_01404	Prbd.g_01788
OG0000899	Prbi.g_01405	Prbd.g_01787
OG0000900	Prbi.g_01421	Prbd.g_01782
OG0000901	Prbi.g_01425	Prbd.g_01778
OG0000902	Prbi.g_01426	Prbd.g_01777
OG0000903	Prbi.g_01427	Prbd.g_01776
OG0000904	Prbi.g_01429	Prbd.g_01774
OG0000905	Prbi.g_01431	Prbd.g_01772
OG0000906	Prbi.g_01433	Prbd.g_01770
OG0000907	Prbi.g_01434	Prbd.g_01769
OG0000908	Prbi.g_01437	Prbd.g_01766
OG0000909	Prbi.g_01441	Prbd.g_01762
OG0000910	Prbi.g_01442	Prbd.g_01761
OG0000911	Prbi.g_01443	Prbd.g_01760
OG0000912	Prbi.g_01444	Prbd.g_01759
OG0000913	Prbi.g_01445	Prbd.g_01758
OG0000914	Prbi.g_01446	Prbd.g_01757
OG0000915	Prbi.g_01447	Prbd.g_01756
OG0000916	Prbi.g_01448	Prbd.g_01755
OG0000917	Prbi.g_01449	Prbd.g_01754
OG0000918	Prbi.g_01450	Prbd.g_01753
OG0000919	Prbi.g_01451	Prbd.g_01752
OG0000920	Prbi.g_01452	Prbd.g_01751
OG0000921	Prbi.g_01453	Prbd.g_01750
OG0000922	Prbi.g_01454	Prbd.g_01749
OG0000923	Prbi.g_01455	Prbd.g_01748
OG0000924	Prbi.g_01456	Prbd.g_01747
OG0000925	Prbi.g_01457	Prbd.g_01746
OG0000926	Prbi.g_01489	Prbd.g_01736
OG0000927	Prbi.g_01571	Prbd.g_01707
OG0000928	Prbi.g_01572	Prbd.g_01706
OG0000929	Prbi.g_01573	Prbd.g_01705
OG0000930	Prbi.g_01574	Prbd.g_01704
OG0000931	Prbi.g_01575	Prbd.g_01703
OG0000932	Prbi.g_01577	Prbd.g_01701
OG0000933	Prbi.g_01578	Prbd.g_01700
OG0000934	Prbi.g_01579	Prbd.g_01699
OG0000935	Prbi.g_01580	Prbd.g_01698
OG0000936	Prbi.g_01581	Prbd.g_01697
OG0000937	Prbi.g_01582	Prbd.g_01696
OG0000938	Prbi.g_01583	Prbd.g_01695
OG0000939	Prbi.g_01584	Prbd.g_01694
OG0000940	Prbi.g_01585	Prbd.g_01693
OG0000941	Prbi.g_01587	Prbd.g_01691
OG0000942	Prbi.g_01588	Prbd.g_01690
OG0000943	Prbi.g_01593	Prbd.g_01687
OG0000944	Prbi.g_01594	Prbd.g_01686
OG0000945	Prbi.g_01595	Prbd.g_01685
OG0000946	Prbi.g_01596	Prbd.g_01684
OG0000947	Prbi.g_01597	Prbd.g_01683
OG0000948	Prbi.g_01598	Prbd.g_01682
OG0000949	Prbi.g_01599	Prbd.g_01681
OG0000950	Prbi.g_01600	Prbd.g_01680
OG0000951	Prbi.g_01601	Prbd.g_01679
OG0000952	Prbi.g_01602	Prbd.g_01678
OG0000953	Prbi.g_01603	Prbd.g_01677
OG0000954	Prbi.g_01604	Prbd.g_01676
OG0000955	Prbi.g_01605	Prbd.g_01675
OG0000956	Prbi.g_01606	Prbd.g_01674
OG0000957	Prbi.g_01607	Prbd.g_01673
OG0000958	Prbi.g_01608	Prbd.g_01672
OG0000959	Prbi.g_01609	Prbd.g_01671
OG0000960	Prbi.g_01610	Prbd.g_01670
OG0000961	Prbi.g_01613	Prbd.g_01666
OG0000962	Prbi.g_01614	Prbd.g_01665
OG0000963	Prbi.g_01615	Prbd.g_01664
OG0000964	Prbi.g_01617	Prbd.g_01662
OG0000965	Prbi.g_01618	Prbd.g_01661
OG0000966	Prbi.g_01619	Prbd.g_01660
OG0000967	Prbi.g_01620	Prbd.g_01659
OG0000968	Prbi.g_01621	Prbd.g_01658
OG0000969	Prbi.g_01622	Prbd.g_01657
OG0000970	Prbi.g_01623	Prbd.g_01656
OG0000971	Prbi.g_01624	Prbd.g_01655
OG0000972	Prbi.g_01625	Prbd.g_01654
OG0000973	Prbi.g_01626	Prbd.g_01653
OG0000974	Prbi.g_01628	Prbd.g_01651
OG0000975	Prbi.g_01631	Prbd.g_01648
OG0000976	Prbi.g_01633	Prbd.g_01646
OG0000977	Prbi.g_01634	Prbd.g_01645
OG0000978	Prbi.g_01635	Prbd.g_01644
OG0000979	Prbi.g_01637	Prbd.g_01642
OG0000980	Prbi.g_01638	Prbd.g_01641
OG0000981	Prbi.g_01639	Prbd.g_01640
OG0000982	Prbi.g_01640	Prbd.g_01639
OG0000983	Prbi.g_01642	Prbd.g_01637
OG0000984	Prbi.g_01643	Prbd.g_01636
OG0000985	Prbi.g_01644	Prbd.g_01635
OG0000986	Prbi.g_01645	Prbd.g_01634
OG0000987	Prbi.g_01646	Prbd.g_01633
OG0000988	Prbi.g_01647	Prbd.g_01632
OG0000989	Prbi.g_01648	Prbd.g_01631
OG0000990	Prbi.g_01649	Prbd.g_01630
OG0000991	Prbi.g_01650	Prbd.g_01629
OG0000992	Prbi.g_01651	Prbd.g_01628
OG0000993	Prbi.g_01652	Prbd.g_01627
OG0000994	Prbi.g_01653	Prbd.g_01626
OG0000995	Prbi.g_01654	Prbd.g_01625
OG0000996	Prbi.g_01655	Prbd.g_01624
OG0000997	Prbi.g_01656	Prbd.g_01623
OG0000998	Prbi.g_01657	Prbd.g_01622
OG0000999	Prbi.g_01658	Prbd.g_01621
OG0001000	Prbi.g_01659	Prbd.g_01620
OG0001001	Prbi.g_01661	Prbd.g_01617
OG0001002	Prbi.g_01662	Prbd.g_01616
OG0001003	Prbi.g_01663	Prbd.g_01615
OG0001004	Prbi.g_01664	Prbd.g_01614
OG0001005	Prbi.g_01665	Prbd.g_01613
OG0001006	Prbi.g_01666	Prbd.g_01612
OG0001007	Prbi.g_01667	Prbd.g_01611
OG0001008	Prbi.g_01669	Prbd.g_01609
OG0001009	Prbi.g_01670	Prbd.g_01608
OG0001010	Prbi.g_01678	Prbd.g_01600
OG0001011	Prbi.g_01685	Prbd.g_01593
OG0001012	Prbi.g_01711	Prbd.g_01566
OG0001013	Prbi.g_01781	Prbd.g_01531
OG0001014	Prbi.g_01782	Prbd.g_01530
OG0001015	Prbi.g_01788	Prbd.g_01524
OG0001016	Prbi.g_01789	Prbd.g_01523
OG0001017	Prbi.g_01790	Prbd.g_01522
OG0001018	Prbi.g_01791	Prbd.g_01521
OG0001019	Prbi.g_01793	Prbd.g_01519
OG0001020	Prbi.g_01794	Prbd.g_01518
OG0001021	Prbi.g_01795	Prbd.g_01517
OG0001022	Prbi.g_01796	Prbd.g_01516
OG0001023	Prbi.g_01797	Prbd.g_01515
OG0001024	Prbi.g_01798	Prbd.g_01514
OG0001025	Prbi.g_01799	Prbd.g_01513
OG0001026	Prbi.g_01801	Prbd.g_01511
OG0001027	Prbi.g_01802	Prbd.g_01510
OG0001028	Prbi.g_01803	Prbd.g_01509
OG0001029	Prbi.g_01804	Prbd.g_01508
OG0001030	Prbi.g_01805	Prbd.g_01507
OG0001031	Prbi.g_01806	Prbd.g_01506
OG0001032	Prbi.g_01807	Prbd.g_01505
OG0001033	Prbi.g_01808	Prbd.g_01504
OG0001034	Prbi.g_01809	Prbd.g_01503
OG0001035	Prbi.g_01811	Prbd.g_01501
OG0001036	Prbi.g_01812	Prbd.g_01500
OG0001037	Prbi.g_01813	Prbd.g_01499
OG0001038	Prbi.g_01814	Prbd.g_01498
OG0001039	Prbi.g_01815	Prbd.g_01497
OG0001040	Prbi.g_01816	Prbd.g_01496
OG0001041	Prbi.g_01817	Prbd.g_01495
OG0001042	Prbi.g_01818	Prbd.g_01494
OG0001043	Prbi.g_01819	Prbd.g_01493
OG0001044	Prbi.g_01820	Prbd.g_01492
OG0001045	Prbi.g_01821	Prbd.g_01491
OG0001046	Prbi.g_01822	Prbd.g_01490
OG0001047	Prbi.g_01825	Prbd.g_01487
OG0001048	Prbi.g_01827	Prbd.g_01485
OG0001049	Prbi.g_01828	Prbd.g_01484
OG0001050	Prbi.g_01829	Prbd.g_01483
OG0001051	Prbi.g_01830	Prbd.g_01482
OG0001052	Prbi.g_01831	Prbd.g_01481
OG0001053	Prbi.g_01832	Prbd.g_01479
OG0001054	Prbi.g_01834	Prbd.g_01477
OG0001055	Prbi.g_01835	Prbd.g_01476
OG0001056	Prbi.g_01836	Prbd.g_01475
OG0001057	Prbi.g_01837	Prbd.g_01474
OG0001058	Prbi.g_01838	Prbd.g_01473
OG0001059	Prbi.g_01839	Prbd.g_01472
OG0001060	Prbi.g_01840	Prbd.g_01471
OG0001061	Prbi.g_01841	Prbd.g_01470
OG0001062	Prbi.g_01842	Prbd.g_01469
