Orthogroup	Prbi	Prae
OG0000547	Prbi.g_00626	Prae.g_00598
OG0000548	Prbi.g_00627	Prae.g_00599
OG0000549	Prbi.g_00628	Prae.g_00600
OG0000550	Prbi.g_00629	Prae.g_00601
OG0000551	Prbi.g_00630	Prae.g_00602
OG0000552	Prbi.g_00631	Prae.g_00603
OG0000553	Prbi.g_00632	Prae.g_00604
OG0000554	Prbi.g_00634	Prae.g_00605
OG0000555	Prbi.g_00635	Prae.g_00606
OG0000556	Prbi.g_00636	Prae.g_00607
OG0000557	Prbi.g_00637	Prae.g_00608
OG0000558	Prbi.g_00638	Prae.g_00609
OG0000559	Prbi.g_00639	Prae.g_00610
OG0000560	Prbi.g_00641	Prae.g_00612
OG0000561	Prbi.g_00642	Prae.g_00613
OG0000562	Prbi.g_00643	Prae.g_00614
OG0000563	Prbi.g_00644	Prae.g_00615
OG0000564	Prbi.g_00645	Prae.g_00616
OG0000565	Prbi.g_00646	Prae.g_00617
OG0000566	Prbi.g_00647	Prae.g_00618
OG0000567	Prbi.g_00648	Prae.g_00619
OG0000568	Prbi.g_00649	Prae.g_00620
OG0000569	Prbi.g_00650	Prae.g_00621
OG0000570	Prbi.g_00651	Prae.g_00622
OG0000571	Prbi.g_00652	Prae.g_00623
OG0000572	Prbi.g_00653	Prae.g_00624
OG0000573	Prbi.g_00656	Prae.g_00627
OG0000574	Prbi.g_00657	Prae.g_00628
OG0000575	Prbi.g_00658	Prae.g_00629
OG0000576	Prbi.g_00659	Prae.g_00630
OG0000577	Prbi.g_00660	Prae.g_00631
OG0000578	Prbi.g_00661	Prae.g_00632
OG0000579	Prbi.g_00662	Prae.g_00633
OG0000580	Prbi.g_00663	Prae.g_00634
OG0000581	Prbi.g_00664	Prae.g_00635
OG0000582	Prbi.g_00665	Prae.g_00636
OG0000583	Prbi.g_00666	Prae.g_00637
OG0000584	Prbi.g_00667	Prae.g_00638
OG0000585	Prbi.g_00668	Prae.g_00639
OG0000586	Prbi.g_00670	Prae.g_00641
OG0000587	Prbi.g_00671	Prae.g_00642
OG0000588	Prbi.g_00673	Prae.g_00644
OG0000589	Prbi.g_00674	Prae.g_00645
OG0000590	Prbi.g_00676	Prae.g_00647
OG0000591	Prbi.g_00682	Prae.g_00653
OG0000592	Prbi.g_00683	Prae.g_00654
OG0000593	Prbi.g_00684	Prae.g_00655
OG0000594	Prbi.g_00686	Prae.g_00657
OG0000595	Prbi.g_00687	Prae.g_00658
OG0000596	Prbi.g_00688	Prae.g_00659
OG0000597	Prbi.g_00690	Prae.g_00661
OG0000598	Prbi.g_00691	Prae.g_00662
OG0000599	Prbi.g_00692	Prae.g_00663
OG0000600	Prbi.g_00693	Prae.g_00664
OG0000601	Prbi.g_00695	Prae.g_00666
OG0000602	Prbi.g_00696	Prae.g_00667
OG0000603	Prbi.g_00697	Prae.g_00668
OG0000604	Prbi.g_00698	Prae.g_00669
OG0000605	Prbi.g_00699	Prae.g_00670
OG0000606	Prbi.g_00700	Prae.g_00671
OG0000607	Prbi.g_00703	Prae.g_00673
OG0000608	Prbi.g_00704	Prae.g_00674
OG0000609	Prbi.g_00708	Prae.g_00678
OG0000610	Prbi.g_00709	Prae.g_00679
OG0000611	Prbi.g_00746	Prae.g_00712
OG0000612	Prbi.g_00747	Prae.g_00713
OG0000613	Prbi.g_00748	Prae.g_00714
OG0000614	Prbi.g_00749	Prae.g_00715
OG0000615	Prbi.g_00751	Prae.g_00717
OG0000616	Prbi.g_00752	Prae.g_00718
OG0000617	Prbi.g_00753	Prae.g_00719
OG0000618	Prbi.g_00754	Prae.g_00720
OG0000619	Prbi.g_00755	Prae.g_00721
OG0000620	Prbi.g_00756	Prae.g_00722
OG0000621	Prbi.g_00757	Prae.g_00723
OG0000622	Prbi.g_00758	Prae.g_00724
OG0000623	Prbi.g_00759	Prae.g_00725
OG0000624	Prbi.g_00760	Prae.g_00726
OG0000625	Prbi.g_00761	Prae.g_00727
OG0000626	Prbi.g_00762	Prae.g_00728
OG0000627	Prbi.g_00763	Prae.g_00729
OG0000628	Prbi.g_00764	Prae.g_00730
OG0000629	Prbi.g_00765	Prae.g_00731
OG0000630	Prbi.g_00766	Prae.g_00732
OG0000631	Prbi.g_00768	Prae.g_00734
OG0000632	Prbi.g_00788	Prae.g_00748
OG0000633	Prbi.g_00792	Prae.g_00752
OG0000634	Prbi.g_00807	Prae.g_00766
OG0000635	Prbi.g_00811	Prae.g_00770
OG0000636	Prbi.g_00812	Prae.g_00771
OG0000637	Prbi.g_00813	Prae.g_00772
OG0000638	Prbi.g_00825	Prae.g_00784
OG0000639	Prbi.g_00834	Prae.g_00793
OG0000640	Prbi.g_00835	Prae.g_00794
OG0000641	Prbi.g_00838	Prae.g_00797
OG0000642	Prbi.g_00839	Prae.g_00798
OG0000643	Prbi.g_00840	Prae.g_00799
OG0000644	Prbi.g_00841	Prae.g_00800
OG0000645	Prbi.g_00842	Prae.g_00801
OG0000646	Prbi.g_00843	Prae.g_00802
OG0000647	Prbi.g_00844	Prae.g_00803
OG0000648	Prbi.g_00846	Prae.g_00805
OG0000649	Prbi.g_00847	Prae.g_00806
OG0000650	Prbi.g_00848	Prae.g_00807
OG0000651	Prbi.g_00849	Prae.g_00808
OG0000652	Prbi.g_00850	Prae.g_00809
OG0000653	Prbi.g_00851	Prae.g_00810
OG0000654	Prbi.g_00853	Prae.g_00812
OG0000655	Prbi.g_00855	Prae.g_00814
OG0000656	Prbi.g_00856	Prae.g_00815
OG0000657	Prbi.g_00857	Prae.g_00816
OG0000658	Prbi.g_00858	Prae.g_00817
OG0000659	Prbi.g_00859	Prae.g_00818
OG0000660	Prbi.g_00860	Prae.g_00819
OG0000661	Prbi.g_00861	Prae.g_00820
OG0000662	Prbi.g_00862	Prae.g_00821
OG0000663	Prbi.g_00863	Prae.g_00822
OG0000664	Prbi.g_00864	Prae.g_00823
OG0000665	Prbi.g_00865	Prae.g_00824
OG0000666	Prbi.g_00866	Prae.g_00825
OG0000667	Prbi.g_00867	Prae.g_00826
OG0000668	Prbi.g_00868	Prae.g_00827
OG0000669	Prbi.g_00870	Prae.g_00829
OG0000670	Prbi.g_00871	Prae.g_00830
OG0000671	Prbi.g_00872	Prae.g_00831
OG0000672	Prbi.g_00873	Prae.g_00832
OG0000673	Prbi.g_00874	Prae.g_00833
OG0000674	Prbi.g_00875	Prae.g_00834
OG0000675	Prbi.g_00877	Prae.g_00836
OG0000676	Prbi.g_00878	Prae.g_00837
OG0000677	Prbi.g_00881	Prae.g_00839
OG0000678	Prbi.g_00883	Prae.g_00841
OG0000679	Prbi.g_00884	Prae.g_00842
OG0000680	Prbi.g_00885	Prae.g_00843
OG0000681	Prbi.g_00886	Prae.g_00844
OG0000682	Prbi.g_00887	Prae.g_00845
OG0000683	Prbi.g_00889	Prae.g_00847
OG0000684	Prbi.g_00890	Prae.g_00848
OG0000685	Prbi.g_00891	Prae.g_00849
OG0000686	Prbi.g_00892	Prae.g_00850
OG0000687	Prbi.g_00893	Prae.g_00851
OG0000688	Prbi.g_00894	Prae.g_00852
OG0000689	Prbi.g_00895	Prae.g_00853
OG0000690	Prbi.g_00896	Prae.g_00854
OG0000691	Prbi.g_00897	Prae.g_00855
OG0000692	Prbi.g_00899	Prae.g_00857
OG0000693	Prbi.g_00900	Prae.g_00858
OG0000694	Prbi.g_00901	Prae.g_00859
OG0000695	Prbi.g_00902	Prae.g_00860
OG0000696	Prbi.g_00903	Prae.g_00861
OG0000697	Prbi.g_00905	Prae.g_00863
OG0000698	Prbi.g_00907	Prae.g_00865
OG0000699	Prbi.g_00908	Prae.g_00866
OG0000700	Prbi.g_00934	Prae.g_00892
OG0000701	Prbi.g_00939	Prae.g_00897
OG0000702	Prbi.g_00942	Prae.g_00900
OG0000703	Prbi.g_00943	Prae.g_00901
OG0000704	Prbi.g_00944	Prae.g_00902
OG0000705	Prbi.g_00945	Prae.g_00903
OG0000706	Prbi.g_00946	Prae.g_00904
OG0000707	Prbi.g_00948	Prae.g_00905
OG0000708	Prbi.g_00949	Prae.g_00906
OG0000709	Prbi.g_00951	Prae.g_00908
OG0000710	Prbi.g_00952	Prae.g_00909
OG0000711	Prbi.g_00953	Prae.g_00910
OG0000712	Prbi.g_00954	Prae.g_00911
OG0000713	Prbi.g_00955	Prae.g_00912
OG0000714	Prbi.g_00957	Prae.g_00914
OG0000715	Prbi.g_00958	Prae.g_00915
OG0000716	Prbi.g_00960	Prae.g_00917
OG0000717	Prbi.g_00961	Prae.g_00918
OG0000718	Prbi.g_00962	Prae.g_00919
OG0000719	Prbi.g_00964	Prae.g_00921
OG0000720	Prbi.g_00965	Prae.g_00922
OG0000721	Prbi.g_00968	Prae.g_00924
OG0000722	Prbi.g_00969	Prae.g_00925
OG0000723	Prbi.g_00970	Prae.g_00926
OG0000724	Prbi.g_00971	Prae.g_00927
OG0000725	Prbi.g_00972	Prae.g_00928
OG0000726	Prbi.g_00973	Prae.g_00929
OG0000727	Prbi.g_00974	Prae.g_00930
OG0000728	Prbi.g_00975	Prae.g_00931
OG0000729	Prbi.g_00976	Prae.g_00932
OG0000730	Prbi.g_00977	Prae.g_00933
OG0000731	Prbi.g_00978	Prae.g_00934
OG0000732	Prbi.g_00979	Prae.g_00935
OG0000733	Prbi.g_00980	Prae.g_00936
OG0000734	Prbi.g_00981	Prae.g_00937
OG0000735	Prbi.g_00983	Prae.g_00938
OG0000736	Prbi.g_00984	Prae.g_00939
OG0000737	Prbi.g_00985	Prae.g_00940
OG0000738	Prbi.g_00986	Prae.g_00941
OG0000739	Prbi.g_00987	Prae.g_00942
OG0000740	Prbi.g_00988	Prae.g_00943
OG0000741	Prbi.g_00989	Prae.g_00944
OG0000742	Prbi.g_00991	Prae.g_00946
OG0000743	Prbi.g_00992	Prae.g_00947
OG0000744	Prbi.g_00993	Prae.g_00948
OG0000745	Prbi.g_00994	Prae.g_00949
OG0000746	Prbi.g_00995	Prae.g_00950
OG0000747	Prbi.g_00996	Prae.g_00951
OG0000748	Prbi.g_00997	Prae.g_00952
OG0000749	Prbi.g_00998	Prae.g_00953
OG0000750	Prbi.g_00999	Prae.g_00954
OG0000751	Prbi.g_01000	Prae.g_00955
OG0000752	Prbi.g_01001	Prae.g_00956
OG0000753	Prbi.g_01003	Prae.g_00958
OG0000754	Prbi.g_01004	Prae.g_00959
OG0000755	Prbi.g_01005	Prae.g_00960
OG0000756	Prbi.g_01006	Prae.g_00961
OG0000757	Prbi.g_01007	Prae.g_00962
OG0000758	Prbi.g_01008	Prae.g_00963
OG0000759	Prbi.g_01010	Prae.g_00965
OG0000760	Prbi.g_01011	Prae.g_00966
OG0000761	Prbi.g_01012	Prae.g_00967
OG0000762	Prbi.g_01014	Prae.g_00969
OG0000763	Prbi.g_01015	Prae.g_00970
OG0000764	Prbi.g_01016	Prae.g_00971
OG0000765	Prbi.g_01017	Prae.g_00972
OG0000766	Prbi.g_01018	Prae.g_00973
OG0000767	Prbi.g_01020	Prae.g_00975
OG0000768	Prbi.g_01021	Prae.g_00976
OG0000769	Prbi.g_01022	Prae.g_00977
OG0000770	Prbi.g_01023	Prae.g_00978
OG0000771	Prbi.g_01024	Prae.g_00979
OG0000772	Prbi.g_01025	Prae.g_00980
OG0000773	Prbi.g_01026	Prae.g_00981
OG0000774	Prbi.g_01027	Prae.g_00982
OG0000775	Prbi.g_01028	Prae.g_00983
OG0000776	Prbi.g_01030	Prae.g_00985
OG0000777	Prbi.g_01032	Prae.g_00987
OG0000778	Prbi.g_01033	Prae.g_00988
OG0000779	Prbi.g_01034	Prae.g_00989
OG0000780	Prbi.g_01036	Prae.g_00991
OG0000781	Prbi.g_01038	Prae.g_00993
OG0000782	Prbi.g_01039	Prae.g_00994
OG0000783	Prbi.g_01055	Prae.g_01009
OG0000784	Prbi.g_01057	Prae.g_01011
OG0000785	Prbi.g_01058	Prae.g_01012
OG0000786	Prbi.g_01059	Prae.g_01013
OG0000787	Prbi.g_01060	Prae.g_01014
OG0000788	Prbi.g_01064	Prae.g_01018
OG0000789	Prbi.g_01066	Prae.g_01020
OG0000790	Prbi.g_01067	Prae.g_01021
OG0000791	Prbi.g_01068	Prae.g_01022
OG0000792	Prbi.g_01069	Prae.g_01023
OG0000793	Prbi.g_01070	Prae.g_01024
OG0000794	Prbi.g_01072	Prae.g_01026
OG0000795	Prbi.g_01075	Prae.g_01029
OG0000796	Prbi.g_01076	Prae.g_01030
OG0000797	Prbi.g_01078	Prae.g_01032
OG0000798	Prbi.g_01079	Prae.g_01033
OG0000799	Prbi.g_01080	Prae.g_01034
OG0000800	Prbi.g_01081	Prae.g_01035
OG0000801	Prbi.g_01084	Prae.g_01038
OG0000802	Prbi.g_01085	Prae.g_01039
OG0000803	Prbi.g_01087	Prae.g_01041
OG0000804	Prbi.g_01088	Prae.g_01042
OG0000805	Prbi.g_01089	Prae.g_01043
OG0000806	Prbi.g_01091	Prae.g_01045
OG0000807	Prbi.g_01117	Prae.g_01072
OG0000808	Prbi.g_01127	Prae.g_01081
OG0000809	Prbi.g_01130	Prae.g_01084
OG0000810	Prbi.g_01131	Prae.g_01085
OG0000811	Prbi.g_01138	Prae.g_01092
OG0000812	Prbi.g_01142	Prae.g_01096
OG0000813	Prbi.g_01146	Prae.g_01100
OG0000814	Prbi.g_01148	Prae.g_01102
OG0000815	Prbi.g_01161	Prae.g_01115
OG0000816	Prbi.g_01175	Prae.g_01131
OG0000817	Prbi.g_01176	Prae.g_01132
OG0000818	Prbi.g_01181	Prae.g_01137
OG0000819	Prbi.g_01188	Prae.g_01144
OG0000820	Prbi.g_01192	Prae.g_01148
OG0000821	Prbi.g_01194	Prae.g_01150
OG0000822	Prbi.g_01195	Prae.g_01151
OG0000823	Prbi.g_01196	Prae.g_01152
OG0000824	Prbi.g_01197	Prae.g_01153
OG0000825	Prbi.g_01198	Prae.g_01154
OG0000826	Prbi.g_01199	Prae.g_01155
OG0000827	Prbi.g_01200	Prae.g_01156
OG0000828	Prbi.g_01201	Prae.g_01157
OG0000829	Prbi.g_01202	Prae.g_01158
OG0000830	Prbi.g_01203	Prae.g_01159
OG0000831	Prbi.g_01206	Prae.g_01162
OG0000832	Prbi.g_01208	Prae.g_01164
OG0000833	Prbi.g_01209	Prae.g_01165
OG0000834	Prbi.g_01210	Prae.g_01166
OG0000835	Prbi.g_01211	Prae.g_01167
OG0000836	Prbi.g_01212	Prae.g_01168
OG0000837	Prbi.g_01214	Prae.g_01170
OG0000838	Prbi.g_01215	Prae.g_01171
OG0000839	Prbi.g_01216	Prae.g_01172
OG0000840	Prbi.g_01217	Prae.g_01173
OG0000841	Prbi.g_01218	Prae.g_01174
OG0000842	Prbi.g_01219	Prae.g_01175
OG0000843	Prbi.g_01220	Prae.g_01176
OG0000844	Prbi.g_01221	Prae.g_01177
OG0000845	Prbi.g_01222	Prae.g_01178
OG0000846	Prbi.g_01225	Prae.g_01181
OG0000847	Prbi.g_01227	Prae.g_01183
OG0000848	Prbi.g_01228	Prae.g_01184
OG0000849	Prbi.g_01229	Prae.g_01185
OG0000850	Prbi.g_01230	Prae.g_01186
OG0000851	Prbi.g_01231	Prae.g_01187
OG0000852	Prbi.g_01233	Prae.g_01189
OG0000853	Prbi.g_01234	Prae.g_01190
OG0000854	Prbi.g_01236	Prae.g_01192
OG0000855	Prbi.g_01237	Prae.g_01193
OG0000856	Prbi.g_01238	Prae.g_01194
OG0000857	Prbi.g_01239	Prae.g_01195
OG0000858	Prbi.g_01240	Prae.g_01196
OG0000859	Prbi.g_01241	Prae.g_01197
OG0000860	Prbi.g_01242	Prae.g_01198
OG0000861	Prbi.g_01243	Prae.g_01199
OG0000862	Prbi.g_01244	Prae.g_01200
OG0000863	Prbi.g_01245	Prae.g_01201
OG0000864	Prbi.g_01246	Prae.g_01202
OG0000865	Prbi.g_01247	Prae.g_01203
OG0000866	Prbi.g_01248	Prae.g_01204
OG0000867	Prbi.g_01249	Prae.g_01205
OG0000868	Prbi.g_01250	Prae.g_01206
OG0000869	Prbi.g_01252	Prae.g_01208
OG0000870	Prbi.g_01253	Prae.g_01209
OG0000871	Prbi.g_01255	Prae.g_01211
OG0000872	Prbi.g_01256	Prae.g_01212
OG0000873	Prbi.g_01258	Prae.g_01214
OG0000874	Prbi.g_01259	Prae.g_01215
OG0000875	Prbi.g_01260	Prae.g_01216
OG0000876	Prbi.g_01261	Prae.g_01217
OG0000877	Prbi.g_01263	Prae.g_01219
OG0000878	Prbi.g_01363	Prae.g_01293
OG0000879	Prbi.g_01380	Prae.g_01317
OG0000880	Prbi.g_01381	Prae.g_01318
OG0000881	Prbi.g_01382	Prae.g_01319
OG0000882	Prbi.g_01383	Prae.g_01320
OG0000883	Prbi.g_01384	Prae.g_01321
OG0000884	Prbi.g_01386	Prae.g_01324
OG0000885	Prbi.g_01387	Prae.g_01325
OG0000886	Prbi.g_01388	Prae.g_01326
OG0000887	Prbi.g_01389	Prae.g_01327
OG0000888	Prbi.g_01390	Prae.g_01328
OG0000889	Prbi.g_01393	Prae.g_01331
OG0000890	Prbi.g_01394	Prae.g_01332
OG0000891	Prbi.g_01395	Prae.g_01333
OG0000892	Prbi.g_01397	Prae.g_01335
OG0000893	Prbi.g_01398	Prae.g_01336
OG0000894	Prbi.g_01399	Prae.g_01337
OG0000895	Prbi.g_01400	Prae.g_01338
OG0000896	Prbi.g_01401	Prae.g_01339
OG0000897	Prbi.g_01402	Prae.g_01340
OG0000898	Prbi.g_01404	Prae.g_01342
OG0000899	Prbi.g_01405	Prae.g_01343
OG0000900	Prbi.g_01421	Prae.g_01350
OG0000901	Prbi.g_01425	Prae.g_01354
OG0000902	Prbi.g_01426	Prae.g_01355
OG0000903	Prbi.g_01427	Prae.g_01356
OG0000904	Prbi.g_01429	Prae.g_01358
OG0000905	Prbi.g_01431	Prae.g_01360
OG0000906	Prbi.g_01433	Prae.g_01362
OG0000907	Prbi.g_01434	Prae.g_01363
OG0000908	Prbi.g_01437	Prae.g_01366
OG0000909	Prbi.g_01441	Prae.g_01370
OG0000910	Prbi.g_01442	Prae.g_01371
OG0000911	Prbi.g_01443	Prae.g_01372
OG0000912	Prbi.g_01444	Prae.g_01373
OG0000913	Prbi.g_01445	Prae.g_01374
OG0000914	Prbi.g_01446	Prae.g_01375
OG0000915	Prbi.g_01447	Prae.g_01376
OG0000916	Prbi.g_01448	Prae.g_01377
OG0000917	Prbi.g_01449	Prae.g_01378
OG0000918	Prbi.g_01450	Prae.g_01379
OG0000919	Prbi.g_01451	Prae.g_01380
OG0000920	Prbi.g_01452	Prae.g_01381
OG0000921	Prbi.g_01453	Prae.g_01382
OG0000922	Prbi.g_01454	Prae.g_01383
OG0000923	Prbi.g_01455	Prae.g_01384
OG0000924	Prbi.g_01456	Prae.g_01385
OG0000925	Prbi.g_01457	Prae.g_01386
OG0000926	Prbi.g_01489	Prae.g_01426
OG0000927	Prbi.g_01571	Prae.g_01441
OG0000928	Prbi.g_01572	Prae.g_01442
OG0000929	Prbi.g_01573	Prae.g_01443
OG0000930	Prbi.g_01574	Prae.g_01444
OG0000931	Prbi.g_01575	Prae.g_01445
OG0000932	Prbi.g_01577	Prae.g_01447
OG0000933	Prbi.g_01578	Prae.g_01448
OG0000934	Prbi.g_01579	Prae.g_01449
OG0000935	Prbi.g_01580	Prae.g_01450
OG0000936	Prbi.g_01581	Prae.g_01451
OG0000937	Prbi.g_01582	Prae.g_01452
OG0000938	Prbi.g_01583	Prae.g_01453
OG0000939	Prbi.g_01584	Prae.g_01454
OG0000940	Prbi.g_01585	Prae.g_01455
OG0000941	Prbi.g_01587	Prae.g_01457
OG0000942	Prbi.g_01588	Prae.g_01458
OG0000943	Prbi.g_01593	Prae.g_01461
OG0000944	Prbi.g_01594	Prae.g_01462
OG0000945	Prbi.g_01595	Prae.g_01463
OG0000946	Prbi.g_01596	Prae.g_01464
OG0000947	Prbi.g_01597	Prae.g_01465
OG0000948	Prbi.g_01598	Prae.g_01466
OG0000949	Prbi.g_01599	Prae.g_01467
OG0000950	Prbi.g_01600	Prae.g_01468
OG0000951	Prbi.g_01601	Prae.g_01469
OG0000952	Prbi.g_01602	Prae.g_01470
OG0000953	Prbi.g_01603	Prae.g_01471
OG0000954	Prbi.g_01604	Prae.g_01472
OG0000955	Prbi.g_01605	Prae.g_01473
OG0000956	Prbi.g_01606	Prae.g_01474
OG0000957	Prbi.g_01607	Prae.g_01475
OG0000958	Prbi.g_01608	Prae.g_01476
OG0000959	Prbi.g_01609	Prae.g_01477
OG0000960	Prbi.g_01610	Prae.g_01478
OG0000961	Prbi.g_01613	Prae.g_01482
OG0000962	Prbi.g_01614	Prae.g_01483
OG0000963	Prbi.g_01615	Prae.g_01484
OG0000964	Prbi.g_01617	Prae.g_01486
OG0000965	Prbi.g_01618	Prae.g_01487
OG0000966	Prbi.g_01619	Prae.g_01488
OG0000967	Prbi.g_01620	Prae.g_01489
OG0000968	Prbi.g_01621	Prae.g_01490
OG0000969	Prbi.g_01622	Prae.g_01491
OG0000970	Prbi.g_01623	Prae.g_01492
OG0000971	Prbi.g_01624	Prae.g_01493
OG0000972	Prbi.g_01625	Prae.g_01494
OG0000973	Prbi.g_01626	Prae.g_01495
OG0000974	Prbi.g_01628	Prae.g_01497
OG0000975	Prbi.g_01631	Prae.g_01500
OG0000976	Prbi.g_01633	Prae.g_01502
OG0000977	Prbi.g_01634	Prae.g_01503
OG0000978	Prbi.g_01635	Prae.g_01504
OG0000979	Prbi.g_01637	Prae.g_01506
OG0000980	Prbi.g_01638	Prae.g_01507
OG0000981	Prbi.g_01639	Prae.g_01508
OG0000982	Prbi.g_01640	Prae.g_01509
OG0000983	Prbi.g_01642	Prae.g_01511
OG0000984	Prbi.g_01643	Prae.g_01512
OG0000985	Prbi.g_01644	Prae.g_01513
OG0000986	Prbi.g_01645	Prae.g_01514
OG0000987	Prbi.g_01646	Prae.g_01515
OG0000988	Prbi.g_01647	Prae.g_01516
OG0000989	Prbi.g_01648	Prae.g_01517
OG0000990	Prbi.g_01649	Prae.g_01518
OG0000991	Prbi.g_01650	Prae.g_01519
OG0000992	Prbi.g_01651	Prae.g_01520
OG0000993	Prbi.g_01652	Prae.g_01521
OG0000994	Prbi.g_01653	Prae.g_01522
OG0000995	Prbi.g_01654	Prae.g_01523
OG0000996	Prbi.g_01655	Prae.g_01524
OG0000997	Prbi.g_01656	Prae.g_01525
OG0000998	Prbi.g_01657	Prae.g_01526
OG0000999	Prbi.g_01658	Prae.g_01527
OG0001000	Prbi.g_01659	Prae.g_01528
OG0001001	Prbi.g_01661	Prae.g_01530
OG0001002	Prbi.g_01662	Prae.g_01531
OG0001003	Prbi.g_01663	Prae.g_01532
OG0001004	Prbi.g_01664	Prae.g_01533
OG0001005	Prbi.g_01665	Prae.g_01534
OG0001006	Prbi.g_01666	Prae.g_01535
OG0001007	Prbi.g_01667	Prae.g_01536
OG0001008	Prbi.g_01669	Prae.g_01538
OG0001009	Prbi.g_01670	Prae.g_01539
OG0001010	Prbi.g_01678	Prae.g_01547
OG0001011	Prbi.g_01685	Prae.g_01554
OG0001012	Prbi.g_01711	Prae.g_01582
OG0001013	Prbi.g_01781	Prae.g_01617
OG0001014	Prbi.g_01782	Prae.g_01618
OG0001015	Prbi.g_01788	Prae.g_01624
OG0001016	Prbi.g_01789	Prae.g_01625
OG0001017	Prbi.g_01790	Prae.g_01626
OG0001018	Prbi.g_01791	Prae.g_01627
OG0001019	Prbi.g_01793	Prae.g_01629
OG0001020	Prbi.g_01794	Prae.g_01630
OG0001021	Prbi.g_01795	Prae.g_01631
OG0001022	Prbi.g_01796	Prae.g_01632
OG0001023	Prbi.g_01797	Prae.g_01633
OG0001024	Prbi.g_01798	Prae.g_01634
OG0001025	Prbi.g_01799	Prae.g_01635
OG0001026	Prbi.g_01801	Prae.g_01637
OG0001027	Prbi.g_01802	Prae.g_01638
OG0001028	Prbi.g_01803	Prae.g_01639
OG0001029	Prbi.g_01804	Prae.g_01640
OG0001030	Prbi.g_01805	Prae.g_01641
OG0001031	Prbi.g_01806	Prae.g_01642
OG0001032	Prbi.g_01807	Prae.g_01643
OG0001033	Prbi.g_01808	Prae.g_01644
OG0001034	Prbi.g_01809	Prae.g_01645
OG0001035	Prbi.g_01811	Prae.g_01647
OG0001036	Prbi.g_01812	Prae.g_01648
OG0001037	Prbi.g_01813	Prae.g_01649
OG0001038	Prbi.g_01814	Prae.g_01650
OG0001039	Prbi.g_01815	Prae.g_01651
OG0001040	Prbi.g_01816	Prae.g_01652
OG0001041	Prbi.g_01817	Prae.g_01653
OG0001042	Prbi.g_01818	Prae.g_01654
OG0001043	Prbi.g_01819	Prae.g_01655
OG0001044	Prbi.g_01820	Prae.g_01656
OG0001045	Prbi.g_01821	Prae.g_01657
OG0001046	Prbi.g_01822	Prae.g_01658
OG0001047	Prbi.g_01825	Prae.g_01661
OG0001048	Prbi.g_01827	Prae.g_01663
OG0001049	Prbi.g_01828	Prae.g_01664
OG0001050	Prbi.g_01829	Prae.g_01665
OG0001051	Prbi.g_01830	Prae.g_01666
OG0001052	Prbi.g_01831	Prae.g_01667
OG0001053	Prbi.g_01832	Prae.g_01668
OG0001054	Prbi.g_01834	Prae.g_01670
OG0001055	Prbi.g_01835	Prae.g_01671
OG0001056	Prbi.g_01836	Prae.g_01672
OG0001057	Prbi.g_01837	Prae.g_01673
OG0001058	Prbi.g_01838	Prae.g_01674
OG0001059	Prbi.g_01839	Prae.g_01675
OG0001060	Prbi.g_01840	Prae.g_01676
OG0001061	Prbi.g_01841	Prae.g_01677
OG0001062	Prbi.g_01842	Prae.g_01678
OG0001063	Prbi.g_01843	Prae.g_01679
OG0001064	Prbi.g_01845	Prae.g_01681
OG0001065	Prbi.g_01848	Prae.g_01686
OG0001066	Prbi.g_01849	Prae.g_01687
OG0001067	Prbi.g_01850	Prae.g_01688
OG0001068	Prbi.g_01852	Prae.g_01690
OG0001069	Prbi.g_01853	Prae.g_01691
OG0001070	Prbi.g_01854	Prae.g_01692
OG0001071	Prbi.g_01855	Prae.g_01693
OG0001072	Prbi.g_01856	Prae.g_01694
OG0001073	Prbi.g_01857	Prae.g_01695
OG0001074	Prbi.g_01858	Prae.g_01696
OG0001075	Prbi.g_01859	Prae.g_01697
OG0001076	Prbi.g_01860	Prae.g_01698
OG0001077	Prbi.g_01861	Prae.g_01699
OG0001078	Prbi.g_01863	Prae.g_01700
OG0001079	Prbi.g_01864	Prae.g_01701
OG0001080	Prbi.g_01865	Prae.g_01702
OG0001081	Prbi.g_01868	Prae.g_01705
OG0001082	Prbi.g_01869	Prae.g_01706
OG0001083	Prbi.g_01870	Prae.g_01707
OG0001084	Prbi.g_01872	Prae.g_01709
OG0001085	Prbi.g_01873	Prae.g_01710
OG0001086	Prbi.g_01874	Prae.g_01711
OG0001087	Prbi.g_01875	Prae.g_01712
OG0001088	Prbi.g_01876	Prae.g_01713
OG0001089	Prbi.g_01896	Prae.g_01716
OG0001090	Prbi.g_01898	Prae.g_01718
OG0001091	Prbi.g_01899	Prae.g_01719
OG0001092	Prbi.g_01900	Prae.g_01720
OG0001093	Prbi.g_01901	Prae.g_01721
OG0001094	Prbi.g_01902	Prae.g_01722
OG0001095	Prbi.g_01903	Prae.g_01723
OG0001096	Prbi.g_01904	Prae.g_01724
OG0001097	Prbi.g_01905	Prae.g_01725
OG0001098	Prbi.g_01906	Prae.g_01726
OG0001099	Prbi.g_01907	Prae.g_01727
OG0001100	Prbi.g_01908	Prae.g_01728
OG0001101	Prbi.g_01909	Prae.g_01729
OG0001102	Prbi.g_01910	Prae.g_01730
OG0001103	Prbi.g_01911	Prae.g_01731
OG0001104	Prbi.g_01912	Prae.g_01732
OG0001105	Prbi.g_01913	Prae.g_01733
