Orthogroup	Prbi	Prad
OG0000547	Prbi.g_00626	Prad.g_01413
OG0000548	Prbi.g_00627	Prad.g_01414
OG0000549	Prbi.g_00628	Prad.g_01415
OG0000550	Prbi.g_00629	Prad.g_01416
OG0000551	Prbi.g_00630	Prad.g_01417
OG0000552	Prbi.g_00631	Prad.g_01418
OG0000553	Prbi.g_00632	Prad.g_01419
OG0000554	Prbi.g_00634	Prad.g_01420
OG0000555	Prbi.g_00635	Prad.g_01421
OG0000556	Prbi.g_00636	Prad.g_01422
OG0000557	Prbi.g_00637	Prad.g_01423
OG0000558	Prbi.g_00638	Prad.g_01424
OG0000559	Prbi.g_00639	Prad.g_01425
OG0000560	Prbi.g_00641	Prad.g_01427
OG0000561	Prbi.g_00642	Prad.g_01428
OG0000562	Prbi.g_00643	Prad.g_01429
OG0000563	Prbi.g_00644	Prad.g_01430
OG0000564	Prbi.g_00645	Prad.g_01431
OG0000565	Prbi.g_00646	Prad.g_01432
OG0000566	Prbi.g_00647	Prad.g_01433
OG0000567	Prbi.g_00648	Prad.g_01219
OG0000568	Prbi.g_00649	Prad.g_01220
OG0000569	Prbi.g_00650	Prad.g_01221
OG0000570	Prbi.g_00651	Prad.g_01222
OG0000571	Prbi.g_00652	Prad.g_01223
OG0000572	Prbi.g_00653	Prad.g_01224
OG0000573	Prbi.g_00656	Prad.g_01227
OG0000574	Prbi.g_00657	Prad.g_01228
OG0000575	Prbi.g_00658	Prad.g_01229
OG0000576	Prbi.g_00659	Prad.g_01230
OG0000577	Prbi.g_00660	Prad.g_01231
OG0000578	Prbi.g_00661	Prad.g_01232
OG0000579	Prbi.g_00662	Prad.g_01233
OG0000580	Prbi.g_00663	Prad.g_01234
OG0000581	Prbi.g_00664	Prad.g_01235
OG0000582	Prbi.g_00665	Prad.g_01236
OG0000583	Prbi.g_00666	Prad.g_01237
OG0000584	Prbi.g_00667	Prad.g_01238
OG0000585	Prbi.g_00668	Prad.g_01239
OG0000586	Prbi.g_00670	Prad.g_01241
OG0000587	Prbi.g_00671	Prad.g_01242
OG0000588	Prbi.g_00673	Prad.g_01244
OG0000589	Prbi.g_00674	Prad.g_01245
OG0000590	Prbi.g_00676	Prad.g_01247
OG0000591	Prbi.g_00682	Prad.g_01253
OG0000592	Prbi.g_00683	Prad.g_01254
OG0000593	Prbi.g_00684	Prad.g_01255
OG0000594	Prbi.g_00686	Prad.g_01257
OG0000595	Prbi.g_00687	Prad.g_01258
OG0000596	Prbi.g_00688	Prad.g_01259
OG0000597	Prbi.g_00690	Prad.g_01261
OG0000598	Prbi.g_00691	Prad.g_01262
OG0000599	Prbi.g_00692	Prad.g_01263
OG0000600	Prbi.g_00693	Prad.g_01264
OG0000601	Prbi.g_00695	Prad.g_01266
OG0000602	Prbi.g_00696	Prad.g_01267
OG0000603	Prbi.g_00697	Prad.g_01268
OG0000604	Prbi.g_00698	Prad.g_01269
OG0000605	Prbi.g_00699	Prad.g_01270
OG0000606	Prbi.g_00700	Prad.g_01271
OG0000607	Prbi.g_00703	Prad.g_01273
OG0000608	Prbi.g_00704	Prad.g_01274
OG0000609	Prbi.g_00708	Prad.g_01278
OG0000610	Prbi.g_00709	Prad.g_01279
OG0000611	Prbi.g_00746	Prad.g_01050
OG0000612	Prbi.g_00747	Prad.g_01051
OG0000613	Prbi.g_00748	Prad.g_01052
OG0000614	Prbi.g_00749	Prad.g_01053
OG0000615	Prbi.g_00751	Prad.g_01055
OG0000616	Prbi.g_00752	Prad.g_01056
OG0000617	Prbi.g_00753	Prad.g_01057
OG0000618	Prbi.g_00754	Prad.g_01058
OG0000619	Prbi.g_00755	Prad.g_01059
OG0000620	Prbi.g_00756	Prad.g_01060
OG0000621	Prbi.g_00757	Prad.g_01061
OG0000622	Prbi.g_00758	Prad.g_01062
OG0000623	Prbi.g_00759	Prad.g_01063
OG0000624	Prbi.g_00760	Prad.g_01064
OG0000625	Prbi.g_00761	Prad.g_01065
OG0000626	Prbi.g_00762	Prad.g_01066
OG0000627	Prbi.g_00763	Prad.g_01067
OG0000628	Prbi.g_00764	Prad.g_01068
OG0000629	Prbi.g_00765	Prad.g_01069
OG0000630	Prbi.g_00766	Prad.g_01070
OG0000631	Prbi.g_00768	Prad.g_01072
OG0000632	Prbi.g_00788	Prad.g_01088
OG0000633	Prbi.g_00792	Prad.g_01092
OG0000634	Prbi.g_00807	Prad.g_01107
OG0000635	Prbi.g_00811	Prad.g_01109
OG0000636	Prbi.g_00812	Prad.g_01110
OG0000637	Prbi.g_00813	Prad.g_01111
OG0000638	Prbi.g_00825	Prad.g_01123
OG0000639	Prbi.g_00834	Prad.g_01132
OG0000640	Prbi.g_00835	Prad.g_01134
OG0000641	Prbi.g_00838	Prad.g_01137
OG0000642	Prbi.g_00839	Prad.g_01138
OG0000643	Prbi.g_00840	Prad.g_01139
OG0000644	Prbi.g_00841	Prad.g_01140
OG0000645	Prbi.g_00842	Prad.g_01141
OG0000646	Prbi.g_00843	Prad.g_01142
OG0000647	Prbi.g_00844	Prad.g_01143
OG0000648	Prbi.g_00846	Prad.g_01145
OG0000649	Prbi.g_00847	Prad.g_01146
OG0000650	Prbi.g_00848	Prad.g_01147
OG0000651	Prbi.g_00849	Prad.g_01148
OG0000652	Prbi.g_00850	Prad.g_01149
OG0000653	Prbi.g_00851	Prad.g_01150
OG0000654	Prbi.g_00853	Prad.g_01152
OG0000655	Prbi.g_00855	Prad.g_01154
OG0000656	Prbi.g_00856	Prad.g_01155
OG0000657	Prbi.g_00857	Prad.g_01156
OG0000658	Prbi.g_00858	Prad.g_01157
OG0000659	Prbi.g_00859	Prad.g_01158
OG0000660	Prbi.g_00860	Prad.g_01159
OG0000661	Prbi.g_00861	Prad.g_01160
OG0000662	Prbi.g_00862	Prad.g_01161
OG0000663	Prbi.g_00863	Prad.g_01162
OG0000664	Prbi.g_00864	Prad.g_01163
OG0000665	Prbi.g_00865	Prad.g_01164
OG0000666	Prbi.g_00866	Prad.g_01165
OG0000667	Prbi.g_00867	Prad.g_01166
OG0000668	Prbi.g_00868	Prad.g_01167
OG0000669	Prbi.g_00870	Prad.g_01169
OG0000670	Prbi.g_00871	Prad.g_01170
OG0000671	Prbi.g_00872	Prad.g_01171
OG0000672	Prbi.g_00873	Prad.g_01172
OG0000673	Prbi.g_00874	Prad.g_01173
OG0000674	Prbi.g_00875	Prad.g_01174
OG0000675	Prbi.g_00877	Prad.g_01176
OG0000676	Prbi.g_00878	Prad.g_01177
OG0000677	Prbi.g_00881	Prad.g_01180
OG0000678	Prbi.g_00883	Prad.g_01182
OG0000679	Prbi.g_00884	Prad.g_01183
OG0000680	Prbi.g_00885	Prad.g_01184
OG0000681	Prbi.g_00886	Prad.g_01185
OG0000682	Prbi.g_00887	Prad.g_00308
OG0000683	Prbi.g_00889	Prad.g_00306
OG0000684	Prbi.g_00890	Prad.g_00305
OG0000685	Prbi.g_00891	Prad.g_00304
OG0000686	Prbi.g_00892	Prad.g_00303
OG0000687	Prbi.g_00893	Prad.g_00302
OG0000688	Prbi.g_00894	Prad.g_00301
OG0000689	Prbi.g_00895	Prad.g_00300
OG0000690	Prbi.g_00896	Prad.g_00299
OG0000691	Prbi.g_00897	Prad.g_00298
OG0000692	Prbi.g_00899	Prad.g_00296
OG0000693	Prbi.g_00900	Prad.g_00295
OG0000694	Prbi.g_00901	Prad.g_00294
OG0000695	Prbi.g_00902	Prad.g_00293
OG0000696	Prbi.g_00903	Prad.g_00292
OG0000697	Prbi.g_00905	Prad.g_00290
OG0000698	Prbi.g_00907	Prad.g_00288
OG0000699	Prbi.g_00908	Prad.g_00287
OG0000700	Prbi.g_00934	Prad.g_00260
OG0000701	Prbi.g_00939	Prad.g_00256
OG0000702	Prbi.g_00942	Prad.g_00253
OG0000703	Prbi.g_00943	Prad.g_00252
OG0000704	Prbi.g_00944	Prad.g_00251
OG0000705	Prbi.g_00945	Prad.g_00250
OG0000706	Prbi.g_00946	Prad.g_00249
OG0000707	Prbi.g_00948	Prad.g_00248
OG0000708	Prbi.g_00949	Prad.g_00247
OG0000709	Prbi.g_00951	Prad.g_00245
OG0000710	Prbi.g_00952	Prad.g_00244
OG0000711	Prbi.g_00953	Prad.g_00243
OG0000712	Prbi.g_00954	Prad.g_00242
OG0000713	Prbi.g_00955	Prad.g_00241
OG0000714	Prbi.g_00957	Prad.g_00239
OG0000715	Prbi.g_00958	Prad.g_00238
OG0000716	Prbi.g_00960	Prad.g_00236
OG0000717	Prbi.g_00961	Prad.g_00235
OG0000718	Prbi.g_00962	Prad.g_00234
OG0000719	Prbi.g_00964	Prad.g_00232
OG0000720	Prbi.g_00965	Prad.g_00231
OG0000721	Prbi.g_00968	Prad.g_00228
OG0000722	Prbi.g_00969	Prad.g_00227
OG0000723	Prbi.g_00970	Prad.g_00226
OG0000724	Prbi.g_00971	Prad.g_00224
OG0000725	Prbi.g_00972	Prad.g_00223
OG0000726	Prbi.g_00973	Prad.g_00222
OG0000727	Prbi.g_00974	Prad.g_00221
OG0000728	Prbi.g_00975	Prad.g_00220
OG0000729	Prbi.g_00976	Prad.g_00219
OG0000730	Prbi.g_00977	Prad.g_00218
OG0000731	Prbi.g_00978	Prad.g_00217
OG0000732	Prbi.g_00979	Prad.g_00216
OG0000733	Prbi.g_00980	Prad.g_00215
OG0000734	Prbi.g_00981	Prad.g_00214
OG0000735	Prbi.g_00983	Prad.g_00212
OG0000736	Prbi.g_00984	Prad.g_00211
OG0000737	Prbi.g_00985	Prad.g_00210
OG0000738	Prbi.g_00986	Prad.g_00209
OG0000739	Prbi.g_00987	Prad.g_00208
OG0000740	Prbi.g_00988	Prad.g_00207
OG0000741	Prbi.g_00989	Prad.g_00206
OG0000742	Prbi.g_00991	Prad.g_00204
OG0000743	Prbi.g_00992	Prad.g_00203
OG0000744	Prbi.g_00993	Prad.g_00202
OG0000745	Prbi.g_00994	Prad.g_00201
OG0000746	Prbi.g_00995	Prad.g_00200
OG0000747	Prbi.g_00996	Prad.g_00199
OG0000748	Prbi.g_00997	Prad.g_00198
OG0000749	Prbi.g_00998	Prad.g_00197
OG0000750	Prbi.g_00999	Prad.g_00196
OG0000751	Prbi.g_01000	Prad.g_00195
OG0000752	Prbi.g_01001	Prad.g_00194
OG0000753	Prbi.g_01003	Prad.g_00192
OG0000754	Prbi.g_01004	Prad.g_00191
OG0000755	Prbi.g_01005	Prad.g_00190
OG0000756	Prbi.g_01006	Prad.g_00189
OG0000757	Prbi.g_01007	Prad.g_00188
OG0000758	Prbi.g_01008	Prad.g_00187
OG0000759	Prbi.g_01010	Prad.g_00185
OG0000760	Prbi.g_01011	Prad.g_00184
OG0000761	Prbi.g_01012	Prad.g_00183
OG0000762	Prbi.g_01014	Prad.g_00181
OG0000763	Prbi.g_01015	Prad.g_00180
OG0000764	Prbi.g_01016	Prad.g_00179
OG0000765	Prbi.g_01017	Prad.g_00178
OG0000766	Prbi.g_01018	Prad.g_00177
OG0000767	Prbi.g_01020	Prad.g_00175
OG0000768	Prbi.g_01021	Prad.g_00174
OG0000769	Prbi.g_01022	Prad.g_00173
OG0000770	Prbi.g_01023	Prad.g_00172
OG0000771	Prbi.g_01024	Prad.g_00171
OG0000772	Prbi.g_01025	Prad.g_00170
OG0000773	Prbi.g_01026	Prad.g_00169
OG0000774	Prbi.g_01027	Prad.g_00168
OG0000775	Prbi.g_01028	Prad.g_00167
OG0000776	Prbi.g_01030	Prad.g_00165
OG0000777	Prbi.g_01032	Prad.g_00163
OG0000778	Prbi.g_01033	Prad.g_00162
OG0000779	Prbi.g_01034	Prad.g_00161
OG0000780	Prbi.g_01036	Prad.g_00159
OG0000781	Prbi.g_01038	Prad.g_00157
OG0000782	Prbi.g_01039	Prad.g_00156
OG0000783	Prbi.g_01055	Prad.g_00144
OG0000784	Prbi.g_01057	Prad.g_00142
OG0000785	Prbi.g_01058	Prad.g_00141
OG0000786	Prbi.g_01059	Prad.g_00140
OG0000787	Prbi.g_01060	Prad.g_00139
OG0000788	Prbi.g_01064	Prad.g_00135
OG0000789	Prbi.g_01066	Prad.g_01039
OG0000790	Prbi.g_01067	Prad.g_01038
OG0000791	Prbi.g_01068	Prad.g_01037
OG0000792	Prbi.g_01069	Prad.g_01036
OG0000793	Prbi.g_01070	Prad.g_01035
OG0000794	Prbi.g_01072	Prad.g_01033
OG0000795	Prbi.g_01075	Prad.g_01030
OG0000796	Prbi.g_01076	Prad.g_01029
OG0000797	Prbi.g_01078	Prad.g_01026
OG0000798	Prbi.g_01079	Prad.g_01025
OG0000799	Prbi.g_01080	Prad.g_01024
OG0000800	Prbi.g_01081	Prad.g_01023
OG0000801	Prbi.g_01084	Prad.g_01020
OG0000802	Prbi.g_01085	Prad.g_01019
OG0000803	Prbi.g_01087	Prad.g_01017
OG0000804	Prbi.g_01088	Prad.g_01016
OG0000805	Prbi.g_01089	Prad.g_01015
OG0000806	Prbi.g_01091	Prad.g_01013
OG0000807	Prbi.g_01117	Prad.g_00990
OG0000808	Prbi.g_01127	Prad.g_00981
OG0000809	Prbi.g_01130	Prad.g_00978
OG0000810	Prbi.g_01131	Prad.g_00977
OG0000811	Prbi.g_01138	Prad.g_00970
OG0000812	Prbi.g_01142	Prad.g_00635
OG0000813	Prbi.g_01146	Prad.g_00639
OG0000814	Prbi.g_01148	Prad.g_00641
OG0000815	Prbi.g_01161	Prad.g_00655
OG0000816	Prbi.g_01175	Prad.g_01988
OG0000817	Prbi.g_01176	Prad.g_01987
OG0000818	Prbi.g_01181	Prad.g_01522
OG0000819	Prbi.g_01188	Prad.g_01515
OG0000820	Prbi.g_01192	Prad.g_01511
OG0000821	Prbi.g_01194	Prad.g_01509
OG0000822	Prbi.g_01195	Prad.g_01508
OG0000823	Prbi.g_01196	Prad.g_01507
OG0000824	Prbi.g_01197	Prad.g_01506
OG0000825	Prbi.g_01198	Prad.g_01505
OG0000826	Prbi.g_01199	Prad.g_01504
OG0000827	Prbi.g_01200	Prad.g_01503
OG0000828	Prbi.g_01201	Prad.g_01502
OG0000829	Prbi.g_01202	Prad.g_01501
OG0000830	Prbi.g_01203	Prad.g_01500
OG0000831	Prbi.g_01206	Prad.g_01497
OG0000832	Prbi.g_01208	Prad.g_01495
OG0000833	Prbi.g_01209	Prad.g_01494
OG0000834	Prbi.g_01210	Prad.g_01493
OG0000835	Prbi.g_01211	Prad.g_01492
OG0000836	Prbi.g_01212	Prad.g_01491
OG0000837	Prbi.g_01214	Prad.g_01489
OG0000838	Prbi.g_01215	Prad.g_01488
OG0000839	Prbi.g_01216	Prad.g_01487
OG0000840	Prbi.g_01217	Prad.g_01486
OG0000841	Prbi.g_01218	Prad.g_01485
OG0000842	Prbi.g_01219	Prad.g_01484
OG0000843	Prbi.g_01220	Prad.g_01483
OG0000844	Prbi.g_01221	Prad.g_01482
OG0000845	Prbi.g_01222	Prad.g_01481
OG0000846	Prbi.g_01225	Prad.g_01478
OG0000847	Prbi.g_01227	Prad.g_01476
OG0000848	Prbi.g_01228	Prad.g_01475
OG0000849	Prbi.g_01229	Prad.g_01474
OG0000850	Prbi.g_01230	Prad.g_01473
OG0000851	Prbi.g_01231	Prad.g_01472
OG0000852	Prbi.g_01233	Prad.g_01469
OG0000853	Prbi.g_01234	Prad.g_01468
OG0000854	Prbi.g_01236	Prad.g_01466
OG0000855	Prbi.g_01237	Prad.g_01465
OG0000856	Prbi.g_01238	Prad.g_01464
OG0000857	Prbi.g_01239	Prad.g_01463
OG0000858	Prbi.g_01240	Prad.g_01462
OG0000859	Prbi.g_01241	Prad.g_01461
OG0000860	Prbi.g_01242	Prad.g_01460
OG0000861	Prbi.g_01243	Prad.g_01459
OG0000862	Prbi.g_01244	Prad.g_01458
OG0000863	Prbi.g_01245	Prad.g_01457
OG0000864	Prbi.g_01246	Prad.g_01456
OG0000865	Prbi.g_01247	Prad.g_01455
OG0000866	Prbi.g_01248	Prad.g_01454
OG0000867	Prbi.g_01249	Prad.g_01453
OG0000868	Prbi.g_01250	Prad.g_01452
OG0000869	Prbi.g_01252	Prad.g_01450
OG0000870	Prbi.g_01253	Prad.g_01449
OG0000871	Prbi.g_01255	Prad.g_01447
OG0000872	Prbi.g_01256	Prad.g_01446
OG0000873	Prbi.g_01258	Prad.g_01444
OG0000874	Prbi.g_01259	Prad.g_01443
OG0000875	Prbi.g_01260	Prad.g_01442
OG0000876	Prbi.g_01261	Prad.g_01441
OG0000877	Prbi.g_01263	Prad.g_01439
OG0000878	Prbi.g_01363	Prad.g_00341
OG0000879	Prbi.g_01380	Prad.g_00359
OG0000880	Prbi.g_01381	Prad.g_00360
OG0000881	Prbi.g_01382	Prad.g_00361
OG0000882	Prbi.g_01383	Prad.g_00362
OG0000883	Prbi.g_01384	Prad.g_00363
OG0000884	Prbi.g_01386	Prad.g_00365
OG0000885	Prbi.g_01387	Prad.g_00366
OG0000886	Prbi.g_01388	Prad.g_00631
OG0000887	Prbi.g_01389	Prad.g_00630
OG0000888	Prbi.g_01390	Prad.g_00629
OG0000889	Prbi.g_01393	Prad.g_00626
OG0000890	Prbi.g_01394	Prad.g_00625
OG0000891	Prbi.g_01395	Prad.g_00624
OG0000892	Prbi.g_01397	Prad.g_00622
OG0000893	Prbi.g_01398	Prad.g_00621
OG0000894	Prbi.g_01399	Prad.g_00620
OG0000895	Prbi.g_01400	Prad.g_00619
OG0000896	Prbi.g_01401	Prad.g_00618
OG0000897	Prbi.g_01402	Prad.g_00617
OG0000898	Prbi.g_01404	Prad.g_00615
OG0000899	Prbi.g_01405	Prad.g_00614
OG0000900	Prbi.g_01421	Prad.g_00612
OG0000901	Prbi.g_01425	Prad.g_00608
OG0000902	Prbi.g_01426	Prad.g_00607
OG0000903	Prbi.g_01427	Prad.g_00606
OG0000904	Prbi.g_01429	Prad.g_00604
OG0000905	Prbi.g_01431	Prad.g_00602
OG0000906	Prbi.g_01433	Prad.g_00600
OG0000907	Prbi.g_01434	Prad.g_00599
OG0000908	Prbi.g_01437	Prad.g_00596
OG0000909	Prbi.g_01441	Prad.g_00592
OG0000910	Prbi.g_01442	Prad.g_00591
OG0000911	Prbi.g_01443	Prad.g_00590
OG0000912	Prbi.g_01444	Prad.g_00589
OG0000913	Prbi.g_01445	Prad.g_00588
OG0000914	Prbi.g_01446	Prad.g_00587
OG0000915	Prbi.g_01447	Prad.g_00586
OG0000916	Prbi.g_01448	Prad.g_00585
OG0000917	Prbi.g_01449	Prad.g_00584
OG0000918	Prbi.g_01450	Prad.g_00583
OG0000919	Prbi.g_01451	Prad.g_00582
OG0000920	Prbi.g_01452	Prad.g_00581
OG0000921	Prbi.g_01453	Prad.g_00580
OG0000922	Prbi.g_01454	Prad.g_00579
OG0000923	Prbi.g_01455	Prad.g_00578
OG0000924	Prbi.g_01456	Prad.g_00577
OG0000925	Prbi.g_01457	Prad.g_00576
OG0000926	Prbi.g_01489	Prad.g_00567
OG0000927	Prbi.g_01571	Prad.g_00533
OG0000928	Prbi.g_01572	Prad.g_00532
OG0000929	Prbi.g_01573	Prad.g_00531
OG0000930	Prbi.g_01574	Prad.g_00530
OG0000931	Prbi.g_01575	Prad.g_00529
OG0000932	Prbi.g_01577	Prad.g_00527
OG0000933	Prbi.g_01578	Prad.g_00526
OG0000934	Prbi.g_01579	Prad.g_00525
OG0000935	Prbi.g_01580	Prad.g_00524
OG0000936	Prbi.g_01581	Prad.g_00523
OG0000937	Prbi.g_01582	Prad.g_00522
OG0000938	Prbi.g_01583	Prad.g_00521
OG0000939	Prbi.g_01584	Prad.g_00520
OG0000940	Prbi.g_01585	Prad.g_00519
OG0000941	Prbi.g_01587	Prad.g_00517
OG0000942	Prbi.g_01588	Prad.g_00516
OG0000943	Prbi.g_01593	Prad.g_00513
OG0000944	Prbi.g_01594	Prad.g_00512
OG0000945	Prbi.g_01595	Prad.g_00511
OG0000946	Prbi.g_01596	Prad.g_00510
OG0000947	Prbi.g_01597	Prad.g_00509
OG0000948	Prbi.g_01598	Prad.g_00508
OG0000949	Prbi.g_01599	Prad.g_00507
OG0000950	Prbi.g_01600	Prad.g_00506
OG0000951	Prbi.g_01601	Prad.g_00505
OG0000952	Prbi.g_01602	Prad.g_00504
OG0000953	Prbi.g_01603	Prad.g_00503
OG0000954	Prbi.g_01604	Prad.g_00502
OG0000955	Prbi.g_01605	Prad.g_00501
OG0000956	Prbi.g_01606	Prad.g_00500
OG0000957	Prbi.g_01607	Prad.g_00499
OG0000958	Prbi.g_01608	Prad.g_00498
OG0000959	Prbi.g_01609	Prad.g_00497
OG0000960	Prbi.g_01610	Prad.g_00496
OG0000961	Prbi.g_01613	Prad.g_00491
OG0000962	Prbi.g_01614	Prad.g_00490
OG0000963	Prbi.g_01615	Prad.g_00489
OG0000964	Prbi.g_01617	Prad.g_00487
OG0000965	Prbi.g_01618	Prad.g_00486
OG0000966	Prbi.g_01619	Prad.g_00485
OG0000967	Prbi.g_01620	Prad.g_00484
OG0000968	Prbi.g_01621	Prad.g_00483
OG0000969	Prbi.g_01622	Prad.g_00482
OG0000970	Prbi.g_01623	Prad.g_00481
OG0000971	Prbi.g_01624	Prad.g_00480
OG0000972	Prbi.g_01625	Prad.g_00479
OG0000973	Prbi.g_01626	Prad.g_00478
OG0000974	Prbi.g_01628	Prad.g_00476
OG0000975	Prbi.g_01631	Prad.g_00473
OG0000976	Prbi.g_01633	Prad.g_00471
OG0000977	Prbi.g_01634	Prad.g_00470
OG0000978	Prbi.g_01635	Prad.g_00469
OG0000979	Prbi.g_01637	Prad.g_00467
OG0000980	Prbi.g_01638	Prad.g_00466
OG0000981	Prbi.g_01639	Prad.g_00465
OG0000982	Prbi.g_01640	Prad.g_00464
OG0000983	Prbi.g_01642	Prad.g_00462
OG0000984	Prbi.g_01643	Prad.g_00461
OG0000985	Prbi.g_01644	Prad.g_00460
OG0000986	Prbi.g_01645	Prad.g_00459
OG0000987	Prbi.g_01646	Prad.g_00458
OG0000988	Prbi.g_01647	Prad.g_00457
OG0000989	Prbi.g_01648	Prad.g_00456
OG0000990	Prbi.g_01649	Prad.g_00455
OG0000991	Prbi.g_01650	Prad.g_00454
OG0000992	Prbi.g_01651	Prad.g_00453
OG0000993	Prbi.g_01652	Prad.g_00452
OG0000994	Prbi.g_01653	Prad.g_00451
OG0000995	Prbi.g_01654	Prad.g_00450
OG0000996	Prbi.g_01655	Prad.g_00449
OG0000997	Prbi.g_01656	Prad.g_00448
OG0000998	Prbi.g_01657	Prad.g_00447
OG0000999	Prbi.g_01658	Prad.g_00446
OG0001000	Prbi.g_01659	Prad.g_00445
OG0001001	Prbi.g_01661	Prad.g_00443
OG0001002	Prbi.g_01662	Prad.g_00442
OG0001003	Prbi.g_01663	Prad.g_00441
OG0001004	Prbi.g_01664	Prad.g_00440
OG0001005	Prbi.g_01665	Prad.g_00439
OG0001006	Prbi.g_01666	Prad.g_00438
OG0001007	Prbi.g_01667	Prad.g_00437
OG0001008	Prbi.g_01669	Prad.g_00435
OG0001009	Prbi.g_01670	Prad.g_00434
OG0001010	Prbi.g_01678	Prad.g_00426
OG0001011	Prbi.g_01685	Prad.g_00419
OG0001012	Prbi.g_01711	Prad.g_00388
OG0001013	Prbi.g_01781	Prad.g_00947
OG0001014	Prbi.g_01782	Prad.g_00946
OG0001015	Prbi.g_01788	Prad.g_00940
OG0001016	Prbi.g_01789	Prad.g_00939
OG0001017	Prbi.g_01790	Prad.g_00938
OG0001018	Prbi.g_01791	Prad.g_00937
OG0001019	Prbi.g_01793	Prad.g_00935
OG0001020	Prbi.g_01794	Prad.g_00934
OG0001021	Prbi.g_01795	Prad.g_00933
OG0001022	Prbi.g_01796	Prad.g_00932
OG0001023	Prbi.g_01797	Prad.g_00931
OG0001024	Prbi.g_01798	Prad.g_00930
OG0001025	Prbi.g_01799	Prad.g_00929
OG0001026	Prbi.g_01801	Prad.g_00927
OG0001027	Prbi.g_01802	Prad.g_00926
OG0001028	Prbi.g_01803	Prad.g_00925
OG0001029	Prbi.g_01804	Prad.g_00924
OG0001030	Prbi.g_01805	Prad.g_00923
OG0001031	Prbi.g_01806	Prad.g_00922
OG0001032	Prbi.g_01807	Prad.g_00921
OG0001033	Prbi.g_01808	Prad.g_00920
OG0001034	Prbi.g_01809	Prad.g_00919
OG0001035	Prbi.g_01811	Prad.g_00917
OG0001036	Prbi.g_01812	Prad.g_00916
OG0001037	Prbi.g_01813	Prad.g_00915
OG0001038	Prbi.g_01814	Prad.g_00914
OG0001039	Prbi.g_01815	Prad.g_00913
OG0001040	Prbi.g_01816	Prad.g_00912
OG0001041	Prbi.g_01817	Prad.g_00911
OG0001042	Prbi.g_01818	Prad.g_00910
OG0001043	Prbi.g_01819	Prad.g_00909
OG0001044	Prbi.g_01820	Prad.g_00908
OG0001045	Prbi.g_01821	Prad.g_00907
OG0001046	Prbi.g_01822	Prad.g_00906
OG0001047	Prbi.g_01825	Prad.g_00903
OG0001048	Prbi.g_01827	Prad.g_00901
OG0001049	Prbi.g_01828	Prad.g_00900
OG0001050	Prbi.g_01829	Prad.g_00899
OG0001051	Prbi.g_01830	Prad.g_00898
OG0001052	Prbi.g_01831	Prad.g_00897
OG0001053	Prbi.g_01832	Prad.g_00895
OG0001054	Prbi.g_01834	Prad.g_00893
OG0001055	Prbi.g_01835	Prad.g_00892
OG0001056	Prbi.g_01836	Prad.g_00891
OG0001057	Prbi.g_01837	Prad.g_00890
OG0001058	Prbi.g_01838	Prad.g_00889
OG0001059	Prbi.g_01839	Prad.g_00888
OG0001060	Prbi.g_01840	Prad.g_00887
OG0001061	Prbi.g_01841	Prad.g_00886
OG0001062	Prbi.g_01842	Prad.g_00885
OG0001063	Prbi.g_01843	Prad.g_00884
OG0001064	Prbi.g_01845	Prad.g_00882
OG0001065	Prbi.g_01848	Prad.g_00879
OG0001066	Prbi.g_01849	Prad.g_00878
OG0001067	Prbi.g_01850	Prad.g_00877
OG0001068	Prbi.g_01852	Prad.g_00875
OG0001069	Prbi.g_01853	Prad.g_00874
OG0001070	Prbi.g_01854	Prad.g_00873
OG0001071	Prbi.g_01855	Prad.g_00872
OG0001072	Prbi.g_01856	Prad.g_00871
OG0001073	Prbi.g_01857	Prad.g_00870
OG0001074	Prbi.g_01858	Prad.g_00869
OG0001075	Prbi.g_01859	Prad.g_00868
OG0001076	Prbi.g_01860	Prad.g_00867
OG0001077	Prbi.g_01861	Prad.g_00866
OG0001078	Prbi.g_01863	Prad.g_00865
OG0001079	Prbi.g_01864	Prad.g_00864
OG0001080	Prbi.g_01865	Prad.g_00863
OG0001081	Prbi.g_01868	Prad.g_00860
OG0001082	Prbi.g_01869	Prad.g_00859
OG0001083	Prbi.g_01870	Prad.g_00858
OG0001084	Prbi.g_01872	Prad.g_00856
OG0001085	Prbi.g_01873	Prad.g_00855
OG0001086	Prbi.g_01874	Prad.g_00854
OG0001087	Prbi.g_01875	Prad.g_00853
OG0001088	Prbi.g_01876	Prad.g_00852
OG0001089	Prbi.g_01896	Prad.g_00849
OG0001090	Prbi.g_01898	Prad.g_00847
OG0001091	Prbi.g_01899	Prad.g_00846
OG0001092	Prbi.g_01900	Prad.g_00845
OG0001093	Prbi.g_01901	Prad.g_00844
OG0001094	Prbi.g_01902	Prad.g_00843
OG0001095	Prbi.g_01903	Prad.g_00842
OG0001096	Prbi.g_01904	Prad.g_00841
OG0001097	Prbi.g_01905	Prad.g_00840
OG0001098	Prbi.g_01906	Prad.g_00839
OG0001099	Prbi.g_01907	Prad.g_00838
OG0001100	Prbi.g_01908	Prad.g_00837
OG0001101	Prbi.g_01909	Prad.g_00836
OG0001102	Prbi.g_01910	Prad.g_00835
OG0001103	Prbi.g_01911	Prad.g_00834
OG0001104	Prbi.g_01912	Prad.g_00833
OG0001105	Prbi.g_01913	Prad.g_00832
