Orthogroup	Syai	Syar
OG0000582	Syai.g_01042	Syar.g_02131
OG0000583	Syai.g_01043	Syar.g_02132
OG0000584	Syai.g_01044	Syar.g_02133
OG0000585	Syai.g_01046	Syar.g_02170
OG0000586	Syai.g_01047	Syar.g_02171
OG0000587	Syai.g_01049	Syar.g_02173
OG0000588	Syai.g_01063	Syar.g_02275
OG0000589	Syai.g_01066	Syar.g_02261
OG0000590	Syai.g_01067	Syar.g_02260
OG0000591	Syai.g_01075	Syar.g_02246
OG0000592	Syai.g_01076	Syar.g_02245
OG0000593	Syai.g_01100	Syar.g_02414
OG0000594	Syai.g_01101	Syar.g_02415
OG0000595	Syai.g_01102	Syar.g_02416
OG0000596	Syai.g_01107	Syar.g_02421
OG0000597	Syai.g_01110	Syar.g_02424
OG0000598	Syai.g_01111	Syar.g_02425
OG0000599	Syai.g_01114	Syar.g_02428
OG0000600	Syai.g_01115	Syar.g_02429
OG0000601	Syai.g_01116	Syar.g_02430
OG0000602	Syai.g_01121	Syar.g_02435
OG0000603	Syai.g_01122	Syar.g_02436
OG0000604	Syai.g_01125	Syar.g_02438
OG0000605	Syai.g_01609	Syar.g_02440
OG0000606	Syai.g_01221	Syar.g_02443
OG0000607	Syai.g_01224	Syar.g_02446
OG0000608	Syai.g_01225	Syar.g_02447
OG0000609	Syai.g_01227	Syar.g_02470
OG0000610	Syai.g_01234	Syar.g_01917
OG0000611	Syai.g_01237	Syar.g_01914
OG0000612	Syai.g_01238	Syar.g_01913
OG0000613	Syai.g_00196	Syar.g_00712
OG0000614	Syai.g_01981	Syar.g_02012, Syar.g_01344
OG0000615	Syai.g_01286	Syar.g_02603
OG0000616	Syai.g_02914	Syar.g_00454
OG0000617	Syai.g_01393	Syar.g_01576
OG0000618	Syai.g_01394	Syar.g_01575
OG0000619	Syai.g_01395	Syar.g_01574
OG0000620	Syai.g_01402	Syar.g_01569
OG0000621	Syai.g_01403	Syar.g_01568
OG0000622	Syai.g_01404	Syar.g_01566
OG0000623	Syai.g_01405	Syar.g_01565
OG0000624	Syai.g_01407	Syar.g_01564
OG0000625	Syai.g_01408	Syar.g_01563
OG0000626	Syai.g_01409	Syar.g_01562
OG0000627	Syai.g_01575	Syar.g_01868
OG0000628	Syai.g_01573	Syar.g_01869
OG0000629	Syai.g_01570	Syar.g_01872
OG0000630	Syai.g_01566	Syar.g_02586
OG0000631	Syai.g_01557	Syar.g_02579
OG0000632	Syai.g_01556	Syar.g_02578
OG0000633	Syai.g_01555	Syar.g_02576
OG0000634	Syai.g_01317	Syar.g_02635
OG0000635	Syai.g_01318	Syar.g_02636
OG0000636	Syai.g_01320	Syar.g_02638
OG0000637	Syai.g_01322	Syar.g_02640
OG0000638	Syai.g_01323	Syar.g_02641
OG0000639	Syai.g_01324	Syar.g_02642
OG0000640	Syai.g_01325	Syar.g_02643
OG0000641	Syai.g_01329	Syar.g_02648
OG0000642	Syai.g_01330	Syar.g_02649
OG0000643	Syai.g_01349	Syar.g_02650
OG0000644	Syai.g_01350	Syar.g_02651
OG0000645	Syai.g_01352	Syar.g_02652
OG0000646	Syai.g_01355	Syar.g_02655
OG0000647	Syai.g_01357	Syar.g_02657
OG0000648	Syai.g_01362	Syar.g_02659
OG0000649	Syai.g_01363	Syar.g_02660
OG0000650	Syai.g_01364	Syar.g_02661
OG0000651	Syai.g_01365	Syar.g_02662
OG0000652	Syai.g_01366	Syar.g_02663
OG0000653	Syai.g_01368	Syar.g_02665
OG0000654	Syai.g_01369	Syar.g_02666
OG0000655	Syai.g_01370	Syar.g_02667
OG0000656	Syai.g_01373	Syar.g_02479
OG0000657	Syai.g_02045	Syar.g_01812
OG0000658	Syai.g_02049	Syar.g_01815
OG0000659	Syai.g_02050	Syar.g_01816
OG0000660	Syai.g_02054	Syar.g_01820
OG0000661	Syai.g_02056	Syar.g_03175
OG0000662	Syai.g_02058	Syar.g_01829
OG0000663	Syai.g_02061	Syar.g_01832
OG0000664	Syai.g_02062	Syar.g_01837
OG0000665	Syai.g_02431	Syar.g_02774
OG0000666	Syai.g_01610	Syar.g_01241
OG0000667	Syai.g_01724	Syar.g_02346
OG0000668	Syai.g_01436	Syar.g_01802
OG0000669	Syai.g_01251	Syar.g_01627
OG0000670	Syai.g_00561	Syar.g_01624
OG0000671	Syai.g_01255	Syar.g_01622
OG0000672	Syai.g_01259	Syar.g_01619
OG0000673	Syai.g_01262	Syar.g_01615
OG0000674	Syai.g_01264	Syar.g_01613
OG0000675	Syai.g_01265	Syar.g_01612
OG0000676	Syai.g_01275	Syar.g_01608
OG0000677	Syai.g_01276	Syar.g_01607
OG0000678	Syai.g_01279	Syar.g_02037
OG0000679	Syai.g_01288	Syar.g_02606
OG0000680	Syai.g_01289	Syar.g_02607
OG0000681	Syai.g_01292	Syar.g_02610
OG0000682	Syai.g_01293	Syar.g_02611
OG0000683	Syai.g_01294	Syar.g_02612
OG0000684	Syai.g_01299	Syar.g_02615
OG0000685	Syai.g_01301	Syar.g_02617
OG0000686	Syai.g_01302	Syar.g_02618
OG0000687	Syai.g_01303	Syar.g_02619
OG0000688	Syai.g_01307	Syar.g_02624
OG0000689	Syai.g_01309	Syar.g_02626
OG0000690	Syai.g_01310	Syar.g_02627
OG0000691	Syai.g_01311	Syar.g_02628
OG0000692	Syai.g_01312	Syar.g_02629
OG0000693	Syai.g_01313	Syar.g_02631
OG0000694	Syai.g_01314	Syar.g_02632
OG0000695	Syai.g_01553	Syar.g_02573
OG0000696	Syai.g_01552	Syar.g_02572
OG0000697	Syai.g_01550	Syar.g_02570
OG0000698	Syai.g_01547	Syar.g_02567
OG0000699	Syai.g_01545	Syar.g_02566
OG0000700	Syai.g_01544	Syar.g_02565
OG0000701	Syai.g_01543	Syar.g_02564
OG0000702	Syai.g_01521	Syar.g_02559
OG0000703	Syai.g_01520	Syar.g_02557
OG0000704	Syai.g_01518	Syar.g_02555
OG0000705	Syai.g_01511	Syar.g_02547
OG0000706	Syai.g_01510	Syar.g_02546
OG0000707	Syai.g_01509	Syar.g_02545
OG0000708	Syai.g_01506	Syar.g_02542
OG0000709	Syai.g_01497	Syar.g_02534
OG0000710	Syai.g_01487	Syar.g_02528
OG0000711	Syai.g_01456	Syar.g_02499
OG0000712	Syai.g_01454	Syar.g_02497
OG0000713	Syai.g_01453	Syar.g_02496
OG0000714	Syai.g_01451	Syar.g_02494
OG0000715	Syai.g_01449	Syar.g_02492
OG0000716	Syai.g_01445	Syar.g_02488
OG0000717	Syai.g_01444	Syar.g_02487
OG0000718	Syai.g_01440	Syar.g_02483
OG0000719	Syai.g_01438	Syar.g_01804
OG0000720	Syai.g_01425	Syar.g_01790
OG0000721	Syai.g_01423	Syar.g_01788
OG0000722	Syai.g_01422	Syar.g_01787
OG0000723	Syai.g_01411	Syar.g_01560
OG0000724	Syai.g_02013	Syar.g_01367, Syar.g_02120
OG0000725	Syai.g_02004	Syar.g_01934
OG0000726	Syai.g_02003	Syar.g_01935
OG0000727	Syai.g_02002	Syar.g_01936
OG0000728	Syai.g_02000	Syar.g_01938
OG0000729	Syai.g_00097	Syar.g_00593
OG0000730	Syai.g_00483	Syar.g_01115
OG0000731	Syai.g_00495	Syar.g_01127
OG0000732	Syai.g_00058	Syar.g_00522
OG0000733	Syai.g_02805	Syar.g_02234
OG0000734	Syai.g_02548	Syar.g_03128
OG0000735	Syai.g_02159	Syar.g_01522
OG0000736	Syai.g_02158	Syar.g_01523
OG0000737	Syai.g_02157	Syar.g_01524
OG0000738	Syai.g_02152	Syar.g_01530
OG0000739	Syai.g_02151	Syar.g_01531
OG0000740	Syai.g_02150	Syar.g_01532
OG0000741	Syai.g_02147	Syar.g_01535
OG0000742	Syai.g_02145	Syar.g_01538
OG0000743	Syai.g_02143	Syar.g_01541
OG0000744	Syai.g_02142	Syar.g_01542
OG0000745	Syai.g_02140	Syar.g_01545
OG0000746	Syai.g_02138	Syar.g_01549
OG0000747	Syai.g_02137	Syar.g_01551
OG0000748	Syai.g_02125	Syar.g_01945
OG0000749	Syai.g_02123	Syar.g_01946
OG0000750	Syai.g_02122	Syar.g_01947
OG0000751	Syai.g_02116	Syar.g_01952
OG0000752	Syai.g_02114	Syar.g_01954
OG0000753	Syai.g_02111	Syar.g_01957
OG0000754	Syai.g_01750	Syar.g_01963
OG0000755	Syai.g_01760	Syar.g_01974
OG0000756	Syai.g_01761	Syar.g_01975
OG0000757	Syai.g_01769	Syar.g_01984
OG0000758	Syai.g_01770	Syar.g_01985
OG0000759	Syai.g_01771	Syar.g_01986
OG0000760	Syai.g_01772	Syar.g_01987
OG0000761	Syai.g_01775	Syar.g_01988
OG0000762	Syai.g_01777	Syar.g_01992
OG0000763	Syai.g_01779	Syar.g_01699
OG0000764	Syai.g_01780	Syar.g_01700
OG0000765	Syai.g_01797	Syar.g_01718
OG0000766	Syai.g_01798	Syar.g_01719
OG0000767	Syai.g_01800	Syar.g_01721
OG0000768	Syai.g_01801	Syar.g_01722
OG0000769	Syai.g_01803	Syar.g_01724
OG0000770	Syai.g_01822	Syar.g_01727
OG0000771	Syai.g_02019	Syar.g_01373
OG0000772	Syai.g_01639	Syar.g_00746
OG0000773	Syai.g_02164	Syar.g_02694
OG0000774	Syai.g_02168	Syar.g_02771
OG0000775	Syai.g_02172	Syar.g_02773
OG0000776	Syai.g_02173	Syar.g_01755
OG0000777	Syai.g_02174	Syar.g_01754
OG0000778	Syai.g_02175	Syar.g_01753
OG0000779	Syai.g_02181	Syar.g_02779
OG0000780	Syai.g_02184	Syar.g_02781
OG0000781	Syai.g_02188	Syar.g_02785
OG0000782	Syai.g_02189	Syar.g_02786
OG0000783	Syai.g_02190	Syar.g_02787
OG0000784	Syai.g_02191	Syar.g_02788
OG0000785	Syai.g_02193	Syar.g_02791
OG0000786	Syai.g_00816	Syar.g_02795
OG0000787	Syai.g_00815	Syar.g_02796
OG0000788	Syai.g_01117	Syar.g_02331
OG0000789	Syai.g_01596	Syar.g_02040
OG0000790	Syai.g_00623	Syar.g_01456
OG0000791	Syai.g_00621	Syar.g_01454
OG0000792	Syai.g_00620	Syar.g_01453
OG0000793	Syai.g_00615	Syar.g_01243
OG0000794	Syai.g_00614	Syar.g_01242
OG0000795	Syai.g_00613	Syar.g_01240
OG0000796	Syai.g_00609	Syar.g_01236
OG0000797	Syai.g_00608	Syar.g_01235
OG0000798	Syai.g_00262	Syar.g_00222
OG0000799	Syai.g_00996	Syar.g_02844
OG0000800	Syai.g_00993	Syar.g_02843
OG0000801	Syai.g_00992	Syar.g_02842
OG0000802	Syai.g_00988	Syar.g_02825
OG0000803	Syai.g_00983	Syar.g_02822
OG0000804	Syai.g_00980	Syar.g_02819
OG0000805	Syai.g_00965	Syar.g_02817
OG0000806	Syai.g_00963	Syar.g_02815
OG0000807	Syai.g_00961	Syar.g_02814
OG0000808	Syai.g_00960	Syar.g_02813
OG0000809	Syai.g_00957	Syar.g_02811
OG0000810	Syai.g_00956	Syar.g_02810
OG0000811	Syai.g_00950	Syar.g_02805
OG0000812	Syai.g_00948	Syar.g_02803
OG0000813	Syai.g_00947	Syar.g_02802
OG0000814	Syai.g_00945	Syar.g_02800
OG0000815	Syai.g_00944	Syar.g_02799
OG0000816	Syai.g_00942	Syar.g_02797
OG0000817	Syai.g_00941	Syar.g_02861
OG0000818	Syai.g_00935	Syar.g_01418
OG0000819	Syai.g_00934	Syar.g_01417
OG0000820	Syai.g_00933	Syar.g_01416
OG0000821	Syai.g_00916	Syar.g_01410
OG0000822	Syai.g_00914	Syar.g_01408
OG0000823	Syai.g_00913	Syar.g_01407
OG0000824	Syai.g_00907	Syar.g_01402
OG0000825	Syai.g_00906	Syar.g_01401
OG0000826	Syai.g_00905	Syar.g_01400
OG0000827	Syai.g_00904	Syar.g_01399
OG0000828	Syai.g_00900	Syar.g_01396
OG0000829	Syai.g_00899	Syar.g_01395
OG0000830	Syai.g_00898	Syar.g_01394
OG0000831	Syai.g_00896	Syar.g_01391
OG0000832	Syai.g_02296	Syar.g_01213
OG0000833	Syai.g_02305	Syar.g_02877
OG0000834	Syai.g_02307	Syar.g_02878
OG0000835	Syai.g_02308	Syar.g_02879
OG0000836	Syai.g_02312	Syar.g_02881
OG0000837	Syai.g_02313	Syar.g_02882
OG0000838	Syai.g_02323	Syar.g_02886
OG0000839	Syai.g_02324	Syar.g_02887
OG0000840	Syai.g_02325	Syar.g_02888
OG0000841	Syai.g_02326	Syar.g_02889
OG0000842	Syai.g_02327	Syar.g_02890
OG0000843	Syai.g_02328	Syar.g_02891
OG0000844	Syai.g_02330	Syar.g_02893
OG0000845	Syai.g_02331	Syar.g_02894
OG0000846	Syai.g_02332	Syar.g_02895
OG0000847	Syai.g_02333	Syar.g_02896
OG0000848	Syai.g_02335	Syar.g_02898
OG0000849	Syai.g_02336	Syar.g_02899
OG0000850	Syai.g_02339	Syar.g_02902
OG0000851	Syai.g_02352	Syar.g_02905
OG0000852	Syai.g_02353	Syar.g_02906
OG0000853	Syai.g_02357	Syar.g_02910
OG0000854	Syai.g_02359	Syar.g_02912
OG0000855	Syai.g_02360	Syar.g_02913
OG0000856	Syai.g_01078	Syar.g_02243
OG0000857	Syai.g_01356	Syar.g_02656
OG0000858	Syai.g_02366	Syar.g_02920
OG0000859	Syai.g_02367	Syar.g_02921
OG0000860	Syai.g_02380	Syar.g_02931
OG0000861	Syai.g_02381	Syar.g_02932
OG0000862	Syai.g_02382	Syar.g_02942
OG0000863	Syai.g_02385	Syar.g_02944
OG0000864	Syai.g_02386	Syar.g_02945
OG0000865	Syai.g_02387	Syar.g_02946
OG0000866	Syai.g_02388	Syar.g_02947
OG0000867	Syai.g_02389	Syar.g_02948
OG0000868	Syai.g_02392	Syar.g_02950
OG0000869	Syai.g_02396	Syar.g_02955
OG0000870	Syai.g_02401	Syar.g_02960
OG0000871	Syai.g_02402	Syar.g_02961
OG0000872	Syai.g_02409	Syar.g_02967
OG0000873	Syai.g_02412	Syar.g_02970
OG0000874	Syai.g_02408	Syar.g_02974
OG0000875	Syai.g_02416	Syar.g_02975
OG0000876	Syai.g_02243	Syar.g_01828
OG0000877	Syai.g_02250	Syar.g_02977
OG0000878	Syai.g_02251	Syar.g_02978
OG0000879	Syai.g_02252	Syar.g_02979
OG0000880	Syai.g_02253	Syar.g_02980
OG0000881	Syai.g_02257	Syar.g_02984
OG0000882	Syai.g_02262	Syar.g_02989
OG0000883	Syai.g_02264	Syar.g_02992
OG0000884	Syai.g_02266	Syar.g_02994
OG0000885	Syai.g_02267	Syar.g_02995
OG0000886	Syai.g_02268	Syar.g_02996
OG0000887	Syai.g_02269	Syar.g_02998
OG0000888	Syai.g_02271	Syar.g_03000
OG0000889	Syai.g_02273	Syar.g_03002
OG0000890	Syai.g_02279	Syar.g_03005
OG0000891	Syai.g_02280	Syar.g_03006
OG0000892	Syai.g_02282	Syar.g_03008
OG0000893	Syai.g_00318	Syar.g_00150
OG0000894	Syai.g_00321	Syar.g_00145
OG0000895	Syai.g_00325	Syar.g_00141
OG0000896	Syai.g_00326	Syar.g_00140
OG0000897	Syai.g_00328	Syar.g_00138
OG0000898	Syai.g_00329	Syar.g_00137
OG0000899	Syai.g_00330	Syar.g_00136
OG0000900	Syai.g_00331	Syar.g_00135
OG0000901	Syai.g_00336	Syar.g_00130
OG0000902	Syai.g_00338	Syar.g_01013
OG0000903	Syai.g_00353	Syar.g_01026
OG0000904	Syai.g_00348	Syar.g_01021
OG0000905	Syai.g_00342	Syar.g_01018
OG0000906	Syai.g_00340	Syar.g_01015
OG0000907	Syai.g_00358	Syar.g_01028
OG0000908	Syai.g_00361	Syar.g_01031
OG0000909	Syai.g_00362	Syar.g_01032
OG0000910	Syai.g_00363	Syar.g_01033
OG0000911	Syai.g_00365	Syar.g_01035
OG0000912	Syai.g_00366	Syar.g_01036
OG0000913	Syai.g_00367	Syar.g_01037
OG0000914	Syai.g_00368	Syar.g_01038
OG0000915	Syai.g_00370	Syar.g_01040
OG0000916	Syai.g_00371	Syar.g_01041
OG0000917	Syai.g_00372	Syar.g_01042
OG0000918	Syai.g_00373	Syar.g_01043
OG0000919	Syai.g_00374	Syar.g_01044
OG0000920	Syai.g_00375	Syar.g_01045
OG0000921	Syai.g_00376	Syar.g_01046
OG0000922	Syai.g_00377	Syar.g_01047
OG0000923	Syai.g_00381	Syar.g_01051
OG0000924	Syai.g_00382	Syar.g_01052
OG0000925	Syai.g_00383	Syar.g_01053
OG0000926	Syai.g_00384	Syar.g_01054
OG0000927	Syai.g_00386	Syar.g_01056
OG0000928	Syai.g_00387	Syar.g_01057
OG0000929	Syai.g_00388	Syar.g_01058
OG0000930	Syai.g_00389	Syar.g_01059
OG0000931	Syai.g_00390	Syar.g_01060
OG0000932	Syai.g_00391	Syar.g_01061
OG0000933	Syai.g_00397	Syar.g_01066
OG0000934	Syai.g_00399	Syar.g_01068
OG0000935	Syai.g_00400	Syar.g_01069
OG0000936	Syai.g_00401	Syar.g_01070
OG0000937	Syai.g_00402	Syar.g_01071
OG0000938	Syai.g_00405	Syar.g_01074
OG0000939	Syai.g_00406	Syar.g_01075
OG0000940	Syai.g_00413	Syar.g_01081
OG0000941	Syai.g_00415	Syar.g_01083
OG0000942	Syai.g_00417	Syar.g_01085
OG0000943	Syai.g_00418	Syar.g_01086
OG0000944	Syai.g_00420	Syar.g_01088
OG0000945	Syai.g_00422	Syar.g_01089
OG0000946	Syai.g_00428	Syar.g_01095
OG0000947	Syai.g_00431	Syar.g_01098
OG0000948	Syai.g_00432	Syar.g_01099
OG0000949	Syai.g_00174	Syar.g_00283
OG0000950	Syai.g_00163	Syar.g_00661
OG0000951	Syai.g_00158	Syar.g_00656
OG0000952	Syai.g_00136	Syar.g_00651
OG0000953	Syai.g_00132	Syar.g_00248
OG0000954	Syai.g_00127	Syar.g_00258
OG0000955	Syai.g_00126	Syar.g_00259
OG0000956	Syai.g_00124	Syar.g_00261
OG0000957	Syai.g_00113	Syar.g_00610
OG0000958	Syai.g_00112	Syar.g_00609
OG0000959	Syai.g_00108	Syar.g_00605
OG0000960	Syai.g_00107	Syar.g_00604
OG0000961	Syai.g_00100	Syar.g_00094
OG0000962	Syai.g_00098	Syar.g_00594
OG0000963	Syai.g_00094	Syar.g_00590
OG0000964	Syai.g_00093	Syar.g_00589
OG0000965	Syai.g_00092	Syar.g_00588
OG0000966	Syai.g_00082	Syar.g_00549
OG0000967	Syai.g_00077	Syar.g_00545
OG0000968	Syai.g_00085	Syar.g_00542
OG0000969	Syai.g_00080	Syar.g_00540
OG0000970	Syai.g_00079	Syar.g_00539
OG0000971	Syai.g_00074	Syar.g_00537
OG0000972	Syai.g_00073	Syar.g_00536
OG0000973	Syai.g_00072	Syar.g_00535
OG0000974	Syai.g_00071	Syar.g_00534
OG0000975	Syai.g_00070	Syar.g_00533
OG0000976	Syai.g_00069	Syar.g_00532
OG0000977	Syai.g_00067	Syar.g_00530
OG0000978	Syai.g_00065	Syar.g_00529
OG0000979	Syai.g_00062	Syar.g_00526
OG0000980	Syai.g_00059	Syar.g_00523
OG0000981	Syai.g_00056	Syar.g_00520
OG0000982	Syai.g_02777	Syar.g_00331
OG0000983	Syai.g_02778	Syar.g_00332
OG0000984	Syai.g_02779	Syar.g_00333
OG0000985	Syai.g_02781	Syar.g_00337
OG0000986	Syai.g_02784	Syar.g_00344
OG0000987	Syai.g_02786	Syar.g_00346
OG0000988	Syai.g_02790	Syar.g_00352
OG0000989	Syai.g_02797	Syar.g_00377
OG0000990	Syai.g_02825	Syar.g_00697
OG0000991	Syai.g_02827	Syar.g_00700
OG0000992	Syai.g_02830	Syar.g_00704
OG0000993	Syai.g_02831	Syar.g_00705
OG0000994	Syai.g_02834	Syar.g_00708
OG0000995	Syai.g_02840	Syar.g_00624
OG0000996	Syai.g_02891	Syar.g_00861
OG0000997	Syai.g_02900	Syar.g_00437
OG0000998	Syai.g_02902	Syar.g_00439
OG0000999	Syai.g_02903	Syar.g_00440
OG0001000	Syai.g_02906	Syar.g_00955, Syar.g_00444
OG0001001	Syai.g_02911	Syar.g_00450
OG0001002	Syai.g_02918	Syar.g_00457
OG0001003	Syai.g_02919	Syar.g_00459
OG0001004	Syai.g_02920	Syar.g_00460
OG0001005	Syai.g_02921	Syar.g_00461
OG0001006	Syai.g_02931	Syar.g_00468
OG0001007	Syai.g_02933	Syar.g_00470
OG0001008	Syai.g_02227	Syar.g_01178
OG0001009	Syai.g_00034	Syar.g_00500
OG0001010	Syai.g_00035	Syar.g_00501
OG0001011	Syai.g_00037	Syar.g_00503
OG0001013	Syai.g_02750	Syar.g_00906
OG0001014	Syai.g_02726	Syar.g_00914
OG0001015	Syai.g_02725	Syar.g_00915
OG0001017	Syai.g_02485	Syar.g_03050
OG0001018	Syai.g_02487	Syar.g_03052
OG0001019	Syai.g_02508	Syar.g_03086
OG0001020	Syai.g_02516	Syar.g_03092
OG0001021	Syai.g_02523	Syar.g_03098
OG0001022	Syai.g_02528	Syar.g_03102
OG0001023	Syai.g_02529	Syar.g_03103
OG0001024	Syai.g_02533	Syar.g_02276
OG0001025	Syai.g_02540	Syar.g_03115
OG0001026	Syai.g_02550	Syar.g_03131
OG0001027	Syai.g_02555	Syar.g_00031
OG0001028	Syai.g_02557	Syar.g_00034
OG0001029	Syai.g_02559	Syar.g_00036
OG0001030	Syai.g_02580	Syar.g_00058
OG0001031	Syai.g_02656	Syar.g_00129
OG0001032	Syai.g_02658	Syar.g_01011
OG0001033	Syai.g_02685	Syar.g_00962
OG0001034	Syai.g_00537	Syar.g_03022
OG0001035	Syai.g_00295	Syar.g_00171
OG0001036	Syai.g_00290	Syar.g_00193
OG0001037	Syai.g_00288	Syar.g_00195
OG0001038	Syai.g_00261	Syar.g_00223
OG0001039	Syai.g_00258	Syar.g_00226
OG0001040	Syai.g_00255	Syar.g_00229
OG0001041	Syai.g_00250	Syar.g_00234
OG0001042	Syai.g_00225	Syar.g_00831
OG0001043	Syai.g_00221	Syar.g_00826
OG0001044	Syai.g_00485	Syar.g_01117
OG0001045	Syai.g_00498	Syar.g_01130
OG0001046	Syai.g_01471	Syar.g_02514
OG0001047	Syai.g_02225	Syar.g_01180
OG0001048	Syai.g_02224	Syar.g_01181
OG0001049	Syai.g_02215	Syar.g_02872
OG0001050	Syai.g_02214	Syar.g_02871
OG0001051	Syai.g_02213	Syar.g_02870
OG0001052	Syai.g_00861	Syar.g_01269
OG0001053	Syai.g_00641	Syar.g_01472
OG0001054	Syai.g_00658	Syar.g_01492
OG0001055	Syai.g_00679	Syar.g_01513
OG0001056	Syai.g_00713	Syar.g_02349
OG0001057	Syai.g_00721	Syar.g_02341
OG0001058	Syai.g_00734	Syar.g_02324
OG0001059	Syai.g_00738	Syar.g_00422
OG0001060	Syai.g_00744	Syar.g_02315
OG0001061	Syai.g_00765	Syar.g_02297
OG0001062	Syai.g_00767	Syar.g_02294
OG0001063	Syai.g_00774	Syar.g_02209
OG0001064	Syai.g_00775	Syar.g_02208
OG0001065	Syai.g_00776	Syar.g_02207
OG0001066	Syai.g_00777	Syar.g_02206
OG0001067	Syai.g_00778	Syar.g_02205
OG0001068	Syai.g_00779	Syar.g_02204
OG0001069	Syai.g_00780	Syar.g_02203
OG0001070	Syai.g_00783	Syar.g_02200
OG0001071	Syai.g_00784	Syar.g_02199
OG0001072	Syai.g_00788	Syar.g_02195
OG0001073	Syai.g_00807	Syar.g_02182
OG0001074	Syai.g_01051	Syar.g_02031
OG0001075	Syai.g_01053	Syar.g_02215
OG0001076	Syai.g_01069	Syar.g_02253
OG0001077	Syai.g_01081	Syar.g_02240
OG0001078	Syai.g_01105	Syar.g_02419
OG0001079	Syai.g_01118	Syar.g_02431
OG0001080	Syai.g_01606	Syar.g_02442
OG0001081	Syai.g_01222	Syar.g_02444
OG0001082	Syai.g_01223	Syar.g_02445
OG0001083	Syai.g_01230	Syar.g_02473
OG0001084	Syai.g_01231	Syar.g_02474
OG0001085	Syai.g_01241	Syar.g_01688
OG0001086	Syai.g_01243	Syar.g_01686
OG0001087	Syai.g_01953	Syar.g_02347
OG0001088	Syai.g_01957	Syar.g_00431
OG0001089	Syai.g_01996	Syar.g_01942
OG0001090	Syai.g_01387	Syar.g_01582
OG0001091	Syai.g_01389	Syar.g_01580
OG0001092	Syai.g_01391	Syar.g_01578
OG0001093	Syai.g_01397	Syar.g_01572
OG0001094	Syai.g_01315	Syar.g_02633
OG0001096	Syai.g_01371	Syar.g_02476
OG0001097	Syai.g_02057	Syar.g_01823
OG0001098	Syai.g_01603	Syar.g_01672
OG0001099	Syai.g_02558	Syar.g_00035
OG0001100	Syai.g_01253	Syar.g_01625
OG0001101	Syai.g_01254	Syar.g_01623
OG0001102	Syai.g_01257	Syar.g_01620
OG0001103	Syai.g_01260	Syar.g_01618
OG0001104	Syai.g_01300	Syar.g_02616
OG0001105	Syai.g_01304	Syar.g_02620
OG0001106	Syai.g_01517	Syar.g_02553
OG0001107	Syai.g_01505	Syar.g_02541
OG0001109	Syai.g_01488	Syar.g_02529
OG0001110	Syai.g_01486	Syar.g_02527
OG0001111	Syai.g_01484	Syar.g_02525
OG0001112	Syai.g_01482	Syar.g_02523
OG0001113	Syai.g_01481	Syar.g_02522
OG0001114	Syai.g_01480	Syar.g_02521
OG0001115	Syai.g_01476	Syar.g_02519
OG0001116	Syai.g_01474	Syar.g_02517
OG0001117	Syai.g_01473	Syar.g_02516
OG0001118	Syai.g_01472	Syar.g_02515
OG0001119	Syai.g_01470	Syar.g_02513
OG0001120	Syai.g_01466	Syar.g_02507
OG0001122	Syai.g_01437	Syar.g_01803
OG0001123	Syai.g_01430	Syar.g_01796
OG0001124	Syai.g_01428	Syar.g_01793
OG0001125	Syai.g_01426	Syar.g_01791
OG0001126	Syai.g_02021	Syar.g_01375
OG0001127	Syai.g_02020	Syar.g_01374
OG0001128	Syai.g_02017	Syar.g_01371
OG0001129	Syai.g_02015	Syar.g_01369
OG0001130	Syai.g_02014	Syar.g_01368
OG0001131	Syai.g_01281	Syar.g_02448
OG0001132	Syai.g_01620	Syar.g_00684
OG0001133	Syai.g_01072	Syar.g_02249
OG0001134	Syai.g_01745	Syar.g_02235
OG0001136	Syai.g_02146	Syar.g_01536
OG0001137	Syai.g_02126	Syar.g_01944
OG0001138	Syai.g_01763	Syar.g_01977
OG0001139	Syai.g_01765	Syar.g_01980
OG0001140	Syai.g_01766	Syar.g_01981
OG0001141	Syai.g_01767	Syar.g_01982
OG0001142	Syai.g_01768	Syar.g_01983
OG0001143	Syai.g_01778	Syar.g_01698
OG0001144	Syai.g_01788	Syar.g_01707
OG0001145	Syai.g_02165	Syar.g_02769
OG0001146	Syai.g_02185	Syar.g_02782
OG0001147	Syai.g_00869	Syar.g_01276
OG0001148	Syai.g_00626	Syar.g_01459
OG0001149	Syai.g_00625	Syar.g_01458
OG0001150	Syai.g_00624	Syar.g_01457
OG0001151	Syai.g_00611	Syar.g_01238
OG0001152	Syai.g_00610	Syar.g_01237
OG0001153	Syai.g_00903	Syar.g_01398
OG0001154	Syai.g_00901	Syar.g_01397
OG0001155	Syai.g_02298	Syar.g_01211
OG0001156	Syai.g_02301	Syar.g_01185
OG0001157	Syai.g_02302	Syar.g_01184
OG0001158	Syai.g_02303	Syar.g_01183
OG0001159	Syai.g_02304	Syar.g_01182
OG0001160	Syai.g_02355	Syar.g_02908
OG0001161	Syai.g_02803	Syar.g_00382
OG0001162	Syai.g_01374	Syar.g_03081
OG0001163	Syai.g_02363	Syar.g_02917
OG0001164	Syai.g_02369	Syar.g_02922
OG0001165	Syai.g_02374	Syar.g_02927
OG0001166	Syai.g_02400	Syar.g_02959
OG0001167	Syai.g_02254	Syar.g_02982
OG0001168	Syai.g_02256	Syar.g_02983
