Orthogroup	Syai	Prbm
OG0000562	Syai.g_00741	Prbm.g_00589
OG0000563	Syai.g_00742	Prbm.g_00590
OG0000564	Syai.g_00743	Prbm.g_00591
OG0000565	Syai.g_00746	Prbm.g_00594
OG0000566	Syai.g_00750	Prbm.g_00596
OG0000567	Syai.g_00754	Prbm.g_00600
OG0000568	Syai.g_00758	Prbm.g_00601
OG0000569	Syai.g_00759	Prbm.g_00602
OG0000570	Syai.g_00760	Prbm.g_00603
OG0000571	Syai.g_00764	Prbm.g_00605
OG0000572	Syai.g_00782	Prbm.g_00616
OG0000573	Syai.g_00790	Prbm.g_00621
OG0000574	Syai.g_00796	Prbm.g_00624
OG0000575	Syai.g_00800	Prbm.g_00627
OG0000576	Syai.g_00802	Prbm.g_00629
OG0000577	Syai.g_00803	Prbm.g_00630
OG0000578	Syai.g_00804	Prbm.g_00631
OG0000579	Syai.g_00805	Prbm.g_00632
OG0000580	Syai.g_00806	Prbm.g_00633
OG0000581	Syai.g_00812	Prbm.g_00636
OG0000582	Syai.g_01042	Prbm.g_00639
OG0000583	Syai.g_01043	Prbm.g_00640
OG0000584	Syai.g_01044	Prbm.g_00641
OG0000585	Syai.g_01046	Prbm.g_00643
OG0000586	Syai.g_01047	Prbm.g_00644
OG0000587	Syai.g_01049	Prbm.g_00645
OG0000588	Syai.g_01063	Prbm.g_00649
OG0000589	Syai.g_01066	Prbm.g_00652
OG0000590	Syai.g_01067	Prbm.g_00653
OG0000591	Syai.g_01075	Prbm.g_00656
OG0000592	Syai.g_01076	Prbm.g_00657
OG0000593	Syai.g_01100	Prbm.g_00663
OG0000594	Syai.g_01101	Prbm.g_00664
OG0000595	Syai.g_01102	Prbm.g_00665
OG0000596	Syai.g_01107	Prbm.g_00669
OG0000597	Syai.g_01110	Prbm.g_00671
OG0000598	Syai.g_01111	Prbm.g_00672
OG0000599	Syai.g_01114	Prbm.g_00675
OG0000600	Syai.g_01115	Prbm.g_00676
OG0000601	Syai.g_01116	Prbm.g_00677
OG0000602	Syai.g_01121	Prbm.g_00679
OG0000603	Syai.g_01122	Prbm.g_00680
OG0000604	Syai.g_01125	Prbm.g_00681
OG0000605	Syai.g_01609	Prbm.g_00682
OG0000606	Syai.g_01221	Prbm.g_00685
OG0000607	Syai.g_01224	Prbm.g_00688
OG0000608	Syai.g_01225	Prbm.g_00689
OG0000609	Syai.g_01227	Prbm.g_00690
OG0000610	Syai.g_01234	Prbm.g_00696
OG0000611	Syai.g_01237	Prbm.g_00699
OG0000612	Syai.g_01238	Prbm.g_00700
OG0000613	Syai.g_00196	Prbm.g_00706
OG0000614	Syai.g_01981	Prbm.g_00730
OG0000615	Syai.g_01286	Prbm.g_00737
OG0000616	Syai.g_02914	Prbm.g_02220
OG0000617	Syai.g_01393	Prbm.g_00748
OG0000618	Syai.g_01394	Prbm.g_00749
OG0000619	Syai.g_01395	Prbm.g_00750
OG0000620	Syai.g_01402	Prbm.g_00753
OG0000621	Syai.g_01403	Prbm.g_00754
OG0000622	Syai.g_01404	Prbm.g_00755
OG0000623	Syai.g_01405	Prbm.g_00756
OG0000624	Syai.g_01407	Prbm.g_00758
OG0000625	Syai.g_01408	Prbm.g_00759
OG0000626	Syai.g_01409	Prbm.g_00760
OG0000627	Syai.g_01575	Prbm.g_00762
OG0000628	Syai.g_01573	Prbm.g_00763
OG0000629	Syai.g_01570	Prbm.g_00764
OG0000630	Syai.g_01566	Prbm.g_00767
OG0000631	Syai.g_01557	Prbm.g_00959
OG0000632	Syai.g_01556	Prbm.g_00960
OG0000633	Syai.g_01555	Prbm.g_00961
OG0000634	Syai.g_01317	Prbm.g_00810
OG0000635	Syai.g_01318	Prbm.g_00811
OG0000636	Syai.g_01320	Prbm.g_00813
OG0000637	Syai.g_01322	Prbm.g_00815
OG0000638	Syai.g_01323	Prbm.g_00816
OG0000639	Syai.g_01324	Prbm.g_00817
OG0000640	Syai.g_01325	Prbm.g_00818
OG0000641	Syai.g_01329	Prbm.g_00822
OG0000642	Syai.g_01330	Prbm.g_00823
OG0000643	Syai.g_01349	Prbm.g_00824
OG0000644	Syai.g_01350	Prbm.g_00825
OG0000645	Syai.g_01352	Prbm.g_00826
OG0000646	Syai.g_01355	Prbm.g_00829
OG0000647	Syai.g_01357	Prbm.g_00831
OG0000648	Syai.g_01362	Prbm.g_00833
OG0000649	Syai.g_01363	Prbm.g_00834
OG0000650	Syai.g_01364	Prbm.g_00835
OG0000651	Syai.g_01365	Prbm.g_00836
OG0000652	Syai.g_01366	Prbm.g_00837
OG0000653	Syai.g_01368	Prbm.g_00839
OG0000654	Syai.g_01369	Prbm.g_00840
OG0000655	Syai.g_01370	Prbm.g_00841
OG0000656	Syai.g_01373	Prbm.g_00844
OG0000657	Syai.g_02045	Prbm.g_00850
OG0000658	Syai.g_02049	Prbm.g_00852
OG0000659	Syai.g_02050	Prbm.g_00853
OG0000660	Syai.g_02054	Prbm.g_00857
OG0000661	Syai.g_02056	Prbm.g_00859
OG0000662	Syai.g_02058	Prbm.g_00861
OG0000663	Syai.g_02061	Prbm.g_00863
OG0000664	Syai.g_02062	Prbm.g_00864
OG0000665	Syai.g_02431	Prbm.g_00868
OG0000666	Syai.g_01610	Prbm.g_00869
OG0000667	Syai.g_01724	Prbm.g_00873
OG0000668	Syai.g_01436	Prbm.g_00911
OG0000669	Syai.g_01251	Prbm.g_00919
OG0000670	Syai.g_00561	Prbm.g_00922
OG0000671	Syai.g_01255	Prbm.g_00924
OG0000672	Syai.g_01259	Prbm.g_00927
OG0000673	Syai.g_01262	Prbm.g_00930
OG0000674	Syai.g_01264	Prbm.g_00932
OG0000675	Syai.g_01265	Prbm.g_00933
OG0000676	Syai.g_01275	Prbm.g_00935
OG0000677	Syai.g_01276	Prbm.g_00936
OG0000678	Syai.g_01279	Prbm.g_00939
OG0000679	Syai.g_01288	Prbm.g_00943
OG0000680	Syai.g_01289	Prbm.g_00944
OG0000681	Syai.g_01292	Prbm.g_00946
OG0000682	Syai.g_01293	Prbm.g_00947
OG0000683	Syai.g_01294	Prbm.g_00948
OG0000684	Syai.g_01299	Prbm.g_00793
OG0000685	Syai.g_01301	Prbm.g_00795
OG0000686	Syai.g_01302	Prbm.g_00796
OG0000687	Syai.g_01303	Prbm.g_00797
OG0000688	Syai.g_01307	Prbm.g_00800
OG0000689	Syai.g_01309	Prbm.g_00801
OG0000690	Syai.g_01310	Prbm.g_00802
OG0000691	Syai.g_01311	Prbm.g_00803
OG0000692	Syai.g_01312	Prbm.g_00805
OG0000693	Syai.g_01313	Prbm.g_00806
OG0000694	Syai.g_01314	Prbm.g_00807
OG0000695	Syai.g_01553	Prbm.g_00963
OG0000696	Syai.g_01552	Prbm.g_00964
OG0000697	Syai.g_01550	Prbm.g_00965
OG0000698	Syai.g_01547	Prbm.g_00968
OG0000699	Syai.g_01545	Prbm.g_00969
OG0000700	Syai.g_01544	Prbm.g_00970
OG0000701	Syai.g_01543	Prbm.g_00971
OG0000702	Syai.g_01521	Prbm.g_00973
OG0000703	Syai.g_01520	Prbm.g_00974
OG0000704	Syai.g_01518	Prbm.g_00975
OG0000705	Syai.g_01511	Prbm.g_00981
OG0000706	Syai.g_01510	Prbm.g_00982
OG0000707	Syai.g_01509	Prbm.g_00983
OG0000708	Syai.g_01506	Prbm.g_00985
OG0000709	Syai.g_01497	Prbm.g_00989
OG0000710	Syai.g_01487	Prbm.g_00992
OG0000711	Syai.g_01456	Prbm.g_01007
OG0000712	Syai.g_01454	Prbm.g_01009
OG0000713	Syai.g_01453	Prbm.g_01010
OG0000714	Syai.g_01451	Prbm.g_01011
OG0000715	Syai.g_01449	Prbm.g_01013
OG0000716	Syai.g_01445	Prbm.g_01014
OG0000717	Syai.g_01444	Prbm.g_01015
OG0000718	Syai.g_01440	Prbm.g_01031
OG0000719	Syai.g_01438	Prbm.g_01032
OG0000720	Syai.g_01425	Prbm.g_01042
OG0000721	Syai.g_01423	Prbm.g_01043
OG0000722	Syai.g_01422	Prbm.g_01044
OG0000723	Syai.g_01411	Prbm.g_01048
OG0000724	Syai.g_02013	Prbm.g_01059
OG0000725	Syai.g_02004	Prbm.g_00887
OG0000726	Syai.g_02003	Prbm.g_00886
OG0000727	Syai.g_02002	Prbm.g_00885
OG0000728	Syai.g_02000	Prbm.g_00883
OG0000729	Syai.g_00097	Prbm.g_02104
OG0000730	Syai.g_00483	Prbm.g_00398
OG0000731	Syai.g_00495	Prbm.g_00406
OG0000732	Syai.g_00058	Prbm.g_02166
OG0000733	Syai.g_02805	Prbm.g_01911
OG0000734	Syai.g_02548	Prbm.g_01565
OG0000735	Syai.g_02159	Prbm.g_01563
OG0000736	Syai.g_02158	Prbm.g_01562
OG0000737	Syai.g_02157	Prbm.g_01561
OG0000738	Syai.g_02152	Prbm.g_01557
OG0000739	Syai.g_02151	Prbm.g_01556
OG0000740	Syai.g_02150	Prbm.g_01555
OG0000741	Syai.g_02147	Prbm.g_01553
OG0000742	Syai.g_02145	Prbm.g_01550
OG0000743	Syai.g_02143	Prbm.g_01548
OG0000744	Syai.g_02142	Prbm.g_01547
OG0000745	Syai.g_02140	Prbm.g_01545
OG0000746	Syai.g_02138	Prbm.g_01543
OG0000747	Syai.g_02137	Prbm.g_01542
OG0000748	Syai.g_02125	Prbm.g_01538
OG0000749	Syai.g_02123	Prbm.g_01537
OG0000750	Syai.g_02122	Prbm.g_01536
OG0000751	Syai.g_02116	Prbm.g_01533
OG0000752	Syai.g_02114	Prbm.g_01531
OG0000753	Syai.g_02111	Prbm.g_01529
OG0000754	Syai.g_01750	Prbm.g_01525
OG0000755	Syai.g_01760	Prbm.g_01520
OG0000756	Syai.g_01761	Prbm.g_01519
OG0000757	Syai.g_01769	Prbm.g_01512
OG0000758	Syai.g_01770	Prbm.g_01511
OG0000759	Syai.g_01771	Prbm.g_01510
OG0000760	Syai.g_01772	Prbm.g_01509
OG0000761	Syai.g_01775	Prbm.g_01508
OG0000762	Syai.g_01777	Prbm.g_01507
OG0000763	Syai.g_01779	Prbm.g_01505
OG0000764	Syai.g_01780	Prbm.g_01504
OG0000765	Syai.g_01797	Prbm.g_01496
OG0000766	Syai.g_01798	Prbm.g_01495
OG0000767	Syai.g_01800	Prbm.g_01494
OG0000768	Syai.g_01801	Prbm.g_01493
OG0000769	Syai.g_01803	Prbm.g_01491
OG0000770	Syai.g_01822	Prbm.g_01490
OG0000771	Syai.g_02019	Prbm.g_01054
OG0000772	Syai.g_01639	Prbm.g_01356
OG0000773	Syai.g_02164	Prbm.g_01602
OG0000774	Syai.g_02168	Prbm.g_01605
OG0000775	Syai.g_02172	Prbm.g_01606
OG0000776	Syai.g_02173	Prbm.g_01607
OG0000777	Syai.g_02174	Prbm.g_01608
OG0000778	Syai.g_02175	Prbm.g_01609
OG0000779	Syai.g_02181	Prbm.g_01613
OG0000780	Syai.g_02184	Prbm.g_01614
OG0000781	Syai.g_02188	Prbm.g_01616
OG0000782	Syai.g_02189	Prbm.g_01617
OG0000783	Syai.g_02190	Prbm.g_01618
OG0000784	Syai.g_02191	Prbm.g_01619
OG0000785	Syai.g_02193	Prbm.g_01621
OG0000786	Syai.g_00816	Prbm.g_01624
OG0000787	Syai.g_00815	Prbm.g_01625
OG0000788	Syai.g_01117	Prbm.g_00777
OG0000789	Syai.g_01596	Prbm.g_01051
OG0000790	Syai.g_00623	Prbm.g_01665
OG0000791	Syai.g_00621	Prbm.g_01667
OG0000792	Syai.g_00620	Prbm.g_01668
OG0000793	Syai.g_00615	Prbm.g_01671
OG0000794	Syai.g_00614	Prbm.g_01672
OG0000795	Syai.g_00613	Prbm.g_01673
OG0000796	Syai.g_00609	Prbm.g_01677
OG0000797	Syai.g_00608	Prbm.g_01678
OG0000799	Syai.g_00996	Prbm.g_01691
OG0000800	Syai.g_00993	Prbm.g_01692
OG0000801	Syai.g_00992	Prbm.g_01693
OG0000802	Syai.g_00988	Prbm.g_01695
OG0000803	Syai.g_00983	Prbm.g_01697
OG0000804	Syai.g_00980	Prbm.g_01698
OG0000805	Syai.g_00965	Prbm.g_01700
OG0000806	Syai.g_00963	Prbm.g_01702
OG0000807	Syai.g_00961	Prbm.g_01703
OG0000808	Syai.g_00960	Prbm.g_01704
OG0000809	Syai.g_00957	Prbm.g_01708
OG0000810	Syai.g_00956	Prbm.g_01709
OG0000811	Syai.g_00950	Prbm.g_01713
OG0000812	Syai.g_00948	Prbm.g_01715
OG0000813	Syai.g_00947	Prbm.g_01716
OG0000814	Syai.g_00945	Prbm.g_01718
OG0000815	Syai.g_00944	Prbm.g_01719
OG0000816	Syai.g_00942	Prbm.g_01721
OG0000817	Syai.g_00941	Prbm.g_01722
OG0000818	Syai.g_00935	Prbm.g_01726
OG0000819	Syai.g_00934	Prbm.g_01727
OG0000820	Syai.g_00933	Prbm.g_01728
OG0000821	Syai.g_00916	Prbm.g_01731
OG0000822	Syai.g_00914	Prbm.g_01732
OG0000823	Syai.g_00913	Prbm.g_01733
OG0000824	Syai.g_00907	Prbm.g_01736
OG0000825	Syai.g_00906	Prbm.g_01737
OG0000826	Syai.g_00905	Prbm.g_01738
OG0000827	Syai.g_00904	Prbm.g_01739
OG0000828	Syai.g_00900	Prbm.g_01742
OG0000829	Syai.g_00899	Prbm.g_01743
OG0000830	Syai.g_00898	Prbm.g_01744
OG0000831	Syai.g_00896	Prbm.g_01746
OG0000832	Syai.g_02296	Prbm.g_01756
OG0000833	Syai.g_02305	Prbm.g_01764
OG0000834	Syai.g_02307	Prbm.g_01765
OG0000835	Syai.g_02308	Prbm.g_01766
OG0000836	Syai.g_02312	Prbm.g_01768
OG0000837	Syai.g_02313	Prbm.g_01769
OG0000838	Syai.g_02323	Prbm.g_01771
OG0000839	Syai.g_02324	Prbm.g_01772
OG0000840	Syai.g_02325	Prbm.g_01773
OG0000841	Syai.g_02326	Prbm.g_01774
OG0000842	Syai.g_02327	Prbm.g_01775
OG0000843	Syai.g_02328	Prbm.g_01776
OG0000844	Syai.g_02330	Prbm.g_01777
OG0000845	Syai.g_02331	Prbm.g_01778
OG0000846	Syai.g_02332	Prbm.g_01779
OG0000847	Syai.g_02333	Prbm.g_01780
OG0000848	Syai.g_02335	Prbm.g_01781
OG0000849	Syai.g_02336	Prbm.g_01782
OG0000850	Syai.g_02339	Prbm.g_01784
OG0000851	Syai.g_02352	Prbm.g_01785
OG0000852	Syai.g_02353	Prbm.g_01786
OG0000853	Syai.g_02357	Prbm.g_01791
OG0000854	Syai.g_02359	Prbm.g_01793
OG0000855	Syai.g_02360	Prbm.g_01794
OG0000856	Syai.g_01078	Prbm.g_01685
OG0000857	Syai.g_01356	Prbm.g_00830
OG0000858	Syai.g_02366	Prbm.g_01835
OG0000859	Syai.g_02367	Prbm.g_01836
OG0000860	Syai.g_02380	Prbm.g_01843
OG0000861	Syai.g_02381	Prbm.g_01844
OG0000862	Syai.g_02382	Prbm.g_01845
OG0000863	Syai.g_02385	Prbm.g_01846
OG0000864	Syai.g_02386	Prbm.g_01847
OG0000865	Syai.g_02387	Prbm.g_01848
OG0000866	Syai.g_02388	Prbm.g_01849
OG0000867	Syai.g_02389	Prbm.g_01850
OG0000868	Syai.g_02392	Prbm.g_01851
OG0000869	Syai.g_02396	Prbm.g_01854
OG0000870	Syai.g_02401	Prbm.g_01859
OG0000871	Syai.g_02402	Prbm.g_01860
OG0000872	Syai.g_02409	Prbm.g_01861
OG0000873	Syai.g_02412	Prbm.g_01864
OG0000874	Syai.g_02408	Prbm.g_01867
OG0000875	Syai.g_02416	Prbm.g_01869
OG0000876	Syai.g_02243	Prbm.g_01870
OG0000877	Syai.g_02250	Prbm.g_01872
OG0000878	Syai.g_02251	Prbm.g_01873
OG0000879	Syai.g_02252	Prbm.g_01874
OG0000880	Syai.g_02253	Prbm.g_01875
OG0000881	Syai.g_02257	Prbm.g_01878
OG0000882	Syai.g_02262	Prbm.g_01883
OG0000883	Syai.g_02264	Prbm.g_01885
OG0000884	Syai.g_02266	Prbm.g_01887
OG0000885	Syai.g_02267	Prbm.g_01888
OG0000886	Syai.g_02268	Prbm.g_01889
OG0000887	Syai.g_02269	Prbm.g_01890
OG0000888	Syai.g_02271	Prbm.g_01892
OG0000889	Syai.g_02273	Prbm.g_01894
OG0000890	Syai.g_02279	Prbm.g_01895
OG0000891	Syai.g_02280	Prbm.g_01896
OG0000892	Syai.g_02282	Prbm.g_01898
OG0000893	Syai.g_00318	Prbm.g_01948
OG0000894	Syai.g_00321	Prbm.g_01951
OG0000895	Syai.g_00325	Prbm.g_01954
OG0000896	Syai.g_00326	Prbm.g_01955
OG0000897	Syai.g_00328	Prbm.g_01957
OG0000898	Syai.g_00329	Prbm.g_01958
OG0000899	Syai.g_00330	Prbm.g_01959
OG0000900	Syai.g_00331	Prbm.g_01960
OG0000901	Syai.g_00336	Prbm.g_01963
OG0000902	Syai.g_00338	Prbm.g_01965
OG0000903	Syai.g_00353	Prbm.g_01975
OG0000904	Syai.g_00348	Prbm.g_01970
OG0000905	Syai.g_00342	Prbm.g_01967
OG0000906	Syai.g_00340	Prbm.g_01966
OG0000907	Syai.g_00358	Prbm.g_01990
OG0000908	Syai.g_00361	Prbm.g_01993
OG0000909	Syai.g_00362	Prbm.g_01994
OG0000910	Syai.g_00363	Prbm.g_01995
OG0000911	Syai.g_00365	Prbm.g_01997
OG0000912	Syai.g_00366	Prbm.g_01998
OG0000913	Syai.g_00367	Prbm.g_01999
OG0000914	Syai.g_00368	Prbm.g_02000
OG0000915	Syai.g_00370	Prbm.g_02001
OG0000916	Syai.g_00371	Prbm.g_02002
OG0000917	Syai.g_00372	Prbm.g_02003
OG0000918	Syai.g_00373	Prbm.g_02004
OG0000919	Syai.g_00374	Prbm.g_02005
OG0000920	Syai.g_00375	Prbm.g_02006
OG0000921	Syai.g_00376	Prbm.g_02007
OG0000922	Syai.g_00377	Prbm.g_02008
OG0000923	Syai.g_00381	Prbm.g_02012
OG0000924	Syai.g_00382	Prbm.g_02013
OG0000925	Syai.g_00383	Prbm.g_02014
OG0000926	Syai.g_00384	Prbm.g_02015
OG0000927	Syai.g_00386	Prbm.g_02017
OG0000928	Syai.g_00387	Prbm.g_02018
OG0000929	Syai.g_00388	Prbm.g_02019
OG0000930	Syai.g_00389	Prbm.g_02020
OG0000931	Syai.g_00390	Prbm.g_02021
OG0000932	Syai.g_00391	Prbm.g_02022
OG0000933	Syai.g_00397	Prbm.g_02026
OG0000934	Syai.g_00399	Prbm.g_02028
OG0000935	Syai.g_00400	Prbm.g_02029
OG0000936	Syai.g_00401	Prbm.g_02030
OG0000937	Syai.g_00402	Prbm.g_02031
OG0000938	Syai.g_00405	Prbm.g_02034
OG0000939	Syai.g_00406	Prbm.g_02035
OG0000940	Syai.g_00413	Prbm.g_02042
OG0000941	Syai.g_00415	Prbm.g_02044
OG0000942	Syai.g_00417	Prbm.g_02046
OG0000943	Syai.g_00418	Prbm.g_02048
OG0000944	Syai.g_00420	Prbm.g_02050
OG0000945	Syai.g_00422	Prbm.g_02051
OG0000946	Syai.g_00428	Prbm.g_02057
OG0000947	Syai.g_00431	Prbm.g_02059
OG0000948	Syai.g_00432	Prbm.g_02060
OG0000949	Syai.g_00174	Prbm.g_02063
OG0000950	Syai.g_00163	Prbm.g_02068
OG0000951	Syai.g_00158	Prbm.g_02072
OG0000952	Syai.g_00136	Prbm.g_02076
OG0000953	Syai.g_00132	Prbm.g_02080
OG0000954	Syai.g_00127	Prbm.g_02084
OG0000955	Syai.g_00126	Prbm.g_02085
OG0000956	Syai.g_00124	Prbm.g_02087
OG0000957	Syai.g_00113	Prbm.g_02092
OG0000958	Syai.g_00112	Prbm.g_02093
OG0000959	Syai.g_00108	Prbm.g_02097
OG0000960	Syai.g_00107	Prbm.g_02098
OG0000961	Syai.g_00100	Prbm.g_02101
OG0000962	Syai.g_00098	Prbm.g_02103
OG0000963	Syai.g_00094	Prbm.g_02107
OG0000964	Syai.g_00093	Prbm.g_02108
OG0000965	Syai.g_00092	Prbm.g_02109
OG0000966	Syai.g_00082	Prbm.g_02144
OG0000967	Syai.g_00077	Prbm.g_02148
OG0000968	Syai.g_00085	Prbm.g_02150
OG0000969	Syai.g_00080	Prbm.g_02151
OG0000970	Syai.g_00079	Prbm.g_02152
OG0000971	Syai.g_00074	Prbm.g_02153
OG0000972	Syai.g_00073	Prbm.g_02154
OG0000973	Syai.g_00072	Prbm.g_02155
OG0000974	Syai.g_00071	Prbm.g_02156
OG0000975	Syai.g_00070	Prbm.g_02157
OG0000976	Syai.g_00069	Prbm.g_02158
OG0000977	Syai.g_00067	Prbm.g_02159
OG0000978	Syai.g_00065	Prbm.g_02160
OG0000979	Syai.g_00062	Prbm.g_02163
OG0000980	Syai.g_00059	Prbm.g_02165
OG0000981	Syai.g_00056	Prbm.g_02168
OG0000982	Syai.g_02777	Prbm.g_02170
OG0000983	Syai.g_02778	Prbm.g_02171
OG0000984	Syai.g_02779	Prbm.g_02172
OG0000985	Syai.g_02781	Prbm.g_02175
OG0000986	Syai.g_02784	Prbm.g_02177
OG0000987	Syai.g_02786	Prbm.g_02178
OG0000988	Syai.g_02790	Prbm.g_02181
OG0000989	Syai.g_02797	Prbm.g_02185
OG0000990	Syai.g_02825	Prbm.g_02190
OG0000991	Syai.g_02827	Prbm.g_02191
OG0000992	Syai.g_02830	Prbm.g_02194
OG0000993	Syai.g_02831	Prbm.g_02195
OG0000994	Syai.g_02834	Prbm.g_02196
OG0000995	Syai.g_02840	Prbm.g_02200
OG0000996	Syai.g_02891	Prbm.g_02201
OG0000997	Syai.g_02900	Prbm.g_02208
OG0000998	Syai.g_02902	Prbm.g_02210
OG0000999	Syai.g_02903	Prbm.g_02211
OG0001000	Syai.g_02906	Prbm.g_02214
OG0001001	Syai.g_02911	Prbm.g_02217
OG0001002	Syai.g_02918	Prbm.g_02222
OG0001003	Syai.g_02919	Prbm.g_02225
OG0001004	Syai.g_02920	Prbm.g_02226
OG0001005	Syai.g_02921	Prbm.g_02227
OG0001006	Syai.g_02931	Prbm.g_02231
OG0001007	Syai.g_02933	Prbm.g_02233
OG0001008	Syai.g_02227	Prbm.g_00447
OG0001009	Syai.g_00034	Prbm.g_00027
OG0001010	Syai.g_00035	Prbm.g_00028
OG0001011	Syai.g_00037	Prbm.g_00029
OG0001012	Syai.g_02773	Prbm.g_00052
OG0001013	Syai.g_02750	Prbm.g_00057
OG0001014	Syai.g_02726	Prbm.g_00060
OG0001015	Syai.g_02725	Prbm.g_00061
OG0001016	Syai.g_02479	Prbm.g_00130
OG0001017	Syai.g_02485	Prbm.g_00134
OG0001018	Syai.g_02487	Prbm.g_00137
OG0001019	Syai.g_02508	Prbm.g_00146
OG0001020	Syai.g_02516	Prbm.g_00147
OG0001021	Syai.g_02523	Prbm.g_00148
OG0001022	Syai.g_02528	Prbm.g_00151
OG0001023	Syai.g_02529	Prbm.g_00152
OG0001024	Syai.g_02533	Prbm.g_00155
OG0001025	Syai.g_02540	Prbm.g_00162
OG0001026	Syai.g_02550	Prbm.g_00170
OG0001027	Syai.g_02555	Prbm.g_00171
OG0001028	Syai.g_02557	Prbm.g_00173
OG0001029	Syai.g_02559	Prbm.g_00175
OG0001030	Syai.g_02580	Prbm.g_00191
OG0001031	Syai.g_02656	Prbm.g_00246
OG0001032	Syai.g_02658	Prbm.g_00247
OG0001033	Syai.g_02685	Prbm.g_00267
OG0001034	Syai.g_00537	Prbm.g_00296
OG0001035	Syai.g_00295	Prbm.g_00313
OG0001036	Syai.g_00290	Prbm.g_00318
OG0001037	Syai.g_00288	Prbm.g_00319
OG0001038	Syai.g_00261	Prbm.g_00335
OG0001039	Syai.g_00258	Prbm.g_00337
OG0001040	Syai.g_00255	Prbm.g_00340
OG0001041	Syai.g_00250	Prbm.g_00344
OG0001042	Syai.g_00225	Prbm.g_00360
OG0001043	Syai.g_00221	Prbm.g_00361
OG0001044	Syai.g_00485	Prbm.g_00399
OG0001045	Syai.g_00498	Prbm.g_00408
OG0001046	Syai.g_01471	Prbm.g_01121
OG0001047	Syai.g_02225	Prbm.g_00449
OG0001048	Syai.g_02224	Prbm.g_00450
OG0001049	Syai.g_02215	Prbm.g_00452
OG0001050	Syai.g_02214	Prbm.g_00453
OG0001051	Syai.g_02213	Prbm.g_00454
OG0001052	Syai.g_00861	Prbm.g_00497
OG0001053	Syai.g_00641	Prbm.g_00509
OG0001054	Syai.g_00658	Prbm.g_00523
OG0001055	Syai.g_00679	Prbm.g_00551
OG0001056	Syai.g_00713	Prbm.g_00569
OG0001057	Syai.g_00721	Prbm.g_00574
OG0001058	Syai.g_00734	Prbm.g_00582
OG0001059	Syai.g_00738	Prbm.g_00586
OG0001060	Syai.g_00744	Prbm.g_00593
OG0001061	Syai.g_00765	Prbm.g_00606
OG0001062	Syai.g_00767	Prbm.g_00608
OG0001063	Syai.g_00774	Prbm.g_00609
OG0001064	Syai.g_00775	Prbm.g_00610
OG0001065	Syai.g_00776	Prbm.g_00611
OG0001066	Syai.g_00777	Prbm.g_00612
OG0001067	Syai.g_00778	Prbm.g_00613
OG0001068	Syai.g_00779	Prbm.g_00614
OG0001069	Syai.g_00780	Prbm.g_00615
OG0001070	Syai.g_00783	Prbm.g_00617
OG0001071	Syai.g_00784	Prbm.g_00618
OG0001072	Syai.g_00788	Prbm.g_00619
OG0001073	Syai.g_00807	Prbm.g_00634
OG0001074	Syai.g_01051	Prbm.g_00646
OG0001075	Syai.g_01053	Prbm.g_00647
OG0001076	Syai.g_01069	Prbm.g_00654
OG0001077	Syai.g_01081	Prbm.g_00659
OG0001078	Syai.g_01105	Prbm.g_00667
OG0001079	Syai.g_01118	Prbm.g_00678
OG0001080	Syai.g_01606	Prbm.g_00684
OG0001081	Syai.g_01222	Prbm.g_00686
OG0001082	Syai.g_01223	Prbm.g_00687
OG0001083	Syai.g_01230	Prbm.g_00692
OG0001084	Syai.g_01231	Prbm.g_00693
OG0001085	Syai.g_01241	Prbm.g_00703
OG0001086	Syai.g_01243	Prbm.g_00704
OG0001087	Syai.g_01953	Prbm.g_00725
OG0001088	Syai.g_01957	Prbm.g_00726
OG0001089	Syai.g_01996	Prbm.g_00734
OG0001090	Syai.g_01387	Prbm.g_00743
OG0001091	Syai.g_01389	Prbm.g_00745
OG0001092	Syai.g_01391	Prbm.g_00746
OG0001093	Syai.g_01397	Prbm.g_00751
OG0001094	Syai.g_01315	Prbm.g_00808
OG0001096	Syai.g_01371	Prbm.g_00842
OG0001097	Syai.g_02057	Prbm.g_00860
OG0001098	Syai.g_01603	Prbm.g_00877
OG0001099	Syai.g_02558	Prbm.g_00914
OG0001100	Syai.g_01253	Prbm.g_00921
OG0001101	Syai.g_01254	Prbm.g_00923
OG0001102	Syai.g_01257	Prbm.g_00926
OG0001103	Syai.g_01260	Prbm.g_00928
OG0001104	Syai.g_01300	Prbm.g_00794
OG0001105	Syai.g_01304	Prbm.g_00798
OG0001106	Syai.g_01517	Prbm.g_00976
OG0001107	Syai.g_01505	Prbm.g_00986
OG0001108	Syai.g_01496	Prbm.g_00990
OG0001109	Syai.g_01488	Prbm.g_00991
OG0001110	Syai.g_01486	Prbm.g_00993
OG0001111	Syai.g_01484	Prbm.g_00994
OG0001112	Syai.g_01482	Prbm.g_00995
OG0001113	Syai.g_01481	Prbm.g_00996
OG0001114	Syai.g_01480	Prbm.g_00997
OG0001115	Syai.g_01476	Prbm.g_00999
OG0001116	Syai.g_01474	Prbm.g_01000
OG0001117	Syai.g_01473	Prbm.g_01001
OG0001118	Syai.g_01472	Prbm.g_01002
OG0001119	Syai.g_01470	Prbm.g_01003
OG0001120	Syai.g_01466	Prbm.g_01004
OG0001121	Syai.g_01676	Prbm.g_01648
OG0001122	Syai.g_01437	Prbm.g_01033
