Orthogroup	Syai	Prae
OG0000593	Syai.g_01100	Prae.g_00606
OG0000594	Syai.g_01101	Prae.g_00607
OG0000595	Syai.g_01102	Prae.g_00608
OG0000596	Syai.g_01107	Prae.g_00612
OG0000597	Syai.g_01110	Prae.g_00614
OG0000598	Syai.g_01111	Prae.g_00615
OG0000599	Syai.g_01114	Prae.g_00618
OG0000600	Syai.g_01115	Prae.g_00619
OG0000601	Syai.g_01116	Prae.g_00620
OG0000602	Syai.g_01121	Prae.g_00622
OG0000603	Syai.g_01122	Prae.g_00623
OG0000604	Syai.g_01125	Prae.g_00624
OG0000605	Syai.g_01609	Prae.g_00625
OG0000606	Syai.g_01221	Prae.g_00628
OG0000607	Syai.g_01224	Prae.g_00631
OG0000608	Syai.g_01225	Prae.g_00632
OG0000609	Syai.g_01227	Prae.g_00633
OG0000610	Syai.g_01234	Prae.g_00638
OG0000611	Syai.g_01237	Prae.g_00641
OG0000612	Syai.g_01238	Prae.g_00642
OG0000613	Syai.g_00196	Prae.g_00647
OG0000614	Syai.g_01981	Prae.g_00666
OG0000615	Syai.g_01286	Prae.g_00674
OG0000616	Syai.g_02914	Prae.g_00678
OG0000617	Syai.g_01393	Prae.g_00717
OG0000618	Syai.g_01394	Prae.g_00718
OG0000619	Syai.g_01395	Prae.g_00719
OG0000620	Syai.g_01402	Prae.g_00722
OG0000621	Syai.g_01403	Prae.g_00723
OG0000622	Syai.g_01404	Prae.g_00724
OG0000623	Syai.g_01405	Prae.g_00725
OG0000624	Syai.g_01407	Prae.g_00726
OG0000625	Syai.g_01408	Prae.g_00727
OG0000626	Syai.g_01409	Prae.g_00728
OG0000627	Syai.g_01575	Prae.g_00729
OG0000628	Syai.g_01573	Prae.g_00730
OG0000629	Syai.g_01570	Prae.g_00731
OG0000630	Syai.g_01566	Prae.g_00734
OG0000631	Syai.g_01557	Prae.g_00797
OG0000632	Syai.g_01556	Prae.g_00798
OG0000633	Syai.g_01555	Prae.g_00799
OG0000634	Syai.g_01317	Prae.g_00802
OG0000635	Syai.g_01318	Prae.g_00803
OG0000636	Syai.g_01320	Prae.g_00805
OG0000637	Syai.g_01322	Prae.g_00807
OG0000638	Syai.g_01323	Prae.g_00808
OG0000639	Syai.g_01324	Prae.g_00809
OG0000640	Syai.g_01325	Prae.g_00810
OG0000641	Syai.g_01329	Prae.g_00814
OG0000642	Syai.g_01330	Prae.g_00815
OG0000643	Syai.g_01349	Prae.g_00816
OG0000644	Syai.g_01350	Prae.g_00817
OG0000645	Syai.g_01352	Prae.g_00818
OG0000646	Syai.g_01355	Prae.g_00820
OG0000647	Syai.g_01357	Prae.g_00821
OG0000648	Syai.g_01362	Prae.g_00823
OG0000649	Syai.g_01363	Prae.g_00824
OG0000650	Syai.g_01364	Prae.g_00825
OG0000651	Syai.g_01365	Prae.g_00826
OG0000652	Syai.g_01366	Prae.g_00827
OG0000653	Syai.g_01368	Prae.g_00829
OG0000654	Syai.g_01369	Prae.g_00830
OG0000655	Syai.g_01370	Prae.g_00831
OG0000656	Syai.g_01373	Prae.g_00834
OG0000657	Syai.g_02045	Prae.g_00841
OG0000658	Syai.g_02049	Prae.g_00842
OG0000659	Syai.g_02050	Prae.g_00843
OG0000660	Syai.g_02054	Prae.g_00847
OG0000661	Syai.g_02056	Prae.g_00849
OG0000662	Syai.g_02058	Prae.g_00851
OG0000663	Syai.g_02061	Prae.g_00853
OG0000664	Syai.g_02062	Prae.g_00854
OG0000665	Syai.g_02431	Prae.g_00858
OG0000666	Syai.g_01610	Prae.g_00859
OG0000667	Syai.g_01724	Prae.g_00863
OG0000668	Syai.g_01436	Prae.g_00892
OG0000669	Syai.g_01251	Prae.g_00900
OG0000670	Syai.g_00561	Prae.g_00902
OG0000671	Syai.g_01255	Prae.g_00904
OG0000672	Syai.g_01259	Prae.g_00906
OG0000673	Syai.g_01262	Prae.g_00909
OG0000674	Syai.g_01264	Prae.g_00911
OG0000675	Syai.g_01265	Prae.g_00912
OG0000676	Syai.g_01275	Prae.g_00914
OG0000677	Syai.g_01276	Prae.g_00915
OG0000678	Syai.g_01279	Prae.g_00917
OG0000679	Syai.g_01288	Prae.g_00921
OG0000680	Syai.g_01289	Prae.g_00922
OG0000681	Syai.g_01292	Prae.g_00924
OG0000682	Syai.g_01293	Prae.g_00925
OG0000683	Syai.g_01294	Prae.g_00926
OG0000684	Syai.g_01299	Prae.g_00927
OG0000685	Syai.g_01301	Prae.g_00929
OG0000686	Syai.g_01302	Prae.g_00930
OG0000687	Syai.g_01303	Prae.g_00931
OG0000688	Syai.g_01307	Prae.g_00934
OG0000689	Syai.g_01309	Prae.g_00935
OG0000690	Syai.g_01310	Prae.g_00936
OG0000691	Syai.g_01311	Prae.g_00937
OG0000692	Syai.g_01312	Prae.g_00938
OG0000693	Syai.g_01313	Prae.g_00939
OG0000694	Syai.g_01314	Prae.g_00940
OG0000695	Syai.g_01553	Prae.g_00942
OG0000696	Syai.g_01552	Prae.g_00943
OG0000697	Syai.g_01550	Prae.g_00944
OG0000698	Syai.g_01547	Prae.g_00947
OG0000699	Syai.g_01545	Prae.g_00948
OG0000700	Syai.g_01544	Prae.g_00949
OG0000701	Syai.g_01543	Prae.g_00950
OG0000702	Syai.g_01521	Prae.g_00952
OG0000703	Syai.g_01520	Prae.g_00953
OG0000704	Syai.g_01518	Prae.g_00954
OG0000705	Syai.g_01511	Prae.g_00958
OG0000706	Syai.g_01510	Prae.g_00959
OG0000707	Syai.g_01509	Prae.g_00960
OG0000708	Syai.g_01506	Prae.g_00961
OG0000709	Syai.g_01497	Prae.g_00965
OG0000710	Syai.g_01487	Prae.g_00968
OG0000711	Syai.g_01456	Prae.g_00985
OG0000712	Syai.g_01454	Prae.g_00987
OG0000713	Syai.g_01453	Prae.g_00988
OG0000714	Syai.g_01451	Prae.g_00989
OG0000715	Syai.g_01449	Prae.g_00991
OG0000716	Syai.g_01445	Prae.g_00993
OG0000717	Syai.g_01444	Prae.g_00994
OG0000718	Syai.g_01440	Prae.g_01009
OG0000719	Syai.g_01438	Prae.g_01011
OG0000720	Syai.g_01425	Prae.g_01020
OG0000721	Syai.g_01423	Prae.g_01022
OG0000722	Syai.g_01422	Prae.g_01023
OG0000723	Syai.g_01411	Prae.g_01026
OG0000724	Syai.g_02013	Prae.g_01035
OG0000725	Syai.g_02004	Prae.g_01041
OG0000726	Syai.g_02003	Prae.g_01042
OG0000727	Syai.g_02002	Prae.g_01043
OG0000728	Syai.g_02000	Prae.g_01045
OG0000729	Syai.g_00097	Prae.g_01092
OG0000730	Syai.g_00483	Prae.g_01096
OG0000731	Syai.g_00495	Prae.g_01100
OG0000732	Syai.g_00058	Prae.g_01109
OG0000733	Syai.g_02805	Prae.g_01131
OG0000734	Syai.g_02548	Prae.g_01148
OG0000735	Syai.g_02159	Prae.g_01150
OG0000736	Syai.g_02158	Prae.g_01151
OG0000737	Syai.g_02157	Prae.g_01152
OG0000738	Syai.g_02152	Prae.g_01156
OG0000739	Syai.g_02151	Prae.g_01157
OG0000740	Syai.g_02150	Prae.g_01158
OG0000741	Syai.g_02147	Prae.g_01159
OG0000742	Syai.g_02145	Prae.g_01162
OG0000743	Syai.g_02143	Prae.g_01164
OG0000744	Syai.g_02142	Prae.g_01165
OG0000745	Syai.g_02140	Prae.g_01166
OG0000746	Syai.g_02138	Prae.g_01168
OG0000747	Syai.g_02137	Prae.g_01169
OG0000748	Syai.g_02125	Prae.g_01172
OG0000749	Syai.g_02123	Prae.g_01173
OG0000750	Syai.g_02122	Prae.g_01174
OG0000751	Syai.g_02116	Prae.g_01176
OG0000752	Syai.g_02114	Prae.g_01178
OG0000753	Syai.g_02111	Prae.g_01181
OG0000754	Syai.g_01750	Prae.g_01184
OG0000755	Syai.g_01760	Prae.g_01187
OG0000756	Syai.g_01761	Prae.g_01188
OG0000757	Syai.g_01769	Prae.g_01194
OG0000758	Syai.g_01770	Prae.g_01195
OG0000759	Syai.g_01771	Prae.g_01196
OG0000760	Syai.g_01772	Prae.g_01197
OG0000761	Syai.g_01775	Prae.g_01198
OG0000762	Syai.g_01777	Prae.g_01199
OG0000763	Syai.g_01779	Prae.g_01201
OG0000764	Syai.g_01780	Prae.g_01202
OG0000765	Syai.g_01797	Prae.g_01211
OG0000766	Syai.g_01798	Prae.g_01212
OG0000767	Syai.g_01800	Prae.g_01214
OG0000768	Syai.g_01801	Prae.g_01215
OG0000769	Syai.g_01803	Prae.g_01217
OG0000770	Syai.g_01822	Prae.g_01219
OG0000771	Syai.g_02019	Prae.g_01434
OG0000772	Syai.g_01639	Prae.g_01293
OG0000773	Syai.g_02164	Prae.g_01319
OG0000774	Syai.g_02168	Prae.g_01321
OG0000775	Syai.g_02172	Prae.g_01324
OG0000776	Syai.g_02173	Prae.g_01325
OG0000777	Syai.g_02174	Prae.g_01326
OG0000778	Syai.g_02175	Prae.g_01327
OG0000779	Syai.g_02181	Prae.g_01331
OG0000780	Syai.g_02184	Prae.g_01332
OG0000781	Syai.g_02188	Prae.g_01335
OG0000782	Syai.g_02189	Prae.g_01336
OG0000783	Syai.g_02190	Prae.g_01337
OG0000784	Syai.g_02191	Prae.g_01338
OG0000785	Syai.g_02193	Prae.g_01340
OG0000786	Syai.g_00816	Prae.g_01342
OG0000787	Syai.g_00815	Prae.g_01343
OG0000788	Syai.g_01117	Prae.g_01355
OG0000789	Syai.g_01596	Prae.g_01358
OG0000790	Syai.g_00623	Prae.g_01373
OG0000791	Syai.g_00621	Prae.g_01375
OG0000792	Syai.g_00620	Prae.g_01376
OG0000793	Syai.g_00615	Prae.g_01379
OG0000794	Syai.g_00614	Prae.g_01380
OG0000795	Syai.g_00613	Prae.g_01381
OG0000796	Syai.g_00609	Prae.g_01385
OG0000797	Syai.g_00608	Prae.g_01386
OG0000798	Syai.g_00262	Prae.g_01420
OG0000799	Syai.g_00996	Prae.g_01441
OG0000800	Syai.g_00993	Prae.g_01442
OG0000801	Syai.g_00992	Prae.g_01443
OG0000802	Syai.g_00988	Prae.g_01445
OG0000803	Syai.g_00983	Prae.g_01447
OG0000804	Syai.g_00980	Prae.g_01448
OG0000805	Syai.g_00965	Prae.g_01450
OG0000806	Syai.g_00963	Prae.g_01452
OG0000807	Syai.g_00961	Prae.g_01453
OG0000808	Syai.g_00960	Prae.g_01454
OG0000809	Syai.g_00957	Prae.g_01457
OG0000810	Syai.g_00956	Prae.g_01458
OG0000811	Syai.g_00950	Prae.g_01462
OG0000812	Syai.g_00948	Prae.g_01464
OG0000813	Syai.g_00947	Prae.g_01465
OG0000814	Syai.g_00945	Prae.g_01467
OG0000815	Syai.g_00944	Prae.g_01468
OG0000816	Syai.g_00942	Prae.g_01470
OG0000817	Syai.g_00941	Prae.g_01471
OG0000818	Syai.g_00935	Prae.g_01476
OG0000819	Syai.g_00934	Prae.g_01477
OG0000820	Syai.g_00933	Prae.g_01478
OG0000821	Syai.g_00916	Prae.g_01482
OG0000822	Syai.g_00914	Prae.g_01483
OG0000823	Syai.g_00913	Prae.g_01484
OG0000824	Syai.g_00907	Prae.g_01487
OG0000825	Syai.g_00906	Prae.g_01488
OG0000826	Syai.g_00905	Prae.g_01489
OG0000827	Syai.g_00904	Prae.g_01490
OG0000828	Syai.g_00900	Prae.g_01493
OG0000829	Syai.g_00899	Prae.g_01494
OG0000830	Syai.g_00898	Prae.g_01495
OG0000831	Syai.g_00896	Prae.g_01497
OG0000832	Syai.g_02296	Prae.g_01503
OG0000833	Syai.g_02305	Prae.g_01511
OG0000834	Syai.g_02307	Prae.g_01512
OG0000835	Syai.g_02308	Prae.g_01513
OG0000836	Syai.g_02312	Prae.g_01514
OG0000837	Syai.g_02313	Prae.g_01515
OG0000838	Syai.g_02323	Prae.g_01517
OG0000839	Syai.g_02324	Prae.g_01518
OG0000840	Syai.g_02325	Prae.g_01519
OG0000841	Syai.g_02326	Prae.g_01520
OG0000842	Syai.g_02327	Prae.g_01521
OG0000843	Syai.g_02328	Prae.g_01522
OG0000844	Syai.g_02330	Prae.g_01523
OG0000845	Syai.g_02331	Prae.g_01524
OG0000846	Syai.g_02332	Prae.g_01525
OG0000847	Syai.g_02333	Prae.g_01526
OG0000848	Syai.g_02335	Prae.g_01527
OG0000849	Syai.g_02336	Prae.g_01528
OG0000850	Syai.g_02339	Prae.g_01530
OG0000851	Syai.g_02352	Prae.g_01531
OG0000852	Syai.g_02353	Prae.g_01532
OG0000853	Syai.g_02357	Prae.g_01536
OG0000854	Syai.g_02359	Prae.g_01538
OG0000855	Syai.g_02360	Prae.g_01539
OG0000856	Syai.g_01078	Prae.g_01554
OG0000857	Syai.g_01356	Prae.g_01582
OG0000858	Syai.g_02366	Prae.g_01617
OG0000859	Syai.g_02367	Prae.g_01618
OG0000860	Syai.g_02380	Prae.g_01625
OG0000861	Syai.g_02381	Prae.g_01626
OG0000862	Syai.g_02382	Prae.g_01627
OG0000863	Syai.g_02385	Prae.g_01629
OG0000864	Syai.g_02386	Prae.g_01630
OG0000865	Syai.g_02387	Prae.g_01631
OG0000866	Syai.g_02388	Prae.g_01632
OG0000867	Syai.g_02389	Prae.g_01633
OG0000868	Syai.g_02392	Prae.g_01634
OG0000869	Syai.g_02396	Prae.g_01638
OG0000870	Syai.g_02401	Prae.g_01643
OG0000871	Syai.g_02402	Prae.g_01644
OG0000872	Syai.g_02409	Prae.g_01645
OG0000873	Syai.g_02412	Prae.g_01648
OG0000874	Syai.g_02408	Prae.g_01651
OG0000875	Syai.g_02416	Prae.g_01652
OG0000876	Syai.g_02243	Prae.g_01653
OG0000877	Syai.g_02250	Prae.g_01655
OG0000878	Syai.g_02251	Prae.g_01656
OG0000879	Syai.g_02252	Prae.g_01657
OG0000880	Syai.g_02253	Prae.g_01658
OG0000881	Syai.g_02257	Prae.g_01662
OG0000882	Syai.g_02262	Prae.g_01667
OG0000883	Syai.g_02264	Prae.g_01668
OG0000884	Syai.g_02266	Prae.g_01670
OG0000885	Syai.g_02267	Prae.g_01671
OG0000886	Syai.g_02268	Prae.g_01672
OG0000887	Syai.g_02269	Prae.g_01673
OG0000888	Syai.g_02271	Prae.g_01675
OG0000889	Syai.g_02273	Prae.g_01677
OG0000890	Syai.g_02279	Prae.g_01678
OG0000891	Syai.g_02280	Prae.g_01679
OG0000892	Syai.g_02282	Prae.g_01681
OG0000893	Syai.g_00318	Prae.g_01686
OG0000894	Syai.g_00321	Prae.g_01688
OG0000895	Syai.g_00325	Prae.g_01691
OG0000896	Syai.g_00326	Prae.g_01692
OG0000897	Syai.g_00328	Prae.g_01694
OG0000898	Syai.g_00329	Prae.g_01695
OG0000899	Syai.g_00330	Prae.g_01696
OG0000900	Syai.g_00331	Prae.g_01697
OG0000901	Syai.g_00336	Prae.g_01700
OG0000902	Syai.g_00338	Prae.g_01702
OG0000903	Syai.g_00353	Prae.g_01705
OG0000904	Syai.g_00348	Prae.g_01707
OG0000905	Syai.g_00342	Prae.g_01712
OG0000906	Syai.g_00340	Prae.g_01713
OG0000907	Syai.g_00358	Prae.g_01716
OG0000908	Syai.g_00361	Prae.g_01719
OG0000909	Syai.g_00362	Prae.g_01720
OG0000910	Syai.g_00363	Prae.g_01721
OG0000911	Syai.g_00365	Prae.g_01723
OG0000912	Syai.g_00366	Prae.g_01724
OG0000913	Syai.g_00367	Prae.g_01725
OG0000914	Syai.g_00368	Prae.g_01726
OG0000915	Syai.g_00370	Prae.g_01727
OG0000916	Syai.g_00371	Prae.g_01728
OG0000917	Syai.g_00372	Prae.g_01729
OG0000918	Syai.g_00373	Prae.g_01730
OG0000919	Syai.g_00374	Prae.g_01731
OG0000920	Syai.g_00375	Prae.g_01732
OG0000921	Syai.g_00376	Prae.g_01733
OG0000922	Syai.g_00377	Prae.g_01734
OG0000923	Syai.g_00381	Prae.g_01738
OG0000924	Syai.g_00382	Prae.g_01739
OG0000925	Syai.g_00383	Prae.g_01740
OG0000926	Syai.g_00384	Prae.g_01741
OG0000927	Syai.g_00386	Prae.g_01743
OG0000928	Syai.g_00387	Prae.g_01744
OG0000929	Syai.g_00388	Prae.g_01745
OG0000930	Syai.g_00389	Prae.g_01746
OG0000931	Syai.g_00390	Prae.g_01747
OG0000932	Syai.g_00391	Prae.g_01748
OG0000933	Syai.g_00397	Prae.g_01752
OG0000934	Syai.g_00399	Prae.g_01754
OG0000935	Syai.g_00400	Prae.g_01755
OG0000936	Syai.g_00401	Prae.g_01756
OG0000937	Syai.g_00402	Prae.g_01757
OG0000938	Syai.g_00405	Prae.g_01759
OG0000939	Syai.g_00406	Prae.g_01760
OG0000940	Syai.g_00413	Prae.g_01768
OG0000941	Syai.g_00415	Prae.g_01770
OG0000942	Syai.g_00417	Prae.g_01772
OG0000943	Syai.g_00418	Prae.g_01773
OG0000944	Syai.g_00420	Prae.g_01774
OG0000945	Syai.g_00422	Prae.g_01775
OG0000946	Syai.g_00428	Prae.g_01779
OG0000947	Syai.g_00431	Prae.g_01781
OG0000948	Syai.g_00432	Prae.g_01782
OG0000949	Syai.g_00174	Prae.g_01785
OG0000950	Syai.g_00163	Prae.g_01790
OG0000951	Syai.g_00158	Prae.g_01794
OG0000952	Syai.g_00136	Prae.g_01798
OG0000953	Syai.g_00132	Prae.g_01801
OG0000954	Syai.g_00127	Prae.g_01805
OG0000955	Syai.g_00126	Prae.g_01806
OG0000956	Syai.g_00124	Prae.g_01808
OG0000957	Syai.g_00113	Prae.g_01813
OG0000958	Syai.g_00112	Prae.g_01814
OG0000959	Syai.g_00108	Prae.g_01818
OG0000960	Syai.g_00107	Prae.g_01819
OG0000961	Syai.g_00100	Prae.g_01821
OG0000962	Syai.g_00098	Prae.g_01823
OG0000963	Syai.g_00094	Prae.g_01827
OG0000964	Syai.g_00093	Prae.g_01828
OG0000965	Syai.g_00092	Prae.g_01829
OG0000966	Syai.g_00082	Prae.g_01836
OG0000967	Syai.g_00077	Prae.g_01840
OG0000968	Syai.g_00085	Prae.g_01842
OG0000969	Syai.g_00080	Prae.g_01843
OG0000970	Syai.g_00079	Prae.g_01844
OG0000971	Syai.g_00074	Prae.g_01845
OG0000972	Syai.g_00073	Prae.g_01846
OG0000973	Syai.g_00072	Prae.g_01847
OG0000974	Syai.g_00071	Prae.g_01848
OG0000975	Syai.g_00070	Prae.g_01849
OG0000976	Syai.g_00069	Prae.g_01850
OG0000977	Syai.g_00067	Prae.g_01851
OG0000978	Syai.g_00065	Prae.g_01852
OG0000979	Syai.g_00062	Prae.g_01855
OG0000980	Syai.g_00059	Prae.g_01857
OG0000981	Syai.g_00056	Prae.g_01859
OG0000982	Syai.g_02777	Prae.g_01861
OG0000983	Syai.g_02778	Prae.g_01862
OG0000984	Syai.g_02779	Prae.g_01863
OG0000985	Syai.g_02781	Prae.g_01866
OG0000986	Syai.g_02784	Prae.g_01868
OG0000987	Syai.g_02786	Prae.g_01869
OG0000988	Syai.g_02790	Prae.g_01872
OG0000989	Syai.g_02797	Prae.g_01876
OG0000990	Syai.g_02825	Prae.g_01879
OG0000991	Syai.g_02827	Prae.g_01880
OG0000992	Syai.g_02830	Prae.g_01882
OG0000993	Syai.g_02831	Prae.g_01883
OG0000994	Syai.g_02834	Prae.g_01884
OG0000995	Syai.g_02840	Prae.g_01888
OG0000996	Syai.g_02891	Prae.g_01889
OG0000997	Syai.g_02900	Prae.g_01890
OG0000998	Syai.g_02902	Prae.g_01892
OG0000999	Syai.g_02903	Prae.g_01893
OG0001000	Syai.g_02906	Prae.g_01896
OG0001001	Syai.g_02911	Prae.g_01898
OG0001002	Syai.g_02918	Prae.g_01902
OG0001003	Syai.g_02919	Prae.g_01903
OG0001004	Syai.g_02920	Prae.g_01904
OG0001005	Syai.g_02921	Prae.g_01905
OG0001006	Syai.g_02931	Prae.g_01909
OG0001007	Syai.g_02933	Prae.g_01911
OG0001008	Syai.g_02227	Prae.g_00411
OG0001009	Syai.g_00034	Prae.g_00027
OG0001010	Syai.g_00035	Prae.g_00028
OG0001011	Syai.g_00037	Prae.g_00029
OG0001012	Syai.g_02773	Prae.g_00045
OG0001013	Syai.g_02750	Prae.g_00050
OG0001014	Syai.g_02726	Prae.g_00053
OG0001015	Syai.g_02725	Prae.g_00054
OG0001016	Syai.g_02479	Prae.g_00073
OG0001017	Syai.g_02485	Prae.g_00077
OG0001018	Syai.g_02487	Prae.g_00080
OG0001019	Syai.g_02508	Prae.g_00089
OG0001020	Syai.g_02516	Prae.g_00090
OG0001021	Syai.g_02523	Prae.g_00091
OG0001022	Syai.g_02528	Prae.g_00094
OG0001023	Syai.g_02529	Prae.g_00095
OG0001024	Syai.g_02533	Prae.g_00098
OG0001025	Syai.g_02540	Prae.g_00104
OG0001026	Syai.g_02550	Prae.g_00110
OG0001027	Syai.g_02555	Prae.g_00111
OG0001028	Syai.g_02557	Prae.g_00113
OG0001029	Syai.g_02559	Prae.g_00115
OG0001030	Syai.g_02580	Prae.g_00130
OG0001031	Syai.g_02656	Prae.g_00189
OG0001032	Syai.g_02658	Prae.g_00190
OG0001033	Syai.g_02685	Prae.g_00211
OG0001034	Syai.g_00537	Prae.g_00239
OG0001035	Syai.g_00295	Prae.g_00257
OG0001036	Syai.g_00290	Prae.g_00262
OG0001037	Syai.g_00288	Prae.g_00263
OG0001038	Syai.g_00261	Prae.g_00279
OG0001039	Syai.g_00258	Prae.g_00282
OG0001040	Syai.g_00255	Prae.g_00284
OG0001041	Syai.g_00250	Prae.g_00288
OG0001042	Syai.g_00225	Prae.g_00305
OG0001043	Syai.g_00221	Prae.g_00306
OG0001044	Syai.g_00485	Prae.g_00334
OG0001045	Syai.g_00498	Prae.g_00342
OG0001046	Syai.g_01471	Prae.g_00379
OG0001047	Syai.g_02225	Prae.g_00413
OG0001048	Syai.g_02224	Prae.g_00414
OG0001049	Syai.g_02215	Prae.g_00416
OG0001050	Syai.g_02214	Prae.g_00417
OG0001051	Syai.g_02213	Prae.g_00418
OG0001052	Syai.g_00861	Prae.g_00445
OG0001053	Syai.g_00641	Prae.g_00457
OG0001054	Syai.g_00658	Prae.g_00472
OG0001055	Syai.g_00679	Prae.g_00491
OG0001056	Syai.g_00713	Prae.g_00511
OG0001057	Syai.g_00721	Prae.g_00516
OG0001058	Syai.g_00734	Prae.g_00524
OG0001059	Syai.g_00738	Prae.g_00528
OG0001060	Syai.g_00744	Prae.g_00535
OG0001061	Syai.g_00765	Prae.g_00548
OG0001062	Syai.g_00767	Prae.g_00550
OG0001063	Syai.g_00774	Prae.g_00552
OG0001064	Syai.g_00775	Prae.g_00553
OG0001065	Syai.g_00776	Prae.g_00554
OG0001066	Syai.g_00777	Prae.g_00555
OG0001067	Syai.g_00778	Prae.g_00556
OG0001068	Syai.g_00779	Prae.g_00557
OG0001069	Syai.g_00780	Prae.g_00558
OG0001070	Syai.g_00783	Prae.g_00561
OG0001071	Syai.g_00784	Prae.g_00562
OG0001072	Syai.g_00788	Prae.g_00564
OG0001073	Syai.g_00807	Prae.g_00578
OG0001074	Syai.g_01051	Prae.g_00589
OG0001075	Syai.g_01053	Prae.g_00590
OG0001076	Syai.g_01069	Prae.g_00598
OG0001077	Syai.g_01081	Prae.g_00602
OG0001078	Syai.g_01105	Prae.g_00610
OG0001079	Syai.g_01118	Prae.g_00621
OG0001080	Syai.g_01606	Prae.g_00627
OG0001081	Syai.g_01222	Prae.g_00629
OG0001082	Syai.g_01223	Prae.g_00630
OG0001083	Syai.g_01230	Prae.g_00635
OG0001084	Syai.g_01231	Prae.g_00636
OG0001085	Syai.g_01241	Prae.g_00644
OG0001086	Syai.g_01243	Prae.g_00645
OG0001087	Syai.g_01953	Prae.g_00662
OG0001088	Syai.g_01957	Prae.g_00663
OG0001089	Syai.g_01996	Prae.g_00671
OG0001090	Syai.g_01387	Prae.g_00712
OG0001091	Syai.g_01389	Prae.g_00714
OG0001092	Syai.g_01391	Prae.g_00715
OG0001093	Syai.g_01397	Prae.g_00720
OG0001094	Syai.g_01315	Prae.g_00800
OG0001096	Syai.g_01371	Prae.g_00832
OG0001097	Syai.g_02057	Prae.g_00850
OG0001098	Syai.g_01603	Prae.g_00865
OG0001099	Syai.g_02558	Prae.g_00897
OG0001100	Syai.g_01253	Prae.g_00901
OG0001101	Syai.g_01254	Prae.g_00903
OG0001102	Syai.g_01257	Prae.g_00905
OG0001103	Syai.g_01260	Prae.g_00907
OG0001104	Syai.g_01300	Prae.g_00928
OG0001105	Syai.g_01304	Prae.g_00932
OG0001106	Syai.g_01517	Prae.g_00955
OG0001107	Syai.g_01505	Prae.g_00962
OG0001108	Syai.g_01496	Prae.g_00966
OG0001109	Syai.g_01488	Prae.g_00967
OG0001110	Syai.g_01486	Prae.g_00969
OG0001111	Syai.g_01484	Prae.g_00970
OG0001112	Syai.g_01482	Prae.g_00971
OG0001113	Syai.g_01481	Prae.g_00972
OG0001114	Syai.g_01480	Prae.g_00973
OG0001115	Syai.g_01476	Prae.g_00975
OG0001116	Syai.g_01474	Prae.g_00976
OG0001117	Syai.g_01473	Prae.g_00977
OG0001118	Syai.g_01472	Prae.g_00978
OG0001119	Syai.g_01470	Prae.g_00979
OG0001120	Syai.g_01466	Prae.g_00981
OG0001121	Syai.g_01676	Prae.g_01128, Prae.g_00984
OG0001122	Syai.g_01437	Prae.g_01012
OG0001123	Syai.g_01430	Prae.g_01016
OG0001124	Syai.g_01428	Prae.g_01018
OG0001125	Syai.g_01426	Prae.g_01019
OG0001126	Syai.g_02021	Prae.g_01029
OG0001127	Syai.g_02020	Prae.g_01030
OG0001128	Syai.g_02017	Prae.g_01032
OG0001129	Syai.g_02015	Prae.g_01033
OG0001130	Syai.g_02014	Prae.g_01034
OG0001131	Syai.g_01281	Prae.g_01072
OG0001132	Syai.g_01620	Prae.g_01081
OG0001133	Syai.g_01072	Prae.g_01115
OG0001134	Syai.g_01745	Prae.g_01130
OG0001136	Syai.g_02146	Prae.g_01160
OG0001137	Syai.g_02126	Prae.g_01171
OG0001138	Syai.g_01763	Prae.g_01189
OG0001139	Syai.g_01765	Prae.g_01190
OG0001140	Syai.g_01766	Prae.g_01191
OG0001141	Syai.g_01767	Prae.g_01192
OG0001142	Syai.g_01768	Prae.g_01193
OG0001143	Syai.g_01778	Prae.g_01200
OG0001144	Syai.g_01788	Prae.g_01205
OG0001145	Syai.g_02165	Prae.g_01320
OG0001146	Syai.g_02185	Prae.g_01333
OG0001147	Syai.g_00869	Prae.g_01354
OG0001148	Syai.g_00626	Prae.g_01370
OG0001149	Syai.g_00625	Prae.g_01371
OG0001150	Syai.g_00624	Prae.g_01372
OG0001151	Syai.g_00611	Prae.g_01383
OG0001152	Syai.g_00610	Prae.g_01384
OG0001153	Syai.g_00903	Prae.g_01491
OG0001154	Syai.g_00901	Prae.g_01492
OG0001155	Syai.g_02298	Prae.g_01504
OG0001156	Syai.g_02301	Prae.g_01507
OG0001157	Syai.g_02302	Prae.g_01508
OG0001158	Syai.g_02303	Prae.g_01509
OG0001159	Syai.g_02304	Prae.g_01510
OG0001160	Syai.g_02355	Prae.g_01534
OG0001161	Syai.g_02803	Prae.g_01547
OG0001162	Syai.g_01374	Prae.g_01558
OG0001163	Syai.g_02363	Prae.g_01615
OG0001164	Syai.g_02369	Prae.g_01619
OG0001165	Syai.g_02374	Prae.g_01622
OG0001166	Syai.g_02400	Prae.g_01642
OG0001167	Syai.g_02254	Prae.g_01659
OG0001168	Syai.g_02256	Prae.g_01661
OG0001169	Syai.g_02258	Prae.g_01663
OG0001170	Syai.g_02260	Prae.g_01665
OG0001171	Syai.g_02270	Prae.g_01674
OG0001172	Syai.g_00323	Prae.g_01689
OG0001173	Syai.g_00324	Prae.g_01690
OG0001174	Syai.g_00332	Prae.g_01698
OG0001175	Syai.g_00333	Prae.g_01699
OG0001176	Syai.g_00352	Prae.g_01706
