Orthogroup	Syai	Syat
OG0000610	Syai.g_01234	Syat.g_00399
OG0000611	Syai.g_01237	Syat.g_00402
OG0000612	Syai.g_01238	Syat.g_00403
OG0000613	Syai.g_00196	Syat.g_02129
OG0000614	Syai.g_01981	Syat.g_01084
OG0000615	Syai.g_01286	Syat.g_00442
OG0000616	Syai.g_02914	Syat.g_02397
OG0000617	Syai.g_01393	Syat.g_00665
OG0000618	Syai.g_01394	Syat.g_00666
OG0000619	Syai.g_01395	Syat.g_00667
OG0000620	Syai.g_01402	Syat.g_02591
OG0000621	Syai.g_01403	Syat.g_02590
OG0000622	Syai.g_01404	Syat.g_02572
OG0000623	Syai.g_01405	Syat.g_00672
OG0000624	Syai.g_01407	Syat.g_00673
OG0000625	Syai.g_01408	Syat.g_00674
OG0000626	Syai.g_01409	Syat.g_00675
OG0000627	Syai.g_01575	Syat.g_00641
OG0000628	Syai.g_01573	Syat.g_00640
OG0000629	Syai.g_01570	Syat.g_00637
OG0000630	Syai.g_01566	Syat.g_00631
OG0000631	Syai.g_01557	Syat.g_00624
OG0000632	Syai.g_01556	Syat.g_00623
OG0000633	Syai.g_01555	Syat.g_00622
OG0000634	Syai.g_01317	Syat.g_00475
OG0000635	Syai.g_01318	Syat.g_00476
OG0000636	Syai.g_01320	Syat.g_00478
OG0000637	Syai.g_01322	Syat.g_00480
OG0000638	Syai.g_01323	Syat.g_00481
OG0000639	Syai.g_01324	Syat.g_00482
OG0000640	Syai.g_01325	Syat.g_00483
OG0000641	Syai.g_01329	Syat.g_00488
OG0000642	Syai.g_01330	Syat.g_00489
OG0000643	Syai.g_01349	Syat.g_00494
OG0000644	Syai.g_01350	Syat.g_00495
OG0000645	Syai.g_01352	Syat.g_00496
OG0000646	Syai.g_01355	Syat.g_00499
OG0000647	Syai.g_01357	Syat.g_00501
OG0000648	Syai.g_01362	Syat.g_00504
OG0000649	Syai.g_01363	Syat.g_00505
OG0000650	Syai.g_01364	Syat.g_00506
OG0000651	Syai.g_01365	Syat.g_00507
OG0000652	Syai.g_01366	Syat.g_00508
OG0000653	Syai.g_01368	Syat.g_00510
OG0000654	Syai.g_01369	Syat.g_00514
OG0000655	Syai.g_01370	Syat.g_00515
OG0000656	Syai.g_01373	Syat.g_00518
OG0000657	Syai.g_02045	Syat.g_00720
OG0000658	Syai.g_02049	Syat.g_00723
OG0000659	Syai.g_02050	Syat.g_00724
OG0000660	Syai.g_02054	Syat.g_00740
OG0000662	Syai.g_02058	Syat.g_00746
OG0000663	Syai.g_02061	Syat.g_00749
OG0000664	Syai.g_02062	Syat.g_00752
OG0000665	Syai.g_02431	Syat.g_03302
OG0000666	Syai.g_01610	Syat.g_01415
OG0000667	Syai.g_01724	Syat.g_00958, Syat.g_03278
OG0000668	Syai.g_01436	Syat.g_00710
OG0000669	Syai.g_01251	Syat.g_00416
OG0000670	Syai.g_00561	Syat.g_00419
OG0000671	Syai.g_01255	Syat.g_00421
OG0000672	Syai.g_01259	Syat.g_00424
OG0000673	Syai.g_01262	Syat.g_00430
OG0000674	Syai.g_01264	Syat.g_00432
OG0000675	Syai.g_01265	Syat.g_00433
OG0000676	Syai.g_01275	Syat.g_00436
OG0000677	Syai.g_01276	Syat.g_00437
OG0000678	Syai.g_01279	Syat.g_00439
OG0000679	Syai.g_01288	Syat.g_00448
OG0000680	Syai.g_01289	Syat.g_00449
OG0000681	Syai.g_01292	Syat.g_00452
OG0000682	Syai.g_01293	Syat.g_00453
OG0000683	Syai.g_01294	Syat.g_00454
OG0000684	Syai.g_01299	Syat.g_00457
OG0000685	Syai.g_01301	Syat.g_02571
OG0000686	Syai.g_01302	Syat.g_00459
OG0000687	Syai.g_01303	Syat.g_00460
OG0000688	Syai.g_01307	Syat.g_00463
OG0000689	Syai.g_01309	Syat.g_00465
OG0000690	Syai.g_01310	Syat.g_00466
OG0000691	Syai.g_01311	Syat.g_00467
OG0000692	Syai.g_01312	Syat.g_00469
OG0000693	Syai.g_01313	Syat.g_00471
OG0000694	Syai.g_01314	Syat.g_00472
OG0000695	Syai.g_01553	Syat.g_00619
OG0000696	Syai.g_01552	Syat.g_00618
OG0000697	Syai.g_01550	Syat.g_00616
OG0000698	Syai.g_01547	Syat.g_00613
OG0000699	Syai.g_01545	Syat.g_00611
OG0000700	Syai.g_01544	Syat.g_00610
OG0000701	Syai.g_01543	Syat.g_00609
OG0000702	Syai.g_01521	Syat.g_00606
OG0000703	Syai.g_01520	Syat.g_00601
OG0000704	Syai.g_01518	Syat.g_00599
OG0000705	Syai.g_01511	Syat.g_00592
OG0000706	Syai.g_01510	Syat.g_00591
OG0000707	Syai.g_01509	Syat.g_00590
OG0000708	Syai.g_01506	Syat.g_00587
OG0000709	Syai.g_01497	Syat.g_00573
OG0000710	Syai.g_01487	Syat.g_00567
OG0000711	Syai.g_01456	Syat.g_00539
OG0000712	Syai.g_01454	Syat.g_00537
OG0000713	Syai.g_01453	Syat.g_00536
OG0000714	Syai.g_01451	Syat.g_00532
OG0000715	Syai.g_01449	Syat.g_00530
OG0000716	Syai.g_01445	Syat.g_00527
OG0000717	Syai.g_01444	Syat.g_00526
OG0000718	Syai.g_01440	Syat.g_00522
OG0000719	Syai.g_01438	Syat.g_00712
OG0000720	Syai.g_01425	Syat.g_00699
OG0000721	Syai.g_01423	Syat.g_00697
OG0000722	Syai.g_01422	Syat.g_00696
OG0000723	Syai.g_01411	Syat.g_00686
OG0000724	Syai.g_02013	Syat.g_00782
OG0000725	Syai.g_02004	Syat.g_00810
OG0000726	Syai.g_02003	Syat.g_00811
OG0000727	Syai.g_02002	Syat.g_00812
OG0000728	Syai.g_02000	Syat.g_00814
OG0000729	Syai.g_00097	Syat.g_02224
OG0000730	Syai.g_00483	Syat.g_01617
OG0000731	Syai.g_00495	Syat.g_01605
OG0000732	Syai.g_00058	Syat.g_02290
OG0000733	Syai.g_02805	Syat.g_03285
OG0000734	Syai.g_02548	Syat.g_01579
OG0000735	Syai.g_02159	Syat.g_03235
OG0000736	Syai.g_02158	Syat.g_03236
OG0000737	Syai.g_02157	Syat.g_03237
OG0000738	Syai.g_02152	Syat.g_03251
OG0000739	Syai.g_02151	Syat.g_03252
OG0000740	Syai.g_02150	Syat.g_03253
OG0000741	Syai.g_02147	Syat.g_03256
OG0000742	Syai.g_02145	Syat.g_03259
OG0000743	Syai.g_02143	Syat.g_03262
OG0000744	Syai.g_02142	Syat.g_03263
OG0000745	Syai.g_02140	Syat.g_03266
OG0000746	Syai.g_02138	Syat.g_00314
OG0000747	Syai.g_02137	Syat.g_00313
OG0000748	Syai.g_02125	Syat.g_00305
OG0000749	Syai.g_02123	Syat.g_00303
OG0000750	Syai.g_02122	Syat.g_00302
OG0000751	Syai.g_02116	Syat.g_00296
OG0000752	Syai.g_02114	Syat.g_00294
OG0000753	Syai.g_02111	Syat.g_00291
OG0000754	Syai.g_01750	Syat.g_00250
OG0000755	Syai.g_01760	Syat.g_00217
OG0000756	Syai.g_01761	Syat.g_00216
OG0000757	Syai.g_01769	Syat.g_00205
OG0000758	Syai.g_01770	Syat.g_00204
OG0000759	Syai.g_01771	Syat.g_00203
OG0000760	Syai.g_01772	Syat.g_00202
OG0000761	Syai.g_01775	Syat.g_00201
OG0000762	Syai.g_01777	Syat.g_00199
OG0000763	Syai.g_01779	Syat.g_00924
OG0000764	Syai.g_01780	Syat.g_00923
OG0000765	Syai.g_01797	Syat.g_00897
OG0000766	Syai.g_01798	Syat.g_00896
OG0000767	Syai.g_01800	Syat.g_00894
OG0000768	Syai.g_01801	Syat.g_00893
OG0000769	Syai.g_01803	Syat.g_00891
OG0000770	Syai.g_01822	Syat.g_00886
OG0000771	Syai.g_02019	Syat.g_00788
OG0000772	Syai.g_01639	Syat.g_01768
OG0000773	Syai.g_02164	Syat.g_01114
OG0000774	Syai.g_02168	Syat.g_01146
OG0000775	Syai.g_02172	Syat.g_01148
OG0000776	Syai.g_02173	Syat.g_01149
OG0000777	Syai.g_02174	Syat.g_01150
OG0000778	Syai.g_02175	Syat.g_01151
OG0000779	Syai.g_02181	Syat.g_01154
OG0000780	Syai.g_02184	Syat.g_01157
OG0000781	Syai.g_02188	Syat.g_01161
OG0000782	Syai.g_02189	Syat.g_01162
OG0000783	Syai.g_02190	Syat.g_01163
OG0000784	Syai.g_02191	Syat.g_01164
OG0000785	Syai.g_02193	Syat.g_01166
OG0000786	Syai.g_00816	Syat.g_01170
OG0000787	Syai.g_00815	Syat.g_01171
OG0000788	Syai.g_01117	Syat.g_00087
OG0000789	Syai.g_01596	Syat.g_00845
OG0000790	Syai.g_00623	Syat.g_01300
OG0000791	Syai.g_00621	Syat.g_01302
OG0000792	Syai.g_00620	Syat.g_01303
OG0000793	Syai.g_00615	Syat.g_01412
OG0000794	Syai.g_00614	Syat.g_01414
OG0000795	Syai.g_00613	Syat.g_01416
OG0000796	Syai.g_00609	Syat.g_01422
OG0000797	Syai.g_00608	Syat.g_01423
OG0000798	Syai.g_00262	Syat.g_02057
OG0000799	Syai.g_00996	Syat.g_01256
OG0000800	Syai.g_00993	Syat.g_01255
OG0000801	Syai.g_00992	Syat.g_01253
OG0000802	Syai.g_00988	Syat.g_01245
OG0000803	Syai.g_00983	Syat.g_01241
OG0000804	Syai.g_00980	Syat.g_01238
OG0000805	Syai.g_00965	Syat.g_01236
OG0000806	Syai.g_00963	Syat.g_01234
OG0000807	Syai.g_00961	Syat.g_01233
OG0000808	Syai.g_00960	Syat.g_01232
OG0000809	Syai.g_00957	Syat.g_01229
OG0000810	Syai.g_00956	Syat.g_01228
OG0000811	Syai.g_00950	Syat.g_01186
OG0000812	Syai.g_00948	Syat.g_01182
OG0000813	Syai.g_00947	Syat.g_01181
OG0000814	Syai.g_00945	Syat.g_01179
OG0000815	Syai.g_00944	Syat.g_01177
OG0000816	Syai.g_00942	Syat.g_01175
OG0000817	Syai.g_00941	Syat.g_01279
OG0000818	Syai.g_00935	Syat.g_01325
OG0000819	Syai.g_00934	Syat.g_01326
OG0000820	Syai.g_00933	Syat.g_01327
OG0000821	Syai.g_00916	Syat.g_01333
OG0000822	Syai.g_00914	Syat.g_01335
OG0000823	Syai.g_00913	Syat.g_01336
OG0000824	Syai.g_00907	Syat.g_01342
OG0000825	Syai.g_00906	Syat.g_01343
OG0000826	Syai.g_00905	Syat.g_01344
OG0000827	Syai.g_00904	Syat.g_01345
OG0000828	Syai.g_00900	Syat.g_01348
OG0000829	Syai.g_00899	Syat.g_01349
OG0000830	Syai.g_00898	Syat.g_01350
OG0000831	Syai.g_00896	Syat.g_01353
OG0000832	Syai.g_02296	Syat.g_02982
OG0000833	Syai.g_02305	Syat.g_03072
OG0000834	Syai.g_02307	Syat.g_03073
OG0000835	Syai.g_02308	Syat.g_03075
OG0000836	Syai.g_02312	Syat.g_03078
OG0000837	Syai.g_02313	Syat.g_03079
OG0000838	Syai.g_02323	Syat.g_03083
OG0000839	Syai.g_02324	Syat.g_03084
OG0000840	Syai.g_02325	Syat.g_03085
OG0000841	Syai.g_02326	Syat.g_03086
OG0000842	Syai.g_02327	Syat.g_03087
OG0000843	Syai.g_02328	Syat.g_03088
OG0000844	Syai.g_02330	Syat.g_03090
OG0000845	Syai.g_02331	Syat.g_03091
OG0000846	Syai.g_02332	Syat.g_03092
OG0000847	Syai.g_02333	Syat.g_03093
OG0000848	Syai.g_02335	Syat.g_03095
OG0000849	Syai.g_02336	Syat.g_03096
OG0000850	Syai.g_02339	Syat.g_03098
OG0000851	Syai.g_02352	Syat.g_03101
OG0000852	Syai.g_02353	Syat.g_03102
OG0000853	Syai.g_02357	Syat.g_03106
OG0000854	Syai.g_02359	Syat.g_03108
OG0000855	Syai.g_02360	Syat.g_03109
OG0000856	Syai.g_01078	Syat.g_03305
OG0000857	Syai.g_01356	Syat.g_00500
OG0000858	Syai.g_02366	Syat.g_03114
OG0000859	Syai.g_02367	Syat.g_03115
OG0000860	Syai.g_02380	Syat.g_03126
OG0000861	Syai.g_02381	Syat.g_03127
OG0000862	Syai.g_02382	Syat.g_03136
OG0000863	Syai.g_02385	Syat.g_03138
OG0000864	Syai.g_02386	Syat.g_03139
OG0000865	Syai.g_02387	Syat.g_03140
OG0000866	Syai.g_02388	Syat.g_03141
OG0000867	Syai.g_02389	Syat.g_03142
OG0000868	Syai.g_02392	Syat.g_03067
OG0000869	Syai.g_02396	Syat.g_03054
OG0000870	Syai.g_02401	Syat.g_03049
OG0000871	Syai.g_02402	Syat.g_03048
OG0000872	Syai.g_02409	Syat.g_03042
OG0000873	Syai.g_02412	Syat.g_03039
OG0000874	Syai.g_02408	Syat.g_03037
OG0000875	Syai.g_02416	Syat.g_03035
OG0000876	Syai.g_02243	Syat.g_00745
OG0000877	Syai.g_02250	Syat.g_03024
OG0000878	Syai.g_02251	Syat.g_03023
OG0000879	Syai.g_02252	Syat.g_03022
OG0000880	Syai.g_02253	Syat.g_03021
OG0000881	Syai.g_02257	Syat.g_03016
OG0000882	Syai.g_02262	Syat.g_03011
OG0000883	Syai.g_02264	Syat.g_03007
OG0000884	Syai.g_02266	Syat.g_03005
OG0000885	Syai.g_02267	Syat.g_03004
OG0000886	Syai.g_02268	Syat.g_03003
OG0000887	Syai.g_02269	Syat.g_03002
OG0000888	Syai.g_02271	Syat.g_03000
OG0000889	Syai.g_02273	Syat.g_02997
OG0000890	Syai.g_02279	Syat.g_02994
OG0000891	Syai.g_02280	Syat.g_02993
OG0000892	Syai.g_02282	Syat.g_02992
OG0000893	Syai.g_00318	Syat.g_01864
OG0000894	Syai.g_00321	Syat.g_01860
OG0000895	Syai.g_00325	Syat.g_01856
OG0000896	Syai.g_00326	Syat.g_01855
OG0000897	Syai.g_00328	Syat.g_01853
OG0000898	Syai.g_00329	Syat.g_01852
OG0000899	Syai.g_00330	Syat.g_01851
OG0000900	Syai.g_00331	Syat.g_01850
OG0000901	Syai.g_00336	Syat.g_01845
OG0000902	Syai.g_00338	Syat.g_01843
OG0000903	Syai.g_00353	Syat.g_01830
OG0000904	Syai.g_00348	Syat.g_01834
OG0000905	Syai.g_00342	Syat.g_01839
OG0000906	Syai.g_00340	Syat.g_01841
OG0000907	Syai.g_00358	Syat.g_01828
OG0000908	Syai.g_00361	Syat.g_01825
OG0000909	Syai.g_00362	Syat.g_01824
OG0000910	Syai.g_00363	Syat.g_01823
OG0000911	Syai.g_00365	Syat.g_01821
OG0000912	Syai.g_00366	Syat.g_01820
OG0000913	Syai.g_00367	Syat.g_01819
OG0000914	Syai.g_00368	Syat.g_01818
OG0000915	Syai.g_00370	Syat.g_01816
OG0000916	Syai.g_00371	Syat.g_01815
OG0000917	Syai.g_00372	Syat.g_01814
OG0000918	Syai.g_00373	Syat.g_01813
OG0000919	Syai.g_00374	Syat.g_01812
OG0000920	Syai.g_00375	Syat.g_01811
OG0000921	Syai.g_00376	Syat.g_01810
OG0000922	Syai.g_00377	Syat.g_01809
OG0000923	Syai.g_00381	Syat.g_01805
OG0000924	Syai.g_00382	Syat.g_01804
OG0000925	Syai.g_00383	Syat.g_01803
OG0000926	Syai.g_00384	Syat.g_01802
OG0000927	Syai.g_00386	Syat.g_01800
OG0000928	Syai.g_00387	Syat.g_01799
OG0000929	Syai.g_00388	Syat.g_01798
OG0000930	Syai.g_00389	Syat.g_01797
OG0000931	Syai.g_00390	Syat.g_01796
OG0000932	Syai.g_00391	Syat.g_01794
OG0000933	Syai.g_00397	Syat.g_01788
OG0000934	Syai.g_00399	Syat.g_01786
OG0000935	Syai.g_00400	Syat.g_01665
OG0000936	Syai.g_00401	Syat.g_01664
OG0000937	Syai.g_00402	Syat.g_01663
OG0000938	Syai.g_00405	Syat.g_01659
OG0000939	Syai.g_00406	Syat.g_01658
OG0000940	Syai.g_00413	Syat.g_01651
OG0000941	Syai.g_00415	Syat.g_01649
OG0000942	Syai.g_00417	Syat.g_01647
OG0000943	Syai.g_00418	Syat.g_01646
OG0000944	Syai.g_00420	Syat.g_01644
OG0000945	Syai.g_00422	Syat.g_01643
OG0000946	Syai.g_00428	Syat.g_01633
OG0000947	Syai.g_00431	Syat.g_01630
OG0000948	Syai.g_00432	Syat.g_01629
OG0000949	Syai.g_00174	Syat.g_02142
OG0000950	Syai.g_00163	Syat.g_02152
OG0000951	Syai.g_00158	Syat.g_02157
OG0000952	Syai.g_00136	Syat.g_02162
OG0000953	Syai.g_00132	Syat.g_02166
OG0000954	Syai.g_00127	Syat.g_02187
OG0000955	Syai.g_00126	Syat.g_02188
OG0000956	Syai.g_00124	Syat.g_02191
OG0000957	Syai.g_00113	Syat.g_02204
OG0000958	Syai.g_00112	Syat.g_02205
OG0000959	Syai.g_00108	Syat.g_02212
OG0000960	Syai.g_00107	Syat.g_02213
OG0000961	Syai.g_00100	Syat.g_02873
OG0000962	Syai.g_00098	Syat.g_02223
OG0000963	Syai.g_00094	Syat.g_02226
OG0000964	Syai.g_00093	Syat.g_02227
OG0000965	Syai.g_00092	Syat.g_02228
OG0000966	Syai.g_00082	Syat.g_02259
OG0000967	Syai.g_00077	Syat.g_02263
OG0000968	Syai.g_00085	Syat.g_02269
OG0000969	Syai.g_00080	Syat.g_02271
OG0000970	Syai.g_00079	Syat.g_02272
OG0000971	Syai.g_00074	Syat.g_02274
OG0000972	Syai.g_00073	Syat.g_02275
OG0000973	Syai.g_00072	Syat.g_02276
OG0000974	Syai.g_00071	Syat.g_02277
OG0000975	Syai.g_00070	Syat.g_02278
OG0000976	Syai.g_00069	Syat.g_02279
OG0000977	Syai.g_00067	Syat.g_02281
OG0000978	Syai.g_00065	Syat.g_02283
OG0000979	Syai.g_00062	Syat.g_02286
OG0000980	Syai.g_00059	Syat.g_02289
OG0000981	Syai.g_00056	Syat.g_02292
OG0000982	Syai.g_02777	Syat.g_02691
OG0000983	Syai.g_02778	Syat.g_02690
OG0000984	Syai.g_02779	Syat.g_02689
OG0000985	Syai.g_02781	Syat.g_02685
OG0000986	Syai.g_02784	Syat.g_02680
OG0000987	Syai.g_02786	Syat.g_02678
OG0000988	Syai.g_02790	Syat.g_02672
OG0000989	Syai.g_02797	Syat.g_02657
OG0000990	Syai.g_02825	Syat.g_02500
OG0000991	Syai.g_02827	Syat.g_02503
OG0000992	Syai.g_02830	Syat.g_02507
OG0000993	Syai.g_02831	Syat.g_02508
OG0000994	Syai.g_02834	Syat.g_02512
OG0000995	Syai.g_02840	Syat.g_02517
OG0000996	Syai.g_02891	Syat.g_02446
OG0000997	Syai.g_02900	Syat.g_02417
OG0000998	Syai.g_02902	Syat.g_02415
OG0000999	Syai.g_02903	Syat.g_02414
OG0001001	Syai.g_02911	Syat.g_02400
OG0001002	Syai.g_02918	Syat.g_02394
OG0001003	Syai.g_02919	Syat.g_02392
OG0001004	Syai.g_02920	Syat.g_02391
OG0001005	Syai.g_02921	Syat.g_02390
OG0001006	Syai.g_02931	Syat.g_02378
OG0001007	Syai.g_02933	Syat.g_02376
OG0001008	Syai.g_02227	Syat.g_02971
OG0001009	Syai.g_00034	Syat.g_02311
OG0001010	Syai.g_00035	Syat.g_02310
OG0001011	Syai.g_00037	Syat.g_02308
OG0001012	Syai.g_02773	Syat.g_01004
OG0001013	Syai.g_02750	Syat.g_02716
OG0001014	Syai.g_02726	Syat.g_02721
OG0001015	Syai.g_02725	Syat.g_02722
OG0001016	Syai.g_02479	Syat.g_01474
OG0001017	Syai.g_02485	Syat.g_01480
OG0001018	Syai.g_02487	Syat.g_01482
OG0001019	Syai.g_02508	Syat.g_01532
OG0001020	Syai.g_02516	Syat.g_01539
OG0001021	Syai.g_02523	Syat.g_01552
OG0001022	Syai.g_02528	Syat.g_01555
OG0001023	Syai.g_02529	Syat.g_01556
OG0001024	Syai.g_02533	Syat.g_01560
OG0001025	Syai.g_02540	Syat.g_01566
OG0001026	Syai.g_02550	Syat.g_01582
OG0001027	Syai.g_02555	Syat.g_02947
OG0001028	Syai.g_02557	Syat.g_02944
OG0001029	Syai.g_02559	Syat.g_02942
OG0001030	Syai.g_02580	Syat.g_02922
OG0001031	Syai.g_02656	Syat.g_02836
OG0001032	Syai.g_02658	Syat.g_02834
OG0001033	Syai.g_02685	Syat.g_02784
OG0001034	Syai.g_00537	Syat.g_01448
OG0001035	Syai.g_00295	Syat.g_01885
OG0001036	Syai.g_00290	Syat.g_01939
OG0001037	Syai.g_00288	Syat.g_01941
OG0001038	Syai.g_00261	Syat.g_02058
OG0001039	Syai.g_00258	Syat.g_02061
OG0001040	Syai.g_00255	Syat.g_02064
OG0001041	Syai.g_00250	Syat.g_02070
OG0001042	Syai.g_00225	Syat.g_02100
OG0001043	Syai.g_00221	Syat.g_02103
OG0001044	Syai.g_00485	Syat.g_01615
OG0001045	Syai.g_00498	Syat.g_01602
OG0001046	Syai.g_01471	Syat.g_00552
OG0001047	Syai.g_02225	Syat.g_02973
OG0001048	Syai.g_02224	Syat.g_02974
OG0001049	Syai.g_02215	Syat.g_01290
OG0001050	Syai.g_02214	Syat.g_01289
OG0001051	Syai.g_02213	Syat.g_01288
OG0001052	Syai.g_00861	Syat.g_01375
OG0001053	Syai.g_00641	Syat.g_03173
OG0001054	Syai.g_00658	Syat.g_03192
OG0001055	Syai.g_00679	Syat.g_03224
OG0001056	Syai.g_00713	Syat.g_03275
OG0001057	Syai.g_00721	Syat.g_00102
OG0001058	Syai.g_00734	Syat.g_00079
OG0001059	Syai.g_00738	Syat.g_00075
OG0001061	Syai.g_00765	Syat.g_00051
OG0001062	Syai.g_00767	Syat.g_00048
OG0001063	Syai.g_00774	Syat.g_00042
OG0001064	Syai.g_00775	Syat.g_00041
OG0001065	Syai.g_00776	Syat.g_00040
OG0001066	Syai.g_00777	Syat.g_00039
OG0001067	Syai.g_00778	Syat.g_00038
OG0001068	Syai.g_00779	Syat.g_00037
OG0001069	Syai.g_00780	Syat.g_00036
OG0001070	Syai.g_00783	Syat.g_00032
OG0001071	Syai.g_00784	Syat.g_00031
OG0001072	Syai.g_00788	Syat.g_00028
OG0001073	Syai.g_00807	Syat.g_00009
OG0001074	Syai.g_01051	Syat.g_01015
OG0001075	Syai.g_01053	Syat.g_01037
OG0001076	Syai.g_01069	Syat.g_03315
OG0001077	Syai.g_01081	Syat.g_03290
OG0001078	Syai.g_01105	Syat.g_00118
OG0001079	Syai.g_01118	Syat.g_00378
OG0001080	Syai.g_01606	Syat.g_00368
OG0001081	Syai.g_01222	Syat.g_00366
OG0001082	Syai.g_01223	Syat.g_00365
OG0001083	Syai.g_01230	Syat.g_00390
OG0001084	Syai.g_01231	Syat.g_00391
OG0001085	Syai.g_01241	Syat.g_00408
OG0001086	Syai.g_01243	Syat.g_00410
OG0001087	Syai.g_01953	Syat.g_03277
OG0001088	Syai.g_01957	Syat.g_02496
OG0001089	Syai.g_01996	Syat.g_00818
OG0001090	Syai.g_01387	Syat.g_00659
OG0001091	Syai.g_01389	Syat.g_00661
OG0001092	Syai.g_01391	Syat.g_00663
OG0001093	Syai.g_01397	Syat.g_00669
OG0001094	Syai.g_01315	Syat.g_00473
OG0001096	Syai.g_01371	Syat.g_00516
OG0001097	Syai.g_02057	Syat.g_00743
OG0001098	Syai.g_01603	Syat.g_01672
OG0001099	Syai.g_02558	Syat.g_02943
OG0001100	Syai.g_01253	Syat.g_00418
OG0001101	Syai.g_01254	Syat.g_00420
OG0001102	Syai.g_01257	Syat.g_00423
OG0001103	Syai.g_01260	Syat.g_00425
OG0001104	Syai.g_01300	Syat.g_00458
OG0001105	Syai.g_01304	Syat.g_00461
OG0001106	Syai.g_01517	Syat.g_00598
OG0001107	Syai.g_01505	Syat.g_00580
OG0001108	Syai.g_01496	Syat.g_00570
OG0001109	Syai.g_01488	Syat.g_00568
OG0001110	Syai.g_01486	Syat.g_00566
OG0001111	Syai.g_01484	Syat.g_00564
OG0001112	Syai.g_01482	Syat.g_00562
OG0001113	Syai.g_01481	Syat.g_00561
OG0001114	Syai.g_01480	Syat.g_00560
OG0001115	Syai.g_01476	Syat.g_00557
OG0001116	Syai.g_01474	Syat.g_00555
OG0001117	Syai.g_01473	Syat.g_00554
OG0001118	Syai.g_01472	Syat.g_00553
OG0001119	Syai.g_01470	Syat.g_00551
OG0001120	Syai.g_01466	Syat.g_00546
OG0001122	Syai.g_01437	Syat.g_00711
OG0001123	Syai.g_01430	Syat.g_00704
OG0001124	Syai.g_01428	Syat.g_00702
OG0001125	Syai.g_01426	Syat.g_00700
OG0001126	Syai.g_02021	Syat.g_00790
OG0001127	Syai.g_02020	Syat.g_00789
OG0001128	Syai.g_02017	Syat.g_00786
OG0001129	Syai.g_02015	Syat.g_00784
OG0001130	Syai.g_02014	Syat.g_00783
OG0001131	Syai.g_01281	Syat.g_01674
OG0001132	Syai.g_01620	Syat.g_00965
OG0001133	Syai.g_01072	Syat.g_03311
OG0001136	Syai.g_02146	Syat.g_03257
OG0001137	Syai.g_02126	Syat.g_00306
OG0001138	Syai.g_01763	Syat.g_00214
OG0001139	Syai.g_01765	Syat.g_00209
OG0001140	Syai.g_01766	Syat.g_00208
OG0001141	Syai.g_01767	Syat.g_00207
OG0001142	Syai.g_01768	Syat.g_00206
OG0001143	Syai.g_01778	Syat.g_00925
OG0001144	Syai.g_01788	Syat.g_00906
OG0001145	Syai.g_02165	Syat.g_01117
OG0001146	Syai.g_02185	Syat.g_01158
OG0001147	Syai.g_00869	Syat.g_01368
OG0001148	Syai.g_00626	Syat.g_01297
OG0001149	Syai.g_00625	Syat.g_01298
OG0001150	Syai.g_00624	Syat.g_01299
OG0001151	Syai.g_00611	Syat.g_01420
OG0001152	Syai.g_00610	Syat.g_01421
OG0001153	Syai.g_00903	Syat.g_01346
OG0001154	Syai.g_00901	Syat.g_01347
OG0001155	Syai.g_02298	Syat.g_02774
OG0001156	Syai.g_02301	Syat.g_02978
OG0001157	Syai.g_02302	Syat.g_02977
OG0001158	Syai.g_02303	Syat.g_02976
OG0001159	Syai.g_02304	Syat.g_02975
OG0001160	Syai.g_02355	Syat.g_03104
OG0001161	Syai.g_02803	Syat.g_02384
OG0001162	Syai.g_01374	Syat.g_01528
OG0001163	Syai.g_02363	Syat.g_03112
OG0001164	Syai.g_02369	Syat.g_03116
OG0001165	Syai.g_02374	Syat.g_03121
OG0001166	Syai.g_02400	Syat.g_03050
OG0001167	Syai.g_02254	Syat.g_03019
OG0001168	Syai.g_02256	Syat.g_03017
OG0001169	Syai.g_02258	Syat.g_03015
OG0001170	Syai.g_02260	Syat.g_03013
OG0001171	Syai.g_02270	Syat.g_03001
OG0001172	Syai.g_00323	Syat.g_01858
OG0001173	Syai.g_00324	Syat.g_01857
OG0001174	Syai.g_00332	Syat.g_01849
OG0001175	Syai.g_00333	Syat.g_01848
OG0001176	Syai.g_00352	Syat.g_01831
OG0001178	Syai.g_02383	Syat.g_03137
OG0001180	Syai.g_00410	Syat.g_01654
OG0001181	Syai.g_00414	Syat.g_01650
OG0001182	Syai.g_00423	Syat.g_01642
OG0001183	Syai.g_00429	Syat.g_01632
OG0001184	Syai.g_00156	Syat.g_02160
OG0001185	Syai.g_00117	Syat.g_02200
OG0001186	Syai.g_00084	Syat.g_02235
OG0001187	Syai.g_00081	Syat.g_02256
OG0001188	Syai.g_00078	Syat.g_02261
OG0001189	Syai.g_00061	Syat.g_02287
OG0001190	Syai.g_02776	Syat.g_02692
OG0001191	Syai.g_02788	Syat.g_02675
OG0001192	Syai.g_02793	Syat.g_02663
OG0001193	Syai.g_02835	Syat.g_02513
OG0001194	Syai.g_02838	Syat.g_02515
OG0001195	Syai.g_02839	Syat.g_02516
OG0001196	Syai.g_02913	Syat.g_02398
OG0001197	Syai.g_02915	Syat.g_02396
OG0001199	Syai.g_02480	Syat.g_01475
OG0001200	Syai.g_02482	Syat.g_01477
OG0001202	Syai.g_02674	Syat.g_02812
