Orthogroup	Syai	Prat
OG0000584	Syai.g_01044	Prat.g_00573
OG0000585	Syai.g_01046	Prat.g_00575
OG0000586	Syai.g_01047	Prat.g_00576
OG0000587	Syai.g_01049	Prat.g_00577
OG0000588	Syai.g_01063	Prat.g_00582
OG0000589	Syai.g_01066	Prat.g_00584
OG0000590	Syai.g_01067	Prat.g_00585
OG0000591	Syai.g_01075	Prat.g_00589
OG0000592	Syai.g_01076	Prat.g_00590
OG0000593	Syai.g_01100	Prat.g_01094
OG0000594	Syai.g_01101	Prat.g_01093
OG0000595	Syai.g_01102	Prat.g_01091
OG0000596	Syai.g_01107	Prat.g_01087
OG0000597	Syai.g_01110	Prat.g_01084
OG0000598	Syai.g_01111	Prat.g_01083
OG0000599	Syai.g_01114	Prat.g_01080
OG0000600	Syai.g_01115	Prat.g_01079
OG0000601	Syai.g_01116	Prat.g_01078
OG0000602	Syai.g_01121	Prat.g_01076
OG0000603	Syai.g_01122	Prat.g_01075
OG0000604	Syai.g_01125	Prat.g_01074
OG0000605	Syai.g_01609	Prat.g_01073
OG0000606	Syai.g_01221	Prat.g_01070
OG0000607	Syai.g_01224	Prat.g_01067
OG0000608	Syai.g_01225	Prat.g_01066
OG0000609	Syai.g_01227	Prat.g_01065
OG0000610	Syai.g_01234	Prat.g_01059
OG0000611	Syai.g_01237	Prat.g_01056
OG0000612	Syai.g_01238	Prat.g_01055
OG0000613	Syai.g_00196	Prat.g_00747
OG0000614	Syai.g_01981	Prat.g_00767
OG0000615	Syai.g_01286	Prat.g_00777
OG0000616	Syai.g_02914	Prat.g_01882
OG0000617	Syai.g_01393	Prat.g_00797
OG0000618	Syai.g_01394	Prat.g_00798
OG0000619	Syai.g_01395	Prat.g_00799
OG0000620	Syai.g_01402	Prat.g_00802
OG0000621	Syai.g_01403	Prat.g_00803
OG0000622	Syai.g_01404	Prat.g_00804
OG0000623	Syai.g_01405	Prat.g_00805
OG0000624	Syai.g_01407	Prat.g_00807
OG0000625	Syai.g_01408	Prat.g_00808
OG0000626	Syai.g_01409	Prat.g_00809
OG0000627	Syai.g_01575	Prat.g_00811
OG0000628	Syai.g_01573	Prat.g_00812
OG0000629	Syai.g_01570	Prat.g_00813
OG0000630	Syai.g_01566	Prat.g_00816
OG0000631	Syai.g_01557	Prat.g_00865
OG0000632	Syai.g_01556	Prat.g_00866
OG0000633	Syai.g_01555	Prat.g_00867
OG0000634	Syai.g_01317	Prat.g_01041
OG0000635	Syai.g_01318	Prat.g_01040
OG0000636	Syai.g_01320	Prat.g_01038
OG0000637	Syai.g_01322	Prat.g_01036
OG0000638	Syai.g_01323	Prat.g_01035
OG0000639	Syai.g_01324	Prat.g_01034
OG0000640	Syai.g_01325	Prat.g_01033
OG0000641	Syai.g_01329	Prat.g_01029
OG0000642	Syai.g_01330	Prat.g_01028
OG0000643	Syai.g_01349	Prat.g_01027
OG0000644	Syai.g_01350	Prat.g_01026
OG0000645	Syai.g_01352	Prat.g_01025
OG0000646	Syai.g_01355	Prat.g_01023
OG0000647	Syai.g_01357	Prat.g_01021
OG0000648	Syai.g_01362	Prat.g_01019
OG0000649	Syai.g_01363	Prat.g_01018
OG0000650	Syai.g_01364	Prat.g_01017
OG0000651	Syai.g_01365	Prat.g_01016
OG0000652	Syai.g_01366	Prat.g_01015
OG0000653	Syai.g_01368	Prat.g_01013
OG0000654	Syai.g_01369	Prat.g_01012
OG0000655	Syai.g_01370	Prat.g_01011
OG0000656	Syai.g_01373	Prat.g_01008
OG0000657	Syai.g_02045	Prat.g_01002
OG0000658	Syai.g_02049	Prat.g_01001
OG0000659	Syai.g_02050	Prat.g_01000
OG0000660	Syai.g_02054	Prat.g_00996
OG0000661	Syai.g_02056	Prat.g_00994
OG0000662	Syai.g_02058	Prat.g_00992
OG0000663	Syai.g_02061	Prat.g_00990
OG0000664	Syai.g_02062	Prat.g_00989
OG0000665	Syai.g_02431	Prat.g_00983
OG0000666	Syai.g_01610	Prat.g_00982
OG0000667	Syai.g_01724	Prat.g_00978
OG0000668	Syai.g_01436	Prat.g_00694
OG0000669	Syai.g_01251	Prat.g_00705
OG0000670	Syai.g_00561	Prat.g_00708
OG0000671	Syai.g_01255	Prat.g_00710
OG0000672	Syai.g_01259	Prat.g_00713
OG0000673	Syai.g_01262	Prat.g_00717
OG0000674	Syai.g_01264	Prat.g_00719
OG0000675	Syai.g_01265	Prat.g_00720
OG0000676	Syai.g_01275	Prat.g_00722
OG0000677	Syai.g_01276	Prat.g_00723
OG0000678	Syai.g_01279	Prat.g_00725
OG0000679	Syai.g_01288	Prat.g_00730
OG0000680	Syai.g_01289	Prat.g_00731
OG0000681	Syai.g_01292	Prat.g_00734
OG0000682	Syai.g_01293	Prat.g_00735
OG0000683	Syai.g_01294	Prat.g_00736
OG0000684	Syai.g_01299	Prat.g_00738
OG0000685	Syai.g_01301	Prat.g_00740
OG0000686	Syai.g_01302	Prat.g_00741
OG0000687	Syai.g_01303	Prat.g_00742
OG0000688	Syai.g_01307	Prat.g_01051
OG0000689	Syai.g_01309	Prat.g_01050
OG0000690	Syai.g_01310	Prat.g_01049
OG0000691	Syai.g_01311	Prat.g_01048
OG0000692	Syai.g_01312	Prat.g_01046
OG0000693	Syai.g_01313	Prat.g_01045
OG0000694	Syai.g_01314	Prat.g_01044
OG0000695	Syai.g_01553	Prat.g_00869
OG0000696	Syai.g_01552	Prat.g_00870
OG0000697	Syai.g_01550	Prat.g_00871
OG0000698	Syai.g_01547	Prat.g_00874
OG0000699	Syai.g_01545	Prat.g_00876
OG0000700	Syai.g_01544	Prat.g_00877
OG0000701	Syai.g_01543	Prat.g_00878
OG0000702	Syai.g_01521	Prat.g_00880
OG0000703	Syai.g_01520	Prat.g_00881
OG0000704	Syai.g_01518	Prat.g_00883
OG0000705	Syai.g_01511	Prat.g_00889
OG0000706	Syai.g_01510	Prat.g_00890
OG0000707	Syai.g_01509	Prat.g_00891
OG0000708	Syai.g_01506	Prat.g_00893
OG0000709	Syai.g_01497	Prat.g_00897
OG0000710	Syai.g_01487	Prat.g_00900
OG0000711	Syai.g_01456	Prat.g_00916
OG0000712	Syai.g_01454	Prat.g_00917
OG0000713	Syai.g_01453	Prat.g_00918
OG0000714	Syai.g_01451	Prat.g_00919
OG0000715	Syai.g_01449	Prat.g_00921
OG0000716	Syai.g_01445	Prat.g_00923
OG0000717	Syai.g_01444	Prat.g_00924
OG0000718	Syai.g_01440	Prat.g_00929
OG0000719	Syai.g_01438	Prat.g_00931
OG0000720	Syai.g_01425	Prat.g_00942
OG0000721	Syai.g_01423	Prat.g_00946
OG0000722	Syai.g_01422	Prat.g_00947
OG0000723	Syai.g_01411	Prat.g_00951
OG0000724	Syai.g_02013	Prat.g_00960
OG0000725	Syai.g_02004	Prat.g_00966
OG0000726	Syai.g_02003	Prat.g_00967
OG0000727	Syai.g_02002	Prat.g_00968
OG0000728	Syai.g_02000	Prat.g_00970
OG0000729	Syai.g_00097	Prat.g_01214
OG0000730	Syai.g_00483	Prat.g_01199
OG0000731	Syai.g_00495	Prat.g_00354
OG0000732	Syai.g_00058	Prat.g_01831
OG0000733	Syai.g_02805	Prat.g_01560
OG0000734	Syai.g_02548	Prat.g_01171
OG0000735	Syai.g_02159	Prat.g_01169
OG0000736	Syai.g_02158	Prat.g_01168
OG0000737	Syai.g_02157	Prat.g_01167
OG0000738	Syai.g_02152	Prat.g_01163
OG0000739	Syai.g_02151	Prat.g_01162
OG0000740	Syai.g_02150	Prat.g_01161
OG0000741	Syai.g_02147	Prat.g_01159
OG0000742	Syai.g_02145	Prat.g_01157
OG0000743	Syai.g_02143	Prat.g_01155
OG0000744	Syai.g_02142	Prat.g_01154
OG0000745	Syai.g_02140	Prat.g_01153
OG0000746	Syai.g_02138	Prat.g_01151
OG0000747	Syai.g_02137	Prat.g_01150
OG0000748	Syai.g_02125	Prat.g_01146
OG0000749	Syai.g_02123	Prat.g_01145
OG0000750	Syai.g_02122	Prat.g_01144
OG0000751	Syai.g_02116	Prat.g_01141
OG0000752	Syai.g_02114	Prat.g_01139
OG0000753	Syai.g_02111	Prat.g_01136
OG0000754	Syai.g_01750	Prat.g_01134
OG0000755	Syai.g_01760	Prat.g_01128
OG0000756	Syai.g_01761	Prat.g_01127
OG0000757	Syai.g_01769	Prat.g_01121
OG0000758	Syai.g_01770	Prat.g_01120
OG0000759	Syai.g_01771	Prat.g_01119
OG0000760	Syai.g_01772	Prat.g_01118
OG0000761	Syai.g_01775	Prat.g_01117
OG0000762	Syai.g_01777	Prat.g_01116
OG0000763	Syai.g_01779	Prat.g_01114
OG0000764	Syai.g_01780	Prat.g_01113
OG0000765	Syai.g_01797	Prat.g_01104
OG0000766	Syai.g_01798	Prat.g_01103
OG0000767	Syai.g_01800	Prat.g_01101
OG0000768	Syai.g_01801	Prat.g_01100
OG0000769	Syai.g_01803	Prat.g_01098
OG0000770	Syai.g_01822	Prat.g_00594
OG0000771	Syai.g_02019	Prat.g_01509
OG0000772	Syai.g_01639	Prat.g_00626
OG0000773	Syai.g_02164	Prat.g_01240
OG0000774	Syai.g_02168	Prat.g_01242
OG0000775	Syai.g_02172	Prat.g_01244
OG0000776	Syai.g_02173	Prat.g_01245
OG0000777	Syai.g_02174	Prat.g_01246
OG0000778	Syai.g_02175	Prat.g_01247
OG0000779	Syai.g_02181	Prat.g_01251
OG0000780	Syai.g_02184	Prat.g_01252
OG0000781	Syai.g_02188	Prat.g_01255
OG0000782	Syai.g_02189	Prat.g_01256
OG0000783	Syai.g_02190	Prat.g_01257
OG0000784	Syai.g_02191	Prat.g_01258
OG0000785	Syai.g_02193	Prat.g_01260
OG0000786	Syai.g_00816	Prat.g_01263
OG0000787	Syai.g_00815	Prat.g_01264
OG0000788	Syai.g_01117	Prat.g_01471
OG0000789	Syai.g_01596	Prat.g_01455
OG0000790	Syai.g_00623	Prat.g_01296
OG0000791	Syai.g_00621	Prat.g_01298
OG0000792	Syai.g_00620	Prat.g_01299
OG0000793	Syai.g_00615	Prat.g_01302
OG0000794	Syai.g_00614	Prat.g_01303
OG0000795	Syai.g_00613	Prat.g_01304
OG0000796	Syai.g_00609	Prat.g_01308
OG0000797	Syai.g_00608	Prat.g_01309
OG0000799	Syai.g_00996	Prat.g_01333
OG0000800	Syai.g_00993	Prat.g_01334
OG0000801	Syai.g_00992	Prat.g_01335
OG0000802	Syai.g_00988	Prat.g_01337
OG0000803	Syai.g_00983	Prat.g_01339
OG0000804	Syai.g_00980	Prat.g_01340
OG0000805	Syai.g_00965	Prat.g_01342
OG0000806	Syai.g_00963	Prat.g_01344
OG0000807	Syai.g_00961	Prat.g_01345
OG0000808	Syai.g_00960	Prat.g_01346
OG0000809	Syai.g_00957	Prat.g_01350
OG0000810	Syai.g_00956	Prat.g_01351
OG0000811	Syai.g_00950	Prat.g_01356
OG0000812	Syai.g_00948	Prat.g_01358
OG0000813	Syai.g_00947	Prat.g_01359
OG0000814	Syai.g_00945	Prat.g_01361
OG0000815	Syai.g_00944	Prat.g_01362
OG0000816	Syai.g_00942	Prat.g_01364
OG0000817	Syai.g_00941	Prat.g_01365
OG0000818	Syai.g_00935	Prat.g_01370
OG0000819	Syai.g_00934	Prat.g_01371
OG0000820	Syai.g_00933	Prat.g_01372
OG0000821	Syai.g_00916	Prat.g_01378
OG0000822	Syai.g_00914	Prat.g_01379
OG0000823	Syai.g_00913	Prat.g_01380
OG0000824	Syai.g_00907	Prat.g_01383
OG0000825	Syai.g_00906	Prat.g_01384
OG0000826	Syai.g_00905	Prat.g_01385
OG0000827	Syai.g_00904	Prat.g_01386
OG0000828	Syai.g_00900	Prat.g_01389
OG0000829	Syai.g_00899	Prat.g_01390
OG0000830	Syai.g_00898	Prat.g_01391
OG0000831	Syai.g_00896	Prat.g_01393
OG0000832	Syai.g_02296	Prat.g_01405
OG0000833	Syai.g_02305	Prat.g_01414
OG0000834	Syai.g_02307	Prat.g_01415
OG0000835	Syai.g_02308	Prat.g_01416
OG0000836	Syai.g_02312	Prat.g_01417
OG0000837	Syai.g_02313	Prat.g_01418
OG0000838	Syai.g_02323	Prat.g_01421
OG0000839	Syai.g_02324	Prat.g_01422
OG0000840	Syai.g_02325	Prat.g_01423
OG0000841	Syai.g_02326	Prat.g_01424
OG0000842	Syai.g_02327	Prat.g_01425
OG0000843	Syai.g_02328	Prat.g_01426
OG0000844	Syai.g_02330	Prat.g_01427
OG0000845	Syai.g_02331	Prat.g_01428
OG0000846	Syai.g_02332	Prat.g_01429
OG0000847	Syai.g_02333	Prat.g_01430
OG0000848	Syai.g_02335	Prat.g_01431
OG0000849	Syai.g_02336	Prat.g_01432
OG0000850	Syai.g_02339	Prat.g_01434
OG0000851	Syai.g_02352	Prat.g_01435
OG0000852	Syai.g_02353	Prat.g_01436
OG0000853	Syai.g_02357	Prat.g_01441
OG0000854	Syai.g_02359	Prat.g_01443
OG0000855	Syai.g_02360	Prat.g_01444
OG0000856	Syai.g_01078	Prat.g_01457
OG0000857	Syai.g_01356	Prat.g_01022
OG0000858	Syai.g_02366	Prat.g_01585
OG0000859	Syai.g_02367	Prat.g_01586
OG0000860	Syai.g_02380	Prat.g_01594
OG0000861	Syai.g_02381	Prat.g_01595
OG0000862	Syai.g_02382	Prat.g_01596
OG0000863	Syai.g_02385	Prat.g_01598
OG0000864	Syai.g_02386	Prat.g_01599
OG0000865	Syai.g_02387	Prat.g_01600
OG0000866	Syai.g_02388	Prat.g_01601
OG0000867	Syai.g_02389	Prat.g_01602
OG0000868	Syai.g_02392	Prat.g_01603
OG0000869	Syai.g_02396	Prat.g_01606
OG0000870	Syai.g_02401	Prat.g_01611
OG0000871	Syai.g_02402	Prat.g_01612
OG0000872	Syai.g_02409	Prat.g_01613
OG0000873	Syai.g_02412	Prat.g_01616
OG0000874	Syai.g_02408	Prat.g_01619
OG0000875	Syai.g_02416	Prat.g_01621
OG0000876	Syai.g_02243	Prat.g_01622
OG0000877	Syai.g_02250	Prat.g_01624
OG0000878	Syai.g_02251	Prat.g_01625
OG0000879	Syai.g_02252	Prat.g_01626
OG0000880	Syai.g_02253	Prat.g_01627
OG0000881	Syai.g_02257	Prat.g_01631
OG0000882	Syai.g_02262	Prat.g_01636
OG0000883	Syai.g_02264	Prat.g_01639
OG0000884	Syai.g_02266	Prat.g_01641
OG0000885	Syai.g_02267	Prat.g_01642
OG0000886	Syai.g_02268	Prat.g_01643
OG0000887	Syai.g_02269	Prat.g_01644
OG0000888	Syai.g_02271	Prat.g_01646
OG0000889	Syai.g_02273	Prat.g_01648
OG0000890	Syai.g_02279	Prat.g_01649
OG0000891	Syai.g_02280	Prat.g_01650
OG0000892	Syai.g_02282	Prat.g_01652
OG0000893	Syai.g_00318	Prat.g_01655
OG0000894	Syai.g_00321	Prat.g_01658
OG0000895	Syai.g_00325	Prat.g_01662
OG0000896	Syai.g_00326	Prat.g_01663
OG0000897	Syai.g_00328	Prat.g_01665
OG0000898	Syai.g_00329	Prat.g_01666
OG0000899	Syai.g_00330	Prat.g_01667
OG0000900	Syai.g_00331	Prat.g_01668
OG0000901	Syai.g_00336	Prat.g_01671
OG0000902	Syai.g_00338	Prat.g_01673
OG0000903	Syai.g_00353	Prat.g_01677
OG0000904	Syai.g_00348	Prat.g_01682
OG0000905	Syai.g_00342	Prat.g_01675
OG0000906	Syai.g_00340	Prat.g_01674
OG0000907	Syai.g_00358	Prat.g_01684
OG0000908	Syai.g_00361	Prat.g_01687
OG0000909	Syai.g_00362	Prat.g_01688
OG0000910	Syai.g_00363	Prat.g_01689
OG0000911	Syai.g_00365	Prat.g_01691
OG0000912	Syai.g_00366	Prat.g_01692
OG0000913	Syai.g_00367	Prat.g_01693
OG0000914	Syai.g_00368	Prat.g_01694
OG0000915	Syai.g_00370	Prat.g_01695
OG0000916	Syai.g_00371	Prat.g_01696
OG0000917	Syai.g_00372	Prat.g_01697
OG0000918	Syai.g_00373	Prat.g_01698
OG0000919	Syai.g_00374	Prat.g_01699
OG0000920	Syai.g_00375	Prat.g_01700
OG0000921	Syai.g_00376	Prat.g_01701
OG0000922	Syai.g_00377	Prat.g_01702
OG0000923	Syai.g_00381	Prat.g_01706
OG0000924	Syai.g_00382	Prat.g_01707
OG0000925	Syai.g_00383	Prat.g_01708
OG0000926	Syai.g_00384	Prat.g_01709
OG0000927	Syai.g_00386	Prat.g_01711
OG0000928	Syai.g_00387	Prat.g_01712
OG0000929	Syai.g_00388	Prat.g_01713
OG0000930	Syai.g_00389	Prat.g_01714
OG0000931	Syai.g_00390	Prat.g_01715
OG0000932	Syai.g_00391	Prat.g_01327
OG0000933	Syai.g_00397	Prat.g_01719
OG0000934	Syai.g_00399	Prat.g_01721
OG0000935	Syai.g_00400	Prat.g_01722
OG0000936	Syai.g_00401	Prat.g_01723
OG0000937	Syai.g_00402	Prat.g_01724
OG0000938	Syai.g_00405	Prat.g_01727
OG0000939	Syai.g_00406	Prat.g_01728
OG0000940	Syai.g_00413	Prat.g_01735
OG0000941	Syai.g_00415	Prat.g_01737
OG0000942	Syai.g_00417	Prat.g_01739
OG0000943	Syai.g_00418	Prat.g_01740
OG0000944	Syai.g_00420	Prat.g_01742
OG0000945	Syai.g_00422	Prat.g_01744
OG0000946	Syai.g_00428	Prat.g_01748
OG0000947	Syai.g_00431	Prat.g_01750
OG0000948	Syai.g_00432	Prat.g_01751
OG0000949	Syai.g_00174	Prat.g_01754
OG0000950	Syai.g_00163	Prat.g_01760
OG0000951	Syai.g_00158	Prat.g_01764
OG0000952	Syai.g_00136	Prat.g_01768
OG0000953	Syai.g_00132	Prat.g_01772
OG0000954	Syai.g_00127	Prat.g_01777
OG0000955	Syai.g_00126	Prat.g_01778
OG0000956	Syai.g_00124	Prat.g_01780
OG0000957	Syai.g_00113	Prat.g_01786
OG0000958	Syai.g_00112	Prat.g_01787
OG0000959	Syai.g_00108	Prat.g_01791
OG0000960	Syai.g_00107	Prat.g_01792
OG0000961	Syai.g_00100	Prat.g_01795
OG0000962	Syai.g_00098	Prat.g_01797
OG0000963	Syai.g_00094	Prat.g_01801
OG0000964	Syai.g_00093	Prat.g_01802
OG0000965	Syai.g_00092	Prat.g_01803
OG0000966	Syai.g_00082	Prat.g_01809
OG0000967	Syai.g_00077	Prat.g_01813
OG0000968	Syai.g_00085	Prat.g_01815
OG0000969	Syai.g_00080	Prat.g_01816
OG0000970	Syai.g_00079	Prat.g_01817
OG0000971	Syai.g_00074	Prat.g_01818
OG0000972	Syai.g_00073	Prat.g_01819
OG0000973	Syai.g_00072	Prat.g_01820
OG0000974	Syai.g_00071	Prat.g_01821
OG0000975	Syai.g_00070	Prat.g_01822
OG0000976	Syai.g_00069	Prat.g_01823
OG0000977	Syai.g_00067	Prat.g_01824
OG0000978	Syai.g_00065	Prat.g_01825
OG0000979	Syai.g_00062	Prat.g_01828
OG0000980	Syai.g_00059	Prat.g_01830
OG0000981	Syai.g_00056	Prat.g_01833
OG0000982	Syai.g_02777	Prat.g_01835
OG0000983	Syai.g_02778	Prat.g_01836
OG0000984	Syai.g_02779	Prat.g_01837
OG0000985	Syai.g_02781	Prat.g_01840
OG0000986	Syai.g_02784	Prat.g_01842
OG0000987	Syai.g_02786	Prat.g_01843
OG0000988	Syai.g_02790	Prat.g_01846
OG0000989	Syai.g_02797	Prat.g_01850
OG0000990	Syai.g_02825	Prat.g_01856
OG0000991	Syai.g_02827	Prat.g_01857
OG0000992	Syai.g_02830	Prat.g_01860
OG0000993	Syai.g_02831	Prat.g_01861
OG0000994	Syai.g_02834	Prat.g_01862
OG0000995	Syai.g_02840	Prat.g_01866
OG0000996	Syai.g_02891	Prat.g_01867
OG0000997	Syai.g_02900	Prat.g_01869
OG0000998	Syai.g_02902	Prat.g_01871
OG0000999	Syai.g_02903	Prat.g_01872
OG0001000	Syai.g_02906	Prat.g_01875
OG0001001	Syai.g_02911	Prat.g_01879
OG0001002	Syai.g_02918	Prat.g_01884
OG0001003	Syai.g_02919	Prat.g_01885
OG0001004	Syai.g_02920	Prat.g_01886
OG0001005	Syai.g_02921	Prat.g_01887
OG0001006	Syai.g_02931	Prat.g_01891
OG0001007	Syai.g_02933	Prat.g_01893
OG0001008	Syai.g_02227	Prat.g_00397
OG0001009	Syai.g_00034	Prat.g_00028
OG0001010	Syai.g_00035	Prat.g_00029
OG0001011	Syai.g_00037	Prat.g_00031
OG0001012	Syai.g_02773	Prat.g_00046
OG0001013	Syai.g_02750	Prat.g_00053
OG0001014	Syai.g_02726	Prat.g_00056
OG0001015	Syai.g_02725	Prat.g_00057
OG0001016	Syai.g_02479	Prat.g_00070
OG0001017	Syai.g_02485	Prat.g_00074
OG0001018	Syai.g_02487	Prat.g_00076
OG0001019	Syai.g_02508	Prat.g_00087
OG0001020	Syai.g_02516	Prat.g_00088
OG0001021	Syai.g_02523	Prat.g_00089
OG0001022	Syai.g_02528	Prat.g_00091
OG0001023	Syai.g_02529	Prat.g_00092
OG0001024	Syai.g_02533	Prat.g_00095
OG0001025	Syai.g_02540	Prat.g_00102
OG0001026	Syai.g_02550	Prat.g_00110
OG0001027	Syai.g_02555	Prat.g_00111
OG0001028	Syai.g_02557	Prat.g_00113
OG0001029	Syai.g_02559	Prat.g_00114
OG0001030	Syai.g_02580	Prat.g_00130
OG0001031	Syai.g_02656	Prat.g_00188
OG0001032	Syai.g_02658	Prat.g_00189
OG0001033	Syai.g_02685	Prat.g_00210
OG0001034	Syai.g_00537	Prat.g_00241
OG0001035	Syai.g_00295	Prat.g_00261
OG0001036	Syai.g_00290	Prat.g_00266
OG0001037	Syai.g_00288	Prat.g_00267
OG0001038	Syai.g_00261	Prat.g_00285
OG0001039	Syai.g_00258	Prat.g_00288
OG0001040	Syai.g_00255	Prat.g_00291
OG0001041	Syai.g_00250	Prat.g_00295
OG0001042	Syai.g_00225	Prat.g_00312
OG0001043	Syai.g_00221	Prat.g_00313
OG0001044	Syai.g_00485	Prat.g_00347
OG0001045	Syai.g_00498	Prat.g_00356
OG0001046	Syai.g_01471	Prat.g_01469
OG0001047	Syai.g_02225	Prat.g_00399
OG0001048	Syai.g_02224	Prat.g_00400
OG0001049	Syai.g_02215	Prat.g_00403
OG0001050	Syai.g_02214	Prat.g_00404
OG0001051	Syai.g_02213	Prat.g_00405
OG0001052	Syai.g_00861	Prat.g_00430
OG0001053	Syai.g_00641	Prat.g_00443
OG0001054	Syai.g_00658	Prat.g_00459
OG0001055	Syai.g_00679	Prat.g_00480
OG0001056	Syai.g_00713	Prat.g_00498
OG0001057	Syai.g_00721	Prat.g_00502
OG0001058	Syai.g_00734	Prat.g_00510
OG0001059	Syai.g_00738	Prat.g_00515
OG0001060	Syai.g_00744	Prat.g_00522
OG0001061	Syai.g_00765	Prat.g_00538
OG0001062	Syai.g_00767	Prat.g_00540
OG0001063	Syai.g_00774	Prat.g_00542
OG0001064	Syai.g_00775	Prat.g_00543
OG0001065	Syai.g_00776	Prat.g_00544
OG0001066	Syai.g_00777	Prat.g_00545
OG0001067	Syai.g_00778	Prat.g_00546
OG0001068	Syai.g_00779	Prat.g_00547
OG0001069	Syai.g_00780	Prat.g_00548
OG0001070	Syai.g_00783	Prat.g_00550
OG0001071	Syai.g_00784	Prat.g_00551
OG0001072	Syai.g_00788	Prat.g_00552
OG0001073	Syai.g_00807	Prat.g_00566
OG0001074	Syai.g_01051	Prat.g_00579
OG0001075	Syai.g_01053	Prat.g_00580
OG0001076	Syai.g_01069	Prat.g_00587
OG0001077	Syai.g_01081	Prat.g_00592
OG0001078	Syai.g_01105	Prat.g_01089
OG0001079	Syai.g_01118	Prat.g_01077
OG0001080	Syai.g_01606	Prat.g_01071
OG0001081	Syai.g_01222	Prat.g_01069
OG0001082	Syai.g_01223	Prat.g_01068
OG0001083	Syai.g_01230	Prat.g_01063
OG0001084	Syai.g_01231	Prat.g_01062
OG0001085	Syai.g_01241	Prat.g_00744
OG0001086	Syai.g_01243	Prat.g_00745
OG0001087	Syai.g_01953	Prat.g_00762
OG0001088	Syai.g_01957	Prat.g_00763
OG0001089	Syai.g_01996	Prat.g_00774
OG0001090	Syai.g_01387	Prat.g_00789
OG0001091	Syai.g_01389	Prat.g_00791
OG0001092	Syai.g_01391	Prat.g_00792
OG0001093	Syai.g_01397	Prat.g_00800
OG0001094	Syai.g_01315	Prat.g_01043
OG0001096	Syai.g_01371	Prat.g_01010
OG0001097	Syai.g_02057	Prat.g_00993
OG0001098	Syai.g_01603	Prat.g_00974
OG0001099	Syai.g_02558	Prat.g_00699
OG0001100	Syai.g_01253	Prat.g_00707
OG0001101	Syai.g_01254	Prat.g_00709
OG0001102	Syai.g_01257	Prat.g_00712
OG0001103	Syai.g_01260	Prat.g_00715
OG0001104	Syai.g_01300	Prat.g_00739
OG0001105	Syai.g_01304	Prat.g_00743
OG0001106	Syai.g_01517	Prat.g_00884
OG0001107	Syai.g_01505	Prat.g_00894
OG0001108	Syai.g_01496	Prat.g_00898
OG0001109	Syai.g_01488	Prat.g_00899
OG0001110	Syai.g_01486	Prat.g_00901
OG0001111	Syai.g_01484	Prat.g_00902
OG0001112	Syai.g_01482	Prat.g_00903
OG0001113	Syai.g_01481	Prat.g_00904
OG0001114	Syai.g_01480	Prat.g_00905
OG0001115	Syai.g_01476	Prat.g_00907
OG0001116	Syai.g_01474	Prat.g_00908
OG0001117	Syai.g_01473	Prat.g_00909
OG0001118	Syai.g_01472	Prat.g_00910
OG0001119	Syai.g_01470	Prat.g_00911
OG0001120	Syai.g_01466	Prat.g_00913
OG0001122	Syai.g_01437	Prat.g_00932
OG0001123	Syai.g_01430	Prat.g_00937
OG0001124	Syai.g_01428	Prat.g_00939
OG0001125	Syai.g_01426	Prat.g_00941
OG0001126	Syai.g_02021	Prat.g_00955
OG0001127	Syai.g_02020	Prat.g_00956
OG0001128	Syai.g_02017	Prat.g_00957
OG0001129	Syai.g_02015	Prat.g_00958
OG0001130	Syai.g_02014	Prat.g_00959
OG0001131	Syai.g_01281	Prat.g_01204
OG0001132	Syai.g_01620	Prat.g_01479
OG0001133	Syai.g_01072	Prat.g_01211
OG0001134	Syai.g_01745	Prat.g_01495, Prat.g_01561
OG0001136	Syai.g_02146	Prat.g_01158
OG0001137	Syai.g_02126	Prat.g_01147
OG0001138	Syai.g_01763	Prat.g_01126
OG0001139	Syai.g_01765	Prat.g_01124
OG0001141	Syai.g_01767	Prat.g_01123
OG0001142	Syai.g_01768	Prat.g_01122
OG0001143	Syai.g_01778	Prat.g_01115
OG0001144	Syai.g_01788	Prat.g_01110
OG0001145	Syai.g_02165	Prat.g_01241
OG0001146	Syai.g_02185	Prat.g_01253
OG0001147	Syai.g_00869	Prat.g_01287
OG0001148	Syai.g_00626	Prat.g_01293
OG0001149	Syai.g_00625	Prat.g_01294
OG0001150	Syai.g_00624	Prat.g_01295
OG0001151	Syai.g_00611	Prat.g_01306
OG0001152	Syai.g_00610	Prat.g_01307
OG0001153	Syai.g_00903	Prat.g_01387
OG0001154	Syai.g_00901	Prat.g_01388
OG0001155	Syai.g_02298	Prat.g_01407
OG0001156	Syai.g_02301	Prat.g_01410
OG0001157	Syai.g_02302	Prat.g_01411
OG0001158	Syai.g_02303	Prat.g_01412
OG0001159	Syai.g_02304	Prat.g_01413
OG0001160	Syai.g_02355	Prat.g_01439
OG0001161	Syai.g_02803	Prat.g_01502
OG0001162	Syai.g_01374	Prat.g_01500
OG0001163	Syai.g_02363	Prat.g_01583
OG0001164	Syai.g_02369	Prat.g_01587
OG0001165	Syai.g_02374	Prat.g_01590
OG0001166	Syai.g_02400	Prat.g_01610
OG0001167	Syai.g_02254	Prat.g_01628
OG0001168	Syai.g_02256	Prat.g_01630
OG0001169	Syai.g_02258	Prat.g_01632
OG0001170	Syai.g_02260	Prat.g_01634
