Orthogroup	Syai	Syaa
OG0000542	Syai.g_00668	Syaa.g_02021
OG0000543	Syai.g_00670	Syaa.g_02019
OG0000544	Syai.g_00671	Syaa.g_02018
OG0000545	Syai.g_00673	Syaa.g_02016
OG0000546	Syai.g_00675	Syaa.g_02014
OG0000547	Syai.g_00677	Syaa.g_02012
OG0000548	Syai.g_00678	Syaa.g_02011
OG0000549	Syai.g_00684	Syaa.g_02003
OG0000550	Syai.g_00689	Syaa.g_01998
OG0000551	Syai.g_00694	Syaa.g_01993
OG0000552	Syai.g_00695	Syaa.g_01992
OG0000553	Syai.g_00698	Syaa.g_01990
OG0000554	Syai.g_00708	Syaa.g_01979
OG0000555	Syai.g_00725	Syaa.g_01961
OG0000556	Syai.g_00728	Syaa.g_01957
OG0000557	Syai.g_00730	Syaa.g_01955
OG0000558	Syai.g_00732	Syaa.g_01953
OG0000559	Syai.g_00736	Syaa.g_01949
OG0000560	Syai.g_00739	Syaa.g_01946
OG0000561	Syai.g_00740	Syaa.g_01945
OG0000562	Syai.g_00741	Syaa.g_01944
OG0000563	Syai.g_00742	Syaa.g_01943
OG0000564	Syai.g_00743	Syaa.g_01942
OG0000565	Syai.g_00746	Syaa.g_01939
OG0000566	Syai.g_00750	Syaa.g_01935
OG0000567	Syai.g_00754	Syaa.g_01931
OG0000568	Syai.g_00758	Syaa.g_01928
OG0000569	Syai.g_00759	Syaa.g_01925
OG0000570	Syai.g_00760	Syaa.g_01924
OG0000571	Syai.g_00764	Syaa.g_01920
OG0000572	Syai.g_00782	Syaa.g_01904
OG0000573	Syai.g_00790	Syaa.g_01896
OG0000574	Syai.g_00796	Syaa.g_01895
OG0000575	Syai.g_00800	Syaa.g_01891
OG0000576	Syai.g_00802	Syaa.g_01889
OG0000577	Syai.g_00803	Syaa.g_01888
OG0000578	Syai.g_00804	Syaa.g_01887
OG0000579	Syai.g_00805	Syaa.g_01886
OG0000580	Syai.g_00806	Syaa.g_01885
OG0000581	Syai.g_00812	Syaa.g_01879
OG0000582	Syai.g_01042	Syaa.g_01687
OG0000583	Syai.g_01043	Syaa.g_01686
OG0000584	Syai.g_01044	Syaa.g_01685
OG0000585	Syai.g_01046	Syaa.g_01683
OG0000586	Syai.g_01047	Syaa.g_01682
OG0000587	Syai.g_01049	Syaa.g_01680
OG0000588	Syai.g_01063	Syaa.g_01666
OG0000589	Syai.g_01066	Syaa.g_01662
OG0000590	Syai.g_01067	Syaa.g_01661
OG0000591	Syai.g_01075	Syaa.g_01653
OG0000592	Syai.g_01076	Syaa.g_01652
OG0000593	Syai.g_01100	Syaa.g_01638
OG0000594	Syai.g_01101	Syaa.g_01637
OG0000595	Syai.g_01102	Syaa.g_01636
OG0000596	Syai.g_01107	Syaa.g_01630
OG0000597	Syai.g_01110	Syaa.g_01627
OG0000598	Syai.g_01111	Syaa.g_01626
OG0000599	Syai.g_01114	Syaa.g_01623
OG0000600	Syai.g_01115	Syaa.g_01622
OG0000601	Syai.g_01116	Syaa.g_01621
OG0000602	Syai.g_01121	Syaa.g_01616
OG0000603	Syai.g_01122	Syaa.g_01615
OG0000604	Syai.g_01125	Syaa.g_01612
OG0000605	Syai.g_01609	Syaa.g_01447
OG0000606	Syai.g_01221	Syaa.g_01055
OG0000607	Syai.g_01224	Syaa.g_01058
OG0000608	Syai.g_01225	Syaa.g_01059
OG0000609	Syai.g_01227	Syaa.g_01061
OG0000610	Syai.g_01234	Syaa.g_01068
OG0000611	Syai.g_01237	Syaa.g_01071
OG0000612	Syai.g_01238	Syaa.g_01072
OG0000613	Syai.g_00196	Syaa.g_00199
OG0000614	Syai.g_01981	Syaa.g_00906
OG0000615	Syai.g_01286	Syaa.g_01113
OG0000616	Syai.g_02914	Syaa.g_02742
OG0000617	Syai.g_01393	Syaa.g_01244
OG0000618	Syai.g_01394	Syaa.g_01245
OG0000619	Syai.g_01395	Syaa.g_01246
OG0000620	Syai.g_01402	Syaa.g_01259
OG0000621	Syai.g_01403	Syaa.g_01260
OG0000622	Syai.g_01404	Syaa.g_01261
OG0000623	Syai.g_01405	Syaa.g_01262
OG0000624	Syai.g_01407	Syaa.g_01264
OG0000625	Syai.g_01408	Syaa.g_01265
OG0000626	Syai.g_01409	Syaa.g_01266
OG0000627	Syai.g_01575	Syaa.g_01414
OG0000628	Syai.g_01573	Syaa.g_01413
OG0000629	Syai.g_01570	Syaa.g_01410
OG0000630	Syai.g_01566	Syaa.g_01406
OG0000631	Syai.g_01557	Syaa.g_01400
OG0000632	Syai.g_01556	Syaa.g_01399
OG0000633	Syai.g_01555	Syaa.g_01397
OG0000634	Syai.g_01317	Syaa.g_01150
OG0000635	Syai.g_01318	Syaa.g_01151
OG0000636	Syai.g_01320	Syaa.g_01153
OG0000637	Syai.g_01322	Syaa.g_01155
OG0000638	Syai.g_01323	Syaa.g_01156
OG0000639	Syai.g_01324	Syaa.g_01157
OG0000640	Syai.g_01325	Syaa.g_01158
OG0000641	Syai.g_01329	Syaa.g_01162
OG0000642	Syai.g_01330	Syaa.g_01163
OG0000643	Syai.g_01349	Syaa.g_01165
OG0000644	Syai.g_01350	Syaa.g_01166
OG0000645	Syai.g_01352	Syaa.g_01184
OG0000646	Syai.g_01355	Syaa.g_01187
OG0000647	Syai.g_01357	Syaa.g_01189
OG0000648	Syai.g_01362	Syaa.g_01191
OG0000649	Syai.g_01363	Syaa.g_01192
OG0000650	Syai.g_01364	Syaa.g_01193
OG0000651	Syai.g_01365	Syaa.g_01194
OG0000652	Syai.g_01366	Syaa.g_01195
OG0000653	Syai.g_01368	Syaa.g_01197
OG0000654	Syai.g_01369	Syaa.g_01198
OG0000655	Syai.g_01370	Syaa.g_01199
OG0000656	Syai.g_01373	Syaa.g_01202
OG0000657	Syai.g_02045	Syaa.g_00838
OG0000658	Syai.g_02049	Syaa.g_00836
OG0000659	Syai.g_02050	Syaa.g_00835
OG0000660	Syai.g_02054	Syaa.g_00831
OG0000661	Syai.g_02056	Syaa.g_00829
OG0000662	Syai.g_02058	Syaa.g_00827
OG0000663	Syai.g_02061	Syaa.g_00824
OG0000664	Syai.g_02062	Syaa.g_00823
OG0000665	Syai.g_02431	Syaa.g_01442
OG0000666	Syai.g_01610	Syaa.g_01448
OG0000668	Syai.g_01436	Syaa.g_01300
OG0000669	Syai.g_01251	Syaa.g_01084
OG0000670	Syai.g_00561	Syaa.g_01087
OG0000671	Syai.g_01255	Syaa.g_01089
OG0000672	Syai.g_01259	Syaa.g_01092
OG0000673	Syai.g_01262	Syaa.g_01095
OG0000674	Syai.g_01264	Syaa.g_01097
OG0000675	Syai.g_01265	Syaa.g_01098
OG0000676	Syai.g_01275	Syaa.g_01100
OG0000677	Syai.g_01276	Syaa.g_01101
OG0000678	Syai.g_01279	Syaa.g_01106
OG0000679	Syai.g_01288	Syaa.g_01116
OG0000680	Syai.g_01289	Syaa.g_01117
OG0000681	Syai.g_01292	Syaa.g_01120
OG0000682	Syai.g_01293	Syaa.g_01121
OG0000683	Syai.g_01294	Syaa.g_01122
OG0000684	Syai.g_01299	Syaa.g_01132
OG0000685	Syai.g_01301	Syaa.g_01134
OG0000686	Syai.g_01302	Syaa.g_01135
OG0000687	Syai.g_01303	Syaa.g_01136
OG0000688	Syai.g_01307	Syaa.g_01140
OG0000689	Syai.g_01309	Syaa.g_01142
OG0000690	Syai.g_01310	Syaa.g_01143
OG0000691	Syai.g_01311	Syaa.g_01144
OG0000692	Syai.g_01312	Syaa.g_01145
OG0000693	Syai.g_01313	Syaa.g_01146
OG0000694	Syai.g_01314	Syaa.g_01147
OG0000695	Syai.g_01553	Syaa.g_01395
OG0000696	Syai.g_01552	Syaa.g_01394
OG0000697	Syai.g_01550	Syaa.g_01392
OG0000698	Syai.g_01547	Syaa.g_01389
OG0000699	Syai.g_01545	Syaa.g_01387
OG0000700	Syai.g_01544	Syaa.g_01386
OG0000701	Syai.g_01543	Syaa.g_01385
OG0000702	Syai.g_01521	Syaa.g_01376
OG0000703	Syai.g_01520	Syaa.g_01375
OG0000704	Syai.g_01518	Syaa.g_01373
OG0000705	Syai.g_01511	Syaa.g_01365
OG0000706	Syai.g_01510	Syaa.g_01364
OG0000707	Syai.g_01509	Syaa.g_01363
OG0000708	Syai.g_01506	Syaa.g_01360
OG0000709	Syai.g_01497	Syaa.g_01351
OG0000710	Syai.g_01487	Syaa.g_01348
OG0000711	Syai.g_01456	Syaa.g_01320
OG0000712	Syai.g_01454	Syaa.g_01318
OG0000713	Syai.g_01453	Syaa.g_01317
OG0000714	Syai.g_01451	Syaa.g_01315
OG0000715	Syai.g_01449	Syaa.g_01313
OG0000716	Syai.g_01445	Syaa.g_01309
OG0000717	Syai.g_01444	Syaa.g_01308
OG0000718	Syai.g_01440	Syaa.g_01304
OG0000719	Syai.g_01438	Syaa.g_01302
OG0000720	Syai.g_01425	Syaa.g_01289
OG0000721	Syai.g_01423	Syaa.g_01287
OG0000722	Syai.g_01422	Syaa.g_01286
OG0000723	Syai.g_01411	Syaa.g_01268
OG0000724	Syai.g_02013	Syaa.g_00872
OG0000725	Syai.g_02004	Syaa.g_00882
OG0000726	Syai.g_02003	Syaa.g_00883
OG0000727	Syai.g_02002	Syaa.g_00884
OG0000728	Syai.g_02000	Syaa.g_00886
OG0000729	Syai.g_00097	Syaa.g_00100
OG0000730	Syai.g_00483	Syaa.g_02185
OG0000731	Syai.g_00495	Syaa.g_02173
OG0000732	Syai.g_00058	Syaa.g_00054
OG0000733	Syai.g_02805	Syaa.g_02621
OG0000734	Syai.g_02548	Syaa.g_02388
OG0000735	Syai.g_02159	Syaa.g_00754
OG0000736	Syai.g_02158	Syaa.g_00755
OG0000737	Syai.g_02157	Syaa.g_00756
OG0000738	Syai.g_02152	Syaa.g_00761
OG0000739	Syai.g_02151	Syaa.g_00762
OG0000740	Syai.g_02150	Syaa.g_00763
OG0000741	Syai.g_02147	Syaa.g_00766
OG0000742	Syai.g_02145	Syaa.g_00769
OG0000743	Syai.g_02143	Syaa.g_00771
OG0000744	Syai.g_02142	Syaa.g_00772
OG0000745	Syai.g_02140	Syaa.g_00774
OG0000746	Syai.g_02138	Syaa.g_00776
OG0000747	Syai.g_02137	Syaa.g_00777
OG0000748	Syai.g_02125	Syaa.g_00787
OG0000749	Syai.g_02123	Syaa.g_00789
OG0000750	Syai.g_02122	Syaa.g_00790
OG0000751	Syai.g_02116	Syaa.g_00797
OG0000752	Syai.g_02114	Syaa.g_00799
OG0000753	Syai.g_02111	Syaa.g_00802
OG0000754	Syai.g_01750	Syaa.g_01025
OG0000755	Syai.g_01760	Syaa.g_01005
OG0000756	Syai.g_01761	Syaa.g_01004
OG0000757	Syai.g_01769	Syaa.g_00996
OG0000758	Syai.g_01770	Syaa.g_00995
OG0000759	Syai.g_01771	Syaa.g_00994
OG0000760	Syai.g_01772	Syaa.g_00993
OG0000761	Syai.g_01775	Syaa.g_00992
OG0000762	Syai.g_01777	Syaa.g_00988
OG0000763	Syai.g_01779	Syaa.g_00986
OG0000764	Syai.g_01780	Syaa.g_00985
OG0000765	Syai.g_01797	Syaa.g_00968
OG0000766	Syai.g_01798	Syaa.g_00967
OG0000767	Syai.g_01800	Syaa.g_00965
OG0000768	Syai.g_01801	Syaa.g_00964
OG0000769	Syai.g_01803	Syaa.g_00962
OG0000770	Syai.g_01822	Syaa.g_00959
OG0000771	Syai.g_02019	Syaa.g_00866
OG0000772	Syai.g_01639	Syaa.g_01526
OG0000773	Syai.g_02164	Syaa.g_00749
OG0000774	Syai.g_02168	Syaa.g_00745
OG0000775	Syai.g_02172	Syaa.g_00742
OG0000776	Syai.g_02173	Syaa.g_00741
OG0000777	Syai.g_02174	Syaa.g_00740
OG0000778	Syai.g_02175	Syaa.g_00739
OG0000779	Syai.g_02181	Syaa.g_00733
OG0000780	Syai.g_02184	Syaa.g_00730
OG0000781	Syai.g_02188	Syaa.g_00726
OG0000782	Syai.g_02189	Syaa.g_00725
OG0000783	Syai.g_02190	Syaa.g_00724
OG0000784	Syai.g_02191	Syaa.g_00723
OG0000785	Syai.g_02193	Syaa.g_00721
OG0000786	Syai.g_00816	Syaa.g_01875
OG0000787	Syai.g_00815	Syaa.g_01876
OG0000788	Syai.g_01117	Syaa.g_01620
OG0000789	Syai.g_01596	Syaa.g_01434
OG0000790	Syai.g_00623	Syaa.g_02064
OG0000791	Syai.g_00621	Syaa.g_02066
OG0000792	Syai.g_00620	Syaa.g_02067
OG0000793	Syai.g_00615	Syaa.g_02072
OG0000794	Syai.g_00614	Syaa.g_02073
OG0000795	Syai.g_00613	Syaa.g_02074
OG0000796	Syai.g_00609	Syaa.g_02078
OG0000797	Syai.g_00608	Syaa.g_02079
OG0000798	Syai.g_00262	Syaa.g_00265
OG0000799	Syai.g_00996	Syaa.g_01743
OG0000800	Syai.g_00993	Syaa.g_01747
OG0000801	Syai.g_00992	Syaa.g_01748
OG0000802	Syai.g_00988	Syaa.g_01753
OG0000803	Syai.g_00983	Syaa.g_01758
OG0000804	Syai.g_00980	Syaa.g_01761
OG0000805	Syai.g_00965	Syaa.g_01763
OG0000806	Syai.g_00963	Syaa.g_01765
OG0000807	Syai.g_00961	Syaa.g_01767
OG0000808	Syai.g_00960	Syaa.g_01768
OG0000809	Syai.g_00957	Syaa.g_01771
OG0000810	Syai.g_00956	Syaa.g_01772
OG0000811	Syai.g_00950	Syaa.g_01778
OG0000812	Syai.g_00948	Syaa.g_01780
OG0000813	Syai.g_00947	Syaa.g_01781
OG0000814	Syai.g_00945	Syaa.g_01783
OG0000815	Syai.g_00944	Syaa.g_01784
OG0000816	Syai.g_00942	Syaa.g_01785
OG0000817	Syai.g_00941	Syaa.g_01786
OG0000818	Syai.g_00935	Syaa.g_01792
OG0000819	Syai.g_00934	Syaa.g_01793
OG0000820	Syai.g_00933	Syaa.g_01794
OG0000821	Syai.g_00916	Syaa.g_01800
OG0000822	Syai.g_00914	Syaa.g_01802
OG0000823	Syai.g_00913	Syaa.g_01803
OG0000824	Syai.g_00907	Syaa.g_01807
OG0000825	Syai.g_00906	Syaa.g_01808
OG0000826	Syai.g_00905	Syaa.g_01809
OG0000827	Syai.g_00904	Syaa.g_01810
OG0000828	Syai.g_00900	Syaa.g_01813
OG0000829	Syai.g_00899	Syaa.g_01814
OG0000830	Syai.g_00898	Syaa.g_01815
OG0000831	Syai.g_00896	Syaa.g_01817
OG0000832	Syai.g_02296	Syaa.g_00627
OG0000833	Syai.g_02305	Syaa.g_00611
OG0000834	Syai.g_02307	Syaa.g_00608
OG0000835	Syai.g_02308	Syaa.g_00607
OG0000836	Syai.g_02312	Syaa.g_00603
OG0000837	Syai.g_02313	Syaa.g_00601
OG0000838	Syai.g_02323	Syaa.g_00597
OG0000839	Syai.g_02324	Syaa.g_00596
OG0000840	Syai.g_02325	Syaa.g_00595
OG0000841	Syai.g_02326	Syaa.g_00594
OG0000842	Syai.g_02327	Syaa.g_00593
OG0000843	Syai.g_02328	Syaa.g_00592
OG0000844	Syai.g_02330	Syaa.g_00590
OG0000845	Syai.g_02331	Syaa.g_00589
OG0000846	Syai.g_02332	Syaa.g_00588
OG0000847	Syai.g_02333	Syaa.g_00587
OG0000848	Syai.g_02335	Syaa.g_00585
OG0000849	Syai.g_02336	Syaa.g_00584
OG0000850	Syai.g_02339	Syaa.g_00582
OG0000851	Syai.g_02352	Syaa.g_00577
OG0000852	Syai.g_02353	Syaa.g_00576
OG0000853	Syai.g_02357	Syaa.g_00572
OG0000854	Syai.g_02359	Syaa.g_00570
OG0000855	Syai.g_02360	Syaa.g_00569
OG0000856	Syai.g_01078	Syaa.g_01650
OG0000857	Syai.g_01356	Syaa.g_01188
OG0000858	Syai.g_02366	Syaa.g_00563
OG0000859	Syai.g_02367	Syaa.g_00562
OG0000860	Syai.g_02380	Syaa.g_00549
OG0000861	Syai.g_02381	Syaa.g_00548
OG0000862	Syai.g_02382	Syaa.g_00547
OG0000863	Syai.g_02385	Syaa.g_00543
OG0000864	Syai.g_02386	Syaa.g_00542
OG0000865	Syai.g_02387	Syaa.g_00541
OG0000866	Syai.g_02388	Syaa.g_00540
OG0000867	Syai.g_02389	Syaa.g_00539
OG0000868	Syai.g_02392	Syaa.g_00536
OG0000869	Syai.g_02396	Syaa.g_00531
OG0000870	Syai.g_02401	Syaa.g_00526
OG0000871	Syai.g_02402	Syaa.g_00525
OG0000872	Syai.g_02409	Syaa.g_00511
OG0000873	Syai.g_02412	Syaa.g_00497
OG0000874	Syai.g_02408	Syaa.g_00519
OG0000875	Syai.g_02416	Syaa.g_00438
OG0000876	Syai.g_02243	Syaa.g_00682
OG0000877	Syai.g_02250	Syaa.g_00679
OG0000878	Syai.g_02251	Syaa.g_00678
OG0000879	Syai.g_02252	Syaa.g_00677
OG0000880	Syai.g_02253	Syaa.g_00676
OG0000881	Syai.g_02257	Syaa.g_00671
OG0000882	Syai.g_02262	Syaa.g_00666
OG0000883	Syai.g_02264	Syaa.g_00661
OG0000884	Syai.g_02266	Syaa.g_00659
OG0000885	Syai.g_02267	Syaa.g_00658
OG0000886	Syai.g_02268	Syaa.g_00657
OG0000887	Syai.g_02269	Syaa.g_00656
OG0000888	Syai.g_02271	Syaa.g_00654
OG0000889	Syai.g_02273	Syaa.g_00652
OG0000890	Syai.g_02279	Syaa.g_00644
OG0000891	Syai.g_02280	Syaa.g_00643
OG0000892	Syai.g_02282	Syaa.g_00640
OG0000893	Syai.g_00318	Syaa.g_02352
OG0000894	Syai.g_00321	Syaa.g_02349
OG0000895	Syai.g_00325	Syaa.g_02345
OG0000896	Syai.g_00326	Syaa.g_02344
OG0000897	Syai.g_00328	Syaa.g_02342
OG0000898	Syai.g_00329	Syaa.g_02341
OG0000899	Syai.g_00330	Syaa.g_02340
OG0000900	Syai.g_00331	Syaa.g_02339
OG0000901	Syai.g_00336	Syaa.g_02334
OG0000902	Syai.g_00338	Syaa.g_02332
OG0000903	Syai.g_00353	Syaa.g_02313
OG0000904	Syai.g_00348	Syaa.g_02318
OG0000905	Syai.g_00342	Syaa.g_02324
OG0000906	Syai.g_00340	Syaa.g_02327
OG0000907	Syai.g_00358	Syaa.g_02295
OG0000908	Syai.g_00361	Syaa.g_02292
OG0000909	Syai.g_00362	Syaa.g_02291
OG0000910	Syai.g_00363	Syaa.g_02290
OG0000911	Syai.g_00365	Syaa.g_02288
OG0000912	Syai.g_00366	Syaa.g_02287
OG0000913	Syai.g_00367	Syaa.g_02286
OG0000914	Syai.g_00368	Syaa.g_02285
OG0000915	Syai.g_00370	Syaa.g_02283
OG0000916	Syai.g_00371	Syaa.g_02282
OG0000917	Syai.g_00372	Syaa.g_02281
OG0000918	Syai.g_00373	Syaa.g_02280
OG0000919	Syai.g_00374	Syaa.g_02279
OG0000920	Syai.g_00375	Syaa.g_02278
OG0000921	Syai.g_00376	Syaa.g_02277
OG0000922	Syai.g_00377	Syaa.g_02276
OG0000923	Syai.g_00381	Syaa.g_02272
OG0000924	Syai.g_00382	Syaa.g_02271
OG0000925	Syai.g_00383	Syaa.g_02270
OG0000926	Syai.g_00384	Syaa.g_02269
OG0000927	Syai.g_00386	Syaa.g_02267
OG0000928	Syai.g_00387	Syaa.g_02266
OG0000929	Syai.g_00388	Syaa.g_02265
OG0000930	Syai.g_00389	Syaa.g_02264
OG0000931	Syai.g_00390	Syaa.g_02263
OG0000932	Syai.g_00391	Syaa.g_02262
OG0000933	Syai.g_00397	Syaa.g_02256
OG0000934	Syai.g_00399	Syaa.g_02254
OG0000935	Syai.g_00400	Syaa.g_02253
OG0000936	Syai.g_00401	Syaa.g_02252
OG0000937	Syai.g_00402	Syaa.g_02251
OG0000938	Syai.g_00405	Syaa.g_02248
OG0000939	Syai.g_00406	Syaa.g_02247
OG0000940	Syai.g_00413	Syaa.g_02240
OG0000941	Syai.g_00415	Syaa.g_02238
OG0000942	Syai.g_00417	Syaa.g_02236
OG0000943	Syai.g_00418	Syaa.g_02235
OG0000944	Syai.g_00420	Syaa.g_02233
OG0000945	Syai.g_00422	Syaa.g_02231
OG0000946	Syai.g_00428	Syaa.g_02225
OG0000947	Syai.g_00431	Syaa.g_02222
OG0000948	Syai.g_00432	Syaa.g_02221
OG0000949	Syai.g_00174	Syaa.g_00172
OG0000950	Syai.g_00163	Syaa.g_00159
OG0000951	Syai.g_00158	Syaa.g_00153
OG0000952	Syai.g_00136	Syaa.g_00149
OG0000953	Syai.g_00132	Syaa.g_00143
OG0000954	Syai.g_00127	Syaa.g_00138
OG0000955	Syai.g_00126	Syaa.g_00137
OG0000956	Syai.g_00124	Syaa.g_00135
OG0000957	Syai.g_00113	Syaa.g_00125
OG0000958	Syai.g_00112	Syaa.g_00124
OG0000959	Syai.g_00108	Syaa.g_00120
OG0000960	Syai.g_00107	Syaa.g_00119
OG0000961	Syai.g_00100	Syaa.g_00106
OG0000962	Syai.g_00098	Syaa.g_00102
OG0000963	Syai.g_00094	Syaa.g_00097
OG0000964	Syai.g_00093	Syaa.g_00096
OG0000965	Syai.g_00092	Syaa.g_00095
OG0000966	Syai.g_00082	Syaa.g_00083
OG0000967	Syai.g_00077	Syaa.g_00074
OG0000968	Syai.g_00085	Syaa.g_00078
OG0000969	Syai.g_00080	Syaa.g_00077
OG0000970	Syai.g_00079	Syaa.g_00076
OG0000971	Syai.g_00074	Syaa.g_00069
OG0000972	Syai.g_00073	Syaa.g_00068
OG0000973	Syai.g_00072	Syaa.g_00067
OG0000974	Syai.g_00071	Syaa.g_00066
OG0000975	Syai.g_00070	Syaa.g_00065
OG0000976	Syai.g_00069	Syaa.g_00064
OG0000977	Syai.g_00067	Syaa.g_00062
OG0000978	Syai.g_00065	Syaa.g_00061
OG0000979	Syai.g_00062	Syaa.g_00058
OG0000980	Syai.g_00059	Syaa.g_00055
OG0000981	Syai.g_00056	Syaa.g_00052
OG0000982	Syai.g_02777	Syaa.g_02593
OG0000983	Syai.g_02778	Syaa.g_02594
OG0000984	Syai.g_02779	Syaa.g_02595
OG0000985	Syai.g_02781	Syaa.g_02597
OG0000986	Syai.g_02784	Syaa.g_02601
OG0000987	Syai.g_02786	Syaa.g_02603
OG0000988	Syai.g_02790	Syaa.g_02608
OG0000989	Syai.g_02797	Syaa.g_02616
OG0000990	Syai.g_02825	Syaa.g_02647
OG0000991	Syai.g_02827	Syaa.g_02650
OG0000992	Syai.g_02830	Syaa.g_02653
OG0000993	Syai.g_02831	Syaa.g_02654
OG0000994	Syai.g_02834	Syaa.g_02657
OG0000995	Syai.g_02840	Syaa.g_02662
OG0000996	Syai.g_02891	Syaa.g_02705
OG0000997	Syai.g_02900	Syaa.g_02725
OG0000998	Syai.g_02902	Syaa.g_02727
OG0000999	Syai.g_02903	Syaa.g_02728
OG0001000	Syai.g_02906	Syaa.g_02732
OG0001001	Syai.g_02911	Syaa.g_02738
OG0001002	Syai.g_02918	Syaa.g_02745
OG0001003	Syai.g_02919	Syaa.g_02747
OG0001004	Syai.g_02920	Syaa.g_02748
OG0001005	Syai.g_02921	Syaa.g_02749
OG0001006	Syai.g_02931	Syaa.g_02756
OG0001007	Syai.g_02933	Syaa.g_02758
OG0001008	Syai.g_02227	Syaa.g_00704
OG0001009	Syai.g_00034	Syaa.g_00034
OG0001010	Syai.g_00035	Syaa.g_00035
OG0001011	Syai.g_00037	Syaa.g_00037
OG0001012	Syai.g_02773	Syaa.g_02589
OG0001013	Syai.g_02750	Syaa.g_02576
OG0001014	Syai.g_02726	Syaa.g_02572
OG0001015	Syai.g_02725	Syaa.g_02571
OG0001016	Syai.g_02479	Syaa.g_00348
OG0001017	Syai.g_02485	Syaa.g_00342
OG0001018	Syai.g_02487	Syaa.g_00340
OG0001019	Syai.g_02508	Syaa.g_00323
OG0001020	Syai.g_02516	Syaa.g_02355
OG0001021	Syai.g_02523	Syaa.g_02359
OG0001022	Syai.g_02528	Syaa.g_02365
OG0001023	Syai.g_02529	Syaa.g_02366
OG0001024	Syai.g_02533	Syaa.g_02370
OG0001025	Syai.g_02540	Syaa.g_02377
OG0001026	Syai.g_02550	Syaa.g_02390
OG0001027	Syai.g_02555	Syaa.g_02397
OG0001028	Syai.g_02557	Syaa.g_02399
OG0001029	Syai.g_02559	Syaa.g_02401
OG0001030	Syai.g_02580	Syaa.g_02422
OG0001031	Syai.g_02656	Syaa.g_02500
OG0001032	Syai.g_02658	Syaa.g_02502
OG0001033	Syai.g_02685	Syaa.g_02539
OG0001034	Syai.g_00537	Syaa.g_02108
OG0001035	Syai.g_00295	Syaa.g_00298
OG0001036	Syai.g_00290	Syaa.g_00293
OG0001037	Syai.g_00288	Syaa.g_00291
OG0001038	Syai.g_00261	Syaa.g_00264
OG0001039	Syai.g_00258	Syaa.g_00261
OG0001040	Syai.g_00255	Syaa.g_00258
OG0001041	Syai.g_00250	Syaa.g_00253
OG0001042	Syai.g_00225	Syaa.g_00227
OG0001043	Syai.g_00221	Syaa.g_00223
OG0001044	Syai.g_00485	Syaa.g_02183
OG0001045	Syai.g_00498	Syaa.g_02170
OG0001046	Syai.g_01471	Syaa.g_01332
OG0001047	Syai.g_02225	Syaa.g_00706
OG0001048	Syai.g_02224	Syaa.g_00707
OG0001049	Syai.g_02215	Syaa.g_00710
OG0001050	Syai.g_02214	Syaa.g_00711
OG0001051	Syai.g_02213	Syaa.g_00712
OG0001052	Syai.g_00861	Syaa.g_01846
OG0001053	Syai.g_00641	Syaa.g_02048
OG0001054	Syai.g_00658	Syaa.g_02031
OG0001055	Syai.g_00679	Syaa.g_02010
OG0001056	Syai.g_00713	Syaa.g_01975
OG0001057	Syai.g_00721	Syaa.g_01966
OG0001058	Syai.g_00734	Syaa.g_01951
OG0001059	Syai.g_00738	Syaa.g_01947
OG0001060	Syai.g_00744	Syaa.g_01941
OG0001061	Syai.g_00765	Syaa.g_01919
OG0001062	Syai.g_00767	Syaa.g_01917
OG0001063	Syai.g_00774	Syaa.g_01912
OG0001064	Syai.g_00775	Syaa.g_01911
OG0001065	Syai.g_00776	Syaa.g_01910
OG0001066	Syai.g_00777	Syaa.g_01909
OG0001067	Syai.g_00778	Syaa.g_01908
OG0001068	Syai.g_00779	Syaa.g_01907
OG0001069	Syai.g_00780	Syaa.g_01906
OG0001070	Syai.g_00783	Syaa.g_01903
OG0001071	Syai.g_00784	Syaa.g_01902
OG0001072	Syai.g_00788	Syaa.g_01898
OG0001073	Syai.g_00807	Syaa.g_01884
OG0001074	Syai.g_01051	Syaa.g_01678
OG0001075	Syai.g_01053	Syaa.g_01676
OG0001076	Syai.g_01069	Syaa.g_01659
OG0001077	Syai.g_01081	Syaa.g_01647
OG0001078	Syai.g_01105	Syaa.g_01632
OG0001079	Syai.g_01118	Syaa.g_01619
OG0001080	Syai.g_01606	Syaa.g_01443
OG0001081	Syai.g_01222	Syaa.g_01056
OG0001082	Syai.g_01223	Syaa.g_01057
OG0001083	Syai.g_01230	Syaa.g_01064
OG0001084	Syai.g_01231	Syaa.g_01065
OG0001085	Syai.g_01241	Syaa.g_01075
OG0001086	Syai.g_01243	Syaa.g_01077
OG0001087	Syai.g_01953	Syaa.g_00920
OG0001088	Syai.g_01957	Syaa.g_00916
OG0001089	Syai.g_01996	Syaa.g_00890
OG0001090	Syai.g_01387	Syaa.g_01237
OG0001091	Syai.g_01389	Syaa.g_01239
OG0001092	Syai.g_01391	Syaa.g_01242
OG0001093	Syai.g_01397	Syaa.g_01248
OG0001094	Syai.g_01315	Syaa.g_01148
OG0001096	Syai.g_01371	Syaa.g_01200
OG0001097	Syai.g_02057	Syaa.g_00828
OG0001098	Syai.g_01603	Syaa.g_01441
OG0001099	Syai.g_02558	Syaa.g_02400
OG0001100	Syai.g_01253	Syaa.g_01086
OG0001101	Syai.g_01254	Syaa.g_01088
OG0001102	Syai.g_01257	Syaa.g_01091
