Orthogroup	Prag	Praa
OG0000570	Prag.g_00626	Praa.g_00648
OG0000571	Prag.g_00627	Praa.g_00649
OG0000572	Prag.g_00628	Praa.g_00650
OG0000573	Prag.g_00631	Praa.g_00653
OG0000574	Prag.g_00632	Praa.g_00654
OG0000575	Prag.g_00633	Praa.g_00655
OG0000576	Prag.g_00634	Praa.g_00656
OG0000577	Prag.g_00635	Praa.g_00657
OG0000578	Prag.g_00636	Praa.g_00658
OG0000579	Prag.g_00637	Praa.g_00659
OG0000580	Prag.g_00638	Praa.g_00660
OG0000581	Prag.g_00639	Praa.g_00661
OG0000582	Prag.g_00640	Praa.g_00662
OG0000583	Prag.g_00641	Praa.g_00663
OG0000584	Prag.g_00642	Praa.g_00664
OG0000585	Prag.g_00643	Praa.g_00665
OG0000586	Prag.g_00645	Praa.g_00667
OG0000587	Prag.g_00646	Praa.g_00668
OG0000588	Prag.g_00648	Praa.g_00670
OG0000589	Prag.g_00649	Praa.g_00671
OG0000590	Prag.g_00651	Praa.g_00673
OG0000591	Prag.g_00657	Praa.g_00679
OG0000592	Prag.g_00658	Praa.g_00680
OG0000593	Prag.g_00659	Praa.g_00681
OG0000594	Prag.g_00661	Praa.g_00683
OG0000595	Prag.g_00662	Praa.g_00684
OG0000596	Prag.g_00663	Praa.g_00685
OG0000597	Prag.g_00665	Praa.g_00687
OG0000598	Prag.g_00666	Praa.g_00688
OG0000599	Prag.g_00667	Praa.g_00689
OG0000600	Prag.g_00668	Praa.g_00690
OG0000601	Prag.g_00670	Praa.g_00692
OG0000602	Prag.g_00671	Praa.g_00693
OG0000603	Prag.g_00672	Praa.g_00694
OG0000604	Prag.g_00673	Praa.g_00695
OG0000605	Prag.g_00674	Praa.g_00696
OG0000606	Prag.g_00675	Praa.g_00697
OG0000607	Prag.g_00677	Praa.g_00699
OG0000608	Prag.g_00678	Praa.g_00700
OG0000609	Prag.g_00682	Praa.g_00704
OG0000610	Prag.g_00683	Praa.g_00705
OG0000611	Prag.g_00693	Praa.g_00712
OG0000612	Prag.g_00694	Praa.g_00713
OG0000613	Prag.g_00695	Praa.g_00714
OG0000614	Prag.g_00696	Praa.g_00715
OG0000615	Prag.g_00698	Praa.g_00717
OG0000616	Prag.g_00699	Praa.g_00718
OG0000617	Prag.g_00700	Praa.g_00719
OG0000618	Prag.g_00701	Praa.g_00720
OG0000619	Prag.g_00702	Praa.g_00721
OG0000620	Prag.g_00703	Praa.g_00722
OG0000621	Prag.g_00704	Praa.g_00723
OG0000622	Prag.g_00705	Praa.g_00724
OG0000623	Prag.g_00706	Praa.g_00725
OG0000624	Prag.g_00707	Praa.g_00726
OG0000625	Prag.g_00708	Praa.g_00727
OG0000626	Prag.g_00709	Praa.g_00728
OG0000627	Prag.g_00710	Praa.g_00729
OG0000628	Prag.g_00711	Praa.g_00730
OG0000629	Prag.g_00712	Praa.g_00731
OG0000630	Prag.g_00713	Praa.g_00732
OG0000631	Prag.g_00715	Praa.g_00734
OG0000632	Prag.g_00740	Praa.g_00747
OG0000633	Prag.g_00744	Praa.g_00751
OG0000634	Prag.g_00758	Praa.g_00764
OG0000635	Prag.g_00771	Praa.g_00766
OG0000636	Prag.g_00772	Praa.g_00767
OG0000637	Prag.g_00773	Praa.g_00768
OG0000638	Prag.g_00784	Praa.g_00780
OG0000639	Prag.g_00793	Praa.g_00789
OG0000640	Prag.g_00795	Praa.g_00791
OG0000641	Prag.g_00797	Praa.g_00794
OG0000642	Prag.g_00798	Praa.g_00795
OG0000643	Prag.g_00799	Praa.g_00796
OG0000644	Prag.g_00800	Praa.g_00797
OG0000645	Prag.g_00801	Praa.g_00798
OG0000646	Prag.g_00802	Praa.g_00799
OG0000647	Prag.g_00803	Praa.g_00800
OG0000648	Prag.g_00805	Praa.g_00802
OG0000649	Prag.g_00806	Praa.g_00803
OG0000650	Prag.g_00807	Praa.g_00804
OG0000651	Prag.g_00808	Praa.g_00805
OG0000652	Prag.g_00809	Praa.g_00806
OG0000653	Prag.g_00810	Praa.g_00807
OG0000654	Prag.g_00812	Praa.g_00809
OG0000655	Prag.g_00814	Praa.g_00812
OG0000656	Prag.g_00815	Praa.g_00813
OG0000657	Prag.g_00816	Praa.g_00814
OG0000658	Prag.g_00817	Praa.g_00815
OG0000659	Prag.g_00818	Praa.g_00816
OG0000660	Prag.g_00819	Praa.g_00817
OG0000661	Prag.g_00820	Praa.g_00818
OG0000662	Prag.g_00821	Praa.g_00819
OG0000663	Prag.g_00822	Praa.g_00820
OG0000664	Prag.g_00823	Praa.g_00821
OG0000665	Prag.g_00824	Praa.g_00822
OG0000666	Prag.g_00825	Praa.g_00823
OG0000667	Prag.g_00826	Praa.g_00824
OG0000668	Prag.g_00827	Praa.g_00825
OG0000669	Prag.g_00829	Praa.g_00827
OG0000670	Prag.g_00830	Praa.g_00828
OG0000671	Prag.g_00831	Praa.g_00829
OG0000672	Prag.g_00832	Praa.g_00830
OG0000673	Prag.g_00833	Praa.g_00831
OG0000674	Prag.g_00834	Praa.g_00832
OG0000675	Prag.g_00835	Praa.g_00834
OG0000676	Prag.g_00836	Praa.g_00835
OG0000677	Prag.g_00838	Praa.g_00838
OG0000678	Prag.g_00840	Praa.g_00840
OG0000679	Prag.g_00841	Praa.g_00841
OG0000680	Prag.g_00842	Praa.g_00842
OG0000681	Prag.g_00843	Praa.g_00843
OG0000682	Prag.g_00844	Praa.g_00844
OG0000683	Prag.g_00846	Praa.g_00846
OG0000684	Prag.g_00847	Praa.g_00847
OG0000685	Prag.g_00848	Praa.g_00848
OG0000686	Prag.g_00849	Praa.g_00849
OG0000687	Prag.g_00850	Praa.g_00850
OG0000688	Prag.g_00851	Praa.g_00851
OG0000689	Prag.g_00852	Praa.g_00852
OG0000690	Prag.g_00853	Praa.g_00853
OG0000691	Prag.g_00854	Praa.g_00854
OG0000692	Prag.g_00856	Praa.g_00856
OG0000693	Prag.g_00857	Praa.g_00857
OG0000694	Prag.g_00858	Praa.g_00858
OG0000695	Prag.g_00859	Praa.g_00859
OG0000696	Prag.g_00860	Praa.g_00860
OG0000697	Prag.g_00862	Praa.g_00862
OG0000698	Prag.g_00864	Praa.g_00864
OG0000699	Prag.g_00865	Praa.g_00865
OG0000700	Prag.g_00892	Praa.g_00892
OG0000701	Prag.g_00895	Praa.g_00896
OG0000702	Prag.g_00898	Praa.g_00899
OG0000703	Prag.g_00899	Praa.g_00900
OG0000704	Prag.g_00900	Praa.g_00901
OG0000705	Prag.g_00901	Praa.g_00902
OG0000706	Prag.g_00902	Praa.g_00903
OG0000707	Prag.g_00903	Praa.g_00904
OG0000708	Prag.g_00904	Praa.g_00905
OG0000709	Prag.g_00906	Praa.g_00907
OG0000710	Prag.g_00907	Praa.g_00908
OG0000711	Prag.g_00908	Praa.g_00909
OG0000712	Prag.g_00909	Praa.g_00910
OG0000713	Prag.g_00910	Praa.g_00911
OG0000714	Prag.g_00912	Praa.g_00913
OG0000715	Prag.g_00913	Praa.g_00914
OG0000716	Prag.g_00915	Praa.g_00916
OG0000717	Prag.g_00916	Praa.g_00917
OG0000718	Prag.g_00917	Praa.g_00918
OG0000719	Prag.g_00919	Praa.g_00920
OG0000720	Prag.g_00920	Praa.g_00921
OG0000721	Prag.g_00922	Praa.g_00923
OG0000722	Prag.g_00923	Praa.g_00924
OG0000723	Prag.g_00924	Praa.g_00925
OG0000724	Prag.g_00926	Praa.g_00926
OG0000725	Prag.g_00927	Praa.g_00927
OG0000726	Prag.g_00928	Praa.g_00928
OG0000727	Prag.g_00929	Praa.g_00929
OG0000728	Prag.g_00930	Praa.g_00930
OG0000729	Prag.g_00931	Praa.g_00931
OG0000730	Prag.g_00932	Praa.g_00932
OG0000731	Prag.g_00933	Praa.g_00933
OG0000732	Prag.g_00934	Praa.g_00934
OG0000733	Prag.g_00935	Praa.g_00935
OG0000734	Prag.g_00936	Praa.g_00936
OG0000735	Prag.g_00938	Praa.g_00938
OG0000736	Prag.g_00939	Praa.g_00939
OG0000737	Prag.g_00940	Praa.g_00940
OG0000738	Prag.g_00941	Praa.g_00941
OG0000739	Prag.g_00942	Praa.g_00942
OG0000740	Prag.g_00943	Praa.g_00943
OG0000741	Prag.g_00944	Praa.g_00944
OG0000742	Prag.g_00946	Praa.g_00946
OG0000743	Prag.g_00947	Praa.g_00947
OG0000744	Prag.g_00948	Praa.g_00948
OG0000745	Prag.g_00949	Praa.g_00949
OG0000746	Prag.g_00950	Praa.g_00950
OG0000747	Prag.g_00951	Praa.g_00951
OG0000748	Prag.g_00952	Praa.g_00952
OG0000749	Prag.g_00953	Praa.g_00953
OG0000750	Prag.g_00954	Praa.g_00954
OG0000751	Prag.g_00955	Praa.g_00955
OG0000752	Prag.g_00956	Praa.g_00956
OG0000753	Prag.g_00958	Praa.g_00958
OG0000754	Prag.g_00959	Praa.g_00959
OG0000755	Prag.g_00960	Praa.g_00960
OG0000756	Prag.g_00961	Praa.g_00961
OG0000757	Prag.g_00962	Praa.g_00962
OG0000758	Prag.g_00963	Praa.g_00963
OG0000759	Prag.g_00965	Praa.g_00965
OG0000760	Prag.g_00966	Praa.g_00966
OG0000761	Prag.g_00967	Praa.g_00967
OG0000762	Prag.g_00969	Praa.g_00969
OG0000763	Prag.g_00970	Praa.g_00970
OG0000764	Prag.g_00971	Praa.g_00971
OG0000765	Prag.g_00972	Praa.g_00972
OG0000766	Prag.g_00973	Praa.g_00973
OG0000767	Prag.g_00975	Praa.g_00975
OG0000768	Prag.g_00976	Praa.g_00976
OG0000769	Prag.g_00977	Praa.g_00977
OG0000770	Prag.g_00978	Praa.g_00978
OG0000771	Prag.g_00979	Praa.g_00979
OG0000772	Prag.g_00980	Praa.g_00980
OG0000773	Prag.g_00981	Praa.g_00981
OG0000774	Prag.g_00982	Praa.g_00982
OG0000775	Prag.g_00983	Praa.g_00983
OG0000776	Prag.g_00985	Praa.g_00985
OG0000777	Prag.g_00987	Praa.g_00987
OG0000778	Prag.g_00988	Praa.g_00988
OG0000779	Prag.g_00989	Praa.g_00989
OG0000780	Prag.g_00991	Praa.g_00991
OG0000781	Prag.g_00993	Praa.g_00993
OG0000782	Prag.g_00994	Praa.g_00994
OG0000783	Prag.g_01005	Praa.g_01008
OG0000784	Prag.g_01007	Praa.g_01010
OG0000785	Prag.g_01008	Praa.g_01011
OG0000786	Prag.g_01009	Praa.g_01012
OG0000787	Prag.g_01010	Praa.g_01013
OG0000788	Prag.g_01014	Praa.g_01017
OG0000789	Prag.g_01016	Praa.g_01019
OG0000790	Prag.g_01017	Praa.g_01020
OG0000791	Prag.g_01018	Praa.g_01021
OG0000792	Prag.g_01019	Praa.g_01022
OG0000793	Prag.g_01020	Praa.g_01023
OG0000794	Prag.g_01022	Praa.g_01025
OG0000795	Prag.g_01025	Praa.g_01028
OG0000796	Prag.g_01026	Praa.g_01029
OG0000797	Prag.g_01028	Praa.g_01031
OG0000798	Prag.g_01029	Praa.g_01032
OG0000799	Prag.g_01030	Praa.g_01033
OG0000800	Prag.g_01031	Praa.g_01034
OG0000801	Prag.g_01034	Praa.g_01037
OG0000802	Prag.g_01035	Praa.g_01038
OG0000803	Prag.g_01037	Praa.g_01040
OG0000804	Prag.g_01038	Praa.g_01041
OG0000805	Prag.g_01039	Praa.g_01042
OG0000806	Prag.g_01041	Praa.g_01044
OG0000807	Prag.g_01066	Praa.g_01070
OG0000808	Prag.g_01076	Praa.g_01080
OG0000809	Prag.g_01079	Praa.g_01083
OG0000810	Prag.g_01080	Praa.g_01084
OG0000811	Prag.g_01087	Praa.g_01091
OG0000812	Prag.g_01091	Praa.g_01095
OG0000813	Prag.g_01095	Praa.g_01099
OG0000814	Prag.g_01097	Praa.g_01101
OG0000815	Prag.g_01106	Praa.g_01115
OG0000816	Prag.g_01121	Praa.g_01128
OG0000817	Prag.g_01122	Praa.g_01129
OG0000818	Prag.g_01127	Praa.g_01134
OG0000819	Prag.g_01134	Praa.g_01141
OG0000820	Prag.g_01138	Praa.g_01145
OG0000821	Prag.g_01140	Praa.g_01147
OG0000822	Prag.g_01141	Praa.g_01148
OG0000823	Prag.g_01142	Praa.g_01149
OG0000824	Prag.g_01143	Praa.g_01150
OG0000825	Prag.g_01144	Praa.g_01151
OG0000826	Prag.g_01145	Praa.g_01152
OG0000827	Prag.g_01146	Praa.g_01153
OG0000828	Prag.g_01147	Praa.g_01154
OG0000829	Prag.g_01148	Praa.g_01155
OG0000830	Prag.g_01149	Praa.g_01156
OG0000831	Prag.g_01152	Praa.g_01158
OG0000832	Prag.g_01154	Praa.g_01160
OG0000833	Prag.g_01155	Praa.g_01161
OG0000834	Prag.g_01156	Praa.g_01162
OG0000835	Prag.g_01157	Praa.g_01163
OG0000836	Prag.g_01158	Praa.g_01164
OG0000837	Prag.g_01160	Praa.g_01166
OG0000838	Prag.g_01161	Praa.g_01167
OG0000839	Prag.g_01162	Praa.g_01168
OG0000840	Prag.g_01163	Praa.g_01169
OG0000841	Prag.g_01164	Praa.g_01170
OG0000842	Prag.g_01165	Praa.g_01171
OG0000843	Prag.g_01166	Praa.g_01172
OG0000844	Prag.g_01167	Praa.g_01173
OG0000845	Prag.g_01168	Praa.g_01174
OG0000846	Prag.g_01171	Praa.g_01177
OG0000847	Prag.g_01173	Praa.g_01179
OG0000848	Prag.g_01174	Praa.g_01180
OG0000849	Prag.g_01175	Praa.g_01181
OG0000850	Prag.g_01176	Praa.g_01182
OG0000851	Prag.g_01177	Praa.g_01183
OG0000852	Prag.g_01179	Praa.g_01185
OG0000853	Prag.g_01180	Praa.g_01186
OG0000854	Prag.g_01182	Praa.g_01188
OG0000855	Prag.g_01183	Praa.g_01189
OG0000856	Prag.g_01184	Praa.g_01190
OG0000857	Prag.g_01185	Praa.g_01191
OG0000858	Prag.g_01186	Praa.g_01192
OG0000859	Prag.g_01187	Praa.g_01193
OG0000860	Prag.g_01188	Praa.g_01194
OG0000861	Prag.g_01189	Praa.g_01195
OG0000862	Prag.g_01190	Praa.g_01196
OG0000863	Prag.g_01191	Praa.g_01197
OG0000864	Prag.g_01192	Praa.g_01198
OG0000865	Prag.g_01193	Praa.g_01199
OG0000866	Prag.g_01194	Praa.g_01200
OG0000867	Prag.g_01195	Praa.g_01201
OG0000868	Prag.g_01196	Praa.g_01202
OG0000869	Prag.g_01198	Praa.g_01204
OG0000870	Prag.g_01199	Praa.g_01205
OG0000871	Prag.g_01201	Praa.g_01207
OG0000872	Prag.g_01202	Praa.g_01208
OG0000873	Prag.g_01204	Praa.g_01210
OG0000874	Prag.g_01205	Praa.g_01211
OG0000875	Prag.g_01206	Praa.g_01212
OG0000876	Prag.g_01207	Praa.g_01213
OG0000877	Prag.g_01209	Praa.g_01215
OG0000878	Prag.g_01328	Praa.g_01290
OG0000879	Prag.g_01342	Praa.g_01307
OG0000880	Prag.g_01343	Praa.g_01308
OG0000881	Prag.g_01344	Praa.g_01309
OG0000882	Prag.g_01345	Praa.g_01310
OG0000883	Prag.g_01346	Praa.g_01311
OG0000884	Prag.g_01350	Praa.g_01313
OG0000885	Prag.g_01351	Praa.g_01314
OG0000886	Prag.g_01352	Praa.g_01315
OG0000887	Prag.g_01353	Praa.g_01316
OG0000888	Prag.g_01354	Praa.g_01317
OG0000889	Prag.g_01357	Praa.g_01320
OG0000890	Prag.g_01358	Praa.g_01321
OG0000891	Prag.g_01359	Praa.g_01322
OG0000892	Prag.g_01361	Praa.g_01324
OG0000893	Prag.g_01362	Praa.g_01325
OG0000894	Prag.g_01363	Praa.g_01326
OG0000895	Prag.g_01364	Praa.g_01327
OG0000896	Prag.g_01365	Praa.g_01328
OG0000897	Prag.g_01366	Praa.g_01329
OG0000898	Prag.g_01368	Praa.g_01331
OG0000899	Prag.g_01369	Praa.g_01332
OG0000900	Prag.g_01371	Praa.g_01348
OG0000901	Prag.g_01375	Praa.g_01352
OG0000902	Prag.g_01376	Praa.g_01353
OG0000903	Prag.g_01377	Praa.g_01354
OG0000904	Prag.g_01379	Praa.g_01356
OG0000905	Prag.g_01381	Praa.g_01358
OG0000906	Prag.g_01383	Praa.g_01360
OG0000907	Prag.g_01384	Praa.g_01361
OG0000908	Prag.g_01387	Praa.g_01364
OG0000909	Prag.g_01391	Praa.g_01368
OG0000910	Prag.g_01392	Praa.g_01369
OG0000911	Prag.g_01393	Praa.g_01370
OG0000912	Prag.g_01394	Praa.g_01371
OG0000913	Prag.g_01395	Praa.g_01372
OG0000914	Prag.g_01396	Praa.g_01373
OG0000915	Prag.g_01397	Praa.g_01374
OG0000916	Prag.g_01398	Praa.g_01375
OG0000917	Prag.g_01399	Praa.g_01376
OG0000918	Prag.g_01400	Praa.g_01377
OG0000919	Prag.g_01401	Praa.g_01378
OG0000920	Prag.g_01402	Praa.g_01379
OG0000921	Prag.g_01403	Praa.g_01380
OG0000922	Prag.g_01404	Praa.g_01381
OG0000923	Prag.g_01405	Praa.g_01382
OG0000924	Prag.g_01406	Praa.g_01383
OG0000925	Prag.g_01407	Praa.g_01384
OG0000926	Prag.g_01425	Praa.g_01395
OG0000927	Prag.g_01470	Praa.g_01458
OG0000928	Prag.g_01471	Praa.g_01459
OG0000929	Prag.g_01472	Praa.g_01460
OG0000930	Prag.g_01473	Praa.g_01461
OG0000931	Prag.g_01474	Praa.g_01462
OG0000932	Prag.g_01476	Praa.g_01464
OG0000933	Prag.g_01477	Praa.g_01465
OG0000934	Prag.g_01478	Praa.g_01466
OG0000935	Prag.g_01479	Praa.g_01467
OG0000936	Prag.g_01480	Praa.g_01468
OG0000937	Prag.g_01481	Praa.g_01469
OG0000938	Prag.g_01482	Praa.g_01470
OG0000939	Prag.g_01483	Praa.g_01471
OG0000940	Prag.g_01484	Praa.g_01472
OG0000941	Prag.g_01486	Praa.g_01474
OG0000942	Prag.g_01487	Praa.g_01475
OG0000943	Prag.g_01492	Praa.g_01478
OG0000944	Prag.g_01493	Praa.g_01479
OG0000945	Prag.g_01494	Praa.g_01480
OG0000946	Prag.g_01495	Praa.g_01481
OG0000947	Prag.g_01496	Praa.g_01482
OG0000948	Prag.g_01497	Praa.g_01483
OG0000949	Prag.g_01498	Praa.g_01484
OG0000950	Prag.g_01499	Praa.g_01485
OG0000951	Prag.g_01500	Praa.g_01486
OG0000952	Prag.g_01501	Praa.g_01487
OG0000953	Prag.g_01502	Praa.g_01488
OG0000954	Prag.g_01503	Praa.g_01489
OG0000955	Prag.g_01504	Praa.g_01490
OG0000956	Prag.g_01505	Praa.g_01491
OG0000957	Prag.g_01506	Praa.g_01492
OG0000958	Prag.g_01507	Praa.g_01493
OG0000959	Prag.g_01508	Praa.g_01494
OG0000960	Prag.g_01509	Praa.g_01495
OG0000961	Prag.g_01512	Praa.g_01499
OG0000962	Prag.g_01513	Praa.g_01500
OG0000963	Prag.g_01514	Praa.g_01501
OG0000964	Prag.g_01516	Praa.g_01503
OG0000965	Prag.g_01517	Praa.g_01504
OG0000966	Prag.g_01518	Praa.g_01505
OG0000967	Prag.g_01519	Praa.g_01506
OG0000968	Prag.g_01520	Praa.g_01507
OG0000969	Prag.g_01521	Praa.g_01508
OG0000970	Prag.g_01523	Praa.g_01509
OG0000971	Prag.g_01524	Praa.g_01510
OG0000972	Prag.g_01525	Praa.g_01511
OG0000973	Prag.g_01526	Praa.g_01512
OG0000974	Prag.g_01528	Praa.g_01514
OG0000975	Prag.g_01531	Praa.g_01517
OG0000976	Prag.g_01533	Praa.g_01519
OG0000977	Prag.g_01534	Praa.g_01520
OG0000978	Prag.g_01535	Praa.g_01521
OG0000979	Prag.g_01537	Praa.g_01523
OG0000980	Prag.g_01538	Praa.g_01524
OG0000981	Prag.g_01539	Praa.g_01525
OG0000982	Prag.g_01540	Praa.g_01526
OG0000983	Prag.g_01542	Praa.g_01528
OG0000984	Prag.g_01543	Praa.g_01529
OG0000985	Prag.g_01544	Praa.g_01530
OG0000986	Prag.g_01545	Praa.g_01531
OG0000987	Prag.g_01546	Praa.g_01532
OG0000988	Prag.g_01547	Praa.g_01533
OG0000989	Prag.g_01548	Praa.g_01534
OG0000990	Prag.g_01549	Praa.g_01535
OG0000991	Prag.g_01550	Praa.g_01536
OG0000992	Prag.g_01551	Praa.g_01537
OG0000993	Prag.g_01552	Praa.g_01538
OG0000994	Prag.g_01553	Praa.g_01539
OG0000995	Prag.g_01554	Praa.g_01541
OG0000996	Prag.g_01555	Praa.g_01542
OG0000997	Prag.g_01556	Praa.g_01543
OG0000998	Prag.g_01557	Praa.g_01544
OG0000999	Prag.g_01558	Praa.g_01545
OG0001000	Prag.g_01559	Praa.g_01546
OG0001001	Prag.g_01561	Praa.g_01548
OG0001002	Prag.g_01562	Praa.g_01549
OG0001003	Prag.g_01563	Praa.g_01550
OG0001004	Prag.g_01564	Praa.g_01551
OG0001005	Prag.g_01565	Praa.g_01552
OG0001006	Prag.g_01566	Praa.g_01553
OG0001007	Prag.g_01567	Praa.g_01554
OG0001008	Prag.g_01569	Praa.g_01556
OG0001009	Prag.g_01570	Praa.g_01557
OG0001010	Prag.g_01576	Praa.g_01565
OG0001011	Prag.g_01583	Praa.g_01572
OG0001012	Prag.g_01611	Praa.g_01600
OG0001013	Prag.g_01663	Praa.g_01629
OG0001014	Prag.g_01664	Praa.g_01630
OG0001015	Prag.g_01670	Praa.g_01636
OG0001016	Prag.g_01671	Praa.g_01637
OG0001017	Prag.g_01672	Praa.g_01638
OG0001018	Prag.g_01673	Praa.g_01639
OG0001019	Prag.g_01675	Praa.g_01641
OG0001020	Prag.g_01676	Praa.g_01642
OG0001021	Prag.g_01677	Praa.g_01643
OG0001022	Prag.g_01678	Praa.g_01644
OG0001023	Prag.g_01679	Praa.g_01645
OG0001024	Prag.g_01680	Praa.g_01646
OG0001025	Prag.g_01681	Praa.g_01647
OG0001026	Prag.g_01683	Praa.g_01649
OG0001027	Prag.g_01684	Praa.g_01650
OG0001028	Prag.g_01685	Praa.g_01651
OG0001029	Prag.g_01686	Praa.g_01652
OG0001030	Prag.g_01687	Praa.g_01653
OG0001031	Prag.g_01688	Praa.g_01654
OG0001032	Prag.g_01689	Praa.g_01655
OG0001033	Prag.g_01690	Praa.g_01656
OG0001034	Prag.g_01691	Praa.g_01657
OG0001035	Prag.g_01693	Praa.g_01659
OG0001036	Prag.g_01694	Praa.g_01660
OG0001037	Prag.g_01695	Praa.g_01661
OG0001038	Prag.g_01696	Praa.g_01662
OG0001039	Prag.g_01697	Praa.g_01663
OG0001040	Prag.g_01698	Praa.g_01665
OG0001041	Prag.g_01699	Praa.g_01666
OG0001042	Prag.g_01700	Praa.g_01667
OG0001043	Prag.g_01701	Praa.g_01668
OG0001044	Prag.g_01702	Praa.g_01669
OG0001045	Prag.g_01703	Praa.g_01670
OG0001046	Prag.g_01704	Praa.g_01671
OG0001047	Prag.g_01707	Praa.g_01674
OG0001048	Prag.g_01709	Praa.g_01676
OG0001049	Prag.g_01710	Praa.g_01677
OG0001050	Prag.g_01711	Praa.g_01678
OG0001051	Prag.g_01712	Praa.g_01679
OG0001052	Prag.g_01713	Praa.g_01680
OG0001053	Prag.g_01715	Praa.g_01682
OG0001054	Prag.g_01717	Praa.g_01684
OG0001055	Prag.g_01718	Praa.g_01685
OG0001056	Prag.g_01719	Praa.g_01686
OG0001057	Prag.g_01720	Praa.g_01687
OG0001058	Prag.g_01721	Praa.g_01688
OG0001059	Prag.g_01722	Praa.g_01689
OG0001060	Prag.g_01723	Praa.g_01690
OG0001061	Prag.g_01724	Praa.g_01691
OG0001062	Prag.g_01725	Praa.g_01692
OG0001063	Prag.g_01726	Praa.g_01693
OG0001064	Prag.g_01728	Praa.g_01695
OG0001065	Prag.g_01732	Praa.g_01699
OG0001066	Prag.g_01733	Praa.g_01700
OG0001067	Prag.g_01734	Praa.g_01701
OG0001068	Prag.g_01736	Praa.g_01703
OG0001069	Prag.g_01737	Praa.g_01704
OG0001070	Prag.g_01738	Praa.g_01705
OG0001071	Prag.g_01739	Praa.g_01706
OG0001072	Prag.g_01740	Praa.g_01707
OG0001073	Prag.g_01741	Praa.g_01708
OG0001074	Prag.g_01742	Praa.g_01709
OG0001075	Prag.g_01743	Praa.g_01710
OG0001076	Prag.g_01744	Praa.g_01711
OG0001077	Prag.g_01745	Praa.g_01712
OG0001078	Prag.g_01746	Praa.g_01713
OG0001079	Prag.g_01747	Praa.g_01714
OG0001080	Prag.g_01748	Praa.g_01715
OG0001081	Prag.g_01751	Praa.g_01718
OG0001082	Prag.g_01752	Praa.g_01719
OG0001083	Prag.g_01753	Praa.g_01720
OG0001084	Prag.g_01754	Praa.g_01722
OG0001085	Prag.g_01755	Praa.g_01723
OG0001086	Prag.g_01756	Praa.g_01724
OG0001087	Prag.g_01757	Praa.g_01725
OG0001088	Prag.g_01758	Praa.g_01726
OG0001089	Prag.g_01762	Praa.g_01733
OG0001090	Prag.g_01764	Praa.g_01735
OG0001091	Prag.g_01765	Praa.g_01736
OG0001092	Prag.g_01766	Praa.g_01737
OG0001093	Prag.g_01767	Praa.g_01738
OG0001094	Prag.g_01768	Praa.g_01739
OG0001095	Prag.g_01769	Praa.g_01740
OG0001096	Prag.g_01770	Praa.g_01741
OG0001097	Prag.g_01771	Praa.g_01742
OG0001098	Prag.g_01772	Praa.g_01743
OG0001099	Prag.g_01773	Praa.g_01744
OG0001100	Prag.g_01774	Praa.g_01745
OG0001101	Prag.g_01775	Praa.g_01746
OG0001102	Prag.g_01776	Praa.g_01747
OG0001103	Prag.g_01777	Praa.g_01748
OG0001104	Prag.g_01778	Praa.g_01749
OG0001105	Prag.g_01779	Praa.g_01750
OG0001106	Prag.g_01780	Praa.g_01751
OG0001107	Prag.g_01781	Praa.g_01752
OG0001108	Prag.g_01782	Praa.g_01753
OG0001109	Prag.g_01783	Praa.g_01754
OG0001110	Prag.g_01784	Praa.g_01755
OG0001111	Prag.g_01785	Praa.g_01756
OG0001112	Prag.g_01786	Praa.g_01757
OG0001113	Prag.g_01787	Praa.g_01758
OG0001114	Prag.g_01788	Praa.g_01759
OG0001115	Prag.g_01789	Praa.g_01760
OG0001116	Prag.g_01790	Praa.g_01761
OG0001117	Prag.g_01791	Praa.g_01762
OG0001118	Prag.g_01792	Praa.g_01763
OG0001119	Prag.g_01793	Praa.g_01764
OG0001120	Prag.g_01794	Praa.g_01765
OG0001121	Prag.g_01796	Praa.g_01767
OG0001122	Prag.g_01797	Praa.g_01768
OG0001123	Prag.g_01798	Praa.g_01769
OG0001124	Prag.g_01800	Praa.g_01771
OG0001125	Prag.g_01802	Praa.g_01773
OG0001126	Prag.g_01803	Praa.g_01774
OG0001127	Prag.g_01805	Praa.g_01776
OG0001128	Prag.g_01806	Praa.g_01777
OG0001129	Prag.g_01807	Praa.g_01778
OG0001130	Prag.g_01810	Praa.g_01781
OG0001131	Prag.g_01811	Praa.g_01782
OG0001132	Prag.g_01812	Praa.g_01783
OG0001133	Prag.g_01813	Praa.g_01784
OG0001134	Prag.g_01814	Praa.g_01785
OG0001135	Prag.g_01815	Praa.g_01786
OG0001136	Prag.g_01816	Praa.g_01787
OG0001137	Prag.g_01817	Praa.g_01788
OG0001138	Prag.g_01818	Praa.g_01789
OG0001139	Prag.g_01819	Praa.g_01790
OG0001140	Prag.g_01820	Praa.g_01791
OG0001141	Prag.g_01821	Praa.g_01792
OG0001142	Prag.g_01824	Praa.g_01796
OG0001143	Prag.g_01825	Praa.g_01797
OG0001144	Prag.g_01826	Praa.g_01798
OG0001145	Prag.g_01827	Praa.g_01799
OG0001146	Prag.g_01828	Praa.g_01800
OG0001147	Prag.g_01829	Praa.g_01801
OG0001148	Prag.g_01830	Praa.g_01802
OG0001149	Prag.g_01832	Praa.g_01804
OG0001150	Prag.g_01833	Praa.g_01805
OG0001151	Prag.g_01835	Praa.g_01807
