Orthogroup	Prao	Syan
OG0000601	Prao.g_00085	Syan.g_00800
OG0000602	Prao.g_00087	Syan.g_00796
OG0000603	Prao.g_00088	Syan.g_00795
OG0000604	Prao.g_00089	Syan.g_00792
OG0000605	Prao.g_00090	Syan.g_00783
OG0000606	Prao.g_00093	Syan.g_00780
OG0000607	Prao.g_00096	Syan.g_00777
OG0000608	Prao.g_00097	Syan.g_00776
OG0000609	Prao.g_00098	Syan.g_00774
OG0000610	Prao.g_00103	Syan.g_00766
OG0000611	Prao.g_00106	Syan.g_00763
OG0000612	Prao.g_00107	Syan.g_00762
OG0000613	Prao.g_00112	Syan.g_01965
OG0000614	Prao.g_00130	Syan.g_00184
OG0000615	Prao.g_00138	Syan.g_00728
OG0000616	Prao.g_00142	Syan.g_01694
OG0000617	Prao.g_00654	Syan.g_00324
OG0000618	Prao.g_00655	Syan.g_00325
OG0000619	Prao.g_00656	Syan.g_00326
OG0000620	Prao.g_00659	Syan.g_00331
OG0000621	Prao.g_00660	Syan.g_00332
OG0000622	Prao.g_00661	Syan.g_00334
OG0000623	Prao.g_00662	Syan.g_00335
OG0000624	Prao.g_00663	Syan.g_00337
OG0000625	Prao.g_00664	Syan.g_00338
OG0000626	Prao.g_00665	Syan.g_00339
OG0000627	Prao.g_00666	Syan.g_00465
OG0000628	Prao.g_00667	Syan.g_00466
OG0000629	Prao.g_00668	Syan.g_00469
OG0000630	Prao.g_00671	Syan.g_00474
OG0000631	Prao.g_00732	Syan.g_00484
OG0000632	Prao.g_00733	Syan.g_00485
OG0000633	Prao.g_00734	Syan.g_00489
OG0000634	Prao.g_00737	Syan.g_00694
OG0000635	Prao.g_00738	Syan.g_00693
OG0000636	Prao.g_00740	Syan.g_00691
OG0000637	Prao.g_00742	Syan.g_00689
OG0000638	Prao.g_00743	Syan.g_00688
OG0000639	Prao.g_00744	Syan.g_00687
OG0000640	Prao.g_00745	Syan.g_00686
OG0000641	Prao.g_00749	Syan.g_00682
OG0000642	Prao.g_00750	Syan.g_00681
OG0000643	Prao.g_00751	Syan.g_00679
OG0000644	Prao.g_00752	Syan.g_00678
OG0000645	Prao.g_00753	Syan.g_00676
OG0000646	Prao.g_00755	Syan.g_00673
OG0000647	Prao.g_00756	Syan.g_00671
OG0000648	Prao.g_00758	Syan.g_00669
OG0000649	Prao.g_00759	Syan.g_00668
OG0000650	Prao.g_00760	Syan.g_00667
OG0000651	Prao.g_00761	Syan.g_00666
OG0000652	Prao.g_00762	Syan.g_00665
OG0000653	Prao.g_00764	Syan.g_00663
OG0000654	Prao.g_00765	Syan.g_00661
OG0000655	Prao.g_00766	Syan.g_00660
OG0000656	Prao.g_00769	Syan.g_00656
OG0000657	Prao.g_00777	Syan.g_00375
OG0000658	Prao.g_00778	Syan.g_00378
OG0000659	Prao.g_00779	Syan.g_00379
OG0000660	Prao.g_00783	Syan.g_00383
OG0000661	Prao.g_00785	Syan.g_00385
OG0000662	Prao.g_00787	Syan.g_00392
OG0000663	Prao.g_00789	Syan.g_00395
OG0000664	Prao.g_00790	Syan.g_00397
OG0000665	Prao.g_00794	Syan.g_00788
OG0000666	Prao.g_00795	Syan.g_02100
OG0000667	Prao.g_00799	Syan.g_00044
OG0000668	Prao.g_00829	Syan.g_00365
OG0000669	Prao.g_00837	Syan.g_00751
OG0000670	Prao.g_00839	Syan.g_00748
OG0000671	Prao.g_00841	Syan.g_00746
OG0000672	Prao.g_00843	Syan.g_00743
OG0000673	Prao.g_00846	Syan.g_00740
OG0000674	Prao.g_00848	Syan.g_00738
OG0000675	Prao.g_00849	Syan.g_00737
OG0000676	Prao.g_00851	Syan.g_00735
OG0000677	Prao.g_00852	Syan.g_00734
OG0000678	Prao.g_00854	Syan.g_00732
OG0000679	Prao.g_00858	Syan.g_00724
OG0000680	Prao.g_00859	Syan.g_00723
OG0000681	Prao.g_00861	Syan.g_00720
OG0000682	Prao.g_00862	Syan.g_00719
OG0000683	Prao.g_00863	Syan.g_00718
OG0000684	Prao.g_00864	Syan.g_00715
OG0000685	Prao.g_00866	Syan.g_00713
OG0000686	Prao.g_00867	Syan.g_00712
OG0000687	Prao.g_00868	Syan.g_00711
OG0000688	Prao.g_00871	Syan.g_00706
OG0000689	Prao.g_00872	Syan.g_00704
OG0000690	Prao.g_00873	Syan.g_00703
OG0000691	Prao.g_00874	Syan.g_00702
OG0000692	Prao.g_00876	Syan.g_00700
OG0000693	Prao.g_00877	Syan.g_00698
OG0000694	Prao.g_00878	Syan.g_00697
OG0000695	Prao.g_00880	Syan.g_00492
OG0000696	Prao.g_00881	Syan.g_00493
OG0000697	Prao.g_00882	Syan.g_00495
OG0000698	Prao.g_00885	Syan.g_00498
OG0000699	Prao.g_00886	Syan.g_00500
OG0000700	Prao.g_00887	Syan.g_00501
OG0000701	Prao.g_00888	Syan.g_00502
OG0000702	Prao.g_00890	Syan.g_00534
OG0000703	Prao.g_00891	Syan.g_00546
OG0000704	Prao.g_00892	Syan.g_00550
OG0000705	Prao.g_00896	Syan.g_00557
OG0000706	Prao.g_00897	Syan.g_00558
OG0000707	Prao.g_00898	Syan.g_00559
OG0000708	Prao.g_00899	Syan.g_00562
OG0000709	Prao.g_00903	Syan.g_00570
OG0000710	Prao.g_00906	Syan.g_00574
OG0000711	Prao.g_00923	Syan.g_00607
OG0000712	Prao.g_00925	Syan.g_00609
OG0000713	Prao.g_00926	Syan.g_00610
OG0000714	Prao.g_00927	Syan.g_00624
OG0000715	Prao.g_00929	Syan.g_00626
OG0000716	Prao.g_00931	Syan.g_00630
OG0000717	Prao.g_00932	Syan.g_00631
OG0000718	Prao.g_00943	Syan.g_00651
OG0000719	Prao.g_00945	Syan.g_00367
OG0000720	Prao.g_00954	Syan.g_00354
OG0000721	Prao.g_00956	Syan.g_00352
OG0000722	Prao.g_00957	Syan.g_00351
OG0000723	Prao.g_00960	Syan.g_00341
OG0000724	Prao.g_00969	Syan.g_00299
OG0000725	Prao.g_00975	Syan.g_00194
OG0000726	Prao.g_00976	Syan.g_00193
OG0000727	Prao.g_00977	Syan.g_00192
OG0000728	Prao.g_00979	Syan.g_00190
OG0000729	Prao.g_01027	Syan.g_01885
OG0000730	Prao.g_01156	Syan.g_02147
OG0000731	Prao.g_01152	Syan.g_02135
OG0000732	Prao.g_01143	Syan.g_01726
OG0000733	Prao.g_01121	Syan.g_01147
OG0000734	Prao.g_01104	Syan.g_02982
OG0000735	Prao.g_01102	Syan.g_02713
OG0000736	Prao.g_01101	Syan.g_02712
OG0000737	Prao.g_01100	Syan.g_02711
OG0000738	Prao.g_01096	Syan.g_02705
OG0000739	Prao.g_01095	Syan.g_02704
OG0000740	Prao.g_01094	Syan.g_02703
OG0000741	Prao.g_01093	Syan.g_02700
OG0000742	Prao.g_01090	Syan.g_02697
OG0000743	Prao.g_01088	Syan.g_02694
OG0000744	Prao.g_01087	Syan.g_02693
OG0000745	Prao.g_01086	Syan.g_02690
OG0000746	Prao.g_01084	Syan.g_02687
OG0000747	Prao.g_01083	Syan.g_02685
OG0000748	Prao.g_01080	Syan.g_02669
OG0000749	Prao.g_01079	Syan.g_02668
OG0000750	Prao.g_01078	Syan.g_02667
OG0000751	Prao.g_01076	Syan.g_02661
OG0000752	Prao.g_01074	Syan.g_02659
OG0000753	Prao.g_01071	Syan.g_02656
OG0000754	Prao.g_01068	Syan.g_02650
OG0000755	Prao.g_01065	Syan.g_02641
OG0000756	Prao.g_01064	Syan.g_02640
OG0000757	Prao.g_01058	Syan.g_02623
OG0000758	Prao.g_01057	Syan.g_02622
OG0000759	Prao.g_01056	Syan.g_02621
OG0000760	Prao.g_01055	Syan.g_02620
OG0000761	Prao.g_01054	Syan.g_02619
OG0000762	Prao.g_01053	Syan.g_02617
OG0000763	Prao.g_01051	Syan.g_02615
OG0000764	Prao.g_01050	Syan.g_02614
OG0000765	Prao.g_01041	Syan.g_02587
OG0000766	Prao.g_01040	Syan.g_02586
OG0000767	Prao.g_01038	Syan.g_02584
OG0000768	Prao.g_01037	Syan.g_02583
OG0000769	Prao.g_01035	Syan.g_02581
OG0000770	Prao.g_01033	Syan.g_02561
OG0000771	Prao.g_00014	Syan.g_00305
OG0000772	Prao.g_01305	Syan.g_00436
OG0000773	Prao.g_01285	Syan.g_01199
OG0000774	Prao.g_01283	Syan.g_01205
OG0000775	Prao.g_01281	Syan.g_01207
OG0000776	Prao.g_01280	Syan.g_01208
OG0000777	Prao.g_01279	Syan.g_01209
OG0000778	Prao.g_01278	Syan.g_01210
OG0000779	Prao.g_01274	Syan.g_01215
OG0000780	Prao.g_01273	Syan.g_01218
OG0000781	Prao.g_01270	Syan.g_01222
OG0000782	Prao.g_01269	Syan.g_01223
OG0000783	Prao.g_01268	Syan.g_01224
OG0000784	Prao.g_01267	Syan.g_01225
OG0000785	Prao.g_01265	Syan.g_01228
OG0000786	Prao.g_01263	Syan.g_01243
OG0000787	Prao.g_01262	Syan.g_01244
OG0000788	Prao.g_01252	Syan.g_00843
OG0000789	Prao.g_01249	Syan.g_00075
OG0000790	Prao.g_01234	Syan.g_02778
OG0000791	Prao.g_01232	Syan.g_02780
OG0000792	Prao.g_01231	Syan.g_02781
OG0000793	Prao.g_01228	Syan.g_02879
OG0000794	Prao.g_01227	Syan.g_02881
OG0000795	Prao.g_01226	Syan.g_02882
OG0000796	Prao.g_01222	Syan.g_02886
OG0000797	Prao.g_01221	Syan.g_02888
OG0000799	Prao.g_01379	Syan.g_01310
OG0000800	Prao.g_01380	Syan.g_01308
OG0000801	Prao.g_01381	Syan.g_01307
OG0000802	Prao.g_01383	Syan.g_01303
OG0000803	Prao.g_01385	Syan.g_01294
OG0000804	Prao.g_01386	Syan.g_01291
OG0000805	Prao.g_01388	Syan.g_01289
OG0000806	Prao.g_01390	Syan.g_01287
OG0000807	Prao.g_01391	Syan.g_01286
OG0000808	Prao.g_01392	Syan.g_01285
OG0000809	Prao.g_01395	Syan.g_01281
OG0000810	Prao.g_01396	Syan.g_01280
OG0000811	Prao.g_01400	Syan.g_01272
OG0000812	Prao.g_01402	Syan.g_01270
OG0000813	Prao.g_01403	Syan.g_01269
OG0000814	Prao.g_01405	Syan.g_01267
OG0000815	Prao.g_01406	Syan.g_01249
OG0000816	Prao.g_01408	Syan.g_01247
OG0000817	Prao.g_01409	Syan.g_01328
OG0000818	Prao.g_01414	Syan.g_02807
OG0000819	Prao.g_01415	Syan.g_02808
OG0000820	Prao.g_01416	Syan.g_02809
OG0000821	Prao.g_01419	Syan.g_02815
OG0000822	Prao.g_01420	Syan.g_02817
OG0000823	Prao.g_01421	Syan.g_02818
OG0000824	Prao.g_01424	Syan.g_02824
OG0000825	Prao.g_01425	Syan.g_02825
OG0000826	Prao.g_01426	Syan.g_02826
OG0000827	Prao.g_01427	Syan.g_02827
OG0000828	Prao.g_01430	Syan.g_02830
OG0000829	Prao.g_01431	Syan.g_02831
OG0000830	Prao.g_01432	Syan.g_02832
OG0000831	Prao.g_01434	Syan.g_02834
OG0000832	Prao.g_01440	Syan.g_02408
OG0000833	Prao.g_01448	Syan.g_01343
OG0000834	Prao.g_01449	Syan.g_01345
OG0000835	Prao.g_01450	Syan.g_01346
OG0000836	Prao.g_01451	Syan.g_01349
OG0000837	Prao.g_01452	Syan.g_01351
OG0000838	Prao.g_01454	Syan.g_01355
OG0000839	Prao.g_01455	Syan.g_01356
OG0000840	Prao.g_01456	Syan.g_01357
OG0000841	Prao.g_01457	Syan.g_01358
OG0000842	Prao.g_01458	Syan.g_01359
OG0000843	Prao.g_01459	Syan.g_01360
OG0000844	Prao.g_01460	Syan.g_01362
OG0000845	Prao.g_01461	Syan.g_01363
OG0000846	Prao.g_01462	Syan.g_01364
OG0000847	Prao.g_01463	Syan.g_01365
OG0000848	Prao.g_01464	Syan.g_01367
OG0000849	Prao.g_01465	Syan.g_01368
OG0000850	Prao.g_01467	Syan.g_01371
OG0000851	Prao.g_01468	Syan.g_01374
OG0000852	Prao.g_01469	Syan.g_01375
OG0000853	Prao.g_01473	Syan.g_01379
OG0000854	Prao.g_01475	Syan.g_01381
OG0000855	Prao.g_01476	Syan.g_01382
OG0000856	Prao.g_01491	Syan.g_01136
OG0000857	Prao.g_01519	Syan.g_00672
OG0000858	Prao.g_01546	Syan.g_01389
OG0000859	Prao.g_01547	Syan.g_01390
OG0000860	Prao.g_01554	Syan.g_01402
OG0000861	Prao.g_01555	Syan.g_01403
OG0000862	Prao.g_01556	Syan.g_01412
OG0000863	Prao.g_01558	Syan.g_01414
OG0000864	Prao.g_01559	Syan.g_00969
OG0000865	Prao.g_01560	Syan.g_01415
OG0000866	Prao.g_01561	Syan.g_01416
OG0000867	Prao.g_01562	Syan.g_01417
OG0000868	Prao.g_01563	Syan.g_01421
OG0000869	Prao.g_01567	Syan.g_01426
OG0000870	Prao.g_01572	Syan.g_01431
OG0000871	Prao.g_01573	Syan.g_01432
OG0000872	Prao.g_01574	Syan.g_01438
OG0000873	Prao.g_01577	Syan.g_01441
OG0000874	Prao.g_01580	Syan.g_01443
OG0000875	Prao.g_01581	Syan.g_01445
OG0000876	Prao.g_01582	Syan.g_00391
OG0000877	Prao.g_01584	Syan.g_01449
OG0000878	Prao.g_01585	Syan.g_01450
OG0000879	Prao.g_01586	Syan.g_01451
OG0000880	Prao.g_01587	Syan.g_01452
OG0000881	Prao.g_01591	Syan.g_01457
OG0000882	Prao.g_01596	Syan.g_01462
OG0000883	Prao.g_01597	Syan.g_01464
OG0000884	Prao.g_01599	Syan.g_01466
OG0000885	Prao.g_01600	Syan.g_01467
OG0000886	Prao.g_01601	Syan.g_01468
OG0000887	Prao.g_01602	Syan.g_01469
OG0000888	Prao.g_01604	Syan.g_01471
OG0000889	Prao.g_01606	Syan.g_01473
OG0000890	Prao.g_01607	Syan.g_01476
OG0000891	Prao.g_01608	Syan.g_01477
OG0000892	Prao.g_01610	Syan.g_01480
OG0000893	Prao.g_01615	Syan.g_02103
OG0000894	Prao.g_01617	Syan.g_02108
OG0000895	Prao.g_01620	Syan.g_02112
OG0000896	Prao.g_01621	Syan.g_02113
OG0000897	Prao.g_01623	Syan.g_02115
OG0000898	Prao.g_01624	Syan.g_02116
OG0000899	Prao.g_01625	Syan.g_02117
OG0000900	Prao.g_01626	Syan.g_02118
OG0000901	Prao.g_01629	Syan.g_02123
OG0000902	Prao.g_01631	Syan.g_02125
OG0000903	Prao.g_01634	Syan.g_02252
OG0000904	Prao.g_01636	Syan.g_02258
OG0000905	Prao.g_01641	Syan.g_02129
OG0000906	Prao.g_01642	Syan.g_02127
OG0000907	Prao.g_01645	Syan.g_02245
OG0000908	Prao.g_01648	Syan.g_02242
OG0000909	Prao.g_01649	Syan.g_02241
OG0000910	Prao.g_01650	Syan.g_02240
OG0000911	Prao.g_01652	Syan.g_02238
OG0000912	Prao.g_01653	Syan.g_02237
OG0000913	Prao.g_01654	Syan.g_02236
OG0000914	Prao.g_01655	Syan.g_02235
OG0000915	Prao.g_01656	Syan.g_02233
OG0000916	Prao.g_01657	Syan.g_02232
OG0000917	Prao.g_01658	Syan.g_02231
OG0000918	Prao.g_01659	Syan.g_02230
OG0000919	Prao.g_01660	Syan.g_02229
OG0000920	Prao.g_01661	Syan.g_02228
OG0000921	Prao.g_01662	Syan.g_02227
OG0000922	Prao.g_01663	Syan.g_02226
OG0000923	Prao.g_01667	Syan.g_02222
OG0000924	Prao.g_01668	Syan.g_02221
OG0000925	Prao.g_01669	Syan.g_02220
OG0000926	Prao.g_01670	Syan.g_02219
OG0000927	Prao.g_01672	Syan.g_02217
OG0000928	Prao.g_01673	Syan.g_02216
OG0000929	Prao.g_01674	Syan.g_02215
OG0000930	Prao.g_01675	Syan.g_02214
OG0000931	Prao.g_01676	Syan.g_02213
OG0000932	Prao.g_01677	Syan.g_02212
OG0000933	Prao.g_01681	Syan.g_02206
OG0000934	Prao.g_01683	Syan.g_02204
OG0000935	Prao.g_01684	Syan.g_02203
OG0000936	Prao.g_01685	Syan.g_02202
OG0000937	Prao.g_01686	Syan.g_02201
OG0000938	Prao.g_01688	Syan.g_02198
OG0000939	Prao.g_01689	Syan.g_02197
OG0000940	Prao.g_01696	Syan.g_02188
OG0000941	Prao.g_01698	Syan.g_02186
OG0000942	Prao.g_01700	Syan.g_02184
OG0000943	Prao.g_01701	Syan.g_02183
OG0000944	Prao.g_01702	Syan.g_02181
OG0000945	Prao.g_01703	Syan.g_02180
OG0000946	Prao.g_01707	Syan.g_02167
OG0000947	Prao.g_01709	Syan.g_02164
OG0000948	Prao.g_01710	Syan.g_02163
OG0000949	Prao.g_01713	Syan.g_01951
OG0000950	Prao.g_01718	Syan.g_01940
OG0000951	Prao.g_01722	Syan.g_01932
OG0000952	Prao.g_01726	Syan.g_01927
OG0000953	Prao.g_01729	Syan.g_01922
OG0000954	Prao.g_01733	Syan.g_01916
OG0000955	Prao.g_01734	Syan.g_01915
OG0000956	Prao.g_01736	Syan.g_01913
OG0000957	Prao.g_01741	Syan.g_01898
OG0000958	Prao.g_01742	Syan.g_01897
OG0000959	Prao.g_01746	Syan.g_01893
OG0000960	Prao.g_01747	Syan.g_01892
OG0000961	Prao.g_01749	Syan.g_03024
OG0000962	Prao.g_01751	Syan.g_01887
OG0000963	Prao.g_01755	Syan.g_01881
OG0000964	Prao.g_01756	Syan.g_01880
OG0000965	Prao.g_01757	Syan.g_01879
OG0000966	Prao.g_01764	Syan.g_01812
OG0000967	Prao.g_01769	Syan.g_01804
OG0000968	Prao.g_01771	Syan.g_01706
OG0000969	Prao.g_01772	Syan.g_01708
OG0000970	Prao.g_01773	Syan.g_01709
OG0000971	Prao.g_01774	Syan.g_01711
OG0000972	Prao.g_01775	Syan.g_01712
OG0000973	Prao.g_01776	Syan.g_01713
OG0000974	Prao.g_01777	Syan.g_01714
OG0000975	Prao.g_01778	Syan.g_01715
OG0000976	Prao.g_01779	Syan.g_01716
OG0000977	Prao.g_01780	Syan.g_01718
OG0000978	Prao.g_01781	Syan.g_01719
OG0000979	Prao.g_01784	Syan.g_01722
OG0000980	Prao.g_01786	Syan.g_01725
OG0000981	Prao.g_01788	Syan.g_01728
OG0000982	Prao.g_01790	Syan.g_01566
OG0000983	Prao.g_01791	Syan.g_01567
OG0000984	Prao.g_01792	Syan.g_01568
OG0000985	Prao.g_01795	Syan.g_01572
OG0000986	Prao.g_01797	Syan.g_01574
OG0000987	Prao.g_01798	Syan.g_01576
OG0000988	Prao.g_01801	Syan.g_01581
OG0000989	Prao.g_01805	Syan.g_01587
OG0000990	Prao.g_01808	Syan.g_01615
OG0000991	Prao.g_01809	Syan.g_01618
OG0000992	Prao.g_01811	Syan.g_01622
OG0000993	Prao.g_01812	Syan.g_01623
OG0000994	Prao.g_01813	Syan.g_01625
OG0000995	Prao.g_01817	Syan.g_01629
OG0000996	Prao.g_01818	Syan.g_01653
OG0000997	Prao.g_01819	Syan.g_01677
OG0000998	Prao.g_01821	Syan.g_01679
OG0000999	Prao.g_01822	Syan.g_01680
OG0001000	Prao.g_01825	Syan.g_01684
OG0001001	Prao.g_01827	Syan.g_01690
OG0001002	Prao.g_01831	Syan.g_01697
OG0001003	Prao.g_01833	Syan.g_01699
OG0001004	Prao.g_01834	Syan.g_01700
OG0001005	Prao.g_01835	Syan.g_01701
OG0001006	Prao.g_01839	Syan.g_01794
OG0001007	Prao.g_01841	Syan.g_01796
OG0001008	Prao.g_00541	Syan.g_02397
OG0001009	Prao.g_00174	Syan.g_01748
OG0001010	Prao.g_00175	Syan.g_01747
OG0001011	Prao.g_00176	Syan.g_01745
OG0001012	Prao.g_00189	Syan.g_00281
OG0001013	Prao.g_00194	Syan.g_01542
OG0001014	Prao.g_00197	Syan.g_01535
OG0001015	Prao.g_00198	Syan.g_01534
OG0001016	Prao.g_00212	Syan.g_02912
OG0001017	Prao.g_00216	Syan.g_02918
OG0001018	Prao.g_00219	Syan.g_02920
OG0001019	Prao.g_00228	Syan.g_02947
OG0001020	Prao.g_00229	Syan.g_02951
OG0001021	Prao.g_00230	Syan.g_02958
OG0001022	Prao.g_00233	Syan.g_02964
OG0001023	Prao.g_00234	Syan.g_02965
OG0001024	Prao.g_00237	Syan.g_00968
OG0001025	Prao.g_00243	Syan.g_02971
OG0001026	Prao.g_00249	Syan.g_02984
OG0001027	Prao.g_00250	Syan.g_02308
OG0001028	Prao.g_00252	Syan.g_02305
OG0001029	Prao.g_00254	Syan.g_02303
OG0001030	Prao.g_00269	Syan.g_02281
OG0001031	Prao.g_00324	Syan.g_03060
OG0001032	Prao.g_00325	Syan.g_03063
OG0001033	Prao.g_00346	Syan.g_00970
OG0001034	Prao.g_00374	Syan.g_02425
OG0001035	Prao.g_00392	Syan.g_02062
OG0001036	Prao.g_00397	Syan.g_02056
OG0001037	Prao.g_00398	Syan.g_02054
OG0001038	Prao.g_00415	Syan.g_02025
OG0001039	Prao.g_00418	Syan.g_02022
OG0001040	Prao.g_00420	Syan.g_02019
OG0001041	Prao.g_00424	Syan.g_02015
OG0001042	Prao.g_00441	Syan.g_01992
OG0001043	Prao.g_00442	Syan.g_01988
OG0001044	Prao.g_00469	Syan.g_02145
OG0001045	Prao.g_00477	Syan.g_02132
OG0001046	Prao.g_00513	Syan.g_00591
OG0001047	Prao.g_00543	Syan.g_02399
OG0001048	Prao.g_00544	Syan.g_02400
OG0001049	Prao.g_00546	Syan.g_01340
OG0001050	Prao.g_00547	Syan.g_01339
OG0001051	Prao.g_00548	Syan.g_01338
OG0001052	Prao.g_00577	Syan.g_02850
OG0001053	Prao.g_00589	Syan.g_02761
OG0001054	Prao.g_00604	Syan.g_02742
OG0001055	Prao.g_00623	Syan.g_02721
OG0001056	Prao.g_01855	Syan.g_01161
OG0001057	Prao.g_01160	Syan.g_00832
OG0001058	Prao.g_01168	Syan.g_00851
OG0001059	Prao.g_01172	Syan.g_00855
OG0001060	Prao.g_01179	Syan.g_00861
OG0001061	Prao.g_01866	Syan.g_00880
OG0001063	Prao.g_01870	Syan.g_00945
OG0001064	Prao.g_00018	Syan.g_00946
OG0001065	Prao.g_00019	Syan.g_00947
OG0001066	Prao.g_00020	Syan.g_00948
OG0001067	Prao.g_00021	Syan.g_00949
OG0001068	Prao.g_00022	Syan.g_00950
OG0001069	Prao.g_00023	Syan.g_00951
OG0001070	Prao.g_00026	Syan.g_00955
OG0001071	Prao.g_00027	Syan.g_00956
OG0001072	Prao.g_00028	Syan.g_00960
OG0001073	Prao.g_00042	Syan.g_01012
OG0001074	Prao.g_00053	Syan.g_00202
OG0001075	Prao.g_00054	Syan.g_00200
OG0001076	Prao.g_00063	Syan.g_00012
OG0001077	Prao.g_00067	Syan.g_01140
OG0001078	Prao.g_00075	Syan.g_00815
OG0001079	Prao.g_00086	Syan.g_00799
OG0001080	Prao.g_00092	Syan.g_00781
OG0001081	Prao.g_00094	Syan.g_00779
OG0001082	Prao.g_00095	Syan.g_00778
OG0001083	Prao.g_00100	Syan.g_00771
OG0001084	Prao.g_00101	Syan.g_00770
OG0001086	Prao.g_00110	Syan.g_00757
OG0001087	Prao.g_00126	Syan.g_01159
OG0001088	Prao.g_00127	Syan.g_02688
OG0001089	Prao.g_00135	Syan.g_00185
OG0001090	Prao.g_00649	Syan.g_00317
OG0001091	Prao.g_00651	Syan.g_00320
OG0001092	Prao.g_00652	Syan.g_00322
OG0001093	Prao.g_00657	Syan.g_00328
OG0001094	Prao.g_00735	Syan.g_00696
OG0001095	Prao.g_00754	Syan.g_00675
OG0001096	Prao.g_00767	Syan.g_00659
OG0001097	Prao.g_00786	Syan.g_00386
OG0001099	Prao.g_00834	Syan.g_02304
OG0001100	Prao.g_00838	Syan.g_00749
OG0001101	Prao.g_00840	Syan.g_00747
OG0001102	Prao.g_00842	Syan.g_00744
OG0001103	Prao.g_00844	Syan.g_00742
OG0001104	Prao.g_00865	Syan.g_00714
OG0001106	Prao.g_00893	Syan.g_00551
OG0001107	Prao.g_00900	Syan.g_00563
OG0001108	Prao.g_00904	Syan.g_00571
OG0001109	Prao.g_00905	Syan.g_00573
OG0001110	Prao.g_00907	Syan.g_00575
OG0001111	Prao.g_00908	Syan.g_00577
OG0001112	Prao.g_00909	Syan.g_00579
OG0001113	Prao.g_00910	Syan.g_00580
OG0001114	Prao.g_00911	Syan.g_00581
OG0001115	Prao.g_00913	Syan.g_00586
OG0001116	Prao.g_00914	Syan.g_00588
OG0001117	Prao.g_00915	Syan.g_00589
OG0001118	Prao.g_00916	Syan.g_00590
OG0001119	Prao.g_00917	Syan.g_00592
OG0001120	Prao.g_00919	Syan.g_00597
OG0001122	Prao.g_00946	Syan.g_00366
OG0001123	Prao.g_00950	Syan.g_00359
OG0001124	Prao.g_00952	Syan.g_00357
OG0001125	Prao.g_00953	Syan.g_00355
OG0001126	Prao.g_00963	Syan.g_00307
OG0001127	Prao.g_00964	Syan.g_00306
OG0001128	Prao.g_00966	Syan.g_00303
OG0001129	Prao.g_00967	Syan.g_00301
OG0001130	Prao.g_00968	Syan.g_00300
OG0001131	Prao.g_01007	Syan.g_00079
OG0001132	Prao.g_01016	Syan.g_00100
OG0001133	Prao.g_01137	Syan.g_00006
OG0001134	Prao.g_01122	Syan.g_01146
OG0001135	Prao.g_01119	Syan.g_01150
OG0001136	Prao.g_01092	Syan.g_02699
OG0001137	Prao.g_01081	Syan.g_02670
OG0001138	Prao.g_01063	Syan.g_02638
OG0001139	Prao.g_01062	Syan.g_02636
OG0001140	Prao.g_01061	Syan.g_02635
OG0001141	Prao.g_01060	Syan.g_02625
OG0001142	Prao.g_01059	Syan.g_02624
OG0001143	Prao.g_01052	Syan.g_02616
OG0001144	Prao.g_01047	Syan.g_02596
OG0001145	Prao.g_01284	Syan.g_01200
OG0001146	Prao.g_01272	Syan.g_01219
OG0001147	Prao.g_01253	Syan.g_02842
OG0001148	Prao.g_01237	Syan.g_02775
OG0001149	Prao.g_01236	Syan.g_02776
OG0001150	Prao.g_01235	Syan.g_02777
OG0001151	Prao.g_01224	Syan.g_02884
OG0001152	Prao.g_01223	Syan.g_02885
OG0001153	Prao.g_01428	Syan.g_02828
OG0001154	Prao.g_01429	Syan.g_02829
OG0001156	Prao.g_01444	Syan.g_02404
OG0001157	Prao.g_01445	Syan.g_02403
OG0001158	Prao.g_01446	Syan.g_02402
OG0001159	Prao.g_01447	Syan.g_02401
OG0001160	Prao.g_01471	Syan.g_01377
OG0001161	Prao.g_01484	Syan.g_01594
OG0001162	Prao.g_01495	Syan.g_02943
OG0001163	Prao.g_01544	Syan.g_01385
OG0001164	Prao.g_01548	Syan.g_01392
OG0001165	Prao.g_01551	Syan.g_01397
OG0001166	Prao.g_01571	Syan.g_01430
OG0001167	Prao.g_01588	Syan.g_00992
OG0001168	Prao.g_01590	Syan.g_01456
OG0001169	Prao.g_01592	Syan.g_01458
OG0001170	Prao.g_01594	Syan.g_01460
OG0001171	Prao.g_01603	Syan.g_01470
OG0001172	Prao.g_01618	Syan.g_02110
OG0001173	Prao.g_01619	Syan.g_02111
OG0001174	Prao.g_01627	Syan.g_02119
OG0001175	Prao.g_01628	Syan.g_02120
OG0001176	Prao.g_01635	Syan.g_02253
OG0001177	Prao.g_01638	Syan.g_02256
OG0001179	Prao.g_01671	Syan.g_02218
OG0001180	Prao.g_01693	Syan.g_02191
OG0001181	Prao.g_01697	Syan.g_02187
OG0001182	Prao.g_01704	Syan.g_02179
OG0001183	Prao.g_01708	Syan.g_02166
OG0001184	Prao.g_01724	Syan.g_01929
OG0001185	Prao.g_01738	Syan.g_01902
OG0001186	Prao.g_01761	Syan.g_01864
OG0001187	Prao.g_01765	Syan.g_01811
OG0001188	Prao.g_01768	Syan.g_01806
OG0001189	Prao.g_01785	Syan.g_01723
OG0001190	Prao.g_01789	Syan.g_01565
