Orthogroup	Prao	Prax
OG0000566	Prao.g_01182	Prax.g_00024
OG0000567	Prao.g_01186	Prax.g_00028
OG0000568	Prao.g_01187	Prax.g_00029
OG0000569	Prao.g_01862	Prax.g_00030
OG0000570	Prao.g_01863	Prax.g_00031
OG0000571	Prao.g_01865	Prax.g_00033
OG0000572	Prao.g_00025	Prax.g_00046
OG0000573	Prao.g_00030	Prax.g_00051
OG0000574	Prao.g_00031	Prax.g_00052
OG0000575	Prao.g_00035	Prax.g_00056
OG0000576	Prao.g_00037	Prax.g_00058
OG0000577	Prao.g_00038	Prax.g_00059
OG0000578	Prao.g_00039	Prax.g_00060
OG0000579	Prao.g_00040	Prax.g_00061
OG0000580	Prao.g_00041	Prax.g_00062
OG0000581	Prao.g_00043	Prax.g_00064
OG0000582	Prao.g_00046	Prax.g_00067
OG0000583	Prao.g_00047	Prax.g_00068
OG0000584	Prao.g_00048	Prax.g_00069
OG0000585	Prao.g_00050	Prax.g_00071
OG0000586	Prao.g_00051	Prax.g_00072
OG0000587	Prao.g_00052	Prax.g_00073
OG0000588	Prao.g_00056	Prax.g_00077
OG0000589	Prao.g_00060	Prax.g_00080
OG0000590	Prao.g_00061	Prax.g_00081
OG0000591	Prao.g_00064	Prax.g_00084
OG0000592	Prao.g_00065	Prax.g_00085
OG0000593	Prao.g_00071	Prax.g_00091
OG0000594	Prao.g_00072	Prax.g_00092
OG0000595	Prao.g_00073	Prax.g_00093
OG0000596	Prao.g_00077	Prax.g_00097
OG0000597	Prao.g_00079	Prax.g_00099
OG0000598	Prao.g_00080	Prax.g_00100
OG0000599	Prao.g_00083	Prax.g_00103
OG0000600	Prao.g_00084	Prax.g_00104
OG0000601	Prao.g_00085	Prax.g_00105
OG0000602	Prao.g_00087	Prax.g_00107
OG0000603	Prao.g_00088	Prax.g_00108
OG0000604	Prao.g_00089	Prax.g_00109
OG0000605	Prao.g_00090	Prax.g_00110
OG0000606	Prao.g_00093	Prax.g_00113
OG0000607	Prao.g_00096	Prax.g_00116
OG0000608	Prao.g_00097	Prax.g_00117
OG0000609	Prao.g_00098	Prax.g_00118
OG0000610	Prao.g_00103	Prax.g_00123
OG0000611	Prao.g_00106	Prax.g_00975
OG0000612	Prao.g_00107	Prax.g_00974
OG0000613	Prao.g_00112	Prax.g_00969
OG0000614	Prao.g_00130	Prax.g_00950
OG0000615	Prao.g_00138	Prax.g_00942
OG0000616	Prao.g_00142	Prax.g_00938
OG0000617	Prao.g_00654	Prax.g_00479
OG0000618	Prao.g_00655	Prax.g_00478
OG0000619	Prao.g_00656	Prax.g_00477
OG0000620	Prao.g_00659	Prax.g_00474
OG0000621	Prao.g_00660	Prax.g_00473
OG0000622	Prao.g_00661	Prax.g_00472
OG0000623	Prao.g_00662	Prax.g_00471
OG0000624	Prao.g_00663	Prax.g_00470
OG0000625	Prao.g_00664	Prax.g_00469
OG0000626	Prao.g_00665	Prax.g_00468
OG0000627	Prao.g_00666	Prax.g_00467
OG0000628	Prao.g_00667	Prax.g_00466
OG0000629	Prao.g_00668	Prax.g_00465
OG0000630	Prao.g_00671	Prax.g_00462
OG0000631	Prao.g_00732	Prax.g_00382
OG0000632	Prao.g_00733	Prax.g_00381
OG0000633	Prao.g_00734	Prax.g_00380
OG0000634	Prao.g_00737	Prax.g_00377
OG0000635	Prao.g_00738	Prax.g_00376
OG0000636	Prao.g_00740	Prax.g_00374
OG0000637	Prao.g_00742	Prax.g_00372
OG0000638	Prao.g_00743	Prax.g_00371
OG0000639	Prao.g_00744	Prax.g_00370
OG0000640	Prao.g_00745	Prax.g_00369
OG0000641	Prao.g_00749	Prax.g_00365
OG0000642	Prao.g_00750	Prax.g_00364
OG0000643	Prao.g_00751	Prax.g_00363
OG0000644	Prao.g_00752	Prax.g_00362
OG0000645	Prao.g_00753	Prax.g_00361
OG0000646	Prao.g_00755	Prax.g_00359
OG0000647	Prao.g_00756	Prax.g_00358
OG0000648	Prao.g_00758	Prax.g_00356
OG0000649	Prao.g_00759	Prax.g_00355
OG0000650	Prao.g_00760	Prax.g_00354
OG0000651	Prao.g_00761	Prax.g_00353
OG0000652	Prao.g_00762	Prax.g_00352
OG0000653	Prao.g_00764	Prax.g_00350
OG0000654	Prao.g_00765	Prax.g_00349
OG0000655	Prao.g_00766	Prax.g_00348
OG0000656	Prao.g_00769	Prax.g_00345
OG0000657	Prao.g_00777	Prax.g_00337
OG0000658	Prao.g_00778	Prax.g_00336
OG0000659	Prao.g_00779	Prax.g_00335
OG0000660	Prao.g_00783	Prax.g_00331
OG0000661	Prao.g_00785	Prax.g_00329
OG0000662	Prao.g_00787	Prax.g_00327
OG0000663	Prao.g_00789	Prax.g_00325
OG0000664	Prao.g_00790	Prax.g_00324
OG0000665	Prao.g_00794	Prax.g_00320
OG0000666	Prao.g_00795	Prax.g_00319
OG0000667	Prao.g_00799	Prax.g_00315
OG0000668	Prao.g_00829	Prax.g_00546
OG0000669	Prao.g_00837	Prax.g_00553
OG0000670	Prao.g_00839	Prax.g_00555
OG0000671	Prao.g_00841	Prax.g_00557
OG0000672	Prao.g_00843	Prax.g_00559
OG0000673	Prao.g_00846	Prax.g_00562
OG0000674	Prao.g_00848	Prax.g_00564
OG0000675	Prao.g_00849	Prax.g_00565
OG0000676	Prao.g_00851	Prax.g_00567
OG0000677	Prao.g_00852	Prax.g_00568
OG0000678	Prao.g_00854	Prax.g_00570
OG0000679	Prao.g_00858	Prax.g_00574
OG0000680	Prao.g_00859	Prax.g_00575
OG0000681	Prao.g_00861	Prax.g_00578
OG0000682	Prao.g_00862	Prax.g_00579
OG0000683	Prao.g_00863	Prax.g_00580
OG0000684	Prao.g_00864	Prax.g_00582
OG0000685	Prao.g_00866	Prax.g_00584
OG0000686	Prao.g_00867	Prax.g_00585
OG0000687	Prao.g_00868	Prax.g_00586
OG0000688	Prao.g_00871	Prax.g_00589
OG0000689	Prao.g_00872	Prax.g_00590
OG0000690	Prao.g_00873	Prax.g_00591
OG0000691	Prao.g_00874	Prax.g_00592
OG0000692	Prao.g_00876	Prax.g_00594
OG0000693	Prao.g_00877	Prax.g_00595
OG0000694	Prao.g_00878	Prax.g_00596
OG0000695	Prao.g_00880	Prax.g_00598
OG0000696	Prao.g_00881	Prax.g_00599
OG0000697	Prao.g_00882	Prax.g_00600
OG0000698	Prao.g_00885	Prax.g_00603
OG0000699	Prao.g_00886	Prax.g_00604
OG0000700	Prao.g_00887	Prax.g_00605
OG0000701	Prao.g_00888	Prax.g_00606
OG0000702	Prao.g_00890	Prax.g_00608
OG0000703	Prao.g_00891	Prax.g_00609
OG0000704	Prao.g_00892	Prax.g_00610
OG0000705	Prao.g_00896	Prax.g_00614
OG0000706	Prao.g_00897	Prax.g_00615
OG0000707	Prao.g_00898	Prax.g_00616
OG0000708	Prao.g_00899	Prax.g_00617
OG0000709	Prao.g_00903	Prax.g_01130
OG0000710	Prao.g_00906	Prax.g_01133
OG0000711	Prao.g_00923	Prax.g_01150
OG0000712	Prao.g_00925	Prax.g_01152
OG0000713	Prao.g_00926	Prax.g_01153
OG0000714	Prao.g_00927	Prax.g_01154
OG0000715	Prao.g_00929	Prax.g_01156
OG0000716	Prao.g_00931	Prax.g_01158
OG0000717	Prao.g_00932	Prax.g_01159
OG0000718	Prao.g_00943	Prax.g_01173
OG0000719	Prao.g_00945	Prax.g_01175
OG0000720	Prao.g_00954	Prax.g_01184
OG0000721	Prao.g_00956	Prax.g_01186
OG0000722	Prao.g_00957	Prax.g_01187
OG0000723	Prao.g_00960	Prax.g_01190
OG0000724	Prao.g_00969	Prax.g_01199
OG0000725	Prao.g_00975	Prax.g_01205
OG0000726	Prao.g_00976	Prax.g_01206
OG0000727	Prao.g_00977	Prax.g_01207
OG0000728	Prao.g_00979	Prax.g_01209
OG0000729	Prao.g_01027	Prax.g_01256
OG0000730	Prao.g_01156	Prax.g_00126
OG0000731	Prao.g_01152	Prax.g_00130
OG0000732	Prao.g_01143	Prax.g_00140
OG0000733	Prao.g_01121	Prax.g_00162
OG0000734	Prao.g_01104	Prax.g_00185
OG0000735	Prao.g_01102	Prax.g_00187
OG0000736	Prao.g_01101	Prax.g_00188
OG0000737	Prao.g_01100	Prax.g_00189
OG0000738	Prao.g_01096	Prax.g_00193
OG0000739	Prao.g_01095	Prax.g_00194
OG0000740	Prao.g_01094	Prax.g_00195
OG0000741	Prao.g_01093	Prax.g_00196
OG0000742	Prao.g_01090	Prax.g_00199
OG0000743	Prao.g_01088	Prax.g_00201
OG0000744	Prao.g_01087	Prax.g_00202
OG0000745	Prao.g_01086	Prax.g_00203
OG0000746	Prao.g_01084	Prax.g_00205
OG0000747	Prao.g_01083	Prax.g_00206
OG0000748	Prao.g_01080	Prax.g_00209
OG0000749	Prao.g_01079	Prax.g_00210
OG0000750	Prao.g_01078	Prax.g_00211
OG0000751	Prao.g_01076	Prax.g_00213
OG0000752	Prao.g_01074	Prax.g_00215
OG0000753	Prao.g_01071	Prax.g_00218
OG0000754	Prao.g_01068	Prax.g_00221
OG0000755	Prao.g_01065	Prax.g_00224
OG0000756	Prao.g_01064	Prax.g_00225
OG0000757	Prao.g_01058	Prax.g_00231
OG0000758	Prao.g_01057	Prax.g_00232
OG0000759	Prao.g_01056	Prax.g_00233
OG0000760	Prao.g_01055	Prax.g_00234
OG0000761	Prao.g_01054	Prax.g_00235
OG0000762	Prao.g_01053	Prax.g_00236
OG0000763	Prao.g_01051	Prax.g_00238
OG0000764	Prao.g_01050	Prax.g_00239
OG0000765	Prao.g_01041	Prax.g_00248
OG0000766	Prao.g_01040	Prax.g_00249
OG0000767	Prao.g_01038	Prax.g_00251
OG0000768	Prao.g_01037	Prax.g_00252
OG0000769	Prao.g_01035	Prax.g_00254
OG0000770	Prao.g_01033	Prax.g_00256
OG0000771	Prao.g_00014	Prax.g_01789
OG0000772	Prao.g_01305	Prax.g_01928
OG0000773	Prao.g_01285	Prax.g_01908
OG0000774	Prao.g_01283	Prax.g_01906
OG0000775	Prao.g_01281	Prax.g_01904
OG0000776	Prao.g_01280	Prax.g_01903
OG0000777	Prao.g_01279	Prax.g_01902
OG0000778	Prao.g_01278	Prax.g_01901
OG0000779	Prao.g_01274	Prax.g_01897
OG0000780	Prao.g_01273	Prax.g_01896
OG0000781	Prao.g_01270	Prax.g_01893
OG0000782	Prao.g_01269	Prax.g_01892
OG0000783	Prao.g_01268	Prax.g_01891
OG0000784	Prao.g_01267	Prax.g_01890
OG0000785	Prao.g_01265	Prax.g_01888
OG0000786	Prao.g_01263	Prax.g_01886
OG0000787	Prao.g_01262	Prax.g_01885
OG0000788	Prao.g_01252	Prax.g_01876
OG0000789	Prao.g_01249	Prax.g_01873
OG0000790	Prao.g_01234	Prax.g_01858
OG0000791	Prao.g_01232	Prax.g_01856
OG0000792	Prao.g_01231	Prax.g_01855
OG0000793	Prao.g_01228	Prax.g_01852
OG0000794	Prao.g_01227	Prax.g_01851
OG0000795	Prao.g_01226	Prax.g_01850
OG0000796	Prao.g_01222	Prax.g_01846
OG0000797	Prao.g_01221	Prax.g_01845
OG0000799	Prao.g_01379	Prax.g_01751
OG0000800	Prao.g_01380	Prax.g_01750
OG0000801	Prao.g_01381	Prax.g_01749
OG0000802	Prao.g_01383	Prax.g_01747
OG0000803	Prao.g_01385	Prax.g_01745
OG0000804	Prao.g_01386	Prax.g_01744
OG0000805	Prao.g_01388	Prax.g_01742
OG0000806	Prao.g_01390	Prax.g_01740
OG0000807	Prao.g_01391	Prax.g_01739
OG0000808	Prao.g_01392	Prax.g_01738
OG0000809	Prao.g_01395	Prax.g_01735
OG0000810	Prao.g_01396	Prax.g_01734
OG0000811	Prao.g_01400	Prax.g_01725
OG0000812	Prao.g_01402	Prax.g_01723
OG0000813	Prao.g_01403	Prax.g_01722
OG0000814	Prao.g_01405	Prax.g_01720
OG0000815	Prao.g_01406	Prax.g_01719
OG0000816	Prao.g_01408	Prax.g_01717
OG0000817	Prao.g_01409	Prax.g_01716
OG0000818	Prao.g_01414	Prax.g_01711
OG0000819	Prao.g_01415	Prax.g_01710
OG0000820	Prao.g_01416	Prax.g_01709
OG0000821	Prao.g_01419	Prax.g_01705
OG0000822	Prao.g_01420	Prax.g_01704
OG0000823	Prao.g_01421	Prax.g_01703
OG0000824	Prao.g_01424	Prax.g_01700
OG0000825	Prao.g_01425	Prax.g_01699
OG0000826	Prao.g_01426	Prax.g_01698
OG0000827	Prao.g_01427	Prax.g_01697
OG0000828	Prao.g_01430	Prax.g_01694
OG0000829	Prao.g_01431	Prax.g_01693
OG0000830	Prao.g_01432	Prax.g_01692
OG0000831	Prao.g_01434	Prax.g_01690
OG0000832	Prao.g_01440	Prax.g_01684
OG0000833	Prao.g_01448	Prax.g_01676
OG0000834	Prao.g_01449	Prax.g_01675
OG0000835	Prao.g_01450	Prax.g_01674
OG0000836	Prao.g_01451	Prax.g_01673
OG0000837	Prao.g_01452	Prax.g_01672
OG0000838	Prao.g_01454	Prax.g_01670
OG0000839	Prao.g_01455	Prax.g_01669
OG0000840	Prao.g_01456	Prax.g_01668
OG0000841	Prao.g_01457	Prax.g_01667
OG0000842	Prao.g_01458	Prax.g_01666
OG0000843	Prao.g_01459	Prax.g_01665
OG0000844	Prao.g_01460	Prax.g_01664
OG0000845	Prao.g_01461	Prax.g_01663
OG0000846	Prao.g_01462	Prax.g_01662
OG0000847	Prao.g_01463	Prax.g_01661
OG0000848	Prao.g_01464	Prax.g_01660
OG0000849	Prao.g_01465	Prax.g_01659
OG0000850	Prao.g_01467	Prax.g_01657
OG0000851	Prao.g_01468	Prax.g_01656
OG0000852	Prao.g_01469	Prax.g_01655
OG0000853	Prao.g_01473	Prax.g_01651
OG0000854	Prao.g_01475	Prax.g_01649
OG0000855	Prao.g_01476	Prax.g_01648
OG0000856	Prao.g_01491	Prax.g_01633
OG0000857	Prao.g_01519	Prax.g_01605
OG0000858	Prao.g_01546	Prax.g_01565
OG0000859	Prao.g_01547	Prax.g_01564
OG0000860	Prao.g_01554	Prax.g_01557
OG0000861	Prao.g_01555	Prax.g_01556
OG0000862	Prao.g_01556	Prax.g_01555
OG0000863	Prao.g_01558	Prax.g_01553
OG0000864	Prao.g_01559	Prax.g_01552
OG0000865	Prao.g_01560	Prax.g_01551
OG0000866	Prao.g_01561	Prax.g_01550
OG0000867	Prao.g_01562	Prax.g_01549
OG0000868	Prao.g_01563	Prax.g_01548
OG0000869	Prao.g_01567	Prax.g_01544
OG0000870	Prao.g_01572	Prax.g_01539
OG0000871	Prao.g_01573	Prax.g_01538
OG0000872	Prao.g_01574	Prax.g_01537
OG0000873	Prao.g_01577	Prax.g_01534
OG0000874	Prao.g_01580	Prax.g_01531
OG0000875	Prao.g_01581	Prax.g_01530
OG0000876	Prao.g_01582	Prax.g_01529
OG0000877	Prao.g_01584	Prax.g_01527
OG0000878	Prao.g_01585	Prax.g_01526
OG0000879	Prao.g_01586	Prax.g_01525
OG0000880	Prao.g_01587	Prax.g_01524
OG0000881	Prao.g_01591	Prax.g_01520
OG0000882	Prao.g_01596	Prax.g_01515
OG0000883	Prao.g_01597	Prax.g_01513
OG0000884	Prao.g_01599	Prax.g_01511
OG0000885	Prao.g_01600	Prax.g_01510
OG0000886	Prao.g_01601	Prax.g_01509
OG0000887	Prao.g_01602	Prax.g_01508
OG0000888	Prao.g_01604	Prax.g_01506
OG0000889	Prao.g_01606	Prax.g_01504
OG0000890	Prao.g_01607	Prax.g_01503
OG0000891	Prao.g_01608	Prax.g_01502
OG0000892	Prao.g_01610	Prax.g_01257
OG0000893	Prao.g_01615	Prax.g_01262
OG0000894	Prao.g_01617	Prax.g_01264
OG0000895	Prao.g_01620	Prax.g_01267
OG0000896	Prao.g_01621	Prax.g_01268
OG0000897	Prao.g_01623	Prax.g_01270
OG0000898	Prao.g_01624	Prax.g_01271
OG0000899	Prao.g_01625	Prax.g_01272
OG0000900	Prao.g_01626	Prax.g_01273
OG0000901	Prao.g_01629	Prax.g_01276
OG0000902	Prao.g_01631	Prax.g_01278
OG0000903	Prao.g_01634	Prax.g_01281
OG0000904	Prao.g_01636	Prax.g_01283
OG0000905	Prao.g_01641	Prax.g_01288
OG0000906	Prao.g_01642	Prax.g_01289
OG0000907	Prao.g_01645	Prax.g_01296
OG0000908	Prao.g_01648	Prax.g_01299
OG0000909	Prao.g_01649	Prax.g_01300
OG0000910	Prao.g_01650	Prax.g_01301
OG0000911	Prao.g_01652	Prax.g_01303
OG0000912	Prao.g_01653	Prax.g_01304
OG0000913	Prao.g_01654	Prax.g_01305
OG0000914	Prao.g_01655	Prax.g_01306
OG0000915	Prao.g_01656	Prax.g_01307
OG0000916	Prao.g_01657	Prax.g_01308
OG0000917	Prao.g_01658	Prax.g_01309
OG0000918	Prao.g_01659	Prax.g_01310
OG0000919	Prao.g_01660	Prax.g_01311
OG0000920	Prao.g_01661	Prax.g_01312
OG0000921	Prao.g_01662	Prax.g_01313
OG0000922	Prao.g_01663	Prax.g_01314
OG0000923	Prao.g_01667	Prax.g_01318
OG0000924	Prao.g_01668	Prax.g_01319
OG0000925	Prao.g_01669	Prax.g_01320
OG0000926	Prao.g_01670	Prax.g_01321
OG0000927	Prao.g_01672	Prax.g_01323
OG0000928	Prao.g_01673	Prax.g_01324
OG0000929	Prao.g_01674	Prax.g_01325
OG0000930	Prao.g_01675	Prax.g_01326
OG0000931	Prao.g_01676	Prax.g_01327
OG0000932	Prao.g_01677	Prax.g_01328
OG0000933	Prao.g_01681	Prax.g_01332
OG0000934	Prao.g_01683	Prax.g_01334
OG0000935	Prao.g_01684	Prax.g_01335
OG0000936	Prao.g_01685	Prax.g_01336
OG0000937	Prao.g_01686	Prax.g_01337
OG0000938	Prao.g_01688	Prax.g_01339
OG0000939	Prao.g_01689	Prax.g_01340
OG0000940	Prao.g_01696	Prax.g_01347
OG0000941	Prao.g_01698	Prax.g_01349
OG0000942	Prao.g_01700	Prax.g_01351
OG0000943	Prao.g_01701	Prax.g_01352
OG0000944	Prao.g_01702	Prax.g_01353
OG0000945	Prao.g_01703	Prax.g_01354
OG0000946	Prao.g_01707	Prax.g_01358
OG0000947	Prao.g_01709	Prax.g_01360
OG0000948	Prao.g_01710	Prax.g_01361
OG0000949	Prao.g_01713	Prax.g_01364
OG0000950	Prao.g_01718	Prax.g_01369
OG0000951	Prao.g_01722	Prax.g_01373
OG0000952	Prao.g_01726	Prax.g_01377
OG0000953	Prao.g_01729	Prax.g_01380
OG0000954	Prao.g_01733	Prax.g_01384
OG0000955	Prao.g_01734	Prax.g_01385
OG0000956	Prao.g_01736	Prax.g_01387
OG0000957	Prao.g_01741	Prax.g_01392
OG0000958	Prao.g_01742	Prax.g_01393
OG0000959	Prao.g_01746	Prax.g_01397
OG0000960	Prao.g_01747	Prax.g_01398
OG0000961	Prao.g_01749	Prax.g_01400
OG0000962	Prao.g_01751	Prax.g_01402
OG0000963	Prao.g_01755	Prax.g_01406
OG0000964	Prao.g_01756	Prax.g_01407
OG0000965	Prao.g_01757	Prax.g_01408
OG0000966	Prao.g_01764	Prax.g_01415
OG0000967	Prao.g_01769	Prax.g_01420
OG0000968	Prao.g_01771	Prax.g_01422
OG0000969	Prao.g_01772	Prax.g_01423
OG0000970	Prao.g_01773	Prax.g_01424
OG0000971	Prao.g_01774	Prax.g_01425
OG0000972	Prao.g_01775	Prax.g_01426
OG0000973	Prao.g_01776	Prax.g_01427
OG0000974	Prao.g_01777	Prax.g_01428
OG0000975	Prao.g_01778	Prax.g_01429
OG0000976	Prao.g_01779	Prax.g_01430
OG0000977	Prao.g_01780	Prax.g_01431
OG0000978	Prao.g_01781	Prax.g_01432
OG0000979	Prao.g_01784	Prax.g_01435
OG0000980	Prao.g_01786	Prax.g_01437
OG0000981	Prao.g_01788	Prax.g_01439
OG0000982	Prao.g_01790	Prax.g_01441
OG0000983	Prao.g_01791	Prax.g_01442
OG0000984	Prao.g_01792	Prax.g_01443
OG0000985	Prao.g_01795	Prax.g_01446
OG0000986	Prao.g_01797	Prax.g_01448
OG0000987	Prao.g_01798	Prax.g_01449
OG0000988	Prao.g_01801	Prax.g_01452
OG0000989	Prao.g_01805	Prax.g_01455
OG0000990	Prao.g_01808	Prax.g_01458
OG0000991	Prao.g_01809	Prax.g_01459
OG0000992	Prao.g_01811	Prax.g_01461
OG0000993	Prao.g_01812	Prax.g_01462
OG0000994	Prao.g_01813	Prax.g_01463
OG0000995	Prao.g_01817	Prax.g_01467
OG0000996	Prao.g_01818	Prax.g_01468
OG0000997	Prao.g_01819	Prax.g_01469
OG0000998	Prao.g_01821	Prax.g_01471
OG0000999	Prao.g_01822	Prax.g_01472
OG0001000	Prao.g_01825	Prax.g_01475
OG0001001	Prao.g_01827	Prax.g_01477
OG0001002	Prao.g_01831	Prax.g_01481
OG0001003	Prao.g_01833	Prax.g_01482
OG0001004	Prao.g_01834	Prax.g_01483
OG0001005	Prao.g_01835	Prax.g_01484
OG0001006	Prao.g_01839	Prax.g_01488
OG0001007	Prao.g_01841	Prax.g_01490
OG0001008	Prao.g_00541	Prax.g_00763
OG0001009	Prao.g_00174	Prax.g_00286
OG0001010	Prao.g_00175	Prax.g_00285
OG0001011	Prao.g_00176	Prax.g_00284
OG0001012	Prao.g_00189	Prax.g_00270
OG0001013	Prao.g_00194	Prax.g_00623
OG0001014	Prao.g_00197	Prax.g_00626
OG0001015	Prao.g_00198	Prax.g_00627
OG0001016	Prao.g_00212	Prax.g_00644
OG0001017	Prao.g_00216	Prax.g_00648
OG0001018	Prao.g_00219	Prax.g_00651
OG0001019	Prao.g_00228	Prax.g_00660
OG0001020	Prao.g_00229	Prax.g_01128
OG0001021	Prao.g_00230	Prax.g_01127
OG0001022	Prao.g_00233	Prax.g_01124
OG0001023	Prao.g_00234	Prax.g_01123
OG0001024	Prao.g_00237	Prax.g_01120
OG0001025	Prao.g_00243	Prax.g_01114
OG0001026	Prao.g_00249	Prax.g_01108
OG0001027	Prao.g_00250	Prax.g_01107
OG0001028	Prao.g_00252	Prax.g_01105
OG0001029	Prao.g_00254	Prax.g_01103
OG0001030	Prao.g_00269	Prax.g_01088
OG0001031	Prao.g_00324	Prax.g_01032
OG0001032	Prao.g_00325	Prax.g_01031
OG0001033	Prao.g_00346	Prax.g_01010
OG0001034	Prao.g_00374	Prax.g_00982
OG0001035	Prao.g_00392	Prax.g_00921
OG0001036	Prao.g_00397	Prax.g_00916
OG0001037	Prao.g_00398	Prax.g_00915
OG0001038	Prao.g_00415	Prax.g_00897
OG0001039	Prao.g_00418	Prax.g_00894
OG0001040	Prao.g_00420	Prax.g_00892
OG0001041	Prao.g_00424	Prax.g_00888
OG0001042	Prao.g_00441	Prax.g_00871
OG0001043	Prao.g_00442	Prax.g_00870
OG0001044	Prao.g_00469	Prax.g_00840
OG0001045	Prao.g_00477	Prax.g_00831
OG0001046	Prao.g_00513	Prax.g_00795
OG0001047	Prao.g_00543	Prax.g_00761
OG0001048	Prao.g_00544	Prax.g_00760
OG0001049	Prao.g_00546	Prax.g_00758
OG0001050	Prao.g_00547	Prax.g_00757
OG0001051	Prao.g_00548	Prax.g_00756
OG0001052	Prao.g_00577	Prax.g_00731
OG0001053	Prao.g_00589	Prax.g_00719
OG0001054	Prao.g_00604	Prax.g_00703
OG0001055	Prao.g_00623	Prax.g_00684
OG0001056	Prao.g_01855	Prax.g_00665
OG0001057	Prao.g_01160	Prax.g_00002
OG0001058	Prao.g_01168	Prax.g_00010
OG0001059	Prao.g_01172	Prax.g_00014
OG0001060	Prao.g_01179	Prax.g_00021
OG0001061	Prao.g_01866	Prax.g_00034
OG0001062	Prao.g_01868	Prax.g_00036
OG0001063	Prao.g_01870	Prax.g_00038
OG0001064	Prao.g_00018	Prax.g_00039
OG0001065	Prao.g_00019	Prax.g_00040
OG0001066	Prao.g_00020	Prax.g_00041
OG0001067	Prao.g_00021	Prax.g_00042
OG0001068	Prao.g_00022	Prax.g_00043
OG0001069	Prao.g_00023	Prax.g_00044
OG0001070	Prao.g_00026	Prax.g_00047
OG0001071	Prao.g_00027	Prax.g_00048
OG0001072	Prao.g_00028	Prax.g_00049
OG0001073	Prao.g_00042	Prax.g_00063
OG0001074	Prao.g_00053	Prax.g_00074
OG0001075	Prao.g_00054	Prax.g_00075
OG0001076	Prao.g_00063	Prax.g_00083
OG0001077	Prao.g_00067	Prax.g_00087
OG0001078	Prao.g_00075	Prax.g_00095
OG0001079	Prao.g_00086	Prax.g_00106
OG0001080	Prao.g_00092	Prax.g_00112
OG0001081	Prao.g_00094	Prax.g_00114
OG0001082	Prao.g_00095	Prax.g_00115
OG0001083	Prao.g_00100	Prax.g_00120
OG0001084	Prao.g_00101	Prax.g_00121
OG0001085	Prao.g_00109	Prax.g_00972
OG0001086	Prao.g_00110	Prax.g_00971
OG0001087	Prao.g_00126	Prax.g_00954
OG0001088	Prao.g_00127	Prax.g_00953
OG0001089	Prao.g_00135	Prax.g_00945
OG0001090	Prao.g_00649	Prax.g_00484
OG0001091	Prao.g_00651	Prax.g_00482
OG0001092	Prao.g_00652	Prax.g_00481
OG0001093	Prao.g_00657	Prax.g_00476
OG0001094	Prao.g_00735	Prax.g_00379
OG0001095	Prao.g_00754	Prax.g_00360
OG0001096	Prao.g_00767	Prax.g_00347
OG0001097	Prao.g_00786	Prax.g_00328
OG0001098	Prao.g_00801	Prax.g_00313
OG0001099	Prao.g_00834	Prax.g_00550
OG0001100	Prao.g_00838	Prax.g_00554
OG0001101	Prao.g_00840	Prax.g_00556
OG0001102	Prao.g_00842	Prax.g_00558
OG0001103	Prao.g_00844	Prax.g_00560
OG0001104	Prao.g_00865	Prax.g_00583
OG0001105	Prao.g_00869	Prax.g_00587
OG0001106	Prao.g_00893	Prax.g_00611
OG0001107	Prao.g_00900	Prax.g_00618
OG0001108	Prao.g_00904	Prax.g_01131
OG0001109	Prao.g_00905	Prax.g_01132
OG0001110	Prao.g_00907	Prax.g_01134
OG0001111	Prao.g_00908	Prax.g_01135
OG0001112	Prao.g_00909	Prax.g_01136
OG0001113	Prao.g_00910	Prax.g_01137
OG0001114	Prao.g_00911	Prax.g_01138
OG0001115	Prao.g_00913	Prax.g_01140
OG0001116	Prao.g_00914	Prax.g_01141
OG0001117	Prao.g_00915	Prax.g_01142
OG0001118	Prao.g_00916	Prax.g_01143
OG0001119	Prao.g_00917	Prax.g_01144
OG0001120	Prao.g_00919	Prax.g_01146
OG0001121	Prao.g_01124	Prax.g_00159
OG0001121	Prao.g_00922	Prax.g_01149
OG0001122	Prao.g_00946	Prax.g_01176
OG0001123	Prao.g_00950	Prax.g_01180
OG0001124	Prao.g_00952	Prax.g_01182
OG0001125	Prao.g_00953	Prax.g_01183
OG0001126	Prao.g_00963	Prax.g_01193
OG0001127	Prao.g_00964	Prax.g_01194
OG0001128	Prao.g_00966	Prax.g_01196
OG0001129	Prao.g_00967	Prax.g_01197
OG0001130	Prao.g_00968	Prax.g_01198
OG0001131	Prao.g_01007	Prax.g_01235
OG0001132	Prao.g_01016	Prax.g_01245
OG0001133	Prao.g_01137	Prax.g_00146
OG0001134	Prao.g_01122	Prax.g_00161
OG0001135	Prao.g_01119	Prax.g_00164
OG0001136	Prao.g_01092	Prax.g_00197
OG0001137	Prao.g_01081	Prax.g_00208
OG0001138	Prao.g_01063	Prax.g_00226
OG0001139	Prao.g_01062	Prax.g_00227
OG0001140	Prao.g_01061	Prax.g_00228
OG0001141	Prao.g_01060	Prax.g_00229
OG0001142	Prao.g_01059	Prax.g_00230
OG0001143	Prao.g_01052	Prax.g_00237
OG0001144	Prao.g_01047	Prax.g_00242
OG0001145	Prao.g_01284	Prax.g_01907
OG0001146	Prao.g_01272	Prax.g_01895
OG0001147	Prao.g_01253	Prax.g_01877
