Orthogroup	Prao	Prad
OG0000565	Prao.g_01180	Prad.g_01351
OG0000566	Prao.g_01182	Prad.g_01353
OG0000567	Prao.g_01186	Prad.g_01357
OG0000568	Prao.g_01187	Prad.g_01358
OG0000569	Prao.g_01862	Prad.g_01359
OG0000570	Prao.g_01863	Prad.g_01360
OG0000571	Prao.g_01865	Prad.g_01362
OG0000572	Prao.g_00025	Prad.g_01375
OG0000573	Prao.g_00030	Prad.g_01381
OG0000574	Prao.g_00031	Prad.g_01382
OG0000575	Prao.g_00035	Prad.g_01386
OG0000576	Prao.g_00037	Prad.g_01388
OG0000577	Prao.g_00038	Prad.g_01389
OG0000578	Prao.g_00039	Prad.g_01390
OG0000579	Prao.g_00040	Prad.g_01391
OG0000580	Prao.g_00041	Prad.g_01392
OG0000581	Prao.g_00043	Prad.g_01394
OG0000582	Prao.g_00046	Prad.g_01397
OG0000583	Prao.g_00047	Prad.g_01398
OG0000584	Prao.g_00048	Prad.g_01399
OG0000585	Prao.g_00050	Prad.g_01401
OG0000586	Prao.g_00051	Prad.g_01402
OG0000587	Prao.g_00052	Prad.g_01403
OG0000588	Prao.g_00056	Prad.g_01407
OG0000589	Prao.g_00060	Prad.g_01410
OG0000590	Prao.g_00061	Prad.g_01411
OG0000591	Prao.g_00064	Prad.g_01414
OG0000592	Prao.g_00065	Prad.g_01415
OG0000593	Prao.g_00071	Prad.g_01421
OG0000594	Prao.g_00072	Prad.g_01422
OG0000595	Prao.g_00073	Prad.g_01423
OG0000596	Prao.g_00077	Prad.g_01427
OG0000597	Prao.g_00079	Prad.g_01429
OG0000598	Prao.g_00080	Prad.g_01430
OG0000599	Prao.g_00083	Prad.g_01433
OG0000600	Prao.g_00084	Prad.g_01219
OG0000601	Prao.g_00085	Prad.g_01220
OG0000602	Prao.g_00087	Prad.g_01222
OG0000603	Prao.g_00088	Prad.g_01223
OG0000604	Prao.g_00089	Prad.g_01224
OG0000605	Prao.g_00090	Prad.g_01225
OG0000606	Prao.g_00093	Prad.g_01228
OG0000607	Prao.g_00096	Prad.g_01231
OG0000608	Prao.g_00097	Prad.g_01232
OG0000609	Prao.g_00098	Prad.g_01233
OG0000610	Prao.g_00103	Prad.g_01238
OG0000611	Prao.g_00106	Prad.g_01241
OG0000612	Prao.g_00107	Prad.g_01242
OG0000613	Prao.g_00112	Prad.g_01247
OG0000614	Prao.g_00130	Prad.g_01266
OG0000615	Prao.g_00138	Prad.g_01274
OG0000616	Prao.g_00142	Prad.g_01278
OG0000617	Prao.g_00654	Prad.g_01055
OG0000618	Prao.g_00655	Prad.g_01056
OG0000619	Prao.g_00656	Prad.g_01057
OG0000620	Prao.g_00659	Prad.g_01060
OG0000621	Prao.g_00660	Prad.g_01061
OG0000622	Prao.g_00661	Prad.g_01062
OG0000623	Prao.g_00662	Prad.g_01063
OG0000624	Prao.g_00663	Prad.g_01064
OG0000625	Prao.g_00664	Prad.g_01065
OG0000626	Prao.g_00665	Prad.g_01066
OG0000627	Prao.g_00666	Prad.g_01067
OG0000628	Prao.g_00667	Prad.g_01068
OG0000629	Prao.g_00668	Prad.g_01069
OG0000630	Prao.g_00671	Prad.g_01072
OG0000631	Prao.g_00732	Prad.g_01137
OG0000632	Prao.g_00733	Prad.g_01138
OG0000633	Prao.g_00734	Prad.g_01139
OG0000634	Prao.g_00737	Prad.g_01142
OG0000635	Prao.g_00738	Prad.g_01143
OG0000636	Prao.g_00740	Prad.g_01145
OG0000637	Prao.g_00742	Prad.g_01147
OG0000638	Prao.g_00743	Prad.g_01148
OG0000639	Prao.g_00744	Prad.g_01149
OG0000640	Prao.g_00745	Prad.g_01150
OG0000641	Prao.g_00749	Prad.g_01154
OG0000642	Prao.g_00750	Prad.g_01155
OG0000643	Prao.g_00751	Prad.g_01156
OG0000644	Prao.g_00752	Prad.g_01157
OG0000645	Prao.g_00753	Prad.g_01158
OG0000646	Prao.g_00755	Prad.g_01160
OG0000647	Prao.g_00756	Prad.g_01161
OG0000648	Prao.g_00758	Prad.g_01163
OG0000649	Prao.g_00759	Prad.g_01164
OG0000650	Prao.g_00760	Prad.g_01165
OG0000651	Prao.g_00761	Prad.g_01166
OG0000652	Prao.g_00762	Prad.g_01167
OG0000653	Prao.g_00764	Prad.g_01169
OG0000654	Prao.g_00765	Prad.g_01170
OG0000655	Prao.g_00766	Prad.g_01171
OG0000656	Prao.g_00769	Prad.g_01174
OG0000657	Prao.g_00777	Prad.g_01182
OG0000658	Prao.g_00778	Prad.g_01183
OG0000659	Prao.g_00779	Prad.g_01184
OG0000660	Prao.g_00783	Prad.g_00306
OG0000661	Prao.g_00785	Prad.g_00304
OG0000662	Prao.g_00787	Prad.g_00302
OG0000663	Prao.g_00789	Prad.g_00300
OG0000664	Prao.g_00790	Prad.g_00299
OG0000665	Prao.g_00794	Prad.g_00295
OG0000666	Prao.g_00795	Prad.g_00294
OG0000667	Prao.g_00799	Prad.g_00290
OG0000668	Prao.g_00829	Prad.g_00260
OG0000669	Prao.g_00837	Prad.g_00253
OG0000670	Prao.g_00839	Prad.g_00251
OG0000671	Prao.g_00841	Prad.g_00249
OG0000672	Prao.g_00843	Prad.g_00247
OG0000673	Prao.g_00846	Prad.g_00244
OG0000674	Prao.g_00848	Prad.g_00242
OG0000675	Prao.g_00849	Prad.g_00241
OG0000676	Prao.g_00851	Prad.g_00239
OG0000677	Prao.g_00852	Prad.g_00238
OG0000678	Prao.g_00854	Prad.g_00236
OG0000679	Prao.g_00858	Prad.g_00232
OG0000680	Prao.g_00859	Prad.g_00231
OG0000681	Prao.g_00861	Prad.g_00228
OG0000682	Prao.g_00862	Prad.g_00227
OG0000683	Prao.g_00863	Prad.g_00226
OG0000684	Prao.g_00864	Prad.g_00224
OG0000685	Prao.g_00866	Prad.g_00222
OG0000686	Prao.g_00867	Prad.g_00221
OG0000687	Prao.g_00868	Prad.g_00220
OG0000688	Prao.g_00871	Prad.g_00217
OG0000689	Prao.g_00872	Prad.g_00216
OG0000690	Prao.g_00873	Prad.g_00215
OG0000691	Prao.g_00874	Prad.g_00214
OG0000692	Prao.g_00876	Prad.g_00212
OG0000693	Prao.g_00877	Prad.g_00211
OG0000694	Prao.g_00878	Prad.g_00210
OG0000695	Prao.g_00880	Prad.g_00208
OG0000696	Prao.g_00881	Prad.g_00207
OG0000697	Prao.g_00882	Prad.g_00206
OG0000698	Prao.g_00885	Prad.g_00203
OG0000699	Prao.g_00886	Prad.g_00202
OG0000700	Prao.g_00887	Prad.g_00201
OG0000701	Prao.g_00888	Prad.g_00200
OG0000702	Prao.g_00890	Prad.g_00198
OG0000703	Prao.g_00891	Prad.g_00197
OG0000704	Prao.g_00892	Prad.g_00196
OG0000705	Prao.g_00896	Prad.g_00192
OG0000706	Prao.g_00897	Prad.g_00191
OG0000707	Prao.g_00898	Prad.g_00190
OG0000708	Prao.g_00899	Prad.g_00189
OG0000709	Prao.g_00903	Prad.g_00185
OG0000710	Prao.g_00906	Prad.g_00182
OG0000711	Prao.g_00923	Prad.g_00165
OG0000712	Prao.g_00925	Prad.g_00163
OG0000713	Prao.g_00926	Prad.g_00162
OG0000714	Prao.g_00927	Prad.g_00161
OG0000715	Prao.g_00929	Prad.g_00159
OG0000716	Prao.g_00931	Prad.g_00157
OG0000717	Prao.g_00932	Prad.g_00156
OG0000718	Prao.g_00943	Prad.g_00144
OG0000719	Prao.g_00945	Prad.g_00142
OG0000720	Prao.g_00954	Prad.g_01039
OG0000721	Prao.g_00956	Prad.g_01037
OG0000722	Prao.g_00957	Prad.g_01036
OG0000723	Prao.g_00960	Prad.g_01033
OG0000724	Prao.g_00969	Prad.g_01023
OG0000725	Prao.g_00975	Prad.g_01017
OG0000726	Prao.g_00976	Prad.g_01016
OG0000727	Prao.g_00977	Prad.g_01015
OG0000728	Prao.g_00979	Prad.g_01013
OG0000729	Prao.g_01027	Prad.g_00970
OG0000730	Prao.g_01156	Prad.g_00635
OG0000731	Prao.g_01152	Prad.g_00639
OG0000732	Prao.g_01143	Prad.g_00649
OG0000733	Prao.g_01121	Prad.g_01988
OG0000734	Prao.g_01104	Prad.g_01511
OG0000735	Prao.g_01102	Prad.g_01509
OG0000736	Prao.g_01101	Prad.g_01508
OG0000737	Prao.g_01100	Prad.g_01507
OG0000738	Prao.g_01096	Prad.g_01503
OG0000739	Prao.g_01095	Prad.g_01502
OG0000740	Prao.g_01094	Prad.g_01501
OG0000741	Prao.g_01093	Prad.g_01500
OG0000742	Prao.g_01090	Prad.g_01497
OG0000743	Prao.g_01088	Prad.g_01495
OG0000744	Prao.g_01087	Prad.g_01494
OG0000745	Prao.g_01086	Prad.g_01493
OG0000746	Prao.g_01084	Prad.g_01491
OG0000747	Prao.g_01083	Prad.g_01490
OG0000748	Prao.g_01080	Prad.g_01487
OG0000749	Prao.g_01079	Prad.g_01486
OG0000750	Prao.g_01078	Prad.g_01485
OG0000751	Prao.g_01076	Prad.g_01483
OG0000752	Prao.g_01074	Prad.g_01481
OG0000753	Prao.g_01071	Prad.g_01478
OG0000754	Prao.g_01068	Prad.g_01475
OG0000755	Prao.g_01065	Prad.g_01472
OG0000756	Prao.g_01064	Prad.g_01470, Prad.g_01471
OG0000757	Prao.g_01058	Prad.g_01464
OG0000758	Prao.g_01057	Prad.g_01463
OG0000759	Prao.g_01056	Prad.g_01462
OG0000760	Prao.g_01055	Prad.g_01461
OG0000761	Prao.g_01054	Prad.g_01460
OG0000762	Prao.g_01053	Prad.g_01459
OG0000763	Prao.g_01051	Prad.g_01457
OG0000764	Prao.g_01050	Prad.g_01456
OG0000765	Prao.g_01041	Prad.g_01447
OG0000766	Prao.g_01040	Prad.g_01446
OG0000767	Prao.g_01038	Prad.g_01444
OG0000768	Prao.g_01037	Prad.g_01443
OG0000769	Prao.g_01035	Prad.g_01441
OG0000770	Prao.g_01033	Prad.g_01439
OG0000771	Prao.g_00014	Prad.g_00076
OG0000772	Prao.g_01305	Prad.g_00341
OG0000773	Prao.g_01285	Prad.g_00361
OG0000774	Prao.g_01283	Prad.g_00363
OG0000775	Prao.g_01281	Prad.g_00365
OG0000776	Prao.g_01280	Prad.g_00366
OG0000777	Prao.g_01279	Prad.g_00631
OG0000778	Prao.g_01278	Prad.g_00630
OG0000779	Prao.g_01274	Prad.g_00626
OG0000780	Prao.g_01273	Prad.g_00625
OG0000781	Prao.g_01270	Prad.g_00622
OG0000782	Prao.g_01269	Prad.g_00621
OG0000783	Prao.g_01268	Prad.g_00620
OG0000784	Prao.g_01267	Prad.g_00619
OG0000785	Prao.g_01265	Prad.g_00617
OG0000786	Prao.g_01263	Prad.g_00615
OG0000787	Prao.g_01262	Prad.g_00614
OG0000788	Prao.g_01252	Prad.g_00607
OG0000789	Prao.g_01249	Prad.g_00604
OG0000790	Prao.g_01234	Prad.g_00589
OG0000791	Prao.g_01232	Prad.g_00587
OG0000792	Prao.g_01231	Prad.g_00586
OG0000793	Prao.g_01228	Prad.g_00583
OG0000794	Prao.g_01227	Prad.g_00582
OG0000795	Prao.g_01226	Prad.g_00581
OG0000796	Prao.g_01222	Prad.g_00577
OG0000797	Prao.g_01221	Prad.g_00576
OG0000799	Prao.g_01379	Prad.g_00533
OG0000800	Prao.g_01380	Prad.g_00532
OG0000801	Prao.g_01381	Prad.g_00531
OG0000802	Prao.g_01383	Prad.g_00529
OG0000803	Prao.g_01385	Prad.g_00527
OG0000804	Prao.g_01386	Prad.g_00526
OG0000805	Prao.g_01388	Prad.g_00524
OG0000806	Prao.g_01390	Prad.g_00522
OG0000807	Prao.g_01391	Prad.g_00521
OG0000808	Prao.g_01392	Prad.g_00520
OG0000809	Prao.g_01395	Prad.g_00517
OG0000810	Prao.g_01396	Prad.g_00516
OG0000811	Prao.g_01400	Prad.g_00512
OG0000812	Prao.g_01402	Prad.g_00510
OG0000813	Prao.g_01403	Prad.g_00509
OG0000814	Prao.g_01405	Prad.g_00507
OG0000815	Prao.g_01406	Prad.g_00506
OG0000816	Prao.g_01408	Prad.g_00504
OG0000817	Prao.g_01409	Prad.g_00503
OG0000818	Prao.g_01414	Prad.g_00498
OG0000819	Prao.g_01415	Prad.g_00497
OG0000820	Prao.g_01416	Prad.g_00496
OG0000821	Prao.g_01419	Prad.g_00491
OG0000822	Prao.g_01420	Prad.g_00490
OG0000823	Prao.g_01421	Prad.g_00489
OG0000824	Prao.g_01424	Prad.g_00486
OG0000825	Prao.g_01425	Prad.g_00485
OG0000826	Prao.g_01426	Prad.g_00484
OG0000827	Prao.g_01427	Prad.g_00483
OG0000828	Prao.g_01430	Prad.g_00480
OG0000829	Prao.g_01431	Prad.g_00479
OG0000830	Prao.g_01432	Prad.g_00478
OG0000831	Prao.g_01434	Prad.g_00476
OG0000832	Prao.g_01440	Prad.g_00470
OG0000833	Prao.g_01448	Prad.g_00462
OG0000834	Prao.g_01449	Prad.g_00461
OG0000835	Prao.g_01450	Prad.g_00460
OG0000836	Prao.g_01451	Prad.g_00459
OG0000837	Prao.g_01452	Prad.g_00458
OG0000838	Prao.g_01454	Prad.g_00456
OG0000839	Prao.g_01455	Prad.g_00455
OG0000840	Prao.g_01456	Prad.g_00454
OG0000841	Prao.g_01457	Prad.g_00453
OG0000842	Prao.g_01458	Prad.g_00452
OG0000843	Prao.g_01459	Prad.g_00451
OG0000844	Prao.g_01460	Prad.g_00450
OG0000845	Prao.g_01461	Prad.g_00449
OG0000846	Prao.g_01462	Prad.g_00448
OG0000847	Prao.g_01463	Prad.g_00447
OG0000848	Prao.g_01464	Prad.g_00446
OG0000849	Prao.g_01465	Prad.g_00445
OG0000850	Prao.g_01467	Prad.g_00443
OG0000851	Prao.g_01468	Prad.g_00442
OG0000852	Prao.g_01469	Prad.g_00441
OG0000853	Prao.g_01473	Prad.g_00437
OG0000854	Prao.g_01475	Prad.g_00435
OG0000855	Prao.g_01476	Prad.g_00434
OG0000856	Prao.g_01491	Prad.g_00419
OG0000857	Prao.g_01519	Prad.g_00388
OG0000858	Prao.g_01546	Prad.g_00947
OG0000859	Prao.g_01547	Prad.g_00946
OG0000860	Prao.g_01554	Prad.g_00939
OG0000861	Prao.g_01555	Prad.g_00938
OG0000862	Prao.g_01556	Prad.g_00937
OG0000863	Prao.g_01558	Prad.g_00935
OG0000864	Prao.g_01559	Prad.g_00934
OG0000865	Prao.g_01560	Prad.g_00933
OG0000866	Prao.g_01561	Prad.g_00932
OG0000867	Prao.g_01562	Prad.g_00931
OG0000868	Prao.g_01563	Prad.g_00930
OG0000869	Prao.g_01567	Prad.g_00926
OG0000870	Prao.g_01572	Prad.g_00921
OG0000871	Prao.g_01573	Prad.g_00920
OG0000872	Prao.g_01574	Prad.g_00919
OG0000873	Prao.g_01577	Prad.g_00916
OG0000874	Prao.g_01580	Prad.g_00913
OG0000875	Prao.g_01581	Prad.g_00912
OG0000876	Prao.g_01582	Prad.g_00911
OG0000877	Prao.g_01584	Prad.g_00909
OG0000878	Prao.g_01585	Prad.g_00908
OG0000879	Prao.g_01586	Prad.g_00907
OG0000880	Prao.g_01587	Prad.g_00906
OG0000881	Prao.g_01591	Prad.g_00902
OG0000882	Prao.g_01596	Prad.g_00897
OG0000883	Prao.g_01597	Prad.g_00895
OG0000884	Prao.g_01599	Prad.g_00893
OG0000885	Prao.g_01600	Prad.g_00892
OG0000886	Prao.g_01601	Prad.g_00891
OG0000887	Prao.g_01602	Prad.g_00890
OG0000888	Prao.g_01604	Prad.g_00888
OG0000889	Prao.g_01606	Prad.g_00886
OG0000890	Prao.g_01607	Prad.g_00885
OG0000891	Prao.g_01608	Prad.g_00884
OG0000892	Prao.g_01610	Prad.g_00882
OG0000893	Prao.g_01615	Prad.g_00879
OG0000894	Prao.g_01617	Prad.g_00877
OG0000895	Prao.g_01620	Prad.g_00874
OG0000896	Prao.g_01621	Prad.g_00873
OG0000897	Prao.g_01623	Prad.g_00871
OG0000898	Prao.g_01624	Prad.g_00870
OG0000899	Prao.g_01625	Prad.g_00869
OG0000900	Prao.g_01626	Prad.g_00868
OG0000901	Prao.g_01629	Prad.g_00865
OG0000902	Prao.g_01631	Prad.g_00863
OG0000903	Prao.g_01634	Prad.g_00860
OG0000904	Prao.g_01636	Prad.g_00858
OG0000905	Prao.g_01641	Prad.g_00853
OG0000906	Prao.g_01642	Prad.g_00852
OG0000907	Prao.g_01645	Prad.g_00849
OG0000908	Prao.g_01648	Prad.g_00846
OG0000909	Prao.g_01649	Prad.g_00845
OG0000910	Prao.g_01650	Prad.g_00844
OG0000911	Prao.g_01652	Prad.g_00842
OG0000912	Prao.g_01653	Prad.g_00841
OG0000913	Prao.g_01654	Prad.g_00840
OG0000914	Prao.g_01655	Prad.g_00839
OG0000915	Prao.g_01656	Prad.g_00838
OG0000916	Prao.g_01657	Prad.g_00837
OG0000917	Prao.g_01658	Prad.g_00836
OG0000918	Prao.g_01659	Prad.g_00835
OG0000919	Prao.g_01660	Prad.g_00834
OG0000920	Prao.g_01661	Prad.g_00833
OG0000921	Prao.g_01662	Prad.g_00832
OG0000922	Prao.g_01663	Prad.g_00831
OG0000923	Prao.g_01667	Prad.g_00827
OG0000924	Prao.g_01668	Prad.g_00826
OG0000925	Prao.g_01669	Prad.g_00825
OG0000926	Prao.g_01670	Prad.g_00824
OG0000927	Prao.g_01672	Prad.g_00822
OG0000928	Prao.g_01673	Prad.g_00821
OG0000929	Prao.g_01674	Prad.g_00820
OG0000930	Prao.g_01675	Prad.g_00819
OG0000931	Prao.g_01676	Prad.g_00818
OG0000932	Prao.g_01677	Prad.g_00817
OG0000933	Prao.g_01681	Prad.g_00813
OG0000934	Prao.g_01683	Prad.g_00811
OG0000935	Prao.g_01684	Prad.g_00810
OG0000936	Prao.g_01685	Prad.g_00809
OG0000937	Prao.g_01686	Prad.g_00808
OG0000938	Prao.g_01688	Prad.g_00806
OG0000939	Prao.g_01689	Prad.g_00805
OG0000940	Prao.g_01696	Prad.g_00798
OG0000941	Prao.g_01698	Prad.g_00796
OG0000942	Prao.g_01700	Prad.g_00794
OG0000943	Prao.g_01701	Prad.g_00793
OG0000944	Prao.g_01702	Prad.g_00792
OG0000945	Prao.g_01703	Prad.g_00791
OG0000946	Prao.g_01707	Prad.g_00787
OG0000947	Prao.g_01709	Prad.g_00785
OG0000948	Prao.g_01710	Prad.g_00784
OG0000949	Prao.g_01713	Prad.g_00781
OG0000950	Prao.g_01718	Prad.g_00776
OG0000951	Prao.g_01722	Prad.g_00772
OG0000952	Prao.g_01726	Prad.g_00768
OG0000953	Prao.g_01729	Prad.g_00765
OG0000954	Prao.g_01733	Prad.g_01641
OG0000955	Prao.g_01734	Prad.g_01640
OG0000956	Prao.g_01736	Prad.g_01638
OG0000957	Prao.g_01741	Prad.g_01633
OG0000958	Prao.g_01742	Prad.g_01632
OG0000959	Prao.g_01746	Prad.g_01628
OG0000960	Prao.g_01747	Prad.g_01627
OG0000961	Prao.g_01749	Prad.g_01625
OG0000962	Prao.g_01751	Prad.g_01623
OG0000963	Prao.g_01755	Prad.g_01620
OG0000964	Prao.g_01756	Prad.g_01619
OG0000965	Prao.g_01757	Prad.g_01618
OG0000966	Prao.g_01764	Prad.g_01611
OG0000967	Prao.g_01769	Prad.g_01607
OG0000968	Prao.g_01771	Prad.g_01605
OG0000969	Prao.g_01772	Prad.g_01604
OG0000970	Prao.g_01773	Prad.g_01603
OG0000971	Prao.g_01774	Prad.g_01602
OG0000972	Prao.g_01775	Prad.g_01601
OG0000973	Prao.g_01776	Prad.g_01600
OG0000974	Prao.g_01777	Prad.g_01599
OG0000975	Prao.g_01778	Prad.g_01598
OG0000976	Prao.g_01779	Prad.g_01597
OG0000977	Prao.g_01780	Prad.g_01596
OG0000978	Prao.g_01781	Prad.g_01595
OG0000979	Prao.g_01784	Prad.g_01592
OG0000980	Prao.g_01786	Prad.g_01590
OG0000981	Prao.g_01788	Prad.g_01588
OG0000982	Prao.g_01790	Prad.g_01586
OG0000983	Prao.g_01791	Prad.g_01585
OG0000984	Prao.g_01792	Prad.g_01584
OG0000985	Prao.g_01795	Prad.g_01581
OG0000986	Prao.g_01797	Prad.g_01579
OG0000987	Prao.g_01798	Prad.g_01578
OG0000988	Prao.g_01801	Prad.g_01575
OG0000989	Prao.g_01805	Prad.g_01571
OG0000990	Prao.g_01808	Prad.g_01568
OG0000991	Prao.g_01809	Prad.g_01567
OG0000992	Prao.g_01811	Prad.g_01565
OG0000993	Prao.g_01812	Prad.g_01564
OG0000994	Prao.g_01813	Prad.g_01563
OG0000995	Prao.g_01817	Prad.g_01559
OG0000996	Prao.g_01818	Prad.g_01558
OG0000997	Prao.g_01819	Prad.g_01557
OG0000998	Prao.g_01821	Prad.g_01555
OG0000999	Prao.g_01822	Prad.g_01554
OG0001000	Prao.g_01825	Prad.g_01551
OG0001001	Prao.g_01827	Prad.g_01549
OG0001002	Prao.g_01831	Prad.g_01545
OG0001003	Prao.g_01833	Prad.g_01544
OG0001004	Prao.g_01834	Prad.g_01543
OG0001005	Prao.g_01835	Prad.g_01542
OG0001006	Prao.g_01839	Prad.g_01538
OG0001007	Prao.g_01841	Prad.g_01536
OG0001008	Prao.g_00541	Prad.g_00070
OG0001009	Prao.g_00174	Prad.g_01959
OG0001010	Prao.g_00175	Prad.g_01958
OG0001011	Prao.g_00176	Prad.g_01957
OG0001012	Prao.g_00189	Prad.g_01944
OG0001013	Prao.g_00194	Prad.g_01938
OG0001014	Prao.g_00197	Prad.g_01935
OG0001015	Prao.g_00198	Prad.g_01934
OG0001016	Prao.g_00212	Prad.g_01920
OG0001017	Prao.g_00216	Prad.g_01916
OG0001018	Prao.g_00219	Prad.g_01913
OG0001019	Prao.g_00228	Prad.g_01904
OG0001020	Prao.g_00229	Prad.g_01903
OG0001021	Prao.g_00230	Prad.g_01902
OG0001022	Prao.g_00233	Prad.g_01899
OG0001023	Prao.g_00234	Prad.g_01898
OG0001024	Prao.g_00237	Prad.g_01895
OG0001025	Prao.g_00243	Prad.g_01889
OG0001026	Prao.g_00249	Prad.g_01882
OG0001027	Prao.g_00250	Prad.g_01881
OG0001028	Prao.g_00252	Prad.g_01879
OG0001029	Prao.g_00254	Prad.g_01878
OG0001030	Prao.g_00269	Prad.g_01863
OG0001031	Prao.g_00324	Prad.g_01805
OG0001032	Prao.g_00325	Prad.g_01804
OG0001033	Prao.g_00346	Prad.g_01783
OG0001034	Prao.g_00374	Prad.g_01755
OG0001035	Prao.g_00392	Prad.g_01737
OG0001036	Prao.g_00397	Prad.g_01732
OG0001037	Prao.g_00398	Prad.g_01731
OG0001038	Prao.g_00415	Prad.g_01713
OG0001039	Prao.g_00418	Prad.g_01710
OG0001040	Prao.g_00420	Prad.g_01708
OG0001041	Prao.g_00424	Prad.g_01704
OG0001042	Prao.g_00441	Prad.g_01687
OG0001043	Prao.g_00442	Prad.g_01686
OG0001044	Prao.g_00469	Prad.g_01658
OG0001045	Prao.g_00477	Prad.g_01649
OG0001046	Prao.g_00513	Prad.g_00730
OG0001047	Prao.g_00543	Prad.g_00068
OG0001048	Prao.g_00544	Prad.g_00067
OG0001049	Prao.g_00546	Prad.g_00065
OG0001050	Prao.g_00547	Prad.g_00064
OG0001051	Prao.g_00548	Prad.g_00063
OG0001052	Prao.g_00577	Prad.g_00036
OG0001053	Prao.g_00589	Prad.g_00024
OG0001054	Prao.g_00604	Prad.g_00131
OG0001055	Prao.g_00623	Prad.g_00112
OG0001056	Prao.g_01855	Prad.g_00093
OG0001057	Prao.g_01160	Prad.g_01331
OG0001058	Prao.g_01168	Prad.g_01339
OG0001059	Prao.g_01172	Prad.g_01343
OG0001060	Prao.g_01179	Prad.g_01350
OG0001061	Prao.g_01866	Prad.g_01363
OG0001062	Prao.g_01868	Prad.g_01365
OG0001063	Prao.g_01870	Prad.g_01367
OG0001064	Prao.g_00018	Prad.g_01368
OG0001065	Prao.g_00019	Prad.g_01369
OG0001066	Prao.g_00020	Prad.g_01370
OG0001067	Prao.g_00021	Prad.g_01371
OG0001068	Prao.g_00022	Prad.g_01372
OG0001069	Prao.g_00023	Prad.g_01373
OG0001070	Prao.g_00026	Prad.g_01376
OG0001071	Prao.g_00027	Prad.g_01377
OG0001072	Prao.g_00028	Prad.g_01379
OG0001073	Prao.g_00042	Prad.g_01393
OG0001074	Prao.g_00053	Prad.g_01404
OG0001075	Prao.g_00054	Prad.g_01405
OG0001076	Prao.g_00063	Prad.g_01413
OG0001077	Prao.g_00067	Prad.g_01417
OG0001078	Prao.g_00075	Prad.g_01425
OG0001079	Prao.g_00086	Prad.g_01221
OG0001080	Prao.g_00092	Prad.g_01227
OG0001081	Prao.g_00094	Prad.g_01229
OG0001082	Prao.g_00095	Prad.g_01230
OG0001083	Prao.g_00100	Prad.g_01235
OG0001084	Prao.g_00101	Prad.g_01236
OG0001085	Prao.g_00109	Prad.g_01244
OG0001086	Prao.g_00110	Prad.g_01245
OG0001087	Prao.g_00126	Prad.g_01262
OG0001088	Prao.g_00127	Prad.g_01263
OG0001089	Prao.g_00135	Prad.g_01271
OG0001090	Prao.g_00649	Prad.g_01050
OG0001091	Prao.g_00651	Prad.g_01052
OG0001092	Prao.g_00652	Prad.g_01053
OG0001093	Prao.g_00657	Prad.g_01058
OG0001094	Prao.g_00735	Prad.g_01140
OG0001095	Prao.g_00754	Prad.g_01159
OG0001096	Prao.g_00767	Prad.g_01172
OG0001097	Prao.g_00786	Prad.g_00303
OG0001098	Prao.g_00801	Prad.g_00288
OG0001099	Prao.g_00834	Prad.g_00256
OG0001100	Prao.g_00838	Prad.g_00252
OG0001101	Prao.g_00840	Prad.g_00250
OG0001102	Prao.g_00842	Prad.g_00248
OG0001103	Prao.g_00844	Prad.g_00246
OG0001104	Prao.g_00865	Prad.g_00223
OG0001105	Prao.g_00869	Prad.g_00219
OG0001106	Prao.g_00893	Prad.g_00195
OG0001107	Prao.g_00900	Prad.g_00188
OG0001108	Prao.g_00904	Prad.g_00184
OG0001109	Prao.g_00905	Prad.g_00183
OG0001110	Prao.g_00907	Prad.g_00181
OG0001111	Prao.g_00908	Prad.g_00180
OG0001112	Prao.g_00909	Prad.g_00179
OG0001113	Prao.g_00910	Prad.g_00178
OG0001114	Prao.g_00911	Prad.g_00177
OG0001115	Prao.g_00913	Prad.g_00175
OG0001116	Prao.g_00914	Prad.g_00174
OG0001117	Prao.g_00915	Prad.g_00173
OG0001118	Prao.g_00916	Prad.g_00172
OG0001119	Prao.g_00917	Prad.g_00171
OG0001120	Prao.g_00919	Prad.g_00169
OG0001121	Prao.g_01124	Prad.g_01991
OG0001121	Prao.g_00922	Prad.g_00166
OG0001122	Prao.g_00946	Prad.g_00141
OG0001123	Prao.g_00950	Prad.g_00137
OG0001124	Prao.g_00952	Prad.g_00135
OG0001125	Prao.g_00953	Prad.g_00134
OG0001126	Prao.g_00963	Prad.g_01030
OG0001127	Prao.g_00964	Prad.g_01029
OG0001128	Prao.g_00966	Prad.g_01026
OG0001129	Prao.g_00967	Prad.g_01025
OG0001130	Prao.g_00968	Prad.g_01024
OG0001131	Prao.g_01007	Prad.g_00990
OG0001132	Prao.g_01016	Prad.g_00981
OG0001133	Prao.g_01137	Prad.g_00655
OG0001134	Prao.g_01122	Prad.g_01989
OG0001135	Prao.g_01119	Prad.g_01526
OG0001136	Prao.g_01092	Prad.g_01499
OG0001137	Prao.g_01081	Prad.g_01488
OG0001138	Prao.g_01063	Prad.g_01469
OG0001139	Prao.g_01062	Prad.g_01468
OG0001140	Prao.g_01061	Prad.g_01467
OG0001141	Prao.g_01060	Prad.g_01466
OG0001142	Prao.g_01059	Prad.g_01465
OG0001143	Prao.g_01052	Prad.g_01458
OG0001144	Prao.g_01047	Prad.g_01453
OG0001145	Prao.g_01284	Prad.g_00362
OG0001146	Prao.g_01272	Prad.g_00624
