Orthogroup	Prao	Syak
OG0000598	Prao.g_00080	Syak.g_00042
OG0000599	Prao.g_00083	Syak.g_00045
OG0000600	Prao.g_00084	Syak.g_00046
OG0000601	Prao.g_00085	Syak.g_00047
OG0000602	Prao.g_00087	Syak.g_00053
OG0000603	Prao.g_00088	Syak.g_00054
OG0000604	Prao.g_00089	Syak.g_00056
OG0000605	Prao.g_00090	Syak.g_00259
OG0000606	Prao.g_00093	Syak.g_00326
OG0000607	Prao.g_00096	Syak.g_00329
OG0000608	Prao.g_00097	Syak.g_00330
OG0000609	Prao.g_00098	Syak.g_00332
OG0000610	Prao.g_00103	Syak.g_00347
OG0000611	Prao.g_00106	Syak.g_00350
OG0000612	Prao.g_00107	Syak.g_00351
OG0000613	Prao.g_00112	Syak.g_01525
OG0000614	Prao.g_00130	Syak.g_00705
OG0000615	Prao.g_00138	Syak.g_00393
OG0000616	Prao.g_00142	Syak.g_01810
OG0000617	Prao.g_00654	Syak.g_00799
OG0000618	Prao.g_00655	Syak.g_00798
OG0000619	Prao.g_00656	Syak.g_00797
OG0000620	Prao.g_00659	Syak.g_00779
OG0000621	Prao.g_00660	Syak.g_00780
OG0000622	Prao.g_00661	Syak.g_00781
OG0000623	Prao.g_00662	Syak.g_00782
OG0000624	Prao.g_00663	Syak.g_00784
OG0000625	Prao.g_00664	Syak.g_00785
OG0000626	Prao.g_00665	Syak.g_00786
OG0000627	Prao.g_00666	Syak.g_00561
OG0000628	Prao.g_00667	Syak.g_00560
OG0000629	Prao.g_00668	Syak.g_00556
OG0000630	Prao.g_00671	Syak.g_00552
OG0000631	Prao.g_00732	Syak.g_00545
OG0000632	Prao.g_00733	Syak.g_00544
OG0000633	Prao.g_00734	Syak.g_00542
OG0000634	Prao.g_00737	Syak.g_00430
OG0000635	Prao.g_00738	Syak.g_00431
OG0000636	Prao.g_00740	Syak.g_00433
OG0000637	Prao.g_00742	Syak.g_00435
OG0000638	Prao.g_00743	Syak.g_00436
OG0000639	Prao.g_00744	Syak.g_00437
OG0000640	Prao.g_00745	Syak.g_00438
OG0000641	Prao.g_00749	Syak.g_00442
OG0000642	Prao.g_00750	Syak.g_00443
OG0000643	Prao.g_00751	Syak.g_00444
OG0000644	Prao.g_00752	Syak.g_00445
OG0000645	Prao.g_00753	Syak.g_00447
OG0000646	Prao.g_00755	Syak.g_00450
OG0000647	Prao.g_00756	Syak.g_00452
OG0000648	Prao.g_00758	Syak.g_00456
OG0000649	Prao.g_00759	Syak.g_00457
OG0000650	Prao.g_00760	Syak.g_00458
OG0000651	Prao.g_00761	Syak.g_00459
OG0000652	Prao.g_00762	Syak.g_00460
OG0000653	Prao.g_00764	Syak.g_00462
OG0000654	Prao.g_00765	Syak.g_00625
OG0000655	Prao.g_00766	Syak.g_00624
OG0000656	Prao.g_00769	Syak.g_00621
OG0000657	Prao.g_00777	Syak.g_00609
OG0000658	Prao.g_00778	Syak.g_00606
OG0000659	Prao.g_00779	Syak.g_00605
OG0000660	Prao.g_00783	Syak.g_00601
OG0000661	Prao.g_00785	Syak.g_00599
OG0000662	Prao.g_00787	Syak.g_00597
OG0000663	Prao.g_00789	Syak.g_00594
OG0000664	Prao.g_00790	Syak.g_00593
OG0000665	Prao.g_00794	Syak.g_00086
OG0000666	Prao.g_00795	Syak.g_00078
OG0000667	Prao.g_00799	Syak.g_00340
OG0000668	Prao.g_00829	Syak.g_00643
OG0000669	Prao.g_00837	Syak.g_00363
OG0000670	Prao.g_00839	Syak.g_00366
OG0000671	Prao.g_00841	Syak.g_00368
OG0000672	Prao.g_00843	Syak.g_00371
OG0000673	Prao.g_00846	Syak.g_00374
OG0000674	Prao.g_00848	Syak.g_00376
OG0000675	Prao.g_00849	Syak.g_00377
OG0000676	Prao.g_00851	Syak.g_00379
OG0000677	Prao.g_00852	Syak.g_00380
OG0000678	Prao.g_00854	Syak.g_00386
OG0000679	Prao.g_00858	Syak.g_00397
OG0000680	Prao.g_00859	Syak.g_00398
OG0000681	Prao.g_00861	Syak.g_00401
OG0000682	Prao.g_00862	Syak.g_00402
OG0000683	Prao.g_00863	Syak.g_00403
OG0000684	Prao.g_00864	Syak.g_00409
OG0000685	Prao.g_00866	Syak.g_00411
OG0000686	Prao.g_00867	Syak.g_00412
OG0000687	Prao.g_00868	Syak.g_00413
OG0000688	Prao.g_00871	Syak.g_00418
OG0000689	Prao.g_00872	Syak.g_00421
OG0000690	Prao.g_00873	Syak.g_00422
OG0000691	Prao.g_00874	Syak.g_00423
OG0000692	Prao.g_00876	Syak.g_00424
OG0000693	Prao.g_00877	Syak.g_00426
OG0000694	Prao.g_00878	Syak.g_00427
OG0000695	Prao.g_00880	Syak.g_00540
OG0000696	Prao.g_00881	Syak.g_00539
OG0000697	Prao.g_00882	Syak.g_00538
OG0000698	Prao.g_00885	Syak.g_00535
OG0000699	Prao.g_00886	Syak.g_00534
OG0000700	Prao.g_00887	Syak.g_00533
OG0000701	Prao.g_00888	Syak.g_00532
OG0000702	Prao.g_00890	Syak.g_00522
OG0000703	Prao.g_00891	Syak.g_00521
OG0000704	Prao.g_00892	Syak.g_00519
OG0000705	Prao.g_00896	Syak.g_00511
OG0000706	Prao.g_00897	Syak.g_00510
OG0000707	Prao.g_00898	Syak.g_00509
OG0000708	Prao.g_00899	Syak.g_00506
OG0000709	Prao.g_00903	Syak.g_00498
OG0000710	Prao.g_00906	Syak.g_00494
OG0000711	Prao.g_00923	Syak.g_00466
OG0000712	Prao.g_00925	Syak.g_00464
OG0000713	Prao.g_00926	Syak.g_00463
OG0000714	Prao.g_00927	Syak.g_00629
OG0000715	Prao.g_00929	Syak.g_00631
OG0000716	Prao.g_00931	Syak.g_00635
OG0000717	Prao.g_00932	Syak.g_00636
OG0000718	Prao.g_00943	Syak.g_00640
OG0000719	Prao.g_00945	Syak.g_00642
OG0000720	Prao.g_00954	Syak.g_00655
OG0000721	Prao.g_00956	Syak.g_00657
OG0000722	Prao.g_00957	Syak.g_00658
OG0000723	Prao.g_00960	Syak.g_00790
OG0000724	Prao.g_00969	Syak.g_00749
OG0000725	Prao.g_00975	Syak.g_00731
OG0000726	Prao.g_00976	Syak.g_00730
OG0000727	Prao.g_00977	Syak.g_00729
OG0000728	Prao.g_00979	Syak.g_00727
OG0000729	Prao.g_01027	Syak.g_01683
OG0000730	Prao.g_01156	Syak.g_01248
OG0000731	Prao.g_01152	Syak.g_01237
OG0000732	Prao.g_01143	Syak.g_01739
OG0000733	Prao.g_01121	Syak.g_01905
OG0000734	Prao.g_01104	Syak.g_02184
OG0000735	Prao.g_01102	Syak.g_00914
OG0000736	Prao.g_01101	Syak.g_00913
OG0000737	Prao.g_01100	Syak.g_00912
OG0000738	Prao.g_01096	Syak.g_00907
OG0000739	Prao.g_01095	Syak.g_00906
OG0000740	Prao.g_01094	Syak.g_00905
OG0000741	Prao.g_01093	Syak.g_00902
OG0000742	Prao.g_01090	Syak.g_00899
OG0000743	Prao.g_01088	Syak.g_00897
OG0000744	Prao.g_01087	Syak.g_00896
OG0000745	Prao.g_01086	Syak.g_00894
OG0000746	Prao.g_01084	Syak.g_00892
OG0000747	Prao.g_01083	Syak.g_00891
OG0000748	Prao.g_01080	Syak.g_00875
OG0000749	Prao.g_01079	Syak.g_00874
OG0000750	Prao.g_01078	Syak.g_00873
OG0000751	Prao.g_01076	Syak.g_00862
OG0000752	Prao.g_01074	Syak.g_00860
OG0000753	Prao.g_01071	Syak.g_00857
OG0000754	Prao.g_01068	Syak.g_00852
OG0000755	Prao.g_01065	Syak.g_00841
OG0000756	Prao.g_01064	Syak.g_00840
OG0000757	Prao.g_01058	Syak.g_00833
OG0000758	Prao.g_01057	Syak.g_00832
OG0000759	Prao.g_01056	Syak.g_00831
OG0000760	Prao.g_01055	Syak.g_00830
OG0000761	Prao.g_01054	Syak.g_00829
OG0000762	Prao.g_01053	Syak.g_00827
OG0000763	Prao.g_01051	Syak.g_00825
OG0000764	Prao.g_01050	Syak.g_00824
OG0000765	Prao.g_01041	Syak.g_00669
OG0000766	Prao.g_01040	Syak.g_00670
OG0000767	Prao.g_01038	Syak.g_00672
OG0000768	Prao.g_01037	Syak.g_00673
OG0000769	Prao.g_01035	Syak.g_00675
OG0000770	Prao.g_01033	Syak.g_00678
OG0000771	Prao.g_00014	Syak.g_00755
OG0000772	Prao.g_01305	Syak.g_02048
OG0000773	Prao.g_01285	Syak.g_00921
OG0000774	Prao.g_01283	Syak.g_00926
OG0000775	Prao.g_01281	Syak.g_00929
OG0000776	Prao.g_01280	Syak.g_00930
OG0000777	Prao.g_01279	Syak.g_00931
OG0000778	Prao.g_01278	Syak.g_00932
OG0000779	Prao.g_01274	Syak.g_00938
OG0000780	Prao.g_01273	Syak.g_00942
OG0000781	Prao.g_01270	Syak.g_00946
OG0000782	Prao.g_01269	Syak.g_00947
OG0000783	Prao.g_01268	Syak.g_00948
OG0000784	Prao.g_01267	Syak.g_00949
OG0000785	Prao.g_01265	Syak.g_00951
OG0000786	Prao.g_01263	Syak.g_00956
OG0000787	Prao.g_01262	Syak.g_00957
OG0000788	Prao.g_01252	Syak.g_00048
OG0000789	Prao.g_01249	Syak.g_00085
OG0000790	Prao.g_01234	Syak.g_02560
OG0000791	Prao.g_01232	Syak.g_02558
OG0000792	Prao.g_01231	Syak.g_02557
OG0000793	Prao.g_01228	Syak.g_02552
OG0000794	Prao.g_01227	Syak.g_02551
OG0000795	Prao.g_01226	Syak.g_02550
OG0000796	Prao.g_01222	Syak.g_02547
OG0000797	Prao.g_01221	Syak.g_02546
OG0000799	Prao.g_01379	Syak.g_00981
OG0000800	Prao.g_01380	Syak.g_00989
OG0000801	Prao.g_01381	Syak.g_00990
OG0000802	Prao.g_01383	Syak.g_00995
OG0000803	Prao.g_01385	Syak.g_01021
OG0000804	Prao.g_01386	Syak.g_01026
OG0000805	Prao.g_01388	Syak.g_01029
OG0000806	Prao.g_01390	Syak.g_01031
OG0000807	Prao.g_01391	Syak.g_01033
OG0000808	Prao.g_01392	Syak.g_01034
OG0000809	Prao.g_01395	Syak.g_01038
OG0000810	Prao.g_01396	Syak.g_01039
OG0000811	Prao.g_01400	Syak.g_01045
OG0000812	Prao.g_01402	Syak.g_01047
OG0000813	Prao.g_01403	Syak.g_01048
OG0000814	Prao.g_01405	Syak.g_01051
OG0000815	Prao.g_01406	Syak.g_01053
OG0000816	Prao.g_01408	Syak.g_01055
OG0000817	Prao.g_01409	Syak.g_01056
OG0000818	Prao.g_01414	Syak.g_01060
OG0000819	Prao.g_01415	Syak.g_01064
OG0000820	Prao.g_01416	Syak.g_01065
OG0000821	Prao.g_01419	Syak.g_01071
OG0000822	Prao.g_01420	Syak.g_01073
OG0000823	Prao.g_01421	Syak.g_01074
OG0000824	Prao.g_01424	Syak.g_01080
OG0000825	Prao.g_01425	Syak.g_01081
OG0000826	Prao.g_01426	Syak.g_01082
OG0000827	Prao.g_01427	Syak.g_01083
OG0000828	Prao.g_01430	Syak.g_01086
OG0000829	Prao.g_01431	Syak.g_01087
OG0000830	Prao.g_01432	Syak.g_01088
OG0000831	Prao.g_01434	Syak.g_01091
OG0000832	Prao.g_01440	Syak.g_02482
OG0000833	Prao.g_01448	Syak.g_02473
OG0000834	Prao.g_01449	Syak.g_02470
OG0000835	Prao.g_01450	Syak.g_02469
OG0000836	Prao.g_01451	Syak.g_02466
OG0000837	Prao.g_01452	Syak.g_02465
OG0000838	Prao.g_01454	Syak.g_02461
OG0000839	Prao.g_01455	Syak.g_02460
OG0000840	Prao.g_01456	Syak.g_02459
OG0000841	Prao.g_01457	Syak.g_02458
OG0000842	Prao.g_01458	Syak.g_02457
OG0000843	Prao.g_01459	Syak.g_02456
OG0000844	Prao.g_01460	Syak.g_02454
OG0000845	Prao.g_01461	Syak.g_02453
OG0000846	Prao.g_01462	Syak.g_02452
OG0000847	Prao.g_01463	Syak.g_02451
OG0000848	Prao.g_01464	Syak.g_02449
OG0000849	Prao.g_01465	Syak.g_02448
OG0000850	Prao.g_01467	Syak.g_02445
OG0000851	Prao.g_01468	Syak.g_02440
OG0000852	Prao.g_01469	Syak.g_02439
OG0000853	Prao.g_01473	Syak.g_02435
OG0000854	Prao.g_01475	Syak.g_02433
OG0000855	Prao.g_01476	Syak.g_02432
OG0000856	Prao.g_01491	Syak.g_00021
OG0000857	Prao.g_01519	Syak.g_00451
OG0000858	Prao.g_01546	Syak.g_02426
OG0000859	Prao.g_01547	Syak.g_02425
OG0000860	Prao.g_01554	Syak.g_02414
OG0000861	Prao.g_01555	Syak.g_02413
OG0000862	Prao.g_01556	Syak.g_02412
OG0000863	Prao.g_01558	Syak.g_02409
OG0000864	Prao.g_01559	Syak.g_02408
OG0000865	Prao.g_01560	Syak.g_02407
OG0000866	Prao.g_01561	Syak.g_02406
OG0000867	Prao.g_01562	Syak.g_02405
OG0000868	Prao.g_01563	Syak.g_02402
OG0000869	Prao.g_01567	Syak.g_02398
OG0000870	Prao.g_01572	Syak.g_02393
OG0000871	Prao.g_01573	Syak.g_02392
OG0000872	Prao.g_01574	Syak.g_02386
OG0000873	Prao.g_01577	Syak.g_02383
OG0000874	Prao.g_01580	Syak.g_02379
OG0000875	Prao.g_01581	Syak.g_02377
OG0000876	Prao.g_01582	Syak.g_02375
OG0000877	Prao.g_01584	Syak.g_02372
OG0000878	Prao.g_01585	Syak.g_02371
OG0000879	Prao.g_01586	Syak.g_02370
OG0000880	Prao.g_01587	Syak.g_02369
OG0000881	Prao.g_01591	Syak.g_02363
OG0000882	Prao.g_01596	Syak.g_02358
OG0000883	Prao.g_01597	Syak.g_02355
OG0000884	Prao.g_01599	Syak.g_02353
OG0000885	Prao.g_01600	Syak.g_02352
OG0000886	Prao.g_01601	Syak.g_02351
OG0000887	Prao.g_01602	Syak.g_02350
OG0000888	Prao.g_01604	Syak.g_02348
OG0000889	Prao.g_01606	Syak.g_02346
OG0000890	Prao.g_01607	Syak.g_02334
OG0000891	Prao.g_01608	Syak.g_02333
OG0000892	Prao.g_01610	Syak.g_02329
OG0000893	Prao.g_01615	Syak.g_01393
OG0000894	Prao.g_01617	Syak.g_01390
OG0000895	Prao.g_01620	Syak.g_01386
OG0000896	Prao.g_01621	Syak.g_01385
OG0000897	Prao.g_01623	Syak.g_01383
OG0000898	Prao.g_01624	Syak.g_01382
OG0000899	Prao.g_01625	Syak.g_01381
OG0000900	Prao.g_01626	Syak.g_01380
OG0000901	Prao.g_01629	Syak.g_01375
OG0000902	Prao.g_01631	Syak.g_01368
OG0000903	Prao.g_01634	Syak.g_01353
OG0000904	Prao.g_01636	Syak.g_01358
OG0000905	Prao.g_01641	Syak.g_01363
OG0000906	Prao.g_01642	Syak.g_01366
OG0000907	Prao.g_01645	Syak.g_01351
OG0000908	Prao.g_01648	Syak.g_01348
OG0000909	Prao.g_01649	Syak.g_01347
OG0000910	Prao.g_01650	Syak.g_01346
OG0000911	Prao.g_01652	Syak.g_01344
OG0000912	Prao.g_01653	Syak.g_01343
OG0000913	Prao.g_01654	Syak.g_01342
OG0000914	Prao.g_01655	Syak.g_01341
OG0000915	Prao.g_01656	Syak.g_01339
OG0000916	Prao.g_01657	Syak.g_01338
OG0000917	Prao.g_01658	Syak.g_01337
OG0000918	Prao.g_01659	Syak.g_01336
OG0000919	Prao.g_01660	Syak.g_01335
OG0000920	Prao.g_01661	Syak.g_01334
OG0000921	Prao.g_01662	Syak.g_01333
OG0000922	Prao.g_01663	Syak.g_01332
OG0000923	Prao.g_01667	Syak.g_01328
OG0000924	Prao.g_01668	Syak.g_01327
OG0000925	Prao.g_01669	Syak.g_01326
OG0000926	Prao.g_01670	Syak.g_01325
OG0000927	Prao.g_01672	Syak.g_01323
OG0000928	Prao.g_01673	Syak.g_01322
OG0000929	Prao.g_01674	Syak.g_01321
OG0000930	Prao.g_01675	Syak.g_01320
OG0000931	Prao.g_01676	Syak.g_01319
OG0000932	Prao.g_01677	Syak.g_01318
OG0000933	Prao.g_01681	Syak.g_01312
OG0000934	Prao.g_01683	Syak.g_01310
OG0000935	Prao.g_01684	Syak.g_01309
OG0000936	Prao.g_01685	Syak.g_01308
OG0000937	Prao.g_01686	Syak.g_01307
OG0000938	Prao.g_01688	Syak.g_01304
OG0000939	Prao.g_01689	Syak.g_01303
OG0000940	Prao.g_01696	Syak.g_01297
OG0000941	Prao.g_01698	Syak.g_01295
OG0000942	Prao.g_01700	Syak.g_01293
OG0000943	Prao.g_01701	Syak.g_01292
OG0000944	Prao.g_01702	Syak.g_01290
OG0000945	Prao.g_01703	Syak.g_01288
OG0000946	Prao.g_01707	Syak.g_01283
OG0000947	Prao.g_01709	Syak.g_01280
OG0000948	Prao.g_01710	Syak.g_01279
OG0000949	Prao.g_01713	Syak.g_01551
OG0000950	Prao.g_01718	Syak.g_01562
OG0000951	Prao.g_01722	Syak.g_01569
OG0000952	Prao.g_01726	Syak.g_01574
OG0000953	Prao.g_01729	Syak.g_01627
OG0000954	Prao.g_01733	Syak.g_01633
OG0000955	Prao.g_01734	Syak.g_01634
OG0000956	Prao.g_01736	Syak.g_01636
OG0000957	Prao.g_01741	Syak.g_01648
OG0000958	Prao.g_01742	Syak.g_01649
OG0000959	Prao.g_01746	Syak.g_01653
OG0000960	Prao.g_01747	Syak.g_01654
OG0000961	Prao.g_01749	Syak.g_01679
OG0000962	Prao.g_01751	Syak.g_01682
OG0000963	Prao.g_01755	Syak.g_01687
OG0000964	Prao.g_01756	Syak.g_01688
OG0000965	Prao.g_01757	Syak.g_01689
OG0000966	Prao.g_01764	Syak.g_01711
OG0000967	Prao.g_01769	Syak.g_01715
OG0000968	Prao.g_01771	Syak.g_01719
OG0000969	Prao.g_01772	Syak.g_01721
OG0000970	Prao.g_01773	Syak.g_01722
OG0000971	Prao.g_01774	Syak.g_01724
OG0000972	Prao.g_01775	Syak.g_01725
OG0000973	Prao.g_01776	Syak.g_01726
OG0000974	Prao.g_01777	Syak.g_01727
OG0000975	Prao.g_01778	Syak.g_01728
OG0000976	Prao.g_01779	Syak.g_01729
OG0000977	Prao.g_01780	Syak.g_01731
OG0000978	Prao.g_01781	Syak.g_01732
OG0000979	Prao.g_01784	Syak.g_01735
OG0000980	Prao.g_01786	Syak.g_01738
OG0000981	Prao.g_01788	Syak.g_01741
OG0000982	Prao.g_01790	Syak.g_01941
OG0000983	Prao.g_01791	Syak.g_01940
OG0000984	Prao.g_01792	Syak.g_01939
OG0000985	Prao.g_01795	Syak.g_01935
OG0000986	Prao.g_01797	Syak.g_01933
OG0000987	Prao.g_01798	Syak.g_01931
OG0000988	Prao.g_01801	Syak.g_01925
OG0000989	Prao.g_01805	Syak.g_01912
OG0000990	Prao.g_01808	Syak.g_01900
OG0000991	Prao.g_01809	Syak.g_01896
OG0000992	Prao.g_01811	Syak.g_01893
OG0000993	Prao.g_01812	Syak.g_01892
OG0000994	Prao.g_01813	Syak.g_01889
OG0000995	Prao.g_01817	Syak.g_01880
OG0000996	Prao.g_01818	Syak.g_01839
OG0000997	Prao.g_01819	Syak.g_01828
OG0000998	Prao.g_01821	Syak.g_01826
OG0000999	Prao.g_01822	Syak.g_01825
OG0001000	Prao.g_01825	Syak.g_01821
OG0001001	Prao.g_01827	Syak.g_01814
OG0001002	Prao.g_01831	Syak.g_01807
OG0001003	Prao.g_01833	Syak.g_01806
OG0001004	Prao.g_01834	Syak.g_01805
OG0001005	Prao.g_01835	Syak.g_01804
OG0001006	Prao.g_01839	Syak.g_01797
OG0001007	Prao.g_01841	Syak.g_01795
OG0001008	Prao.g_00541	Syak.g_01190
OG0001009	Prao.g_00174	Syak.g_01762
OG0001010	Prao.g_00175	Syak.g_01761
OG0001011	Prao.g_00176	Syak.g_01759
OG0001012	Prao.g_00189	Syak.g_01946
OG0001013	Prao.g_00194	Syak.g_01969
OG0001014	Prao.g_00197	Syak.g_01975
OG0001015	Prao.g_00198	Syak.g_01976
OG0001016	Prao.g_00212	Syak.g_02250
OG0001017	Prao.g_00216	Syak.g_02244
OG0001018	Prao.g_00219	Syak.g_02242
OG0001019	Prao.g_00228	Syak.g_02218
OG0001020	Prao.g_00229	Syak.g_02214
OG0001021	Prao.g_00230	Syak.g_02210
OG0001022	Prao.g_00233	Syak.g_02205
OG0001023	Prao.g_00234	Syak.g_02204
OG0001024	Prao.g_00237	Syak.g_02201
OG0001025	Prao.g_00243	Syak.g_02195
OG0001026	Prao.g_00249	Syak.g_02182
OG0001027	Prao.g_00250	Syak.g_02178
OG0001028	Prao.g_00252	Syak.g_02176
OG0001029	Prao.g_00254	Syak.g_02174
OG0001030	Prao.g_00269	Syak.g_02153
OG0001031	Prao.g_00324	Syak.g_02079
OG0001032	Prao.g_00325	Syak.g_02077
OG0001033	Prao.g_00346	Syak.g_02037
OG0001034	Prao.g_00374	Syak.g_02305
OG0001035	Prao.g_00392	Syak.g_01422
OG0001036	Prao.g_00397	Syak.g_01427
OG0001037	Prao.g_00398	Syak.g_01429
OG0001038	Prao.g_00415	Syak.g_01457
OG0001039	Prao.g_00418	Syak.g_01460
OG0001040	Prao.g_00420	Syak.g_01463
OG0001041	Prao.g_00424	Syak.g_01468
OG0001042	Prao.g_00441	Syak.g_01500
OG0001043	Prao.g_00442	Syak.g_01504
OG0001044	Prao.g_00469	Syak.g_01247
OG0001045	Prao.g_00477	Syak.g_01234
OG0001046	Prao.g_00513	Syak.g_00479
OG0001047	Prao.g_00543	Syak.g_01188
OG0001048	Prao.g_00544	Syak.g_01187
OG0001049	Prao.g_00546	Syak.g_01184
OG0001050	Prao.g_00547	Syak.g_01183
OG0001051	Prao.g_00548	Syak.g_01182
OG0001052	Prao.g_00577	Syak.g_01122
OG0001053	Prao.g_00589	Syak.g_02577
OG0001054	Prao.g_00604	Syak.g_02596
OG0001055	Prao.g_00623	Syak.g_02617
OG0001056	Prao.g_01855	Syak.g_02645
OG0001057	Prao.g_01160	Syak.g_00964
OG0001058	Prao.g_01168	Syak.g_02668
OG0001060	Prao.g_01179	Syak.g_02677
OG0001061	Prao.g_01866	Syak.g_02697
OG0001062	Prao.g_01868	Syak.g_02699
OG0001063	Prao.g_01870	Syak.g_02704
OG0001064	Prao.g_00018	Syak.g_02705
OG0001065	Prao.g_00019	Syak.g_02706
OG0001066	Prao.g_00020	Syak.g_02707
OG0001067	Prao.g_00021	Syak.g_02708
OG0001068	Prao.g_00022	Syak.g_02709
OG0001069	Prao.g_00023	Syak.g_02710
OG0001070	Prao.g_00026	Syak.g_02714
OG0001071	Prao.g_00027	Syak.g_02715
OG0001072	Prao.g_00028	Syak.g_02721
OG0001073	Prao.g_00042	Syak.g_02736
OG0001074	Prao.g_00053	Syak.g_00098
OG0001075	Prao.g_00054	Syak.g_02760
OG0001076	Prao.g_00063	Syak.g_00011
OG0001077	Prao.g_00067	Syak.g_00024
OG0001078	Prao.g_00075	Syak.g_00036
OG0001079	Prao.g_00086	Syak.g_00049
OG0001080	Prao.g_00092	Syak.g_00264
OG0001081	Prao.g_00094	Syak.g_00327
OG0001082	Prao.g_00095	Syak.g_00328
OG0001083	Prao.g_00100	Syak.g_00336
OG0001084	Prao.g_00101	Syak.g_00337
OG0001085	Prao.g_00109	Syak.g_00354
OG0001086	Prao.g_00110	Syak.g_00356
OG0001087	Prao.g_00126	Syak.g_00691
OG0001088	Prao.g_00127	Syak.g_00694
OG0001089	Prao.g_00135	Syak.g_00722
OG0001090	Prao.g_00649	Syak.g_00806
OG0001091	Prao.g_00651	Syak.g_00804
OG0001092	Prao.g_00652	Syak.g_00801
OG0001093	Prao.g_00657	Syak.g_00794
OG0001094	Prao.g_00735	Syak.g_00428
OG0001095	Prao.g_00754	Syak.g_00448
OG0001096	Prao.g_00767	Syak.g_00623
OG0001097	Prao.g_00786	Syak.g_00598
OG0001098	Prao.g_00801	Syak.g_00578
OG0001099	Prao.g_00834	Syak.g_02175
OG0001100	Prao.g_00838	Syak.g_00365
OG0001101	Prao.g_00840	Syak.g_00367
OG0001102	Prao.g_00842	Syak.g_00370
OG0001103	Prao.g_00844	Syak.g_00372
OG0001104	Prao.g_00865	Syak.g_00410
OG0001105	Prao.g_00869	Syak.g_00414
OG0001106	Prao.g_00893	Syak.g_00518
OG0001107	Prao.g_00900	Syak.g_00505
OG0001108	Prao.g_00904	Syak.g_00497
OG0001109	Prao.g_00905	Syak.g_00495
OG0001110	Prao.g_00907	Syak.g_00493
OG0001111	Prao.g_00908	Syak.g_00491
OG0001112	Prao.g_00909	Syak.g_00489
OG0001113	Prao.g_00910	Syak.g_00406
OG0001114	Prao.g_00911	Syak.g_00488
OG0001115	Prao.g_00913	Syak.g_00484
OG0001116	Prao.g_00914	Syak.g_00482
OG0001117	Prao.g_00915	Syak.g_00481
OG0001118	Prao.g_00916	Syak.g_00480
OG0001119	Prao.g_00917	Syak.g_00478
OG0001120	Prao.g_00919	Syak.g_00474
OG0001121	Prao.g_01124, Prao.g_00922	Syak.g_00114
OG0001123	Prao.g_00950	Syak.g_00650
OG0001124	Prao.g_00952	Syak.g_00652
OG0001125	Prao.g_00953	Syak.g_00654
OG0001126	Prao.g_00963	Syak.g_00757
OG0001127	Prao.g_00964	Syak.g_00756
OG0001128	Prao.g_00966	Syak.g_00753
OG0001129	Prao.g_00967	Syak.g_00751
OG0001130	Prao.g_00968	Syak.g_00750
OG0001131	Prao.g_01007	Syak.g_00389
OG0001132	Prao.g_01016	Syak.g_00120
OG0001133	Prao.g_01137	Syak.g_00014
OG0001134	Prao.g_01122	Syak.g_00273
OG0001136	Prao.g_01092	Syak.g_00901
OG0001137	Prao.g_01081	Syak.g_00876
OG0001138	Prao.g_01063	Syak.g_00839
OG0001139	Prao.g_01062	Syak.g_00837
OG0001140	Prao.g_01061	Syak.g_00836
OG0001141	Prao.g_01060	Syak.g_00835
OG0001142	Prao.g_01059	Syak.g_00834
OG0001143	Prao.g_01052	Syak.g_00826
OG0001144	Prao.g_01047	Syak.g_00815
OG0001145	Prao.g_01284	Syak.g_00922
OG0001146	Prao.g_01272	Syak.g_00943
OG0001147	Prao.g_01253	Syak.g_01113
OG0001148	Prao.g_01237	Syak.g_02563
OG0001149	Prao.g_01236	Syak.g_02562
OG0001150	Prao.g_01235	Syak.g_02561
OG0001151	Prao.g_01224	Syak.g_02548
OG0001153	Prao.g_01428	Syak.g_01084
OG0001154	Prao.g_01429	Syak.g_01085
OG0001155	Prao.g_01441	Syak.g_02480
OG0001156	Prao.g_01444	Syak.g_02477
OG0001157	Prao.g_01445	Syak.g_02476
OG0001158	Prao.g_01446	Syak.g_02475
OG0001159	Prao.g_01447	Syak.g_02474
OG0001160	Prao.g_01471	Syak.g_02437
OG0001161	Prao.g_01484	Syak.g_01906
OG0001162	Prao.g_01495	Syak.g_00959
OG0001163	Prao.g_01544	Syak.g_02429
OG0001164	Prao.g_01548	Syak.g_02423
OG0001165	Prao.g_01551	Syak.g_02418
OG0001166	Prao.g_01571	Syak.g_02394
OG0001167	Prao.g_01588	Syak.g_02366
OG0001168	Prao.g_01590	Syak.g_02364
OG0001169	Prao.g_01592	Syak.g_02362
OG0001170	Prao.g_01594	Syak.g_02360
OG0001171	Prao.g_01603	Syak.g_02349
OG0001172	Prao.g_01618	Syak.g_01388
OG0001173	Prao.g_01619	Syak.g_01387
OG0001174	Prao.g_01627	Syak.g_01379
OG0001175	Prao.g_01628	Syak.g_01378
OG0001176	Prao.g_01635	Syak.g_01354
OG0001177	Prao.g_01638	Syak.g_01356
OG0001178	Prao.g_01643	Syak.g_02411
OG0001179	Prao.g_01671	Syak.g_01324
OG0001181	Prao.g_01697	Syak.g_01296
OG0001182	Prao.g_01704	Syak.g_01287
OG0001183	Prao.g_01708	Syak.g_01282
OG0001184	Prao.g_01724	Syak.g_01571
OG0001185	Prao.g_01738	Syak.g_01643
