Orthogroup	Syap	Praa
OG0000607	Syap.g_00093	Praa.g_00657
OG0000608	Syap.g_00094	Praa.g_00658
OG0000609	Syap.g_00096	Praa.g_00659
OG0000610	Syap.g_01963	Praa.g_00664
OG0000611	Syap.g_01958	Praa.g_00667
OG0000612	Syap.g_01957	Praa.g_00668
OG0000613	Syap.g_02480	Praa.g_00673
OG0000615	Syap.g_00154	Praa.g_00700
OG0000616	Syap.g_00127	Praa.g_00704
OG0000617	Syap.g_00513	Praa.g_00717
OG0000618	Syap.g_00514	Praa.g_00718
OG0000619	Syap.g_00515	Praa.g_00719
OG0000620	Syap.g_00520	Praa.g_00722
OG0000621	Syap.g_00521	Praa.g_00723
OG0000622	Syap.g_00523	Praa.g_00724
OG0000623	Syap.g_00526	Praa.g_00725
OG0000624	Syap.g_00527	Praa.g_00726
OG0000625	Syap.g_00528	Praa.g_00727
OG0000626	Syap.g_00529	Praa.g_00728
OG0000627	Syap.g_00848	Praa.g_00729
OG0000628	Syap.g_00850	Praa.g_00730
OG0000629	Syap.g_02334	Praa.g_00731
OG0000630	Syap.g_02793	Praa.g_00734
OG0000631	Syap.g_01724	Praa.g_00794
OG0000632	Syap.g_01725	Praa.g_00795
OG0000633	Syap.g_01726	Praa.g_00796
OG0000634	Syap.g_00190	Praa.g_00799
OG0000635	Syap.g_00191	Praa.g_00800
OG0000636	Syap.g_00193	Praa.g_00802
OG0000637	Syap.g_00195	Praa.g_00804
OG0000638	Syap.g_00196	Praa.g_00805
OG0000639	Syap.g_00197	Praa.g_00806
OG0000640	Syap.g_00198	Praa.g_00807
OG0000641	Syap.g_00203	Praa.g_00812
OG0000642	Syap.g_02732	Praa.g_00813
OG0000643	Syap.g_02731	Praa.g_00814
OG0000644	Syap.g_02730	Praa.g_00815
OG0000645	Syap.g_02726	Praa.g_00816
OG0000646	Syap.g_02723	Praa.g_00818
OG0000647	Syap.g_02721	Praa.g_00819
OG0000648	Syap.g_02719	Praa.g_00821
OG0000649	Syap.g_02718	Praa.g_00822
OG0000650	Syap.g_02717	Praa.g_00823
OG0000651	Syap.g_02716	Praa.g_00824
OG0000652	Syap.g_02715	Praa.g_00825
OG0000653	Syap.g_02713	Praa.g_00827
OG0000654	Syap.g_02711	Praa.g_00828
OG0000655	Syap.g_02710	Praa.g_00829
OG0000656	Syap.g_02706	Praa.g_00832
OG0000657	Syap.g_01845	Praa.g_00840
OG0000658	Syap.g_01841	Praa.g_00841
OG0000659	Syap.g_01840	Praa.g_00842
OG0000660	Syap.g_01835	Praa.g_00846
OG0000662	Syap.g_00823	Praa.g_00850
OG0000663	Syap.g_00826	Praa.g_00852
OG0000664	Syap.g_00828	Praa.g_00853
OG0000665	Syap.g_02331	Praa.g_00857
OG0000666	Syap.g_01573	Praa.g_00858
OG0000667	Syap.g_01979	Praa.g_00862
OG0000668	Syap.g_02765	Praa.g_00892
OG0000669	Syap.g_02371	Praa.g_00899
OG0000670	Syap.g_02368	Praa.g_00901
OG0000671	Syap.g_01260	Praa.g_00903
OG0000672	Syap.g_01257	Praa.g_00905
OG0000673	Syap.g_01253	Praa.g_00908
OG0000674	Syap.g_01251	Praa.g_00910
OG0000675	Syap.g_01250	Praa.g_00911
OG0000676	Syap.g_01248	Praa.g_00913
OG0000677	Syap.g_01246	Praa.g_00914
OG0000678	Syap.g_01239	Praa.g_00916
OG0000679	Syap.g_00157	Praa.g_00920
OG0000680	Syap.g_00158	Praa.g_00921
OG0000681	Syap.g_00163	Praa.g_00923
OG0000682	Syap.g_00165	Praa.g_00924
OG0000683	Syap.g_00166	Praa.g_00925
OG0000684	Syap.g_00169	Praa.g_00926
OG0000685	Syap.g_00172	Praa.g_00928
OG0000686	Syap.g_00173	Praa.g_00929
OG0000687	Syap.g_00174	Praa.g_00930
OG0000688	Syap.g_00178	Praa.g_00933
OG0000689	Syap.g_00180	Praa.g_00934
OG0000690	Syap.g_00181	Praa.g_00935
OG0000691	Syap.g_00182	Praa.g_00936
OG0000692	Syap.g_00184	Praa.g_00938
OG0000693	Syap.g_00185	Praa.g_00939
OG0000694	Syap.g_00186	Praa.g_00940
OG0000695	Syap.g_01729	Praa.g_00942
OG0000696	Syap.g_01730	Praa.g_00943
OG0000697	Syap.g_01734	Praa.g_00944
OG0000698	Syap.g_01737	Praa.g_00947
OG0000699	Syap.g_01738	Praa.g_00948
OG0000700	Syap.g_01739	Praa.g_00949
OG0000701	Syap.g_01740	Praa.g_00950
OG0000702	Syap.g_01747	Praa.g_00952
OG0000703	Syap.g_01750	Praa.g_00953
OG0000704	Syap.g_01753	Praa.g_00954
OG0000705	Syap.g_02022	Praa.g_00958
OG0000706	Syap.g_02020	Praa.g_00959
OG0000707	Syap.g_02019	Praa.g_00960
OG0000708	Syap.g_02016	Praa.g_00961
OG0000709	Syap.g_00121	Praa.g_00965
OG0000711	Syap.g_02686	Praa.g_00985
OG0000712	Syap.g_02688	Praa.g_00987
OG0000713	Syap.g_02689	Praa.g_00988
OG0000714	Syap.g_02691	Praa.g_00989
OG0000715	Syap.g_02693	Praa.g_00991
OG0000716	Syap.g_02696	Praa.g_00993
OG0000717	Syap.g_02697	Praa.g_00994
OG0000718	Syap.g_02701	Praa.g_01008
OG0000719	Syap.g_02767	Praa.g_01010
OG0000720	Syap.g_02780	Praa.g_01019
OG0000721	Syap.g_02782	Praa.g_01021
OG0000722	Syap.g_02783	Praa.g_01022
OG0000723	Syap.g_00532	Praa.g_01025
OG0000725	Syap.g_01559	Praa.g_01040
OG0000726	Syap.g_01560	Praa.g_01041
OG0000727	Syap.g_01561	Praa.g_01042
OG0000728	Syap.g_01564	Praa.g_01044
OG0000729	Syap.g_01122	Praa.g_01091
OG0000730	Syap.g_00572	Praa.g_01095
OG0000731	Syap.g_00560	Praa.g_01099
OG0000732	Syap.g_00111, Syap.g_00976, Syap.g_01814	Praa.g_01109
OG0000733	Syap.g_01971	Praa.g_01128
OG0000734	Syap.g_02628	Praa.g_01145
OG0000735	Syap.g_00244	Praa.g_01147
OG0000736	Syap.g_00243	Praa.g_01148
OG0000737	Syap.g_00242	Praa.g_01149
OG0000738	Syap.g_00236	Praa.g_01153
OG0000739	Syap.g_00235	Praa.g_01154
OG0000740	Syap.g_00234	Praa.g_01155
OG0000741	Syap.g_00231	Praa.g_01156
OG0000742	Syap.g_00229	Praa.g_01158
OG0000743	Syap.g_00226	Praa.g_01160
OG0000744	Syap.g_00225	Praa.g_01161
OG0000745	Syap.g_00222	Praa.g_01162
OG0000746	Syap.g_00220	Praa.g_01164
OG0000747	Syap.g_00219	Praa.g_01165
OG0000748	Syap.g_00212	Praa.g_01168
OG0000749	Syap.g_00211	Praa.g_01169
OG0000750	Syap.g_00210	Praa.g_01170
OG0000751	Syap.g_00205	Praa.g_01172
OG0000752	Syap.g_01793	Praa.g_01174
OG0000753	Syap.g_02775	Praa.g_01177
OG0000754	Syap.g_01883	Praa.g_01180
OG0000755	Syap.g_01893	Praa.g_01183
OG0000757	Syap.g_00427	Praa.g_01190
OG0000758	Syap.g_00428	Praa.g_01191
OG0000759	Syap.g_00429	Praa.g_01192
OG0000760	Syap.g_00430	Praa.g_01193
OG0000761	Syap.g_00431	Praa.g_01194
OG0000762	Syap.g_00434	Praa.g_01195
OG0000763	Syap.g_02624	Praa.g_01197
OG0000764	Syap.g_02623	Praa.g_01198
OG0000765	Syap.g_02440	Praa.g_01207
OG0000766	Syap.g_02439	Praa.g_01208
OG0000767	Syap.g_02437	Praa.g_01210
OG0000768	Syap.g_02436	Praa.g_01211
OG0000769	Syap.g_02434	Praa.g_01213
OG0000770	Syap.g_02431	Praa.g_01215
OG0000772	Syap.g_02295	Praa.g_01290
OG0000773	Syap.g_00885	Praa.g_01309
OG0000774	Syap.g_01473	Praa.g_01311
OG0000775	Syap.g_01475	Praa.g_01313
OG0000776	Syap.g_01476	Praa.g_01314
OG0000777	Syap.g_01478	Praa.g_01315
OG0000778	Syap.g_01479	Praa.g_01316
OG0000779	Syap.g_01494	Praa.g_01320
OG0000780	Syap.g_01496	Praa.g_01321
OG0000781	Syap.g_02609	Praa.g_01324
OG0000782	Syap.g_02611	Praa.g_01325
OG0000783	Syap.g_02612	Praa.g_01326
OG0000784	Syap.g_02613	Praa.g_01327
OG0000785	Syap.g_02281	Praa.g_01329
OG0000786	Syap.g_02287	Praa.g_01331
OG0000787	Syap.g_02288	Praa.g_01332
OG0000788	Syap.g_01932	Praa.g_01353
OG0000789	Syap.g_00372	Praa.g_01356
OG0000791	Syap.g_02520	Praa.g_01373
OG0000792	Syap.g_02519	Praa.g_01374
OG0000793	Syap.g_02141	Praa.g_01377
OG0000794	Syap.g_02200	Praa.g_01378
OG0000795	Syap.g_02199	Praa.g_01379
OG0000796	Syap.g_02448	Praa.g_01383
OG0000797	Syap.g_02449	Praa.g_01384
OG0000798	Syap.g_01363	Praa.g_01393
OG0000798	Syap.g_01269	Praa.g_01412
OG0000799	Syap.g_02488	Praa.g_01458
OG0000800	Syap.g_02487	Praa.g_01459
OG0000801	Syap.g_02486	Praa.g_01460
OG0000802	Syap.g_02659	Praa.g_01462
OG0000803	Syap.g_02109	Praa.g_01464
OG0000804	Syap.g_02113	Praa.g_01465
OG0000805	Syap.g_02115	Praa.g_01467
OG0000806	Syap.g_02117	Praa.g_01469
OG0000807	Syap.g_02118	Praa.g_01470
OG0000808	Syap.g_02119	Praa.g_01471
OG0000809	Syap.g_02122	Praa.g_01474
OG0000810	Syap.g_02124	Praa.g_01475
OG0000811	Syap.g_02472	Praa.g_01479
OG0000812	Syap.g_02474	Praa.g_01481
OG0000813	Syap.g_02475	Praa.g_01482
OG0000814	Syap.g_02753	Praa.g_01484
OG0000815	Syap.g_02752	Praa.g_01485
OG0000816	Syap.g_02289	Praa.g_01487
OG0000817	Syap.g_02527	Praa.g_01488
OG0000818	Syap.g_02001	Praa.g_01493
OG0000819	Syap.g_02002	Praa.g_01494
OG0000820	Syap.g_02003	Praa.g_01495
OG0000821	Syap.g_02009	Praa.g_01499
OG0000822	Syap.g_02011	Praa.g_01500
OG0000824	Syap.g_00008	Praa.g_01504
OG0000825	Syap.g_00009	Praa.g_01505
OG0000826	Syap.g_00010	Praa.g_01506
OG0000827	Syap.g_00011	Praa.g_01507
OG0000828	Syap.g_00014	Praa.g_01510
OG0000829	Syap.g_00015	Praa.g_01511
OG0000830	Syap.g_00016	Praa.g_01512
OG0000831	Syap.g_00019	Praa.g_01514
OG0000832	Syap.g_00752	Praa.g_01520
OG0000833	Syap.g_00021	Praa.g_01528
OG0000834	Syap.g_00023	Praa.g_01529
OG0000835	Syap.g_00024	Praa.g_01530
OG0000836	Syap.g_00026	Praa.g_01531
OG0000837	Syap.g_00027	Praa.g_01532
OG0000838	Syap.g_00031	Praa.g_01534
OG0000839	Syap.g_00032	Praa.g_01535
OG0000840	Syap.g_00033	Praa.g_01536
OG0000841	Syap.g_00034	Praa.g_01537
OG0000842	Syap.g_00035	Praa.g_01538
OG0000843	Syap.g_00036	Praa.g_01539
OG0000844	Syap.g_00039	Praa.g_01541
OG0000845	Syap.g_00040	Praa.g_01542
OG0000846	Syap.g_00042	Praa.g_01543
OG0000847	Syap.g_00043	Praa.g_01544
OG0000848	Syap.g_00045	Praa.g_01545
OG0000849	Syap.g_00046	Praa.g_01546
OG0000850	Syap.g_00310	Praa.g_01548
OG0000851	Syap.g_01214	Praa.g_01549
OG0000852	Syap.g_01215	Praa.g_01550
OG0000853	Syap.g_01219	Praa.g_01554
OG0000854	Syap.g_01222	Praa.g_01556
OG0000855	Syap.g_01223	Praa.g_01557
OG0000856	Syap.g_01286	Praa.g_01572
OG0000857	Syap.g_02722	Praa.g_01600
OG0000858	Syap.g_00612	Praa.g_01629
OG0000859	Syap.g_00613	Praa.g_01630
OG0000860	Syap.g_00623	Praa.g_01637
OG0000861	Syap.g_02789	Praa.g_01638
OG0000862	Syap.g_01789	Praa.g_01639
OG0000863	Syap.g_01784	Praa.g_01641
OG0000864	Syap.g_01783	Praa.g_01642
OG0000865	Syap.g_01781, Syap.g_01782	Praa.g_01643
OG0000866	Syap.g_01780	Praa.g_01644
OG0000867	Syap.g_01779	Praa.g_01645
OG0000868	Syap.g_01775	Praa.g_01646
OG0000869	Syap.g_01770	Praa.g_01650
OG0000870	Syap.g_01401	Praa.g_01655
OG0000871	Syap.g_01400	Praa.g_01656
OG0000872	Syap.g_01394	Praa.g_01657
OG0000873	Syap.g_01390	Praa.g_01660
OG0000874	Syap.g_01388	Praa.g_01663
OG0000875	Syap.g_01386	Praa.g_01665
OG0000876	Syap.g_00822	Praa.g_01666
OG0000877	Syap.g_01380	Praa.g_01668
OG0000878	Syap.g_01378	Praa.g_01669
OG0000879	Syap.g_01377	Praa.g_01670
OG0000880	Syap.g_01376	Praa.g_01671
OG0000882	Syap.g_01516	Praa.g_01680
OG0000883	Syap.g_01511	Praa.g_01682
OG0000884	Syap.g_01509	Praa.g_01684
OG0000885	Syap.g_01508	Praa.g_01685
OG0000886	Syap.g_01507	Praa.g_01686
OG0000887	Syap.g_01506	Praa.g_01687
OG0000888	Syap.g_01504	Praa.g_01689
OG0000889	Syap.g_01502	Praa.g_01691
OG0000890	Syap.g_01499	Praa.g_01692
OG0000891	Syap.g_01498	Praa.g_01693
OG0000892	Syap.g_02671	Praa.g_01695
OG0000893	Syap.g_02497	Praa.g_01699
OG0000894	Syap.g_02679	Praa.g_01701
OG0000895	Syap.g_00546	Praa.g_01704
OG0000896	Syap.g_00545	Praa.g_01705
OG0000897	Syap.g_00543	Praa.g_01707
OG0000898	Syap.g_00542	Praa.g_01708
OG0000899	Syap.g_00541	Praa.g_01709
OG0000900	Syap.g_00540	Praa.g_01710
OG0000901	Syap.g_01930	Praa.g_01713
OG0000902	Syap.g_01929	Praa.g_01715
OG0000903	Syap.g_01916	Praa.g_01718
OG0000904	Syap.g_01922	Praa.g_01720
OG0000905	Syap.g_01925	Praa.g_01725
OG0000906	Syap.g_01927	Praa.g_01726
OG0000907	Syap.g_01914	Praa.g_01733
OG0000908	Syap.g_01235	Praa.g_01736
OG0000909	Syap.g_01236	Praa.g_01737
OG0000910	Syap.g_01237	Praa.g_01738
OG0000911	Syap.g_00511	Praa.g_01740
OG0000912	Syap.g_00510	Praa.g_01741
OG0000913	Syap.g_00509	Praa.g_01742
OG0000914	Syap.g_00508	Praa.g_01743
OG0000915	Syap.g_00506	Praa.g_01744
OG0000916	Syap.g_00505	Praa.g_01745
OG0000917	Syap.g_00504	Praa.g_01746
OG0000918	Syap.g_00503	Praa.g_01747
OG0000919	Syap.g_00502	Praa.g_01748
OG0000920	Syap.g_00501	Praa.g_01749
OG0000921	Syap.g_00500	Praa.g_01750
OG0000922	Syap.g_00499	Praa.g_01751
OG0000923	Syap.g_00495	Praa.g_01755
OG0000924	Syap.g_00494	Praa.g_01756
OG0000925	Syap.g_00493	Praa.g_01757
OG0000926	Syap.g_00492	Praa.g_01758
OG0000927	Syap.g_00490	Praa.g_01760
OG0000928	Syap.g_00489	Praa.g_01761
OG0000929	Syap.g_00488	Praa.g_01762
OG0000930	Syap.g_00487	Praa.g_01763
OG0000931	Syap.g_00486	Praa.g_01764
OG0000932	Syap.g_00485	Praa.g_01765
OG0000933	Syap.g_00479	Praa.g_01769
OG0000934	Syap.g_00477	Praa.g_01771
OG0000935	Syap.g_00476	Praa.g_01772
OG0000936	Syap.g_00475	Praa.g_01773
OG0000937	Syap.g_00474	Praa.g_01774
OG0000938	Syap.g_00471	Praa.g_01776
OG0000939	Syap.g_00469	Praa.g_01777
OG0000940	Syap.g_00460	Praa.g_01784
OG0000941	Syap.g_00458	Praa.g_01786
OG0000942	Syap.g_00606	Praa.g_01788
OG0000943	Syap.g_00604	Praa.g_01789
OG0000944	Syap.g_00602	Praa.g_01790
OG0000945	Syap.g_00601	Praa.g_01791
OG0000946	Syap.g_00595	Praa.g_01796
OG0000947	Syap.g_00591	Praa.g_01798
OG0000948	Syap.g_00590	Praa.g_01799
OG0000949	Syap.g_01051	Praa.g_01802
OG0000950	Syap.g_01061	Praa.g_01807
OG0000951	Syap.g_01070	Praa.g_01811
OG0000952	Syap.g_01074	Praa.g_01815
OG0000953	Syap.g_01078	Praa.g_01818
OG0000954	Syap.g_01089	Praa.g_01822
OG0000955	Syap.g_01090	Praa.g_01823
OG0000956	Syap.g_01092	Praa.g_01825
OG0000957	Syap.g_01109	Praa.g_01830
OG0000958	Syap.g_01110	Praa.g_01831
OG0000959	Syap.g_01114	Praa.g_01835
OG0000960	Syap.g_01115	Praa.g_01836
OG0000961	Syap.g_02170	Praa.g_01838
OG0000962	Syap.g_01121	Praa.g_01840
OG0000963	Syap.g_01124	Praa.g_01844
OG0000964	Syap.g_01125	Praa.g_01845
OG0000965	Syap.g_01126	Praa.g_01846
OG0000966	Syap.g_01141	Praa.g_01853
OG0000967	Syap.g_00633	Praa.g_01858
OG0000968	Syap.g_00998	Praa.g_01860
OG0000969	Syap.g_00996	Praa.g_01861
OG0000970	Syap.g_00995	Praa.g_01862
OG0000971	Syap.g_00993	Praa.g_01863
OG0000972	Syap.g_00992	Praa.g_01864
OG0000973	Syap.g_00991	Praa.g_01865
OG0000974	Syap.g_00990	Praa.g_01866
OG0000975	Syap.g_00989	Praa.g_01867
OG0000976	Syap.g_00988	Praa.g_01868
OG0000977	Syap.g_00986	Praa.g_01869
OG0000978	Syap.g_00985	Praa.g_01870
OG0000979	Syap.g_00980	Praa.g_01873
OG0000980	Syap.g_00977	Praa.g_01875
OG0000981	Syap.g_01812	Praa.g_01877
OG0000982	Syap.g_00132	Praa.g_01879
OG0000983	Syap.g_00134	Praa.g_01880
OG0000984	Syap.g_00135	Praa.g_01881
OG0000985	Syap.g_00140	Praa.g_01884
OG0000986	Syap.g_01044	Praa.g_01886
OG0000987	Syap.g_01033	Praa.g_01887
OG0000988	Syap.g_01027	Praa.g_01890
OG0000989	Syap.g_01011	Praa.g_01893
OG0000990	Syap.g_02087	Praa.g_01896
OG0000991	Syap.g_02091	Praa.g_01897
OG0000992	Syap.g_02095	Praa.g_01899
OG0000993	Syap.g_02097	Praa.g_01900
OG0000994	Syap.g_02101	Praa.g_01901
OG0000996	Syap.g_01817	Praa.g_01906
OG0000997	Syap.g_02590	Praa.g_01907
OG0000998	Syap.g_02591	Praa.g_01909
OG0000999	Syap.g_02592	Praa.g_01910
OG0001001	Syap.g_02605	Praa.g_01915
OG0001002	Syap.g_00124	Praa.g_01919
OG0001003	Syap.g_02310	Praa.g_01920
OG0001004	Syap.g_02311	Praa.g_01921
OG0001005	Syap.g_02312	Praa.g_01922
OG0001006	Syap.g_00053	Praa.g_01926
OG0001007	Syap.g_00055	Praa.g_01928
OG0001012	Syap.g_00371	Praa.g_00043
OG0001013	Syap.g_01325	Praa.g_00048
OG0001016	Syap.g_01695	Praa.g_00073
OG0001033	Syap.g_00105	Praa.g_00208
OG0001035	Syap.g_01594	Praa.g_00254
OG0001038	Syap.g_01362	Praa.g_00278
OG0001039	Syap.g_01359	Praa.g_00281
OG0001040	Syap.g_01356	Praa.g_00283
OG0001041	Syap.g_01352	Praa.g_00287
OG0001043	Syap.g_01676	Praa.g_00305
OG0001044	Syap.g_00571	Praa.g_00333
OG0001053	Syap.g_02253	Praa.g_00483
OG0001054	Syap.g_00274	Praa.g_00498
OG0001055	Syap.g_00252	Praa.g_00517
OG0001059	Syap.g_00306	Praa.g_00554
OG0001060	Syap.g_00299	Praa.g_00561
OG0001061	Syap.g_01309	Praa.g_00574
OG0001062	Syap.g_01314	Praa.g_00576
OG0001072	Syap.g_00441	Praa.g_00590
OG0001073	Syap.g_00122, Syap.g_00455	Praa.g_00604
OG0001078	Syap.g_00896	Praa.g_00636
OG0001080	Syap.g_02505	Praa.g_00653
OG0001085	Syap.g_01953	Praa.g_00670
OG0001094	Syap.g_00187	Praa.g_00797
OG0001095	Syap.g_02725	Praa.g_00817
OG0001096	Syap.g_02709	Praa.g_00830
OG0001100	Syap.g_02369	Praa.g_00900
OG0001102	Syap.g_01258	Praa.g_00904
OG0001103	Syap.g_01256	Praa.g_00906
OG0001104	Syap.g_00171	Praa.g_00927
OG0001105	Syap.g_00175	Praa.g_00931
OG0001107	Syap.g_02015	Praa.g_00962
OG0001108	Syap.g_00119	Praa.g_00966
OG0001122	Syap.g_02766	Praa.g_01011
OG0001123	Syap.g_01872	Praa.g_01015
OG0001133	Syap.g_01292	Praa.g_01115
OG0001136	Syap.g_00230	Praa.g_01157
OG0001137	Syap.g_00213	Praa.g_01167
OG0001140	Syap.g_02134	Praa.g_01187
OG0001152	Syap.g_02447	Praa.g_01382
OG0001154	Syap.g_00013	Praa.g_01509
OG0001155	Syap.g_00750	Praa.g_01521
OG0001160	Syap.g_01217	Praa.g_01552
OG0001162	Syap.g_02366	Praa.g_01576
OG0001163	Syap.g_00609	Praa.g_01627
OG0001164	Syap.g_00614	Praa.g_01631
OG0001165	Syap.g_00619	Praa.g_01634
OG0001168	Syap.g_01372	Praa.g_01674
OG0001171	Syap.g_01505	Praa.g_01688
OG0001172	Syap.g_00547	Praa.g_01702
OG0001177	Syap.g_01920	Praa.g_01722
OG0001178	Syap.g_01786, Syap.g_01787	Praa.g_01727
OG0001179	Syap.g_00491	Praa.g_01759
OG0001180	Syap.g_00097, Syap.g_00465	Praa.g_01781
OG0001181	Syap.g_00459	Praa.g_01785
OG0001183	Syap.g_00594	Praa.g_01797
OG0001185	Syap.g_01104	Praa.g_01827
OG0001186	Syap.g_01140	Praa.g_01850
OG0001187	Syap.g_01142	Praa.g_01854
OG0001188	Syap.g_00634	Praa.g_01857
OG0001189	Syap.g_00979	Praa.g_01874
OG0001191	Syap.g_01030	Praa.g_01888
OG0001192	Syap.g_01021	Praa.g_01892
OG0001197	Syap.g_00126	Praa.g_01918
OG0001198	Syap.g_00052	Praa.g_01925
OG0001199	Syap.g_01696	Praa.g_00074
OG0001200	Syap.g_01698	Praa.g_00076
OG0001202	Syap.g_01613	Praa.g_00199
OG0001203	Syap.g_01154	Praa.g_00238
OG0001204	Syap.g_01577	Praa.g_00243
OG0001214	Syap.g_00897	Praa.g_00637
OG0001217	Syap.g_01464	Praa.g_00751
OG0001218	Syap.g_00020	Praa.g_00758
OG0001219	Syap.g_02794	Praa.g_00791
OG0001221	Syap.g_01777	Praa.g_00918
OG0001222	Syap.g_02027	Praa.g_00956
OG0001224	Syap.g_01551	Praa.g_01035
OG0001225	Syap.g_01553	Praa.g_01037
OG0001226	Syap.g_02551	Praa.g_01064
OG0001228	Syap.g_01063	Praa.g_01204
OG0001229	Syap.g_00827	Praa.g_01364
OG0001230	Syap.g_02116	Praa.g_01468
OG0001231	Syap.g_00073	Praa.g_01574
OG0001232	Syap.g_01393	Praa.g_01658
OG0001235	Syap.g_01924	Praa.g_01724
OG0001236	Syap.g_01069	Praa.g_01810
OG0001237	Syap.g_01073	Praa.g_01814
OG0001238	Syap.g_01028	Praa.g_01889
OG0001239	Syap.g_01693, Syap.g_01692	Praa.g_00071
OG0001242	Syap.g_02227, Syap.g_02229	Praa.g_00119
OG0001243	Syap.g_02219	Praa.g_00125
OG0001244	Syap.g_02192	Praa.g_00141
OG0001246	Syap.g_00267, Syap.g_01165	Praa.g_00504
OG0001248	Syap.g_00423	Praa.g_00685
OG0001249	Syap.g_00575	Praa.g_00780
OG0001250	Syap.g_01836	Praa.g_00845
OG0001251	Syap.g_01549, Syap.g_01727	Praa.g_00893
OG0001253	Syap.g_01969	Praa.g_01084
OG0001255	Syap.g_02523	Praa.g_01144
OG0001256	Syap.g_01225	Praa.g_01567
OG0001257	Syap.g_00374, Syap.g_00373	Praa.g_01573
OG0001258	Syap.g_00617	Praa.g_01632
OG0001260	Syap.g_01497	Praa.g_01694
OG0001261	Syap.g_00482	Praa.g_01767
OG0001262	Syap.g_00981	Praa.g_01872
OG0001265	Syap.g_02231	Praa.g_00118
OG0001266	Syap.g_01618	Praa.g_00203
OG0001267	Syap.g_01360	Praa.g_00280
OG0001268	Syap.g_00563	Praa.g_00339
OG0001270	Syap.g_02056	Praa.g_00434
OG0001271	Syap.g_02759	Praa.g_00472
OG0001272	Syap.g_02250	Praa.g_00486
OG0001274	Syap.g_01897	Praa.g_00703
OG0001275	Syap.g_02694	Praa.g_00992
OG0001276	Syap.g_01873	Praa.g_01014
OG0001277	Syap.g_01293	Praa.g_01072
OG0001278	Syap.g_02438	Praa.g_01209
OG0001279	Syap.g_02663	Praa.g_01257
OG0001282	Syap.g_01701	Praa.g_01367
OG0001284	Syap.g_00047	Praa.g_01547
OG0001286	Syap.g_00467	Praa.g_01779
OG0001287	Syap.g_00418	Praa.g_01834
OG0001288	Syap.g_01123	Praa.g_01843
OG0001289	Syap.g_02365	Praa.g_00087
OG0001291	Syap.g_02207	Praa.g_00135
OG0001292	Syap.g_01583	Praa.g_00248
OG0001297	Syap.g_00255	Praa.g_00514
OG0001299	Syap.g_01959	Praa.g_00666
OG0001303	Syap.g_02795	Praa.g_00996
OG0001304	Syap.g_00536	Praa.g_01024
OG0001305	Syap.g_01562	Praa.g_01043
OG0001306	Syap.g_00245	Praa.g_01146
OG0001307	Syap.g_00403	Praa.g_01349
OG0001308	Syap.g_02751, Syap.g_02750	Praa.g_01486
OG0001310	Syap.g_01774	Praa.g_01647
OG0001315	Syap.g_00596	Praa.g_00062
OG0001318	Syap.g_01596, Syap.g_01597	Praa.g_00256
OG0001319	Syap.g_02338	Praa.g_00272
OG0001323	Syap.g_00757	Praa.g_00519
OG0001326	Syap.g_02646	Praa.g_00881
OG0001332	Syap.g_01548	Praa.g_01519
OG0001333	Syap.g_01373	Praa.g_01673
OG0001336	Syap.g_02602	Praa.g_01914
OG0001345	Syap.g_01877, Syap.g_02776	Praa.g_01178
OG0001346	Syap.g_01484	Praa.g_01319
OG0001348	Syap.g_00938	Praa.g_01595
OG0001349	Syap.g_01264, Syap.g_00851	Praa.g_01624, Praa.g_01794
OG0001351	Syap.g_01996	Praa.g_00453
OG0001353	Syap.g_01849	Praa.g_00836
OG0001358	Syap.g_00942	Praa.g_00620
OG0001360	Syap.g_01881, Syap.g_02778	Praa.g_01085
OG0001361	Syap.g_01792	Praa.g_01175
OG0001364	Syap.g_01052	Praa.g_01803
OG0001365	Syap.g_00138	Praa.g_01882
OG0001371	Syap.g_02545, Syap.g_02544	Praa.g_00679
OG0001373	Syap.g_02647	Praa.g_00880
OG0001374	Syap.g_01829, Syap.g_01830	Praa.g_00888
OG0001376	Syap.g_01991	Praa.g_01049
OG0001377	Syap.g_01992	Praa.g_01050
OG0001378	Syap.g_02055	Praa.g_01094
OG0001379	Syap.g_01474	Praa.g_01312
OG0001382	Syap.g_00677	Praa.g_01587
OG0001385	Syap.g_02650	Praa.g_00877
OG0001386	Syap.g_02649	Praa.g_00878
OG0001387	Syap.g_02648	Praa.g_00879
OG0001388	Syap.g_02645	Praa.g_00882
OG0001389	Syap.g_02644	Praa.g_00883
OG0001390	Syap.g_02643	Praa.g_00884
OG0001391	Syap.g_01833	Praa.g_00885
OG0001392	Syap.g_01832	Praa.g_00886
OG0001393	Syap.g_01831	Praa.g_00887
OG0001394	Syap.g_00159	Praa.g_00922
OG0001395	Syap.g_00531	Praa.g_01026
OG0001396	Syap.g_02537	Praa.g_01430
OG0001398	Syap.g_02356	Praa.g_01601
OG0001406	Syap.g_01989	Praa.g_01048
OG0001408	Syap.g_01862	Praa.g_01067
OG0001411	Syap.g_00853	Praa.g_01397
OG0001412	Syap.g_02535	Praa.g_01428
OG0001415	Syap.g_00447, Syap.g_00446	Praa.g_00231
OG0001418	Syap.g_00221	Praa.g_00684
OG0001420	Syap.g_02736	Praa.g_01103
OG0001422	Syap.g_01682	Praa.g_01593
OG0001428	Syap.g_01196	Praa.g_00172
