Orthogroup	Prbg	Prar
OG0000562	Prbg.g_00274	Prar.g_01386
OG0000563	Prbg.g_00275	Prar.g_01387
OG0000564	Prbg.g_00276	Prar.g_01388
OG0000565	Prbg.g_00278	Prar.g_01391
OG0000566	Prbg.g_00282	Prar.g_01393
OG0000567	Prbg.g_00286	Prar.g_01397
OG0000568	Prbg.g_00287	Prar.g_01398
OG0000569	Prbg.g_00288	Prar.g_01399
OG0000570	Prbg.g_00289	Prar.g_01400
OG0000571	Prbg.g_00291	Prar.g_01402
OG0000572	Prbg.g_00305	Prar.g_01415
OG0000573	Prbg.g_00311	Prar.g_01422
OG0000574	Prbg.g_00312	Prar.g_01423
OG0000575	Prbg.g_00316	Prar.g_01427
OG0000576	Prbg.g_00318	Prar.g_01429
OG0000577	Prbg.g_00319	Prar.g_01430
OG0000578	Prbg.g_00320	Prar.g_01431
OG0000579	Prbg.g_00321	Prar.g_01432
OG0000580	Prbg.g_00322	Prar.g_01433
OG0000581	Prbg.g_00325	Prar.g_01435
OG0000582	Prbg.g_00328	Prar.g_01438
OG0000583	Prbg.g_00329	Prar.g_01439
OG0000584	Prbg.g_00330	Prar.g_01440
OG0000585	Prbg.g_00332	Prar.g_01442
OG0000586	Prbg.g_00333	Prar.g_01443
OG0000587	Prbg.g_00334	Prar.g_01444
OG0000588	Prbg.g_00338	Prar.g_01448
OG0000589	Prbg.g_00340	Prar.g_01451
OG0000590	Prbg.g_00341	Prar.g_01452
OG0000591	Prbg.g_00345	Prar.g_01455
OG0000592	Prbg.g_00346	Prar.g_01456
OG0000593	Prbg.g_01425	Prar.g_01462
OG0000594	Prbg.g_01424	Prar.g_01463
OG0000595	Prbg.g_01423	Prar.g_01464
OG0000596	Prbg.g_01419	Prar.g_01468
OG0000597	Prbg.g_01416	Prar.g_01470
OG0000598	Prbg.g_01415	Prar.g_01471
OG0000599	Prbg.g_01412	Prar.g_01474
OG0000600	Prbg.g_01411	Prar.g_01475
OG0000601	Prbg.g_01410	Prar.g_01476
OG0000602	Prbg.g_01408	Prar.g_01478
OG0000603	Prbg.g_01407	Prar.g_01479
OG0000604	Prbg.g_01406	Prar.g_01480
OG0000605	Prbg.g_01405	Prar.g_01481
OG0000606	Prbg.g_01402	Prar.g_01484
OG0000607	Prbg.g_01399	Prar.g_01487
OG0000608	Prbg.g_01398	Prar.g_01488
OG0000609	Prbg.g_01397	Prar.g_01489
OG0000610	Prbg.g_01391	Prar.g_01494
OG0000611	Prbg.g_01388	Prar.g_01497
OG0000612	Prbg.g_01387	Prar.g_01498
OG0000613	Prbg.g_01114	Prar.g_01503
OG0000614	Prbg.g_01135	Prar.g_01522
OG0000615	Prbg.g_01146	Prar.g_01530
OG0000616	Prbg.g_01939	Prar.g_01534
OG0000617	Prbg.g_01371	Prar.g_01605
OG0000618	Prbg.g_01370	Prar.g_01606
OG0000619	Prbg.g_01369	Prar.g_01607
OG0000620	Prbg.g_01366	Prar.g_01610
OG0000621	Prbg.g_01365	Prar.g_01611
OG0000622	Prbg.g_01364	Prar.g_01612
OG0000623	Prbg.g_01363	Prar.g_01613
OG0000624	Prbg.g_01361	Prar.g_01614
OG0000625	Prbg.g_01360	Prar.g_01615
OG0000626	Prbg.g_01359	Prar.g_01616
OG0000627	Prbg.g_01358	Prar.g_01617
OG0000628	Prbg.g_01357	Prar.g_01618
OG0000629	Prbg.g_01356	Prar.g_01619
OG0000630	Prbg.g_01353	Prar.g_01622
OG0000631	Prbg.g_01260	Prar.g_01675
OG0000632	Prbg.g_01261	Prar.g_01676
OG0000633	Prbg.g_01262	Prar.g_01677
OG0000634	Prbg.g_01155	Prar.g_01680
OG0000635	Prbg.g_01156	Prar.g_01681
OG0000636	Prbg.g_01158	Prar.g_01683
OG0000637	Prbg.g_01160	Prar.g_01685
OG0000638	Prbg.g_01161	Prar.g_01686
OG0000639	Prbg.g_01162	Prar.g_01687
OG0000640	Prbg.g_01163	Prar.g_01688
OG0000641	Prbg.g_01167	Prar.g_01692
OG0000642	Prbg.g_01168	Prar.g_01693
OG0000643	Prbg.g_01169	Prar.g_01694
OG0000644	Prbg.g_01170	Prar.g_01695
OG0000645	Prbg.g_01171	Prar.g_01696
OG0000646	Prbg.g_01173	Prar.g_01698
OG0000647	Prbg.g_01175	Prar.g_01699
OG0000648	Prbg.g_01177	Prar.g_01701
OG0000649	Prbg.g_01178	Prar.g_01702
OG0000650	Prbg.g_01179	Prar.g_01703
OG0000651	Prbg.g_01180	Prar.g_01704
OG0000652	Prbg.g_01181	Prar.g_01705
OG0000653	Prbg.g_01183	Prar.g_01707
OG0000654	Prbg.g_01184	Prar.g_01708
OG0000655	Prbg.g_01185	Prar.g_01709
OG0000656	Prbg.g_01188	Prar.g_01712
OG0000657	Prbg.g_01196	Prar.g_01719
OG0000658	Prbg.g_01198	Prar.g_01720
OG0000659	Prbg.g_01199	Prar.g_01721
OG0000660	Prbg.g_01203	Prar.g_01725
OG0000661	Prbg.g_01205	Prar.g_01727
OG0000662	Prbg.g_01207	Prar.g_01729
OG0000663	Prbg.g_01209	Prar.g_01731
OG0000664	Prbg.g_01210	Prar.g_01732
OG0000665	Prbg.g_01216	Prar.g_01736
OG0000666	Prbg.g_01217	Prar.g_01737
OG0000667	Prbg.g_01221	Prar.g_01742
OG0000668	Prbg.g_01062	Prar.g_01759
OG0000669	Prbg.g_01073	Prar.g_01767
OG0000670	Prbg.g_01076	Prar.g_01769
OG0000671	Prbg.g_01079	Prar.g_01771
OG0000672	Prbg.g_01082	Prar.g_01774
OG0000673	Prbg.g_01085	Prar.g_01777
OG0000674	Prbg.g_01087	Prar.g_01779
OG0000675	Prbg.g_01088	Prar.g_01780
OG0000676	Prbg.g_01090	Prar.g_01782
OG0000677	Prbg.g_01091	Prar.g_01783
OG0000678	Prbg.g_01093	Prar.g_01785
OG0000679	Prbg.g_01097	Prar.g_01789
OG0000680	Prbg.g_01098	Prar.g_01790
OG0000681	Prbg.g_01101	Prar.g_01792
OG0000682	Prbg.g_01102	Prar.g_01793
OG0000683	Prbg.g_01103	Prar.g_01794
OG0000684	Prbg.g_01105	Prar.g_01795
OG0000685	Prbg.g_01107	Prar.g_01797
OG0000686	Prbg.g_01108	Prar.g_01798
OG0000687	Prbg.g_01109	Prar.g_01799
OG0000688	Prbg.g_01383	Prar.g_01802
OG0000689	Prbg.g_01382	Prar.g_01803
OG0000690	Prbg.g_01381	Prar.g_01804
OG0000691	Prbg.g_01380	Prar.g_01805
OG0000692	Prbg.g_01378	Prar.g_01807
OG0000693	Prbg.g_01377	Prar.g_01808
OG0000694	Prbg.g_01376	Prar.g_01809
OG0000695	Prbg.g_01264	Prar.g_01811
OG0000696	Prbg.g_01265	Prar.g_01812
OG0000697	Prbg.g_01266	Prar.g_01813
OG0000698	Prbg.g_01269	Prar.g_01816
OG0000699	Prbg.g_01270	Prar.g_01817
OG0000700	Prbg.g_01271	Prar.g_01818
OG0000701	Prbg.g_01272	Prar.g_01819
OG0000702	Prbg.g_01274	Prar.g_01821
OG0000703	Prbg.g_01275	Prar.g_01822
OG0000704	Prbg.g_01277	Prar.g_01823
OG0000705	Prbg.g_01280	Prar.g_01827
OG0000706	Prbg.g_01281	Prar.g_01828
OG0000707	Prbg.g_01282	Prar.g_01829
OG0000708	Prbg.g_01284	Prar.g_01830
OG0000709	Prbg.g_01288	Prar.g_01834
OG0000710	Prbg.g_01291	Prar.g_01837
OG0000711	Prbg.g_01309	Prar.g_01853
OG0000712	Prbg.g_01310	Prar.g_01855
OG0000713	Prbg.g_01311	Prar.g_01856
OG0000714	Prbg.g_01312	Prar.g_01857
OG0000715	Prbg.g_01314	Prar.g_01859
OG0000716	Prbg.g_01316	Prar.g_01861
OG0000717	Prbg.g_01317	Prar.g_01862
OG0000718	Prbg.g_01321	Prar.g_01873
OG0000719	Prbg.g_01323	Prar.g_01875
OG0000720	Prbg.g_01335	Prar.g_01884
OG0000721	Prbg.g_01339	Prar.g_01886
OG0000722	Prbg.g_01340	Prar.g_01887
OG0000723	Prbg.g_01344	Prar.g_01890
OG0000724	Prbg.g_01239	Prar.g_01899
OG0000725	Prbg.g_01233	Prar.g_01905
OG0000726	Prbg.g_01232	Prar.g_01906
OG0000727	Prbg.g_01231	Prar.g_01907
OG0000728	Prbg.g_01229	Prar.g_01909
OG0000729	Prbg.g_00455	Prar.g_01955
OG0000730	Prbg.g_01528	Prar.g_01324
OG0000731	Prbg.g_00123	Prar.g_01320
OG0000732	Prbg.g_01890	Prar.g_01314
OG0000733	Prbg.g_00750	Prar.g_01295
OG0000734	Prbg.g_01502	Prar.g_01278
OG0000735	Prbg.g_01500	Prar.g_01276
OG0000736	Prbg.g_01499	Prar.g_01275
OG0000737	Prbg.g_01498	Prar.g_01274
OG0000738	Prbg.g_01494	Prar.g_01270
OG0000739	Prbg.g_01493	Prar.g_01269
OG0000740	Prbg.g_01492	Prar.g_01268
OG0000741	Prbg.g_01490	Prar.g_01267
OG0000742	Prbg.g_01487	Prar.g_01264
OG0000743	Prbg.g_01485	Prar.g_01262
OG0000744	Prbg.g_01484	Prar.g_01261
OG0000745	Prbg.g_01483	Prar.g_01260
OG0000746	Prbg.g_01481	Prar.g_01258
OG0000747	Prbg.g_01480	Prar.g_01257
OG0000748	Prbg.g_01476	Prar.g_01254
OG0000749	Prbg.g_01475	Prar.g_01253
OG0000750	Prbg.g_01474	Prar.g_01252
OG0000751	Prbg.g_01471	Prar.g_01250
OG0000752	Prbg.g_01469	Prar.g_01248
OG0000753	Prbg.g_01467	Prar.g_01245
OG0000754	Prbg.g_01464	Prar.g_01242
OG0000755	Prbg.g_01458	Prar.g_01239
OG0000756	Prbg.g_01457	Prar.g_01238
OG0000757	Prbg.g_01450	Prar.g_01232
OG0000758	Prbg.g_01449	Prar.g_01231
OG0000759	Prbg.g_01448	Prar.g_01230
OG0000760	Prbg.g_01447	Prar.g_01229
OG0000761	Prbg.g_01446	Prar.g_01228
OG0000762	Prbg.g_01445	Prar.g_01227
OG0000763	Prbg.g_01443	Prar.g_01225
OG0000764	Prbg.g_01442	Prar.g_01224
OG0000765	Prbg.g_01434	Prar.g_01215
OG0000766	Prbg.g_01433	Prar.g_01214
OG0000767	Prbg.g_01431	Prar.g_01212
OG0000768	Prbg.g_01430	Prar.g_01211
OG0000769	Prbg.g_01428	Prar.g_01209
OG0000770	Prbg.g_00351	Prar.g_01207
OG0000771	Prbg.g_00687	Prar.g_00376
OG0000772	Prbg.g_01576	Prar.g_00976
OG0000773	Prbg.g_00468	Prar.g_00964
OG0000774	Prbg.g_00470	Prar.g_00962
OG0000775	Prbg.g_00472	Prar.g_00960
OG0000776	Prbg.g_00473	Prar.g_00959
OG0000777	Prbg.g_00474	Prar.g_00958
OG0000778	Prbg.g_00475	Prar.g_00957
OG0000779	Prbg.g_00479	Prar.g_00953
OG0000780	Prbg.g_00480	Prar.g_00952
OG0000781	Prbg.g_00484	Prar.g_00949
OG0000782	Prbg.g_00485	Prar.g_00948
OG0000783	Prbg.g_00486	Prar.g_00947
OG0000784	Prbg.g_00487	Prar.g_00946
OG0000785	Prbg.g_00489	Prar.g_00944
OG0000786	Prbg.g_00492	Prar.g_00942
OG0000787	Prbg.g_00493	Prar.g_00941
OG0000788	Prbg.g_00218	Prar.g_00924
OG0000789	Prbg.g_00690	Prar.g_00921
OG0000790	Prbg.g_00534	Prar.g_00906
OG0000791	Prbg.g_00536	Prar.g_00904
OG0000792	Prbg.g_00537	Prar.g_00903
OG0000793	Prbg.g_00540	Prar.g_00900
OG0000794	Prbg.g_00541	Prar.g_00899
OG0000795	Prbg.g_00542	Prar.g_00898
OG0000796	Prbg.g_00546	Prar.g_00894
OG0000797	Prbg.g_00547	Prar.g_00893
OG0000798	Prbg.g_00038	Prar.g_00866
OG0000799	Prbg.g_00574	Prar.g_00357
OG0000800	Prbg.g_00575	Prar.g_00356
OG0000801	Prbg.g_00576	Prar.g_00355
OG0000802	Prbg.g_00578	Prar.g_00353
OG0000803	Prbg.g_00580	Prar.g_00351
OG0000804	Prbg.g_00581	Prar.g_00350
OG0000805	Prbg.g_00583	Prar.g_00348
OG0000806	Prbg.g_00585	Prar.g_00346
OG0000807	Prbg.g_00586	Prar.g_00345
OG0000808	Prbg.g_00587	Prar.g_00344
OG0000809	Prbg.g_00589	Prar.g_00341
OG0000810	Prbg.g_00590	Prar.g_00340
OG0000811	Prbg.g_00594	Prar.g_00336
OG0000812	Prbg.g_00596	Prar.g_00842
OG0000813	Prbg.g_00597	Prar.g_00841
OG0000814	Prbg.g_00599	Prar.g_00839
OG0000815	Prbg.g_00600	Prar.g_00838
OG0000816	Prbg.g_00602	Prar.g_00836
OG0000817	Prbg.g_00603	Prar.g_00835
OG0000818	Prbg.g_00608	Prar.g_00830
OG0000819	Prbg.g_00609	Prar.g_00829
OG0000820	Prbg.g_00610	Prar.g_00828
OG0000821	Prbg.g_00614	Prar.g_00824
OG0000822	Prbg.g_00615	Prar.g_00823
OG0000823	Prbg.g_00616	Prar.g_00822
OG0000824	Prbg.g_00619	Prar.g_00819
OG0000825	Prbg.g_00620	Prar.g_00818
OG0000826	Prbg.g_00621	Prar.g_00817
OG0000827	Prbg.g_00622	Prar.g_00816
OG0000828	Prbg.g_00625	Prar.g_00813
OG0000829	Prbg.g_00626	Prar.g_00812
OG0000830	Prbg.g_00627	Prar.g_00811
OG0000831	Prbg.g_00629	Prar.g_00809
OG0000832	Prbg.g_00639	Prar.g_00803
OG0000833	Prbg.g_00648	Prar.g_00795
OG0000834	Prbg.g_00649	Prar.g_00794
OG0000835	Prbg.g_00650	Prar.g_00793
OG0000836	Prbg.g_00651	Prar.g_00792
OG0000837	Prbg.g_00652	Prar.g_00791
OG0000838	Prbg.g_00654	Prar.g_00789
OG0000839	Prbg.g_00655	Prar.g_00788
OG0000840	Prbg.g_00656	Prar.g_00787
OG0000841	Prbg.g_00657	Prar.g_00786
OG0000842	Prbg.g_00658	Prar.g_00785
OG0000843	Prbg.g_00659	Prar.g_00784
OG0000844	Prbg.g_00660	Prar.g_00783
OG0000845	Prbg.g_00661	Prar.g_00782
OG0000846	Prbg.g_00662	Prar.g_00781
OG0000847	Prbg.g_00663	Prar.g_00780
OG0000848	Prbg.g_00664	Prar.g_00779
OG0000849	Prbg.g_00665	Prar.g_00778
OG0000850	Prbg.g_00667	Prar.g_00776
OG0000851	Prbg.g_00668	Prar.g_00775
OG0000852	Prbg.g_00669	Prar.g_00774
OG0000853	Prbg.g_00675	Prar.g_00770
OG0000854	Prbg.g_00677	Prar.g_00768
OG0000855	Prbg.g_00678	Prar.g_00767
OG0000856	Prbg.g_00348	Prar.g_00753
OG0000857	Prbg.g_01174	Prar.g_00725
OG0000858	Prbg.g_01643	Prar.g_01149
OG0000859	Prbg.g_01644	Prar.g_01148
OG0000860	Prbg.g_01652	Prar.g_01141
OG0000861	Prbg.g_01653	Prar.g_01140
OG0000862	Prbg.g_01654	Prar.g_01139
OG0000863	Prbg.g_01656	Prar.g_01137
OG0000864	Prbg.g_01657	Prar.g_01136
OG0000865	Prbg.g_01658	Prar.g_01135
OG0000866	Prbg.g_01659	Prar.g_01134
OG0000867	Prbg.g_01660	Prar.g_01133
OG0000868	Prbg.g_01662	Prar.g_01132
OG0000869	Prbg.g_01665	Prar.g_01128
OG0000870	Prbg.g_01670	Prar.g_01123
OG0000871	Prbg.g_01671	Prar.g_01122
OG0000872	Prbg.g_01672	Prar.g_01121
OG0000873	Prbg.g_01675	Prar.g_01965
OG0000874	Prbg.g_01678	Prar.g_01968
OG0000875	Prbg.g_01679	Prar.g_01969
OG0000876	Prbg.g_01680	Prar.g_01970
OG0000877	Prbg.g_01682	Prar.g_01963
OG0000878	Prbg.g_01683	Prar.g_01962
OG0000879	Prbg.g_01684	Prar.g_01961
OG0000880	Prbg.g_01685	Prar.g_01960
OG0000881	Prbg.g_01689	Prar.g_00595, Prar.g_01956
OG0000882	Prbg.g_01694	Prar.g_00600
OG0000883	Prbg.g_01696	Prar.g_00601
OG0000884	Prbg.g_01698	Prar.g_00603
OG0000885	Prbg.g_01699	Prar.g_00604
OG0000886	Prbg.g_01700	Prar.g_00605
OG0000887	Prbg.g_01701	Prar.g_00606
OG0000888	Prbg.g_01703	Prar.g_00608
OG0000889	Prbg.g_01705	Prar.g_00610
OG0000890	Prbg.g_01706	Prar.g_00611
OG0000891	Prbg.g_01707	Prar.g_00612
OG0000892	Prbg.g_01709	Prar.g_01119
OG0000893	Prbg.g_01713	Prar.g_01114
OG0000894	Prbg.g_01716	Prar.g_01112
OG0000895	Prbg.g_01720	Prar.g_01109
OG0000896	Prbg.g_01721	Prar.g_01108
OG0000897	Prbg.g_01723	Prar.g_01106
OG0000898	Prbg.g_01724	Prar.g_01105
OG0000899	Prbg.g_01725	Prar.g_01104
OG0000900	Prbg.g_01726	Prar.g_01103
OG0000901	Prbg.g_01729	Prar.g_01100
OG0000902	Prbg.g_01731	Prar.g_01098
OG0000903	Prbg.g_01735	Prar.g_01095
OG0000904	Prbg.g_01739	Prar.g_01093
OG0000905	Prbg.g_01733	Prar.g_01088
OG0000906	Prbg.g_01732	Prar.g_01087
OG0000907	Prbg.g_01742	Prar.g_01069
OG0000908	Prbg.g_01745	Prar.g_01066
OG0000909	Prbg.g_01746	Prar.g_01065
OG0000910	Prbg.g_01747	Prar.g_01064
OG0000911	Prbg.g_01749	Prar.g_01062
OG0000912	Prbg.g_01750	Prar.g_01061
OG0000913	Prbg.g_01751	Prar.g_01060
OG0000914	Prbg.g_01752	Prar.g_01059
OG0000915	Prbg.g_01753	Prar.g_01058
OG0000916	Prbg.g_01754	Prar.g_01057
OG0000917	Prbg.g_01755	Prar.g_01056
OG0000918	Prbg.g_01756	Prar.g_01055
OG0000919	Prbg.g_01757	Prar.g_01054
OG0000920	Prbg.g_01758	Prar.g_01053
OG0000921	Prbg.g_01759	Prar.g_01052
OG0000922	Prbg.g_01760	Prar.g_01051
OG0000923	Prbg.g_01764	Prar.g_01047
OG0000924	Prbg.g_01765	Prar.g_01046
OG0000925	Prbg.g_01766	Prar.g_01045
OG0000926	Prbg.g_01767	Prar.g_01044
OG0000927	Prbg.g_01769	Prar.g_01042
OG0000928	Prbg.g_01770	Prar.g_01041
OG0000929	Prbg.g_01771	Prar.g_01040
OG0000930	Prbg.g_01772	Prar.g_01039
OG0000931	Prbg.g_01773	Prar.g_01038
OG0000932	Prbg.g_01774	Prar.g_01037
OG0000933	Prbg.g_01778	Prar.g_01033
OG0000934	Prbg.g_01780	Prar.g_01031
OG0000935	Prbg.g_01781	Prar.g_01030
OG0000936	Prbg.g_01782	Prar.g_01029
OG0000937	Prbg.g_01783	Prar.g_01028
OG0000938	Prbg.g_01786	Prar.g_01026
OG0000939	Prbg.g_01787	Prar.g_01025
OG0000940	Prbg.g_01794	Prar.g_01019
OG0000941	Prbg.g_01796	Prar.g_01017
OG0000942	Prbg.g_01798	Prar.g_01015
OG0000943	Prbg.g_01799	Prar.g_01014
OG0000944	Prbg.g_01801	Prar.g_01013
OG0000945	Prbg.g_01802	Prar.g_01012
OG0000946	Prbg.g_01807	Prar.g_00617
OG0000947	Prbg.g_01809	Prar.g_00619
OG0000948	Prbg.g_01810	Prar.g_00620
OG0000949	Prbg.g_01813	Prar.g_00623
OG0000950	Prbg.g_01820	Prar.g_00628
OG0000951	Prbg.g_01824	Prar.g_00632
OG0000952	Prbg.g_01828	Prar.g_00636
OG0000953	Prbg.g_01832	Prar.g_00639
OG0000954	Prbg.g_01836	Prar.g_00643
OG0000955	Prbg.g_01837	Prar.g_00644
OG0000956	Prbg.g_01839	Prar.g_00646
OG0000957	Prbg.g_01845	Prar.g_00651
OG0000958	Prbg.g_01846	Prar.g_00652
OG0000959	Prbg.g_01850	Prar.g_00656
OG0000960	Prbg.g_01851	Prar.g_00657
OG0000961	Prbg.g_01854	Prar.g_00659
OG0000962	Prbg.g_01856	Prar.g_00661
OG0000963	Prbg.g_01860	Prar.g_00664
OG0000964	Prbg.g_01861	Prar.g_00665
OG0000965	Prbg.g_01862	Prar.g_00666
OG0000966	Prbg.g_01868	Prar.g_00673
OG0000967	Prbg.g_01872	Prar.g_00677
OG0000968	Prbg.g_01874	Prar.g_00679
OG0000969	Prbg.g_01875	Prar.g_00680
OG0000970	Prbg.g_01876	Prar.g_00681
OG0000971	Prbg.g_01877	Prar.g_00682
OG0000972	Prbg.g_01878	Prar.g_00683
OG0000973	Prbg.g_01879	Prar.g_00684
OG0000974	Prbg.g_01880	Prar.g_00685
OG0000975	Prbg.g_01881	Prar.g_00686
OG0000976	Prbg.g_01882	Prar.g_00687
OG0000977	Prbg.g_01883	Prar.g_00688
OG0000978	Prbg.g_01884	Prar.g_00689
OG0000979	Prbg.g_01887	Prar.g_00692
OG0000980	Prbg.g_01889	Prar.g_00694
OG0000981	Prbg.g_01892	Prar.g_00696
OG0000982	Prbg.g_01894	Prar.g_00698
OG0000983	Prbg.g_01895	Prar.g_00699
OG0000984	Prbg.g_01896	Prar.g_00700
OG0000985	Prbg.g_01899	Prar.g_00703
OG0000986	Prbg.g_01901	Prar.g_00705
OG0000987	Prbg.g_01902	Prar.g_00706
OG0000988	Prbg.g_01905	Prar.g_00709
OG0000989	Prbg.g_01909	Prar.g_00073
OG0000990	Prbg.g_01913	Prar.g_00070
OG0000991	Prbg.g_01914	Prar.g_00069
OG0000992	Prbg.g_01917	Prar.g_00067
OG0000993	Prbg.g_01918	Prar.g_00066
OG0000994	Prbg.g_01919	Prar.g_00065
OG0000995	Prbg.g_01923	Prar.g_00061
OG0000996	Prbg.g_01924	Prar.g_00060
OG0000997	Prbg.g_01927	Prar.g_00059
OG0000998	Prbg.g_01929	Prar.g_00057
OG0000999	Prbg.g_01930	Prar.g_00056
OG0001000	Prbg.g_01933	Prar.g_00053
OG0001001	Prbg.g_01936	Prar.g_00051
OG0001002	Prbg.g_00758	Prar.g_00047
OG0001003	Prbg.g_00759	Prar.g_00046
OG0001004	Prbg.g_00760	Prar.g_00045
OG0001005	Prbg.g_00761	Prar.g_00044
OG0001006	Prbg.g_00765	Prar.g_00040
OG0001007	Prbg.g_00767	Prar.g_00038
OG0001008	Prbg.g_00157	Prar.g_00485
OG0001009	Prbg.g_00847	Prar.g_00011
OG0001010	Prbg.g_00846	Prar.g_00010
OG0001011	Prbg.g_00844	Prar.g_00009
OG0001012	Prbg.g_00830	Prar.g_00577
OG0001013	Prbg.g_00823	Prar.g_00571
OG0001014	Prbg.g_00820	Prar.g_00568
OG0001015	Prbg.g_00818	Prar.g_00567
OG0001016	Prbg.g_00796	Prar.g_00255
OG0001017	Prbg.g_00792	Prar.g_00251
OG0001018	Prbg.g_00790	Prar.g_00248
OG0001019	Prbg.g_00781	Prar.g_00239
OG0001020	Prbg.g_00780	Prar.g_00238
OG0001021	Prbg.g_00861	Prar.g_00237
OG0001022	Prbg.g_00864	Prar.g_00234
OG0001023	Prbg.g_00865	Prar.g_00233
OG0001024	Prbg.g_00869	Prar.g_00230
OG0001025	Prbg.g_00876	Prar.g_00224
OG0001026	Prbg.g_00885	Prar.g_00217
OG0001027	Prbg.g_00886	Prar.g_00216
OG0001028	Prbg.g_00888	Prar.g_00214
OG0001029	Prbg.g_00889	Prar.g_00213
OG0001030	Prbg.g_00905	Prar.g_00198
OG0001031	Prbg.g_00965	Prar.g_00141
OG0001032	Prbg.g_00966	Prar.g_00140
OG0001033	Prbg.g_00987	Prar.g_00119
OG0001034	Prbg.g_01018	Prar.g_00091
OG0001035	Prbg.g_01038	Prar.g_00333
OG0001036	Prbg.g_01042	Prar.g_00328
OG0001037	Prbg.g_01043	Prar.g_00327
OG0001038	Prbg.g_00057	Prar.g_00309
OG0001039	Prbg.g_00060	Prar.g_00306
OG0001040	Prbg.g_00062	Prar.g_00304
OG0001041	Prbg.g_00067	Prar.g_00300
OG0001042	Prbg.g_00084	Prar.g_00283
OG0001043	Prbg.g_00085	Prar.g_00282
OG0001044	Prbg.g_00116	Prar.g_00393
OG0001045	Prbg.g_00125	Prar.g_00402
OG0001046	Prbg.g_01602	Prar.g_00440
OG0001047	Prbg.g_00159	Prar.g_00487
OG0001048	Prbg.g_00160	Prar.g_00488
OG0001049	Prbg.g_00162	Prar.g_00490
OG0001050	Prbg.g_00163	Prar.g_00491
OG0001051	Prbg.g_00164	Prar.g_00492
OG0001052	Prbg.g_00190	Prar.g_00521
OG0001053	Prbg.g_00202	Prar.g_00533
OG0001054	Prbg.g_00217	Prar.g_01329
OG0001055	Prbg.g_00236	Prar.g_01347
OG0001056	Prbg.g_00253	Prar.g_01366
OG0001057	Prbg.g_00258	Prar.g_01371
OG0001058	Prbg.g_00267	Prar.g_01379
OG0001059	Prbg.g_00271	Prar.g_01383
OG0001060	Prbg.g_00277	Prar.g_01390
OG0001061	Prbg.g_00292	Prar.g_01403
OG0001062	Prbg.g_00294	Prar.g_01405
OG0001063	Prbg.g_00296	Prar.g_01407
OG0001064	Prbg.g_00297	Prar.g_01408
OG0001065	Prbg.g_00298	Prar.g_01409
OG0001066	Prbg.g_00299	Prar.g_01410
OG0001067	Prbg.g_00300	Prar.g_01411
OG0001068	Prbg.g_00301	Prar.g_01412
OG0001069	Prbg.g_00302	Prar.g_01413
OG0001070	Prbg.g_00306	Prar.g_01416
OG0001071	Prbg.g_00307	Prar.g_01417
OG0001072	Prbg.g_00309	Prar.g_01419
OG0001073	Prbg.g_00323	Prar.g_01434
OG0001074	Prbg.g_00335	Prar.g_01445
OG0001075	Prbg.g_00336	Prar.g_01446
OG0001076	Prbg.g_00343	Prar.g_01454
OG0001077	Prbg.g_00349	Prar.g_01458
OG0001078	Prbg.g_01421	Prar.g_01466
OG0001079	Prbg.g_01409	Prar.g_01477
OG0001080	Prbg.g_01403	Prar.g_01483
OG0001081	Prbg.g_01401	Prar.g_01485
OG0001082	Prbg.g_01400	Prar.g_01486
OG0001083	Prbg.g_01395	Prar.g_01491
OG0001084	Prbg.g_01394	Prar.g_01492
OG0001085	Prbg.g_01111	Prar.g_01500
OG0001086	Prbg.g_01112	Prar.g_01501
OG0001087	Prbg.g_01130	Prar.g_01518
OG0001088	Prbg.g_01131	Prar.g_01519
OG0001089	Prbg.g_01142	Prar.g_01527
OG0001090	Prbg.g_01152	Prar.g_01600
OG0001091	Prbg.g_01374	Prar.g_01602
OG0001092	Prbg.g_01373	Prar.g_01603
OG0001093	Prbg.g_01368	Prar.g_01608
OG0001094	Prbg.g_01375	Prar.g_01678
OG0001095	Prbg.g_01172	Prar.g_01697
OG0001096	Prbg.g_01186	Prar.g_01710
OG0001097	Prbg.g_01206	Prar.g_01728
OG0001098	Prbg.g_01225	Prar.g_01744
OG0001099	Prbg.g_01067	Prar.g_01764
OG0001100	Prbg.g_01075	Prar.g_01768
OG0001101	Prbg.g_01078	Prar.g_01770
OG0001102	Prbg.g_01081	Prar.g_01773
OG0001103	Prbg.g_01083	Prar.g_01775
OG0001104	Prbg.g_01106	Prar.g_01796
OG0001105	Prbg.g_01110	Prar.g_01800
OG0001106	Prbg.g_01278	Prar.g_01824
OG0001107	Prbg.g_01285	Prar.g_01831
OG0001108	Prbg.g_01289	Prar.g_01835
OG0001109	Prbg.g_01290	Prar.g_01836
OG0001110	Prbg.g_01292	Prar.g_01838
OG0001111	Prbg.g_01293	Prar.g_01839
OG0001112	Prbg.g_01294	Prar.g_01840
OG0001113	Prbg.g_01295	Prar.g_01841
OG0001114	Prbg.g_01296	Prar.g_01842
OG0001115	Prbg.g_01298	Prar.g_01844
OG0001116	Prbg.g_01299	Prar.g_01845
OG0001117	Prbg.g_01300	Prar.g_01846
OG0001118	Prbg.g_01301	Prar.g_01847
OG0001119	Prbg.g_01302	Prar.g_01848
OG0001120	Prbg.g_01304	Prar.g_01850
