Orthogroup	Prbg	Prbb
OG0000518	Prbg.g_00166	Prbb.g_00451
OG0000519	Prbg.g_00167	Prbb.g_00452
OG0000520	Prbg.g_00168	Prbb.g_00453
OG0000521	Prbg.g_00176	Prbb.g_00458
OG0000522	Prbg.g_00178	Prbb.g_00460
OG0000523	Prbg.g_00179	Prbb.g_00461
OG0000524	Prbg.g_00184	Prbb.g_00468
OG0000525	Prbg.g_00188	Prbb.g_00472
OG0000526	Prbg.g_00189	Prbb.g_00473
OG0000527	Prbg.g_00192	Prbb.g_00476
OG0000528	Prbg.g_00197	Prbb.g_00482
OG0000529	Prbg.g_00200	Prbb.g_00486
OG0000530	Prbg.g_00203	Prbb.g_00489
OG0000531	Prbg.g_00204	Prbb.g_00490
OG0000532	Prbg.g_00206	Prbb.g_00491
OG0000533	Prbg.g_00207	Prbb.g_00492
OG0000534	Prbg.g_00208	Prbb.g_00493
OG0000535	Prbg.g_00209	Prbb.g_00494
OG0000536	Prbg.g_00210	Prbb.g_00495
OG0000537	Prbg.g_00211	Prbb.g_00496
OG0000538	Prbg.g_00220	Prbb.g_00504
OG0000539	Prbg.g_00221	Prbb.g_00505
OG0000540	Prbg.g_00222	Prbb.g_00506
OG0000541	Prbg.g_00223	Prbb.g_00507
OG0000542	Prbg.g_00224	Prbb.g_00509
OG0000543	Prbg.g_00226	Prbb.g_00511
OG0000544	Prbg.g_00227	Prbb.g_00512
OG0000545	Prbg.g_00229	Prbb.g_00514
OG0000546	Prbg.g_00232	Prbb.g_00517
OG0000547	Prbg.g_00234	Prbb.g_00519
OG0000548	Prbg.g_00235	Prbb.g_00520
OG0000549	Prbg.g_00237	Prbb.g_00523
OG0000550	Prbg.g_00241	Prbb.g_00527
OG0000551	Prbg.g_00244	Prbb.g_00530
OG0000552	Prbg.g_00245	Prbb.g_00531
OG0000553	Prbg.g_00246	Prbb.g_00532
OG0000554	Prbg.g_00251	Prbb.g_00537
OG0000555	Prbg.g_00259	Prbb.g_00545
OG0000556	Prbg.g_00261	Prbb.g_00547
OG0000557	Prbg.g_00262	Prbb.g_00548
OG0000558	Prbg.g_00265	Prbb.g_00551
OG0000559	Prbg.g_00269	Prbb.g_00555
OG0000560	Prbg.g_00272	Prbb.g_00558
OG0000561	Prbg.g_00273	Prbb.g_00559
OG0000562	Prbg.g_00274	Prbb.g_00560
OG0000563	Prbg.g_00275	Prbb.g_00561
OG0000564	Prbg.g_00276	Prbb.g_00562
OG0000565	Prbg.g_00278	Prbb.g_00565
OG0000566	Prbg.g_00282	Prbb.g_00567
OG0000567	Prbg.g_00286	Prbb.g_00571
OG0000568	Prbg.g_00287	Prbb.g_00572
OG0000569	Prbg.g_00288	Prbb.g_00573
OG0000570	Prbg.g_00289	Prbb.g_00574
OG0000571	Prbg.g_00291	Prbb.g_00576
OG0000572	Prbg.g_00305	Prbb.g_00587
OG0000573	Prbg.g_00311	Prbb.g_00592
OG0000574	Prbg.g_00312	Prbb.g_00594
OG0000575	Prbg.g_00316	Prbb.g_00597
OG0000576	Prbg.g_00318	Prbb.g_00599
OG0000577	Prbg.g_00319	Prbb.g_00600
OG0000578	Prbg.g_00320	Prbb.g_00601
OG0000579	Prbg.g_00321	Prbb.g_00602
OG0000580	Prbg.g_00322	Prbb.g_00603
OG0000581	Prbg.g_00325	Prbb.g_00606
OG0000582	Prbg.g_00328	Prbb.g_00609
OG0000583	Prbg.g_00329	Prbb.g_00610
OG0000584	Prbg.g_00330	Prbb.g_00611
OG0000585	Prbg.g_00332	Prbb.g_00613
OG0000586	Prbg.g_00333	Prbb.g_00614
OG0000587	Prbg.g_00334	Prbb.g_00615
OG0000588	Prbg.g_00338	Prbb.g_00619
OG0000589	Prbg.g_00340	Prbb.g_00622
OG0000590	Prbg.g_00341	Prbb.g_00623
OG0000591	Prbg.g_00345	Prbb.g_00626
OG0000592	Prbg.g_00346	Prbb.g_00627
OG0000593	Prbg.g_01425	Prbb.g_00633
OG0000594	Prbg.g_01424	Prbb.g_00634
OG0000595	Prbg.g_01423	Prbb.g_00635
OG0000596	Prbg.g_01419	Prbb.g_00639
OG0000597	Prbg.g_01416	Prbb.g_00641
OG0000598	Prbg.g_01415	Prbb.g_00642
OG0000599	Prbg.g_01412	Prbb.g_00645
OG0000600	Prbg.g_01411	Prbb.g_00646
OG0000601	Prbg.g_01410	Prbb.g_00647
OG0000602	Prbg.g_01408	Prbb.g_00649
OG0000603	Prbg.g_01407	Prbb.g_00650
OG0000604	Prbg.g_01406	Prbb.g_00651
OG0000605	Prbg.g_01405	Prbb.g_00652
OG0000606	Prbg.g_01402	Prbb.g_00655
OG0000607	Prbg.g_01399	Prbb.g_00658
OG0000608	Prbg.g_01398	Prbb.g_00659
OG0000609	Prbg.g_01397	Prbb.g_00660
OG0000610	Prbg.g_01391	Prbb.g_00667
OG0000611	Prbg.g_01388	Prbb.g_00670
OG0000612	Prbg.g_01387	Prbb.g_00671
OG0000613	Prbg.g_01114	Prbb.g_00677
OG0000614	Prbg.g_01135	Prbb.g_00700
OG0000615	Prbg.g_01146	Prbb.g_00708
OG0000616	Prbg.g_01939	Prbb.g_02176
OG0000617	Prbg.g_01371	Prbb.g_00719
OG0000618	Prbg.g_01370	Prbb.g_00720
OG0000619	Prbg.g_01369	Prbb.g_00721
OG0000620	Prbg.g_01366	Prbb.g_00724
OG0000621	Prbg.g_01365	Prbb.g_00725
OG0000622	Prbg.g_01364	Prbb.g_00726
OG0000623	Prbg.g_01363	Prbb.g_00727
OG0000624	Prbg.g_01361	Prbb.g_00729
OG0000625	Prbg.g_01360	Prbb.g_00730
OG0000626	Prbg.g_01359	Prbb.g_00731
OG0000627	Prbg.g_01358	Prbb.g_00733
OG0000628	Prbg.g_01357	Prbb.g_00734
OG0000629	Prbg.g_01356	Prbb.g_00735
OG0000630	Prbg.g_01353	Prbb.g_00738
OG0000631	Prbg.g_01260	Prbb.g_00962
OG0000632	Prbg.g_01261	Prbb.g_00963
OG0000633	Prbg.g_01262	Prbb.g_00964
OG0000634	Prbg.g_01155	Prbb.g_00779
OG0000635	Prbg.g_01156	Prbb.g_00780
OG0000636	Prbg.g_01158	Prbb.g_00782
OG0000637	Prbg.g_01160	Prbb.g_00784
OG0000638	Prbg.g_01161	Prbb.g_00785
OG0000639	Prbg.g_01162	Prbb.g_00786
OG0000640	Prbg.g_01163	Prbb.g_00787
OG0000641	Prbg.g_01167	Prbb.g_00791
OG0000642	Prbg.g_01168	Prbb.g_00792
OG0000643	Prbg.g_01169	Prbb.g_00793
OG0000644	Prbg.g_01170	Prbb.g_00794
OG0000645	Prbg.g_01171	Prbb.g_00795
OG0000646	Prbg.g_01173	Prbb.g_00798
OG0000647	Prbg.g_01175	Prbb.g_00800
OG0000648	Prbg.g_01177	Prbb.g_00802
OG0000649	Prbg.g_01178	Prbb.g_00803
OG0000650	Prbg.g_01179	Prbb.g_00804
OG0000651	Prbg.g_01180	Prbb.g_00805
OG0000652	Prbg.g_01181	Prbb.g_00806
OG0000653	Prbg.g_01183	Prbb.g_00808
OG0000654	Prbg.g_01184	Prbb.g_00809
OG0000655	Prbg.g_01185	Prbb.g_00810
OG0000656	Prbg.g_01188	Prbb.g_00813
OG0000657	Prbg.g_01196	Prbb.g_00819
OG0000658	Prbg.g_01198	Prbb.g_00821
OG0000659	Prbg.g_01199	Prbb.g_00822
OG0000660	Prbg.g_01203	Prbb.g_00827
OG0000661	Prbg.g_01205	Prbb.g_00829
OG0000662	Prbg.g_01207	Prbb.g_00831
OG0000663	Prbg.g_01209	Prbb.g_00833
OG0000664	Prbg.g_01210	Prbb.g_00834
OG0000665	Prbg.g_01216	Prbb.g_00838
OG0000666	Prbg.g_01217	Prbb.g_00839
OG0000667	Prbg.g_01221	Prbb.g_00843
OG0000668	Prbg.g_01062	Prbb.g_00914
OG0000669	Prbg.g_01073	Prbb.g_00922
OG0000670	Prbg.g_01076	Prbb.g_00925
OG0000671	Prbg.g_01079	Prbb.g_00927
OG0000672	Prbg.g_01082	Prbb.g_00930
OG0000673	Prbg.g_01085	Prbb.g_00933
OG0000674	Prbg.g_01087	Prbb.g_00935
OG0000675	Prbg.g_01088	Prbb.g_00936
OG0000676	Prbg.g_01090	Prbb.g_00938
OG0000677	Prbg.g_01091	Prbb.g_00939
OG0000678	Prbg.g_01093	Prbb.g_00942
OG0000679	Prbg.g_01097	Prbb.g_00946
OG0000680	Prbg.g_01098	Prbb.g_00947
OG0000681	Prbg.g_01101	Prbb.g_00950
OG0000682	Prbg.g_01102	Prbb.g_00951
OG0000683	Prbg.g_01103	Prbb.g_00952
OG0000684	Prbg.g_01105	Prbb.g_00762
OG0000685	Prbg.g_01107	Prbb.g_00764
OG0000686	Prbg.g_01108	Prbb.g_00765
OG0000687	Prbg.g_01109	Prbb.g_00766
OG0000688	Prbg.g_01383	Prbb.g_00769
OG0000689	Prbg.g_01382	Prbb.g_00770
OG0000690	Prbg.g_01381	Prbb.g_00771
OG0000691	Prbg.g_01380	Prbb.g_00772
OG0000692	Prbg.g_01378	Prbb.g_00774
OG0000693	Prbg.g_01377	Prbb.g_00775
OG0000694	Prbg.g_01376	Prbb.g_00776
OG0000695	Prbg.g_01264	Prbb.g_00966
OG0000696	Prbg.g_01265	Prbb.g_00967
OG0000697	Prbg.g_01266	Prbb.g_00968
OG0000698	Prbg.g_01269	Prbb.g_00971
OG0000699	Prbg.g_01270	Prbb.g_00972
OG0000700	Prbg.g_01271	Prbb.g_00973
OG0000701	Prbg.g_01272	Prbb.g_00974
OG0000702	Prbg.g_01274	Prbb.g_00976
OG0000703	Prbg.g_01275	Prbb.g_00977
OG0000704	Prbg.g_01277	Prbb.g_00978
OG0000705	Prbg.g_01280	Prbb.g_00984
OG0000706	Prbg.g_01281	Prbb.g_00985
OG0000707	Prbg.g_01282	Prbb.g_00986
OG0000708	Prbg.g_01284	Prbb.g_00988
OG0000709	Prbg.g_01288	Prbb.g_00992
OG0000710	Prbg.g_01291	Prbb.g_00995
OG0000711	Prbg.g_01309	Prbb.g_01010
OG0000712	Prbg.g_01310	Prbb.g_01012
OG0000713	Prbg.g_01311	Prbb.g_01013
OG0000714	Prbg.g_01312	Prbb.g_01014
OG0000715	Prbg.g_01314	Prbb.g_01016
OG0000716	Prbg.g_01316	Prbb.g_01017
OG0000717	Prbg.g_01317	Prbb.g_01018
OG0000718	Prbg.g_01321	Prbb.g_01036
OG0000719	Prbg.g_01323	Prbb.g_01037
OG0000720	Prbg.g_01335	Prbb.g_01048
OG0000721	Prbg.g_01339	Prbb.g_01049
OG0000722	Prbg.g_01340	Prbb.g_01050
OG0000723	Prbg.g_01344	Prbb.g_01054
OG0000724	Prbg.g_01239	Prbb.g_01065
OG0000725	Prbg.g_01233	Prbb.g_00891
OG0000726	Prbg.g_01232	Prbb.g_00890
OG0000727	Prbg.g_01231	Prbb.g_00889
OG0000728	Prbg.g_01229	Prbb.g_00887
OG0000729	Prbg.g_00455	Prbb.g_02071
OG0000730	Prbg.g_01528	Prbb.g_00392
OG0000731	Prbg.g_00123	Prbb.g_00400
OG0000732	Prbg.g_01890	Prbb.g_02121
OG0000733	Prbg.g_00750	Prbb.g_01888
OG0000734	Prbg.g_01502	Prbb.g_01533
OG0000735	Prbg.g_01500	Prbb.g_01531
OG0000736	Prbg.g_01499	Prbb.g_01530
OG0000737	Prbg.g_01498	Prbb.g_01529
OG0000738	Prbg.g_01494	Prbb.g_01525
OG0000739	Prbg.g_01493	Prbb.g_01524
OG0000740	Prbg.g_01492	Prbb.g_01523
OG0000741	Prbg.g_01490	Prbb.g_01521
OG0000742	Prbg.g_01487	Prbb.g_01518
OG0000743	Prbg.g_01485	Prbb.g_01516
OG0000744	Prbg.g_01484	Prbb.g_01515
OG0000745	Prbg.g_01483	Prbb.g_01513
OG0000746	Prbg.g_01481	Prbb.g_01511
OG0000747	Prbg.g_01480	Prbb.g_01510
OG0000748	Prbg.g_01476	Prbb.g_01506
OG0000749	Prbg.g_01475	Prbb.g_01505
OG0000750	Prbg.g_01474	Prbb.g_01504
OG0000751	Prbg.g_01471	Prbb.g_01501
OG0000752	Prbg.g_01469	Prbb.g_01499
OG0000753	Prbg.g_01467	Prbb.g_01497
OG0000754	Prbg.g_01464	Prbb.g_01493
OG0000755	Prbg.g_01458	Prbb.g_01488
OG0000756	Prbg.g_01457	Prbb.g_01487
OG0000757	Prbg.g_01450	Prbb.g_01480
OG0000758	Prbg.g_01449	Prbb.g_01479
OG0000759	Prbg.g_01448	Prbb.g_01478
OG0000760	Prbg.g_01447	Prbb.g_01477
OG0000761	Prbg.g_01446	Prbb.g_01476
OG0000762	Prbg.g_01445	Prbb.g_01475
OG0000763	Prbg.g_01443	Prbb.g_01473
OG0000764	Prbg.g_01442	Prbb.g_01472
OG0000765	Prbg.g_01434	Prbb.g_01463
OG0000766	Prbg.g_01433	Prbb.g_01462
OG0000767	Prbg.g_01431	Prbb.g_01461
OG0000768	Prbg.g_01430	Prbb.g_01460
OG0000769	Prbg.g_01428	Prbb.g_01458
OG0000770	Prbg.g_00351	Prbb.g_01457
OG0000771	Prbg.g_00687	Prbb.g_01060
OG0000772	Prbg.g_01576	Prbb.g_01291
OG0000773	Prbg.g_00468	Prbb.g_01577
OG0000774	Prbg.g_00470	Prbb.g_01580
OG0000775	Prbg.g_00472	Prbb.g_01581
OG0000776	Prbg.g_00473	Prbb.g_01582
OG0000777	Prbg.g_00474	Prbb.g_01583
OG0000778	Prbg.g_00475	Prbb.g_01584
OG0000779	Prbg.g_00479	Prbb.g_01588
OG0000780	Prbg.g_00480	Prbb.g_01589
OG0000781	Prbg.g_00484	Prbb.g_01592
OG0000782	Prbg.g_00485	Prbb.g_01593
OG0000783	Prbg.g_00486	Prbb.g_01594
OG0000784	Prbg.g_00487	Prbb.g_01595
OG0000785	Prbg.g_00489	Prbb.g_01597
OG0000786	Prbg.g_00492	Prbb.g_01600
OG0000787	Prbg.g_00493	Prbb.g_01601
OG0000788	Prbg.g_00218	Prbb.g_00746
OG0000789	Prbg.g_00690	Prbb.g_01057
OG0000790	Prbg.g_00534	Prbb.g_01644
OG0000791	Prbg.g_00536	Prbb.g_01646
OG0000792	Prbg.g_00537	Prbb.g_01647
OG0000793	Prbg.g_00540	Prbb.g_01650
OG0000794	Prbg.g_00541	Prbb.g_01651
OG0000795	Prbg.g_00542	Prbb.g_01652
OG0000796	Prbg.g_00546	Prbb.g_01656
OG0000797	Prbg.g_00547	Prbb.g_01657
OG0000798	Prbg.g_00038	Prbb.g_00858
OG0000799	Prbg.g_00574	Prbb.g_01668
OG0000800	Prbg.g_00575	Prbb.g_01669
OG0000801	Prbg.g_00576	Prbb.g_01670
OG0000802	Prbg.g_00578	Prbb.g_01672
OG0000803	Prbg.g_00580	Prbb.g_01674
OG0000804	Prbg.g_00581	Prbb.g_01675
OG0000805	Prbg.g_00583	Prbb.g_01677
OG0000806	Prbg.g_00585	Prbb.g_01679
OG0000807	Prbg.g_00586	Prbb.g_01680
OG0000808	Prbg.g_00587	Prbb.g_01681
OG0000809	Prbg.g_00589	Prbb.g_01684
OG0000810	Prbg.g_00590	Prbb.g_01685
OG0000811	Prbg.g_00594	Prbb.g_01689
OG0000812	Prbg.g_00596	Prbb.g_01691
OG0000813	Prbg.g_00597	Prbb.g_01692
OG0000814	Prbg.g_00599	Prbb.g_01694
OG0000815	Prbg.g_00600	Prbb.g_01695
OG0000816	Prbg.g_00602	Prbb.g_01697
OG0000817	Prbg.g_00603	Prbb.g_01698
OG0000818	Prbg.g_00608	Prbb.g_01702
OG0000819	Prbg.g_00609	Prbb.g_01703
OG0000820	Prbg.g_00610	Prbb.g_01704
OG0000821	Prbg.g_00614	Prbb.g_01707
OG0000822	Prbg.g_00615	Prbb.g_01708
OG0000823	Prbg.g_00616	Prbb.g_01709
OG0000824	Prbg.g_00619	Prbb.g_01712
OG0000825	Prbg.g_00620	Prbb.g_01713
OG0000826	Prbg.g_00621	Prbb.g_01714
OG0000827	Prbg.g_00622	Prbb.g_01715
OG0000828	Prbg.g_00625	Prbb.g_01718
OG0000829	Prbg.g_00626	Prbb.g_01719
OG0000830	Prbg.g_00627	Prbb.g_01720
OG0000831	Prbg.g_00629	Prbb.g_01722
OG0000832	Prbg.g_00639	Prbb.g_01732
OG0000833	Prbg.g_00648	Prbb.g_01740
OG0000834	Prbg.g_00649	Prbb.g_01741
OG0000835	Prbg.g_00650	Prbb.g_01742
OG0000836	Prbg.g_00651	Prbb.g_01744
OG0000837	Prbg.g_00652	Prbb.g_01745
OG0000838	Prbg.g_00654	Prbb.g_01747
OG0000839	Prbg.g_00655	Prbb.g_01748
OG0000840	Prbg.g_00656	Prbb.g_01749
OG0000841	Prbg.g_00657	Prbb.g_01750
OG0000842	Prbg.g_00658	Prbb.g_01751
OG0000843	Prbg.g_00659	Prbb.g_01752
OG0000844	Prbg.g_00660	Prbb.g_01753
OG0000845	Prbg.g_00661	Prbb.g_01754
OG0000846	Prbg.g_00662	Prbb.g_01755
OG0000847	Prbg.g_00663	Prbb.g_01756
OG0000848	Prbg.g_00664	Prbb.g_01757
OG0000849	Prbg.g_00665	Prbb.g_01758
OG0000850	Prbg.g_00667	Prbb.g_01760
OG0000851	Prbg.g_00668	Prbb.g_01761
OG0000852	Prbg.g_00669	Prbb.g_01762
OG0000853	Prbg.g_00675	Prbb.g_01767
OG0000854	Prbg.g_00677	Prbb.g_01769
OG0000855	Prbg.g_00678	Prbb.g_01770
OG0000856	Prbg.g_00348	Prbb.g_01659
OG0000857	Prbg.g_01174	Prbb.g_00799
OG0000858	Prbg.g_01643	Prbb.g_01817
OG0000859	Prbg.g_01644	Prbb.g_01818
OG0000860	Prbg.g_01652	Prbb.g_01825
OG0000861	Prbg.g_01653	Prbb.g_01826
OG0000862	Prbg.g_01654	Prbb.g_01827
OG0000863	Prbg.g_01656	Prbb.g_01828
OG0000864	Prbg.g_01657	Prbb.g_01829
OG0000865	Prbg.g_01658	Prbb.g_01830
OG0000866	Prbg.g_01659	Prbb.g_01831
OG0000867	Prbg.g_01660	Prbb.g_01832
OG0000868	Prbg.g_01662	Prbb.g_01833
OG0000869	Prbg.g_01665	Prbb.g_01836
OG0000870	Prbg.g_01670	Prbb.g_01841
OG0000871	Prbg.g_01671	Prbb.g_01842
OG0000872	Prbg.g_01672	Prbb.g_01843
OG0000873	Prbg.g_01675	Prbb.g_01846
OG0000874	Prbg.g_01678	Prbb.g_01849
OG0000875	Prbg.g_01679	Prbb.g_01851
OG0000876	Prbg.g_01680	Prbb.g_01852
OG0000877	Prbg.g_01682	Prbb.g_01854
OG0000878	Prbg.g_01683	Prbb.g_01855
OG0000879	Prbg.g_01684	Prbb.g_01856
OG0000880	Prbg.g_01685	Prbb.g_01857
OG0000881	Prbg.g_01689	Prbb.g_01860
OG0000882	Prbg.g_01694	Prbb.g_01865
OG0000883	Prbg.g_01696	Prbb.g_01867
OG0000884	Prbg.g_01698	Prbb.g_01869
OG0000885	Prbg.g_01699	Prbb.g_01870
OG0000886	Prbg.g_01700	Prbb.g_01871
OG0000887	Prbg.g_01701	Prbb.g_01872
OG0000888	Prbg.g_01703	Prbb.g_01874
OG0000889	Prbg.g_01705	Prbb.g_01876
OG0000890	Prbg.g_01706	Prbb.g_01877
OG0000891	Prbg.g_01707	Prbb.g_01878
OG0000892	Prbg.g_01709	Prbb.g_01880
OG0000893	Prbg.g_01713	Prbb.g_01922
OG0000894	Prbg.g_01716	Prbb.g_01925
OG0000895	Prbg.g_01720	Prbb.g_01928
OG0000896	Prbg.g_01721	Prbb.g_01929
OG0000897	Prbg.g_01723	Prbb.g_01931
OG0000898	Prbg.g_01724	Prbb.g_01932
OG0000899	Prbg.g_01725	Prbb.g_01933
OG0000900	Prbg.g_01726	Prbb.g_01934
OG0000901	Prbg.g_01729	Prbb.g_01937
OG0000902	Prbg.g_01731	Prbb.g_01939
OG0000903	Prbg.g_01735	Prbb.g_01948
OG0000904	Prbg.g_01739	Prbb.g_01943
OG0000905	Prbg.g_01733	Prbb.g_01941
OG0000906	Prbg.g_01732	Prbb.g_01940
OG0000907	Prbg.g_01742	Prbb.g_01958
OG0000908	Prbg.g_01745	Prbb.g_01961
OG0000909	Prbg.g_01746	Prbb.g_01962
OG0000910	Prbg.g_01747	Prbb.g_01963
OG0000911	Prbg.g_01749	Prbb.g_01965
OG0000912	Prbg.g_01750	Prbb.g_01966
OG0000913	Prbg.g_01751	Prbb.g_01967
OG0000914	Prbg.g_01752	Prbb.g_01968
OG0000915	Prbg.g_01753	Prbb.g_01969
OG0000916	Prbg.g_01754	Prbb.g_01970
OG0000917	Prbg.g_01755	Prbb.g_01971
OG0000918	Prbg.g_01756	Prbb.g_01972
OG0000919	Prbg.g_01757	Prbb.g_01973
OG0000920	Prbg.g_01758	Prbb.g_01974
OG0000921	Prbg.g_01759	Prbb.g_01975
OG0000922	Prbg.g_01760	Prbb.g_01976
OG0000923	Prbg.g_01764	Prbb.g_01980
OG0000924	Prbg.g_01765	Prbb.g_01981
OG0000925	Prbg.g_01766	Prbb.g_01982
OG0000926	Prbg.g_01767	Prbb.g_01983
OG0000927	Prbg.g_01769	Prbb.g_01985
OG0000928	Prbg.g_01770	Prbb.g_01986
OG0000929	Prbg.g_01771	Prbb.g_01987
OG0000930	Prbg.g_01772	Prbb.g_01988
OG0000931	Prbg.g_01773	Prbb.g_01989
OG0000932	Prbg.g_01774	Prbb.g_01990
OG0000933	Prbg.g_01778	Prbb.g_01994
OG0000934	Prbg.g_01780	Prbb.g_01996
OG0000935	Prbg.g_01781	Prbb.g_01997
OG0000936	Prbg.g_01782	Prbb.g_01998
OG0000937	Prbg.g_01783	Prbb.g_01999
OG0000938	Prbg.g_01786	Prbb.g_02002
OG0000939	Prbg.g_01787	Prbb.g_02003
OG0000940	Prbg.g_01794	Prbb.g_02010
OG0000941	Prbg.g_01796	Prbb.g_02012
OG0000942	Prbg.g_01798	Prbb.g_02014
OG0000943	Prbg.g_01799	Prbb.g_02015
OG0000944	Prbg.g_01801	Prbb.g_02017
OG0000945	Prbg.g_01802	Prbb.g_02018
OG0000946	Prbg.g_01807	Prbb.g_02024
OG0000947	Prbg.g_01809	Prbb.g_02026
OG0000948	Prbg.g_01810	Prbb.g_02027
OG0000949	Prbg.g_01813	Prbb.g_02030
OG0000950	Prbg.g_01820	Prbb.g_02035
OG0000951	Prbg.g_01824	Prbb.g_02039
OG0000952	Prbg.g_01828	Prbb.g_02043
OG0000953	Prbg.g_01832	Prbb.g_02047
OG0000954	Prbg.g_01836	Prbb.g_02051
OG0000955	Prbg.g_01837	Prbb.g_02052
OG0000956	Prbg.g_01839	Prbb.g_02054
OG0000957	Prbg.g_01845	Prbb.g_02059
OG0000958	Prbg.g_01846	Prbb.g_02060
OG0000959	Prbg.g_01850	Prbb.g_02064
OG0000960	Prbg.g_01851	Prbb.g_02065
OG0000961	Prbg.g_01854	Prbb.g_02068
OG0000962	Prbg.g_01856	Prbb.g_02070
OG0000963	Prbg.g_01860	Prbb.g_02075
OG0000964	Prbg.g_01861	Prbb.g_02076
OG0000965	Prbg.g_01862	Prbb.g_02077
OG0000966	Prbg.g_01868	Prbb.g_02099
OG0000967	Prbg.g_01872	Prbb.g_02103
OG0000968	Prbg.g_01874	Prbb.g_02105
OG0000969	Prbg.g_01875	Prbb.g_02106
OG0000970	Prbg.g_01876	Prbb.g_02107
OG0000971	Prbg.g_01877	Prbb.g_02108
OG0000972	Prbg.g_01878	Prbb.g_02109
OG0000973	Prbg.g_01879	Prbb.g_02110
OG0000974	Prbg.g_01880	Prbb.g_02111
OG0000975	Prbg.g_01881	Prbb.g_02112
OG0000976	Prbg.g_01882	Prbb.g_02113
OG0000977	Prbg.g_01883	Prbb.g_02114
OG0000978	Prbg.g_01884	Prbb.g_02115
OG0000979	Prbg.g_01887	Prbb.g_02118
OG0000980	Prbg.g_01889	Prbb.g_02120
OG0000981	Prbg.g_01892	Prbb.g_02123
OG0000982	Prbg.g_01894	Prbb.g_02125
OG0000983	Prbg.g_01895	Prbb.g_02126
OG0000984	Prbg.g_01896	Prbb.g_02127
OG0000985	Prbg.g_01899	Prbb.g_02130
OG0000986	Prbg.g_01901	Prbb.g_02132
OG0000987	Prbg.g_01902	Prbb.g_02133
OG0000988	Prbg.g_01905	Prbb.g_02136
OG0000989	Prbg.g_01909	Prbb.g_02140
OG0000990	Prbg.g_01913	Prbb.g_02145
OG0000991	Prbg.g_01914	Prbb.g_02146
OG0000992	Prbg.g_01917	Prbb.g_02149
OG0000993	Prbg.g_01918	Prbb.g_02150
OG0000994	Prbg.g_01919	Prbb.g_02151
OG0000995	Prbg.g_01923	Prbb.g_02155
OG0000996	Prbg.g_01924	Prbb.g_02156
OG0000997	Prbg.g_01927	Prbb.g_02164
OG0000998	Prbg.g_01929	Prbb.g_02166
OG0000999	Prbg.g_01930	Prbb.g_02167
OG0001000	Prbg.g_01933	Prbb.g_02170
OG0001001	Prbg.g_01936	Prbb.g_02173
OG0001002	Prbg.g_00758	Prbb.g_02178
OG0001003	Prbg.g_00759	Prbb.g_02180
OG0001004	Prbg.g_00760	Prbb.g_02181
OG0001005	Prbg.g_00761	Prbb.g_02182
OG0001006	Prbg.g_00765	Prbb.g_02187
OG0001007	Prbg.g_00767	Prbb.g_02189
OG0001008	Prbg.g_00157	Prbb.g_00442
OG0001009	Prbg.g_00847	Prbb.g_00028
OG0001010	Prbg.g_00846	Prbb.g_00029
OG0001011	Prbg.g_00844	Prbb.g_00030
OG0001012	Prbg.g_00830	Prbb.g_00058
OG0001013	Prbg.g_00823	Prbb.g_00063
OG0001014	Prbg.g_00820	Prbb.g_00066
OG0001015	Prbg.g_00818	Prbb.g_00067
OG0001016	Prbg.g_00796	Prbb.g_00128
OG0001017	Prbg.g_00792	Prbb.g_00132
OG0001018	Prbg.g_00790	Prbb.g_00135
OG0001019	Prbg.g_00781	Prbb.g_00144
OG0001020	Prbg.g_00780	Prbb.g_00145
OG0001021	Prbg.g_00861	Prbb.g_00146
OG0001022	Prbg.g_00864	Prbb.g_00149
OG0001023	Prbg.g_00865	Prbb.g_00150
OG0001024	Prbg.g_00869	Prbb.g_00153
OG0001025	Prbg.g_00876	Prbb.g_00160
OG0001026	Prbg.g_00885	Prbb.g_00168
OG0001027	Prbg.g_00886	Prbb.g_00169
OG0001028	Prbg.g_00888	Prbb.g_00171
OG0001029	Prbg.g_00889	Prbb.g_00173
OG0001030	Prbg.g_00905	Prbb.g_00189
OG0001031	Prbg.g_00965	Prbb.g_00243
OG0001032	Prbg.g_00966	Prbb.g_00244
OG0001033	Prbg.g_00987	Prbb.g_00264
OG0001034	Prbg.g_01018	Prbb.g_00293
OG0001035	Prbg.g_01038	Prbb.g_00310
OG0001036	Prbg.g_01042	Prbb.g_00314
OG0001037	Prbg.g_01043	Prbb.g_00315
OG0001038	Prbg.g_00057	Prbb.g_00331
OG0001040	Prbg.g_00062	Prbb.g_00335
OG0001041	Prbg.g_00067	Prbb.g_00339
OG0001042	Prbg.g_00084	Prbb.g_00355
OG0001043	Prbg.g_00085	Prbb.g_00356
OG0001044	Prbg.g_00116	Prbb.g_00393
OG0001045	Prbg.g_00125	Prbb.g_00402
OG0001046	Prbg.g_01602	Prbb.g_01124
OG0001047	Prbg.g_00159	Prbb.g_00444
OG0001048	Prbg.g_00160	Prbb.g_00445
OG0001049	Prbg.g_00162	Prbb.g_00447
OG0001050	Prbg.g_00163	Prbb.g_00448
OG0001051	Prbg.g_00164	Prbb.g_00449
OG0001052	Prbg.g_00190	Prbb.g_00475
OG0001053	Prbg.g_00202	Prbb.g_00488
OG0001054	Prbg.g_00217	Prbb.g_00502
OG0001055	Prbg.g_00236	Prbb.g_00521
