Orthogroup	Prbg	Prbn
OG0000504	Prbg.g_00119	Prbn.g_00107
OG0000505	Prbg.g_00120	Prbn.g_00108
OG0000506	Prbg.g_00121	Prbn.g_00109
OG0000507	Prbg.g_00124	Prbn.g_00112
OG0000508	Prbg.g_00128	Prbn.g_00116
OG0000509	Prbg.g_00130	Prbn.g_00118
OG0000510	Prbg.g_00131	Prbn.g_00119
OG0000511	Prbg.g_00132	Prbn.g_00120
OG0000512	Prbg.g_01942	Prbn.g_00122
OG0000513	Prbg.g_00140	Prbn.g_00693
OG0000514	Prbg.g_00151	Prbn.g_00682
OG0000515	Prbg.g_00152	Prbn.g_00681
OG0000516	Prbg.g_00153	Prbn.g_00680
OG0000517	Prbg.g_00155	Prbn.g_00678
OG0000518	Prbg.g_00166	Prbn.g_00667
OG0000519	Prbg.g_00167	Prbn.g_00666
OG0000520	Prbg.g_00168	Prbn.g_00665
OG0000521	Prbg.g_00176	Prbn.g_00657
OG0000522	Prbg.g_00178	Prbn.g_00655
OG0000523	Prbg.g_00179	Prbn.g_00654
OG0000524	Prbg.g_00184	Prbn.g_00649
OG0000525	Prbg.g_00188	Prbn.g_00645
OG0000526	Prbg.g_00189	Prbn.g_00644
OG0000527	Prbg.g_00192	Prbn.g_00641
OG0000528	Prbg.g_00197	Prbn.g_00636
OG0000529	Prbg.g_00200	Prbn.g_00633
OG0000530	Prbg.g_00203	Prbn.g_00630
OG0000531	Prbg.g_00204	Prbn.g_00629
OG0000532	Prbg.g_00206	Prbn.g_00627
OG0000533	Prbg.g_00207	Prbn.g_00626
OG0000534	Prbg.g_00208	Prbn.g_00625
OG0000535	Prbg.g_00209	Prbn.g_00624
OG0000536	Prbg.g_00210	Prbn.g_00623
OG0000537	Prbg.g_00211	Prbn.g_00622
OG0000538	Prbg.g_00220	Prbn.g_00613
OG0000539	Prbg.g_00221	Prbn.g_00612
OG0000540	Prbg.g_00222	Prbn.g_00611
OG0000541	Prbg.g_00223	Prbn.g_00610
OG0000542	Prbg.g_00224	Prbn.g_00609
OG0000543	Prbg.g_00226	Prbn.g_00607
OG0000544	Prbg.g_00227	Prbn.g_00606
OG0000545	Prbg.g_00229	Prbn.g_00604
OG0000546	Prbg.g_00232	Prbn.g_00601
OG0000547	Prbg.g_00234	Prbn.g_00599
OG0000548	Prbg.g_00235	Prbn.g_00598
OG0000549	Prbg.g_00237	Prbn.g_00596
OG0000550	Prbg.g_00241	Prbn.g_00592
OG0000551	Prbg.g_00244	Prbn.g_00589
OG0000552	Prbg.g_00245	Prbn.g_00588
OG0000553	Prbg.g_00246	Prbn.g_00587
OG0000554	Prbg.g_00251	Prbn.g_00582
OG0000555	Prbg.g_00259	Prbn.g_00574
OG0000556	Prbg.g_00261	Prbn.g_00572
OG0000557	Prbg.g_00262	Prbn.g_00571
OG0000558	Prbg.g_00265	Prbn.g_00569
OG0000559	Prbg.g_00269	Prbn.g_00565
OG0000560	Prbg.g_00272	Prbn.g_00562
OG0000561	Prbg.g_00273	Prbn.g_00561
OG0000562	Prbg.g_00274	Prbn.g_00560
OG0000563	Prbg.g_00275	Prbn.g_00559
OG0000564	Prbg.g_00276	Prbn.g_00558
OG0000565	Prbg.g_00278	Prbn.g_00556
OG0000566	Prbg.g_00282	Prbn.g_00552
OG0000567	Prbg.g_00286	Prbn.g_00548
OG0000568	Prbg.g_00287	Prbn.g_00547
OG0000569	Prbg.g_00288	Prbn.g_00546
OG0000570	Prbg.g_00289	Prbn.g_00545
OG0000571	Prbg.g_00291	Prbn.g_00543
OG0000572	Prbg.g_00305	Prbn.g_00529
OG0000573	Prbg.g_00311	Prbn.g_00523
OG0000574	Prbg.g_00312	Prbn.g_00522
OG0000575	Prbg.g_00316	Prbn.g_00518
OG0000576	Prbg.g_00318	Prbn.g_00516
OG0000577	Prbg.g_00319	Prbn.g_00515
OG0000578	Prbg.g_00320	Prbn.g_00514
OG0000579	Prbg.g_00321	Prbn.g_00513
OG0000580	Prbg.g_00322	Prbn.g_00512
OG0000581	Prbg.g_00325	Prbn.g_00509
OG0000582	Prbg.g_00328	Prbn.g_00506
OG0000583	Prbg.g_00329	Prbn.g_00505
OG0000584	Prbg.g_00330	Prbn.g_00504
OG0000585	Prbg.g_00332	Prbn.g_00502
OG0000586	Prbg.g_00333	Prbn.g_00501
OG0000587	Prbg.g_00334	Prbn.g_00500
OG0000588	Prbg.g_00338	Prbn.g_00496
OG0000589	Prbg.g_00340	Prbn.g_00494
OG0000590	Prbg.g_00341	Prbn.g_00493
OG0000591	Prbg.g_00345	Prbn.g_00489
OG0000592	Prbg.g_00346	Prbn.g_00488
OG0000593	Prbg.g_01425	Prbn.g_00423
OG0000594	Prbg.g_01424	Prbn.g_00424
OG0000595	Prbg.g_01423	Prbn.g_00425
OG0000596	Prbg.g_01419	Prbn.g_00429
OG0000597	Prbg.g_01416	Prbn.g_00432
OG0000598	Prbg.g_01415	Prbn.g_00433
OG0000599	Prbg.g_01412	Prbn.g_00436
OG0000600	Prbg.g_01411	Prbn.g_00437
OG0000601	Prbg.g_01410	Prbn.g_00438
OG0000602	Prbg.g_01408	Prbn.g_00440
OG0000603	Prbg.g_01407	Prbn.g_00441
OG0000604	Prbg.g_01406	Prbn.g_00442
OG0000605	Prbg.g_01405	Prbn.g_00443
OG0000606	Prbg.g_01402	Prbn.g_00446
OG0000607	Prbg.g_01399	Prbn.g_00449
OG0000608	Prbg.g_01398	Prbn.g_00450
OG0000609	Prbg.g_01397	Prbn.g_00834
OG0000610	Prbg.g_01391	Prbn.g_00840
OG0000611	Prbg.g_01388	Prbn.g_00843
OG0000612	Prbg.g_01387	Prbn.g_00844
OG0000613	Prbg.g_01114	Prbn.g_01591
OG0000614	Prbg.g_01135	Prbn.g_01570
OG0000615	Prbg.g_01146	Prbn.g_01559
OG0000616	Prbg.g_01939	Prbn.g_00905
OG0000617	Prbg.g_01371	Prbn.g_00860
OG0000618	Prbg.g_01370	Prbn.g_00861
OG0000619	Prbg.g_01369	Prbn.g_00862
OG0000620	Prbg.g_01366	Prbn.g_01947
OG0000621	Prbg.g_01365	Prbn.g_01948
OG0000622	Prbg.g_01364	Prbn.g_01949
OG0000623	Prbg.g_01363	Prbn.g_01950
OG0000624	Prbg.g_01361	Prbn.g_01952
OG0000625	Prbg.g_01360	Prbn.g_01345
OG0000626	Prbg.g_01359	Prbn.g_01346
OG0000627	Prbg.g_01358	Prbn.g_01347
OG0000628	Prbg.g_01357	Prbn.g_01348
OG0000629	Prbg.g_01356	Prbn.g_01349
OG0000630	Prbg.g_01353	Prbn.g_01352
OG0000631	Prbg.g_01260	Prbn.g_01445
OG0000632	Prbg.g_01261	Prbn.g_01444
OG0000633	Prbg.g_01262	Prbn.g_01443
OG0000634	Prbg.g_01155	Prbn.g_01550
OG0000635	Prbg.g_01156	Prbn.g_01549
OG0000636	Prbg.g_01158	Prbn.g_01547
OG0000637	Prbg.g_01160	Prbn.g_01545
OG0000638	Prbg.g_01161	Prbn.g_01544
OG0000639	Prbg.g_01162	Prbn.g_01543
OG0000640	Prbg.g_01163	Prbn.g_01542
OG0000641	Prbg.g_01167	Prbn.g_01538
OG0000642	Prbg.g_01168	Prbn.g_01537
OG0000643	Prbg.g_01169	Prbn.g_01536
OG0000644	Prbg.g_01170	Prbn.g_01535
OG0000645	Prbg.g_01171	Prbn.g_01534
OG0000646	Prbg.g_01173	Prbn.g_01532
OG0000647	Prbg.g_01175	Prbn.g_01530
OG0000648	Prbg.g_01177	Prbn.g_01528
OG0000649	Prbg.g_01178	Prbn.g_01527
OG0000650	Prbg.g_01179	Prbn.g_01526
OG0000651	Prbg.g_01180	Prbn.g_01525
OG0000652	Prbg.g_01181	Prbn.g_01524
OG0000653	Prbg.g_01183	Prbn.g_01522
OG0000654	Prbg.g_01184	Prbn.g_01521
OG0000655	Prbg.g_01185	Prbn.g_01520
OG0000656	Prbg.g_01188	Prbn.g_01517
OG0000657	Prbg.g_01196	Prbn.g_01509
OG0000658	Prbg.g_01198	Prbn.g_01507
OG0000659	Prbg.g_01199	Prbn.g_01506
OG0000660	Prbg.g_01203	Prbn.g_01502
OG0000661	Prbg.g_01205	Prbn.g_01500
OG0000662	Prbg.g_01207	Prbn.g_01498
OG0000663	Prbg.g_01209	Prbn.g_01496
OG0000664	Prbg.g_01210	Prbn.g_01495
OG0000665	Prbg.g_01216	Prbn.g_01489
OG0000666	Prbg.g_01217	Prbn.g_01488
OG0000667	Prbg.g_01221	Prbn.g_01484
OG0000668	Prbg.g_01062	Prbn.g_01930
OG0000669	Prbg.g_01073	Prbn.g_01632
OG0000670	Prbg.g_01076	Prbn.g_01629
OG0000671	Prbg.g_01079	Prbn.g_01626
OG0000672	Prbg.g_01082	Prbn.g_01623
OG0000673	Prbg.g_01085	Prbn.g_01620
OG0000674	Prbg.g_01087	Prbn.g_01618
OG0000675	Prbg.g_01088	Prbn.g_01617
OG0000676	Prbg.g_01090	Prbn.g_01615
OG0000677	Prbg.g_01091	Prbn.g_01614
OG0000678	Prbg.g_01093	Prbn.g_01612
OG0000679	Prbg.g_01097	Prbn.g_01608
OG0000680	Prbg.g_01098	Prbn.g_01607
OG0000681	Prbg.g_01101	Prbn.g_01604
OG0000682	Prbg.g_01102	Prbn.g_01603
OG0000683	Prbg.g_01103	Prbn.g_01602
OG0000684	Prbg.g_01105	Prbn.g_01600
OG0000685	Prbg.g_01107	Prbn.g_01598
OG0000686	Prbg.g_01108	Prbn.g_01597
OG0000687	Prbg.g_01109	Prbn.g_01596
OG0000688	Prbg.g_01383	Prbn.g_00848
OG0000689	Prbg.g_01382	Prbn.g_00849
OG0000690	Prbg.g_01381	Prbn.g_00850
OG0000691	Prbg.g_01380	Prbn.g_00851
OG0000692	Prbg.g_01378	Prbn.g_00853
OG0000693	Prbg.g_01377	Prbn.g_00854
OG0000694	Prbg.g_01376	Prbn.g_00855
OG0000695	Prbg.g_01264	Prbn.g_01441
OG0000696	Prbg.g_01265	Prbn.g_01440
OG0000697	Prbg.g_01266	Prbn.g_01439
OG0000698	Prbg.g_01269	Prbn.g_01436
OG0000699	Prbg.g_01270	Prbn.g_01435
OG0000700	Prbg.g_01271	Prbn.g_01434
OG0000701	Prbg.g_01272	Prbn.g_01433
OG0000702	Prbg.g_01274	Prbn.g_01431
OG0000703	Prbg.g_01275	Prbn.g_01430
OG0000704	Prbg.g_01277	Prbn.g_01428
OG0000705	Prbg.g_01280	Prbn.g_01425
OG0000706	Prbg.g_01281	Prbn.g_01424
OG0000707	Prbg.g_01282	Prbn.g_01423
OG0000708	Prbg.g_01284	Prbn.g_01421
OG0000709	Prbg.g_01288	Prbn.g_01417
OG0000710	Prbg.g_01291	Prbn.g_01414
OG0000711	Prbg.g_01309	Prbn.g_01396
OG0000712	Prbg.g_01310	Prbn.g_01395
OG0000713	Prbg.g_01311	Prbn.g_01394
OG0000714	Prbg.g_01312	Prbn.g_01393
OG0000715	Prbg.g_01314	Prbn.g_01391
OG0000716	Prbg.g_01316	Prbn.g_01389
OG0000717	Prbg.g_01317	Prbn.g_01388
OG0000718	Prbg.g_01321	Prbn.g_01384
OG0000719	Prbg.g_01323	Prbn.g_01382
OG0000720	Prbg.g_01335	Prbn.g_01370
OG0000721	Prbg.g_01339	Prbn.g_01366
OG0000722	Prbg.g_01340	Prbn.g_01365
OG0000723	Prbg.g_01344	Prbn.g_01361
OG0000724	Prbg.g_01239	Prbn.g_01466
OG0000725	Prbg.g_01233	Prbn.g_01472
OG0000726	Prbg.g_01232	Prbn.g_01473
OG0000727	Prbg.g_01231	Prbn.g_01474
OG0000728	Prbg.g_01229	Prbn.g_01476
OG0000729	Prbg.g_00455	Prbn.g_01106
OG0000730	Prbg.g_01528	Prbn.g_01147
OG0000731	Prbg.g_00123	Prbn.g_00111
OG0000732	Prbg.g_01890	Prbn.g_00954
OG0000733	Prbg.g_00750	Prbn.g_01651
OG0000734	Prbg.g_01502	Prbn.g_01173
OG0000735	Prbg.g_01500	Prbn.g_01175
OG0000736	Prbg.g_01499	Prbn.g_01176
OG0000737	Prbg.g_01498	Prbn.g_01177
OG0000738	Prbg.g_01494	Prbn.g_01181
OG0000739	Prbg.g_01493	Prbn.g_01182
OG0000740	Prbg.g_01492	Prbn.g_01183
OG0000741	Prbg.g_01490	Prbn.g_01185
OG0000742	Prbg.g_01487	Prbn.g_01188
OG0000743	Prbg.g_01485	Prbn.g_01190
OG0000744	Prbg.g_01484	Prbn.g_01191
OG0000745	Prbg.g_01483	Prbn.g_01192
OG0000746	Prbg.g_01481	Prbn.g_01194
OG0000747	Prbg.g_01480	Prbn.g_01195
OG0000748	Prbg.g_01476	Prbn.g_01199
OG0000749	Prbg.g_01475	Prbn.g_01200
OG0000750	Prbg.g_01474	Prbn.g_01201
OG0000751	Prbg.g_01471	Prbn.g_01204
OG0000752	Prbg.g_01469	Prbn.g_01206
OG0000753	Prbg.g_01467	Prbn.g_01208
OG0000754	Prbg.g_01464	Prbn.g_01211
OG0000755	Prbg.g_01458	Prbn.g_00390
OG0000756	Prbg.g_01457	Prbn.g_00391
OG0000757	Prbg.g_01450	Prbn.g_00398
OG0000758	Prbg.g_01449	Prbn.g_00399
OG0000759	Prbg.g_01448	Prbn.g_00400
OG0000760	Prbg.g_01447	Prbn.g_00401
OG0000761	Prbg.g_01446	Prbn.g_00402
OG0000762	Prbg.g_01445	Prbn.g_00403
OG0000763	Prbg.g_01443	Prbn.g_00405
OG0000764	Prbg.g_01442	Prbn.g_00406
OG0000765	Prbg.g_01434	Prbn.g_00414
OG0000766	Prbg.g_01433	Prbn.g_00415
OG0000767	Prbg.g_01431	Prbn.g_00417
OG0000768	Prbg.g_01430	Prbn.g_00418
OG0000769	Prbg.g_01428	Prbn.g_00420
OG0000770	Prbg.g_00351	Prbn.g_00483
OG0000771	Prbg.g_00687	Prbn.g_00886
OG0000772	Prbg.g_01576	Prbn.g_01671
OG0000773	Prbg.g_00468	Prbn.g_01093
OG0000774	Prbg.g_00470	Prbn.g_01091
OG0000775	Prbg.g_00472	Prbn.g_01089
OG0000776	Prbg.g_00473	Prbn.g_01088
OG0000777	Prbg.g_00474	Prbn.g_01087
OG0000778	Prbg.g_00475	Prbn.g_01086
OG0000779	Prbg.g_00479	Prbn.g_01082
OG0000780	Prbg.g_00480	Prbn.g_01081
OG0000781	Prbg.g_00484	Prbn.g_01077
OG0000782	Prbg.g_00485	Prbn.g_01076
OG0000783	Prbg.g_00486	Prbn.g_01075
OG0000784	Prbg.g_00487	Prbn.g_01074
OG0000785	Prbg.g_00489	Prbn.g_01072
OG0000786	Prbg.g_00492	Prbn.g_01069
OG0000787	Prbg.g_00493	Prbn.g_01068
OG0000788	Prbg.g_00218	Prbn.g_00615
OG0000789	Prbg.g_00690	Prbn.g_00883
OG0000790	Prbg.g_00534	Prbn.g_00155
OG0000791	Prbg.g_00536	Prbn.g_00157
OG0000792	Prbg.g_00537	Prbn.g_00158
OG0000793	Prbg.g_00540	Prbn.g_00161
OG0000794	Prbg.g_00541	Prbn.g_00162
OG0000795	Prbg.g_00542	Prbn.g_00163
OG0000796	Prbg.g_00546	Prbn.g_00167
OG0000797	Prbg.g_00547	Prbn.g_00168
OG0000798	Prbg.g_00038	Prbn.g_01055
OG0000799	Prbg.g_00574	Prbn.g_00195
OG0000800	Prbg.g_00575	Prbn.g_00196
OG0000801	Prbg.g_00576	Prbn.g_00197
OG0000802	Prbg.g_00578	Prbn.g_00199
OG0000803	Prbg.g_00580	Prbn.g_00201
OG0000804	Prbg.g_00581	Prbn.g_00202
OG0000805	Prbg.g_00583	Prbn.g_00204
OG0000806	Prbg.g_00585	Prbn.g_00206
OG0000807	Prbg.g_00586	Prbn.g_00207
OG0000808	Prbg.g_00587	Prbn.g_00208
OG0000809	Prbg.g_00589	Prbn.g_00210
OG0000810	Prbg.g_00590	Prbn.g_00211
OG0000811	Prbg.g_00594	Prbn.g_00215
OG0000812	Prbg.g_00596	Prbn.g_00217
OG0000813	Prbg.g_00597	Prbn.g_00218
OG0000814	Prbg.g_00599	Prbn.g_00220
OG0000815	Prbg.g_00600	Prbn.g_00221
OG0000816	Prbg.g_00602	Prbn.g_00223
OG0000817	Prbg.g_00603	Prbn.g_00224
OG0000818	Prbg.g_00608	Prbn.g_00229
OG0000819	Prbg.g_00609	Prbn.g_00230
OG0000820	Prbg.g_00610	Prbn.g_00231
OG0000821	Prbg.g_00614	Prbn.g_00235
OG0000822	Prbg.g_00615	Prbn.g_00236
OG0000823	Prbg.g_00616	Prbn.g_00237
OG0000824	Prbg.g_00619	Prbn.g_00240
OG0000825	Prbg.g_00620	Prbn.g_00241
OG0000826	Prbg.g_00621	Prbn.g_00242
OG0000827	Prbg.g_00622	Prbn.g_00243
OG0000828	Prbg.g_00625	Prbn.g_00246
OG0000829	Prbg.g_00626	Prbn.g_00247
OG0000830	Prbg.g_00627	Prbn.g_00248
OG0000831	Prbg.g_00629	Prbn.g_00250
OG0000832	Prbg.g_00639	Prbn.g_00260
OG0000833	Prbg.g_00648	Prbn.g_00269
OG0000834	Prbg.g_00649	Prbn.g_00270
OG0000835	Prbg.g_00650	Prbn.g_00271
OG0000836	Prbg.g_00651	Prbn.g_00272
OG0000837	Prbg.g_00652	Prbn.g_00273
OG0000838	Prbg.g_00654	Prbn.g_00275
OG0000839	Prbg.g_00655	Prbn.g_00276
OG0000840	Prbg.g_00656	Prbn.g_00277
OG0000841	Prbg.g_00657	Prbn.g_00278
OG0000842	Prbg.g_00658	Prbn.g_00279
OG0000843	Prbg.g_00659	Prbn.g_00280
OG0000844	Prbg.g_00660	Prbn.g_00281
OG0000845	Prbg.g_00661	Prbn.g_00282
OG0000846	Prbg.g_00662	Prbn.g_00283
OG0000847	Prbg.g_00663	Prbn.g_00284
OG0000848	Prbg.g_00664	Prbn.g_00285
OG0000849	Prbg.g_00665	Prbn.g_00286
OG0000850	Prbg.g_00667	Prbn.g_00288
OG0000851	Prbg.g_00668	Prbn.g_00289
OG0000852	Prbg.g_00669	Prbn.g_00904
OG0000853	Prbg.g_00675	Prbn.g_00898
OG0000854	Prbg.g_00677	Prbn.g_00896
OG0000855	Prbg.g_00678	Prbn.g_00895
OG0000856	Prbg.g_00348	Prbn.g_00486
OG0000857	Prbg.g_01174	Prbn.g_01531
OG0000858	Prbg.g_01643	Prbn.g_01738
OG0000859	Prbg.g_01644	Prbn.g_01739
OG0000860	Prbg.g_01652	Prbn.g_01747
OG0000861	Prbg.g_01653	Prbn.g_01748
OG0000862	Prbg.g_01654	Prbn.g_01749
OG0000863	Prbg.g_01656	Prbn.g_01751
OG0000864	Prbg.g_01657	Prbn.g_01752
OG0000865	Prbg.g_01658	Prbn.g_01753
OG0000866	Prbg.g_01659	Prbn.g_01754
OG0000867	Prbg.g_01660	Prbn.g_01755
OG0000868	Prbg.g_01662	Prbn.g_01757
OG0000869	Prbg.g_01665	Prbn.g_01760
OG0000870	Prbg.g_01670	Prbn.g_01765
OG0000871	Prbg.g_01671	Prbn.g_01766
OG0000872	Prbg.g_01672	Prbn.g_01767
OG0000873	Prbg.g_01675	Prbn.g_01771
OG0000874	Prbg.g_01678	Prbn.g_01774
OG0000875	Prbg.g_01679	Prbn.g_01775
OG0000876	Prbg.g_01680	Prbn.g_01776
OG0000877	Prbg.g_01682	Prbn.g_01778
OG0000878	Prbg.g_01683	Prbn.g_01779
OG0000879	Prbg.g_01684	Prbn.g_01780
OG0000880	Prbg.g_01685	Prbn.g_01781
OG0000881	Prbg.g_01689	Prbn.g_01785
OG0000882	Prbg.g_01694	Prbn.g_01790
OG0000883	Prbg.g_01696	Prbn.g_01792
OG0000884	Prbg.g_01698	Prbn.g_01794
OG0000885	Prbg.g_01699	Prbn.g_01795
OG0000886	Prbg.g_01700	Prbn.g_01796
OG0000887	Prbg.g_01701	Prbn.g_01797
OG0000888	Prbg.g_01703	Prbn.g_01799
OG0000889	Prbg.g_01705	Prbn.g_01801
OG0000890	Prbg.g_01706	Prbn.g_01802
OG0000891	Prbg.g_01707	Prbn.g_01803
OG0000892	Prbg.g_01709	Prbn.g_01805
OG0000893	Prbg.g_01713	Prbn.g_01809
OG0000894	Prbg.g_01716	Prbn.g_01812
OG0000895	Prbg.g_01720	Prbn.g_01816
OG0000896	Prbg.g_01721	Prbn.g_01817
OG0000897	Prbg.g_01723	Prbn.g_01819
OG0000898	Prbg.g_01724	Prbn.g_01820
OG0000899	Prbg.g_01725	Prbn.g_01821
OG0000900	Prbg.g_01726	Prbn.g_01822
OG0000901	Prbg.g_01729	Prbn.g_01825
OG0000902	Prbg.g_01731	Prbn.g_01827
OG0000903	Prbg.g_01735	Prbn.g_01831
OG0000904	Prbg.g_01739	Prbn.g_01835
OG0000905	Prbg.g_01733	Prbn.g_01829
OG0000906	Prbg.g_01732	Prbn.g_01828
OG0000907	Prbg.g_01742	Prbn.g_01838
OG0000908	Prbg.g_01745	Prbn.g_01841
OG0000909	Prbg.g_01746	Prbn.g_01842
OG0000910	Prbg.g_01747	Prbn.g_01843
OG0000911	Prbg.g_01749	Prbn.g_01845
OG0000912	Prbg.g_01750	Prbn.g_01846
OG0000913	Prbg.g_01751	Prbn.g_01847
OG0000914	Prbg.g_01752	Prbn.g_01848
OG0000915	Prbg.g_01753	Prbn.g_01849
OG0000916	Prbg.g_01754	Prbn.g_01850
OG0000917	Prbg.g_01755	Prbn.g_01851
OG0000918	Prbg.g_01756	Prbn.g_01852
OG0000919	Prbg.g_01757	Prbn.g_01853
OG0000920	Prbg.g_01758	Prbn.g_01854
OG0000921	Prbg.g_01759	Prbn.g_01855
OG0000922	Prbg.g_01760	Prbn.g_01856
OG0000923	Prbg.g_01764	Prbn.g_01860
OG0000924	Prbg.g_01765	Prbn.g_01861
OG0000925	Prbg.g_01766	Prbn.g_01862
OG0000926	Prbg.g_01767	Prbn.g_01863
OG0000927	Prbg.g_01769	Prbn.g_01865
OG0000928	Prbg.g_01770	Prbn.g_01866
OG0000929	Prbg.g_01771	Prbn.g_01867
OG0000930	Prbg.g_01772	Prbn.g_01868
OG0000931	Prbg.g_01773	Prbn.g_01869
OG0000932	Prbg.g_01774	Prbn.g_01870
OG0000933	Prbg.g_01778	Prbn.g_01874
OG0000934	Prbg.g_01780	Prbn.g_01876
OG0000935	Prbg.g_01781	Prbn.g_01877
OG0000936	Prbg.g_01782	Prbn.g_01878
OG0000937	Prbg.g_01783	Prbn.g_01879
OG0000938	Prbg.g_01786	Prbn.g_01882
OG0000939	Prbg.g_01787	Prbn.g_01883
OG0000940	Prbg.g_01794	Prbn.g_01890
OG0000941	Prbg.g_01796	Prbn.g_01892
OG0000942	Prbg.g_01798	Prbn.g_01894
OG0000943	Prbg.g_01799	Prbn.g_01895
OG0000944	Prbg.g_01801	Prbn.g_01897
OG0000945	Prbg.g_01802	Prbn.g_01898
OG0000946	Prbg.g_01807	Prbn.g_01903
OG0000947	Prbg.g_01809	Prbn.g_01905
OG0000948	Prbg.g_01810	Prbn.g_01906
OG0000949	Prbg.g_01813	Prbn.g_01909
OG0000950	Prbg.g_01820	Prbn.g_01916
OG0000951	Prbg.g_01824	Prbn.g_01920
OG0000952	Prbg.g_01828	Prbn.g_01015
OG0000953	Prbg.g_01832	Prbn.g_01011
OG0000954	Prbg.g_01836	Prbn.g_01007
OG0000955	Prbg.g_01837	Prbn.g_01006
OG0000956	Prbg.g_01839	Prbn.g_01004
OG0000957	Prbg.g_01845	Prbn.g_00998
OG0000958	Prbg.g_01846	Prbn.g_00997
OG0000959	Prbg.g_01850	Prbn.g_00993
OG0000960	Prbg.g_01851	Prbn.g_00992
OG0000961	Prbg.g_01854	Prbn.g_00989
OG0000962	Prbg.g_01856	Prbn.g_00987
OG0000963	Prbg.g_01860	Prbn.g_00983
OG0000964	Prbg.g_01861	Prbn.g_00982
OG0000965	Prbg.g_01862	Prbn.g_00981
OG0000966	Prbg.g_01868	Prbn.g_00975
OG0000967	Prbg.g_01872	Prbn.g_00971
OG0000968	Prbg.g_01874	Prbn.g_00969
OG0000969	Prbg.g_01875	Prbn.g_00968
OG0000970	Prbg.g_01876	Prbn.g_00967
OG0000971	Prbg.g_01877	Prbn.g_00966
OG0000972	Prbg.g_01878	Prbn.g_00965
OG0000973	Prbg.g_01879	Prbn.g_00964
OG0000974	Prbg.g_01880	Prbn.g_00963
OG0000975	Prbg.g_01881	Prbn.g_00962
OG0000976	Prbg.g_01882	Prbn.g_00961
OG0000977	Prbg.g_01883	Prbn.g_00960
OG0000978	Prbg.g_01884	Prbn.g_00959
OG0000979	Prbg.g_01887	Prbn.g_00957
OG0000980	Prbg.g_01889	Prbn.g_00955
OG0000981	Prbg.g_01892	Prbn.g_00952
OG0000982	Prbg.g_01894	Prbn.g_00950
OG0000983	Prbg.g_01895	Prbn.g_00949
OG0000984	Prbg.g_01896	Prbn.g_00948
OG0000985	Prbg.g_01899	Prbn.g_00945
OG0000986	Prbg.g_01901	Prbn.g_00943
OG0000987	Prbg.g_01902	Prbn.g_00942
OG0000988	Prbg.g_01905	Prbn.g_00939
OG0000989	Prbg.g_01909	Prbn.g_00935
OG0000990	Prbg.g_01913	Prbn.g_00931
OG0000991	Prbg.g_01914	Prbn.g_00930
OG0000992	Prbg.g_01917	Prbn.g_00927
OG0000993	Prbg.g_01918	Prbn.g_00926
OG0000994	Prbg.g_01919	Prbn.g_00925
OG0000995	Prbg.g_01923	Prbn.g_00921
OG0000996	Prbg.g_01924	Prbn.g_00920
OG0000997	Prbg.g_01927	Prbn.g_00917
OG0000998	Prbg.g_01929	Prbn.g_00915
OG0000999	Prbg.g_01930	Prbn.g_00914
OG0001000	Prbg.g_01933	Prbn.g_00911
OG0001001	Prbg.g_01936	Prbn.g_00908
OG0001002	Prbg.g_00758	Prbn.g_00291
OG0001003	Prbg.g_00759	Prbn.g_00292
OG0001004	Prbg.g_00760	Prbn.g_00293
OG0001005	Prbg.g_00761	Prbn.g_00294
OG0001006	Prbg.g_00765	Prbn.g_00298
OG0001007	Prbg.g_00767	Prbn.g_00300
OG0001008	Prbg.g_00157	Prbn.g_00676
OG0001009	Prbg.g_00847	Prbn.g_00755
OG0001010	Prbg.g_00846	Prbn.g_00754
OG0001011	Prbg.g_00844	Prbn.g_00752
OG0001012	Prbg.g_00830	Prbn.g_00738
OG0001013	Prbg.g_00823	Prbn.g_00731
OG0001014	Prbg.g_00820	Prbn.g_00728
OG0001015	Prbg.g_00818	Prbn.g_00726
OG0001016	Prbg.g_00796	Prbn.g_00704
OG0001017	Prbg.g_00792	Prbn.g_01343
OG0001018	Prbg.g_00790	Prbn.g_01341
OG0001019	Prbg.g_00781	Prbn.g_01332
OG0001020	Prbg.g_00780	Prbn.g_01331
OG0001021	Prbg.g_00861	Prbn.g_01330
OG0001022	Prbg.g_00864	Prbn.g_01327
OG0001023	Prbg.g_00865	Prbn.g_01326
OG0001024	Prbg.g_00869	Prbn.g_01322
OG0001025	Prbg.g_00876	Prbn.g_01315
OG0001026	Prbg.g_00885	Prbn.g_01306
OG0001027	Prbg.g_00886	Prbn.g_01305
OG0001028	Prbg.g_00888	Prbn.g_01303
OG0001029	Prbg.g_00889	Prbn.g_01302
OG0001030	Prbg.g_00905	Prbn.g_01286
OG0001031	Prbg.g_00965	Prbn.g_00367
OG0001032	Prbg.g_00966	Prbn.g_00366
OG0001033	Prbg.g_00987	Prbn.g_00345
OG0001034	Prbg.g_01018	Prbn.g_00314
OG0001035	Prbg.g_01038	Prbn.g_00021
OG0001036	Prbg.g_01042	Prbn.g_00025
OG0001037	Prbg.g_01043	Prbn.g_00026
OG0001038	Prbg.g_00057	Prbn.g_00045
OG0001039	Prbg.g_00060	Prbn.g_00048
OG0001040	Prbg.g_00062	Prbn.g_00050
