Orthogroup	Prbb	Prau
OG0000537	Prbb.g_00496	Prau.g_00533
OG0000538	Prbb.g_00504	Prau.g_00541
OG0000539	Prbb.g_00505	Prau.g_00542
OG0000540	Prbb.g_00506	Prau.g_00543
OG0000541	Prbb.g_00507	Prau.g_00544
OG0000542	Prbb.g_00509	Prau.g_00546
OG0000543	Prbb.g_00511	Prau.g_00548
OG0000544	Prbb.g_00512	Prau.g_00549
OG0000545	Prbb.g_00514	Prau.g_00551
OG0000546	Prbb.g_00517	Prau.g_00554
OG0000547	Prbb.g_00519	Prau.g_00556
OG0000548	Prbb.g_00520	Prau.g_00557
OG0000549	Prbb.g_00523	Prau.g_00559
OG0000550	Prbb.g_00527	Prau.g_00564
OG0000551	Prbb.g_00530	Prau.g_00567
OG0000552	Prbb.g_00531	Prau.g_00568
OG0000553	Prbb.g_00532	Prau.g_00569
OG0000554	Prbb.g_00537	Prau.g_00574
OG0000555	Prbb.g_00545	Prau.g_00582
OG0000556	Prbb.g_00547	Prau.g_00584
OG0000557	Prbb.g_00548	Prau.g_00585
OG0000558	Prbb.g_00551	Prau.g_00587
OG0000559	Prbb.g_00555	Prau.g_00591
OG0000560	Prbb.g_00558	Prau.g_00594
OG0000561	Prbb.g_00559	Prau.g_00595
OG0000562	Prbb.g_00560	Prau.g_00596
OG0000563	Prbb.g_00561	Prau.g_00597
OG0000564	Prbb.g_00562	Prau.g_00598
OG0000565	Prbb.g_00565	Prau.g_00601
OG0000566	Prbb.g_00567	Prau.g_00603
OG0000567	Prbb.g_00571	Prau.g_00607
OG0000568	Prbb.g_00572	Prau.g_00608
OG0000569	Prbb.g_00573	Prau.g_00609
OG0000570	Prbb.g_00574	Prau.g_00610
OG0000571	Prbb.g_00576	Prau.g_00612
OG0000572	Prbb.g_00587	Prau.g_00625
OG0000573	Prbb.g_00592	Prau.g_00630
OG0000574	Prbb.g_00594	Prau.g_00631
OG0000575	Prbb.g_00597	Prau.g_00635
OG0000576	Prbb.g_00599	Prau.g_00637
OG0000577	Prbb.g_00600	Prau.g_00638
OG0000578	Prbb.g_00601	Prau.g_00639
OG0000579	Prbb.g_00602	Prau.g_00640
OG0000580	Prbb.g_00603	Prau.g_00641
OG0000581	Prbb.g_00606	Prau.g_00643
OG0000582	Prbb.g_00609	Prau.g_00646
OG0000583	Prbb.g_00610	Prau.g_00647
OG0000584	Prbb.g_00611	Prau.g_00648
OG0000585	Prbb.g_00613	Prau.g_00650
OG0000586	Prbb.g_00614	Prau.g_00651
OG0000587	Prbb.g_00615	Prau.g_00652
OG0000588	Prbb.g_00619	Prau.g_00656
OG0000589	Prbb.g_00622	Prau.g_00661
OG0000590	Prbb.g_00623	Prau.g_00662
OG0000591	Prbb.g_00626	Prau.g_00665
OG0000592	Prbb.g_00627	Prau.g_00666
OG0000593	Prbb.g_00633	Prau.g_00672
OG0000594	Prbb.g_00634	Prau.g_00673
OG0000595	Prbb.g_00635	Prau.g_00674
OG0000596	Prbb.g_00639	Prau.g_00678
OG0000597	Prbb.g_00641	Prau.g_00680
OG0000598	Prbb.g_00642	Prau.g_00681
OG0000599	Prbb.g_00645	Prau.g_00684
OG0000600	Prbb.g_00646	Prau.g_00685
OG0000601	Prbb.g_00647	Prau.g_00686
OG0000602	Prbb.g_00649	Prau.g_00688
OG0000603	Prbb.g_00650	Prau.g_00689
OG0000604	Prbb.g_00651	Prau.g_00690
OG0000605	Prbb.g_00652	Prau.g_00691
OG0000606	Prbb.g_00655	Prau.g_00694
OG0000607	Prbb.g_00658	Prau.g_00697
OG0000608	Prbb.g_00659	Prau.g_00698
OG0000609	Prbb.g_00660	Prau.g_00699
OG0000610	Prbb.g_00667	Prau.g_00704
OG0000611	Prbb.g_00670	Prau.g_00707
OG0000612	Prbb.g_00671	Prau.g_00708
OG0000613	Prbb.g_00677	Prau.g_00713
OG0000614	Prbb.g_00700	Prau.g_00732
OG0000615	Prbb.g_00708	Prau.g_00740
OG0000616	Prbb.g_02176	Prau.g_00744
OG0000617	Prbb.g_00719	Prau.g_00761
OG0000618	Prbb.g_00720	Prau.g_00762
OG0000619	Prbb.g_00721	Prau.g_00763
OG0000620	Prbb.g_00724	Prau.g_00766
OG0000621	Prbb.g_00725	Prau.g_00767
OG0000622	Prbb.g_00726	Prau.g_00768
OG0000623	Prbb.g_00727	Prau.g_00769
OG0000624	Prbb.g_00729	Prau.g_00770
OG0000625	Prbb.g_00730	Prau.g_00771
OG0000626	Prbb.g_00731	Prau.g_00772
OG0000627	Prbb.g_00733	Prau.g_00773
OG0000628	Prbb.g_00734	Prau.g_00774
OG0000629	Prbb.g_00735	Prau.g_00775
OG0000630	Prbb.g_00738	Prau.g_00778
OG0000631	Prbb.g_00962	Prau.g_00845
OG0000632	Prbb.g_00963	Prau.g_00846
OG0000633	Prbb.g_00964	Prau.g_00847
OG0000634	Prbb.g_00779	Prau.g_00850
OG0000635	Prbb.g_00780	Prau.g_00851
OG0000636	Prbb.g_00782	Prau.g_00853
OG0000637	Prbb.g_00784	Prau.g_00855
OG0000638	Prbb.g_00785	Prau.g_00856
OG0000639	Prbb.g_00786	Prau.g_00857
OG0000640	Prbb.g_00787	Prau.g_00858
OG0000641	Prbb.g_00791	Prau.g_00862
OG0000642	Prbb.g_00792	Prau.g_00863
OG0000643	Prbb.g_00793	Prau.g_00864
OG0000644	Prbb.g_00794	Prau.g_00865
OG0000645	Prbb.g_00795	Prau.g_00866
OG0000646	Prbb.g_00798	Prau.g_00868
OG0000647	Prbb.g_00800	Prau.g_00869
OG0000648	Prbb.g_00802	Prau.g_00871
OG0000649	Prbb.g_00803	Prau.g_00872
OG0000650	Prbb.g_00804	Prau.g_00873
OG0000651	Prbb.g_00805	Prau.g_00874
OG0000652	Prbb.g_00806	Prau.g_00875
OG0000653	Prbb.g_00808	Prau.g_00877
OG0000654	Prbb.g_00809	Prau.g_00878
OG0000655	Prbb.g_00810	Prau.g_00879
OG0000656	Prbb.g_00813	Prau.g_00882
OG0000657	Prbb.g_00819	Prau.g_00889
OG0000658	Prbb.g_00821	Prau.g_00890
OG0000659	Prbb.g_00822	Prau.g_00891
OG0000660	Prbb.g_00827	Prau.g_00895
OG0000661	Prbb.g_00829	Prau.g_00897
OG0000662	Prbb.g_00831	Prau.g_00899
OG0000663	Prbb.g_00833	Prau.g_00902
OG0000664	Prbb.g_00834	Prau.g_00903
OG0000665	Prbb.g_00838	Prau.g_00907
OG0000666	Prbb.g_00839	Prau.g_00908
OG0000667	Prbb.g_00843	Prau.g_00912
OG0000668	Prbb.g_00914	Prau.g_00942
OG0000669	Prbb.g_00922	Prau.g_00949
OG0000670	Prbb.g_00925	Prau.g_00951
OG0000671	Prbb.g_00927	Prau.g_00953
OG0000672	Prbb.g_00930	Prau.g_00955
OG0000673	Prbb.g_00933	Prau.g_00957
OG0000674	Prbb.g_00935	Prau.g_00959
OG0000675	Prbb.g_00936	Prau.g_00960
OG0000676	Prbb.g_00938	Prau.g_00962
OG0000677	Prbb.g_00939	Prau.g_00963
OG0000678	Prbb.g_00942	Prau.g_00965
OG0000679	Prbb.g_00946	Prau.g_00969
OG0000680	Prbb.g_00947	Prau.g_00970
OG0000681	Prbb.g_00950	Prau.g_00973
OG0000682	Prbb.g_00951	Prau.g_00974
OG0000683	Prbb.g_00952	Prau.g_00975
OG0000684	Prbb.g_00762	Prau.g_00977
OG0000685	Prbb.g_00764	Prau.g_00979
OG0000686	Prbb.g_00765	Prau.g_00980
OG0000687	Prbb.g_00766	Prau.g_00981
OG0000688	Prbb.g_00769	Prau.g_00984
OG0000689	Prbb.g_00770	Prau.g_00985
OG0000690	Prbb.g_00771	Prau.g_00986
OG0000691	Prbb.g_00772	Prau.g_00987
OG0000692	Prbb.g_00774	Prau.g_00989
OG0000693	Prbb.g_00775	Prau.g_00990
OG0000694	Prbb.g_00776	Prau.g_00991
OG0000695	Prbb.g_00966	Prau.g_00993
OG0000696	Prbb.g_00967	Prau.g_00994
OG0000697	Prbb.g_00968	Prau.g_00995
OG0000698	Prbb.g_00971	Prau.g_00998
OG0000699	Prbb.g_00972	Prau.g_00999
OG0000700	Prbb.g_00973	Prau.g_01000
OG0000701	Prbb.g_00974	Prau.g_01001
OG0000702	Prbb.g_00976	Prau.g_01003
OG0000703	Prbb.g_00977	Prau.g_01004
OG0000704	Prbb.g_00978	Prau.g_01005
OG0000705	Prbb.g_00984	Prau.g_01009
OG0000706	Prbb.g_00985	Prau.g_01010
OG0000707	Prbb.g_00986	Prau.g_01011
OG0000708	Prbb.g_00988	Prau.g_01012
OG0000709	Prbb.g_00992	Prau.g_01016
OG0000710	Prbb.g_00995	Prau.g_01019
OG0000711	Prbb.g_01010	Prau.g_01036
OG0000712	Prbb.g_01012	Prau.g_01038
OG0000713	Prbb.g_01013	Prau.g_01039
OG0000714	Prbb.g_01014	Prau.g_01040
OG0000715	Prbb.g_01016	Prau.g_01042
OG0000716	Prbb.g_01017	Prau.g_01044
OG0000717	Prbb.g_01018	Prau.g_01045
OG0000718	Prbb.g_01036	Prau.g_01058
OG0000719	Prbb.g_01037	Prau.g_01060
OG0000720	Prbb.g_01048	Prau.g_01069
OG0000721	Prbb.g_01049	Prau.g_01071
OG0000722	Prbb.g_01050	Prau.g_01072
OG0000723	Prbb.g_01054	Prau.g_01075
OG0000724	Prbb.g_01065	Prau.g_01084
OG0000725	Prbb.g_00891	Prau.g_01090
OG0000726	Prbb.g_00890	Prau.g_01091
OG0000727	Prbb.g_00889	Prau.g_01092
OG0000728	Prbb.g_00887	Prau.g_01094
OG0000729	Prbb.g_02071	Prau.g_01138
OG0000730	Prbb.g_00392	Prau.g_01142
OG0000731	Prbb.g_00400	Prau.g_01146
OG0000732	Prbb.g_02121	Prau.g_01155
OG0000733	Prbb.g_01888	Prau.g_01175
OG0000734	Prbb.g_01533	Prau.g_01192
OG0000735	Prbb.g_01531	Prau.g_01194
OG0000736	Prbb.g_01530	Prau.g_01195
OG0000737	Prbb.g_01529	Prau.g_01196
OG0000738	Prbb.g_01525	Prau.g_01200
OG0000739	Prbb.g_01524	Prau.g_01201
OG0000740	Prbb.g_01523	Prau.g_01202
OG0000741	Prbb.g_01521	Prau.g_01203
OG0000742	Prbb.g_01518	Prau.g_01205
OG0000743	Prbb.g_01516	Prau.g_01207
OG0000744	Prbb.g_01515	Prau.g_01208
OG0000745	Prbb.g_01513	Prau.g_01209
OG0000746	Prbb.g_01511	Prau.g_01211
OG0000747	Prbb.g_01510	Prau.g_01212
OG0000748	Prbb.g_01506	Prau.g_01215
OG0000749	Prbb.g_01505	Prau.g_01216
OG0000750	Prbb.g_01504	Prau.g_01217
OG0000751	Prbb.g_01501	Prau.g_01219
OG0000752	Prbb.g_01499	Prau.g_01221
OG0000753	Prbb.g_01497	Prau.g_01224
OG0000754	Prbb.g_01493	Prau.g_01227
OG0000755	Prbb.g_01488	Prau.g_01230
OG0000756	Prbb.g_01487	Prau.g_01231
OG0000757	Prbb.g_01480	Prau.g_01237
OG0000758	Prbb.g_01479	Prau.g_01238
OG0000759	Prbb.g_01478	Prau.g_01239
OG0000760	Prbb.g_01477	Prau.g_01240
OG0000761	Prbb.g_01476	Prau.g_01241
OG0000762	Prbb.g_01475	Prau.g_01242
OG0000763	Prbb.g_01473	Prau.g_01244
OG0000764	Prbb.g_01472	Prau.g_01245
OG0000765	Prbb.g_01463	Prau.g_01254
OG0000766	Prbb.g_01462	Prau.g_01255
OG0000767	Prbb.g_01461	Prau.g_01257
OG0000768	Prbb.g_01460	Prau.g_01258
OG0000769	Prbb.g_01458	Prau.g_01260
OG0000770	Prbb.g_01457	Prau.g_01262
OG0000771	Prbb.g_01060	Prau.g_01271, Prau.g_01496
OG0000772	Prbb.g_01291	Prau.g_01346
OG0000773	Prbb.g_01577	Prau.g_01361
OG0000774	Prbb.g_01580	Prau.g_01363
OG0000775	Prbb.g_01581	Prau.g_01366
OG0000776	Prbb.g_01582	Prau.g_01367
OG0000777	Prbb.g_01583	Prau.g_01368
OG0000778	Prbb.g_01584	Prau.g_01369
OG0000779	Prbb.g_01588	Prau.g_01373
OG0000780	Prbb.g_01589	Prau.g_01374
OG0000781	Prbb.g_01592	Prau.g_01377
OG0000782	Prbb.g_01593	Prau.g_01378
OG0000783	Prbb.g_01594	Prau.g_01379
OG0000784	Prbb.g_01595	Prau.g_01380
OG0000785	Prbb.g_01597	Prau.g_01382
OG0000786	Prbb.g_01600	Prau.g_01384
OG0000787	Prbb.g_01601	Prau.g_01385
OG0000788	Prbb.g_00746	Prau.g_01396
OG0000789	Prbb.g_01057	Prau.g_01399
OG0000790	Prbb.g_01644	Prau.g_01414
OG0000791	Prbb.g_01646	Prau.g_01416
OG0000792	Prbb.g_01647	Prau.g_01417
OG0000793	Prbb.g_01650	Prau.g_01420
OG0000794	Prbb.g_01651	Prau.g_01421
OG0000795	Prbb.g_01652	Prau.g_01422
OG0000796	Prbb.g_01656	Prau.g_01426
OG0000797	Prbb.g_01657	Prau.g_01427
OG0000799	Prbb.g_01668	Prau.g_01510
OG0000800	Prbb.g_01669	Prau.g_01511
OG0000801	Prbb.g_01670	Prau.g_01512
OG0000802	Prbb.g_01672	Prau.g_01514
OG0000803	Prbb.g_01674	Prau.g_01516
OG0000804	Prbb.g_01675	Prau.g_01517
OG0000805	Prbb.g_01677	Prau.g_01519
OG0000806	Prbb.g_01679	Prau.g_01521
OG0000807	Prbb.g_01680	Prau.g_01522
OG0000808	Prbb.g_01681	Prau.g_01523
OG0000809	Prbb.g_01684	Prau.g_01526
OG0000810	Prbb.g_01685	Prau.g_01527
OG0000811	Prbb.g_01689	Prau.g_01534
OG0000812	Prbb.g_01691	Prau.g_01536
OG0000813	Prbb.g_01692	Prau.g_01537
OG0000814	Prbb.g_01694	Prau.g_01539
OG0000815	Prbb.g_01695	Prau.g_01540
OG0000816	Prbb.g_01697	Prau.g_01542
OG0000817	Prbb.g_01698	Prau.g_01543
OG0000818	Prbb.g_01702	Prau.g_01548
OG0000819	Prbb.g_01703	Prau.g_01549
OG0000820	Prbb.g_01704	Prau.g_01550
OG0000821	Prbb.g_01707	Prau.g_01554
OG0000822	Prbb.g_01708	Prau.g_01555
OG0000823	Prbb.g_01709	Prau.g_01556
OG0000824	Prbb.g_01712	Prau.g_01559
OG0000825	Prbb.g_01713	Prau.g_01560
OG0000826	Prbb.g_01714	Prau.g_01561
OG0000827	Prbb.g_01715	Prau.g_01562
OG0000828	Prbb.g_01718	Prau.g_01565
OG0000829	Prbb.g_01719	Prau.g_01566
OG0000830	Prbb.g_01720	Prau.g_01567
OG0000831	Prbb.g_01722	Prau.g_01569
OG0000832	Prbb.g_01732	Prau.g_01575
OG0000833	Prbb.g_01740	Prau.g_01583
OG0000834	Prbb.g_01741	Prau.g_01584
OG0000835	Prbb.g_01742	Prau.g_01585
OG0000836	Prbb.g_01744	Prau.g_01586
OG0000837	Prbb.g_01745	Prau.g_01587
OG0000838	Prbb.g_01747	Prau.g_01589
OG0000839	Prbb.g_01748	Prau.g_01590
OG0000840	Prbb.g_01749	Prau.g_01591
OG0000841	Prbb.g_01750	Prau.g_01592
OG0000842	Prbb.g_01751	Prau.g_01593
OG0000843	Prbb.g_01752	Prau.g_01594
OG0000844	Prbb.g_01753	Prau.g_01595
OG0000845	Prbb.g_01754	Prau.g_01596
OG0000846	Prbb.g_01755	Prau.g_01597
OG0000847	Prbb.g_01756	Prau.g_01598
OG0000848	Prbb.g_01757	Prau.g_01599
OG0000849	Prbb.g_01758	Prau.g_01600
OG0000850	Prbb.g_01760	Prau.g_01602
OG0000851	Prbb.g_01761	Prau.g_01603
OG0000852	Prbb.g_01762	Prau.g_01604
OG0000853	Prbb.g_01767	Prau.g_01608
OG0000854	Prbb.g_01769	Prau.g_01610
OG0000855	Prbb.g_01770	Prau.g_01611
OG0000856	Prbb.g_01659	Prau.g_01626
OG0000857	Prbb.g_00799	Prau.g_01652
OG0000858	Prbb.g_01817	Prau.g_01726
OG0000859	Prbb.g_01818	Prau.g_01727
OG0000860	Prbb.g_01825	Prau.g_01734
OG0000861	Prbb.g_01826	Prau.g_01735
OG0000862	Prbb.g_01827	Prau.g_01736
OG0000863	Prbb.g_01828	Prau.g_01738
OG0000864	Prbb.g_01829	Prau.g_01739
OG0000865	Prbb.g_01830	Prau.g_01740
OG0000866	Prbb.g_01831	Prau.g_01741
OG0000867	Prbb.g_01832	Prau.g_01742
OG0000868	Prbb.g_01833	Prau.g_01743
OG0000869	Prbb.g_01836	Prau.g_01747
OG0000870	Prbb.g_01841	Prau.g_01752
OG0000871	Prbb.g_01842	Prau.g_01753
OG0000872	Prbb.g_01843	Prau.g_01754
OG0000873	Prbb.g_01846	Prau.g_01757
OG0000874	Prbb.g_01849	Prau.g_01760
OG0000875	Prbb.g_01851	Prau.g_01761
OG0000876	Prbb.g_01852	Prau.g_01762
OG0000877	Prbb.g_01854	Prau.g_01764
OG0000878	Prbb.g_01855	Prau.g_01765
OG0000879	Prbb.g_01856	Prau.g_01766
OG0000880	Prbb.g_01857	Prau.g_01767
OG0000881	Prbb.g_01860	Prau.g_01771
OG0000882	Prbb.g_01865	Prau.g_01776
OG0000883	Prbb.g_01867	Prau.g_01777
OG0000884	Prbb.g_01869	Prau.g_01779
OG0000885	Prbb.g_01870	Prau.g_01780
OG0000886	Prbb.g_01871	Prau.g_01781
OG0000887	Prbb.g_01872	Prau.g_01782
OG0000888	Prbb.g_01874	Prau.g_01784
OG0000889	Prbb.g_01876	Prau.g_01786
OG0000890	Prbb.g_01877	Prau.g_01787
OG0000891	Prbb.g_01878	Prau.g_01788
OG0000892	Prbb.g_01880	Prau.g_01790
OG0000893	Prbb.g_01922	Prau.g_01794
OG0000894	Prbb.g_01925	Prau.g_01796
OG0000895	Prbb.g_01928	Prau.g_01799
OG0000896	Prbb.g_01929	Prau.g_01800
OG0000897	Prbb.g_01931	Prau.g_01802
OG0000898	Prbb.g_01932	Prau.g_01803
OG0000899	Prbb.g_01933	Prau.g_01804
OG0000900	Prbb.g_01934	Prau.g_01805
OG0000901	Prbb.g_01937	Prau.g_01808
OG0000902	Prbb.g_01939	Prau.g_01810
OG0000903	Prbb.g_01948	Prau.g_01813
OG0000904	Prbb.g_01943	Prau.g_01815
OG0000905	Prbb.g_01941	Prau.g_01820
OG0000906	Prbb.g_01940	Prau.g_01821
OG0000907	Prbb.g_01958	Prau.g_01827
OG0000908	Prbb.g_01961	Prau.g_01830
OG0000909	Prbb.g_01962	Prau.g_01831
OG0000910	Prbb.g_01963	Prau.g_01832
OG0000911	Prbb.g_01965	Prau.g_01834
OG0000912	Prbb.g_01966	Prau.g_01835
OG0000913	Prbb.g_01967	Prau.g_01836
OG0000914	Prbb.g_01968	Prau.g_01837
OG0000915	Prbb.g_01969	Prau.g_01838
OG0000916	Prbb.g_01970	Prau.g_01839
OG0000917	Prbb.g_01971	Prau.g_01840
OG0000918	Prbb.g_01972	Prau.g_01841
OG0000919	Prbb.g_01973	Prau.g_01842
OG0000920	Prbb.g_01974	Prau.g_01843
OG0000921	Prbb.g_01975	Prau.g_01844
OG0000922	Prbb.g_01976	Prau.g_01845
OG0000923	Prbb.g_01980	Prau.g_01849
OG0000924	Prbb.g_01981	Prau.g_01850
OG0000925	Prbb.g_01982	Prau.g_01851
OG0000926	Prbb.g_01983	Prau.g_01852
OG0000927	Prbb.g_01985	Prau.g_01854
OG0000928	Prbb.g_01986	Prau.g_01855
OG0000929	Prbb.g_01987	Prau.g_01856
OG0000930	Prbb.g_01988	Prau.g_01857
OG0000931	Prbb.g_01989	Prau.g_01858
OG0000932	Prbb.g_01990	Prau.g_01859
OG0000933	Prbb.g_01994	Prau.g_01863
OG0000934	Prbb.g_01996	Prau.g_01865
OG0000935	Prbb.g_01997	Prau.g_01866
OG0000936	Prbb.g_01998	Prau.g_01867
OG0000937	Prbb.g_01999	Prau.g_01868
OG0000938	Prbb.g_02002	Prau.g_01870
OG0000939	Prbb.g_02003	Prau.g_01871
OG0000940	Prbb.g_02010	Prau.g_01878
OG0000941	Prbb.g_02012	Prau.g_01880
OG0000942	Prbb.g_02014	Prau.g_01882
OG0000943	Prbb.g_02015	Prau.g_01883
OG0000944	Prbb.g_02017	Prau.g_01884
OG0000945	Prbb.g_02018	Prau.g_01885
OG0000946	Prbb.g_02024	Prau.g_01889
OG0000947	Prbb.g_02026	Prau.g_01891
OG0000948	Prbb.g_02027	Prau.g_01892
OG0000949	Prbb.g_02030	Prau.g_01895
OG0000950	Prbb.g_02035	Prau.g_01900
OG0000951	Prbb.g_02039	Prau.g_01904
OG0000952	Prbb.g_02043	Prau.g_01908
OG0000953	Prbb.g_02047	Prau.g_01911
OG0000954	Prbb.g_02051	Prau.g_01915
OG0000955	Prbb.g_02052	Prau.g_01916
OG0000956	Prbb.g_02054	Prau.g_01918
OG0000957	Prbb.g_02059	Prau.g_01923
OG0000958	Prbb.g_02060	Prau.g_01924
OG0000959	Prbb.g_02064	Prau.g_01928
OG0000960	Prbb.g_02065	Prau.g_01929
OG0000961	Prbb.g_02068	Prau.g_01931
OG0000962	Prbb.g_02070	Prau.g_01933
OG0000963	Prbb.g_02075	Prau.g_01937
OG0000964	Prbb.g_02076	Prau.g_01938
OG0000965	Prbb.g_02077	Prau.g_01939
OG0000966	Prbb.g_02099	Prau.g_01946
OG0000967	Prbb.g_02103	Prau.g_01951
OG0000968	Prbb.g_02105	Prau.g_01953
OG0000969	Prbb.g_02106	Prau.g_01954
OG0000970	Prbb.g_02107	Prau.g_01955
OG0000971	Prbb.g_02108	Prau.g_01956
OG0000972	Prbb.g_02109	Prau.g_01957
OG0000973	Prbb.g_02110	Prau.g_01958
OG0000974	Prbb.g_02111	Prau.g_01959
OG0000975	Prbb.g_02112	Prau.g_01960
OG0000976	Prbb.g_02113	Prau.g_01961
OG0000977	Prbb.g_02114	Prau.g_01962
OG0000978	Prbb.g_02115	Prau.g_01963
OG0000979	Prbb.g_02118	Prau.g_01966
OG0000980	Prbb.g_02120	Prau.g_01968
OG0000981	Prbb.g_02123	Prau.g_01970
OG0000982	Prbb.g_02125	Prau.g_01972
OG0000983	Prbb.g_02126	Prau.g_01973
OG0000984	Prbb.g_02127	Prau.g_01974
OG0000985	Prbb.g_02130	Prau.g_01977
OG0000986	Prbb.g_02132	Prau.g_01979
OG0000987	Prbb.g_02133	Prau.g_01980
OG0000988	Prbb.g_02136	Prau.g_01983
OG0000989	Prbb.g_02140	Prau.g_01986
OG0000990	Prbb.g_02145	Prau.g_01989
OG0000991	Prbb.g_02146	Prau.g_01990
OG0000992	Prbb.g_02149	Prau.g_01992
OG0000993	Prbb.g_02150	Prau.g_01993
OG0000994	Prbb.g_02151	Prau.g_01994
OG0000995	Prbb.g_02155	Prau.g_01998
OG0000996	Prbb.g_02156	Prau.g_01999
OG0000997	Prbb.g_02164	Prau.g_02000
OG0000998	Prbb.g_02166	Prau.g_02002
OG0000999	Prbb.g_02167	Prau.g_02003
OG0001000	Prbb.g_02170	Prau.g_02006
OG0001001	Prbb.g_02173	Prau.g_02008
OG0001002	Prbb.g_02178	Prau.g_02012
OG0001003	Prbb.g_02180	Prau.g_02014
OG0001004	Prbb.g_02181	Prau.g_02015
OG0001005	Prbb.g_02182	Prau.g_02016
OG0001006	Prbb.g_02187	Prau.g_02020
OG0001007	Prbb.g_02189	Prau.g_02022
OG0001008	Prbb.g_00442	Prau.g_00478
OG0001009	Prbb.g_00028	Prau.g_00027
OG0001010	Prbb.g_00029	Prau.g_00028
OG0001011	Prbb.g_00030	Prau.g_00029
OG0001012	Prbb.g_00058	Prau.g_00050
OG0001013	Prbb.g_00063	Prau.g_00056
OG0001014	Prbb.g_00066	Prau.g_00059
OG0001015	Prbb.g_00067	Prau.g_00060
OG0001016	Prbb.g_00128	Prau.g_00074
OG0001017	Prbb.g_00132	Prau.g_00078
OG0001018	Prbb.g_00135	Prau.g_00081
OG0001019	Prbb.g_00144	Prau.g_00090
OG0001020	Prbb.g_00145	Prau.g_00091
OG0001021	Prbb.g_00146	Prau.g_00092
OG0001022	Prbb.g_00149	Prau.g_00095
OG0001023	Prbb.g_00150	Prau.g_00096
OG0001024	Prbb.g_00153	Prau.g_00099
OG0001025	Prbb.g_00160	Prau.g_00105
OG0001026	Prbb.g_00168	Prau.g_00112
OG0001027	Prbb.g_00169	Prau.g_00113
OG0001028	Prbb.g_00171	Prau.g_00115
OG0001029	Prbb.g_00173	Prau.g_00116
OG0001030	Prbb.g_00189	Prau.g_00131
OG0001031	Prbb.g_00243	Prau.g_00187
OG0001032	Prbb.g_00244	Prau.g_00188
OG0001033	Prbb.g_00264	Prau.g_00209
OG0001034	Prbb.g_00293	Prau.g_00237
OG0001035	Prbb.g_00310	Prau.g_00256
OG0001036	Prbb.g_00314	Prau.g_00261
OG0001037	Prbb.g_00315	Prau.g_00262
OG0001038	Prbb.g_00331	Prau.g_00280
OG0001040	Prbb.g_00335	Prau.g_00285
OG0001041	Prbb.g_00339	Prau.g_00289
OG0001042	Prbb.g_00355	Prau.g_00306
OG0001043	Prbb.g_00356	Prau.g_00307
OG0001044	Prbb.g_00393	Prau.g_00335
OG0001045	Prbb.g_00402	Prau.g_00344
OG0001046	Prbb.g_01124	Prau.g_00382
OG0001047	Prbb.g_00444	Prau.g_00480
OG0001048	Prbb.g_00445	Prau.g_00481
OG0001049	Prbb.g_00447	Prau.g_00483
OG0001050	Prbb.g_00448	Prau.g_00484
OG0001051	Prbb.g_00449	Prau.g_00485
OG0001052	Prbb.g_00475	Prau.g_00512
OG0001053	Prbb.g_00488	Prau.g_00524
OG0001054	Prbb.g_00502	Prau.g_00539
OG0001055	Prbb.g_00521	Prau.g_00558
OG0001056	Prbb.g_00539	Prau.g_00576
OG0001057	Prbb.g_00544	Prau.g_00581
OG0001058	Prbb.g_00553	Prau.g_00589
OG0001059	Prbb.g_00557	Prau.g_00593
OG0001060	Prbb.g_00564	Prau.g_00600
OG0001061	Prbb.g_00577	Prau.g_00613
OG0001062	Prbb.g_00579	Prau.g_00615
OG0001063	Prbb.g_00580	Prau.g_00617
OG0001064	Prbb.g_00581	Prau.g_00618
OG0001065	Prbb.g_00582	Prau.g_00619
OG0001066	Prbb.g_00583	Prau.g_00620
OG0001067	Prbb.g_00584	Prau.g_00621
OG0001068	Prbb.g_00585	Prau.g_00622
OG0001069	Prbb.g_00586	Prau.g_00623
OG0001070	Prbb.g_00588	Prau.g_00626
OG0001071	Prbb.g_00589	Prau.g_00627
OG0001072	Prbb.g_00590	Prau.g_00628
OG0001073	Prbb.g_00604	Prau.g_00642
OG0001074	Prbb.g_00616	Prau.g_00653
OG0001075	Prbb.g_00617	Prau.g_00654
OG0001076	Prbb.g_00624	Prau.g_00664
OG0001077	Prbb.g_00629	Prau.g_00668
OG0001078	Prbb.g_00637	Prau.g_00676
OG0001079	Prbb.g_00648	Prau.g_00687
OG0001080	Prbb.g_00654	Prau.g_00693
OG0001081	Prbb.g_00656	Prau.g_00695
OG0001082	Prbb.g_00657	Prau.g_00696
OG0001083	Prbb.g_00662	Prau.g_00701
OG0001084	Prbb.g_00664	Prau.g_00702
OG0001085	Prbb.g_00674	Prau.g_00710
OG0001086	Prbb.g_00675	Prau.g_00711
OG0001087	Prbb.g_00694	Prau.g_00728
OG0001088	Prbb.g_00695	Prau.g_00729
OG0001089	Prbb.g_00705	Prau.g_00737
OG0001090	Prbb.g_00714	Prau.g_00756
OG0001091	Prbb.g_00716	Prau.g_00758
OG0001092	Prbb.g_00717	Prau.g_00759
OG0001093	Prbb.g_00722	Prau.g_00764
OG0001094	Prbb.g_00777	Prau.g_00848
OG0001095	Prbb.g_00796	Prau.g_00867
OG0001096	Prbb.g_00811	Prau.g_00880
OG0001097	Prbb.g_00830	Prau.g_00898
