Orthogroup	Pral	Prbh
OG0000555	Pral.g_00483	Prbh.g_00224
OG0000556	Pral.g_00482	Prbh.g_00223
OG0000557	Pral.g_00481	Prbh.g_00222
OG0000558	Pral.g_00480	Prbh.g_00221
OG0000559	Pral.g_00479	Prbh.g_00220
OG0000560	Pral.g_00478	Prbh.g_00219
OG0000561	Pral.g_00477	Prbh.g_00218
OG0000562	Pral.g_00476	Prbh.g_00217
OG0000563	Pral.g_00475	Prbh.g_00216
OG0000564	Pral.g_00474	Prbh.g_00215
OG0000565	Pral.g_00472	Prbh.g_00214
OG0000566	Pral.g_00471	Prbh.g_00213
OG0000567	Pral.g_00470	Prbh.g_00212
OG0000568	Pral.g_00469	Prbh.g_01465
OG0000569	Pral.g_00466	Prbh.g_01462
OG0000570	Pral.g_00465	Prbh.g_01461
OG0000571	Pral.g_00464	Prbh.g_01459
OG0000572	Pral.g_00462	Prbh.g_01457
OG0000573	Pral.g_00461	Prbh.g_01456
OG0000574	Pral.g_00460	Prbh.g_01455
OG0000575	Pral.g_00459	Prbh.g_01453
OG0000576	Pral.g_00458	Prbh.g_01452
OG0000577	Pral.g_01430	Prbh.g_01223
OG0000578	Pral.g_01432	Prbh.g_01222
OG0000579	Pral.g_01433	Prbh.g_01221
OG0000580	Pral.g_01434	Prbh.g_01220
OG0000581	Pral.g_01435	Prbh.g_01219
OG0000582	Pral.g_01436	Prbh.g_01218
OG0000583	Pral.g_01437	Prbh.g_01217
OG0000584	Pral.g_01439	Prbh.g_01216
OG0000585	Pral.g_01440	Prbh.g_01215
OG0000586	Pral.g_01441	Prbh.g_01213
OG0000587	Pral.g_01442	Prbh.g_01212
OG0000588	Pral.g_01443	Prbh.g_01211
OG0000589	Pral.g_01444	Prbh.g_01210
OG0000590	Pral.g_01445	Prbh.g_01209
OG0000591	Pral.g_01446	Prbh.g_01208
OG0000592	Pral.g_01447	Prbh.g_01207
OG0000593	Pral.g_01448	Prbh.g_01206
OG0000594	Pral.g_01449	Prbh.g_01205
OG0000595	Pral.g_01450	Prbh.g_01204
OG0000596	Pral.g_01451	Prbh.g_01203
OG0000597	Pral.g_01455	Prbh.g_01199
OG0000598	Pral.g_01456	Prbh.g_01198
OG0000599	Pral.g_01457	Prbh.g_01197
OG0000600	Pral.g_01458	Prbh.g_01196
OG0000601	Pral.g_01459	Prbh.g_01195
OG0000602	Pral.g_01460	Prbh.g_01194
OG0000603	Pral.g_01461	Prbh.g_01193
OG0000604	Pral.g_01462	Prbh.g_01192
OG0000605	Pral.g_01463	Prbh.g_01191
OG0000606	Pral.g_01464	Prbh.g_01190
OG0000607	Pral.g_01466	Prbh.g_01188
OG0000608	Pral.g_01467	Prbh.g_01187
OG0000609	Pral.g_01469	Prbh.g_01185
OG0000610	Pral.g_01470	Prbh.g_01184
OG0000611	Pral.g_01772	Prbh.g_00904
OG0000612	Pral.g_01771	Prbh.g_00905
OG0000613	Pral.g_01769	Prbh.g_00907
OG0000614	Pral.g_01763	Prbh.g_00913
OG0000615	Pral.g_01762	Prbh.g_00914
OG0000616	Pral.g_01761	Prbh.g_00915
OG0000617	Pral.g_01758	Prbh.g_00918
OG0000618	Pral.g_01757	Prbh.g_00919
OG0000619	Pral.g_01756	Prbh.g_00920
OG0000620	Pral.g_01754	Prbh.g_00922
OG0000621	Pral.g_01753	Prbh.g_00923
OG0000622	Pral.g_01752	Prbh.g_00924
OG0000623	Pral.g_01751	Prbh.g_00925
OG0000624	Pral.g_01748	Prbh.g_00928
OG0000625	Pral.g_01747	Prbh.g_00929
OG0000626	Pral.g_01746	Prbh.g_00930
OG0000627	Pral.g_01743	Prbh.g_00933
OG0000628	Pral.g_01742	Prbh.g_00934
OG0000629	Pral.g_01741	Prbh.g_00935
OG0000630	Pral.g_01739	Prbh.g_00937
OG0000631	Pral.g_01737	Prbh.g_00939
OG0000632	Pral.g_00399	Prbh.g_01487
OG0000633	Pral.g_01691	Prbh.g_00864
OG0000634	Pral.g_01728	Prbh.g_00946
OG0000635	Pral.g_01726	Prbh.g_01170
OG0000636	Pral.g_01725	Prbh.g_01169
OG0000637	Pral.g_01723	Prbh.g_01167
OG0000638	Pral.g_01722	Prbh.g_01166
OG0000639	Pral.g_01721	Prbh.g_01165
OG0000640	Pral.g_01720	Prbh.g_01164
OG0000641	Pral.g_01719	Prbh.g_01163
OG0000642	Pral.g_01718	Prbh.g_01162
OG0000643	Pral.g_01717	Prbh.g_01161
OG0000644	Pral.g_01715	Prbh.g_01159
OG0000645	Pral.g_01713	Prbh.g_01157
OG0000646	Pral.g_01712	Prbh.g_01156
OG0000647	Pral.g_01711	Prbh.g_01155
OG0000648	Pral.g_01709	Prbh.g_01154
OG0000649	Pral.g_01708	Prbh.g_01153
OG0000650	Pral.g_01707	Prbh.g_01151
OG0000651	Pral.g_01706	Prbh.g_01150
OG0000652	Pral.g_01704	Prbh.g_01148
OG0000653	Pral.g_01304	Prbh.g_01881
OG0000654	Pral.g_00023	Prbh.g_01875
OG0000655	Pral.g_00451	Prbh.g_01445
OG0000656	Pral.g_01037	Prbh.g_01880
OG0000657	Pral.g_01635	Prbh.g_01078
OG0000658	Pral.g_01636	Prbh.g_01077
OG0000659	Pral.g_01637	Prbh.g_01076
OG0000660	Pral.g_00701	Prbh.g_00442
OG0000661	Pral.g_01663	Prbh.g_01051
OG0000662	Pral.g_01660	Prbh.g_01054
OG0000663	Pral.g_01658	Prbh.g_01056
OG0000664	Pral.g_01657	Prbh.g_01057
OG0000665	Pral.g_01656	Prbh.g_01058
OG0000666	Pral.g_01482	Prbh.g_01171
OG0000667	Pral.g_01483	Prbh.g_00948
OG0000668	Pral.g_01484	Prbh.g_00949
OG0000669	Pral.g_01485	Prbh.g_00950
OG0000670	Pral.g_01487	Prbh.g_00952
OG0000671	Pral.g_01488	Prbh.g_00953
OG0000672	Pral.g_01489	Prbh.g_00954
OG0000673	Pral.g_01490	Prbh.g_00955
OG0000674	Pral.g_01491	Prbh.g_00956
OG0000675	Pral.g_01492	Prbh.g_00957
OG0000676	Pral.g_01494	Prbh.g_00959
OG0000677	Pral.g_01496	Prbh.g_00961
OG0000678	Pral.g_01497	Prbh.g_00962
OG0000679	Pral.g_01498	Prbh.g_00963
OG0000680	Pral.g_01499	Prbh.g_00964
OG0000681	Pral.g_01500	Prbh.g_00965
OG0000682	Pral.g_01501	Prbh.g_00966
OG0000683	Pral.g_01502	Prbh.g_00967
OG0000684	Pral.g_01504	Prbh.g_00969
OG0000685	Pral.g_01505	Prbh.g_00970
OG0000686	Pral.g_01506	Prbh.g_00971
OG0000687	Pral.g_01507	Prbh.g_00972
OG0000688	Pral.g_01508	Prbh.g_00973
OG0000689	Pral.g_01509	Prbh.g_00974
OG0000690	Pral.g_01510	Prbh.g_00975
OG0000691	Pral.g_01512	Prbh.g_00977
OG0000692	Pral.g_01513	Prbh.g_00978
OG0000693	Pral.g_01514	Prbh.g_00979
OG0000694	Pral.g_01515	Prbh.g_00980
OG0000695	Pral.g_01516	Prbh.g_00981
OG0000696	Pral.g_01517	Prbh.g_00982
OG0000697	Pral.g_01518	Prbh.g_00983
OG0000698	Pral.g_01519	Prbh.g_00984
OG0000699	Pral.g_01523	Prbh.g_00988
OG0000700	Pral.g_01524	Prbh.g_00989
OG0000701	Pral.g_01525	Prbh.g_00991
OG0000702	Pral.g_01526	Prbh.g_00992
OG0000703	Pral.g_01527	Prbh.g_00993
OG0000704	Pral.g_01528	Prbh.g_00994
OG0000705	Pral.g_01530	Prbh.g_00996
OG0000706	Pral.g_01531	Prbh.g_00997
OG0000707	Pral.g_01532	Prbh.g_00998
OG0000708	Pral.g_01533	Prbh.g_00999
OG0000709	Pral.g_01534	Prbh.g_01001
OG0000710	Pral.g_01535	Prbh.g_01002
OG0000711	Pral.g_01536	Prbh.g_01003
OG0000712	Pral.g_01537	Prbh.g_01004
OG0000713	Pral.g_01538	Prbh.g_01005
OG0000714	Pral.g_01542	Prbh.g_01009
OG0000715	Pral.g_01543	Prbh.g_01010
OG0000716	Pral.g_01544	Prbh.g_01011
OG0000717	Pral.g_01545	Prbh.g_01012
OG0000718	Pral.g_01546	Prbh.g_01013
OG0000719	Pral.g_01548	Prbh.g_01015
OG0000720	Pral.g_01552	Prbh.g_01019
OG0000721	Pral.g_01553	Prbh.g_01020
OG0000722	Pral.g_01820	Prbh.g_00857
OG0000723	Pral.g_01815	Prbh.g_00861
OG0000724	Pral.g_01809	Prbh.g_00868
OG0000725	Pral.g_01807	Prbh.g_00870
OG0000726	Pral.g_01806	Prbh.g_00871
OG0000727	Pral.g_01805	Prbh.g_00872
OG0000728	Pral.g_01804	Prbh.g_00873
OG0000729	Pral.g_01802	Prbh.g_00875
OG0000730	Pral.g_01801	Prbh.g_00876
OG0000731	Pral.g_01799	Prbh.g_00878
OG0000732	Pral.g_01798	Prbh.g_00879
OG0000733	Pral.g_01797	Prbh.g_00880
OG0000734	Pral.g_01796	Prbh.g_00881
OG0000735	Pral.g_01795	Prbh.g_00882
OG0000736	Pral.g_01793	Prbh.g_00884
OG0000737	Pral.g_01792	Prbh.g_00885
OG0000738	Pral.g_01790	Prbh.g_00887
OG0000739	Pral.g_01789	Prbh.g_00888
OG0000740	Pral.g_01788	Prbh.g_00889
OG0000741	Pral.g_01786	Prbh.g_00891
OG0000742	Pral.g_01785	Prbh.g_00892
OG0000743	Pral.g_01781	Prbh.g_00896
OG0000744	Pral.g_01780	Prbh.g_00897
OG0000745	Pral.g_01778	Prbh.g_00898
OG0000746	Pral.g_01777	Prbh.g_00899
OG0000747	Pral.g_01776	Prbh.g_00900
OG0000748	Pral.g_01775	Prbh.g_00901
OG0000749	Pral.g_01774	Prbh.g_00902
OG0000750	Pral.g_01773	Prbh.g_00903
OG0000751	Pral.g_01474	Prbh.g_01179
OG0000752	Pral.g_01475	Prbh.g_01178
OG0000753	Pral.g_01476	Prbh.g_01177
OG0000754	Pral.g_01477	Prbh.g_01176
OG0000755	Pral.g_01479	Prbh.g_01174
OG0000756	Pral.g_01480	Prbh.g_01173
OG0000757	Pral.g_01481	Prbh.g_01172
OG0000758	Pral.g_01655	Prbh.g_01059
OG0000759	Pral.g_01654	Prbh.g_01060
OG0000760	Pral.g_01653	Prbh.g_01061
OG0000761	Pral.g_01652	Prbh.g_01062
OG0000762	Pral.g_01650	Prbh.g_01064
OG0000763	Pral.g_01649	Prbh.g_01065
OG0000764	Pral.g_01647	Prbh.g_01066
OG0000765	Pral.g_01646	Prbh.g_01067
OG0000766	Pral.g_01645	Prbh.g_01068
OG0000767	Pral.g_01644	Prbh.g_01069
OG0000768	Pral.g_01643	Prbh.g_01070
OG0000769	Pral.g_01642	Prbh.g_01071
OG0000770	Pral.g_01640	Prbh.g_01073
OG0000771	Pral.g_01639	Prbh.g_01074
OG0000772	Pral.g_01605	Prbh.g_01131
OG0000773	Pral.g_01634	Prbh.g_01079
OG0000774	Pral.g_01633	Prbh.g_01080
OG0000775	Pral.g_01632	Prbh.g_01081
OG0000776	Pral.g_01630	Prbh.g_01083
OG0000777	Pral.g_01629	Prbh.g_01084
OG0000778	Pral.g_01628	Prbh.g_01085
OG0000779	Pral.g_01626	Prbh.g_01087
OG0000780	Pral.g_01625	Prbh.g_01088
OG0000781	Pral.g_01624	Prbh.g_01089
OG0000782	Pral.g_01622	Prbh.g_01091
OG0000783	Pral.g_01621	Prbh.g_01092
OG0000784	Pral.g_01620	Prbh.g_01093
OG0000785	Pral.g_01619	Prbh.g_01094
OG0000786	Pral.g_01618	Prbh.g_01095
OG0000787	Pral.g_01616	Prbh.g_01097
OG0000788	Pral.g_01615	Prbh.g_01098
OG0000789	Pral.g_01614	Prbh.g_01099
OG0000790	Pral.g_01613	Prbh.g_01100
OG0000791	Pral.g_01612	Prbh.g_01101
OG0000792	Pral.g_00050	Prbh.g_01342
OG0000793	Pral.g_01611	Prbh.g_01102
OG0000794	Pral.g_01610	Prbh.g_01103
OG0000795	Pral.g_01578	Prbh.g_01104
OG0000796	Pral.g_01579	Prbh.g_01106
OG0000797	Pral.g_01580	Prbh.g_01107
OG0000798	Pral.g_01581	Prbh.g_01108
OG0000799	Pral.g_01582	Prbh.g_01109
OG0000800	Pral.g_01583	Prbh.g_01110
OG0000801	Pral.g_01584	Prbh.g_01111
OG0000802	Pral.g_01586	Prbh.g_01113
OG0000803	Pral.g_01587	Prbh.g_01114
OG0000804	Pral.g_01590	Prbh.g_01116
OG0000805	Pral.g_01592	Prbh.g_01118
OG0000806	Pral.g_01593	Prbh.g_01119
OG0000807	Pral.g_01594	Prbh.g_01120
OG0000808	Pral.g_01595	Prbh.g_01121
OG0000809	Pral.g_01600	Prbh.g_01126
OG0000810	Pral.g_01602	Prbh.g_01128
OG0000811	Pral.g_01603	Prbh.g_01129
OG0000812	Pral.g_01604	Prbh.g_01130
OG0000813	Pral.g_01607	Prbh.g_01133
OG0000814	Pral.g_01608	Prbh.g_01134
OG0000815	Pral.g_01609	Prbh.g_01135
OG0000816	Pral.g_01575	Prbh.g_01138
OG0000817	Pral.g_01571	Prbh.g_01042
OG0000818	Pral.g_01570	Prbh.g_01041
OG0000819	Pral.g_01569	Prbh.g_01039
OG0000820	Pral.g_01568	Prbh.g_01038
OG0000821	Pral.g_01567	Prbh.g_01037
OG0000822	Pral.g_01566	Prbh.g_01036
OG0000823	Pral.g_01563	Prbh.g_01033
OG0000824	Pral.g_01562	Prbh.g_01032
OG0000825	Pral.g_01560	Prbh.g_01030
OG0000826	Pral.g_01559	Prbh.g_01029
OG0000827	Pral.g_01558	Prbh.g_01028
OG0000828	Pral.g_01556	Prbh.g_01026
OG0000829	Pral.g_01321	Prbh.g_00411
OG0000830	Pral.g_01033	Prbh.g_00827
OG0000831	Pral.g_01327	Prbh.g_01331
OG0000832	Pral.g_01032	Prbh.g_01442
OG0000833	Pral.g_01311	Prbh.g_01351
OG0000834	Pral.g_01324	Prbh.g_01325
OG0000835	Pral.g_00692	Prbh.g_00432
OG0000836	Pral.g_01141	Prbh.g_01344
OG0000837	Pral.g_01314	Prbh.g_00008
OG0000838	Pral.g_00077	Prbh.g_01867
OG0000839	Pral.g_00076	Prbh.g_01866
OG0000840	Pral.g_01902	Prbh.g_00834
OG0000841	Pral.g_01346	Prbh.g_01305
OG0000842	Pral.g_01351	Prbh.g_01299
OG0000843	Pral.g_01353	Prbh.g_01297
OG0000844	Pral.g_01354	Prbh.g_01296
OG0000845	Pral.g_01355	Prbh.g_01295
OG0000846	Pral.g_01356	Prbh.g_01294
OG0000847	Pral.g_01357	Prbh.g_01293
OG0000848	Pral.g_01358	Prbh.g_01292
OG0000849	Pral.g_01359	Prbh.g_01291
OG0000850	Pral.g_01360	Prbh.g_01290
OG0000851	Pral.g_01363	Prbh.g_01287
OG0000852	Pral.g_01366	Prbh.g_01284
OG0000853	Pral.g_01368	Prbh.g_01282
OG0000854	Pral.g_01369	Prbh.g_01280
OG0000855	Pral.g_01370	Prbh.g_01279
OG0000856	Pral.g_01371	Prbh.g_01278
OG0000857	Pral.g_01372	Prbh.g_01277
OG0000858	Pral.g_01376	Prbh.g_01274
OG0000859	Pral.g_01377	Prbh.g_01273
OG0000860	Pral.g_01378	Prbh.g_01272
OG0000861	Pral.g_01379	Prbh.g_01271
OG0000862	Pral.g_01380	Prbh.g_01270
OG0000863	Pral.g_01382	Prbh.g_01268
OG0000864	Pral.g_01383	Prbh.g_01267
OG0000865	Pral.g_01384	Prbh.g_01266
OG0000866	Pral.g_01385	Prbh.g_01265
OG0000867	Pral.g_01388	Prbh.g_01262
OG0000868	Pral.g_01390	Prbh.g_01261
OG0000869	Pral.g_01391	Prbh.g_01260
OG0000870	Pral.g_01394	Prbh.g_01257
OG0000871	Pral.g_01395	Prbh.g_01256
OG0000872	Pral.g_01399	Prbh.g_01254
OG0000873	Pral.g_01400	Prbh.g_01253
OG0000874	Pral.g_01401	Prbh.g_01252
OG0000875	Pral.g_01403	Prbh.g_01250
OG0000876	Pral.g_01404	Prbh.g_01248
OG0000877	Pral.g_01405	Prbh.g_01247
OG0000878	Pral.g_01406	Prbh.g_01246
OG0000879	Pral.g_01407	Prbh.g_01245
OG0000880	Pral.g_01408	Prbh.g_01244
OG0000881	Pral.g_01409	Prbh.g_01243
OG0000882	Pral.g_01410	Prbh.g_01242
OG0000883	Pral.g_01411	Prbh.g_01241
OG0000884	Pral.g_01412	Prbh.g_01240
OG0000885	Pral.g_01413	Prbh.g_01239
OG0000886	Pral.g_01414	Prbh.g_01238
OG0000887	Pral.g_01415	Prbh.g_01237
OG0000888	Pral.g_01416	Prbh.g_01236
OG0000889	Pral.g_01417	Prbh.g_01235
OG0000890	Pral.g_01419	Prbh.g_01234
OG0000891	Pral.g_01420	Prbh.g_01233
OG0000892	Pral.g_01421	Prbh.g_01232
OG0000893	Pral.g_01422	Prbh.g_01231
OG0000894	Pral.g_01423	Prbh.g_01230
OG0000895	Pral.g_01424	Prbh.g_01229
OG0000896	Pral.g_01426	Prbh.g_01227
OG0000897	Pral.g_01427	Prbh.g_01226
OG0000898	Pral.g_01428	Prbh.g_01225
OG0000899	Pral.g_01429	Prbh.g_01224
OG0000900	Pral.g_00456	Prbh.g_01451
OG0000901	Pral.g_01893	Prbh.g_01845
OG0000902	Pral.g_01292	Prbh.g_01362
OG0000903	Pral.g_01291	Prbh.g_01363
OG0000904	Pral.g_01290	Prbh.g_01364
OG0000905	Pral.g_01289	Prbh.g_01365
OG0000906	Pral.g_01288	Prbh.g_01366
OG0000907	Pral.g_01286	Prbh.g_01368
OG0000908	Pral.g_01285	Prbh.g_01369
OG0000909	Pral.g_01284	Prbh.g_01370
OG0000910	Pral.g_01283	Prbh.g_01371
OG0000911	Pral.g_01282	Prbh.g_01372
OG0000912	Pral.g_01279	Prbh.g_01375
OG0000913	Pral.g_01278	Prbh.g_01376
OG0000914	Pral.g_01277	Prbh.g_01377
OG0000915	Pral.g_01275	Prbh.g_01379
OG0000916	Pral.g_01274	Prbh.g_01380
OG0000917	Pral.g_01273	Prbh.g_01381
OG0000918	Pral.g_01272	Prbh.g_01382
OG0000919	Pral.g_01271	Prbh.g_01383
OG0000920	Pral.g_01270	Prbh.g_01384
OG0000921	Pral.g_01267	Prbh.g_01387
OG0000922	Pral.g_01266	Prbh.g_01388
OG0000923	Pral.g_01239	Prbh.g_01935
OG0000924	Pral.g_01238	Prbh.g_01936
OG0000925	Pral.g_01235	Prbh.g_00002
OG0000926	Pral.g_00440	Prbh.g_00206
OG0000927	Pral.g_01345	Prbh.g_01341
OG0000928	Pral.g_01060	Prbh.g_00196
OG0000929	Pral.g_01323	Prbh.g_01326
OG0000930	Pral.g_01343	Prbh.g_01308
OG0000931	Pral.g_01550	Prbh.g_01017
OG0000932	Pral.g_01299	Prbh.g_01872
OG0000933	Pral.g_01220	Prbh.g_00011
OG0000934	Pral.g_01219	Prbh.g_00012
OG0000935	Pral.g_01218	Prbh.g_00013
OG0000936	Pral.g_01217	Prbh.g_00014
OG0000937	Pral.g_01216	Prbh.g_00015
OG0000938	Pral.g_01215	Prbh.g_00016
OG0000939	Pral.g_01214	Prbh.g_00017
OG0000940	Pral.g_01213	Prbh.g_00019
OG0000941	Pral.g_01212	Prbh.g_00020
OG0000942	Pral.g_01211	Prbh.g_00021
OG0000943	Pral.g_01210	Prbh.g_00022
OG0000944	Pral.g_01209	Prbh.g_00023
OG0000945	Pral.g_01208	Prbh.g_00024
OG0000946	Pral.g_01207	Prbh.g_00025
OG0000947	Pral.g_01206	Prbh.g_00026
OG0000948	Pral.g_01205	Prbh.g_00027
OG0000949	Pral.g_01204	Prbh.g_00028
OG0000950	Pral.g_00287	Prbh.g_01599
OG0000951	Pral.g_01184	Prbh.g_00079
OG0000952	Pral.g_01183	Prbh.g_00080
OG0000953	Pral.g_01182	Prbh.g_00081
OG0000954	Pral.g_01181	Prbh.g_00082
OG0000955	Pral.g_01180	Prbh.g_00083
OG0000956	Pral.g_01178	Prbh.g_00085
OG0000957	Pral.g_01177	Prbh.g_00086
OG0000958	Pral.g_01176	Prbh.g_00087
OG0000959	Pral.g_01175	Prbh.g_00088
OG0000960	Pral.g_01174	Prbh.g_00089
OG0000961	Pral.g_01173	Prbh.g_00090
OG0000962	Pral.g_01172	Prbh.g_00091
OG0000963	Pral.g_01171	Prbh.g_00092
OG0000964	Pral.g_01169	Prbh.g_00093
OG0000965	Pral.g_01167	Prbh.g_00094
OG0000966	Pral.g_01166	Prbh.g_00095
OG0000967	Pral.g_01159	Prbh.g_00101
OG0000968	Pral.g_01158	Prbh.g_00102
OG0000969	Pral.g_01157	Prbh.g_00103
OG0000970	Pral.g_01156	Prbh.g_00104
OG0000971	Pral.g_01155	Prbh.g_00105
OG0000972	Pral.g_01154	Prbh.g_00106
OG0000973	Pral.g_01152	Prbh.g_00108
OG0000974	Pral.g_01151	Prbh.g_00109
OG0000975	Pral.g_01150	Prbh.g_00110
OG0000976	Pral.g_01149	Prbh.g_00111
OG0000977	Pral.g_01148	Prbh.g_00112
OG0000978	Pral.g_01147	Prbh.g_00113
OG0000979	Pral.g_01146	Prbh.g_00114
OG0000980	Pral.g_01145	Prbh.g_00115
OG0000981	Pral.g_01144	Prbh.g_00116
OG0000982	Pral.g_01143	Prbh.g_00117
OG0000983	Pral.g_01142	Prbh.g_00118
OG0000984	Pral.g_01137	Prbh.g_00122
OG0000985	Pral.g_01136	Prbh.g_00123
OG0000986	Pral.g_01135	Prbh.g_00124
OG0000987	Pral.g_01133	Prbh.g_00126
OG0000988	Pral.g_01132	Prbh.g_00127
OG0000989	Pral.g_01131	Prbh.g_00128
OG0000990	Pral.g_01130	Prbh.g_00129
OG0000991	Pral.g_01129	Prbh.g_00130
OG0000992	Pral.g_01128	Prbh.g_00131
OG0000993	Pral.g_01127	Prbh.g_00132
OG0000994	Pral.g_01126	Prbh.g_00133
OG0000995	Pral.g_01125	Prbh.g_00134
OG0000996	Pral.g_01124	Prbh.g_00135
OG0000997	Pral.g_01122	Prbh.g_00137
OG0000998	Pral.g_01115	Prbh.g_00144
OG0000999	Pral.g_01112	Prbh.g_00146
OG0001000	Pral.g_01110	Prbh.g_00147
OG0001001	Pral.g_01108	Prbh.g_00149
OG0001002	Pral.g_01106	Prbh.g_00151
OG0001003	Pral.g_01105	Prbh.g_00152
OG0001004	Pral.g_01104	Prbh.g_00153
OG0001005	Pral.g_01103	Prbh.g_00154
OG0001006	Pral.g_01101	Prbh.g_00156
OG0001007	Pral.g_01100	Prbh.g_00157
OG0001008	Pral.g_01099	Prbh.g_00158
OG0001009	Pral.g_01098	Prbh.g_00159
OG0001010	Pral.g_01097	Prbh.g_00160
OG0001011	Pral.g_01095	Prbh.g_00162
OG0001012	Pral.g_01094	Prbh.g_00163
OG0001013	Pral.g_01093	Prbh.g_00164
OG0001014	Pral.g_01092	Prbh.g_00165
OG0001015	Pral.g_01091	Prbh.g_00166
OG0001016	Pral.g_01090	Prbh.g_00167
OG0001017	Pral.g_01089	Prbh.g_00168
OG0001018	Pral.g_01088	Prbh.g_00169
OG0001019	Pral.g_01087	Prbh.g_00170
OG0001020	Pral.g_01086	Prbh.g_00171
OG0001021	Pral.g_01085	Prbh.g_00172
OG0001022	Pral.g_01084	Prbh.g_00173
OG0001023	Pral.g_01083	Prbh.g_00174
OG0001024	Pral.g_01081	Prbh.g_00176
OG0001025	Pral.g_01080	Prbh.g_00177
OG0001026	Pral.g_01079	Prbh.g_00178
OG0001027	Pral.g_01078	Prbh.g_00179
OG0001028	Pral.g_01076	Prbh.g_00181
OG0001029	Pral.g_01075	Prbh.g_00182
OG0001030	Pral.g_01072	Prbh.g_00185
OG0001031	Pral.g_01071	Prbh.g_00186
OG0001032	Pral.g_00045	Prbh.g_01837
OG0001033	Pral.g_01058	Prbh.g_01454
OG0001034	Pral.g_01503	Prbh.g_00968
OG0001035	Pral.g_00100	Prbh.g_01789
OG0001036	Pral.g_00101	Prbh.g_01788
OG0001037	Pral.g_00108	Prbh.g_01781
OG0001038	Pral.g_00109	Prbh.g_01780
OG0001039	Pral.g_00110	Prbh.g_01779
OG0001040	Pral.g_00111	Prbh.g_01778
OG0001041	Pral.g_00113	Prbh.g_01776
OG0001042	Pral.g_00114	Prbh.g_01775
OG0001043	Pral.g_00115	Prbh.g_01774
OG0001044	Pral.g_00116	Prbh.g_01773
OG0001045	Pral.g_00117	Prbh.g_01772
OG0001046	Pral.g_00119	Prbh.g_01770
OG0001047	Pral.g_00120	Prbh.g_01769
OG0001048	Pral.g_00121	Prbh.g_01768
OG0001049	Pral.g_00122	Prbh.g_01767
OG0001050	Pral.g_00123	Prbh.g_01766
OG0001051	Pral.g_00124	Prbh.g_01765
OG0001052	Pral.g_00125	Prbh.g_01764
OG0001053	Pral.g_00126	Prbh.g_01763
OG0001054	Pral.g_00127	Prbh.g_01762
OG0001055	Pral.g_00128	Prbh.g_01761
OG0001056	Pral.g_00129	Prbh.g_01760
OG0001057	Pral.g_00131	Prbh.g_01758
OG0001058	Pral.g_00132	Prbh.g_01757
OG0001059	Pral.g_00133	Prbh.g_01756
OG0001060	Pral.g_00134	Prbh.g_01755
OG0001061	Pral.g_00135	Prbh.g_01754
OG0001062	Pral.g_00136	Prbh.g_01752
OG0001063	Pral.g_00137	Prbh.g_01751
OG0001064	Pral.g_00138	Prbh.g_01750
OG0001065	Pral.g_00139	Prbh.g_01749
OG0001066	Pral.g_00140	Prbh.g_01748
OG0001067	Pral.g_00141	Prbh.g_01747
OG0001068	Pral.g_00142	Prbh.g_01746
OG0001069	Pral.g_00145	Prbh.g_01743
OG0001070	Pral.g_00147	Prbh.g_01741
OG0001071	Pral.g_00148	Prbh.g_01740
OG0001072	Pral.g_00149	Prbh.g_01739
OG0001073	Pral.g_00150	Prbh.g_01738
OG0001074	Pral.g_00151	Prbh.g_01737
OG0001075	Pral.g_00154	Prbh.g_01735
OG0001076	Pral.g_00156	Prbh.g_01733
OG0001077	Pral.g_00157	Prbh.g_01732
OG0001078	Pral.g_00158	Prbh.g_01731
OG0001079	Pral.g_00159	Prbh.g_01730
OG0001080	Pral.g_00160	Prbh.g_01729
OG0001081	Pral.g_00161	Prbh.g_01728
OG0001082	Pral.g_00162	Prbh.g_01727
OG0001083	Pral.g_00163	Prbh.g_01726
OG0001084	Pral.g_00164	Prbh.g_01725
OG0001085	Pral.g_00165	Prbh.g_01724
OG0001086	Pral.g_00170	Prbh.g_01719
OG0001087	Pral.g_00172	Prbh.g_01717
OG0001088	Pral.g_00173	Prbh.g_01716
OG0001089	Pral.g_00176	Prbh.g_01713
OG0001090	Pral.g_00177	Prbh.g_01712
OG0001091	Pral.g_00178	Prbh.g_01711
OG0001092	Pral.g_00179	Prbh.g_01710
OG0001093	Pral.g_00180	Prbh.g_01709
OG0001094	Pral.g_00181	Prbh.g_01708
OG0001095	Pral.g_00182	Prbh.g_01707
OG0001096	Pral.g_00183	Prbh.g_01706
OG0001097	Pral.g_00184	Prbh.g_01705
OG0001098	Pral.g_00185	Prbh.g_01704
OG0001099	Pral.g_00187	Prbh.g_01703
OG0001100	Pral.g_00188	Prbh.g_01702
OG0001101	Pral.g_00189	Prbh.g_01701
OG0001102	Pral.g_00193	Prbh.g_01697
OG0001103	Pral.g_00194	Prbh.g_01696
OG0001104	Pral.g_00198	Prbh.g_01692
OG0001105	Pral.g_00196	Prbh.g_01694
OG0001106	Pral.g_00192	Prbh.g_01698
OG0001107	Pral.g_00191	Prbh.g_01699
OG0001108	Pral.g_00190	Prbh.g_01700
OG0001109	Pral.g_00200	Prbh.g_01687
OG0001110	Pral.g_00202	Prbh.g_01685
OG0001111	Pral.g_00203	Prbh.g_01684
OG0001112	Pral.g_00204	Prbh.g_01683
OG0001113	Pral.g_00205	Prbh.g_01682
