Orthogroup	Prak	Prba
OG0000594	Prak.g_01094	Prba.g_01669
OG0000595	Prak.g_01093	Prba.g_01668
OG0000596	Prak.g_01092	Prba.g_01667
OG0000597	Prak.g_01088	Prba.g_01663
OG0000598	Prak.g_01087	Prba.g_01662
OG0000599	Prak.g_01086	Prba.g_01661
OG0000600	Prak.g_01085	Prba.g_01660
OG0000601	Prak.g_01084	Prba.g_01659
OG0000602	Prak.g_01083	Prba.g_01658
OG0000603	Prak.g_01082	Prba.g_01657
OG0000604	Prak.g_01081	Prba.g_01656
OG0000605	Prak.g_01080	Prba.g_01655
OG0000606	Prak.g_01079	Prba.g_01654
OG0000607	Prak.g_01077	Prba.g_01653
OG0000608	Prak.g_01076	Prba.g_01652
OG0000609	Prak.g_01074	Prba.g_01650
OG0000610	Prak.g_01073	Prba.g_01649
OG0000611	Prak.g_00797	Prba.g_01647
OG0000612	Prak.g_00798	Prba.g_01646
OG0000613	Prak.g_00800	Prba.g_01644
OG0000614	Prak.g_00806	Prba.g_01638
OG0000615	Prak.g_00807	Prba.g_01637
OG0000616	Prak.g_00808	Prba.g_01636
OG0000617	Prak.g_00811	Prba.g_01634
OG0000618	Prak.g_00812	Prba.g_01633
OG0000619	Prak.g_00813	Prba.g_01632
OG0000620	Prak.g_00815	Prba.g_01630
OG0000621	Prak.g_00816	Prba.g_01629
OG0000622	Prak.g_00817	Prba.g_01628
OG0000623	Prak.g_00818	Prba.g_01627
OG0000624	Prak.g_00821	Prba.g_01625
OG0000625	Prak.g_00822	Prba.g_01624
OG0000626	Prak.g_00823	Prba.g_01623
OG0000627	Prak.g_00826	Prba.g_01622
OG0000628	Prak.g_00827	Prba.g_01621
OG0000629	Prak.g_00828	Prba.g_01620
OG0000630	Prak.g_00830	Prba.g_01618
OG0000631	Prak.g_00832	Prba.g_01617
OG0000632	Prak.g_01934	Prba.g_01613
OG0000633	Prak.g_00756	Prba.g_01612
OG0000634	Prak.g_00838	Prba.g_01593
OG0000635	Prak.g_01060	Prba.g_01591
OG0000636	Prak.g_01059	Prba.g_01590
OG0000637	Prak.g_01057	Prba.g_01588
OG0000638	Prak.g_01056	Prba.g_01587
OG0000639	Prak.g_01055	Prba.g_01586
OG0000640	Prak.g_01054	Prba.g_01585
OG0000641	Prak.g_01053	Prba.g_01584
OG0000642	Prak.g_01052	Prba.g_01583
OG0000643	Prak.g_01051	Prba.g_01582
OG0000644	Prak.g_01049	Prba.g_01580
OG0000645	Prak.g_01047	Prba.g_01579
OG0000646	Prak.g_01046	Prba.g_01578
OG0000647	Prak.g_01045	Prba.g_01577
OG0000648	Prak.g_01044	Prba.g_01576
OG0000649	Prak.g_01043	Prba.g_01575
OG0000650	Prak.g_01042	Prba.g_01574
OG0000651	Prak.g_01041	Prba.g_01573
OG0000652	Prak.g_01039	Prba.g_01571
OG0000653	Prak.g_01227	Prba.g_01556
OG0000654	Prak.g_00728	Prba.g_01554
OG0000655	Prak.g_00599	Prba.g_01545
OG0000656	Prak.g_01261	Prba.g_01541
OG0000657	Prak.g_00608	Prba.g_01534
OG0000658	Prak.g_00607	Prba.g_01533
OG0000659	Prak.g_00606	Prba.g_01532
OG0000660	Prak.g_00353	Prba.g_01521
OG0000661	Prak.g_00940	Prba.g_01512
OG0000662	Prak.g_00944	Prba.g_01510
OG0000663	Prak.g_00946	Prba.g_01508
OG0000664	Prak.g_00947	Prba.g_01507
OG0000665	Prak.g_00948	Prba.g_01506
OG0000666	Prak.g_01061	Prba.g_01505
OG0000667	Prak.g_00840	Prba.g_01504
OG0000668	Prak.g_00841	Prba.g_01503
OG0000669	Prak.g_00842	Prba.g_01502
OG0000670	Prak.g_00844	Prba.g_01500
OG0000671	Prak.g_00845	Prba.g_01499
OG0000672	Prak.g_00846	Prba.g_01498
OG0000673	Prak.g_00847	Prba.g_01497
OG0000674	Prak.g_00848	Prba.g_01496
OG0000675	Prak.g_00849	Prba.g_01495
OG0000676	Prak.g_00851	Prba.g_01493
OG0000677	Prak.g_00853	Prba.g_01491
OG0000678	Prak.g_00854	Prba.g_01490
OG0000679	Prak.g_00855	Prba.g_01489
OG0000680	Prak.g_00856	Prba.g_01488
OG0000681	Prak.g_00857	Prba.g_01487
OG0000682	Prak.g_00858	Prba.g_01486
OG0000683	Prak.g_00859	Prba.g_01485
OG0000684	Prak.g_00861	Prba.g_01484
OG0000685	Prak.g_00862	Prba.g_01483
OG0000686	Prak.g_00863	Prba.g_01482
OG0000687	Prak.g_00864	Prba.g_01481
OG0000688	Prak.g_00865	Prba.g_01480
OG0000689	Prak.g_00866	Prba.g_01479
OG0000690	Prak.g_00867	Prba.g_01478
OG0000691	Prak.g_00869	Prba.g_01476
OG0000692	Prak.g_00870	Prba.g_01475
OG0000693	Prak.g_00871	Prba.g_01474
OG0000694	Prak.g_00872	Prba.g_01473
OG0000695	Prak.g_00873	Prba.g_01472
OG0000696	Prak.g_00874	Prba.g_01471
OG0000697	Prak.g_00876	Prba.g_01469
OG0000698	Prak.g_00877	Prba.g_01468
OG0000699	Prak.g_00881	Prba.g_01464
OG0000700	Prak.g_00882	Prba.g_01463
OG0000701	Prak.g_00884	Prba.g_01462
OG0000702	Prak.g_00885	Prba.g_01461
OG0000703	Prak.g_00886	Prba.g_01460
OG0000704	Prak.g_00887	Prba.g_01459
OG0000705	Prak.g_00889	Prba.g_01457
OG0000706	Prak.g_00890	Prba.g_01456
OG0000707	Prak.g_00891	Prba.g_01455
OG0000708	Prak.g_00892	Prba.g_01454
OG0000709	Prak.g_00893	Prba.g_01453
OG0000710	Prak.g_00894	Prba.g_01452
OG0000711	Prak.g_00895	Prba.g_01451
OG0000712	Prak.g_00896	Prba.g_01450
OG0000713	Prak.g_00897	Prba.g_01449
OG0000714	Prak.g_00901	Prba.g_01447
OG0000715	Prak.g_00902	Prba.g_01446
OG0000716	Prak.g_00903	Prba.g_01445
OG0000717	Prak.g_00904	Prba.g_01444
OG0000718	Prak.g_00905	Prba.g_01443
OG0000719	Prak.g_00907	Prba.g_01441
OG0000720	Prak.g_00911	Prba.g_01439
OG0000721	Prak.g_00912	Prba.g_01438
OG0000722	Prak.g_00748	Prba.g_01411
OG0000723	Prak.g_00753	Prba.g_01407
OG0000724	Prak.g_00759	Prba.g_01404
OG0000725	Prak.g_00761	Prba.g_01403
OG0000726	Prak.g_00762	Prba.g_01402
OG0000727	Prak.g_00764	Prba.g_01401
OG0000728	Prak.g_00765	Prba.g_01400
OG0000729	Prak.g_00767	Prba.g_01398
OG0000730	Prak.g_00768	Prba.g_01397
OG0000731	Prak.g_00770	Prba.g_01395
OG0000732	Prak.g_00771	Prba.g_01394
OG0000733	Prak.g_00772	Prba.g_01393
OG0000734	Prak.g_00773	Prba.g_01392
OG0000735	Prak.g_00774	Prba.g_01391
OG0000736	Prak.g_00776	Prba.g_01389
OG0000737	Prak.g_00777	Prba.g_01388
OG0000738	Prak.g_00779	Prba.g_01386
OG0000739	Prak.g_00780	Prba.g_01385
OG0000740	Prak.g_00781	Prba.g_01384
OG0000741	Prak.g_00783	Prba.g_01382
OG0000742	Prak.g_00784	Prba.g_01381
OG0000743	Prak.g_00788	Prba.g_01378
OG0000744	Prak.g_00789	Prba.g_01377
OG0000745	Prak.g_00791	Prba.g_01375
OG0000746	Prak.g_00792	Prba.g_01374
OG0000747	Prak.g_00793	Prba.g_01373
OG0000748	Prak.g_00794	Prba.g_01372
OG0000749	Prak.g_00795	Prba.g_01371
OG0000750	Prak.g_00796	Prba.g_01370
OG0000751	Prak.g_01069	Prba.g_01368
OG0000752	Prak.g_01068	Prba.g_01367
OG0000753	Prak.g_01067	Prba.g_01366
OG0000754	Prak.g_01066	Prba.g_01365
OG0000755	Prak.g_01064	Prba.g_01363
OG0000756	Prak.g_01063	Prba.g_01362
OG0000757	Prak.g_01062	Prba.g_01361
OG0000758	Prak.g_00949	Prba.g_01360
OG0000759	Prak.g_00950	Prba.g_01359
OG0000760	Prak.g_00951	Prba.g_01358
OG0000761	Prak.g_00952	Prba.g_01357
OG0000762	Prak.g_00954	Prba.g_01355
OG0000763	Prak.g_00955	Prba.g_01354
OG0000764	Prak.g_00956	Prba.g_01353
OG0000765	Prak.g_00957	Prba.g_01352
OG0000766	Prak.g_00958	Prba.g_01351
OG0000767	Prak.g_00959	Prba.g_01350
OG0000768	Prak.g_00960	Prba.g_01349
OG0000769	Prak.g_00961	Prba.g_01348
OG0000770	Prak.g_00963	Prba.g_01347
OG0000771	Prak.g_00964	Prba.g_01346
OG0000772	Prak.g_01023	Prba.g_01345
OG0000773	Prak.g_00966	Prba.g_01343
OG0000774	Prak.g_00967	Prba.g_01342
OG0000775	Prak.g_00968	Prba.g_01341
OG0000776	Prak.g_00970	Prba.g_01340
OG0000777	Prak.g_00971	Prba.g_01339
OG0000778	Prak.g_00972	Prba.g_01338
OG0000779	Prak.g_00974	Prba.g_01336
OG0000780	Prak.g_00975	Prba.g_01335
OG0000781	Prak.g_00976	Prba.g_01334
OG0000782	Prak.g_00978	Prba.g_01332
OG0000783	Prak.g_00979	Prba.g_01331
OG0000784	Prak.g_00980	Prba.g_01330
OG0000785	Prak.g_00981	Prba.g_01329
OG0000786	Prak.g_00982	Prba.g_01328
OG0000787	Prak.g_00984	Prba.g_01326
OG0000788	Prak.g_00985	Prba.g_01325
OG0000789	Prak.g_00986	Prba.g_01324
OG0000790	Prak.g_00987	Prba.g_01323
OG0000791	Prak.g_00988	Prba.g_01322
OG0000792	Prak.g_01238	Prba.g_01321
OG0000793	Prak.g_00990	Prba.g_01320
OG0000794	Prak.g_00991	Prba.g_01319
OG0000795	Prak.g_00992	Prba.g_01318
OG0000796	Prak.g_00995	Prba.g_01316
OG0000797	Prak.g_00996	Prba.g_01314
OG0000798	Prak.g_00997	Prba.g_01313
OG0000799	Prak.g_00998	Prba.g_01312
OG0000800	Prak.g_00999	Prba.g_01311
OG0000801	Prak.g_01000	Prba.g_01310
OG0000802	Prak.g_01002	Prba.g_01308
OG0000803	Prak.g_01003	Prba.g_01307
OG0000804	Prak.g_01007	Prba.g_01295
OG0000805	Prak.g_01009	Prba.g_01293
OG0000806	Prak.g_01010	Prba.g_01292
OG0000807	Prak.g_01011	Prba.g_01291
OG0000808	Prak.g_01012	Prba.g_01290
OG0000809	Prak.g_01018	Prba.g_01286
OG0000810	Prak.g_01020	Prba.g_01285
OG0000811	Prak.g_01021	Prba.g_01284
OG0000812	Prak.g_01022	Prba.g_01283
OG0000813	Prak.g_01025	Prba.g_01282
OG0000814	Prak.g_01026	Prba.g_01281
OG0000815	Prak.g_01027	Prba.g_01280
OG0000816	Prak.g_01030	Prba.g_01278
OG0000817	Prak.g_00931	Prba.g_01275
OG0000818	Prak.g_00930	Prba.g_01274
OG0000819	Prak.g_00928	Prba.g_01272
OG0000820	Prak.g_00927	Prba.g_01271
OG0000821	Prak.g_00926	Prba.g_01270
OG0000822	Prak.g_00925	Prba.g_01269
OG0000823	Prak.g_00922	Prba.g_01266
OG0000824	Prak.g_00921	Prba.g_01265
OG0000825	Prak.g_00919	Prba.g_01263
OG0000826	Prak.g_00918	Prba.g_01262
OG0000827	Prak.g_00917	Prba.g_01261
OG0000828	Prak.g_00915	Prba.g_01259
OG0000829	Prak.g_00383	Prba.g_01234
OG0000830	Prak.g_00712	Prba.g_01225
OG0000831	Prak.g_01220	Prba.g_01222
OG0000832	Prak.g_00603	Prba.g_01221
OG0000833	Prak.g_01255	Prba.g_01214
OG0000834	Prak.g_01214	Prba.g_00749
OG0000835	Prak.g_00362	Prba.g_00745
OG0000836	Prak.g_01241	Prba.g_00743
OG0000837	Prak.g_01328	Prba.g_00729
OG0000838	Prak.g_01551	Prba.g_00096
OG0000839	Prak.g_01552	Prba.g_00095
OG0000840	Prak.g_00723	Prba.g_00090
OG0000841	Prak.g_01194	Prba.g_00083
OG0000842	Prak.g_01188	Prba.g_00079
OG0000843	Prak.g_01186	Prba.g_00077
OG0000844	Prak.g_01185	Prba.g_00076
OG0000845	Prak.g_01184	Prba.g_00075
OG0000846	Prak.g_01183	Prba.g_00074
OG0000847	Prak.g_01182	Prba.g_00073
OG0000848	Prak.g_01181	Prba.g_00072
OG0000849	Prak.g_01180	Prba.g_00071
OG0000850	Prak.g_01179	Prba.g_00070
OG0000851	Prak.g_01176	Prba.g_00068
OG0000852	Prak.g_01173	Prba.g_00065
OG0000853	Prak.g_01171	Prba.g_00063
OG0000854	Prak.g_01170	Prba.g_00062
OG0000855	Prak.g_01169	Prba.g_00060
OG0000856	Prak.g_01168	Prba.g_00059
OG0000857	Prak.g_01167	Prba.g_00058
OG0000858	Prak.g_01164	Prba.g_00056
OG0000859	Prak.g_01163	Prba.g_00055
OG0000860	Prak.g_01162	Prba.g_00054
OG0000861	Prak.g_01161	Prba.g_00053
OG0000862	Prak.g_01160	Prba.g_00052
OG0000863	Prak.g_01158	Prba.g_00051
OG0000864	Prak.g_01157	Prba.g_00050
OG0000865	Prak.g_01156	Prba.g_00049
OG0000866	Prak.g_01155	Prba.g_00048
OG0000867	Prak.g_01153	Prba.g_00045
OG0000868	Prak.g_01151	Prba.g_00043
OG0000869	Prak.g_01150	Prba.g_00042
OG0000870	Prak.g_01147	Prba.g_00041
OG0000871	Prak.g_01146	Prba.g_00040
OG0000872	Prak.g_01144	Prba.g_00039
OG0000873	Prak.g_01143	Prba.g_00038
OG0000874	Prak.g_01142	Prba.g_00037
OG0000875	Prak.g_01140	Prba.g_00036
OG0000876	Prak.g_01138	Prba.g_00034
OG0000877	Prak.g_01137	Prba.g_00033
OG0000878	Prak.g_01136	Prba.g_00032
OG0000879	Prak.g_01135	Prba.g_00031
OG0000880	Prak.g_01134	Prba.g_00030
OG0000881	Prak.g_01133	Prba.g_00029
OG0000882	Prak.g_01132	Prba.g_00028
OG0000883	Prak.g_01131	Prba.g_00027
OG0000884	Prak.g_01130	Prba.g_00026
OG0000885	Prak.g_01129	Prba.g_00025
OG0000886	Prak.g_01128	Prba.g_00024
OG0000887	Prak.g_01127	Prba.g_00023
OG0000888	Prak.g_01126	Prba.g_00022
OG0000889	Prak.g_01125	Prba.g_00021
OG0000890	Prak.g_01124	Prba.g_00020
OG0000891	Prak.g_01123	Prba.g_00019
OG0000892	Prak.g_01122	Prba.g_00018
OG0000893	Prak.g_01121	Prba.g_00017
OG0000894	Prak.g_01120	Prba.g_00015
OG0000895	Prak.g_01119	Prba.g_00014
OG0000896	Prak.g_01117	Prba.g_00012
OG0000897	Prak.g_01116	Prba.g_00011
OG0000898	Prak.g_01115	Prba.g_00010
OG0000899	Prak.g_01114	Prba.g_00009
OG0000900	Prak.g_00593	Prba.g_00007
OG0000901	Prak.g_01571	Prba.g_01167
OG0000902	Prak.g_01266	Prba.g_01181
OG0000903	Prak.g_01267	Prba.g_01182
OG0000904	Prak.g_01268	Prba.g_01183
OG0000905	Prak.g_01269	Prba.g_01184
OG0000906	Prak.g_01270	Prba.g_01185
OG0000907	Prak.g_01272	Prba.g_01187
OG0000908	Prak.g_01273	Prba.g_01188
OG0000909	Prak.g_01274	Prba.g_01189
OG0000910	Prak.g_01275	Prba.g_01190
OG0000911	Prak.g_01276	Prba.g_01191
OG0000912	Prak.g_01279	Prba.g_01194
OG0000913	Prak.g_01280	Prba.g_01195
OG0000914	Prak.g_01281	Prba.g_01196
OG0000915	Prak.g_01284	Prba.g_01198
OG0000916	Prak.g_01285	Prba.g_01199
OG0000917	Prak.g_01286	Prba.g_01200
OG0000918	Prak.g_01287	Prba.g_01201
OG0000919	Prak.g_01288	Prba.g_01202
OG0000920	Prak.g_01289	Prba.g_01203
OG0000921	Prak.g_01292	Prba.g_01205
OG0000922	Prak.g_01293	Prba.g_01206
OG0000923	Prak.g_01305	Prba.g_00214
OG0000924	Prak.g_01304	Prba.g_00213
OG0000925	Prak.g_01301	Prba.g_00210
OG0000926	Prak.g_00460	Prba.g_00209
OG0000927	Prak.g_01237	Prba.g_00208
OG0000928	Prak.g_01490	Prba.g_00206
OG0000929	Prak.g_01215	Prba.g_00204
OG0000930	Prak.g_01197	Prba.g_00202
OG0000931	Prak.g_00909	Prba.g_00201
OG0000932	Prak.g_01234	Prba.g_00198
OG0000933	Prak.g_01331	Prba.g_00194
OG0000934	Prak.g_01332	Prba.g_00193
OG0000935	Prak.g_01333	Prba.g_00192
OG0000936	Prak.g_01334	Prba.g_00191
OG0000937	Prak.g_01335	Prba.g_00190
OG0000938	Prak.g_01336	Prba.g_00189
OG0000939	Prak.g_01337	Prba.g_00188
OG0000940	Prak.g_01338	Prba.g_00187
OG0000941	Prak.g_01339	Prba.g_00186
OG0000942	Prak.g_01340	Prba.g_00185
OG0000943	Prak.g_01341	Prba.g_00184
OG0000944	Prak.g_01342	Prba.g_00183
OG0000945	Prak.g_01343	Prba.g_00182
OG0000946	Prak.g_01344	Prba.g_00181
OG0000947	Prak.g_01345	Prba.g_00180
OG0000948	Prak.g_01346	Prba.g_00179
OG0000949	Prak.g_01347	Prba.g_00178
OG0000950	Prak.g_01824	Prba.g_00154
OG0000951	Prak.g_01374	Prba.g_00115
OG0000952	Prak.g_01375	Prba.g_00114
OG0000953	Prak.g_01376	Prba.g_00113
OG0000954	Prak.g_01377	Prba.g_00112
OG0000955	Prak.g_01378	Prba.g_00111
OG0000956	Prak.g_01380	Prba.g_00109
OG0000957	Prak.g_01381	Prba.g_00108
OG0000958	Prak.g_01382	Prba.g_00107
OG0000959	Prak.g_01383	Prba.g_00106
OG0000960	Prak.g_01384	Prba.g_00105
OG0000961	Prak.g_01385	Prba.g_00720
OG0000962	Prak.g_01386	Prba.g_00719
OG0000963	Prak.g_01387	Prba.g_00718
OG0000964	Prak.g_01388	Prba.g_00717
OG0000965	Prak.g_01389	Prba.g_00715
OG0000966	Prak.g_01390	Prba.g_00714
OG0000967	Prak.g_01393	Prba.g_00711
OG0000968	Prak.g_01394	Prba.g_00710
OG0000969	Prak.g_01395	Prba.g_00709
OG0000970	Prak.g_01396	Prba.g_00708
OG0000971	Prak.g_01397	Prba.g_00707
OG0000972	Prak.g_01398	Prba.g_00706
OG0000973	Prak.g_01400	Prba.g_00704
OG0000974	Prak.g_01401	Prba.g_00703
OG0000975	Prak.g_01402	Prba.g_00702
OG0000976	Prak.g_01403	Prba.g_00701
OG0000977	Prak.g_01404	Prba.g_00700
OG0000978	Prak.g_01405	Prba.g_00699
OG0000979	Prak.g_01406	Prba.g_00698
OG0000980	Prak.g_01407	Prba.g_00697
OG0000981	Prak.g_01408	Prba.g_00696
OG0000982	Prak.g_01409	Prba.g_00695
OG0000983	Prak.g_01410	Prba.g_00694
OG0000984	Prak.g_01414	Prba.g_00690
OG0000985	Prak.g_01415	Prba.g_00689
OG0000986	Prak.g_01416	Prba.g_00688
OG0000987	Prak.g_01418	Prba.g_00686
OG0000988	Prak.g_01419	Prba.g_00685
OG0000989	Prak.g_01420	Prba.g_00684
OG0000990	Prak.g_01421	Prba.g_00683
OG0000991	Prak.g_01422	Prba.g_00682
OG0000992	Prak.g_01423	Prba.g_00681
OG0000993	Prak.g_01424	Prba.g_00680
OG0000994	Prak.g_01425	Prba.g_00679
OG0000995	Prak.g_01426	Prba.g_00678
OG0000996	Prak.g_01427	Prba.g_00677
OG0000997	Prak.g_01429	Prba.g_00350
OG0000998	Prak.g_01435	Prba.g_00347
OG0000999	Prak.g_01437	Prba.g_00345
OG0001000	Prak.g_01439	Prba.g_00344
OG0001001	Prak.g_01441	Prba.g_00343
OG0001002	Prak.g_01443	Prba.g_00341
OG0001003	Prak.g_01444	Prba.g_00340
OG0001004	Prak.g_01445	Prba.g_00339
OG0001005	Prak.g_01446	Prba.g_00338
OG0001006	Prak.g_01448	Prba.g_00336
OG0001007	Prak.g_01449	Prba.g_00335
OG0001008	Prak.g_01450	Prba.g_00334
OG0001009	Prak.g_01451	Prba.g_00333
OG0001010	Prak.g_01452	Prba.g_00332
OG0001011	Prak.g_01453	Prba.g_00331
OG0001012	Prak.g_01454	Prba.g_00330
OG0001013	Prak.g_01455	Prba.g_00329
OG0001014	Prak.g_01456	Prba.g_00328
OG0001015	Prak.g_01457	Prba.g_00327
OG0001016	Prak.g_01458	Prba.g_00326
OG0001017	Prak.g_01459	Prba.g_00325
OG0001018	Prak.g_01460	Prba.g_00324
OG0001019	Prak.g_01461	Prba.g_00323
OG0001020	Prak.g_01462	Prba.g_00322
OG0001021	Prak.g_01463	Prba.g_00321
OG0001022	Prak.g_01464	Prba.g_00320
OG0001023	Prak.g_01465	Prba.g_00319
OG0001024	Prak.g_01467	Prba.g_00317
OG0001025	Prak.g_01468	Prba.g_00316
OG0001026	Prak.g_01469	Prba.g_00315
OG0001027	Prak.g_01470	Prba.g_00314
OG0001028	Prak.g_01473	Prba.g_00313
OG0001029	Prak.g_01474	Prba.g_00312
OG0001030	Prak.g_01477	Prba.g_00309
OG0001031	Prak.g_01478	Prba.g_00308
OG0001032	Prak.g_01588	Prba.g_00300
OG0001033	Prak.g_00590	Prba.g_00293
OG0001034	Prak.g_00860	Prba.g_00266
OG0001035	Prak.g_01638	Prba.g_00232
OG0001036	Prak.g_01639	Prba.g_00231
OG0001037	Prak.g_01646	Prba.g_00619
OG0001038	Prak.g_01647	Prba.g_00618
OG0001039	Prak.g_01648	Prba.g_00617
OG0001040	Prak.g_01649	Prba.g_00616
OG0001041	Prak.g_01651	Prba.g_00614
OG0001042	Prak.g_01652	Prba.g_00613
OG0001043	Prak.g_01653	Prba.g_00612
OG0001044	Prak.g_01654	Prba.g_00611
OG0001045	Prak.g_01655	Prba.g_00610
OG0001046	Prak.g_01657	Prba.g_00609
OG0001047	Prak.g_01658	Prba.g_00608
OG0001048	Prak.g_01659	Prba.g_00606
OG0001049	Prak.g_01660	Prba.g_00605
OG0001050	Prak.g_01661	Prba.g_00604
OG0001051	Prak.g_01662	Prba.g_00603
OG0001052	Prak.g_01663	Prba.g_00602
OG0001053	Prak.g_01664	Prba.g_00601
OG0001054	Prak.g_01665	Prba.g_00600
OG0001055	Prak.g_01666	Prba.g_00599
OG0001056	Prak.g_01667	Prba.g_00598
OG0001057	Prak.g_01669	Prba.g_00596
OG0001058	Prak.g_01670	Prba.g_00595
OG0001059	Prak.g_01671	Prba.g_00594
OG0001060	Prak.g_01672	Prba.g_00593
OG0001061	Prak.g_01673	Prba.g_00592
OG0001062	Prak.g_01674	Prba.g_00591
OG0001063	Prak.g_01675	Prba.g_00590
OG0001064	Prak.g_01676	Prba.g_00589
OG0001065	Prak.g_01677	Prba.g_00588
OG0001066	Prak.g_01678	Prba.g_00587
OG0001067	Prak.g_01679	Prba.g_00586
OG0001068	Prak.g_01680	Prba.g_00585
OG0001069	Prak.g_01683	Prba.g_00582
OG0001070	Prak.g_01685	Prba.g_00580
OG0001071	Prak.g_01686	Prba.g_00579
OG0001072	Prak.g_01687	Prba.g_00578
OG0001073	Prak.g_01688	Prba.g_00577
OG0001074	Prak.g_01689	Prba.g_00576
OG0001075	Prak.g_01691	Prba.g_00574
OG0001076	Prak.g_01693	Prba.g_00573
OG0001077	Prak.g_01694	Prba.g_00572
OG0001078	Prak.g_01695	Prba.g_00571
OG0001079	Prak.g_01696	Prba.g_00570
OG0001080	Prak.g_01697	Prba.g_00569
OG0001081	Prak.g_01698	Prba.g_00568
OG0001082	Prak.g_01699	Prba.g_00567
OG0001083	Prak.g_01700	Prba.g_00566
OG0001084	Prak.g_01701	Prba.g_00565
OG0001085	Prak.g_01702	Prba.g_00564
OG0001086	Prak.g_01708	Prba.g_00357
OG0001087	Prak.g_01710	Prba.g_00358
OG0001088	Prak.g_01711	Prba.g_00359
OG0001089	Prak.g_01714	Prba.g_00361
OG0001090	Prak.g_01715	Prba.g_00362
OG0001091	Prak.g_01716	Prba.g_00363
OG0001092	Prak.g_01717	Prba.g_00364
OG0001093	Prak.g_01718	Prba.g_00365
OG0001094	Prak.g_01719	Prba.g_00366
OG0001095	Prak.g_01720	Prba.g_00367
OG0001096	Prak.g_01721	Prba.g_00368
OG0001097	Prak.g_01722	Prba.g_00369
OG0001098	Prak.g_01723	Prba.g_00370
OG0001099	Prak.g_01724	Prba.g_00371
OG0001100	Prak.g_01725	Prba.g_00372
OG0001101	Prak.g_01726	Prba.g_00373
OG0001102	Prak.g_01730	Prba.g_00376
OG0001103	Prak.g_01731	Prba.g_00377
OG0001104	Prak.g_01734	Prba.g_00378
OG0001105	Prak.g_01733	Prba.g_00380
OG0001106	Prak.g_01729	Prba.g_00382
OG0001107	Prak.g_01728	Prba.g_00383
OG0001108	Prak.g_01727	Prba.g_00384
OG0001109	Prak.g_01737	Prba.g_00387
OG0001110	Prak.g_01739	Prba.g_00389
OG0001111	Prak.g_01740	Prba.g_00390
OG0001112	Prak.g_01741	Prba.g_00391
OG0001113	Prak.g_01742	Prba.g_00392
OG0001114	Prak.g_01743	Prba.g_00393
OG0001115	Prak.g_01744	Prba.g_00394
OG0001116	Prak.g_01745	Prba.g_00395
OG0001117	Prak.g_01746	Prba.g_00396
OG0001118	Prak.g_01747	Prba.g_00397
OG0001119	Prak.g_01748	Prba.g_00398
OG0001120	Prak.g_01749	Prba.g_00399
OG0001121	Prak.g_01750	Prba.g_00400
OG0001122	Prak.g_01751	Prba.g_00401
OG0001123	Prak.g_01752	Prba.g_00402
OG0001124	Prak.g_01753	Prba.g_00403
OG0001125	Prak.g_01754	Prba.g_00404
OG0001126	Prak.g_01755	Prba.g_00405
OG0001127	Prak.g_01756	Prba.g_00406
OG0001128	Prak.g_01757	Prba.g_00407
OG0001129	Prak.g_01758	Prba.g_00408
OG0001130	Prak.g_01759	Prba.g_00409
OG0001131	Prak.g_01760	Prba.g_00410
OG0001132	Prak.g_01761	Prba.g_00411
OG0001133	Prak.g_01762	Prba.g_00412
OG0001134	Prak.g_01763	Prba.g_00413
OG0001135	Prak.g_01764	Prba.g_00414
OG0001136	Prak.g_01765	Prba.g_00415
OG0001137	Prak.g_01766	Prba.g_00416
OG0001138	Prak.g_01767	Prba.g_00417
OG0001139	Prak.g_01768	Prba.g_00418
OG0001140	Prak.g_01769	Prba.g_00419
OG0001141	Prak.g_01771	Prba.g_00421
OG0001142	Prak.g_01772	Prba.g_00422
OG0001143	Prak.g_01773	Prba.g_00423
OG0001144	Prak.g_01775	Prba.g_00425
OG0001145	Prak.g_01777	Prba.g_00427
OG0001146	Prak.g_01778	Prba.g_00428
OG0001147	Prak.g_01781	Prba.g_00430
OG0001148	Prak.g_01782	Prba.g_00431
OG0001149	Prak.g_01783	Prba.g_00432
OG0001150	Prak.g_01786	Prba.g_00435
OG0001151	Prak.g_01787	Prba.g_00436
OG0001152	Prak.g_01788	Prba.g_00437
OG0001153	Prak.g_01789	Prba.g_00438
OG0001154	Prak.g_01790	Prba.g_01048
OG0001155	Prak.g_01791	Prba.g_01049
OG0001156	Prak.g_01792	Prba.g_01050
OG0001157	Prak.g_01794	Prba.g_01052
OG0001158	Prak.g_01796	Prba.g_01053
OG0001159	Prak.g_01797	Prba.g_01054
OG0001160	Prak.g_01798	Prba.g_01055
OG0001161	Prak.g_01802	Prba.g_01059
OG0001162	Prak.g_01803	Prba.g_01060
OG0001163	Prak.g_01804	Prba.g_01061
OG0001164	Prak.g_01805	Prba.g_01062
OG0001165	Prak.g_01806	Prba.g_01063
OG0001166	Prak.g_01807	Prba.g_01064
OG0001167	Prak.g_01808	Prba.g_01065
OG0001168	Prak.g_01810	Prba.g_01067
OG0001169	Prak.g_01811	Prba.g_01068
OG0001170	Prak.g_01815	Prba.g_01070
OG0001171	Prak.g_01816	Prba.g_01071
OG0001172	Prak.g_01817	Prba.g_01072
OG0001173	Prak.g_01819	Prba.g_01074
OG0001174	Prak.g_01821	Prba.g_01076
OG0001175	Prak.g_01823	Prba.g_01078
