Orthogroup	Prak	Pran
OG0000589	Prak.g_01099	Pran.g_01535
OG0000590	Prak.g_01098	Pran.g_01534
OG0000591	Prak.g_01097	Pran.g_01533
OG0000592	Prak.g_01096	Pran.g_01532
OG0000593	Prak.g_01095	Pran.g_01531
OG0000594	Prak.g_01094	Pran.g_01530
OG0000595	Prak.g_01093	Pran.g_01529
OG0000596	Prak.g_01092	Pran.g_01528
OG0000597	Prak.g_01088	Pran.g_01524
OG0000598	Prak.g_01087	Pran.g_01523
OG0000599	Prak.g_01086	Pran.g_01522
OG0000600	Prak.g_01085	Pran.g_01521
OG0000601	Prak.g_01084	Pran.g_01520
OG0000602	Prak.g_01083	Pran.g_01519
OG0000603	Prak.g_01082	Pran.g_01518
OG0000604	Prak.g_01081	Pran.g_01517
OG0000605	Prak.g_01080	Pran.g_01516
OG0000606	Prak.g_01079	Pran.g_01515
OG0000607	Prak.g_01077	Pran.g_01514
OG0000608	Prak.g_01076	Pran.g_01513
OG0000609	Prak.g_01074	Pran.g_01511
OG0000610	Prak.g_01073	Pran.g_01510
OG0000611	Prak.g_00797	Pran.g_01508
OG0000612	Prak.g_00798	Pran.g_01507
OG0000613	Prak.g_00800	Pran.g_01505
OG0000614	Prak.g_00806	Pran.g_01499
OG0000615	Prak.g_00807	Pran.g_01498
OG0000616	Prak.g_00808	Pran.g_01497
OG0000617	Prak.g_00811	Pran.g_01495
OG0000618	Prak.g_00812	Pran.g_01494
OG0000619	Prak.g_00813	Pran.g_01493
OG0000620	Prak.g_00815	Pran.g_01491
OG0000621	Prak.g_00816	Pran.g_01490
OG0000622	Prak.g_00817	Pran.g_01489
OG0000623	Prak.g_00818	Pran.g_01488
OG0000624	Prak.g_00821	Pran.g_01486
OG0000625	Prak.g_00822	Pran.g_01485
OG0000626	Prak.g_00823	Pran.g_01484
OG0000627	Prak.g_00826	Pran.g_01483
OG0000628	Prak.g_00827	Pran.g_01482
OG0000629	Prak.g_00828	Pran.g_01481
OG0000630	Prak.g_00830	Pran.g_01479
OG0000631	Prak.g_00832	Pran.g_01478
OG0000632	Prak.g_01934	Pran.g_01472
OG0000633	Prak.g_00756	Pran.g_01471
OG0000634	Prak.g_00838	Pran.g_01459
OG0000635	Prak.g_01060	Pran.g_01457
OG0000636	Prak.g_01059	Pran.g_01456
OG0000637	Prak.g_01057	Pran.g_01454
OG0000638	Prak.g_01056	Pran.g_01453
OG0000639	Prak.g_01055	Pran.g_01452
OG0000640	Prak.g_01054	Pran.g_01451
OG0000641	Prak.g_01053	Pran.g_01450
OG0000642	Prak.g_01052	Pran.g_01449
OG0000643	Prak.g_01051	Pran.g_01448
OG0000644	Prak.g_01049	Pran.g_01446
OG0000645	Prak.g_01047	Pran.g_01445
OG0000646	Prak.g_01046	Pran.g_01444
OG0000647	Prak.g_01045	Pran.g_01443
OG0000648	Prak.g_01044	Pran.g_01442
OG0000649	Prak.g_01043	Pran.g_01441
OG0000650	Prak.g_01042	Pran.g_01440
OG0000651	Prak.g_01041	Pran.g_01439
OG0000652	Prak.g_01039	Pran.g_01437
OG0000653	Prak.g_01227	Pran.g_01418
OG0000654	Prak.g_00728	Pran.g_01415
OG0000655	Prak.g_00599	Pran.g_01405, Pran.g_01763
OG0000656	Prak.g_01261	Pran.g_01400
OG0000657	Prak.g_00608	Pran.g_01378
OG0000658	Prak.g_00607	Pran.g_01377
OG0000659	Prak.g_00606	Pran.g_01376
OG0000660	Prak.g_00353	Pran.g_01365
OG0000661	Prak.g_00940	Pran.g_01356
OG0000662	Prak.g_00944	Pran.g_01354
OG0000663	Prak.g_00946	Pran.g_01352
OG0000664	Prak.g_00947	Pran.g_01351
OG0000665	Prak.g_00948	Pran.g_01350
OG0000666	Prak.g_01061	Pran.g_01349
OG0000667	Prak.g_00840	Pran.g_01348
OG0000668	Prak.g_00841	Pran.g_01347
OG0000669	Prak.g_00842	Pran.g_01346
OG0000670	Prak.g_00844	Pran.g_01344
OG0000671	Prak.g_00845	Pran.g_01343
OG0000672	Prak.g_00846	Pran.g_01342
OG0000673	Prak.g_00847	Pran.g_01341
OG0000674	Prak.g_00848	Pran.g_01340
OG0000675	Prak.g_00849	Pran.g_01339
OG0000676	Prak.g_00851	Pran.g_01337
OG0000677	Prak.g_00853	Pran.g_01335
OG0000678	Prak.g_00854	Pran.g_01334
OG0000679	Prak.g_00855	Pran.g_01333
OG0000680	Prak.g_00856	Pran.g_01332
OG0000681	Prak.g_00857	Pran.g_01331
OG0000682	Prak.g_00858	Pran.g_01330
OG0000683	Prak.g_00859	Pran.g_01329
OG0000684	Prak.g_00861	Pran.g_01328
OG0000685	Prak.g_00862	Pran.g_01327
OG0000686	Prak.g_00863	Pran.g_01326
OG0000687	Prak.g_00864	Pran.g_01325
OG0000688	Prak.g_00865	Pran.g_01324
OG0000689	Prak.g_00866	Pran.g_01323
OG0000690	Prak.g_00867	Pran.g_01322
OG0000691	Prak.g_00869	Pran.g_01320
OG0000692	Prak.g_00870	Pran.g_01319
OG0000693	Prak.g_00871	Pran.g_01318
OG0000694	Prak.g_00872	Pran.g_01317
OG0000695	Prak.g_00873	Pran.g_01316
OG0000696	Prak.g_00874	Pran.g_01315
OG0000697	Prak.g_00876	Pran.g_01313
OG0000698	Prak.g_00877	Pran.g_01312
OG0000699	Prak.g_00881	Pran.g_01309
OG0000700	Prak.g_00882	Pran.g_01308
OG0000701	Prak.g_00884	Pran.g_01307
OG0000702	Prak.g_00885	Pran.g_01306
OG0000703	Prak.g_00886	Pran.g_01305
OG0000704	Prak.g_00887	Pran.g_01304
OG0000705	Prak.g_00889	Pran.g_01302
OG0000706	Prak.g_00890	Pran.g_01301
OG0000707	Prak.g_00891	Pran.g_01300
OG0000708	Prak.g_00892	Pran.g_01299
OG0000709	Prak.g_00893	Pran.g_01298
OG0000710	Prak.g_00894	Pran.g_01297
OG0000711	Prak.g_00895	Pran.g_01296
OG0000712	Prak.g_00896	Pran.g_01295
OG0000713	Prak.g_00897	Pran.g_01294
OG0000714	Prak.g_00901	Pran.g_01292
OG0000715	Prak.g_00902	Pran.g_01291
OG0000716	Prak.g_00903	Pran.g_01290
OG0000717	Prak.g_00904	Pran.g_01289
OG0000718	Prak.g_00905	Pran.g_01287
OG0000719	Prak.g_00907	Pran.g_01285
OG0000720	Prak.g_00911	Pran.g_01283
OG0000721	Prak.g_00912	Pran.g_01282
OG0000722	Prak.g_00748	Pran.g_00413
OG0000723	Prak.g_00753	Pran.g_00418
OG0000724	Prak.g_00759	Pran.g_00421
OG0000725	Prak.g_00761	Pran.g_00422
OG0000726	Prak.g_00762	Pran.g_00423
OG0000727	Prak.g_00764	Pran.g_00424
OG0000728	Prak.g_00765	Pran.g_00425
OG0000729	Prak.g_00767	Pran.g_00426
OG0000730	Prak.g_00768	Pran.g_00427
OG0000731	Prak.g_00770	Pran.g_00429
OG0000732	Prak.g_00771	Pran.g_00430
OG0000733	Prak.g_00772	Pran.g_00431
OG0000734	Prak.g_00773	Pran.g_00432
OG0000735	Prak.g_00774	Pran.g_00433
OG0000736	Prak.g_00776	Pran.g_00435
OG0000737	Prak.g_00777	Pran.g_00436
OG0000738	Prak.g_00779	Pran.g_00438
OG0000739	Prak.g_00780	Pran.g_00439
OG0000740	Prak.g_00781	Pran.g_00440
OG0000741	Prak.g_00783	Pran.g_00442
OG0000742	Prak.g_00784	Pran.g_00443
OG0000743	Prak.g_00788	Pran.g_00446
OG0000744	Prak.g_00789	Pran.g_00447
OG0000745	Prak.g_00791	Pran.g_00449
OG0000746	Prak.g_00792	Pran.g_00450
OG0000747	Prak.g_00793	Pran.g_00451
OG0000748	Prak.g_00794	Pran.g_00452
OG0000749	Prak.g_00795	Pran.g_00453
OG0000750	Prak.g_00796	Pran.g_00454
OG0000751	Prak.g_01069	Pran.g_00456
OG0000752	Prak.g_01068	Pran.g_00457
OG0000753	Prak.g_01067	Pran.g_00458
OG0000754	Prak.g_01066	Pran.g_00459
OG0000755	Prak.g_01064	Pran.g_00461
OG0000756	Prak.g_01063	Pran.g_00462
OG0000757	Prak.g_01062	Pran.g_00463
OG0000758	Prak.g_00949	Pran.g_00464
OG0000759	Prak.g_00950	Pran.g_00465
OG0000760	Prak.g_00951	Pran.g_00466
OG0000761	Prak.g_00952	Pran.g_00467
OG0000762	Prak.g_00954	Pran.g_00469
OG0000763	Prak.g_00955	Pran.g_00470
OG0000764	Prak.g_00956	Pran.g_00471
OG0000765	Prak.g_00957	Pran.g_00472
OG0000766	Prak.g_00958	Pran.g_00473
OG0000767	Prak.g_00959	Pran.g_00474
OG0000768	Prak.g_00960	Pran.g_00475
OG0000769	Prak.g_00961	Pran.g_00476
OG0000770	Prak.g_00963	Pran.g_00477
OG0000771	Prak.g_00964	Pran.g_00478
OG0000772	Prak.g_01023	Pran.g_00479
OG0000773	Prak.g_00966	Pran.g_00481
OG0000774	Prak.g_00967	Pran.g_00482
OG0000775	Prak.g_00968	Pran.g_00483
OG0000776	Prak.g_00970	Pran.g_00484
OG0000777	Prak.g_00971	Pran.g_00485
OG0000778	Prak.g_00972	Pran.g_00486
OG0000779	Prak.g_00974	Pran.g_00488
OG0000780	Prak.g_00975	Pran.g_00489
OG0000781	Prak.g_00976	Pran.g_00490
OG0000782	Prak.g_00978	Pran.g_00492
OG0000783	Prak.g_00979	Pran.g_00493
OG0000784	Prak.g_00980	Pran.g_00494
OG0000785	Prak.g_00981	Pran.g_00495
OG0000786	Prak.g_00982	Pran.g_00496
OG0000787	Prak.g_00984	Pran.g_00498
OG0000788	Prak.g_00985	Pran.g_00499
OG0000789	Prak.g_00986	Pran.g_00500
OG0000790	Prak.g_00987	Pran.g_00501
OG0000791	Prak.g_00988	Pran.g_00502
OG0000792	Prak.g_01238	Pran.g_00503
OG0000793	Prak.g_00990	Pran.g_00504
OG0000794	Prak.g_00991	Pran.g_00505
OG0000795	Prak.g_00992	Pran.g_00506
OG0000796	Prak.g_00995	Pran.g_00508
OG0000797	Prak.g_00996	Pran.g_00510
OG0000798	Prak.g_00997	Pran.g_00511
OG0000799	Prak.g_00998	Pran.g_00512
OG0000800	Prak.g_00999	Pran.g_00513
OG0000801	Prak.g_01000	Pran.g_00514
OG0000802	Prak.g_01002	Pran.g_00516
OG0000803	Prak.g_01003	Pran.g_00517
OG0000804	Prak.g_01007	Pran.g_00537
OG0000805	Prak.g_01009	Pran.g_00539
OG0000806	Prak.g_01010	Pran.g_00540
OG0000807	Prak.g_01011	Pran.g_00541
OG0000808	Prak.g_01012	Pran.g_00542
OG0000809	Prak.g_01018	Pran.g_00546
OG0000810	Prak.g_01020	Pran.g_00547
OG0000811	Prak.g_01021	Pran.g_00548
OG0000812	Prak.g_01022	Pran.g_00549
OG0000813	Prak.g_01025	Pran.g_00550
OG0000814	Prak.g_01026	Pran.g_00551
OG0000815	Prak.g_01027	Pran.g_00552
OG0000816	Prak.g_01030	Pran.g_00554
OG0000817	Prak.g_00931	Pran.g_00557
OG0000818	Prak.g_00930	Pran.g_00558
OG0000819	Prak.g_00928	Pran.g_00560
OG0000820	Prak.g_00927	Pran.g_00561
OG0000821	Prak.g_00926	Pran.g_00562
OG0000822	Prak.g_00925	Pran.g_00563
OG0000823	Prak.g_00922	Pran.g_00566
OG0000824	Prak.g_00921	Pran.g_00567
OG0000825	Prak.g_00919	Pran.g_00569
OG0000826	Prak.g_00918	Pran.g_00570
OG0000827	Prak.g_00917	Pran.g_00571
OG0000828	Prak.g_00915	Pran.g_00573
OG0000829	Prak.g_00383	Pran.g_00154
OG0000830	Prak.g_00712	Pran.g_00144
OG0000831	Prak.g_01220	Pran.g_00141
OG0000832	Prak.g_00603	Pran.g_00140
OG0000833	Prak.g_01255	Pran.g_00133
OG0000834	Prak.g_01214	Pran.g_00129
OG0000835	Prak.g_00362	Pran.g_00125
OG0000836	Prak.g_01241	Pran.g_00123
OG0000837	Prak.g_01328	Pran.g_00110
OG0000838	Prak.g_01551	Pran.g_00092
OG0000839	Prak.g_01552	Pran.g_00091
OG0000840	Prak.g_00723	Pran.g_00085
OG0000841	Prak.g_01194	Pran.g_00078
OG0000842	Prak.g_01188	Pran.g_00075
OG0000843	Prak.g_01186	Pran.g_00073
OG0000844	Prak.g_01185	Pran.g_00072
OG0000845	Prak.g_01184	Pran.g_00071
OG0000846	Prak.g_01183	Pran.g_00070
OG0000847	Prak.g_01182	Pran.g_00069
OG0000848	Prak.g_01181	Pran.g_00068
OG0000849	Prak.g_01180	Pran.g_00067
OG0000850	Prak.g_01179	Pran.g_00066
OG0000851	Prak.g_01176	Pran.g_00064
OG0000852	Prak.g_01173	Pran.g_00061
OG0000853	Prak.g_01171	Pran.g_00059
OG0000854	Prak.g_01170	Pran.g_00058
OG0000855	Prak.g_01169	Pran.g_00057
OG0000856	Prak.g_01168	Pran.g_00056
OG0000857	Prak.g_01167	Pran.g_00055
OG0000858	Prak.g_01164	Pran.g_00053
OG0000859	Prak.g_01163	Pran.g_00052
OG0000860	Prak.g_01162	Pran.g_00051
OG0000861	Prak.g_01161	Pran.g_00050
OG0000862	Prak.g_01160	Pran.g_00049
OG0000863	Prak.g_01158	Pran.g_00048
OG0000864	Prak.g_01157	Pran.g_00047
OG0000865	Prak.g_01156	Pran.g_00046
OG0000866	Prak.g_01155	Pran.g_00045
OG0000867	Prak.g_01153	Pran.g_00042
OG0000868	Prak.g_01151	Pran.g_00040
OG0000869	Prak.g_01150	Pran.g_00039
OG0000870	Prak.g_01147	Pran.g_00038
OG0000871	Prak.g_01146	Pran.g_00037
OG0000872	Prak.g_01144	Pran.g_00036
OG0000873	Prak.g_01143	Pran.g_00035
OG0000874	Prak.g_01142	Pran.g_00034
OG0000875	Prak.g_01140	Pran.g_00033
OG0000876	Prak.g_01138	Pran.g_00031
OG0000877	Prak.g_01137	Pran.g_00030
OG0000878	Prak.g_01136	Pran.g_00029
OG0000879	Prak.g_01135	Pran.g_00028
OG0000880	Prak.g_01134	Pran.g_00027
OG0000881	Prak.g_01133	Pran.g_00026
OG0000882	Prak.g_01132	Pran.g_00025
OG0000883	Prak.g_01131	Pran.g_00024
OG0000884	Prak.g_01130	Pran.g_00023
OG0000885	Prak.g_01129	Pran.g_00022
OG0000886	Prak.g_01128	Pran.g_00021
OG0000887	Prak.g_01127	Pran.g_00020
OG0000888	Prak.g_01126	Pran.g_00019
OG0000889	Prak.g_01125	Pran.g_00018
OG0000890	Prak.g_01124	Pran.g_00017
OG0000891	Prak.g_01123	Pran.g_00016
OG0000892	Prak.g_01122	Pran.g_00015
OG0000893	Prak.g_01121	Pran.g_00014
OG0000894	Prak.g_01120	Pran.g_00012
OG0000895	Prak.g_01119	Pran.g_00011
OG0000896	Prak.g_01117	Pran.g_00009
OG0000897	Prak.g_01116	Pran.g_00008
OG0000898	Prak.g_01115	Pran.g_00007
OG0000899	Prak.g_01114	Pran.g_00006
OG0000900	Prak.g_00593	Pran.g_00004
OG0000901	Prak.g_01571	Pran.g_00899
OG0000902	Prak.g_01266	Pran.g_00887
OG0000903	Prak.g_01267	Pran.g_00886
OG0000904	Prak.g_01268	Pran.g_00885
OG0000905	Prak.g_01269	Pran.g_00884
OG0000906	Prak.g_01270	Pran.g_00883
OG0000907	Prak.g_01272	Pran.g_00881
OG0000908	Prak.g_01273	Pran.g_00880
OG0000909	Prak.g_01274	Pran.g_00879
OG0000910	Prak.g_01275	Pran.g_00878
OG0000911	Prak.g_01276	Pran.g_00877
OG0000912	Prak.g_01279	Pran.g_00874
OG0000913	Prak.g_01280	Pran.g_00873
OG0000914	Prak.g_01281	Pran.g_00872
OG0000915	Prak.g_01284	Pran.g_00870
OG0000916	Prak.g_01285	Pran.g_00869
OG0000917	Prak.g_01286	Pran.g_00868
OG0000918	Prak.g_01287	Pran.g_00867
OG0000919	Prak.g_01288	Pran.g_00866
OG0000920	Prak.g_01289	Pran.g_00865
OG0000921	Prak.g_01292	Pran.g_00863
OG0000922	Prak.g_01293	Pran.g_00862
OG0000923	Prak.g_01305	Pran.g_00855
OG0000925	Prak.g_01301	Pran.g_00854
OG0000926	Prak.g_00460	Pran.g_00853
OG0000927	Prak.g_01237	Pran.g_00852
OG0000928	Prak.g_01490	Pran.g_00850
OG0000929	Prak.g_01215	Pran.g_00848
OG0000930	Prak.g_01197	Pran.g_00847
OG0000931	Prak.g_00909	Pran.g_00846
OG0000932	Prak.g_01234	Pran.g_00843
OG0000933	Prak.g_01331	Pran.g_00839
OG0000934	Prak.g_01332	Pran.g_00838
OG0000935	Prak.g_01333	Pran.g_00837
OG0000936	Prak.g_01334	Pran.g_00836
OG0000937	Prak.g_01335	Pran.g_00835
OG0000938	Prak.g_01336	Pran.g_00834
OG0000939	Prak.g_01337	Pran.g_00833
OG0000940	Prak.g_01338	Pran.g_00832
OG0000941	Prak.g_01339	Pran.g_00831
OG0000942	Prak.g_01340	Pran.g_00830
OG0000943	Prak.g_01341	Pran.g_00829
OG0000944	Prak.g_01342	Pran.g_00828
OG0000945	Prak.g_01343	Pran.g_00827
OG0000946	Prak.g_01344	Pran.g_00826
OG0000947	Prak.g_01345	Pran.g_00825
OG0000948	Prak.g_01346	Pran.g_00824
OG0000949	Prak.g_01347	Pran.g_00823
OG0000950	Prak.g_01824	Pran.g_00822
OG0000951	Prak.g_01374	Pran.g_00751
OG0000952	Prak.g_01375	Pran.g_00750
OG0000953	Prak.g_01376	Pran.g_00749
OG0000954	Prak.g_01377	Pran.g_00748
OG0000955	Prak.g_01378	Pran.g_00747
OG0000956	Prak.g_01380	Pran.g_00745
OG0000957	Prak.g_01381	Pran.g_00744
OG0000958	Prak.g_01382	Pran.g_00743
OG0000959	Prak.g_01383	Pran.g_00742
OG0000960	Prak.g_01384	Pran.g_00741
OG0000961	Prak.g_01385	Pran.g_00740
OG0000962	Prak.g_01386	Pran.g_00739
OG0000963	Prak.g_01387	Pran.g_00738
OG0000964	Prak.g_01388	Pran.g_00737
OG0000965	Prak.g_01389	Pran.g_00735
OG0000966	Prak.g_01390	Pran.g_00734
OG0000967	Prak.g_01393	Pran.g_00731
OG0000968	Prak.g_01394	Pran.g_00730
OG0000969	Prak.g_01395	Pran.g_00729
OG0000970	Prak.g_01396	Pran.g_00728
OG0000971	Prak.g_01397	Pran.g_00727
OG0000972	Prak.g_01398	Pran.g_00726
OG0000973	Prak.g_01400	Pran.g_00724
OG0000974	Prak.g_01401	Pran.g_00723
OG0000975	Prak.g_01402	Pran.g_00722
OG0000976	Prak.g_01403	Pran.g_00721
OG0000977	Prak.g_01404	Pran.g_00720
OG0000978	Prak.g_01405	Pran.g_00719
OG0000979	Prak.g_01406	Pran.g_00718
OG0000980	Prak.g_01407	Pran.g_00717
OG0000981	Prak.g_01408	Pran.g_00716
OG0000982	Prak.g_01409	Pran.g_00715
OG0000983	Prak.g_01410	Pran.g_00714
OG0000984	Prak.g_01414	Pran.g_00710
OG0000985	Prak.g_01415	Pran.g_00709
OG0000986	Prak.g_01416	Pran.g_00708
OG0000987	Prak.g_01418	Pran.g_00706
OG0000988	Prak.g_01419	Pran.g_00705
OG0000989	Prak.g_01420	Pran.g_00704
OG0000990	Prak.g_01421	Pran.g_00703
OG0000991	Prak.g_01422	Pran.g_00702
OG0000992	Prak.g_01423	Pran.g_00701
OG0000993	Prak.g_01424	Pran.g_00700
OG0000994	Prak.g_01425	Pran.g_00699
OG0000995	Prak.g_01426	Pran.g_00698
OG0000996	Prak.g_01427	Pran.g_00697
OG0000997	Prak.g_01429	Pran.g_00695
OG0000998	Prak.g_01435	Pran.g_00692
OG0000999	Prak.g_01437	Pran.g_00690
OG0001000	Prak.g_01439	Pran.g_00689
OG0001001	Prak.g_01441	Pran.g_00688
OG0001002	Prak.g_01443	Pran.g_00686
OG0001003	Prak.g_01444	Pran.g_00685
OG0001004	Prak.g_01445	Pran.g_00684
OG0001005	Prak.g_01446	Pran.g_00683
OG0001006	Prak.g_01448	Pran.g_00681
OG0001007	Prak.g_01449	Pran.g_00680
OG0001008	Prak.g_01450	Pran.g_00679
OG0001009	Prak.g_01451	Pran.g_00678
OG0001010	Prak.g_01452	Pran.g_00677
OG0001011	Prak.g_01453	Pran.g_00676
OG0001012	Prak.g_01454	Pran.g_00675
OG0001013	Prak.g_01455	Pran.g_00674
OG0001014	Prak.g_01456	Pran.g_00673
OG0001015	Prak.g_01457	Pran.g_00672
OG0001016	Prak.g_01458	Pran.g_00671
OG0001017	Prak.g_01459	Pran.g_00670
OG0001018	Prak.g_01460	Pran.g_00669
OG0001019	Prak.g_01461	Pran.g_00668
OG0001020	Prak.g_01462	Pran.g_00667
OG0001021	Prak.g_01463	Pran.g_00666
OG0001022	Prak.g_01464	Pran.g_00665
OG0001023	Prak.g_01465	Pran.g_00664
OG0001024	Prak.g_01467	Pran.g_00662
OG0001025	Prak.g_01468	Pran.g_00661
OG0001026	Prak.g_01469	Pran.g_00660
OG0001027	Prak.g_01470	Pran.g_00659
OG0001028	Prak.g_01473	Pran.g_00658
OG0001029	Prak.g_01474	Pran.g_00657
OG0001030	Prak.g_01477	Pran.g_00654
OG0001031	Prak.g_01478	Pran.g_00653
OG0001032	Prak.g_01588	Pran.g_00646
OG0001033	Prak.g_00590	Pran.g_00636
OG0001034	Prak.g_00860	Pran.g_00598
OG0001035	Prak.g_01638	Pran.g_00964
OG0001036	Prak.g_01639	Pran.g_00965
OG0001037	Prak.g_01646	Pran.g_00971
OG0001038	Prak.g_01647	Pran.g_00972
OG0001039	Prak.g_01648	Pran.g_00973
OG0001040	Prak.g_01649	Pran.g_00974
OG0001041	Prak.g_01651	Pran.g_00976
OG0001042	Prak.g_01652	Pran.g_00977
OG0001043	Prak.g_01653	Pran.g_00978
OG0001044	Prak.g_01654	Pran.g_00979
OG0001045	Prak.g_01655	Pran.g_00980
OG0001046	Prak.g_01657	Pran.g_00981
OG0001047	Prak.g_01658	Pran.g_00982
OG0001048	Prak.g_01659	Pran.g_00984
OG0001049	Prak.g_01660	Pran.g_00985
OG0001050	Prak.g_01661	Pran.g_00986
OG0001051	Prak.g_01662	Pran.g_00987
OG0001052	Prak.g_01663	Pran.g_00988
OG0001053	Prak.g_01664	Pran.g_00989
OG0001054	Prak.g_01665	Pran.g_00990
OG0001055	Prak.g_01666	Pran.g_00991
OG0001056	Prak.g_01667	Pran.g_00992
OG0001057	Prak.g_01669	Pran.g_00994
OG0001058	Prak.g_01670	Pran.g_00995
OG0001059	Prak.g_01671	Pran.g_00996
OG0001060	Prak.g_01672	Pran.g_00997
OG0001061	Prak.g_01673	Pran.g_00998
OG0001062	Prak.g_01674	Pran.g_00999
OG0001063	Prak.g_01675	Pran.g_01000
OG0001064	Prak.g_01676	Pran.g_01001
OG0001065	Prak.g_01677	Pran.g_01002
OG0001066	Prak.g_01678	Pran.g_01003
OG0001067	Prak.g_01679	Pran.g_01004
OG0001068	Prak.g_01680	Pran.g_01005
OG0001069	Prak.g_01683	Pran.g_01008
OG0001070	Prak.g_01685	Pran.g_01010
OG0001071	Prak.g_01686	Pran.g_01011
OG0001072	Prak.g_01687	Pran.g_01012
OG0001073	Prak.g_01688	Pran.g_01013
OG0001074	Prak.g_01689	Pran.g_01014
OG0001075	Prak.g_01691	Pran.g_01015
OG0001076	Prak.g_01693	Pran.g_01017
OG0001077	Prak.g_01694	Pran.g_01018
OG0001078	Prak.g_01695	Pran.g_01019
OG0001079	Prak.g_01696	Pran.g_01020
OG0001080	Prak.g_01697	Pran.g_01021
OG0001081	Prak.g_01698	Pran.g_01022
OG0001082	Prak.g_01699	Pran.g_01023
OG0001083	Prak.g_01700	Pran.g_01024
OG0001084	Prak.g_01701	Pran.g_01025
OG0001085	Prak.g_01702	Pran.g_01026
OG0001086	Prak.g_01708	Pran.g_01032
OG0001087	Prak.g_01710	Pran.g_01033
OG0001088	Prak.g_01711	Pran.g_01034
OG0001089	Prak.g_01714	Pran.g_01036
OG0001090	Prak.g_01715	Pran.g_01037
OG0001091	Prak.g_01716	Pran.g_01038
OG0001092	Prak.g_01717	Pran.g_01039
OG0001093	Prak.g_01718	Pran.g_01040
OG0001094	Prak.g_01719	Pran.g_01041
OG0001095	Prak.g_01720	Pran.g_01042
OG0001096	Prak.g_01721	Pran.g_01044
OG0001097	Prak.g_01722	Pran.g_01045
OG0001098	Prak.g_01723	Pran.g_01046
OG0001099	Prak.g_01724	Pran.g_01047
OG0001100	Prak.g_01725	Pran.g_01048
OG0001101	Prak.g_01726	Pran.g_01049
OG0001102	Prak.g_01730	Pran.g_01052
OG0001103	Prak.g_01731	Pran.g_01053
OG0001104	Prak.g_01734	Pran.g_01054
OG0001105	Prak.g_01733	Pran.g_01055
OG0001106	Prak.g_01729	Pran.g_01057
OG0001107	Prak.g_01728	Pran.g_01058
OG0001108	Prak.g_01727	Pran.g_01059
OG0001109	Prak.g_01737	Pran.g_01062
OG0001110	Prak.g_01739	Pran.g_01064
OG0001111	Prak.g_01740	Pran.g_01065
OG0001112	Prak.g_01741	Pran.g_01066
OG0001113	Prak.g_01742	Pran.g_01067
OG0001114	Prak.g_01743	Pran.g_01069
OG0001115	Prak.g_01744	Pran.g_01070
OG0001116	Prak.g_01745	Pran.g_01071
OG0001117	Prak.g_01746	Pran.g_01072
OG0001118	Prak.g_01747	Pran.g_01073
OG0001119	Prak.g_01748	Pran.g_01074
OG0001120	Prak.g_01749	Pran.g_01075
OG0001121	Prak.g_01750	Pran.g_01076
OG0001122	Prak.g_01751	Pran.g_01077
OG0001123	Prak.g_01752	Pran.g_01078
OG0001124	Prak.g_01753	Pran.g_01079
OG0001125	Prak.g_01754	Pran.g_01080
OG0001126	Prak.g_01755	Pran.g_01081
OG0001127	Prak.g_01756	Pran.g_01082
OG0001128	Prak.g_01757	Pran.g_01083
OG0001129	Prak.g_01758	Pran.g_01084
OG0001130	Prak.g_01759	Pran.g_01085
OG0001131	Prak.g_01760	Pran.g_01086
OG0001132	Prak.g_01761	Pran.g_01087
OG0001133	Prak.g_01762	Pran.g_01088
OG0001134	Prak.g_01763	Pran.g_01089
OG0001135	Prak.g_01764	Pran.g_01090
OG0001136	Prak.g_01765	Pran.g_01091
OG0001137	Prak.g_01766	Pran.g_01092
OG0001138	Prak.g_01767	Pran.g_01093
OG0001139	Prak.g_01768	Pran.g_01094
OG0001140	Prak.g_01769	Pran.g_01095
OG0001141	Prak.g_01771	Pran.g_01097
OG0001142	Prak.g_01772	Pran.g_01098
OG0001143	Prak.g_01773	Pran.g_01099
OG0001144	Prak.g_01775	Pran.g_01101
OG0001145	Prak.g_01777	Pran.g_01103
OG0001146	Prak.g_01778	Pran.g_01104
OG0001147	Prak.g_01781	Pran.g_01106
OG0001148	Prak.g_01782	Pran.g_01107
OG0001149	Prak.g_01783	Pran.g_01108
OG0001150	Prak.g_01786	Pran.g_01111
OG0001151	Prak.g_01787	Pran.g_01112
OG0001152	Prak.g_01788	Pran.g_01113
OG0001153	Prak.g_01789	Pran.g_01114
OG0001154	Prak.g_01790	Pran.g_01115
OG0001155	Prak.g_01791	Pran.g_01116
OG0001156	Prak.g_01792	Pran.g_01117
OG0001157	Prak.g_01794	Pran.g_01119
OG0001158	Prak.g_01796	Pran.g_01120
OG0001159	Prak.g_01797	Pran.g_01121
OG0001160	Prak.g_01798	Pran.g_01122
OG0001161	Prak.g_01802	Pran.g_01125
OG0001162	Prak.g_01803	Pran.g_01126
OG0001163	Prak.g_01804	Pran.g_01127
OG0001164	Prak.g_01805	Pran.g_01128
OG0001165	Prak.g_01806	Pran.g_01129
OG0001166	Prak.g_01807	Pran.g_01130
OG0001167	Prak.g_01808	Pran.g_01131
OG0001168	Prak.g_01810	Pran.g_01133
OG0001169	Prak.g_01811	Pran.g_01134
OG0001170	Prak.g_01815	Pran.g_01136
OG0001171	Prak.g_01816	Pran.g_01137
