Orthogroup	Praf	Praw
OG0000582	Praf.g_00765	Praw.g_00144
OG0000583	Praf.g_00766	Praw.g_00145
OG0000584	Praf.g_00767	Praw.g_00146
OG0000585	Praf.g_00769	Praw.g_00148
OG0000586	Praf.g_00771	Praw.g_00149
OG0000587	Praf.g_00773	Praw.g_00150
OG0000588	Praf.g_01663	Praw.g_00154
OG0000589	Praf.g_01666	Praw.g_00157
OG0000590	Praf.g_01667	Praw.g_00158
OG0000591	Praf.g_01674	Praw.g_00161
OG0000592	Praf.g_01675	Praw.g_00162
OG0000593	Praf.g_01688	Praw.g_00168
OG0000594	Praf.g_01689	Praw.g_00169
OG0000595	Praf.g_01690	Praw.g_01888
OG0000596	Praf.g_01695	Praw.g_01884
OG0000597	Praf.g_01698	Praw.g_01882
OG0000598	Praf.g_01699	Praw.g_01881
OG0000599	Praf.g_01709	Praw.g_01878
OG0000600	Praf.g_01710	Praw.g_01877
OG0000601	Praf.g_01711	Praw.g_01876
OG0000602	Praf.g_01716	Praw.g_01874
OG0000603	Praf.g_01717	Praw.g_01873
OG0000604	Praf.g_01718	Praw.g_01872
OG0000605	Praf.g_01720	Praw.g_01871
OG0000606	Praf.g_01727	Praw.g_01868
OG0000607	Praf.g_01730	Praw.g_01865
OG0000608	Praf.g_01731	Praw.g_01864
OG0000609	Praf.g_01733	Praw.g_01863
OG0000610	Praf.g_01741	Praw.g_01858
OG0000611	Praf.g_01744	Praw.g_01855
OG0000612	Praf.g_01745	Praw.g_01854
OG0000613	Praf.g_02344	Praw.g_01849
OG0000614	Praf.g_01207	Praw.g_01830
OG0000615	Praf.g_01489	Praw.g_01822
OG0000616	Praf.g_02767	Praw.g_01818
OG0000617	Praf.g_01308	Praw.g_01803
OG0000618	Praf.g_01309	Praw.g_01802
OG0000619	Praf.g_01310	Praw.g_01801
OG0000620	Praf.g_01314	Praw.g_01798
OG0000621	Praf.g_01315	Praw.g_01797
OG0000622	Praf.g_01316	Praw.g_01796
OG0000623	Praf.g_01317	Praw.g_01795
OG0000624	Praf.g_01318	Praw.g_01794
OG0000625	Praf.g_01319	Praw.g_01793
OG0000626	Praf.g_01320	Praw.g_01792
OG0000627	Praf.g_01441	Praw.g_01791
OG0000628	Praf.g_01440	Praw.g_01790
OG0000629	Praf.g_01437	Praw.g_01789
OG0000630	Praf.g_01433	Praw.g_01786
OG0000631	Praf.g_01429	Praw.g_01706
OG0000632	Praf.g_01428	Praw.g_01705
OG0000633	Praf.g_01427	Praw.g_01704
OG0000634	Praf.g_01526	Praw.g_01701
OG0000635	Praf.g_01527	Praw.g_01700
OG0000636	Praf.g_01529	Praw.g_01698
OG0000637	Praf.g_01531	Praw.g_01696
OG0000638	Praf.g_01532	Praw.g_01695
OG0000639	Praf.g_01533	Praw.g_01694
OG0000640	Praf.g_01534	Praw.g_01693
OG0000641	Praf.g_01538	Praw.g_01689
OG0000642	Praf.g_01539	Praw.g_01688
OG0000643	Praf.g_01540	Praw.g_01687
OG0000644	Praf.g_01541	Praw.g_01686
OG0000645	Praf.g_01542	Praw.g_01685
OG0000646	Praf.g_01545	Praw.g_01683
OG0000647	Praf.g_01547	Praw.g_01682
OG0000648	Praf.g_01549	Praw.g_01680
OG0000649	Praf.g_01550	Praw.g_01679
OG0000650	Praf.g_01551	Praw.g_01678
OG0000651	Praf.g_01552	Praw.g_01677
OG0000652	Praf.g_01553	Praw.g_01676
OG0000653	Praf.g_01557	Praw.g_01674
OG0000654	Praf.g_01558	Praw.g_01673
OG0000655	Praf.g_01559	Praw.g_01672
OG0000656	Praf.g_01562	Praw.g_01669
OG0000657	Praf.g_01592	Praw.g_01663
OG0000658	Praf.g_01594	Praw.g_01662
OG0000659	Praf.g_01595	Praw.g_01661
OG0000660	Praf.g_01599	Praw.g_01657
OG0000661	Praf.g_01601	Praw.g_01655
OG0000662	Praf.g_01603	Praw.g_01653
OG0000663	Praf.g_01606	Praw.g_01651
OG0000664	Praf.g_01607	Praw.g_01650
OG0000665	Praf.g_01620	Praw.g_01646
OG0000666	Praf.g_01622	Praw.g_01645
OG0000667	Praf.g_01629	Praw.g_01641
OG0000668	Praf.g_01339	Praw.g_01611
OG0000669	Praf.g_01638	Praw.g_01605
OG0000670	Praf.g_00961	Praw.g_01603
OG0000671	Praf.g_01456	Praw.g_01601
OG0000672	Praf.g_01459	Praw.g_01599
OG0000673	Praf.g_01462	Praw.g_01596
OG0000674	Praf.g_01464	Praw.g_01594
OG0000675	Praf.g_01465	Praw.g_01593
OG0000676	Praf.g_01467	Praw.g_01591
OG0000677	Praf.g_01469	Praw.g_01590
OG0000678	Praf.g_01475	Praw.g_01588
OG0000679	Praf.g_01494	Praw.g_01584
OG0000680	Praf.g_01495	Praw.g_01583
OG0000681	Praf.g_01497	Praw.g_01581
OG0000682	Praf.g_01498	Praw.g_01580
OG0000683	Praf.g_01499	Praw.g_01579
OG0000684	Praf.g_01512	Praw.g_01577
OG0000685	Praf.g_01510	Praw.g_01575
OG0000686	Praf.g_01509	Praw.g_01574
OG0000687	Praf.g_01508	Praw.g_01573
OG0000688	Praf.g_01515	Praw.g_01570
OG0000689	Praf.g_01516	Praw.g_01569
OG0000690	Praf.g_01517	Praw.g_01568
OG0000691	Praf.g_01519	Praw.g_01567
OG0000692	Praf.g_01520	Praw.g_01565
OG0000693	Praf.g_01522	Praw.g_01564
OG0000694	Praf.g_01523	Praw.g_01563
OG0000695	Praf.g_01425	Praw.g_01561
OG0000696	Praf.g_01424	Praw.g_01560
OG0000697	Praf.g_01422	Praw.g_01559
OG0000698	Praf.g_01419	Praw.g_01556
OG0000699	Praf.g_01417	Praw.g_01555
OG0000700	Praf.g_01416	Praw.g_01554
OG0000701	Praf.g_01415	Praw.g_01553
OG0000702	Praf.g_01408	Praw.g_01551
OG0000703	Praf.g_01407	Praw.g_01550
OG0000704	Praf.g_01405	Praw.g_01549
OG0000705	Praf.g_01399	Praw.g_01545
OG0000706	Praf.g_01398	Praw.g_01544
OG0000707	Praf.g_01397	Praw.g_01543
OG0000708	Praf.g_01395	Praw.g_01542
OG0000709	Praf.g_01388	Praw.g_01538
OG0000710	Praf.g_01383, Praf.g_01384	Praw.g_01535
OG0000711	Praf.g_01360	Praw.g_01518
OG0000712	Praf.g_01359	Praw.g_01516
OG0000713	Praf.g_01358	Praw.g_01515
OG0000714	Praf.g_01355	Praw.g_01514
OG0000715	Praf.g_01353	Praw.g_01512
OG0000716	Praf.g_01349	Praw.g_01510
OG0000717	Praf.g_01348	Praw.g_01509
OG0000718	Praf.g_01343	Praw.g_01498
OG0000719	Praf.g_01341	Praw.g_01496
OG0000720	Praf.g_01328	Praw.g_01487
OG0000721	Praf.g_01327	Praw.g_01485
OG0000722	Praf.g_01326	Praw.g_01484
OG0000723	Praf.g_01322	Praw.g_01481
OG0000724	Praf.g_01279	Praw.g_01472
OG0000725	Praf.g_01270	Praw.g_01466
OG0000726	Praf.g_01269	Praw.g_01465
OG0000727	Praf.g_01268	Praw.g_01464
OG0000728	Praf.g_01267	Praw.g_01462
OG0000729	Praf.g_00162	Praw.g_01416
OG0000730	Praf.g_02056	Praw.g_00172
OG0000731	Praf.g_02047	Praw.g_00176
OG0000732	Praf.g_00055	Praw.g_00183
OG0000733	Praf.g_02698	Praw.g_00202
OG0000734	Praf.g_00233	Praw.g_00219
OG0000735	Praf.g_00822	Praw.g_00221
OG0000736	Praf.g_00823	Praw.g_00222
OG0000737	Praf.g_00824	Praw.g_00223
OG0000738	Praf.g_00830	Praw.g_00227
OG0000739	Praf.g_00832	Praw.g_00228
OG0000740	Praf.g_00833	Praw.g_00229
OG0000741	Praf.g_00836	Praw.g_00230
OG0000742	Praf.g_00853	Praw.g_00233
OG0000743	Praf.g_00855	Praw.g_00235
OG0000744	Praf.g_00856	Praw.g_00236
OG0000745	Praf.g_00858	Praw.g_00237
OG0000746	Praf.g_00860	Praw.g_00239
OG0000747	Praf.g_00861	Praw.g_00240
OG0000748	Praf.g_00873	Praw.g_00243
OG0000749	Praf.g_00874	Praw.g_00244
OG0000750	Praf.g_00875	Praw.g_00245
OG0000751	Praf.g_00880	Praw.g_00247
OG0000752	Praf.g_00882	Praw.g_00249
OG0000753	Praf.g_00885	Praw.g_00252
OG0000754	Praf.g_00914	Praw.g_00255
OG0000755	Praf.g_00921	Praw.g_00258
OG0000756	Praf.g_00922	Praw.g_00259
OG0000757	Praf.g_00929	Praw.g_00265
OG0000758	Praf.g_00930	Praw.g_00266
OG0000759	Praf.g_00931	Praw.g_00267
OG0000760	Praf.g_00932	Praw.g_00268
OG0000761	Praf.g_00933	Praw.g_00269
OG0000762	Praf.g_00913	Praw.g_00270
OG0000763	Praf.g_00911	Praw.g_00272
OG0000764	Praf.g_00910	Praw.g_00273
OG0000765	Praf.g_00895	Praw.g_00282
OG0000766	Praf.g_00894	Praw.g_00283
OG0000767	Praf.g_00892	Praw.g_00285
OG0000768	Praf.g_00891	Praw.g_00286
OG0000769	Praf.g_00887	Praw.g_00288
OG0000770	Praf.g_00937	Praw.g_00290
OG0000771	Praf.g_01285	Praw.g_00904
OG0000772	Praf.g_00548	Praw.g_00954
OG0000773	Praf.g_00808	Praw.g_00970
OG0000774	Praf.g_00804	Praw.g_00972
OG0000775	Praf.g_00802	Praw.g_00976
OG0000776	Praf.g_00801	Praw.g_00977
OG0000777	Praf.g_00800	Praw.g_00978
OG0000778	Praf.g_00799	Praw.g_00979
OG0000779	Praf.g_00794	Praw.g_00983
OG0000780	Praf.g_00791	Praw.g_00984
OG0000781	Praf.g_00787	Praw.g_00987
OG0000782	Praf.g_00786	Praw.g_00988
OG0000783	Praf.g_00785	Praw.g_00989
OG0000784	Praf.g_00784	Praw.g_00990
OG0000785	Praf.g_00782	Praw.g_00992
OG0000786	Praf.g_00777	Praw.g_00994
OG0000787	Praf.g_00776	Praw.g_00995
OG0000788	Praf.g_01996	Praw.g_01002
OG0000789	Praf.g_01001	Praw.g_01006
OG0000790	Praf.g_00579	Praw.g_01021
OG0000791	Praf.g_00577	Praw.g_01023
OG0000792	Praf.g_00576	Praw.g_01024
OG0000793	Praf.g_00572	Praw.g_01027
OG0000794	Praf.g_00571	Praw.g_01028
OG0000795	Praf.g_00570	Praw.g_01029
OG0000796	Praf.g_00566	Praw.g_01033
OG0000797	Praf.g_00565	Praw.g_01034
OG0000798	Praf.g_02276	Praw.g_01057
OG0000799	Praf.g_01765	Praw.g_01101
OG0000800	Praf.g_01766	Praw.g_01100
OG0000801	Praf.g_01767	Praw.g_01099
OG0000802	Praf.g_01773	Praw.g_01097
OG0000803	Praf.g_01779	Praw.g_01095
OG0000804	Praf.g_01781	Praw.g_01094
OG0000805	Praf.g_01783	Praw.g_01092
OG0000806	Praf.g_01785	Praw.g_01090
OG0000807	Praf.g_01787	Praw.g_01089
OG0000808	Praf.g_01788	Praw.g_01088
OG0000809	Praf.g_01792	Praw.g_01085
OG0000810	Praf.g_01793	Praw.g_01084
OG0000811	Praf.g_01801	Praw.g_01077
OG0000812	Praf.g_01803	Praw.g_01075
OG0000813	Praf.g_01804	Praw.g_00343
OG0000814	Praf.g_01806	Praw.g_00345
OG0000815	Praf.g_01807	Praw.g_00346
OG0000816	Praf.g_01809	Praw.g_00348
OG0000817	Praf.g_01810	Praw.g_00349
OG0000818	Praf.g_01822	Praw.g_00354
OG0000819	Praf.g_01823	Praw.g_00355
OG0000820	Praf.g_01824	Praw.g_00356
OG0000821	Praf.g_01831	Praw.g_00359
OG0000822	Praf.g_01833	Praw.g_00360
OG0000823	Praf.g_01834	Praw.g_00361
OG0000824	Praf.g_01838	Praw.g_00364
OG0000825	Praf.g_01839	Praw.g_00365
OG0000826	Praf.g_01840	Praw.g_00366
OG0000827	Praf.g_01841	Praw.g_00367
OG0000828	Praf.g_01844	Praw.g_00371
OG0000829	Praf.g_01845	Praw.g_00372
OG0000830	Praf.g_01846	Praw.g_00373
OG0000831	Praf.g_01849	Praw.g_00375
OG0000832	Praf.g_00542	Praw.g_00381
OG0000833	Praf.g_00534	Praw.g_00389
OG0000834	Praf.g_00533	Praw.g_00390
OG0000835	Praf.g_00532	Praw.g_00391
OG0000836	Praf.g_00530	Praw.g_00392
OG0000837	Praf.g_00529	Praw.g_00393
OG0000838	Praf.g_00525	Praw.g_00395
OG0000839	Praf.g_00524	Praw.g_00396
OG0000840	Praf.g_00523	Praw.g_00397
OG0000841	Praf.g_00522	Praw.g_00398
OG0000842	Praf.g_00521	Praw.g_00399
OG0000843	Praf.g_00520	Praw.g_00400
OG0000844	Praf.g_00518	Praw.g_00401
OG0000845	Praf.g_00517	Praw.g_00402
OG0000846	Praf.g_00516	Praw.g_00403
OG0000847	Praf.g_00515	Praw.g_00404
OG0000848	Praf.g_00513	Praw.g_00405
OG0000849	Praf.g_00512	Praw.g_00406
OG0000850	Praf.g_00511	Praw.g_00408
OG0000851	Praf.g_00508	Praw.g_00409
OG0000852	Praf.g_00507	Praw.g_00410
OG0000853	Praf.g_00502	Praw.g_00414
OG0000854	Praf.g_00500	Praw.g_00416
OG0000855	Praf.g_00499	Praw.g_00417
OG0000856	Praf.g_01677	Praw.g_00430
OG0000857	Praf.g_01546	Praw.g_00458
OG0000858	Praf.g_00490	Praw.g_00509
OG0000859	Praf.g_00489	Praw.g_00510
OG0000860	Praf.g_00478	Praw.g_00517
OG0000861	Praf.g_00477	Praw.g_00518
OG0000862	Praf.g_00475	Praw.g_00519
OG0000863	Praf.g_00472	Praw.g_00521
OG0000864	Praf.g_00471	Praw.g_00522
OG0000865	Praf.g_00470	Praw.g_00523
OG0000866	Praf.g_00469	Praw.g_00524
OG0000867	Praf.g_00468	Praw.g_00525
OG0000868	Praf.g_00466	Praw.g_00526
OG0000869	Praf.g_00463	Praw.g_00530
OG0000870	Praf.g_00458	Praw.g_00535
OG0000871	Praf.g_00457	Praw.g_00536
OG0000872	Praf.g_00455	Praw.g_00537
OG0000873	Praf.g_00452	Praw.g_00540
OG0000874	Praf.g_00448	Praw.g_00543
OG0000875	Praf.g_00447	Praw.g_00544
OG0000876	Praf.g_00446	Praw.g_00545
OG0000877	Praf.g_00443	Praw.g_00547
OG0000878	Praf.g_00442	Praw.g_00548
OG0000879	Praf.g_00441	Praw.g_00549
OG0000880	Praf.g_00440	Praw.g_00550
OG0000881	Praf.g_00434	Praw.g_00554
OG0000882	Praf.g_00429	Praw.g_00559
OG0000883	Praf.g_00427	Praw.g_00561
OG0000884	Praf.g_00425	Praw.g_00563
OG0000885	Praf.g_00424	Praw.g_00564
OG0000886	Praf.g_00423	Praw.g_00565
OG0000887	Praf.g_00422	Praw.g_00566
OG0000888	Praf.g_00420	Praw.g_00568
OG0000889	Praf.g_00418	Praw.g_00570
OG0000890	Praf.g_00405	Praw.g_00571
OG0000891	Praf.g_00404	Praw.g_00572
OG0000892	Praf.g_00402	Praw.g_01921
OG0000893	Praf.g_02202	Praw.g_01917
OG0000894	Praf.g_02199	Praw.g_01915
OG0000895	Praf.g_02195	Praw.g_01912
OG0000896	Praf.g_02194	Praw.g_01911
OG0000897	Praf.g_02192	Praw.g_01909
OG0000898	Praf.g_02191	Praw.g_01908
OG0000899	Praf.g_02190	Praw.g_01907
OG0000900	Praf.g_02189	Praw.g_01906
OG0000901	Praf.g_02185	Praw.g_01903
OG0000902	Praf.g_02183	Praw.g_01901
OG0000903	Praf.g_02170	Praw.g_01898
OG0000904	Praf.g_02175	Praw.g_01896
OG0000905	Praf.g_02177	Praw.g_01892
OG0000906	Praf.g_02179	Praw.g_01891
OG0000907	Praf.g_02163	Praw.g_00138
OG0000908	Praf.g_02160	Praw.g_00135
OG0000909	Praf.g_02159	Praw.g_00134
OG0000910	Praf.g_02158	Praw.g_00133
OG0000911	Praf.g_02156	Praw.g_00131
OG0000912	Praf.g_02155	Praw.g_00130
OG0000913	Praf.g_02154	Praw.g_00129
OG0000914	Praf.g_02153	Praw.g_00128
OG0000915	Praf.g_02152	Praw.g_00127
OG0000916	Praf.g_02151	Praw.g_00126
OG0000917	Praf.g_02150	Praw.g_00125
OG0000918	Praf.g_02149	Praw.g_00124
OG0000919	Praf.g_02148	Praw.g_00123
OG0000920	Praf.g_02147	Praw.g_00122
OG0000921	Praf.g_02146	Praw.g_00121
OG0000922	Praf.g_02145	Praw.g_00120
OG0000923	Praf.g_02141	Praw.g_00116
OG0000924	Praf.g_02140	Praw.g_00115
OG0000925	Praf.g_02139	Praw.g_00114
OG0000926	Praf.g_02138	Praw.g_00113
OG0000927	Praf.g_02136	Praw.g_00111
OG0000928	Praf.g_02135	Praw.g_00110
OG0000929	Praf.g_02134	Praw.g_00109
OG0000930	Praf.g_02133	Praw.g_00108
OG0000931	Praf.g_02132	Praw.g_00107
OG0000932	Praf.g_02131	Praw.g_00106
OG0000933	Praf.g_02126	Praw.g_00102
OG0000934	Praf.g_02124	Praw.g_00100
OG0000935	Praf.g_02123	Praw.g_00099
OG0000936	Praf.g_02122	Praw.g_00098
OG0000937	Praf.g_02121	Praw.g_00097
OG0000938	Praf.g_02118	Praw.g_00095
OG0000939	Praf.g_02117	Praw.g_00094
OG0000940	Praf.g_02106	Praw.g_00087
OG0000941	Praf.g_02104	Praw.g_00085
OG0000942	Praf.g_02102	Praw.g_00083
OG0000943	Praf.g_02101	Praw.g_00082
OG0000944	Praf.g_02099	Praw.g_00081
OG0000945	Praf.g_02097	Praw.g_00080
OG0000946	Praf.g_02082	Praw.g_00076
OG0000947	Praf.g_02079	Praw.g_00074
OG0000948	Praf.g_02078	Praw.g_00073
OG0000949	Praf.g_02075	Praw.g_00070
OG0000950	Praf.g_02383	Praw.g_00065
OG0000951	Praf.g_02388	Praw.g_00061
OG0000952	Praf.g_02393	Praw.g_00057
OG0000953	Praf.g_02397	Praw.g_00054
OG0000954	Praf.g_00195	Praw.g_00050
OG0000955	Praf.g_00194	Praw.g_00049
OG0000956	Praf.g_00192	Praw.g_00047
OG0000957	Praf.g_00180	Praw.g_00041
OG0000958	Praf.g_00179	Praw.g_00040
OG0000959	Praf.g_00175	Praw.g_00036
OG0000960	Praf.g_00174	Praw.g_00035
OG0000961	Praf.g_00165	Praw.g_00033
OG0000962	Praf.g_00163	Praw.g_00031
OG0000963	Praf.g_00157	Praw.g_00027
OG0000964	Praf.g_00156	Praw.g_00026
OG0000965	Praf.g_00155	Praw.g_00025
OG0000966	Praf.g_00089	Praw.g_00018
OG0000967	Praf.g_00082	Praw.g_00014
OG0000968	Praf.g_00077	Praw.g_00012
OG0000969	Praf.g_00075	Praw.g_00011
OG0000970	Praf.g_00074	Praw.g_00010
OG0000971	Praf.g_00072	Praw.g_00009
OG0000972	Praf.g_00071	Praw.g_00008
OG0000973	Praf.g_00070	Praw.g_00007
OG0000974	Praf.g_00069	Praw.g_00006
OG0000975	Praf.g_00068	Praw.g_00005
OG0000976	Praf.g_00067	Praw.g_00004
OG0000977	Praf.g_00064	Praw.g_00003
OG0000978	Praf.g_00063	Praw.g_00002
OG0000979	Praf.g_00060	Praw.g_01192
OG0000980	Praf.g_00056	Praw.g_01190
OG0000981	Praf.g_00053	Praw.g_01188
OG0000982	Praf.g_02657	Praw.g_01186
OG0000983	Praf.g_02658	Praw.g_01185
OG0000984	Praf.g_02659	Praw.g_01184
OG0000985	Praf.g_02663	Praw.g_01181
OG0000986	Praf.g_02665	Praw.g_01179
OG0000987	Praf.g_02667	Praw.g_01178
OG0000988	Praf.g_02671	Praw.g_01175
OG0000989	Praf.g_02680	Praw.g_01171
OG0000990	Praf.g_02702	Praw.g_01168
OG0000991	Praf.g_02716	Praw.g_01167
OG0000992	Praf.g_02719	Praw.g_01165
OG0000993	Praf.g_02720	Praw.g_01164
OG0000994	Praf.g_02723	Praw.g_01163
OG0000995	Praf.g_02730	Praw.g_01159
OG0000996	Praf.g_02743	Praw.g_01158
OG0000997	Praf.g_02753	Praw.g_01157
OG0000998	Praf.g_02755	Praw.g_01155
OG0000999	Praf.g_02756	Praw.g_01154
OG0001000	Praf.g_02759	Praw.g_01151
OG0001001	Praf.g_02764	Praw.g_01149
OG0001002	Praf.g_02770	Praw.g_01145
OG0001003	Praf.g_02772	Praw.g_01144
OG0001004	Praf.g_02773	Praw.g_01143
OG0001005	Praf.g_02775	Praw.g_01142
OG0001006	Praf.g_02781	Praw.g_01138
OG0001007	Praf.g_02783	Praw.g_01136
OG0001008	Praf.g_01988	Praw.g_00710
OG0001009	Praf.g_00032	Praw.g_01401
OG0001010	Praf.g_00033	Praw.g_01400
OG0001011	Praf.g_00035	Praw.g_01399
OG0001012	Praf.g_02654	Praw.g_01385
OG0001013	Praf.g_02603	Praw.g_01380
OG0001014	Praf.g_02597	Praw.g_01377
OG0001015	Praf.g_02596	Praw.g_01376
OG0001016	Praf.g_00316	Praw.g_01361
OG0001017	Praf.g_00310	Praw.g_01357
OG0001018	Praf.g_00308	Praw.g_01354
OG0001019	Praf.g_00296	Praw.g_01345
OG0001020	Praf.g_00268	Praw.g_01344
OG0001021	Praf.g_00264	Praw.g_01343
OG0001022	Praf.g_00259	Praw.g_01341
OG0001023	Praf.g_00258	Praw.g_01340
OG0001024	Praf.g_00254	Praw.g_01337
OG0001025	Praf.g_00247	Praw.g_01331
OG0001026	Praf.g_00230	Praw.g_01324
OG0001027	Praf.g_00225	Praw.g_01323
OG0001028	Praf.g_00223	Praw.g_01321
OG0001029	Praf.g_00221	Praw.g_01320
OG0001030	Praf.g_02408	Praw.g_01305
OG0001031	Praf.g_02497	Praw.g_01249
OG0001032	Praf.g_02500	Praw.g_01248
OG0001033	Praf.g_02533	Praw.g_01227
OG0001034	Praf.g_00385	Praw.g_01199
OG0001035	Praf.g_02243	Praw.g_00879
OG0001036	Praf.g_02247	Praw.g_00875
OG0001037	Praf.g_02249	Praw.g_00874
OG0001038	Praf.g_02277	Praw.g_00856
OG0001039	Praf.g_02280	Praw.g_00853
OG0001040	Praf.g_02283	Praw.g_00851
OG0001041	Praf.g_02288	Praw.g_00847
OG0001042	Praf.g_02316	Praw.g_00830
OG0001043	Praf.g_02318	Praw.g_00829
OG0001044	Praf.g_02055	Praw.g_00797
OG0001045	Praf.g_02044	Praw.g_00789
OG0001046	Praf.g_00495	Praw.g_00754
OG0001047	Praf.g_01986	Praw.g_00708
OG0001048	Praf.g_01985	Praw.g_00707
OG0001049	Praf.g_01982	Praw.g_00705
OG0001050	Praf.g_01981	Praw.g_00704
OG0001051	Praf.g_01980	Praw.g_00703
OG0001052	Praf.g_01911	Praw.g_00676
OG0001053	Praf.g_00598	Praw.g_00665
OG0001054	Praf.g_00615	Praw.g_00650
OG0001055	Praf.g_00636	Praw.g_00631
OG0001056	Praf.g_00665	Praw.g_00612
OG0001057	Praf.g_00675	Praw.g_00607
OG0001058	Praf.g_00689	Praw.g_00599
OG0001059	Praf.g_00693	Praw.g_00595
OG0001060	Praf.g_00700	Praw.g_00588
OG0001061	Praf.g_00717	Praw.g_00575
OG0001062	Praf.g_00719	Praw.g_01923
OG0001063	Praf.g_00723	Praw.g_01925
OG0001064	Praf.g_00724	Praw.g_01926
OG0001065	Praf.g_00725	Praw.g_01927
OG0001066	Praf.g_00726	Praw.g_01928
OG0001067	Praf.g_00728	Praw.g_01929
OG0001068	Praf.g_00729	Praw.g_01930
OG0001069	Praf.g_00730	Praw.g_01931
OG0001070	Praf.g_00734	Praw.g_01934
OG0001071	Praf.g_00735	Praw.g_01935
OG0001073	Praf.g_00758	Praw.g_00140
OG0001074	Praf.g_01659	Praw.g_00151
OG0001075	Praf.g_01661	Praw.g_00152
OG0001076	Praf.g_01669	Praw.g_00160
OG0001077	Praf.g_01680	Praw.g_00164
OG0001078	Praf.g_01693	Praw.g_01886
OG0001079	Praf.g_01713	Praw.g_01875
OG0001080	Praf.g_01722	Praw.g_01869
OG0001081	Praf.g_01728	Praw.g_01867
OG0001082	Praf.g_01729	Praw.g_01866
OG0001083	Praf.g_01737	Praw.g_01861
OG0001084	Praf.g_01738	Praw.g_01860
OG0001085	Praf.g_01749	Praw.g_01852
OG0001086	Praf.g_01751	Praw.g_01851
OG0001087	Praf.g_01225	Praw.g_01834
OG0001088	Praf.g_01221	Praw.g_01833
OG0001089	Praf.g_01124	Praw.g_01825
OG0001090	Praf.g_01303	Praw.g_01808
OG0001091	Praf.g_01305	Praw.g_01806
OG0001092	Praf.g_01307	Praw.g_01805
OG0001093	Praf.g_01311	Praw.g_01800
OG0001094	Praf.g_01524	Praw.g_01703
OG0001095	Praf.g_01543	Praw.g_01684
OG0001096	Praf.g_01560	Praw.g_01671
OG0001097	Praf.g_01602	Praw.g_01654
OG0001098	Praf.g_01444	Praw.g_01639
OG0001099	Praf.g_00222	Praw.g_01608
OG0001100	Praf.g_01454	Praw.g_01604
OG0001101	Praf.g_01455	Praw.g_01602
OG0001102	Praf.g_01458	Praw.g_01600
OG0001103	Praf.g_01460	Praw.g_01598
OG0001104	Praf.g_01511	Praw.g_01576
OG0001105	Praf.g_01506	Praw.g_01572
OG0001106	Praf.g_01404	Praw.g_01548
OG0001107	Praf.g_01394	Praw.g_01541
OG0001108	Praf.g_01387	Praw.g_01537
OG0001109	Praf.g_01385	Praw.g_01536
OG0001110	Praf.g_01382	Praw.g_01534
OG0001111	Praf.g_01380	Praw.g_01533
OG0001112	Praf.g_01378	Praw.g_01532
OG0001113	Praf.g_01377	Praw.g_01531
OG0001114	Praf.g_01376	Praw.g_01530
OG0001115	Praf.g_01374	Praw.g_01528
OG0001116	Praf.g_01372	Praw.g_01527
OG0001117	Praf.g_01371	Praw.g_01526
OG0001118	Praf.g_01370	Praw.g_01525
OG0001119	Praf.g_01369	Praw.g_01524
OG0001120	Praf.g_01366	Praw.g_01522
OG0001122	Praf.g_01340	Praw.g_01495
OG0001123	Praf.g_01333	Praw.g_01491
OG0001124	Praf.g_01331	Praw.g_01489
OG0001125	Praf.g_01329	Praw.g_01488
OG0001126	Praf.g_01287	Praw.g_01478
OG0001127	Praf.g_01286	Praw.g_01477
OG0001128	Praf.g_01283	Praw.g_01475
OG0001129	Praf.g_01281	Praw.g_01474
OG0001130	Praf.g_01280	Praw.g_01473
OG0001131	Praf.g_01296	Praw.g_01437
OG0001132	Praf.g_01652	Praw.g_01427
OG0001133	Praf.g_01671	Praw.g_00187
OG0001134	Praf.g_02690	Praw.g_00201
OG0001135	Praf.g_02692	Praw.g_00204
OG0001136	Praf.g_00852	Praw.g_00231
OG0001137	Praf.g_00872	Praw.g_00242
OG0001138	Praf.g_00923	Praw.g_00260
OG0001139	Praf.g_00925	Praw.g_00261
OG0001140	Praf.g_00926	Praw.g_00262
OG0001141	Praf.g_00927	Praw.g_00263
OG0001142	Praf.g_00928	Praw.g_00264
OG0001143	Praf.g_00912	Praw.g_00271
OG0001144	Praf.g_00904	Praw.g_00276
OG0001145	Praf.g_00806	Praw.g_00971
OG0001146	Praf.g_00790	Praw.g_00985
OG0001147	Praf.g_01897	Praw.g_01001
OG0001148	Praf.g_00582	Praw.g_01018
OG0001149	Praf.g_00581	Praw.g_01019
OG0001150	Praf.g_00580	Praw.g_01020
OG0001151	Praf.g_00568	Praw.g_01031
OG0001152	Praf.g_00567	Praw.g_01032
OG0001153	Praf.g_01842	Praw.g_00368
OG0001154	Praf.g_01843	Praw.g_00370
OG0001155	Praf.g_00540	Praw.g_00382
OG0001156	Praf.g_00537	Praw.g_00385
OG0001157	Praf.g_01653	Praw.g_00386
OG0001158	Praf.g_00536	Praw.g_00387
OG0001159	Praf.g_00535	Praw.g_00388
OG0001160	Praf.g_00504	Praw.g_00412
OG0001161	Praf.g_01650	Praw.g_00423
OG0001162	Praf.g_01145	Praw.g_00434
OG0001163	Praf.g_00492	Praw.g_00507
OG0001164	Praf.g_00487	Praw.g_00511
OG0001165	Praf.g_00484	Praw.g_00514
