Orthogroup	Praf	Syag
OG0000570	Praf.g_00713	Syag.g_00297
OG0000571	Praf.g_00716	Syag.g_00301
OG0000572	Praf.g_00733	Syag.g_00320, Syag.g_00251
OG0000573	Praf.g_00740	Syag.g_00329
OG0000574	Praf.g_00741	Syag.g_00330
OG0000575	Praf.g_00751	Syag.g_00335
OG0000576	Praf.g_00753	Syag.g_00337
OG0000577	Praf.g_00754	Syag.g_00338
OG0000578	Praf.g_00755	Syag.g_00339
OG0000579	Praf.g_00756	Syag.g_00340
OG0000580	Praf.g_00757	Syag.g_00341
OG0000581	Praf.g_00761	Syag.g_00348
OG0000582	Praf.g_00765	Syag.g_00353
OG0000583	Praf.g_00766	Syag.g_00354
OG0000584	Praf.g_00767	Syag.g_00355
OG0000585	Praf.g_00769	Syag.g_00357
OG0000586	Praf.g_00771	Syag.g_00358
OG0000587	Praf.g_00773	Syag.g_00360
OG0000588	Praf.g_01663	Syag.g_00371
OG0000589	Praf.g_01666	Syag.g_00375
OG0000590	Praf.g_01667	Syag.g_00376
OG0000591	Praf.g_01674	Syag.g_00383
OG0000592	Praf.g_01675	Syag.g_00384
OG0000593	Praf.g_01688	Syag.g_00406
OG0000594	Praf.g_01689	Syag.g_00407
OG0000595	Praf.g_01690	Syag.g_00408
OG0000596	Praf.g_01695	Syag.g_00413
OG0000597	Praf.g_01698	Syag.g_00416
OG0000598	Praf.g_01699	Syag.g_00417
OG0000599	Praf.g_01709	Syag.g_00424
OG0000600	Praf.g_01710	Syag.g_00425
OG0000601	Praf.g_01711	Syag.g_00426
OG0000602	Praf.g_01716	Syag.g_00431
OG0000603	Praf.g_01717	Syag.g_00432
OG0000604	Praf.g_01718	Syag.g_00434
OG0000605	Praf.g_01720	Syag.g_00522
OG0000606	Praf.g_01727	Syag.g_00550
OG0000607	Praf.g_01730	Syag.g_00553
OG0000608	Praf.g_01731	Syag.g_00554
OG0000609	Praf.g_01733	Syag.g_00556
OG0000610	Praf.g_01741	Syag.g_00580
OG0000611	Praf.g_01744	Syag.g_00583
OG0000612	Praf.g_01745	Syag.g_00584
OG0000613	Praf.g_02344	Syag.g_02533
OG0000614	Praf.g_01207	Syag.g_01004
OG0000615	Praf.g_01489	Syag.g_00630
OG0000616	Praf.g_02767	Syag.g_02255
OG0000617	Praf.g_01308	Syag.g_00915
OG0000618	Praf.g_01309	Syag.g_00914
OG0000619	Praf.g_01310	Syag.g_00913
OG0000620	Praf.g_01314	Syag.g_00906
OG0000621	Praf.g_01315	Syag.g_00905
OG0000622	Praf.g_01316	Syag.g_00904
OG0000623	Praf.g_01317	Syag.g_00903
OG0000624	Praf.g_01318	Syag.g_00901
OG0000625	Praf.g_01319	Syag.g_00900
OG0000626	Praf.g_01320	Syag.g_00899
OG0000627	Praf.g_01441	Syag.g_00756
OG0000628	Praf.g_01440	Syag.g_00757
OG0000629	Praf.g_01437	Syag.g_00761
OG0000630	Praf.g_01433	Syag.g_00765
OG0000631	Praf.g_01429	Syag.g_00772
OG0000632	Praf.g_01428	Syag.g_00773
OG0000633	Praf.g_01427	Syag.g_00774
OG0000634	Praf.g_01526	Syag.g_00663
OG0000635	Praf.g_01527	Syag.g_00664
OG0000636	Praf.g_01529	Syag.g_00666
OG0000637	Praf.g_01531	Syag.g_00668
OG0000638	Praf.g_01532	Syag.g_00669
OG0000639	Praf.g_01533	Syag.g_00670
OG0000640	Praf.g_01534	Syag.g_00671
OG0000641	Praf.g_01538	Syag.g_00675
OG0000642	Praf.g_01539	Syag.g_00676
OG0000643	Praf.g_01540	Syag.g_00677
OG0000644	Praf.g_01541	Syag.g_00678
OG0000645	Praf.g_01542	Syag.g_00680
OG0000646	Praf.g_01545	Syag.g_00683
OG0000647	Praf.g_01547	Syag.g_00685
OG0000648	Praf.g_01549	Syag.g_00694
OG0000649	Praf.g_01550	Syag.g_00695
OG0000650	Praf.g_01551	Syag.g_00696
OG0000651	Praf.g_01552	Syag.g_00697
OG0000652	Praf.g_01553	Syag.g_00698
OG0000653	Praf.g_01557	Syag.g_00700
OG0000654	Praf.g_01558	Syag.g_00701
OG0000655	Praf.g_01559	Syag.g_00702
OG0000656	Praf.g_01562	Syag.g_00705
OG0000657	Praf.g_01592	Syag.g_00719
OG0000658	Praf.g_01594	Syag.g_00721
OG0000659	Praf.g_01595	Syag.g_00722
OG0000660	Praf.g_01599	Syag.g_00726
OG0000661	Praf.g_01601	Syag.g_00728
OG0000662	Praf.g_01603	Syag.g_00730
OG0000663	Praf.g_01606	Syag.g_00733
OG0000664	Praf.g_01607	Syag.g_00734
OG0000665	Praf.g_01620	Syag.g_00456
OG0000666	Praf.g_01622	Syag.g_00445
OG0000667	Praf.g_01629	Syag.g_00574
OG0000668	Praf.g_01339	Syag.g_00868
OG0000669	Praf.g_01638	Syag.g_00600
OG0000670	Praf.g_00961	Syag.g_00399
OG0000671	Praf.g_01456	Syag.g_00604
OG0000672	Praf.g_01459	Syag.g_00607
OG0000673	Praf.g_01462	Syag.g_00610
OG0000674	Praf.g_01464	Syag.g_00612
OG0000675	Praf.g_01465	Syag.g_00613
OG0000676	Praf.g_01467	Syag.g_00615
OG0000677	Praf.g_01469	Syag.g_00616
OG0000678	Praf.g_01475	Syag.g_00622
OG0000679	Praf.g_01494	Syag.g_00633
OG0000680	Praf.g_01495	Syag.g_00634
OG0000681	Praf.g_01497	Syag.g_00637
OG0000682	Praf.g_01498	Syag.g_00638
OG0000683	Praf.g_01499	Syag.g_00639
OG0000684	Praf.g_01512	Syag.g_00641
OG0000685	Praf.g_01510	Syag.g_00643
OG0000686	Praf.g_01509	Syag.g_00644
OG0000687	Praf.g_01508	Syag.g_00645
OG0000688	Praf.g_01515	Syag.g_00651
OG0000689	Praf.g_01516	Syag.g_00653
OG0000690	Praf.g_01517	Syag.g_00654
OG0000691	Praf.g_01519	Syag.g_00655
OG0000692	Praf.g_01520	Syag.g_00656
OG0000693	Praf.g_01522	Syag.g_00658
OG0000694	Praf.g_01523	Syag.g_00659
OG0000695	Praf.g_01425	Syag.g_00776
OG0000696	Praf.g_01424	Syag.g_00777
OG0000697	Praf.g_01422	Syag.g_00778
OG0000698	Praf.g_01419	Syag.g_00781
OG0000699	Praf.g_01417	Syag.g_00782
OG0000700	Praf.g_01416	Syag.g_00783
OG0000701	Praf.g_01415	Syag.g_00784
OG0000702	Praf.g_01408	Syag.g_00792
OG0000703	Praf.g_01407	Syag.g_00793
OG0000704	Praf.g_01405	Syag.g_00795
OG0000705	Praf.g_01399	Syag.g_00802
OG0000706	Praf.g_01398	Syag.g_00803
OG0000707	Praf.g_01397	Syag.g_00804
OG0000708	Praf.g_01395	Syag.g_00807
OG0000709	Praf.g_01388	Syag.g_00816
OG0000710	Praf.g_01383, Praf.g_01384	Syag.g_00820
OG0000711	Praf.g_01360	Syag.g_00848
OG0000712	Praf.g_01359	Syag.g_00850
OG0000713	Praf.g_01358	Syag.g_00851
OG0000714	Praf.g_01355	Syag.g_00853
OG0000715	Praf.g_01353	Syag.g_00855
OG0000716	Praf.g_01349	Syag.g_00859
OG0000717	Praf.g_01348	Syag.g_00860
OG0000718	Praf.g_01343	Syag.g_00864
OG0000719	Praf.g_01341	Syag.g_00866
OG0000720	Praf.g_01328	Syag.g_00880
OG0000721	Praf.g_01327	Syag.g_00882
OG0000722	Praf.g_01326	Syag.g_00883
OG0000723	Praf.g_01322	Syag.g_00897
OG0000724	Praf.g_01279	Syag.g_00967
OG0000725	Praf.g_01270	Syag.g_00978
OG0000726	Praf.g_01269	Syag.g_00979
OG0000727	Praf.g_01268	Syag.g_00980
OG0000728	Praf.g_01267	Syag.g_00982
OG0000729	Praf.g_00162	Syag.g_02376
OG0000730	Praf.g_02056	Syag.g_02840
OG0000731	Praf.g_02047	Syag.g_02853
OG0000732	Praf.g_00055	Syag.g_02331
OG0000733	Praf.g_02698	Syag.g_00145
OG0000734	Praf.g_00233	Syag.g_01892
OG0000735	Praf.g_00822	Syag.g_01159
OG0000736	Praf.g_00823	Syag.g_01158
OG0000737	Praf.g_00824	Syag.g_01157
OG0000738	Praf.g_00830	Syag.g_01152
OG0000739	Praf.g_00832	Syag.g_01149
OG0000740	Praf.g_00833	Syag.g_01148
OG0000741	Praf.g_00836	Syag.g_01145
OG0000742	Praf.g_00853	Syag.g_01142
OG0000743	Praf.g_00855	Syag.g_01140
OG0000744	Praf.g_00856	Syag.g_01139
OG0000745	Praf.g_00858	Syag.g_01137
OG0000746	Praf.g_00860	Syag.g_01135
OG0000747	Praf.g_00861	Syag.g_01134
OG0000748	Praf.g_00873	Syag.g_01122
OG0000749	Praf.g_00874	Syag.g_01121
OG0000750	Praf.g_00875	Syag.g_01120
OG0000751	Praf.g_00880	Syag.g_01114
OG0000752	Praf.g_00882	Syag.g_01112
OG0000753	Praf.g_00885	Syag.g_01109
OG0000754	Praf.g_00914	Syag.g_01103
OG0000755	Praf.g_00921	Syag.g_01092
OG0000756	Praf.g_00922	Syag.g_01091
OG0000757	Praf.g_00929	Syag.g_01084
OG0000758	Praf.g_00930	Syag.g_01083
OG0000759	Praf.g_00931	Syag.g_01082
OG0000760	Praf.g_00932	Syag.g_01081
OG0000761	Praf.g_00933	Syag.g_01080
OG0000762	Praf.g_00913	Syag.g_01078
OG0000763	Praf.g_00911	Syag.g_01076
OG0000764	Praf.g_00910	Syag.g_01075
OG0000765	Praf.g_00895	Syag.g_01056
OG0000766	Praf.g_00894	Syag.g_01055
OG0000767	Praf.g_00892	Syag.g_01053
OG0000768	Praf.g_00891	Syag.g_01052
OG0000769	Praf.g_00887	Syag.g_01047
OG0000770	Praf.g_00937	Syag.g_01043
OG0000771	Praf.g_01285	Syag.g_00959
OG0000772	Praf.g_00548	Syag.g_02043
OG0000773	Praf.g_00808	Syag.g_01168
OG0000774	Praf.g_00804	Syag.g_01182
OG0000775	Praf.g_00802	Syag.g_01185
OG0000776	Praf.g_00801	Syag.g_01186
OG0000777	Praf.g_00800	Syag.g_01187
OG0000778	Praf.g_00799	Syag.g_01188
OG0000779	Praf.g_00794	Syag.g_01194
OG0000780	Praf.g_00791	Syag.g_01217
OG0000781	Praf.g_00787	Syag.g_01221
OG0000782	Praf.g_00786	Syag.g_01222
OG0000783	Praf.g_00785	Syag.g_01223
OG0000784	Praf.g_00784	Syag.g_01224
OG0000785	Praf.g_00782	Syag.g_01226
OG0000786	Praf.g_00777	Syag.g_01235
OG0000787	Praf.g_00776	Syag.g_01236
OG0000788	Praf.g_01996	Syag.g_00427
OG0000789	Praf.g_01001	Syag.g_00453
OG0000790	Praf.g_00579	Syag.g_01542
OG0000791	Praf.g_00577	Syag.g_01544
OG0000792	Praf.g_00576	Syag.g_01545
OG0000793	Praf.g_00572	Syag.g_01550
OG0000794	Praf.g_00571	Syag.g_01551
OG0000795	Praf.g_00570	Syag.g_01552
OG0000796	Praf.g_00566	Syag.g_01556
OG0000797	Praf.g_00565	Syag.g_01557
OG0000798	Praf.g_02276	Syag.g_02601
OG0000799	Praf.g_01765	Syag.g_01278
OG0000800	Praf.g_01766	Syag.g_01280
OG0000801	Praf.g_01767	Syag.g_01285
OG0000802	Praf.g_01773	Syag.g_01293
OG0000803	Praf.g_01779	Syag.g_01321
OG0000804	Praf.g_01781	Syag.g_01438
OG0000805	Praf.g_01783	Syag.g_01433
OG0000806	Praf.g_01785	Syag.g_01429
OG0000807	Praf.g_01787	Syag.g_01428
OG0000808	Praf.g_01788	Syag.g_01427
OG0000809	Praf.g_01792	Syag.g_01423
OG0000810	Praf.g_01793	Syag.g_01422
OG0000811	Praf.g_01801	Syag.g_01413
OG0000812	Praf.g_01803	Syag.g_01411
OG0000813	Praf.g_01804	Syag.g_01410
OG0000814	Praf.g_01806	Syag.g_01408
OG0000815	Praf.g_01807	Syag.g_01407
OG0000816	Praf.g_01809	Syag.g_01405
OG0000817	Praf.g_01810	Syag.g_01404
OG0000818	Praf.g_01822	Syag.g_01400
OG0000819	Praf.g_01823	Syag.g_01399
OG0000820	Praf.g_01824	Syag.g_01398
OG0000821	Praf.g_01831	Syag.g_01388
OG0000822	Praf.g_01833	Syag.g_01386
OG0000823	Praf.g_01834	Syag.g_01385
OG0000824	Praf.g_01838	Syag.g_01379
OG0000825	Praf.g_01839	Syag.g_01378
OG0000826	Praf.g_01840	Syag.g_01377
OG0000827	Praf.g_01841	Syag.g_01376
OG0000828	Praf.g_01844	Syag.g_01373
OG0000829	Praf.g_01845	Syag.g_01372
OG0000830	Praf.g_01846	Syag.g_01371
OG0000831	Praf.g_01849	Syag.g_01367
OG0000832	Praf.g_00542	Syag.g_01614
OG0000833	Praf.g_00534	Syag.g_01628
OG0000834	Praf.g_00533	Syag.g_01632
OG0000835	Praf.g_00532	Syag.g_01633
OG0000836	Praf.g_00530	Syag.g_01637
OG0000837	Praf.g_00529	Syag.g_01638
OG0000838	Praf.g_00525	Syag.g_01642
OG0000839	Praf.g_00524	Syag.g_01643
OG0000840	Praf.g_00523	Syag.g_01644
OG0000841	Praf.g_00522	Syag.g_01645
OG0000842	Praf.g_00521	Syag.g_01646
OG0000843	Praf.g_00520	Syag.g_01647
OG0000844	Praf.g_00518	Syag.g_01649
OG0000845	Praf.g_00517	Syag.g_01650
OG0000846	Praf.g_00516	Syag.g_01651
OG0000847	Praf.g_00515	Syag.g_01652
OG0000848	Praf.g_00513	Syag.g_01654
OG0000849	Praf.g_00512	Syag.g_01655
OG0000850	Praf.g_00511	Syag.g_01657
OG0000851	Praf.g_00508	Syag.g_01663
OG0000852	Praf.g_00507	Syag.g_01664
OG0000853	Praf.g_00502	Syag.g_01668
OG0000854	Praf.g_00500	Syag.g_01670
OG0000855	Praf.g_00499	Syag.g_01671
OG0000856	Praf.g_01677	Syag.g_00386
OG0000857	Praf.g_01546	Syag.g_00684
OG0000858	Praf.g_00490	Syag.g_01677
OG0000859	Praf.g_00489	Syag.g_01678
OG0000860	Praf.g_00478	Syag.g_01689
OG0000861	Praf.g_00477	Syag.g_01690
OG0000862	Praf.g_00475	Syag.g_01693
OG0000863	Praf.g_00472	Syag.g_01695
OG0000864	Praf.g_00471	Syag.g_01696
OG0000865	Praf.g_00470	Syag.g_01697
OG0000866	Praf.g_00469	Syag.g_01698
OG0000867	Praf.g_00468	Syag.g_01699
OG0000868	Praf.g_00466	Syag.g_01707
OG0000869	Praf.g_00463	Syag.g_01711
OG0000870	Praf.g_00458	Syag.g_01716
OG0000871	Praf.g_00457	Syag.g_01717
OG0000872	Praf.g_00455	Syag.g_01723
OG0000873	Praf.g_00452	Syag.g_01726
OG0000874	Praf.g_00448	Syag.g_01729
OG0000875	Praf.g_00447	Syag.g_01731
OG0000876	Praf.g_00446	Syag.g_01732
OG0000877	Praf.g_00443	Syag.g_01734
OG0000878	Praf.g_00442	Syag.g_01735
OG0000879	Praf.g_00441	Syag.g_02356
OG0000880	Praf.g_00440	Syag.g_01736
OG0000881	Praf.g_00434	Syag.g_01741
OG0000882	Praf.g_00429	Syag.g_01746
OG0000883	Praf.g_00427	Syag.g_01749
OG0000884	Praf.g_00425	Syag.g_01751
OG0000885	Praf.g_00424	Syag.g_01752
OG0000886	Praf.g_00423	Syag.g_01753
OG0000887	Praf.g_00422	Syag.g_01754
OG0000888	Praf.g_00420	Syag.g_01756
OG0000889	Praf.g_00418	Syag.g_01758
OG0000890	Praf.g_00405	Syag.g_01761
OG0000891	Praf.g_00404	Syag.g_01762
OG0000892	Praf.g_00402	Syag.g_01765
OG0000893	Praf.g_02202	Syag.g_02688
OG0000894	Praf.g_02199	Syag.g_02691
OG0000895	Praf.g_02195	Syag.g_02695
OG0000896	Praf.g_02194	Syag.g_02696
OG0000897	Praf.g_02192	Syag.g_02699
OG0000898	Praf.g_02191	Syag.g_02700
OG0000899	Praf.g_02190	Syag.g_02701
OG0000900	Praf.g_02189	Syag.g_02702
OG0000901	Praf.g_02185	Syag.g_02707
OG0000902	Praf.g_02183	Syag.g_02709
OG0000903	Praf.g_02170	Syag.g_02724
OG0000904	Praf.g_02175	Syag.g_02718
OG0000905	Praf.g_02177	Syag.g_02714
OG0000906	Praf.g_02179	Syag.g_02711
OG0000907	Praf.g_02163	Syag.g_02727
OG0000908	Praf.g_02160	Syag.g_02730
OG0000909	Praf.g_02159	Syag.g_02731
OG0000910	Praf.g_02158	Syag.g_02732
OG0000911	Praf.g_02156	Syag.g_02734
OG0000912	Praf.g_02155	Syag.g_02735
OG0000913	Praf.g_02154	Syag.g_02736
OG0000914	Praf.g_02153	Syag.g_02737
OG0000915	Praf.g_02152	Syag.g_02739
OG0000916	Praf.g_02151	Syag.g_02740
OG0000917	Praf.g_02150	Syag.g_02741
OG0000918	Praf.g_02149	Syag.g_02742
OG0000919	Praf.g_02148	Syag.g_02743
OG0000920	Praf.g_02147	Syag.g_02744
OG0000921	Praf.g_02146	Syag.g_02745
OG0000922	Praf.g_02145	Syag.g_02746
OG0000923	Praf.g_02141	Syag.g_02750
OG0000924	Praf.g_02140	Syag.g_02751
OG0000925	Praf.g_02139	Syag.g_02752
OG0000926	Praf.g_02138	Syag.g_02753
OG0000927	Praf.g_02136	Syag.g_02755
OG0000928	Praf.g_02135	Syag.g_02756
OG0000929	Praf.g_02134	Syag.g_02757
OG0000930	Praf.g_02133	Syag.g_02758
OG0000931	Praf.g_02132	Syag.g_02759
OG0000932	Praf.g_02131	Syag.g_02760
OG0000933	Praf.g_02126	Syag.g_02766
OG0000934	Praf.g_02124	Syag.g_02768
OG0000935	Praf.g_02123	Syag.g_02769
OG0000936	Praf.g_02122	Syag.g_02770
OG0000937	Praf.g_02121	Syag.g_02771
OG0000938	Praf.g_02118	Syag.g_02774
OG0000939	Praf.g_02117	Syag.g_02775
OG0000940	Praf.g_02106	Syag.g_02783
OG0000941	Praf.g_02104	Syag.g_02785
OG0000942	Praf.g_02102	Syag.g_02787
OG0000943	Praf.g_02101	Syag.g_02788
OG0000944	Praf.g_02099	Syag.g_02790
OG0000945	Praf.g_02097	Syag.g_02792
OG0000946	Praf.g_02082	Syag.g_02797
OG0000947	Praf.g_02079	Syag.g_02801
OG0000948	Praf.g_02078	Syag.g_02802
OG0000949	Praf.g_02075	Syag.g_02449
OG0000950	Praf.g_02383	Syag.g_02436
OG0000951	Praf.g_02388	Syag.g_02431
OG0000952	Praf.g_02393	Syag.g_02423
OG0000953	Praf.g_02397	Syag.g_02415
OG0000954	Praf.g_00195	Syag.g_02409
OG0000955	Praf.g_00194	Syag.g_02408
OG0000956	Praf.g_00192	Syag.g_02406
OG0000957	Praf.g_00180	Syag.g_02395
OG0000958	Praf.g_00179	Syag.g_02394
OG0000959	Praf.g_00175	Syag.g_02389
OG0000960	Praf.g_00174	Syag.g_02388
OG0000961	Praf.g_00165	Syag.g_02379
OG0000962	Praf.g_00163	Syag.g_02377
OG0000963	Praf.g_00157	Syag.g_02372
OG0000964	Praf.g_00156	Syag.g_02371
OG0000965	Praf.g_00155	Syag.g_02370
OG0000966	Praf.g_00089	Syag.g_02362
OG0000967	Praf.g_00082	Syag.g_02358
OG0000968	Praf.g_00077	Syag.g_02355
OG0000969	Praf.g_00075	Syag.g_02354
OG0000970	Praf.g_00074	Syag.g_02353
OG0000971	Praf.g_00072	Syag.g_02348
OG0000972	Praf.g_00071	Syag.g_02347
OG0000973	Praf.g_00070	Syag.g_02346
OG0000974	Praf.g_00069	Syag.g_02345
OG0000975	Praf.g_00068	Syag.g_02344
OG0000976	Praf.g_00067	Syag.g_02343
OG0000977	Praf.g_00064	Syag.g_02340
OG0000978	Praf.g_00063	Syag.g_02338
OG0000979	Praf.g_00060	Syag.g_02335
OG0000980	Praf.g_00056	Syag.g_02332
OG0000981	Praf.g_00053	Syag.g_02329
OG0000982	Praf.g_02657	Syag.g_02127
OG0000983	Praf.g_02658	Syag.g_02128
OG0000984	Praf.g_02659	Syag.g_02129
OG0000985	Praf.g_02663	Syag.g_02133
OG0000986	Praf.g_02665	Syag.g_02138
OG0000987	Praf.g_02667	Syag.g_02140
OG0000988	Praf.g_02671	Syag.g_02145
OG0000989	Praf.g_02680	Syag.g_02156
OG0000990	Praf.g_02702	Syag.g_02169
OG0000991	Praf.g_02716	Syag.g_02174
OG0000992	Praf.g_02719	Syag.g_02177
OG0000993	Praf.g_02720	Syag.g_02178
OG0000994	Praf.g_02723	Syag.g_02181
OG0000995	Praf.g_02730	Syag.g_02187
OG0000996	Praf.g_02743	Syag.g_02229
OG0000997	Praf.g_02753	Syag.g_02239
OG0000998	Praf.g_02755	Syag.g_02241
OG0000999	Praf.g_02756	Syag.g_02242
OG0001000	Praf.g_02759	Syag.g_02246
OG0001001	Praf.g_02764	Syag.g_02251
OG0001002	Praf.g_02770	Syag.g_02258
OG0001003	Praf.g_02772	Syag.g_02260
OG0001004	Praf.g_02773	Syag.g_02261
OG0001005	Praf.g_02775	Syag.g_02263
OG0001006	Praf.g_02781	Syag.g_02270
OG0001007	Praf.g_02783	Syag.g_02272
OG0001008	Praf.g_01988	Syag.g_00034
OG0001009	Praf.g_00032	Syag.g_02304
OG0001010	Praf.g_00033	Syag.g_02305
OG0001011	Praf.g_00035	Syag.g_02307
OG0001012	Praf.g_02654	Syag.g_02123
OG0001013	Praf.g_02603	Syag.g_02098
OG0001014	Praf.g_02597	Syag.g_02084
OG0001015	Praf.g_02596	Syag.g_02083
OG0001016	Praf.g_00316	Syag.g_01824
OG0001017	Praf.g_00310	Syag.g_01830
OG0001018	Praf.g_00308	Syag.g_01832
OG0001019	Praf.g_00296	Syag.g_01854
OG0001020	Praf.g_00268	Syag.g_01861
OG0001021	Praf.g_00264	Syag.g_01865
OG0001022	Praf.g_00259	Syag.g_01870
OG0001023	Praf.g_00258	Syag.g_01871
OG0001024	Praf.g_00254	Syag.g_01875
OG0001025	Praf.g_00247	Syag.g_01882
OG0001026	Praf.g_00230	Syag.g_01894
OG0001027	Praf.g_00225	Syag.g_01902
OG0001028	Praf.g_00223	Syag.g_01904
OG0001029	Praf.g_00221	Syag.g_01906
OG0001030	Praf.g_02408	Syag.g_01927
OG0001031	Praf.g_02497	Syag.g_02000
OG0001032	Praf.g_02500	Syag.g_02005
OG0001033	Praf.g_02533	Syag.g_02048
OG0001034	Praf.g_00385	Syag.g_01784
OG0001035	Praf.g_02243	Syag.g_02635
OG0001036	Praf.g_02247	Syag.g_02630
OG0001037	Praf.g_02249	Syag.g_02628
OG0001038	Praf.g_02277	Syag.g_02600
OG0001039	Praf.g_02280	Syag.g_02597
OG0001040	Praf.g_02283	Syag.g_02594
OG0001041	Praf.g_02288	Syag.g_02589
OG0001042	Praf.g_02316	Syag.g_02564
OG0001043	Praf.g_02318	Syag.g_02560
OG0001044	Praf.g_02055	Syag.g_02842
OG0001045	Praf.g_02044	Syag.g_02856
OG0001046	Praf.g_00495	Syag.g_00836
OG0001047	Praf.g_01986	Syag.g_00036
OG0001048	Praf.g_01985	Syag.g_00037
OG0001049	Praf.g_01982	Syag.g_00040
OG0001050	Praf.g_01981	Syag.g_00041
OG0001051	Praf.g_01980	Syag.g_00042
OG0001052	Praf.g_01911	Syag.g_01352
OG0001053	Praf.g_00598	Syag.g_01525
OG0001054	Praf.g_00615	Syag.g_01506
OG0001055	Praf.g_00636	Syag.g_01485
OG0001056	Praf.g_00665	Syag.g_01449
OG0001057	Praf.g_00675	Syag.g_01241
OG0001058	Praf.g_00689	Syag.g_00271
OG0001059	Praf.g_00693	Syag.g_00275
OG0001060	Praf.g_00700	Syag.g_00282
OG0001061	Praf.g_00717	Syag.g_00302
OG0001062	Praf.g_00719	Syag.g_00304
OG0001063	Praf.g_00723	Syag.g_00310
OG0001064	Praf.g_00724	Syag.g_00311
OG0001065	Praf.g_00725	Syag.g_00312
OG0001066	Praf.g_00726	Syag.g_00313
OG0001067	Praf.g_00728	Syag.g_00314
OG0001068	Praf.g_00729	Syag.g_00315
OG0001069	Praf.g_00730	Syag.g_00317
OG0001070	Praf.g_00734	Syag.g_00321
OG0001071	Praf.g_00735	Syag.g_00322
OG0001072	Praf.g_00738	Syag.g_00327
OG0001073	Praf.g_00758	Syag.g_00342
OG0001074	Praf.g_01659	Syag.g_00467
OG0001075	Praf.g_01661	Syag.g_00362
OG0001076	Praf.g_01669	Syag.g_00378
OG0001077	Praf.g_01680	Syag.g_00388
OG0001078	Praf.g_01693	Syag.g_00411
OG0001079	Praf.g_01713	Syag.g_00428
OG0001080	Praf.g_01722	Syag.g_00495
OG0001081	Praf.g_01728	Syag.g_00551
OG0001082	Praf.g_01729	Syag.g_00552
OG0001083	Praf.g_01737	Syag.g_00565
OG0001084	Praf.g_01738	Syag.g_00569
OG0001085	Praf.g_01749	Syag.g_00592
OG0001086	Praf.g_01751	Syag.g_00594
OG0001087	Praf.g_01225	Syag.g_01018
OG0001088	Praf.g_01221	Syag.g_01016
OG0001089	Praf.g_01124	Syag.g_00986
OG0001090	Praf.g_01303	Syag.g_00922
OG0001091	Praf.g_01305	Syag.g_00919
OG0001092	Praf.g_01307	Syag.g_00917
OG0001093	Praf.g_01311	Syag.g_00910
OG0001094	Praf.g_01524	Syag.g_00661
OG0001095	Praf.g_01543	Syag.g_00681
OG0001096	Praf.g_01560	Syag.g_00703
OG0001097	Praf.g_01602	Syag.g_00729
OG0001098	Praf.g_01444	Syag.g_00744
OG0001099	Praf.g_00222	Syag.g_01905
OG0001101	Praf.g_01455	Syag.g_00603
OG0001102	Praf.g_01458	Syag.g_00606
OG0001103	Praf.g_01460	Syag.g_00608
OG0001104	Praf.g_01511	Syag.g_00642
OG0001105	Praf.g_01506	Syag.g_00646
OG0001106	Praf.g_01404	Syag.g_00796
OG0001107	Praf.g_01394	Syag.g_00808
OG0001108	Praf.g_01387	Syag.g_00817
OG0001109	Praf.g_01385	Syag.g_00819
OG0001110	Praf.g_01382	Syag.g_00821
OG0001111	Praf.g_01380	Syag.g_00823
OG0001112	Praf.g_01378	Syag.g_00825
OG0001113	Praf.g_01377	Syag.g_00826
OG0001114	Praf.g_01376	Syag.g_00827
OG0001115	Praf.g_01374	Syag.g_00831
OG0001116	Praf.g_01372	Syag.g_00833
OG0001117	Praf.g_01371	Syag.g_00834
OG0001118	Praf.g_01370	Syag.g_00835
OG0001119	Praf.g_01369	Syag.g_00837
OG0001120	Praf.g_01366	Syag.g_00841
OG0001122	Praf.g_01340	Syag.g_00867
OG0001123	Praf.g_01333	Syag.g_00875
OG0001124	Praf.g_01331	Syag.g_00877
OG0001125	Praf.g_01329	Syag.g_00879
OG0001126	Praf.g_01287	Syag.g_00957
OG0001127	Praf.g_01286	Syag.g_00958
OG0001128	Praf.g_01283	Syag.g_00961
OG0001129	Praf.g_01281	Syag.g_00963
OG0001130	Praf.g_01280	Syag.g_00964
OG0001131	Praf.g_01296	Syag.g_00624
OG0001132	Praf.g_01652	Syag.g_00096
OG0001133	Praf.g_01671	Syag.g_00380
OG0001134	Praf.g_02690	Syag.g_02164
OG0001135	Praf.g_02692	Syag.g_00147
OG0001136	Praf.g_00852	Syag.g_01144
OG0001137	Praf.g_00872	Syag.g_01123
OG0001138	Praf.g_00923	Syag.g_01090
OG0001139	Praf.g_00925	Syag.g_01088
OG0001140	Praf.g_00926	Syag.g_01087
OG0001141	Praf.g_00927	Syag.g_01086
OG0001142	Praf.g_00928	Syag.g_01085
OG0001143	Praf.g_00912	Syag.g_01077
OG0001144	Praf.g_00904	Syag.g_01064
OG0001145	Praf.g_00806	Syag.g_01169
OG0001146	Praf.g_00790	Syag.g_01218
OG0001147	Praf.g_01897	Syag.g_01360
OG0001148	Praf.g_00582	Syag.g_01539
OG0001149	Praf.g_00581	Syag.g_01540
OG0001150	Praf.g_00580	Syag.g_01541
OG0001151	Praf.g_00568	Syag.g_01554
OG0001152	Praf.g_00567	Syag.g_01555
