Orthogroup	Prbb	Prba
OG0000541	Prbb.g_00507	Prba.g_00958
OG0000542	Prbb.g_00509	Prba.g_00956
OG0000543	Prbb.g_00511	Prba.g_00954
OG0000544	Prbb.g_00512	Prba.g_00953
OG0000545	Prbb.g_00514	Prba.g_00951
OG0000546	Prbb.g_00517	Prba.g_00948
OG0000547	Prbb.g_00519	Prba.g_00946
OG0000548	Prbb.g_00520	Prba.g_00945
OG0000549	Prbb.g_00523	Prba.g_00943
OG0000550	Prbb.g_00527	Prba.g_00938
OG0000551	Prbb.g_00530	Prba.g_00934
OG0000552	Prbb.g_00531	Prba.g_00933
OG0000553	Prbb.g_00532	Prba.g_00932
OG0000554	Prbb.g_00537	Prba.g_00927
OG0000555	Prbb.g_00545	Prba.g_01773
OG0000556	Prbb.g_00547	Prba.g_01771
OG0000557	Prbb.g_00548	Prba.g_01770
OG0000558	Prbb.g_00551	Prba.g_01768
OG0000559	Prbb.g_00555	Prba.g_01764
OG0000560	Prbb.g_00558	Prba.g_01761
OG0000561	Prbb.g_00559	Prba.g_01760
OG0000562	Prbb.g_00560	Prba.g_01759
OG0000563	Prbb.g_00561	Prba.g_01758
OG0000564	Prbb.g_00562	Prba.g_01757
OG0000565	Prbb.g_00565	Prba.g_01754
OG0000566	Prbb.g_00567	Prba.g_01752
OG0000567	Prbb.g_00571	Prba.g_01748
OG0000568	Prbb.g_00572	Prba.g_01747
OG0000569	Prbb.g_00573	Prba.g_01746
OG0000570	Prbb.g_00574	Prba.g_01745
OG0000571	Prbb.g_00576	Prba.g_01743
OG0000572	Prbb.g_00587	Prba.g_01730
OG0000573	Prbb.g_00592	Prba.g_01725
OG0000574	Prbb.g_00594	Prba.g_01724
OG0000575	Prbb.g_00597	Prba.g_01720
OG0000576	Prbb.g_00599	Prba.g_01718
OG0000577	Prbb.g_00600	Prba.g_01717
OG0000578	Prbb.g_00601	Prba.g_01716
OG0000579	Prbb.g_00602	Prba.g_01715
OG0000580	Prbb.g_00603	Prba.g_01714
OG0000581	Prbb.g_00606	Prba.g_01712
OG0000582	Prbb.g_00609	Prba.g_01709
OG0000583	Prbb.g_00610	Prba.g_01708
OG0000584	Prbb.g_00611	Prba.g_01707
OG0000585	Prbb.g_00613	Prba.g_01705
OG0000586	Prbb.g_00614	Prba.g_01704
OG0000587	Prbb.g_00615	Prba.g_01703
OG0000588	Prbb.g_00619	Prba.g_01699
OG0000589	Prbb.g_00622	Prba.g_01696
OG0000590	Prbb.g_00623	Prba.g_01695
OG0000591	Prbb.g_00626	Prba.g_01692
OG0000592	Prbb.g_00627	Prba.g_01691
OG0000593	Prbb.g_00633	Prba.g_01685
OG0000594	Prbb.g_00634	Prba.g_01684
OG0000595	Prbb.g_00635	Prba.g_01683
OG0000596	Prbb.g_00639	Prba.g_01679
OG0000597	Prbb.g_00641	Prba.g_01677
OG0000598	Prbb.g_00642	Prba.g_01676
OG0000599	Prbb.g_00645	Prba.g_01673
OG0000600	Prbb.g_00646	Prba.g_01672
OG0000601	Prbb.g_00647	Prba.g_01671
OG0000602	Prbb.g_00649	Prba.g_01669
OG0000603	Prbb.g_00650	Prba.g_01668
OG0000604	Prbb.g_00651	Prba.g_01667
OG0000605	Prbb.g_00652	Prba.g_01666
OG0000606	Prbb.g_00655	Prba.g_01663
OG0000607	Prbb.g_00658	Prba.g_01660
OG0000608	Prbb.g_00659	Prba.g_01659
OG0000609	Prbb.g_00660	Prba.g_01658
OG0000610	Prbb.g_00667	Prba.g_01653
OG0000611	Prbb.g_00670	Prba.g_01650
OG0000612	Prbb.g_00671	Prba.g_01649
OG0000613	Prbb.g_00677	Prba.g_01644
OG0000614	Prbb.g_00700	Prba.g_01625
OG0000615	Prbb.g_00708	Prba.g_01617
OG0000616	Prbb.g_02176	Prba.g_01613
OG0000617	Prbb.g_00719	Prba.g_01588
OG0000618	Prbb.g_00720	Prba.g_01587
OG0000619	Prbb.g_00721	Prba.g_01586
OG0000620	Prbb.g_00724	Prba.g_01583
OG0000621	Prbb.g_00725	Prba.g_01582
OG0000622	Prbb.g_00726	Prba.g_01581
OG0000623	Prbb.g_00727	Prba.g_01580
OG0000624	Prbb.g_00729	Prba.g_01579
OG0000625	Prbb.g_00730	Prba.g_01578
OG0000626	Prbb.g_00731	Prba.g_01577
OG0000627	Prbb.g_00733	Prba.g_01576
OG0000628	Prbb.g_00734	Prba.g_01575
OG0000629	Prbb.g_00735	Prba.g_01574
OG0000630	Prbb.g_00738	Prba.g_01571
OG0000631	Prbb.g_00962	Prba.g_01508
OG0000632	Prbb.g_00963	Prba.g_01507
OG0000633	Prbb.g_00964	Prba.g_01506
OG0000634	Prbb.g_00779	Prba.g_01503
OG0000635	Prbb.g_00780	Prba.g_01502
OG0000636	Prbb.g_00782	Prba.g_01500
OG0000637	Prbb.g_00784	Prba.g_01498
OG0000638	Prbb.g_00785	Prba.g_01497
OG0000639	Prbb.g_00786	Prba.g_01496
OG0000640	Prbb.g_00787	Prba.g_01495
OG0000641	Prbb.g_00791	Prba.g_01491
OG0000642	Prbb.g_00792	Prba.g_01490
OG0000643	Prbb.g_00793	Prba.g_01489
OG0000644	Prbb.g_00794	Prba.g_01488
OG0000645	Prbb.g_00795	Prba.g_01487
OG0000646	Prbb.g_00798	Prba.g_01485
OG0000647	Prbb.g_00800	Prba.g_01484
OG0000648	Prbb.g_00802	Prba.g_01482
OG0000649	Prbb.g_00803	Prba.g_01481
OG0000650	Prbb.g_00804	Prba.g_01480
OG0000651	Prbb.g_00805	Prba.g_01479
OG0000652	Prbb.g_00806	Prba.g_01478
OG0000653	Prbb.g_00808	Prba.g_01476
OG0000654	Prbb.g_00809	Prba.g_01475
OG0000655	Prbb.g_00810	Prba.g_01474
OG0000656	Prbb.g_00813	Prba.g_01471
OG0000657	Prbb.g_00819	Prba.g_01463
OG0000658	Prbb.g_00821	Prba.g_01462
OG0000659	Prbb.g_00822	Prba.g_01461
OG0000660	Prbb.g_00827	Prba.g_01457
OG0000661	Prbb.g_00829	Prba.g_01455
OG0000662	Prbb.g_00831	Prba.g_01453
OG0000663	Prbb.g_00833	Prba.g_01451
OG0000664	Prbb.g_00834	Prba.g_01450
OG0000665	Prbb.g_00838	Prba.g_01446
OG0000666	Prbb.g_00839	Prba.g_01445
OG0000667	Prbb.g_00843	Prba.g_01441
OG0000668	Prbb.g_00914	Prba.g_01411
OG0000669	Prbb.g_00922	Prba.g_01404
OG0000670	Prbb.g_00925	Prba.g_01402
OG0000671	Prbb.g_00927	Prba.g_01400
OG0000672	Prbb.g_00930	Prba.g_01397
OG0000673	Prbb.g_00933	Prba.g_01394
OG0000674	Prbb.g_00935	Prba.g_01392
OG0000675	Prbb.g_00936	Prba.g_01391
OG0000676	Prbb.g_00938	Prba.g_01389
OG0000677	Prbb.g_00939	Prba.g_01388
OG0000678	Prbb.g_00942	Prba.g_01386
OG0000679	Prbb.g_00946	Prba.g_01382
OG0000680	Prbb.g_00947	Prba.g_01381
OG0000681	Prbb.g_00950	Prba.g_01379
OG0000682	Prbb.g_00951	Prba.g_01378
OG0000683	Prbb.g_00952	Prba.g_01377
OG0000684	Prbb.g_00762	Prba.g_01375
OG0000685	Prbb.g_00764	Prba.g_01373
OG0000686	Prbb.g_00765	Prba.g_01372
OG0000687	Prbb.g_00766	Prba.g_01371
OG0000688	Prbb.g_00769	Prba.g_01368
OG0000689	Prbb.g_00770	Prba.g_01367
OG0000690	Prbb.g_00771	Prba.g_01366
OG0000691	Prbb.g_00772	Prba.g_01365
OG0000692	Prbb.g_00774	Prba.g_01363
OG0000693	Prbb.g_00775	Prba.g_01362
OG0000694	Prbb.g_00776	Prba.g_01361
OG0000695	Prbb.g_00966	Prba.g_01359
OG0000696	Prbb.g_00967	Prba.g_01358
OG0000697	Prbb.g_00968	Prba.g_01357
OG0000698	Prbb.g_00971	Prba.g_01354
OG0000699	Prbb.g_00972	Prba.g_01353
OG0000700	Prbb.g_00973	Prba.g_01352
OG0000701	Prbb.g_00974	Prba.g_01351
OG0000702	Prbb.g_00976	Prba.g_01349
OG0000703	Prbb.g_00977	Prba.g_01348
OG0000704	Prbb.g_00978	Prba.g_01347
OG0000705	Prbb.g_00984	Prba.g_01343
OG0000706	Prbb.g_00985	Prba.g_01342
OG0000707	Prbb.g_00986	Prba.g_01341
OG0000708	Prbb.g_00988	Prba.g_01340
OG0000709	Prbb.g_00992	Prba.g_01336
OG0000710	Prbb.g_00995	Prba.g_01333
OG0000711	Prbb.g_01010	Prba.g_01316
OG0000712	Prbb.g_01012	Prba.g_01314
OG0000713	Prbb.g_01013	Prba.g_01313
OG0000714	Prbb.g_01014	Prba.g_01312
OG0000715	Prbb.g_01016	Prba.g_01310
OG0000716	Prbb.g_01017	Prba.g_01308
OG0000717	Prbb.g_01018	Prba.g_01307
OG0000718	Prbb.g_01036	Prba.g_01295
OG0000719	Prbb.g_01037	Prba.g_01293
OG0000720	Prbb.g_01048	Prba.g_01284
OG0000721	Prbb.g_01049	Prba.g_01282
OG0000722	Prbb.g_01050	Prba.g_01281
OG0000723	Prbb.g_01054	Prba.g_01278
OG0000724	Prbb.g_01065	Prba.g_01269
OG0000725	Prbb.g_00891	Prba.g_01263
OG0000726	Prbb.g_00890	Prba.g_01262
OG0000727	Prbb.g_00889	Prba.g_01261
OG0000728	Prbb.g_00887	Prba.g_01259
OG0000729	Prbb.g_02071	Prba.g_01214
OG0000730	Prbb.g_00392	Prba.g_00749
OG0000731	Prbb.g_00400	Prba.g_00745
OG0000732	Prbb.g_02121	Prba.g_00735
OG0000733	Prbb.g_01888	Prba.g_00096
OG0000734	Prbb.g_01533	Prba.g_00079
OG0000735	Prbb.g_01531	Prba.g_00077
OG0000736	Prbb.g_01530	Prba.g_00076
OG0000737	Prbb.g_01529	Prba.g_00075
OG0000738	Prbb.g_01525	Prba.g_00071
OG0000739	Prbb.g_01524	Prba.g_00070
OG0000740	Prbb.g_01523	Prba.g_00069
OG0000741	Prbb.g_01521	Prba.g_00068
OG0000742	Prbb.g_01518	Prba.g_00065
OG0000743	Prbb.g_01516	Prba.g_00063
OG0000744	Prbb.g_01515	Prba.g_00062
OG0000745	Prbb.g_01513	Prba.g_00060
OG0000746	Prbb.g_01511	Prba.g_00058
OG0000747	Prbb.g_01510	Prba.g_00057
OG0000748	Prbb.g_01506	Prba.g_00054
OG0000749	Prbb.g_01505	Prba.g_00053
OG0000750	Prbb.g_01504	Prba.g_00052
OG0000751	Prbb.g_01501	Prba.g_00050
OG0000752	Prbb.g_01499	Prba.g_00048
OG0000753	Prbb.g_01497	Prba.g_00045
OG0000754	Prbb.g_01493	Prba.g_00042
OG0000755	Prbb.g_01488	Prba.g_00039
OG0000756	Prbb.g_01487	Prba.g_00038
OG0000757	Prbb.g_01480	Prba.g_00032
OG0000758	Prbb.g_01479	Prba.g_00031
OG0000759	Prbb.g_01478	Prba.g_00030
OG0000760	Prbb.g_01477	Prba.g_00029
OG0000761	Prbb.g_01476	Prba.g_00028
OG0000762	Prbb.g_01475	Prba.g_00027
OG0000763	Prbb.g_01473	Prba.g_00025
OG0000764	Prbb.g_01472	Prba.g_00024
OG0000765	Prbb.g_01463	Prba.g_00015
OG0000766	Prbb.g_01462	Prba.g_00014
OG0000767	Prbb.g_01461	Prba.g_00012
OG0000768	Prbb.g_01460	Prba.g_00011
OG0000769	Prbb.g_01458	Prba.g_00009
OG0000770	Prbb.g_01457	Prba.g_00007
OG0000771	Prbb.g_01060	Prba.g_01084
OG0000772	Prbb.g_01291	Prba.g_01167
OG0000773	Prbb.g_01577	Prba.g_01183
OG0000774	Prbb.g_01580	Prba.g_01185
OG0000775	Prbb.g_01581	Prba.g_01187
OG0000776	Prbb.g_01582	Prba.g_01188
OG0000777	Prbb.g_01583	Prba.g_01189
OG0000778	Prbb.g_01584	Prba.g_01190
OG0000779	Prbb.g_01588	Prba.g_01194
OG0000780	Prbb.g_01589	Prba.g_01195
OG0000781	Prbb.g_01592	Prba.g_01198
OG0000782	Prbb.g_01593	Prba.g_01199
OG0000783	Prbb.g_01594	Prba.g_01200
OG0000784	Prbb.g_01595	Prba.g_01201
OG0000785	Prbb.g_01597	Prba.g_01203
OG0000786	Prbb.g_01600	Prba.g_01205
OG0000787	Prbb.g_01601	Prba.g_01206
OG0000788	Prbb.g_00746	Prba.g_00209
OG0000789	Prbb.g_01057	Prba.g_00206
OG0000790	Prbb.g_01644	Prba.g_00191
OG0000791	Prbb.g_01646	Prba.g_00189
OG0000792	Prbb.g_01647	Prba.g_00188
OG0000793	Prbb.g_01650	Prba.g_00185
OG0000794	Prbb.g_01651	Prba.g_00184
OG0000795	Prbb.g_01652	Prba.g_00183
OG0000796	Prbb.g_01656	Prba.g_00179
OG0000797	Prbb.g_01657	Prba.g_00178
OG0000798	Prbb.g_00858	Prba.g_00166
OG0000799	Prbb.g_01668	Prba.g_00115
OG0000800	Prbb.g_01669	Prba.g_00114
OG0000801	Prbb.g_01670	Prba.g_00113
OG0000802	Prbb.g_01672	Prba.g_00111
OG0000803	Prbb.g_01674	Prba.g_00109
OG0000804	Prbb.g_01675	Prba.g_00108
OG0000805	Prbb.g_01677	Prba.g_00106
OG0000806	Prbb.g_01679	Prba.g_00720
OG0000807	Prbb.g_01680	Prba.g_00719
OG0000808	Prbb.g_01681	Prba.g_00718
OG0000809	Prbb.g_01684	Prba.g_00715
OG0000810	Prbb.g_01685	Prba.g_00714
OG0000811	Prbb.g_01689	Prba.g_00710
OG0000812	Prbb.g_01691	Prba.g_00708
OG0000813	Prbb.g_01692	Prba.g_00707
OG0000814	Prbb.g_01694	Prba.g_00705
OG0000815	Prbb.g_01695	Prba.g_00704
OG0000816	Prbb.g_01697	Prba.g_00702
OG0000817	Prbb.g_01698	Prba.g_00701
OG0000818	Prbb.g_01702	Prba.g_00696
OG0000819	Prbb.g_01703	Prba.g_00695
OG0000820	Prbb.g_01704	Prba.g_00694
OG0000821	Prbb.g_01707	Prba.g_00690
OG0000822	Prbb.g_01708	Prba.g_00689
OG0000823	Prbb.g_01709	Prba.g_00688
OG0000824	Prbb.g_01712	Prba.g_00685
OG0000825	Prbb.g_01713	Prba.g_00684
OG0000826	Prbb.g_01714	Prba.g_00683
OG0000827	Prbb.g_01715	Prba.g_00682
OG0000828	Prbb.g_01718	Prba.g_00679
OG0000829	Prbb.g_01719	Prba.g_00678
OG0000830	Prbb.g_01720	Prba.g_00677
OG0000831	Prbb.g_01722	Prba.g_00350
OG0000832	Prbb.g_01732	Prba.g_00344
OG0000833	Prbb.g_01740	Prba.g_00336
OG0000834	Prbb.g_01741	Prba.g_00335
OG0000835	Prbb.g_01742	Prba.g_00334
OG0000836	Prbb.g_01744	Prba.g_00333
OG0000837	Prbb.g_01745	Prba.g_00332
OG0000838	Prbb.g_01747	Prba.g_00330
OG0000839	Prbb.g_01748	Prba.g_00329
OG0000840	Prbb.g_01749	Prba.g_00328
OG0000841	Prbb.g_01750	Prba.g_00327
OG0000842	Prbb.g_01751	Prba.g_00326
OG0000843	Prbb.g_01752	Prba.g_00325
OG0000844	Prbb.g_01753	Prba.g_00324
OG0000845	Prbb.g_01754	Prba.g_00323
OG0000846	Prbb.g_01755	Prba.g_00322
OG0000847	Prbb.g_01756	Prba.g_00321
OG0000848	Prbb.g_01757	Prba.g_00320
OG0000849	Prbb.g_01758	Prba.g_00319
OG0000850	Prbb.g_01760	Prba.g_00317
OG0000851	Prbb.g_01761	Prba.g_00316
OG0000852	Prbb.g_01762	Prba.g_00315
OG0000853	Prbb.g_01767	Prba.g_00311
OG0000854	Prbb.g_01769	Prba.g_00309
OG0000855	Prbb.g_01770	Prba.g_00308
OG0000856	Prbb.g_01659	Prba.g_00293
OG0000857	Prbb.g_00799	Prba.g_00266
OG0000858	Prbb.g_01817	Prba.g_00232
OG0000859	Prbb.g_01818	Prba.g_00231
OG0000860	Prbb.g_01825	Prba.g_00618
OG0000861	Prbb.g_01826	Prba.g_00617
OG0000862	Prbb.g_01827	Prba.g_00616
OG0000863	Prbb.g_01828	Prba.g_00614
OG0000864	Prbb.g_01829	Prba.g_00613
OG0000865	Prbb.g_01830	Prba.g_00612
OG0000866	Prbb.g_01831	Prba.g_00611
OG0000867	Prbb.g_01832	Prba.g_00610
OG0000868	Prbb.g_01833	Prba.g_00609
OG0000869	Prbb.g_01836	Prba.g_00605
OG0000870	Prbb.g_01841	Prba.g_00600
OG0000871	Prbb.g_01842	Prba.g_00599
OG0000872	Prbb.g_01843	Prba.g_00598
OG0000873	Prbb.g_01846	Prba.g_00595
OG0000874	Prbb.g_01849	Prba.g_00592
OG0000875	Prbb.g_01851	Prba.g_00591
OG0000876	Prbb.g_01852	Prba.g_00590
OG0000877	Prbb.g_01854	Prba.g_00588
OG0000878	Prbb.g_01855	Prba.g_00587
OG0000879	Prbb.g_01856	Prba.g_00586
OG0000880	Prbb.g_01857	Prba.g_00585
OG0000881	Prbb.g_01860	Prba.g_00581
OG0000882	Prbb.g_01865	Prba.g_00576
OG0000883	Prbb.g_01867	Prba.g_00574
OG0000884	Prbb.g_01869	Prba.g_00573
OG0000885	Prbb.g_01870	Prba.g_00572
OG0000886	Prbb.g_01871	Prba.g_00571
OG0000887	Prbb.g_01872	Prba.g_00570
OG0000888	Prbb.g_01874	Prba.g_00568
OG0000889	Prbb.g_01876	Prba.g_00566
OG0000890	Prbb.g_01877	Prba.g_00565
OG0000891	Prbb.g_01878	Prba.g_00564
OG0000892	Prbb.g_01880	Prba.g_00352
OG0000893	Prbb.g_01922	Prba.g_00357
OG0000894	Prbb.g_01925	Prba.g_00359
OG0000895	Prbb.g_01928	Prba.g_00362
OG0000896	Prbb.g_01929	Prba.g_00363
OG0000897	Prbb.g_01931	Prba.g_00365
OG0000898	Prbb.g_01932	Prba.g_00366
OG0000899	Prbb.g_01933	Prba.g_00367
OG0000900	Prbb.g_01934	Prba.g_00368
OG0000901	Prbb.g_01937	Prba.g_00371
OG0000902	Prbb.g_01939	Prba.g_00373
OG0000903	Prbb.g_01948	Prba.g_00376
OG0000904	Prbb.g_01943	Prba.g_00378
OG0000905	Prbb.g_01941	Prba.g_00383
OG0000906	Prbb.g_01940	Prba.g_00384
OG0000907	Prbb.g_01958	Prba.g_00387
OG0000908	Prbb.g_01961	Prba.g_00390
OG0000909	Prbb.g_01962	Prba.g_00391
OG0000910	Prbb.g_01963	Prba.g_00392
OG0000911	Prbb.g_01965	Prba.g_00394
OG0000912	Prbb.g_01966	Prba.g_00395
OG0000913	Prbb.g_01967	Prba.g_00396
OG0000914	Prbb.g_01968	Prba.g_00397
OG0000915	Prbb.g_01969	Prba.g_00398
OG0000916	Prbb.g_01970	Prba.g_00399
OG0000917	Prbb.g_01971	Prba.g_00400
OG0000918	Prbb.g_01972	Prba.g_00401
OG0000919	Prbb.g_01973	Prba.g_00402
OG0000920	Prbb.g_01974	Prba.g_00403
OG0000921	Prbb.g_01975	Prba.g_00404
OG0000922	Prbb.g_01976	Prba.g_00405
OG0000923	Prbb.g_01980	Prba.g_00409
OG0000924	Prbb.g_01981	Prba.g_00410
OG0000925	Prbb.g_01982	Prba.g_00411
OG0000926	Prbb.g_01983	Prba.g_00412
OG0000927	Prbb.g_01985	Prba.g_00414
OG0000928	Prbb.g_01986	Prba.g_00415
OG0000929	Prbb.g_01987	Prba.g_00416
OG0000930	Prbb.g_01988	Prba.g_00417
OG0000931	Prbb.g_01989	Prba.g_00418
OG0000932	Prbb.g_01990	Prba.g_00419
OG0000933	Prbb.g_01994	Prba.g_00423
OG0000934	Prbb.g_01996	Prba.g_00425
OG0000935	Prbb.g_01997	Prba.g_00426
OG0000936	Prbb.g_01998	Prba.g_00427
OG0000937	Prbb.g_01999	Prba.g_00428
OG0000938	Prbb.g_02002	Prba.g_00430
OG0000939	Prbb.g_02003	Prba.g_00431
OG0000940	Prbb.g_02010	Prba.g_00438
OG0000941	Prbb.g_02012	Prba.g_01049
OG0000942	Prbb.g_02014	Prba.g_01051
OG0000943	Prbb.g_02015	Prba.g_01052
OG0000944	Prbb.g_02017	Prba.g_01053
OG0000945	Prbb.g_02018	Prba.g_01054
OG0000946	Prbb.g_02024	Prba.g_01059
OG0000947	Prbb.g_02026	Prba.g_01061
OG0000948	Prbb.g_02027	Prba.g_01062
OG0000949	Prbb.g_02030	Prba.g_01065
OG0000950	Prbb.g_02035	Prba.g_01070
OG0000951	Prbb.g_02039	Prba.g_01074
OG0000952	Prbb.g_02043	Prba.g_01078
OG0000953	Prbb.g_02047	Prba.g_00753
OG0000954	Prbb.g_02051	Prba.g_00757
OG0000955	Prbb.g_02052	Prba.g_00758
OG0000956	Prbb.g_02054	Prba.g_00760
OG0000957	Prbb.g_02059	Prba.g_00766
OG0000958	Prbb.g_02060	Prba.g_00767
OG0000959	Prbb.g_02064	Prba.g_00771
OG0000960	Prbb.g_02065	Prba.g_00772
OG0000961	Prbb.g_02068	Prba.g_00774
OG0000962	Prbb.g_02070	Prba.g_00776
OG0000963	Prbb.g_02075	Prba.g_00780
OG0000964	Prbb.g_02076	Prba.g_00781
OG0000965	Prbb.g_02077	Prba.g_00782
OG0000966	Prbb.g_02099	Prba.g_00789
OG0000967	Prbb.g_02103	Prba.g_00794
OG0000968	Prbb.g_02105	Prba.g_00796
OG0000969	Prbb.g_02106	Prba.g_00797
OG0000970	Prbb.g_02107	Prba.g_00798
OG0000971	Prbb.g_02108	Prba.g_00799
OG0000972	Prbb.g_02109	Prba.g_00800
OG0000973	Prbb.g_02110	Prba.g_00801
OG0000974	Prbb.g_02111	Prba.g_00802
OG0000975	Prbb.g_02112	Prba.g_00803
OG0000976	Prbb.g_02113	Prba.g_00804
OG0000977	Prbb.g_02114	Prba.g_00805
OG0000978	Prbb.g_02115	Prba.g_00806
OG0000979	Prbb.g_02118	Prba.g_00809
OG0000980	Prbb.g_02120	Prba.g_00811
OG0000981	Prbb.g_02123	Prba.g_00813
OG0000982	Prbb.g_02125	Prba.g_00815
OG0000983	Prbb.g_02126	Prba.g_00816
OG0000984	Prbb.g_02127	Prba.g_00817
OG0000985	Prbb.g_02130	Prba.g_00820
OG0000986	Prbb.g_02132	Prba.g_00822
OG0000987	Prbb.g_02133	Prba.g_00823
OG0000988	Prbb.g_02136	Prba.g_00826
OG0000989	Prbb.g_02140	Prba.g_00830
OG0000990	Prbb.g_02145	Prba.g_00833
OG0000991	Prbb.g_02146	Prba.g_00834
OG0000992	Prbb.g_02149	Prba.g_00836
OG0000993	Prbb.g_02150	Prba.g_00837
OG0000994	Prbb.g_02151	Prba.g_00838
OG0000995	Prbb.g_02155	Prba.g_00842
OG0000996	Prbb.g_02156	Prba.g_00843
OG0000997	Prbb.g_02164	Prba.g_00844
OG0000998	Prbb.g_02166	Prba.g_00846
OG0000999	Prbb.g_02167	Prba.g_00847
OG0001000	Prbb.g_02170	Prba.g_01778
OG0001001	Prbb.g_02173	Prba.g_01780
OG0001002	Prbb.g_02178	Prba.g_01784
OG0001003	Prbb.g_02180	Prba.g_01785
OG0001004	Prbb.g_02181	Prba.g_01786
OG0001005	Prbb.g_02182	Prba.g_01787
OG0001006	Prbb.g_02187	Prba.g_01791
OG0001007	Prbb.g_02189	Prba.g_01793
OG0001008	Prbb.g_00442	Prba.g_01024
OG0001009	Prbb.g_00028	Prba.g_01820
OG0001010	Prbb.g_00029	Prba.g_01821
OG0001011	Prbb.g_00030	Prba.g_01822
OG0001012	Prbb.g_00058	Prba.g_01837
OG0001013	Prbb.g_00063	Prba.g_01842
OG0001014	Prbb.g_00066	Prba.g_01845
OG0001015	Prbb.g_00067	Prba.g_01846
OG0001016	Prbb.g_00128	Prba.g_01861
OG0001017	Prbb.g_00132	Prba.g_01865
OG0001018	Prbb.g_00135	Prba.g_01868
OG0001019	Prbb.g_00144	Prba.g_01877
OG0001020	Prbb.g_00145	Prba.g_01878
OG0001021	Prbb.g_00146	Prba.g_01879
OG0001022	Prbb.g_00149	Prba.g_01882
OG0001023	Prbb.g_00150	Prba.g_01883
OG0001024	Prbb.g_00153	Prba.g_01886
OG0001025	Prbb.g_00160	Prba.g_01892
OG0001026	Prbb.g_00168	Prba.g_01899
OG0001027	Prbb.g_00169	Prba.g_01900
OG0001028	Prbb.g_00171	Prba.g_01902
OG0001029	Prbb.g_00173	Prba.g_01903
OG0001030	Prbb.g_00189	Prba.g_01918
OG0001031	Prbb.g_00243	Prba.g_00642
OG0001032	Prbb.g_00244	Prba.g_00643
OG0001033	Prbb.g_00264	Prba.g_00664
OG0001034	Prbb.g_00293	Prba.g_00455
OG0001035	Prbb.g_00310	Prba.g_00473
OG0001036	Prbb.g_00314	Prba.g_00477
OG0001037	Prbb.g_00315	Prba.g_00478
OG0001038	Prbb.g_00331	Prba.g_00495
OG0001040	Prbb.g_00335	Prba.g_00500
OG0001041	Prbb.g_00339	Prba.g_00504
OG0001042	Prbb.g_00355	Prba.g_00520
OG0001043	Prbb.g_00356	Prba.g_00521
OG0001044	Prbb.g_00393	Prba.g_00549
OG0001045	Prbb.g_00402	Prba.g_00558
OG0001046	Prbb.g_01124	Prba.g_00873
OG0001047	Prbb.g_00444	Prba.g_01022
OG0001048	Prbb.g_00445	Prba.g_01021
OG0001049	Prbb.g_00447	Prba.g_01019
OG0001050	Prbb.g_00448	Prba.g_01018
OG0001051	Prbb.g_00449	Prba.g_01017
OG0001052	Prbb.g_00475	Prba.g_00990
OG0001053	Prbb.g_00488	Prba.g_00978
OG0001054	Prbb.g_00502	Prba.g_00963
OG0001055	Prbb.g_00521	Prba.g_00944
OG0001056	Prbb.g_00539	Prba.g_00925
OG0001057	Prbb.g_00544	Prba.g_01774
OG0001058	Prbb.g_00553	Prba.g_01766
OG0001059	Prbb.g_00557	Prba.g_01762
OG0001060	Prbb.g_00564	Prba.g_01755
OG0001061	Prbb.g_00577	Prba.g_01742
OG0001062	Prbb.g_00579	Prba.g_01740
OG0001063	Prbb.g_00580	Prba.g_01738
OG0001064	Prbb.g_00581	Prba.g_01737
OG0001065	Prbb.g_00582	Prba.g_01736
OG0001066	Prbb.g_00583	Prba.g_01735
OG0001067	Prbb.g_00584	Prba.g_01734
OG0001068	Prbb.g_00585	Prba.g_01733
OG0001069	Prbb.g_00586	Prba.g_01732
OG0001070	Prbb.g_00588	Prba.g_01729
OG0001071	Prbb.g_00589	Prba.g_01728
OG0001072	Prbb.g_00590	Prba.g_01727
OG0001073	Prbb.g_00604	Prba.g_01713
OG0001074	Prbb.g_00616	Prba.g_01702
OG0001075	Prbb.g_00617	Prba.g_01701
OG0001076	Prbb.g_00624	Prba.g_01693
OG0001077	Prbb.g_00629	Prba.g_01689
OG0001078	Prbb.g_00637	Prba.g_01681
OG0001079	Prbb.g_00648	Prba.g_01670
OG0001080	Prbb.g_00654	Prba.g_01664
OG0001081	Prbb.g_00656	Prba.g_01662
OG0001082	Prbb.g_00657	Prba.g_01661
OG0001083	Prbb.g_00662	Prba.g_01656
OG0001084	Prbb.g_00664	Prba.g_01655
OG0001085	Prbb.g_00674	Prba.g_01647
OG0001086	Prbb.g_00675	Prba.g_01646
OG0001087	Prbb.g_00694	Prba.g_01629
OG0001088	Prbb.g_00695	Prba.g_01628
OG0001089	Prbb.g_00705	Prba.g_01620
OG0001090	Prbb.g_00714	Prba.g_01593
OG0001091	Prbb.g_00716	Prba.g_01591
OG0001092	Prbb.g_00717	Prba.g_01590
OG0001093	Prbb.g_00722	Prba.g_01585
OG0001094	Prbb.g_00777	Prba.g_01505
OG0001095	Prbb.g_00796	Prba.g_01486
OG0001096	Prbb.g_00811	Prba.g_01473
OG0001097	Prbb.g_00830	Prba.g_01454
OG0001098	Prbb.g_00847	Prba.g_01439
OG0001099	Prbb.g_00917	Prba.g_01407
OG0001100	Prbb.g_00924	Prba.g_01403
