Orthogroup	Prau	Praj
OG0000563	Prau.g_00597	Praj.g_00548
OG0000564	Prau.g_00598	Praj.g_00549
OG0000565	Prau.g_00601	Praj.g_00552
OG0000566	Prau.g_00603	Praj.g_00554
OG0000567	Prau.g_00607	Praj.g_00558
OG0000568	Prau.g_00608	Praj.g_00559
OG0000569	Prau.g_00609	Praj.g_00560
OG0000570	Prau.g_00610	Praj.g_00561
OG0000571	Prau.g_00612	Praj.g_00563
OG0000572	Prau.g_00625	Praj.g_00574
OG0000573	Prau.g_00630	Praj.g_00579
OG0000574	Prau.g_00631	Praj.g_00581
OG0000575	Prau.g_00635	Praj.g_00584
OG0000576	Prau.g_00637	Praj.g_00586
OG0000577	Prau.g_00638	Praj.g_00587
OG0000578	Prau.g_00639	Praj.g_00588
OG0000579	Prau.g_00640	Praj.g_00589
OG0000580	Prau.g_00641	Praj.g_00590
OG0000581	Prau.g_00643	Praj.g_00593
OG0000582	Prau.g_00646	Praj.g_00596
OG0000583	Prau.g_00647	Praj.g_00597
OG0000584	Prau.g_00648	Praj.g_00598
OG0000585	Prau.g_00650	Praj.g_00600
OG0000586	Prau.g_00651	Praj.g_00601
OG0000587	Prau.g_00652	Praj.g_00602
OG0000588	Prau.g_00656	Praj.g_00606
OG0000589	Prau.g_00661	Praj.g_00609
OG0000590	Prau.g_00662	Praj.g_00610
OG0000591	Prau.g_00665	Praj.g_00613
OG0000592	Prau.g_00666	Praj.g_00614
OG0000593	Prau.g_00672	Praj.g_00620
OG0000594	Prau.g_00673	Praj.g_00621
OG0000595	Prau.g_00674	Praj.g_00622
OG0000596	Prau.g_00678	Praj.g_00626
OG0000597	Prau.g_00680	Praj.g_00628
OG0000598	Prau.g_00681	Praj.g_00629
OG0000599	Prau.g_00684	Praj.g_00632
OG0000600	Prau.g_00685	Praj.g_00633
OG0000601	Prau.g_00686	Praj.g_00634
OG0000602	Prau.g_00688	Praj.g_00636
OG0000603	Prau.g_00689	Praj.g_00637
OG0000604	Prau.g_00690	Praj.g_00638
OG0000605	Prau.g_00691	Praj.g_00639
OG0000606	Prau.g_00694	Praj.g_00642
OG0000607	Prau.g_00697	Praj.g_00645
OG0000608	Prau.g_00698	Praj.g_00646
OG0000609	Prau.g_00699	Praj.g_00647
OG0000610	Prau.g_00704	Praj.g_00653
OG0000611	Prau.g_00707	Praj.g_00656
OG0000612	Prau.g_00708	Praj.g_00657
OG0000613	Prau.g_00713	Praj.g_00663
OG0000614	Prau.g_00732	Praj.g_00686
OG0000615	Prau.g_00740	Praj.g_00693
OG0000616	Prau.g_00744	Praj.g_02137
OG0000617	Prau.g_00761	Praj.g_00704
OG0000618	Prau.g_00762	Praj.g_00705
OG0000619	Prau.g_00763	Praj.g_00706
OG0000620	Prau.g_00766	Praj.g_00709
OG0000621	Prau.g_00767	Praj.g_00710
OG0000622	Prau.g_00768	Praj.g_00711
OG0000623	Prau.g_00769	Praj.g_00712
OG0000624	Prau.g_00770	Praj.g_00714
OG0000625	Prau.g_00771	Praj.g_00715
OG0000626	Prau.g_00772	Praj.g_00716
OG0000627	Prau.g_00773	Praj.g_00718
OG0000628	Prau.g_00774	Praj.g_00719
OG0000629	Prau.g_00775	Praj.g_00720
OG0000630	Prau.g_00778	Praj.g_00723
OG0000631	Prau.g_00845	Praj.g_00917
OG0000632	Prau.g_00846	Praj.g_00918
OG0000633	Prau.g_00847	Praj.g_00919
OG0000634	Prau.g_00850	Praj.g_00765
OG0000635	Prau.g_00851	Praj.g_00766
OG0000636	Prau.g_00853	Praj.g_00768
OG0000637	Prau.g_00855	Praj.g_00770
OG0000638	Prau.g_00856	Praj.g_00771
OG0000639	Prau.g_00857	Praj.g_00772
OG0000640	Prau.g_00858	Praj.g_00773
OG0000641	Prau.g_00862	Praj.g_00777
OG0000642	Prau.g_00863	Praj.g_00778
OG0000643	Prau.g_00864	Praj.g_00779
OG0000644	Prau.g_00865	Praj.g_00780
OG0000645	Prau.g_00866	Praj.g_00781
OG0000646	Prau.g_00868	Praj.g_00784
OG0000647	Prau.g_00869	Praj.g_00786
OG0000648	Prau.g_00871	Praj.g_00788
OG0000649	Prau.g_00872	Praj.g_00789
OG0000650	Prau.g_00873	Praj.g_00790
OG0000651	Prau.g_00874	Praj.g_00791
OG0000652	Prau.g_00875	Praj.g_00792
OG0000653	Prau.g_00877	Praj.g_00794
OG0000654	Prau.g_00878	Praj.g_00795
OG0000655	Prau.g_00879	Praj.g_00796
OG0000656	Prau.g_00882	Praj.g_00799
OG0000657	Prau.g_00889	Praj.g_00806
OG0000658	Prau.g_00890	Praj.g_00808
OG0000659	Prau.g_00891	Praj.g_00809
OG0000660	Prau.g_00895	Praj.g_00814
OG0000661	Prau.g_00897	Praj.g_00816
OG0000662	Prau.g_00899	Praj.g_00818
OG0000663	Prau.g_00902	Praj.g_00820
OG0000664	Prau.g_00903	Praj.g_00821
OG0000665	Prau.g_00907	Praj.g_00826
OG0000666	Prau.g_00908	Praj.g_00827
OG0000667	Prau.g_00912	Praj.g_00831
OG0000668	Prau.g_00942	Praj.g_00869
OG0000669	Prau.g_00949	Praj.g_00877
OG0000670	Prau.g_00951	Praj.g_00880
OG0000671	Prau.g_00953	Praj.g_00882
OG0000672	Prau.g_00955	Praj.g_00885
OG0000673	Prau.g_00957	Praj.g_00888
OG0000674	Prau.g_00959	Praj.g_00890
OG0000675	Prau.g_00960	Praj.g_00891
OG0000676	Prau.g_00962	Praj.g_00893
OG0000677	Prau.g_00963	Praj.g_00894
OG0000678	Prau.g_00965	Praj.g_00897
OG0000679	Prau.g_00969	Praj.g_00901
OG0000680	Prau.g_00970	Praj.g_00902
OG0000681	Prau.g_00973	Praj.g_00905
OG0000682	Prau.g_00974	Praj.g_00906
OG0000683	Prau.g_00975	Praj.g_00907
OG0000684	Prau.g_00977	Praj.g_00748
OG0000685	Prau.g_00979	Praj.g_00750
OG0000686	Prau.g_00980	Praj.g_00751
OG0000687	Prau.g_00981	Praj.g_00752
OG0000688	Prau.g_00984	Praj.g_00755
OG0000689	Prau.g_00985	Praj.g_00756
OG0000690	Prau.g_00986	Praj.g_00757
OG0000691	Prau.g_00987	Praj.g_00758
OG0000692	Prau.g_00989	Praj.g_00760
OG0000693	Prau.g_00990	Praj.g_00761
OG0000694	Prau.g_00991	Praj.g_00762
OG0000695	Prau.g_00993	Praj.g_00921
OG0000696	Prau.g_00994	Praj.g_00922
OG0000697	Prau.g_00995	Praj.g_00923
OG0000698	Prau.g_00998	Praj.g_00926
OG0000699	Prau.g_00999	Praj.g_00927
OG0000700	Prau.g_01000	Praj.g_00928
OG0000701	Prau.g_01001	Praj.g_00929
OG0000702	Prau.g_01003	Praj.g_00931
OG0000703	Prau.g_01004	Praj.g_00932
OG0000704	Prau.g_01005	Praj.g_00933
OG0000705	Prau.g_01009	Praj.g_00939
OG0000706	Prau.g_01010	Praj.g_00940
OG0000707	Prau.g_01011	Praj.g_00941
OG0000708	Prau.g_01012	Praj.g_00943
OG0000709	Prau.g_01016	Praj.g_00947
OG0000710	Prau.g_01019	Praj.g_00950
OG0000711	Prau.g_01036	Praj.g_00966
OG0000712	Prau.g_01038	Praj.g_00968
OG0000713	Prau.g_01039	Praj.g_00969
OG0000714	Prau.g_01040	Praj.g_00970
OG0000715	Prau.g_01042	Praj.g_00972
OG0000716	Prau.g_01044	Praj.g_00973
OG0000717	Prau.g_01045	Praj.g_00974
OG0000718	Prau.g_01058	Praj.g_00991
OG0000719	Prau.g_01060	Praj.g_00992
OG0000720	Prau.g_01069	Praj.g_01002
OG0000721	Prau.g_01071	Praj.g_01003
OG0000722	Prau.g_01072	Praj.g_01004
OG0000723	Prau.g_01075	Praj.g_01008
OG0000724	Prau.g_01084	Praj.g_01019
OG0000725	Prau.g_01090	Praj.g_00845
OG0000726	Prau.g_01091	Praj.g_00844
OG0000727	Prau.g_01092	Praj.g_00843
OG0000728	Prau.g_01094	Praj.g_00841
OG0000729	Prau.g_01138	Praj.g_02022
OG0000730	Prau.g_01142	Praj.g_00378
OG0000731	Prau.g_01146	Praj.g_00386
OG0000732	Prau.g_01155	Praj.g_02081
OG0000733	Prau.g_01175	Praj.g_01833
OG0000734	Prau.g_01192	Praj.g_01476
OG0000735	Prau.g_01194	Praj.g_01474
OG0000736	Prau.g_01195	Praj.g_01473
OG0000737	Prau.g_01196	Praj.g_01472
OG0000738	Prau.g_01200	Praj.g_01468
OG0000739	Prau.g_01201	Praj.g_01467
OG0000740	Prau.g_01202	Praj.g_01466
OG0000741	Prau.g_01203	Praj.g_01464
OG0000742	Prau.g_01205	Praj.g_01462
OG0000743	Prau.g_01207	Praj.g_01460
OG0000744	Prau.g_01208	Praj.g_01459
OG0000745	Prau.g_01209	Praj.g_01458
OG0000746	Prau.g_01211	Praj.g_01456
OG0000747	Prau.g_01212	Praj.g_01455
OG0000748	Prau.g_01215	Praj.g_01451
OG0000749	Prau.g_01216	Praj.g_01450
OG0000750	Prau.g_01217	Praj.g_01449
OG0000751	Prau.g_01219	Praj.g_01446
OG0000752	Prau.g_01221	Praj.g_01444
OG0000753	Prau.g_01224	Praj.g_01442
OG0000754	Prau.g_01227	Praj.g_01438
OG0000755	Prau.g_01230	Praj.g_01434
OG0000756	Prau.g_01231	Praj.g_01433
OG0000757	Prau.g_01237	Praj.g_01426
OG0000758	Prau.g_01238	Praj.g_01425
OG0000759	Prau.g_01239	Praj.g_01424
OG0000760	Prau.g_01240	Praj.g_01423
OG0000761	Prau.g_01241	Praj.g_01422
OG0000762	Prau.g_01242	Praj.g_01421
OG0000763	Prau.g_01244	Praj.g_01419
OG0000764	Prau.g_01245	Praj.g_01418
OG0000765	Prau.g_01254	Praj.g_01409
OG0000766	Prau.g_01255	Praj.g_01408
OG0000767	Prau.g_01257	Praj.g_01407
OG0000768	Prau.g_01258	Praj.g_01406
OG0000769	Prau.g_01260	Praj.g_01404
OG0000770	Prau.g_01262	Praj.g_01403
OG0000771	Prau.g_01271, Prau.g_01496	Praj.g_01014
OG0000772	Prau.g_01346	Praj.g_01246
OG0000773	Prau.g_01361	Praj.g_01519
OG0000774	Prau.g_01363	Praj.g_01522
OG0000775	Prau.g_01366	Praj.g_01523
OG0000776	Prau.g_01367	Praj.g_01524
OG0000777	Prau.g_01368	Praj.g_01525
OG0000778	Prau.g_01369	Praj.g_01526
OG0000779	Prau.g_01373	Praj.g_01530
OG0000780	Prau.g_01374	Praj.g_01531
OG0000781	Prau.g_01377	Praj.g_01534
OG0000782	Prau.g_01378	Praj.g_01535
OG0000783	Prau.g_01379	Praj.g_01536
OG0000784	Prau.g_01380	Praj.g_01537
OG0000785	Prau.g_01382	Praj.g_01539
OG0000786	Prau.g_01384	Praj.g_01542
OG0000787	Prau.g_01385	Praj.g_01543
OG0000788	Prau.g_01396	Praj.g_00732
OG0000789	Prau.g_01399	Praj.g_01011
OG0000790	Prau.g_01414	Praj.g_01580
OG0000791	Prau.g_01416	Praj.g_01582
OG0000792	Prau.g_01417	Praj.g_01583
OG0000793	Prau.g_01420	Praj.g_01586
OG0000794	Prau.g_01421	Praj.g_01587
OG0000795	Prau.g_01422	Praj.g_01588
OG0000796	Prau.g_01426	Praj.g_01592
OG0000797	Prau.g_01427	Praj.g_01593
OG0000799	Prau.g_01510	Praj.g_01613
OG0000800	Prau.g_01511	Praj.g_01614
OG0000801	Prau.g_01512	Praj.g_01615
OG0000802	Prau.g_01514	Praj.g_01617
OG0000803	Prau.g_01516	Praj.g_01619
OG0000804	Prau.g_01517	Praj.g_01620
OG0000805	Prau.g_01519	Praj.g_01622
OG0000806	Prau.g_01521	Praj.g_01624
OG0000807	Prau.g_01522	Praj.g_01625
OG0000808	Prau.g_01523	Praj.g_01626
OG0000809	Prau.g_01526	Praj.g_01630
OG0000810	Prau.g_01527	Praj.g_01631
OG0000811	Prau.g_01534	Praj.g_01635
OG0000812	Prau.g_01536	Praj.g_01637
OG0000813	Prau.g_01537	Praj.g_01638
OG0000814	Prau.g_01539	Praj.g_01640
OG0000815	Prau.g_01540	Praj.g_01641
OG0000816	Prau.g_01542	Praj.g_01643
OG0000817	Prau.g_01543	Praj.g_01644
OG0000818	Prau.g_01548	Praj.g_01648
OG0000819	Prau.g_01549	Praj.g_01649
OG0000820	Prau.g_01550	Praj.g_01650
OG0000821	Prau.g_01554	Praj.g_01653
OG0000822	Prau.g_01555	Praj.g_01654
OG0000823	Prau.g_01556	Praj.g_01655
OG0000824	Prau.g_01559	Praj.g_01658
OG0000825	Prau.g_01560	Praj.g_01659
OG0000826	Prau.g_01561	Praj.g_01660
OG0000827	Prau.g_01562	Praj.g_01661
OG0000828	Prau.g_01565	Praj.g_01664
OG0000829	Prau.g_01566	Praj.g_01665
OG0000830	Prau.g_01567	Praj.g_01666
OG0000831	Prau.g_01569	Praj.g_01668
OG0000832	Prau.g_01575	Praj.g_01678
OG0000833	Prau.g_01583	Praj.g_01686
OG0000834	Prau.g_01584	Praj.g_01687
OG0000835	Prau.g_01585	Praj.g_01688
OG0000836	Prau.g_01586	Praj.g_01690
OG0000837	Prau.g_01587	Praj.g_01691
OG0000838	Prau.g_01589	Praj.g_01693
OG0000839	Prau.g_01590	Praj.g_01694
OG0000840	Prau.g_01591	Praj.g_01695
OG0000841	Prau.g_01592	Praj.g_01696
OG0000842	Prau.g_01593	Praj.g_01697
OG0000843	Prau.g_01594	Praj.g_01698
OG0000844	Prau.g_01595	Praj.g_01699
OG0000845	Prau.g_01596	Praj.g_01700
OG0000846	Prau.g_01597	Praj.g_01701
OG0000847	Prau.g_01598	Praj.g_01702
OG0000848	Prau.g_01599	Praj.g_01703
OG0000849	Prau.g_01600	Praj.g_01704
OG0000850	Prau.g_01602	Praj.g_01706
OG0000851	Prau.g_01603	Praj.g_01707
OG0000852	Prau.g_01604	Praj.g_01708
OG0000853	Prau.g_01608	Praj.g_01713
OG0000854	Prau.g_01610	Praj.g_01715
OG0000855	Prau.g_01611	Praj.g_01716
OG0000856	Prau.g_01626	Praj.g_01599
OG0000857	Prau.g_01652	Praj.g_00785
OG0000858	Prau.g_01726	Praj.g_01763
OG0000859	Prau.g_01727	Praj.g_01764
OG0000860	Prau.g_01734	Praj.g_01770
OG0000861	Prau.g_01735	Praj.g_01771
OG0000862	Prau.g_01736	Praj.g_01772
OG0000863	Prau.g_01738	Praj.g_01773
OG0000864	Prau.g_01739	Praj.g_01774
OG0000865	Prau.g_01740	Praj.g_01775
OG0000866	Prau.g_01741	Praj.g_01776
OG0000867	Prau.g_01742	Praj.g_01777
OG0000868	Prau.g_01743	Praj.g_01778
OG0000869	Prau.g_01747	Praj.g_01781
OG0000870	Prau.g_01752	Praj.g_01786
OG0000871	Prau.g_01753	Praj.g_01787
OG0000872	Prau.g_01754	Praj.g_01788
OG0000873	Prau.g_01757	Praj.g_01791
OG0000874	Prau.g_01760	Praj.g_01794
OG0000875	Prau.g_01761	Praj.g_01796
OG0000876	Prau.g_01762	Praj.g_01797
OG0000877	Prau.g_01764	Praj.g_01799
OG0000878	Prau.g_01765	Praj.g_01800
OG0000879	Prau.g_01766	Praj.g_01801
OG0000880	Prau.g_01767	Praj.g_01802
OG0000881	Prau.g_01771	Praj.g_01805
OG0000882	Prau.g_01776	Praj.g_01810
OG0000883	Prau.g_01777	Praj.g_01812
OG0000884	Prau.g_01779	Praj.g_01814
OG0000885	Prau.g_01780	Praj.g_01815
OG0000886	Prau.g_01781	Praj.g_01816
OG0000887	Prau.g_01782	Praj.g_01817
OG0000888	Prau.g_01784	Praj.g_01819
OG0000889	Prau.g_01786	Praj.g_01821
OG0000890	Prau.g_01787	Praj.g_01822
OG0000891	Prau.g_01788	Praj.g_01823
OG0000892	Prau.g_01790	Praj.g_01825
OG0000893	Prau.g_01794	Praj.g_01868
OG0000894	Prau.g_01796	Praj.g_01871
OG0000895	Prau.g_01799	Praj.g_01874
OG0000896	Prau.g_01800	Praj.g_01875
OG0000897	Prau.g_01802	Praj.g_01877
OG0000898	Prau.g_01803	Praj.g_01878
OG0000899	Prau.g_01804	Praj.g_01879
OG0000900	Prau.g_01805	Praj.g_01880
OG0000901	Prau.g_01808	Praj.g_01883
OG0000902	Prau.g_01810	Praj.g_01885
OG0000903	Prau.g_01813	Praj.g_01894
OG0000904	Prau.g_01815	Praj.g_01889
OG0000905	Prau.g_01820	Praj.g_01887
OG0000906	Prau.g_01821	Praj.g_01886
OG0000907	Prau.g_01827	Praj.g_01909
OG0000908	Prau.g_01830	Praj.g_01912
OG0000909	Prau.g_01831	Praj.g_01913
OG0000910	Prau.g_01832	Praj.g_01914
OG0000911	Prau.g_01834	Praj.g_01916
OG0000912	Prau.g_01835	Praj.g_01917
OG0000913	Prau.g_01836	Praj.g_01918
OG0000914	Prau.g_01837	Praj.g_01919
OG0000915	Prau.g_01838	Praj.g_01920
OG0000916	Prau.g_01839	Praj.g_01921
OG0000917	Prau.g_01840	Praj.g_01922
OG0000918	Prau.g_01841	Praj.g_01923
OG0000919	Prau.g_01842	Praj.g_01924
OG0000920	Prau.g_01843	Praj.g_01925
OG0000921	Prau.g_01844	Praj.g_01926
OG0000922	Prau.g_01845	Praj.g_01927
OG0000923	Prau.g_01849	Praj.g_01931
OG0000924	Prau.g_01850	Praj.g_01932
OG0000925	Prau.g_01851	Praj.g_01933
OG0000926	Prau.g_01852	Praj.g_01934
OG0000927	Prau.g_01854	Praj.g_01936
OG0000928	Prau.g_01855	Praj.g_01937
OG0000929	Prau.g_01856	Praj.g_01938
OG0000930	Prau.g_01857	Praj.g_01939
OG0000931	Prau.g_01858	Praj.g_01940
OG0000932	Prau.g_01859	Praj.g_01941
OG0000933	Prau.g_01863	Praj.g_01945
OG0000934	Prau.g_01865	Praj.g_01947
OG0000935	Prau.g_01866	Praj.g_01948
OG0000936	Prau.g_01867	Praj.g_01949
OG0000937	Prau.g_01868	Praj.g_01950
OG0000938	Prau.g_01870	Praj.g_01953
OG0000939	Prau.g_01871	Praj.g_01954
OG0000940	Prau.g_01878	Praj.g_01961
OG0000941	Prau.g_01880	Praj.g_01963
OG0000942	Prau.g_01882	Praj.g_01965
OG0000943	Prau.g_01883	Praj.g_01966
OG0000944	Prau.g_01884	Praj.g_01968
OG0000945	Prau.g_01885	Praj.g_01969
OG0000946	Prau.g_01889	Praj.g_01975
OG0000947	Prau.g_01891	Praj.g_01977
OG0000948	Prau.g_01892	Praj.g_01978
OG0000949	Prau.g_01895	Praj.g_01981
OG0000950	Prau.g_01900	Praj.g_01986
OG0000951	Prau.g_01904	Praj.g_01990
OG0000952	Prau.g_01908	Praj.g_01994
OG0000953	Prau.g_01911	Praj.g_01998
OG0000954	Prau.g_01915	Praj.g_02002
OG0000955	Prau.g_01916	Praj.g_02003
OG0000956	Prau.g_01918	Praj.g_02005
OG0000957	Prau.g_01923	Praj.g_02010
OG0000958	Prau.g_01924	Praj.g_02011
OG0000959	Prau.g_01928	Praj.g_02015
OG0000960	Prau.g_01929	Praj.g_02016
OG0000961	Prau.g_01931	Praj.g_02019
OG0000962	Prau.g_01933	Praj.g_02021
OG0000963	Prau.g_01937	Praj.g_02026
OG0000964	Prau.g_01938	Praj.g_02027
OG0000965	Prau.g_01939	Praj.g_02028
OG0000966	Prau.g_01946	Praj.g_02059
OG0000967	Prau.g_01951	Praj.g_02063
OG0000968	Prau.g_01953	Praj.g_02065
OG0000969	Prau.g_01954	Praj.g_02066
OG0000970	Prau.g_01955	Praj.g_02067
OG0000971	Prau.g_01956	Praj.g_02068
OG0000972	Prau.g_01957	Praj.g_02069
OG0000973	Prau.g_01958	Praj.g_02070
OG0000974	Prau.g_01959	Praj.g_02071
OG0000975	Prau.g_01960	Praj.g_02072
OG0000976	Prau.g_01961	Praj.g_02073
OG0000977	Prau.g_01962	Praj.g_02074
OG0000978	Prau.g_01963	Praj.g_02075
OG0000979	Prau.g_01966	Praj.g_02078
OG0000980	Prau.g_01968	Praj.g_02080
OG0000981	Prau.g_01970	Praj.g_02083
OG0000982	Prau.g_01972	Praj.g_02085
OG0000983	Prau.g_01973	Praj.g_02086
OG0000984	Prau.g_01974	Praj.g_02087
OG0000985	Prau.g_01977	Praj.g_02090
OG0000986	Prau.g_01979	Praj.g_02092
OG0000987	Prau.g_01980	Praj.g_02093
OG0000988	Prau.g_01983	Praj.g_02096
OG0000989	Prau.g_01986	Praj.g_02100
OG0000990	Prau.g_01989	Praj.g_02105
OG0000991	Prau.g_01990	Praj.g_02106
OG0000992	Prau.g_01992	Praj.g_02109
OG0000993	Prau.g_01993	Praj.g_02110
OG0000994	Prau.g_01994	Praj.g_02111
OG0000995	Prau.g_01998	Praj.g_02115
OG0000996	Prau.g_01999	Praj.g_02116
OG0000997	Prau.g_02000	Praj.g_02124
OG0000998	Prau.g_02002	Praj.g_02126
OG0000999	Prau.g_02003	Praj.g_02127
OG0001000	Prau.g_02006	Praj.g_02130, Praj.g_02131
OG0001001	Prau.g_02008	Praj.g_02134
OG0001002	Prau.g_02012	Praj.g_02139
OG0001003	Prau.g_02014	Praj.g_02141
OG0001004	Prau.g_02015	Praj.g_02142
OG0001005	Prau.g_02016	Praj.g_02143
OG0001006	Prau.g_02020	Praj.g_02147
OG0001007	Prau.g_02022	Praj.g_02149
OG0001008	Prau.g_00478	Praj.g_00431
OG0001009	Prau.g_00027	Praj.g_00027
OG0001010	Prau.g_00028	Praj.g_00028
OG0001011	Prau.g_00029	Praj.g_00029
OG0001012	Prau.g_00050	Praj.g_00047
OG0001013	Prau.g_00056	Praj.g_00052
OG0001014	Prau.g_00059	Praj.g_00055
OG0001015	Prau.g_00060	Praj.g_00056
OG0001016	Prau.g_00074	Praj.g_00111
OG0001017	Prau.g_00078	Praj.g_00115
OG0001018	Prau.g_00081	Praj.g_00118
OG0001019	Prau.g_00090	Praj.g_00127
OG0001020	Prau.g_00091	Praj.g_00128
OG0001021	Prau.g_00092	Praj.g_00129
OG0001022	Prau.g_00095	Praj.g_00132
OG0001023	Prau.g_00096	Praj.g_00133
OG0001024	Prau.g_00099	Praj.g_00136
OG0001025	Prau.g_00105	Praj.g_00143
OG0001026	Prau.g_00112	Praj.g_00151
OG0001027	Prau.g_00113	Praj.g_00152
OG0001028	Prau.g_00115	Praj.g_00154
OG0001029	Prau.g_00116	Praj.g_00156
OG0001030	Prau.g_00131	Praj.g_00172
OG0001031	Prau.g_00187	Praj.g_00226
OG0001032	Prau.g_00188	Praj.g_00227
OG0001033	Prau.g_00209	Praj.g_00247
OG0001034	Prau.g_00237	Praj.g_00276
OG0001035	Prau.g_00256	Praj.g_00293
OG0001036	Prau.g_00261	Praj.g_00297
OG0001037	Prau.g_00262	Praj.g_00298
OG0001038	Prau.g_00280	Praj.g_00314
OG0001039	Prau.g_00283	Praj.g_00316
OG0001040	Prau.g_00285	Praj.g_00319
OG0001041	Prau.g_00289	Praj.g_00323
OG0001042	Prau.g_00306	Praj.g_00339
OG0001043	Prau.g_00307	Praj.g_00340
OG0001044	Prau.g_00335	Praj.g_00379
OG0001045	Prau.g_00344	Praj.g_00388
OG0001046	Prau.g_00382	Praj.g_01081
OG0001047	Prau.g_00480	Praj.g_00433
OG0001048	Prau.g_00481	Praj.g_00434
OG0001049	Prau.g_00483	Praj.g_00436
OG0001050	Prau.g_00484	Praj.g_00437
OG0001051	Prau.g_00485	Praj.g_00438
OG0001052	Prau.g_00512	Praj.g_00464
OG0001053	Prau.g_00524	Praj.g_00476
OG0001054	Prau.g_00539	Praj.g_00490
OG0001055	Prau.g_00558	Praj.g_00509
OG0001056	Prau.g_00576	Praj.g_00527
OG0001057	Prau.g_00581	Praj.g_00532
OG0001058	Prau.g_00589	Praj.g_00540
OG0001059	Prau.g_00593	Praj.g_00544
OG0001060	Prau.g_00600	Praj.g_00551
OG0001061	Prau.g_00613	Praj.g_00564
OG0001062	Prau.g_00615	Praj.g_00566
OG0001063	Prau.g_00617	Praj.g_00567
OG0001064	Prau.g_00618	Praj.g_00568
OG0001065	Prau.g_00619	Praj.g_00569
OG0001066	Prau.g_00620	Praj.g_00570
OG0001067	Prau.g_00621	Praj.g_00571
OG0001068	Prau.g_00622	Praj.g_00572
OG0001069	Prau.g_00623	Praj.g_00573
OG0001070	Prau.g_00626	Praj.g_00575
OG0001071	Prau.g_00627	Praj.g_00576
OG0001072	Prau.g_00628	Praj.g_00577
OG0001073	Prau.g_00642	Praj.g_00591
OG0001074	Prau.g_00653	Praj.g_00603
OG0001075	Prau.g_00654	Praj.g_00604
OG0001076	Prau.g_00664	Praj.g_00611
OG0001077	Prau.g_00668	Praj.g_00616
OG0001078	Prau.g_00676	Praj.g_00624
OG0001079	Prau.g_00687	Praj.g_00635
OG0001080	Prau.g_00693	Praj.g_00641
OG0001081	Prau.g_00695	Praj.g_00643
OG0001082	Prau.g_00696	Praj.g_00644
OG0001083	Prau.g_00701	Praj.g_00649
OG0001084	Prau.g_00702	Praj.g_00650
OG0001085	Prau.g_00710	Praj.g_00660
OG0001086	Prau.g_00711	Praj.g_00661
OG0001087	Prau.g_00728	Praj.g_00681
OG0001088	Prau.g_00729	Praj.g_00682
OG0001089	Prau.g_00737	Praj.g_00690
OG0001090	Prau.g_00756	Praj.g_00699
OG0001091	Prau.g_00758	Praj.g_00701
OG0001092	Prau.g_00759	Praj.g_00702
OG0001093	Prau.g_00764	Praj.g_00707
OG0001094	Prau.g_00848	Praj.g_00763
OG0001095	Prau.g_00867	Praj.g_00782
OG0001096	Prau.g_00880	Praj.g_00797
OG0001097	Prau.g_00898	Praj.g_00817
OG0001098	Prau.g_00914	Praj.g_00835
OG0001099	Prau.g_00946	Praj.g_00872
OG0001100	Prau.g_00950	Praj.g_00879
OG0001101	Prau.g_00952	Praj.g_00881
OG0001102	Prau.g_00954	Praj.g_00884
OG0001104	Prau.g_00978	Praj.g_00749
OG0001105	Prau.g_00982	Praj.g_00753
OG0001106	Prau.g_01006	Praj.g_00934
OG0001107	Prau.g_01013	Praj.g_00944
OG0001108	Prau.g_01017	Praj.g_00948
OG0001109	Prau.g_01018	Praj.g_00949
OG0001110	Prau.g_01020	Praj.g_00951
OG0001111	Prau.g_01021	Praj.g_00952
OG0001112	Prau.g_01022	Praj.g_00953
OG0001113	Prau.g_01023	Praj.g_00954
OG0001114	Prau.g_01024	Praj.g_00955
OG0001115	Prau.g_01026	Praj.g_00957
OG0001116	Prau.g_01027	Praj.g_00958
OG0001117	Prau.g_01028	Praj.g_00959
OG0001118	Prau.g_01029	Praj.g_00960
OG0001119	Prau.g_01030	Praj.g_00961
OG0001120	Prau.g_01032	Praj.g_00963
OG0001121	Prau.g_01172, Prau.g_01035	Praj.g_01563
OG0001122	Prau.g_01061	Praj.g_00993
OG0001123	Prau.g_01065	Praj.g_00997
OG0001124	Prau.g_01067	Praj.g_00999
OG0001125	Prau.g_01068	Praj.g_01001
OG0001126	Prau.g_01078	Praj.g_01012
OG0001127	Prau.g_01079	Praj.g_01013
OG0001128	Prau.g_01081	Praj.g_01016
OG0001129	Prau.g_01082	Praj.g_01017
OG0001130	Prau.g_01083	Praj.g_01018
OG0001131	Prau.g_01118	Praj.g_00852
OG0001132	Prau.g_01127	Praj.g_01063
OG0001133	Prau.g_01160	Praj.g_01040
OG0001134	Prau.g_01174	Praj.g_01832
OG0001135	Prau.g_01177	Praj.g_01835
OG0001136	Prau.g_01204	Praj.g_01463
OG0001137	Prau.g_01214	Praj.g_01452
OG0001138	Prau.g_01232	Praj.g_01432
OG0001139	Prau.g_01233	Praj.g_01430
OG0001140	Prau.g_01234	Praj.g_01429
OG0001141	Prau.g_01235	Praj.g_01428
OG0001142	Prau.g_01236	Praj.g_01427
OG0001143	Prau.g_01243	Praj.g_01420
OG0001144	Prau.g_01248	Praj.g_01415
OG0001145	Prau.g_01362	Praj.g_01520
