Orthogroup	Prau	Prar
OG0000558	Prau.g_00587	Prar.g_01377
OG0000559	Prau.g_00591	Prar.g_01381
OG0000560	Prau.g_00594	Prar.g_01384
OG0000561	Prau.g_00595	Prar.g_01385
OG0000562	Prau.g_00596	Prar.g_01386
OG0000563	Prau.g_00597	Prar.g_01387
OG0000564	Prau.g_00598	Prar.g_01388
OG0000565	Prau.g_00601	Prar.g_01391
OG0000566	Prau.g_00603	Prar.g_01393
OG0000567	Prau.g_00607	Prar.g_01397
OG0000568	Prau.g_00608	Prar.g_01398
OG0000569	Prau.g_00609	Prar.g_01399
OG0000570	Prau.g_00610	Prar.g_01400
OG0000571	Prau.g_00612	Prar.g_01402
OG0000572	Prau.g_00625	Prar.g_01415
OG0000573	Prau.g_00630	Prar.g_01422
OG0000574	Prau.g_00631	Prar.g_01423
OG0000575	Prau.g_00635	Prar.g_01427
OG0000576	Prau.g_00637	Prar.g_01429
OG0000577	Prau.g_00638	Prar.g_01430
OG0000578	Prau.g_00639	Prar.g_01431
OG0000579	Prau.g_00640	Prar.g_01432
OG0000580	Prau.g_00641	Prar.g_01433
OG0000581	Prau.g_00643	Prar.g_01435
OG0000582	Prau.g_00646	Prar.g_01438
OG0000583	Prau.g_00647	Prar.g_01439
OG0000584	Prau.g_00648	Prar.g_01440
OG0000585	Prau.g_00650	Prar.g_01442
OG0000586	Prau.g_00651	Prar.g_01443
OG0000587	Prau.g_00652	Prar.g_01444
OG0000588	Prau.g_00656	Prar.g_01448
OG0000589	Prau.g_00661	Prar.g_01451
OG0000590	Prau.g_00662	Prar.g_01452
OG0000591	Prau.g_00665	Prar.g_01455
OG0000592	Prau.g_00666	Prar.g_01456
OG0000593	Prau.g_00672	Prar.g_01462
OG0000594	Prau.g_00673	Prar.g_01463
OG0000595	Prau.g_00674	Prar.g_01464
OG0000596	Prau.g_00678	Prar.g_01468
OG0000597	Prau.g_00680	Prar.g_01470
OG0000598	Prau.g_00681	Prar.g_01471
OG0000599	Prau.g_00684	Prar.g_01474
OG0000600	Prau.g_00685	Prar.g_01475
OG0000601	Prau.g_00686	Prar.g_01476
OG0000602	Prau.g_00688	Prar.g_01478
OG0000603	Prau.g_00689	Prar.g_01479
OG0000604	Prau.g_00690	Prar.g_01480
OG0000605	Prau.g_00691	Prar.g_01481
OG0000606	Prau.g_00694	Prar.g_01484
OG0000607	Prau.g_00697	Prar.g_01487
OG0000608	Prau.g_00698	Prar.g_01488
OG0000609	Prau.g_00699	Prar.g_01489
OG0000610	Prau.g_00704	Prar.g_01494
OG0000611	Prau.g_00707	Prar.g_01497
OG0000612	Prau.g_00708	Prar.g_01498
OG0000613	Prau.g_00713	Prar.g_01503
OG0000614	Prau.g_00732	Prar.g_01522
OG0000615	Prau.g_00740	Prar.g_01530
OG0000616	Prau.g_00744	Prar.g_01534
OG0000617	Prau.g_00761	Prar.g_01605
OG0000618	Prau.g_00762	Prar.g_01606
OG0000619	Prau.g_00763	Prar.g_01607
OG0000620	Prau.g_00766	Prar.g_01610
OG0000621	Prau.g_00767	Prar.g_01611
OG0000622	Prau.g_00768	Prar.g_01612
OG0000623	Prau.g_00769	Prar.g_01613
OG0000624	Prau.g_00770	Prar.g_01614
OG0000625	Prau.g_00771	Prar.g_01615
OG0000626	Prau.g_00772	Prar.g_01616
OG0000627	Prau.g_00773	Prar.g_01617
OG0000628	Prau.g_00774	Prar.g_01618
OG0000629	Prau.g_00775	Prar.g_01619
OG0000630	Prau.g_00778	Prar.g_01622
OG0000631	Prau.g_00845	Prar.g_01675
OG0000632	Prau.g_00846	Prar.g_01676
OG0000633	Prau.g_00847	Prar.g_01677
OG0000634	Prau.g_00850	Prar.g_01680
OG0000635	Prau.g_00851	Prar.g_01681
OG0000636	Prau.g_00853	Prar.g_01683
OG0000637	Prau.g_00855	Prar.g_01685
OG0000638	Prau.g_00856	Prar.g_01686
OG0000639	Prau.g_00857	Prar.g_01687
OG0000640	Prau.g_00858	Prar.g_01688
OG0000641	Prau.g_00862	Prar.g_01692
OG0000642	Prau.g_00863	Prar.g_01693
OG0000643	Prau.g_00864	Prar.g_01694
OG0000644	Prau.g_00865	Prar.g_01695
OG0000645	Prau.g_00866	Prar.g_01696
OG0000646	Prau.g_00868	Prar.g_01698
OG0000647	Prau.g_00869	Prar.g_01699
OG0000648	Prau.g_00871	Prar.g_01701
OG0000649	Prau.g_00872	Prar.g_01702
OG0000650	Prau.g_00873	Prar.g_01703
OG0000651	Prau.g_00874	Prar.g_01704
OG0000652	Prau.g_00875	Prar.g_01705
OG0000653	Prau.g_00877	Prar.g_01707
OG0000654	Prau.g_00878	Prar.g_01708
OG0000655	Prau.g_00879	Prar.g_01709
OG0000656	Prau.g_00882	Prar.g_01712
OG0000657	Prau.g_00889	Prar.g_01719
OG0000658	Prau.g_00890	Prar.g_01720
OG0000659	Prau.g_00891	Prar.g_01721
OG0000660	Prau.g_00895	Prar.g_01725
OG0000661	Prau.g_00897	Prar.g_01727
OG0000662	Prau.g_00899	Prar.g_01729
OG0000663	Prau.g_00902	Prar.g_01731
OG0000664	Prau.g_00903	Prar.g_01732
OG0000665	Prau.g_00907	Prar.g_01736
OG0000666	Prau.g_00908	Prar.g_01737
OG0000667	Prau.g_00912	Prar.g_01742
OG0000668	Prau.g_00942	Prar.g_01759
OG0000669	Prau.g_00949	Prar.g_01767
OG0000670	Prau.g_00951	Prar.g_01769
OG0000671	Prau.g_00953	Prar.g_01771
OG0000672	Prau.g_00955	Prar.g_01774
OG0000673	Prau.g_00957	Prar.g_01777
OG0000674	Prau.g_00959	Prar.g_01779
OG0000675	Prau.g_00960	Prar.g_01780
OG0000676	Prau.g_00962	Prar.g_01782
OG0000677	Prau.g_00963	Prar.g_01783
OG0000678	Prau.g_00965	Prar.g_01785
OG0000679	Prau.g_00969	Prar.g_01789
OG0000680	Prau.g_00970	Prar.g_01790
OG0000681	Prau.g_00973	Prar.g_01792
OG0000682	Prau.g_00974	Prar.g_01793
OG0000683	Prau.g_00975	Prar.g_01794
OG0000684	Prau.g_00977	Prar.g_01795
OG0000685	Prau.g_00979	Prar.g_01797
OG0000686	Prau.g_00980	Prar.g_01798
OG0000687	Prau.g_00981	Prar.g_01799
OG0000688	Prau.g_00984	Prar.g_01802
OG0000689	Prau.g_00985	Prar.g_01803
OG0000690	Prau.g_00986	Prar.g_01804
OG0000691	Prau.g_00987	Prar.g_01805
OG0000692	Prau.g_00989	Prar.g_01807
OG0000693	Prau.g_00990	Prar.g_01808
OG0000694	Prau.g_00991	Prar.g_01809
OG0000695	Prau.g_00993	Prar.g_01811
OG0000696	Prau.g_00994	Prar.g_01812
OG0000697	Prau.g_00995	Prar.g_01813
OG0000698	Prau.g_00998	Prar.g_01816
OG0000699	Prau.g_00999	Prar.g_01817
OG0000700	Prau.g_01000	Prar.g_01818
OG0000701	Prau.g_01001	Prar.g_01819
OG0000702	Prau.g_01003	Prar.g_01821
OG0000703	Prau.g_01004	Prar.g_01822
OG0000704	Prau.g_01005	Prar.g_01823
OG0000705	Prau.g_01009	Prar.g_01827
OG0000706	Prau.g_01010	Prar.g_01828
OG0000707	Prau.g_01011	Prar.g_01829
OG0000708	Prau.g_01012	Prar.g_01830
OG0000709	Prau.g_01016	Prar.g_01834
OG0000710	Prau.g_01019	Prar.g_01837
OG0000711	Prau.g_01036	Prar.g_01853
OG0000712	Prau.g_01038	Prar.g_01855
OG0000713	Prau.g_01039	Prar.g_01856
OG0000714	Prau.g_01040	Prar.g_01857
OG0000715	Prau.g_01042	Prar.g_01859
OG0000716	Prau.g_01044	Prar.g_01861
OG0000717	Prau.g_01045	Prar.g_01862
OG0000718	Prau.g_01058	Prar.g_01873
OG0000719	Prau.g_01060	Prar.g_01875
OG0000720	Prau.g_01069	Prar.g_01884
OG0000721	Prau.g_01071	Prar.g_01886
OG0000722	Prau.g_01072	Prar.g_01887
OG0000723	Prau.g_01075	Prar.g_01890
OG0000724	Prau.g_01084	Prar.g_01899
OG0000725	Prau.g_01090	Prar.g_01905
OG0000726	Prau.g_01091	Prar.g_01906
OG0000727	Prau.g_01092	Prar.g_01907
OG0000728	Prau.g_01094	Prar.g_01909
OG0000729	Prau.g_01138	Prar.g_01955
OG0000730	Prau.g_01142	Prar.g_01324
OG0000731	Prau.g_01146	Prar.g_01320
OG0000732	Prau.g_01155	Prar.g_01314
OG0000733	Prau.g_01175	Prar.g_01295
OG0000734	Prau.g_01192	Prar.g_01278
OG0000735	Prau.g_01194	Prar.g_01276
OG0000736	Prau.g_01195	Prar.g_01275
OG0000737	Prau.g_01196	Prar.g_01274
OG0000738	Prau.g_01200	Prar.g_01270
OG0000739	Prau.g_01201	Prar.g_01269
OG0000740	Prau.g_01202	Prar.g_01268
OG0000741	Prau.g_01203	Prar.g_01267
OG0000742	Prau.g_01205	Prar.g_01264
OG0000743	Prau.g_01207	Prar.g_01262
OG0000744	Prau.g_01208	Prar.g_01261
OG0000745	Prau.g_01209	Prar.g_01260
OG0000746	Prau.g_01211	Prar.g_01258
OG0000747	Prau.g_01212	Prar.g_01257
OG0000748	Prau.g_01215	Prar.g_01254
OG0000749	Prau.g_01216	Prar.g_01253
OG0000750	Prau.g_01217	Prar.g_01252
OG0000751	Prau.g_01219	Prar.g_01250
OG0000752	Prau.g_01221	Prar.g_01248
OG0000753	Prau.g_01224	Prar.g_01245
OG0000754	Prau.g_01227	Prar.g_01242
OG0000755	Prau.g_01230	Prar.g_01239
OG0000756	Prau.g_01231	Prar.g_01238
OG0000757	Prau.g_01237	Prar.g_01232
OG0000758	Prau.g_01238	Prar.g_01231
OG0000759	Prau.g_01239	Prar.g_01230
OG0000760	Prau.g_01240	Prar.g_01229
OG0000761	Prau.g_01241	Prar.g_01228
OG0000762	Prau.g_01242	Prar.g_01227
OG0000763	Prau.g_01244	Prar.g_01225
OG0000764	Prau.g_01245	Prar.g_01224
OG0000765	Prau.g_01254	Prar.g_01215
OG0000766	Prau.g_01255	Prar.g_01214
OG0000767	Prau.g_01257	Prar.g_01212
OG0000768	Prau.g_01258	Prar.g_01211
OG0000769	Prau.g_01260	Prar.g_01209
OG0000770	Prau.g_01262	Prar.g_01207
OG0000771	Prau.g_01271	Prar.g_00376
OG0000772	Prau.g_01346	Prar.g_00976
OG0000773	Prau.g_01361	Prar.g_00964
OG0000774	Prau.g_01363	Prar.g_00962
OG0000775	Prau.g_01366	Prar.g_00960
OG0000776	Prau.g_01367	Prar.g_00959
OG0000777	Prau.g_01368	Prar.g_00958
OG0000778	Prau.g_01369	Prar.g_00957
OG0000779	Prau.g_01373	Prar.g_00953
OG0000780	Prau.g_01374	Prar.g_00952
OG0000781	Prau.g_01377	Prar.g_00949
OG0000782	Prau.g_01378	Prar.g_00948
OG0000783	Prau.g_01379	Prar.g_00947
OG0000784	Prau.g_01380	Prar.g_00946
OG0000785	Prau.g_01382	Prar.g_00944
OG0000786	Prau.g_01384	Prar.g_00942
OG0000787	Prau.g_01385	Prar.g_00941
OG0000788	Prau.g_01396	Prar.g_00924
OG0000789	Prau.g_01399	Prar.g_00921
OG0000790	Prau.g_01414	Prar.g_00906
OG0000791	Prau.g_01416	Prar.g_00904
OG0000792	Prau.g_01417	Prar.g_00903
OG0000793	Prau.g_01420	Prar.g_00900
OG0000794	Prau.g_01421	Prar.g_00899
OG0000795	Prau.g_01422	Prar.g_00898
OG0000796	Prau.g_01426	Prar.g_00894
OG0000797	Prau.g_01427	Prar.g_00893
OG0000799	Prau.g_01510	Prar.g_00357
OG0000800	Prau.g_01511	Prar.g_00356
OG0000801	Prau.g_01512	Prar.g_00355
OG0000802	Prau.g_01514	Prar.g_00353
OG0000803	Prau.g_01516	Prar.g_00351
OG0000804	Prau.g_01517	Prar.g_00350
OG0000805	Prau.g_01519	Prar.g_00348
OG0000806	Prau.g_01521	Prar.g_00346
OG0000807	Prau.g_01522	Prar.g_00345
OG0000808	Prau.g_01523	Prar.g_00344
OG0000809	Prau.g_01526	Prar.g_00341
OG0000810	Prau.g_01527	Prar.g_00340
OG0000811	Prau.g_01534	Prar.g_00336
OG0000812	Prau.g_01536	Prar.g_00842
OG0000813	Prau.g_01537	Prar.g_00841
OG0000814	Prau.g_01539	Prar.g_00839
OG0000815	Prau.g_01540	Prar.g_00838
OG0000816	Prau.g_01542	Prar.g_00836
OG0000817	Prau.g_01543	Prar.g_00835
OG0000818	Prau.g_01548	Prar.g_00830
OG0000819	Prau.g_01549	Prar.g_00829
OG0000820	Prau.g_01550	Prar.g_00828
OG0000821	Prau.g_01554	Prar.g_00824
OG0000822	Prau.g_01555	Prar.g_00823
OG0000823	Prau.g_01556	Prar.g_00822
OG0000824	Prau.g_01559	Prar.g_00819
OG0000825	Prau.g_01560	Prar.g_00818
OG0000826	Prau.g_01561	Prar.g_00817
OG0000827	Prau.g_01562	Prar.g_00816
OG0000828	Prau.g_01565	Prar.g_00813
OG0000829	Prau.g_01566	Prar.g_00812
OG0000830	Prau.g_01567	Prar.g_00811
OG0000831	Prau.g_01569	Prar.g_00809
OG0000832	Prau.g_01575	Prar.g_00803
OG0000833	Prau.g_01583	Prar.g_00795
OG0000834	Prau.g_01584	Prar.g_00794
OG0000835	Prau.g_01585	Prar.g_00793
OG0000836	Prau.g_01586	Prar.g_00792
OG0000837	Prau.g_01587	Prar.g_00791
OG0000838	Prau.g_01589	Prar.g_00789
OG0000839	Prau.g_01590	Prar.g_00788
OG0000840	Prau.g_01591	Prar.g_00787
OG0000841	Prau.g_01592	Prar.g_00786
OG0000842	Prau.g_01593	Prar.g_00785
OG0000843	Prau.g_01594	Prar.g_00784
OG0000844	Prau.g_01595	Prar.g_00783
OG0000845	Prau.g_01596	Prar.g_00782
OG0000846	Prau.g_01597	Prar.g_00781
OG0000847	Prau.g_01598	Prar.g_00780
OG0000848	Prau.g_01599	Prar.g_00779
OG0000849	Prau.g_01600	Prar.g_00778
OG0000850	Prau.g_01602	Prar.g_00776
OG0000851	Prau.g_01603	Prar.g_00775
OG0000852	Prau.g_01604	Prar.g_00774
OG0000853	Prau.g_01608	Prar.g_00770
OG0000854	Prau.g_01610	Prar.g_00768
OG0000855	Prau.g_01611	Prar.g_00767
OG0000856	Prau.g_01626	Prar.g_00753
OG0000857	Prau.g_01652	Prar.g_00725
OG0000858	Prau.g_01726	Prar.g_01149
OG0000859	Prau.g_01727	Prar.g_01148
OG0000860	Prau.g_01734	Prar.g_01141
OG0000861	Prau.g_01735	Prar.g_01140
OG0000862	Prau.g_01736	Prar.g_01139
OG0000863	Prau.g_01738	Prar.g_01137
OG0000864	Prau.g_01739	Prar.g_01136
OG0000865	Prau.g_01740	Prar.g_01135
OG0000866	Prau.g_01741	Prar.g_01134
OG0000867	Prau.g_01742	Prar.g_01133
OG0000868	Prau.g_01743	Prar.g_01132
OG0000869	Prau.g_01747	Prar.g_01128
OG0000870	Prau.g_01752	Prar.g_01123
OG0000871	Prau.g_01753	Prar.g_01122
OG0000872	Prau.g_01754	Prar.g_01121
OG0000873	Prau.g_01757	Prar.g_01965
OG0000874	Prau.g_01760	Prar.g_01968
OG0000875	Prau.g_01761	Prar.g_01969
OG0000876	Prau.g_01762	Prar.g_01970
OG0000877	Prau.g_01764	Prar.g_01963
OG0000878	Prau.g_01765	Prar.g_01962
OG0000879	Prau.g_01766	Prar.g_01961
OG0000880	Prau.g_01767	Prar.g_01960
OG0000881	Prau.g_01771	Prar.g_00595, Prar.g_01956
OG0000882	Prau.g_01776	Prar.g_00600
OG0000883	Prau.g_01777	Prar.g_00601
OG0000884	Prau.g_01779	Prar.g_00603
OG0000885	Prau.g_01780	Prar.g_00604
OG0000886	Prau.g_01781	Prar.g_00605
OG0000887	Prau.g_01782	Prar.g_00606
OG0000888	Prau.g_01784	Prar.g_00608
OG0000889	Prau.g_01786	Prar.g_00610
OG0000890	Prau.g_01787	Prar.g_00611
OG0000891	Prau.g_01788	Prar.g_00612
OG0000892	Prau.g_01790	Prar.g_01119
OG0000893	Prau.g_01794	Prar.g_01114
OG0000894	Prau.g_01796	Prar.g_01112
OG0000895	Prau.g_01799	Prar.g_01109
OG0000896	Prau.g_01800	Prar.g_01108
OG0000897	Prau.g_01802	Prar.g_01106
OG0000898	Prau.g_01803	Prar.g_01105
OG0000899	Prau.g_01804	Prar.g_01104
OG0000900	Prau.g_01805	Prar.g_01103
OG0000901	Prau.g_01808	Prar.g_01100
OG0000902	Prau.g_01810	Prar.g_01098
OG0000903	Prau.g_01813	Prar.g_01095
OG0000904	Prau.g_01815	Prar.g_01093
OG0000905	Prau.g_01820	Prar.g_01088
OG0000906	Prau.g_01821	Prar.g_01087
OG0000907	Prau.g_01827	Prar.g_01069
OG0000908	Prau.g_01830	Prar.g_01066
OG0000909	Prau.g_01831	Prar.g_01065
OG0000910	Prau.g_01832	Prar.g_01064
OG0000911	Prau.g_01834	Prar.g_01062
OG0000912	Prau.g_01835	Prar.g_01061
OG0000913	Prau.g_01836	Prar.g_01060
OG0000914	Prau.g_01837	Prar.g_01059
OG0000915	Prau.g_01838	Prar.g_01058
OG0000916	Prau.g_01839	Prar.g_01057
OG0000917	Prau.g_01840	Prar.g_01056
OG0000918	Prau.g_01841	Prar.g_01055
OG0000919	Prau.g_01842	Prar.g_01054
OG0000920	Prau.g_01843	Prar.g_01053
OG0000921	Prau.g_01844	Prar.g_01052
OG0000922	Prau.g_01845	Prar.g_01051
OG0000923	Prau.g_01849	Prar.g_01047
OG0000924	Prau.g_01850	Prar.g_01046
OG0000925	Prau.g_01851	Prar.g_01045
OG0000926	Prau.g_01852	Prar.g_01044
OG0000927	Prau.g_01854	Prar.g_01042
OG0000928	Prau.g_01855	Prar.g_01041
OG0000929	Prau.g_01856	Prar.g_01040
OG0000930	Prau.g_01857	Prar.g_01039
OG0000931	Prau.g_01858	Prar.g_01038
OG0000932	Prau.g_01859	Prar.g_01037
OG0000933	Prau.g_01863	Prar.g_01033
OG0000934	Prau.g_01865	Prar.g_01031
OG0000935	Prau.g_01866	Prar.g_01030
OG0000936	Prau.g_01867	Prar.g_01029
OG0000937	Prau.g_01868	Prar.g_01028
OG0000938	Prau.g_01870	Prar.g_01026
OG0000939	Prau.g_01871	Prar.g_01025
OG0000940	Prau.g_01878	Prar.g_01019
OG0000941	Prau.g_01880	Prar.g_01017
OG0000942	Prau.g_01882	Prar.g_01015
OG0000943	Prau.g_01883	Prar.g_01014
OG0000944	Prau.g_01884	Prar.g_01013
OG0000945	Prau.g_01885	Prar.g_01012
OG0000946	Prau.g_01889	Prar.g_00617
OG0000947	Prau.g_01891	Prar.g_00619
OG0000948	Prau.g_01892	Prar.g_00620
OG0000949	Prau.g_01895	Prar.g_00623
OG0000950	Prau.g_01900	Prar.g_00628
OG0000951	Prau.g_01904	Prar.g_00632
OG0000952	Prau.g_01908	Prar.g_00636
OG0000953	Prau.g_01911	Prar.g_00639
OG0000954	Prau.g_01915	Prar.g_00643
OG0000955	Prau.g_01916	Prar.g_00644
OG0000956	Prau.g_01918	Prar.g_00646
OG0000957	Prau.g_01923	Prar.g_00651
OG0000958	Prau.g_01924	Prar.g_00652
OG0000959	Prau.g_01928	Prar.g_00656
OG0000960	Prau.g_01929	Prar.g_00657
OG0000961	Prau.g_01931	Prar.g_00659
OG0000962	Prau.g_01933	Prar.g_00661
OG0000963	Prau.g_01937	Prar.g_00664
OG0000964	Prau.g_01938	Prar.g_00665
OG0000965	Prau.g_01939	Prar.g_00666
OG0000966	Prau.g_01946	Prar.g_00673
OG0000967	Prau.g_01951	Prar.g_00677
OG0000968	Prau.g_01953	Prar.g_00679
OG0000969	Prau.g_01954	Prar.g_00680
OG0000970	Prau.g_01955	Prar.g_00681
OG0000971	Prau.g_01956	Prar.g_00682
OG0000972	Prau.g_01957	Prar.g_00683
OG0000973	Prau.g_01958	Prar.g_00684
OG0000974	Prau.g_01959	Prar.g_00685
OG0000975	Prau.g_01960	Prar.g_00686
OG0000976	Prau.g_01961	Prar.g_00687
OG0000977	Prau.g_01962	Prar.g_00688
OG0000978	Prau.g_01963	Prar.g_00689
OG0000979	Prau.g_01966	Prar.g_00692
OG0000980	Prau.g_01968	Prar.g_00694
OG0000981	Prau.g_01970	Prar.g_00696
OG0000982	Prau.g_01972	Prar.g_00698
OG0000983	Prau.g_01973	Prar.g_00699
OG0000984	Prau.g_01974	Prar.g_00700
OG0000985	Prau.g_01977	Prar.g_00703
OG0000986	Prau.g_01979	Prar.g_00705
OG0000987	Prau.g_01980	Prar.g_00706
OG0000988	Prau.g_01983	Prar.g_00709
OG0000989	Prau.g_01986	Prar.g_00073
OG0000990	Prau.g_01989	Prar.g_00070
OG0000991	Prau.g_01990	Prar.g_00069
OG0000992	Prau.g_01992	Prar.g_00067
OG0000993	Prau.g_01993	Prar.g_00066
OG0000994	Prau.g_01994	Prar.g_00065
OG0000995	Prau.g_01998	Prar.g_00061
OG0000996	Prau.g_01999	Prar.g_00060
OG0000997	Prau.g_02000	Prar.g_00059
OG0000998	Prau.g_02002	Prar.g_00057
OG0000999	Prau.g_02003	Prar.g_00056
OG0001000	Prau.g_02006	Prar.g_00053
OG0001001	Prau.g_02008	Prar.g_00051
OG0001002	Prau.g_02012	Prar.g_00047
OG0001003	Prau.g_02014	Prar.g_00046
OG0001004	Prau.g_02015	Prar.g_00045
OG0001005	Prau.g_02016	Prar.g_00044
OG0001006	Prau.g_02020	Prar.g_00040
OG0001007	Prau.g_02022	Prar.g_00038
OG0001008	Prau.g_00478	Prar.g_00485
OG0001009	Prau.g_00027	Prar.g_00011
OG0001010	Prau.g_00028	Prar.g_00010
OG0001011	Prau.g_00029	Prar.g_00009
OG0001012	Prau.g_00050	Prar.g_00577
OG0001013	Prau.g_00056	Prar.g_00571
OG0001014	Prau.g_00059	Prar.g_00568
OG0001015	Prau.g_00060	Prar.g_00567
OG0001016	Prau.g_00074	Prar.g_00255
OG0001017	Prau.g_00078	Prar.g_00251
OG0001018	Prau.g_00081	Prar.g_00248
OG0001019	Prau.g_00090	Prar.g_00239
OG0001020	Prau.g_00091	Prar.g_00238
OG0001021	Prau.g_00092	Prar.g_00237
OG0001022	Prau.g_00095	Prar.g_00234
OG0001023	Prau.g_00096	Prar.g_00233
OG0001024	Prau.g_00099	Prar.g_00230
OG0001025	Prau.g_00105	Prar.g_00224
OG0001026	Prau.g_00112	Prar.g_00217
OG0001027	Prau.g_00113	Prar.g_00216
OG0001028	Prau.g_00115	Prar.g_00214
OG0001029	Prau.g_00116	Prar.g_00213
OG0001030	Prau.g_00131	Prar.g_00198
OG0001031	Prau.g_00187	Prar.g_00141
OG0001032	Prau.g_00188	Prar.g_00140
OG0001033	Prau.g_00209	Prar.g_00119
OG0001034	Prau.g_00237	Prar.g_00091
OG0001035	Prau.g_00256	Prar.g_00333
OG0001036	Prau.g_00261	Prar.g_00328
OG0001037	Prau.g_00262	Prar.g_00327
OG0001038	Prau.g_00280	Prar.g_00309
OG0001039	Prau.g_00283	Prar.g_00306
OG0001040	Prau.g_00285	Prar.g_00304
OG0001041	Prau.g_00289	Prar.g_00300
OG0001042	Prau.g_00306	Prar.g_00283
OG0001043	Prau.g_00307	Prar.g_00282
OG0001044	Prau.g_00335	Prar.g_00393
OG0001045	Prau.g_00344	Prar.g_00402
OG0001046	Prau.g_00382	Prar.g_00440
OG0001047	Prau.g_00480	Prar.g_00487
OG0001048	Prau.g_00481	Prar.g_00488
OG0001049	Prau.g_00483	Prar.g_00490
OG0001050	Prau.g_00484	Prar.g_00491
OG0001051	Prau.g_00485	Prar.g_00492
OG0001052	Prau.g_00512	Prar.g_00521
OG0001053	Prau.g_00524	Prar.g_00533
OG0001054	Prau.g_00539	Prar.g_01329
OG0001055	Prau.g_00558	Prar.g_01347
OG0001056	Prau.g_00576	Prar.g_01366
OG0001057	Prau.g_00581	Prar.g_01371
OG0001058	Prau.g_00589	Prar.g_01379
OG0001059	Prau.g_00593	Prar.g_01383
OG0001060	Prau.g_00600	Prar.g_01390
OG0001061	Prau.g_00613	Prar.g_01403
OG0001062	Prau.g_00615	Prar.g_01405
OG0001063	Prau.g_00617	Prar.g_01407
OG0001064	Prau.g_00618	Prar.g_01408
OG0001065	Prau.g_00619	Prar.g_01409
OG0001066	Prau.g_00620	Prar.g_01410
OG0001067	Prau.g_00621	Prar.g_01411
OG0001068	Prau.g_00622	Prar.g_01412
OG0001069	Prau.g_00623	Prar.g_01413
OG0001070	Prau.g_00626	Prar.g_01416
OG0001071	Prau.g_00627	Prar.g_01417
OG0001072	Prau.g_00628	Prar.g_01419
OG0001073	Prau.g_00642	Prar.g_01434
OG0001074	Prau.g_00653	Prar.g_01445
OG0001075	Prau.g_00654	Prar.g_01446
OG0001076	Prau.g_00664	Prar.g_01454
OG0001077	Prau.g_00668	Prar.g_01458
OG0001078	Prau.g_00676	Prar.g_01466
OG0001079	Prau.g_00687	Prar.g_01477
OG0001080	Prau.g_00693	Prar.g_01483
OG0001081	Prau.g_00695	Prar.g_01485
OG0001082	Prau.g_00696	Prar.g_01486
OG0001083	Prau.g_00701	Prar.g_01491
OG0001084	Prau.g_00702	Prar.g_01492
OG0001085	Prau.g_00710	Prar.g_01500
OG0001086	Prau.g_00711	Prar.g_01501
OG0001087	Prau.g_00728	Prar.g_01518
OG0001088	Prau.g_00729	Prar.g_01519
OG0001089	Prau.g_00737	Prar.g_01527
OG0001090	Prau.g_00756	Prar.g_01600
OG0001091	Prau.g_00758	Prar.g_01602
OG0001092	Prau.g_00759	Prar.g_01603
OG0001093	Prau.g_00764	Prar.g_01608
OG0001094	Prau.g_00848	Prar.g_01678
OG0001095	Prau.g_00867	Prar.g_01697
OG0001096	Prau.g_00880	Prar.g_01710
OG0001097	Prau.g_00898	Prar.g_01728
OG0001098	Prau.g_00914	Prar.g_01744
OG0001099	Prau.g_00946	Prar.g_01764
OG0001100	Prau.g_00950	Prar.g_01768
OG0001101	Prau.g_00952	Prar.g_01770
OG0001102	Prau.g_00954	Prar.g_01773
OG0001104	Prau.g_00978	Prar.g_01796
OG0001105	Prau.g_00982	Prar.g_01800
OG0001106	Prau.g_01006	Prar.g_01824
OG0001107	Prau.g_01013	Prar.g_01831
OG0001108	Prau.g_01017	Prar.g_01835
OG0001109	Prau.g_01018	Prar.g_01836
OG0001110	Prau.g_01020	Prar.g_01838
OG0001111	Prau.g_01021	Prar.g_01839
OG0001112	Prau.g_01022	Prar.g_01840
OG0001113	Prau.g_01023	Prar.g_01841
OG0001114	Prau.g_01024	Prar.g_01842
OG0001115	Prau.g_01026	Prar.g_01844
OG0001116	Prau.g_01027	Prar.g_01845
OG0001117	Prau.g_01028	Prar.g_01846
OG0001118	Prau.g_01029	Prar.g_01847
OG0001119	Prau.g_01030	Prar.g_01848
OG0001120	Prau.g_01032	Prar.g_01850
OG0001121	Prau.g_01172	Prar.g_01298
OG0001122	Prau.g_01061	Prar.g_01876
OG0001123	Prau.g_01065	Prar.g_01880
OG0001124	Prau.g_01067	Prar.g_01882
OG0001125	Prau.g_01068	Prar.g_01883
OG0001126	Prau.g_01078	Prar.g_01893
OG0001127	Prau.g_01079	Prar.g_01894
OG0001128	Prau.g_01081	Prar.g_01896
OG0001129	Prau.g_01082	Prar.g_01897
OG0001130	Prau.g_01083	Prar.g_01898
OG0001131	Prau.g_01118	Prar.g_01935
OG0001132	Prau.g_01127	Prar.g_01944
OG0001133	Prau.g_01160	Prar.g_01309
OG0001134	Prau.g_01174	Prar.g_01296
OG0001135	Prau.g_01177	Prar.g_01293
OG0001136	Prau.g_01204	Prar.g_01266
OG0001137	Prau.g_01214	Prar.g_01255
OG0001138	Prau.g_01232	Prar.g_01237
OG0001139	Prau.g_01233	Prar.g_01236
OG0001140	Prau.g_01234	Prar.g_01235
OG0001141	Prau.g_01235	Prar.g_01234
