Orthogroup	Prau	Prav
OG0000561	Prau.g_00595	Prav.g_01153
OG0000562	Prau.g_00596	Prav.g_01154
OG0000563	Prau.g_00597	Prav.g_01155
OG0000564	Prau.g_00598	Prav.g_01156
OG0000565	Prau.g_00601	Prav.g_01159
OG0000566	Prau.g_00603	Prav.g_01161
OG0000567	Prau.g_00607	Prav.g_01165
OG0000568	Prau.g_00608	Prav.g_01166
OG0000569	Prau.g_00609	Prav.g_01167
OG0000570	Prau.g_00610	Prav.g_01168
OG0000571	Prau.g_00612	Prav.g_01170
OG0000572	Prau.g_00625	Prav.g_01183
OG0000573	Prau.g_00630	Prav.g_01188
OG0000574	Prau.g_00631	Prav.g_01189
OG0000575	Prau.g_00635	Prav.g_01193
OG0000576	Prau.g_00637	Prav.g_01195
OG0000577	Prau.g_00638	Prav.g_01196
OG0000578	Prau.g_00639	Prav.g_01197
OG0000579	Prau.g_00640	Prav.g_01198
OG0000580	Prau.g_00641	Prav.g_01199
OG0000581	Prau.g_00643	Prav.g_01201
OG0000582	Prau.g_00646	Prav.g_01204
OG0000583	Prau.g_00647	Prav.g_01205
OG0000584	Prau.g_00648	Prav.g_01206
OG0000585	Prau.g_00650	Prav.g_01208
OG0000586	Prau.g_00651	Prav.g_01209
OG0000587	Prau.g_00652	Prav.g_01210
OG0000588	Prau.g_00656	Prav.g_01214
OG0000589	Prau.g_00661	Prav.g_01219
OG0000590	Prau.g_00662	Prav.g_01220
OG0000591	Prau.g_00665	Prav.g_01223
OG0000592	Prau.g_00666	Prav.g_01224
OG0000593	Prau.g_00672	Prav.g_01230
OG0000594	Prau.g_00673	Prav.g_01231
OG0000595	Prau.g_00674	Prav.g_01232
OG0000596	Prau.g_00678	Prav.g_01236
OG0000597	Prau.g_00680	Prav.g_01238
OG0000598	Prau.g_00681	Prav.g_01239
OG0000599	Prau.g_00684	Prav.g_01242
OG0000600	Prau.g_00685	Prav.g_01243
OG0000601	Prau.g_00686	Prav.g_01244
OG0000602	Prau.g_00688	Prav.g_01246
OG0000603	Prau.g_00689	Prav.g_01247
OG0000604	Prau.g_00690	Prav.g_01248
OG0000605	Prau.g_00691	Prav.g_01249
OG0000606	Prau.g_00694	Prav.g_01252
OG0000607	Prau.g_00697	Prav.g_01255
OG0000608	Prau.g_00698	Prav.g_01256
OG0000609	Prau.g_00699	Prav.g_01257
OG0000610	Prau.g_00704	Prav.g_01262
OG0000611	Prau.g_00707	Prav.g_01265
OG0000612	Prau.g_00708	Prav.g_01266
OG0000613	Prau.g_00713	Prav.g_01271
OG0000614	Prau.g_00732	Prav.g_01290
OG0000615	Prau.g_00740	Prav.g_01298
OG0000616	Prau.g_00744	Prav.g_01312
OG0000617	Prau.g_00761	Prav.g_00312
OG0000618	Prau.g_00762	Prav.g_00313
OG0000619	Prau.g_00763	Prav.g_00314
OG0000620	Prau.g_00766	Prav.g_00317
OG0000621	Prau.g_00767	Prav.g_00318
OG0000622	Prau.g_00768	Prav.g_00319
OG0000623	Prau.g_00769	Prav.g_00320
OG0000624	Prau.g_00770	Prav.g_00321
OG0000625	Prau.g_00771	Prav.g_00322
OG0000626	Prau.g_00772	Prav.g_00323
OG0000627	Prau.g_00773	Prav.g_00324
OG0000628	Prau.g_00774	Prav.g_00325
OG0000629	Prau.g_00775	Prav.g_00326
OG0000630	Prau.g_00778	Prav.g_00329
OG0000631	Prau.g_00845	Prav.g_00388
OG0000632	Prau.g_00846	Prav.g_00389
OG0000633	Prau.g_00847	Prav.g_00390
OG0000634	Prau.g_00850	Prav.g_00393
OG0000635	Prau.g_00851	Prav.g_00394
OG0000636	Prau.g_00853	Prav.g_00396
OG0000637	Prau.g_00855	Prav.g_00398
OG0000638	Prau.g_00856	Prav.g_00399
OG0000639	Prau.g_00857	Prav.g_00400
OG0000640	Prau.g_00858	Prav.g_00401
OG0000641	Prau.g_00862	Prav.g_00405
OG0000642	Prau.g_00863	Prav.g_00406
OG0000643	Prau.g_00864	Prav.g_00407
OG0000644	Prau.g_00865	Prav.g_00408
OG0000645	Prau.g_00866	Prav.g_00409
OG0000646	Prau.g_00868	Prav.g_00411
OG0000647	Prau.g_00869	Prav.g_00412
OG0000648	Prau.g_00871	Prav.g_00414
OG0000649	Prau.g_00872	Prav.g_00415
OG0000650	Prau.g_00873	Prav.g_00416
OG0000651	Prau.g_00874	Prav.g_00417
OG0000652	Prau.g_00875	Prav.g_00418
OG0000653	Prau.g_00877	Prav.g_00420
OG0000654	Prau.g_00878	Prav.g_00421
OG0000655	Prau.g_00879	Prav.g_00422
OG0000656	Prau.g_00882	Prav.g_00425
OG0000657	Prau.g_00889	Prav.g_00432
OG0000658	Prau.g_00890	Prav.g_00433
OG0000659	Prau.g_00891	Prav.g_00434
OG0000660	Prau.g_00895	Prav.g_00438
OG0000661	Prau.g_00897	Prav.g_00440
OG0000662	Prau.g_00899	Prav.g_00442
OG0000663	Prau.g_00902	Prav.g_00444
OG0000664	Prau.g_00903	Prav.g_00445
OG0000665	Prau.g_00907	Prav.g_00449
OG0000666	Prau.g_00908	Prav.g_00450
OG0000667	Prau.g_00912	Prav.g_00454
OG0000668	Prau.g_00942	Prav.g_00483
OG0000669	Prau.g_00949	Prav.g_00490
OG0000670	Prau.g_00951	Prav.g_00492
OG0000671	Prau.g_00953	Prav.g_00494
OG0000672	Prau.g_00955	Prav.g_00497
OG0000673	Prau.g_00957	Prav.g_00500
OG0000674	Prau.g_00959	Prav.g_00502
OG0000675	Prau.g_00960	Prav.g_00503
OG0000676	Prau.g_00962	Prav.g_00505
OG0000677	Prau.g_00963	Prav.g_00506
OG0000678	Prau.g_00965	Prav.g_00508
OG0000679	Prau.g_00969	Prav.g_00512
OG0000680	Prau.g_00970	Prav.g_00513
OG0000681	Prau.g_00973	Prav.g_00515
OG0000682	Prau.g_00974	Prav.g_00516
OG0000683	Prau.g_00975	Prav.g_00517
OG0000684	Prau.g_00977	Prav.g_00519
OG0000685	Prau.g_00979	Prav.g_00521
OG0000686	Prau.g_00980	Prav.g_00522
OG0000687	Prau.g_00981	Prav.g_00523
OG0000688	Prau.g_00984	Prav.g_00526
OG0000689	Prau.g_00985	Prav.g_00527
OG0000690	Prau.g_00986	Prav.g_00528
OG0000691	Prau.g_00987	Prav.g_00529
OG0000692	Prau.g_00989	Prav.g_00530
OG0000693	Prau.g_00990	Prav.g_00531
OG0000694	Prau.g_00991	Prav.g_00532
OG0000695	Prau.g_00993	Prav.g_00534
OG0000696	Prau.g_00994	Prav.g_00535
OG0000697	Prau.g_00995	Prav.g_00536
OG0000698	Prau.g_00998	Prav.g_00539
OG0000699	Prau.g_00999	Prav.g_00540
OG0000700	Prau.g_01000	Prav.g_00541
OG0000701	Prau.g_01001	Prav.g_00542
OG0000702	Prau.g_01003	Prav.g_00544
OG0000703	Prau.g_01004	Prav.g_00545
OG0000704	Prau.g_01005	Prav.g_00546
OG0000705	Prau.g_01009	Prav.g_00550
OG0000706	Prau.g_01010	Prav.g_00551
OG0000707	Prau.g_01011	Prav.g_00552
OG0000708	Prau.g_01012	Prav.g_00553
OG0000709	Prau.g_01016	Prav.g_00557
OG0000710	Prau.g_01019	Prav.g_00560
OG0000711	Prau.g_01036	Prav.g_00577
OG0000712	Prau.g_01038	Prav.g_00579
OG0000713	Prau.g_01039	Prav.g_00580
OG0000714	Prau.g_01040	Prav.g_00581
OG0000715	Prau.g_01042	Prav.g_00583
OG0000716	Prau.g_01044	Prav.g_00585
OG0000717	Prau.g_01045	Prav.g_00586
OG0000718	Prau.g_01058	Prav.g_00902
OG0000719	Prau.g_01060	Prav.g_00904
OG0000720	Prau.g_01069	Prav.g_00913
OG0000721	Prau.g_01071	Prav.g_00915
OG0000722	Prau.g_01072	Prav.g_00916
OG0000723	Prau.g_01075	Prav.g_00919
OG0000724	Prau.g_01084	Prav.g_00928
OG0000725	Prau.g_01090	Prav.g_00934
OG0000726	Prau.g_01091	Prav.g_00935
OG0000727	Prau.g_01092	Prav.g_00936
OG0000728	Prau.g_01094	Prav.g_00938
OG0000729	Prau.g_01138	Prav.g_00263
OG0000730	Prau.g_01142	Prav.g_00004
OG0000731	Prau.g_01146	Prav.g_00008
OG0000732	Prau.g_01155	Prav.g_00016
OG0000733	Prau.g_01175	Prav.g_00034
OG0000734	Prau.g_01192	Prav.g_00050
OG0000735	Prau.g_01194	Prav.g_00052
OG0000736	Prau.g_01195	Prav.g_00053
OG0000737	Prau.g_01196	Prav.g_00054
OG0000738	Prau.g_01200	Prav.g_00058
OG0000739	Prau.g_01201	Prav.g_00059
OG0000740	Prau.g_01202	Prav.g_00060
OG0000741	Prau.g_01203	Prav.g_00061
OG0000742	Prau.g_01205	Prav.g_00064
OG0000743	Prau.g_01207	Prav.g_00066
OG0000744	Prau.g_01208	Prav.g_00067
OG0000745	Prau.g_01209	Prav.g_00068
OG0000746	Prau.g_01211	Prav.g_00070
OG0000747	Prau.g_01212	Prav.g_00071
OG0000748	Prau.g_01215	Prav.g_00074
OG0000749	Prau.g_01216	Prav.g_00075
OG0000750	Prau.g_01217	Prav.g_00076
OG0000751	Prau.g_01219	Prav.g_01868
OG0000752	Prau.g_01221	Prav.g_01866
OG0000753	Prau.g_01224	Prav.g_01863
OG0000754	Prau.g_01227	Prav.g_01860
OG0000755	Prau.g_01230	Prav.g_01857
OG0000756	Prau.g_01231	Prav.g_01856
OG0000757	Prau.g_01237	Prav.g_01850
OG0000758	Prau.g_01238	Prav.g_01849
OG0000759	Prau.g_01239	Prav.g_01848
OG0000760	Prau.g_01240	Prav.g_01847
OG0000761	Prau.g_01241	Prav.g_01846
OG0000762	Prau.g_01242	Prav.g_01845
OG0000763	Prau.g_01244	Prav.g_01843
OG0000764	Prau.g_01245	Prav.g_01842
OG0000765	Prau.g_01254	Prav.g_01833
OG0000766	Prau.g_01255	Prav.g_01832
OG0000767	Prau.g_01257	Prav.g_01830
OG0000768	Prau.g_01258	Prav.g_01829
OG0000769	Prau.g_01260	Prav.g_01827
OG0000770	Prau.g_01262	Prav.g_01825
OG0000771	Prau.g_01271	Prav.g_02003
OG0000772	Prau.g_01346	Prav.g_01409
OG0000773	Prau.g_01361	Prav.g_01429
OG0000774	Prau.g_01363	Prav.g_01431
OG0000775	Prau.g_01366	Prav.g_01433
OG0000776	Prau.g_01367	Prav.g_01434
OG0000777	Prau.g_01368	Prav.g_01435
OG0000778	Prau.g_01369	Prav.g_01436
OG0000779	Prau.g_01373	Prav.g_01440
OG0000780	Prau.g_01374	Prav.g_01441
OG0000781	Prau.g_01377	Prav.g_01444
OG0000782	Prau.g_01378	Prav.g_01445
OG0000783	Prau.g_01379	Prav.g_01446
OG0000784	Prau.g_01380	Prav.g_01447
OG0000785	Prau.g_01382	Prav.g_01449
OG0000786	Prau.g_01384	Prav.g_01451
OG0000787	Prau.g_01385	Prav.g_01452
OG0000788	Prau.g_01396	Prav.g_01460
OG0000789	Prau.g_01399	Prav.g_01463
OG0000790	Prau.g_01414	Prav.g_01478
OG0000791	Prau.g_01416	Prav.g_01480
OG0000792	Prau.g_01417	Prav.g_01481
OG0000793	Prau.g_01420	Prav.g_01484
OG0000794	Prau.g_01421	Prav.g_01485
OG0000795	Prau.g_01422	Prav.g_01486
OG0000796	Prau.g_01426	Prav.g_01490
OG0000797	Prau.g_01427	Prav.g_01491
OG0000799	Prau.g_01510	Prav.g_01560
OG0000800	Prau.g_01511	Prav.g_01561
OG0000801	Prau.g_01512	Prav.g_01562
OG0000802	Prau.g_01514	Prav.g_01564
OG0000803	Prau.g_01516	Prav.g_01566
OG0000804	Prau.g_01517	Prav.g_01567
OG0000805	Prau.g_01519	Prav.g_01569
OG0000806	Prau.g_01521	Prav.g_01571
OG0000807	Prau.g_01522	Prav.g_01572
OG0000808	Prau.g_01523	Prav.g_01573
OG0000809	Prau.g_01526	Prav.g_01576
OG0000810	Prau.g_01527	Prav.g_01577
OG0000811	Prau.g_01534	Prav.g_01581
OG0000812	Prau.g_01536	Prav.g_01583
OG0000813	Prau.g_01537	Prav.g_01584
OG0000814	Prau.g_01539	Prav.g_01586
OG0000815	Prau.g_01540	Prav.g_01587
OG0000816	Prau.g_01542	Prav.g_01589
OG0000817	Prau.g_01543	Prav.g_01590
OG0000818	Prau.g_01548	Prav.g_01595
OG0000819	Prau.g_01549	Prav.g_01596
OG0000820	Prau.g_01550	Prav.g_01597
OG0000821	Prau.g_01554	Prav.g_01601
OG0000822	Prau.g_01555	Prav.g_01602
OG0000823	Prau.g_01556	Prav.g_01603
OG0000824	Prau.g_01559	Prav.g_01606
OG0000825	Prau.g_01560	Prav.g_01607
OG0000826	Prau.g_01561	Prav.g_01608
OG0000827	Prau.g_01562	Prav.g_01609
OG0000828	Prau.g_01565	Prav.g_01612
OG0000829	Prau.g_01566	Prav.g_01613
OG0000830	Prau.g_01567	Prav.g_01614
OG0000831	Prau.g_01569	Prav.g_01616
OG0000832	Prau.g_01575	Prav.g_01622
OG0000833	Prau.g_01583	Prav.g_01630
OG0000834	Prau.g_01584	Prav.g_01631
OG0000835	Prau.g_01585	Prav.g_01632
OG0000836	Prau.g_01586	Prav.g_01633
OG0000837	Prau.g_01587	Prav.g_01634
OG0000838	Prau.g_01589	Prav.g_01636
OG0000839	Prau.g_01590	Prav.g_01637
OG0000840	Prau.g_01591	Prav.g_01638
OG0000841	Prau.g_01592	Prav.g_01639
OG0000842	Prau.g_01593	Prav.g_01640
OG0000843	Prau.g_01594	Prav.g_01641
OG0000844	Prau.g_01595	Prav.g_01642
OG0000845	Prau.g_01596	Prav.g_01643
OG0000846	Prau.g_01597	Prav.g_01644
OG0000847	Prau.g_01598	Prav.g_01645
OG0000848	Prau.g_01599	Prav.g_01646
OG0000849	Prau.g_01600	Prav.g_01647
OG0000850	Prau.g_01602	Prav.g_01649
OG0000851	Prau.g_01603	Prav.g_01650
OG0000852	Prau.g_01604	Prav.g_01651
OG0000853	Prau.g_01608	Prav.g_01655
OG0000854	Prau.g_01610	Prav.g_01657
OG0000855	Prau.g_01611	Prav.g_01658
OG0000856	Prau.g_01626	Prav.g_01671
OG0000857	Prau.g_01652	Prav.g_01699
OG0000858	Prau.g_01726	Prav.g_01755
OG0000859	Prau.g_01727	Prav.g_01756
OG0000860	Prau.g_01734	Prav.g_01763
OG0000861	Prau.g_01735	Prav.g_01764
OG0000862	Prau.g_01736	Prav.g_01765
OG0000863	Prau.g_01738	Prav.g_01767
OG0000864	Prau.g_01739	Prav.g_01768
OG0000865	Prau.g_01740	Prav.g_01769
OG0000866	Prau.g_01741	Prav.g_01770
OG0000867	Prau.g_01742	Prav.g_01771
OG0000868	Prau.g_01743	Prav.g_01772
OG0000869	Prau.g_01747	Prav.g_01776
OG0000870	Prau.g_01752	Prav.g_01781
OG0000871	Prau.g_01753	Prav.g_01782
OG0000872	Prau.g_01754	Prav.g_01783
OG0000873	Prau.g_01757	Prav.g_01786
OG0000874	Prau.g_01760	Prav.g_01789
OG0000875	Prau.g_01761	Prav.g_01790
OG0000876	Prau.g_01762	Prav.g_01791
OG0000877	Prau.g_01764	Prav.g_01793
OG0000878	Prau.g_01765	Prav.g_01794
OG0000879	Prau.g_01766	Prav.g_01795
OG0000880	Prau.g_01767	Prav.g_01796
OG0000881	Prau.g_01771	Prav.g_01800
OG0000882	Prau.g_01776	Prav.g_01805
OG0000883	Prau.g_01777	Prav.g_01807
OG0000884	Prau.g_01779	Prav.g_01809
OG0000885	Prau.g_01780	Prav.g_01810
OG0000886	Prau.g_01781	Prav.g_01811
OG0000887	Prau.g_01782	Prav.g_01812
OG0000888	Prau.g_01784	Prav.g_01814
OG0000889	Prau.g_01786	Prav.g_01816
OG0000890	Prau.g_01787	Prav.g_01817
OG0000891	Prau.g_01788	Prav.g_01818
OG0000892	Prau.g_01790	Prav.g_00264
OG0000893	Prau.g_01794	Prav.g_00268
OG0000894	Prau.g_01796	Prav.g_00270
OG0000895	Prau.g_01799	Prav.g_00273
OG0000896	Prau.g_01800	Prav.g_00274
OG0000897	Prau.g_01802	Prav.g_00276
OG0000898	Prau.g_01803	Prav.g_00277
OG0000899	Prau.g_01804	Prav.g_00278
OG0000900	Prau.g_01805	Prav.g_00279
OG0000901	Prau.g_01808	Prav.g_00282
OG0000902	Prau.g_01810	Prav.g_00284
OG0000903	Prau.g_01813	Prav.g_00287
OG0000904	Prau.g_01815	Prav.g_00289
OG0000905	Prau.g_01820	Prav.g_00294
OG0000906	Prau.g_01821	Prav.g_00295
OG0000907	Prau.g_01827	Prav.g_00590
OG0000908	Prau.g_01830	Prav.g_00593
OG0000909	Prau.g_01831	Prav.g_00594
OG0000910	Prau.g_01832	Prav.g_00595
OG0000911	Prau.g_01834	Prav.g_00597
OG0000912	Prau.g_01835	Prav.g_00598
OG0000913	Prau.g_01836	Prav.g_00599
OG0000914	Prau.g_01837	Prav.g_00600
OG0000915	Prau.g_01838	Prav.g_00601
OG0000916	Prau.g_01839	Prav.g_00602
OG0000917	Prau.g_01840	Prav.g_00603
OG0000918	Prau.g_01841	Prav.g_00604
OG0000919	Prau.g_01842	Prav.g_00605
OG0000920	Prau.g_01843	Prav.g_00606
OG0000921	Prau.g_01844	Prav.g_00607
OG0000922	Prau.g_01845	Prav.g_00608
OG0000923	Prau.g_01849	Prav.g_00612
OG0000924	Prau.g_01850	Prav.g_00613
OG0000925	Prau.g_01851	Prav.g_00614
OG0000926	Prau.g_01852	Prav.g_00615
OG0000927	Prau.g_01854	Prav.g_00617
OG0000928	Prau.g_01855	Prav.g_00618
OG0000929	Prau.g_01856	Prav.g_00619
OG0000930	Prau.g_01857	Prav.g_00620
OG0000931	Prau.g_01858	Prav.g_00621
OG0000932	Prau.g_01859	Prav.g_00622
OG0000933	Prau.g_01863	Prav.g_00626
OG0000934	Prau.g_01865	Prav.g_00628
OG0000935	Prau.g_01866	Prav.g_00629
OG0000936	Prau.g_01867	Prav.g_00630
OG0000937	Prau.g_01868	Prav.g_00631
OG0000938	Prau.g_01870	Prav.g_00633
OG0000939	Prau.g_01871	Prav.g_00634
OG0000940	Prau.g_01878	Prav.g_00641
OG0000941	Prau.g_01880	Prav.g_00643
OG0000942	Prau.g_01882	Prav.g_00645
OG0000943	Prau.g_01883	Prav.g_00646
OG0000944	Prau.g_01884	Prav.g_00647
OG0000945	Prau.g_01885	Prav.g_00648
OG0000946	Prau.g_01889	Prav.g_00653
OG0000947	Prau.g_01891	Prav.g_00655
OG0000948	Prau.g_01892	Prav.g_00656
OG0000949	Prau.g_01895	Prav.g_00659
OG0000950	Prau.g_01900	Prav.g_00664
OG0000951	Prau.g_01904	Prav.g_00668
OG0000952	Prau.g_01908	Prav.g_00672
OG0000953	Prau.g_01911	Prav.g_00675
OG0000954	Prau.g_01915	Prav.g_00679
OG0000955	Prau.g_01916	Prav.g_00680
OG0000956	Prau.g_01918	Prav.g_00682
OG0000957	Prau.g_01923	Prav.g_00687
OG0000958	Prau.g_01924	Prav.g_00688
OG0000959	Prau.g_01928	Prav.g_00692
OG0000960	Prau.g_01929	Prav.g_00693
OG0000961	Prau.g_01931	Prav.g_00695
OG0000962	Prau.g_01933	Prav.g_00697
OG0000963	Prau.g_01937	Prav.g_00701
OG0000964	Prau.g_01938	Prav.g_00702
OG0000965	Prau.g_01939	Prav.g_00703
OG0000966	Prau.g_01946	Prav.g_00710
OG0000967	Prau.g_01951	Prav.g_00714
OG0000968	Prau.g_01953	Prav.g_00716
OG0000969	Prau.g_01954	Prav.g_00717
OG0000970	Prau.g_01955	Prav.g_00718
OG0000971	Prau.g_01956	Prav.g_00719
OG0000972	Prau.g_01957	Prav.g_00720
OG0000973	Prau.g_01958	Prav.g_00721
OG0000974	Prau.g_01959	Prav.g_00722
OG0000975	Prau.g_01960	Prav.g_00723
OG0000976	Prau.g_01961	Prav.g_00724
OG0000977	Prau.g_01962	Prav.g_00725
OG0000978	Prau.g_01963	Prav.g_00726
OG0000979	Prau.g_01966	Prav.g_00729
OG0000980	Prau.g_01968	Prav.g_00731
OG0000981	Prau.g_01970	Prav.g_00733
OG0000982	Prau.g_01972	Prav.g_00735
OG0000983	Prau.g_01973	Prav.g_00736
OG0000984	Prau.g_01974	Prav.g_00737
OG0000985	Prau.g_01977	Prav.g_00740
OG0000986	Prau.g_01979	Prav.g_00742
OG0000987	Prau.g_01980	Prav.g_00743
OG0000988	Prau.g_01983	Prav.g_00746
OG0000989	Prau.g_01986	Prav.g_00750
OG0000990	Prau.g_01989	Prav.g_00753
OG0000991	Prau.g_01990	Prav.g_00754
OG0000992	Prau.g_01992	Prav.g_00756
OG0000993	Prau.g_01993	Prav.g_00757
OG0000994	Prau.g_01994	Prav.g_00758
OG0000995	Prau.g_01998	Prav.g_00762
OG0000996	Prau.g_01999	Prav.g_00763
OG0000997	Prau.g_02000	Prav.g_00764
OG0000998	Prau.g_02002	Prav.g_00766
OG0000999	Prau.g_02003	Prav.g_00767
OG0001000	Prau.g_02006	Prav.g_00770
OG0001001	Prau.g_02008	Prav.g_00772
OG0001002	Prau.g_02012	Prav.g_00776
OG0001003	Prau.g_02014	Prav.g_00778
OG0001004	Prau.g_02015	Prav.g_00779
OG0001005	Prau.g_02016	Prav.g_00780
OG0001006	Prau.g_02020	Prav.g_00784
OG0001007	Prau.g_02022	Prav.g_00786
OG0001008	Prau.g_00478	Prav.g_01036
OG0001009	Prau.g_00027	Prav.g_00095
OG0001010	Prau.g_00028	Prav.g_00096
OG0001011	Prau.g_00029	Prav.g_00097
OG0001012	Prau.g_00050	Prav.g_00114
OG0001013	Prau.g_00056	Prav.g_00119
OG0001014	Prau.g_00059	Prav.g_00122
OG0001015	Prau.g_00060	Prav.g_00123
OG0001016	Prau.g_00074	Prav.g_00138
OG0001017	Prau.g_00078	Prav.g_00142
OG0001018	Prau.g_00081	Prav.g_00145
OG0001019	Prau.g_00090	Prav.g_00154
OG0001020	Prau.g_00091	Prav.g_00155
OG0001021	Prau.g_00092	Prav.g_00156
OG0001022	Prau.g_00095	Prav.g_00159
OG0001023	Prau.g_00096	Prav.g_00160
OG0001024	Prau.g_00099	Prav.g_00163
OG0001025	Prau.g_00105	Prav.g_00169
OG0001026	Prau.g_00112	Prav.g_00176
OG0001027	Prau.g_00113	Prav.g_00177
OG0001028	Prau.g_00115	Prav.g_00179
OG0001029	Prau.g_00116	Prav.g_00180
OG0001030	Prau.g_00131	Prav.g_00195
OG0001031	Prau.g_00187	Prav.g_00852
OG0001032	Prau.g_00188	Prav.g_00851
OG0001033	Prau.g_00209	Prav.g_00830
OG0001034	Prau.g_00237	Prav.g_00802
OG0001035	Prau.g_00256	Prav.g_01901
OG0001036	Prau.g_00261	Prav.g_01906
OG0001037	Prau.g_00262	Prav.g_01907
OG0001038	Prau.g_00280	Prav.g_01924
OG0001039	Prau.g_00283	Prav.g_01927
OG0001040	Prau.g_00285	Prav.g_01929
OG0001041	Prau.g_00289	Prav.g_01933
OG0001042	Prau.g_00306	Prav.g_01950
OG0001043	Prau.g_00307	Prav.g_01951
OG0001044	Prau.g_00335	Prav.g_01979
OG0001045	Prau.g_00344	Prav.g_01988
OG0001046	Prau.g_00382	Prav.g_00996
OG0001047	Prau.g_00480	Prav.g_01038
OG0001048	Prau.g_00481	Prav.g_01039
OG0001049	Prau.g_00483	Prav.g_01041
OG0001050	Prau.g_00484	Prav.g_01042
OG0001051	Prau.g_00485	Prav.g_01043
OG0001052	Prau.g_00512	Prav.g_01069
OG0001053	Prau.g_00524	Prav.g_01081
OG0001054	Prau.g_00539	Prav.g_01096
OG0001055	Prau.g_00558	Prav.g_01115
OG0001056	Prau.g_00576	Prav.g_01134
OG0001057	Prau.g_00581	Prav.g_01139
OG0001058	Prau.g_00589	Prav.g_01147
OG0001059	Prau.g_00593	Prav.g_01151
OG0001060	Prau.g_00600	Prav.g_01158
OG0001061	Prau.g_00613	Prav.g_01171
OG0001062	Prau.g_00615	Prav.g_01173
OG0001063	Prau.g_00617	Prav.g_01175
OG0001064	Prau.g_00618	Prav.g_01176
OG0001065	Prau.g_00619	Prav.g_01177
OG0001066	Prau.g_00620	Prav.g_01178
OG0001067	Prau.g_00621	Prav.g_01179
OG0001068	Prau.g_00622	Prav.g_01180
OG0001069	Prau.g_00623	Prav.g_01181
OG0001070	Prau.g_00626	Prav.g_01184
OG0001071	Prau.g_00627	Prav.g_01185
OG0001072	Prau.g_00628	Prav.g_01186
OG0001073	Prau.g_00642	Prav.g_01200
OG0001074	Prau.g_00653	Prav.g_01211
OG0001075	Prau.g_00654	Prav.g_01212
OG0001076	Prau.g_00664	Prav.g_01222
OG0001077	Prau.g_00668	Prav.g_01226
OG0001078	Prau.g_00676	Prav.g_01234
OG0001079	Prau.g_00687	Prav.g_01245
OG0001080	Prau.g_00693	Prav.g_01251
OG0001081	Prau.g_00695	Prav.g_01253
OG0001082	Prau.g_00696	Prav.g_01254
OG0001083	Prau.g_00701	Prav.g_01259
OG0001084	Prau.g_00702	Prav.g_01260
OG0001085	Prau.g_00710	Prav.g_01268
OG0001086	Prau.g_00711	Prav.g_01269
OG0001087	Prau.g_00728	Prav.g_01286
OG0001088	Prau.g_00729	Prav.g_01287
OG0001089	Prau.g_00737	Prav.g_01295
OG0001090	Prau.g_00756	Prav.g_00307
OG0001091	Prau.g_00758	Prav.g_00309
OG0001092	Prau.g_00759	Prav.g_00310
OG0001093	Prau.g_00764	Prav.g_00315
OG0001094	Prau.g_00848	Prav.g_00391
OG0001095	Prau.g_00867	Prav.g_00410
OG0001096	Prau.g_00880	Prav.g_00423
OG0001097	Prau.g_00898	Prav.g_00441
OG0001098	Prau.g_00914	Prav.g_00456
OG0001099	Prau.g_00946	Prav.g_00487
OG0001100	Prau.g_00950	Prav.g_00491
OG0001101	Prau.g_00952	Prav.g_00493
OG0001102	Prau.g_00954	Prav.g_00496
OG0001104	Prau.g_00978	Prav.g_00520
OG0001105	Prau.g_00982	Prav.g_00524
OG0001106	Prau.g_01006	Prav.g_00547
OG0001107	Prau.g_01013	Prav.g_00554
OG0001108	Prau.g_01017	Prav.g_00558
OG0001109	Prau.g_01018	Prav.g_00559
OG0001110	Prau.g_01020	Prav.g_00561
OG0001111	Prau.g_01021	Prav.g_00562
OG0001112	Prau.g_01022	Prav.g_00563
OG0001113	Prau.g_01023	Prav.g_00564
OG0001114	Prau.g_01024	Prav.g_00565
OG0001115	Prau.g_01026	Prav.g_00567
OG0001116	Prau.g_01027	Prav.g_00568
OG0001117	Prau.g_01028	Prav.g_00569
OG0001118	Prau.g_01029	Prav.g_00570
OG0001119	Prau.g_01030	Prav.g_00571
OG0001120	Prau.g_01032	Prav.g_00573
OG0001121	Prau.g_01172	Prav.g_00031
OG0001121	Prau.g_01035	Prav.g_00576
OG0001122	Prau.g_01061	Prav.g_00905
OG0001123	Prau.g_01065	Prav.g_00909
OG0001124	Prau.g_01067	Prav.g_00911
OG0001125	Prau.g_01068	Prav.g_00912
OG0001126	Prau.g_01078	Prav.g_00922
OG0001127	Prau.g_01079	Prav.g_00923
OG0001128	Prau.g_01081	Prav.g_00925
OG0001129	Prau.g_01082	Prav.g_00926
OG0001130	Prau.g_01083	Prav.g_00927
OG0001131	Prau.g_01118	Prav.g_00242
OG0001132	Prau.g_01127	Prav.g_00252
OG0001133	Prau.g_01160	Prav.g_00019
OG0001134	Prau.g_01174	Prav.g_00033
OG0001135	Prau.g_01177	Prav.g_00036
OG0001136	Prau.g_01204	Prav.g_00062
OG0001137	Prau.g_01214	Prav.g_00073
OG0001138	Prau.g_01232	Prav.g_01855
OG0001139	Prau.g_01233	Prav.g_01854
OG0001140	Prau.g_01234	Prav.g_01853
OG0001141	Prau.g_01235	Prav.g_01852
OG0001142	Prau.g_01236	Prav.g_01851
OG0001143	Prau.g_01243	Prav.g_01844
