Orthogroup	Prad	Syal
OG0000581	Prad.g_01394	Syal.g_02741
OG0000582	Prad.g_01397	Syal.g_02736
OG0000583	Prad.g_01398	Syal.g_02735
OG0000584	Prad.g_01399	Syal.g_02734
OG0000585	Prad.g_01401	Syal.g_02731
OG0000586	Prad.g_01402	Syal.g_02730
OG0000587	Prad.g_01403	Syal.g_02728
OG0000588	Prad.g_01407	Syal.g_02717
OG0000589	Prad.g_01410	Syal.g_02714
OG0000590	Prad.g_01411	Syal.g_02713
OG0000591	Prad.g_01414	Syal.g_02707
OG0000592	Prad.g_01415	Syal.g_02706
OG0000593	Prad.g_01421	Syal.g_02640
OG0000594	Prad.g_01422	Syal.g_02639
OG0000595	Prad.g_01423	Syal.g_02638
OG0000596	Prad.g_01427	Syal.g_02633
OG0000597	Prad.g_01429	Syal.g_02630
OG0000598	Prad.g_01430	Syal.g_02629
OG0000599	Prad.g_01433	Syal.g_02622
OG0000600	Prad.g_01219	Syal.g_02621
OG0000601	Prad.g_01220	Syal.g_02620
OG0000602	Prad.g_01222	Syal.g_02615
OG0000603	Prad.g_01223	Syal.g_02614
OG0000604	Prad.g_01224	Syal.g_02612
OG0000605	Prad.g_01225	Syal.g_02516
OG0000606	Prad.g_01228	Syal.g_02174
OG0000607	Prad.g_01231	Syal.g_02177
OG0000608	Prad.g_01232	Syal.g_02178
OG0000609	Prad.g_01233	Syal.g_02180
OG0000610	Prad.g_01238	Syal.g_02198
OG0000611	Prad.g_01241	Syal.g_02201
OG0000612	Prad.g_01242	Syal.g_02202
OG0000613	Prad.g_01247	Syal.g_01325
OG0000614	Prad.g_01266	Syal.g_01794
OG0000615	Prad.g_01274	Syal.g_02256
OG0000616	Prad.g_01278	Syal.g_00079
OG0000617	Prad.g_01055	Syal.g_01866
OG0000618	Prad.g_01056	Syal.g_01867
OG0000619	Prad.g_01057	Syal.g_02417
OG0000620	Prad.g_01060	Syal.g_02422
OG0000621	Prad.g_01061	Syal.g_02423
OG0000622	Prad.g_01062	Syal.g_02424
OG0000623	Prad.g_01063	Syal.g_02425
OG0000624	Prad.g_01064	Syal.g_02427
OG0000625	Prad.g_01065	Syal.g_02428
OG0000626	Prad.g_01066	Syal.g_02429
OG0000627	Prad.g_01067	Syal.g_02048
OG0000628	Prad.g_01068	Syal.g_02047
OG0000629	Prad.g_01069	Syal.g_02044
OG0000630	Prad.g_01072	Syal.g_02040
OG0000631	Prad.g_01137	Syal.g_02031
OG0000632	Prad.g_01138	Syal.g_02030
OG0000633	Prad.g_01139	Syal.g_02029
OG0000634	Prad.g_01142	Syal.g_02410
OG0000635	Prad.g_01143	Syal.g_02411
OG0000636	Prad.g_01145	Syal.g_02413
OG0000637	Prad.g_01147	Syal.g_02415
OG0000638	Prad.g_01148	Syal.g_02416
OG0000639	Prad.g_01149	Syal.g_01868
OG0000640	Prad.g_01150	Syal.g_01869
OG0000641	Prad.g_01154	Syal.g_01873
OG0000642	Prad.g_01155	Syal.g_01874
OG0000643	Prad.g_01156	Syal.g_01875
OG0000644	Prad.g_01157	Syal.g_01876
OG0000645	Prad.g_01158	Syal.g_01878
OG0000646	Prad.g_01160	Syal.g_01881
OG0000647	Prad.g_01161	Syal.g_01883
OG0000648	Prad.g_01163	Syal.g_02438
OG0000649	Prad.g_01164	Syal.g_02439
OG0000650	Prad.g_01165	Syal.g_02440
OG0000651	Prad.g_01166	Syal.g_02441
OG0000652	Prad.g_01167	Syal.g_02442
OG0000653	Prad.g_01169	Syal.g_02444
OG0000654	Prad.g_01170	Syal.g_02445
OG0000655	Prad.g_01171	Syal.g_02446
OG0000656	Prad.g_01174	Syal.g_02449
OG0000657	Prad.g_01182	Syal.g_02460
OG0000658	Prad.g_01183	Syal.g_02465
OG0000659	Prad.g_01184	Syal.g_02466
OG0000660	Prad.g_00306	Syal.g_02470
OG0000661	Prad.g_00304	Syal.g_02472
OG0000662	Prad.g_00302	Syal.g_02474
OG0000663	Prad.g_00300	Syal.g_02477
OG0000664	Prad.g_00299	Syal.g_02478
OG0000665	Prad.g_00295	Syal.g_02593
OG0000666	Prad.g_00294	Syal.g_02605
OG0000667	Prad.g_00290	Syal.g_02192
OG0000668	Prad.g_00260	Syal.g_01920
OG0000669	Prad.g_00253	Syal.g_02295
OG0000670	Prad.g_00251	Syal.g_02956
OG0000671	Prad.g_00249	Syal.g_02291
OG0000672	Prad.g_00247	Syal.g_02288
OG0000673	Prad.g_00244	Syal.g_02285
OG0000674	Prad.g_00242	Syal.g_02283
OG0000675	Prad.g_00241	Syal.g_02282
OG0000676	Prad.g_00239	Syal.g_02272
OG0000677	Prad.g_00238	Syal.g_02271
OG0000678	Prad.g_00236	Syal.g_02264
OG0000679	Prad.g_00232	Syal.g_02252
OG0000680	Prad.g_00231	Syal.g_02251
OG0000681	Prad.g_00228	Syal.g_02248
OG0000682	Prad.g_00227	Syal.g_02247
OG0000683	Prad.g_00226	Syal.g_02246
OG0000684	Prad.g_00224	Syal.g_02242
OG0000685	Prad.g_00222	Syal.g_02240
OG0000686	Prad.g_00221	Syal.g_02239
OG0000687	Prad.g_00220	Syal.g_02237
OG0000688	Prad.g_00217	Syal.g_02225
OG0000689	Prad.g_00216	Syal.g_02223
OG0000690	Prad.g_00215	Syal.g_02222
OG0000691	Prad.g_00214	Syal.g_02221
OG0000692	Prad.g_00212	Syal.g_02220
OG0000693	Prad.g_00211	Syal.g_02218
OG0000694	Prad.g_00210	Syal.g_02217
OG0000695	Prad.g_00208	Syal.g_02027
OG0000696	Prad.g_00207	Syal.g_02026
OG0000697	Prad.g_00206	Syal.g_02025
OG0000698	Prad.g_00203	Syal.g_02022
OG0000699	Prad.g_00202	Syal.g_02021
OG0000700	Prad.g_00201	Syal.g_02020
OG0000701	Prad.g_00200	Syal.g_02019
OG0000702	Prad.g_00198	Syal.g_02011
OG0000703	Prad.g_00197	Syal.g_02010
OG0000704	Prad.g_00196	Syal.g_02008
OG0000705	Prad.g_00192	Syal.g_01999
OG0000706	Prad.g_00191	Syal.g_01998
OG0000707	Prad.g_00190	Syal.g_01997
OG0000708	Prad.g_00189	Syal.g_01994
OG0000709	Prad.g_00185	Syal.g_01986
OG0000710	Prad.g_00182	Syal.g_01982
OG0000711	Prad.g_00165	Syal.g_01954
OG0000712	Prad.g_00163	Syal.g_01952
OG0000713	Prad.g_00162	Syal.g_01951
OG0000714	Prad.g_00161	Syal.g_01948
OG0000715	Prad.g_00159	Syal.g_01934
OG0000716	Prad.g_00157	Syal.g_01930
OG0000717	Prad.g_00156	Syal.g_01929
OG0000718	Prad.g_00144	Syal.g_01925
OG0000719	Prad.g_00142	Syal.g_01922
OG0000720	Prad.g_01039	Syal.g_01908
OG0000721	Prad.g_01037	Syal.g_01906
OG0000722	Prad.g_01036	Syal.g_01905
OG0000723	Prad.g_01033	Syal.g_02433
OG0000724	Prad.g_01023	Syal.g_01829
OG0000725	Prad.g_01017	Syal.g_01820
OG0000726	Prad.g_01016	Syal.g_01819
OG0000727	Prad.g_01015	Syal.g_01818
OG0000728	Prad.g_01013	Syal.g_01816
OG0000729	Prad.g_00970	Syal.g_01510
OG0000730	Prad.g_00635	Syal.g_00345
OG0000731	Prad.g_00639	Syal.g_00356
OG0000732	Prad.g_00649	Syal.g_00149
OG0000733	Prad.g_01988	Syal.g_01105
OG0000734	Prad.g_01511	Syal.g_00828
OG0000735	Prad.g_01509	Syal.g_01627
OG0000736	Prad.g_01508	Syal.g_01628
OG0000737	Prad.g_01507	Syal.g_01629
OG0000738	Prad.g_01503	Syal.g_01634
OG0000739	Prad.g_01502	Syal.g_01645
OG0000740	Prad.g_01501	Syal.g_01646
OG0000741	Prad.g_01500	Syal.g_01649
OG0000742	Prad.g_01497	Syal.g_01652
OG0000743	Prad.g_01495	Syal.g_01654
OG0000744	Prad.g_01494	Syal.g_01655
OG0000745	Prad.g_01493	Syal.g_01657
OG0000746	Prad.g_01491	Syal.g_01659
OG0000747	Prad.g_01490	Syal.g_01660
OG0000748	Prad.g_01487	Syal.g_01674
OG0000749	Prad.g_01486	Syal.g_01675
OG0000750	Prad.g_01485	Syal.g_01676
OG0000751	Prad.g_01483	Syal.g_01688
OG0000752	Prad.g_01481	Syal.g_01690
OG0000753	Prad.g_01478	Syal.g_01693
OG0000754	Prad.g_01475	Syal.g_01698
OG0000755	Prad.g_01472	Syal.g_01707
OG0000756	Prad.g_01470, Prad.g_01471	Syal.g_01708
OG0000757	Prad.g_01464	Syal.g_01715
OG0000758	Prad.g_01463	Syal.g_01716
OG0000759	Prad.g_01462	Syal.g_01717
OG0000760	Prad.g_01461	Syal.g_01718
OG0000761	Prad.g_01460	Syal.g_01719
OG0000762	Prad.g_01459	Syal.g_01721
OG0000763	Prad.g_01457	Syal.g_01723
OG0000764	Prad.g_01456	Syal.g_01724
OG0000765	Prad.g_01447	Syal.g_01768
OG0000766	Prad.g_01446	Syal.g_01767
OG0000767	Prad.g_01444	Syal.g_01765
OG0000768	Prad.g_01443	Syal.g_01764
OG0000769	Prad.g_01441	Syal.g_01762
OG0000770	Prad.g_01439	Syal.g_01758
OG0000771	Prad.g_00076	Syal.g_01835
OG0000772	Prad.g_00341	Syal.g_01641
OG0000773	Prad.g_00361	Syal.g_01618
OG0000774	Prad.g_00363	Syal.g_01610
OG0000775	Prad.g_00365	Syal.g_01608
OG0000776	Prad.g_00366	Syal.g_01607
OG0000777	Prad.g_00631	Syal.g_01606
OG0000778	Prad.g_00630	Syal.g_01605
OG0000779	Prad.g_00626	Syal.g_01599
OG0000780	Prad.g_00625	Syal.g_01594
OG0000781	Prad.g_00622	Syal.g_01590
OG0000782	Prad.g_00621	Syal.g_01589
OG0000783	Prad.g_00620	Syal.g_01588
OG0000784	Prad.g_00619	Syal.g_01587
OG0000785	Prad.g_00617	Syal.g_01585
OG0000786	Prad.g_00615	Syal.g_01579
OG0000787	Prad.g_00614	Syal.g_01578
OG0000788	Prad.g_00607	Syal.g_02619
OG0000789	Prad.g_00604	Syal.g_02598
OG0000790	Prad.g_00589	Syal.g_02883
OG0000791	Prad.g_00587	Syal.g_02882
OG0000792	Prad.g_00586	Syal.g_02881
OG0000793	Prad.g_00583	Syal.g_02876
OG0000794	Prad.g_00582	Syal.g_02875
OG0000795	Prad.g_00581	Syal.g_02874
OG0000796	Prad.g_00577	Syal.g_02870
OG0000797	Prad.g_00576	Syal.g_02869
OG0000799	Prad.g_00533	Syal.g_01547
OG0000800	Prad.g_00532	Syal.g_01542
OG0000801	Prad.g_00531	Syal.g_01541
OG0000802	Prad.g_00529	Syal.g_01536
OG0000803	Prad.g_00527	Syal.g_00040
OG0000804	Prad.g_00526	Syal.g_00036
OG0000805	Prad.g_00524	Syal.g_00030
OG0000806	Prad.g_00522	Syal.g_00028
OG0000807	Prad.g_00521	Syal.g_00026
OG0000808	Prad.g_00520	Syal.g_00025
OG0000809	Prad.g_00517	Syal.g_00022
OG0000810	Prad.g_00516	Syal.g_00021
OG0000811	Prad.g_00512	Syal.g_00380
OG0000812	Prad.g_00510	Syal.g_00382
OG0000813	Prad.g_00509	Syal.g_00383
OG0000814	Prad.g_00507	Syal.g_00385
OG0000815	Prad.g_00506	Syal.g_00391
OG0000816	Prad.g_00504	Syal.g_00393
OG0000817	Prad.g_00503	Syal.g_00394
OG0000818	Prad.g_00498	Syal.g_00401
OG0000819	Prad.g_00497	Syal.g_00402
OG0000820	Prad.g_00496	Syal.g_00403
OG0000821	Prad.g_00491	Syal.g_00409
OG0000822	Prad.g_00490	Syal.g_00411
OG0000823	Prad.g_00489	Syal.g_00412
OG0000824	Prad.g_00486	Syal.g_00417
OG0000825	Prad.g_00485	Syal.g_00418
OG0000826	Prad.g_00484	Syal.g_00419
OG0000827	Prad.g_00483	Syal.g_00420
OG0000828	Prad.g_00480	Syal.g_00423
OG0000829	Prad.g_00479	Syal.g_00424
OG0000830	Prad.g_00478	Syal.g_00425
OG0000831	Prad.g_00476	Syal.g_00427
OG0000832	Prad.g_00470	Syal.g_02967
OG0000833	Prad.g_00462	Syal.g_02976
OG0000834	Prad.g_00461	Syal.g_02979
OG0000835	Prad.g_00460	Syal.g_02980
OG0000836	Prad.g_00459	Syal.g_02983
OG0000837	Prad.g_00458	Syal.g_02984
OG0000838	Prad.g_00456	Syal.g_02988
OG0000839	Prad.g_00455	Syal.g_02989
OG0000840	Prad.g_00454	Syal.g_02990
OG0000841	Prad.g_00453	Syal.g_02991
OG0000842	Prad.g_00452	Syal.g_02992
OG0000843	Prad.g_00451	Syal.g_02993
OG0000844	Prad.g_00450	Syal.g_02995
OG0000845	Prad.g_00449	Syal.g_02996
OG0000846	Prad.g_00448	Syal.g_02997
OG0000847	Prad.g_00447	Syal.g_02998
OG0000848	Prad.g_00446	Syal.g_03000
OG0000849	Prad.g_00445	Syal.g_03001
OG0000850	Prad.g_00443	Syal.g_03008
OG0000851	Prad.g_00442	Syal.g_00561
OG0000852	Prad.g_00441	Syal.g_00562
OG0000853	Prad.g_00437	Syal.g_00566
OG0000854	Prad.g_00435	Syal.g_00568
OG0000855	Prad.g_00434	Syal.g_00569
OG0000856	Prad.g_00419	Syal.g_02704
OG0000857	Prad.g_00388	Syal.g_01882
OG0000858	Prad.g_00947	Syal.g_00576
OG0000859	Prad.g_00946	Syal.g_00577
OG0000860	Prad.g_00939	Syal.g_00589
OG0000861	Prad.g_00938	Syal.g_00590
OG0000862	Prad.g_00937	Syal.g_00591
OG0000863	Prad.g_00935	Syal.g_00594
OG0000864	Prad.g_00934	Syal.g_00595
OG0000865	Prad.g_00933	Syal.g_00596
OG0000866	Prad.g_00932	Syal.g_00597
OG0000867	Prad.g_00931	Syal.g_00598
OG0000868	Prad.g_00930	Syal.g_00604
OG0000869	Prad.g_00926	Syal.g_00609
OG0000870	Prad.g_00921	Syal.g_00614
OG0000871	Prad.g_00920	Syal.g_00615
OG0000872	Prad.g_00919	Syal.g_00621
OG0000873	Prad.g_00916	Syal.g_00624
OG0000874	Prad.g_00913	Syal.g_00627
OG0000875	Prad.g_00912	Syal.g_00629
OG0000876	Prad.g_00911	Syal.g_00631
OG0000877	Prad.g_00909	Syal.g_00633
OG0000878	Prad.g_00908	Syal.g_00634
OG0000879	Prad.g_00907	Syal.g_00635
OG0000880	Prad.g_00906	Syal.g_00636
OG0000881	Prad.g_00902	Syal.g_00641
OG0000882	Prad.g_00897	Syal.g_00646
OG0000883	Prad.g_00895	Syal.g_00648
OG0000884	Prad.g_00893	Syal.g_00650
OG0000885	Prad.g_00892	Syal.g_00651
OG0000886	Prad.g_00891	Syal.g_00652
OG0000887	Prad.g_00890	Syal.g_00653
OG0000888	Prad.g_00888	Syal.g_00655
OG0000889	Prad.g_00886	Syal.g_00657
OG0000890	Prad.g_00885	Syal.g_00663
OG0000891	Prad.g_00884	Syal.g_00664
OG0000892	Prad.g_00882	Syal.g_00668
OG0000893	Prad.g_00879	Syal.g_00193
OG0000894	Prad.g_00877	Syal.g_00196
OG0000895	Prad.g_00874	Syal.g_00200
OG0000896	Prad.g_00873	Syal.g_00201
OG0000897	Prad.g_00871	Syal.g_00203
OG0000898	Prad.g_00870	Syal.g_00204
OG0000899	Prad.g_00869	Syal.g_00205
OG0000900	Prad.g_00868	Syal.g_00206
OG0000901	Prad.g_00865	Syal.g_00211
OG0000902	Prad.g_00863	Syal.g_00213
OG0000903	Prad.g_00860	Syal.g_00227
OG0000904	Prad.g_00858	Syal.g_00222
OG0000905	Prad.g_00853	Syal.g_00217
OG0000906	Prad.g_00852	Syal.g_00215
OG0000907	Prad.g_00849	Syal.g_00229
OG0000908	Prad.g_00846	Syal.g_00232
OG0000909	Prad.g_00845	Syal.g_00233
OG0000910	Prad.g_00844	Syal.g_00234
OG0000911	Prad.g_00842	Syal.g_00237
OG0000912	Prad.g_00841	Syal.g_00238
OG0000913	Prad.g_00840	Syal.g_00239
OG0000914	Prad.g_00839	Syal.g_00240
OG0000915	Prad.g_00838	Syal.g_00241
OG0000916	Prad.g_00837	Syal.g_00242
OG0000917	Prad.g_00836	Syal.g_00243
OG0000918	Prad.g_00835	Syal.g_00244
OG0000919	Prad.g_00834	Syal.g_00245
OG0000920	Prad.g_00833	Syal.g_00246
OG0000921	Prad.g_00832	Syal.g_00247
OG0000922	Prad.g_00831	Syal.g_00248
OG0000923	Prad.g_00827	Syal.g_00252
OG0000924	Prad.g_00826	Syal.g_00253
OG0000925	Prad.g_00825	Syal.g_00254
OG0000926	Prad.g_00824	Syal.g_00255
OG0000927	Prad.g_00822	Syal.g_00257
OG0000928	Prad.g_00821	Syal.g_00258
OG0000929	Prad.g_00820	Syal.g_00259
OG0000930	Prad.g_00819	Syal.g_00260
OG0000931	Prad.g_00818	Syal.g_00261
OG0000932	Prad.g_00817	Syal.g_00262
OG0000933	Prad.g_00813	Syal.g_00268
OG0000934	Prad.g_00811	Syal.g_00270
OG0000935	Prad.g_00810	Syal.g_00271
OG0000936	Prad.g_00809	Syal.g_00272
OG0000937	Prad.g_00808	Syal.g_00273
OG0000938	Prad.g_00806	Syal.g_00276
OG0000939	Prad.g_00805	Syal.g_00277
OG0000940	Prad.g_00798	Syal.g_00285
OG0000941	Prad.g_00796	Syal.g_00287
OG0000942	Prad.g_00794	Syal.g_00289
OG0000943	Prad.g_00793	Syal.g_00290
OG0000944	Prad.g_00792	Syal.g_00292
OG0000945	Prad.g_00791	Syal.g_00294
OG0000946	Prad.g_00787	Syal.g_00301
OG0000947	Prad.g_00785	Syal.g_00304
OG0000948	Prad.g_00784	Syal.g_00305
OG0000949	Prad.g_00781	Syal.g_01341
OG0000950	Prad.g_00776	Syal.g_01348
OG0000951	Prad.g_00772	Syal.g_01353
OG0000952	Prad.g_00768	Syal.g_01363
OG0000953	Prad.g_00765	Syal.g_01435
OG0000954	Prad.g_01641	Syal.g_01443
OG0000955	Prad.g_01640	Syal.g_01444
OG0000956	Prad.g_01638	Syal.g_01446
OG0000957	Prad.g_01633	Syal.g_01457
OG0000958	Prad.g_01632	Syal.g_01458
OG0000959	Prad.g_01628	Syal.g_01482
OG0000960	Prad.g_01627	Syal.g_01483
OG0000961	Prad.g_01625	Syal.g_01507
OG0000962	Prad.g_01623	Syal.g_01509
OG0000963	Prad.g_01620	Syal.g_01514
OG0000964	Prad.g_01619	Syal.g_01515
OG0000965	Prad.g_01618	Syal.g_01516
OG0000966	Prad.g_01611	Syal.g_00176
OG0000967	Prad.g_01607	Syal.g_00171
OG0000968	Prad.g_01605	Syal.g_00169
OG0000969	Prad.g_01604	Syal.g_00167
OG0000970	Prad.g_01603	Syal.g_00166
OG0000971	Prad.g_01602	Syal.g_00164
OG0000972	Prad.g_01601	Syal.g_00163
OG0000973	Prad.g_01600	Syal.g_00162
OG0000974	Prad.g_01599	Syal.g_00161
OG0000975	Prad.g_01598	Syal.g_00160
OG0000976	Prad.g_01597	Syal.g_00159
OG0000977	Prad.g_01596	Syal.g_00157
OG0000978	Prad.g_01595	Syal.g_00156
OG0000979	Prad.g_01592	Syal.g_00153
OG0000980	Prad.g_01590	Syal.g_00150
OG0000981	Prad.g_01588	Syal.g_00147
OG0000982	Prad.g_01586	Syal.g_01068
OG0000983	Prad.g_01585	Syal.g_01069
OG0000984	Prad.g_01584	Syal.g_01070
OG0000985	Prad.g_01581	Syal.g_01074
OG0000986	Prad.g_01579	Syal.g_01076
OG0000987	Prad.g_01578	Syal.g_01080
OG0000988	Prad.g_01575	Syal.g_01086
OG0000989	Prad.g_01571	Syal.g_01098
OG0000990	Prad.g_01568	Syal.g_01118
OG0000991	Prad.g_01567	Syal.g_01120
OG0000992	Prad.g_01565	Syal.g_01122
OG0000993	Prad.g_01564	Syal.g_01123
OG0000994	Prad.g_01563	Syal.g_01127
OG0000995	Prad.g_01559	Syal.g_01132
OG0000996	Prad.g_01558	Syal.g_01162
OG0000997	Prad.g_01557	Syal.g_01171
OG0000998	Prad.g_01555	Syal.g_01173
OG0000999	Prad.g_01554	Syal.g_01174
OG0001000	Prad.g_01551	Syal.g_01177
OG0001001	Prad.g_01549	Syal.g_01182
OG0001002	Prad.g_01545	Syal.g_00082
OG0001003	Prad.g_01544	Syal.g_00084
OG0001004	Prad.g_01543	Syal.g_00085
OG0001005	Prad.g_01542	Syal.g_00087
OG0001006	Prad.g_01538	Syal.g_00094
OG0001007	Prad.g_01536	Syal.g_00096
OG0001008	Prad.g_00070	Syal.g_00524
OG0001009	Prad.g_01959	Syal.g_00129
OG0001010	Prad.g_01958	Syal.g_00130
OG0001011	Prad.g_01957	Syal.g_00131
OG0001012	Prad.g_01944	Syal.g_01064
OG0001013	Prad.g_01938	Syal.g_01026
OG0001014	Prad.g_01935	Syal.g_01022
OG0001015	Prad.g_01934	Syal.g_01021
OG0001016	Prad.g_01920	Syal.g_00756
OG0001017	Prad.g_01916	Syal.g_00762
OG0001018	Prad.g_01913	Syal.g_00764
OG0001019	Prad.g_01904	Syal.g_00785
OG0001020	Prad.g_01903	Syal.g_00796
OG0001021	Prad.g_01902	Syal.g_00800
OG0001022	Prad.g_01899	Syal.g_00805
OG0001023	Prad.g_01898	Syal.g_00806
OG0001024	Prad.g_01895	Syal.g_00810
OG0001025	Prad.g_01889	Syal.g_00817
OG0001026	Prad.g_01882	Syal.g_00830
OG0001027	Prad.g_01881	Syal.g_00834
OG0001028	Prad.g_01879	Syal.g_00836
OG0001029	Prad.g_01878	Syal.g_00838
OG0001030	Prad.g_01863	Syal.g_00860
OG0001031	Prad.g_01805	Syal.g_00936
OG0001032	Prad.g_01804	Syal.g_00938
OG0001033	Prad.g_01783	Syal.g_00972
OG0001034	Prad.g_01755	Syal.g_00684
OG0001035	Prad.g_01737	Syal.g_01226
OG0001036	Prad.g_01732	Syal.g_01231
OG0001037	Prad.g_01731	Syal.g_01233
OG0001038	Prad.g_01713	Syal.g_01261
OG0001039	Prad.g_01710	Syal.g_01264
OG0001040	Prad.g_01708	Syal.g_01267
OG0001041	Prad.g_01704	Syal.g_01272
OG0001042	Prad.g_01687	Syal.g_01300
OG0001043	Prad.g_01686	Syal.g_01304
OG0001044	Prad.g_01658	Syal.g_00346
OG0001045	Prad.g_01649	Syal.g_00359
OG0001046	Prad.g_00730	Syal.g_01967
OG0001047	Prad.g_00068	Syal.g_00522
OG0001048	Prad.g_00067	Syal.g_00521
OG0001049	Prad.g_00065	Syal.g_00518
OG0001050	Prad.g_00064	Syal.g_00517
OG0001051	Prad.g_00063	Syal.g_00516
OG0001052	Prad.g_00036	Syal.g_00467
OG0001053	Prad.g_00024	Syal.g_02900
OG0001054	Prad.g_00131	Syal.g_02919
OG0001055	Prad.g_00112	Syal.g_02940
OG0001056	Prad.g_00093	Syal.g_02833
OG0001057	Prad.g_01331	Syal.g_01574
OG0001058	Prad.g_01339	Syal.g_02812
OG0001059	Prad.g_01343	Syal.g_02808
OG0001060	Prad.g_01350	Syal.g_02801
OG0001061	Prad.g_01363	Syal.g_02783
OG0001062	Prad.g_01365	Syal.g_02781
OG0001063	Prad.g_01367	Syal.g_02776
OG0001064	Prad.g_01368	Syal.g_02775
OG0001065	Prad.g_01369	Syal.g_02774
OG0001066	Prad.g_01370	Syal.g_02773
OG0001067	Prad.g_01371	Syal.g_02772
OG0001068	Prad.g_01372	Syal.g_02771
OG0001069	Prad.g_01373	Syal.g_02770
OG0001070	Prad.g_01376	Syal.g_02766
OG0001071	Prad.g_01377	Syal.g_02765
OG0001072	Prad.g_01379	Syal.g_02761
OG0001073	Prad.g_01393	Syal.g_02746
OG0001074	Prad.g_01404	Syal.g_02575
OG0001075	Prad.g_01405	Syal.g_02726
OG0001076	Prad.g_01413	Syal.g_02712
OG0001077	Prad.g_01417	Syal.g_02702
OG0001078	Prad.g_01425	Syal.g_02635
OG0001079	Prad.g_01221	Syal.g_02618
OG0001080	Prad.g_01227	Syal.g_02514
OG0001081	Prad.g_01229	Syal.g_02175
OG0001082	Prad.g_01230	Syal.g_02176
OG0001083	Prad.g_01235	Syal.g_02184
OG0001084	Prad.g_01236	Syal.g_02187
OG0001085	Prad.g_01244	Syal.g_02206
OG0001086	Prad.g_01245	Syal.g_02208
OG0001087	Prad.g_01262	Syal.g_01782
OG0001088	Prad.g_01263	Syal.g_01785
OG0001089	Prad.g_01271	Syal.g_01811
OG0001090	Prad.g_01050	Syal.g_01859
OG0001091	Prad.g_01052	Syal.g_01862
OG0001092	Prad.g_01053	Syal.g_01864
OG0001093	Prad.g_01058	Syal.g_02419
OG0001094	Prad.g_01140	Syal.g_02216
OG0001095	Prad.g_01159	Syal.g_01879
OG0001096	Prad.g_01172	Syal.g_02447
OG0001097	Prad.g_00303	Syal.g_02473
OG0001098	Prad.g_00288	Syal.g_02083
OG0001099	Prad.g_00256	Syal.g_00837
OG0001100	Prad.g_00252	Syal.g_02293
OG0001101	Prad.g_00250	Syal.g_02292
OG0001102	Prad.g_00248	Syal.g_02289
OG0001103	Prad.g_00246	Syal.g_02287
OG0001104	Prad.g_00223	Syal.g_02241
OG0001105	Prad.g_00219	Syal.g_02236
OG0001106	Prad.g_00195	Syal.g_02007
OG0001107	Prad.g_00188	Syal.g_01993
OG0001108	Prad.g_00184	Syal.g_01985
OG0001109	Prad.g_00183	Syal.g_01983
OG0001110	Prad.g_00181	Syal.g_01981
OG0001111	Prad.g_00180	Syal.g_01979
OG0001112	Prad.g_00179	Syal.g_01977
OG0001113	Prad.g_00178	Syal.g_02244
OG0001114	Prad.g_00177	Syal.g_01976
OG0001115	Prad.g_00175	Syal.g_01972
OG0001116	Prad.g_00174	Syal.g_01970
OG0001117	Prad.g_00173	Syal.g_01969
OG0001118	Prad.g_00172	Syal.g_01968
OG0001119	Prad.g_00171	Syal.g_01966
OG0001120	Prad.g_00169	Syal.g_01962
OG0001121	Prad.g_01991, Prad.g_00166	Syal.g_02960
OG0001122	Prad.g_00141	Syal.g_01921
OG0001123	Prad.g_00137	Syal.g_01913
OG0001124	Prad.g_00135	Syal.g_01911
OG0001125	Prad.g_00134	Syal.g_01909
OG0001126	Prad.g_01030	Syal.g_01837
OG0001127	Prad.g_01029	Syal.g_01836
OG0001128	Prad.g_01026	Syal.g_01833
OG0001129	Prad.g_01025	Syal.g_01831
OG0001130	Prad.g_01024	Syal.g_01830
OG0001131	Prad.g_00990	Syal.g_02260
OG0001132	Prad.g_00981	Syal.g_02553
OG0001133	Prad.g_00655	Syal.g_02710
OG0001134	Prad.g_01989	Syal.g_02506
OG0001135	Prad.g_01526	Syal.g_02505
OG0001136	Prad.g_01499	Syal.g_01650
OG0001137	Prad.g_01488	Syal.g_01673
OG0001138	Prad.g_01469	Syal.g_01709
OG0001139	Prad.g_01468	Syal.g_01711
OG0001140	Prad.g_01467	Syal.g_01712
OG0001141	Prad.g_01466	Syal.g_01713
OG0001142	Prad.g_01465	Syal.g_01714
OG0001143	Prad.g_01458	Syal.g_01722
OG0001144	Prad.g_01453	Syal.g_01736
OG0001145	Prad.g_00362	Syal.g_01614
OG0001146	Prad.g_00624	Syal.g_01593
OG0001147	Prad.g_00608	Syal.g_00458
OG0001148	Prad.g_00592	Syal.g_02886
OG0001149	Prad.g_00591	Syal.g_02885
OG0001150	Prad.g_00590	Syal.g_02884
OG0001151	Prad.g_00579	Syal.g_02872
OG0001152	Prad.g_00578	Syal.g_02871
OG0001153	Prad.g_00482	Syal.g_00421
OG0001154	Prad.g_00481	Syal.g_00422
OG0001155	Prad.g_00469	Syal.g_02969
OG0001156	Prad.g_00466	Syal.g_02972
OG0001157	Prad.g_00465	Syal.g_02973
OG0001158	Prad.g_00464	Syal.g_02974
OG0001159	Prad.g_00463	Syal.g_02975
OG0001160	Prad.g_00439	Syal.g_00564
OG0001161	Prad.g_00426	Syal.g_01104
OG0001162	Prad.g_00415	Syal.g_01577
