Orthogroup	Prad	Prar
OG0000565	Prad.g_01351	Prar.g_01391
OG0000566	Prad.g_01353	Prar.g_01393
OG0000567	Prad.g_01357	Prar.g_01397
OG0000568	Prad.g_01358	Prar.g_01398
OG0000569	Prad.g_01359	Prar.g_01399
OG0000570	Prad.g_01360	Prar.g_01400
OG0000571	Prad.g_01362	Prar.g_01402
OG0000572	Prad.g_01375	Prar.g_01415
OG0000573	Prad.g_01381	Prar.g_01422
OG0000574	Prad.g_01382	Prar.g_01423
OG0000575	Prad.g_01386	Prar.g_01427
OG0000576	Prad.g_01388	Prar.g_01429
OG0000577	Prad.g_01389	Prar.g_01430
OG0000578	Prad.g_01390	Prar.g_01431
OG0000579	Prad.g_01391	Prar.g_01432
OG0000580	Prad.g_01392	Prar.g_01433
OG0000581	Prad.g_01394	Prar.g_01435
OG0000582	Prad.g_01397	Prar.g_01438
OG0000583	Prad.g_01398	Prar.g_01439
OG0000584	Prad.g_01399	Prar.g_01440
OG0000585	Prad.g_01401	Prar.g_01442
OG0000586	Prad.g_01402	Prar.g_01443
OG0000587	Prad.g_01403	Prar.g_01444
OG0000588	Prad.g_01407	Prar.g_01448
OG0000589	Prad.g_01410	Prar.g_01451
OG0000590	Prad.g_01411	Prar.g_01452
OG0000591	Prad.g_01414	Prar.g_01455
OG0000592	Prad.g_01415	Prar.g_01456
OG0000593	Prad.g_01421	Prar.g_01462
OG0000594	Prad.g_01422	Prar.g_01463
OG0000595	Prad.g_01423	Prar.g_01464
OG0000596	Prad.g_01427	Prar.g_01468
OG0000597	Prad.g_01429	Prar.g_01470
OG0000598	Prad.g_01430	Prar.g_01471
OG0000599	Prad.g_01433	Prar.g_01474
OG0000600	Prad.g_01219	Prar.g_01475
OG0000601	Prad.g_01220	Prar.g_01476
OG0000602	Prad.g_01222	Prar.g_01478
OG0000603	Prad.g_01223	Prar.g_01479
OG0000604	Prad.g_01224	Prar.g_01480
OG0000605	Prad.g_01225	Prar.g_01481
OG0000606	Prad.g_01228	Prar.g_01484
OG0000607	Prad.g_01231	Prar.g_01487
OG0000608	Prad.g_01232	Prar.g_01488
OG0000609	Prad.g_01233	Prar.g_01489
OG0000610	Prad.g_01238	Prar.g_01494
OG0000611	Prad.g_01241	Prar.g_01497
OG0000612	Prad.g_01242	Prar.g_01498
OG0000613	Prad.g_01247	Prar.g_01503
OG0000614	Prad.g_01266	Prar.g_01522
OG0000615	Prad.g_01274	Prar.g_01530
OG0000616	Prad.g_01278	Prar.g_01534
OG0000617	Prad.g_01055	Prar.g_01605
OG0000618	Prad.g_01056	Prar.g_01606
OG0000619	Prad.g_01057	Prar.g_01607
OG0000620	Prad.g_01060	Prar.g_01610
OG0000621	Prad.g_01061	Prar.g_01611
OG0000622	Prad.g_01062	Prar.g_01612
OG0000623	Prad.g_01063	Prar.g_01613
OG0000624	Prad.g_01064	Prar.g_01614
OG0000625	Prad.g_01065	Prar.g_01615
OG0000626	Prad.g_01066	Prar.g_01616
OG0000627	Prad.g_01067	Prar.g_01617
OG0000628	Prad.g_01068	Prar.g_01618
OG0000629	Prad.g_01069	Prar.g_01619
OG0000630	Prad.g_01072	Prar.g_01622
OG0000631	Prad.g_01137	Prar.g_01675
OG0000632	Prad.g_01138	Prar.g_01676
OG0000633	Prad.g_01139	Prar.g_01677
OG0000634	Prad.g_01142	Prar.g_01680
OG0000635	Prad.g_01143	Prar.g_01681
OG0000636	Prad.g_01145	Prar.g_01683
OG0000637	Prad.g_01147	Prar.g_01685
OG0000638	Prad.g_01148	Prar.g_01686
OG0000639	Prad.g_01149	Prar.g_01687
OG0000640	Prad.g_01150	Prar.g_01688
OG0000641	Prad.g_01154	Prar.g_01692
OG0000642	Prad.g_01155	Prar.g_01693
OG0000643	Prad.g_01156	Prar.g_01694
OG0000644	Prad.g_01157	Prar.g_01695
OG0000645	Prad.g_01158	Prar.g_01696
OG0000646	Prad.g_01160	Prar.g_01698
OG0000647	Prad.g_01161	Prar.g_01699
OG0000648	Prad.g_01163	Prar.g_01701
OG0000649	Prad.g_01164	Prar.g_01702
OG0000650	Prad.g_01165	Prar.g_01703
OG0000651	Prad.g_01166	Prar.g_01704
OG0000652	Prad.g_01167	Prar.g_01705
OG0000653	Prad.g_01169	Prar.g_01707
OG0000654	Prad.g_01170	Prar.g_01708
OG0000655	Prad.g_01171	Prar.g_01709
OG0000656	Prad.g_01174	Prar.g_01712
OG0000657	Prad.g_01182	Prar.g_01719
OG0000658	Prad.g_01183	Prar.g_01720
OG0000659	Prad.g_01184	Prar.g_01721
OG0000660	Prad.g_00306	Prar.g_01725
OG0000661	Prad.g_00304	Prar.g_01727
OG0000662	Prad.g_00302	Prar.g_01729
OG0000663	Prad.g_00300	Prar.g_01731
OG0000664	Prad.g_00299	Prar.g_01732
OG0000665	Prad.g_00295	Prar.g_01736
OG0000666	Prad.g_00294	Prar.g_01737
OG0000667	Prad.g_00290	Prar.g_01742
OG0000668	Prad.g_00260	Prar.g_01759
OG0000669	Prad.g_00253	Prar.g_01767
OG0000670	Prad.g_00251	Prar.g_01769
OG0000671	Prad.g_00249	Prar.g_01771
OG0000672	Prad.g_00247	Prar.g_01774
OG0000673	Prad.g_00244	Prar.g_01777
OG0000674	Prad.g_00242	Prar.g_01779
OG0000675	Prad.g_00241	Prar.g_01780
OG0000676	Prad.g_00239	Prar.g_01782
OG0000677	Prad.g_00238	Prar.g_01783
OG0000678	Prad.g_00236	Prar.g_01785
OG0000679	Prad.g_00232	Prar.g_01789
OG0000680	Prad.g_00231	Prar.g_01790
OG0000681	Prad.g_00228	Prar.g_01792
OG0000682	Prad.g_00227	Prar.g_01793
OG0000683	Prad.g_00226	Prar.g_01794
OG0000684	Prad.g_00224	Prar.g_01795
OG0000685	Prad.g_00222	Prar.g_01797
OG0000686	Prad.g_00221	Prar.g_01798
OG0000687	Prad.g_00220	Prar.g_01799
OG0000688	Prad.g_00217	Prar.g_01802
OG0000689	Prad.g_00216	Prar.g_01803
OG0000690	Prad.g_00215	Prar.g_01804
OG0000691	Prad.g_00214	Prar.g_01805
OG0000692	Prad.g_00212	Prar.g_01807
OG0000693	Prad.g_00211	Prar.g_01808
OG0000694	Prad.g_00210	Prar.g_01809
OG0000695	Prad.g_00208	Prar.g_01811
OG0000696	Prad.g_00207	Prar.g_01812
OG0000697	Prad.g_00206	Prar.g_01813
OG0000698	Prad.g_00203	Prar.g_01816
OG0000699	Prad.g_00202	Prar.g_01817
OG0000700	Prad.g_00201	Prar.g_01818
OG0000701	Prad.g_00200	Prar.g_01819
OG0000702	Prad.g_00198	Prar.g_01821
OG0000703	Prad.g_00197	Prar.g_01822
OG0000704	Prad.g_00196	Prar.g_01823
OG0000705	Prad.g_00192	Prar.g_01827
OG0000706	Prad.g_00191	Prar.g_01828
OG0000707	Prad.g_00190	Prar.g_01829
OG0000708	Prad.g_00189	Prar.g_01830
OG0000709	Prad.g_00185	Prar.g_01834
OG0000710	Prad.g_00182	Prar.g_01837
OG0000711	Prad.g_00165	Prar.g_01853
OG0000712	Prad.g_00163	Prar.g_01855
OG0000713	Prad.g_00162	Prar.g_01856
OG0000714	Prad.g_00161	Prar.g_01857
OG0000715	Prad.g_00159	Prar.g_01859
OG0000716	Prad.g_00157	Prar.g_01861
OG0000717	Prad.g_00156	Prar.g_01862
OG0000718	Prad.g_00144	Prar.g_01873
OG0000719	Prad.g_00142	Prar.g_01875
OG0000720	Prad.g_01039	Prar.g_01884
OG0000721	Prad.g_01037	Prar.g_01886
OG0000722	Prad.g_01036	Prar.g_01887
OG0000723	Prad.g_01033	Prar.g_01890
OG0000724	Prad.g_01023	Prar.g_01899
OG0000725	Prad.g_01017	Prar.g_01905
OG0000726	Prad.g_01016	Prar.g_01906
OG0000727	Prad.g_01015	Prar.g_01907
OG0000728	Prad.g_01013	Prar.g_01909
OG0000729	Prad.g_00970	Prar.g_01955
OG0000730	Prad.g_00635	Prar.g_01324
OG0000731	Prad.g_00639	Prar.g_01320
OG0000732	Prad.g_00649	Prar.g_01314
OG0000733	Prad.g_01988	Prar.g_01295
OG0000734	Prad.g_01511	Prar.g_01278
OG0000735	Prad.g_01509	Prar.g_01276
OG0000736	Prad.g_01508	Prar.g_01275
OG0000737	Prad.g_01507	Prar.g_01274
OG0000738	Prad.g_01503	Prar.g_01270
OG0000739	Prad.g_01502	Prar.g_01269
OG0000740	Prad.g_01501	Prar.g_01268
OG0000741	Prad.g_01500	Prar.g_01267
OG0000742	Prad.g_01497	Prar.g_01264
OG0000743	Prad.g_01495	Prar.g_01262
OG0000744	Prad.g_01494	Prar.g_01261
OG0000745	Prad.g_01493	Prar.g_01260
OG0000746	Prad.g_01491	Prar.g_01258
OG0000747	Prad.g_01490	Prar.g_01257
OG0000748	Prad.g_01487	Prar.g_01254
OG0000749	Prad.g_01486	Prar.g_01253
OG0000750	Prad.g_01485	Prar.g_01252
OG0000751	Prad.g_01483	Prar.g_01250
OG0000752	Prad.g_01481	Prar.g_01248
OG0000753	Prad.g_01478	Prar.g_01245
OG0000754	Prad.g_01475	Prar.g_01242
OG0000755	Prad.g_01472	Prar.g_01239
OG0000756	Prad.g_01470, Prad.g_01471	Prar.g_01238
OG0000757	Prad.g_01464	Prar.g_01232
OG0000758	Prad.g_01463	Prar.g_01231
OG0000759	Prad.g_01462	Prar.g_01230
OG0000760	Prad.g_01461	Prar.g_01229
OG0000761	Prad.g_01460	Prar.g_01228
OG0000762	Prad.g_01459	Prar.g_01227
OG0000763	Prad.g_01457	Prar.g_01225
OG0000764	Prad.g_01456	Prar.g_01224
OG0000765	Prad.g_01447	Prar.g_01215
OG0000766	Prad.g_01446	Prar.g_01214
OG0000767	Prad.g_01444	Prar.g_01212
OG0000768	Prad.g_01443	Prar.g_01211
OG0000769	Prad.g_01441	Prar.g_01209
OG0000770	Prad.g_01439	Prar.g_01207
OG0000771	Prad.g_00076	Prar.g_00376
OG0000772	Prad.g_00341	Prar.g_00976
OG0000773	Prad.g_00361	Prar.g_00964
OG0000774	Prad.g_00363	Prar.g_00962
OG0000775	Prad.g_00365	Prar.g_00960
OG0000776	Prad.g_00366	Prar.g_00959
OG0000777	Prad.g_00631	Prar.g_00958
OG0000778	Prad.g_00630	Prar.g_00957
OG0000779	Prad.g_00626	Prar.g_00953
OG0000780	Prad.g_00625	Prar.g_00952
OG0000781	Prad.g_00622	Prar.g_00949
OG0000782	Prad.g_00621	Prar.g_00948
OG0000783	Prad.g_00620	Prar.g_00947
OG0000784	Prad.g_00619	Prar.g_00946
OG0000785	Prad.g_00617	Prar.g_00944
OG0000786	Prad.g_00615	Prar.g_00942
OG0000787	Prad.g_00614	Prar.g_00941
OG0000788	Prad.g_00607	Prar.g_00924
OG0000789	Prad.g_00604	Prar.g_00921
OG0000790	Prad.g_00589	Prar.g_00906
OG0000791	Prad.g_00587	Prar.g_00904
OG0000792	Prad.g_00586	Prar.g_00903
OG0000793	Prad.g_00583	Prar.g_00900
OG0000794	Prad.g_00582	Prar.g_00899
OG0000795	Prad.g_00581	Prar.g_00898
OG0000796	Prad.g_00577	Prar.g_00894
OG0000797	Prad.g_00576	Prar.g_00893
OG0000799	Prad.g_00533	Prar.g_00357
OG0000800	Prad.g_00532	Prar.g_00356
OG0000801	Prad.g_00531	Prar.g_00355
OG0000802	Prad.g_00529	Prar.g_00353
OG0000803	Prad.g_00527	Prar.g_00351
OG0000804	Prad.g_00526	Prar.g_00350
OG0000805	Prad.g_00524	Prar.g_00348
OG0000806	Prad.g_00522	Prar.g_00346
OG0000807	Prad.g_00521	Prar.g_00345
OG0000808	Prad.g_00520	Prar.g_00344
OG0000809	Prad.g_00517	Prar.g_00341
OG0000810	Prad.g_00516	Prar.g_00340
OG0000811	Prad.g_00512	Prar.g_00336
OG0000812	Prad.g_00510	Prar.g_00842
OG0000813	Prad.g_00509	Prar.g_00841
OG0000814	Prad.g_00507	Prar.g_00839
OG0000815	Prad.g_00506	Prar.g_00838
OG0000816	Prad.g_00504	Prar.g_00836
OG0000817	Prad.g_00503	Prar.g_00835
OG0000818	Prad.g_00498	Prar.g_00830
OG0000819	Prad.g_00497	Prar.g_00829
OG0000820	Prad.g_00496	Prar.g_00828
OG0000821	Prad.g_00491	Prar.g_00824
OG0000822	Prad.g_00490	Prar.g_00823
OG0000823	Prad.g_00489	Prar.g_00822
OG0000824	Prad.g_00486	Prar.g_00819
OG0000825	Prad.g_00485	Prar.g_00818
OG0000826	Prad.g_00484	Prar.g_00817
OG0000827	Prad.g_00483	Prar.g_00816
OG0000828	Prad.g_00480	Prar.g_00813
OG0000829	Prad.g_00479	Prar.g_00812
OG0000830	Prad.g_00478	Prar.g_00811
OG0000831	Prad.g_00476	Prar.g_00809
OG0000832	Prad.g_00470	Prar.g_00803
OG0000833	Prad.g_00462	Prar.g_00795
OG0000834	Prad.g_00461	Prar.g_00794
OG0000835	Prad.g_00460	Prar.g_00793
OG0000836	Prad.g_00459	Prar.g_00792
OG0000837	Prad.g_00458	Prar.g_00791
OG0000838	Prad.g_00456	Prar.g_00789
OG0000839	Prad.g_00455	Prar.g_00788
OG0000840	Prad.g_00454	Prar.g_00787
OG0000841	Prad.g_00453	Prar.g_00786
OG0000842	Prad.g_00452	Prar.g_00785
OG0000843	Prad.g_00451	Prar.g_00784
OG0000844	Prad.g_00450	Prar.g_00783
OG0000845	Prad.g_00449	Prar.g_00782
OG0000846	Prad.g_00448	Prar.g_00781
OG0000847	Prad.g_00447	Prar.g_00780
OG0000848	Prad.g_00446	Prar.g_00779
OG0000849	Prad.g_00445	Prar.g_00778
OG0000850	Prad.g_00443	Prar.g_00776
OG0000851	Prad.g_00442	Prar.g_00775
OG0000852	Prad.g_00441	Prar.g_00774
OG0000853	Prad.g_00437	Prar.g_00770
OG0000854	Prad.g_00435	Prar.g_00768
OG0000855	Prad.g_00434	Prar.g_00767
OG0000856	Prad.g_00419	Prar.g_00753
OG0000857	Prad.g_00388	Prar.g_00725
OG0000858	Prad.g_00947	Prar.g_01149
OG0000859	Prad.g_00946	Prar.g_01148
OG0000860	Prad.g_00939	Prar.g_01141
OG0000861	Prad.g_00938	Prar.g_01140
OG0000862	Prad.g_00937	Prar.g_01139
OG0000863	Prad.g_00935	Prar.g_01137
OG0000864	Prad.g_00934	Prar.g_01136
OG0000865	Prad.g_00933	Prar.g_01135
OG0000866	Prad.g_00932	Prar.g_01134
OG0000867	Prad.g_00931	Prar.g_01133
OG0000868	Prad.g_00930	Prar.g_01132
OG0000869	Prad.g_00926	Prar.g_01128
OG0000870	Prad.g_00921	Prar.g_01123
OG0000871	Prad.g_00920	Prar.g_01122
OG0000872	Prad.g_00919	Prar.g_01121
OG0000873	Prad.g_00916	Prar.g_01965
OG0000874	Prad.g_00913	Prar.g_01968
OG0000875	Prad.g_00912	Prar.g_01969
OG0000876	Prad.g_00911	Prar.g_01970
OG0000877	Prad.g_00909	Prar.g_01963
OG0000878	Prad.g_00908	Prar.g_01962
OG0000879	Prad.g_00907	Prar.g_01961
OG0000880	Prad.g_00906	Prar.g_01960
OG0000881	Prad.g_00902	Prar.g_00595, Prar.g_01956
OG0000882	Prad.g_00897	Prar.g_00600
OG0000883	Prad.g_00895	Prar.g_00601
OG0000884	Prad.g_00893	Prar.g_00603
OG0000885	Prad.g_00892	Prar.g_00604
OG0000886	Prad.g_00891	Prar.g_00605
OG0000887	Prad.g_00890	Prar.g_00606
OG0000888	Prad.g_00888	Prar.g_00608
OG0000889	Prad.g_00886	Prar.g_00610
OG0000890	Prad.g_00885	Prar.g_00611
OG0000891	Prad.g_00884	Prar.g_00612
OG0000892	Prad.g_00882	Prar.g_01119
OG0000893	Prad.g_00879	Prar.g_01114
OG0000894	Prad.g_00877	Prar.g_01112
OG0000895	Prad.g_00874	Prar.g_01109
OG0000896	Prad.g_00873	Prar.g_01108
OG0000897	Prad.g_00871	Prar.g_01106
OG0000898	Prad.g_00870	Prar.g_01105
OG0000899	Prad.g_00869	Prar.g_01104
OG0000900	Prad.g_00868	Prar.g_01103
OG0000901	Prad.g_00865	Prar.g_01100
OG0000902	Prad.g_00863	Prar.g_01098
OG0000903	Prad.g_00860	Prar.g_01095
OG0000904	Prad.g_00858	Prar.g_01093
OG0000905	Prad.g_00853	Prar.g_01088
OG0000906	Prad.g_00852	Prar.g_01087
OG0000907	Prad.g_00849	Prar.g_01069
OG0000908	Prad.g_00846	Prar.g_01066
OG0000909	Prad.g_00845	Prar.g_01065
OG0000910	Prad.g_00844	Prar.g_01064
OG0000911	Prad.g_00842	Prar.g_01062
OG0000912	Prad.g_00841	Prar.g_01061
OG0000913	Prad.g_00840	Prar.g_01060
OG0000914	Prad.g_00839	Prar.g_01059
OG0000915	Prad.g_00838	Prar.g_01058
OG0000916	Prad.g_00837	Prar.g_01057
OG0000917	Prad.g_00836	Prar.g_01056
OG0000918	Prad.g_00835	Prar.g_01055
OG0000919	Prad.g_00834	Prar.g_01054
OG0000920	Prad.g_00833	Prar.g_01053
OG0000921	Prad.g_00832	Prar.g_01052
OG0000922	Prad.g_00831	Prar.g_01051
OG0000923	Prad.g_00827	Prar.g_01047
OG0000924	Prad.g_00826	Prar.g_01046
OG0000925	Prad.g_00825	Prar.g_01045
OG0000926	Prad.g_00824	Prar.g_01044
OG0000927	Prad.g_00822	Prar.g_01042
OG0000928	Prad.g_00821	Prar.g_01041
OG0000929	Prad.g_00820	Prar.g_01040
OG0000930	Prad.g_00819	Prar.g_01039
OG0000931	Prad.g_00818	Prar.g_01038
OG0000932	Prad.g_00817	Prar.g_01037
OG0000933	Prad.g_00813	Prar.g_01033
OG0000934	Prad.g_00811	Prar.g_01031
OG0000935	Prad.g_00810	Prar.g_01030
OG0000936	Prad.g_00809	Prar.g_01029
OG0000937	Prad.g_00808	Prar.g_01028
OG0000938	Prad.g_00806	Prar.g_01026
OG0000939	Prad.g_00805	Prar.g_01025
OG0000940	Prad.g_00798	Prar.g_01019
OG0000941	Prad.g_00796	Prar.g_01017
OG0000942	Prad.g_00794	Prar.g_01015
OG0000943	Prad.g_00793	Prar.g_01014
OG0000944	Prad.g_00792	Prar.g_01013
OG0000945	Prad.g_00791	Prar.g_01012
OG0000946	Prad.g_00787	Prar.g_00617
OG0000947	Prad.g_00785	Prar.g_00619
OG0000948	Prad.g_00784	Prar.g_00620
OG0000949	Prad.g_00781	Prar.g_00623
OG0000950	Prad.g_00776	Prar.g_00628
OG0000951	Prad.g_00772	Prar.g_00632
OG0000952	Prad.g_00768	Prar.g_00636
OG0000953	Prad.g_00765	Prar.g_00639
OG0000954	Prad.g_01641	Prar.g_00643
OG0000955	Prad.g_01640	Prar.g_00644
OG0000956	Prad.g_01638	Prar.g_00646
OG0000957	Prad.g_01633	Prar.g_00651
OG0000958	Prad.g_01632	Prar.g_00652
OG0000959	Prad.g_01628	Prar.g_00656
OG0000960	Prad.g_01627	Prar.g_00657
OG0000961	Prad.g_01625	Prar.g_00659
OG0000962	Prad.g_01623	Prar.g_00661
OG0000963	Prad.g_01620	Prar.g_00664
OG0000964	Prad.g_01619	Prar.g_00665
OG0000965	Prad.g_01618	Prar.g_00666
OG0000966	Prad.g_01611	Prar.g_00673
OG0000967	Prad.g_01607	Prar.g_00677
OG0000968	Prad.g_01605	Prar.g_00679
OG0000969	Prad.g_01604	Prar.g_00680
OG0000970	Prad.g_01603	Prar.g_00681
OG0000971	Prad.g_01602	Prar.g_00682
OG0000972	Prad.g_01601	Prar.g_00683
OG0000973	Prad.g_01600	Prar.g_00684
OG0000974	Prad.g_01599	Prar.g_00685
OG0000975	Prad.g_01598	Prar.g_00686
OG0000976	Prad.g_01597	Prar.g_00687
OG0000977	Prad.g_01596	Prar.g_00688
OG0000978	Prad.g_01595	Prar.g_00689
OG0000979	Prad.g_01592	Prar.g_00692
OG0000980	Prad.g_01590	Prar.g_00694
OG0000981	Prad.g_01588	Prar.g_00696
OG0000982	Prad.g_01586	Prar.g_00698
OG0000983	Prad.g_01585	Prar.g_00699
OG0000984	Prad.g_01584	Prar.g_00700
OG0000985	Prad.g_01581	Prar.g_00703
OG0000986	Prad.g_01579	Prar.g_00705
OG0000987	Prad.g_01578	Prar.g_00706
OG0000988	Prad.g_01575	Prar.g_00709
OG0000989	Prad.g_01571	Prar.g_00073
OG0000990	Prad.g_01568	Prar.g_00070
OG0000991	Prad.g_01567	Prar.g_00069
OG0000992	Prad.g_01565	Prar.g_00067
OG0000993	Prad.g_01564	Prar.g_00066
OG0000994	Prad.g_01563	Prar.g_00065
OG0000995	Prad.g_01559	Prar.g_00061
OG0000996	Prad.g_01558	Prar.g_00060
OG0000997	Prad.g_01557	Prar.g_00059
OG0000998	Prad.g_01555	Prar.g_00057
OG0000999	Prad.g_01554	Prar.g_00056
OG0001000	Prad.g_01551	Prar.g_00053
OG0001001	Prad.g_01549	Prar.g_00051
OG0001002	Prad.g_01545	Prar.g_00047
OG0001003	Prad.g_01544	Prar.g_00046
OG0001004	Prad.g_01543	Prar.g_00045
OG0001005	Prad.g_01542	Prar.g_00044
OG0001006	Prad.g_01538	Prar.g_00040
OG0001007	Prad.g_01536	Prar.g_00038
OG0001008	Prad.g_00070	Prar.g_00485
OG0001009	Prad.g_01959	Prar.g_00011
OG0001010	Prad.g_01958	Prar.g_00010
OG0001011	Prad.g_01957	Prar.g_00009
OG0001012	Prad.g_01944	Prar.g_00577
OG0001013	Prad.g_01938	Prar.g_00571
OG0001014	Prad.g_01935	Prar.g_00568
OG0001015	Prad.g_01934	Prar.g_00567
OG0001016	Prad.g_01920	Prar.g_00255
OG0001017	Prad.g_01916	Prar.g_00251
OG0001018	Prad.g_01913	Prar.g_00248
OG0001019	Prad.g_01904	Prar.g_00239
OG0001020	Prad.g_01903	Prar.g_00238
OG0001021	Prad.g_01902	Prar.g_00237
OG0001022	Prad.g_01899	Prar.g_00234
OG0001023	Prad.g_01898	Prar.g_00233
OG0001024	Prad.g_01895	Prar.g_00230
OG0001025	Prad.g_01889	Prar.g_00224
OG0001026	Prad.g_01882	Prar.g_00217
OG0001027	Prad.g_01881	Prar.g_00216
OG0001028	Prad.g_01879	Prar.g_00214
OG0001029	Prad.g_01878	Prar.g_00213
OG0001030	Prad.g_01863	Prar.g_00198
OG0001031	Prad.g_01805	Prar.g_00141
OG0001032	Prad.g_01804	Prar.g_00140
OG0001033	Prad.g_01783	Prar.g_00119
OG0001034	Prad.g_01755	Prar.g_00091
OG0001035	Prad.g_01737	Prar.g_00333
OG0001036	Prad.g_01732	Prar.g_00328
OG0001037	Prad.g_01731	Prar.g_00327
OG0001038	Prad.g_01713	Prar.g_00309
OG0001039	Prad.g_01710	Prar.g_00306
OG0001040	Prad.g_01708	Prar.g_00304
OG0001041	Prad.g_01704	Prar.g_00300
OG0001042	Prad.g_01687	Prar.g_00283
OG0001043	Prad.g_01686	Prar.g_00282
OG0001044	Prad.g_01658	Prar.g_00393
OG0001045	Prad.g_01649	Prar.g_00402
OG0001046	Prad.g_00730	Prar.g_00440
OG0001047	Prad.g_00068	Prar.g_00487
OG0001048	Prad.g_00067	Prar.g_00488
OG0001049	Prad.g_00065	Prar.g_00490
OG0001050	Prad.g_00064	Prar.g_00491
OG0001051	Prad.g_00063	Prar.g_00492
OG0001052	Prad.g_00036	Prar.g_00521
OG0001053	Prad.g_00024	Prar.g_00533
OG0001054	Prad.g_00131	Prar.g_01329
OG0001055	Prad.g_00112	Prar.g_01347
OG0001056	Prad.g_00093	Prar.g_01366
OG0001057	Prad.g_01331	Prar.g_01371
OG0001058	Prad.g_01339	Prar.g_01379
OG0001059	Prad.g_01343	Prar.g_01383
OG0001060	Prad.g_01350	Prar.g_01390
OG0001061	Prad.g_01363	Prar.g_01403
OG0001062	Prad.g_01365	Prar.g_01405
OG0001063	Prad.g_01367	Prar.g_01407
OG0001064	Prad.g_01368	Prar.g_01408
OG0001065	Prad.g_01369	Prar.g_01409
OG0001066	Prad.g_01370	Prar.g_01410
OG0001067	Prad.g_01371	Prar.g_01411
OG0001068	Prad.g_01372	Prar.g_01412
OG0001069	Prad.g_01373	Prar.g_01413
OG0001070	Prad.g_01376	Prar.g_01416
OG0001071	Prad.g_01377	Prar.g_01417
OG0001072	Prad.g_01379	Prar.g_01419
OG0001073	Prad.g_01393	Prar.g_01434
OG0001074	Prad.g_01404	Prar.g_01445
OG0001075	Prad.g_01405	Prar.g_01446
OG0001076	Prad.g_01413	Prar.g_01454
OG0001077	Prad.g_01417	Prar.g_01458
OG0001078	Prad.g_01425	Prar.g_01466
OG0001079	Prad.g_01221	Prar.g_01477
OG0001080	Prad.g_01227	Prar.g_01483
OG0001081	Prad.g_01229	Prar.g_01485
OG0001082	Prad.g_01230	Prar.g_01486
OG0001083	Prad.g_01235	Prar.g_01491
OG0001084	Prad.g_01236	Prar.g_01492
OG0001085	Prad.g_01244	Prar.g_01500
OG0001086	Prad.g_01245	Prar.g_01501
OG0001087	Prad.g_01262	Prar.g_01518
OG0001088	Prad.g_01263	Prar.g_01519
OG0001089	Prad.g_01271	Prar.g_01527
OG0001090	Prad.g_01050	Prar.g_01600
OG0001091	Prad.g_01052	Prar.g_01602
OG0001092	Prad.g_01053	Prar.g_01603
OG0001093	Prad.g_01058	Prar.g_01608
OG0001094	Prad.g_01140	Prar.g_01678
OG0001095	Prad.g_01159	Prar.g_01697
OG0001096	Prad.g_01172	Prar.g_01710
OG0001097	Prad.g_00303	Prar.g_01728
OG0001098	Prad.g_00288	Prar.g_01744
OG0001099	Prad.g_00256	Prar.g_01764
OG0001100	Prad.g_00252	Prar.g_01768
OG0001101	Prad.g_00250	Prar.g_01770
OG0001102	Prad.g_00248	Prar.g_01773
OG0001103	Prad.g_00246	Prar.g_01775
OG0001104	Prad.g_00223	Prar.g_01796
OG0001105	Prad.g_00219	Prar.g_01800
OG0001106	Prad.g_00195	Prar.g_01824
OG0001107	Prad.g_00188	Prar.g_01831
OG0001108	Prad.g_00184	Prar.g_01835
OG0001109	Prad.g_00183	Prar.g_01836
OG0001110	Prad.g_00181	Prar.g_01838
OG0001111	Prad.g_00180	Prar.g_01839
OG0001112	Prad.g_00179	Prar.g_01840
OG0001113	Prad.g_00178	Prar.g_01841
OG0001114	Prad.g_00177	Prar.g_01842
OG0001115	Prad.g_00175	Prar.g_01844
OG0001116	Prad.g_00174	Prar.g_01845
OG0001117	Prad.g_00173	Prar.g_01846
OG0001118	Prad.g_00172	Prar.g_01847
OG0001119	Prad.g_00171	Prar.g_01848
OG0001120	Prad.g_00169	Prar.g_01850
OG0001121	Prad.g_01991	Prar.g_01298
OG0001122	Prad.g_00141	Prar.g_01876
OG0001123	Prad.g_00137	Prar.g_01880
OG0001124	Prad.g_00135	Prar.g_01882
OG0001125	Prad.g_00134	Prar.g_01883
OG0001126	Prad.g_01030	Prar.g_01893
OG0001127	Prad.g_01029	Prar.g_01894
OG0001128	Prad.g_01026	Prar.g_01896
OG0001129	Prad.g_01025	Prar.g_01897
OG0001130	Prad.g_01024	Prar.g_01898
OG0001131	Prad.g_00990	Prar.g_01935
OG0001132	Prad.g_00981	Prar.g_01944
OG0001133	Prad.g_00655	Prar.g_01309
OG0001134	Prad.g_01989	Prar.g_01296
OG0001135	Prad.g_01526	Prar.g_01293
OG0001136	Prad.g_01499	Prar.g_01266
OG0001137	Prad.g_01488	Prar.g_01255
OG0001138	Prad.g_01469	Prar.g_01237
OG0001139	Prad.g_01468	Prar.g_01236
OG0001140	Prad.g_01467	Prar.g_01235
OG0001141	Prad.g_01466	Prar.g_01234
OG0001142	Prad.g_01465	Prar.g_01233
OG0001143	Prad.g_01458	Prar.g_01226
OG0001144	Prad.g_01453	Prar.g_01221
OG0001145	Prad.g_00362	Prar.g_00963
OG0001146	Prad.g_00624	Prar.g_00951
