Orthogroup	Prax	Prad
OG0000569	Prax.g_00106	Prad.g_01221
OG0000570	Prax.g_00107	Prad.g_01222
OG0000571	Prax.g_00108	Prad.g_01223
OG0000572	Prax.g_00109	Prad.g_01224
OG0000573	Prax.g_00112	Prad.g_01227
OG0000574	Prax.g_00113	Prad.g_01228
OG0000575	Prax.g_00114	Prad.g_01229
OG0000576	Prax.g_00115	Prad.g_01230
OG0000577	Prax.g_00116	Prad.g_01231
OG0000578	Prax.g_00117	Prad.g_01232
OG0000579	Prax.g_00118	Prad.g_01233
OG0000580	Prax.g_00119	Prad.g_01234
OG0000581	Prax.g_00120	Prad.g_01235
OG0000582	Prax.g_00121	Prad.g_01236
OG0000583	Prax.g_00122	Prad.g_01237
OG0000584	Prax.g_00123	Prad.g_01238
OG0000585	Prax.g_00977	Prad.g_01239
OG0000586	Prax.g_00975	Prad.g_01241
OG0000587	Prax.g_00974	Prad.g_01242
OG0000588	Prax.g_00972	Prad.g_01244
OG0000589	Prax.g_00971	Prad.g_01245
OG0000590	Prax.g_00969	Prad.g_01247
OG0000591	Prax.g_00963	Prad.g_01253
OG0000592	Prax.g_00962	Prad.g_01254
OG0000593	Prax.g_00961	Prad.g_01255
OG0000594	Prax.g_00959	Prad.g_01257
OG0000595	Prax.g_00958	Prad.g_01258
OG0000596	Prax.g_00957	Prad.g_01259
OG0000597	Prax.g_00955	Prad.g_01261
OG0000598	Prax.g_00954	Prad.g_01262
OG0000599	Prax.g_00953	Prad.g_01263
OG0000600	Prax.g_00952	Prad.g_01264
OG0000601	Prax.g_00950	Prad.g_01266
OG0000602	Prax.g_00949	Prad.g_01267
OG0000603	Prax.g_00948	Prad.g_01268
OG0000604	Prax.g_00947	Prad.g_01269
OG0000605	Prax.g_00946	Prad.g_01270
OG0000606	Prax.g_00945	Prad.g_01271
OG0000607	Prax.g_00943	Prad.g_01273
OG0000608	Prax.g_00942	Prad.g_01274
OG0000609	Prax.g_00938	Prad.g_01278
OG0000610	Prax.g_00937	Prad.g_01279
OG0000611	Prax.g_00484	Prad.g_01050
OG0000612	Prax.g_00483	Prad.g_01051
OG0000613	Prax.g_00482	Prad.g_01052
OG0000614	Prax.g_00481	Prad.g_01053
OG0000615	Prax.g_00479	Prad.g_01055
OG0000616	Prax.g_00478	Prad.g_01056
OG0000617	Prax.g_00477	Prad.g_01057
OG0000618	Prax.g_00476	Prad.g_01058
OG0000619	Prax.g_00475	Prad.g_01059
OG0000620	Prax.g_00474	Prad.g_01060
OG0000621	Prax.g_00473	Prad.g_01061
OG0000622	Prax.g_00472	Prad.g_01062
OG0000623	Prax.g_00471	Prad.g_01063
OG0000624	Prax.g_00470	Prad.g_01064
OG0000625	Prax.g_00469	Prad.g_01065
OG0000626	Prax.g_00468	Prad.g_01066
OG0000627	Prax.g_00467	Prad.g_01067
OG0000628	Prax.g_00466	Prad.g_01068
OG0000629	Prax.g_00465	Prad.g_01069
OG0000630	Prax.g_00464	Prad.g_01070
OG0000631	Prax.g_00462	Prad.g_01072
OG0000632	Prax.g_00432	Prad.g_01088
OG0000633	Prax.g_00428	Prad.g_01092
OG0000634	Prax.g_00413	Prad.g_01107
OG0000635	Prax.g_00409	Prad.g_01109
OG0000636	Prax.g_00408	Prad.g_01110
OG0000637	Prax.g_00407	Prad.g_01111
OG0000638	Prax.g_00395	Prad.g_01123
OG0000639	Prax.g_00386	Prad.g_01132
OG0000640	Prax.g_00384	Prad.g_01134
OG0000641	Prax.g_00382	Prad.g_01137
OG0000642	Prax.g_00381	Prad.g_01138
OG0000643	Prax.g_00380	Prad.g_01139
OG0000644	Prax.g_00379	Prad.g_01140
OG0000645	Prax.g_00378	Prad.g_01141
OG0000646	Prax.g_00377	Prad.g_01142
OG0000647	Prax.g_00376	Prad.g_01143
OG0000648	Prax.g_00374	Prad.g_01145
OG0000649	Prax.g_00373	Prad.g_01146
OG0000650	Prax.g_00372	Prad.g_01147
OG0000651	Prax.g_00371	Prad.g_01148
OG0000652	Prax.g_00370	Prad.g_01149
OG0000653	Prax.g_00369	Prad.g_01150
OG0000654	Prax.g_00367	Prad.g_01152
OG0000655	Prax.g_00365	Prad.g_01154
OG0000656	Prax.g_00364	Prad.g_01155
OG0000657	Prax.g_00363	Prad.g_01156
OG0000658	Prax.g_00362	Prad.g_01157
OG0000659	Prax.g_00361	Prad.g_01158
OG0000660	Prax.g_00360	Prad.g_01159
OG0000661	Prax.g_00359	Prad.g_01160
OG0000662	Prax.g_00358	Prad.g_01161
OG0000663	Prax.g_00357	Prad.g_01162
OG0000664	Prax.g_00356	Prad.g_01163
OG0000665	Prax.g_00355	Prad.g_01164
OG0000666	Prax.g_00354	Prad.g_01165
OG0000667	Prax.g_00353	Prad.g_01166
OG0000668	Prax.g_00352	Prad.g_01167
OG0000669	Prax.g_00350	Prad.g_01169
OG0000670	Prax.g_00349	Prad.g_01170
OG0000671	Prax.g_00348	Prad.g_01171
OG0000672	Prax.g_00347	Prad.g_01172
OG0000673	Prax.g_00346	Prad.g_01173
OG0000674	Prax.g_00345	Prad.g_01174
OG0000675	Prax.g_00343	Prad.g_01176
OG0000676	Prax.g_00342	Prad.g_01177
OG0000677	Prax.g_00339	Prad.g_01180
OG0000678	Prax.g_00337	Prad.g_01182
OG0000679	Prax.g_00336	Prad.g_01183
OG0000680	Prax.g_00335	Prad.g_01184
OG0000681	Prax.g_00334	Prad.g_01185
OG0000682	Prax.g_00333	Prad.g_00308
OG0000683	Prax.g_00331	Prad.g_00306
OG0000684	Prax.g_00330	Prad.g_00305
OG0000685	Prax.g_00329	Prad.g_00304
OG0000686	Prax.g_00328	Prad.g_00303
OG0000687	Prax.g_00327	Prad.g_00302
OG0000688	Prax.g_00326	Prad.g_00301
OG0000689	Prax.g_00325	Prad.g_00300
OG0000690	Prax.g_00324	Prad.g_00299
OG0000691	Prax.g_00323	Prad.g_00298
OG0000692	Prax.g_00321	Prad.g_00296
OG0000693	Prax.g_00320	Prad.g_00295
OG0000694	Prax.g_00319	Prad.g_00294
OG0000695	Prax.g_00318	Prad.g_00293
OG0000696	Prax.g_00317	Prad.g_00292
OG0000697	Prax.g_00315	Prad.g_00290
OG0000698	Prax.g_00313	Prad.g_00288
OG0000699	Prax.g_00312	Prad.g_00287
OG0000700	Prax.g_00546	Prad.g_00260
OG0000701	Prax.g_00550	Prad.g_00256
OG0000702	Prax.g_00553	Prad.g_00253
OG0000703	Prax.g_00554	Prad.g_00252
OG0000704	Prax.g_00555	Prad.g_00251
OG0000705	Prax.g_00556	Prad.g_00250
OG0000706	Prax.g_00557	Prad.g_00249
OG0000707	Prax.g_00558	Prad.g_00248
OG0000708	Prax.g_00559	Prad.g_00247
OG0000709	Prax.g_00561	Prad.g_00245
OG0000710	Prax.g_00562	Prad.g_00244
OG0000711	Prax.g_00563	Prad.g_00243
OG0000712	Prax.g_00564	Prad.g_00242
OG0000713	Prax.g_00565	Prad.g_00241
OG0000714	Prax.g_00567	Prad.g_00239
OG0000715	Prax.g_00568	Prad.g_00238
OG0000716	Prax.g_00570	Prad.g_00236
OG0000717	Prax.g_00571	Prad.g_00235
OG0000718	Prax.g_00572	Prad.g_00234
OG0000719	Prax.g_00574	Prad.g_00232
OG0000720	Prax.g_00575	Prad.g_00231
OG0000721	Prax.g_00578	Prad.g_00228
OG0000722	Prax.g_00579	Prad.g_00227
OG0000723	Prax.g_00580	Prad.g_00226
OG0000724	Prax.g_00582	Prad.g_00224
OG0000725	Prax.g_00583	Prad.g_00223
OG0000726	Prax.g_00584	Prad.g_00222
OG0000727	Prax.g_00585	Prad.g_00221
OG0000728	Prax.g_00586	Prad.g_00220
OG0000729	Prax.g_00587	Prad.g_00219
OG0000730	Prax.g_00588	Prad.g_00218
OG0000731	Prax.g_00589	Prad.g_00217
OG0000732	Prax.g_00590	Prad.g_00216
OG0000733	Prax.g_00591	Prad.g_00215
OG0000734	Prax.g_00592	Prad.g_00214
OG0000735	Prax.g_00594	Prad.g_00212
OG0000736	Prax.g_00595	Prad.g_00211
OG0000737	Prax.g_00596	Prad.g_00210
OG0000738	Prax.g_00597	Prad.g_00209
OG0000739	Prax.g_00598	Prad.g_00208
OG0000740	Prax.g_00599	Prad.g_00207
OG0000741	Prax.g_00600	Prad.g_00206
OG0000742	Prax.g_00602	Prad.g_00204
OG0000743	Prax.g_00603	Prad.g_00203
OG0000744	Prax.g_00604	Prad.g_00202
OG0000745	Prax.g_00605	Prad.g_00201
OG0000746	Prax.g_00606	Prad.g_00200
OG0000747	Prax.g_00607	Prad.g_00199
OG0000748	Prax.g_00608	Prad.g_00198
OG0000749	Prax.g_00609	Prad.g_00197
OG0000750	Prax.g_00610	Prad.g_00196
OG0000751	Prax.g_00611	Prad.g_00195
OG0000752	Prax.g_00612	Prad.g_00194
OG0000753	Prax.g_00614	Prad.g_00192
OG0000754	Prax.g_00615	Prad.g_00191
OG0000755	Prax.g_00616	Prad.g_00190
OG0000756	Prax.g_00617	Prad.g_00189
OG0000757	Prax.g_00618	Prad.g_00188
OG0000758	Prax.g_00619	Prad.g_00187
OG0000759	Prax.g_01130	Prad.g_00185
OG0000760	Prax.g_01131	Prad.g_00184
OG0000761	Prax.g_01132	Prad.g_00183
OG0000762	Prax.g_01134	Prad.g_00181
OG0000763	Prax.g_01135	Prad.g_00180
OG0000764	Prax.g_01136	Prad.g_00179
OG0000765	Prax.g_01137	Prad.g_00178
OG0000766	Prax.g_01138	Prad.g_00177
OG0000767	Prax.g_01140	Prad.g_00175
OG0000768	Prax.g_01141	Prad.g_00174
OG0000769	Prax.g_01142	Prad.g_00173
OG0000770	Prax.g_01143	Prad.g_00172
OG0000771	Prax.g_01144	Prad.g_00171
OG0000772	Prax.g_01145	Prad.g_00170
OG0000773	Prax.g_01146	Prad.g_00169
OG0000774	Prax.g_01147	Prad.g_00168
OG0000775	Prax.g_01148	Prad.g_00167
OG0000776	Prax.g_01150	Prad.g_00165
OG0000777	Prax.g_01152	Prad.g_00163
OG0000778	Prax.g_01153	Prad.g_00162
OG0000779	Prax.g_01154	Prad.g_00161
OG0000780	Prax.g_01156	Prad.g_00159
OG0000781	Prax.g_01158	Prad.g_00157
OG0000782	Prax.g_01159	Prad.g_00156
OG0000783	Prax.g_01173	Prad.g_00144
OG0000784	Prax.g_01175	Prad.g_00142
OG0000785	Prax.g_01176	Prad.g_00141
OG0000786	Prax.g_01177	Prad.g_00140
OG0000787	Prax.g_01178	Prad.g_00139
OG0000788	Prax.g_01182	Prad.g_00135
OG0000789	Prax.g_01184	Prad.g_01039
OG0000790	Prax.g_01185	Prad.g_01038
OG0000791	Prax.g_01186	Prad.g_01037
OG0000792	Prax.g_01187	Prad.g_01036
OG0000793	Prax.g_01188	Prad.g_01035
OG0000794	Prax.g_01190	Prad.g_01033
OG0000795	Prax.g_01193	Prad.g_01030
OG0000796	Prax.g_01194	Prad.g_01029
OG0000797	Prax.g_01196	Prad.g_01026
OG0000798	Prax.g_01197	Prad.g_01025
OG0000799	Prax.g_01198	Prad.g_01024
OG0000800	Prax.g_01199	Prad.g_01023
OG0000801	Prax.g_01202	Prad.g_01020
OG0000802	Prax.g_01203	Prad.g_01019
OG0000803	Prax.g_01205	Prad.g_01017
OG0000804	Prax.g_01206	Prad.g_01016
OG0000805	Prax.g_01207	Prad.g_01015
OG0000806	Prax.g_01209	Prad.g_01013
OG0000807	Prax.g_01235	Prad.g_00990
OG0000808	Prax.g_01245	Prad.g_00981
OG0000809	Prax.g_01248	Prad.g_00978
OG0000810	Prax.g_01249	Prad.g_00977
OG0000811	Prax.g_01256	Prad.g_00970
OG0000812	Prax.g_00126	Prad.g_00635
OG0000813	Prax.g_00130	Prad.g_00639
OG0000814	Prax.g_00132	Prad.g_00641
OG0000815	Prax.g_00146	Prad.g_00655
OG0000816	Prax.g_00162	Prad.g_01988
OG0000817	Prax.g_00163	Prad.g_01987
OG0000818	Prax.g_00168	Prad.g_01522
OG0000819	Prax.g_00181	Prad.g_01515
OG0000820	Prax.g_00185	Prad.g_01511
OG0000821	Prax.g_00187	Prad.g_01509
OG0000822	Prax.g_00188	Prad.g_01508
OG0000823	Prax.g_00189	Prad.g_01507
OG0000824	Prax.g_00190	Prad.g_01506
OG0000825	Prax.g_00191	Prad.g_01505
OG0000826	Prax.g_00192	Prad.g_01504
OG0000827	Prax.g_00193	Prad.g_01503
OG0000828	Prax.g_00194	Prad.g_01502
OG0000829	Prax.g_00195	Prad.g_01501
OG0000830	Prax.g_00196	Prad.g_01500
OG0000831	Prax.g_00199	Prad.g_01497
OG0000832	Prax.g_00201	Prad.g_01495
OG0000833	Prax.g_00202	Prad.g_01494
OG0000834	Prax.g_00203	Prad.g_01493
OG0000835	Prax.g_00204	Prad.g_01492
OG0000836	Prax.g_00205	Prad.g_01491
OG0000837	Prax.g_00207	Prad.g_01489
OG0000838	Prax.g_00208	Prad.g_01488
OG0000839	Prax.g_00209	Prad.g_01487
OG0000840	Prax.g_00210	Prad.g_01486
OG0000841	Prax.g_00211	Prad.g_01485
OG0000842	Prax.g_00212	Prad.g_01484
OG0000843	Prax.g_00213	Prad.g_01483
OG0000844	Prax.g_00214	Prad.g_01482
OG0000845	Prax.g_00215	Prad.g_01481
OG0000846	Prax.g_00218	Prad.g_01478
OG0000847	Prax.g_00220	Prad.g_01476
OG0000848	Prax.g_00221	Prad.g_01475
OG0000849	Prax.g_00222	Prad.g_01474
OG0000850	Prax.g_00223	Prad.g_01473
OG0000851	Prax.g_00224	Prad.g_01472
OG0000852	Prax.g_00226	Prad.g_01469
OG0000853	Prax.g_00227	Prad.g_01468
OG0000854	Prax.g_00229	Prad.g_01466
OG0000855	Prax.g_00230	Prad.g_01465
OG0000856	Prax.g_00231	Prad.g_01464
OG0000857	Prax.g_00232	Prad.g_01463
OG0000858	Prax.g_00233	Prad.g_01462
OG0000859	Prax.g_00234	Prad.g_01461
OG0000860	Prax.g_00235	Prad.g_01460
OG0000861	Prax.g_00236	Prad.g_01459
OG0000862	Prax.g_00237	Prad.g_01458
OG0000863	Prax.g_00238	Prad.g_01457
OG0000864	Prax.g_00239	Prad.g_01456
OG0000865	Prax.g_00240	Prad.g_01455
OG0000866	Prax.g_00241	Prad.g_01454
OG0000867	Prax.g_00242	Prad.g_01453
OG0000868	Prax.g_00243	Prad.g_01452
OG0000869	Prax.g_00245	Prad.g_01450
OG0000870	Prax.g_00246	Prad.g_01449
OG0000871	Prax.g_00248	Prad.g_01447
OG0000872	Prax.g_00249	Prad.g_01446
OG0000873	Prax.g_00251	Prad.g_01444
OG0000874	Prax.g_00252	Prad.g_01443
OG0000875	Prax.g_00253	Prad.g_01442
OG0000876	Prax.g_00254	Prad.g_01441
OG0000877	Prax.g_00256	Prad.g_01439
OG0000878	Prax.g_01928	Prad.g_00341
OG0000879	Prax.g_01910	Prad.g_00359
OG0000880	Prax.g_01909	Prad.g_00360
OG0000881	Prax.g_01908	Prad.g_00361
OG0000882	Prax.g_01907	Prad.g_00362
OG0000883	Prax.g_01906	Prad.g_00363
OG0000884	Prax.g_01904	Prad.g_00365
OG0000885	Prax.g_01903	Prad.g_00366
OG0000886	Prax.g_01902	Prad.g_00631
OG0000887	Prax.g_01901	Prad.g_00630
OG0000888	Prax.g_01900	Prad.g_00629
OG0000889	Prax.g_01897	Prad.g_00626
OG0000890	Prax.g_01896	Prad.g_00625
OG0000891	Prax.g_01895	Prad.g_00624
OG0000892	Prax.g_01893	Prad.g_00622
OG0000893	Prax.g_01892	Prad.g_00621
OG0000894	Prax.g_01891	Prad.g_00620
OG0000895	Prax.g_01890	Prad.g_00619
OG0000896	Prax.g_01889	Prad.g_00618
OG0000897	Prax.g_01888	Prad.g_00617
OG0000898	Prax.g_01886	Prad.g_00615
OG0000899	Prax.g_01885	Prad.g_00614
OG0000900	Prax.g_01881	Prad.g_00612
OG0000901	Prax.g_01877	Prad.g_00608
OG0000902	Prax.g_01876	Prad.g_00607
OG0000903	Prax.g_01875	Prad.g_00606
OG0000904	Prax.g_01873	Prad.g_00604
OG0000905	Prax.g_01871	Prad.g_00602
OG0000906	Prax.g_01869	Prad.g_00600
OG0000907	Prax.g_01868	Prad.g_00599
OG0000908	Prax.g_01865	Prad.g_00596
OG0000909	Prax.g_01861	Prad.g_00592
OG0000910	Prax.g_01860	Prad.g_00591
OG0000911	Prax.g_01859	Prad.g_00590
OG0000912	Prax.g_01858	Prad.g_00589
OG0000913	Prax.g_01857	Prad.g_00588
OG0000914	Prax.g_01856	Prad.g_00587
OG0000915	Prax.g_01855	Prad.g_00586
OG0000916	Prax.g_01854	Prad.g_00585
OG0000917	Prax.g_01853	Prad.g_00584
OG0000918	Prax.g_01852	Prad.g_00583
OG0000919	Prax.g_01851	Prad.g_00582
OG0000920	Prax.g_01850	Prad.g_00581
OG0000921	Prax.g_01849	Prad.g_00580
OG0000922	Prax.g_01848	Prad.g_00579
OG0000923	Prax.g_01847	Prad.g_00578
OG0000924	Prax.g_01846	Prad.g_00577
OG0000925	Prax.g_01845	Prad.g_00576
OG0000926	Prax.g_01780	Prad.g_00567
OG0000927	Prax.g_01751	Prad.g_00533
OG0000928	Prax.g_01750	Prad.g_00532
OG0000929	Prax.g_01749	Prad.g_00531
OG0000930	Prax.g_01748	Prad.g_00530
OG0000931	Prax.g_01747	Prad.g_00529
OG0000932	Prax.g_01745	Prad.g_00527
OG0000933	Prax.g_01744	Prad.g_00526
OG0000934	Prax.g_01743	Prad.g_00525
OG0000935	Prax.g_01742	Prad.g_00524
OG0000936	Prax.g_01741	Prad.g_00523
OG0000937	Prax.g_01740	Prad.g_00522
OG0000938	Prax.g_01739	Prad.g_00521
OG0000939	Prax.g_01738	Prad.g_00520
OG0000940	Prax.g_01737	Prad.g_00519
OG0000941	Prax.g_01735	Prad.g_00517
OG0000942	Prax.g_01734	Prad.g_00516
OG0000943	Prax.g_01726	Prad.g_00513
OG0000944	Prax.g_01725	Prad.g_00512
OG0000945	Prax.g_01724	Prad.g_00511
OG0000946	Prax.g_01723	Prad.g_00510
OG0000947	Prax.g_01722	Prad.g_00509
OG0000948	Prax.g_01721	Prad.g_00508
OG0000949	Prax.g_01720	Prad.g_00507
OG0000950	Prax.g_01719	Prad.g_00506
OG0000951	Prax.g_01718	Prad.g_00505
OG0000952	Prax.g_01717	Prad.g_00504
OG0000953	Prax.g_01716	Prad.g_00503
OG0000954	Prax.g_01715	Prad.g_00502
OG0000955	Prax.g_01714	Prad.g_00501
OG0000956	Prax.g_01713	Prad.g_00500
OG0000957	Prax.g_01712	Prad.g_00499
OG0000958	Prax.g_01711	Prad.g_00498
OG0000959	Prax.g_01710	Prad.g_00497
OG0000960	Prax.g_01709	Prad.g_00496
OG0000961	Prax.g_01705	Prad.g_00491
OG0000962	Prax.g_01704	Prad.g_00490
OG0000963	Prax.g_01703	Prad.g_00489
OG0000964	Prax.g_01701	Prad.g_00487
OG0000965	Prax.g_01700	Prad.g_00486
OG0000966	Prax.g_01699	Prad.g_00485
OG0000967	Prax.g_01698	Prad.g_00484
OG0000968	Prax.g_01697	Prad.g_00483
OG0000969	Prax.g_01696	Prad.g_00482
OG0000970	Prax.g_01695	Prad.g_00481
OG0000971	Prax.g_01694	Prad.g_00480
OG0000972	Prax.g_01693	Prad.g_00479
OG0000973	Prax.g_01692	Prad.g_00478
OG0000974	Prax.g_01690	Prad.g_00476
OG0000975	Prax.g_01687	Prad.g_00473
OG0000976	Prax.g_01685	Prad.g_00471
OG0000977	Prax.g_01684	Prad.g_00470
OG0000978	Prax.g_01683	Prad.g_00469
OG0000979	Prax.g_01681	Prad.g_00467
OG0000980	Prax.g_01680	Prad.g_00466
OG0000981	Prax.g_01679	Prad.g_00465
OG0000982	Prax.g_01678	Prad.g_00464
OG0000983	Prax.g_01676	Prad.g_00462
OG0000984	Prax.g_01675	Prad.g_00461
OG0000985	Prax.g_01674	Prad.g_00460
OG0000986	Prax.g_01673	Prad.g_00459
OG0000987	Prax.g_01672	Prad.g_00458
OG0000988	Prax.g_01671	Prad.g_00457
OG0000989	Prax.g_01670	Prad.g_00456
OG0000990	Prax.g_01669	Prad.g_00455
OG0000991	Prax.g_01668	Prad.g_00454
OG0000992	Prax.g_01667	Prad.g_00453
OG0000993	Prax.g_01666	Prad.g_00452
OG0000994	Prax.g_01665	Prad.g_00451
OG0000995	Prax.g_01664	Prad.g_00450
OG0000996	Prax.g_01663	Prad.g_00449
OG0000997	Prax.g_01662	Prad.g_00448
OG0000998	Prax.g_01661	Prad.g_00447
OG0000999	Prax.g_01660	Prad.g_00446
OG0001000	Prax.g_01659	Prad.g_00445
OG0001001	Prax.g_01657	Prad.g_00443
OG0001002	Prax.g_01656	Prad.g_00442
OG0001003	Prax.g_01655	Prad.g_00441
OG0001004	Prax.g_01654	Prad.g_00440
OG0001005	Prax.g_01653	Prad.g_00439
OG0001006	Prax.g_01652	Prad.g_00438
OG0001007	Prax.g_01651	Prad.g_00437
OG0001008	Prax.g_01649	Prad.g_00435
OG0001009	Prax.g_01648	Prad.g_00434
OG0001010	Prax.g_01640	Prad.g_00426
OG0001011	Prax.g_01633	Prad.g_00419
OG0001012	Prax.g_01605	Prad.g_00388
OG0001013	Prax.g_01565	Prad.g_00947
OG0001014	Prax.g_01564	Prad.g_00946
OG0001015	Prax.g_01558	Prad.g_00940
OG0001016	Prax.g_01557	Prad.g_00939
OG0001017	Prax.g_01556	Prad.g_00938
OG0001018	Prax.g_01555	Prad.g_00937
OG0001019	Prax.g_01553	Prad.g_00935
OG0001020	Prax.g_01552	Prad.g_00934
OG0001021	Prax.g_01551	Prad.g_00933
OG0001022	Prax.g_01550	Prad.g_00932
OG0001023	Prax.g_01549	Prad.g_00931
OG0001024	Prax.g_01548	Prad.g_00930
OG0001025	Prax.g_01547	Prad.g_00929
OG0001026	Prax.g_01545	Prad.g_00927
OG0001027	Prax.g_01544	Prad.g_00926
OG0001028	Prax.g_01543	Prad.g_00925
OG0001029	Prax.g_01542	Prad.g_00924
OG0001030	Prax.g_01541	Prad.g_00923
OG0001031	Prax.g_01540	Prad.g_00922
OG0001032	Prax.g_01539	Prad.g_00921
OG0001033	Prax.g_01538	Prad.g_00920
OG0001034	Prax.g_01537	Prad.g_00919
OG0001035	Prax.g_01535	Prad.g_00917
OG0001036	Prax.g_01534	Prad.g_00916
OG0001037	Prax.g_01533	Prad.g_00915
OG0001038	Prax.g_01532	Prad.g_00914
OG0001039	Prax.g_01531	Prad.g_00913
OG0001040	Prax.g_01530	Prad.g_00912
OG0001041	Prax.g_01529	Prad.g_00911
OG0001042	Prax.g_01528	Prad.g_00910
OG0001043	Prax.g_01527	Prad.g_00909
OG0001044	Prax.g_01526	Prad.g_00908
OG0001045	Prax.g_01525	Prad.g_00907
OG0001046	Prax.g_01524	Prad.g_00906
OG0001047	Prax.g_01521	Prad.g_00903
OG0001048	Prax.g_01519	Prad.g_00901
OG0001049	Prax.g_01518	Prad.g_00900
OG0001050	Prax.g_01517	Prad.g_00899
OG0001051	Prax.g_01516	Prad.g_00898
OG0001052	Prax.g_01515	Prad.g_00897
OG0001053	Prax.g_01513	Prad.g_00895
OG0001054	Prax.g_01511	Prad.g_00893
OG0001055	Prax.g_01510	Prad.g_00892
OG0001056	Prax.g_01509	Prad.g_00891
OG0001057	Prax.g_01508	Prad.g_00890
OG0001058	Prax.g_01507	Prad.g_00889
OG0001059	Prax.g_01506	Prad.g_00888
OG0001060	Prax.g_01505	Prad.g_00887
OG0001061	Prax.g_01504	Prad.g_00886
OG0001062	Prax.g_01503	Prad.g_00885
OG0001063	Prax.g_01502	Prad.g_00884
OG0001064	Prax.g_01257	Prad.g_00882
OG0001065	Prax.g_01262	Prad.g_00879
OG0001066	Prax.g_01263	Prad.g_00878
OG0001067	Prax.g_01264	Prad.g_00877
OG0001068	Prax.g_01266	Prad.g_00875
OG0001069	Prax.g_01267	Prad.g_00874
OG0001070	Prax.g_01268	Prad.g_00873
OG0001071	Prax.g_01269	Prad.g_00872
OG0001072	Prax.g_01270	Prad.g_00871
OG0001073	Prax.g_01271	Prad.g_00870
OG0001074	Prax.g_01272	Prad.g_00869
OG0001075	Prax.g_01273	Prad.g_00868
OG0001076	Prax.g_01274	Prad.g_00867
OG0001077	Prax.g_01275	Prad.g_00866
OG0001078	Prax.g_01276	Prad.g_00865
OG0001079	Prax.g_01277	Prad.g_00864
OG0001080	Prax.g_01278	Prad.g_00863
OG0001081	Prax.g_01281	Prad.g_00860
OG0001082	Prax.g_01282	Prad.g_00859
OG0001083	Prax.g_01283	Prad.g_00858
OG0001084	Prax.g_01285	Prad.g_00856
OG0001085	Prax.g_01286	Prad.g_00855
OG0001086	Prax.g_01287	Prad.g_00854
OG0001087	Prax.g_01288	Prad.g_00853
OG0001088	Prax.g_01289	Prad.g_00852
OG0001089	Prax.g_01296	Prad.g_00849
OG0001090	Prax.g_01298	Prad.g_00847
OG0001091	Prax.g_01299	Prad.g_00846
OG0001092	Prax.g_01300	Prad.g_00845
OG0001093	Prax.g_01301	Prad.g_00844
OG0001094	Prax.g_01302	Prad.g_00843
OG0001095	Prax.g_01303	Prad.g_00842
OG0001096	Prax.g_01304	Prad.g_00841
OG0001097	Prax.g_01305	Prad.g_00840
OG0001098	Prax.g_01306	Prad.g_00839
OG0001099	Prax.g_01307	Prad.g_00838
OG0001100	Prax.g_01308	Prad.g_00837
OG0001101	Prax.g_01309	Prad.g_00836
OG0001102	Prax.g_01310	Prad.g_00835
OG0001103	Prax.g_01311	Prad.g_00834
OG0001104	Prax.g_01312	Prad.g_00833
OG0001105	Prax.g_01313	Prad.g_00832
OG0001106	Prax.g_01314	Prad.g_00831
OG0001107	Prax.g_01315	Prad.g_00830
OG0001108	Prax.g_01316	Prad.g_00829
OG0001109	Prax.g_01317	Prad.g_00828
OG0001110	Prax.g_01318	Prad.g_00827
OG0001111	Prax.g_01319	Prad.g_00826
OG0001112	Prax.g_01320	Prad.g_00825
OG0001113	Prax.g_01321	Prad.g_00824
OG0001114	Prax.g_01322	Prad.g_00823
OG0001115	Prax.g_01323	Prad.g_00822
OG0001116	Prax.g_01324	Prad.g_00821
OG0001117	Prax.g_01325	Prad.g_00820
OG0001118	Prax.g_01326	Prad.g_00819
OG0001119	Prax.g_01327	Prad.g_00818
OG0001120	Prax.g_01328	Prad.g_00817
OG0001121	Prax.g_01330	Prad.g_00815
OG0001122	Prax.g_01331	Prad.g_00814
OG0001123	Prax.g_01332	Prad.g_00813
OG0001124	Prax.g_01334	Prad.g_00811
OG0001125	Prax.g_01336	Prad.g_00809
OG0001126	Prax.g_01337	Prad.g_00808
OG0001127	Prax.g_01339	Prad.g_00806
OG0001128	Prax.g_01340	Prad.g_00805
OG0001129	Prax.g_01341	Prad.g_00804
OG0001130	Prax.g_01344	Prad.g_00801
OG0001131	Prax.g_01345	Prad.g_00800
OG0001132	Prax.g_01346	Prad.g_00799
OG0001133	Prax.g_01347	Prad.g_00798
OG0001134	Prax.g_01348	Prad.g_00797
OG0001135	Prax.g_01349	Prad.g_00796
OG0001136	Prax.g_01350	Prad.g_00795
OG0001137	Prax.g_01351	Prad.g_00794
OG0001138	Prax.g_01352	Prad.g_00793
OG0001139	Prax.g_01353	Prad.g_00792
OG0001140	Prax.g_01354	Prad.g_00791
OG0001141	Prax.g_01355	Prad.g_00790
OG0001142	Prax.g_01358	Prad.g_00787
OG0001143	Prax.g_01359	Prad.g_00786
OG0001144	Prax.g_01360	Prad.g_00785
OG0001145	Prax.g_01361	Prad.g_00784
OG0001146	Prax.g_01362	Prad.g_00783
OG0001147	Prax.g_01363	Prad.g_00782
OG0001148	Prax.g_01364	Prad.g_00781
OG0001149	Prax.g_01366	Prad.g_00779
OG0001150	Prax.g_01367	Prad.g_00778
