Orthogroup	Prax	Pras
OG0000571	Prax.g_00108	Pras.g_01525
OG0000572	Prax.g_00109	Pras.g_01526
OG0000573	Prax.g_00112	Pras.g_01529
OG0000574	Prax.g_00113	Pras.g_01530
OG0000575	Prax.g_00114	Pras.g_01531
OG0000576	Prax.g_00115	Pras.g_01532
OG0000577	Prax.g_00116	Pras.g_01533
OG0000578	Prax.g_00117	Pras.g_01534
OG0000579	Prax.g_00118	Pras.g_01535
OG0000580	Prax.g_00119	Pras.g_01536
OG0000581	Prax.g_00120	Pras.g_01537
OG0000582	Prax.g_00121	Pras.g_01538
OG0000583	Prax.g_00122	Pras.g_01539
OG0000584	Prax.g_00123	Pras.g_01540
OG0000585	Prax.g_00977	Pras.g_01541
OG0000586	Prax.g_00975	Pras.g_01543
OG0000587	Prax.g_00974	Pras.g_01544
OG0000588	Prax.g_00972	Pras.g_01546
OG0000589	Prax.g_00971	Pras.g_01547
OG0000590	Prax.g_00969	Pras.g_01549
OG0000591	Prax.g_00963	Pras.g_01555
OG0000592	Prax.g_00962	Pras.g_01556
OG0000593	Prax.g_00961	Pras.g_01557
OG0000594	Prax.g_00959	Pras.g_01559
OG0000595	Prax.g_00958	Pras.g_01560
OG0000596	Prax.g_00957	Pras.g_01561
OG0000597	Prax.g_00955	Pras.g_01563
OG0000598	Prax.g_00954	Pras.g_01564
OG0000599	Prax.g_00953	Pras.g_01565
OG0000600	Prax.g_00952	Pras.g_01566
OG0000601	Prax.g_00950	Pras.g_01568
OG0000602	Prax.g_00949	Pras.g_01569
OG0000603	Prax.g_00948	Pras.g_01570
OG0000604	Prax.g_00947	Pras.g_01571
OG0000605	Prax.g_00946	Pras.g_01572
OG0000606	Prax.g_00945	Pras.g_01573
OG0000607	Prax.g_00943	Pras.g_01575
OG0000608	Prax.g_00942	Pras.g_01576
OG0000609	Prax.g_00938	Pras.g_01580
OG0000610	Prax.g_00937	Pras.g_01581
OG0000611	Prax.g_00484	Pras.g_01607
OG0000612	Prax.g_00483	Pras.g_01608
OG0000613	Prax.g_00482	Pras.g_01609
OG0000614	Prax.g_00481	Pras.g_01610
OG0000615	Prax.g_00479	Pras.g_01612
OG0000616	Prax.g_00478	Pras.g_01613
OG0000617	Prax.g_00477	Pras.g_01614
OG0000618	Prax.g_00476	Pras.g_01615
OG0000619	Prax.g_00475	Pras.g_01616
OG0000620	Prax.g_00474	Pras.g_01617
OG0000621	Prax.g_00473	Pras.g_01618
OG0000622	Prax.g_00472	Pras.g_01619
OG0000623	Prax.g_00471	Pras.g_01620
OG0000624	Prax.g_00470	Pras.g_01621
OG0000625	Prax.g_00469	Pras.g_01622
OG0000626	Prax.g_00468	Pras.g_01623
OG0000627	Prax.g_00467	Pras.g_01624
OG0000628	Prax.g_00466	Pras.g_01625
OG0000629	Prax.g_00465	Pras.g_01626
OG0000630	Prax.g_00464	Pras.g_01627
OG0000631	Prax.g_00462	Pras.g_01629
OG0000632	Prax.g_00432	Pras.g_01645
OG0000633	Prax.g_00428	Pras.g_01649
OG0000634	Prax.g_00413	Pras.g_01664
OG0000635	Prax.g_00409	Pras.g_01665
OG0000636	Prax.g_00408	Pras.g_01666
OG0000637	Prax.g_00407	Pras.g_01667
OG0000638	Prax.g_00395	Pras.g_01679
OG0000639	Prax.g_00386	Pras.g_01688
OG0000640	Prax.g_00384	Pras.g_01690
OG0000641	Prax.g_00382	Pras.g_01692
OG0000642	Prax.g_00381	Pras.g_01693
OG0000643	Prax.g_00380	Pras.g_01694
OG0000644	Prax.g_00379	Pras.g_01695
OG0000645	Prax.g_00378	Pras.g_01696
OG0000646	Prax.g_00377	Pras.g_01697
OG0000647	Prax.g_00376	Pras.g_01698
OG0000648	Prax.g_00374	Pras.g_01700
OG0000649	Prax.g_00373	Pras.g_01701
OG0000650	Prax.g_00372	Pras.g_01702
OG0000651	Prax.g_00371	Pras.g_01703
OG0000652	Prax.g_00370	Pras.g_01704
OG0000653	Prax.g_00369	Pras.g_01705
OG0000654	Prax.g_00367	Pras.g_01707
OG0000655	Prax.g_00365	Pras.g_01709
OG0000656	Prax.g_00364	Pras.g_01710
OG0000657	Prax.g_00363	Pras.g_01711
OG0000658	Prax.g_00362	Pras.g_01712
OG0000659	Prax.g_00361	Pras.g_01713
OG0000660	Prax.g_00360	Pras.g_01714
OG0000661	Prax.g_00359	Pras.g_01715
OG0000662	Prax.g_00358	Pras.g_01716
OG0000663	Prax.g_00357	Pras.g_01717
OG0000664	Prax.g_00356	Pras.g_01718
OG0000665	Prax.g_00355	Pras.g_01719
OG0000666	Prax.g_00354	Pras.g_01720
OG0000667	Prax.g_00353	Pras.g_01721
OG0000668	Prax.g_00352	Pras.g_01722
OG0000669	Prax.g_00350	Pras.g_01724
OG0000670	Prax.g_00349	Pras.g_01725
OG0000671	Prax.g_00348	Pras.g_01726
OG0000672	Prax.g_00347	Pras.g_01727
OG0000673	Prax.g_00346	Pras.g_01728
OG0000674	Prax.g_00345	Pras.g_01729
OG0000675	Prax.g_00343	Pras.g_01731
OG0000676	Prax.g_00342	Pras.g_01732
OG0000677	Prax.g_00339	Pras.g_01734
OG0000678	Prax.g_00337	Pras.g_01736
OG0000679	Prax.g_00336	Pras.g_01737
OG0000680	Prax.g_00335	Pras.g_01738
OG0000681	Prax.g_00334	Pras.g_01739
OG0000682	Prax.g_00333	Pras.g_01740
OG0000683	Prax.g_00331	Pras.g_01742
OG0000684	Prax.g_00330	Pras.g_01743
OG0000685	Prax.g_00329	Pras.g_01744
OG0000686	Prax.g_00328	Pras.g_01745
OG0000687	Prax.g_00327	Pras.g_01746
OG0000688	Prax.g_00326	Pras.g_01747
OG0000689	Prax.g_00325	Pras.g_01748
OG0000690	Prax.g_00324	Pras.g_01749
OG0000691	Prax.g_00323	Pras.g_01750
OG0000692	Prax.g_00321	Pras.g_01752
OG0000693	Prax.g_00320	Pras.g_01753
OG0000694	Prax.g_00319	Pras.g_01754
OG0000695	Prax.g_00318	Pras.g_01755
OG0000696	Prax.g_00317	Pras.g_01756
OG0000697	Prax.g_00315	Pras.g_01758
OG0000698	Prax.g_00313	Pras.g_01760
OG0000699	Prax.g_00312	Pras.g_01761
OG0000700	Prax.g_00546	Pras.g_01788
OG0000701	Prax.g_00550	Pras.g_01791
OG0000702	Prax.g_00553	Pras.g_01792
OG0000703	Prax.g_00554	Pras.g_01793
OG0000704	Prax.g_00555	Pras.g_01794
OG0000705	Prax.g_00556	Pras.g_01795
OG0000706	Prax.g_00557	Pras.g_01796
OG0000707	Prax.g_00558	Pras.g_01798
OG0000708	Prax.g_00559	Pras.g_01799
OG0000709	Prax.g_00561	Pras.g_01801
OG0000710	Prax.g_00562	Pras.g_01802
OG0000711	Prax.g_00563	Pras.g_01803
OG0000712	Prax.g_00564	Pras.g_01804
OG0000713	Prax.g_00565	Pras.g_01805
OG0000714	Prax.g_00567	Pras.g_01807
OG0000715	Prax.g_00568	Pras.g_01808
OG0000716	Prax.g_00570	Pras.g_01810
OG0000717	Prax.g_00571	Pras.g_01811
OG0000718	Prax.g_00572	Pras.g_01812
OG0000719	Prax.g_00574	Pras.g_01814
OG0000720	Prax.g_00575	Pras.g_01815
OG0000721	Prax.g_00578	Pras.g_01818
OG0000722	Prax.g_00579	Pras.g_01819
OG0000723	Prax.g_00580	Pras.g_01820
OG0000724	Prax.g_00582	Pras.g_01821
OG0000725	Prax.g_00583	Pras.g_01822
OG0000726	Prax.g_00584	Pras.g_01823
OG0000727	Prax.g_00585	Pras.g_01824
OG0000728	Prax.g_00586	Pras.g_01825
OG0000729	Prax.g_00587	Pras.g_01826
OG0000730	Prax.g_00588	Pras.g_01827
OG0000731	Prax.g_00589	Pras.g_01828
OG0000732	Prax.g_00590	Pras.g_01829
OG0000733	Prax.g_00591	Pras.g_01830
OG0000734	Prax.g_00592	Pras.g_01831
OG0000735	Prax.g_00594	Pras.g_01833
OG0000736	Prax.g_00595	Pras.g_01834
OG0000737	Prax.g_00596	Pras.g_01835
OG0000738	Prax.g_00597	Pras.g_01836
OG0000739	Prax.g_00598	Pras.g_01837
OG0000740	Prax.g_00599	Pras.g_01838
OG0000741	Prax.g_00600	Pras.g_01839
OG0000742	Prax.g_00602	Pras.g_01841
OG0000743	Prax.g_00603	Pras.g_01842
OG0000744	Prax.g_00604	Pras.g_01843
OG0000745	Prax.g_00605	Pras.g_01844
OG0000746	Prax.g_00606	Pras.g_01845
OG0000747	Prax.g_00607	Pras.g_01846
OG0000748	Prax.g_00608	Pras.g_01847
OG0000749	Prax.g_00609	Pras.g_01848
OG0000750	Prax.g_00610	Pras.g_01849
OG0000751	Prax.g_00611	Pras.g_01850
OG0000752	Prax.g_00612	Pras.g_01851
OG0000753	Prax.g_00614	Pras.g_01853
OG0000754	Prax.g_00615	Pras.g_01854
OG0000755	Prax.g_00616	Pras.g_01855
OG0000756	Prax.g_00617	Pras.g_01856
OG0000757	Prax.g_00618	Pras.g_01857
OG0000758	Prax.g_00619	Pras.g_01858
OG0000759	Prax.g_01130	Pras.g_01860
OG0000760	Prax.g_01131	Pras.g_01861
OG0000761	Prax.g_01132	Pras.g_01862
OG0000762	Prax.g_01134	Pras.g_01864
OG0000763	Prax.g_01135	Pras.g_01865
OG0000764	Prax.g_01136	Pras.g_01866
OG0000765	Prax.g_01137	Pras.g_01867
OG0000766	Prax.g_01138	Pras.g_01868
OG0000767	Prax.g_01140	Pras.g_01870
OG0000768	Prax.g_01141	Pras.g_01871
OG0000769	Prax.g_01142	Pras.g_01872
OG0000770	Prax.g_01143	Pras.g_01873
OG0000771	Prax.g_01144	Pras.g_01874
OG0000772	Prax.g_01145	Pras.g_01875
OG0000773	Prax.g_01146	Pras.g_01876
OG0000774	Prax.g_01147	Pras.g_01877
OG0000775	Prax.g_01148	Pras.g_01878
OG0000776	Prax.g_01150	Pras.g_01881
OG0000777	Prax.g_01152	Pras.g_01883
OG0000778	Prax.g_01153	Pras.g_01884
OG0000779	Prax.g_01154	Pras.g_01885
OG0000780	Prax.g_01156	Pras.g_01887
OG0000781	Prax.g_01158	Pras.g_01889
OG0000782	Prax.g_01159	Pras.g_01890
OG0000783	Prax.g_01173	Pras.g_01903
OG0000784	Prax.g_01175	Pras.g_01905
OG0000785	Prax.g_01176	Pras.g_01906
OG0000786	Prax.g_01177	Pras.g_01907
OG0000787	Prax.g_01178	Pras.g_01908
OG0000788	Prax.g_01182	Pras.g_01912
OG0000789	Prax.g_01184	Pras.g_01914
OG0000790	Prax.g_01185	Pras.g_01915
OG0000791	Prax.g_01186	Pras.g_01916
OG0000792	Prax.g_01187	Pras.g_01917
OG0000793	Prax.g_01188	Pras.g_01918
OG0000794	Prax.g_01190	Pras.g_01920
OG0000795	Prax.g_01193	Pras.g_01923
OG0000796	Prax.g_01194	Pras.g_01924
OG0000797	Prax.g_01196	Pras.g_01926
OG0000798	Prax.g_01197	Pras.g_01927
OG0000799	Prax.g_01198	Pras.g_01928
OG0000800	Prax.g_01199	Pras.g_01929
OG0000801	Prax.g_01202	Pras.g_01932
OG0000802	Prax.g_01203	Pras.g_01933
OG0000803	Prax.g_01205	Pras.g_01935
OG0000804	Prax.g_01206	Pras.g_01936
OG0000805	Prax.g_01207	Pras.g_01937
OG0000806	Prax.g_01209	Pras.g_01939
OG0000807	Prax.g_01235	Pras.g_01964
OG0000808	Prax.g_01245	Pras.g_01973
OG0000809	Prax.g_01248	Pras.g_01976
OG0000810	Prax.g_01249	Pras.g_01977
OG0000811	Prax.g_01256	Pras.g_01984
OG0000812	Prax.g_00126	Pras.g_01988
OG0000813	Prax.g_00130	Pras.g_01992
OG0000814	Prax.g_00132	Pras.g_01994
OG0000815	Prax.g_00146	Pras.g_00009
OG0000816	Prax.g_00162	Pras.g_00024
OG0000817	Prax.g_00163	Pras.g_00025
OG0000818	Prax.g_00168	Pras.g_00030
OG0000819	Prax.g_00181	Pras.g_00037
OG0000820	Prax.g_00185	Pras.g_00041
OG0000821	Prax.g_00187	Pras.g_00043
OG0000822	Prax.g_00188	Pras.g_00044
OG0000823	Prax.g_00189	Pras.g_00045
OG0000824	Prax.g_00190	Pras.g_00046
OG0000825	Prax.g_00191	Pras.g_00047
OG0000826	Prax.g_00192	Pras.g_00048
OG0000827	Prax.g_00193	Pras.g_00049
OG0000828	Prax.g_00194	Pras.g_00050
OG0000829	Prax.g_00195	Pras.g_00051
OG0000830	Prax.g_00196	Pras.g_00052
OG0000831	Prax.g_00199	Pras.g_00055
OG0000832	Prax.g_00201	Pras.g_00057
OG0000833	Prax.g_00202	Pras.g_00058
OG0000834	Prax.g_00203	Pras.g_00059
OG0000835	Prax.g_00204	Pras.g_00060
OG0000836	Prax.g_00205	Pras.g_00061
OG0000837	Prax.g_00207	Pras.g_00063
OG0000838	Prax.g_00208	Pras.g_00064
OG0000839	Prax.g_00209	Pras.g_00065
OG0000840	Prax.g_00210	Pras.g_00066
OG0000841	Prax.g_00211	Pras.g_00067
OG0000842	Prax.g_00212	Pras.g_00068
OG0000843	Prax.g_00213	Pras.g_00069
OG0000844	Prax.g_00214	Pras.g_00070
OG0000845	Prax.g_00215	Pras.g_00071
OG0000846	Prax.g_00218	Pras.g_00074
OG0000847	Prax.g_00220	Pras.g_00076
OG0000848	Prax.g_00221	Pras.g_00077
OG0000849	Prax.g_00222	Pras.g_00078
OG0000850	Prax.g_00223	Pras.g_00079
OG0000851	Prax.g_00224	Pras.g_00080
OG0000852	Prax.g_00226	Pras.g_00082
OG0000853	Prax.g_00227	Pras.g_00083
OG0000854	Prax.g_00229	Pras.g_00085
OG0000855	Prax.g_00230	Pras.g_00086
OG0000856	Prax.g_00231	Pras.g_00087
OG0000857	Prax.g_00232	Pras.g_00088
OG0000858	Prax.g_00233	Pras.g_00089
OG0000859	Prax.g_00234	Pras.g_00090
OG0000860	Prax.g_00235	Pras.g_00091
OG0000861	Prax.g_00236	Pras.g_00092
OG0000862	Prax.g_00237	Pras.g_00093
OG0000863	Prax.g_00238	Pras.g_00094
OG0000864	Prax.g_00239	Pras.g_00095
OG0000865	Prax.g_00240	Pras.g_00097
OG0000866	Prax.g_00241	Pras.g_00098
OG0000867	Prax.g_00242	Pras.g_00099
OG0000868	Prax.g_00243	Pras.g_00100
OG0000869	Prax.g_00245	Pras.g_00102
OG0000870	Prax.g_00246	Pras.g_00103
OG0000871	Prax.g_00248	Pras.g_00105
OG0000872	Prax.g_00249	Pras.g_00106
OG0000873	Prax.g_00251	Pras.g_00108
OG0000874	Prax.g_00252	Pras.g_00109
OG0000875	Prax.g_00253	Pras.g_00110
OG0000876	Prax.g_00254	Pras.g_00111
OG0000877	Prax.g_00256	Pras.g_00113
OG0000878	Prax.g_01928	Pras.g_00178
OG0000879	Prax.g_01910	Pras.g_00197
OG0000880	Prax.g_01909	Pras.g_00198
OG0000881	Prax.g_01908	Pras.g_00199
OG0000882	Prax.g_01907	Pras.g_00200
OG0000883	Prax.g_01906	Pras.g_00201
OG0000884	Prax.g_01904	Pras.g_00204
OG0000885	Prax.g_01903	Pras.g_00205
OG0000886	Prax.g_01902	Pras.g_00206
OG0000887	Prax.g_01901	Pras.g_00207
OG0000888	Prax.g_01900	Pras.g_00208
OG0000889	Prax.g_01897	Pras.g_00211
OG0000890	Prax.g_01896	Pras.g_00212
OG0000891	Prax.g_01895	Pras.g_00213
OG0000892	Prax.g_01893	Pras.g_00214
OG0000893	Prax.g_01892	Pras.g_00216
OG0000894	Prax.g_01891	Pras.g_00217
OG0000895	Prax.g_01890	Pras.g_00218
OG0000896	Prax.g_01889	Pras.g_00219
OG0000897	Prax.g_01888	Pras.g_00220
OG0000898	Prax.g_01886	Pras.g_00223
OG0000899	Prax.g_01885	Pras.g_00224
OG0000900	Prax.g_01881	Pras.g_00232
OG0000901	Prax.g_01877	Pras.g_00236
OG0000902	Prax.g_01876	Pras.g_00237
OG0000903	Prax.g_01875	Pras.g_00238
OG0000904	Prax.g_01873	Pras.g_00240
OG0000905	Prax.g_01871	Pras.g_00242
OG0000906	Prax.g_01869	Pras.g_00244
OG0000907	Prax.g_01868	Pras.g_00245
OG0000908	Prax.g_01865	Pras.g_00248
OG0000909	Prax.g_01861	Pras.g_00252
OG0000910	Prax.g_01860	Pras.g_00253
OG0000911	Prax.g_01859	Pras.g_00254
OG0000912	Prax.g_01858	Pras.g_00255
OG0000913	Prax.g_01857	Pras.g_00256
OG0000914	Prax.g_01856	Pras.g_00257
OG0000915	Prax.g_01855	Pras.g_00258
OG0000916	Prax.g_01854	Pras.g_00259
OG0000917	Prax.g_01853	Pras.g_00260
OG0000918	Prax.g_01852	Pras.g_00261
OG0000919	Prax.g_01851	Pras.g_00262
OG0000920	Prax.g_01850	Pras.g_00263
OG0000921	Prax.g_01849	Pras.g_00264
OG0000922	Prax.g_01848	Pras.g_00265
OG0000923	Prax.g_01847	Pras.g_00266
OG0000924	Prax.g_01846	Pras.g_00267
OG0000925	Prax.g_01845	Pras.g_00268
OG0000926	Prax.g_01780	Pras.g_00289
OG0000927	Prax.g_01751	Pras.g_00332
OG0000928	Prax.g_01750	Pras.g_00333
OG0000929	Prax.g_01749	Pras.g_00334
OG0000930	Prax.g_01748	Pras.g_00335
OG0000931	Prax.g_01747	Pras.g_00336
OG0000932	Prax.g_01745	Pras.g_00338
OG0000933	Prax.g_01744	Pras.g_00339
OG0000934	Prax.g_01743	Pras.g_00340
OG0000935	Prax.g_01742	Pras.g_00341
OG0000936	Prax.g_01741	Pras.g_00342
OG0000937	Prax.g_01740	Pras.g_00343
OG0000938	Prax.g_01739	Pras.g_00344
OG0000939	Prax.g_01738	Pras.g_00345
OG0000940	Prax.g_01737	Pras.g_00346
OG0000941	Prax.g_01735	Pras.g_00348
OG0000942	Prax.g_01734	Pras.g_00349
OG0000943	Prax.g_01726	Pras.g_00352
OG0000944	Prax.g_01725	Pras.g_00353
OG0000945	Prax.g_01724	Pras.g_00354
OG0000946	Prax.g_01723	Pras.g_00355
OG0000947	Prax.g_01722	Pras.g_00356
OG0000948	Prax.g_01721	Pras.g_00357
OG0000949	Prax.g_01720	Pras.g_00358
OG0000950	Prax.g_01719	Pras.g_00359
OG0000951	Prax.g_01718	Pras.g_00360
OG0000952	Prax.g_01717	Pras.g_00361
OG0000953	Prax.g_01716	Pras.g_00362
OG0000954	Prax.g_01715	Pras.g_00363
OG0000955	Prax.g_01714	Pras.g_00364
OG0000956	Prax.g_01713	Pras.g_00365
OG0000957	Prax.g_01712	Pras.g_00366
OG0000958	Prax.g_01711	Pras.g_00367
OG0000959	Prax.g_01710	Pras.g_00368
OG0000960	Prax.g_01709	Pras.g_00369
OG0000961	Prax.g_01705	Pras.g_00373
OG0000962	Prax.g_01704	Pras.g_00374
OG0000963	Prax.g_01703	Pras.g_00375
OG0000964	Prax.g_01701	Pras.g_00377
OG0000965	Prax.g_01700	Pras.g_00378
OG0000966	Prax.g_01699	Pras.g_00379
OG0000967	Prax.g_01698	Pras.g_00380
OG0000968	Prax.g_01697	Pras.g_00381
OG0000969	Prax.g_01696	Pras.g_00382
OG0000970	Prax.g_01695	Pras.g_00384
OG0000971	Prax.g_01694	Pras.g_00385
OG0000972	Prax.g_01693	Pras.g_00386
OG0000973	Prax.g_01692	Pras.g_00387
OG0000974	Prax.g_01690	Pras.g_00389
OG0000975	Prax.g_01687	Pras.g_00392
OG0000976	Prax.g_01685	Pras.g_00394
OG0000977	Prax.g_01684	Pras.g_00395
OG0000978	Prax.g_01683	Pras.g_00396
OG0000979	Prax.g_01681	Pras.g_00399
OG0000980	Prax.g_01680	Pras.g_00400
OG0000981	Prax.g_01679	Pras.g_00401
OG0000982	Prax.g_01678	Pras.g_00402
OG0000983	Prax.g_01676	Pras.g_00405
OG0000984	Prax.g_01675	Pras.g_00406
OG0000985	Prax.g_01674	Pras.g_00407
OG0000986	Prax.g_01673	Pras.g_00408
OG0000987	Prax.g_01672	Pras.g_00409
OG0000988	Prax.g_01671	Pras.g_00410
OG0000989	Prax.g_01670	Pras.g_00411
OG0000990	Prax.g_01669	Pras.g_00412
OG0000991	Prax.g_01668	Pras.g_00413
OG0000992	Prax.g_01667	Pras.g_00414
OG0000993	Prax.g_01666	Pras.g_00415
OG0000994	Prax.g_01665	Pras.g_00416
OG0000995	Prax.g_01664	Pras.g_00417
OG0000996	Prax.g_01663	Pras.g_00418
OG0000997	Prax.g_01662	Pras.g_00419
OG0000998	Prax.g_01661	Pras.g_00420
OG0000999	Prax.g_01660	Pras.g_00421
OG0001000	Prax.g_01659	Pras.g_00422
OG0001001	Prax.g_01657	Pras.g_00424
OG0001002	Prax.g_01656	Pras.g_00425
OG0001003	Prax.g_01655	Pras.g_00426
OG0001004	Prax.g_01654	Pras.g_00427
OG0001005	Prax.g_01653	Pras.g_00428
OG0001006	Prax.g_01652	Pras.g_00429
OG0001007	Prax.g_01651	Pras.g_00430
OG0001008	Prax.g_01649	Pras.g_00432
OG0001009	Prax.g_01648	Pras.g_00433
OG0001010	Prax.g_01640	Pras.g_00441
OG0001011	Prax.g_01633	Pras.g_00448
OG0001012	Prax.g_01605	Pras.g_00473
OG0001013	Prax.g_01565	Pras.g_00544
OG0001014	Prax.g_01564	Pras.g_00545
OG0001015	Prax.g_01558	Pras.g_00551
OG0001016	Prax.g_01557	Pras.g_00552
OG0001017	Prax.g_01556	Pras.g_00553
OG0001018	Prax.g_01555	Pras.g_00554
OG0001019	Prax.g_01553	Pras.g_00556
OG0001020	Prax.g_01552	Pras.g_00557
OG0001021	Prax.g_01551	Pras.g_00558
OG0001022	Prax.g_01550	Pras.g_00559
OG0001023	Prax.g_01549	Pras.g_00560
OG0001024	Prax.g_01548	Pras.g_00561
OG0001025	Prax.g_01547	Pras.g_00562
OG0001026	Prax.g_01545	Pras.g_00564
OG0001027	Prax.g_01544	Pras.g_00565
OG0001028	Prax.g_01543	Pras.g_00566
OG0001029	Prax.g_01542	Pras.g_00567
OG0001030	Prax.g_01541	Pras.g_00568
OG0001031	Prax.g_01540	Pras.g_00569
OG0001032	Prax.g_01539	Pras.g_00570
OG0001033	Prax.g_01538	Pras.g_00571
OG0001034	Prax.g_01537	Pras.g_00572
OG0001035	Prax.g_01535	Pras.g_00574
OG0001036	Prax.g_01534	Pras.g_00575
OG0001037	Prax.g_01533	Pras.g_00576
OG0001038	Prax.g_01532	Pras.g_00577
OG0001039	Prax.g_01531	Pras.g_00578
OG0001040	Prax.g_01530	Pras.g_00579
OG0001041	Prax.g_01529	Pras.g_00580
OG0001042	Prax.g_01528	Pras.g_00581
OG0001043	Prax.g_01527	Pras.g_00582
OG0001044	Prax.g_01526	Pras.g_00583
OG0001045	Prax.g_01525	Pras.g_00584
OG0001046	Prax.g_01524	Pras.g_00585
OG0001047	Prax.g_01521	Pras.g_00588
OG0001048	Prax.g_01519	Pras.g_00590
OG0001049	Prax.g_01518	Pras.g_00591
OG0001050	Prax.g_01517	Pras.g_00592
OG0001051	Prax.g_01516	Pras.g_00593
OG0001052	Prax.g_01515	Pras.g_00594
OG0001053	Prax.g_01513	Pras.g_00596
OG0001054	Prax.g_01511	Pras.g_00598
OG0001055	Prax.g_01510	Pras.g_00599
OG0001056	Prax.g_01509	Pras.g_00600
OG0001057	Prax.g_01508	Pras.g_00601
OG0001058	Prax.g_01507	Pras.g_00602
OG0001059	Prax.g_01506	Pras.g_00603
OG0001060	Prax.g_01505	Pras.g_00604
OG0001061	Prax.g_01504	Pras.g_00605
OG0001062	Prax.g_01503	Pras.g_00606
OG0001063	Prax.g_01502	Pras.g_00607
OG0001064	Prax.g_01257	Pras.g_00609
OG0001065	Prax.g_01262	Pras.g_00613
OG0001066	Prax.g_01263	Pras.g_00614
OG0001067	Prax.g_01264	Pras.g_00615
OG0001068	Prax.g_01266	Pras.g_00617
OG0001069	Prax.g_01267	Pras.g_00618
OG0001070	Prax.g_01268	Pras.g_00619
OG0001071	Prax.g_01269	Pras.g_00620
OG0001072	Prax.g_01270	Pras.g_00621
OG0001073	Prax.g_01271	Pras.g_00622
OG0001074	Prax.g_01272	Pras.g_00623
OG0001075	Prax.g_01273	Pras.g_00624
OG0001076	Prax.g_01274	Pras.g_00625
OG0001077	Prax.g_01275	Pras.g_00626
OG0001078	Prax.g_01276	Pras.g_00627
OG0001079	Prax.g_01277	Pras.g_00628
OG0001080	Prax.g_01278	Pras.g_00629
OG0001081	Prax.g_01281	Pras.g_00632
OG0001082	Prax.g_01282	Pras.g_00633
OG0001083	Prax.g_01283	Pras.g_00634
OG0001084	Prax.g_01285	Pras.g_00636
OG0001085	Prax.g_01286	Pras.g_00637
OG0001086	Prax.g_01287	Pras.g_00638
OG0001087	Prax.g_01288	Pras.g_00639
OG0001088	Prax.g_01289	Pras.g_00640
OG0001089	Prax.g_01296	Pras.g_00645
OG0001090	Prax.g_01298	Pras.g_00647
OG0001091	Prax.g_01299	Pras.g_00648
OG0001092	Prax.g_01300	Pras.g_00649
OG0001093	Prax.g_01301	Pras.g_00650
OG0001094	Prax.g_01302	Pras.g_00651
OG0001095	Prax.g_01303	Pras.g_00652
OG0001096	Prax.g_01304	Pras.g_00653
OG0001097	Prax.g_01305	Pras.g_00654
OG0001098	Prax.g_01306	Pras.g_00655
OG0001099	Prax.g_01307	Pras.g_00656
OG0001100	Prax.g_01308	Pras.g_00657
OG0001101	Prax.g_01309	Pras.g_00658
OG0001102	Prax.g_01310	Pras.g_00659
OG0001103	Prax.g_01311	Pras.g_00660
OG0001104	Prax.g_01312	Pras.g_00661
OG0001105	Prax.g_01313	Pras.g_00662
OG0001106	Prax.g_01314	Pras.g_00663
OG0001107	Prax.g_01315	Pras.g_00664
OG0001108	Prax.g_01316	Pras.g_00665
OG0001109	Prax.g_01317	Pras.g_00666
OG0001110	Prax.g_01318	Pras.g_00667
OG0001111	Prax.g_01319	Pras.g_00668
OG0001112	Prax.g_01320	Pras.g_00669
OG0001113	Prax.g_01321	Pras.g_00670
OG0001114	Prax.g_01322	Pras.g_00671
OG0001115	Prax.g_01323	Pras.g_00672
OG0001116	Prax.g_01324	Pras.g_00673
OG0001117	Prax.g_01325	Pras.g_00674
OG0001118	Prax.g_01326	Pras.g_00675
OG0001119	Prax.g_01327	Pras.g_00676
OG0001120	Prax.g_01328	Pras.g_00677
OG0001121	Prax.g_01330	Pras.g_00679
OG0001122	Prax.g_01331	Pras.g_00680
OG0001123	Prax.g_01332	Pras.g_00681
OG0001124	Prax.g_01334	Pras.g_00683
OG0001125	Prax.g_01336	Pras.g_00685
OG0001126	Prax.g_01337	Pras.g_00686
OG0001127	Prax.g_01339	Pras.g_00688
OG0001128	Prax.g_01340	Pras.g_00689
OG0001129	Prax.g_01341	Pras.g_00690
OG0001130	Prax.g_01344	Pras.g_00693
OG0001131	Prax.g_01345	Pras.g_00694
OG0001132	Prax.g_01346	Pras.g_00695
OG0001133	Prax.g_01347	Pras.g_00696
OG0001134	Prax.g_01348	Pras.g_00697
OG0001135	Prax.g_01349	Pras.g_00698
OG0001136	Prax.g_01350	Pras.g_00699
OG0001137	Prax.g_01351	Pras.g_00700
OG0001138	Prax.g_01352	Pras.g_00701
OG0001139	Prax.g_01353	Pras.g_00702
OG0001140	Prax.g_01354	Pras.g_00703
OG0001141	Prax.g_01355	Pras.g_00704
OG0001142	Prax.g_01358	Pras.g_00707
OG0001143	Prax.g_01359	Pras.g_00708
OG0001144	Prax.g_01360	Pras.g_00709
OG0001145	Prax.g_01361	Pras.g_00710
OG0001146	Prax.g_01362	Pras.g_00711
OG0001147	Prax.g_01363	Pras.g_00712
OG0001148	Prax.g_01364	Pras.g_00713
OG0001149	Prax.g_01366	Pras.g_00715
OG0001150	Prax.g_01367	Pras.g_00716
OG0001151	Prax.g_01369	Pras.g_00718
OG0001152	Prax.g_01370	Pras.g_00719
