Orthogroup	Prau	Prah
OG0000584	Prau.g_00648	Prah.g_01390
OG0000585	Prau.g_00650	Prah.g_01388
OG0000586	Prau.g_00651	Prah.g_01387
OG0000587	Prau.g_00652	Prah.g_01385
OG0000588	Prau.g_00656	Prah.g_00529
OG0000589	Prau.g_00661	Prah.g_00526
OG0000590	Prau.g_00662	Prah.g_00525
OG0000591	Prau.g_00665	Prah.g_00518
OG0000592	Prau.g_00666	Prah.g_00517
OG0000593	Prau.g_00672	Prah.g_00505
OG0000594	Prau.g_00673	Prah.g_00504
OG0000595	Prau.g_00674	Prah.g_00503
OG0000596	Prau.g_00678	Prah.g_00498
OG0000597	Prau.g_00680	Prah.g_00495
OG0000598	Prau.g_00681	Prah.g_00494
OG0000599	Prau.g_00684	Prah.g_00485
OG0000600	Prau.g_00685	Prah.g_00484
OG0000601	Prau.g_00686	Prah.g_00483
OG0000602	Prau.g_00688	Prah.g_00478
OG0000603	Prau.g_00689	Prah.g_00477
OG0000604	Prau.g_00690	Prah.g_00476
OG0000605	Prau.g_00691	Prah.g_00474
OG0000606	Prau.g_00694	Prah.g_00466
OG0000607	Prau.g_00697	Prah.g_00463
OG0000608	Prau.g_00698	Prah.g_00462
OG0000609	Prau.g_00699	Prah.g_00460
OG0000610	Prau.g_00704	Prah.g_00452
OG0000611	Prau.g_00707	Prah.g_00449
OG0000612	Prau.g_00708	Prah.g_00448
OG0000613	Prau.g_00713	Prah.g_02193
OG0000614	Prau.g_00732	Prah.g_00985
OG0000615	Prau.g_00740	Prah.g_00706
OG0000616	Prau.g_00744	Prah.g_02588
OG0000617	Prau.g_00761	Prah.g_00881
OG0000618	Prau.g_00762	Prah.g_00880
OG0000619	Prau.g_00763	Prah.g_00879
OG0000620	Prau.g_00766	Prah.g_00875
OG0000621	Prau.g_00767	Prah.g_00874
OG0000622	Prau.g_00768	Prah.g_00873
OG0000623	Prau.g_00769	Prah.g_00872
OG0000624	Prau.g_00770	Prah.g_00871
OG0000625	Prau.g_00771	Prah.g_00870
OG0000626	Prau.g_00772	Prah.g_00869
OG0000627	Prau.g_00773	Prah.g_00746
OG0000628	Prau.g_00774	Prah.g_00747
OG0000629	Prau.g_00775	Prah.g_00750
OG0000630	Prau.g_00778	Prah.g_00754
OG0000631	Prau.g_00845	Prah.g_00758
OG0000632	Prau.g_00846	Prah.g_00759
OG0000633	Prau.g_00847	Prah.g_00760
OG0000634	Prau.g_00850	Prah.g_00671
OG0000635	Prau.g_00851	Prah.g_00670
OG0000636	Prau.g_00853	Prah.g_00668
OG0000637	Prau.g_00855	Prah.g_00666
OG0000638	Prau.g_00856	Prah.g_00665
OG0000639	Prau.g_00857	Prah.g_00664
OG0000640	Prau.g_00858	Prah.g_00663
OG0000641	Prau.g_00862	Prah.g_00659
OG0000642	Prau.g_00863	Prah.g_00658
OG0000643	Prau.g_00864	Prah.g_00657
OG0000644	Prau.g_00865	Prah.g_00656
OG0000645	Prau.g_00866	Prah.g_00655
OG0000646	Prau.g_00868	Prah.g_00652
OG0000647	Prau.g_00869	Prah.g_00650
OG0000648	Prau.g_00871	Prah.g_00648
OG0000649	Prau.g_00872	Prah.g_00647
OG0000650	Prau.g_00873	Prah.g_00646
OG0000651	Prau.g_00874	Prah.g_00645
OG0000652	Prau.g_00875	Prah.g_00644
OG0000653	Prau.g_00877	Prah.g_00640
OG0000654	Prau.g_00878	Prah.g_00639
OG0000655	Prau.g_00879	Prah.g_00638
OG0000656	Prau.g_00882	Prah.g_00635
OG0000657	Prau.g_00889	Prah.g_00603
OG0000658	Prau.g_00890	Prah.g_00601
OG0000659	Prau.g_00891	Prah.g_00600
OG0000660	Prau.g_00895	Prah.g_00596
OG0000661	Prau.g_00897	Prah.g_00594
OG0000662	Prau.g_00899	Prah.g_00592
OG0000663	Prau.g_00902	Prah.g_00589
OG0000664	Prau.g_00903	Prah.g_00588
OG0000665	Prau.g_00907	Prah.g_00574
OG0000666	Prau.g_00908	Prah.g_00572
OG0000667	Prau.g_00912	Prah.g_00564
OG0000668	Prau.g_00942	Prah.g_00850
OG0000669	Prau.g_00949	Prah.g_00558
OG0000670	Prau.g_00951	Prah.g_01212
OG0000671	Prau.g_00953	Prah.g_00738
OG0000672	Prau.g_00955	Prah.g_00735
OG0000673	Prau.g_00957	Prah.g_00732
OG0000674	Prau.g_00959	Prah.g_00730
OG0000675	Prau.g_00960	Prah.g_00729
OG0000676	Prau.g_00962	Prah.g_00726
OG0000677	Prau.g_00963	Prah.g_00724
OG0000678	Prau.g_00965	Prah.g_00721
OG0000679	Prau.g_00969	Prah.g_00702
OG0000680	Prau.g_00970	Prah.g_00701
OG0000681	Prau.g_00973	Prah.g_00699
OG0000682	Prau.g_00974	Prah.g_00698
OG0000683	Prau.g_00975	Prah.g_00697
OG0000684	Prau.g_00977	Prah.g_00683
OG0000685	Prau.g_00979	Prah.g_00685
OG0000686	Prau.g_00980	Prah.g_00686
OG0000687	Prau.g_00981	Prah.g_00687
OG0000688	Prau.g_00984	Prah.g_00681
OG0000689	Prau.g_00985	Prah.g_00680
OG0000690	Prau.g_00986	Prah.g_00679
OG0000691	Prau.g_00987	Prah.g_00678
OG0000692	Prau.g_00989	Prah.g_00677
OG0000693	Prau.g_00990	Prah.g_00675
OG0000694	Prau.g_00991	Prah.g_00674
OG0000695	Prau.g_00993	Prah.g_00762
OG0000696	Prau.g_00994	Prah.g_00763
OG0000697	Prau.g_00995	Prah.g_00765
OG0000698	Prau.g_00998	Prah.g_00768
OG0000699	Prau.g_00999	Prah.g_00770
OG0000700	Prau.g_01000	Prah.g_00771
OG0000701	Prau.g_01001	Prah.g_00772
OG0000702	Prau.g_01003	Prah.g_00780
OG0000703	Prau.g_01004	Prah.g_00781
OG0000704	Prau.g_01005	Prah.g_00783
OG0000705	Prau.g_01009	Prah.g_00789
OG0000706	Prau.g_01010	Prah.g_00790
OG0000707	Prau.g_01011	Prah.g_00791
OG0000708	Prau.g_01012	Prah.g_00793
OG0000709	Prau.g_01016	Prah.g_00800
OG0000710	Prau.g_01019	Prah.g_00805
OG0000711	Prau.g_01036	Prah.g_00828
OG0000712	Prau.g_01038	Prah.g_00829
OG0000713	Prau.g_01039	Prah.g_00830
OG0000714	Prau.g_01040	Prah.g_00833
OG0000715	Prau.g_01042	Prah.g_00835
OG0000716	Prau.g_01044	Prah.g_00839
OG0000717	Prau.g_01045	Prah.g_00840
OG0000718	Prau.g_01058	Prah.g_00846
OG0000719	Prau.g_01060	Prah.g_00848
OG0000720	Prau.g_01069	Prah.g_00861
OG0000721	Prau.g_01071	Prah.g_00862
OG0000722	Prau.g_01072	Prah.g_00863
OG0000723	Prau.g_01075	Prah.g_00867
OG0000724	Prau.g_01084	Prah.g_00910
OG0000725	Prau.g_01090	Prah.g_00919
OG0000726	Prau.g_01091	Prah.g_00920
OG0000727	Prau.g_01092	Prah.g_00921
OG0000728	Prau.g_01094	Prah.g_00922
OG0000729	Prau.g_01138	Prah.g_00133
OG0000730	Prau.g_01142	Prah.g_01942
OG0000731	Prau.g_01146	Prah.g_01932
OG0000732	Prau.g_01155	Prah.g_00054
OG0000733	Prau.g_01175	Prah.g_02532
OG0000734	Prau.g_01192	Prah.g_01905
OG0000735	Prau.g_01194	Prah.g_01340
OG0000736	Prau.g_01195	Prah.g_01339
OG0000737	Prau.g_01196	Prah.g_01338
OG0000738	Prau.g_01200	Prah.g_01331
OG0000739	Prau.g_01201	Prah.g_01329
OG0000740	Prau.g_01202	Prah.g_01328
OG0000741	Prau.g_01203	Prah.g_01325
OG0000742	Prau.g_01205	Prah.g_01323
OG0000743	Prau.g_01207	Prah.g_01321
OG0000744	Prau.g_01208	Prah.g_01320
OG0000745	Prau.g_01209	Prah.g_01318
OG0000746	Prau.g_01211	Prah.g_01316
OG0000747	Prau.g_01212	Prah.g_01315
OG0000748	Prau.g_01215	Prah.g_01304
OG0000749	Prau.g_01216	Prah.g_01303
OG0000750	Prau.g_01217	Prah.g_01302
OG0000751	Prau.g_01219	Prah.g_01297
OG0000752	Prau.g_01221	Prah.g_01295
OG0000753	Prau.g_01224	Prah.g_01292
OG0000754	Prau.g_01227	Prah.g_01262
OG0000755	Prau.g_01230	Prah.g_01255
OG0000756	Prau.g_01231	Prah.g_01254
OG0000757	Prau.g_01237	Prah.g_01247
OG0000758	Prau.g_01238	Prah.g_01246
OG0000759	Prau.g_01239	Prah.g_01245
OG0000760	Prau.g_01240	Prah.g_01244
OG0000761	Prau.g_01241	Prah.g_01243
OG0000762	Prau.g_01242	Prah.g_01263
OG0000763	Prau.g_01244	Prah.g_01265
OG0000764	Prau.g_01245	Prah.g_01266
OG0000765	Prau.g_01254	Prah.g_01282
OG0000766	Prau.g_01255	Prah.g_01283
OG0000767	Prau.g_01257	Prah.g_01285
OG0000768	Prau.g_01258	Prah.g_01286
OG0000769	Prau.g_01260	Prah.g_01290
OG0000770	Prau.g_01262	Prah.g_01239
OG0000771	Prau.g_01271, Prau.g_01496	Prah.g_00905
OG0000772	Prau.g_01346	Prah.g_01610
OG0000773	Prau.g_01361	Prah.g_01351
OG0000774	Prau.g_01363	Prah.g_01355
OG0000775	Prau.g_01366	Prah.g_01357
OG0000776	Prau.g_01367	Prah.g_01358
OG0000777	Prau.g_01368	Prah.g_01359
OG0000778	Prau.g_01369	Prah.g_01360
OG0000779	Prau.g_01373	Prah.g_01365
OG0000780	Prau.g_01374	Prah.g_01368
OG0000781	Prau.g_01377	Prah.g_01372
OG0000782	Prau.g_01378	Prah.g_01373
OG0000783	Prau.g_01379	Prah.g_01374
OG0000784	Prau.g_01380	Prah.g_01375
OG0000785	Prau.g_01382	Prah.g_01377
OG0000786	Prau.g_01384	Prah.g_01380
OG0000787	Prau.g_01385	Prah.g_01381
OG0000788	Prau.g_01396	Prah.g_00224
OG0000789	Prau.g_01399	Prah.g_01183
OG0000790	Prau.g_01414	Prah.g_01580
OG0000791	Prau.g_01416	Prah.g_01582
OG0000792	Prau.g_01417	Prah.g_01583
OG0000793	Prau.g_01420	Prah.g_01587
OG0000794	Prau.g_01421	Prah.g_01588
OG0000795	Prau.g_01422	Prah.g_01589
OG0000796	Prau.g_01426	Prah.g_01593
OG0000797	Prau.g_01427	Prah.g_01594
OG0000799	Prau.g_01510	Prah.g_00435
OG0000800	Prau.g_01511	Prah.g_00434
OG0000801	Prau.g_01512	Prah.g_00433
OG0000802	Prau.g_01514	Prah.g_00427
OG0000803	Prau.g_01516	Prah.g_00423
OG0000804	Prau.g_01517	Prah.g_00421
OG0000805	Prau.g_01519	Prah.g_00419
OG0000806	Prau.g_01521	Prah.g_00417
OG0000807	Prau.g_01522	Prah.g_00415
OG0000808	Prau.g_01523	Prah.g_00414
OG0000809	Prau.g_01526	Prah.g_00410
OG0000810	Prau.g_01527	Prah.g_00409
OG0000811	Prau.g_01534	Prah.g_00403
OG0000812	Prau.g_01536	Prah.g_00401
OG0000813	Prau.g_01537	Prah.g_00400
OG0000814	Prau.g_01539	Prah.g_00398
OG0000815	Prau.g_01540	Prah.g_00397
OG0000816	Prau.g_01542	Prah.g_00395
OG0000817	Prau.g_01543	Prah.g_00394
OG0000818	Prau.g_01548	Prah.g_00386
OG0000819	Prau.g_01549	Prah.g_00385
OG0000820	Prau.g_01550	Prah.g_00384
OG0000821	Prau.g_01554	Prah.g_00379
OG0000822	Prau.g_01555	Prah.g_00376
OG0000823	Prau.g_01556	Prah.g_00374
OG0000824	Prau.g_01559	Prah.g_00370
OG0000825	Prau.g_01560	Prah.g_00369
OG0000826	Prau.g_01561	Prah.g_00368
OG0000827	Prau.g_01562	Prah.g_00367
OG0000828	Prau.g_01565	Prah.g_00364
OG0000829	Prau.g_01566	Prah.g_00363
OG0000830	Prau.g_01567	Prah.g_00362
OG0000831	Prau.g_01569	Prah.g_00360
OG0000832	Prau.g_01575	Prah.g_01615
OG0000833	Prau.g_01583	Prah.g_01623
OG0000834	Prau.g_01584	Prah.g_01624
OG0000835	Prau.g_01585	Prah.g_01625
OG0000836	Prau.g_01586	Prah.g_01627
OG0000837	Prau.g_01587	Prah.g_01628
OG0000838	Prau.g_01589	Prah.g_01632
OG0000839	Prau.g_01590	Prah.g_01633
OG0000840	Prau.g_01591	Prah.g_01634
OG0000841	Prau.g_01592	Prah.g_01635
OG0000842	Prau.g_01593	Prah.g_01636
OG0000843	Prau.g_01594	Prah.g_01637
OG0000844	Prau.g_01595	Prah.g_01639
OG0000845	Prau.g_01596	Prah.g_01640
OG0000846	Prau.g_01597	Prah.g_01641
OG0000847	Prau.g_01598	Prah.g_01642
OG0000848	Prau.g_01599	Prah.g_01643
OG0000849	Prau.g_01600	Prah.g_01644
OG0000850	Prau.g_01602	Prah.g_01645
OG0000851	Prau.g_01603	Prah.g_01648
OG0000852	Prau.g_01604	Prah.g_01649
OG0000853	Prau.g_01608	Prah.g_01653
OG0000854	Prau.g_01610	Prah.g_01655
OG0000855	Prau.g_01611	Prah.g_01656
OG0000856	Prau.g_01626	Prah.g_00515
OG0000857	Prau.g_01652	Prah.g_00651
OG0000858	Prau.g_01726	Prah.g_01667
OG0000859	Prau.g_01727	Prah.g_01668
OG0000860	Prau.g_01734	Prah.g_01678
OG0000861	Prau.g_01735	Prah.g_01679
OG0000862	Prau.g_01736	Prah.g_01681
OG0000863	Prau.g_01738	Prah.g_01685
OG0000864	Prau.g_01739	Prah.g_01687
OG0000865	Prau.g_01740	Prah.g_01688
OG0000866	Prau.g_01741	Prah.g_01689
OG0000867	Prau.g_01742	Prah.g_01690
OG0000868	Prau.g_01743	Prah.g_01692
OG0000869	Prau.g_01747	Prah.g_01695
OG0000870	Prau.g_01752	Prah.g_01700
OG0000871	Prau.g_01753	Prah.g_01701
OG0000872	Prau.g_01754	Prah.g_01703
OG0000873	Prau.g_01757	Prah.g_01707
OG0000874	Prau.g_01760	Prah.g_01711
OG0000875	Prau.g_01761	Prah.g_01713
OG0000876	Prau.g_01762	Prah.g_01714
OG0000877	Prau.g_01764	Prah.g_01717
OG0000878	Prau.g_01765	Prah.g_01718
OG0000879	Prau.g_01766	Prah.g_01719
OG0000880	Prau.g_01767	Prah.g_01720
OG0000881	Prau.g_01771	Prah.g_01728
OG0000882	Prau.g_01776	Prah.g_01733
OG0000883	Prau.g_01777	Prah.g_01736
OG0000884	Prau.g_01779	Prah.g_01738
OG0000885	Prau.g_01780	Prah.g_01739
OG0000886	Prau.g_01781	Prah.g_01740
OG0000887	Prau.g_01782	Prah.g_01741
OG0000888	Prau.g_01784	Prah.g_01743
OG0000889	Prau.g_01786	Prah.g_01745
OG0000890	Prau.g_01787	Prah.g_01759
OG0000891	Prau.g_01788	Prah.g_01760
OG0000892	Prau.g_01790	Prah.g_01762
OG0000893	Prau.g_01794	Prah.g_02073
OG0000894	Prau.g_01796	Prah.g_02070
OG0000895	Prau.g_01799	Prah.g_02066
OG0000896	Prau.g_01800	Prah.g_02065
OG0000897	Prau.g_01802	Prah.g_02063
OG0000898	Prau.g_01803	Prah.g_02062
OG0000899	Prau.g_01804	Prah.g_02061
OG0000900	Prau.g_01805	Prah.g_02060
OG0000901	Prau.g_01808	Prah.g_02056
OG0000902	Prau.g_01810	Prah.g_02054
OG0000903	Prau.g_01813	Prah.g_02041
OG0000904	Prau.g_01815	Prah.g_02046
OG0000905	Prau.g_01820	Prah.g_02048
OG0000906	Prau.g_01821	Prah.g_02050
OG0000907	Prau.g_01827	Prah.g_02039
OG0000908	Prau.g_01830	Prah.g_02036
OG0000909	Prau.g_01831	Prah.g_02035
OG0000910	Prau.g_01832	Prah.g_02034
OG0000911	Prau.g_01834	Prah.g_02032
OG0000912	Prau.g_01835	Prah.g_02031
OG0000913	Prau.g_01836	Prah.g_02030
OG0000914	Prau.g_01837	Prah.g_02029
OG0000915	Prau.g_01838	Prah.g_02028
OG0000916	Prau.g_01839	Prah.g_02027
OG0000917	Prau.g_01840	Prah.g_02026
OG0000918	Prau.g_01841	Prah.g_02025
OG0000919	Prau.g_01842	Prah.g_02024
OG0000920	Prau.g_01843	Prah.g_02023
OG0000921	Prau.g_01844	Prah.g_02022
OG0000922	Prau.g_01845	Prah.g_02021
OG0000923	Prau.g_01849	Prah.g_02017
OG0000924	Prau.g_01850	Prah.g_02016
OG0000925	Prau.g_01851	Prah.g_02015
OG0000926	Prau.g_01852	Prah.g_02014
OG0000927	Prau.g_01854	Prah.g_02012
OG0000928	Prau.g_01855	Prah.g_02011
OG0000929	Prau.g_01856	Prah.g_02010
OG0000930	Prau.g_01857	Prah.g_02009
OG0000931	Prau.g_01858	Prah.g_02008
OG0000932	Prau.g_01859	Prah.g_02007
OG0000933	Prau.g_01863	Prah.g_02002
OG0000934	Prau.g_01865	Prah.g_02000
OG0000935	Prau.g_01866	Prah.g_01999
OG0000936	Prau.g_01867	Prah.g_01998
OG0000937	Prau.g_01868	Prah.g_01997
OG0000938	Prau.g_01870	Prah.g_01994
OG0000939	Prau.g_01871	Prah.g_01993
OG0000940	Prau.g_01878	Prah.g_01985
OG0000941	Prau.g_01880	Prah.g_01983
OG0000942	Prau.g_01882	Prah.g_01981
OG0000943	Prau.g_01883	Prah.g_01980
OG0000944	Prau.g_01884	Prah.g_01978
OG0000945	Prau.g_01885	Prah.g_01977
OG0000946	Prau.g_01889	Prah.g_01966
OG0000947	Prau.g_01891	Prah.g_01963
OG0000948	Prau.g_01892	Prah.g_01962
OG0000949	Prau.g_01895	Prah.g_01958
OG0000950	Prau.g_01900	Prah.g_02231
OG0000951	Prau.g_01904	Prah.g_02236
OG0000952	Prau.g_01908	Prah.g_02241
OG0000953	Prau.g_01911	Prah.g_02245
OG0000954	Prau.g_01915	Prah.g_00167
OG0000955	Prau.g_01916	Prah.g_00166
OG0000956	Prau.g_01918	Prah.g_00164
OG0000957	Prau.g_01923	Prah.g_00152
OG0000958	Prau.g_01924	Prah.g_00151
OG0000959	Prau.g_01928	Prah.g_00146
OG0000960	Prau.g_01929	Prah.g_00145
OG0000961	Prau.g_01931	Prah.g_00136
OG0000962	Prau.g_01933	Prah.g_00134
OG0000963	Prau.g_01937	Prah.g_00129
OG0000964	Prau.g_01938	Prah.g_00128
OG0000965	Prau.g_01939	Prah.g_00127
OG0000966	Prau.g_01946	Prah.g_00086
OG0000967	Prau.g_01951	Prah.g_00079
OG0000968	Prau.g_01953	Prah.g_00076
OG0000969	Prau.g_01954	Prah.g_00074
OG0000970	Prau.g_01955	Prah.g_00073
OG0000971	Prau.g_01956	Prah.g_00071
OG0000972	Prau.g_01957	Prah.g_00070
OG0000973	Prau.g_01958	Prah.g_00068
OG0000974	Prau.g_01959	Prah.g_00067
OG0000975	Prau.g_01960	Prah.g_00066
OG0000976	Prau.g_01961	Prah.g_00065
OG0000977	Prau.g_01962	Prah.g_00063
OG0000978	Prau.g_01963	Prah.g_00062
OG0000979	Prau.g_01966	Prah.g_00059
OG0000980	Prau.g_01968	Prah.g_00055
OG0000981	Prau.g_01970	Prah.g_00052
OG0000982	Prau.g_01972	Prah.g_02491
OG0000983	Prau.g_01973	Prah.g_02492
OG0000984	Prau.g_01974	Prah.g_02493
OG0000985	Prau.g_01977	Prah.g_02497
OG0000986	Prau.g_01979	Prah.g_02499
OG0000987	Prau.g_01980	Prah.g_02501
OG0000988	Prau.g_01983	Prah.g_02505
OG0000989	Prau.g_01986	Prah.g_02513
OG0000990	Prau.g_01989	Prah.g_02536
OG0000991	Prau.g_01990	Prah.g_02540
OG0000992	Prau.g_01992	Prah.g_02543
OG0000993	Prau.g_01993	Prah.g_02544
OG0000994	Prau.g_01994	Prah.g_02547
OG0000995	Prau.g_01998	Prah.g_02552
OG0000996	Prau.g_01999	Prah.g_02565
OG0000997	Prau.g_02000	Prah.g_02574
OG0000998	Prau.g_02002	Prah.g_02576
OG0000999	Prau.g_02003	Prah.g_02577
OG0001000	Prau.g_02006	Prah.g_02580
OG0001001	Prau.g_02008	Prah.g_02584
OG0001002	Prau.g_02012	Prah.g_02591
OG0001003	Prau.g_02014	Prah.g_02593
OG0001004	Prau.g_02015	Prah.g_02594
OG0001005	Prau.g_02016	Prah.g_02596
OG0001006	Prau.g_02020	Prah.g_02602
OG0001007	Prau.g_02022	Prah.g_02604
OG0001008	Prau.g_00478	Prah.g_00231
OG0001009	Prau.g_00027	Prah.g_00033
OG0001010	Prau.g_00028	Prah.g_00034
OG0001011	Prau.g_00029	Prah.g_00036
OG0001012	Prau.g_00050	Prah.g_02488
OG0001013	Prau.g_00056	Prah.g_02466
OG0001014	Prau.g_00059	Prah.g_02454
OG0001015	Prau.g_00060	Prah.g_02453
OG0001016	Prau.g_00074	Prah.g_01843
OG0001017	Prau.g_00078	Prah.g_01849
OG0001018	Prau.g_00081	Prah.g_01851
OG0001019	Prau.g_00090	Prah.g_01867
OG0001020	Prau.g_00091	Prah.g_01873
OG0001021	Prau.g_00092	Prah.g_01877
OG0001022	Prau.g_00095	Prah.g_01882
OG0001023	Prau.g_00096	Prah.g_01883
OG0001024	Prau.g_00099	Prah.g_01887
OG0001025	Prau.g_00105	Prah.g_01894
OG0001026	Prau.g_00112	Prah.g_01908
OG0001027	Prau.g_00113	Prah.g_00195
OG0001028	Prau.g_00115	Prah.g_00193
OG0001029	Prau.g_00116	Prah.g_00191
OG0001030	Prau.g_00131	Prah.g_02257
OG0001031	Prau.g_00187	Prah.g_02336
OG0001032	Prau.g_00188	Prah.g_02339
OG0001033	Prau.g_00209	Prah.g_02372
OG0001034	Prau.g_00237	Prah.g_01779
OG0001035	Prau.g_00256	Prah.g_02099
OG0001036	Prau.g_00261	Prah.g_02103
OG0001037	Prau.g_00262	Prah.g_02105
OG0001038	Prau.g_00280	Prah.g_02132
OG0001039	Prau.g_00283	Prah.g_02135
OG0001040	Prau.g_00285	Prah.g_02138
OG0001041	Prau.g_00289	Prah.g_02143
OG0001042	Prau.g_00306	Prah.g_02168
OG0001043	Prau.g_00307	Prah.g_02170
OG0001044	Prau.g_00335	Prah.g_01941
OG0001045	Prau.g_00344	Prah.g_01929
OG0001046	Prau.g_00382	Prah.g_01661
OG0001047	Prau.g_00480	Prah.g_00233
OG0001048	Prau.g_00481	Prah.g_00234
OG0001049	Prau.g_00483	Prah.g_00237
OG0001050	Prau.g_00484	Prah.g_00238
OG0001051	Prau.g_00485	Prah.g_00239
OG0001052	Prau.g_00512	Prah.g_00308
OG0001053	Prau.g_00524	Prah.g_01563
OG0001054	Prau.g_00539	Prah.g_01545
OG0001055	Prau.g_00558	Prah.g_01524
OG0001056	Prau.g_00576	Prah.g_01496
OG0001057	Prau.g_00581	Prah.g_01482
OG0001058	Prau.g_00589	Prah.g_01468
OG0001059	Prau.g_00593	Prah.g_01464
OG0001060	Prau.g_00600	Prah.g_01458
OG0001061	Prau.g_00613	Prah.g_01440
OG0001062	Prau.g_00615	Prah.g_01438
OG0001063	Prau.g_00617	Prah.g_01434
OG0001064	Prau.g_00618	Prah.g_01433
OG0001065	Prau.g_00619	Prah.g_01432
OG0001066	Prau.g_00620	Prah.g_01431
OG0001067	Prau.g_00621	Prah.g_01430
OG0001068	Prau.g_00622	Prah.g_01429
OG0001069	Prau.g_00623	Prah.g_01428
OG0001070	Prau.g_00626	Prah.g_01424
OG0001071	Prau.g_00627	Prah.g_01423
OG0001072	Prau.g_00628	Prah.g_01418
OG0001073	Prau.g_00642	Prah.g_01399
OG0001074	Prau.g_00653	Prah.g_00532
OG0001075	Prau.g_00654	Prah.g_00531
OG0001076	Prau.g_00664	Prah.g_00523
OG0001077	Prau.g_00668	Prah.g_00513
OG0001078	Prau.g_00676	Prah.g_00500
OG0001079	Prau.g_00687	Prah.g_00482
OG0001080	Prau.g_00693	Prah.g_00472
OG0001081	Prau.g_00695	Prah.g_00465
OG0001082	Prau.g_00696	Prah.g_00464
OG0001083	Prau.g_00701	Prah.g_00456
OG0001084	Prau.g_00702	Prah.g_00455
OG0001085	Prau.g_00710	Prah.g_00444
OG0001086	Prau.g_00711	Prah.g_00442
OG0001087	Prau.g_00728	Prah.g_00968
OG0001088	Prau.g_00729	Prah.g_00972
OG0001089	Prau.g_00737	Prah.g_01025
OG0001090	Prau.g_00756	Prah.g_00886
OG0001091	Prau.g_00758	Prah.g_00884
OG0001092	Prau.g_00759	Prah.g_00882
OG0001093	Prau.g_00764	Prah.g_00878
OG0001094	Prau.g_00848	Prah.g_00673
OG0001095	Prau.g_00867	Prah.g_00654
OG0001096	Prau.g_00880	Prah.g_00637
OG0001097	Prau.g_00898	Prah.g_00593
OG0001098	Prau.g_00914	Prah.g_00743
OG0001099	Prau.g_00946	Prah.g_00192
OG0001100	Prau.g_00950	Prah.g_00740
OG0001101	Prau.g_00952	Prah.g_00739
OG0001102	Prau.g_00954	Prah.g_00736
OG0001104	Prau.g_00978	Prah.g_00684
OG0001105	Prau.g_00982	Prah.g_00689
OG0001106	Prau.g_01006	Prah.g_00784
OG0001107	Prau.g_01013	Prah.g_00794
OG0001108	Prau.g_01017	Prah.g_00801
OG0001109	Prau.g_01018	Prah.g_00803
OG0001110	Prau.g_01020	Prah.g_00806
OG0001111	Prau.g_01021	Prah.g_00808
OG0001112	Prau.g_01022	Prah.g_00810
OG0001113	Prau.g_01023	Prah.g_00811
OG0001114	Prau.g_01024	Prah.g_00812
OG0001115	Prau.g_01026	Prah.g_00814
OG0001116	Prau.g_01027	Prah.g_00815
OG0001117	Prau.g_01028	Prah.g_00816
OG0001118	Prau.g_01029	Prah.g_00817
OG0001119	Prau.g_01030	Prah.g_00818
OG0001120	Prau.g_01032	Prah.g_00821
OG0001122	Prau.g_01061	Prah.g_00849
OG0001123	Prau.g_01065	Prah.g_00856
OG0001124	Prau.g_01067	Prah.g_00858
OG0001125	Prau.g_01068	Prah.g_00860
OG0001126	Prau.g_01078	Prah.g_00903
OG0001127	Prau.g_01079	Prah.g_00904
OG0001128	Prau.g_01081	Prah.g_00907
OG0001129	Prau.g_01082	Prah.g_00908
OG0001130	Prau.g_01083	Prah.g_00909
OG0001131	Prau.g_01118	Prah.g_00893
OG0001132	Prau.g_01127	Prah.g_00539
OG0001133	Prau.g_01160	Prah.g_00521
OG0001134	Prau.g_01174	Prah.g_02524
OG0001135	Prau.g_01177	Prah.g_02526
OG0001136	Prau.g_01204	Prah.g_01324
OG0001137	Prau.g_01214	Prah.g_01305
OG0001138	Prau.g_01232	Prah.g_01253
OG0001139	Prau.g_01233	Prah.g_01251
OG0001140	Prau.g_01234	Prah.g_01250
OG0001141	Prau.g_01235	Prah.g_01249
OG0001142	Prau.g_01236	Prah.g_01248
OG0001143	Prau.g_01243	Prah.g_01264
OG0001144	Prau.g_01248	Prah.g_01273
OG0001145	Prau.g_01362	Prah.g_01353
OG0001146	Prau.g_01375	Prah.g_01369
OG0001147	Prau.g_01395	Prah.g_00323
OG0001148	Prau.g_01411	Prah.g_01577
OG0001149	Prau.g_01412	Prah.g_01578
OG0001150	Prau.g_01413	Prah.g_01579
OG0001151	Prau.g_01424	Prah.g_01591
OG0001152	Prau.g_01425	Prah.g_01592
OG0001153	Prau.g_01563	Prah.g_00366
OG0001154	Prau.g_01564	Prah.g_00365
OG0001155	Prau.g_01576	Prah.g_01617
OG0001156	Prau.g_01579	Prah.g_01620
OG0001157	Prau.g_01580	Prah.g_00538
OG0001158	Prau.g_01581	Prah.g_01621
OG0001159	Prau.g_01582	Prah.g_01622
OG0001160	Prau.g_01606	Prah.g_01651
OG0001161	Prau.g_01619	Prah.g_00541
OG0001162	Prau.g_01630	Prah.g_01050
OG0001163	Prau.g_01724	Prah.g_01665
OG0001164	Prau.g_01728	Prah.g_01670
OG0001165	Prau.g_01731	Prah.g_01673
OG0001166	Prau.g_01751	Prah.g_01699
OG0001167	Prau.g_01768	Prah.g_01725
OG0001168	Prau.g_01770	Prah.g_01727
