Orthogroup	Prbk	Pran
OG0000581	Prbk.g_02629	Pran.g_01544
OG0000582	Prbk.g_02631	Pran.g_01543
OG0000583	Prbk.g_02632	Pran.g_01542
OG0000584	Prbk.g_02634	Pran.g_01540
OG0000585	Prbk.g_02635	Pran.g_01539
OG0000586	Prbk.g_02637	Pran.g_01538
OG0000587	Prbk.g_02638	Pran.g_01537
OG0000588	Prbk.g_02639	Pran.g_01536
OG0000589	Prbk.g_02647	Pran.g_01535
OG0000590	Prbk.g_02648	Pran.g_01534
OG0000591	Prbk.g_02649	Pran.g_01533
OG0000592	Prbk.g_02650	Pran.g_01532
OG0000593	Prbk.g_02651	Pran.g_01531
OG0000594	Prbk.g_02654	Pran.g_01530
OG0000595	Prbk.g_02655	Pran.g_01529
OG0000596	Prbk.g_02656	Pran.g_01528
OG0000597	Prbk.g_00729	Pran.g_01524
OG0000598	Prbk.g_00728	Pran.g_01523
OG0000599	Prbk.g_00727	Pran.g_01522
OG0000600	Prbk.g_00726	Pran.g_01521
OG0000601	Prbk.g_00725	Pran.g_01520
OG0000602	Prbk.g_00723	Pran.g_01519
OG0000603	Prbk.g_00720	Pran.g_01518
OG0000604	Prbk.g_00719	Pran.g_01517
OG0000605	Prbk.g_00718	Pran.g_01516
OG0000606	Prbk.g_00717	Pran.g_01515
OG0000607	Prbk.g_00715	Pran.g_01514
OG0000608	Prbk.g_00714	Pran.g_01513
OG0000609	Prbk.g_00712	Pran.g_01511
OG0000610	Prbk.g_00711	Pran.g_01510
OG0000611	Prbk.g_00708	Pran.g_01508
OG0000612	Prbk.g_00706	Pran.g_01507
OG0000613	Prbk.g_00478	Pran.g_01505
OG0000614	Prbk.g_01361	Pran.g_01499
OG0000615	Prbk.g_01767	Pran.g_01498
OG0000616	Prbk.g_00672	Pran.g_01497
OG0000617	Prbk.g_02509	Pran.g_01495
OG0000618	Prbk.g_01925	Pran.g_01494
OG0000619	Prbk.g_01805	Pran.g_01493
OG0000620	Prbk.g_01827	Pran.g_01491
OG0000621	Prbk.g_01821	Pran.g_01490
OG0000622	Prbk.g_01817	Pran.g_01489
OG0000623	Prbk.g_01816	Pran.g_01488
OG0000624	Prbk.g_01802	Pran.g_01486
OG0000625	Prbk.g_01801	Pran.g_01485
OG0000626	Prbk.g_01800	Pran.g_01484
OG0000627	Prbk.g_01760	Pran.g_01483
OG0000628	Prbk.g_01761	Pran.g_01482
OG0000629	Prbk.g_01764	Pran.g_01481
OG0000630	Prbk.g_01766	Pran.g_01479
OG0000631	Prbk.g_02429	Pran.g_01478
OG0000632	Prbk.g_02262	Pran.g_01472
OG0000633	Prbk.g_00169	Pran.g_01471
OG0000634	Prbk.g_00617	Pran.g_01459
OG0000635	Prbk.g_00615	Pran.g_01457
OG0000636	Prbk.g_00614	Pran.g_01456
OG0000637	Prbk.g_00613	Pran.g_01454
OG0000638	Prbk.g_00612	Pran.g_01453
OG0000639	Prbk.g_00611	Pran.g_01452
OG0000640	Prbk.g_00610	Pran.g_01451
OG0000641	Prbk.g_00608	Pran.g_01450
OG0000642	Prbk.g_00607	Pran.g_01449
OG0000643	Prbk.g_00606	Pran.g_01448
OG0000644	Prbk.g_00604	Pran.g_01446
OG0000645	Prbk.g_00603	Pran.g_01445
OG0000646	Prbk.g_00602	Pran.g_01444
OG0000647	Prbk.g_00601	Pran.g_01443
OG0000648	Prbk.g_02376	Pran.g_01442
OG0000649	Prbk.g_02375	Pran.g_01441
OG0000650	Prbk.g_02372	Pran.g_01440
OG0000651	Prbk.g_02371	Pran.g_01439
OG0000652	Prbk.g_02368	Pran.g_01437
OG0000653	Prbk.g_02519	Pran.g_01418
OG0000654	Prbk.g_01872	Pran.g_01415
OG0000656	Prbk.g_01863	Pran.g_01400
OG0000657	Prbk.g_02332	Pran.g_01378
OG0000658	Prbk.g_02333	Pran.g_01377
OG0000659	Prbk.g_02334	Pran.g_01376
OG0000660	Prbk.g_00865	Pran.g_01365
OG0000661	Prbk.g_01455	Pran.g_01356
OG0000662	Prbk.g_02367	Pran.g_01354
OG0000663	Prbk.g_02362	Pran.g_01352
OG0000664	Prbk.g_02361	Pran.g_01351
OG0000665	Prbk.g_02360	Pran.g_01350
OG0000666	Prbk.g_02462	Pran.g_01349
OG0000667	Prbk.g_02463	Pran.g_01348
OG0000668	Prbk.g_02464	Pran.g_01347
OG0000669	Prbk.g_02465	Pran.g_01346
OG0000670	Prbk.g_02467	Pran.g_01344
OG0000671	Prbk.g_02468	Pran.g_01343
OG0000672	Prbk.g_02469	Pran.g_01342
OG0000673	Prbk.g_02470	Pran.g_01341
OG0000674	Prbk.g_02471	Pran.g_01340
OG0000675	Prbk.g_02472	Pran.g_01339
OG0000676	Prbk.g_02474	Pran.g_01337
OG0000677	Prbk.g_02476	Pran.g_01335
OG0000678	Prbk.g_02477	Pran.g_01334
OG0000679	Prbk.g_02478	Pran.g_01333
OG0000680	Prbk.g_02479	Pran.g_01332
OG0000681	Prbk.g_02480	Pran.g_01331
OG0000682	Prbk.g_02481	Pran.g_01330
OG0000683	Prbk.g_02483	Pran.g_01329
OG0000684	Prbk.g_02486	Pran.g_01328
OG0000685	Prbk.g_02487	Pran.g_01327
OG0000686	Prbk.g_02488	Pran.g_01326
OG0000687	Prbk.g_02489	Pran.g_01325
OG0000688	Prbk.g_02490	Pran.g_01324
OG0000689	Prbk.g_02491	Pran.g_01323
OG0000690	Prbk.g_02492	Pran.g_01322
OG0000691	Prbk.g_02494	Pran.g_01320
OG0000692	Prbk.g_02495	Pran.g_01319
OG0000693	Prbk.g_02496	Pran.g_01318
OG0000694	Prbk.g_02497	Pran.g_01317
OG0000695	Prbk.g_02498	Pran.g_01316
OG0000696	Prbk.g_02499	Pran.g_01315
OG0000697	Prbk.g_02526	Pran.g_01313
OG0000698	Prbk.g_02527	Pran.g_01312
OG0000699	Prbk.g_02531	Pran.g_01309
OG0000700	Prbk.g_02532	Pran.g_01308
OG0000701	Prbk.g_02534	Pran.g_01307
OG0000702	Prbk.g_02535	Pran.g_01306
OG0000703	Prbk.g_02536	Pran.g_01305
OG0000704	Prbk.g_02537	Pran.g_01304
OG0000705	Prbk.g_02539	Pran.g_01302
OG0000706	Prbk.g_02540	Pran.g_01301
OG0000707	Prbk.g_02541	Pran.g_01300
OG0000708	Prbk.g_02542	Pran.g_01299
OG0000709	Prbk.g_02543	Pran.g_01298
OG0000710	Prbk.g_02544	Pran.g_01297
OG0000711	Prbk.g_02546	Pran.g_01296
OG0000712	Prbk.g_02547	Pran.g_01295
OG0000713	Prbk.g_02548	Pran.g_01294
OG0000714	Prbk.g_02559	Pran.g_01292
OG0000715	Prbk.g_02560	Pran.g_01291
OG0000716	Prbk.g_02563	Pran.g_01290
OG0000717	Prbk.g_02567	Pran.g_01289
OG0000718	Prbk.g_02568	Pran.g_01287
OG0000719	Prbk.g_02570	Pran.g_01285
OG0000720	Prbk.g_02379	Pran.g_01283
OG0000721	Prbk.g_00598	Pran.g_01282
OG0000722	Prbk.g_00582	Pran.g_00413
OG0000723	Prbk.g_00193	Pran.g_00418
OG0000724	Prbk.g_02580	Pran.g_00421
OG0000725	Prbk.g_02389	Pran.g_00422
OG0000726	Prbk.g_01662	Pran.g_00423
OG0000727	Prbk.g_02390	Pran.g_00424
OG0000728	Prbk.g_02391	Pran.g_00425
OG0000729	Prbk.g_02393	Pran.g_00426
OG0000730	Prbk.g_02394	Pran.g_00427
OG0000731	Prbk.g_02396	Pran.g_00429
OG0000732	Prbk.g_02397	Pran.g_00430
OG0000733	Prbk.g_02398	Pran.g_00431
OG0000734	Prbk.g_02399	Pran.g_00432
OG0000735	Prbk.g_02400	Pran.g_00433
OG0000736	Prbk.g_02408	Pran.g_00435
OG0000737	Prbk.g_02410	Pran.g_00436
OG0000738	Prbk.g_02415	Pran.g_00438
OG0000739	Prbk.g_02417	Pran.g_00439
OG0000740	Prbk.g_02420	Pran.g_00440
OG0000741	Prbk.g_02435	Pran.g_00442
OG0000742	Prbk.g_02436	Pran.g_00443
OG0000743	Prbk.g_02439	Pran.g_00446
OG0000744	Prbk.g_02440	Pran.g_00447
OG0000745	Prbk.g_02453	Pran.g_00449
OG0000746	Prbk.g_02452	Pran.g_00450
OG0000747	Prbk.g_02451	Pran.g_00451
OG0000748	Prbk.g_02450	Pran.g_00452
OG0000749	Prbk.g_02449	Pran.g_00453
OG0000750	Prbk.g_02447	Pran.g_00454
OG0000751	Prbk.g_02455	Pran.g_00456
OG0000752	Prbk.g_02456	Pran.g_00457
OG0000753	Prbk.g_02457	Pran.g_00458
OG0000754	Prbk.g_02458	Pran.g_00459
OG0000755	Prbk.g_02459	Pran.g_00461
OG0000756	Prbk.g_02460	Pran.g_00462
OG0000757	Prbk.g_02461	Pran.g_00463
OG0000758	Prbk.g_02359	Pran.g_00464
OG0000759	Prbk.g_02358	Pran.g_00465
OG0000760	Prbk.g_02357	Pran.g_00466
OG0000761	Prbk.g_02355	Pran.g_00467
OG0000762	Prbk.g_02353	Pran.g_00469
OG0000763	Prbk.g_02352	Pran.g_00470
OG0000764	Prbk.g_02350	Pran.g_00471
OG0000765	Prbk.g_02349	Pran.g_00472
OG0000766	Prbk.g_02348	Pran.g_00473
OG0000767	Prbk.g_01698	Pran.g_00474
OG0000768	Prbk.g_02340	Pran.g_00475
OG0000769	Prbk.g_02339	Pran.g_00476
OG0000770	Prbk.g_02337	Pran.g_00477
OG0000771	Prbk.g_02336	Pran.g_00478
OG0000772	Prbk.g_02189	Pran.g_00479
OG0000773	Prbk.g_02331	Pran.g_00481
OG0000774	Prbk.g_02330	Pran.g_00482
OG0000775	Prbk.g_02329	Pran.g_00483
OG0000776	Prbk.g_02327	Pran.g_00484
OG0000777	Prbk.g_02326	Pran.g_00485
OG0000778	Prbk.g_02325	Pran.g_00486
OG0000779	Prbk.g_02320	Pran.g_00488
OG0000780	Prbk.g_02319	Pran.g_00489
OG0000781	Prbk.g_02317	Pran.g_00490
OG0000782	Prbk.g_02315	Pran.g_00492
OG0000783	Prbk.g_02313	Pran.g_00493
OG0000784	Prbk.g_02311	Pran.g_00494
OG0000785	Prbk.g_02310	Pran.g_00495
OG0000786	Prbk.g_02309	Pran.g_00496
OG0000787	Prbk.g_02307	Pran.g_00498
OG0000788	Prbk.g_02306	Pran.g_00499
OG0000789	Prbk.g_02305	Pran.g_00500
OG0000790	Prbk.g_02304	Pran.g_00501
OG0000791	Prbk.g_02303	Pran.g_00502
OG0000792	Prbk.g_01728	Pran.g_00503
OG0000793	Prbk.g_02301	Pran.g_00504
OG0000794	Prbk.g_02299	Pran.g_00505
OG0000795	Prbk.g_02297	Pran.g_00506
OG0000796	Prbk.g_02293	Pran.g_00508
OG0000797	Prbk.g_02292	Pran.g_00510
OG0000798	Prbk.g_00562	Pran.g_00511
OG0000799	Prbk.g_00566	Pran.g_00512
OG0000800	Prbk.g_00567	Pran.g_00513
OG0000801	Prbk.g_00568	Pran.g_00514
OG0000802	Prbk.g_00572	Pran.g_00516
OG0000803	Prbk.g_00573	Pran.g_00517
OG0000804	Prbk.g_00578	Pran.g_00537
OG0000805	Prbk.g_00580	Pran.g_00539
OG0000806	Prbk.g_00581	Pran.g_00540
OG0000807	Prbk.g_00583	Pran.g_00541
OG0000808	Prbk.g_00584	Pran.g_00542
OG0000809	Prbk.g_00590	Pran.g_00546
OG0000810	Prbk.g_00592	Pran.g_00547
OG0000811	Prbk.g_00593	Pran.g_00548
OG0000812	Prbk.g_02190	Pran.g_00549
OG0000813	Prbk.g_00594	Pran.g_00550
OG0000814	Prbk.g_00595	Pran.g_00551
OG0000815	Prbk.g_00596	Pran.g_00552
OG0000816	Prbk.g_00599	Pran.g_00554
OG0000817	Prbk.g_00068	Pran.g_00557
OG0000818	Prbk.g_00067	Pran.g_00558
OG0000819	Prbk.g_00064	Pran.g_00560
OG0000820	Prbk.g_00063	Pran.g_00561
OG0000821	Prbk.g_00062	Pran.g_00562
OG0000822	Prbk.g_00061	Pran.g_00563
OG0000823	Prbk.g_00058	Pran.g_00566
OG0000824	Prbk.g_00057	Pran.g_00567
OG0000825	Prbk.g_00054	Pran.g_00569
OG0000826	Prbk.g_00053	Pran.g_00570
OG0000827	Prbk.g_00052	Pran.g_00571
OG0000828	Prbk.g_00051	Pran.g_00573
OG0000829	Prbk.g_00627	Pran.g_00154
OG0000830	Prbk.g_02595	Pran.g_00144
OG0000831	Prbk.g_02022	Pran.g_00141
OG0000832	Prbk.g_01700	Pran.g_00140
OG0000833	Prbk.g_01531	Pran.g_00133
OG0000834	Prbk.g_00869	Pran.g_00129
OG0000835	Prbk.g_00879	Pran.g_00125
OG0000836	Prbk.g_01234	Pran.g_00123
OG0000837	Prbk.g_02613	Pran.g_00110
OG0000838	Prbk.g_02202	Pran.g_00092
OG0000839	Prbk.g_02196	Pran.g_00091
OG0000840	Prbk.g_01456	Pran.g_00085
OG0000841	Prbk.g_01227	Pran.g_00078
OG0000842	Prbk.g_00004	Pran.g_00075
OG0000843	Prbk.g_01037	Pran.g_00073
OG0000844	Prbk.g_01036	Pran.g_00072
OG0000845	Prbk.g_01035	Pran.g_00071
OG0000846	Prbk.g_01034	Pran.g_00070
OG0000847	Prbk.g_01032	Pran.g_00069
OG0000848	Prbk.g_01031	Pran.g_00068
OG0000849	Prbk.g_01028	Pran.g_00067
OG0000850	Prbk.g_01026	Pran.g_00066
OG0000851	Prbk.g_01022	Pran.g_00064
OG0000852	Prbk.g_01020	Pran.g_00061
OG0000853	Prbk.g_01018	Pran.g_00059
OG0000854	Prbk.g_01017	Pran.g_00058
OG0000855	Prbk.g_00141	Pran.g_00057
OG0000856	Prbk.g_00142	Pran.g_00056
OG0000857	Prbk.g_00143	Pran.g_00055
OG0000858	Prbk.g_00153	Pran.g_00053
OG0000859	Prbk.g_00155	Pran.g_00052
OG0000860	Prbk.g_00156	Pran.g_00051
OG0000861	Prbk.g_00157	Pran.g_00050
OG0000862	Prbk.g_00158	Pran.g_00049
OG0000863	Prbk.g_00106	Pran.g_00048
OG0000864	Prbk.g_00105	Pran.g_00047
OG0000865	Prbk.g_00104	Pran.g_00046
OG0000866	Prbk.g_00103	Pran.g_00045
OG0000867	Prbk.g_00100	Pran.g_00042
OG0000868	Prbk.g_00099	Pran.g_00040
OG0000869	Prbk.g_01501	Pran.g_00039
OG0000870	Prbk.g_01498	Pran.g_00038
OG0000871	Prbk.g_01497	Pran.g_00037
OG0000872	Prbk.g_00139	Pran.g_00036
OG0000873	Prbk.g_00138	Pran.g_00035
OG0000874	Prbk.g_00137	Pran.g_00034
OG0000875	Prbk.g_00135	Pran.g_00033
OG0000876	Prbk.g_00133	Pran.g_00031
OG0000877	Prbk.g_00132	Pran.g_00030
OG0000878	Prbk.g_00131	Pran.g_00029
OG0000879	Prbk.g_00130	Pran.g_00028
OG0000880	Prbk.g_00129	Pran.g_00027
OG0000881	Prbk.g_00128	Pran.g_00026
OG0000882	Prbk.g_00127	Pran.g_00025
OG0000883	Prbk.g_01503	Pran.g_00024
OG0000884	Prbk.g_01504	Pran.g_00023
OG0000885	Prbk.g_01505	Pran.g_00022
OG0000886	Prbk.g_01506	Pran.g_00021
OG0000887	Prbk.g_01508	Pran.g_00020
OG0000888	Prbk.g_00189	Pran.g_00019
OG0000889	Prbk.g_00188	Pran.g_00018
OG0000890	Prbk.g_00186	Pran.g_00017
OG0000891	Prbk.g_00185	Pran.g_00016
OG0000892	Prbk.g_00183	Pran.g_00015
OG0000893	Prbk.g_00182	Pran.g_00014
OG0000894	Prbk.g_00178	Pran.g_00012
OG0000895	Prbk.g_00177	Pran.g_00011
OG0000896	Prbk.g_00175	Pran.g_00009
OG0000897	Prbk.g_00174	Pran.g_00008
OG0000898	Prbk.g_00097	Pran.g_00007
OG0000899	Prbk.g_00098	Pran.g_00006
OG0000900	Prbk.g_00122	Pran.g_00004
OG0000901	Prbk.g_02011	Pran.g_00899
OG0000902	Prbk.g_00164	Pran.g_00887
OG0000903	Prbk.g_00163	Pran.g_00886
OG0000904	Prbk.g_00162	Pran.g_00885
OG0000905	Prbk.g_01194	Pran.g_00884
OG0000906	Prbk.g_01192	Pran.g_00883
OG0000907	Prbk.g_01190	Pran.g_00881
OG0000908	Prbk.g_01189	Pran.g_00880
OG0000909	Prbk.g_01188	Pran.g_00879
OG0000910	Prbk.g_01187	Pran.g_00878
OG0000911	Prbk.g_01186	Pran.g_00877
OG0000912	Prbk.g_01182	Pran.g_00874
OG0000913	Prbk.g_01179	Pran.g_00873
OG0000914	Prbk.g_01178	Pran.g_00872
OG0000915	Prbk.g_01175	Pran.g_00870
OG0000916	Prbk.g_01174	Pran.g_00869
OG0000917	Prbk.g_01173	Pran.g_00868
OG0000918	Prbk.g_01172	Pran.g_00867
OG0000919	Prbk.g_01171	Pran.g_00866
OG0000920	Prbk.g_01170	Pran.g_00865
OG0000921	Prbk.g_01167	Pran.g_00863
OG0000922	Prbk.g_01166	Pran.g_00862
OG0000923	Prbk.g_01199	Pran.g_00855
OG0000925	Prbk.g_02120	Pran.g_00854
OG0000926	Prbk.g_00334	Pran.g_00853
OG0000927	Prbk.g_02564	Pran.g_00852
OG0000928	Prbk.g_01691	Pran.g_00850
OG0000929	Prbk.g_00055	Pran.g_00848
OG0000930	Prbk.g_00629	Pran.g_00847
OG0000931	Prbk.g_02578	Pran.g_00846
OG0000932	Prbk.g_00923	Pran.g_00843
OG0000933	Prbk.g_02051	Pran.g_00839
OG0000934	Prbk.g_02050	Pran.g_00838
OG0000935	Prbk.g_02049	Pran.g_00837
OG0000936	Prbk.g_02048	Pran.g_00836
OG0000937	Prbk.g_02047	Pran.g_00835
OG0000938	Prbk.g_02046	Pran.g_00834
OG0000939	Prbk.g_02045	Pran.g_00833
OG0000940	Prbk.g_02044	Pran.g_00832
OG0000941	Prbk.g_02042	Pran.g_00831
OG0000942	Prbk.g_02041	Pran.g_00830
OG0000943	Prbk.g_02040	Pran.g_00829
OG0000944	Prbk.g_02039	Pran.g_00828
OG0000945	Prbk.g_02038	Pran.g_00827
OG0000946	Prbk.g_02037	Pran.g_00826
OG0000947	Prbk.g_02036	Pran.g_00825
OG0000948	Prbk.g_02035	Pran.g_00824
OG0000949	Prbk.g_02034	Pran.g_00823
OG0000950	Prbk.g_00526	Pran.g_00822
OG0000951	Prbk.g_01929	Pran.g_00751
OG0000952	Prbk.g_01930	Pran.g_00750
OG0000953	Prbk.g_01931	Pran.g_00749
OG0000954	Prbk.g_01937	Pran.g_00748
OG0000955	Prbk.g_01938	Pran.g_00747
OG0000956	Prbk.g_00244	Pran.g_00745
OG0000957	Prbk.g_00246	Pran.g_00744
OG0000958	Prbk.g_00247	Pran.g_00743
OG0000959	Prbk.g_00248	Pran.g_00742
OG0000960	Prbk.g_00249	Pran.g_00741
OG0000961	Prbk.g_00250	Pran.g_00740
OG0000962	Prbk.g_00252	Pran.g_00739
OG0000963	Prbk.g_00253	Pran.g_00738
OG0000964	Prbk.g_00255	Pran.g_00737
OG0000965	Prbk.g_00257	Pran.g_00735
OG0000966	Prbk.g_00258	Pran.g_00734
OG0000967	Prbk.g_00261	Pran.g_00731
OG0000968	Prbk.g_00270	Pran.g_00730
OG0000969	Prbk.g_00271	Pran.g_00729
OG0000970	Prbk.g_00272	Pran.g_00728
OG0000971	Prbk.g_00273	Pran.g_00727
OG0000972	Prbk.g_00274	Pran.g_00726
OG0000973	Prbk.g_00276	Pran.g_00724
OG0000974	Prbk.g_00277	Pran.g_00723
OG0000975	Prbk.g_00278	Pran.g_00722
OG0000976	Prbk.g_00279	Pran.g_00721
OG0000977	Prbk.g_00280	Pran.g_00720
OG0000978	Prbk.g_00281	Pran.g_00719
OG0000979	Prbk.g_00282	Pran.g_00718
OG0000980	Prbk.g_00283	Pran.g_00717
OG0000981	Prbk.g_01237	Pran.g_00716
OG0000982	Prbk.g_01236	Pran.g_00715
OG0000983	Prbk.g_01235	Pran.g_00714
OG0000984	Prbk.g_01228	Pran.g_00710
OG0000985	Prbk.g_01226	Pran.g_00709
OG0000986	Prbk.g_01225	Pran.g_00708
OG0000987	Prbk.g_01222	Pran.g_00706
OG0000988	Prbk.g_01221	Pran.g_00705
OG0000989	Prbk.g_01220	Pran.g_00704
OG0000990	Prbk.g_01219	Pran.g_00703
OG0000991	Prbk.g_01218	Pran.g_00702
OG0000992	Prbk.g_01217	Pran.g_00701
OG0000993	Prbk.g_01216	Pran.g_00700
OG0000994	Prbk.g_01215	Pran.g_00699
OG0000995	Prbk.g_01214	Pran.g_00698
OG0000996	Prbk.g_01213	Pran.g_00697
OG0000997	Prbk.g_01211	Pran.g_00695
OG0000998	Prbk.g_01654	Pran.g_00692
OG0000999	Prbk.g_02016	Pran.g_00690
OG0001000	Prbk.g_02006	Pran.g_00689
OG0001001	Prbk.g_02004	Pran.g_00688
OG0001002	Prbk.g_02002	Pran.g_00686
OG0001003	Prbk.g_02001	Pran.g_00685
OG0001004	Prbk.g_02596	Pran.g_00684
OG0001005	Prbk.g_02000	Pran.g_00683
OG0001006	Prbk.g_01998	Pran.g_00681
OG0001007	Prbk.g_01997	Pran.g_00680
OG0001008	Prbk.g_01996	Pran.g_00679
OG0001009	Prbk.g_01994	Pran.g_00678
OG0001010	Prbk.g_01993	Pran.g_00677
OG0001011	Prbk.g_01991	Pran.g_00676
OG0001012	Prbk.g_01990	Pran.g_00675
OG0001013	Prbk.g_01989	Pran.g_00674
OG0001014	Prbk.g_01988	Pran.g_00673
OG0001015	Prbk.g_01987	Pran.g_00672
OG0001016	Prbk.g_01986	Pran.g_00671
OG0001017	Prbk.g_01985	Pran.g_00670
OG0001018	Prbk.g_01983	Pran.g_00669
OG0001019	Prbk.g_01982	Pran.g_00668
OG0001020	Prbk.g_01981	Pran.g_00667
OG0001021	Prbk.g_01980	Pran.g_00666
OG0001022	Prbk.g_01979	Pran.g_00665
OG0001023	Prbk.g_01978	Pran.g_00664
OG0001024	Prbk.g_01977	Pran.g_00662
OG0001025	Prbk.g_00937	Pran.g_00661
OG0001026	Prbk.g_00936	Pran.g_00660
OG0001027	Prbk.g_01360	Pran.g_00659
OG0001028	Prbk.g_00934	Pran.g_00658
OG0001029	Prbk.g_00933	Pran.g_00657
OG0001030	Prbk.g_00930	Pran.g_00654
OG0001031	Prbk.g_00929	Pran.g_00653
OG0001032	Prbk.g_02593	Pran.g_00646
OG0001033	Prbk.g_02619	Pran.g_00636
OG0001034	Prbk.g_02485	Pran.g_00598
OG0001035	Prbk.g_00918	Pran.g_00964
OG0001036	Prbk.g_00917	Pran.g_00965
OG0001037	Prbk.g_00906	Pran.g_00971
OG0001038	Prbk.g_00905	Pran.g_00972
OG0001039	Prbk.g_00904	Pran.g_00973
OG0001040	Prbk.g_00902	Pran.g_00974
OG0001041	Prbk.g_01451	Pran.g_00976
OG0001042	Prbk.g_01450	Pran.g_00977
OG0001043	Prbk.g_01449	Pran.g_00978
OG0001044	Prbk.g_01448	Pran.g_00979
OG0001045	Prbk.g_01447	Pran.g_00980
OG0001046	Prbk.g_01445	Pran.g_00981
OG0001047	Prbk.g_01444	Pran.g_00982
OG0001048	Prbk.g_01443	Pran.g_00984
OG0001049	Prbk.g_01442	Pran.g_00985
OG0001050	Prbk.g_01441	Pran.g_00986
OG0001051	Prbk.g_01440	Pran.g_00987
OG0001052	Prbk.g_01439	Pran.g_00988
OG0001053	Prbk.g_01438	Pran.g_00989
OG0001054	Prbk.g_01437	Pran.g_00990
OG0001055	Prbk.g_01436	Pran.g_00991
OG0001056	Prbk.g_01434	Pran.g_00992
OG0001057	Prbk.g_01432	Pran.g_00994
OG0001058	Prbk.g_01431	Pran.g_00995
OG0001059	Prbk.g_01429	Pran.g_00996
OG0001060	Prbk.g_01428	Pran.g_00997
OG0001061	Prbk.g_01427	Pran.g_00998
OG0001062	Prbk.g_01426	Pran.g_00999
OG0001063	Prbk.g_01425	Pran.g_01000
OG0001064	Prbk.g_01423	Pran.g_01001
OG0001065	Prbk.g_01422	Pran.g_01002
OG0001066	Prbk.g_01421	Pran.g_01003
OG0001067	Prbk.g_01420	Pran.g_01004
OG0001068	Prbk.g_01419	Pran.g_01005
OG0001069	Prbk.g_01415	Pran.g_01008
OG0001070	Prbk.g_01413	Pran.g_01010
OG0001071	Prbk.g_01412	Pran.g_01011
OG0001072	Prbk.g_01411	Pran.g_01012
OG0001073	Prbk.g_01410	Pran.g_01013
OG0001074	Prbk.g_01409	Pran.g_01014
OG0001075	Prbk.g_01407	Pran.g_01015
OG0001076	Prbk.g_01405	Pran.g_01017
OG0001077	Prbk.g_01404	Pran.g_01018
OG0001078	Prbk.g_01403	Pran.g_01019
OG0001079	Prbk.g_01402	Pran.g_01020
OG0001080	Prbk.g_01401	Pran.g_01021
OG0001081	Prbk.g_01400	Pran.g_01022
OG0001082	Prbk.g_01399	Pran.g_01023
OG0001083	Prbk.g_01398	Pran.g_01024
OG0001084	Prbk.g_01384	Pran.g_01025
OG0001085	Prbk.g_01383	Pran.g_01026
OG0001086	Prbk.g_01901	Pran.g_01032
OG0001087	Prbk.g_01904	Pran.g_01033
OG0001088	Prbk.g_01905	Pran.g_01034
OG0001089	Prbk.g_01909	Pran.g_01036
OG0001090	Prbk.g_01910	Pran.g_01037
OG0001091	Prbk.g_01911	Pran.g_01038
OG0001092	Prbk.g_01912	Pran.g_01039
OG0001093	Prbk.g_01913	Pran.g_01040
OG0001094	Prbk.g_01914	Pran.g_01041
OG0001095	Prbk.g_01915	Pran.g_01042
OG0001096	Prbk.g_01916	Pran.g_01044
OG0001097	Prbk.g_01917	Pran.g_01045
OG0001098	Prbk.g_01918	Pran.g_01046
OG0001099	Prbk.g_01920	Pran.g_01047
OG0001100	Prbk.g_01921	Pran.g_01048
OG0001101	Prbk.g_01922	Pran.g_01049
OG0001102	Prbk.g_00990	Pran.g_01052
OG0001103	Prbk.g_00991	Pran.g_01053
OG0001104	Prbk.g_00995	Pran.g_01054
OG0001105	Prbk.g_00993	Pran.g_01055
OG0001106	Prbk.g_00996	Pran.g_01057
OG0001107	Prbk.g_00997	Pran.g_01058
OG0001108	Prbk.g_01926	Pran.g_01059
OG0001109	Prbk.g_00988	Pran.g_01062
OG0001110	Prbk.g_00986	Pran.g_01064
OG0001111	Prbk.g_00985	Pran.g_01065
OG0001112	Prbk.g_00984	Pran.g_01066
OG0001113	Prbk.g_00983	Pran.g_01067
OG0001114	Prbk.g_00982	Pran.g_01069
OG0001115	Prbk.g_00981	Pran.g_01070
OG0001116	Prbk.g_00980	Pran.g_01071
OG0001117	Prbk.g_00979	Pran.g_01072
OG0001118	Prbk.g_00978	Pran.g_01073
OG0001119	Prbk.g_00977	Pran.g_01074
OG0001120	Prbk.g_00976	Pran.g_01075
OG0001121	Prbk.g_00975	Pran.g_01076
OG0001122	Prbk.g_00974	Pran.g_01077
OG0001123	Prbk.g_00973	Pran.g_01078
OG0001124	Prbk.g_00972	Pran.g_01079
OG0001125	Prbk.g_00971	Pran.g_01080
OG0001126	Prbk.g_00970	Pran.g_01081
OG0001127	Prbk.g_00969	Pran.g_01082
OG0001128	Prbk.g_00968	Pran.g_01083
OG0001129	Prbk.g_00967	Pran.g_01084
OG0001130	Prbk.g_00966	Pran.g_01085
OG0001131	Prbk.g_00965	Pran.g_01086
OG0001132	Prbk.g_00964	Pran.g_01087
OG0001133	Prbk.g_00963	Pran.g_01088
OG0001134	Prbk.g_00962	Pran.g_01089
OG0001135	Prbk.g_00961	Pran.g_01090
OG0001136	Prbk.g_00960	Pran.g_01091
OG0001137	Prbk.g_00959	Pran.g_01092
OG0001138	Prbk.g_00958	Pran.g_01093
OG0001139	Prbk.g_00957	Pran.g_01094
OG0001140	Prbk.g_00956	Pran.g_01095
OG0001141	Prbk.g_00953	Pran.g_01097
