Orthogroup	Prbk	Prad
OG0000580	Prbk.g_02628	Prad.g_01422
OG0000581	Prbk.g_02629	Prad.g_01423
OG0000582	Prbk.g_02631	Prad.g_01424
OG0000583	Prbk.g_02632	Prad.g_01425
OG0000584	Prbk.g_02634	Prad.g_01427
OG0000585	Prbk.g_02635	Prad.g_01428
OG0000586	Prbk.g_02637	Prad.g_01429
OG0000587	Prbk.g_02638	Prad.g_01430
OG0000588	Prbk.g_02639	Prad.g_01431
OG0000589	Prbk.g_02647	Prad.g_01432
OG0000590	Prbk.g_02648	Prad.g_01433
OG0000591	Prbk.g_02649	Prad.g_01219
OG0000592	Prbk.g_02650	Prad.g_01220
OG0000593	Prbk.g_02651	Prad.g_01221
OG0000594	Prbk.g_02654	Prad.g_01222
OG0000595	Prbk.g_02655	Prad.g_01223
OG0000596	Prbk.g_02656	Prad.g_01224
OG0000597	Prbk.g_00729	Prad.g_01228
OG0000598	Prbk.g_00728	Prad.g_01229
OG0000599	Prbk.g_00727	Prad.g_01230
OG0000600	Prbk.g_00726	Prad.g_01231
OG0000601	Prbk.g_00725	Prad.g_01232
OG0000602	Prbk.g_00723	Prad.g_01233
OG0000603	Prbk.g_00720	Prad.g_01234
OG0000604	Prbk.g_00719	Prad.g_01235
OG0000605	Prbk.g_00718	Prad.g_01236
OG0000606	Prbk.g_00717	Prad.g_01237
OG0000607	Prbk.g_00715	Prad.g_01238
OG0000608	Prbk.g_00714	Prad.g_01239
OG0000609	Prbk.g_00712	Prad.g_01241
OG0000610	Prbk.g_00711	Prad.g_01242
OG0000611	Prbk.g_00708	Prad.g_01244
OG0000612	Prbk.g_00706	Prad.g_01245
OG0000613	Prbk.g_00478	Prad.g_01247
OG0000614	Prbk.g_01361	Prad.g_01253
OG0000615	Prbk.g_01767	Prad.g_01254
OG0000616	Prbk.g_00672	Prad.g_01255
OG0000617	Prbk.g_02509	Prad.g_01257
OG0000618	Prbk.g_01925	Prad.g_01258
OG0000619	Prbk.g_01805	Prad.g_01259
OG0000620	Prbk.g_01827	Prad.g_01261
OG0000621	Prbk.g_01821	Prad.g_01262
OG0000622	Prbk.g_01817	Prad.g_01263
OG0000623	Prbk.g_01816	Prad.g_01264
OG0000624	Prbk.g_01802	Prad.g_01266
OG0000625	Prbk.g_01801	Prad.g_01267
OG0000626	Prbk.g_01800	Prad.g_01268
OG0000627	Prbk.g_01760	Prad.g_01269
OG0000628	Prbk.g_01761	Prad.g_01270
OG0000629	Prbk.g_01764	Prad.g_01271
OG0000630	Prbk.g_01766	Prad.g_01273
OG0000631	Prbk.g_02429	Prad.g_01274
OG0000632	Prbk.g_02262	Prad.g_01278
OG0000633	Prbk.g_00169	Prad.g_01279
OG0000634	Prbk.g_00617	Prad.g_01050
OG0000635	Prbk.g_00615	Prad.g_01052
OG0000636	Prbk.g_00614	Prad.g_01053
OG0000637	Prbk.g_00613	Prad.g_01055
OG0000638	Prbk.g_00612	Prad.g_01056
OG0000639	Prbk.g_00611	Prad.g_01057
OG0000640	Prbk.g_00610	Prad.g_01058
OG0000641	Prbk.g_00608	Prad.g_01059
OG0000642	Prbk.g_00607	Prad.g_01060
OG0000643	Prbk.g_00606	Prad.g_01061
OG0000644	Prbk.g_00604	Prad.g_01063
OG0000645	Prbk.g_00603	Prad.g_01064
OG0000646	Prbk.g_00602	Prad.g_01065
OG0000647	Prbk.g_00601	Prad.g_01066
OG0000648	Prbk.g_02376	Prad.g_01067
OG0000649	Prbk.g_02375	Prad.g_01068
OG0000650	Prbk.g_02372	Prad.g_01069
OG0000651	Prbk.g_02371	Prad.g_01070
OG0000652	Prbk.g_02368	Prad.g_01072
OG0000653	Prbk.g_02519	Prad.g_01090
OG0000654	Prbk.g_01872	Prad.g_01092
OG0000656	Prbk.g_01863	Prad.g_01107
OG0000657	Prbk.g_02332	Prad.g_01109
OG0000658	Prbk.g_02333	Prad.g_01110
OG0000659	Prbk.g_02334	Prad.g_01111
OG0000660	Prbk.g_00865	Prad.g_01123
OG0000661	Prbk.g_01455	Prad.g_01132
OG0000662	Prbk.g_02367	Prad.g_01134
OG0000663	Prbk.g_02362	Prad.g_01137
OG0000664	Prbk.g_02361	Prad.g_01138
OG0000665	Prbk.g_02360	Prad.g_01139
OG0000666	Prbk.g_02462	Prad.g_01140
OG0000667	Prbk.g_02463	Prad.g_01141
OG0000668	Prbk.g_02464	Prad.g_01142
OG0000669	Prbk.g_02465	Prad.g_01143
OG0000670	Prbk.g_02467	Prad.g_01145
OG0000671	Prbk.g_02468	Prad.g_01146
OG0000672	Prbk.g_02469	Prad.g_01147
OG0000673	Prbk.g_02470	Prad.g_01148
OG0000674	Prbk.g_02471	Prad.g_01149
OG0000675	Prbk.g_02472	Prad.g_01150
OG0000676	Prbk.g_02474	Prad.g_01152
OG0000677	Prbk.g_02476	Prad.g_01154
OG0000678	Prbk.g_02477	Prad.g_01155
OG0000679	Prbk.g_02478	Prad.g_01156
OG0000680	Prbk.g_02479	Prad.g_01157
OG0000681	Prbk.g_02480	Prad.g_01158
OG0000682	Prbk.g_02481	Prad.g_01159
OG0000683	Prbk.g_02483	Prad.g_01160
OG0000684	Prbk.g_02486	Prad.g_01161
OG0000685	Prbk.g_02487	Prad.g_01162
OG0000686	Prbk.g_02488	Prad.g_01163
OG0000687	Prbk.g_02489	Prad.g_01164
OG0000688	Prbk.g_02490	Prad.g_01165
OG0000689	Prbk.g_02491	Prad.g_01166
OG0000690	Prbk.g_02492	Prad.g_01167
OG0000691	Prbk.g_02494	Prad.g_01169
OG0000692	Prbk.g_02495	Prad.g_01170
OG0000693	Prbk.g_02496	Prad.g_01171
OG0000694	Prbk.g_02497	Prad.g_01172
OG0000695	Prbk.g_02498	Prad.g_01173
OG0000696	Prbk.g_02499	Prad.g_01174
OG0000697	Prbk.g_02526	Prad.g_01176
OG0000698	Prbk.g_02527	Prad.g_01177
OG0000699	Prbk.g_02531	Prad.g_01181
OG0000700	Prbk.g_02532	Prad.g_01182
OG0000701	Prbk.g_02534	Prad.g_01183
OG0000702	Prbk.g_02535	Prad.g_01184
OG0000703	Prbk.g_02536	Prad.g_01185
OG0000704	Prbk.g_02537	Prad.g_00308
OG0000705	Prbk.g_02539	Prad.g_00306
OG0000706	Prbk.g_02540	Prad.g_00305
OG0000707	Prbk.g_02541	Prad.g_00304
OG0000708	Prbk.g_02542	Prad.g_00303
OG0000709	Prbk.g_02543	Prad.g_00302
OG0000710	Prbk.g_02544	Prad.g_00301
OG0000711	Prbk.g_02546	Prad.g_00300
OG0000712	Prbk.g_02547	Prad.g_00299
OG0000713	Prbk.g_02548	Prad.g_00298
OG0000714	Prbk.g_02559	Prad.g_00296
OG0000715	Prbk.g_02560	Prad.g_00295
OG0000716	Prbk.g_02563	Prad.g_00294
OG0000717	Prbk.g_02567	Prad.g_00293
OG0000718	Prbk.g_02568	Prad.g_00292
OG0000719	Prbk.g_02570	Prad.g_00290
OG0000720	Prbk.g_02379	Prad.g_00288
OG0000721	Prbk.g_00598	Prad.g_00287
OG0000722	Prbk.g_00582	Prad.g_00260
OG0000723	Prbk.g_00193	Prad.g_00256
OG0000724	Prbk.g_02580	Prad.g_00253
OG0000725	Prbk.g_02389	Prad.g_00252
OG0000726	Prbk.g_01662	Prad.g_00251
OG0000727	Prbk.g_02390	Prad.g_00250
OG0000728	Prbk.g_02391	Prad.g_00249
OG0000729	Prbk.g_02393	Prad.g_00248
OG0000730	Prbk.g_02394	Prad.g_00247
OG0000731	Prbk.g_02396	Prad.g_00245
OG0000732	Prbk.g_02397	Prad.g_00244
OG0000733	Prbk.g_02398	Prad.g_00243
OG0000734	Prbk.g_02399	Prad.g_00242
OG0000735	Prbk.g_02400	Prad.g_00241
OG0000736	Prbk.g_02408	Prad.g_00239
OG0000737	Prbk.g_02410	Prad.g_00238
OG0000738	Prbk.g_02415	Prad.g_00236
OG0000739	Prbk.g_02417	Prad.g_00235
OG0000740	Prbk.g_02420	Prad.g_00234
OG0000741	Prbk.g_02435	Prad.g_00232
OG0000742	Prbk.g_02436	Prad.g_00231
OG0000743	Prbk.g_02439	Prad.g_00227
OG0000744	Prbk.g_02440	Prad.g_00226
OG0000745	Prbk.g_02453	Prad.g_00224
OG0000746	Prbk.g_02452	Prad.g_00223
OG0000747	Prbk.g_02451	Prad.g_00222
OG0000748	Prbk.g_02450	Prad.g_00221
OG0000749	Prbk.g_02449	Prad.g_00220
OG0000750	Prbk.g_02447	Prad.g_00219
OG0000751	Prbk.g_02455	Prad.g_00217
OG0000752	Prbk.g_02456	Prad.g_00216
OG0000753	Prbk.g_02457	Prad.g_00215
OG0000754	Prbk.g_02458	Prad.g_00214
OG0000755	Prbk.g_02459	Prad.g_00212
OG0000756	Prbk.g_02460	Prad.g_00211
OG0000757	Prbk.g_02461	Prad.g_00210
OG0000758	Prbk.g_02359	Prad.g_00209
OG0000759	Prbk.g_02358	Prad.g_00208
OG0000760	Prbk.g_02357	Prad.g_00207
OG0000761	Prbk.g_02355	Prad.g_00206
OG0000762	Prbk.g_02353	Prad.g_00204
OG0000763	Prbk.g_02352	Prad.g_00203
OG0000764	Prbk.g_02350	Prad.g_00202
OG0000765	Prbk.g_02349	Prad.g_00201
OG0000766	Prbk.g_02348	Prad.g_00200
OG0000767	Prbk.g_01698	Prad.g_00199
OG0000768	Prbk.g_02340	Prad.g_00198
OG0000769	Prbk.g_02339	Prad.g_00197
OG0000770	Prbk.g_02337	Prad.g_00196
OG0000771	Prbk.g_02336	Prad.g_00195
OG0000772	Prbk.g_02189	Prad.g_00194
OG0000773	Prbk.g_02331	Prad.g_00192
OG0000774	Prbk.g_02330	Prad.g_00191
OG0000775	Prbk.g_02329	Prad.g_00190
OG0000776	Prbk.g_02327	Prad.g_00189
OG0000777	Prbk.g_02326	Prad.g_00188
OG0000778	Prbk.g_02325	Prad.g_00187
OG0000779	Prbk.g_02320	Prad.g_00185
OG0000780	Prbk.g_02319	Prad.g_00184
OG0000781	Prbk.g_02317	Prad.g_00183
OG0000782	Prbk.g_02315	Prad.g_00181
OG0000783	Prbk.g_02313	Prad.g_00180
OG0000784	Prbk.g_02311	Prad.g_00179
OG0000785	Prbk.g_02310	Prad.g_00178
OG0000786	Prbk.g_02309	Prad.g_00177
OG0000787	Prbk.g_02307	Prad.g_00175
OG0000788	Prbk.g_02306	Prad.g_00174
OG0000789	Prbk.g_02305	Prad.g_00173
OG0000790	Prbk.g_02304	Prad.g_00172
OG0000791	Prbk.g_02303	Prad.g_00171
OG0000792	Prbk.g_01728	Prad.g_00170
OG0000793	Prbk.g_02301	Prad.g_00169
OG0000794	Prbk.g_02299	Prad.g_00168
OG0000795	Prbk.g_02297	Prad.g_00167
OG0000796	Prbk.g_02293	Prad.g_00165
OG0000797	Prbk.g_02292	Prad.g_00163
OG0000798	Prbk.g_00562	Prad.g_00162
OG0000799	Prbk.g_00566	Prad.g_00161
OG0000800	Prbk.g_00567	Prad.g_00160
OG0000801	Prbk.g_00568	Prad.g_00159
OG0000802	Prbk.g_00572	Prad.g_00157
OG0000803	Prbk.g_00573	Prad.g_00156
OG0000804	Prbk.g_00578	Prad.g_00144
OG0000805	Prbk.g_00580	Prad.g_00142
OG0000806	Prbk.g_00581	Prad.g_00141
OG0000807	Prbk.g_00583	Prad.g_00140
OG0000808	Prbk.g_00584	Prad.g_00139
OG0000809	Prbk.g_00590	Prad.g_00135
OG0000810	Prbk.g_00592	Prad.g_00134
OG0000811	Prbk.g_00593	Prad.g_01039
OG0000812	Prbk.g_02190	Prad.g_01038
OG0000813	Prbk.g_00594	Prad.g_01037
OG0000814	Prbk.g_00595	Prad.g_01036
OG0000815	Prbk.g_00596	Prad.g_01035
OG0000816	Prbk.g_00599	Prad.g_01033
OG0000817	Prbk.g_00068	Prad.g_01030
OG0000818	Prbk.g_00067	Prad.g_01029
OG0000819	Prbk.g_00064	Prad.g_01026
OG0000820	Prbk.g_00063	Prad.g_01025
OG0000821	Prbk.g_00062	Prad.g_01024
OG0000822	Prbk.g_00061	Prad.g_01023
OG0000823	Prbk.g_00058	Prad.g_01020
OG0000824	Prbk.g_00057	Prad.g_01019
OG0000825	Prbk.g_00054	Prad.g_01017
OG0000826	Prbk.g_00053	Prad.g_01016
OG0000827	Prbk.g_00052	Prad.g_01015
OG0000828	Prbk.g_00051	Prad.g_01013
OG0000829	Prbk.g_00627	Prad.g_00990
OG0000830	Prbk.g_02595	Prad.g_00981
OG0000831	Prbk.g_02022	Prad.g_00978
OG0000832	Prbk.g_01700	Prad.g_00977
OG0000833	Prbk.g_01531	Prad.g_00970
OG0000834	Prbk.g_00869	Prad.g_00635
OG0000835	Prbk.g_00879	Prad.g_00639
OG0000836	Prbk.g_01234	Prad.g_00641
OG0000837	Prbk.g_02613	Prad.g_00655
OG0000838	Prbk.g_02202	Prad.g_01988
OG0000839	Prbk.g_02196	Prad.g_01987
OG0000840	Prbk.g_01456	Prad.g_01522
OG0000841	Prbk.g_01227	Prad.g_01515
OG0000842	Prbk.g_00004	Prad.g_01511
OG0000843	Prbk.g_01037	Prad.g_01509
OG0000844	Prbk.g_01036	Prad.g_01508
OG0000845	Prbk.g_01035	Prad.g_01507
OG0000846	Prbk.g_01034	Prad.g_01506
OG0000847	Prbk.g_01032	Prad.g_01505
OG0000848	Prbk.g_01031	Prad.g_01504
OG0000849	Prbk.g_01028	Prad.g_01503
OG0000850	Prbk.g_01026	Prad.g_01502
OG0000851	Prbk.g_01022	Prad.g_01500
OG0000852	Prbk.g_01020	Prad.g_01497
OG0000853	Prbk.g_01018	Prad.g_01495
OG0000854	Prbk.g_01017	Prad.g_01494
OG0000855	Prbk.g_00141	Prad.g_01493
OG0000856	Prbk.g_00142	Prad.g_01492
OG0000857	Prbk.g_00143	Prad.g_01491
OG0000858	Prbk.g_00153	Prad.g_01489
OG0000859	Prbk.g_00155	Prad.g_01488
OG0000860	Prbk.g_00156	Prad.g_01487
OG0000861	Prbk.g_00157	Prad.g_01486
OG0000862	Prbk.g_00158	Prad.g_01485
OG0000863	Prbk.g_00106	Prad.g_01484
OG0000864	Prbk.g_00105	Prad.g_01483
OG0000865	Prbk.g_00104	Prad.g_01482
OG0000866	Prbk.g_00103	Prad.g_01481
OG0000867	Prbk.g_00100	Prad.g_01478
OG0000868	Prbk.g_00099	Prad.g_01476
OG0000869	Prbk.g_01501	Prad.g_01475
OG0000870	Prbk.g_01498	Prad.g_01474
OG0000871	Prbk.g_01497	Prad.g_01473
OG0000872	Prbk.g_00139	Prad.g_01472
OG0000873	Prbk.g_00138	Prad.g_01471
OG0000874	Prbk.g_00137	Prad.g_01469
OG0000875	Prbk.g_00135	Prad.g_01468
OG0000876	Prbk.g_00133	Prad.g_01466
OG0000877	Prbk.g_00132	Prad.g_01465
OG0000878	Prbk.g_00131	Prad.g_01464
OG0000879	Prbk.g_00130	Prad.g_01463
OG0000880	Prbk.g_00129	Prad.g_01462
OG0000881	Prbk.g_00128	Prad.g_01461
OG0000882	Prbk.g_00127	Prad.g_01460
OG0000883	Prbk.g_01503	Prad.g_01459
OG0000884	Prbk.g_01504	Prad.g_01458
OG0000885	Prbk.g_01505	Prad.g_01457
OG0000886	Prbk.g_01506	Prad.g_01456
OG0000887	Prbk.g_01508	Prad.g_01455
OG0000888	Prbk.g_00189	Prad.g_01454
OG0000889	Prbk.g_00188	Prad.g_01453
OG0000890	Prbk.g_00186	Prad.g_01452
OG0000891	Prbk.g_00185	Prad.g_01451
OG0000892	Prbk.g_00183	Prad.g_01450
OG0000893	Prbk.g_00182	Prad.g_01449
OG0000894	Prbk.g_00178	Prad.g_01447
OG0000895	Prbk.g_00177	Prad.g_01446
OG0000896	Prbk.g_00175	Prad.g_01444
OG0000897	Prbk.g_00174	Prad.g_01443
OG0000898	Prbk.g_00097	Prad.g_01442
OG0000899	Prbk.g_00098	Prad.g_01441
OG0000900	Prbk.g_00122	Prad.g_01439
OG0000901	Prbk.g_02011	Prad.g_00341
OG0000902	Prbk.g_00164	Prad.g_00359
OG0000903	Prbk.g_00163	Prad.g_00360
OG0000904	Prbk.g_00162	Prad.g_00361
OG0000905	Prbk.g_01194	Prad.g_00362
OG0000906	Prbk.g_01192	Prad.g_00363
OG0000907	Prbk.g_01190	Prad.g_00365
OG0000908	Prbk.g_01189	Prad.g_00366
OG0000909	Prbk.g_01188	Prad.g_00631
OG0000910	Prbk.g_01187	Prad.g_00630
OG0000911	Prbk.g_01186	Prad.g_00629
OG0000912	Prbk.g_01182	Prad.g_00626
OG0000913	Prbk.g_01179	Prad.g_00625
OG0000914	Prbk.g_01178	Prad.g_00624
OG0000915	Prbk.g_01175	Prad.g_00622
OG0000916	Prbk.g_01174	Prad.g_00621
OG0000917	Prbk.g_01173	Prad.g_00620
OG0000918	Prbk.g_01172	Prad.g_00619
OG0000919	Prbk.g_01171	Prad.g_00618
OG0000920	Prbk.g_01170	Prad.g_00617
OG0000921	Prbk.g_01167	Prad.g_00615
OG0000922	Prbk.g_01166	Prad.g_00614
OG0000923	Prbk.g_01199	Prad.g_00612
OG0000924	Prbk.g_01198	Prad.g_00611
OG0000925	Prbk.g_02120	Prad.g_00608
OG0000926	Prbk.g_00334	Prad.g_00607
OG0000927	Prbk.g_02564	Prad.g_00606
OG0000928	Prbk.g_01691	Prad.g_00604
OG0000929	Prbk.g_00055	Prad.g_00602
OG0000930	Prbk.g_00629	Prad.g_00600
OG0000931	Prbk.g_02578	Prad.g_00599
OG0000932	Prbk.g_00923	Prad.g_00596
OG0000933	Prbk.g_02051	Prad.g_00592
OG0000934	Prbk.g_02050	Prad.g_00591
OG0000935	Prbk.g_02049	Prad.g_00590
OG0000936	Prbk.g_02048	Prad.g_00589
OG0000937	Prbk.g_02047	Prad.g_00588
OG0000938	Prbk.g_02046	Prad.g_00587
OG0000939	Prbk.g_02045	Prad.g_00586
OG0000940	Prbk.g_02044	Prad.g_00585
OG0000941	Prbk.g_02042	Prad.g_00584
OG0000942	Prbk.g_02041	Prad.g_00583
OG0000943	Prbk.g_02040	Prad.g_00582
OG0000944	Prbk.g_02039	Prad.g_00581
OG0000945	Prbk.g_02038	Prad.g_00580
OG0000946	Prbk.g_02037	Prad.g_00579
OG0000947	Prbk.g_02036	Prad.g_00578
OG0000948	Prbk.g_02035	Prad.g_00577
OG0000949	Prbk.g_02034	Prad.g_00576
OG0000950	Prbk.g_00526	Prad.g_00567
OG0000951	Prbk.g_01929	Prad.g_00533
OG0000952	Prbk.g_01930	Prad.g_00532
OG0000953	Prbk.g_01931	Prad.g_00531
OG0000954	Prbk.g_01937	Prad.g_00530
OG0000955	Prbk.g_01938	Prad.g_00529
OG0000956	Prbk.g_00244	Prad.g_00527
OG0000957	Prbk.g_00246	Prad.g_00526
OG0000958	Prbk.g_00247	Prad.g_00525
OG0000959	Prbk.g_00248	Prad.g_00524
OG0000960	Prbk.g_00249	Prad.g_00523
OG0000961	Prbk.g_00250	Prad.g_00522
OG0000962	Prbk.g_00252	Prad.g_00521
OG0000963	Prbk.g_00253	Prad.g_00520
OG0000964	Prbk.g_00255	Prad.g_00519
OG0000965	Prbk.g_00257	Prad.g_00517
OG0000966	Prbk.g_00258	Prad.g_00516
OG0000967	Prbk.g_00261	Prad.g_00513
OG0000968	Prbk.g_00270	Prad.g_00512
OG0000969	Prbk.g_00271	Prad.g_00511
OG0000970	Prbk.g_00272	Prad.g_00510
OG0000971	Prbk.g_00273	Prad.g_00509
OG0000972	Prbk.g_00274	Prad.g_00508
OG0000973	Prbk.g_00276	Prad.g_00506
OG0000974	Prbk.g_00277	Prad.g_00505
OG0000975	Prbk.g_00278	Prad.g_00504
OG0000976	Prbk.g_00279	Prad.g_00503
OG0000977	Prbk.g_00280	Prad.g_00502
OG0000978	Prbk.g_00281	Prad.g_00501
OG0000979	Prbk.g_00282	Prad.g_00500
OG0000980	Prbk.g_00283	Prad.g_00499
OG0000981	Prbk.g_01237	Prad.g_00498
OG0000982	Prbk.g_01236	Prad.g_00497
OG0000983	Prbk.g_01235	Prad.g_00496
OG0000984	Prbk.g_01228	Prad.g_00491
OG0000985	Prbk.g_01226	Prad.g_00490
OG0000986	Prbk.g_01225	Prad.g_00489
OG0000987	Prbk.g_01222	Prad.g_00487
OG0000988	Prbk.g_01221	Prad.g_00486
OG0000989	Prbk.g_01220	Prad.g_00485
OG0000990	Prbk.g_01219	Prad.g_00484
OG0000991	Prbk.g_01218	Prad.g_00483
OG0000992	Prbk.g_01217	Prad.g_00482
OG0000993	Prbk.g_01216	Prad.g_00481
OG0000994	Prbk.g_01215	Prad.g_00480
OG0000995	Prbk.g_01214	Prad.g_00479
OG0000996	Prbk.g_01213	Prad.g_00478
OG0000997	Prbk.g_01211	Prad.g_00476
OG0000998	Prbk.g_01654	Prad.g_00473
OG0000999	Prbk.g_02016	Prad.g_00471
OG0001000	Prbk.g_02006	Prad.g_00470
OG0001001	Prbk.g_02004	Prad.g_00469
OG0001002	Prbk.g_02002	Prad.g_00467
OG0001003	Prbk.g_02001	Prad.g_00466
OG0001004	Prbk.g_02596	Prad.g_00465
OG0001005	Prbk.g_02000	Prad.g_00464
OG0001006	Prbk.g_01998	Prad.g_00462
OG0001007	Prbk.g_01997	Prad.g_00461
OG0001008	Prbk.g_01996	Prad.g_00460
OG0001009	Prbk.g_01994	Prad.g_00459
OG0001010	Prbk.g_01993	Prad.g_00458
OG0001011	Prbk.g_01991	Prad.g_00457
OG0001012	Prbk.g_01990	Prad.g_00456
OG0001013	Prbk.g_01989	Prad.g_00455
OG0001014	Prbk.g_01988	Prad.g_00454
OG0001015	Prbk.g_01987	Prad.g_00453
OG0001016	Prbk.g_01986	Prad.g_00452
OG0001017	Prbk.g_01985	Prad.g_00451
OG0001018	Prbk.g_01983	Prad.g_00450
OG0001019	Prbk.g_01982	Prad.g_00449
OG0001020	Prbk.g_01981	Prad.g_00448
OG0001021	Prbk.g_01980	Prad.g_00447
OG0001022	Prbk.g_01979	Prad.g_00446
OG0001023	Prbk.g_01978	Prad.g_00445
OG0001024	Prbk.g_01977	Prad.g_00443
OG0001025	Prbk.g_00937	Prad.g_00442
OG0001026	Prbk.g_00936	Prad.g_00441
OG0001027	Prbk.g_01360	Prad.g_00440
OG0001028	Prbk.g_00934	Prad.g_00439
OG0001029	Prbk.g_00933	Prad.g_00438
OG0001030	Prbk.g_00930	Prad.g_00435
OG0001031	Prbk.g_00929	Prad.g_00434
OG0001032	Prbk.g_02593	Prad.g_00426
OG0001033	Prbk.g_02619	Prad.g_00419
OG0001034	Prbk.g_02485	Prad.g_00388
OG0001035	Prbk.g_00918	Prad.g_00947
OG0001036	Prbk.g_00917	Prad.g_00946
OG0001037	Prbk.g_00906	Prad.g_00940
OG0001038	Prbk.g_00905	Prad.g_00939
OG0001039	Prbk.g_00904	Prad.g_00938
OG0001040	Prbk.g_00902	Prad.g_00937
OG0001041	Prbk.g_01451	Prad.g_00935
OG0001042	Prbk.g_01450	Prad.g_00934
OG0001043	Prbk.g_01449	Prad.g_00933
OG0001044	Prbk.g_01448	Prad.g_00932
OG0001045	Prbk.g_01447	Prad.g_00931
OG0001046	Prbk.g_01445	Prad.g_00930
OG0001047	Prbk.g_01444	Prad.g_00929
OG0001048	Prbk.g_01443	Prad.g_00927
OG0001049	Prbk.g_01442	Prad.g_00926
OG0001050	Prbk.g_01441	Prad.g_00925
OG0001051	Prbk.g_01440	Prad.g_00924
OG0001052	Prbk.g_01439	Prad.g_00923
OG0001053	Prbk.g_01438	Prad.g_00922
OG0001054	Prbk.g_01437	Prad.g_00921
OG0001055	Prbk.g_01436	Prad.g_00920
OG0001056	Prbk.g_01434	Prad.g_00919
OG0001057	Prbk.g_01432	Prad.g_00917
OG0001058	Prbk.g_01431	Prad.g_00916
OG0001059	Prbk.g_01429	Prad.g_00915
OG0001060	Prbk.g_01428	Prad.g_00914
OG0001061	Prbk.g_01427	Prad.g_00913
OG0001062	Prbk.g_01426	Prad.g_00912
OG0001063	Prbk.g_01425	Prad.g_00911
OG0001064	Prbk.g_01423	Prad.g_00910
OG0001065	Prbk.g_01422	Prad.g_00909
OG0001066	Prbk.g_01421	Prad.g_00908
OG0001067	Prbk.g_01420	Prad.g_00907
OG0001068	Prbk.g_01419	Prad.g_00906
OG0001069	Prbk.g_01415	Prad.g_00903
OG0001070	Prbk.g_01413	Prad.g_00901
OG0001071	Prbk.g_01412	Prad.g_00900
OG0001072	Prbk.g_01411	Prad.g_00899
OG0001073	Prbk.g_01410	Prad.g_00898
OG0001074	Prbk.g_01409	Prad.g_00897
OG0001075	Prbk.g_01407	Prad.g_00895
OG0001076	Prbk.g_01405	Prad.g_00893
OG0001077	Prbk.g_01404	Prad.g_00892
OG0001078	Prbk.g_01403	Prad.g_00891
OG0001079	Prbk.g_01402	Prad.g_00890
OG0001080	Prbk.g_01401	Prad.g_00889
OG0001081	Prbk.g_01400	Prad.g_00888
OG0001082	Prbk.g_01399	Prad.g_00887
OG0001083	Prbk.g_01398	Prad.g_00886
OG0001084	Prbk.g_01384	Prad.g_00885
OG0001085	Prbk.g_01383	Prad.g_00884
OG0001086	Prbk.g_01901	Prad.g_00879
OG0001087	Prbk.g_01904	Prad.g_00878
OG0001088	Prbk.g_01905	Prad.g_00877
OG0001089	Prbk.g_01909	Prad.g_00875
OG0001090	Prbk.g_01910	Prad.g_00874
OG0001091	Prbk.g_01911	Prad.g_00873
OG0001092	Prbk.g_01912	Prad.g_00872
OG0001093	Prbk.g_01913	Prad.g_00871
OG0001094	Prbk.g_01914	Prad.g_00870
OG0001095	Prbk.g_01915	Prad.g_00869
OG0001096	Prbk.g_01916	Prad.g_00868
OG0001097	Prbk.g_01917	Prad.g_00867
OG0001098	Prbk.g_01918	Prad.g_00866
OG0001099	Prbk.g_01920	Prad.g_00865
OG0001100	Prbk.g_01921	Prad.g_00864
OG0001101	Prbk.g_01922	Prad.g_00863
OG0001102	Prbk.g_00990	Prad.g_00860
OG0001103	Prbk.g_00991	Prad.g_00859
OG0001104	Prbk.g_00995	Prad.g_00858
OG0001105	Prbk.g_00993	Prad.g_00856
OG0001106	Prbk.g_00996	Prad.g_00854
OG0001107	Prbk.g_00997	Prad.g_00853
OG0001108	Prbk.g_01926	Prad.g_00852
OG0001109	Prbk.g_00988	Prad.g_00849
OG0001110	Prbk.g_00986	Prad.g_00847
OG0001111	Prbk.g_00985	Prad.g_00846
OG0001112	Prbk.g_00984	Prad.g_00845
OG0001113	Prbk.g_00983	Prad.g_00844
OG0001114	Prbk.g_00982	Prad.g_00843
OG0001115	Prbk.g_00981	Prad.g_00842
OG0001116	Prbk.g_00980	Prad.g_00841
OG0001117	Prbk.g_00979	Prad.g_00840
OG0001118	Prbk.g_00978	Prad.g_00839
OG0001119	Prbk.g_00977	Prad.g_00838
OG0001120	Prbk.g_00976	Prad.g_00837
OG0001121	Prbk.g_00975	Prad.g_00836
OG0001122	Prbk.g_00974	Prad.g_00835
OG0001123	Prbk.g_00973	Prad.g_00834
OG0001124	Prbk.g_00972	Prad.g_00833
OG0001125	Prbk.g_00971	Prad.g_00832
OG0001126	Prbk.g_00970	Prad.g_00831
OG0001127	Prbk.g_00969	Prad.g_00830
OG0001128	Prbk.g_00968	Prad.g_00829
OG0001129	Prbk.g_00967	Prad.g_00828
OG0001130	Prbk.g_00966	Prad.g_00827
OG0001131	Prbk.g_00965	Prad.g_00826
OG0001132	Prbk.g_00964	Prad.g_00825
OG0001133	Prbk.g_00963	Prad.g_00824
OG0001134	Prbk.g_00962	Prad.g_00823
OG0001135	Prbk.g_00961	Prad.g_00822
OG0001136	Prbk.g_00960	Prad.g_00821
OG0001137	Prbk.g_00959	Prad.g_00820
OG0001138	Prbk.g_00958	Prad.g_00819
OG0001139	Prbk.g_00957	Prad.g_00818
