Orthogroup	Prbn	Pral
OG0000544	Prbn.g_00606	Pral.g_00582
OG0000545	Prbn.g_00604	Pral.g_00580
OG0000546	Prbn.g_00601	Pral.g_00577
OG0000547	Prbn.g_00599	Pral.g_00575
OG0000548	Prbn.g_00598	Pral.g_00574
OG0000549	Prbn.g_00596	Pral.g_00571
OG0000550	Prbn.g_00592	Pral.g_00566
OG0000551	Prbn.g_00589	Pral.g_00563
OG0000552	Prbn.g_00588	Pral.g_00562
OG0000553	Prbn.g_00587	Pral.g_00561
OG0000554	Prbn.g_00582	Pral.g_00556
OG0000555	Prbn.g_00574	Pral.g_00548
OG0000556	Prbn.g_00572	Pral.g_00546
OG0000557	Prbn.g_00571	Pral.g_00545
OG0000558	Prbn.g_00569	Pral.g_00543
OG0000559	Prbn.g_00565	Pral.g_00539
OG0000560	Prbn.g_00562	Pral.g_00536
OG0000561	Prbn.g_00561	Pral.g_00535
OG0000562	Prbn.g_00560	Pral.g_00534
OG0000563	Prbn.g_00559	Pral.g_00533
OG0000564	Prbn.g_00558	Pral.g_00532
OG0000565	Prbn.g_00556	Pral.g_00529
OG0000566	Prbn.g_00552	Pral.g_00525
OG0000567	Prbn.g_00548	Pral.g_00521
OG0000568	Prbn.g_00547	Pral.g_00520
OG0000569	Prbn.g_00546	Pral.g_00519
OG0000570	Prbn.g_00545	Pral.g_00518
OG0000571	Prbn.g_00543	Pral.g_00515
OG0000572	Prbn.g_00529	Pral.g_00503
OG0000573	Prbn.g_00523	Pral.g_00497
OG0000574	Prbn.g_00522	Pral.g_00496
OG0000575	Prbn.g_00518	Pral.g_00492
OG0000576	Prbn.g_00516	Pral.g_00490
OG0000577	Prbn.g_00515	Pral.g_00489
OG0000578	Prbn.g_00514	Pral.g_00488
OG0000579	Prbn.g_00513	Pral.g_00487
OG0000580	Prbn.g_00512	Pral.g_00486
OG0000581	Prbn.g_00509	Pral.g_00483
OG0000582	Prbn.g_00506	Pral.g_00480
OG0000583	Prbn.g_00505	Pral.g_00479
OG0000584	Prbn.g_00504	Pral.g_00478
OG0000585	Prbn.g_00502	Pral.g_00476
OG0000586	Prbn.g_00501	Pral.g_00475
OG0000587	Prbn.g_00500	Pral.g_00474
OG0000588	Prbn.g_00496	Pral.g_00469
OG0000589	Prbn.g_00494	Pral.g_00466
OG0000590	Prbn.g_00493	Pral.g_00465
OG0000591	Prbn.g_00489	Pral.g_00462
OG0000592	Prbn.g_00488	Pral.g_00461
OG0000593	Prbn.g_00423	Pral.g_01433
OG0000594	Prbn.g_00424	Pral.g_01434
OG0000595	Prbn.g_00425	Pral.g_01435
OG0000596	Prbn.g_00429	Pral.g_01439
OG0000597	Prbn.g_00432	Pral.g_01441
OG0000598	Prbn.g_00433	Pral.g_01442
OG0000599	Prbn.g_00436	Pral.g_01445
OG0000600	Prbn.g_00437	Pral.g_01446
OG0000601	Prbn.g_00438	Pral.g_01447
OG0000602	Prbn.g_00440	Pral.g_01449
OG0000603	Prbn.g_00441	Pral.g_01450
OG0000604	Prbn.g_00442	Pral.g_01451
OG0000605	Prbn.g_00443	Pral.g_01452
OG0000606	Prbn.g_00446	Pral.g_01455
OG0000607	Prbn.g_00449	Pral.g_01458
OG0000608	Prbn.g_00450	Pral.g_01459
OG0000609	Prbn.g_00834	Pral.g_01460
OG0000610	Prbn.g_00840	Pral.g_01466
OG0000611	Prbn.g_00843	Pral.g_01469
OG0000612	Prbn.g_00844	Pral.g_01470
OG0000613	Prbn.g_01591	Pral.g_01769
OG0000614	Prbn.g_01570	Pral.g_01748
OG0000615	Prbn.g_01559	Pral.g_01737
OG0000616	Prbn.g_00905	Pral.g_00399
OG0000617	Prbn.g_00860	Pral.g_01723
OG0000618	Prbn.g_00861	Pral.g_01722
OG0000619	Prbn.g_00862	Pral.g_01721
OG0000620	Prbn.g_01947	Pral.g_01718
OG0000621	Prbn.g_01948	Pral.g_01717
OG0000622	Prbn.g_01949	Pral.g_01716
OG0000623	Prbn.g_01950	Pral.g_01715
OG0000624	Prbn.g_01952	Pral.g_01713
OG0000625	Prbn.g_01345	Pral.g_01712
OG0000626	Prbn.g_01346	Pral.g_01711
OG0000627	Prbn.g_01347	Pral.g_01709
OG0000628	Prbn.g_01348	Pral.g_01708
OG0000629	Prbn.g_01349	Pral.g_01707
OG0000630	Prbn.g_01352	Pral.g_01704
OG0000631	Prbn.g_01445	Pral.g_01658
OG0000632	Prbn.g_01444	Pral.g_01657
OG0000633	Prbn.g_01443	Pral.g_01656
OG0000634	Prbn.g_01550	Pral.g_01484
OG0000635	Prbn.g_01549	Pral.g_01485
OG0000636	Prbn.g_01547	Pral.g_01487
OG0000637	Prbn.g_01545	Pral.g_01489
OG0000638	Prbn.g_01544	Pral.g_01490
OG0000639	Prbn.g_01543	Pral.g_01491
OG0000640	Prbn.g_01542	Pral.g_01492
OG0000641	Prbn.g_01538	Pral.g_01496
OG0000642	Prbn.g_01537	Pral.g_01497
OG0000643	Prbn.g_01536	Pral.g_01498
OG0000644	Prbn.g_01535	Pral.g_01499
OG0000645	Prbn.g_01534	Pral.g_01500
OG0000646	Prbn.g_01532	Pral.g_01502
OG0000647	Prbn.g_01530	Pral.g_01504
OG0000648	Prbn.g_01528	Pral.g_01506
OG0000649	Prbn.g_01527	Pral.g_01507
OG0000650	Prbn.g_01526	Pral.g_01508
OG0000651	Prbn.g_01525	Pral.g_01509
OG0000652	Prbn.g_01524	Pral.g_01510
OG0000653	Prbn.g_01522	Pral.g_01512
OG0000654	Prbn.g_01521	Pral.g_01513
OG0000655	Prbn.g_01520	Pral.g_01514
OG0000656	Prbn.g_01517	Pral.g_01517
OG0000657	Prbn.g_01509	Pral.g_01524
OG0000658	Prbn.g_01507	Pral.g_01525
OG0000659	Prbn.g_01506	Pral.g_01526
OG0000660	Prbn.g_01502	Pral.g_01530
OG0000661	Prbn.g_01500	Pral.g_01532
OG0000662	Prbn.g_01498	Pral.g_01534
OG0000663	Prbn.g_01496	Pral.g_01536
OG0000664	Prbn.g_01495	Pral.g_01537
OG0000665	Prbn.g_01489	Pral.g_01543
OG0000666	Prbn.g_01488	Pral.g_01544
OG0000667	Prbn.g_01484	Pral.g_01548
OG0000668	Prbn.g_01930	Pral.g_01820
OG0000669	Prbn.g_01632	Pral.g_01809
OG0000670	Prbn.g_01629	Pral.g_01806
OG0000671	Prbn.g_01626	Pral.g_01804
OG0000672	Prbn.g_01623	Pral.g_01801
OG0000673	Prbn.g_01620	Pral.g_01798
OG0000674	Prbn.g_01618	Pral.g_01796
OG0000675	Prbn.g_01617	Pral.g_01795
OG0000676	Prbn.g_01615	Pral.g_01793
OG0000677	Prbn.g_01614	Pral.g_01792
OG0000678	Prbn.g_01612	Pral.g_01790
OG0000679	Prbn.g_01608	Pral.g_01786
OG0000680	Prbn.g_01607	Pral.g_01785
OG0000681	Prbn.g_01604	Pral.g_01782
OG0000682	Prbn.g_01603	Pral.g_01781
OG0000683	Prbn.g_01602	Pral.g_01780
OG0000684	Prbn.g_01600	Pral.g_01778
OG0000685	Prbn.g_01598	Pral.g_01776
OG0000686	Prbn.g_01597	Pral.g_01775
OG0000687	Prbn.g_01596	Pral.g_01774
OG0000688	Prbn.g_00848	Pral.g_01474
OG0000689	Prbn.g_00849	Pral.g_01475
OG0000690	Prbn.g_00850	Pral.g_01476
OG0000691	Prbn.g_00851	Pral.g_01477
OG0000692	Prbn.g_00853	Pral.g_01479
OG0000693	Prbn.g_00854	Pral.g_01480
OG0000694	Prbn.g_00855	Pral.g_01481
OG0000695	Prbn.g_01441	Pral.g_01654
OG0000696	Prbn.g_01440	Pral.g_01653
OG0000697	Prbn.g_01439	Pral.g_01652
OG0000698	Prbn.g_01436	Pral.g_01649
OG0000699	Prbn.g_01435	Pral.g_01647
OG0000700	Prbn.g_01434	Pral.g_01646
OG0000701	Prbn.g_01433	Pral.g_01645
OG0000702	Prbn.g_01431	Pral.g_01643
OG0000703	Prbn.g_01430	Pral.g_01642
OG0000704	Prbn.g_01428	Pral.g_01640
OG0000705	Prbn.g_01425	Pral.g_01634
OG0000706	Prbn.g_01424	Pral.g_01633
OG0000707	Prbn.g_01423	Pral.g_01632
OG0000708	Prbn.g_01421	Pral.g_01630
OG0000709	Prbn.g_01417	Pral.g_01626
OG0000710	Prbn.g_01414	Pral.g_01623
OG0000711	Prbn.g_01396	Pral.g_01579
OG0000712	Prbn.g_01395	Pral.g_01580
OG0000713	Prbn.g_01394	Pral.g_01581
OG0000714	Prbn.g_01393	Pral.g_01582
OG0000715	Prbn.g_01391	Pral.g_01584
OG0000716	Prbn.g_01389	Pral.g_01586
OG0000717	Prbn.g_01388	Pral.g_01587
OG0000718	Prbn.g_01384	Pral.g_01590
OG0000719	Prbn.g_01382	Pral.g_01592
OG0000720	Prbn.g_01370	Pral.g_01603
OG0000721	Prbn.g_01366	Pral.g_01607
OG0000722	Prbn.g_01365	Pral.g_01608
OG0000723	Prbn.g_01361	Pral.g_01575
OG0000724	Prbn.g_01466	Pral.g_01566
OG0000725	Prbn.g_01472	Pral.g_01560
OG0000726	Prbn.g_01473	Pral.g_01559
OG0000727	Prbn.g_01474	Pral.g_01558
OG0000728	Prbn.g_01476	Pral.g_01556
OG0000729	Prbn.g_01106	Pral.g_01311
OG0000730	Prbn.g_01147	Pral.g_01324
OG0000731	Prbn.g_00111	Pral.g_00692
OG0000732	Prbn.g_00954	Pral.g_00348
OG0000733	Prbn.g_01651	Pral.g_00077
OG0000734	Prbn.g_01173	Pral.g_01351
OG0000735	Prbn.g_01175	Pral.g_01353
OG0000736	Prbn.g_01176	Pral.g_01354
OG0000737	Prbn.g_01177	Pral.g_01355
OG0000738	Prbn.g_01181	Pral.g_01359
OG0000739	Prbn.g_01182	Pral.g_01360
OG0000740	Prbn.g_01183	Pral.g_01361
OG0000741	Prbn.g_01185	Pral.g_01363
OG0000742	Prbn.g_01188	Pral.g_01366
OG0000743	Prbn.g_01190	Pral.g_01368
OG0000744	Prbn.g_01191	Pral.g_01369
OG0000745	Prbn.g_01192	Pral.g_01370
OG0000746	Prbn.g_01194	Pral.g_01372
OG0000747	Prbn.g_01195	Pral.g_01373
OG0000748	Prbn.g_01199	Pral.g_01378
OG0000749	Prbn.g_01200	Pral.g_01379
OG0000750	Prbn.g_01201	Pral.g_01380
OG0000751	Prbn.g_01204	Pral.g_01383
OG0000752	Prbn.g_01206	Pral.g_01385
OG0000753	Prbn.g_01208	Pral.g_01388
OG0000754	Prbn.g_01211	Pral.g_01391
OG0000755	Prbn.g_00390	Pral.g_01399
OG0000756	Prbn.g_00391	Pral.g_01400
OG0000757	Prbn.g_00398	Pral.g_01406
OG0000758	Prbn.g_00399	Pral.g_01407
OG0000759	Prbn.g_00400	Pral.g_01408
OG0000760	Prbn.g_00401	Pral.g_01409
OG0000761	Prbn.g_00402	Pral.g_01410
OG0000762	Prbn.g_00403	Pral.g_01411
OG0000763	Prbn.g_00405	Pral.g_01413
OG0000764	Prbn.g_00406	Pral.g_01414
OG0000765	Prbn.g_00414	Pral.g_01423
OG0000766	Prbn.g_00415	Pral.g_01424
OG0000767	Prbn.g_00417	Pral.g_01426
OG0000768	Prbn.g_00418	Pral.g_01427
OG0000769	Prbn.g_00420	Pral.g_01429
OG0000770	Prbn.g_00483	Pral.g_00456
OG0000771	Prbn.g_00886	Pral.g_01064
OG0000772	Prbn.g_01671	Pral.g_01893
OG0000773	Prbn.g_01093	Pral.g_01290
OG0000774	Prbn.g_01091	Pral.g_01288
OG0000775	Prbn.g_01089	Pral.g_01286
OG0000776	Prbn.g_01088	Pral.g_01285
OG0000777	Prbn.g_01087	Pral.g_01284
OG0000778	Prbn.g_01086	Pral.g_01283
OG0000779	Prbn.g_01082	Pral.g_01279
OG0000780	Prbn.g_01081	Pral.g_01278
OG0000781	Prbn.g_01077	Pral.g_01275
OG0000782	Prbn.g_01076	Pral.g_01274
OG0000783	Prbn.g_01075	Pral.g_01273
OG0000784	Prbn.g_01074	Pral.g_01272
OG0000785	Prbn.g_01072	Pral.g_01270
OG0000786	Prbn.g_01069	Pral.g_01267
OG0000787	Prbn.g_01068	Pral.g_01266
OG0000788	Prbn.g_00615	Pral.g_00440
OG0000789	Prbn.g_00883	Pral.g_01060
OG0000790	Prbn.g_00155	Pral.g_01217
OG0000791	Prbn.g_00157	Pral.g_01215
OG0000792	Prbn.g_00158	Pral.g_01214
OG0000793	Prbn.g_00161	Pral.g_01211
OG0000794	Prbn.g_00162	Pral.g_01210
OG0000795	Prbn.g_00163	Pral.g_01209
OG0000796	Prbn.g_00167	Pral.g_01205
OG0000797	Prbn.g_00168	Pral.g_01204
OG0000799	Prbn.g_00195	Pral.g_01184
OG0000800	Prbn.g_00196	Pral.g_01183
OG0000801	Prbn.g_00197	Pral.g_01182
OG0000802	Prbn.g_00199	Pral.g_01180
OG0000803	Prbn.g_00201	Pral.g_01178
OG0000804	Prbn.g_00202	Pral.g_01177
OG0000805	Prbn.g_00204	Pral.g_01175
OG0000806	Prbn.g_00206	Pral.g_01173
OG0000807	Prbn.g_00207	Pral.g_01172
OG0000808	Prbn.g_00208	Pral.g_01171
OG0000809	Prbn.g_00210	Pral.g_01167
OG0000810	Prbn.g_00211	Pral.g_01166
OG0000811	Prbn.g_00215	Pral.g_01158
OG0000812	Prbn.g_00217	Pral.g_01156
OG0000813	Prbn.g_00218	Pral.g_01155
OG0000814	Prbn.g_00220	Pral.g_01153
OG0000815	Prbn.g_00221	Pral.g_01152
OG0000816	Prbn.g_00223	Pral.g_01150
OG0000817	Prbn.g_00224	Pral.g_01149
OG0000818	Prbn.g_00229	Pral.g_01144
OG0000819	Prbn.g_00230	Pral.g_01143
OG0000820	Prbn.g_00231	Pral.g_01142
OG0000821	Prbn.g_00235	Pral.g_01137
OG0000822	Prbn.g_00236	Pral.g_01136
OG0000823	Prbn.g_00237	Pral.g_01135
OG0000824	Prbn.g_00240	Pral.g_01132
OG0000825	Prbn.g_00241	Pral.g_01131
OG0000826	Prbn.g_00242	Pral.g_01130
OG0000827	Prbn.g_00243	Pral.g_01129
OG0000828	Prbn.g_00246	Pral.g_01126
OG0000829	Prbn.g_00247	Pral.g_01125
OG0000830	Prbn.g_00248	Pral.g_01124
OG0000831	Prbn.g_00250	Pral.g_01122
OG0000832	Prbn.g_00260	Pral.g_01110
OG0000833	Prbn.g_00269	Pral.g_01101
OG0000834	Prbn.g_00270	Pral.g_01100
OG0000835	Prbn.g_00271	Pral.g_01099
OG0000836	Prbn.g_00272	Pral.g_01098
OG0000837	Prbn.g_00273	Pral.g_01097
OG0000838	Prbn.g_00275	Pral.g_01094
OG0000839	Prbn.g_00276	Pral.g_01093
OG0000840	Prbn.g_00277	Pral.g_01092
OG0000841	Prbn.g_00278	Pral.g_01091
OG0000842	Prbn.g_00279	Pral.g_01090
OG0000843	Prbn.g_00280	Pral.g_01089
OG0000844	Prbn.g_00281	Pral.g_01088
OG0000845	Prbn.g_00282	Pral.g_01087
OG0000846	Prbn.g_00283	Pral.g_01086
OG0000847	Prbn.g_00284	Pral.g_01085
OG0000848	Prbn.g_00285	Pral.g_01084
OG0000849	Prbn.g_00286	Pral.g_01083
OG0000850	Prbn.g_00288	Pral.g_01081
OG0000851	Prbn.g_00289	Pral.g_01080
OG0000852	Prbn.g_00904	Pral.g_01079
OG0000853	Prbn.g_00898	Pral.g_01074
OG0000854	Prbn.g_00896	Pral.g_01072
OG0000855	Prbn.g_00895	Pral.g_01071
OG0000856	Prbn.g_00486	Pral.g_01058
OG0000857	Prbn.g_01531	Pral.g_01503
OG0000858	Prbn.g_01738	Pral.g_00100
OG0000859	Prbn.g_01739	Pral.g_00101
OG0000860	Prbn.g_01747	Pral.g_00109
OG0000861	Prbn.g_01748	Pral.g_00110
OG0000862	Prbn.g_01749	Pral.g_00111
OG0000863	Prbn.g_01751	Pral.g_00113
OG0000864	Prbn.g_01752	Pral.g_00114
OG0000865	Prbn.g_01753	Pral.g_00115
OG0000866	Prbn.g_01754	Pral.g_00116
OG0000867	Prbn.g_01755	Pral.g_00117
OG0000868	Prbn.g_01757	Pral.g_00119
OG0000869	Prbn.g_01760	Pral.g_00122
OG0000870	Prbn.g_01765	Pral.g_00127
OG0000871	Prbn.g_01766	Pral.g_00128
OG0000872	Prbn.g_01767	Pral.g_00129
OG0000873	Prbn.g_01771	Pral.g_00132
OG0000874	Prbn.g_01774	Pral.g_00135
OG0000875	Prbn.g_01775	Pral.g_00136
OG0000876	Prbn.g_01776	Pral.g_00137
OG0000877	Prbn.g_01778	Pral.g_00139
OG0000878	Prbn.g_01779	Pral.g_00140
OG0000879	Prbn.g_01780	Pral.g_00141
OG0000880	Prbn.g_01781	Pral.g_00142
OG0000881	Prbn.g_01785	Pral.g_00146
OG0000882	Prbn.g_01790	Pral.g_00151
OG0000883	Prbn.g_01792	Pral.g_00154
OG0000884	Prbn.g_01794	Pral.g_00156
OG0000885	Prbn.g_01795	Pral.g_00157
OG0000886	Prbn.g_01796	Pral.g_00158
OG0000887	Prbn.g_01797	Pral.g_00159
OG0000888	Prbn.g_01799	Pral.g_00161
OG0000889	Prbn.g_01801	Pral.g_00163
OG0000890	Prbn.g_01802	Pral.g_00164
OG0000891	Prbn.g_01803	Pral.g_00165
OG0000892	Prbn.g_01805	Pral.g_00167
OG0000893	Prbn.g_01809	Pral.g_00170
OG0000894	Prbn.g_01812	Pral.g_00173
OG0000895	Prbn.g_01816	Pral.g_00177
OG0000896	Prbn.g_01817	Pral.g_00178
OG0000897	Prbn.g_01819	Pral.g_00180
OG0000898	Prbn.g_01820	Pral.g_00181
OG0000899	Prbn.g_01821	Pral.g_00182
OG0000900	Prbn.g_01822	Pral.g_00183
OG0000901	Prbn.g_01825	Pral.g_00187
OG0000902	Prbn.g_01827	Pral.g_00189
OG0000903	Prbn.g_01831	Pral.g_00193
OG0000904	Prbn.g_01835	Pral.g_00198
OG0000905	Prbn.g_01829	Pral.g_00191
OG0000906	Prbn.g_01828	Pral.g_00190
OG0000907	Prbn.g_01838	Pral.g_00200
OG0000908	Prbn.g_01841	Pral.g_00203
OG0000909	Prbn.g_01842	Pral.g_00204
OG0000910	Prbn.g_01843	Pral.g_00205
OG0000911	Prbn.g_01845	Pral.g_00207
OG0000912	Prbn.g_01846	Pral.g_00208
OG0000913	Prbn.g_01847	Pral.g_00209
OG0000914	Prbn.g_01848	Pral.g_00210
OG0000915	Prbn.g_01849	Pral.g_00211
OG0000916	Prbn.g_01850	Pral.g_00212
OG0000917	Prbn.g_01851	Pral.g_00213
OG0000918	Prbn.g_01852	Pral.g_00214
OG0000919	Prbn.g_01853	Pral.g_00215
OG0000920	Prbn.g_01854	Pral.g_00216
OG0000921	Prbn.g_01855	Pral.g_00217
OG0000922	Prbn.g_01856	Pral.g_00218
OG0000923	Prbn.g_01860	Pral.g_00222
OG0000924	Prbn.g_01861	Pral.g_00223
OG0000925	Prbn.g_01862	Pral.g_00224
OG0000926	Prbn.g_01863	Pral.g_00225
OG0000927	Prbn.g_01865	Pral.g_00227
OG0000928	Prbn.g_01866	Pral.g_00228
OG0000929	Prbn.g_01867	Pral.g_00229
OG0000930	Prbn.g_01868	Pral.g_00230
OG0000931	Prbn.g_01869	Pral.g_00232
OG0000932	Prbn.g_01870	Pral.g_01190
OG0000933	Prbn.g_01874	Pral.g_00236
OG0000934	Prbn.g_01876	Pral.g_00238
OG0000935	Prbn.g_01877	Pral.g_00239
OG0000936	Prbn.g_01878	Pral.g_00240
OG0000937	Prbn.g_01879	Pral.g_00241
OG0000938	Prbn.g_01882	Pral.g_00244
OG0000939	Prbn.g_01883	Pral.g_00245
OG0000940	Prbn.g_01890	Pral.g_00252
OG0000941	Prbn.g_01892	Pral.g_00254
OG0000942	Prbn.g_01894	Pral.g_00256
OG0000943	Prbn.g_01895	Pral.g_00257
OG0000944	Prbn.g_01897	Pral.g_00259
OG0000945	Prbn.g_01898	Pral.g_00260
OG0000946	Prbn.g_01903	Pral.g_00266
OG0000947	Prbn.g_01905	Pral.g_00268
OG0000948	Prbn.g_01906	Pral.g_00269
OG0000949	Prbn.g_01909	Pral.g_00272
OG0000950	Prbn.g_01916	Pral.g_00278
OG0000951	Prbn.g_01920	Pral.g_00282
OG0000952	Prbn.g_01015	Pral.g_00286
OG0000953	Prbn.g_01011	Pral.g_00290
OG0000954	Prbn.g_01007	Pral.g_00294
OG0000955	Prbn.g_01006	Pral.g_00295
OG0000956	Prbn.g_01004	Pral.g_00297
OG0000957	Prbn.g_00998	Pral.g_00303
OG0000958	Prbn.g_00997	Pral.g_00304
OG0000959	Prbn.g_00993	Pral.g_00308
OG0000960	Prbn.g_00992	Pral.g_00309
OG0000961	Prbn.g_00989	Pral.g_00312
OG0000962	Prbn.g_00987	Pral.g_00314
OG0000963	Prbn.g_00983	Pral.g_00318
OG0000964	Prbn.g_00982	Pral.g_00319
OG0000965	Prbn.g_00981	Pral.g_00320
OG0000966	Prbn.g_00975	Pral.g_00326
OG0000967	Prbn.g_00971	Pral.g_00330
OG0000968	Prbn.g_00969	Pral.g_00332
OG0000969	Prbn.g_00968	Pral.g_00333
OG0000970	Prbn.g_00967	Pral.g_00334
OG0000971	Prbn.g_00966	Pral.g_00335
OG0000972	Prbn.g_00965	Pral.g_00336
OG0000973	Prbn.g_00964	Pral.g_00337
OG0000974	Prbn.g_00963	Pral.g_00338
OG0000975	Prbn.g_00962	Pral.g_00339
OG0000976	Prbn.g_00961	Pral.g_00340
OG0000977	Prbn.g_00960	Pral.g_00341
OG0000978	Prbn.g_00959	Pral.g_00342
OG0000979	Prbn.g_00957	Pral.g_00345
OG0000980	Prbn.g_00955	Pral.g_00347
OG0000981	Prbn.g_00952	Pral.g_00350
OG0000982	Prbn.g_00950	Pral.g_00352
OG0000983	Prbn.g_00949	Pral.g_00353
OG0000984	Prbn.g_00948	Pral.g_00354
OG0000985	Prbn.g_00945	Pral.g_00357
OG0000986	Prbn.g_00943	Pral.g_00359
OG0000987	Prbn.g_00942	Pral.g_00360
OG0000988	Prbn.g_00939	Pral.g_00363
OG0000989	Prbn.g_00935	Pral.g_00367
OG0000990	Prbn.g_00931	Pral.g_00373
OG0000991	Prbn.g_00930	Pral.g_00374
OG0000992	Prbn.g_00927	Pral.g_00377
OG0000993	Prbn.g_00926	Pral.g_00378
OG0000994	Prbn.g_00925	Pral.g_00379
OG0000995	Prbn.g_00921	Pral.g_00383
OG0000996	Prbn.g_00920	Pral.g_00384
OG0000997	Prbn.g_00917	Pral.g_00386
OG0000998	Prbn.g_00915	Pral.g_00388
OG0000999	Prbn.g_00914	Pral.g_00389
OG0001000	Prbn.g_00911	Pral.g_00392
OG0001001	Prbn.g_00908	Pral.g_00396
OG0001002	Prbn.g_00291	Pral.g_00401
OG0001003	Prbn.g_00292	Pral.g_00402
OG0001004	Prbn.g_00293	Pral.g_00403
OG0001005	Prbn.g_00294	Pral.g_00404
OG0001006	Prbn.g_00298	Pral.g_00408
OG0001007	Prbn.g_00300	Pral.g_00410
OG0001008	Prbn.g_00676	Pral.g_00657
OG0001009	Prbn.g_00755	Pral.g_01017
OG0001010	Prbn.g_00754	Pral.g_01016
OG0001011	Prbn.g_00752	Pral.g_01014
OG0001012	Prbn.g_00738	Pral.g_01001
OG0001013	Prbn.g_00731	Pral.g_00994
OG0001014	Prbn.g_00728	Pral.g_00991
OG0001015	Prbn.g_00726	Pral.g_00990
OG0001016	Prbn.g_00704	Pral.g_00974
OG0001017	Prbn.g_01343	Pral.g_00970
OG0001018	Prbn.g_01341	Pral.g_00968
OG0001019	Prbn.g_01332	Pral.g_00958
OG0001020	Prbn.g_01331	Pral.g_00957
OG0001021	Prbn.g_01330	Pral.g_00956
OG0001022	Prbn.g_01327	Pral.g_00953
OG0001023	Prbn.g_01326	Pral.g_00952
OG0001024	Prbn.g_01322	Pral.g_00949
OG0001025	Prbn.g_01315	Pral.g_00942
OG0001026	Prbn.g_01306	Pral.g_00934
OG0001027	Prbn.g_01305	Pral.g_00933
OG0001028	Prbn.g_01303	Pral.g_00931
OG0001029	Prbn.g_01302	Pral.g_00930
OG0001030	Prbn.g_01286	Pral.g_00914
OG0001031	Prbn.g_00367	Pral.g_00857
OG0001032	Prbn.g_00366	Pral.g_00856
OG0001033	Prbn.g_00345	Pral.g_00836
OG0001034	Prbn.g_00314	Pral.g_00804
OG0001035	Prbn.g_00021	Pral.g_00784
OG0001036	Prbn.g_00025	Pral.g_00780
OG0001037	Prbn.g_00026	Pral.g_00779
OG0001038	Prbn.g_00045	Pral.g_00761
OG0001039	Prbn.g_00048	Pral.g_00758
OG0001040	Prbn.g_00050	Pral.g_00755
OG0001041	Prbn.g_00055	Pral.g_00751
OG0001042	Prbn.g_00072	Pral.g_00734
OG0001043	Prbn.g_00073	Pral.g_00733
OG0001044	Prbn.g_00104	Pral.g_00699
OG0001045	Prbn.g_00113	Pral.g_00690
OG0001046	Prbn.g_01697	Pral.g_01039
OG0001047	Prbn.g_00674	Pral.g_00655
OG0001048	Prbn.g_00673	Pral.g_00654
OG0001049	Prbn.g_00671	Pral.g_00651
OG0001050	Prbn.g_00670	Pral.g_00650
OG0001051	Prbn.g_00669	Pral.g_00649
OG0001052	Prbn.g_00643	Pral.g_00621
OG0001053	Prbn.g_00631	Pral.g_00608
OG0001055	Prbn.g_00597	Pral.g_00573
OG0001056	Prbn.g_00580	Pral.g_00554
OG0001057	Prbn.g_00575	Pral.g_00549
OG0001058	Prbn.g_00567	Pral.g_00541
OG0001059	Prbn.g_00563	Pral.g_00537
OG0001060	Prbn.g_00557	Pral.g_00530
OG0001061	Prbn.g_00542	Pral.g_00514
OG0001062	Prbn.g_00540	Pral.g_00512
OG0001063	Prbn.g_00538	Pral.g_00510
OG0001064	Prbn.g_00537	Pral.g_00509
OG0001065	Prbn.g_00536	Pral.g_00508
OG0001066	Prbn.g_00535	Pral.g_00507
OG0001067	Prbn.g_00534	Pral.g_00506
OG0001068	Prbn.g_00533	Pral.g_00505
OG0001069	Prbn.g_00532	Pral.g_00504
OG0001070	Prbn.g_00528	Pral.g_00502
OG0001071	Prbn.g_00527	Pral.g_00501
OG0001072	Prbn.g_00525	Pral.g_00499
OG0001073	Prbn.g_00511	Pral.g_00485
OG0001074	Prbn.g_00499	Pral.g_00472
OG0001075	Prbn.g_00498	Pral.g_00471
OG0001076	Prbn.g_00491	Pral.g_00464
OG0001077	Prbn.g_00485	Pral.g_00459
OG0001078	Prbn.g_00427	Pral.g_01437
OG0001079	Prbn.g_00439	Pral.g_01448
OG0001080	Prbn.g_00445	Pral.g_01454
OG0001081	Prbn.g_00447	Pral.g_01456
OG0001082	Prbn.g_00448	Pral.g_01457
OG0001083	Prbn.g_00836	Pral.g_01462
OG0001084	Prbn.g_00837	Pral.g_01463
OG0001085	Prbn.g_01594	Pral.g_01772
OG0001086	Prbn.g_01593	Pral.g_01771
OG0001087	Prbn.g_01575	Pral.g_01753
OG0001088	Prbn.g_01574	Pral.g_01752
OG0001089	Prbn.g_01563	Pral.g_01741
OG0001090	Prbn.g_01553	Pral.g_01728
OG0001091	Prbn.g_00857	Pral.g_01726
OG0001092	Prbn.g_00858	Pral.g_01725
OG0001093	Prbn.g_00863	Pral.g_01720
OG0001094	Prbn.g_00856	Pral.g_01482
OG0001095	Prbn.g_01533	Pral.g_01501
OG0001096	Prbn.g_01519	Pral.g_01515
OG0001097	Prbn.g_01499	Pral.g_01533
OG0001098	Prbn.g_01480	Pral.g_01552
OG0001099	Prbn.g_01925	Pral.g_01815
OG0001100	Prbn.g_01630	Pral.g_01807
OG0001101	Prbn.g_01627	Pral.g_01805
OG0001102	Prbn.g_01624	Pral.g_01802
OG0001103	Prbn.g_01622	Pral.g_01800
OG0001104	Prbn.g_01599	Pral.g_01777
