Orthogroup	Prbn	Prat
OG0000545	Prbn.g_00604	Prat.g_00473
OG0000546	Prbn.g_00601	Prat.g_00476
OG0000547	Prbn.g_00599	Prat.g_00478
OG0000548	Prbn.g_00598	Prat.g_00479
OG0000549	Prbn.g_00596	Prat.g_00482
OG0000550	Prbn.g_00592	Prat.g_00486
OG0000551	Prbn.g_00589	Prat.g_00489
OG0000552	Prbn.g_00588	Prat.g_00490
OG0000553	Prbn.g_00587	Prat.g_00491
OG0000554	Prbn.g_00582	Prat.g_00496
OG0000555	Prbn.g_00574	Prat.g_00503
OG0000556	Prbn.g_00572	Prat.g_00505
OG0000557	Prbn.g_00571	Prat.g_00506
OG0000558	Prbn.g_00569	Prat.g_00508
OG0000559	Prbn.g_00565	Prat.g_00512
OG0000560	Prbn.g_00562	Prat.g_00516
OG0000561	Prbn.g_00561	Prat.g_00517
OG0000562	Prbn.g_00560	Prat.g_00518
OG0000563	Prbn.g_00559	Prat.g_00519
OG0000564	Prbn.g_00558	Prat.g_00520
OG0000565	Prbn.g_00556	Prat.g_00523
OG0000566	Prbn.g_00552	Prat.g_00527
OG0000567	Prbn.g_00548	Prat.g_00531
OG0000568	Prbn.g_00547	Prat.g_00532
OG0000569	Prbn.g_00546	Prat.g_00533
OG0000570	Prbn.g_00545	Prat.g_00534
OG0000571	Prbn.g_00543	Prat.g_00537
OG0000572	Prbn.g_00529	Prat.g_00549
OG0000573	Prbn.g_00523	Prat.g_00554
OG0000574	Prbn.g_00522	Prat.g_00555
OG0000575	Prbn.g_00518	Prat.g_00559
OG0000576	Prbn.g_00516	Prat.g_00561
OG0000577	Prbn.g_00515	Prat.g_00562
OG0000578	Prbn.g_00514	Prat.g_00563
OG0000579	Prbn.g_00513	Prat.g_00564
OG0000580	Prbn.g_00512	Prat.g_00565
OG0000581	Prbn.g_00509	Prat.g_00568
OG0000582	Prbn.g_00506	Prat.g_00571
OG0000583	Prbn.g_00505	Prat.g_00572
OG0000584	Prbn.g_00504	Prat.g_00573
OG0000585	Prbn.g_00502	Prat.g_00575
OG0000586	Prbn.g_00501	Prat.g_00576
OG0000587	Prbn.g_00500	Prat.g_00577
OG0000588	Prbn.g_00496	Prat.g_00582
OG0000589	Prbn.g_00494	Prat.g_00584
OG0000590	Prbn.g_00493	Prat.g_00585
OG0000591	Prbn.g_00489	Prat.g_00589
OG0000592	Prbn.g_00488	Prat.g_00590
OG0000593	Prbn.g_00423	Prat.g_01094
OG0000594	Prbn.g_00424	Prat.g_01093
OG0000595	Prbn.g_00425	Prat.g_01091
OG0000596	Prbn.g_00429	Prat.g_01087
OG0000597	Prbn.g_00432	Prat.g_01084
OG0000598	Prbn.g_00433	Prat.g_01083
OG0000599	Prbn.g_00436	Prat.g_01080
OG0000600	Prbn.g_00437	Prat.g_01079
OG0000601	Prbn.g_00438	Prat.g_01078
OG0000602	Prbn.g_00440	Prat.g_01076
OG0000603	Prbn.g_00441	Prat.g_01075
OG0000604	Prbn.g_00442	Prat.g_01074
OG0000605	Prbn.g_00443	Prat.g_01073
OG0000606	Prbn.g_00446	Prat.g_01070
OG0000607	Prbn.g_00449	Prat.g_01067
OG0000608	Prbn.g_00450	Prat.g_01066
OG0000609	Prbn.g_00834	Prat.g_01065
OG0000610	Prbn.g_00840	Prat.g_01059
OG0000611	Prbn.g_00843	Prat.g_01056
OG0000612	Prbn.g_00844	Prat.g_01055
OG0000613	Prbn.g_01591	Prat.g_00747
OG0000614	Prbn.g_01570	Prat.g_00767
OG0000615	Prbn.g_01559	Prat.g_00777
OG0000616	Prbn.g_00905	Prat.g_01882
OG0000617	Prbn.g_00860	Prat.g_00797
OG0000618	Prbn.g_00861	Prat.g_00798
OG0000619	Prbn.g_00862	Prat.g_00799
OG0000620	Prbn.g_01947	Prat.g_00802
OG0000621	Prbn.g_01948	Prat.g_00803
OG0000622	Prbn.g_01949	Prat.g_00804
OG0000623	Prbn.g_01950	Prat.g_00805
OG0000624	Prbn.g_01952	Prat.g_00807
OG0000625	Prbn.g_01345	Prat.g_00808
OG0000626	Prbn.g_01346	Prat.g_00809
OG0000627	Prbn.g_01347	Prat.g_00811
OG0000628	Prbn.g_01348	Prat.g_00812
OG0000629	Prbn.g_01349	Prat.g_00813
OG0000630	Prbn.g_01352	Prat.g_00816
OG0000631	Prbn.g_01445	Prat.g_00865
OG0000632	Prbn.g_01444	Prat.g_00866
OG0000633	Prbn.g_01443	Prat.g_00867
OG0000634	Prbn.g_01550	Prat.g_01041
OG0000635	Prbn.g_01549	Prat.g_01040
OG0000636	Prbn.g_01547	Prat.g_01038
OG0000637	Prbn.g_01545	Prat.g_01036
OG0000638	Prbn.g_01544	Prat.g_01035
OG0000639	Prbn.g_01543	Prat.g_01034
OG0000640	Prbn.g_01542	Prat.g_01033
OG0000641	Prbn.g_01538	Prat.g_01029
OG0000642	Prbn.g_01537	Prat.g_01028
OG0000643	Prbn.g_01536	Prat.g_01027
OG0000644	Prbn.g_01535	Prat.g_01026
OG0000645	Prbn.g_01534	Prat.g_01025
OG0000646	Prbn.g_01532	Prat.g_01023
OG0000647	Prbn.g_01530	Prat.g_01021
OG0000648	Prbn.g_01528	Prat.g_01019
OG0000649	Prbn.g_01527	Prat.g_01018
OG0000650	Prbn.g_01526	Prat.g_01017
OG0000651	Prbn.g_01525	Prat.g_01016
OG0000652	Prbn.g_01524	Prat.g_01015
OG0000653	Prbn.g_01522	Prat.g_01013
OG0000654	Prbn.g_01521	Prat.g_01012
OG0000655	Prbn.g_01520	Prat.g_01011
OG0000656	Prbn.g_01517	Prat.g_01008
OG0000657	Prbn.g_01509	Prat.g_01002
OG0000658	Prbn.g_01507	Prat.g_01001
OG0000659	Prbn.g_01506	Prat.g_01000
OG0000660	Prbn.g_01502	Prat.g_00996
OG0000661	Prbn.g_01500	Prat.g_00994
OG0000662	Prbn.g_01498	Prat.g_00992
OG0000663	Prbn.g_01496	Prat.g_00990
OG0000664	Prbn.g_01495	Prat.g_00989
OG0000665	Prbn.g_01489	Prat.g_00983
OG0000666	Prbn.g_01488	Prat.g_00982
OG0000667	Prbn.g_01484	Prat.g_00978
OG0000668	Prbn.g_01930	Prat.g_00694
OG0000669	Prbn.g_01632	Prat.g_00705
OG0000670	Prbn.g_01629	Prat.g_00708
OG0000671	Prbn.g_01626	Prat.g_00710
OG0000672	Prbn.g_01623	Prat.g_00713
OG0000673	Prbn.g_01620	Prat.g_00717
OG0000674	Prbn.g_01618	Prat.g_00719
OG0000675	Prbn.g_01617	Prat.g_00720
OG0000676	Prbn.g_01615	Prat.g_00722
OG0000677	Prbn.g_01614	Prat.g_00723
OG0000678	Prbn.g_01612	Prat.g_00725
OG0000679	Prbn.g_01608	Prat.g_00730
OG0000680	Prbn.g_01607	Prat.g_00731
OG0000681	Prbn.g_01604	Prat.g_00734
OG0000682	Prbn.g_01603	Prat.g_00735
OG0000683	Prbn.g_01602	Prat.g_00736
OG0000684	Prbn.g_01600	Prat.g_00738
OG0000685	Prbn.g_01598	Prat.g_00740
OG0000686	Prbn.g_01597	Prat.g_00741
OG0000687	Prbn.g_01596	Prat.g_00742
OG0000688	Prbn.g_00848	Prat.g_01051
OG0000689	Prbn.g_00849	Prat.g_01050
OG0000690	Prbn.g_00850	Prat.g_01049
OG0000691	Prbn.g_00851	Prat.g_01048
OG0000692	Prbn.g_00853	Prat.g_01046
OG0000693	Prbn.g_00854	Prat.g_01045
OG0000694	Prbn.g_00855	Prat.g_01044
OG0000695	Prbn.g_01441	Prat.g_00869
OG0000696	Prbn.g_01440	Prat.g_00870
OG0000697	Prbn.g_01439	Prat.g_00871
OG0000698	Prbn.g_01436	Prat.g_00874
OG0000699	Prbn.g_01435	Prat.g_00876
OG0000700	Prbn.g_01434	Prat.g_00877
OG0000701	Prbn.g_01433	Prat.g_00878
OG0000702	Prbn.g_01431	Prat.g_00880
OG0000703	Prbn.g_01430	Prat.g_00881
OG0000704	Prbn.g_01428	Prat.g_00883
OG0000705	Prbn.g_01425	Prat.g_00889
OG0000706	Prbn.g_01424	Prat.g_00890
OG0000707	Prbn.g_01423	Prat.g_00891
OG0000708	Prbn.g_01421	Prat.g_00893
OG0000709	Prbn.g_01417	Prat.g_00897
OG0000710	Prbn.g_01414	Prat.g_00900
OG0000711	Prbn.g_01396	Prat.g_00916
OG0000712	Prbn.g_01395	Prat.g_00917
OG0000713	Prbn.g_01394	Prat.g_00918
OG0000714	Prbn.g_01393	Prat.g_00919
OG0000715	Prbn.g_01391	Prat.g_00921
OG0000716	Prbn.g_01389	Prat.g_00923
OG0000717	Prbn.g_01388	Prat.g_00924
OG0000718	Prbn.g_01384	Prat.g_00929
OG0000719	Prbn.g_01382	Prat.g_00931
OG0000720	Prbn.g_01370	Prat.g_00942
OG0000721	Prbn.g_01366	Prat.g_00946
OG0000722	Prbn.g_01365	Prat.g_00947
OG0000723	Prbn.g_01361	Prat.g_00951
OG0000724	Prbn.g_01466	Prat.g_00960
OG0000725	Prbn.g_01472	Prat.g_00966
OG0000726	Prbn.g_01473	Prat.g_00967
OG0000727	Prbn.g_01474	Prat.g_00968
OG0000728	Prbn.g_01476	Prat.g_00970
OG0000729	Prbn.g_01106	Prat.g_01214
OG0000730	Prbn.g_01147	Prat.g_01199
OG0000731	Prbn.g_00111	Prat.g_00354
OG0000732	Prbn.g_00954	Prat.g_01831
OG0000733	Prbn.g_01651	Prat.g_01560
OG0000734	Prbn.g_01173	Prat.g_01171
OG0000735	Prbn.g_01175	Prat.g_01169
OG0000736	Prbn.g_01176	Prat.g_01168
OG0000737	Prbn.g_01177	Prat.g_01167
OG0000738	Prbn.g_01181	Prat.g_01163
OG0000739	Prbn.g_01182	Prat.g_01162
OG0000740	Prbn.g_01183	Prat.g_01161
OG0000741	Prbn.g_01185	Prat.g_01159
OG0000742	Prbn.g_01188	Prat.g_01157
OG0000743	Prbn.g_01190	Prat.g_01155
OG0000744	Prbn.g_01191	Prat.g_01154
OG0000745	Prbn.g_01192	Prat.g_01153
OG0000746	Prbn.g_01194	Prat.g_01151
OG0000747	Prbn.g_01195	Prat.g_01150
OG0000748	Prbn.g_01199	Prat.g_01146
OG0000749	Prbn.g_01200	Prat.g_01145
OG0000750	Prbn.g_01201	Prat.g_01144
OG0000751	Prbn.g_01204	Prat.g_01141
OG0000752	Prbn.g_01206	Prat.g_01139
OG0000753	Prbn.g_01208	Prat.g_01136
OG0000754	Prbn.g_01211	Prat.g_01134
OG0000755	Prbn.g_00390	Prat.g_01128
OG0000756	Prbn.g_00391	Prat.g_01127
OG0000757	Prbn.g_00398	Prat.g_01121
OG0000758	Prbn.g_00399	Prat.g_01120
OG0000759	Prbn.g_00400	Prat.g_01119
OG0000760	Prbn.g_00401	Prat.g_01118
OG0000761	Prbn.g_00402	Prat.g_01117
OG0000762	Prbn.g_00403	Prat.g_01116
OG0000763	Prbn.g_00405	Prat.g_01114
OG0000764	Prbn.g_00406	Prat.g_01113
OG0000765	Prbn.g_00414	Prat.g_01104
OG0000766	Prbn.g_00415	Prat.g_01103
OG0000767	Prbn.g_00417	Prat.g_01101
OG0000768	Prbn.g_00418	Prat.g_01100
OG0000769	Prbn.g_00420	Prat.g_01098
OG0000770	Prbn.g_00483	Prat.g_00594
OG0000771	Prbn.g_00886	Prat.g_01509
OG0000772	Prbn.g_01671	Prat.g_00626
OG0000773	Prbn.g_01093	Prat.g_01240
OG0000774	Prbn.g_01091	Prat.g_01242
OG0000775	Prbn.g_01089	Prat.g_01244
OG0000776	Prbn.g_01088	Prat.g_01245
OG0000777	Prbn.g_01087	Prat.g_01246
OG0000778	Prbn.g_01086	Prat.g_01247
OG0000779	Prbn.g_01082	Prat.g_01251
OG0000780	Prbn.g_01081	Prat.g_01252
OG0000781	Prbn.g_01077	Prat.g_01255
OG0000782	Prbn.g_01076	Prat.g_01256
OG0000783	Prbn.g_01075	Prat.g_01257
OG0000784	Prbn.g_01074	Prat.g_01258
OG0000785	Prbn.g_01072	Prat.g_01260
OG0000786	Prbn.g_01069	Prat.g_01263
OG0000787	Prbn.g_01068	Prat.g_01264
OG0000788	Prbn.g_00615	Prat.g_01471
OG0000789	Prbn.g_00883	Prat.g_01455
OG0000790	Prbn.g_00155	Prat.g_01296
OG0000791	Prbn.g_00157	Prat.g_01298
OG0000792	Prbn.g_00158	Prat.g_01299
OG0000793	Prbn.g_00161	Prat.g_01302
OG0000794	Prbn.g_00162	Prat.g_01303
OG0000795	Prbn.g_00163	Prat.g_01304
OG0000796	Prbn.g_00167	Prat.g_01308
OG0000797	Prbn.g_00168	Prat.g_01309
OG0000799	Prbn.g_00195	Prat.g_01333
OG0000800	Prbn.g_00196	Prat.g_01334
OG0000801	Prbn.g_00197	Prat.g_01335
OG0000802	Prbn.g_00199	Prat.g_01337
OG0000803	Prbn.g_00201	Prat.g_01339
OG0000804	Prbn.g_00202	Prat.g_01340
OG0000805	Prbn.g_00204	Prat.g_01342
OG0000806	Prbn.g_00206	Prat.g_01344
OG0000807	Prbn.g_00207	Prat.g_01345
OG0000808	Prbn.g_00208	Prat.g_01346
OG0000809	Prbn.g_00210	Prat.g_01350
OG0000810	Prbn.g_00211	Prat.g_01351
OG0000811	Prbn.g_00215	Prat.g_01356
OG0000812	Prbn.g_00217	Prat.g_01358
OG0000813	Prbn.g_00218	Prat.g_01359
OG0000814	Prbn.g_00220	Prat.g_01361
OG0000815	Prbn.g_00221	Prat.g_01362
OG0000816	Prbn.g_00223	Prat.g_01364
OG0000817	Prbn.g_00224	Prat.g_01365
OG0000818	Prbn.g_00229	Prat.g_01370
OG0000819	Prbn.g_00230	Prat.g_01371
OG0000820	Prbn.g_00231	Prat.g_01372
OG0000821	Prbn.g_00235	Prat.g_01378
OG0000822	Prbn.g_00236	Prat.g_01379
OG0000823	Prbn.g_00237	Prat.g_01380
OG0000824	Prbn.g_00240	Prat.g_01383
OG0000825	Prbn.g_00241	Prat.g_01384
OG0000826	Prbn.g_00242	Prat.g_01385
OG0000827	Prbn.g_00243	Prat.g_01386
OG0000828	Prbn.g_00246	Prat.g_01389
OG0000829	Prbn.g_00247	Prat.g_01390
OG0000830	Prbn.g_00248	Prat.g_01391
OG0000831	Prbn.g_00250	Prat.g_01393
OG0000832	Prbn.g_00260	Prat.g_01405
OG0000833	Prbn.g_00269	Prat.g_01414
OG0000834	Prbn.g_00270	Prat.g_01415
OG0000835	Prbn.g_00271	Prat.g_01416
OG0000836	Prbn.g_00272	Prat.g_01417
OG0000837	Prbn.g_00273	Prat.g_01418
OG0000838	Prbn.g_00275	Prat.g_01421
OG0000839	Prbn.g_00276	Prat.g_01422
OG0000840	Prbn.g_00277	Prat.g_01423
OG0000841	Prbn.g_00278	Prat.g_01424
OG0000842	Prbn.g_00279	Prat.g_01425
OG0000843	Prbn.g_00280	Prat.g_01426
OG0000844	Prbn.g_00281	Prat.g_01427
OG0000845	Prbn.g_00282	Prat.g_01428
OG0000846	Prbn.g_00283	Prat.g_01429
OG0000847	Prbn.g_00284	Prat.g_01430
OG0000848	Prbn.g_00285	Prat.g_01431
OG0000849	Prbn.g_00286	Prat.g_01432
OG0000850	Prbn.g_00288	Prat.g_01434
OG0000851	Prbn.g_00289	Prat.g_01435
OG0000852	Prbn.g_00904	Prat.g_01436
OG0000853	Prbn.g_00898	Prat.g_01441
OG0000854	Prbn.g_00896	Prat.g_01443
OG0000855	Prbn.g_00895	Prat.g_01444
OG0000856	Prbn.g_00486	Prat.g_01457
OG0000857	Prbn.g_01531	Prat.g_01022
OG0000858	Prbn.g_01738	Prat.g_01585
OG0000859	Prbn.g_01739	Prat.g_01586
OG0000860	Prbn.g_01747	Prat.g_01594
OG0000861	Prbn.g_01748	Prat.g_01595
OG0000862	Prbn.g_01749	Prat.g_01596
OG0000863	Prbn.g_01751	Prat.g_01598
OG0000864	Prbn.g_01752	Prat.g_01599
OG0000865	Prbn.g_01753	Prat.g_01600
OG0000866	Prbn.g_01754	Prat.g_01601
OG0000867	Prbn.g_01755	Prat.g_01602
OG0000868	Prbn.g_01757	Prat.g_01603
OG0000869	Prbn.g_01760	Prat.g_01606
OG0000870	Prbn.g_01765	Prat.g_01611
OG0000871	Prbn.g_01766	Prat.g_01612
OG0000872	Prbn.g_01767	Prat.g_01613
OG0000873	Prbn.g_01771	Prat.g_01616
OG0000874	Prbn.g_01774	Prat.g_01619
OG0000875	Prbn.g_01775	Prat.g_01621
OG0000876	Prbn.g_01776	Prat.g_01622
OG0000877	Prbn.g_01778	Prat.g_01624
OG0000878	Prbn.g_01779	Prat.g_01625
OG0000879	Prbn.g_01780	Prat.g_01626
OG0000880	Prbn.g_01781	Prat.g_01627
OG0000881	Prbn.g_01785	Prat.g_01631
OG0000882	Prbn.g_01790	Prat.g_01636
OG0000883	Prbn.g_01792	Prat.g_01639
OG0000884	Prbn.g_01794	Prat.g_01641
OG0000885	Prbn.g_01795	Prat.g_01642
OG0000886	Prbn.g_01796	Prat.g_01643
OG0000887	Prbn.g_01797	Prat.g_01644
OG0000888	Prbn.g_01799	Prat.g_01646
OG0000889	Prbn.g_01801	Prat.g_01648
OG0000890	Prbn.g_01802	Prat.g_01649
OG0000891	Prbn.g_01803	Prat.g_01650
OG0000892	Prbn.g_01805	Prat.g_01652
OG0000893	Prbn.g_01809	Prat.g_01655
OG0000894	Prbn.g_01812	Prat.g_01658
OG0000895	Prbn.g_01816	Prat.g_01662
OG0000896	Prbn.g_01817	Prat.g_01663
OG0000897	Prbn.g_01819	Prat.g_01665
OG0000898	Prbn.g_01820	Prat.g_01666
OG0000899	Prbn.g_01821	Prat.g_01667
OG0000900	Prbn.g_01822	Prat.g_01668
OG0000901	Prbn.g_01825	Prat.g_01671
OG0000902	Prbn.g_01827	Prat.g_01673
OG0000903	Prbn.g_01831	Prat.g_01677
OG0000904	Prbn.g_01835	Prat.g_01682
OG0000905	Prbn.g_01829	Prat.g_01675
OG0000906	Prbn.g_01828	Prat.g_01674
OG0000907	Prbn.g_01838	Prat.g_01684
OG0000908	Prbn.g_01841	Prat.g_01687
OG0000909	Prbn.g_01842	Prat.g_01688
OG0000910	Prbn.g_01843	Prat.g_01689
OG0000911	Prbn.g_01845	Prat.g_01691
OG0000912	Prbn.g_01846	Prat.g_01692
OG0000913	Prbn.g_01847	Prat.g_01693
OG0000914	Prbn.g_01848	Prat.g_01694
OG0000915	Prbn.g_01849	Prat.g_01695
OG0000916	Prbn.g_01850	Prat.g_01696
OG0000917	Prbn.g_01851	Prat.g_01697
OG0000918	Prbn.g_01852	Prat.g_01698
OG0000919	Prbn.g_01853	Prat.g_01699
OG0000920	Prbn.g_01854	Prat.g_01700
OG0000921	Prbn.g_01855	Prat.g_01701
OG0000922	Prbn.g_01856	Prat.g_01702
OG0000923	Prbn.g_01860	Prat.g_01706
OG0000924	Prbn.g_01861	Prat.g_01707
OG0000925	Prbn.g_01862	Prat.g_01708
OG0000926	Prbn.g_01863	Prat.g_01709
OG0000927	Prbn.g_01865	Prat.g_01711
OG0000928	Prbn.g_01866	Prat.g_01712
OG0000929	Prbn.g_01867	Prat.g_01713
OG0000930	Prbn.g_01868	Prat.g_01714
OG0000931	Prbn.g_01869	Prat.g_01715
OG0000932	Prbn.g_01870	Prat.g_01327
OG0000933	Prbn.g_01874	Prat.g_01719
OG0000934	Prbn.g_01876	Prat.g_01721
OG0000935	Prbn.g_01877	Prat.g_01722
OG0000936	Prbn.g_01878	Prat.g_01723
OG0000937	Prbn.g_01879	Prat.g_01724
OG0000938	Prbn.g_01882	Prat.g_01727
OG0000939	Prbn.g_01883	Prat.g_01728
OG0000940	Prbn.g_01890	Prat.g_01735
OG0000941	Prbn.g_01892	Prat.g_01737
OG0000942	Prbn.g_01894	Prat.g_01739
OG0000943	Prbn.g_01895	Prat.g_01740
OG0000944	Prbn.g_01897	Prat.g_01742
OG0000945	Prbn.g_01898	Prat.g_01744
OG0000946	Prbn.g_01903	Prat.g_01748
OG0000947	Prbn.g_01905	Prat.g_01750
OG0000948	Prbn.g_01906	Prat.g_01751
OG0000949	Prbn.g_01909	Prat.g_01754
OG0000950	Prbn.g_01916	Prat.g_01760
OG0000951	Prbn.g_01920	Prat.g_01764
OG0000952	Prbn.g_01015	Prat.g_01768
OG0000953	Prbn.g_01011	Prat.g_01772
OG0000954	Prbn.g_01007	Prat.g_01777
OG0000955	Prbn.g_01006	Prat.g_01778
OG0000956	Prbn.g_01004	Prat.g_01780
OG0000957	Prbn.g_00998	Prat.g_01786
OG0000958	Prbn.g_00997	Prat.g_01787
OG0000959	Prbn.g_00993	Prat.g_01791
OG0000960	Prbn.g_00992	Prat.g_01792
OG0000961	Prbn.g_00989	Prat.g_01795
OG0000962	Prbn.g_00987	Prat.g_01797
OG0000963	Prbn.g_00983	Prat.g_01801
OG0000964	Prbn.g_00982	Prat.g_01802
OG0000965	Prbn.g_00981	Prat.g_01803
OG0000966	Prbn.g_00975	Prat.g_01809
OG0000967	Prbn.g_00971	Prat.g_01813
OG0000968	Prbn.g_00969	Prat.g_01815
OG0000969	Prbn.g_00968	Prat.g_01816
OG0000970	Prbn.g_00967	Prat.g_01817
OG0000971	Prbn.g_00966	Prat.g_01818
OG0000972	Prbn.g_00965	Prat.g_01819
OG0000973	Prbn.g_00964	Prat.g_01820
OG0000974	Prbn.g_00963	Prat.g_01821
OG0000975	Prbn.g_00962	Prat.g_01822
OG0000976	Prbn.g_00961	Prat.g_01823
OG0000977	Prbn.g_00960	Prat.g_01824
OG0000978	Prbn.g_00959	Prat.g_01825
OG0000979	Prbn.g_00957	Prat.g_01828
OG0000980	Prbn.g_00955	Prat.g_01830
OG0000981	Prbn.g_00952	Prat.g_01833
OG0000982	Prbn.g_00950	Prat.g_01835
OG0000983	Prbn.g_00949	Prat.g_01836
OG0000984	Prbn.g_00948	Prat.g_01837
OG0000985	Prbn.g_00945	Prat.g_01840
OG0000986	Prbn.g_00943	Prat.g_01842
OG0000987	Prbn.g_00942	Prat.g_01843
OG0000988	Prbn.g_00939	Prat.g_01846
OG0000989	Prbn.g_00935	Prat.g_01850
OG0000990	Prbn.g_00931	Prat.g_01856
OG0000991	Prbn.g_00930	Prat.g_01857
OG0000992	Prbn.g_00927	Prat.g_01860
OG0000993	Prbn.g_00926	Prat.g_01861
OG0000994	Prbn.g_00925	Prat.g_01862
OG0000995	Prbn.g_00921	Prat.g_01866
OG0000996	Prbn.g_00920	Prat.g_01867
OG0000997	Prbn.g_00917	Prat.g_01869
OG0000998	Prbn.g_00915	Prat.g_01871
OG0000999	Prbn.g_00914	Prat.g_01872
OG0001000	Prbn.g_00911	Prat.g_01875
OG0001001	Prbn.g_00908	Prat.g_01879
OG0001002	Prbn.g_00291	Prat.g_01884
OG0001003	Prbn.g_00292	Prat.g_01885
OG0001004	Prbn.g_00293	Prat.g_01886
OG0001005	Prbn.g_00294	Prat.g_01887
OG0001006	Prbn.g_00298	Prat.g_01891
OG0001007	Prbn.g_00300	Prat.g_01893
OG0001008	Prbn.g_00676	Prat.g_00397
OG0001009	Prbn.g_00755	Prat.g_00028
OG0001010	Prbn.g_00754	Prat.g_00029
OG0001011	Prbn.g_00752	Prat.g_00031
OG0001012	Prbn.g_00738	Prat.g_00046
OG0001013	Prbn.g_00731	Prat.g_00053
OG0001014	Prbn.g_00728	Prat.g_00056
OG0001015	Prbn.g_00726	Prat.g_00057
OG0001016	Prbn.g_00704	Prat.g_00070
OG0001017	Prbn.g_01343	Prat.g_00074
OG0001018	Prbn.g_01341	Prat.g_00076
OG0001019	Prbn.g_01332	Prat.g_00087
OG0001020	Prbn.g_01331	Prat.g_00088
OG0001021	Prbn.g_01330	Prat.g_00089
OG0001022	Prbn.g_01327	Prat.g_00091
OG0001023	Prbn.g_01326	Prat.g_00092
OG0001024	Prbn.g_01322	Prat.g_00095
OG0001025	Prbn.g_01315	Prat.g_00102
OG0001026	Prbn.g_01306	Prat.g_00110
OG0001027	Prbn.g_01305	Prat.g_00111
OG0001028	Prbn.g_01303	Prat.g_00113
OG0001029	Prbn.g_01302	Prat.g_00114
OG0001030	Prbn.g_01286	Prat.g_00130
OG0001031	Prbn.g_00367	Prat.g_00188
OG0001032	Prbn.g_00366	Prat.g_00189
OG0001033	Prbn.g_00345	Prat.g_00210
OG0001034	Prbn.g_00314	Prat.g_00241
OG0001035	Prbn.g_00021	Prat.g_00261
OG0001036	Prbn.g_00025	Prat.g_00266
OG0001037	Prbn.g_00026	Prat.g_00267
OG0001038	Prbn.g_00045	Prat.g_00285
OG0001039	Prbn.g_00048	Prat.g_00288
OG0001040	Prbn.g_00050	Prat.g_00291
OG0001041	Prbn.g_00055	Prat.g_00295
OG0001042	Prbn.g_00072	Prat.g_00312
OG0001043	Prbn.g_00073	Prat.g_00313
OG0001044	Prbn.g_00104	Prat.g_00347
OG0001045	Prbn.g_00113	Prat.g_00356
OG0001046	Prbn.g_01697	Prat.g_01469
OG0001047	Prbn.g_00674	Prat.g_00399
OG0001048	Prbn.g_00673	Prat.g_00400
OG0001049	Prbn.g_00671	Prat.g_00403
OG0001050	Prbn.g_00670	Prat.g_00404
OG0001051	Prbn.g_00669	Prat.g_00405
OG0001052	Prbn.g_00643	Prat.g_00430
OG0001053	Prbn.g_00631	Prat.g_00443
OG0001054	Prbn.g_00616	Prat.g_00459
OG0001055	Prbn.g_00597	Prat.g_00480
OG0001056	Prbn.g_00580	Prat.g_00498
OG0001057	Prbn.g_00575	Prat.g_00502
OG0001058	Prbn.g_00567	Prat.g_00510
OG0001059	Prbn.g_00563	Prat.g_00515
OG0001060	Prbn.g_00557	Prat.g_00522
OG0001061	Prbn.g_00542	Prat.g_00538
OG0001062	Prbn.g_00540	Prat.g_00540
OG0001063	Prbn.g_00538	Prat.g_00542
OG0001064	Prbn.g_00537	Prat.g_00543
OG0001065	Prbn.g_00536	Prat.g_00544
OG0001066	Prbn.g_00535	Prat.g_00545
OG0001067	Prbn.g_00534	Prat.g_00546
OG0001068	Prbn.g_00533	Prat.g_00547
OG0001069	Prbn.g_00532	Prat.g_00548
OG0001070	Prbn.g_00528	Prat.g_00550
OG0001071	Prbn.g_00527	Prat.g_00551
OG0001072	Prbn.g_00525	Prat.g_00552
OG0001073	Prbn.g_00511	Prat.g_00566
OG0001074	Prbn.g_00499	Prat.g_00579
OG0001075	Prbn.g_00498	Prat.g_00580
OG0001076	Prbn.g_00491	Prat.g_00587
OG0001077	Prbn.g_00485	Prat.g_00592
OG0001078	Prbn.g_00427	Prat.g_01089
OG0001079	Prbn.g_00439	Prat.g_01077
OG0001080	Prbn.g_00445	Prat.g_01071
OG0001081	Prbn.g_00447	Prat.g_01069
OG0001082	Prbn.g_00448	Prat.g_01068
OG0001083	Prbn.g_00836	Prat.g_01063
OG0001084	Prbn.g_00837	Prat.g_01062
OG0001085	Prbn.g_01594	Prat.g_00744
OG0001086	Prbn.g_01593	Prat.g_00745
OG0001087	Prbn.g_01575	Prat.g_00762
OG0001088	Prbn.g_01574	Prat.g_00763
OG0001089	Prbn.g_01563	Prat.g_00774
OG0001090	Prbn.g_01553	Prat.g_00789
OG0001091	Prbn.g_00857	Prat.g_00791
OG0001092	Prbn.g_00858	Prat.g_00792
OG0001093	Prbn.g_00863	Prat.g_00800
OG0001094	Prbn.g_00856	Prat.g_01043
OG0001095	Prbn.g_01533	Prat.g_01024
OG0001096	Prbn.g_01519	Prat.g_01010
OG0001097	Prbn.g_01499	Prat.g_00993
OG0001098	Prbn.g_01480	Prat.g_00974
OG0001099	Prbn.g_01925	Prat.g_00699
OG0001100	Prbn.g_01630	Prat.g_00707
OG0001101	Prbn.g_01627	Prat.g_00709
OG0001102	Prbn.g_01624	Prat.g_00712
OG0001103	Prbn.g_01622	Prat.g_00715
OG0001104	Prbn.g_01599	Prat.g_00739
