Orthogroup	Prbn	Syai
OG0000554	Prbn.g_00582	Syai.g_00708
OG0000555	Prbn.g_00574	Syai.g_00725
OG0000556	Prbn.g_00572	Syai.g_00728
OG0000557	Prbn.g_00571	Syai.g_00730
OG0000558	Prbn.g_00569	Syai.g_00732
OG0000559	Prbn.g_00565	Syai.g_00736
OG0000560	Prbn.g_00562	Syai.g_00739
OG0000561	Prbn.g_00561	Syai.g_00740
OG0000562	Prbn.g_00560	Syai.g_00741
OG0000563	Prbn.g_00559	Syai.g_00742
OG0000564	Prbn.g_00558	Syai.g_00743
OG0000565	Prbn.g_00556	Syai.g_00746
OG0000566	Prbn.g_00552	Syai.g_00750
OG0000567	Prbn.g_00548	Syai.g_00754
OG0000568	Prbn.g_00547	Syai.g_00758
OG0000569	Prbn.g_00546	Syai.g_00759
OG0000570	Prbn.g_00545	Syai.g_00760
OG0000571	Prbn.g_00543	Syai.g_00764
OG0000572	Prbn.g_00529	Syai.g_00782
OG0000573	Prbn.g_00523	Syai.g_00790
OG0000574	Prbn.g_00522	Syai.g_00796
OG0000575	Prbn.g_00518	Syai.g_00800
OG0000576	Prbn.g_00516	Syai.g_00802
OG0000577	Prbn.g_00515	Syai.g_00803
OG0000578	Prbn.g_00514	Syai.g_00804
OG0000579	Prbn.g_00513	Syai.g_00805
OG0000580	Prbn.g_00512	Syai.g_00806
OG0000581	Prbn.g_00509	Syai.g_00812
OG0000582	Prbn.g_00506	Syai.g_01042
OG0000583	Prbn.g_00505	Syai.g_01043
OG0000584	Prbn.g_00504	Syai.g_01044
OG0000585	Prbn.g_00502	Syai.g_01046
OG0000586	Prbn.g_00501	Syai.g_01047
OG0000587	Prbn.g_00500	Syai.g_01049
OG0000588	Prbn.g_00496	Syai.g_01063
OG0000589	Prbn.g_00494	Syai.g_01066
OG0000590	Prbn.g_00493	Syai.g_01067
OG0000591	Prbn.g_00489	Syai.g_01075
OG0000592	Prbn.g_00488	Syai.g_01076
OG0000593	Prbn.g_00423	Syai.g_01100
OG0000594	Prbn.g_00424	Syai.g_01101
OG0000595	Prbn.g_00425	Syai.g_01102
OG0000596	Prbn.g_00429	Syai.g_01107
OG0000597	Prbn.g_00432	Syai.g_01110
OG0000598	Prbn.g_00433	Syai.g_01111
OG0000599	Prbn.g_00436	Syai.g_01114
OG0000600	Prbn.g_00437	Syai.g_01115
OG0000601	Prbn.g_00438	Syai.g_01116
OG0000602	Prbn.g_00440	Syai.g_01121
OG0000603	Prbn.g_00441	Syai.g_01122
OG0000604	Prbn.g_00442	Syai.g_01125
OG0000605	Prbn.g_00443	Syai.g_01609
OG0000606	Prbn.g_00446	Syai.g_01221
OG0000607	Prbn.g_00449	Syai.g_01224
OG0000608	Prbn.g_00450	Syai.g_01225
OG0000609	Prbn.g_00834	Syai.g_01227
OG0000610	Prbn.g_00840	Syai.g_01234
OG0000611	Prbn.g_00843	Syai.g_01237
OG0000612	Prbn.g_00844	Syai.g_01238
OG0000613	Prbn.g_01591	Syai.g_00196
OG0000614	Prbn.g_01570	Syai.g_01981
OG0000615	Prbn.g_01559	Syai.g_01286
OG0000616	Prbn.g_00905	Syai.g_02914
OG0000617	Prbn.g_00860	Syai.g_01393
OG0000618	Prbn.g_00861	Syai.g_01394
OG0000619	Prbn.g_00862	Syai.g_01395
OG0000620	Prbn.g_01947	Syai.g_01402
OG0000621	Prbn.g_01948	Syai.g_01403
OG0000622	Prbn.g_01949	Syai.g_01404
OG0000623	Prbn.g_01950	Syai.g_01405
OG0000624	Prbn.g_01952	Syai.g_01407
OG0000625	Prbn.g_01345	Syai.g_01408
OG0000626	Prbn.g_01346	Syai.g_01409
OG0000627	Prbn.g_01347	Syai.g_01575
OG0000628	Prbn.g_01348	Syai.g_01573
OG0000629	Prbn.g_01349	Syai.g_01570
OG0000630	Prbn.g_01352	Syai.g_01566
OG0000631	Prbn.g_01445	Syai.g_01557
OG0000632	Prbn.g_01444	Syai.g_01556
OG0000633	Prbn.g_01443	Syai.g_01555
OG0000634	Prbn.g_01550	Syai.g_01317
OG0000635	Prbn.g_01549	Syai.g_01318
OG0000636	Prbn.g_01547	Syai.g_01320
OG0000637	Prbn.g_01545	Syai.g_01322
OG0000638	Prbn.g_01544	Syai.g_01323
OG0000639	Prbn.g_01543	Syai.g_01324
OG0000640	Prbn.g_01542	Syai.g_01325
OG0000641	Prbn.g_01538	Syai.g_01329
OG0000642	Prbn.g_01537	Syai.g_01330
OG0000643	Prbn.g_01536	Syai.g_01349
OG0000644	Prbn.g_01535	Syai.g_01350
OG0000645	Prbn.g_01534	Syai.g_01352
OG0000646	Prbn.g_01532	Syai.g_01355
OG0000647	Prbn.g_01530	Syai.g_01357
OG0000648	Prbn.g_01528	Syai.g_01362
OG0000649	Prbn.g_01527	Syai.g_01363
OG0000650	Prbn.g_01526	Syai.g_01364
OG0000651	Prbn.g_01525	Syai.g_01365
OG0000652	Prbn.g_01524	Syai.g_01366
OG0000653	Prbn.g_01522	Syai.g_01368
OG0000654	Prbn.g_01521	Syai.g_01369
OG0000655	Prbn.g_01520	Syai.g_01370
OG0000656	Prbn.g_01517	Syai.g_01373
OG0000657	Prbn.g_01509	Syai.g_02045
OG0000658	Prbn.g_01507	Syai.g_02049
OG0000659	Prbn.g_01506	Syai.g_02050
OG0000660	Prbn.g_01502	Syai.g_02054
OG0000661	Prbn.g_01500	Syai.g_02056
OG0000662	Prbn.g_01498	Syai.g_02058
OG0000663	Prbn.g_01496	Syai.g_02061
OG0000664	Prbn.g_01495	Syai.g_02062
OG0000665	Prbn.g_01489	Syai.g_02431
OG0000666	Prbn.g_01488	Syai.g_01610
OG0000667	Prbn.g_01484	Syai.g_01724
OG0000668	Prbn.g_01930	Syai.g_01436
OG0000669	Prbn.g_01632	Syai.g_01251
OG0000670	Prbn.g_01629	Syai.g_00561
OG0000671	Prbn.g_01626	Syai.g_01255
OG0000672	Prbn.g_01623	Syai.g_01259
OG0000673	Prbn.g_01620	Syai.g_01262
OG0000674	Prbn.g_01618	Syai.g_01264
OG0000675	Prbn.g_01617	Syai.g_01265
OG0000676	Prbn.g_01615	Syai.g_01275
OG0000677	Prbn.g_01614	Syai.g_01276
OG0000678	Prbn.g_01612	Syai.g_01279
OG0000679	Prbn.g_01608	Syai.g_01288
OG0000680	Prbn.g_01607	Syai.g_01289
OG0000681	Prbn.g_01604	Syai.g_01292
OG0000682	Prbn.g_01603	Syai.g_01293
OG0000683	Prbn.g_01602	Syai.g_01294
OG0000684	Prbn.g_01600	Syai.g_01299
OG0000685	Prbn.g_01598	Syai.g_01301
OG0000686	Prbn.g_01597	Syai.g_01302
OG0000687	Prbn.g_01596	Syai.g_01303
OG0000688	Prbn.g_00848	Syai.g_01307
OG0000689	Prbn.g_00849	Syai.g_01309
OG0000690	Prbn.g_00850	Syai.g_01310
OG0000691	Prbn.g_00851	Syai.g_01311
OG0000692	Prbn.g_00853	Syai.g_01312
OG0000693	Prbn.g_00854	Syai.g_01313
OG0000694	Prbn.g_00855	Syai.g_01314
OG0000695	Prbn.g_01441	Syai.g_01553
OG0000696	Prbn.g_01440	Syai.g_01552
OG0000697	Prbn.g_01439	Syai.g_01550
OG0000698	Prbn.g_01436	Syai.g_01547
OG0000699	Prbn.g_01435	Syai.g_01545
OG0000700	Prbn.g_01434	Syai.g_01544
OG0000701	Prbn.g_01433	Syai.g_01543
OG0000702	Prbn.g_01431	Syai.g_01521
OG0000703	Prbn.g_01430	Syai.g_01520
OG0000704	Prbn.g_01428	Syai.g_01518
OG0000705	Prbn.g_01425	Syai.g_01511
OG0000706	Prbn.g_01424	Syai.g_01510
OG0000707	Prbn.g_01423	Syai.g_01509
OG0000708	Prbn.g_01421	Syai.g_01506
OG0000709	Prbn.g_01417	Syai.g_01497
OG0000710	Prbn.g_01414	Syai.g_01487
OG0000711	Prbn.g_01396	Syai.g_01456
OG0000712	Prbn.g_01395	Syai.g_01454
OG0000713	Prbn.g_01394	Syai.g_01453
OG0000714	Prbn.g_01393	Syai.g_01451
OG0000715	Prbn.g_01391	Syai.g_01449
OG0000716	Prbn.g_01389	Syai.g_01445
OG0000717	Prbn.g_01388	Syai.g_01444
OG0000718	Prbn.g_01384	Syai.g_01440
OG0000719	Prbn.g_01382	Syai.g_01438
OG0000720	Prbn.g_01370	Syai.g_01425
OG0000721	Prbn.g_01366	Syai.g_01423
OG0000722	Prbn.g_01365	Syai.g_01422
OG0000723	Prbn.g_01361	Syai.g_01411
OG0000724	Prbn.g_01466	Syai.g_02013
OG0000725	Prbn.g_01472	Syai.g_02004
OG0000726	Prbn.g_01473	Syai.g_02003
OG0000727	Prbn.g_01474	Syai.g_02002
OG0000728	Prbn.g_01476	Syai.g_02000
OG0000729	Prbn.g_01106	Syai.g_00097
OG0000730	Prbn.g_01147	Syai.g_00483
OG0000731	Prbn.g_00111	Syai.g_00495
OG0000732	Prbn.g_00954	Syai.g_00058
OG0000733	Prbn.g_01651	Syai.g_02805
OG0000734	Prbn.g_01173	Syai.g_02548
OG0000735	Prbn.g_01175	Syai.g_02159
OG0000736	Prbn.g_01176	Syai.g_02158
OG0000737	Prbn.g_01177	Syai.g_02157
OG0000738	Prbn.g_01181	Syai.g_02152
OG0000739	Prbn.g_01182	Syai.g_02151
OG0000740	Prbn.g_01183	Syai.g_02150
OG0000741	Prbn.g_01185	Syai.g_02147
OG0000742	Prbn.g_01188	Syai.g_02145
OG0000743	Prbn.g_01190	Syai.g_02143
OG0000744	Prbn.g_01191	Syai.g_02142
OG0000745	Prbn.g_01192	Syai.g_02140
OG0000746	Prbn.g_01194	Syai.g_02138
OG0000747	Prbn.g_01195	Syai.g_02137
OG0000748	Prbn.g_01199	Syai.g_02125
OG0000749	Prbn.g_01200	Syai.g_02123
OG0000750	Prbn.g_01201	Syai.g_02122
OG0000751	Prbn.g_01204	Syai.g_02116
OG0000752	Prbn.g_01206	Syai.g_02114
OG0000753	Prbn.g_01208	Syai.g_02111
OG0000754	Prbn.g_01211	Syai.g_01750
OG0000755	Prbn.g_00390	Syai.g_01760
OG0000756	Prbn.g_00391	Syai.g_01761
OG0000757	Prbn.g_00398	Syai.g_01769
OG0000758	Prbn.g_00399	Syai.g_01770
OG0000759	Prbn.g_00400	Syai.g_01771
OG0000760	Prbn.g_00401	Syai.g_01772
OG0000761	Prbn.g_00402	Syai.g_01775
OG0000762	Prbn.g_00403	Syai.g_01777
OG0000763	Prbn.g_00405	Syai.g_01779
OG0000764	Prbn.g_00406	Syai.g_01780
OG0000765	Prbn.g_00414	Syai.g_01797
OG0000766	Prbn.g_00415	Syai.g_01798
OG0000767	Prbn.g_00417	Syai.g_01800
OG0000768	Prbn.g_00418	Syai.g_01801
OG0000769	Prbn.g_00420	Syai.g_01803
OG0000770	Prbn.g_00483	Syai.g_01822
OG0000771	Prbn.g_00886	Syai.g_02019
OG0000772	Prbn.g_01671	Syai.g_01639
OG0000773	Prbn.g_01093	Syai.g_02164
OG0000774	Prbn.g_01091	Syai.g_02168
OG0000775	Prbn.g_01089	Syai.g_02172
OG0000776	Prbn.g_01088	Syai.g_02173
OG0000777	Prbn.g_01087	Syai.g_02174
OG0000778	Prbn.g_01086	Syai.g_02175
OG0000779	Prbn.g_01082	Syai.g_02181
OG0000780	Prbn.g_01081	Syai.g_02184
OG0000781	Prbn.g_01077	Syai.g_02188
OG0000782	Prbn.g_01076	Syai.g_02189
OG0000783	Prbn.g_01075	Syai.g_02190
OG0000784	Prbn.g_01074	Syai.g_02191
OG0000785	Prbn.g_01072	Syai.g_02193
OG0000786	Prbn.g_01069	Syai.g_00816
OG0000787	Prbn.g_01068	Syai.g_00815
OG0000788	Prbn.g_00615	Syai.g_01117
OG0000789	Prbn.g_00883	Syai.g_01596
OG0000790	Prbn.g_00155	Syai.g_00623
OG0000791	Prbn.g_00157	Syai.g_00621
OG0000792	Prbn.g_00158	Syai.g_00620
OG0000793	Prbn.g_00161	Syai.g_00615
OG0000794	Prbn.g_00162	Syai.g_00614
OG0000795	Prbn.g_00163	Syai.g_00613
OG0000796	Prbn.g_00167	Syai.g_00609
OG0000797	Prbn.g_00168	Syai.g_00608
OG0000799	Prbn.g_00195	Syai.g_00996
OG0000800	Prbn.g_00196	Syai.g_00993
OG0000801	Prbn.g_00197	Syai.g_00992
OG0000802	Prbn.g_00199	Syai.g_00988
OG0000803	Prbn.g_00201	Syai.g_00983
OG0000804	Prbn.g_00202	Syai.g_00980
OG0000805	Prbn.g_00204	Syai.g_00965
OG0000806	Prbn.g_00206	Syai.g_00963
OG0000807	Prbn.g_00207	Syai.g_00961
OG0000808	Prbn.g_00208	Syai.g_00960
OG0000809	Prbn.g_00210	Syai.g_00957
OG0000810	Prbn.g_00211	Syai.g_00956
OG0000811	Prbn.g_00215	Syai.g_00950
OG0000812	Prbn.g_00217	Syai.g_00948
OG0000813	Prbn.g_00218	Syai.g_00947
OG0000814	Prbn.g_00220	Syai.g_00945
OG0000815	Prbn.g_00221	Syai.g_00944
OG0000816	Prbn.g_00223	Syai.g_00942
OG0000817	Prbn.g_00224	Syai.g_00941
OG0000818	Prbn.g_00229	Syai.g_00935
OG0000819	Prbn.g_00230	Syai.g_00934
OG0000820	Prbn.g_00231	Syai.g_00933
OG0000821	Prbn.g_00235	Syai.g_00916
OG0000822	Prbn.g_00236	Syai.g_00914
OG0000823	Prbn.g_00237	Syai.g_00913
OG0000824	Prbn.g_00240	Syai.g_00907
OG0000825	Prbn.g_00241	Syai.g_00906
OG0000826	Prbn.g_00242	Syai.g_00905
OG0000827	Prbn.g_00243	Syai.g_00904
OG0000828	Prbn.g_00246	Syai.g_00900
OG0000829	Prbn.g_00247	Syai.g_00899
OG0000830	Prbn.g_00248	Syai.g_00898
OG0000831	Prbn.g_00250	Syai.g_00896
OG0000832	Prbn.g_00260	Syai.g_02296
OG0000833	Prbn.g_00269	Syai.g_02305
OG0000834	Prbn.g_00270	Syai.g_02307
OG0000835	Prbn.g_00271	Syai.g_02308
OG0000836	Prbn.g_00272	Syai.g_02312
OG0000837	Prbn.g_00273	Syai.g_02313
OG0000838	Prbn.g_00275	Syai.g_02323
OG0000839	Prbn.g_00276	Syai.g_02324
OG0000840	Prbn.g_00277	Syai.g_02325
OG0000841	Prbn.g_00278	Syai.g_02326
OG0000842	Prbn.g_00279	Syai.g_02327
OG0000843	Prbn.g_00280	Syai.g_02328
OG0000844	Prbn.g_00281	Syai.g_02330
OG0000845	Prbn.g_00282	Syai.g_02331
OG0000846	Prbn.g_00283	Syai.g_02332
OG0000847	Prbn.g_00284	Syai.g_02333
OG0000848	Prbn.g_00285	Syai.g_02335
OG0000849	Prbn.g_00286	Syai.g_02336
OG0000850	Prbn.g_00288	Syai.g_02339
OG0000851	Prbn.g_00289	Syai.g_02352
OG0000852	Prbn.g_00904	Syai.g_02353
OG0000853	Prbn.g_00898	Syai.g_02357
OG0000854	Prbn.g_00896	Syai.g_02359
OG0000855	Prbn.g_00895	Syai.g_02360
OG0000856	Prbn.g_00486	Syai.g_01078
OG0000857	Prbn.g_01531	Syai.g_01356
OG0000858	Prbn.g_01738	Syai.g_02366
OG0000859	Prbn.g_01739	Syai.g_02367
OG0000860	Prbn.g_01747	Syai.g_02380
OG0000861	Prbn.g_01748	Syai.g_02381
OG0000862	Prbn.g_01749	Syai.g_02382
OG0000863	Prbn.g_01751	Syai.g_02385
OG0000864	Prbn.g_01752	Syai.g_02386
OG0000865	Prbn.g_01753	Syai.g_02387
OG0000866	Prbn.g_01754	Syai.g_02388
OG0000867	Prbn.g_01755	Syai.g_02389
OG0000868	Prbn.g_01757	Syai.g_02392
OG0000869	Prbn.g_01760	Syai.g_02396
OG0000870	Prbn.g_01765	Syai.g_02401
OG0000871	Prbn.g_01766	Syai.g_02402
OG0000872	Prbn.g_01767	Syai.g_02409
OG0000873	Prbn.g_01771	Syai.g_02412
OG0000874	Prbn.g_01774	Syai.g_02408
OG0000875	Prbn.g_01775	Syai.g_02416
OG0000876	Prbn.g_01776	Syai.g_02243
OG0000877	Prbn.g_01778	Syai.g_02250
OG0000878	Prbn.g_01779	Syai.g_02251
OG0000879	Prbn.g_01780	Syai.g_02252
OG0000880	Prbn.g_01781	Syai.g_02253
OG0000881	Prbn.g_01785	Syai.g_02257
OG0000882	Prbn.g_01790	Syai.g_02262
OG0000883	Prbn.g_01792	Syai.g_02264
OG0000884	Prbn.g_01794	Syai.g_02266
OG0000885	Prbn.g_01795	Syai.g_02267
OG0000886	Prbn.g_01796	Syai.g_02268
OG0000887	Prbn.g_01797	Syai.g_02269
OG0000888	Prbn.g_01799	Syai.g_02271
OG0000889	Prbn.g_01801	Syai.g_02273
OG0000890	Prbn.g_01802	Syai.g_02279
OG0000891	Prbn.g_01803	Syai.g_02280
OG0000892	Prbn.g_01805	Syai.g_02282
OG0000893	Prbn.g_01809	Syai.g_00318
OG0000894	Prbn.g_01812	Syai.g_00321
OG0000895	Prbn.g_01816	Syai.g_00325
OG0000896	Prbn.g_01817	Syai.g_00326
OG0000897	Prbn.g_01819	Syai.g_00328
OG0000898	Prbn.g_01820	Syai.g_00329
OG0000899	Prbn.g_01821	Syai.g_00330
OG0000900	Prbn.g_01822	Syai.g_00331
OG0000901	Prbn.g_01825	Syai.g_00336
OG0000902	Prbn.g_01827	Syai.g_00338
OG0000903	Prbn.g_01831	Syai.g_00353
OG0000904	Prbn.g_01835	Syai.g_00348
OG0000905	Prbn.g_01829	Syai.g_00342
OG0000906	Prbn.g_01828	Syai.g_00340
OG0000907	Prbn.g_01838	Syai.g_00358
OG0000908	Prbn.g_01841	Syai.g_00361
OG0000909	Prbn.g_01842	Syai.g_00362
OG0000910	Prbn.g_01843	Syai.g_00363
OG0000911	Prbn.g_01845	Syai.g_00365
OG0000912	Prbn.g_01846	Syai.g_00366
OG0000913	Prbn.g_01847	Syai.g_00367
OG0000914	Prbn.g_01848	Syai.g_00368
OG0000915	Prbn.g_01849	Syai.g_00370
OG0000916	Prbn.g_01850	Syai.g_00371
OG0000917	Prbn.g_01851	Syai.g_00372
OG0000918	Prbn.g_01852	Syai.g_00373
OG0000919	Prbn.g_01853	Syai.g_00374
OG0000920	Prbn.g_01854	Syai.g_00375
OG0000921	Prbn.g_01855	Syai.g_00376
OG0000922	Prbn.g_01856	Syai.g_00377
OG0000923	Prbn.g_01860	Syai.g_00381
OG0000924	Prbn.g_01861	Syai.g_00382
OG0000925	Prbn.g_01862	Syai.g_00383
OG0000926	Prbn.g_01863	Syai.g_00384
OG0000927	Prbn.g_01865	Syai.g_00386
OG0000928	Prbn.g_01866	Syai.g_00387
OG0000929	Prbn.g_01867	Syai.g_00388
OG0000930	Prbn.g_01868	Syai.g_00389
OG0000931	Prbn.g_01869	Syai.g_00390
OG0000932	Prbn.g_01870	Syai.g_00391
OG0000933	Prbn.g_01874	Syai.g_00397
OG0000934	Prbn.g_01876	Syai.g_00399
OG0000935	Prbn.g_01877	Syai.g_00400
OG0000936	Prbn.g_01878	Syai.g_00401
OG0000937	Prbn.g_01879	Syai.g_00402
OG0000938	Prbn.g_01882	Syai.g_00405
OG0000939	Prbn.g_01883	Syai.g_00406
OG0000940	Prbn.g_01890	Syai.g_00413
OG0000941	Prbn.g_01892	Syai.g_00415
OG0000942	Prbn.g_01894	Syai.g_00417
OG0000943	Prbn.g_01895	Syai.g_00418
OG0000944	Prbn.g_01897	Syai.g_00420
OG0000945	Prbn.g_01898	Syai.g_00422
OG0000946	Prbn.g_01903	Syai.g_00428
OG0000947	Prbn.g_01905	Syai.g_00431
OG0000948	Prbn.g_01906	Syai.g_00432
OG0000949	Prbn.g_01909	Syai.g_00174
OG0000950	Prbn.g_01916	Syai.g_00163
OG0000951	Prbn.g_01920	Syai.g_00158
OG0000952	Prbn.g_01015	Syai.g_00136
OG0000953	Prbn.g_01011	Syai.g_00132
OG0000954	Prbn.g_01007	Syai.g_00127
OG0000955	Prbn.g_01006	Syai.g_00126
OG0000956	Prbn.g_01004	Syai.g_00124
OG0000957	Prbn.g_00998	Syai.g_00113
OG0000958	Prbn.g_00997	Syai.g_00112
OG0000959	Prbn.g_00993	Syai.g_00108
OG0000960	Prbn.g_00992	Syai.g_00107
OG0000961	Prbn.g_00989	Syai.g_00100
OG0000962	Prbn.g_00987	Syai.g_00098
OG0000963	Prbn.g_00983	Syai.g_00094
OG0000964	Prbn.g_00982	Syai.g_00093
OG0000965	Prbn.g_00981	Syai.g_00092
OG0000966	Prbn.g_00975	Syai.g_00082
OG0000967	Prbn.g_00971	Syai.g_00077
OG0000968	Prbn.g_00969	Syai.g_00085
OG0000969	Prbn.g_00968	Syai.g_00080
OG0000970	Prbn.g_00967	Syai.g_00079
OG0000971	Prbn.g_00966	Syai.g_00074
OG0000972	Prbn.g_00965	Syai.g_00073
OG0000973	Prbn.g_00964	Syai.g_00072
OG0000974	Prbn.g_00963	Syai.g_00071
OG0000975	Prbn.g_00962	Syai.g_00070
OG0000976	Prbn.g_00961	Syai.g_00069
OG0000977	Prbn.g_00960	Syai.g_00067
OG0000978	Prbn.g_00959	Syai.g_00065
OG0000979	Prbn.g_00957	Syai.g_00062
OG0000980	Prbn.g_00955	Syai.g_00059
OG0000981	Prbn.g_00952	Syai.g_00056
OG0000982	Prbn.g_00950	Syai.g_02777
OG0000983	Prbn.g_00949	Syai.g_02778
OG0000984	Prbn.g_00948	Syai.g_02779
OG0000985	Prbn.g_00945	Syai.g_02781
OG0000986	Prbn.g_00943	Syai.g_02784
OG0000987	Prbn.g_00942	Syai.g_02786
OG0000988	Prbn.g_00939	Syai.g_02790
OG0000989	Prbn.g_00935	Syai.g_02797
OG0000990	Prbn.g_00931	Syai.g_02825
OG0000991	Prbn.g_00930	Syai.g_02827
OG0000992	Prbn.g_00927	Syai.g_02830
OG0000993	Prbn.g_00926	Syai.g_02831
OG0000994	Prbn.g_00925	Syai.g_02834
OG0000995	Prbn.g_00921	Syai.g_02840
OG0000996	Prbn.g_00920	Syai.g_02891
OG0000997	Prbn.g_00917	Syai.g_02900
OG0000998	Prbn.g_00915	Syai.g_02902
OG0000999	Prbn.g_00914	Syai.g_02903
OG0001000	Prbn.g_00911	Syai.g_02906
OG0001001	Prbn.g_00908	Syai.g_02911
OG0001002	Prbn.g_00291	Syai.g_02918
OG0001003	Prbn.g_00292	Syai.g_02919
OG0001004	Prbn.g_00293	Syai.g_02920
OG0001005	Prbn.g_00294	Syai.g_02921
OG0001006	Prbn.g_00298	Syai.g_02931
OG0001007	Prbn.g_00300	Syai.g_02933
OG0001008	Prbn.g_00676	Syai.g_02227
OG0001009	Prbn.g_00755	Syai.g_00034
OG0001010	Prbn.g_00754	Syai.g_00035
OG0001011	Prbn.g_00752	Syai.g_00037
OG0001012	Prbn.g_00738	Syai.g_02773
OG0001013	Prbn.g_00731	Syai.g_02750
OG0001014	Prbn.g_00728	Syai.g_02726
OG0001015	Prbn.g_00726	Syai.g_02725
OG0001016	Prbn.g_00704	Syai.g_02479
OG0001017	Prbn.g_01343	Syai.g_02485
OG0001018	Prbn.g_01341	Syai.g_02487
OG0001019	Prbn.g_01332	Syai.g_02508
OG0001020	Prbn.g_01331	Syai.g_02516
OG0001021	Prbn.g_01330	Syai.g_02523
OG0001022	Prbn.g_01327	Syai.g_02528
OG0001023	Prbn.g_01326	Syai.g_02529
OG0001024	Prbn.g_01322	Syai.g_02533
OG0001025	Prbn.g_01315	Syai.g_02540
OG0001026	Prbn.g_01306	Syai.g_02550
OG0001027	Prbn.g_01305	Syai.g_02555
OG0001028	Prbn.g_01303	Syai.g_02557
OG0001029	Prbn.g_01302	Syai.g_02559
OG0001030	Prbn.g_01286	Syai.g_02580
OG0001031	Prbn.g_00367	Syai.g_02656
OG0001032	Prbn.g_00366	Syai.g_02658
OG0001033	Prbn.g_00345	Syai.g_02685
OG0001034	Prbn.g_00314	Syai.g_00537
OG0001035	Prbn.g_00021	Syai.g_00295
OG0001036	Prbn.g_00025	Syai.g_00290
OG0001037	Prbn.g_00026	Syai.g_00288
OG0001038	Prbn.g_00045	Syai.g_00261
OG0001039	Prbn.g_00048	Syai.g_00258
OG0001040	Prbn.g_00050	Syai.g_00255
OG0001041	Prbn.g_00055	Syai.g_00250
OG0001042	Prbn.g_00072	Syai.g_00225
OG0001043	Prbn.g_00073	Syai.g_00221
OG0001044	Prbn.g_00104	Syai.g_00485
OG0001045	Prbn.g_00113	Syai.g_00498
OG0001046	Prbn.g_01697	Syai.g_01471
OG0001047	Prbn.g_00674	Syai.g_02225
OG0001048	Prbn.g_00673	Syai.g_02224
OG0001049	Prbn.g_00671	Syai.g_02215
OG0001050	Prbn.g_00670	Syai.g_02214
OG0001051	Prbn.g_00669	Syai.g_02213
OG0001052	Prbn.g_00643	Syai.g_00861
OG0001053	Prbn.g_00631	Syai.g_00641
OG0001054	Prbn.g_00616	Syai.g_00658
OG0001055	Prbn.g_00597	Syai.g_00679
OG0001056	Prbn.g_00580	Syai.g_00713
OG0001057	Prbn.g_00575	Syai.g_00721
OG0001058	Prbn.g_00567	Syai.g_00734
OG0001059	Prbn.g_00563	Syai.g_00738
OG0001060	Prbn.g_00557	Syai.g_00744
OG0001061	Prbn.g_00542	Syai.g_00765
OG0001062	Prbn.g_00540	Syai.g_00767
OG0001063	Prbn.g_00538	Syai.g_00774
OG0001064	Prbn.g_00537	Syai.g_00775
OG0001065	Prbn.g_00536	Syai.g_00776
OG0001066	Prbn.g_00535	Syai.g_00777
OG0001067	Prbn.g_00534	Syai.g_00778
OG0001068	Prbn.g_00533	Syai.g_00779
OG0001069	Prbn.g_00532	Syai.g_00780
OG0001070	Prbn.g_00528	Syai.g_00783
OG0001071	Prbn.g_00527	Syai.g_00784
OG0001072	Prbn.g_00525	Syai.g_00788
OG0001073	Prbn.g_00511	Syai.g_00807
OG0001074	Prbn.g_00499	Syai.g_01051
OG0001075	Prbn.g_00498	Syai.g_01053
OG0001076	Prbn.g_00491	Syai.g_01069
OG0001077	Prbn.g_00485	Syai.g_01081
OG0001078	Prbn.g_00427	Syai.g_01105
OG0001079	Prbn.g_00439	Syai.g_01118
OG0001080	Prbn.g_00445	Syai.g_01606
OG0001081	Prbn.g_00447	Syai.g_01222
OG0001082	Prbn.g_00448	Syai.g_01223
OG0001083	Prbn.g_00836	Syai.g_01230
OG0001084	Prbn.g_00837	Syai.g_01231
OG0001085	Prbn.g_01594	Syai.g_01241
OG0001086	Prbn.g_01593	Syai.g_01243
OG0001087	Prbn.g_01575	Syai.g_01953
OG0001088	Prbn.g_01574	Syai.g_01957
OG0001089	Prbn.g_01563	Syai.g_01996
OG0001090	Prbn.g_01553	Syai.g_01387
OG0001091	Prbn.g_00857	Syai.g_01389
OG0001092	Prbn.g_00858	Syai.g_01391
OG0001093	Prbn.g_00863	Syai.g_01397
OG0001094	Prbn.g_00856	Syai.g_01315
OG0001096	Prbn.g_01519	Syai.g_01371
OG0001097	Prbn.g_01499	Syai.g_02057
OG0001098	Prbn.g_01480	Syai.g_01603
OG0001099	Prbn.g_01925	Syai.g_02558
OG0001100	Prbn.g_01630	Syai.g_01253
OG0001101	Prbn.g_01627	Syai.g_01254
OG0001102	Prbn.g_01624	Syai.g_01257
OG0001103	Prbn.g_01622	Syai.g_01260
OG0001104	Prbn.g_01599	Syai.g_01300
OG0001105	Prbn.g_01595	Syai.g_01304
OG0001106	Prbn.g_01427	Syai.g_01517
OG0001107	Prbn.g_01420	Syai.g_01505
OG0001108	Prbn.g_01416	Syai.g_01496
OG0001109	Prbn.g_01415	Syai.g_01488
OG0001110	Prbn.g_01413	Syai.g_01486
OG0001111	Prbn.g_01412	Syai.g_01484
OG0001112	Prbn.g_01411	Syai.g_01482
OG0001113	Prbn.g_01410	Syai.g_01481
OG0001114	Prbn.g_01409	Syai.g_01480
