Orthogroup	Praa	Prbn
OG0000556	Praa.g_00545	Prbn.g_00572
OG0000557	Praa.g_00546	Prbn.g_00571
OG0000558	Praa.g_00548	Prbn.g_00569
OG0000559	Praa.g_00552	Prbn.g_00565
OG0000560	Praa.g_00555	Prbn.g_00562
OG0000561	Praa.g_00556	Prbn.g_00561
OG0000562	Praa.g_00557	Prbn.g_00560
OG0000563	Praa.g_00558	Prbn.g_00559
OG0000564	Praa.g_00559	Prbn.g_00558
OG0000565	Praa.g_00562	Prbn.g_00556
OG0000566	Praa.g_00564	Prbn.g_00552
OG0000567	Praa.g_00568	Prbn.g_00548
OG0000568	Praa.g_00569	Prbn.g_00547
OG0000569	Praa.g_00570	Prbn.g_00546
OG0000570	Praa.g_00571	Prbn.g_00545
OG0000571	Praa.g_00573	Prbn.g_00543
OG0000572	Praa.g_00586	Prbn.g_00529
OG0000573	Praa.g_00592	Prbn.g_00523
OG0000574	Praa.g_00593	Prbn.g_00522
OG0000575	Praa.g_00597	Prbn.g_00518
OG0000576	Praa.g_00599	Prbn.g_00516
OG0000577	Praa.g_00600	Prbn.g_00515
OG0000578	Praa.g_00601	Prbn.g_00514
OG0000579	Praa.g_00602	Prbn.g_00513
OG0000580	Praa.g_00603	Prbn.g_00512
OG0000581	Praa.g_00605	Prbn.g_00509
OG0000582	Praa.g_00608	Prbn.g_00506
OG0000583	Praa.g_00609	Prbn.g_00505
OG0000584	Praa.g_00610	Prbn.g_00504
OG0000585	Praa.g_00612	Prbn.g_00502
OG0000586	Praa.g_00613	Prbn.g_00501
OG0000587	Praa.g_00614	Prbn.g_00500
OG0000588	Praa.g_00618	Prbn.g_00496
OG0000589	Praa.g_00621	Prbn.g_00494
OG0000590	Praa.g_00622	Prbn.g_00493
OG0000591	Praa.g_00625	Prbn.g_00489
OG0000592	Praa.g_00626	Prbn.g_00488
OG0000593	Praa.g_00632	Prbn.g_00423
OG0000594	Praa.g_00633	Prbn.g_00424
OG0000595	Praa.g_00634	Prbn.g_00425
OG0000596	Praa.g_00638	Prbn.g_00429
OG0000597	Praa.g_00640	Prbn.g_00432
OG0000598	Praa.g_00641	Prbn.g_00433
OG0000599	Praa.g_00644	Prbn.g_00436
OG0000600	Praa.g_00645	Prbn.g_00437
OG0000601	Praa.g_00646	Prbn.g_00438
OG0000602	Praa.g_00648	Prbn.g_00440
OG0000603	Praa.g_00649	Prbn.g_00441
OG0000604	Praa.g_00650	Prbn.g_00442
OG0000605	Praa.g_00651	Prbn.g_00443
OG0000606	Praa.g_00654	Prbn.g_00446
OG0000607	Praa.g_00657	Prbn.g_00449
OG0000608	Praa.g_00658	Prbn.g_00450
OG0000609	Praa.g_00659	Prbn.g_00834
OG0000610	Praa.g_00664	Prbn.g_00840
OG0000611	Praa.g_00667	Prbn.g_00843
OG0000612	Praa.g_00668	Prbn.g_00844
OG0000613	Praa.g_00673	Prbn.g_01591
OG0000614	Praa.g_00692	Prbn.g_01570
OG0000615	Praa.g_00700	Prbn.g_01559
OG0000616	Praa.g_00704	Prbn.g_00905
OG0000617	Praa.g_00717	Prbn.g_00860
OG0000618	Praa.g_00718	Prbn.g_00861
OG0000619	Praa.g_00719	Prbn.g_00862
OG0000620	Praa.g_00722	Prbn.g_01947
OG0000621	Praa.g_00723	Prbn.g_01948
OG0000622	Praa.g_00724	Prbn.g_01949
OG0000623	Praa.g_00725	Prbn.g_01950
OG0000624	Praa.g_00726	Prbn.g_01952
OG0000625	Praa.g_00727	Prbn.g_01345
OG0000626	Praa.g_00728	Prbn.g_01346
OG0000627	Praa.g_00729	Prbn.g_01347
OG0000628	Praa.g_00730	Prbn.g_01348
OG0000629	Praa.g_00731	Prbn.g_01349
OG0000630	Praa.g_00734	Prbn.g_01352
OG0000631	Praa.g_00794	Prbn.g_01445
OG0000632	Praa.g_00795	Prbn.g_01444
OG0000633	Praa.g_00796	Prbn.g_01443
OG0000634	Praa.g_00799	Prbn.g_01550
OG0000635	Praa.g_00800	Prbn.g_01549
OG0000636	Praa.g_00802	Prbn.g_01547
OG0000637	Praa.g_00804	Prbn.g_01545
OG0000638	Praa.g_00805	Prbn.g_01544
OG0000639	Praa.g_00806	Prbn.g_01543
OG0000640	Praa.g_00807	Prbn.g_01542
OG0000641	Praa.g_00812	Prbn.g_01538
OG0000642	Praa.g_00813	Prbn.g_01537
OG0000643	Praa.g_00814	Prbn.g_01536
OG0000644	Praa.g_00815	Prbn.g_01535
OG0000645	Praa.g_00816	Prbn.g_01534
OG0000646	Praa.g_00818	Prbn.g_01532
OG0000647	Praa.g_00819	Prbn.g_01530
OG0000648	Praa.g_00821	Prbn.g_01528
OG0000649	Praa.g_00822	Prbn.g_01527
OG0000650	Praa.g_00823	Prbn.g_01526
OG0000651	Praa.g_00824	Prbn.g_01525
OG0000652	Praa.g_00825	Prbn.g_01524
OG0000653	Praa.g_00827	Prbn.g_01522
OG0000654	Praa.g_00828	Prbn.g_01521
OG0000655	Praa.g_00829	Prbn.g_01520
OG0000656	Praa.g_00832	Prbn.g_01517
OG0000657	Praa.g_00840	Prbn.g_01509
OG0000658	Praa.g_00841	Prbn.g_01507
OG0000659	Praa.g_00842	Prbn.g_01506
OG0000660	Praa.g_00846	Prbn.g_01502
OG0000661	Praa.g_00848	Prbn.g_01500
OG0000662	Praa.g_00850	Prbn.g_01498
OG0000663	Praa.g_00852	Prbn.g_01496
OG0000664	Praa.g_00853	Prbn.g_01495
OG0000665	Praa.g_00857	Prbn.g_01489
OG0000666	Praa.g_00858	Prbn.g_01488
OG0000667	Praa.g_00862	Prbn.g_01484
OG0000668	Praa.g_00892	Prbn.g_01930
OG0000669	Praa.g_00899	Prbn.g_01632
OG0000670	Praa.g_00901	Prbn.g_01629
OG0000671	Praa.g_00903	Prbn.g_01626
OG0000672	Praa.g_00905	Prbn.g_01623
OG0000673	Praa.g_00908	Prbn.g_01620
OG0000674	Praa.g_00910	Prbn.g_01618
OG0000675	Praa.g_00911	Prbn.g_01617
OG0000676	Praa.g_00913	Prbn.g_01615
OG0000677	Praa.g_00914	Prbn.g_01614
OG0000678	Praa.g_00916	Prbn.g_01612
OG0000679	Praa.g_00920	Prbn.g_01608
OG0000680	Praa.g_00921	Prbn.g_01607
OG0000681	Praa.g_00923	Prbn.g_01604
OG0000682	Praa.g_00924	Prbn.g_01603
OG0000683	Praa.g_00925	Prbn.g_01602
OG0000684	Praa.g_00926	Prbn.g_01600
OG0000685	Praa.g_00928	Prbn.g_01598
OG0000686	Praa.g_00929	Prbn.g_01597
OG0000687	Praa.g_00930	Prbn.g_01596
OG0000688	Praa.g_00933	Prbn.g_00848
OG0000689	Praa.g_00934	Prbn.g_00849
OG0000690	Praa.g_00935	Prbn.g_00850
OG0000691	Praa.g_00936	Prbn.g_00851
OG0000692	Praa.g_00938	Prbn.g_00853
OG0000693	Praa.g_00939	Prbn.g_00854
OG0000694	Praa.g_00940	Prbn.g_00855
OG0000695	Praa.g_00942	Prbn.g_01441
OG0000696	Praa.g_00943	Prbn.g_01440
OG0000697	Praa.g_00944	Prbn.g_01439
OG0000698	Praa.g_00947	Prbn.g_01436
OG0000699	Praa.g_00948	Prbn.g_01435
OG0000700	Praa.g_00949	Prbn.g_01434
OG0000701	Praa.g_00950	Prbn.g_01433
OG0000702	Praa.g_00952	Prbn.g_01431
OG0000703	Praa.g_00953	Prbn.g_01430
OG0000704	Praa.g_00954	Prbn.g_01428
OG0000705	Praa.g_00958	Prbn.g_01425
OG0000706	Praa.g_00959	Prbn.g_01424
OG0000707	Praa.g_00960	Prbn.g_01423
OG0000708	Praa.g_00961	Prbn.g_01421
OG0000709	Praa.g_00965	Prbn.g_01417
OG0000710	Praa.g_00968	Prbn.g_01414
OG0000711	Praa.g_00985	Prbn.g_01396
OG0000712	Praa.g_00987	Prbn.g_01395
OG0000713	Praa.g_00988	Prbn.g_01394
OG0000714	Praa.g_00989	Prbn.g_01393
OG0000715	Praa.g_00991	Prbn.g_01391
OG0000716	Praa.g_00993	Prbn.g_01389
OG0000717	Praa.g_00994	Prbn.g_01388
OG0000718	Praa.g_01008	Prbn.g_01384
OG0000719	Praa.g_01010	Prbn.g_01382
OG0000720	Praa.g_01019	Prbn.g_01370
OG0000721	Praa.g_01021	Prbn.g_01366
OG0000722	Praa.g_01022	Prbn.g_01365
OG0000723	Praa.g_01025	Prbn.g_01361
OG0000724	Praa.g_01034	Prbn.g_01466
OG0000725	Praa.g_01040	Prbn.g_01472
OG0000726	Praa.g_01041	Prbn.g_01473
OG0000727	Praa.g_01042	Prbn.g_01474
OG0000728	Praa.g_01044	Prbn.g_01476
OG0000729	Praa.g_01091	Prbn.g_01106
OG0000730	Praa.g_01095	Prbn.g_01147
OG0000731	Praa.g_01099	Prbn.g_00111
OG0000732	Praa.g_01109	Prbn.g_00954
OG0000733	Praa.g_01128	Prbn.g_01651
OG0000734	Praa.g_01145	Prbn.g_01173
OG0000735	Praa.g_01147	Prbn.g_01175
OG0000736	Praa.g_01148	Prbn.g_01176
OG0000737	Praa.g_01149	Prbn.g_01177
OG0000738	Praa.g_01153	Prbn.g_01181
OG0000739	Praa.g_01154	Prbn.g_01182
OG0000740	Praa.g_01155	Prbn.g_01183
OG0000741	Praa.g_01156	Prbn.g_01185
OG0000742	Praa.g_01158	Prbn.g_01188
OG0000743	Praa.g_01160	Prbn.g_01190
OG0000744	Praa.g_01161	Prbn.g_01191
OG0000745	Praa.g_01162	Prbn.g_01192
OG0000746	Praa.g_01164	Prbn.g_01194
OG0000747	Praa.g_01165	Prbn.g_01195
OG0000748	Praa.g_01168	Prbn.g_01199
OG0000749	Praa.g_01169	Prbn.g_01200
OG0000750	Praa.g_01170	Prbn.g_01201
OG0000751	Praa.g_01172	Prbn.g_01204
OG0000752	Praa.g_01174	Prbn.g_01206
OG0000753	Praa.g_01177	Prbn.g_01208
OG0000754	Praa.g_01180	Prbn.g_01211
OG0000755	Praa.g_01183	Prbn.g_00390
OG0000756	Praa.g_01184	Prbn.g_00391
OG0000757	Praa.g_01190	Prbn.g_00398
OG0000758	Praa.g_01191	Prbn.g_00399
OG0000759	Praa.g_01192	Prbn.g_00400
OG0000760	Praa.g_01193	Prbn.g_00401
OG0000761	Praa.g_01194	Prbn.g_00402
OG0000762	Praa.g_01195	Prbn.g_00403
OG0000763	Praa.g_01197	Prbn.g_00405
OG0000764	Praa.g_01198	Prbn.g_00406
OG0000765	Praa.g_01207	Prbn.g_00414
OG0000766	Praa.g_01208	Prbn.g_00415
OG0000767	Praa.g_01210	Prbn.g_00417
OG0000768	Praa.g_01211	Prbn.g_00418
OG0000769	Praa.g_01213	Prbn.g_00420
OG0000770	Praa.g_01215	Prbn.g_00483
OG0000771	Praa.g_01224	Prbn.g_00886
OG0000772	Praa.g_01290	Prbn.g_01671
OG0000773	Praa.g_01309	Prbn.g_01093
OG0000774	Praa.g_01311	Prbn.g_01091
OG0000775	Praa.g_01313	Prbn.g_01089
OG0000776	Praa.g_01314	Prbn.g_01088
OG0000777	Praa.g_01315	Prbn.g_01087
OG0000778	Praa.g_01316	Prbn.g_01086
OG0000779	Praa.g_01320	Prbn.g_01082
OG0000780	Praa.g_01321	Prbn.g_01081
OG0000781	Praa.g_01324	Prbn.g_01077
OG0000782	Praa.g_01325	Prbn.g_01076
OG0000783	Praa.g_01326	Prbn.g_01075
OG0000784	Praa.g_01327	Prbn.g_01074
OG0000785	Praa.g_01329	Prbn.g_01072
OG0000786	Praa.g_01331	Prbn.g_01069
OG0000787	Praa.g_01332	Prbn.g_01068
OG0000788	Praa.g_01353	Prbn.g_00615
OG0000789	Praa.g_01356	Prbn.g_00883
OG0000790	Praa.g_01371	Prbn.g_00155
OG0000791	Praa.g_01373	Prbn.g_00157
OG0000792	Praa.g_01374	Prbn.g_00158
OG0000793	Praa.g_01377	Prbn.g_00161
OG0000794	Praa.g_01378	Prbn.g_00162
OG0000795	Praa.g_01379	Prbn.g_00163
OG0000796	Praa.g_01383	Prbn.g_00167
OG0000797	Praa.g_01384	Prbn.g_00168
OG0000798	Praa.g_01412	Prbn.g_01055
OG0000799	Praa.g_01458	Prbn.g_00195
OG0000800	Praa.g_01459	Prbn.g_00196
OG0000801	Praa.g_01460	Prbn.g_00197
OG0000802	Praa.g_01462	Prbn.g_00199
OG0000803	Praa.g_01464	Prbn.g_00201
OG0000804	Praa.g_01465	Prbn.g_00202
OG0000805	Praa.g_01467	Prbn.g_00204
OG0000806	Praa.g_01469	Prbn.g_00206
OG0000807	Praa.g_01470	Prbn.g_00207
OG0000808	Praa.g_01471	Prbn.g_00208
OG0000809	Praa.g_01474	Prbn.g_00210
OG0000810	Praa.g_01475	Prbn.g_00211
OG0000811	Praa.g_01479	Prbn.g_00215
OG0000812	Praa.g_01481	Prbn.g_00217
OG0000813	Praa.g_01482	Prbn.g_00218
OG0000814	Praa.g_01484	Prbn.g_00220
OG0000815	Praa.g_01485	Prbn.g_00221
OG0000816	Praa.g_01487	Prbn.g_00223
OG0000817	Praa.g_01488	Prbn.g_00224
OG0000818	Praa.g_01493	Prbn.g_00229
OG0000819	Praa.g_01494	Prbn.g_00230
OG0000820	Praa.g_01495	Prbn.g_00231
OG0000821	Praa.g_01499	Prbn.g_00235
OG0000822	Praa.g_01500	Prbn.g_00236
OG0000823	Praa.g_01501	Prbn.g_00237
OG0000824	Praa.g_01504	Prbn.g_00240
OG0000825	Praa.g_01505	Prbn.g_00241
OG0000826	Praa.g_01506	Prbn.g_00242
OG0000827	Praa.g_01507	Prbn.g_00243
OG0000828	Praa.g_01510	Prbn.g_00246
OG0000829	Praa.g_01511	Prbn.g_00247
OG0000830	Praa.g_01512	Prbn.g_00248
OG0000831	Praa.g_01514	Prbn.g_00250
OG0000832	Praa.g_01520	Prbn.g_00260
OG0000833	Praa.g_01528	Prbn.g_00269
OG0000834	Praa.g_01529	Prbn.g_00270
OG0000835	Praa.g_01530	Prbn.g_00271
OG0000836	Praa.g_01531	Prbn.g_00272
OG0000837	Praa.g_01532	Prbn.g_00273
OG0000838	Praa.g_01534	Prbn.g_00275
OG0000839	Praa.g_01535	Prbn.g_00276
OG0000840	Praa.g_01536	Prbn.g_00277
OG0000841	Praa.g_01537	Prbn.g_00278
OG0000842	Praa.g_01538	Prbn.g_00279
OG0000843	Praa.g_01539	Prbn.g_00280
OG0000844	Praa.g_01541	Prbn.g_00281
OG0000845	Praa.g_01542	Prbn.g_00282
OG0000846	Praa.g_01543	Prbn.g_00283
OG0000847	Praa.g_01544	Prbn.g_00284
OG0000848	Praa.g_01545	Prbn.g_00285
OG0000849	Praa.g_01546	Prbn.g_00286
OG0000850	Praa.g_01548	Prbn.g_00288
OG0000851	Praa.g_01549	Prbn.g_00289
OG0000852	Praa.g_01550	Prbn.g_00904
OG0000853	Praa.g_01554	Prbn.g_00898
OG0000854	Praa.g_01556	Prbn.g_00896
OG0000855	Praa.g_01557	Prbn.g_00895
OG0000856	Praa.g_01572	Prbn.g_00486
OG0000857	Praa.g_01600	Prbn.g_01531
OG0000858	Praa.g_01629	Prbn.g_01738
OG0000859	Praa.g_01630	Prbn.g_01739
OG0000860	Praa.g_01637	Prbn.g_01747
OG0000861	Praa.g_01638	Prbn.g_01748
OG0000862	Praa.g_01639	Prbn.g_01749
OG0000863	Praa.g_01641	Prbn.g_01751
OG0000864	Praa.g_01642	Prbn.g_01752
OG0000865	Praa.g_01643	Prbn.g_01753
OG0000866	Praa.g_01644	Prbn.g_01754
OG0000867	Praa.g_01645	Prbn.g_01755
OG0000868	Praa.g_01646	Prbn.g_01757
OG0000869	Praa.g_01650	Prbn.g_01760
OG0000870	Praa.g_01655	Prbn.g_01765
OG0000871	Praa.g_01656	Prbn.g_01766
OG0000872	Praa.g_01657	Prbn.g_01767
OG0000873	Praa.g_01660	Prbn.g_01771
OG0000874	Praa.g_01663	Prbn.g_01774
OG0000875	Praa.g_01665	Prbn.g_01775
OG0000876	Praa.g_01666	Prbn.g_01776
OG0000877	Praa.g_01668	Prbn.g_01778
OG0000878	Praa.g_01669	Prbn.g_01779
OG0000879	Praa.g_01670	Prbn.g_01780
OG0000880	Praa.g_01671	Prbn.g_01781
OG0000881	Praa.g_01675	Prbn.g_01785
OG0000882	Praa.g_01680	Prbn.g_01790
OG0000883	Praa.g_01682	Prbn.g_01792
OG0000884	Praa.g_01684	Prbn.g_01794
OG0000885	Praa.g_01685	Prbn.g_01795
OG0000886	Praa.g_01686	Prbn.g_01796
OG0000887	Praa.g_01687	Prbn.g_01797
OG0000888	Praa.g_01689	Prbn.g_01799
OG0000889	Praa.g_01691	Prbn.g_01801
OG0000890	Praa.g_01692	Prbn.g_01802
OG0000891	Praa.g_01693	Prbn.g_01803
OG0000892	Praa.g_01695	Prbn.g_01805
OG0000893	Praa.g_01699	Prbn.g_01809
OG0000894	Praa.g_01701	Prbn.g_01812
OG0000895	Praa.g_01704	Prbn.g_01816
OG0000896	Praa.g_01705	Prbn.g_01817
OG0000897	Praa.g_01707	Prbn.g_01819
OG0000898	Praa.g_01708	Prbn.g_01820
OG0000899	Praa.g_01709	Prbn.g_01821
OG0000900	Praa.g_01710	Prbn.g_01822
OG0000901	Praa.g_01713	Prbn.g_01825
OG0000902	Praa.g_01715	Prbn.g_01827
OG0000903	Praa.g_01718	Prbn.g_01831
OG0000904	Praa.g_01720	Prbn.g_01835
OG0000905	Praa.g_01725	Prbn.g_01829
OG0000906	Praa.g_01726	Prbn.g_01828
OG0000907	Praa.g_01733	Prbn.g_01838
OG0000908	Praa.g_01736	Prbn.g_01841
OG0000909	Praa.g_01737	Prbn.g_01842
OG0000910	Praa.g_01738	Prbn.g_01843
OG0000911	Praa.g_01740	Prbn.g_01845
OG0000912	Praa.g_01741	Prbn.g_01846
OG0000913	Praa.g_01742	Prbn.g_01847
OG0000914	Praa.g_01743	Prbn.g_01848
OG0000915	Praa.g_01744	Prbn.g_01849
OG0000916	Praa.g_01745	Prbn.g_01850
OG0000917	Praa.g_01746	Prbn.g_01851
OG0000918	Praa.g_01747	Prbn.g_01852
OG0000919	Praa.g_01748	Prbn.g_01853
OG0000920	Praa.g_01749	Prbn.g_01854
OG0000921	Praa.g_01750	Prbn.g_01855
OG0000922	Praa.g_01751	Prbn.g_01856
OG0000923	Praa.g_01755	Prbn.g_01860
OG0000924	Praa.g_01756	Prbn.g_01861
OG0000925	Praa.g_01757	Prbn.g_01862
OG0000926	Praa.g_01758	Prbn.g_01863
OG0000927	Praa.g_01760	Prbn.g_01865
OG0000928	Praa.g_01761	Prbn.g_01866
OG0000929	Praa.g_01762	Prbn.g_01867
OG0000930	Praa.g_01763	Prbn.g_01868
OG0000931	Praa.g_01764	Prbn.g_01869
OG0000932	Praa.g_01765	Prbn.g_01870
OG0000933	Praa.g_01769	Prbn.g_01874
OG0000934	Praa.g_01771	Prbn.g_01876
OG0000935	Praa.g_01772	Prbn.g_01877
OG0000936	Praa.g_01773	Prbn.g_01878
OG0000937	Praa.g_01774	Prbn.g_01879
OG0000938	Praa.g_01776	Prbn.g_01882
OG0000939	Praa.g_01777	Prbn.g_01883
OG0000940	Praa.g_01784	Prbn.g_01890
OG0000941	Praa.g_01786	Prbn.g_01892
OG0000942	Praa.g_01788	Prbn.g_01894
OG0000943	Praa.g_01789	Prbn.g_01895
OG0000944	Praa.g_01790	Prbn.g_01897
OG0000945	Praa.g_01791	Prbn.g_01898
OG0000946	Praa.g_01796	Prbn.g_01903
OG0000947	Praa.g_01798	Prbn.g_01905
OG0000948	Praa.g_01799	Prbn.g_01906
OG0000949	Praa.g_01802	Prbn.g_01909
OG0000950	Praa.g_01807	Prbn.g_01916
OG0000951	Praa.g_01811	Prbn.g_01920
OG0000952	Praa.g_01815	Prbn.g_01015
OG0000953	Praa.g_01818	Prbn.g_01011
OG0000954	Praa.g_01822	Prbn.g_01007
OG0000955	Praa.g_01823	Prbn.g_01006
OG0000956	Praa.g_01825	Prbn.g_01004
OG0000957	Praa.g_01830	Prbn.g_00998
OG0000958	Praa.g_01831	Prbn.g_00997
OG0000959	Praa.g_01835	Prbn.g_00993
OG0000960	Praa.g_01836	Prbn.g_00992
OG0000961	Praa.g_01838	Prbn.g_00989
OG0000962	Praa.g_01840	Prbn.g_00987
OG0000963	Praa.g_01844	Prbn.g_00983
OG0000964	Praa.g_01845	Prbn.g_00982
OG0000965	Praa.g_01846	Prbn.g_00981
OG0000966	Praa.g_01853	Prbn.g_00975
OG0000967	Praa.g_01858	Prbn.g_00971
OG0000968	Praa.g_01860	Prbn.g_00969
OG0000969	Praa.g_01861	Prbn.g_00968
OG0000970	Praa.g_01862	Prbn.g_00967
OG0000971	Praa.g_01863	Prbn.g_00966
OG0000972	Praa.g_01864	Prbn.g_00965
OG0000973	Praa.g_01865	Prbn.g_00964
OG0000974	Praa.g_01866	Prbn.g_00963
OG0000975	Praa.g_01867	Prbn.g_00962
OG0000976	Praa.g_01868	Prbn.g_00961
OG0000977	Praa.g_01869	Prbn.g_00960
OG0000978	Praa.g_01870	Prbn.g_00959
OG0000979	Praa.g_01873	Prbn.g_00957
OG0000980	Praa.g_01875	Prbn.g_00955
OG0000981	Praa.g_01877	Prbn.g_00952
OG0000982	Praa.g_01879	Prbn.g_00950
OG0000983	Praa.g_01880	Prbn.g_00949
OG0000984	Praa.g_01881	Prbn.g_00948
OG0000985	Praa.g_01884	Prbn.g_00945
OG0000986	Praa.g_01886	Prbn.g_00943
OG0000987	Praa.g_01887	Prbn.g_00942
OG0000988	Praa.g_01890	Prbn.g_00939
OG0000989	Praa.g_01893	Prbn.g_00935
OG0000990	Praa.g_01896	Prbn.g_00931
OG0000991	Praa.g_01897	Prbn.g_00930
OG0000992	Praa.g_01899	Prbn.g_00927
OG0000993	Praa.g_01900	Prbn.g_00926
OG0000994	Praa.g_01901	Prbn.g_00925
OG0000995	Praa.g_01905	Prbn.g_00921
OG0000996	Praa.g_01906	Prbn.g_00920
OG0000997	Praa.g_01907	Prbn.g_00917
OG0000998	Praa.g_01909	Prbn.g_00915
OG0000999	Praa.g_01910	Prbn.g_00914
OG0001000	Praa.g_01913	Prbn.g_00911
OG0001001	Praa.g_01915	Prbn.g_00908
OG0001002	Praa.g_01919	Prbn.g_00291
OG0001003	Praa.g_01920	Prbn.g_00292
OG0001004	Praa.g_01921	Prbn.g_00293
OG0001005	Praa.g_01922	Prbn.g_00294
OG0001006	Praa.g_01926	Prbn.g_00298
OG0001007	Praa.g_01928	Prbn.g_00300
OG0001009	Praa.g_00027	Prbn.g_00755
OG0001010	Praa.g_00028	Prbn.g_00754
OG0001011	Praa.g_00029	Prbn.g_00752
OG0001012	Praa.g_00043	Prbn.g_00738
OG0001013	Praa.g_00048	Prbn.g_00731
OG0001014	Praa.g_00051	Prbn.g_00728
OG0001015	Praa.g_00052	Prbn.g_00726
OG0001016	Praa.g_00073	Prbn.g_00704
OG0001017	Praa.g_00077	Prbn.g_01343
OG0001018	Praa.g_00080	Prbn.g_01341
OG0001019	Praa.g_00089	Prbn.g_01332
OG0001020	Praa.g_00090	Prbn.g_01331
OG0001021	Praa.g_00091	Prbn.g_01330
OG0001022	Praa.g_00094	Prbn.g_01327
OG0001023	Praa.g_00095	Prbn.g_01326
OG0001024	Praa.g_00098	Prbn.g_01322
OG0001025	Praa.g_00104	Prbn.g_01315
OG0001026	Praa.g_00111	Prbn.g_01306
OG0001027	Praa.g_00112	Prbn.g_01305
OG0001028	Praa.g_00114	Prbn.g_01303
OG0001029	Praa.g_00115	Prbn.g_01302
OG0001030	Praa.g_00130	Prbn.g_01286
OG0001031	Praa.g_00186	Prbn.g_00367
OG0001032	Praa.g_00187	Prbn.g_00366
OG0001033	Praa.g_00208	Prbn.g_00345
OG0001034	Praa.g_00236	Prbn.g_00314
OG0001035	Praa.g_00254	Prbn.g_00021
OG0001036	Praa.g_00259	Prbn.g_00025
OG0001037	Praa.g_00260	Prbn.g_00026
OG0001038	Praa.g_00278	Prbn.g_00045
OG0001039	Praa.g_00281	Prbn.g_00048
OG0001040	Praa.g_00283	Prbn.g_00050
OG0001041	Praa.g_00287	Prbn.g_00055
OG0001042	Praa.g_00304	Prbn.g_00072
OG0001043	Praa.g_00305	Prbn.g_00073
OG0001044	Praa.g_00333	Prbn.g_00104
OG0001045	Praa.g_00341	Prbn.g_00113
OG0001046	Praa.g_00378	Prbn.g_01697
OG0001047	Praa.g_00438	Prbn.g_00674
OG0001048	Praa.g_00439	Prbn.g_00673
OG0001049	Praa.g_00441	Prbn.g_00671
OG0001050	Praa.g_00442	Prbn.g_00670
OG0001051	Praa.g_00443	Prbn.g_00669
OG0001052	Praa.g_00471	Prbn.g_00643
OG0001053	Praa.g_00483	Prbn.g_00631
OG0001054	Praa.g_00498	Prbn.g_00616
OG0001055	Praa.g_00517	Prbn.g_00597
OG0001056	Praa.g_00536	Prbn.g_00580
OG0001057	Praa.g_00541	Prbn.g_00575
OG0001058	Praa.g_00550	Prbn.g_00567
OG0001059	Praa.g_00554	Prbn.g_00563
OG0001060	Praa.g_00561	Prbn.g_00557
OG0001061	Praa.g_00574	Prbn.g_00542
OG0001062	Praa.g_00576	Prbn.g_00540
OG0001063	Praa.g_00578	Prbn.g_00538
OG0001064	Praa.g_00579	Prbn.g_00537
OG0001065	Praa.g_00580	Prbn.g_00536
OG0001066	Praa.g_00581	Prbn.g_00535
OG0001067	Praa.g_00582	Prbn.g_00534
OG0001068	Praa.g_00583	Prbn.g_00533
OG0001069	Praa.g_00584	Prbn.g_00532
OG0001070	Praa.g_00587	Prbn.g_00528
OG0001071	Praa.g_00588	Prbn.g_00527
OG0001072	Praa.g_00590	Prbn.g_00525
OG0001073	Praa.g_00604	Prbn.g_00511
OG0001074	Praa.g_00615	Prbn.g_00499
OG0001075	Praa.g_00616	Prbn.g_00498
OG0001076	Praa.g_00624	Prbn.g_00491
OG0001077	Praa.g_00628	Prbn.g_00485
OG0001078	Praa.g_00636	Prbn.g_00427
OG0001079	Praa.g_00647	Prbn.g_00439
OG0001080	Praa.g_00653	Prbn.g_00445
OG0001081	Praa.g_00655	Prbn.g_00447
OG0001082	Praa.g_00656	Prbn.g_00448
OG0001083	Praa.g_00661	Prbn.g_00836
OG0001084	Praa.g_00662	Prbn.g_00837
OG0001085	Praa.g_00670	Prbn.g_01594
OG0001086	Praa.g_00671	Prbn.g_01593
OG0001087	Praa.g_00688	Prbn.g_01575
OG0001088	Praa.g_00689	Prbn.g_01574
OG0001089	Praa.g_00697	Prbn.g_01563
OG0001090	Praa.g_00712	Prbn.g_01553
OG0001091	Praa.g_00714	Prbn.g_00857
OG0001092	Praa.g_00715	Prbn.g_00858
OG0001093	Praa.g_00720	Prbn.g_00863
OG0001094	Praa.g_00797	Prbn.g_00856
OG0001095	Praa.g_00817	Prbn.g_01533
OG0001096	Praa.g_00830	Prbn.g_01519
OG0001097	Praa.g_00849	Prbn.g_01499
OG0001098	Praa.g_00864	Prbn.g_01480
OG0001099	Praa.g_00896	Prbn.g_01925
OG0001100	Praa.g_00900	Prbn.g_01630
OG0001101	Praa.g_00902	Prbn.g_01627
OG0001102	Praa.g_00904	Prbn.g_01624
OG0001103	Praa.g_00906	Prbn.g_01622
OG0001104	Praa.g_00927	Prbn.g_01599
OG0001105	Praa.g_00931	Prbn.g_01595
OG0001106	Praa.g_00955	Prbn.g_01427
OG0001107	Praa.g_00962	Prbn.g_01420
OG0001108	Praa.g_00966	Prbn.g_01416
OG0001109	Praa.g_00967	Prbn.g_01415
OG0001110	Praa.g_00969	Prbn.g_01413
OG0001111	Praa.g_00970	Prbn.g_01412
OG0001112	Praa.g_00971	Prbn.g_01411
OG0001113	Praa.g_00972	Prbn.g_01410
OG0001114	Praa.g_00973	Prbn.g_01409
OG0001115	Praa.g_00975	Prbn.g_01407
