Orthogroup	Praa	Syae
OG0000592	Praa.g_00626	Syae.g_00057
OG0000593	Praa.g_00632	Syae.g_00070
OG0000594	Praa.g_00633	Syae.g_00071
OG0000595	Praa.g_00634	Syae.g_00072
OG0000596	Praa.g_00638	Syae.g_00077
OG0000597	Praa.g_00640	Syae.g_00080
OG0000598	Praa.g_00641	Syae.g_00081
OG0000599	Praa.g_00644	Syae.g_00084
OG0000600	Praa.g_00645	Syae.g_00085
OG0000601	Praa.g_00646	Syae.g_00086
OG0000602	Praa.g_00648	Syae.g_00091
OG0000603	Praa.g_00649	Syae.g_00092
OG0000604	Praa.g_00650	Syae.g_00095
OG0000605	Praa.g_00651	Syae.g_00260
OG0000606	Praa.g_00654	Syae.g_00616
OG0000607	Praa.g_00657	Syae.g_00613
OG0000608	Praa.g_00658	Syae.g_00612
OG0000609	Praa.g_00659	Syae.g_00610
OG0000610	Praa.g_00664	Syae.g_00601
OG0000611	Praa.g_00667	Syae.g_00598
OG0000612	Praa.g_00668	Syae.g_00597
OG0000613	Praa.g_00673	Syae.g_01910
OG0000614	Praa.g_00692	Syae.g_00765
OG0000615	Praa.g_00700	Syae.g_00557
OG0000616	Praa.g_00704	Syae.g_01696
OG0000617	Praa.g_00717	Syae.g_00464
OG0000618	Praa.g_00718	Syae.g_00463
OG0000619	Praa.g_00719	Syae.g_00462
OG0000620	Praa.g_00722	Syae.g_00456
OG0000621	Praa.g_00723	Syae.g_00455
OG0000622	Praa.g_00724	Syae.g_00454
OG0000623	Praa.g_00725	Syae.g_00453
OG0000624	Praa.g_00726	Syae.g_00451
OG0000625	Praa.g_00727	Syae.g_00450
OG0000626	Praa.g_00728	Syae.g_00449
OG0000627	Praa.g_00729	Syae.g_00299
OG0000628	Praa.g_00730	Syae.g_00300
OG0000629	Praa.g_00731	Syae.g_00303
OG0000630	Praa.g_00734	Syae.g_00310
OG0000631	Praa.g_00794	Syae.g_00317
OG0000632	Praa.g_00795	Syae.g_00318
OG0000633	Praa.g_00796	Syae.g_00320
OG0000634	Praa.g_00799	Syae.g_00525
OG0000635	Praa.g_00800	Syae.g_00524
OG0000636	Praa.g_00802	Syae.g_00522
OG0000637	Praa.g_00804	Syae.g_00520
OG0000638	Praa.g_00805	Syae.g_00519
OG0000639	Praa.g_00806	Syae.g_00518
OG0000640	Praa.g_00807	Syae.g_00517
OG0000641	Praa.g_00812	Syae.g_00513
OG0000642	Praa.g_00813	Syae.g_00512
OG0000643	Praa.g_00814	Syae.g_00510
OG0000644	Praa.g_00815	Syae.g_00509
OG0000645	Praa.g_00816	Syae.g_00507
OG0000646	Praa.g_00818	Syae.g_00504
OG0000647	Praa.g_00819	Syae.g_00502
OG0000648	Praa.g_00821	Syae.g_00499
OG0000649	Praa.g_00822	Syae.g_00498
OG0000650	Praa.g_00823	Syae.g_00497
OG0000651	Praa.g_00824	Syae.g_00496
OG0000652	Praa.g_00825	Syae.g_00495
OG0000653	Praa.g_00827	Syae.g_00493
OG0000654	Praa.g_00828	Syae.g_00492
OG0000655	Praa.g_00829	Syae.g_00491
OG0000656	Praa.g_00832	Syae.g_00488
OG0000657	Praa.g_00840	Syae.g_00834
OG0000658	Praa.g_00841	Syae.g_00837
OG0000659	Praa.g_00842	Syae.g_00838
OG0000660	Praa.g_00846	Syae.g_00842
OG0000661	Praa.g_00848	Syae.g_00844
OG0000662	Praa.g_00850	Syae.g_00846
OG0000663	Praa.g_00852	Syae.g_00849
OG0000664	Praa.g_00853	Syae.g_00850
OG0000665	Praa.g_00857	Syae.g_00121
OG0000666	Praa.g_00858	Syae.g_00258
OG0000667	Praa.g_00862	Syae.g_02056
OG0000668	Praa.g_00892	Syae.g_00418
OG0000669	Praa.g_00899	Syae.g_00585
OG0000670	Praa.g_00901	Syae.g_00582
OG0000671	Praa.g_00903	Syae.g_00580
OG0000672	Praa.g_00905	Syae.g_00577
OG0000673	Praa.g_00908	Syae.g_00574
OG0000674	Praa.g_00910	Syae.g_00572
OG0000675	Praa.g_00911	Syae.g_00571
OG0000676	Praa.g_00913	Syae.g_00569
OG0000677	Praa.g_00914	Syae.g_00568
OG0000678	Praa.g_00916	Syae.g_00564
OG0000679	Praa.g_00920	Syae.g_00555
OG0000680	Praa.g_00921	Syae.g_00554
OG0000681	Praa.g_00923	Syae.g_00551
OG0000682	Praa.g_00924	Syae.g_00550
OG0000683	Praa.g_00925	Syae.g_00549
OG0000684	Praa.g_00926	Syae.g_00545
OG0000685	Praa.g_00928	Syae.g_00543
OG0000686	Praa.g_00929	Syae.g_00542
OG0000687	Praa.g_00930	Syae.g_00541
OG0000688	Praa.g_00933	Syae.g_00536
OG0000689	Praa.g_00934	Syae.g_00534
OG0000690	Praa.g_00935	Syae.g_00533
OG0000691	Praa.g_00936	Syae.g_00532
OG0000692	Praa.g_00938	Syae.g_00531
OG0000693	Praa.g_00939	Syae.g_00529
OG0000694	Praa.g_00940	Syae.g_00528
OG0000695	Praa.g_00942	Syae.g_00322
OG0000696	Praa.g_00943	Syae.g_00323
OG0000697	Praa.g_00944	Syae.g_00325
OG0000698	Praa.g_00947	Syae.g_00328
OG0000699	Praa.g_00948	Syae.g_00330
OG0000700	Praa.g_00949	Syae.g_00331
OG0000701	Praa.g_00950	Syae.g_00332
OG0000702	Praa.g_00952	Syae.g_00341
OG0000703	Praa.g_00953	Syae.g_00342
OG0000704	Praa.g_00954	Syae.g_00345
OG0000705	Praa.g_00958	Syae.g_00352
OG0000706	Praa.g_00959	Syae.g_00353
OG0000707	Praa.g_00960	Syae.g_00354
OG0000708	Praa.g_00961	Syae.g_00357
OG0000709	Praa.g_00965	Syae.g_00365
OG0000710	Praa.g_00968	Syae.g_00369
OG0000711	Praa.g_00985	Syae.g_00398
OG0000712	Praa.g_00987	Syae.g_00400
OG0000713	Praa.g_00988	Syae.g_00401
OG0000714	Praa.g_00989	Syae.g_00403
OG0000715	Praa.g_00991	Syae.g_00405
OG0000716	Praa.g_00993	Syae.g_00409
OG0000717	Praa.g_00994	Syae.g_00410
OG0000718	Praa.g_01008	Syae.g_00414
OG0000719	Praa.g_01010	Syae.g_00416
OG0000720	Praa.g_01019	Syae.g_00429
OG0000721	Praa.g_01021	Syae.g_00431
OG0000722	Praa.g_01022	Syae.g_00432
OG0000723	Praa.g_01025	Syae.g_00445
OG0000724	Praa.g_01034	Syae.g_00799
OG0000725	Praa.g_01040	Syae.g_00789
OG0000726	Praa.g_01041	Syae.g_00788
OG0000727	Praa.g_01042	Syae.g_00787
OG0000728	Praa.g_01044	Syae.g_00785
OG0000729	Praa.g_01091	Syae.g_01819
OG0000730	Praa.g_01095	Syae.g_02189
OG0000731	Praa.g_01099	Syae.g_02201
OG0000732	Praa.g_01109	Syae.g_01764
OG0000733	Praa.g_01128	Syae.g_01599
OG0000734	Praa.g_01145	Syae.g_01371
OG0000735	Praa.g_01147	Syae.g_00942
OG0000736	Praa.g_01148	Syae.g_00941
OG0000737	Praa.g_01149	Syae.g_00940
OG0000738	Praa.g_01153	Syae.g_00935
OG0000739	Praa.g_01154	Syae.g_00928
OG0000740	Praa.g_01155	Syae.g_00927
OG0000741	Praa.g_01156	Syae.g_00924
OG0000742	Praa.g_01158	Syae.g_00922
OG0000743	Praa.g_01160	Syae.g_00920
OG0000744	Praa.g_01161	Syae.g_00919
OG0000745	Praa.g_01162	Syae.g_00917
OG0000746	Praa.g_01164	Syae.g_00915
OG0000747	Praa.g_01165	Syae.g_00914
OG0000748	Praa.g_01168	Syae.g_00902
OG0000749	Praa.g_01169	Syae.g_00900
OG0000750	Praa.g_01170	Syae.g_00899
OG0000751	Praa.g_01172	Syae.g_00892
OG0000752	Praa.g_01174	Syae.g_00890
OG0000753	Praa.g_01177	Syae.g_00887
OG0000754	Praa.g_01180	Syae.g_00641
OG0000755	Praa.g_01183	Syae.g_00651
OG0000756	Praa.g_01184	Syae.g_00652
OG0000757	Praa.g_01190	Syae.g_00661
OG0000758	Praa.g_01191	Syae.g_00662
OG0000759	Praa.g_01192	Syae.g_00663
OG0000760	Praa.g_01193	Syae.g_00664
OG0000761	Praa.g_01194	Syae.g_00668
OG0000762	Praa.g_01195	Syae.g_00672
OG0000763	Praa.g_01197	Syae.g_00676
OG0000764	Praa.g_01198	Syae.g_00677
OG0000765	Praa.g_01207	Syae.g_00695
OG0000766	Praa.g_01208	Syae.g_00696
OG0000767	Praa.g_01210	Syae.g_00698
OG0000768	Praa.g_01211	Syae.g_00699
OG0000769	Praa.g_01213	Syae.g_00701
OG0000770	Praa.g_01215	Syae.g_00704
OG0000771	Praa.g_01224	Syae.g_00805
OG0000772	Praa.g_01290	Syae.g_00168
OG0000773	Praa.g_01309	Syae.g_00947
OG0000774	Praa.g_01311	Syae.g_00951
OG0000775	Praa.g_01313	Syae.g_00954
OG0000776	Praa.g_01314	Syae.g_00955
OG0000777	Praa.g_01315	Syae.g_00956
OG0000778	Praa.g_01316	Syae.g_00957
OG0000779	Praa.g_01320	Syae.g_00963
OG0000780	Praa.g_01321	Syae.g_00967
OG0000781	Praa.g_01324	Syae.g_00971
OG0000782	Praa.g_01325	Syae.g_00972
OG0000783	Praa.g_01326	Syae.g_00973
OG0000784	Praa.g_01327	Syae.g_00974
OG0000785	Praa.g_01329	Syae.g_00976
OG0000786	Praa.g_01331	Syae.g_02477
OG0000787	Praa.g_01332	Syae.g_02476
OG0000788	Praa.g_01353	Syae.g_00087
OG0000789	Praa.g_01356	Syae.g_00281
OG0000790	Praa.g_01371	Syae.g_02294
OG0000791	Praa.g_01373	Syae.g_02292
OG0000792	Praa.g_01374	Syae.g_02291
OG0000793	Praa.g_01377	Syae.g_02286
OG0000794	Praa.g_01378	Syae.g_02285
OG0000795	Praa.g_01379	Syae.g_02284
OG0000796	Praa.g_01383	Syae.g_02280
OG0000797	Praa.g_01384	Syae.g_02279
OG0000798	Praa.g_01393	Syae.g_01972
OG0000798	Praa.g_01412	Syae.g_01205
OG0000799	Praa.g_01458	Syae.g_00010
OG0000800	Praa.g_01459	Syae.g_00009
OG0000801	Praa.g_01460	Syae.g_00008
OG0000802	Praa.g_01462	Syae.g_02686
OG0000803	Praa.g_01464	Syae.g_02680
OG0000804	Praa.g_01465	Syae.g_02677
OG0000805	Praa.g_01467	Syae.g_02663
OG0000806	Praa.g_01469	Syae.g_02661
OG0000807	Praa.g_01470	Syae.g_02659
OG0000808	Praa.g_01471	Syae.g_02658
OG0000809	Praa.g_01474	Syae.g_02655
OG0000810	Praa.g_01475	Syae.g_02654
OG0000811	Praa.g_01479	Syae.g_02648
OG0000812	Praa.g_01481	Syae.g_02646
OG0000813	Praa.g_01482	Syae.g_02645
OG0000814	Praa.g_01484	Syae.g_02643
OG0000815	Praa.g_01485	Syae.g_02642
OG0000816	Praa.g_01487	Syae.g_02641
OG0000817	Praa.g_01488	Syae.g_02640
OG0000818	Praa.g_01493	Syae.g_02634
OG0000819	Praa.g_01494	Syae.g_02633
OG0000820	Praa.g_01495	Syae.g_02632
OG0000821	Praa.g_01499	Syae.g_02626
OG0000822	Praa.g_01500	Syae.g_02624
OG0000823	Praa.g_01501	Syae.g_02623
OG0000824	Praa.g_01504	Syae.g_02617
OG0000825	Praa.g_01505	Syae.g_02616
OG0000826	Praa.g_01506	Syae.g_02615
OG0000827	Praa.g_01507	Syae.g_02614
OG0000828	Praa.g_01510	Syae.g_02612
OG0000829	Praa.g_01511	Syae.g_02611
OG0000830	Praa.g_01512	Syae.g_02610
OG0000831	Praa.g_01514	Syae.g_02608
OG0000832	Praa.g_01520	Syae.g_01081
OG0000833	Praa.g_01528	Syae.g_01106
OG0000834	Praa.g_01529	Syae.g_01108
OG0000835	Praa.g_01530	Syae.g_01109
OG0000836	Praa.g_01531	Syae.g_01113
OG0000837	Praa.g_01532	Syae.g_01115
OG0000838	Praa.g_01534	Syae.g_01119
OG0000839	Praa.g_01535	Syae.g_01120
OG0000840	Praa.g_01536	Syae.g_01121
OG0000841	Praa.g_01537	Syae.g_01122
OG0000842	Praa.g_01538	Syae.g_01123
OG0000843	Praa.g_01539	Syae.g_01124
OG0000844	Praa.g_01541	Syae.g_01125
OG0000845	Praa.g_01542	Syae.g_01126
OG0000846	Praa.g_01543	Syae.g_01127
OG0000847	Praa.g_01544	Syae.g_01128
OG0000848	Praa.g_01545	Syae.g_01130
OG0000849	Praa.g_01546	Syae.g_01131
OG0000850	Praa.g_01548	Syae.g_01133
OG0000851	Praa.g_01549	Syae.g_01139
OG0000852	Praa.g_01550	Syae.g_01140
OG0000853	Praa.g_01554	Syae.g_01144
OG0000854	Praa.g_01556	Syae.g_01146
OG0000855	Praa.g_01557	Syae.g_01147
OG0000856	Praa.g_01572	Syae.g_00059
OG0000857	Praa.g_01600	Syae.g_00503
OG0000858	Praa.g_01629	Syae.g_01153
OG0000859	Praa.g_01630	Syae.g_01154
OG0000860	Praa.g_01637	Syae.g_01165
OG0000861	Praa.g_01638	Syae.g_01166
OG0000862	Praa.g_01639	Syae.g_01167
OG0000863	Praa.g_01641	Syae.g_01170
OG0000864	Praa.g_01642	Syae.g_01171
OG0000865	Praa.g_01643	Syae.g_01172
OG0000866	Praa.g_01644	Syae.g_01173
OG0000867	Praa.g_01645	Syae.g_01174
OG0000868	Praa.g_01646	Syae.g_01177
OG0000869	Praa.g_01650	Syae.g_01182
OG0000870	Praa.g_01655	Syae.g_01187
OG0000871	Praa.g_01656	Syae.g_01188
OG0000872	Praa.g_01657	Syae.g_01196
OG0000873	Praa.g_01660	Syae.g_01199
OG0000874	Praa.g_01663	Syae.g_01194
OG0000875	Praa.g_01665	Syae.g_01244
OG0000876	Praa.g_01666	Syae.g_01020
OG0000877	Praa.g_01668	Syae.g_01025
OG0000878	Praa.g_01669	Syae.g_01026
OG0000879	Praa.g_01670	Syae.g_01027
OG0000880	Praa.g_01671	Syae.g_01028
OG0000881	Praa.g_01675	Syae.g_01034
OG0000882	Praa.g_01680	Syae.g_01039
OG0000883	Praa.g_01682	Syae.g_01041
OG0000884	Praa.g_01684	Syae.g_01043
OG0000885	Praa.g_01685	Syae.g_01044
OG0000886	Praa.g_01686	Syae.g_01045
OG0000887	Praa.g_01687	Syae.g_01046
OG0000888	Praa.g_01689	Syae.g_01048
OG0000889	Praa.g_01691	Syae.g_01050
OG0000890	Praa.g_01692	Syae.g_01056
OG0000891	Praa.g_01693	Syae.g_01057
OG0000892	Praa.g_01695	Syae.g_01059
OG0000893	Praa.g_01699	Syae.g_02031
OG0000894	Praa.g_01701	Syae.g_02034
OG0000895	Praa.g_01704	Syae.g_02038
OG0000896	Praa.g_01705	Syae.g_02039
OG0000897	Praa.g_01707	Syae.g_02041
OG0000898	Praa.g_01708	Syae.g_02042
OG0000899	Praa.g_01709	Syae.g_02043
OG0000900	Praa.g_01710	Syae.g_02044
OG0000901	Praa.g_01713	Syae.g_02049
OG0000902	Praa.g_01715	Syae.g_02051
OG0000903	Praa.g_01718	Syae.g_02077
OG0000904	Praa.g_01720	Syae.g_02071
OG0000905	Praa.g_01725	Syae.g_02065
OG0000906	Praa.g_01726	Syae.g_02063
OG0000907	Praa.g_01733	Syae.g_02079
OG0000908	Praa.g_01736	Syae.g_02082
OG0000909	Praa.g_01737	Syae.g_02083
OG0000910	Praa.g_01738	Syae.g_02084
OG0000911	Praa.g_01740	Syae.g_02086
OG0000912	Praa.g_01741	Syae.g_02087
OG0000913	Praa.g_01742	Syae.g_02088
OG0000914	Praa.g_01743	Syae.g_02089
OG0000915	Praa.g_01744	Syae.g_02091
OG0000916	Praa.g_01745	Syae.g_02092
OG0000917	Praa.g_01746	Syae.g_02093
OG0000918	Praa.g_01747	Syae.g_02094
OG0000919	Praa.g_01748	Syae.g_02095
OG0000920	Praa.g_01749	Syae.g_02096
OG0000921	Praa.g_01750	Syae.g_02097
OG0000922	Praa.g_01751	Syae.g_02098
OG0000923	Praa.g_01755	Syae.g_02102
OG0000924	Praa.g_01756	Syae.g_02103
OG0000925	Praa.g_01757	Syae.g_02104
OG0000926	Praa.g_01758	Syae.g_02105
OG0000927	Praa.g_01760	Syae.g_02107
OG0000928	Praa.g_01761	Syae.g_02108
OG0000929	Praa.g_01762	Syae.g_02109
OG0000930	Praa.g_01763	Syae.g_02110
OG0000931	Praa.g_01764	Syae.g_02111
OG0000932	Praa.g_01765	Syae.g_02112
OG0000933	Praa.g_01769	Syae.g_02118
OG0000934	Praa.g_01771	Syae.g_02120
OG0000935	Praa.g_01772	Syae.g_02121
OG0000936	Praa.g_01773	Syae.g_02122
OG0000937	Praa.g_01774	Syae.g_02123
OG0000938	Praa.g_01776	Syae.g_02126
OG0000939	Praa.g_01777	Syae.g_02127
OG0000940	Praa.g_01784	Syae.g_02133
OG0000941	Praa.g_01786	Syae.g_02135
OG0000942	Praa.g_01788	Syae.g_02137
OG0000943	Praa.g_01789	Syae.g_02138
OG0000944	Praa.g_01790	Syae.g_02140
OG0000945	Praa.g_01791	Syae.g_02142
OG0000946	Praa.g_01796	Syae.g_02146
OG0000947	Praa.g_01798	Syae.g_02149
OG0000948	Praa.g_01799	Syae.g_02150
OG0000949	Praa.g_01802	Syae.g_01884
OG0000950	Praa.g_01807	Syae.g_01873
OG0000951	Praa.g_01811	Syae.g_01866
OG0000952	Praa.g_01815	Syae.g_01859
OG0000953	Praa.g_01818	Syae.g_01854
OG0000954	Praa.g_01822	Syae.g_01845
OG0000955	Praa.g_01823	Syae.g_01844
OG0000956	Praa.g_01825	Syae.g_01842
OG0000957	Praa.g_01830	Syae.g_01831
OG0000958	Praa.g_01831	Syae.g_01830
OG0000959	Praa.g_01835	Syae.g_01826
OG0000960	Praa.g_01836	Syae.g_01825
OG0000961	Praa.g_01838	Syae.g_01822
OG0000962	Praa.g_01840	Syae.g_01820
OG0000963	Praa.g_01844	Syae.g_01814
OG0000964	Praa.g_01845	Syae.g_01813
OG0000965	Praa.g_01846	Syae.g_01812
OG0000966	Praa.g_01853	Syae.g_01789
OG0000967	Praa.g_01858	Syae.g_01782
OG0000968	Praa.g_01860	Syae.g_01787
OG0000969	Praa.g_01861	Syae.g_01785
OG0000970	Praa.g_01862	Syae.g_01784
OG0000971	Praa.g_01863	Syae.g_01779
OG0000972	Praa.g_01864	Syae.g_01778
OG0000973	Praa.g_01865	Syae.g_01777
OG0000974	Praa.g_01866	Syae.g_01776
OG0000975	Praa.g_01867	Syae.g_01775
OG0000976	Praa.g_01868	Syae.g_01774
OG0000977	Praa.g_01869	Syae.g_01772
OG0000978	Praa.g_01870	Syae.g_01771
OG0000979	Praa.g_01873	Syae.g_01768
OG0000980	Praa.g_01875	Syae.g_01765
OG0000981	Praa.g_01877	Syae.g_01762
OG0000982	Praa.g_01879	Syae.g_01568
OG0000983	Praa.g_01880	Syae.g_01569
OG0000984	Praa.g_01881	Syae.g_01570
OG0000985	Praa.g_01884	Syae.g_01572
OG0000986	Praa.g_01886	Syae.g_01575
OG0000987	Praa.g_01887	Syae.g_01577
OG0000988	Praa.g_01890	Syae.g_01583
OG0000989	Praa.g_01893	Syae.g_01591
OG0000990	Praa.g_01896	Syae.g_01606
OG0000991	Praa.g_01897	Syae.g_01609
OG0000992	Praa.g_01899	Syae.g_01612
OG0000993	Praa.g_01900	Syae.g_01613
OG0000994	Praa.g_01901	Syae.g_01616
OG0000995	Praa.g_01905	Syae.g_01627
OG0000996	Praa.g_01906	Syae.g_01667
OG0000997	Praa.g_01907	Syae.g_01678
OG0000998	Praa.g_01909	Syae.g_01680
OG0000999	Praa.g_01910	Syae.g_01683
OG0001000	Praa.g_01913	Syae.g_01686
OG0001001	Praa.g_01915	Syae.g_01692
OG0001002	Praa.g_01919	Syae.g_01699
OG0001003	Praa.g_01920	Syae.g_01701
OG0001004	Praa.g_01921	Syae.g_01702
OG0001005	Praa.g_01922	Syae.g_01703
OG0001006	Praa.g_01926	Syae.g_01710
OG0001007	Praa.g_01928	Syae.g_01712
OG0001009	Praa.g_00027	Syae.g_01744
OG0001010	Praa.g_00028	Syae.g_01745
OG0001011	Praa.g_00029	Syae.g_01747
OG0001012	Praa.g_00043	Syae.g_01564
OG0001013	Praa.g_00048	Syae.g_01552
OG0001014	Praa.g_00051	Syae.g_01548
OG0001015	Praa.g_00052	Syae.g_01547
OG0001016	Praa.g_00073	Syae.g_01290
OG0001017	Praa.g_00077	Syae.g_01296
OG0001018	Praa.g_00080	Syae.g_01298
OG0001019	Praa.g_00089	Syae.g_01334
OG0001020	Praa.g_00090	Syae.g_01340
OG0001021	Praa.g_00091	Syae.g_01344
OG0001022	Praa.g_00094	Syae.g_01348
OG0001023	Praa.g_00095	Syae.g_01349
OG0001024	Praa.g_00098	Syae.g_01353
OG0001025	Praa.g_00104	Syae.g_01360
OG0001026	Praa.g_00111	Syae.g_01373
OG0001027	Praa.g_00112	Syae.g_01377
OG0001028	Praa.g_00114	Syae.g_01379
OG0001029	Praa.g_00115	Syae.g_01381
OG0001030	Praa.g_00130	Syae.g_01403
OG0001031	Praa.g_00186	Syae.g_01475
OG0001032	Praa.g_00187	Syae.g_01479
OG0001033	Praa.g_00208	Syae.g_01505
OG0001034	Praa.g_00236	Syae.g_02238
OG0001035	Praa.g_00254	Syae.g_02006
OG0001036	Praa.g_00259	Syae.g_02001
OG0001037	Praa.g_00260	Syae.g_01999
OG0001038	Praa.g_00278	Syae.g_01971
OG0001039	Praa.g_00281	Syae.g_01968
OG0001040	Praa.g_00283	Syae.g_01965
OG0001041	Praa.g_00287	Syae.g_01960
OG0001042	Praa.g_00304	Syae.g_01935
OG0001043	Praa.g_00305	Syae.g_01931
OG0001044	Praa.g_00333	Syae.g_02191
OG0001045	Praa.g_00341	Syae.g_02204
OG0001046	Praa.g_00378	Syae.g_00385
OG0001047	Praa.g_00438	Syae.g_00991
OG0001048	Praa.g_00439	Syae.g_00990
OG0001049	Praa.g_00441	Syae.g_00987
OG0001050	Praa.g_00442	Syae.g_00986
OG0001051	Praa.g_00443	Syae.g_00985
OG0001052	Praa.g_00471	Syae.g_02526
OG0001053	Praa.g_00483	Syae.g_02312
OG0001054	Praa.g_00498	Syae.g_02329
OG0001055	Praa.g_00517	Syae.g_02350
OG0001056	Praa.g_00536	Syae.g_02379
OG0001057	Praa.g_00541	Syae.g_02388
OG0001058	Praa.g_00550	Syae.g_02402
OG0001059	Praa.g_00554	Syae.g_02406
OG0001060	Praa.g_00561	Syae.g_02412
OG0001061	Praa.g_00574	Syae.g_02434
OG0001062	Praa.g_00576	Syae.g_02436
OG0001063	Praa.g_00578	Syae.g_02440
OG0001064	Praa.g_00579	Syae.g_02441
OG0001065	Praa.g_00580	Syae.g_02442
OG0001066	Praa.g_00581	Syae.g_02443
OG0001067	Praa.g_00582	Syae.g_02444
OG0001068	Praa.g_00583	Syae.g_02445
OG0001069	Praa.g_00584	Syae.g_02446
OG0001070	Praa.g_00587	Syae.g_02449
OG0001071	Praa.g_00588	Syae.g_02450
OG0001072	Praa.g_00590	Syae.g_02454
OG0001073	Praa.g_00604	Syae.g_02468
OG0001074	Praa.g_00615	Syae.g_00027
OG0001075	Praa.g_00616	Syae.g_00029
OG0001076	Praa.g_00624	Syae.g_00050
OG0001077	Praa.g_00628	Syae.g_00061
OG0001078	Praa.g_00636	Syae.g_00075
OG0001079	Praa.g_00647	Syae.g_00088
OG0001080	Praa.g_00653	Syae.g_00267
OG0001081	Praa.g_00655	Syae.g_00615
OG0001082	Praa.g_00656	Syae.g_00614
OG0001083	Praa.g_00661	Syae.g_00605
OG0001084	Praa.g_00662	Syae.g_00604
OG0001085	Praa.g_00670	Syae.g_00594
OG0001086	Praa.g_00671	Syae.g_00592
OG0001087	Praa.g_00688	Syae.g_00751
OG0001088	Praa.g_00689	Syae.g_00755
OG0001089	Praa.g_00697	Syae.g_00781
OG0001090	Praa.g_00712	Syae.g_00471
OG0001091	Praa.g_00714	Syae.g_00469
OG0001092	Praa.g_00715	Syae.g_00466
OG0001093	Praa.g_00720	Syae.g_00460
OG0001094	Praa.g_00797	Syae.g_00527
OG0001095	Praa.g_00817	Syae.g_00506
OG0001096	Praa.g_00830	Syae.g_00490
OG0001097	Praa.g_00849	Syae.g_00845
OG0001098	Praa.g_00864	Syae.g_00269
OG0001099	Praa.g_00896	Syae.g_01380
OG0001100	Praa.g_00900	Syae.g_00583
OG0001101	Praa.g_00902	Syae.g_00581
OG0001102	Praa.g_00904	Syae.g_00578
OG0001103	Praa.g_00906	Syae.g_00576
OG0001104	Praa.g_00927	Syae.g_00544
OG0001105	Praa.g_00931	Syae.g_00540
OG0001106	Praa.g_00955	Syae.g_00346
OG0001107	Praa.g_00962	Syae.g_00358
OG0001108	Praa.g_00966	Syae.g_00366
OG0001109	Praa.g_00967	Syae.g_00368
OG0001110	Praa.g_00969	Syae.g_00370
OG0001111	Praa.g_00970	Syae.g_00372
OG0001112	Praa.g_00971	Syae.g_00374
OG0001113	Praa.g_00972	Syae.g_00375
OG0001114	Praa.g_00973	Syae.g_00376
OG0001115	Praa.g_00975	Syae.g_00380
OG0001116	Praa.g_00976	Syae.g_00382
OG0001117	Praa.g_00977	Syae.g_00383
OG0001118	Praa.g_00978	Syae.g_00384
OG0001119	Praa.g_00979	Syae.g_00386
OG0001120	Praa.g_00981	Syae.g_00390
OG0001121	Praa.g_01125, Praa.g_00984	Syae.g_00133
OG0001122	Praa.g_01011	Syae.g_00417
OG0001123	Praa.g_01015	Syae.g_00424
OG0001124	Praa.g_01017	Syae.g_00426
OG0001125	Praa.g_01018	Syae.g_00428
OG0001126	Praa.g_01028	Syae.g_00807
OG0001127	Praa.g_01029	Syae.g_00806
OG0001128	Praa.g_01031	Syae.g_00803
OG0001129	Praa.g_01032	Syae.g_00801
OG0001130	Praa.g_01033	Syae.g_00800
OG0001131	Praa.g_01070	Syae.g_00562
OG0001132	Praa.g_01080	Syae.g_00242
OG0001133	Praa.g_01115	Syae.g_00053
OG0001134	Praa.g_01127	Syae.g_00638
OG0001136	Praa.g_01157	Syae.g_00923
OG0001137	Praa.g_01167	Syae.g_00903
OG0001138	Praa.g_01185	Syae.g_00654
OG0001139	Praa.g_01186	Syae.g_00656
OG0001140	Praa.g_01187	Syae.g_00657
OG0001141	Praa.g_01188	Syae.g_00658
OG0001142	Praa.g_01189	Syae.g_00660
OG0001143	Praa.g_01196	Syae.g_00673
OG0001144	Praa.g_01201	Syae.g_00684
OG0001145	Praa.g_01310	Syae.g_00948
OG0001146	Praa.g_01322	Syae.g_00968
OG0001147	Praa.g_01352	Syae.g_02536
OG0001148	Praa.g_01368	Syae.g_02297
OG0001149	Praa.g_01369	Syae.g_02296
OG0001150	Praa.g_01370	Syae.g_02295
OG0001151	Praa.g_01381	Syae.g_02282
OG0001152	Praa.g_01382	Syae.g_02281
OG0001153	Praa.g_01508	Syae.g_02613
OG0001155	Praa.g_01521	Syae.g_01083
OG0001156	Praa.g_01524	Syae.g_01093
OG0001157	Praa.g_01525	Syae.g_01094
OG0001158	Praa.g_01526	Syae.g_01100
OG0001159	Praa.g_01527	Syae.g_01103
OG0001160	Praa.g_01552	Syae.g_01142
OG0001161	Praa.g_01565	Syae.g_01597
OG0001162	Praa.g_01576	Syae.g_00487
OG0001163	Praa.g_01627	Syae.g_01150
OG0001164	Praa.g_01631	Syae.g_01156
OG0001165	Praa.g_01634	Syae.g_01161
OG0001166	Praa.g_01654	Syae.g_01186
OG0001167	Praa.g_01672	Syae.g_01031
OG0001168	Praa.g_01674	Syae.g_01033
OG0001169	Praa.g_01676	Syae.g_01035
OG0001170	Praa.g_01678	Syae.g_01037
OG0001171	Praa.g_01688	Syae.g_01047
OG0001172	Praa.g_01702	Syae.g_02036
OG0001173	Praa.g_01703	Syae.g_02037
OG0001174	Praa.g_01711	Syae.g_02045
OG0001175	Praa.g_01712	Syae.g_02046
