Orthogroup	Praa	Prax
OG0000563	Praa.g_00558	Prax.g_00018
OG0000564	Praa.g_00559	Prax.g_00019
OG0000565	Praa.g_00562	Prax.g_00022
OG0000566	Praa.g_00564	Prax.g_00024
OG0000567	Praa.g_00568	Prax.g_00028
OG0000568	Praa.g_00569	Prax.g_00029
OG0000569	Praa.g_00570	Prax.g_00030
OG0000570	Praa.g_00571	Prax.g_00031
OG0000571	Praa.g_00573	Prax.g_00033
OG0000572	Praa.g_00586	Prax.g_00046
OG0000573	Praa.g_00592	Prax.g_00051
OG0000574	Praa.g_00593	Prax.g_00052
OG0000575	Praa.g_00597	Prax.g_00056
OG0000576	Praa.g_00599	Prax.g_00058
OG0000577	Praa.g_00600	Prax.g_00059
OG0000578	Praa.g_00601	Prax.g_00060
OG0000579	Praa.g_00602	Prax.g_00061
OG0000580	Praa.g_00603	Prax.g_00062
OG0000581	Praa.g_00605	Prax.g_00064
OG0000582	Praa.g_00608	Prax.g_00067
OG0000583	Praa.g_00609	Prax.g_00068
OG0000584	Praa.g_00610	Prax.g_00069
OG0000585	Praa.g_00612	Prax.g_00071
OG0000586	Praa.g_00613	Prax.g_00072
OG0000587	Praa.g_00614	Prax.g_00073
OG0000588	Praa.g_00618	Prax.g_00077
OG0000589	Praa.g_00621	Prax.g_00080
OG0000590	Praa.g_00622	Prax.g_00081
OG0000591	Praa.g_00625	Prax.g_00084
OG0000592	Praa.g_00626	Prax.g_00085
OG0000593	Praa.g_00632	Prax.g_00091
OG0000594	Praa.g_00633	Prax.g_00092
OG0000595	Praa.g_00634	Prax.g_00093
OG0000596	Praa.g_00638	Prax.g_00097
OG0000597	Praa.g_00640	Prax.g_00099
OG0000598	Praa.g_00641	Prax.g_00100
OG0000599	Praa.g_00644	Prax.g_00103
OG0000600	Praa.g_00645	Prax.g_00104
OG0000601	Praa.g_00646	Prax.g_00105
OG0000602	Praa.g_00648	Prax.g_00107
OG0000603	Praa.g_00649	Prax.g_00108
OG0000604	Praa.g_00650	Prax.g_00109
OG0000605	Praa.g_00651	Prax.g_00110
OG0000606	Praa.g_00654	Prax.g_00113
OG0000607	Praa.g_00657	Prax.g_00116
OG0000608	Praa.g_00658	Prax.g_00117
OG0000609	Praa.g_00659	Prax.g_00118
OG0000610	Praa.g_00664	Prax.g_00123
OG0000611	Praa.g_00667	Prax.g_00975
OG0000612	Praa.g_00668	Prax.g_00974
OG0000613	Praa.g_00673	Prax.g_00969
OG0000614	Praa.g_00692	Prax.g_00950
OG0000615	Praa.g_00700	Prax.g_00942
OG0000616	Praa.g_00704	Prax.g_00938
OG0000617	Praa.g_00717	Prax.g_00479
OG0000618	Praa.g_00718	Prax.g_00478
OG0000619	Praa.g_00719	Prax.g_00477
OG0000620	Praa.g_00722	Prax.g_00474
OG0000621	Praa.g_00723	Prax.g_00473
OG0000622	Praa.g_00724	Prax.g_00472
OG0000623	Praa.g_00725	Prax.g_00471
OG0000624	Praa.g_00726	Prax.g_00470
OG0000625	Praa.g_00727	Prax.g_00469
OG0000626	Praa.g_00728	Prax.g_00468
OG0000627	Praa.g_00729	Prax.g_00467
OG0000628	Praa.g_00730	Prax.g_00466
OG0000629	Praa.g_00731	Prax.g_00465
OG0000630	Praa.g_00734	Prax.g_00462
OG0000631	Praa.g_00794	Prax.g_00382
OG0000632	Praa.g_00795	Prax.g_00381
OG0000633	Praa.g_00796	Prax.g_00380
OG0000634	Praa.g_00799	Prax.g_00377
OG0000635	Praa.g_00800	Prax.g_00376
OG0000636	Praa.g_00802	Prax.g_00374
OG0000637	Praa.g_00804	Prax.g_00372
OG0000638	Praa.g_00805	Prax.g_00371
OG0000639	Praa.g_00806	Prax.g_00370
OG0000640	Praa.g_00807	Prax.g_00369
OG0000641	Praa.g_00812	Prax.g_00365
OG0000642	Praa.g_00813	Prax.g_00364
OG0000643	Praa.g_00814	Prax.g_00363
OG0000644	Praa.g_00815	Prax.g_00362
OG0000645	Praa.g_00816	Prax.g_00361
OG0000646	Praa.g_00818	Prax.g_00359
OG0000647	Praa.g_00819	Prax.g_00358
OG0000648	Praa.g_00821	Prax.g_00356
OG0000649	Praa.g_00822	Prax.g_00355
OG0000650	Praa.g_00823	Prax.g_00354
OG0000651	Praa.g_00824	Prax.g_00353
OG0000652	Praa.g_00825	Prax.g_00352
OG0000653	Praa.g_00827	Prax.g_00350
OG0000654	Praa.g_00828	Prax.g_00349
OG0000655	Praa.g_00829	Prax.g_00348
OG0000656	Praa.g_00832	Prax.g_00345
OG0000657	Praa.g_00840	Prax.g_00337
OG0000658	Praa.g_00841	Prax.g_00336
OG0000659	Praa.g_00842	Prax.g_00335
OG0000660	Praa.g_00846	Prax.g_00331
OG0000661	Praa.g_00848	Prax.g_00329
OG0000662	Praa.g_00850	Prax.g_00327
OG0000663	Praa.g_00852	Prax.g_00325
OG0000664	Praa.g_00853	Prax.g_00324
OG0000665	Praa.g_00857	Prax.g_00320
OG0000666	Praa.g_00858	Prax.g_00319
OG0000667	Praa.g_00862	Prax.g_00315
OG0000668	Praa.g_00892	Prax.g_00546
OG0000669	Praa.g_00899	Prax.g_00553
OG0000670	Praa.g_00901	Prax.g_00555
OG0000671	Praa.g_00903	Prax.g_00557
OG0000672	Praa.g_00905	Prax.g_00559
OG0000673	Praa.g_00908	Prax.g_00562
OG0000674	Praa.g_00910	Prax.g_00564
OG0000675	Praa.g_00911	Prax.g_00565
OG0000676	Praa.g_00913	Prax.g_00567
OG0000677	Praa.g_00914	Prax.g_00568
OG0000678	Praa.g_00916	Prax.g_00570
OG0000679	Praa.g_00920	Prax.g_00574
OG0000680	Praa.g_00921	Prax.g_00575
OG0000681	Praa.g_00923	Prax.g_00578
OG0000682	Praa.g_00924	Prax.g_00579
OG0000683	Praa.g_00925	Prax.g_00580
OG0000684	Praa.g_00926	Prax.g_00582
OG0000685	Praa.g_00928	Prax.g_00584
OG0000686	Praa.g_00929	Prax.g_00585
OG0000687	Praa.g_00930	Prax.g_00586
OG0000688	Praa.g_00933	Prax.g_00589
OG0000689	Praa.g_00934	Prax.g_00590
OG0000690	Praa.g_00935	Prax.g_00591
OG0000691	Praa.g_00936	Prax.g_00592
OG0000692	Praa.g_00938	Prax.g_00594
OG0000693	Praa.g_00939	Prax.g_00595
OG0000694	Praa.g_00940	Prax.g_00596
OG0000695	Praa.g_00942	Prax.g_00598
OG0000696	Praa.g_00943	Prax.g_00599
OG0000697	Praa.g_00944	Prax.g_00600
OG0000698	Praa.g_00947	Prax.g_00603
OG0000699	Praa.g_00948	Prax.g_00604
OG0000700	Praa.g_00949	Prax.g_00605
OG0000701	Praa.g_00950	Prax.g_00606
OG0000702	Praa.g_00952	Prax.g_00608
OG0000703	Praa.g_00953	Prax.g_00609
OG0000704	Praa.g_00954	Prax.g_00610
OG0000705	Praa.g_00958	Prax.g_00614
OG0000706	Praa.g_00959	Prax.g_00615
OG0000707	Praa.g_00960	Prax.g_00616
OG0000708	Praa.g_00961	Prax.g_00617
OG0000709	Praa.g_00965	Prax.g_01130
OG0000710	Praa.g_00968	Prax.g_01133
OG0000711	Praa.g_00985	Prax.g_01150
OG0000712	Praa.g_00987	Prax.g_01152
OG0000713	Praa.g_00988	Prax.g_01153
OG0000714	Praa.g_00989	Prax.g_01154
OG0000715	Praa.g_00991	Prax.g_01156
OG0000716	Praa.g_00993	Prax.g_01158
OG0000717	Praa.g_00994	Prax.g_01159
OG0000718	Praa.g_01008	Prax.g_01173
OG0000719	Praa.g_01010	Prax.g_01175
OG0000720	Praa.g_01019	Prax.g_01184
OG0000721	Praa.g_01021	Prax.g_01186
OG0000722	Praa.g_01022	Prax.g_01187
OG0000723	Praa.g_01025	Prax.g_01190
OG0000724	Praa.g_01034	Prax.g_01199
OG0000725	Praa.g_01040	Prax.g_01205
OG0000726	Praa.g_01041	Prax.g_01206
OG0000727	Praa.g_01042	Prax.g_01207
OG0000728	Praa.g_01044	Prax.g_01209
OG0000729	Praa.g_01091	Prax.g_01256
OG0000730	Praa.g_01095	Prax.g_00126
OG0000731	Praa.g_01099	Prax.g_00130
OG0000732	Praa.g_01109	Prax.g_00140
OG0000733	Praa.g_01128	Prax.g_00162
OG0000734	Praa.g_01145	Prax.g_00185
OG0000735	Praa.g_01147	Prax.g_00187
OG0000736	Praa.g_01148	Prax.g_00188
OG0000737	Praa.g_01149	Prax.g_00189
OG0000738	Praa.g_01153	Prax.g_00193
OG0000739	Praa.g_01154	Prax.g_00194
OG0000740	Praa.g_01155	Prax.g_00195
OG0000741	Praa.g_01156	Prax.g_00196
OG0000742	Praa.g_01158	Prax.g_00199
OG0000743	Praa.g_01160	Prax.g_00201
OG0000744	Praa.g_01161	Prax.g_00202
OG0000745	Praa.g_01162	Prax.g_00203
OG0000746	Praa.g_01164	Prax.g_00205
OG0000747	Praa.g_01165	Prax.g_00206
OG0000748	Praa.g_01168	Prax.g_00209
OG0000749	Praa.g_01169	Prax.g_00210
OG0000750	Praa.g_01170	Prax.g_00211
OG0000751	Praa.g_01172	Prax.g_00213
OG0000752	Praa.g_01174	Prax.g_00215
OG0000753	Praa.g_01177	Prax.g_00218
OG0000754	Praa.g_01180	Prax.g_00221
OG0000755	Praa.g_01183	Prax.g_00224
OG0000756	Praa.g_01184	Prax.g_00225
OG0000757	Praa.g_01190	Prax.g_00231
OG0000758	Praa.g_01191	Prax.g_00232
OG0000759	Praa.g_01192	Prax.g_00233
OG0000760	Praa.g_01193	Prax.g_00234
OG0000761	Praa.g_01194	Prax.g_00235
OG0000762	Praa.g_01195	Prax.g_00236
OG0000763	Praa.g_01197	Prax.g_00238
OG0000764	Praa.g_01198	Prax.g_00239
OG0000765	Praa.g_01207	Prax.g_00248
OG0000766	Praa.g_01208	Prax.g_00249
OG0000767	Praa.g_01210	Prax.g_00251
OG0000768	Praa.g_01211	Prax.g_00252
OG0000769	Praa.g_01213	Prax.g_00254
OG0000770	Praa.g_01215	Prax.g_00256
OG0000771	Praa.g_01224	Prax.g_01789
OG0000772	Praa.g_01290	Prax.g_01928
OG0000773	Praa.g_01309	Prax.g_01908
OG0000774	Praa.g_01311	Prax.g_01906
OG0000775	Praa.g_01313	Prax.g_01904
OG0000776	Praa.g_01314	Prax.g_01903
OG0000777	Praa.g_01315	Prax.g_01902
OG0000778	Praa.g_01316	Prax.g_01901
OG0000779	Praa.g_01320	Prax.g_01897
OG0000780	Praa.g_01321	Prax.g_01896
OG0000781	Praa.g_01324	Prax.g_01893
OG0000782	Praa.g_01325	Prax.g_01892
OG0000783	Praa.g_01326	Prax.g_01891
OG0000784	Praa.g_01327	Prax.g_01890
OG0000785	Praa.g_01329	Prax.g_01888
OG0000786	Praa.g_01331	Prax.g_01886
OG0000787	Praa.g_01332	Prax.g_01885
OG0000788	Praa.g_01353	Prax.g_01876
OG0000789	Praa.g_01356	Prax.g_01873
OG0000790	Praa.g_01371	Prax.g_01858
OG0000791	Praa.g_01373	Prax.g_01856
OG0000792	Praa.g_01374	Prax.g_01855
OG0000793	Praa.g_01377	Prax.g_01852
OG0000794	Praa.g_01378	Prax.g_01851
OG0000795	Praa.g_01379	Prax.g_01850
OG0000796	Praa.g_01383	Prax.g_01846
OG0000797	Praa.g_01384	Prax.g_01845
OG0000798	Praa.g_01393, Praa.g_01412	Prax.g_01819
OG0000799	Praa.g_01458	Prax.g_01751
OG0000800	Praa.g_01459	Prax.g_01750
OG0000801	Praa.g_01460	Prax.g_01749
OG0000802	Praa.g_01462	Prax.g_01747
OG0000803	Praa.g_01464	Prax.g_01745
OG0000804	Praa.g_01465	Prax.g_01744
OG0000805	Praa.g_01467	Prax.g_01742
OG0000806	Praa.g_01469	Prax.g_01740
OG0000807	Praa.g_01470	Prax.g_01739
OG0000808	Praa.g_01471	Prax.g_01738
OG0000809	Praa.g_01474	Prax.g_01735
OG0000810	Praa.g_01475	Prax.g_01734
OG0000811	Praa.g_01479	Prax.g_01725
OG0000812	Praa.g_01481	Prax.g_01723
OG0000813	Praa.g_01482	Prax.g_01722
OG0000814	Praa.g_01484	Prax.g_01720
OG0000815	Praa.g_01485	Prax.g_01719
OG0000816	Praa.g_01487	Prax.g_01717
OG0000817	Praa.g_01488	Prax.g_01716
OG0000818	Praa.g_01493	Prax.g_01711
OG0000819	Praa.g_01494	Prax.g_01710
OG0000820	Praa.g_01495	Prax.g_01709
OG0000821	Praa.g_01499	Prax.g_01705
OG0000822	Praa.g_01500	Prax.g_01704
OG0000823	Praa.g_01501	Prax.g_01703
OG0000824	Praa.g_01504	Prax.g_01700
OG0000825	Praa.g_01505	Prax.g_01699
OG0000826	Praa.g_01506	Prax.g_01698
OG0000827	Praa.g_01507	Prax.g_01697
OG0000828	Praa.g_01510	Prax.g_01694
OG0000829	Praa.g_01511	Prax.g_01693
OG0000830	Praa.g_01512	Prax.g_01692
OG0000831	Praa.g_01514	Prax.g_01690
OG0000832	Praa.g_01520	Prax.g_01684
OG0000833	Praa.g_01528	Prax.g_01676
OG0000834	Praa.g_01529	Prax.g_01675
OG0000835	Praa.g_01530	Prax.g_01674
OG0000836	Praa.g_01531	Prax.g_01673
OG0000837	Praa.g_01532	Prax.g_01672
OG0000838	Praa.g_01534	Prax.g_01670
OG0000839	Praa.g_01535	Prax.g_01669
OG0000840	Praa.g_01536	Prax.g_01668
OG0000841	Praa.g_01537	Prax.g_01667
OG0000842	Praa.g_01538	Prax.g_01666
OG0000843	Praa.g_01539	Prax.g_01665
OG0000844	Praa.g_01541	Prax.g_01664
OG0000845	Praa.g_01542	Prax.g_01663
OG0000846	Praa.g_01543	Prax.g_01662
OG0000847	Praa.g_01544	Prax.g_01661
OG0000848	Praa.g_01545	Prax.g_01660
OG0000849	Praa.g_01546	Prax.g_01659
OG0000850	Praa.g_01548	Prax.g_01657
OG0000851	Praa.g_01549	Prax.g_01656
OG0000852	Praa.g_01550	Prax.g_01655
OG0000853	Praa.g_01554	Prax.g_01651
OG0000854	Praa.g_01556	Prax.g_01649
OG0000855	Praa.g_01557	Prax.g_01648
OG0000856	Praa.g_01572	Prax.g_01633
OG0000857	Praa.g_01600	Prax.g_01605
OG0000858	Praa.g_01629	Prax.g_01565
OG0000859	Praa.g_01630	Prax.g_01564
OG0000860	Praa.g_01637	Prax.g_01557
OG0000861	Praa.g_01638	Prax.g_01556
OG0000862	Praa.g_01639	Prax.g_01555
OG0000863	Praa.g_01641	Prax.g_01553
OG0000864	Praa.g_01642	Prax.g_01552
OG0000865	Praa.g_01643	Prax.g_01551
OG0000866	Praa.g_01644	Prax.g_01550
OG0000867	Praa.g_01645	Prax.g_01549
OG0000868	Praa.g_01646	Prax.g_01548
OG0000869	Praa.g_01650	Prax.g_01544
OG0000870	Praa.g_01655	Prax.g_01539
OG0000871	Praa.g_01656	Prax.g_01538
OG0000872	Praa.g_01657	Prax.g_01537
OG0000873	Praa.g_01660	Prax.g_01534
OG0000874	Praa.g_01663	Prax.g_01531
OG0000875	Praa.g_01665	Prax.g_01530
OG0000876	Praa.g_01666	Prax.g_01529
OG0000877	Praa.g_01668	Prax.g_01527
OG0000878	Praa.g_01669	Prax.g_01526
OG0000879	Praa.g_01670	Prax.g_01525
OG0000880	Praa.g_01671	Prax.g_01524
OG0000881	Praa.g_01675	Prax.g_01520
OG0000882	Praa.g_01680	Prax.g_01515
OG0000883	Praa.g_01682	Prax.g_01513
OG0000884	Praa.g_01684	Prax.g_01511
OG0000885	Praa.g_01685	Prax.g_01510
OG0000886	Praa.g_01686	Prax.g_01509
OG0000887	Praa.g_01687	Prax.g_01508
OG0000888	Praa.g_01689	Prax.g_01506
OG0000889	Praa.g_01691	Prax.g_01504
OG0000890	Praa.g_01692	Prax.g_01503
OG0000891	Praa.g_01693	Prax.g_01502
OG0000892	Praa.g_01695	Prax.g_01257
OG0000893	Praa.g_01699	Prax.g_01262
OG0000894	Praa.g_01701	Prax.g_01264
OG0000895	Praa.g_01704	Prax.g_01267
OG0000896	Praa.g_01705	Prax.g_01268
OG0000897	Praa.g_01707	Prax.g_01270
OG0000898	Praa.g_01708	Prax.g_01271
OG0000899	Praa.g_01709	Prax.g_01272
OG0000900	Praa.g_01710	Prax.g_01273
OG0000901	Praa.g_01713	Prax.g_01276
OG0000902	Praa.g_01715	Prax.g_01278
OG0000903	Praa.g_01718	Prax.g_01281
OG0000904	Praa.g_01720	Prax.g_01283
OG0000905	Praa.g_01725	Prax.g_01288
OG0000906	Praa.g_01726	Prax.g_01289
OG0000907	Praa.g_01733	Prax.g_01296
OG0000908	Praa.g_01736	Prax.g_01299
OG0000909	Praa.g_01737	Prax.g_01300
OG0000910	Praa.g_01738	Prax.g_01301
OG0000911	Praa.g_01740	Prax.g_01303
OG0000912	Praa.g_01741	Prax.g_01304
OG0000913	Praa.g_01742	Prax.g_01305
OG0000914	Praa.g_01743	Prax.g_01306
OG0000915	Praa.g_01744	Prax.g_01307
OG0000916	Praa.g_01745	Prax.g_01308
OG0000917	Praa.g_01746	Prax.g_01309
OG0000918	Praa.g_01747	Prax.g_01310
OG0000919	Praa.g_01748	Prax.g_01311
OG0000920	Praa.g_01749	Prax.g_01312
OG0000921	Praa.g_01750	Prax.g_01313
OG0000922	Praa.g_01751	Prax.g_01314
OG0000923	Praa.g_01755	Prax.g_01318
OG0000924	Praa.g_01756	Prax.g_01319
OG0000925	Praa.g_01757	Prax.g_01320
OG0000926	Praa.g_01758	Prax.g_01321
OG0000927	Praa.g_01760	Prax.g_01323
OG0000928	Praa.g_01761	Prax.g_01324
OG0000929	Praa.g_01762	Prax.g_01325
OG0000930	Praa.g_01763	Prax.g_01326
OG0000931	Praa.g_01764	Prax.g_01327
OG0000932	Praa.g_01765	Prax.g_01328
OG0000933	Praa.g_01769	Prax.g_01332
OG0000934	Praa.g_01771	Prax.g_01334
OG0000935	Praa.g_01772	Prax.g_01335
OG0000936	Praa.g_01773	Prax.g_01336
OG0000937	Praa.g_01774	Prax.g_01337
OG0000938	Praa.g_01776	Prax.g_01339
OG0000939	Praa.g_01777	Prax.g_01340
OG0000940	Praa.g_01784	Prax.g_01347
OG0000941	Praa.g_01786	Prax.g_01349
OG0000942	Praa.g_01788	Prax.g_01351
OG0000943	Praa.g_01789	Prax.g_01352
OG0000944	Praa.g_01790	Prax.g_01353
OG0000945	Praa.g_01791	Prax.g_01354
OG0000946	Praa.g_01796	Prax.g_01358
OG0000947	Praa.g_01798	Prax.g_01360
OG0000948	Praa.g_01799	Prax.g_01361
OG0000949	Praa.g_01802	Prax.g_01364
OG0000950	Praa.g_01807	Prax.g_01369
OG0000951	Praa.g_01811	Prax.g_01373
OG0000952	Praa.g_01815	Prax.g_01377
OG0000953	Praa.g_01818	Prax.g_01380
OG0000954	Praa.g_01822	Prax.g_01384
OG0000955	Praa.g_01823	Prax.g_01385
OG0000956	Praa.g_01825	Prax.g_01387
OG0000957	Praa.g_01830	Prax.g_01392
OG0000958	Praa.g_01831	Prax.g_01393
OG0000959	Praa.g_01835	Prax.g_01397
OG0000960	Praa.g_01836	Prax.g_01398
OG0000961	Praa.g_01838	Prax.g_01400
OG0000962	Praa.g_01840	Prax.g_01402
OG0000963	Praa.g_01844	Prax.g_01406
OG0000964	Praa.g_01845	Prax.g_01407
OG0000965	Praa.g_01846	Prax.g_01408
OG0000966	Praa.g_01853	Prax.g_01415
OG0000967	Praa.g_01858	Prax.g_01420
OG0000968	Praa.g_01860	Prax.g_01422
OG0000969	Praa.g_01861	Prax.g_01423
OG0000970	Praa.g_01862	Prax.g_01424
OG0000971	Praa.g_01863	Prax.g_01425
OG0000972	Praa.g_01864	Prax.g_01426
OG0000973	Praa.g_01865	Prax.g_01427
OG0000974	Praa.g_01866	Prax.g_01428
OG0000975	Praa.g_01867	Prax.g_01429
OG0000976	Praa.g_01868	Prax.g_01430
OG0000977	Praa.g_01869	Prax.g_01431
OG0000978	Praa.g_01870	Prax.g_01432
OG0000979	Praa.g_01873	Prax.g_01435
OG0000980	Praa.g_01875	Prax.g_01437
OG0000981	Praa.g_01877	Prax.g_01439
OG0000982	Praa.g_01879	Prax.g_01441
OG0000983	Praa.g_01880	Prax.g_01442
OG0000984	Praa.g_01881	Prax.g_01443
OG0000985	Praa.g_01884	Prax.g_01446
OG0000986	Praa.g_01886	Prax.g_01448
OG0000987	Praa.g_01887	Prax.g_01449
OG0000988	Praa.g_01890	Prax.g_01452
OG0000989	Praa.g_01893	Prax.g_01455
OG0000990	Praa.g_01896	Prax.g_01458
OG0000991	Praa.g_01897	Prax.g_01459
OG0000992	Praa.g_01899	Prax.g_01461
OG0000993	Praa.g_01900	Prax.g_01462
OG0000994	Praa.g_01901	Prax.g_01463
OG0000995	Praa.g_01905	Prax.g_01467
OG0000996	Praa.g_01906	Prax.g_01468
OG0000997	Praa.g_01907	Prax.g_01469
OG0000998	Praa.g_01909	Prax.g_01471
OG0000999	Praa.g_01910	Prax.g_01472
OG0001000	Praa.g_01913	Prax.g_01475
OG0001001	Praa.g_01915	Prax.g_01477
OG0001002	Praa.g_01919	Prax.g_01481
OG0001003	Praa.g_01920	Prax.g_01482
OG0001004	Praa.g_01921	Prax.g_01483
OG0001005	Praa.g_01922	Prax.g_01484
OG0001006	Praa.g_01926	Prax.g_01488
OG0001007	Praa.g_01928	Prax.g_01490
OG0001009	Praa.g_00027	Prax.g_00286
OG0001010	Praa.g_00028	Prax.g_00285
OG0001011	Praa.g_00029	Prax.g_00284
OG0001012	Praa.g_00043	Prax.g_00270
OG0001013	Praa.g_00048	Prax.g_00623
OG0001014	Praa.g_00051	Prax.g_00626
OG0001015	Praa.g_00052	Prax.g_00627
OG0001016	Praa.g_00073	Prax.g_00644
OG0001017	Praa.g_00077	Prax.g_00648
OG0001018	Praa.g_00080	Prax.g_00651
OG0001019	Praa.g_00089	Prax.g_00660
OG0001020	Praa.g_00090	Prax.g_01128
OG0001021	Praa.g_00091	Prax.g_01127
OG0001022	Praa.g_00094	Prax.g_01124
OG0001023	Praa.g_00095	Prax.g_01123
OG0001024	Praa.g_00098	Prax.g_01120
OG0001025	Praa.g_00104	Prax.g_01114
OG0001026	Praa.g_00111	Prax.g_01108
OG0001027	Praa.g_00112	Prax.g_01107
OG0001028	Praa.g_00114	Prax.g_01105
OG0001029	Praa.g_00115	Prax.g_01103
OG0001030	Praa.g_00130	Prax.g_01088
OG0001031	Praa.g_00186	Prax.g_01032
OG0001032	Praa.g_00187	Prax.g_01031
OG0001033	Praa.g_00208	Prax.g_01010
OG0001034	Praa.g_00236	Prax.g_00982
OG0001035	Praa.g_00254	Prax.g_00921
OG0001036	Praa.g_00259	Prax.g_00916
OG0001037	Praa.g_00260	Prax.g_00915
OG0001038	Praa.g_00278	Prax.g_00897
OG0001039	Praa.g_00281	Prax.g_00894
OG0001040	Praa.g_00283	Prax.g_00892
OG0001041	Praa.g_00287	Prax.g_00888
OG0001042	Praa.g_00304	Prax.g_00871
OG0001043	Praa.g_00305	Prax.g_00870
OG0001044	Praa.g_00333	Prax.g_00840
OG0001045	Praa.g_00341	Prax.g_00831
OG0001046	Praa.g_00378	Prax.g_00795
OG0001047	Praa.g_00438	Prax.g_00761
OG0001048	Praa.g_00439	Prax.g_00760
OG0001049	Praa.g_00441	Prax.g_00758
OG0001050	Praa.g_00442	Prax.g_00757
OG0001051	Praa.g_00443	Prax.g_00756
OG0001052	Praa.g_00471	Prax.g_00731
OG0001053	Praa.g_00483	Prax.g_00719
OG0001054	Praa.g_00498	Prax.g_00703
OG0001055	Praa.g_00517	Prax.g_00684
OG0001056	Praa.g_00536	Prax.g_00665
OG0001057	Praa.g_00541	Prax.g_00002
OG0001058	Praa.g_00550	Prax.g_00010
OG0001059	Praa.g_00554	Prax.g_00014
OG0001060	Praa.g_00561	Prax.g_00021
OG0001061	Praa.g_00574	Prax.g_00034
OG0001062	Praa.g_00576	Prax.g_00036
OG0001063	Praa.g_00578	Prax.g_00038
OG0001064	Praa.g_00579	Prax.g_00039
OG0001065	Praa.g_00580	Prax.g_00040
OG0001066	Praa.g_00581	Prax.g_00041
OG0001067	Praa.g_00582	Prax.g_00042
OG0001068	Praa.g_00583	Prax.g_00043
OG0001069	Praa.g_00584	Prax.g_00044
OG0001070	Praa.g_00587	Prax.g_00047
OG0001071	Praa.g_00588	Prax.g_00048
OG0001072	Praa.g_00590	Prax.g_00049
OG0001073	Praa.g_00604	Prax.g_00063
OG0001074	Praa.g_00615	Prax.g_00074
OG0001075	Praa.g_00616	Prax.g_00075
OG0001076	Praa.g_00624	Prax.g_00083
OG0001077	Praa.g_00628	Prax.g_00087
OG0001078	Praa.g_00636	Prax.g_00095
OG0001079	Praa.g_00647	Prax.g_00106
OG0001080	Praa.g_00653	Prax.g_00112
OG0001081	Praa.g_00655	Prax.g_00114
OG0001082	Praa.g_00656	Prax.g_00115
OG0001083	Praa.g_00661	Prax.g_00120
OG0001084	Praa.g_00662	Prax.g_00121
OG0001085	Praa.g_00670	Prax.g_00972
OG0001086	Praa.g_00671	Prax.g_00971
OG0001087	Praa.g_00688	Prax.g_00954
OG0001088	Praa.g_00689	Prax.g_00953
OG0001089	Praa.g_00697	Prax.g_00945
OG0001090	Praa.g_00712	Prax.g_00484
OG0001091	Praa.g_00714	Prax.g_00482
OG0001092	Praa.g_00715	Prax.g_00481
OG0001093	Praa.g_00720	Prax.g_00476
OG0001094	Praa.g_00797	Prax.g_00379
OG0001095	Praa.g_00817	Prax.g_00360
OG0001096	Praa.g_00830	Prax.g_00347
OG0001097	Praa.g_00849	Prax.g_00328
OG0001098	Praa.g_00864	Prax.g_00313
OG0001099	Praa.g_00896	Prax.g_00550
OG0001100	Praa.g_00900	Prax.g_00554
OG0001101	Praa.g_00902	Prax.g_00556
OG0001102	Praa.g_00904	Prax.g_00558
OG0001103	Praa.g_00906	Prax.g_00560
OG0001104	Praa.g_00927	Prax.g_00583
OG0001105	Praa.g_00931	Prax.g_00587
OG0001106	Praa.g_00955	Prax.g_00611
OG0001107	Praa.g_00962	Prax.g_00618
OG0001108	Praa.g_00966	Prax.g_01131
OG0001109	Praa.g_00967	Prax.g_01132
OG0001110	Praa.g_00969	Prax.g_01134
OG0001111	Praa.g_00970	Prax.g_01135
OG0001112	Praa.g_00971	Prax.g_01136
OG0001113	Praa.g_00972	Prax.g_01137
OG0001114	Praa.g_00973	Prax.g_01138
OG0001115	Praa.g_00975	Prax.g_01140
OG0001116	Praa.g_00976	Prax.g_01141
OG0001117	Praa.g_00977	Prax.g_01142
OG0001118	Praa.g_00978	Prax.g_01143
OG0001119	Praa.g_00979	Prax.g_01144
OG0001120	Praa.g_00981	Prax.g_01146
OG0001121	Praa.g_01125	Prax.g_00159
OG0001121	Praa.g_00984	Prax.g_01149
OG0001122	Praa.g_01011	Prax.g_01176
OG0001123	Praa.g_01015	Prax.g_01180
OG0001124	Praa.g_01017	Prax.g_01182
OG0001125	Praa.g_01018	Prax.g_01183
OG0001126	Praa.g_01028	Prax.g_01193
OG0001127	Praa.g_01029	Prax.g_01194
OG0001128	Praa.g_01031	Prax.g_01196
OG0001129	Praa.g_01032	Prax.g_01197
OG0001130	Praa.g_01033	Prax.g_01198
OG0001131	Praa.g_01070	Prax.g_01235
OG0001132	Praa.g_01080	Prax.g_01245
OG0001133	Praa.g_01115	Prax.g_00146
OG0001134	Praa.g_01127	Prax.g_00161
OG0001135	Praa.g_01130	Prax.g_00164
OG0001136	Praa.g_01157	Prax.g_00197
OG0001137	Praa.g_01167	Prax.g_00208
OG0001138	Praa.g_01185	Prax.g_00226
OG0001139	Praa.g_01186	Prax.g_00227
OG0001140	Praa.g_01187	Prax.g_00228
OG0001141	Praa.g_01188	Prax.g_00229
OG0001142	Praa.g_01189	Prax.g_00230
OG0001143	Praa.g_01196	Prax.g_00237
OG0001144	Praa.g_01201	Prax.g_00242
