Orthogroup	Syad	Prae
OG0000591	Syad.g_02169	Prae.g_00599
OG0000592	Syad.g_02168	Prae.g_00600
OG0000593	Syad.g_02156	Prae.g_00606
OG0000594	Syad.g_02155	Prae.g_00607
OG0000595	Syad.g_02154	Prae.g_00608
OG0000596	Syad.g_02149	Prae.g_00612
OG0000597	Syad.g_02146	Prae.g_00614
OG0000598	Syad.g_02145	Prae.g_00615
OG0000599	Syad.g_02142	Prae.g_00618
OG0000600	Syad.g_02141	Prae.g_00619
OG0000601	Syad.g_02140	Prae.g_00620
OG0000602	Syad.g_02135	Prae.g_00622
OG0000603	Syad.g_02134	Prae.g_00623
OG0000604	Syad.g_02131	Prae.g_00624
OG0000605	Syad.g_02026	Prae.g_00625
OG0000606	Syad.g_01567	Prae.g_00628
OG0000607	Syad.g_01571	Prae.g_00631
OG0000608	Syad.g_01572	Prae.g_00632
OG0000609	Syad.g_01574	Prae.g_00633
OG0000610	Syad.g_01589	Prae.g_00638
OG0000611	Syad.g_01592	Prae.g_00641
OG0000612	Syad.g_01593	Prae.g_00642
OG0000613	Syad.g_00457	Prae.g_00647
OG0000614	Syad.g_01340	Prae.g_00666
OG0000615	Syad.g_01948	Prae.g_00674
OG0000616	Syad.g_00145	Prae.g_00678
OG0000617	Syad.g_01810	Prae.g_00717
OG0000618	Syad.g_01809	Prae.g_00718
OG0000619	Syad.g_01808	Prae.g_00719
OG0000620	Syad.g_01803	Prae.g_00722
OG0000621	Syad.g_01802	Prae.g_00723
OG0000622	Syad.g_01801	Prae.g_00724
OG0000623	Syad.g_01800	Prae.g_00725
OG0000624	Syad.g_01798	Prae.g_00726
OG0000625	Syad.g_01797	Prae.g_00727
OG0000626	Syad.g_01796	Prae.g_00728
OG0000627	Syad.g_01640	Prae.g_00729
OG0000628	Syad.g_01641	Prae.g_00730
OG0000629	Syad.g_01644	Prae.g_00731
OG0000630	Syad.g_01648	Prae.g_00734
OG0000631	Syad.g_01658	Prae.g_00797
OG0000632	Syad.g_01659	Prae.g_00798
OG0000633	Syad.g_01660	Prae.g_00799
OG0000634	Syad.g_01893	Prae.g_00802
OG0000635	Syad.g_01892	Prae.g_00803
OG0000636	Syad.g_01890	Prae.g_00805
OG0000637	Syad.g_01888	Prae.g_00807
OG0000638	Syad.g_01887	Prae.g_00808
OG0000639	Syad.g_01886	Prae.g_00809
OG0000640	Syad.g_01885	Prae.g_00810
OG0000641	Syad.g_01881	Prae.g_00814
OG0000642	Syad.g_01880	Prae.g_00815
OG0000643	Syad.g_01878	Prae.g_00816
OG0000644	Syad.g_01877	Prae.g_00817
OG0000645	Syad.g_01875	Prae.g_00818
OG0000646	Syad.g_01872	Prae.g_00820
OG0000647	Syad.g_01870	Prae.g_00821
OG0000648	Syad.g_01860	Prae.g_00823
OG0000649	Syad.g_01859	Prae.g_00824
OG0000650	Syad.g_01858	Prae.g_00825
OG0000651	Syad.g_01857	Prae.g_00826
OG0000652	Syad.g_01856	Prae.g_00827
OG0000653	Syad.g_01850	Prae.g_00829
OG0000654	Syad.g_01849	Prae.g_00830
OG0000655	Syad.g_01848	Prae.g_00831
OG0000656	Syad.g_01845	Prae.g_00834
OG0000657	Syad.g_01240	Prae.g_00841
OG0000658	Syad.g_01231	Prae.g_00842
OG0000659	Syad.g_01230	Prae.g_00843
OG0000660	Syad.g_01226	Prae.g_00847
OG0000661	Syad.g_01224	Prae.g_00849
OG0000662	Syad.g_01222	Prae.g_00851
OG0000663	Syad.g_01219	Prae.g_00853
OG0000664	Syad.g_01209	Prae.g_00854
OG0000665	Syad.g_02115	Prae.g_00858
OG0000666	Syad.g_02027	Prae.g_00859
OG0000667	Syad.g_00612	Prae.g_00863
OG0000668	Syad.g_01688	Prae.g_00892
OG0000669	Syad.g_01606	Prae.g_00900
OG0000670	Syad.g_01609	Prae.g_00902
OG0000671	Syad.g_01611	Prae.g_00904
OG0000672	Syad.g_01615	Prae.g_00906
OG0000673	Syad.g_01618	Prae.g_00909
OG0000674	Syad.g_01620	Prae.g_00911
OG0000675	Syad.g_01633	Prae.g_00912
OG0000676	Syad.g_01635	Prae.g_00914
OG0000677	Syad.g_01636	Prae.g_00915
OG0000678	Syad.g_01957	Prae.g_00917
OG0000679	Syad.g_01922	Prae.g_00921
OG0000680	Syad.g_01921	Prae.g_00922
OG0000681	Syad.g_01919	Prae.g_00924
OG0000682	Syad.g_01918	Prae.g_00925
OG0000683	Syad.g_01917	Prae.g_00926
OG0000684	Syad.g_01912	Prae.g_00927
OG0000685	Syad.g_01910	Prae.g_00929
OG0000686	Syad.g_01909	Prae.g_00930
OG0000687	Syad.g_01908	Prae.g_00931
OG0000688	Syad.g_01904	Prae.g_00934
OG0000689	Syad.g_01902	Prae.g_00935
OG0000690	Syad.g_01901	Prae.g_00936
OG0000691	Syad.g_01900	Prae.g_00937
OG0000692	Syad.g_01899	Prae.g_00938
OG0000693	Syad.g_01897	Prae.g_00939
OG0000694	Syad.g_01896	Prae.g_00940
OG0000695	Syad.g_01662	Prae.g_00942
OG0000696	Syad.g_01663	Prae.g_00943
OG0000697	Syad.g_01789	Prae.g_00944
OG0000698	Syad.g_01786	Prae.g_00947
OG0000699	Syad.g_01785	Prae.g_00948
OG0000700	Syad.g_01784	Prae.g_00949
OG0000701	Syad.g_01783	Prae.g_00950
OG0000702	Syad.g_01775	Prae.g_00952
OG0000703	Syad.g_01774	Prae.g_00953
OG0000704	Syad.g_01772	Prae.g_00954
OG0000705	Syad.g_01765	Prae.g_00958
OG0000706	Syad.g_01764	Prae.g_00959
OG0000707	Syad.g_01763	Prae.g_00960
OG0000708	Syad.g_01760	Prae.g_00961
OG0000709	Syad.g_01745	Prae.g_00965
OG0000710	Syad.g_01738	Prae.g_00968
OG0000711	Syad.g_01710	Prae.g_00985
OG0000712	Syad.g_01708	Prae.g_00987
OG0000713	Syad.g_01707	Prae.g_00988
OG0000714	Syad.g_01705	Prae.g_00989
OG0000715	Syad.g_01703	Prae.g_00991
OG0000716	Syad.g_01697	Prae.g_00993
OG0000717	Syad.g_01696	Prae.g_00994
OG0000718	Syad.g_01692	Prae.g_01009
OG0000719	Syad.g_01690	Prae.g_01011
OG0000720	Syad.g_01677	Prae.g_01020
OG0000721	Syad.g_01675	Prae.g_01022
OG0000722	Syad.g_01674	Prae.g_01023
OG0000723	Syad.g_01791	Prae.g_01026
OG0000724	Syad.g_01284	Prae.g_01035
OG0000725	Syad.g_01293	Prae.g_01041
OG0000726	Syad.g_01294	Prae.g_01042
OG0000727	Syad.g_01295	Prae.g_01043
OG0000728	Syad.g_01297	Prae.g_01045
OG0000729	Syad.g_00331	Prae.g_01092
OG0000730	Syad.g_00758	Prae.g_01096
OG0000731	Syad.g_00770	Prae.g_01100
OG0000732	Syad.g_00214	Prae.g_01109
OG0000733	Syad.g_00028	Prae.g_01131
OG0000734	Syad.g_02809	Prae.g_01148
OG0000735	Syad.g_01120	Prae.g_01150
OG0000736	Syad.g_01121	Prae.g_01151
OG0000737	Syad.g_01122	Prae.g_01152
OG0000738	Syad.g_01127	Prae.g_01156
OG0000739	Syad.g_01145	Prae.g_01157
OG0000740	Syad.g_01146	Prae.g_01158
OG0000741	Syad.g_01149	Prae.g_01159
OG0000742	Syad.g_01151	Prae.g_01162
OG0000743	Syad.g_01153	Prae.g_01164
OG0000744	Syad.g_01154	Prae.g_01165
OG0000745	Syad.g_01156	Prae.g_01166
OG0000746	Syad.g_01158	Prae.g_01168
OG0000747	Syad.g_01159	Prae.g_01169
OG0000748	Syad.g_01170	Prae.g_01172
OG0000749	Syad.g_01173	Prae.g_01173
OG0000750	Syad.g_01174	Prae.g_01174
OG0000751	Syad.g_01182	Prae.g_01176
OG0000752	Syad.g_01184	Prae.g_01178
OG0000753	Syad.g_01187	Prae.g_01181
OG0000754	Syad.g_01516	Prae.g_01184
OG0000755	Syad.g_01504	Prae.g_01187
OG0000756	Syad.g_01498	Prae.g_01188
OG0000757	Syad.g_01487	Prae.g_01194
OG0000758	Syad.g_01486	Prae.g_01195
OG0000759	Syad.g_01485	Prae.g_01196
OG0000760	Syad.g_01484	Prae.g_01197
OG0000761	Syad.g_01480	Prae.g_01198
OG0000762	Syad.g_01474	Prae.g_01199
OG0000763	Syad.g_01468	Prae.g_01201
OG0000764	Syad.g_01467	Prae.g_01202
OG0000765	Syad.g_01447	Prae.g_01211
OG0000766	Syad.g_01446	Prae.g_01212
OG0000767	Syad.g_01444	Prae.g_01214
OG0000768	Syad.g_01443	Prae.g_01215
OG0000769	Syad.g_01441	Prae.g_01217
OG0000770	Syad.g_01437	Prae.g_01219
OG0000771	Syad.g_01278	Prae.g_01434
OG0000772	Syad.g_02078	Prae.g_01293
OG0000773	Syad.g_01114	Prae.g_01319
OG0000774	Syad.g_02396	Prae.g_01321
OG0000775	Syad.g_02398	Prae.g_01324
OG0000776	Syad.g_02399	Prae.g_01325
OG0000777	Syad.g_02400	Prae.g_01326
OG0000778	Syad.g_02401	Prae.g_01327
OG0000779	Syad.g_02407	Prae.g_01331
OG0000780	Syad.g_02411	Prae.g_01332
OG0000781	Syad.g_02415	Prae.g_01335
OG0000782	Syad.g_02416	Prae.g_01336
OG0000783	Syad.g_02418	Prae.g_01337
OG0000784	Syad.g_02419	Prae.g_01338
OG0000785	Syad.g_02421	Prae.g_01340
OG0000786	Syad.g_01101	Prae.g_01342
OG0000787	Syad.g_01100	Prae.g_01343
OG0000788	Syad.g_02139	Prae.g_01355
OG0000789	Syad.g_01982	Prae.g_01358
OG0000790	Syad.g_00886	Prae.g_01373
OG0000791	Syad.g_00885	Prae.g_01375
OG0000792	Syad.g_00884	Prae.g_01376
OG0000793	Syad.g_00879	Prae.g_01379
OG0000794	Syad.g_00878	Prae.g_01380
OG0000795	Syad.g_00877	Prae.g_01381
OG0000796	Syad.g_00871	Prae.g_01385
OG0000797	Syad.g_00870	Prae.g_01386
OG0000798	Syad.g_00525	Prae.g_01420
OG0000799	Syad.g_02243	Prae.g_01441
OG0000800	Syad.g_02245	Prae.g_01442
OG0000801	Syad.g_02246	Prae.g_01443
OG0000802	Syad.g_02251	Prae.g_01445
OG0000803	Syad.g_02255	Prae.g_01447
OG0000804	Syad.g_02260	Prae.g_01448
OG0000805	Syad.g_02266	Prae.g_01450
OG0000806	Syad.g_02267	Prae.g_01452
OG0000807	Syad.g_02269	Prae.g_01453
OG0000808	Syad.g_02270	Prae.g_01454
OG0000809	Syad.g_02273	Prae.g_01457
OG0000810	Syad.g_02274	Prae.g_01458
OG0000811	Syad.g_02283	Prae.g_01462
OG0000812	Syad.g_02285	Prae.g_01464
OG0000813	Syad.g_02286	Prae.g_01465
OG0000814	Syad.g_02288	Prae.g_01467
OG0000815	Syad.g_02289	Prae.g_01468
OG0000816	Syad.g_02290	Prae.g_01470
OG0000817	Syad.g_02291	Prae.g_01471
OG0000818	Syad.g_02297	Prae.g_01476
OG0000819	Syad.g_02298	Prae.g_01477
OG0000820	Syad.g_02299	Prae.g_01478
OG0000821	Syad.g_02305	Prae.g_01482
OG0000822	Syad.g_02307	Prae.g_01483
OG0000823	Syad.g_02308	Prae.g_01484
OG0000824	Syad.g_02314	Prae.g_01487
OG0000825	Syad.g_02315	Prae.g_01488
OG0000826	Syad.g_02316	Prae.g_01489
OG0000827	Syad.g_02317	Prae.g_01490
OG0000828	Syad.g_02320	Prae.g_01493
OG0000829	Syad.g_02321	Prae.g_01494
OG0000830	Syad.g_02322	Prae.g_01495
OG0000831	Syad.g_02325	Prae.g_01497
OG0000832	Syad.g_02538	Prae.g_01503
OG0000833	Syad.g_02550	Prae.g_01511
OG0000834	Syad.g_02552	Prae.g_01512
OG0000835	Syad.g_02553	Prae.g_01513
OG0000836	Syad.g_02557	Prae.g_01514
OG0000837	Syad.g_02561	Prae.g_01515
OG0000838	Syad.g_02565	Prae.g_01517
OG0000839	Syad.g_02566	Prae.g_01518
OG0000840	Syad.g_02567	Prae.g_01519
OG0000841	Syad.g_02568	Prae.g_01520
OG0000842	Syad.g_02569	Prae.g_01521
OG0000843	Syad.g_02570	Prae.g_01522
OG0000844	Syad.g_02577	Prae.g_01523
OG0000845	Syad.g_02578	Prae.g_01524
OG0000846	Syad.g_02579	Prae.g_01525
OG0000847	Syad.g_02580	Prae.g_01526
OG0000848	Syad.g_02582	Prae.g_01527
OG0000849	Syad.g_02583	Prae.g_01528
OG0000850	Syad.g_02586	Prae.g_01530
OG0000851	Syad.g_02592	Prae.g_01531
OG0000852	Syad.g_02593	Prae.g_01532
OG0000853	Syad.g_02597	Prae.g_01536
OG0000854	Syad.g_02606	Prae.g_01538
OG0000855	Syad.g_02607	Prae.g_01539
OG0000856	Syad.g_02166	Prae.g_01554
OG0000857	Syad.g_01871	Prae.g_01582
OG0000858	Syad.g_02613	Prae.g_01617
OG0000859	Syad.g_02614	Prae.g_01618
OG0000860	Syad.g_02625	Prae.g_01625
OG0000861	Syad.g_02626	Prae.g_01626
OG0000862	Syad.g_02628	Prae.g_01627
OG0000863	Syad.g_02631	Prae.g_01629
OG0000864	Syad.g_02632	Prae.g_01630
OG0000865	Syad.g_02633	Prae.g_01631
OG0000866	Syad.g_02634	Prae.g_01632
OG0000867	Syad.g_02635	Prae.g_01633
OG0000868	Syad.g_02637	Prae.g_01634
OG0000869	Syad.g_02643	Prae.g_01638
OG0000870	Syad.g_02648	Prae.g_01643
OG0000871	Syad.g_02649	Prae.g_01644
OG0000872	Syad.g_02657	Prae.g_01645
OG0000873	Syad.g_02660	Prae.g_01648
OG0000874	Syad.g_02655	Prae.g_01651
OG0000875	Syad.g_02662	Prae.g_01652
OG0000876	Syad.g_03003	Prae.g_01653
OG0000877	Syad.g_02480	Prae.g_01655
OG0000878	Syad.g_02481	Prae.g_01656
OG0000879	Syad.g_02482	Prae.g_01657
OG0000880	Syad.g_02483	Prae.g_01658
OG0000881	Syad.g_02489	Prae.g_01662
OG0000882	Syad.g_02494	Prae.g_01667
OG0000883	Syad.g_02497	Prae.g_01668
OG0000884	Syad.g_02499	Prae.g_01670
OG0000885	Syad.g_02500	Prae.g_01671
OG0000886	Syad.g_02501	Prae.g_01672
OG0000887	Syad.g_02502	Prae.g_01673
OG0000888	Syad.g_02504	Prae.g_01675
OG0000889	Syad.g_02506	Prae.g_01677
OG0000890	Syad.g_02512	Prae.g_01678
OG0000891	Syad.g_02513	Prae.g_01679
OG0000892	Syad.g_02517	Prae.g_01681
OG0000893	Syad.g_00589	Prae.g_01686
OG0000894	Syad.g_00592	Prae.g_01688
OG0000895	Syad.g_00596	Prae.g_01691
OG0000896	Syad.g_00597	Prae.g_01692
OG0000897	Syad.g_00599	Prae.g_01694
OG0000898	Syad.g_00600	Prae.g_01695
OG0000899	Syad.g_00601	Prae.g_01696
OG0000900	Syad.g_00602	Prae.g_01697
OG0000901	Syad.g_00607	Prae.g_01700
OG0000902	Syad.g_00609	Prae.g_01702
OG0000903	Syad.g_00645	Prae.g_01705
OG0000904	Syad.g_00640	Prae.g_01707
OG0000905	Syad.g_00632	Prae.g_01712
OG0000906	Syad.g_00630	Prae.g_01713
OG0000907	Syad.g_00648	Prae.g_01716
OG0000908	Syad.g_00651	Prae.g_01719
OG0000909	Syad.g_00652	Prae.g_01720
OG0000910	Syad.g_00653	Prae.g_01721
OG0000911	Syad.g_00655	Prae.g_01723
OG0000912	Syad.g_00656	Prae.g_01724
OG0000913	Syad.g_00657	Prae.g_01725
OG0000914	Syad.g_00658	Prae.g_01726
OG0000915	Syad.g_00660	Prae.g_01727
OG0000916	Syad.g_00661	Prae.g_01728
OG0000917	Syad.g_00662	Prae.g_01729
OG0000918	Syad.g_00663	Prae.g_01730
OG0000919	Syad.g_00664	Prae.g_01731
OG0000920	Syad.g_00665	Prae.g_01732
OG0000921	Syad.g_00666	Prae.g_01733
OG0000922	Syad.g_00667	Prae.g_01734
OG0000923	Syad.g_00671	Prae.g_01738
OG0000924	Syad.g_00672	Prae.g_01739
OG0000925	Syad.g_00673	Prae.g_01740
OG0000926	Syad.g_00674	Prae.g_01741
OG0000927	Syad.g_00676	Prae.g_01743
OG0000928	Syad.g_00677	Prae.g_01744
OG0000929	Syad.g_00678	Prae.g_01745
OG0000930	Syad.g_00679	Prae.g_01746
OG0000931	Syad.g_00680	Prae.g_01747
OG0000932	Syad.g_00681	Prae.g_01748
OG0000933	Syad.g_00687	Prae.g_01752
OG0000934	Syad.g_00689	Prae.g_01754
OG0000935	Syad.g_00690	Prae.g_01755
OG0000936	Syad.g_00691	Prae.g_01756
OG0000937	Syad.g_00692	Prae.g_01757
OG0000938	Syad.g_00695	Prae.g_01759
OG0000939	Syad.g_00696	Prae.g_01760
OG0000940	Syad.g_00703	Prae.g_01768
OG0000941	Syad.g_00705	Prae.g_01770
OG0000942	Syad.g_00707	Prae.g_01772
OG0000943	Syad.g_00708	Prae.g_01773
OG0000944	Syad.g_00710	Prae.g_01774
OG0000945	Syad.g_00711	Prae.g_01775
OG0000946	Syad.g_00716	Prae.g_01779
OG0000947	Syad.g_00719	Prae.g_01781
OG0000948	Syad.g_00720	Prae.g_01782
OG0000949	Syad.g_00432	Prae.g_01785
OG0000950	Syad.g_00418	Prae.g_01790
OG0000951	Syad.g_00411	Prae.g_01794
OG0000952	Syad.g_00375	Prae.g_01798
OG0000953	Syad.g_00369	Prae.g_01801
OG0000954	Syad.g_00364	Prae.g_01805
OG0000955	Syad.g_00363	Prae.g_01806
OG0000956	Syad.g_00361	Prae.g_01808
OG0000957	Syad.g_00350	Prae.g_01813
OG0000958	Syad.g_00349	Prae.g_01814
OG0000959	Syad.g_00345	Prae.g_01818
OG0000960	Syad.g_00344	Prae.g_01819
OG0000961	Syad.g_00335	Prae.g_01821
OG0000962	Syad.g_00332	Prae.g_01823
OG0000963	Syad.g_00325	Prae.g_01827
OG0000964	Syad.g_00324	Prae.g_01828
OG0000965	Syad.g_00323	Prae.g_01829
OG0000966	Syad.g_00246	Prae.g_01836
OG0000967	Syad.g_00234	Prae.g_01840
OG0000968	Syad.g_00243	Prae.g_01842
OG0000969	Syad.g_00240	Prae.g_01843
OG0000970	Syad.g_00239	Prae.g_01844
OG0000971	Syad.g_00229	Prae.g_01845
OG0000972	Syad.g_00228	Prae.g_01846
OG0000973	Syad.g_00227	Prae.g_01847
OG0000974	Syad.g_00226	Prae.g_01848
OG0000975	Syad.g_00225	Prae.g_01849
OG0000976	Syad.g_00224	Prae.g_01850
OG0000977	Syad.g_00222	Prae.g_01851
OG0000978	Syad.g_00221	Prae.g_01852
OG0000979	Syad.g_00218	Prae.g_01855
OG0000980	Syad.g_00215	Prae.g_01857
OG0000981	Syad.g_00212	Prae.g_01859
OG0000982	Syad.g_03035	Prae.g_01861
OG0000983	Syad.g_03036	Prae.g_01862
OG0000984	Syad.g_03037	Prae.g_01863
OG0000985	Syad.g_03039	Prae.g_01866
OG0000986	Syad.g_03049	Prae.g_01868
OG0000987	Syad.g_00002	Prae.g_01869
OG0000988	Syad.g_00008	Prae.g_01872
OG0000989	Syad.g_00020	Prae.g_01876
OG0000990	Syad.g_00061	Prae.g_01879
OG0000991	Syad.g_00064	Prae.g_01880
OG0000992	Syad.g_00067	Prae.g_01882
OG0000993	Syad.g_00069	Prae.g_01883
OG0000994	Syad.g_00071	Prae.g_01884
OG0000995	Syad.g_00077	Prae.g_01888
OG0000996	Syad.g_00121	Prae.g_01889
OG0000997	Syad.g_00128	Prae.g_01890
OG0000998	Syad.g_00130	Prae.g_01892
OG0000999	Syad.g_00131	Prae.g_01893
OG0001000	Syad.g_00136	Prae.g_01896
OG0001001	Syad.g_00141	Prae.g_01898
OG0001002	Syad.g_00148	Prae.g_01902
OG0001003	Syad.g_00150	Prae.g_01903
OG0001004	Syad.g_00151	Prae.g_01904
OG0001005	Syad.g_00152	Prae.g_01905
OG0001006	Syad.g_00160	Prae.g_01909
OG0001007	Syad.g_00162	Prae.g_01911
OG0001008	Syad.g_02449	Prae.g_00411
OG0001009	Syad.g_00194	Prae.g_00027
OG0001010	Syad.g_00195	Prae.g_00028
OG0001011	Syad.g_00196	Prae.g_00029
OG0001012	Syad.g_03030	Prae.g_00045
OG0001013	Syad.g_03011	Prae.g_00050
OG0001014	Syad.g_03002	Prae.g_00053
OG0001015	Syad.g_03001	Prae.g_00054
OG0001016	Syad.g_02734	Prae.g_00073
OG0001017	Syad.g_02740	Prae.g_00077
OG0001018	Syad.g_02742	Prae.g_00080
OG0001019	Syad.g_02771	Prae.g_00089
OG0001020	Syad.g_02777	Prae.g_00090
OG0001021	Syad.g_02781	Prae.g_00091
OG0001022	Syad.g_02786	Prae.g_00094
OG0001023	Syad.g_02787	Prae.g_00095
OG0001024	Syad.g_02791	Prae.g_00098
OG0001025	Syad.g_02798	Prae.g_00104
OG0001026	Syad.g_02811	Prae.g_00110
OG0001027	Syad.g_02817	Prae.g_00111
OG0001028	Syad.g_02819	Prae.g_00113
OG0001029	Syad.g_02821	Prae.g_00115
OG0001030	Syad.g_02848	Prae.g_00130
OG0001031	Syad.g_02925	Prae.g_00189
OG0001032	Syad.g_02928	Prae.g_00190
OG0001033	Syad.g_02956	Prae.g_00211
OG0001034	Syad.g_00819	Prae.g_00239
OG0001035	Syad.g_00559	Prae.g_00257
OG0001036	Syad.g_00554	Prae.g_00262
OG0001037	Syad.g_00552	Prae.g_00263
OG0001039	Syad.g_00522	Prae.g_00282
OG0001040	Syad.g_00519	Prae.g_00284
OG0001041	Syad.g_00514	Prae.g_00288
OG0001042	Syad.g_00485	Prae.g_00305
OG0001043	Syad.g_00481	Prae.g_00306
OG0001044	Syad.g_00760	Prae.g_00334
OG0001045	Syad.g_00773	Prae.g_00342
OG0001046	Syad.g_01722	Prae.g_00379
OG0001047	Syad.g_02447	Prae.g_00413
OG0001048	Syad.g_02446	Prae.g_00414
OG0001049	Syad.g_02443	Prae.g_00416
OG0001050	Syad.g_02442	Prae.g_00417
OG0001051	Syad.g_02441	Prae.g_00418
OG0001052	Syad.g_02357	Prae.g_00445
OG0001054	Syad.g_00925	Prae.g_00472
OG0001055	Syad.g_00946	Prae.g_00491
OG0001056	Syad.g_00982	Prae.g_00511
OG0001057	Syad.g_00996	Prae.g_00516
OG0001058	Syad.g_01015	Prae.g_00524
OG0001059	Syad.g_01018	Prae.g_00528
OG0001060	Syad.g_01025	Prae.g_00535
OG0001061	Syad.g_01047	Prae.g_00548
OG0001062	Syad.g_01049	Prae.g_00550
OG0001063	Syad.g_01056	Prae.g_00552
OG0001064	Syad.g_01057	Prae.g_00553
OG0001065	Syad.g_01058	Prae.g_00554
OG0001066	Syad.g_01059	Prae.g_00555
OG0001067	Syad.g_01060	Prae.g_00556
OG0001068	Syad.g_01061	Prae.g_00557
OG0001069	Syad.g_01062	Prae.g_00558
OG0001070	Syad.g_01065	Prae.g_00561
OG0001071	Syad.g_01066	Prae.g_00562
OG0001072	Syad.g_01070	Prae.g_00564
OG0001073	Syad.g_01090	Prae.g_00578
OG0001074	Syad.g_02197	Prae.g_00589
OG0001075	Syad.g_02196	Prae.g_00590
OG0001076	Syad.g_02175	Prae.g_00598
OG0001077	Syad.g_02164	Prae.g_00602
OG0001078	Syad.g_02151	Prae.g_00610
OG0001079	Syad.g_02138	Prae.g_00621
OG0001080	Syad.g_02008	Prae.g_00627
OG0001081	Syad.g_01568	Prae.g_00629
OG0001082	Syad.g_01569	Prae.g_00630
OG0001083	Syad.g_01578	Prae.g_00635
OG0001084	Syad.g_01586	Prae.g_00636
OG0001085	Syad.g_01596	Prae.g_00644
OG0001086	Syad.g_01598	Prae.g_00645
OG0001087	Syad.g_01372	Prae.g_00662
OG0001088	Syad.g_01368	Prae.g_00663
OG0001089	Syad.g_01302	Prae.g_00671
OG0001090	Syad.g_01817	Prae.g_00712
OG0001091	Syad.g_01815	Prae.g_00714
OG0001092	Syad.g_01812	Prae.g_00715
OG0001093	Syad.g_01806	Prae.g_00720
OG0001094	Syad.g_01895	Prae.g_00800
OG0001095	Syad.g_01874	Prae.g_00819
OG0001096	Syad.g_01847	Prae.g_00832
OG0001097	Syad.g_01223	Prae.g_00850
OG0001098	Syad.g_02005, Syad.g_01995	Prae.g_00865
OG0001099	Syad.g_02820	Prae.g_00897
OG0001100	Syad.g_01608	Prae.g_00901
OG0001101	Syad.g_01610	Prae.g_00903
OG0001102	Syad.g_01613	Prae.g_00905
OG0001103	Syad.g_01616	Prae.g_00907
OG0001104	Syad.g_01911	Prae.g_00928
OG0001105	Syad.g_01907	Prae.g_00932
OG0001106	Syad.g_01771	Prae.g_00955
OG0001107	Syad.g_01759	Prae.g_00962
OG0001108	Syad.g_01744	Prae.g_00966
OG0001109	Syad.g_01739	Prae.g_00967
OG0001110	Syad.g_01737	Prae.g_00969
OG0001111	Syad.g_01735	Prae.g_00970
OG0001112	Syad.g_01733	Prae.g_00971
OG0001113	Syad.g_01732	Prae.g_00972
OG0001114	Syad.g_01731	Prae.g_00973
OG0001115	Syad.g_01727	Prae.g_00975
OG0001116	Syad.g_01725	Prae.g_00976
OG0001117	Syad.g_01724	Prae.g_00977
OG0001118	Syad.g_01723	Prae.g_00978
OG0001119	Syad.g_01721	Prae.g_00979
OG0001120	Syad.g_01717	Prae.g_00981
OG0001121	Syad.g_01503	Prae.g_01128, Prae.g_00984
OG0001122	Syad.g_01689	Prae.g_01012
OG0001123	Syad.g_01682	Prae.g_01016
OG0001124	Syad.g_01680	Prae.g_01018
OG0001125	Syad.g_01678	Prae.g_01019
OG0001126	Syad.g_01276	Prae.g_01029
OG0001127	Syad.g_01277	Prae.g_01030
OG0001128	Syad.g_01280	Prae.g_01032
OG0001129	Syad.g_01282	Prae.g_01033
OG0001130	Syad.g_01283	Prae.g_01034
OG0001131	Syad.g_01953	Prae.g_01072
OG0001132	Syad.g_02038	Prae.g_01081
OG0001133	Syad.g_02172	Prae.g_01115
OG0001134	Syad.g_01527	Prae.g_01130
OG0001136	Syad.g_01150	Prae.g_01160
OG0001137	Syad.g_01169	Prae.g_01171
OG0001138	Syad.g_01493	Prae.g_01189
OG0001139	Syad.g_01491	Prae.g_01190
OG0001140	Syad.g_01490	Prae.g_01191
OG0001141	Syad.g_01489	Prae.g_01192
OG0001142	Syad.g_01488	Prae.g_01193
OG0001143	Syad.g_01473	Prae.g_01200
OG0001144	Syad.g_01457	Prae.g_01205
OG0001145	Syad.g_01112	Prae.g_01320
OG0001146	Syad.g_02412	Prae.g_01333
OG0001147	Syad.g_02349	Prae.g_01354
OG0001148	Syad.g_00889	Prae.g_01370
OG0001149	Syad.g_00888	Prae.g_01371
OG0001150	Syad.g_00887	Prae.g_01372
OG0001151	Syad.g_00875	Prae.g_01383
OG0001152	Syad.g_00872	Prae.g_01384
OG0001153	Syad.g_02318	Prae.g_01491
OG0001154	Syad.g_02319	Prae.g_01492
OG0001155	Syad.g_02540	Prae.g_01504
OG0001156	Syad.g_02543	Prae.g_01507
OG0001157	Syad.g_02544	Prae.g_01508
OG0001158	Syad.g_02546	Prae.g_01509
OG0001159	Syad.g_02547	Prae.g_01510
OG0001160	Syad.g_02595	Prae.g_01534
OG0001161	Syad.g_00026	Prae.g_01547
OG0001162	Syad.g_01844	Prae.g_01558
OG0001163	Syad.g_02610	Prae.g_01615
OG0001164	Syad.g_02616	Prae.g_01619
OG0001165	Syad.g_02621	Prae.g_01622
OG0001166	Syad.g_02647	Prae.g_01642
OG0001167	Syad.g_02486	Prae.g_01659
OG0001168	Syad.g_02488	Prae.g_01661
OG0001169	Syad.g_02490	Prae.g_01663
OG0001170	Syad.g_02492	Prae.g_01665
OG0001171	Syad.g_02503	Prae.g_01674
OG0001172	Syad.g_00594	Prae.g_01689
OG0001173	Syad.g_00595	Prae.g_01690
OG0001174	Syad.g_00603	Prae.g_01698
