Orthogroup	Syad	Syac
OG0000577	Syad.g_01086	Syac.g_01747
OG0000578	Syad.g_01087	Syac.g_01746
OG0000579	Syad.g_01088	Syac.g_01745
OG0000580	Syad.g_01089	Syac.g_01744
OG0000581	Syad.g_01097	Syac.g_01738
OG0000582	Syad.g_02206	Syac.g_00936
OG0000583	Syad.g_02205	Syac.g_00937
OG0000584	Syad.g_02204	Syac.g_00938
OG0000585	Syad.g_02202	Syac.g_00940
OG0000586	Syad.g_02201	Syac.g_00941
OG0000587	Syad.g_02199	Syac.g_00943
OG0000588	Syad.g_02183	Syac.g_00949
OG0000589	Syad.g_02178	Syac.g_00953
OG0000590	Syad.g_02177	Syac.g_00954
OG0000591	Syad.g_02169	Syac.g_00961
OG0000592	Syad.g_02168	Syac.g_00962
OG0000593	Syad.g_02156	Syac.g_00975
OG0000594	Syad.g_02155	Syac.g_00976
OG0000595	Syad.g_02154	Syac.g_00977
OG0000596	Syad.g_02149	Syac.g_00982
OG0000597	Syad.g_02146	Syac.g_00985
OG0000598	Syad.g_02145	Syac.g_00986
OG0000599	Syad.g_02142	Syac.g_00989
OG0000600	Syad.g_02141	Syac.g_00990
OG0000601	Syad.g_02140	Syac.g_00991
OG0000602	Syad.g_02135	Syac.g_00996
OG0000603	Syad.g_02134	Syac.g_00997
OG0000604	Syad.g_02131	Syac.g_01001
OG0000605	Syad.g_02026	Syac.g_01089
OG0000606	Syad.g_01567	Syac.g_01434
OG0000607	Syad.g_01571	Syac.g_01430
OG0000608	Syad.g_01572	Syac.g_01429
OG0000609	Syad.g_01574	Syac.g_01427
OG0000610	Syad.g_01589	Syac.g_01419
OG0000611	Syad.g_01592	Syac.g_01416
OG0000612	Syad.g_01593	Syac.g_01415
OG0000613	Syad.g_00457	Syac.g_00231
OG0000614	Syad.g_01340	Syac.g_00911
OG0000615	Syad.g_01948	Syac.g_01377
OG0000616	Syad.g_00145	Syac.g_02478
OG0000617	Syad.g_01810	Syac.g_01280
OG0000618	Syad.g_01809	Syac.g_01279
OG0000619	Syad.g_01808	Syac.g_01278
OG0000620	Syad.g_01803	Syac.g_01270
OG0000621	Syad.g_01802	Syac.g_01269
OG0000622	Syad.g_01801	Syac.g_01268
OG0000623	Syad.g_01800	Syac.g_01267
OG0000624	Syad.g_01798	Syac.g_01265
OG0000625	Syad.g_01797	Syac.g_01264
OG0000626	Syad.g_01796	Syac.g_01263
OG0000627	Syad.g_01640	Syac.g_01126
OG0000628	Syad.g_01641	Syac.g_01127
OG0000629	Syad.g_01644	Syac.g_01130
OG0000630	Syad.g_01648	Syac.g_01134
OG0000631	Syad.g_01658	Syac.g_01139
OG0000632	Syad.g_01659	Syac.g_01140
OG0000633	Syad.g_01660	Syac.g_01141
OG0000634	Syad.g_01893	Syac.g_01345
OG0000635	Syad.g_01892	Syac.g_01344
OG0000636	Syad.g_01890	Syac.g_01342
OG0000637	Syad.g_01888	Syac.g_01340
OG0000638	Syad.g_01887	Syac.g_01339
OG0000639	Syad.g_01886	Syac.g_01338
OG0000640	Syad.g_01885	Syac.g_01337
OG0000641	Syad.g_01881	Syac.g_01333
OG0000642	Syad.g_01880	Syac.g_01332
OG0000643	Syad.g_01878	Syac.g_01330
OG0000644	Syad.g_01877	Syac.g_01329
OG0000645	Syad.g_01875	Syac.g_01327
OG0000646	Syad.g_01872	Syac.g_01324
OG0000647	Syad.g_01870	Syac.g_01322
OG0000648	Syad.g_01860	Syac.g_01319
OG0000649	Syad.g_01859	Syac.g_01318
OG0000650	Syad.g_01858	Syac.g_01317
OG0000651	Syad.g_01857	Syac.g_01316
OG0000652	Syad.g_01856	Syac.g_01315
OG0000653	Syad.g_01850	Syac.g_01313
OG0000654	Syad.g_01849	Syac.g_01312
OG0000655	Syad.g_01848	Syac.g_01311
OG0000656	Syad.g_01845	Syac.g_01308
OG0000657	Syad.g_01240	Syac.g_00846
OG0000658	Syad.g_01231	Syac.g_00842
OG0000659	Syad.g_01230	Syac.g_00841
OG0000660	Syad.g_01226	Syac.g_00837
OG0000661	Syad.g_01224	Syac.g_00835
OG0000662	Syad.g_01222	Syac.g_00833
OG0000663	Syad.g_01219	Syac.g_00830
OG0000664	Syad.g_01209	Syac.g_00829
OG0000665	Syad.g_02115	Syac.g_01018
OG0000666	Syad.g_02027	Syac.g_01088
OG0000667	Syad.g_00612	Syac.g_02165
OG0000668	Syad.g_01688	Syac.g_01239
OG0000669	Syad.g_01606	Syac.g_01404
OG0000670	Syad.g_01609	Syac.g_00580
OG0000671	Syad.g_01611	Syac.g_01400
OG0000672	Syad.g_01615	Syac.g_01396
OG0000673	Syad.g_01618	Syac.g_01393
OG0000674	Syad.g_01620	Syac.g_01391
OG0000675	Syad.g_01633	Syac.g_01390
OG0000676	Syad.g_01635	Syac.g_01388
OG0000677	Syad.g_01636	Syac.g_01387
OG0000678	Syad.g_01957	Syac.g_01384
OG0000679	Syad.g_01922	Syac.g_01375
OG0000680	Syad.g_01921	Syac.g_01374
OG0000681	Syad.g_01919	Syac.g_01371
OG0000682	Syad.g_01918	Syac.g_01370
OG0000683	Syad.g_01917	Syac.g_01369
OG0000684	Syad.g_01912	Syac.g_01365
OG0000685	Syad.g_01910	Syac.g_01363
OG0000686	Syad.g_01909	Syac.g_01362
OG0000687	Syad.g_01908	Syac.g_01361
OG0000688	Syad.g_01904	Syac.g_01356
OG0000689	Syad.g_01902	Syac.g_01354
OG0000690	Syad.g_01901	Syac.g_01353
OG0000691	Syad.g_01900	Syac.g_01352
OG0000692	Syad.g_01899	Syac.g_01351
OG0000693	Syad.g_01897	Syac.g_01349
OG0000694	Syad.g_01896	Syac.g_01348
OG0000695	Syad.g_01662	Syac.g_01143
OG0000696	Syad.g_01663	Syac.g_01144
OG0000697	Syad.g_01789	Syac.g_01146
OG0000698	Syad.g_01786	Syac.g_01149
OG0000699	Syad.g_01785	Syac.g_01151
OG0000700	Syad.g_01784	Syac.g_01152
OG0000701	Syad.g_01783	Syac.g_01153
OG0000702	Syad.g_01775	Syac.g_01161
OG0000703	Syad.g_01774	Syac.g_01162
OG0000704	Syad.g_01772	Syac.g_01165
OG0000705	Syad.g_01765	Syac.g_01174
OG0000706	Syad.g_01764	Syac.g_01175
OG0000707	Syad.g_01763	Syac.g_01176
OG0000708	Syad.g_01760	Syac.g_01179
OG0000709	Syad.g_01745	Syac.g_01187
OG0000710	Syad.g_01738	Syac.g_01191
OG0000711	Syad.g_01710	Syac.g_01220
OG0000712	Syad.g_01708	Syac.g_01221
OG0000713	Syad.g_01707	Syac.g_01222
OG0000714	Syad.g_01705	Syac.g_01224
OG0000715	Syad.g_01703	Syac.g_01226
OG0000716	Syad.g_01697	Syac.g_01230
OG0000717	Syad.g_01696	Syac.g_01231
OG0000718	Syad.g_01692	Syac.g_01235
OG0000719	Syad.g_01690	Syac.g_01237
OG0000720	Syad.g_01677	Syac.g_01250
OG0000721	Syad.g_01675	Syac.g_01252
OG0000722	Syad.g_01674	Syac.g_01253
OG0000723	Syad.g_01791	Syac.g_01261
OG0000724	Syad.g_01284	Syac.g_00879
OG0000725	Syad.g_01293	Syac.g_00887
OG0000726	Syad.g_01294	Syac.g_00888
OG0000727	Syad.g_01295	Syac.g_00889
OG0000728	Syad.g_01297	Syac.g_00891
OG0000729	Syad.g_00331	Syac.g_00144
OG0000730	Syad.g_00758	Syac.g_02024
OG0000731	Syad.g_00770	Syac.g_02011
OG0000732	Syad.g_00214	Syac.g_00051
OG0000733	Syad.g_00028	Syac.g_02386
OG0000734	Syad.g_02809	Syac.g_00388
OG0000735	Syad.g_01120	Syac.g_00750
OG0000736	Syad.g_01121	Syac.g_00751
OG0000737	Syad.g_01122	Syac.g_00752
OG0000738	Syad.g_01127	Syac.g_00757
OG0000739	Syad.g_01145	Syac.g_00762
OG0000740	Syad.g_01146	Syac.g_00763
OG0000741	Syad.g_01149	Syac.g_00766
OG0000742	Syad.g_01151	Syac.g_00768
OG0000743	Syad.g_01153	Syac.g_00770
OG0000744	Syad.g_01154	Syac.g_00771
OG0000745	Syad.g_01156	Syac.g_00773
OG0000746	Syad.g_01158	Syac.g_00776
OG0000747	Syad.g_01159	Syac.g_00777
OG0000748	Syad.g_01170	Syac.g_00787
OG0000749	Syad.g_01173	Syac.g_00789
OG0000750	Syad.g_01174	Syac.g_00790
OG0000751	Syad.g_01182	Syac.g_00797
OG0000752	Syad.g_01184	Syac.g_00799
OG0000753	Syad.g_01187	Syac.g_00802
OG0000754	Syad.g_01516	Syac.g_01471
OG0000755	Syad.g_01504	Syac.g_01479
OG0000756	Syad.g_01498	Syac.g_01480
OG0000757	Syad.g_01487	Syac.g_01492
OG0000758	Syad.g_01486	Syac.g_01493
OG0000759	Syad.g_01485	Syac.g_01494
OG0000760	Syad.g_01484	Syac.g_01495
OG0000761	Syad.g_01480	Syac.g_01496
OG0000762	Syad.g_01474	Syac.g_01498
OG0000763	Syad.g_01468	Syac.g_01500
OG0000764	Syad.g_01467	Syac.g_01501
OG0000765	Syad.g_01447	Syac.g_01515
OG0000766	Syad.g_01446	Syac.g_01516
OG0000767	Syad.g_01444	Syac.g_01518
OG0000768	Syad.g_01443	Syac.g_01519
OG0000769	Syad.g_01441	Syac.g_01521
OG0000770	Syad.g_01437	Syac.g_01524
OG0000771	Syad.g_01278	Syac.g_00873
OG0000772	Syad.g_02078	Syac.g_01569
OG0000773	Syad.g_01114	Syac.g_00741
OG0000774	Syad.g_02396	Syac.g_00737
OG0000775	Syad.g_02398	Syac.g_00735
OG0000776	Syad.g_02399	Syac.g_00734
OG0000777	Syad.g_02400	Syac.g_00733
OG0000778	Syad.g_02401	Syac.g_00732
OG0000779	Syad.g_02407	Syac.g_00727
OG0000780	Syad.g_02411	Syac.g_00723
OG0000781	Syad.g_02415	Syac.g_00719
OG0000782	Syad.g_02416	Syac.g_00718
OG0000783	Syad.g_02418	Syac.g_00717
OG0000784	Syad.g_02419	Syac.g_00716
OG0000785	Syad.g_02421	Syac.g_00714
OG0000786	Syad.g_01101	Syac.g_01730
OG0000787	Syad.g_01100	Syac.g_01731
OG0000788	Syad.g_02139	Syac.g_00992
OG0000789	Syad.g_01982	Syac.g_01111
OG0000790	Syad.g_00886	Syac.g_01921
OG0000791	Syad.g_00885	Syac.g_01922
OG0000792	Syad.g_00884	Syac.g_01923
OG0000793	Syad.g_00879	Syac.g_01928
OG0000794	Syad.g_00878	Syac.g_01929
OG0000795	Syad.g_00877	Syac.g_01930
OG0000796	Syad.g_00871	Syac.g_01934
OG0000797	Syad.g_00870	Syac.g_01935
OG0000798	Syad.g_00525	Syac.g_02250
OG0000799	Syad.g_02243	Syac.g_01602
OG0000800	Syad.g_02245	Syac.g_01603
OG0000801	Syad.g_02246	Syac.g_01604
OG0000802	Syad.g_02251	Syac.g_01608
OG0000803	Syad.g_02255	Syac.g_01613
OG0000804	Syad.g_02260	Syac.g_01616
OG0000805	Syad.g_02266	Syac.g_01620
OG0000806	Syad.g_02267	Syac.g_01622
OG0000807	Syad.g_02269	Syac.g_01624
OG0000808	Syad.g_02270	Syac.g_01625
OG0000809	Syad.g_02273	Syac.g_01628
OG0000810	Syad.g_02274	Syac.g_01629
OG0000811	Syad.g_02283	Syac.g_01637
OG0000812	Syad.g_02285	Syac.g_01639
OG0000813	Syad.g_02286	Syac.g_01640
OG0000814	Syad.g_02288	Syac.g_01642
OG0000815	Syad.g_02289	Syac.g_01643
OG0000816	Syad.g_02290	Syac.g_01645
OG0000817	Syad.g_02291	Syac.g_01646
OG0000818	Syad.g_02297	Syac.g_01652
OG0000819	Syad.g_02298	Syac.g_01653
OG0000820	Syad.g_02299	Syac.g_01654
OG0000821	Syad.g_02305	Syac.g_01659
OG0000822	Syad.g_02307	Syac.g_01661
OG0000823	Syad.g_02308	Syac.g_01662
OG0000824	Syad.g_02314	Syac.g_01666
OG0000825	Syad.g_02315	Syac.g_01667
OG0000826	Syad.g_02316	Syac.g_01668
OG0000827	Syad.g_02317	Syac.g_01669
OG0000828	Syad.g_02320	Syac.g_01672
OG0000829	Syad.g_02321	Syac.g_01673
OG0000830	Syad.g_02322	Syac.g_01674
OG0000831	Syad.g_02325	Syac.g_01676
OG0000832	Syad.g_02538	Syac.g_00623
OG0000833	Syad.g_02550	Syac.g_00613
OG0000834	Syad.g_02552	Syac.g_00610
OG0000835	Syad.g_02553	Syac.g_00609
OG0000836	Syad.g_02557	Syac.g_00605
OG0000837	Syad.g_02561	Syac.g_00604
OG0000838	Syad.g_02565	Syac.g_00600
OG0000839	Syad.g_02566	Syac.g_00599
OG0000840	Syad.g_02567	Syac.g_00598
OG0000841	Syad.g_02568	Syac.g_00597
OG0000842	Syad.g_02569	Syac.g_00596
OG0000843	Syad.g_02570	Syac.g_00595
OG0000844	Syad.g_02577	Syac.g_00593
OG0000845	Syad.g_02578	Syac.g_00592
OG0000846	Syad.g_02579	Syac.g_00591
OG0000847	Syad.g_02580	Syac.g_00590
OG0000848	Syad.g_02582	Syac.g_00588
OG0000849	Syad.g_02583	Syac.g_00587
OG0000850	Syad.g_02586	Syac.g_00585
OG0000851	Syad.g_02592	Syac.g_00573
OG0000852	Syad.g_02593	Syac.g_00572
OG0000853	Syad.g_02597	Syac.g_00568
OG0000854	Syad.g_02606	Syac.g_00566
OG0000855	Syad.g_02607	Syac.g_00565
OG0000856	Syad.g_02166	Syac.g_00964
OG0000857	Syad.g_01871	Syac.g_01323
OG0000858	Syad.g_02613	Syac.g_00559
OG0000859	Syad.g_02614	Syac.g_00558
OG0000860	Syad.g_02625	Syac.g_00542
OG0000861	Syad.g_02626	Syac.g_00541
OG0000862	Syad.g_02628	Syac.g_00540
OG0000863	Syad.g_02631	Syac.g_00538
OG0000864	Syad.g_02632	Syac.g_00537
OG0000865	Syad.g_02633	Syac.g_00533
OG0000866	Syad.g_02634	Syac.g_00532
OG0000867	Syad.g_02635	Syac.g_00531
OG0000868	Syad.g_02637	Syac.g_00529
OG0000869	Syad.g_02643	Syac.g_00524
OG0000870	Syad.g_02648	Syac.g_00519
OG0000871	Syad.g_02649	Syac.g_00518
OG0000872	Syad.g_02657	Syac.g_00510
OG0000873	Syad.g_02660	Syac.g_00507
OG0000874	Syad.g_02655	Syac.g_00512
OG0000875	Syad.g_02662	Syac.g_00505
OG0000876	Syad.g_03003	Syac.g_00675
OG0000877	Syad.g_02480	Syac.g_00671
OG0000878	Syad.g_02481	Syac.g_00670
OG0000879	Syad.g_02482	Syac.g_00669
OG0000880	Syad.g_02483	Syac.g_00668
OG0000881	Syad.g_02489	Syac.g_00664
OG0000882	Syad.g_02494	Syac.g_00659
OG0000883	Syad.g_02497	Syac.g_00656
OG0000884	Syad.g_02499	Syac.g_00654
OG0000885	Syad.g_02500	Syac.g_00653
OG0000886	Syad.g_02501	Syac.g_00652
OG0000887	Syad.g_02502	Syac.g_00651
OG0000888	Syad.g_02504	Syac.g_00649
OG0000889	Syad.g_02506	Syac.g_00647
OG0000890	Syad.g_02512	Syac.g_00642
OG0000891	Syad.g_02513	Syac.g_00641
OG0000892	Syad.g_02517	Syac.g_00638
OG0000893	Syad.g_00589	Syac.g_02193
OG0000894	Syad.g_00592	Syac.g_02189
OG0000895	Syad.g_00596	Syac.g_02185
OG0000896	Syad.g_00597	Syac.g_02184
OG0000897	Syad.g_00599	Syac.g_02182
OG0000898	Syad.g_00600	Syac.g_02181
OG0000899	Syad.g_00601	Syac.g_02180
OG0000900	Syad.g_00602	Syac.g_02179
OG0000901	Syad.g_00607	Syac.g_02174
OG0000902	Syad.g_00609	Syac.g_02172
OG0000903	Syad.g_00645	Syac.g_02140
OG0000904	Syad.g_00640	Syac.g_02145
OG0000905	Syad.g_00632	Syac.g_02148
OG0000906	Syad.g_00630	Syac.g_02150
OG0000907	Syad.g_00648	Syac.g_02138
OG0000908	Syad.g_00651	Syac.g_02135
OG0000909	Syad.g_00652	Syac.g_02134
OG0000910	Syad.g_00653	Syac.g_02133
OG0000911	Syad.g_00655	Syac.g_02131
OG0000912	Syad.g_00656	Syac.g_02130
OG0000913	Syad.g_00657	Syac.g_02129
OG0000914	Syad.g_00658	Syac.g_02128
OG0000915	Syad.g_00660	Syac.g_02127
OG0000916	Syad.g_00661	Syac.g_02126
OG0000917	Syad.g_00662	Syac.g_02125
OG0000918	Syad.g_00663	Syac.g_02124
OG0000919	Syad.g_00664	Syac.g_02123
OG0000920	Syad.g_00665	Syac.g_02122
OG0000921	Syad.g_00666	Syac.g_02121
OG0000922	Syad.g_00667	Syac.g_02120
OG0000923	Syad.g_00671	Syac.g_02116
OG0000924	Syad.g_00672	Syac.g_02115
OG0000925	Syad.g_00673	Syac.g_02114
OG0000926	Syad.g_00674	Syac.g_02113
OG0000927	Syad.g_00676	Syac.g_02111
OG0000928	Syad.g_00677	Syac.g_02110
OG0000929	Syad.g_00678	Syac.g_02109
OG0000930	Syad.g_00679	Syac.g_02108
OG0000931	Syad.g_00680	Syac.g_02107
OG0000932	Syad.g_00681	Syac.g_02106
OG0000933	Syad.g_00687	Syac.g_02101
OG0000934	Syad.g_00689	Syac.g_02099
OG0000935	Syad.g_00690	Syac.g_02098
OG0000936	Syad.g_00691	Syac.g_02097
OG0000937	Syad.g_00692	Syac.g_02096
OG0000938	Syad.g_00695	Syac.g_02092
OG0000939	Syad.g_00696	Syac.g_02091
OG0000940	Syad.g_00703	Syac.g_02084
OG0000941	Syad.g_00705	Syac.g_02082
OG0000942	Syad.g_00707	Syac.g_02080
OG0000943	Syad.g_00708	Syac.g_02079
OG0000944	Syad.g_00710	Syac.g_02077
OG0000945	Syad.g_00711	Syac.g_02075
OG0000946	Syad.g_00716	Syac.g_02071
OG0000947	Syad.g_00719	Syac.g_02068
OG0000948	Syad.g_00720	Syac.g_02067
OG0000949	Syad.g_00432	Syac.g_00205
OG0000950	Syad.g_00418	Syac.g_00193
OG0000951	Syad.g_00411	Syac.g_00188
OG0000952	Syad.g_00375	Syac.g_00183
OG0000953	Syad.g_00369	Syac.g_00177
OG0000954	Syad.g_00364	Syac.g_00172
OG0000955	Syad.g_00363	Syac.g_00171
OG0000956	Syad.g_00361	Syac.g_00169
OG0000957	Syad.g_00350	Syac.g_00158
OG0000958	Syad.g_00349	Syac.g_00157
OG0000959	Syad.g_00345	Syac.g_00153
OG0000960	Syad.g_00344	Syac.g_00152
OG0000961	Syad.g_00335	Syac.g_00147
OG0000962	Syad.g_00332	Syac.g_00145
OG0000963	Syad.g_00325	Syac.g_00140
OG0000964	Syad.g_00324	Syac.g_00139
OG0000965	Syad.g_00323	Syac.g_00138
OG0000966	Syad.g_00246	Syac.g_00107
OG0000967	Syad.g_00234	Syac.g_00075
OG0000968	Syad.g_00243	Syac.g_00080
OG0000969	Syad.g_00240	Syac.g_00078
OG0000970	Syad.g_00239	Syac.g_00077
OG0000971	Syad.g_00229	Syac.g_00067
OG0000972	Syad.g_00228	Syac.g_00066
OG0000973	Syad.g_00227	Syac.g_00065
OG0000974	Syad.g_00226	Syac.g_00064
OG0000975	Syad.g_00225	Syac.g_00063
OG0000976	Syad.g_00224	Syac.g_00062
OG0000977	Syad.g_00222	Syac.g_00059
OG0000978	Syad.g_00221	Syac.g_00058
OG0000979	Syad.g_00218	Syac.g_00055
OG0000980	Syad.g_00215	Syac.g_00052
OG0000981	Syad.g_00212	Syac.g_00049
OG0000982	Syad.g_03035	Syac.g_02354
OG0000983	Syad.g_03036	Syac.g_02355
OG0000984	Syad.g_03037	Syac.g_02356
OG0000985	Syad.g_03039	Syac.g_02359
OG0000986	Syad.g_03049	Syac.g_02363
OG0000987	Syad.g_00002	Syac.g_02365
OG0000988	Syad.g_00008	Syac.g_02370
OG0000989	Syad.g_00020	Syac.g_02379
OG0000990	Syad.g_00061	Syac.g_02397
OG0000991	Syad.g_00064	Syac.g_02400
OG0000992	Syad.g_00067	Syac.g_02402
OG0000993	Syad.g_00069	Syac.g_02403
OG0000994	Syad.g_00071	Syac.g_02405
OG0000995	Syad.g_00077	Syac.g_02410
OG0000996	Syad.g_00121	Syac.g_02454
OG0000997	Syad.g_00128	Syac.g_02464
OG0000998	Syad.g_00130	Syac.g_02466
OG0000999	Syad.g_00131	Syac.g_02467
OG0001000	Syad.g_00136	Syac.g_02470
OG0001001	Syad.g_00141	Syac.g_02475
OG0001002	Syad.g_00148	Syac.g_02481
OG0001003	Syad.g_00150	Syac.g_02483
OG0001004	Syad.g_00151	Syac.g_02484
OG0001005	Syad.g_00152	Syac.g_02485
OG0001006	Syad.g_00160	Syac.g_02492
OG0001007	Syad.g_00162	Syac.g_02494
OG0001008	Syad.g_02449	Syac.g_00693
OG0001009	Syad.g_00194	Syac.g_00030
OG0001010	Syad.g_00195	Syac.g_00031
OG0001011	Syad.g_00196	Syac.g_00032
OG0001012	Syad.g_03030	Syac.g_02351
OG0001013	Syad.g_03011	Syac.g_02337
OG0001014	Syad.g_03002	Syac.g_02333
OG0001015	Syad.g_03001	Syac.g_02332
OG0001016	Syad.g_02734	Syac.g_00446
OG0001017	Syad.g_02740	Syac.g_00440
OG0001018	Syad.g_02742	Syac.g_00438
OG0001019	Syad.g_02771	Syac.g_00422
OG0001020	Syad.g_02777	Syac.g_00417
OG0001021	Syad.g_02781	Syac.g_00413
OG0001022	Syad.g_02786	Syac.g_00410
OG0001023	Syad.g_02787	Syac.g_00409
OG0001024	Syad.g_02791	Syac.g_00405
OG0001025	Syad.g_02798	Syac.g_00399
OG0001026	Syad.g_02811	Syac.g_00386
OG0001027	Syad.g_02817	Syac.g_00380
OG0001028	Syad.g_02819	Syac.g_00378
OG0001029	Syad.g_02821	Syac.g_00376
OG0001030	Syad.g_02848	Syac.g_00356
OG0001031	Syad.g_02925	Syac.g_02266
OG0001032	Syad.g_02928	Syac.g_02268
OG0001033	Syad.g_02956	Syac.g_02298
OG0001034	Syad.g_00819	Syac.g_01968
OG0001036	Syad.g_00554	Syac.g_02221
OG0001037	Syad.g_00552	Syac.g_02223
OG0001039	Syad.g_00522	Syac.g_02254
OG0001040	Syad.g_00519	Syac.g_00292
OG0001041	Syad.g_00514	Syac.g_00287
OG0001042	Syad.g_00485	Syac.g_00258
OG0001043	Syad.g_00481	Syac.g_00254
OG0001044	Syad.g_00760	Syac.g_02021
OG0001045	Syad.g_00773	Syac.g_02008
OG0001046	Syad.g_01722	Syac.g_01207
OG0001047	Syad.g_02447	Syac.g_00695
OG0001048	Syad.g_02446	Syac.g_00696
OG0001049	Syad.g_02443	Syac.g_00703
OG0001050	Syad.g_02442	Syac.g_00704
OG0001051	Syad.g_02441	Syac.g_00705
OG0001052	Syad.g_02357	Syac.g_01704
OG0001054	Syad.g_00925	Syac.g_01884
OG0001055	Syad.g_00946	Syac.g_01863
OG0001056	Syad.g_00982	Syac.g_01831
OG0001057	Syad.g_00996	Syac.g_01825
OG0001058	Syad.g_01015	Syac.g_01810
OG0001059	Syad.g_01018	Syac.g_01806
OG0001060	Syad.g_01025	Syac.g_01799
OG0001061	Syad.g_01047	Syac.g_01779
OG0001062	Syad.g_01049	Syac.g_01777
OG0001063	Syad.g_01056	Syac.g_01773
OG0001064	Syad.g_01057	Syac.g_01772
OG0001065	Syad.g_01058	Syac.g_01771
OG0001066	Syad.g_01059	Syac.g_01770
OG0001067	Syad.g_01060	Syac.g_01769
OG0001068	Syad.g_01061	Syac.g_01768
OG0001069	Syad.g_01062	Syac.g_01767
OG0001070	Syad.g_01065	Syac.g_01764
OG0001071	Syad.g_01066	Syac.g_01763
OG0001072	Syad.g_01070	Syac.g_01758
OG0001074	Syad.g_02197	Syac.g_00945
OG0001075	Syad.g_02196	Syac.g_00946
OG0001076	Syad.g_02175	Syac.g_00956
OG0001077	Syad.g_02164	Syac.g_00967
OG0001078	Syad.g_02151	Syac.g_00980
OG0001079	Syad.g_02138	Syac.g_00993
OG0001080	Syad.g_02008	Syac.g_01092
OG0001081	Syad.g_01568	Syac.g_01432
OG0001082	Syad.g_01569	Syac.g_01431
OG0001083	Syad.g_01578	Syac.g_01424
OG0001084	Syad.g_01586	Syac.g_01423
OG0001085	Syad.g_01596	Syac.g_01412
OG0001086	Syad.g_01598	Syac.g_01410
OG0001087	Syad.g_01372	Syac.g_00923
OG0001088	Syad.g_01368	Syac.g_00920
OG0001089	Syad.g_01302	Syac.g_00896
OG0001090	Syad.g_01817	Syac.g_01286
OG0001091	Syad.g_01815	Syac.g_01284
OG0001092	Syad.g_01812	Syac.g_01282
OG0001093	Syad.g_01806	Syac.g_01276
OG0001094	Syad.g_01895	Syac.g_01347
OG0001095	Syad.g_01874	Syac.g_01326
OG0001096	Syad.g_01847	Syac.g_01310
OG0001097	Syad.g_01223	Syac.g_00834
OG0001098	Syad.g_02005, Syad.g_01995	Syac.g_01096
OG0001099	Syad.g_02820	Syac.g_00377
OG0001100	Syad.g_01608	Syac.g_01402
OG0001101	Syad.g_01610	Syac.g_01401
OG0001102	Syad.g_01613	Syac.g_01398
OG0001103	Syad.g_01616	Syac.g_01395
OG0001104	Syad.g_01911	Syac.g_01364
OG0001105	Syad.g_01907	Syac.g_01360
OG0001106	Syad.g_01771	Syac.g_01166
OG0001107	Syad.g_01759	Syac.g_01180
OG0001108	Syad.g_01744	Syac.g_01188
OG0001109	Syad.g_01739	Syac.g_01190
OG0001110	Syad.g_01737	Syac.g_01192
OG0001111	Syad.g_01735	Syac.g_01194
OG0001112	Syad.g_01733	Syac.g_01196
OG0001113	Syad.g_01732	Syac.g_01197
OG0001114	Syad.g_01731	Syac.g_01198
OG0001115	Syad.g_01727	Syac.g_01202
OG0001116	Syad.g_01725	Syac.g_01204
OG0001117	Syad.g_01724	Syac.g_01205
OG0001118	Syad.g_01723	Syac.g_01206
OG0001119	Syad.g_01721	Syac.g_01208
OG0001120	Syad.g_01717	Syac.g_01213
OG0001121	Syad.g_01503	Syac.g_01949, Syac.g_01170
OG0001122	Syad.g_01689	Syac.g_01238
OG0001123	Syad.g_01682	Syac.g_01245
OG0001124	Syad.g_01680	Syac.g_01247
OG0001125	Syad.g_01678	Syac.g_01249
OG0001126	Syad.g_01276	Syac.g_00870
OG0001127	Syad.g_01277	Syac.g_00871
OG0001128	Syad.g_01280	Syac.g_00875
OG0001129	Syad.g_01282	Syac.g_00877
OG0001130	Syad.g_01283	Syac.g_00878
OG0001131	Syad.g_01953	Syac.g_01382
OG0001132	Syad.g_02038	Syac.g_01062
OG0001133	Syad.g_02172	Syac.g_00958
OG0001134	Syad.g_01527	Syac.g_01466
OG0001135	Syad.g_01529	Syac.g_01464
OG0001136	Syad.g_01150	Syac.g_00767
OG0001137	Syad.g_01169	Syac.g_00786
OG0001138	Syad.g_01493	Syac.g_01486
OG0001139	Syad.g_01491	Syac.g_01488
OG0001140	Syad.g_01490	Syac.g_01489
OG0001141	Syad.g_01489	Syac.g_01490
OG0001142	Syad.g_01488	Syac.g_01491
OG0001143	Syad.g_01473	Syac.g_01499
OG0001144	Syad.g_01457	Syac.g_01508
OG0001145	Syad.g_01112	Syac.g_00740
OG0001146	Syad.g_02412	Syac.g_00722
OG0001147	Syad.g_02349	Syac.g_01689
OG0001148	Syad.g_00889	Syac.g_01918
OG0001149	Syad.g_00888	Syac.g_01919
OG0001150	Syad.g_00887	Syac.g_01920
OG0001151	Syad.g_00875	Syac.g_01932
OG0001152	Syad.g_00872	Syac.g_01933
OG0001153	Syad.g_02318	Syac.g_01670
OG0001154	Syad.g_02319	Syac.g_01671
OG0001155	Syad.g_02540	Syac.g_00621
OG0001156	Syad.g_02543	Syac.g_00618
OG0001157	Syad.g_02544	Syac.g_00617
OG0001158	Syad.g_02546	Syac.g_00616
OG0001159	Syad.g_02547	Syac.g_00615
OG0001160	Syad.g_02595	Syac.g_00570
OG0001161	Syad.g_00026	Syac.g_02385
