Orthogroup	Syad	Syaa
OG0000547	Syad.g_00944	Syaa.g_02012
OG0000548	Syad.g_00945	Syaa.g_02011
OG0000549	Syad.g_00952	Syaa.g_02003
OG0000550	Syad.g_00956	Syaa.g_01998
OG0000551	Syad.g_00960	Syaa.g_01993
OG0000552	Syad.g_00961	Syaa.g_01992
OG0000553	Syad.g_00965	Syaa.g_01990
OG0000554	Syad.g_00978	Syaa.g_01979
OG0000555	Syad.g_00999	Syaa.g_01961
OG0000556	Syad.g_01003	Syaa.g_01957
OG0000557	Syad.g_01011	Syaa.g_01955
OG0000558	Syad.g_01013	Syaa.g_01953
OG0000559	Syad.g_01016	Syaa.g_01949
OG0000560	Syad.g_01019	Syaa.g_01946
OG0000561	Syad.g_01020	Syaa.g_01945
OG0000562	Syad.g_01021	Syaa.g_01944
OG0000563	Syad.g_01022	Syaa.g_01943
OG0000564	Syad.g_01023	Syaa.g_01942
OG0000565	Syad.g_01027	Syaa.g_01939
OG0000566	Syad.g_01031	Syaa.g_01935
OG0000567	Syad.g_01035	Syaa.g_01931
OG0000568	Syad.g_01040	Syaa.g_01928
OG0000569	Syad.g_01041	Syaa.g_01925
OG0000570	Syad.g_01042	Syaa.g_01924
OG0000571	Syad.g_01046	Syaa.g_01920
OG0000572	Syad.g_01064	Syaa.g_01904
OG0000573	Syad.g_01072	Syaa.g_01896
OG0000574	Syad.g_01077	Syaa.g_01895
OG0000575	Syad.g_01083	Syaa.g_01891
OG0000576	Syad.g_01085	Syaa.g_01889
OG0000577	Syad.g_01086	Syaa.g_01888
OG0000578	Syad.g_01087	Syaa.g_01887
OG0000579	Syad.g_01088	Syaa.g_01886
OG0000580	Syad.g_01089	Syaa.g_01885
OG0000581	Syad.g_01097	Syaa.g_01879
OG0000582	Syad.g_02206	Syaa.g_01687
OG0000583	Syad.g_02205	Syaa.g_01686
OG0000584	Syad.g_02204	Syaa.g_01685
OG0000585	Syad.g_02202	Syaa.g_01683
OG0000586	Syad.g_02201	Syaa.g_01682
OG0000587	Syad.g_02199	Syaa.g_01680
OG0000588	Syad.g_02183	Syaa.g_01666
OG0000589	Syad.g_02178	Syaa.g_01662
OG0000590	Syad.g_02177	Syaa.g_01661
OG0000591	Syad.g_02169	Syaa.g_01653
OG0000592	Syad.g_02168	Syaa.g_01652
OG0000593	Syad.g_02156	Syaa.g_01638
OG0000594	Syad.g_02155	Syaa.g_01637
OG0000595	Syad.g_02154	Syaa.g_01636
OG0000596	Syad.g_02149	Syaa.g_01630
OG0000597	Syad.g_02146	Syaa.g_01627
OG0000598	Syad.g_02145	Syaa.g_01626
OG0000599	Syad.g_02142	Syaa.g_01623
OG0000600	Syad.g_02141	Syaa.g_01622
OG0000601	Syad.g_02140	Syaa.g_01621
OG0000602	Syad.g_02135	Syaa.g_01616
OG0000603	Syad.g_02134	Syaa.g_01615
OG0000604	Syad.g_02131	Syaa.g_01612
OG0000605	Syad.g_02026	Syaa.g_01447
OG0000606	Syad.g_01567	Syaa.g_01055
OG0000607	Syad.g_01571	Syaa.g_01058
OG0000608	Syad.g_01572	Syaa.g_01059
OG0000609	Syad.g_01574	Syaa.g_01061
OG0000610	Syad.g_01589	Syaa.g_01068
OG0000611	Syad.g_01592	Syaa.g_01071
OG0000612	Syad.g_01593	Syaa.g_01072
OG0000613	Syad.g_00457	Syaa.g_00199
OG0000614	Syad.g_01340	Syaa.g_00906
OG0000615	Syad.g_01948	Syaa.g_01113
OG0000616	Syad.g_00145	Syaa.g_02742
OG0000617	Syad.g_01810	Syaa.g_01244
OG0000618	Syad.g_01809	Syaa.g_01245
OG0000619	Syad.g_01808	Syaa.g_01246
OG0000620	Syad.g_01803	Syaa.g_01259
OG0000621	Syad.g_01802	Syaa.g_01260
OG0000622	Syad.g_01801	Syaa.g_01261
OG0000623	Syad.g_01800	Syaa.g_01262
OG0000624	Syad.g_01798	Syaa.g_01264
OG0000625	Syad.g_01797	Syaa.g_01265
OG0000626	Syad.g_01796	Syaa.g_01266
OG0000627	Syad.g_01640	Syaa.g_01414
OG0000628	Syad.g_01641	Syaa.g_01413
OG0000629	Syad.g_01644	Syaa.g_01410
OG0000630	Syad.g_01648	Syaa.g_01406
OG0000631	Syad.g_01658	Syaa.g_01400
OG0000632	Syad.g_01659	Syaa.g_01399
OG0000633	Syad.g_01660	Syaa.g_01397
OG0000634	Syad.g_01893	Syaa.g_01150
OG0000635	Syad.g_01892	Syaa.g_01151
OG0000636	Syad.g_01890	Syaa.g_01153
OG0000637	Syad.g_01888	Syaa.g_01155
OG0000638	Syad.g_01887	Syaa.g_01156
OG0000639	Syad.g_01886	Syaa.g_01157
OG0000640	Syad.g_01885	Syaa.g_01158
OG0000641	Syad.g_01881	Syaa.g_01162
OG0000642	Syad.g_01880	Syaa.g_01163
OG0000643	Syad.g_01878	Syaa.g_01165
OG0000644	Syad.g_01877	Syaa.g_01166
OG0000645	Syad.g_01875	Syaa.g_01184
OG0000646	Syad.g_01872	Syaa.g_01187
OG0000647	Syad.g_01870	Syaa.g_01189
OG0000648	Syad.g_01860	Syaa.g_01191
OG0000649	Syad.g_01859	Syaa.g_01192
OG0000650	Syad.g_01858	Syaa.g_01193
OG0000651	Syad.g_01857	Syaa.g_01194
OG0000652	Syad.g_01856	Syaa.g_01195
OG0000653	Syad.g_01850	Syaa.g_01197
OG0000654	Syad.g_01849	Syaa.g_01198
OG0000655	Syad.g_01848	Syaa.g_01199
OG0000656	Syad.g_01845	Syaa.g_01202
OG0000657	Syad.g_01240	Syaa.g_00838
OG0000658	Syad.g_01231	Syaa.g_00836
OG0000659	Syad.g_01230	Syaa.g_00835
OG0000660	Syad.g_01226	Syaa.g_00831
OG0000661	Syad.g_01224	Syaa.g_00829
OG0000662	Syad.g_01222	Syaa.g_00827
OG0000663	Syad.g_01219	Syaa.g_00824
OG0000664	Syad.g_01209	Syaa.g_00823
OG0000665	Syad.g_02115	Syaa.g_01442
OG0000666	Syad.g_02027	Syaa.g_01448
OG0000668	Syad.g_01688	Syaa.g_01300
OG0000669	Syad.g_01606	Syaa.g_01084
OG0000670	Syad.g_01609	Syaa.g_01087
OG0000671	Syad.g_01611	Syaa.g_01089
OG0000672	Syad.g_01615	Syaa.g_01092
OG0000673	Syad.g_01618	Syaa.g_01095
OG0000674	Syad.g_01620	Syaa.g_01097
OG0000675	Syad.g_01633	Syaa.g_01098
OG0000676	Syad.g_01635	Syaa.g_01100
OG0000677	Syad.g_01636	Syaa.g_01101
OG0000678	Syad.g_01957	Syaa.g_01106
OG0000679	Syad.g_01922	Syaa.g_01116
OG0000680	Syad.g_01921	Syaa.g_01117
OG0000681	Syad.g_01919	Syaa.g_01120
OG0000682	Syad.g_01918	Syaa.g_01121
OG0000683	Syad.g_01917	Syaa.g_01122
OG0000684	Syad.g_01912	Syaa.g_01132
OG0000685	Syad.g_01910	Syaa.g_01134
OG0000686	Syad.g_01909	Syaa.g_01135
OG0000687	Syad.g_01908	Syaa.g_01136
OG0000688	Syad.g_01904	Syaa.g_01140
OG0000689	Syad.g_01902	Syaa.g_01142
OG0000690	Syad.g_01901	Syaa.g_01143
OG0000691	Syad.g_01900	Syaa.g_01144
OG0000692	Syad.g_01899	Syaa.g_01145
OG0000693	Syad.g_01897	Syaa.g_01146
OG0000694	Syad.g_01896	Syaa.g_01147
OG0000695	Syad.g_01662	Syaa.g_01395
OG0000696	Syad.g_01663	Syaa.g_01394
OG0000697	Syad.g_01789	Syaa.g_01392
OG0000698	Syad.g_01786	Syaa.g_01389
OG0000699	Syad.g_01785	Syaa.g_01387
OG0000700	Syad.g_01784	Syaa.g_01386
OG0000701	Syad.g_01783	Syaa.g_01385
OG0000702	Syad.g_01775	Syaa.g_01376
OG0000703	Syad.g_01774	Syaa.g_01375
OG0000704	Syad.g_01772	Syaa.g_01373
OG0000705	Syad.g_01765	Syaa.g_01365
OG0000706	Syad.g_01764	Syaa.g_01364
OG0000707	Syad.g_01763	Syaa.g_01363
OG0000708	Syad.g_01760	Syaa.g_01360
OG0000709	Syad.g_01745	Syaa.g_01351
OG0000710	Syad.g_01738	Syaa.g_01348
OG0000711	Syad.g_01710	Syaa.g_01320
OG0000712	Syad.g_01708	Syaa.g_01318
OG0000713	Syad.g_01707	Syaa.g_01317
OG0000714	Syad.g_01705	Syaa.g_01315
OG0000715	Syad.g_01703	Syaa.g_01313
OG0000716	Syad.g_01697	Syaa.g_01309
OG0000717	Syad.g_01696	Syaa.g_01308
OG0000718	Syad.g_01692	Syaa.g_01304
OG0000719	Syad.g_01690	Syaa.g_01302
OG0000720	Syad.g_01677	Syaa.g_01289
OG0000721	Syad.g_01675	Syaa.g_01287
OG0000722	Syad.g_01674	Syaa.g_01286
OG0000723	Syad.g_01791	Syaa.g_01268
OG0000724	Syad.g_01284	Syaa.g_00872
OG0000725	Syad.g_01293	Syaa.g_00882
OG0000726	Syad.g_01294	Syaa.g_00883
OG0000727	Syad.g_01295	Syaa.g_00884
OG0000728	Syad.g_01297	Syaa.g_00886
OG0000729	Syad.g_00331	Syaa.g_00100
OG0000730	Syad.g_00758	Syaa.g_02185
OG0000731	Syad.g_00770	Syaa.g_02173
OG0000732	Syad.g_00214	Syaa.g_00054
OG0000733	Syad.g_00028	Syaa.g_02621
OG0000734	Syad.g_02809	Syaa.g_02388
OG0000735	Syad.g_01120	Syaa.g_00754
OG0000736	Syad.g_01121	Syaa.g_00755
OG0000737	Syad.g_01122	Syaa.g_00756
OG0000738	Syad.g_01127	Syaa.g_00761
OG0000739	Syad.g_01145	Syaa.g_00762
OG0000740	Syad.g_01146	Syaa.g_00763
OG0000741	Syad.g_01149	Syaa.g_00766
OG0000742	Syad.g_01151	Syaa.g_00769
OG0000743	Syad.g_01153	Syaa.g_00771
OG0000744	Syad.g_01154	Syaa.g_00772
OG0000745	Syad.g_01156	Syaa.g_00774
OG0000746	Syad.g_01158	Syaa.g_00776
OG0000747	Syad.g_01159	Syaa.g_00777
OG0000748	Syad.g_01170	Syaa.g_00787
OG0000749	Syad.g_01173	Syaa.g_00789
OG0000750	Syad.g_01174	Syaa.g_00790
OG0000751	Syad.g_01182	Syaa.g_00797
OG0000752	Syad.g_01184	Syaa.g_00799
OG0000753	Syad.g_01187	Syaa.g_00802
OG0000754	Syad.g_01516	Syaa.g_01025
OG0000755	Syad.g_01504	Syaa.g_01005
OG0000756	Syad.g_01498	Syaa.g_01004
OG0000757	Syad.g_01487	Syaa.g_00996
OG0000758	Syad.g_01486	Syaa.g_00995
OG0000759	Syad.g_01485	Syaa.g_00994
OG0000760	Syad.g_01484	Syaa.g_00993
OG0000761	Syad.g_01480	Syaa.g_00992
OG0000762	Syad.g_01474	Syaa.g_00988
OG0000763	Syad.g_01468	Syaa.g_00986
OG0000764	Syad.g_01467	Syaa.g_00985
OG0000765	Syad.g_01447	Syaa.g_00968
OG0000766	Syad.g_01446	Syaa.g_00967
OG0000767	Syad.g_01444	Syaa.g_00965
OG0000768	Syad.g_01443	Syaa.g_00964
OG0000769	Syad.g_01441	Syaa.g_00962
OG0000770	Syad.g_01437	Syaa.g_00959
OG0000771	Syad.g_01278	Syaa.g_00866
OG0000772	Syad.g_02078	Syaa.g_01526
OG0000773	Syad.g_01114	Syaa.g_00749
OG0000774	Syad.g_02396	Syaa.g_00745
OG0000775	Syad.g_02398	Syaa.g_00742
OG0000776	Syad.g_02399	Syaa.g_00741
OG0000777	Syad.g_02400	Syaa.g_00740
OG0000778	Syad.g_02401	Syaa.g_00739
OG0000779	Syad.g_02407	Syaa.g_00733
OG0000780	Syad.g_02411	Syaa.g_00730
OG0000781	Syad.g_02415	Syaa.g_00726
OG0000782	Syad.g_02416	Syaa.g_00725
OG0000783	Syad.g_02418	Syaa.g_00724
OG0000784	Syad.g_02419	Syaa.g_00723
OG0000785	Syad.g_02421	Syaa.g_00721
OG0000786	Syad.g_01101	Syaa.g_01875
OG0000787	Syad.g_01100	Syaa.g_01876
OG0000788	Syad.g_02139	Syaa.g_01620
OG0000789	Syad.g_01982	Syaa.g_01434
OG0000790	Syad.g_00886	Syaa.g_02064
OG0000791	Syad.g_00885	Syaa.g_02066
OG0000792	Syad.g_00884	Syaa.g_02067
OG0000793	Syad.g_00879	Syaa.g_02072
OG0000794	Syad.g_00878	Syaa.g_02073
OG0000795	Syad.g_00877	Syaa.g_02074
OG0000796	Syad.g_00871	Syaa.g_02078
OG0000797	Syad.g_00870	Syaa.g_02079
OG0000798	Syad.g_00525	Syaa.g_00265
OG0000799	Syad.g_02243	Syaa.g_01743
OG0000800	Syad.g_02245	Syaa.g_01747
OG0000801	Syad.g_02246	Syaa.g_01748
OG0000802	Syad.g_02251	Syaa.g_01753
OG0000803	Syad.g_02255	Syaa.g_01758
OG0000804	Syad.g_02260	Syaa.g_01761
OG0000805	Syad.g_02266	Syaa.g_01763
OG0000806	Syad.g_02267	Syaa.g_01765
OG0000807	Syad.g_02269	Syaa.g_01767
OG0000808	Syad.g_02270	Syaa.g_01768
OG0000809	Syad.g_02273	Syaa.g_01771
OG0000810	Syad.g_02274	Syaa.g_01772
OG0000811	Syad.g_02283	Syaa.g_01778
OG0000812	Syad.g_02285	Syaa.g_01780
OG0000813	Syad.g_02286	Syaa.g_01781
OG0000814	Syad.g_02288	Syaa.g_01783
OG0000815	Syad.g_02289	Syaa.g_01784
OG0000816	Syad.g_02290	Syaa.g_01785
OG0000817	Syad.g_02291	Syaa.g_01786
OG0000818	Syad.g_02297	Syaa.g_01792
OG0000819	Syad.g_02298	Syaa.g_01793
OG0000820	Syad.g_02299	Syaa.g_01794
OG0000821	Syad.g_02305	Syaa.g_01800
OG0000822	Syad.g_02307	Syaa.g_01802
OG0000823	Syad.g_02308	Syaa.g_01803
OG0000824	Syad.g_02314	Syaa.g_01807
OG0000825	Syad.g_02315	Syaa.g_01808
OG0000826	Syad.g_02316	Syaa.g_01809
OG0000827	Syad.g_02317	Syaa.g_01810
OG0000828	Syad.g_02320	Syaa.g_01813
OG0000829	Syad.g_02321	Syaa.g_01814
OG0000830	Syad.g_02322	Syaa.g_01815
OG0000831	Syad.g_02325	Syaa.g_01817
OG0000832	Syad.g_02538	Syaa.g_00627
OG0000833	Syad.g_02550	Syaa.g_00611
OG0000834	Syad.g_02552	Syaa.g_00608
OG0000835	Syad.g_02553	Syaa.g_00607
OG0000836	Syad.g_02557	Syaa.g_00603
OG0000837	Syad.g_02561	Syaa.g_00601
OG0000838	Syad.g_02565	Syaa.g_00597
OG0000839	Syad.g_02566	Syaa.g_00596
OG0000840	Syad.g_02567	Syaa.g_00595
OG0000841	Syad.g_02568	Syaa.g_00594
OG0000842	Syad.g_02569	Syaa.g_00593
OG0000843	Syad.g_02570	Syaa.g_00592
OG0000844	Syad.g_02577	Syaa.g_00590
OG0000845	Syad.g_02578	Syaa.g_00589
OG0000846	Syad.g_02579	Syaa.g_00588
OG0000847	Syad.g_02580	Syaa.g_00587
OG0000848	Syad.g_02582	Syaa.g_00585
OG0000849	Syad.g_02583	Syaa.g_00584
OG0000850	Syad.g_02586	Syaa.g_00582
OG0000851	Syad.g_02592	Syaa.g_00577
OG0000852	Syad.g_02593	Syaa.g_00576
OG0000853	Syad.g_02597	Syaa.g_00572
OG0000854	Syad.g_02606	Syaa.g_00570
OG0000855	Syad.g_02607	Syaa.g_00569
OG0000856	Syad.g_02166	Syaa.g_01650
OG0000857	Syad.g_01871	Syaa.g_01188
OG0000858	Syad.g_02613	Syaa.g_00563
OG0000859	Syad.g_02614	Syaa.g_00562
OG0000860	Syad.g_02625	Syaa.g_00549
OG0000861	Syad.g_02626	Syaa.g_00548
OG0000862	Syad.g_02628	Syaa.g_00547
OG0000863	Syad.g_02631	Syaa.g_00543
OG0000864	Syad.g_02632	Syaa.g_00542
OG0000865	Syad.g_02633	Syaa.g_00541
OG0000866	Syad.g_02634	Syaa.g_00540
OG0000867	Syad.g_02635	Syaa.g_00539
OG0000868	Syad.g_02637	Syaa.g_00536
OG0000869	Syad.g_02643	Syaa.g_00531
OG0000870	Syad.g_02648	Syaa.g_00526
OG0000871	Syad.g_02649	Syaa.g_00525
OG0000872	Syad.g_02657	Syaa.g_00511
OG0000873	Syad.g_02660	Syaa.g_00497
OG0000874	Syad.g_02655	Syaa.g_00519
OG0000875	Syad.g_02662	Syaa.g_00438
OG0000876	Syad.g_03003	Syaa.g_00682
OG0000877	Syad.g_02480	Syaa.g_00679
OG0000878	Syad.g_02481	Syaa.g_00678
OG0000879	Syad.g_02482	Syaa.g_00677
OG0000880	Syad.g_02483	Syaa.g_00676
OG0000881	Syad.g_02489	Syaa.g_00671
OG0000882	Syad.g_02494	Syaa.g_00666
OG0000883	Syad.g_02497	Syaa.g_00661
OG0000884	Syad.g_02499	Syaa.g_00659
OG0000885	Syad.g_02500	Syaa.g_00658
OG0000886	Syad.g_02501	Syaa.g_00657
OG0000887	Syad.g_02502	Syaa.g_00656
OG0000888	Syad.g_02504	Syaa.g_00654
OG0000889	Syad.g_02506	Syaa.g_00652
OG0000890	Syad.g_02512	Syaa.g_00644
OG0000891	Syad.g_02513	Syaa.g_00643
OG0000892	Syad.g_02517	Syaa.g_00640
OG0000893	Syad.g_00589	Syaa.g_02352
OG0000894	Syad.g_00592	Syaa.g_02349
OG0000895	Syad.g_00596	Syaa.g_02345
OG0000896	Syad.g_00597	Syaa.g_02344
OG0000897	Syad.g_00599	Syaa.g_02342
OG0000898	Syad.g_00600	Syaa.g_02341
OG0000899	Syad.g_00601	Syaa.g_02340
OG0000900	Syad.g_00602	Syaa.g_02339
OG0000901	Syad.g_00607	Syaa.g_02334
OG0000902	Syad.g_00609	Syaa.g_02332
OG0000903	Syad.g_00645	Syaa.g_02313
OG0000904	Syad.g_00640	Syaa.g_02318
OG0000905	Syad.g_00632	Syaa.g_02324
OG0000906	Syad.g_00630	Syaa.g_02327
OG0000907	Syad.g_00648	Syaa.g_02295
OG0000908	Syad.g_00651	Syaa.g_02292
OG0000909	Syad.g_00652	Syaa.g_02291
OG0000910	Syad.g_00653	Syaa.g_02290
OG0000911	Syad.g_00655	Syaa.g_02288
OG0000912	Syad.g_00656	Syaa.g_02287
OG0000913	Syad.g_00657	Syaa.g_02286
OG0000914	Syad.g_00658	Syaa.g_02285
OG0000915	Syad.g_00660	Syaa.g_02283
OG0000916	Syad.g_00661	Syaa.g_02282
OG0000917	Syad.g_00662	Syaa.g_02281
OG0000918	Syad.g_00663	Syaa.g_02280
OG0000919	Syad.g_00664	Syaa.g_02279
OG0000920	Syad.g_00665	Syaa.g_02278
OG0000921	Syad.g_00666	Syaa.g_02277
OG0000922	Syad.g_00667	Syaa.g_02276
OG0000923	Syad.g_00671	Syaa.g_02272
OG0000924	Syad.g_00672	Syaa.g_02271
OG0000925	Syad.g_00673	Syaa.g_02270
OG0000926	Syad.g_00674	Syaa.g_02269
OG0000927	Syad.g_00676	Syaa.g_02267
OG0000928	Syad.g_00677	Syaa.g_02266
OG0000929	Syad.g_00678	Syaa.g_02265
OG0000930	Syad.g_00679	Syaa.g_02264
OG0000931	Syad.g_00680	Syaa.g_02263
OG0000932	Syad.g_00681	Syaa.g_02262
OG0000933	Syad.g_00687	Syaa.g_02256
OG0000934	Syad.g_00689	Syaa.g_02254
OG0000935	Syad.g_00690	Syaa.g_02253
OG0000936	Syad.g_00691	Syaa.g_02252
OG0000937	Syad.g_00692	Syaa.g_02251
OG0000938	Syad.g_00695	Syaa.g_02248
OG0000939	Syad.g_00696	Syaa.g_02247
OG0000940	Syad.g_00703	Syaa.g_02240
OG0000941	Syad.g_00705	Syaa.g_02238
OG0000942	Syad.g_00707	Syaa.g_02236
OG0000943	Syad.g_00708	Syaa.g_02235
OG0000944	Syad.g_00710	Syaa.g_02233
OG0000945	Syad.g_00711	Syaa.g_02231
OG0000946	Syad.g_00716	Syaa.g_02225
OG0000947	Syad.g_00719	Syaa.g_02222
OG0000948	Syad.g_00720	Syaa.g_02221
OG0000949	Syad.g_00432	Syaa.g_00172
OG0000950	Syad.g_00418	Syaa.g_00159
OG0000951	Syad.g_00411	Syaa.g_00153
OG0000952	Syad.g_00375	Syaa.g_00149
OG0000953	Syad.g_00369	Syaa.g_00143
OG0000954	Syad.g_00364	Syaa.g_00138
OG0000955	Syad.g_00363	Syaa.g_00137
OG0000956	Syad.g_00361	Syaa.g_00135
OG0000957	Syad.g_00350	Syaa.g_00125
OG0000958	Syad.g_00349	Syaa.g_00124
OG0000959	Syad.g_00345	Syaa.g_00120
OG0000960	Syad.g_00344	Syaa.g_00119
OG0000961	Syad.g_00335	Syaa.g_00106
OG0000962	Syad.g_00332	Syaa.g_00102
OG0000963	Syad.g_00325	Syaa.g_00097
OG0000964	Syad.g_00324	Syaa.g_00096
OG0000965	Syad.g_00323	Syaa.g_00095
OG0000966	Syad.g_00246	Syaa.g_00083
OG0000967	Syad.g_00234	Syaa.g_00074
OG0000968	Syad.g_00243	Syaa.g_00078
OG0000969	Syad.g_00240	Syaa.g_00077
OG0000970	Syad.g_00239	Syaa.g_00076
OG0000971	Syad.g_00229	Syaa.g_00069
OG0000972	Syad.g_00228	Syaa.g_00068
OG0000973	Syad.g_00227	Syaa.g_00067
OG0000974	Syad.g_00226	Syaa.g_00066
OG0000975	Syad.g_00225	Syaa.g_00065
OG0000976	Syad.g_00224	Syaa.g_00064
OG0000977	Syad.g_00222	Syaa.g_00062
OG0000978	Syad.g_00221	Syaa.g_00061
OG0000979	Syad.g_00218	Syaa.g_00058
OG0000980	Syad.g_00215	Syaa.g_00055
OG0000981	Syad.g_00212	Syaa.g_00052
OG0000982	Syad.g_03035	Syaa.g_02593
OG0000983	Syad.g_03036	Syaa.g_02594
OG0000984	Syad.g_03037	Syaa.g_02595
OG0000985	Syad.g_03039	Syaa.g_02597
OG0000986	Syad.g_03049	Syaa.g_02601
OG0000987	Syad.g_00002	Syaa.g_02603
OG0000988	Syad.g_00008	Syaa.g_02608
OG0000989	Syad.g_00020	Syaa.g_02616
OG0000990	Syad.g_00061	Syaa.g_02647
OG0000991	Syad.g_00064	Syaa.g_02650
OG0000992	Syad.g_00067	Syaa.g_02653
OG0000993	Syad.g_00069	Syaa.g_02654
OG0000994	Syad.g_00071	Syaa.g_02657
OG0000995	Syad.g_00077	Syaa.g_02662
OG0000996	Syad.g_00121	Syaa.g_02705
OG0000997	Syad.g_00128	Syaa.g_02725
OG0000998	Syad.g_00130	Syaa.g_02727
OG0000999	Syad.g_00131	Syaa.g_02728
OG0001000	Syad.g_00136	Syaa.g_02732
OG0001001	Syad.g_00141	Syaa.g_02738
OG0001002	Syad.g_00148	Syaa.g_02745
OG0001003	Syad.g_00150	Syaa.g_02747
OG0001004	Syad.g_00151	Syaa.g_02748
OG0001005	Syad.g_00152	Syaa.g_02749
OG0001006	Syad.g_00160	Syaa.g_02756
OG0001007	Syad.g_00162	Syaa.g_02758
OG0001008	Syad.g_02449	Syaa.g_00704
OG0001009	Syad.g_00194	Syaa.g_00034
OG0001010	Syad.g_00195	Syaa.g_00035
OG0001011	Syad.g_00196	Syaa.g_00037
OG0001012	Syad.g_03030	Syaa.g_02589
OG0001013	Syad.g_03011	Syaa.g_02576
OG0001014	Syad.g_03002	Syaa.g_02572
OG0001015	Syad.g_03001	Syaa.g_02571
OG0001016	Syad.g_02734	Syaa.g_00348
OG0001017	Syad.g_02740	Syaa.g_00342
OG0001018	Syad.g_02742	Syaa.g_00340
OG0001019	Syad.g_02771	Syaa.g_00323
OG0001020	Syad.g_02777	Syaa.g_02355
OG0001021	Syad.g_02781	Syaa.g_02359
OG0001022	Syad.g_02786	Syaa.g_02365
OG0001023	Syad.g_02787	Syaa.g_02366
OG0001024	Syad.g_02791	Syaa.g_02370
OG0001025	Syad.g_02798	Syaa.g_02377
OG0001026	Syad.g_02811	Syaa.g_02390
OG0001027	Syad.g_02817	Syaa.g_02397
OG0001028	Syad.g_02819	Syaa.g_02399
OG0001029	Syad.g_02821	Syaa.g_02401
OG0001030	Syad.g_02848	Syaa.g_02422
OG0001031	Syad.g_02925	Syaa.g_02500
OG0001032	Syad.g_02928	Syaa.g_02502
OG0001033	Syad.g_02956	Syaa.g_02539
OG0001034	Syad.g_00819	Syaa.g_02108
OG0001035	Syad.g_00559	Syaa.g_00298
OG0001036	Syad.g_00554	Syaa.g_00293
OG0001037	Syad.g_00552	Syaa.g_00291
OG0001039	Syad.g_00522	Syaa.g_00261
OG0001040	Syad.g_00519	Syaa.g_00258
OG0001041	Syad.g_00514	Syaa.g_00253
OG0001042	Syad.g_00485	Syaa.g_00227
OG0001043	Syad.g_00481	Syaa.g_00223
OG0001044	Syad.g_00760	Syaa.g_02183
OG0001045	Syad.g_00773	Syaa.g_02170
OG0001046	Syad.g_01722	Syaa.g_01332
OG0001047	Syad.g_02447	Syaa.g_00706
OG0001048	Syad.g_02446	Syaa.g_00707
OG0001049	Syad.g_02443	Syaa.g_00710
OG0001050	Syad.g_02442	Syaa.g_00711
OG0001051	Syad.g_02441	Syaa.g_00712
OG0001052	Syad.g_02357	Syaa.g_01846
OG0001054	Syad.g_00925	Syaa.g_02031
OG0001055	Syad.g_00946	Syaa.g_02010
OG0001056	Syad.g_00982	Syaa.g_01975
OG0001057	Syad.g_00996	Syaa.g_01966
OG0001058	Syad.g_01015	Syaa.g_01951
OG0001059	Syad.g_01018	Syaa.g_01947
OG0001060	Syad.g_01025	Syaa.g_01941
OG0001061	Syad.g_01047	Syaa.g_01919
OG0001062	Syad.g_01049	Syaa.g_01917
OG0001063	Syad.g_01056	Syaa.g_01912
OG0001064	Syad.g_01057	Syaa.g_01911
OG0001065	Syad.g_01058	Syaa.g_01910
OG0001066	Syad.g_01059	Syaa.g_01909
OG0001067	Syad.g_01060	Syaa.g_01908
OG0001068	Syad.g_01061	Syaa.g_01907
OG0001069	Syad.g_01062	Syaa.g_01906
OG0001070	Syad.g_01065	Syaa.g_01903
OG0001071	Syad.g_01066	Syaa.g_01902
OG0001072	Syad.g_01070	Syaa.g_01898
OG0001073	Syad.g_01090	Syaa.g_01884
OG0001074	Syad.g_02197	Syaa.g_01678
OG0001075	Syad.g_02196	Syaa.g_01676
OG0001076	Syad.g_02175	Syaa.g_01659
OG0001077	Syad.g_02164	Syaa.g_01647
OG0001078	Syad.g_02151	Syaa.g_01632
OG0001079	Syad.g_02138	Syaa.g_01619
OG0001080	Syad.g_02008	Syaa.g_01443
OG0001081	Syad.g_01568	Syaa.g_01056
OG0001082	Syad.g_01569	Syaa.g_01057
OG0001083	Syad.g_01578	Syaa.g_01064
OG0001084	Syad.g_01586	Syaa.g_01065
OG0001085	Syad.g_01596	Syaa.g_01075
OG0001086	Syad.g_01598	Syaa.g_01077
OG0001087	Syad.g_01372	Syaa.g_00920
OG0001088	Syad.g_01368	Syaa.g_00916
OG0001089	Syad.g_01302	Syaa.g_00890
OG0001090	Syad.g_01817	Syaa.g_01237
OG0001091	Syad.g_01815	Syaa.g_01239
OG0001092	Syad.g_01812	Syaa.g_01242
OG0001093	Syad.g_01806	Syaa.g_01248
OG0001094	Syad.g_01895	Syaa.g_01148
OG0001095	Syad.g_01874	Syaa.g_01185
OG0001096	Syad.g_01847	Syaa.g_01200
OG0001097	Syad.g_01223	Syaa.g_00828
OG0001098	Syad.g_02005, Syad.g_01995	Syaa.g_01441
OG0001099	Syad.g_02820	Syaa.g_02400
OG0001100	Syad.g_01608	Syaa.g_01086
OG0001101	Syad.g_01610	Syaa.g_01088
OG0001102	Syad.g_01613	Syaa.g_01091
OG0001103	Syad.g_01616	Syaa.g_01093
OG0001104	Syad.g_01911	Syaa.g_01133
OG0001105	Syad.g_01907	Syaa.g_01137
OG0001106	Syad.g_01771	Syaa.g_01372
OG0001107	Syad.g_01759	Syaa.g_01359
OG0001108	Syad.g_01744	Syaa.g_01350
