Orthogroup	Syad	Prab
OG0000586	Syad.g_02201	Prab.g_00617
OG0000587	Syad.g_02199	Prab.g_00618
OG0000588	Syad.g_02183	Prab.g_00622
OG0000589	Syad.g_02178	Prab.g_00625
OG0000590	Syad.g_02177	Prab.g_00626
OG0000591	Syad.g_02169	Prab.g_00630
OG0000592	Syad.g_02168	Prab.g_00631
OG0000593	Syad.g_02156	Prab.g_00637
OG0000594	Syad.g_02155	Prab.g_00638
OG0000595	Syad.g_02154	Prab.g_00639
OG0000596	Syad.g_02149	Prab.g_00643
OG0000597	Syad.g_02146	Prab.g_00645
OG0000598	Syad.g_02145	Prab.g_00646
OG0000599	Syad.g_02142	Prab.g_00649
OG0000600	Syad.g_02141	Prab.g_00650
OG0000601	Syad.g_02140	Prab.g_00651
OG0000602	Syad.g_02135	Prab.g_00653
OG0000603	Syad.g_02134	Prab.g_00654
OG0000604	Syad.g_02131	Prab.g_00655
OG0000605	Syad.g_02026	Prab.g_00656
OG0000606	Syad.g_01567	Prab.g_00659
OG0000607	Syad.g_01571	Prab.g_00662
OG0000608	Syad.g_01572	Prab.g_00663
OG0000609	Syad.g_01574	Prab.g_00664
OG0000610	Syad.g_01589	Prab.g_00669
OG0000611	Syad.g_01592	Prab.g_00672
OG0000612	Syad.g_01593	Prab.g_00673
OG0000613	Syad.g_00457	Prab.g_00678
OG0000614	Syad.g_01340	Prab.g_00697
OG0000615	Syad.g_01948	Prab.g_00705
OG0000616	Syad.g_00145	Prab.g_00711
OG0000617	Syad.g_01810	Prab.g_00729
OG0000618	Syad.g_01809	Prab.g_00730
OG0000619	Syad.g_01808	Prab.g_00731
OG0000620	Syad.g_01803	Prab.g_00734
OG0000621	Syad.g_01802	Prab.g_00735
OG0000622	Syad.g_01801	Prab.g_00736
OG0000623	Syad.g_01800	Prab.g_00737
OG0000624	Syad.g_01798	Prab.g_00738
OG0000625	Syad.g_01797	Prab.g_00739
OG0000626	Syad.g_01796	Prab.g_00740
OG0000627	Syad.g_01640	Prab.g_00741
OG0000628	Syad.g_01641	Prab.g_00742
OG0000629	Syad.g_01644	Prab.g_00743
OG0000630	Syad.g_01648	Prab.g_00746
OG0000631	Syad.g_01658	Prab.g_00831
OG0000632	Syad.g_01659	Prab.g_00832
OG0000633	Syad.g_01660	Prab.g_00833
OG0000634	Syad.g_01893	Prab.g_00836
OG0000635	Syad.g_01892	Prab.g_00837
OG0000636	Syad.g_01890	Prab.g_00839
OG0000637	Syad.g_01888	Prab.g_00841
OG0000638	Syad.g_01887	Prab.g_00842
OG0000639	Syad.g_01886	Prab.g_00843
OG0000640	Syad.g_01885	Prab.g_00844
OG0000641	Syad.g_01881	Prab.g_00848
OG0000642	Syad.g_01880	Prab.g_00849
OG0000643	Syad.g_01878	Prab.g_00850
OG0000644	Syad.g_01877	Prab.g_00851
OG0000645	Syad.g_01875	Prab.g_00852
OG0000646	Syad.g_01872	Prab.g_00854
OG0000647	Syad.g_01870	Prab.g_00855
OG0000648	Syad.g_01860	Prab.g_00857
OG0000649	Syad.g_01859	Prab.g_00858
OG0000650	Syad.g_01858	Prab.g_00859
OG0000651	Syad.g_01857	Prab.g_00860
OG0000652	Syad.g_01856	Prab.g_00861
OG0000653	Syad.g_01850	Prab.g_00863
OG0000654	Syad.g_01849	Prab.g_00864
OG0000655	Syad.g_01848	Prab.g_00865
OG0000656	Syad.g_01845	Prab.g_00868
OG0000657	Syad.g_01240	Prab.g_00875
OG0000658	Syad.g_01231	Prab.g_00876
OG0000659	Syad.g_01230	Prab.g_00877
OG0000660	Syad.g_01226	Prab.g_00881
OG0000661	Syad.g_01224	Prab.g_00883
OG0000662	Syad.g_01222	Prab.g_00885
OG0000663	Syad.g_01219	Prab.g_00887
OG0000664	Syad.g_01209	Prab.g_00888
OG0000665	Syad.g_02115	Prab.g_00892
OG0000666	Syad.g_02027	Prab.g_00893
OG0000667	Syad.g_00612	Prab.g_00898
OG0000668	Syad.g_01688	Prab.g_01084
OG0000669	Syad.g_01606	Prab.g_01076
OG0000670	Syad.g_01609	Prab.g_01074
OG0000671	Syad.g_01611	Prab.g_01072
OG0000672	Syad.g_01615	Prab.g_01070
OG0000673	Syad.g_01618	Prab.g_01067
OG0000674	Syad.g_01620	Prab.g_01065
OG0000675	Syad.g_01633	Prab.g_01064
OG0000676	Syad.g_01635	Prab.g_01062
OG0000677	Syad.g_01636	Prab.g_01061
OG0000678	Syad.g_01957	Prab.g_01059
OG0000679	Syad.g_01922	Prab.g_01055
OG0000680	Syad.g_01921	Prab.g_01054
OG0000681	Syad.g_01919	Prab.g_01052
OG0000682	Syad.g_01918	Prab.g_01051
OG0000683	Syad.g_01917	Prab.g_01050
OG0000684	Syad.g_01912	Prab.g_01048
OG0000685	Syad.g_01910	Prab.g_01046
OG0000686	Syad.g_01909	Prab.g_01045
OG0000687	Syad.g_01908	Prab.g_01044
OG0000688	Syad.g_01904	Prab.g_01041
OG0000689	Syad.g_01902	Prab.g_01040
OG0000690	Syad.g_01901	Prab.g_01039
OG0000691	Syad.g_01900	Prab.g_01038
OG0000692	Syad.g_01899	Prab.g_01036
OG0000693	Syad.g_01897	Prab.g_01035
OG0000694	Syad.g_01896	Prab.g_01034
OG0000695	Syad.g_01662	Prab.g_01032
OG0000696	Syad.g_01663	Prab.g_01031
OG0000697	Syad.g_01789	Prab.g_01030
OG0000698	Syad.g_01786	Prab.g_01027
OG0000699	Syad.g_01785	Prab.g_01026
OG0000700	Syad.g_01784	Prab.g_01025
OG0000701	Syad.g_01783	Prab.g_01024
OG0000702	Syad.g_01775	Prab.g_01022
OG0000703	Syad.g_01774	Prab.g_01021
OG0000704	Syad.g_01772	Prab.g_01020
OG0000705	Syad.g_01765	Prab.g_01016
OG0000706	Syad.g_01764	Prab.g_01015
OG0000707	Syad.g_01763	Prab.g_01014
OG0000708	Syad.g_01760	Prab.g_01013
OG0000709	Syad.g_01745	Prab.g_01009
OG0000710	Syad.g_01738	Prab.g_01006
OG0000711	Syad.g_01710	Prab.g_00989
OG0000712	Syad.g_01708	Prab.g_00987
OG0000713	Syad.g_01707	Prab.g_00986
OG0000714	Syad.g_01705	Prab.g_00985
OG0000715	Syad.g_01703	Prab.g_00983
OG0000716	Syad.g_01697	Prab.g_00981
OG0000717	Syad.g_01696	Prab.g_00980
OG0000718	Syad.g_01692	Prab.g_00960
OG0000719	Syad.g_01690	Prab.g_00958
OG0000720	Syad.g_01677	Prab.g_00949
OG0000721	Syad.g_01675	Prab.g_00947
OG0000722	Syad.g_01674	Prab.g_00946
OG0000723	Syad.g_01791	Prab.g_00943
OG0000724	Syad.g_01284	Prab.g_00934
OG0000725	Syad.g_01293	Prab.g_00928
OG0000726	Syad.g_01294	Prab.g_00927
OG0000727	Syad.g_01295	Prab.g_00926
OG0000728	Syad.g_01297	Prab.g_00924
OG0000729	Syad.g_00331	Prab.g_01146
OG0000730	Syad.g_00758	Prab.g_01150
OG0000731	Syad.g_00770	Prab.g_01154
OG0000732	Syad.g_00214	Prab.g_01164
OG0000733	Syad.g_00028	Prab.g_01187
OG0000734	Syad.g_02809	Prab.g_01204
OG0000735	Syad.g_01120	Prab.g_01206
OG0000736	Syad.g_01121	Prab.g_01207
OG0000737	Syad.g_01122	Prab.g_01208
OG0000738	Syad.g_01127	Prab.g_01212
OG0000739	Syad.g_01145	Prab.g_01213
OG0000740	Syad.g_01146	Prab.g_01214
OG0000741	Syad.g_01149	Prab.g_01215
OG0000742	Syad.g_01151	Prab.g_01218
OG0000743	Syad.g_01153	Prab.g_01220
OG0000744	Syad.g_01154	Prab.g_01221
OG0000745	Syad.g_01156	Prab.g_01222
OG0000746	Syad.g_01158	Prab.g_01224
OG0000747	Syad.g_01159	Prab.g_01225
OG0000748	Syad.g_01170	Prab.g_01228
OG0000749	Syad.g_01173	Prab.g_01229
OG0000750	Syad.g_01174	Prab.g_01230
OG0000751	Syad.g_01182	Prab.g_01232
OG0000752	Syad.g_01184	Prab.g_01234
OG0000753	Syad.g_01187	Prab.g_01237
OG0000754	Syad.g_01516	Prab.g_01240
OG0000755	Syad.g_01504	Prab.g_01243
OG0000756	Syad.g_01498	Prab.g_01244
OG0000757	Syad.g_01487	Prab.g_01250
OG0000758	Syad.g_01486	Prab.g_01251
OG0000759	Syad.g_01485	Prab.g_01252
OG0000760	Syad.g_01484	Prab.g_01253
OG0000761	Syad.g_01480	Prab.g_01254
OG0000762	Syad.g_01474	Prab.g_01255
OG0000763	Syad.g_01468	Prab.g_01257
OG0000764	Syad.g_01467	Prab.g_01258
OG0000765	Syad.g_01447	Prab.g_01267
OG0000766	Syad.g_01446	Prab.g_01268
OG0000767	Syad.g_01444	Prab.g_01270
OG0000768	Syad.g_01443	Prab.g_01271
OG0000769	Syad.g_01441	Prab.g_01273
OG0000770	Syad.g_01437	Prab.g_01275
OG0000771	Syad.g_01278	Prab.g_01284
OG0000772	Syad.g_02078	Prab.g_01303
OG0000773	Syad.g_01114	Prab.g_01317
OG0000774	Syad.g_02396	Prab.g_01319
OG0000775	Syad.g_02398	Prab.g_01321
OG0000776	Syad.g_02399	Prab.g_01322
OG0000777	Syad.g_02400	Prab.g_01323
OG0000778	Syad.g_02401	Prab.g_01324
OG0000779	Syad.g_02407	Prab.g_01328
OG0000780	Syad.g_02411	Prab.g_01329
OG0000781	Syad.g_02415	Prab.g_01332
OG0000782	Syad.g_02416	Prab.g_01333
OG0000783	Syad.g_02418	Prab.g_01334
OG0000784	Syad.g_02419	Prab.g_01335
OG0000785	Syad.g_02421	Prab.g_01337
OG0000786	Syad.g_01101	Prab.g_01339
OG0000787	Syad.g_01100	Prab.g_01340
OG0000788	Syad.g_02139	Prab.g_01348
OG0000789	Syad.g_01982	Prab.g_01351
OG0000790	Syad.g_00886	Prab.g_01365
OG0000791	Syad.g_00885	Prab.g_01367
OG0000792	Syad.g_00884	Prab.g_01368
OG0000793	Syad.g_00879	Prab.g_01371
OG0000794	Syad.g_00878	Prab.g_01372
OG0000795	Syad.g_00877	Prab.g_01373
OG0000796	Syad.g_00871	Prab.g_01377
OG0000797	Syad.g_00870	Prab.g_01378
OG0000798	Syad.g_00525	Prab.g_01411
OG0000799	Syad.g_02243	Prab.g_01448
OG0000800	Syad.g_02245	Prab.g_01449
OG0000801	Syad.g_02246	Prab.g_01450
OG0000802	Syad.g_02251	Prab.g_01452
OG0000803	Syad.g_02255	Prab.g_01454
OG0000804	Syad.g_02260	Prab.g_01455
OG0000805	Syad.g_02266	Prab.g_01457
OG0000806	Syad.g_02267	Prab.g_01459
OG0000807	Syad.g_02269	Prab.g_01460
OG0000808	Syad.g_02270	Prab.g_01461
OG0000809	Syad.g_02273	Prab.g_01464
OG0000810	Syad.g_02274	Prab.g_01465
OG0000811	Syad.g_02283	Prab.g_01469
OG0000812	Syad.g_02285	Prab.g_01471
OG0000813	Syad.g_02286	Prab.g_01472
OG0000814	Syad.g_02288	Prab.g_01474
OG0000815	Syad.g_02289	Prab.g_01475
OG0000816	Syad.g_02290	Prab.g_01477
OG0000817	Syad.g_02291	Prab.g_01478
OG0000818	Syad.g_02297	Prab.g_01483
OG0000819	Syad.g_02298	Prab.g_01484
OG0000820	Syad.g_02299	Prab.g_01485
OG0000821	Syad.g_02305	Prab.g_01489
OG0000822	Syad.g_02307	Prab.g_01490
OG0000823	Syad.g_02308	Prab.g_01491
OG0000824	Syad.g_02314	Prab.g_01494
OG0000825	Syad.g_02315	Prab.g_01495
OG0000826	Syad.g_02316	Prab.g_01496
OG0000827	Syad.g_02317	Prab.g_01497
OG0000828	Syad.g_02320	Prab.g_01500
OG0000829	Syad.g_02321	Prab.g_01501
OG0000830	Syad.g_02322	Prab.g_01502
OG0000831	Syad.g_02325	Prab.g_01504
OG0000832	Syad.g_02538	Prab.g_01510
OG0000833	Syad.g_02550	Prab.g_01518
OG0000834	Syad.g_02552	Prab.g_01519
OG0000835	Syad.g_02553	Prab.g_01520
OG0000836	Syad.g_02557	Prab.g_01521
OG0000837	Syad.g_02561	Prab.g_01522
OG0000838	Syad.g_02565	Prab.g_01524
OG0000839	Syad.g_02566	Prab.g_01525
OG0000840	Syad.g_02567	Prab.g_01526
OG0000841	Syad.g_02568	Prab.g_01527
OG0000842	Syad.g_02569	Prab.g_01528
OG0000843	Syad.g_02570	Prab.g_01529
OG0000844	Syad.g_02577	Prab.g_01530
OG0000845	Syad.g_02578	Prab.g_01531
OG0000846	Syad.g_02579	Prab.g_01532
OG0000847	Syad.g_02580	Prab.g_01533
OG0000848	Syad.g_02582	Prab.g_01534
OG0000849	Syad.g_02583	Prab.g_01535
OG0000850	Syad.g_02586	Prab.g_01537
OG0000851	Syad.g_02592	Prab.g_01538
OG0000852	Syad.g_02593	Prab.g_01539
OG0000853	Syad.g_02597	Prab.g_01543
OG0000854	Syad.g_02606	Prab.g_01545
OG0000855	Syad.g_02607	Prab.g_01546
OG0000856	Syad.g_02166	Prab.g_01563
OG0000857	Syad.g_01871	Prab.g_01601
OG0000858	Syad.g_02613	Prab.g_01663
OG0000859	Syad.g_02614	Prab.g_01664
OG0000860	Syad.g_02625	Prab.g_01671
OG0000861	Syad.g_02626	Prab.g_01672
OG0000862	Syad.g_02628	Prab.g_01673
OG0000863	Syad.g_02631	Prab.g_01675
OG0000864	Syad.g_02632	Prab.g_01676
OG0000865	Syad.g_02633	Prab.g_01677
OG0000866	Syad.g_02634	Prab.g_01678
OG0000867	Syad.g_02635	Prab.g_01679
OG0000868	Syad.g_02637	Prab.g_01680
OG0000869	Syad.g_02643	Prab.g_01684
OG0000870	Syad.g_02648	Prab.g_01689
OG0000871	Syad.g_02649	Prab.g_01690
OG0000872	Syad.g_02657	Prab.g_01691
OG0000873	Syad.g_02660	Prab.g_01694
OG0000874	Syad.g_02655	Prab.g_01697
OG0000875	Syad.g_02662	Prab.g_01698
OG0000876	Syad.g_03003	Prab.g_01699
OG0000877	Syad.g_02480	Prab.g_01701
OG0000878	Syad.g_02481	Prab.g_01702
OG0000879	Syad.g_02482	Prab.g_01703
OG0000880	Syad.g_02483	Prab.g_01704
OG0000881	Syad.g_02489	Prab.g_01708
OG0000882	Syad.g_02494	Prab.g_01713
OG0000883	Syad.g_02497	Prab.g_01714
OG0000884	Syad.g_02499	Prab.g_01716
OG0000885	Syad.g_02500	Prab.g_01717
OG0000886	Syad.g_02501	Prab.g_01718
OG0000887	Syad.g_02502	Prab.g_01719
OG0000888	Syad.g_02504	Prab.g_01721
OG0000889	Syad.g_02506	Prab.g_01723
OG0000890	Syad.g_02512	Prab.g_01724
OG0000891	Syad.g_02513	Prab.g_01725
OG0000892	Syad.g_02517	Prab.g_01727
OG0000893	Syad.g_00589	Prab.g_01731
OG0000894	Syad.g_00592	Prab.g_01733
OG0000895	Syad.g_00596	Prab.g_01736
OG0000896	Syad.g_00597	Prab.g_01737
OG0000897	Syad.g_00599	Prab.g_01739
OG0000898	Syad.g_00600	Prab.g_01740
OG0000899	Syad.g_00601	Prab.g_01741
OG0000900	Syad.g_00602	Prab.g_01742
OG0000901	Syad.g_00607	Prab.g_01745
OG0000902	Syad.g_00609	Prab.g_01747
OG0000903	Syad.g_00645	Prab.g_01750
OG0000904	Syad.g_00640	Prab.g_01752
OG0000905	Syad.g_00632	Prab.g_01756
OG0000906	Syad.g_00630	Prab.g_01757
OG0000907	Syad.g_00648	Prab.g_01760
OG0000908	Syad.g_00651	Prab.g_01763
OG0000909	Syad.g_00652	Prab.g_01764
OG0000910	Syad.g_00653	Prab.g_01765
OG0000911	Syad.g_00655	Prab.g_01767
OG0000912	Syad.g_00656	Prab.g_01768
OG0000913	Syad.g_00657	Prab.g_01769
OG0000914	Syad.g_00658	Prab.g_01770
OG0000915	Syad.g_00660	Prab.g_01771
OG0000916	Syad.g_00661	Prab.g_01772
OG0000917	Syad.g_00662	Prab.g_01773
OG0000918	Syad.g_00663	Prab.g_01774
OG0000919	Syad.g_00664	Prab.g_01775
OG0000920	Syad.g_00665	Prab.g_01776
OG0000921	Syad.g_00666	Prab.g_01777
OG0000922	Syad.g_00667	Prab.g_01778
OG0000923	Syad.g_00671	Prab.g_01782
OG0000924	Syad.g_00672	Prab.g_01783
OG0000925	Syad.g_00673	Prab.g_01784
OG0000926	Syad.g_00674	Prab.g_01785
OG0000927	Syad.g_00676	Prab.g_01787
OG0000928	Syad.g_00677	Prab.g_01788
OG0000929	Syad.g_00678	Prab.g_01789
OG0000930	Syad.g_00679	Prab.g_01790
OG0000931	Syad.g_00680	Prab.g_01791
OG0000932	Syad.g_00681	Prab.g_01792
OG0000933	Syad.g_00687	Prab.g_01796
OG0000934	Syad.g_00689	Prab.g_01798
OG0000935	Syad.g_00690	Prab.g_01799
OG0000936	Syad.g_00691	Prab.g_01800
OG0000937	Syad.g_00692	Prab.g_01801
OG0000938	Syad.g_00695	Prab.g_01803
OG0000939	Syad.g_00696	Prab.g_01804
OG0000940	Syad.g_00703	Prab.g_01811
OG0000941	Syad.g_00705	Prab.g_01813
OG0000942	Syad.g_00707	Prab.g_01815
OG0000943	Syad.g_00708	Prab.g_01816
OG0000944	Syad.g_00710	Prab.g_01817
OG0000945	Syad.g_00711	Prab.g_01818
OG0000946	Syad.g_00716	Prab.g_01822
OG0000947	Syad.g_00719	Prab.g_01824
OG0000948	Syad.g_00720	Prab.g_01825
OG0000949	Syad.g_00432	Prab.g_01828
OG0000950	Syad.g_00418	Prab.g_01833
OG0000951	Syad.g_00411	Prab.g_01836
OG0000952	Syad.g_00375	Prab.g_01840
OG0000953	Syad.g_00369	Prab.g_01843
OG0000954	Syad.g_00364	Prab.g_01847
OG0000955	Syad.g_00363	Prab.g_01848
OG0000956	Syad.g_00361	Prab.g_01850
OG0000957	Syad.g_00350	Prab.g_01855
OG0000958	Syad.g_00349	Prab.g_01856
OG0000959	Syad.g_00345	Prab.g_01860
OG0000960	Syad.g_00344	Prab.g_01861
OG0000961	Syad.g_00335	Prab.g_01863
OG0000962	Syad.g_00332	Prab.g_01865
OG0000963	Syad.g_00325	Prab.g_01869
OG0000964	Syad.g_00324	Prab.g_01870
OG0000965	Syad.g_00323	Prab.g_01871
OG0000966	Syad.g_00246	Prab.g_01879
OG0000967	Syad.g_00234	Prab.g_01883
OG0000968	Syad.g_00243	Prab.g_01885
OG0000969	Syad.g_00240	Prab.g_01886
OG0000970	Syad.g_00239	Prab.g_01887
OG0000971	Syad.g_00229	Prab.g_01888
OG0000972	Syad.g_00228	Prab.g_01889
OG0000973	Syad.g_00227	Prab.g_01890
OG0000974	Syad.g_00226	Prab.g_01891
OG0000975	Syad.g_00225	Prab.g_01892
OG0000976	Syad.g_00224	Prab.g_01893
OG0000977	Syad.g_00222	Prab.g_01894
OG0000978	Syad.g_00221	Prab.g_01895
OG0000979	Syad.g_00218	Prab.g_01898
OG0000980	Syad.g_00215	Prab.g_01900
OG0000981	Syad.g_00212	Prab.g_01902
OG0000982	Syad.g_03035	Prab.g_01904
OG0000983	Syad.g_03036	Prab.g_01905
OG0000984	Syad.g_03037	Prab.g_01906
OG0000985	Syad.g_03039	Prab.g_01909
OG0000986	Syad.g_03049	Prab.g_01911
OG0000987	Syad.g_00002	Prab.g_01912
OG0000988	Syad.g_00008	Prab.g_01915
OG0000989	Syad.g_00020	Prab.g_01919
OG0000990	Syad.g_00061	Prab.g_01922
OG0000991	Syad.g_00064	Prab.g_01923
OG0000992	Syad.g_00067	Prab.g_01925
OG0000993	Syad.g_00069	Prab.g_01926
OG0000994	Syad.g_00071	Prab.g_01927
OG0000995	Syad.g_00077	Prab.g_01931
OG0000996	Syad.g_00121	Prab.g_01932
OG0000997	Syad.g_00128	Prab.g_01933
OG0000998	Syad.g_00130	Prab.g_01935
OG0000999	Syad.g_00131	Prab.g_01936
OG0001000	Syad.g_00136	Prab.g_01939
OG0001001	Syad.g_00141	Prab.g_01941
OG0001002	Syad.g_00148	Prab.g_01945
OG0001003	Syad.g_00150	Prab.g_01947
OG0001004	Syad.g_00151	Prab.g_01948
OG0001005	Syad.g_00152	Prab.g_01949
OG0001006	Syad.g_00160	Prab.g_01953
OG0001007	Syad.g_00162	Prab.g_01955
OG0001008	Syad.g_02449	Prab.g_00440
OG0001009	Syad.g_00194	Prab.g_00027
OG0001010	Syad.g_00195	Prab.g_00028
OG0001011	Syad.g_00196	Prab.g_00029
OG0001012	Syad.g_03030	Prab.g_00042
OG0001013	Syad.g_03011	Prab.g_00047
OG0001014	Syad.g_03002	Prab.g_00050
OG0001015	Syad.g_03001	Prab.g_00051
OG0001016	Syad.g_02734	Prab.g_00065
OG0001017	Syad.g_02740	Prab.g_00069
OG0001018	Syad.g_02742	Prab.g_00072
OG0001019	Syad.g_02771	Prab.g_00081
OG0001020	Syad.g_02777	Prab.g_00082
OG0001021	Syad.g_02781	Prab.g_00083
OG0001022	Syad.g_02786	Prab.g_00085
OG0001023	Syad.g_02787	Prab.g_00086
OG0001024	Syad.g_02791	Prab.g_00089
OG0001025	Syad.g_02798	Prab.g_00095
OG0001026	Syad.g_02811	Prab.g_00102
OG0001027	Syad.g_02817	Prab.g_00103
OG0001028	Syad.g_02819	Prab.g_00105
OG0001029	Syad.g_02821	Prab.g_00106
OG0001030	Syad.g_02848	Prab.g_00120
OG0001031	Syad.g_02925	Prab.g_00177
OG0001032	Syad.g_02928	Prab.g_00178
OG0001033	Syad.g_02956	Prab.g_00199
OG0001034	Syad.g_00819	Prab.g_00227
OG0001035	Syad.g_00559	Prab.g_00244
OG0001036	Syad.g_00554	Prab.g_00248
OG0001037	Syad.g_00552	Prab.g_00249
OG0001039	Syad.g_00522	Prab.g_00269
OG0001040	Syad.g_00519	Prab.g_00271
OG0001041	Syad.g_00514	Prab.g_00275
OG0001042	Syad.g_00485	Prab.g_00292
OG0001043	Syad.g_00481	Prab.g_00293
OG0001044	Syad.g_00760	Prab.g_00321
OG0001045	Syad.g_00773	Prab.g_00329
OG0001046	Syad.g_01722	Prab.g_00367
OG0001047	Syad.g_02447	Prab.g_00442
OG0001048	Syad.g_02446	Prab.g_00443
OG0001049	Syad.g_02443	Prab.g_00445
OG0001050	Syad.g_02442	Prab.g_00446
OG0001051	Syad.g_02441	Prab.g_00447
OG0001052	Syad.g_02357	Prab.g_00475
OG0001054	Syad.g_00925	Prab.g_00502
OG0001055	Syad.g_00946	Prab.g_00521
OG0001056	Syad.g_00982	Prab.g_00540
OG0001057	Syad.g_00996	Prab.g_00545
OG0001058	Syad.g_01015	Prab.g_00553
OG0001059	Syad.g_01018	Prab.g_00557
OG0001060	Syad.g_01025	Prab.g_00564
OG0001061	Syad.g_01047	Prab.g_00578
OG0001062	Syad.g_01049	Prab.g_00580
OG0001063	Syad.g_01056	Prab.g_00582
OG0001064	Syad.g_01057	Prab.g_00583
OG0001065	Syad.g_01058	Prab.g_00584
OG0001066	Syad.g_01059	Prab.g_00585
OG0001067	Syad.g_01060	Prab.g_00586
OG0001068	Syad.g_01061	Prab.g_00587
OG0001069	Syad.g_01062	Prab.g_00588
OG0001070	Syad.g_01065	Prab.g_00591
OG0001071	Syad.g_01066	Prab.g_00592
OG0001072	Syad.g_01070	Prab.g_00594
OG0001073	Syad.g_01090	Prab.g_00608
OG0001074	Syad.g_02197	Prab.g_00619
OG0001075	Syad.g_02196	Prab.g_00620
OG0001076	Syad.g_02175	Prab.g_00629
OG0001077	Syad.g_02164	Prab.g_00633
OG0001078	Syad.g_02151	Prab.g_00641
OG0001079	Syad.g_02138	Prab.g_00652
OG0001080	Syad.g_02008	Prab.g_00658
OG0001081	Syad.g_01568	Prab.g_00660
OG0001082	Syad.g_01569	Prab.g_00661
OG0001083	Syad.g_01578	Prab.g_00666
OG0001084	Syad.g_01586	Prab.g_00667
OG0001085	Syad.g_01596	Prab.g_00675
OG0001086	Syad.g_01598	Prab.g_00676
OG0001087	Syad.g_01372	Prab.g_00693
OG0001088	Syad.g_01368	Prab.g_00694
OG0001089	Syad.g_01302	Prab.g_00702
OG0001090	Syad.g_01817	Prab.g_00724
OG0001091	Syad.g_01815	Prab.g_00726
OG0001092	Syad.g_01812	Prab.g_00727
OG0001093	Syad.g_01806	Prab.g_00732
OG0001094	Syad.g_01895	Prab.g_00834
OG0001095	Syad.g_01874	Prab.g_00853
OG0001096	Syad.g_01847	Prab.g_00866
OG0001097	Syad.g_01223	Prab.g_00884
OG0001098	Syad.g_02005, Syad.g_01995	Prab.g_00900
OG0001099	Syad.g_02820	Prab.g_01079
OG0001100	Syad.g_01608	Prab.g_01075
OG0001101	Syad.g_01610	Prab.g_01073
OG0001102	Syad.g_01613	Prab.g_01071
OG0001103	Syad.g_01616	Prab.g_01069
OG0001104	Syad.g_01911	Prab.g_01047
OG0001105	Syad.g_01907	Prab.g_01043
OG0001106	Syad.g_01771	Prab.g_01019
OG0001107	Syad.g_01759	Prab.g_01012
OG0001108	Syad.g_01744	Prab.g_01008
OG0001109	Syad.g_01739	Prab.g_01007
OG0001110	Syad.g_01737	Prab.g_01005
OG0001111	Syad.g_01735	Prab.g_01004
OG0001112	Syad.g_01733	Prab.g_01003
OG0001113	Syad.g_01732	Prab.g_01002
OG0001114	Syad.g_01731	Prab.g_01001
OG0001115	Syad.g_01727	Prab.g_00999
OG0001116	Syad.g_01725	Prab.g_00998
OG0001117	Syad.g_01724	Prab.g_00997
OG0001118	Syad.g_01723	Prab.g_00996
OG0001119	Syad.g_01721	Prab.g_00995
OG0001120	Syad.g_01717	Prab.g_00993
OG0001121	Syad.g_01503	Prab.g_01184, Prab.g_00990
OG0001122	Syad.g_01689	Prab.g_00957
OG0001123	Syad.g_01682	Prab.g_00953
OG0001124	Syad.g_01680	Prab.g_00951
OG0001125	Syad.g_01678	Prab.g_00950
OG0001126	Syad.g_01276	Prab.g_00940
OG0001127	Syad.g_01277	Prab.g_00939
OG0001128	Syad.g_01280	Prab.g_00937
OG0001129	Syad.g_01282	Prab.g_00936
OG0001130	Syad.g_01283	Prab.g_00935
OG0001131	Syad.g_01953	Prab.g_01125
OG0001132	Syad.g_02038	Prab.g_01135
OG0001133	Syad.g_02172	Prab.g_01169
OG0001134	Syad.g_01527	Prab.g_01186
OG0001136	Syad.g_01150	Prab.g_01216
OG0001137	Syad.g_01169	Prab.g_01227
OG0001138	Syad.g_01493	Prab.g_01245
OG0001139	Syad.g_01491	Prab.g_01246
OG0001140	Syad.g_01490	Prab.g_01247
OG0001141	Syad.g_01489	Prab.g_01248
OG0001142	Syad.g_01488	Prab.g_01249
OG0001143	Syad.g_01473	Prab.g_01256
OG0001144	Syad.g_01457	Prab.g_01261
OG0001145	Syad.g_01112	Prab.g_01318
OG0001146	Syad.g_02412	Prab.g_01330
OG0001147	Syad.g_02349	Prab.g_01347
OG0001148	Syad.g_00889	Prab.g_01362
OG0001149	Syad.g_00888	Prab.g_01363
OG0001150	Syad.g_00887	Prab.g_01364
OG0001151	Syad.g_00875	Prab.g_01375
OG0001152	Syad.g_00872	Prab.g_01376
OG0001153	Syad.g_02318	Prab.g_01498
OG0001154	Syad.g_02319	Prab.g_01499
OG0001155	Syad.g_02540	Prab.g_01511
OG0001156	Syad.g_02543	Prab.g_01514
OG0001157	Syad.g_02544	Prab.g_01515
OG0001158	Syad.g_02546	Prab.g_01516
OG0001159	Syad.g_02547	Prab.g_01517
OG0001160	Syad.g_02595	Prab.g_01541
OG0001161	Syad.g_00026	Prab.g_01553
OG0001162	Syad.g_01844	Prab.g_01567
OG0001163	Syad.g_02610	Prab.g_01661
OG0001164	Syad.g_02616	Prab.g_01665
OG0001165	Syad.g_02621	Prab.g_01668
OG0001166	Syad.g_02647	Prab.g_01688
OG0001167	Syad.g_02486	Prab.g_01705
OG0001168	Syad.g_02488	Prab.g_01707
OG0001169	Syad.g_02490	Prab.g_01709
