Orthogroup	Syad	Syae
OG0000566	Syad.g_01031	Syae.g_02418
OG0000567	Syad.g_01035	Syae.g_02422
OG0000568	Syad.g_01040	Syae.g_02427
OG0000569	Syad.g_01041	Syae.g_02428
OG0000570	Syad.g_01042	Syae.g_02429
OG0000571	Syad.g_01046	Syae.g_02433
OG0000572	Syad.g_01064	Syae.g_02448
OG0000573	Syad.g_01072	Syae.g_02456
OG0000574	Syad.g_01077	Syae.g_02457
OG0000575	Syad.g_01083	Syae.g_02461
OG0000576	Syad.g_01085	Syae.g_02463
OG0000577	Syad.g_01086	Syae.g_02464
OG0000578	Syad.g_01087	Syae.g_02465
OG0000579	Syad.g_01088	Syae.g_02466
OG0000580	Syad.g_01089	Syae.g_02467
OG0000581	Syad.g_01097	Syae.g_02473
OG0000582	Syad.g_02206	Syae.g_00018
OG0000583	Syad.g_02205	Syae.g_00019
OG0000584	Syad.g_02204	Syae.g_00020
OG0000585	Syad.g_02202	Syae.g_00022
OG0000586	Syad.g_02201	Syae.g_00023
OG0000587	Syad.g_02199	Syae.g_00025
OG0000588	Syad.g_02183	Syae.g_00043
OG0000589	Syad.g_02178	Syae.g_00047
OG0000590	Syad.g_02177	Syae.g_00048
OG0000591	Syad.g_02169	Syae.g_00056
OG0000592	Syad.g_02168	Syae.g_00057
OG0000593	Syad.g_02156	Syae.g_00070
OG0000594	Syad.g_02155	Syae.g_00071
OG0000595	Syad.g_02154	Syae.g_00072
OG0000596	Syad.g_02149	Syae.g_00077
OG0000597	Syad.g_02146	Syae.g_00080
OG0000598	Syad.g_02145	Syae.g_00081
OG0000599	Syad.g_02142	Syae.g_00084
OG0000600	Syad.g_02141	Syae.g_00085
OG0000601	Syad.g_02140	Syae.g_00086
OG0000602	Syad.g_02135	Syae.g_00091
OG0000603	Syad.g_02134	Syae.g_00092
OG0000604	Syad.g_02131	Syae.g_00095
OG0000605	Syad.g_02026	Syae.g_00260
OG0000606	Syad.g_01567	Syae.g_00616
OG0000607	Syad.g_01571	Syae.g_00613
OG0000608	Syad.g_01572	Syae.g_00612
OG0000609	Syad.g_01574	Syae.g_00610
OG0000610	Syad.g_01589	Syae.g_00601
OG0000611	Syad.g_01592	Syae.g_00598
OG0000612	Syad.g_01593	Syae.g_00597
OG0000613	Syad.g_00457	Syae.g_01910
OG0000614	Syad.g_01340	Syae.g_00765
OG0000615	Syad.g_01948	Syae.g_00557
OG0000616	Syad.g_00145	Syae.g_01696
OG0000617	Syad.g_01810	Syae.g_00464
OG0000618	Syad.g_01809	Syae.g_00463
OG0000619	Syad.g_01808	Syae.g_00462
OG0000620	Syad.g_01803	Syae.g_00456
OG0000621	Syad.g_01802	Syae.g_00455
OG0000622	Syad.g_01801	Syae.g_00454
OG0000623	Syad.g_01800	Syae.g_00453
OG0000624	Syad.g_01798	Syae.g_00451
OG0000625	Syad.g_01797	Syae.g_00450
OG0000626	Syad.g_01796	Syae.g_00449
OG0000627	Syad.g_01640	Syae.g_00299
OG0000628	Syad.g_01641	Syae.g_00300
OG0000629	Syad.g_01644	Syae.g_00303
OG0000630	Syad.g_01648	Syae.g_00310
OG0000631	Syad.g_01658	Syae.g_00317
OG0000632	Syad.g_01659	Syae.g_00318
OG0000633	Syad.g_01660	Syae.g_00320
OG0000634	Syad.g_01893	Syae.g_00525
OG0000635	Syad.g_01892	Syae.g_00524
OG0000636	Syad.g_01890	Syae.g_00522
OG0000637	Syad.g_01888	Syae.g_00520
OG0000638	Syad.g_01887	Syae.g_00519
OG0000639	Syad.g_01886	Syae.g_00518
OG0000640	Syad.g_01885	Syae.g_00517
OG0000641	Syad.g_01881	Syae.g_00513
OG0000642	Syad.g_01880	Syae.g_00512
OG0000643	Syad.g_01878	Syae.g_00510
OG0000644	Syad.g_01877	Syae.g_00509
OG0000645	Syad.g_01875	Syae.g_00507
OG0000646	Syad.g_01872	Syae.g_00504
OG0000647	Syad.g_01870	Syae.g_00502
OG0000648	Syad.g_01860	Syae.g_00499
OG0000649	Syad.g_01859	Syae.g_00498
OG0000650	Syad.g_01858	Syae.g_00497
OG0000651	Syad.g_01857	Syae.g_00496
OG0000652	Syad.g_01856	Syae.g_00495
OG0000653	Syad.g_01850	Syae.g_00493
OG0000654	Syad.g_01849	Syae.g_00492
OG0000655	Syad.g_01848	Syae.g_00491
OG0000656	Syad.g_01845	Syae.g_00488
OG0000657	Syad.g_01240	Syae.g_00834
OG0000658	Syad.g_01231	Syae.g_00837
OG0000659	Syad.g_01230	Syae.g_00838
OG0000660	Syad.g_01226	Syae.g_00842
OG0000661	Syad.g_01224	Syae.g_00844
OG0000662	Syad.g_01222	Syae.g_00846
OG0000663	Syad.g_01219	Syae.g_00849
OG0000664	Syad.g_01209	Syae.g_00850
OG0000665	Syad.g_02115	Syae.g_00121
OG0000666	Syad.g_02027	Syae.g_00258
OG0000667	Syad.g_00612	Syae.g_02056
OG0000668	Syad.g_01688	Syae.g_00418
OG0000669	Syad.g_01606	Syae.g_00585
OG0000670	Syad.g_01609	Syae.g_00582
OG0000671	Syad.g_01611	Syae.g_00580
OG0000672	Syad.g_01615	Syae.g_00577
OG0000673	Syad.g_01618	Syae.g_00574
OG0000674	Syad.g_01620	Syae.g_00572
OG0000675	Syad.g_01633	Syae.g_00571
OG0000676	Syad.g_01635	Syae.g_00569
OG0000677	Syad.g_01636	Syae.g_00568
OG0000678	Syad.g_01957	Syae.g_00564
OG0000679	Syad.g_01922	Syae.g_00555
OG0000680	Syad.g_01921	Syae.g_00554
OG0000681	Syad.g_01919	Syae.g_00551
OG0000682	Syad.g_01918	Syae.g_00550
OG0000683	Syad.g_01917	Syae.g_00549
OG0000684	Syad.g_01912	Syae.g_00545
OG0000685	Syad.g_01910	Syae.g_00543
OG0000686	Syad.g_01909	Syae.g_00542
OG0000687	Syad.g_01908	Syae.g_00541
OG0000688	Syad.g_01904	Syae.g_00536
OG0000689	Syad.g_01902	Syae.g_00534
OG0000690	Syad.g_01901	Syae.g_00533
OG0000691	Syad.g_01900	Syae.g_00532
OG0000692	Syad.g_01899	Syae.g_00531
OG0000693	Syad.g_01897	Syae.g_00529
OG0000694	Syad.g_01896	Syae.g_00528
OG0000695	Syad.g_01662	Syae.g_00322
OG0000696	Syad.g_01663	Syae.g_00323
OG0000697	Syad.g_01789	Syae.g_00325
OG0000698	Syad.g_01786	Syae.g_00328
OG0000699	Syad.g_01785	Syae.g_00330
OG0000700	Syad.g_01784	Syae.g_00331
OG0000701	Syad.g_01783	Syae.g_00332
OG0000702	Syad.g_01775	Syae.g_00341
OG0000703	Syad.g_01774	Syae.g_00342
OG0000704	Syad.g_01772	Syae.g_00345
OG0000705	Syad.g_01765	Syae.g_00352
OG0000706	Syad.g_01764	Syae.g_00353
OG0000707	Syad.g_01763	Syae.g_00354
OG0000708	Syad.g_01760	Syae.g_00357
OG0000709	Syad.g_01745	Syae.g_00365
OG0000710	Syad.g_01738	Syae.g_00369
OG0000711	Syad.g_01710	Syae.g_00398
OG0000712	Syad.g_01708	Syae.g_00400
OG0000713	Syad.g_01707	Syae.g_00401
OG0000714	Syad.g_01705	Syae.g_00403
OG0000715	Syad.g_01703	Syae.g_00405
OG0000716	Syad.g_01697	Syae.g_00409
OG0000717	Syad.g_01696	Syae.g_00410
OG0000718	Syad.g_01692	Syae.g_00414
OG0000719	Syad.g_01690	Syae.g_00416
OG0000720	Syad.g_01677	Syae.g_00429
OG0000721	Syad.g_01675	Syae.g_00431
OG0000722	Syad.g_01674	Syae.g_00432
OG0000723	Syad.g_01791	Syae.g_00445
OG0000724	Syad.g_01284	Syae.g_00799
OG0000725	Syad.g_01293	Syae.g_00789
OG0000726	Syad.g_01294	Syae.g_00788
OG0000727	Syad.g_01295	Syae.g_00787
OG0000728	Syad.g_01297	Syae.g_00785
OG0000729	Syad.g_00331	Syae.g_01819
OG0000730	Syad.g_00758	Syae.g_02189
OG0000731	Syad.g_00770	Syae.g_02201
OG0000732	Syad.g_00214	Syae.g_01764
OG0000733	Syad.g_00028	Syae.g_01599
OG0000734	Syad.g_02809	Syae.g_01371
OG0000735	Syad.g_01120	Syae.g_00942
OG0000736	Syad.g_01121	Syae.g_00941
OG0000737	Syad.g_01122	Syae.g_00940
OG0000738	Syad.g_01127	Syae.g_00935
OG0000739	Syad.g_01145	Syae.g_00928
OG0000740	Syad.g_01146	Syae.g_00927
OG0000741	Syad.g_01149	Syae.g_00924
OG0000742	Syad.g_01151	Syae.g_00922
OG0000743	Syad.g_01153	Syae.g_00920
OG0000744	Syad.g_01154	Syae.g_00919
OG0000745	Syad.g_01156	Syae.g_00917
OG0000746	Syad.g_01158	Syae.g_00915
OG0000747	Syad.g_01159	Syae.g_00914
OG0000748	Syad.g_01170	Syae.g_00902
OG0000749	Syad.g_01173	Syae.g_00900
OG0000750	Syad.g_01174	Syae.g_00899
OG0000751	Syad.g_01182	Syae.g_00892
OG0000752	Syad.g_01184	Syae.g_00890
OG0000753	Syad.g_01187	Syae.g_00887
OG0000754	Syad.g_01516	Syae.g_00641
OG0000755	Syad.g_01504	Syae.g_00651
OG0000756	Syad.g_01498	Syae.g_00652
OG0000757	Syad.g_01487	Syae.g_00661
OG0000758	Syad.g_01486	Syae.g_00662
OG0000759	Syad.g_01485	Syae.g_00663
OG0000760	Syad.g_01484	Syae.g_00664
OG0000761	Syad.g_01480	Syae.g_00668
OG0000762	Syad.g_01474	Syae.g_00672
OG0000763	Syad.g_01468	Syae.g_00676
OG0000764	Syad.g_01467	Syae.g_00677
OG0000765	Syad.g_01447	Syae.g_00695
OG0000766	Syad.g_01446	Syae.g_00696
OG0000767	Syad.g_01444	Syae.g_00698
OG0000768	Syad.g_01443	Syae.g_00699
OG0000769	Syad.g_01441	Syae.g_00701
OG0000770	Syad.g_01437	Syae.g_00704
OG0000771	Syad.g_01278	Syae.g_00805
OG0000772	Syad.g_02078	Syae.g_00168
OG0000773	Syad.g_01114	Syae.g_00947
OG0000774	Syad.g_02396	Syae.g_00951
OG0000775	Syad.g_02398	Syae.g_00954
OG0000776	Syad.g_02399	Syae.g_00955
OG0000777	Syad.g_02400	Syae.g_00956
OG0000778	Syad.g_02401	Syae.g_00957
OG0000779	Syad.g_02407	Syae.g_00963
OG0000780	Syad.g_02411	Syae.g_00967
OG0000781	Syad.g_02415	Syae.g_00971
OG0000782	Syad.g_02416	Syae.g_00972
OG0000783	Syad.g_02418	Syae.g_00973
OG0000784	Syad.g_02419	Syae.g_00974
OG0000785	Syad.g_02421	Syae.g_00976
OG0000786	Syad.g_01101	Syae.g_02477
OG0000787	Syad.g_01100	Syae.g_02476
OG0000788	Syad.g_02139	Syae.g_00087
OG0000789	Syad.g_01982	Syae.g_00281
OG0000790	Syad.g_00886	Syae.g_02294
OG0000791	Syad.g_00885	Syae.g_02292
OG0000792	Syad.g_00884	Syae.g_02291
OG0000793	Syad.g_00879	Syae.g_02286
OG0000794	Syad.g_00878	Syae.g_02285
OG0000795	Syad.g_00877	Syae.g_02284
OG0000796	Syad.g_00871	Syae.g_02280
OG0000797	Syad.g_00870	Syae.g_02279
OG0000798	Syad.g_00525	Syae.g_01972
OG0000799	Syad.g_02243	Syae.g_00010
OG0000800	Syad.g_02245	Syae.g_00009
OG0000801	Syad.g_02246	Syae.g_00008
OG0000802	Syad.g_02251	Syae.g_02686
OG0000803	Syad.g_02255	Syae.g_02680
OG0000804	Syad.g_02260	Syae.g_02677
OG0000805	Syad.g_02266	Syae.g_02663
OG0000806	Syad.g_02267	Syae.g_02661
OG0000807	Syad.g_02269	Syae.g_02659
OG0000808	Syad.g_02270	Syae.g_02658
OG0000809	Syad.g_02273	Syae.g_02655
OG0000810	Syad.g_02274	Syae.g_02654
OG0000811	Syad.g_02283	Syae.g_02648
OG0000812	Syad.g_02285	Syae.g_02646
OG0000813	Syad.g_02286	Syae.g_02645
OG0000814	Syad.g_02288	Syae.g_02643
OG0000815	Syad.g_02289	Syae.g_02642
OG0000816	Syad.g_02290	Syae.g_02641
OG0000817	Syad.g_02291	Syae.g_02640
OG0000818	Syad.g_02297	Syae.g_02634
OG0000819	Syad.g_02298	Syae.g_02633
OG0000820	Syad.g_02299	Syae.g_02632
OG0000821	Syad.g_02305	Syae.g_02626
OG0000822	Syad.g_02307	Syae.g_02624
OG0000823	Syad.g_02308	Syae.g_02623
OG0000824	Syad.g_02314	Syae.g_02617
OG0000825	Syad.g_02315	Syae.g_02616
OG0000826	Syad.g_02316	Syae.g_02615
OG0000827	Syad.g_02317	Syae.g_02614
OG0000828	Syad.g_02320	Syae.g_02612
OG0000829	Syad.g_02321	Syae.g_02611
OG0000830	Syad.g_02322	Syae.g_02610
OG0000831	Syad.g_02325	Syae.g_02608
OG0000832	Syad.g_02538	Syae.g_01081
OG0000833	Syad.g_02550	Syae.g_01106
OG0000834	Syad.g_02552	Syae.g_01108
OG0000835	Syad.g_02553	Syae.g_01109
OG0000836	Syad.g_02557	Syae.g_01113
OG0000837	Syad.g_02561	Syae.g_01115
OG0000838	Syad.g_02565	Syae.g_01119
OG0000839	Syad.g_02566	Syae.g_01120
OG0000840	Syad.g_02567	Syae.g_01121
OG0000841	Syad.g_02568	Syae.g_01122
OG0000842	Syad.g_02569	Syae.g_01123
OG0000843	Syad.g_02570	Syae.g_01124
OG0000844	Syad.g_02577	Syae.g_01125
OG0000845	Syad.g_02578	Syae.g_01126
OG0000846	Syad.g_02579	Syae.g_01127
OG0000847	Syad.g_02580	Syae.g_01128
OG0000848	Syad.g_02582	Syae.g_01130
OG0000849	Syad.g_02583	Syae.g_01131
OG0000850	Syad.g_02586	Syae.g_01133
OG0000851	Syad.g_02592	Syae.g_01139
OG0000852	Syad.g_02593	Syae.g_01140
OG0000853	Syad.g_02597	Syae.g_01144
OG0000854	Syad.g_02606	Syae.g_01146
OG0000855	Syad.g_02607	Syae.g_01147
OG0000856	Syad.g_02166	Syae.g_00059
OG0000857	Syad.g_01871	Syae.g_00503
OG0000858	Syad.g_02613	Syae.g_01153
OG0000859	Syad.g_02614	Syae.g_01154
OG0000860	Syad.g_02625	Syae.g_01165
OG0000861	Syad.g_02626	Syae.g_01166
OG0000862	Syad.g_02628	Syae.g_01167
OG0000863	Syad.g_02631	Syae.g_01170
OG0000864	Syad.g_02632	Syae.g_01171
OG0000865	Syad.g_02633	Syae.g_01172
OG0000866	Syad.g_02634	Syae.g_01173
OG0000867	Syad.g_02635	Syae.g_01174
OG0000868	Syad.g_02637	Syae.g_01177
OG0000869	Syad.g_02643	Syae.g_01182
OG0000870	Syad.g_02648	Syae.g_01187
OG0000871	Syad.g_02649	Syae.g_01188
OG0000872	Syad.g_02657	Syae.g_01196
OG0000873	Syad.g_02660	Syae.g_01199
OG0000874	Syad.g_02655	Syae.g_01194
OG0000875	Syad.g_02662	Syae.g_01244
OG0000876	Syad.g_03003	Syae.g_01020
OG0000877	Syad.g_02480	Syae.g_01025
OG0000878	Syad.g_02481	Syae.g_01026
OG0000879	Syad.g_02482	Syae.g_01027
OG0000880	Syad.g_02483	Syae.g_01028
OG0000881	Syad.g_02489	Syae.g_01034
OG0000882	Syad.g_02494	Syae.g_01039
OG0000883	Syad.g_02497	Syae.g_01041
OG0000884	Syad.g_02499	Syae.g_01043
OG0000885	Syad.g_02500	Syae.g_01044
OG0000886	Syad.g_02501	Syae.g_01045
OG0000887	Syad.g_02502	Syae.g_01046
OG0000888	Syad.g_02504	Syae.g_01048
OG0000889	Syad.g_02506	Syae.g_01050
OG0000890	Syad.g_02512	Syae.g_01056
OG0000891	Syad.g_02513	Syae.g_01057
OG0000892	Syad.g_02517	Syae.g_01059
OG0000893	Syad.g_00589	Syae.g_02031
OG0000894	Syad.g_00592	Syae.g_02034
OG0000895	Syad.g_00596	Syae.g_02038
OG0000896	Syad.g_00597	Syae.g_02039
OG0000897	Syad.g_00599	Syae.g_02041
OG0000898	Syad.g_00600	Syae.g_02042
OG0000899	Syad.g_00601	Syae.g_02043
OG0000900	Syad.g_00602	Syae.g_02044
OG0000901	Syad.g_00607	Syae.g_02049
OG0000902	Syad.g_00609	Syae.g_02051
OG0000903	Syad.g_00645	Syae.g_02077
OG0000904	Syad.g_00640	Syae.g_02071
OG0000905	Syad.g_00632	Syae.g_02065
OG0000906	Syad.g_00630	Syae.g_02063
OG0000907	Syad.g_00648	Syae.g_02079
OG0000908	Syad.g_00651	Syae.g_02082
OG0000909	Syad.g_00652	Syae.g_02083
OG0000910	Syad.g_00653	Syae.g_02084
OG0000911	Syad.g_00655	Syae.g_02086
OG0000912	Syad.g_00656	Syae.g_02087
OG0000913	Syad.g_00657	Syae.g_02088
OG0000914	Syad.g_00658	Syae.g_02089
OG0000915	Syad.g_00660	Syae.g_02091
OG0000916	Syad.g_00661	Syae.g_02092
OG0000917	Syad.g_00662	Syae.g_02093
OG0000918	Syad.g_00663	Syae.g_02094
OG0000919	Syad.g_00664	Syae.g_02095
OG0000920	Syad.g_00665	Syae.g_02096
OG0000921	Syad.g_00666	Syae.g_02097
OG0000922	Syad.g_00667	Syae.g_02098
OG0000923	Syad.g_00671	Syae.g_02102
OG0000924	Syad.g_00672	Syae.g_02103
OG0000925	Syad.g_00673	Syae.g_02104
OG0000926	Syad.g_00674	Syae.g_02105
OG0000927	Syad.g_00676	Syae.g_02107
OG0000928	Syad.g_00677	Syae.g_02108
OG0000929	Syad.g_00678	Syae.g_02109
OG0000930	Syad.g_00679	Syae.g_02110
OG0000931	Syad.g_00680	Syae.g_02111
OG0000932	Syad.g_00681	Syae.g_02112
OG0000933	Syad.g_00687	Syae.g_02118
OG0000934	Syad.g_00689	Syae.g_02120
OG0000935	Syad.g_00690	Syae.g_02121
OG0000936	Syad.g_00691	Syae.g_02122
OG0000937	Syad.g_00692	Syae.g_02123
OG0000938	Syad.g_00695	Syae.g_02126
OG0000939	Syad.g_00696	Syae.g_02127
OG0000940	Syad.g_00703	Syae.g_02133
OG0000941	Syad.g_00705	Syae.g_02135
OG0000942	Syad.g_00707	Syae.g_02137
OG0000943	Syad.g_00708	Syae.g_02138
OG0000944	Syad.g_00710	Syae.g_02140
OG0000945	Syad.g_00711	Syae.g_02142
OG0000946	Syad.g_00716	Syae.g_02146
OG0000947	Syad.g_00719	Syae.g_02149
OG0000948	Syad.g_00720	Syae.g_02150
OG0000949	Syad.g_00432	Syae.g_01884
OG0000950	Syad.g_00418	Syae.g_01873
OG0000951	Syad.g_00411	Syae.g_01866
OG0000952	Syad.g_00375	Syae.g_01859
OG0000953	Syad.g_00369	Syae.g_01854
OG0000954	Syad.g_00364	Syae.g_01845
OG0000955	Syad.g_00363	Syae.g_01844
OG0000956	Syad.g_00361	Syae.g_01842
OG0000957	Syad.g_00350	Syae.g_01831
OG0000958	Syad.g_00349	Syae.g_01830
OG0000959	Syad.g_00345	Syae.g_01826
OG0000960	Syad.g_00344	Syae.g_01825
OG0000961	Syad.g_00335	Syae.g_01822
OG0000962	Syad.g_00332	Syae.g_01820
OG0000963	Syad.g_00325	Syae.g_01814
OG0000964	Syad.g_00324	Syae.g_01813
OG0000965	Syad.g_00323	Syae.g_01812
OG0000966	Syad.g_00246	Syae.g_01789
OG0000967	Syad.g_00234	Syae.g_01782
OG0000968	Syad.g_00243	Syae.g_01787
OG0000969	Syad.g_00240	Syae.g_01785
OG0000970	Syad.g_00239	Syae.g_01784
OG0000971	Syad.g_00229	Syae.g_01779
OG0000972	Syad.g_00228	Syae.g_01778
OG0000973	Syad.g_00227	Syae.g_01777
OG0000974	Syad.g_00226	Syae.g_01776
OG0000975	Syad.g_00225	Syae.g_01775
OG0000976	Syad.g_00224	Syae.g_01774
OG0000977	Syad.g_00222	Syae.g_01772
OG0000978	Syad.g_00221	Syae.g_01771
OG0000979	Syad.g_00218	Syae.g_01768
OG0000980	Syad.g_00215	Syae.g_01765
OG0000981	Syad.g_00212	Syae.g_01762
OG0000982	Syad.g_03035	Syae.g_01568
OG0000983	Syad.g_03036	Syae.g_01569
OG0000984	Syad.g_03037	Syae.g_01570
OG0000985	Syad.g_03039	Syae.g_01572
OG0000986	Syad.g_03049	Syae.g_01575
OG0000987	Syad.g_00002	Syae.g_01577
OG0000988	Syad.g_00008	Syae.g_01583
OG0000989	Syad.g_00020	Syae.g_01591
OG0000990	Syad.g_00061	Syae.g_01606
OG0000991	Syad.g_00064	Syae.g_01609
OG0000992	Syad.g_00067	Syae.g_01612
OG0000993	Syad.g_00069	Syae.g_01613
OG0000994	Syad.g_00071	Syae.g_01616
OG0000995	Syad.g_00077	Syae.g_01627
OG0000996	Syad.g_00121	Syae.g_01667
OG0000997	Syad.g_00128	Syae.g_01678
OG0000998	Syad.g_00130	Syae.g_01680
OG0000999	Syad.g_00131	Syae.g_01683
OG0001000	Syad.g_00136	Syae.g_01686
OG0001001	Syad.g_00141	Syae.g_01692
OG0001002	Syad.g_00148	Syae.g_01699
OG0001003	Syad.g_00150	Syae.g_01701
OG0001004	Syad.g_00151	Syae.g_01702
OG0001005	Syad.g_00152	Syae.g_01703
OG0001006	Syad.g_00160	Syae.g_01710
OG0001007	Syad.g_00162	Syae.g_01712
OG0001008	Syad.g_02449	Syae.g_00993
OG0001009	Syad.g_00194	Syae.g_01744
OG0001010	Syad.g_00195	Syae.g_01745
OG0001011	Syad.g_00196	Syae.g_01747
OG0001012	Syad.g_03030	Syae.g_01564
OG0001013	Syad.g_03011	Syae.g_01552
OG0001014	Syad.g_03002	Syae.g_01548
OG0001015	Syad.g_03001	Syae.g_01547
OG0001016	Syad.g_02734	Syae.g_01290
OG0001017	Syad.g_02740	Syae.g_01296
OG0001018	Syad.g_02742	Syae.g_01298
OG0001019	Syad.g_02771	Syae.g_01334
OG0001020	Syad.g_02777	Syae.g_01340
OG0001021	Syad.g_02781	Syae.g_01344
OG0001022	Syad.g_02786	Syae.g_01348
OG0001023	Syad.g_02787	Syae.g_01349
OG0001024	Syad.g_02791	Syae.g_01353
OG0001025	Syad.g_02798	Syae.g_01360
OG0001026	Syad.g_02811	Syae.g_01373
OG0001027	Syad.g_02817	Syae.g_01377
OG0001028	Syad.g_02819	Syae.g_01379
OG0001029	Syad.g_02821	Syae.g_01381
OG0001030	Syad.g_02848	Syae.g_01403
OG0001031	Syad.g_02925	Syae.g_01475
OG0001032	Syad.g_02928	Syae.g_01479
OG0001033	Syad.g_02956	Syae.g_01505
OG0001034	Syad.g_00819	Syae.g_02238
OG0001035	Syad.g_00559	Syae.g_02006
OG0001036	Syad.g_00554	Syae.g_02001
OG0001037	Syad.g_00552	Syae.g_01999
OG0001039	Syad.g_00522	Syae.g_01968
OG0001040	Syad.g_00519	Syae.g_01965
OG0001041	Syad.g_00514	Syae.g_01960
OG0001042	Syad.g_00485	Syae.g_01935
OG0001043	Syad.g_00481	Syae.g_01931
OG0001044	Syad.g_00760	Syae.g_02191
OG0001045	Syad.g_00773	Syae.g_02204
OG0001046	Syad.g_01722	Syae.g_00385
OG0001047	Syad.g_02447	Syae.g_00991
OG0001048	Syad.g_02446	Syae.g_00990
OG0001049	Syad.g_02443	Syae.g_00987
OG0001050	Syad.g_02442	Syae.g_00986
OG0001051	Syad.g_02441	Syae.g_00985
OG0001052	Syad.g_02357	Syae.g_02526
OG0001054	Syad.g_00925	Syae.g_02329
OG0001055	Syad.g_00946	Syae.g_02350
OG0001056	Syad.g_00982	Syae.g_02379
OG0001057	Syad.g_00996	Syae.g_02388
OG0001058	Syad.g_01015	Syae.g_02402
OG0001059	Syad.g_01018	Syae.g_02406
OG0001060	Syad.g_01025	Syae.g_02412
OG0001061	Syad.g_01047	Syae.g_02434
OG0001062	Syad.g_01049	Syae.g_02436
OG0001063	Syad.g_01056	Syae.g_02440
OG0001064	Syad.g_01057	Syae.g_02441
OG0001065	Syad.g_01058	Syae.g_02442
OG0001066	Syad.g_01059	Syae.g_02443
OG0001067	Syad.g_01060	Syae.g_02444
OG0001068	Syad.g_01061	Syae.g_02445
OG0001069	Syad.g_01062	Syae.g_02446
OG0001070	Syad.g_01065	Syae.g_02449
OG0001071	Syad.g_01066	Syae.g_02450
OG0001072	Syad.g_01070	Syae.g_02454
OG0001073	Syad.g_01090	Syae.g_02468
OG0001074	Syad.g_02197	Syae.g_00027
OG0001075	Syad.g_02196	Syae.g_00029
OG0001076	Syad.g_02175	Syae.g_00050
OG0001077	Syad.g_02164	Syae.g_00061
OG0001078	Syad.g_02151	Syae.g_00075
OG0001079	Syad.g_02138	Syae.g_00088
OG0001080	Syad.g_02008	Syae.g_00267
OG0001081	Syad.g_01568	Syae.g_00615
OG0001082	Syad.g_01569	Syae.g_00614
OG0001083	Syad.g_01578	Syae.g_00605
OG0001084	Syad.g_01586	Syae.g_00604
OG0001085	Syad.g_01596	Syae.g_00594
OG0001086	Syad.g_01598	Syae.g_00592
OG0001087	Syad.g_01372	Syae.g_00751
OG0001088	Syad.g_01368	Syae.g_00755
OG0001089	Syad.g_01302	Syae.g_00781
OG0001090	Syad.g_01817	Syae.g_00471
OG0001091	Syad.g_01815	Syae.g_00469
OG0001092	Syad.g_01812	Syae.g_00466
OG0001093	Syad.g_01806	Syae.g_00460
OG0001094	Syad.g_01895	Syae.g_00527
OG0001095	Syad.g_01874	Syae.g_00506
OG0001096	Syad.g_01847	Syae.g_00490
OG0001097	Syad.g_01223	Syae.g_00845
OG0001098	Syad.g_02005, Syad.g_01995	Syae.g_00269
OG0001099	Syad.g_02820	Syae.g_01380
OG0001100	Syad.g_01608	Syae.g_00583
OG0001101	Syad.g_01610	Syae.g_00581
OG0001102	Syad.g_01613	Syae.g_00578
OG0001103	Syad.g_01616	Syae.g_00576
OG0001104	Syad.g_01911	Syae.g_00544
OG0001105	Syad.g_01907	Syae.g_00540
OG0001106	Syad.g_01771	Syae.g_00346
OG0001107	Syad.g_01759	Syae.g_00358
OG0001108	Syad.g_01744	Syae.g_00366
OG0001109	Syad.g_01739	Syae.g_00368
OG0001110	Syad.g_01737	Syae.g_00370
OG0001111	Syad.g_01735	Syae.g_00372
OG0001112	Syad.g_01733	Syae.g_00374
OG0001113	Syad.g_01732	Syae.g_00375
OG0001114	Syad.g_01731	Syae.g_00376
OG0001115	Syad.g_01727	Syae.g_00380
OG0001116	Syad.g_01725	Syae.g_00382
OG0001117	Syad.g_01724	Syae.g_00383
OG0001118	Syad.g_01723	Syae.g_00384
OG0001119	Syad.g_01721	Syae.g_00386
OG0001120	Syad.g_01717	Syae.g_00390
OG0001121	Syad.g_01503	Syae.g_00133
OG0001122	Syad.g_01689	Syae.g_00417
OG0001123	Syad.g_01682	Syae.g_00424
OG0001124	Syad.g_01680	Syae.g_00426
OG0001125	Syad.g_01678	Syae.g_00428
OG0001126	Syad.g_01276	Syae.g_00807
OG0001127	Syad.g_01277	Syae.g_00806
OG0001128	Syad.g_01280	Syae.g_00803
OG0001129	Syad.g_01282	Syae.g_00801
OG0001130	Syad.g_01283	Syae.g_00800
OG0001131	Syad.g_01953	Syae.g_00562
OG0001132	Syad.g_02038	Syae.g_00242
OG0001133	Syad.g_02172	Syae.g_00053
OG0001134	Syad.g_01527	Syae.g_00638
OG0001135	Syad.g_01529	Syae.g_00636
OG0001136	Syad.g_01150	Syae.g_00923
OG0001137	Syad.g_01169	Syae.g_00903
OG0001138	Syad.g_01493	Syae.g_00654
OG0001139	Syad.g_01491	Syae.g_00656
OG0001140	Syad.g_01490	Syae.g_00657
OG0001141	Syad.g_01489	Syae.g_00658
OG0001142	Syad.g_01488	Syae.g_00660
OG0001143	Syad.g_01473	Syae.g_00673
OG0001144	Syad.g_01457	Syae.g_00684
OG0001145	Syad.g_01112	Syae.g_00948
OG0001146	Syad.g_02412	Syae.g_00968
OG0001147	Syad.g_02349	Syae.g_02536
OG0001148	Syad.g_00889	Syae.g_02297
OG0001149	Syad.g_00888	Syae.g_02296
