Orthogroup	Syad	Prao
OG0000593	Syad.g_02156	Prao.g_00071
OG0000594	Syad.g_02155	Prao.g_00072
OG0000595	Syad.g_02154	Prao.g_00073
OG0000596	Syad.g_02149	Prao.g_00077
OG0000597	Syad.g_02146	Prao.g_00079
OG0000598	Syad.g_02145	Prao.g_00080
OG0000599	Syad.g_02142	Prao.g_00083
OG0000600	Syad.g_02141	Prao.g_00084
OG0000601	Syad.g_02140	Prao.g_00085
OG0000602	Syad.g_02135	Prao.g_00087
OG0000603	Syad.g_02134	Prao.g_00088
OG0000604	Syad.g_02131	Prao.g_00089
OG0000605	Syad.g_02026	Prao.g_00090
OG0000606	Syad.g_01567	Prao.g_00093
OG0000607	Syad.g_01571	Prao.g_00096
OG0000608	Syad.g_01572	Prao.g_00097
OG0000609	Syad.g_01574	Prao.g_00098
OG0000610	Syad.g_01589	Prao.g_00103
OG0000611	Syad.g_01592	Prao.g_00106
OG0000612	Syad.g_01593	Prao.g_00107
OG0000613	Syad.g_00457	Prao.g_00112
OG0000614	Syad.g_01340	Prao.g_00130
OG0000615	Syad.g_01948	Prao.g_00138
OG0000616	Syad.g_00145	Prao.g_00142
OG0000617	Syad.g_01810	Prao.g_00654
OG0000618	Syad.g_01809	Prao.g_00655
OG0000619	Syad.g_01808	Prao.g_00656
OG0000620	Syad.g_01803	Prao.g_00659
OG0000621	Syad.g_01802	Prao.g_00660
OG0000622	Syad.g_01801	Prao.g_00661
OG0000623	Syad.g_01800	Prao.g_00662
OG0000624	Syad.g_01798	Prao.g_00663
OG0000625	Syad.g_01797	Prao.g_00664
OG0000626	Syad.g_01796	Prao.g_00665
OG0000627	Syad.g_01640	Prao.g_00666
OG0000628	Syad.g_01641	Prao.g_00667
OG0000629	Syad.g_01644	Prao.g_00668
OG0000630	Syad.g_01648	Prao.g_00671
OG0000631	Syad.g_01658	Prao.g_00732
OG0000632	Syad.g_01659	Prao.g_00733
OG0000633	Syad.g_01660	Prao.g_00734
OG0000634	Syad.g_01893	Prao.g_00737
OG0000635	Syad.g_01892	Prao.g_00738
OG0000636	Syad.g_01890	Prao.g_00740
OG0000637	Syad.g_01888	Prao.g_00742
OG0000638	Syad.g_01887	Prao.g_00743
OG0000639	Syad.g_01886	Prao.g_00744
OG0000640	Syad.g_01885	Prao.g_00745
OG0000641	Syad.g_01881	Prao.g_00749
OG0000642	Syad.g_01880	Prao.g_00750
OG0000643	Syad.g_01878	Prao.g_00751
OG0000644	Syad.g_01877	Prao.g_00752
OG0000645	Syad.g_01875	Prao.g_00753
OG0000646	Syad.g_01872	Prao.g_00755
OG0000647	Syad.g_01870	Prao.g_00756
OG0000648	Syad.g_01860	Prao.g_00758
OG0000649	Syad.g_01859	Prao.g_00759
OG0000650	Syad.g_01858	Prao.g_00760
OG0000651	Syad.g_01857	Prao.g_00761
OG0000652	Syad.g_01856	Prao.g_00762
OG0000653	Syad.g_01850	Prao.g_00764
OG0000654	Syad.g_01849	Prao.g_00765
OG0000655	Syad.g_01848	Prao.g_00766
OG0000656	Syad.g_01845	Prao.g_00769
OG0000657	Syad.g_01240	Prao.g_00777
OG0000658	Syad.g_01231	Prao.g_00778
OG0000659	Syad.g_01230	Prao.g_00779
OG0000660	Syad.g_01226	Prao.g_00783
OG0000661	Syad.g_01224	Prao.g_00785
OG0000662	Syad.g_01222	Prao.g_00787
OG0000663	Syad.g_01219	Prao.g_00789
OG0000664	Syad.g_01209	Prao.g_00790
OG0000665	Syad.g_02115	Prao.g_00794
OG0000666	Syad.g_02027	Prao.g_00795
OG0000667	Syad.g_00612	Prao.g_00799
OG0000668	Syad.g_01688	Prao.g_00829
OG0000669	Syad.g_01606	Prao.g_00837
OG0000670	Syad.g_01609	Prao.g_00839
OG0000671	Syad.g_01611	Prao.g_00841
OG0000672	Syad.g_01615	Prao.g_00843
OG0000673	Syad.g_01618	Prao.g_00846
OG0000674	Syad.g_01620	Prao.g_00848
OG0000675	Syad.g_01633	Prao.g_00849
OG0000676	Syad.g_01635	Prao.g_00851
OG0000677	Syad.g_01636	Prao.g_00852
OG0000678	Syad.g_01957	Prao.g_00854
OG0000679	Syad.g_01922	Prao.g_00858
OG0000680	Syad.g_01921	Prao.g_00859
OG0000681	Syad.g_01919	Prao.g_00861
OG0000682	Syad.g_01918	Prao.g_00862
OG0000683	Syad.g_01917	Prao.g_00863
OG0000684	Syad.g_01912	Prao.g_00864
OG0000685	Syad.g_01910	Prao.g_00866
OG0000686	Syad.g_01909	Prao.g_00867
OG0000687	Syad.g_01908	Prao.g_00868
OG0000688	Syad.g_01904	Prao.g_00871
OG0000689	Syad.g_01902	Prao.g_00872
OG0000690	Syad.g_01901	Prao.g_00873
OG0000691	Syad.g_01900	Prao.g_00874
OG0000692	Syad.g_01899	Prao.g_00876
OG0000693	Syad.g_01897	Prao.g_00877
OG0000694	Syad.g_01896	Prao.g_00878
OG0000695	Syad.g_01662	Prao.g_00880
OG0000696	Syad.g_01663	Prao.g_00881
OG0000697	Syad.g_01789	Prao.g_00882
OG0000698	Syad.g_01786	Prao.g_00885
OG0000699	Syad.g_01785	Prao.g_00886
OG0000700	Syad.g_01784	Prao.g_00887
OG0000701	Syad.g_01783	Prao.g_00888
OG0000702	Syad.g_01775	Prao.g_00890
OG0000703	Syad.g_01774	Prao.g_00891
OG0000704	Syad.g_01772	Prao.g_00892
OG0000705	Syad.g_01765	Prao.g_00896
OG0000706	Syad.g_01764	Prao.g_00897
OG0000707	Syad.g_01763	Prao.g_00898
OG0000708	Syad.g_01760	Prao.g_00899
OG0000709	Syad.g_01745	Prao.g_00903
OG0000710	Syad.g_01738	Prao.g_00906
OG0000711	Syad.g_01710	Prao.g_00923
OG0000712	Syad.g_01708	Prao.g_00925
OG0000713	Syad.g_01707	Prao.g_00926
OG0000714	Syad.g_01705	Prao.g_00927
OG0000715	Syad.g_01703	Prao.g_00929
OG0000716	Syad.g_01697	Prao.g_00931
OG0000717	Syad.g_01696	Prao.g_00932
OG0000718	Syad.g_01692	Prao.g_00943
OG0000719	Syad.g_01690	Prao.g_00945
OG0000720	Syad.g_01677	Prao.g_00954
OG0000721	Syad.g_01675	Prao.g_00956
OG0000722	Syad.g_01674	Prao.g_00957
OG0000723	Syad.g_01791	Prao.g_00960
OG0000724	Syad.g_01284	Prao.g_00969
OG0000725	Syad.g_01293	Prao.g_00975
OG0000726	Syad.g_01294	Prao.g_00976
OG0000727	Syad.g_01295	Prao.g_00977
OG0000728	Syad.g_01297	Prao.g_00979
OG0000729	Syad.g_00331	Prao.g_01027
OG0000730	Syad.g_00758	Prao.g_01156
OG0000731	Syad.g_00770	Prao.g_01152
OG0000732	Syad.g_00214	Prao.g_01143
OG0000733	Syad.g_00028	Prao.g_01121
OG0000734	Syad.g_02809	Prao.g_01104
OG0000735	Syad.g_01120	Prao.g_01102
OG0000736	Syad.g_01121	Prao.g_01101
OG0000737	Syad.g_01122	Prao.g_01100
OG0000738	Syad.g_01127	Prao.g_01096
OG0000739	Syad.g_01145	Prao.g_01095
OG0000740	Syad.g_01146	Prao.g_01094
OG0000741	Syad.g_01149	Prao.g_01093
OG0000742	Syad.g_01151	Prao.g_01090
OG0000743	Syad.g_01153	Prao.g_01088
OG0000744	Syad.g_01154	Prao.g_01087
OG0000745	Syad.g_01156	Prao.g_01086
OG0000746	Syad.g_01158	Prao.g_01084
OG0000747	Syad.g_01159	Prao.g_01083
OG0000748	Syad.g_01170	Prao.g_01080
OG0000749	Syad.g_01173	Prao.g_01079
OG0000750	Syad.g_01174	Prao.g_01078
OG0000751	Syad.g_01182	Prao.g_01076
OG0000752	Syad.g_01184	Prao.g_01074
OG0000753	Syad.g_01187	Prao.g_01071
OG0000754	Syad.g_01516	Prao.g_01068
OG0000755	Syad.g_01504	Prao.g_01065
OG0000756	Syad.g_01498	Prao.g_01064
OG0000757	Syad.g_01487	Prao.g_01058
OG0000758	Syad.g_01486	Prao.g_01057
OG0000759	Syad.g_01485	Prao.g_01056
OG0000760	Syad.g_01484	Prao.g_01055
OG0000761	Syad.g_01480	Prao.g_01054
OG0000762	Syad.g_01474	Prao.g_01053
OG0000763	Syad.g_01468	Prao.g_01051
OG0000764	Syad.g_01467	Prao.g_01050
OG0000765	Syad.g_01447	Prao.g_01041
OG0000766	Syad.g_01446	Prao.g_01040
OG0000767	Syad.g_01444	Prao.g_01038
OG0000768	Syad.g_01443	Prao.g_01037
OG0000769	Syad.g_01441	Prao.g_01035
OG0000770	Syad.g_01437	Prao.g_01033
OG0000771	Syad.g_01278	Prao.g_00014
OG0000772	Syad.g_02078	Prao.g_01305
OG0000773	Syad.g_01114	Prao.g_01285
OG0000774	Syad.g_02396	Prao.g_01283
OG0000775	Syad.g_02398	Prao.g_01281
OG0000776	Syad.g_02399	Prao.g_01280
OG0000777	Syad.g_02400	Prao.g_01279
OG0000778	Syad.g_02401	Prao.g_01278
OG0000779	Syad.g_02407	Prao.g_01274
OG0000780	Syad.g_02411	Prao.g_01273
OG0000781	Syad.g_02415	Prao.g_01270
OG0000782	Syad.g_02416	Prao.g_01269
OG0000783	Syad.g_02418	Prao.g_01268
OG0000784	Syad.g_02419	Prao.g_01267
OG0000785	Syad.g_02421	Prao.g_01265
OG0000786	Syad.g_01101	Prao.g_01263
OG0000787	Syad.g_01100	Prao.g_01262
OG0000788	Syad.g_02139	Prao.g_01252
OG0000789	Syad.g_01982	Prao.g_01249
OG0000790	Syad.g_00886	Prao.g_01234
OG0000791	Syad.g_00885	Prao.g_01232
OG0000792	Syad.g_00884	Prao.g_01231
OG0000793	Syad.g_00879	Prao.g_01228
OG0000794	Syad.g_00878	Prao.g_01227
OG0000795	Syad.g_00877	Prao.g_01226
OG0000796	Syad.g_00871	Prao.g_01222
OG0000797	Syad.g_00870	Prao.g_01221
OG0000799	Syad.g_02243	Prao.g_01379
OG0000800	Syad.g_02245	Prao.g_01380
OG0000801	Syad.g_02246	Prao.g_01381
OG0000802	Syad.g_02251	Prao.g_01383
OG0000803	Syad.g_02255	Prao.g_01385
OG0000804	Syad.g_02260	Prao.g_01386
OG0000805	Syad.g_02266	Prao.g_01388
OG0000806	Syad.g_02267	Prao.g_01390
OG0000807	Syad.g_02269	Prao.g_01391
OG0000808	Syad.g_02270	Prao.g_01392
OG0000809	Syad.g_02273	Prao.g_01395
OG0000810	Syad.g_02274	Prao.g_01396
OG0000811	Syad.g_02283	Prao.g_01400
OG0000812	Syad.g_02285	Prao.g_01402
OG0000813	Syad.g_02286	Prao.g_01403
OG0000814	Syad.g_02288	Prao.g_01405
OG0000815	Syad.g_02289	Prao.g_01406
OG0000816	Syad.g_02290	Prao.g_01408
OG0000817	Syad.g_02291	Prao.g_01409
OG0000818	Syad.g_02297	Prao.g_01414
OG0000819	Syad.g_02298	Prao.g_01415
OG0000820	Syad.g_02299	Prao.g_01416
OG0000821	Syad.g_02305	Prao.g_01419
OG0000822	Syad.g_02307	Prao.g_01420
OG0000823	Syad.g_02308	Prao.g_01421
OG0000824	Syad.g_02314	Prao.g_01424
OG0000825	Syad.g_02315	Prao.g_01425
OG0000826	Syad.g_02316	Prao.g_01426
OG0000827	Syad.g_02317	Prao.g_01427
OG0000828	Syad.g_02320	Prao.g_01430
OG0000829	Syad.g_02321	Prao.g_01431
OG0000830	Syad.g_02322	Prao.g_01432
OG0000831	Syad.g_02325	Prao.g_01434
OG0000832	Syad.g_02538	Prao.g_01440
OG0000833	Syad.g_02550	Prao.g_01448
OG0000834	Syad.g_02552	Prao.g_01449
OG0000835	Syad.g_02553	Prao.g_01450
OG0000836	Syad.g_02557	Prao.g_01451
OG0000837	Syad.g_02561	Prao.g_01452
OG0000838	Syad.g_02565	Prao.g_01454
OG0000839	Syad.g_02566	Prao.g_01455
OG0000840	Syad.g_02567	Prao.g_01456
OG0000841	Syad.g_02568	Prao.g_01457
OG0000842	Syad.g_02569	Prao.g_01458
OG0000843	Syad.g_02570	Prao.g_01459
OG0000844	Syad.g_02577	Prao.g_01460
OG0000845	Syad.g_02578	Prao.g_01461
OG0000846	Syad.g_02579	Prao.g_01462
OG0000847	Syad.g_02580	Prao.g_01463
OG0000848	Syad.g_02582	Prao.g_01464
OG0000849	Syad.g_02583	Prao.g_01465
OG0000850	Syad.g_02586	Prao.g_01467
OG0000851	Syad.g_02592	Prao.g_01468
OG0000852	Syad.g_02593	Prao.g_01469
OG0000853	Syad.g_02597	Prao.g_01473
OG0000854	Syad.g_02606	Prao.g_01475
OG0000855	Syad.g_02607	Prao.g_01476
OG0000856	Syad.g_02166	Prao.g_01491
OG0000857	Syad.g_01871	Prao.g_01519
OG0000858	Syad.g_02613	Prao.g_01546
OG0000859	Syad.g_02614	Prao.g_01547
OG0000860	Syad.g_02625	Prao.g_01554
OG0000861	Syad.g_02626	Prao.g_01555
OG0000862	Syad.g_02628	Prao.g_01556
OG0000863	Syad.g_02631	Prao.g_01558
OG0000864	Syad.g_02632	Prao.g_01559
OG0000865	Syad.g_02633	Prao.g_01560
OG0000866	Syad.g_02634	Prao.g_01561
OG0000867	Syad.g_02635	Prao.g_01562
OG0000868	Syad.g_02637	Prao.g_01563
OG0000869	Syad.g_02643	Prao.g_01567
OG0000870	Syad.g_02648	Prao.g_01572
OG0000871	Syad.g_02649	Prao.g_01573
OG0000872	Syad.g_02657	Prao.g_01574
OG0000873	Syad.g_02660	Prao.g_01577
OG0000874	Syad.g_02655	Prao.g_01580
OG0000875	Syad.g_02662	Prao.g_01581
OG0000876	Syad.g_03003	Prao.g_01582
OG0000877	Syad.g_02480	Prao.g_01584
OG0000878	Syad.g_02481	Prao.g_01585
OG0000879	Syad.g_02482	Prao.g_01586
OG0000880	Syad.g_02483	Prao.g_01587
OG0000881	Syad.g_02489	Prao.g_01591
OG0000882	Syad.g_02494	Prao.g_01596
OG0000883	Syad.g_02497	Prao.g_01597
OG0000884	Syad.g_02499	Prao.g_01599
OG0000885	Syad.g_02500	Prao.g_01600
OG0000886	Syad.g_02501	Prao.g_01601
OG0000887	Syad.g_02502	Prao.g_01602
OG0000888	Syad.g_02504	Prao.g_01604
OG0000889	Syad.g_02506	Prao.g_01606
OG0000890	Syad.g_02512	Prao.g_01607
OG0000891	Syad.g_02513	Prao.g_01608
OG0000892	Syad.g_02517	Prao.g_01610
OG0000893	Syad.g_00589	Prao.g_01615
OG0000894	Syad.g_00592	Prao.g_01617
OG0000895	Syad.g_00596	Prao.g_01620
OG0000896	Syad.g_00597	Prao.g_01621
OG0000897	Syad.g_00599	Prao.g_01623
OG0000898	Syad.g_00600	Prao.g_01624
OG0000899	Syad.g_00601	Prao.g_01625
OG0000900	Syad.g_00602	Prao.g_01626
OG0000901	Syad.g_00607	Prao.g_01629
OG0000902	Syad.g_00609	Prao.g_01631
OG0000903	Syad.g_00645	Prao.g_01634
OG0000904	Syad.g_00640	Prao.g_01636
OG0000905	Syad.g_00632	Prao.g_01641
OG0000906	Syad.g_00630	Prao.g_01642
OG0000907	Syad.g_00648	Prao.g_01645
OG0000908	Syad.g_00651	Prao.g_01648
OG0000909	Syad.g_00652	Prao.g_01649
OG0000910	Syad.g_00653	Prao.g_01650
OG0000911	Syad.g_00655	Prao.g_01652
OG0000912	Syad.g_00656	Prao.g_01653
OG0000913	Syad.g_00657	Prao.g_01654
OG0000914	Syad.g_00658	Prao.g_01655
OG0000915	Syad.g_00660	Prao.g_01656
OG0000916	Syad.g_00661	Prao.g_01657
OG0000917	Syad.g_00662	Prao.g_01658
OG0000918	Syad.g_00663	Prao.g_01659
OG0000919	Syad.g_00664	Prao.g_01660
OG0000920	Syad.g_00665	Prao.g_01661
OG0000921	Syad.g_00666	Prao.g_01662
OG0000922	Syad.g_00667	Prao.g_01663
OG0000923	Syad.g_00671	Prao.g_01667
OG0000924	Syad.g_00672	Prao.g_01668
OG0000925	Syad.g_00673	Prao.g_01669
OG0000926	Syad.g_00674	Prao.g_01670
OG0000927	Syad.g_00676	Prao.g_01672
OG0000928	Syad.g_00677	Prao.g_01673
OG0000929	Syad.g_00678	Prao.g_01674
OG0000930	Syad.g_00679	Prao.g_01675
OG0000931	Syad.g_00680	Prao.g_01676
OG0000932	Syad.g_00681	Prao.g_01677
OG0000933	Syad.g_00687	Prao.g_01681
OG0000934	Syad.g_00689	Prao.g_01683
OG0000935	Syad.g_00690	Prao.g_01684
OG0000936	Syad.g_00691	Prao.g_01685
OG0000937	Syad.g_00692	Prao.g_01686
OG0000938	Syad.g_00695	Prao.g_01688
OG0000939	Syad.g_00696	Prao.g_01689
OG0000940	Syad.g_00703	Prao.g_01696
OG0000941	Syad.g_00705	Prao.g_01698
OG0000942	Syad.g_00707	Prao.g_01700
OG0000943	Syad.g_00708	Prao.g_01701
OG0000944	Syad.g_00710	Prao.g_01702
OG0000945	Syad.g_00711	Prao.g_01703
OG0000946	Syad.g_00716	Prao.g_01707
OG0000947	Syad.g_00719	Prao.g_01709
OG0000948	Syad.g_00720	Prao.g_01710
OG0000949	Syad.g_00432	Prao.g_01713
OG0000950	Syad.g_00418	Prao.g_01718
OG0000951	Syad.g_00411	Prao.g_01722
OG0000952	Syad.g_00375	Prao.g_01726
OG0000953	Syad.g_00369	Prao.g_01729
OG0000954	Syad.g_00364	Prao.g_01733
OG0000955	Syad.g_00363	Prao.g_01734
OG0000956	Syad.g_00361	Prao.g_01736
OG0000957	Syad.g_00350	Prao.g_01741
OG0000958	Syad.g_00349	Prao.g_01742
OG0000959	Syad.g_00345	Prao.g_01746
OG0000960	Syad.g_00344	Prao.g_01747
OG0000961	Syad.g_00335	Prao.g_01749
OG0000962	Syad.g_00332	Prao.g_01751
OG0000963	Syad.g_00325	Prao.g_01755
OG0000964	Syad.g_00324	Prao.g_01756
OG0000965	Syad.g_00323	Prao.g_01757
OG0000966	Syad.g_00246	Prao.g_01764
OG0000967	Syad.g_00234	Prao.g_01769
OG0000968	Syad.g_00243	Prao.g_01771
OG0000969	Syad.g_00240	Prao.g_01772
OG0000970	Syad.g_00239	Prao.g_01773
OG0000971	Syad.g_00229	Prao.g_01774
OG0000972	Syad.g_00228	Prao.g_01775
OG0000973	Syad.g_00227	Prao.g_01776
OG0000974	Syad.g_00226	Prao.g_01777
OG0000975	Syad.g_00225	Prao.g_01778
OG0000976	Syad.g_00224	Prao.g_01779
OG0000977	Syad.g_00222	Prao.g_01780
OG0000978	Syad.g_00221	Prao.g_01781
OG0000979	Syad.g_00218	Prao.g_01784
OG0000980	Syad.g_00215	Prao.g_01786
OG0000981	Syad.g_00212	Prao.g_01788
OG0000982	Syad.g_03035	Prao.g_01790
OG0000983	Syad.g_03036	Prao.g_01791
OG0000984	Syad.g_03037	Prao.g_01792
OG0000985	Syad.g_03039	Prao.g_01795
OG0000986	Syad.g_03049	Prao.g_01797
OG0000987	Syad.g_00002	Prao.g_01798
OG0000988	Syad.g_00008	Prao.g_01801
OG0000989	Syad.g_00020	Prao.g_01805
OG0000990	Syad.g_00061	Prao.g_01808
OG0000991	Syad.g_00064	Prao.g_01809
OG0000992	Syad.g_00067	Prao.g_01811
OG0000993	Syad.g_00069	Prao.g_01812
OG0000994	Syad.g_00071	Prao.g_01813
OG0000995	Syad.g_00077	Prao.g_01817
OG0000996	Syad.g_00121	Prao.g_01818
OG0000997	Syad.g_00128	Prao.g_01819
OG0000998	Syad.g_00130	Prao.g_01821
OG0000999	Syad.g_00131	Prao.g_01822
OG0001000	Syad.g_00136	Prao.g_01825
OG0001001	Syad.g_00141	Prao.g_01827
OG0001002	Syad.g_00148	Prao.g_01831
OG0001003	Syad.g_00150	Prao.g_01833
OG0001004	Syad.g_00151	Prao.g_01834
OG0001005	Syad.g_00152	Prao.g_01835
OG0001006	Syad.g_00160	Prao.g_01839
OG0001007	Syad.g_00162	Prao.g_01841
OG0001008	Syad.g_02449	Prao.g_00541
OG0001009	Syad.g_00194	Prao.g_00174
OG0001010	Syad.g_00195	Prao.g_00175
OG0001011	Syad.g_00196	Prao.g_00176
OG0001012	Syad.g_03030	Prao.g_00189
OG0001013	Syad.g_03011	Prao.g_00194
OG0001014	Syad.g_03002	Prao.g_00197
OG0001015	Syad.g_03001	Prao.g_00198
OG0001016	Syad.g_02734	Prao.g_00212
OG0001017	Syad.g_02740	Prao.g_00216
OG0001018	Syad.g_02742	Prao.g_00219
OG0001019	Syad.g_02771	Prao.g_00228
OG0001020	Syad.g_02777	Prao.g_00229
OG0001021	Syad.g_02781	Prao.g_00230
OG0001022	Syad.g_02786	Prao.g_00233
OG0001023	Syad.g_02787	Prao.g_00234
OG0001024	Syad.g_02791	Prao.g_00237
OG0001025	Syad.g_02798	Prao.g_00243
OG0001026	Syad.g_02811	Prao.g_00249
OG0001027	Syad.g_02817	Prao.g_00250
OG0001028	Syad.g_02819	Prao.g_00252
OG0001029	Syad.g_02821	Prao.g_00254
OG0001030	Syad.g_02848	Prao.g_00269
OG0001031	Syad.g_02925	Prao.g_00324
OG0001032	Syad.g_02928	Prao.g_00325
OG0001033	Syad.g_02956	Prao.g_00346
OG0001034	Syad.g_00819	Prao.g_00374
OG0001035	Syad.g_00559	Prao.g_00392
OG0001036	Syad.g_00554	Prao.g_00397
OG0001037	Syad.g_00552	Prao.g_00398
OG0001039	Syad.g_00522	Prao.g_00418
OG0001040	Syad.g_00519	Prao.g_00420
OG0001041	Syad.g_00514	Prao.g_00424
OG0001042	Syad.g_00485	Prao.g_00441
OG0001043	Syad.g_00481	Prao.g_00442
OG0001044	Syad.g_00760	Prao.g_00469
OG0001045	Syad.g_00773	Prao.g_00477
OG0001046	Syad.g_01722	Prao.g_00513
OG0001047	Syad.g_02447	Prao.g_00543
OG0001048	Syad.g_02446	Prao.g_00544
OG0001049	Syad.g_02443	Prao.g_00546
OG0001050	Syad.g_02442	Prao.g_00547
OG0001051	Syad.g_02441	Prao.g_00548
OG0001052	Syad.g_02357	Prao.g_00577
OG0001054	Syad.g_00925	Prao.g_00604
OG0001055	Syad.g_00946	Prao.g_00623
OG0001056	Syad.g_00982	Prao.g_01855
OG0001057	Syad.g_00996	Prao.g_01160
OG0001058	Syad.g_01015	Prao.g_01168
OG0001059	Syad.g_01018	Prao.g_01172
OG0001060	Syad.g_01025	Prao.g_01179
OG0001061	Syad.g_01047	Prao.g_01866
OG0001062	Syad.g_01049	Prao.g_01868
OG0001063	Syad.g_01056	Prao.g_01870
OG0001064	Syad.g_01057	Prao.g_00018
OG0001065	Syad.g_01058	Prao.g_00019
OG0001066	Syad.g_01059	Prao.g_00020
OG0001067	Syad.g_01060	Prao.g_00021
OG0001068	Syad.g_01061	Prao.g_00022
OG0001069	Syad.g_01062	Prao.g_00023
OG0001070	Syad.g_01065	Prao.g_00026
OG0001071	Syad.g_01066	Prao.g_00027
OG0001072	Syad.g_01070	Prao.g_00028
OG0001073	Syad.g_01090	Prao.g_00042
OG0001074	Syad.g_02197	Prao.g_00053
OG0001075	Syad.g_02196	Prao.g_00054
OG0001076	Syad.g_02175	Prao.g_00063
OG0001077	Syad.g_02164	Prao.g_00067
OG0001078	Syad.g_02151	Prao.g_00075
OG0001079	Syad.g_02138	Prao.g_00086
OG0001080	Syad.g_02008	Prao.g_00092
OG0001081	Syad.g_01568	Prao.g_00094
OG0001082	Syad.g_01569	Prao.g_00095
OG0001083	Syad.g_01578	Prao.g_00100
OG0001084	Syad.g_01586	Prao.g_00101
OG0001085	Syad.g_01596	Prao.g_00109
OG0001086	Syad.g_01598	Prao.g_00110
OG0001087	Syad.g_01372	Prao.g_00126
OG0001088	Syad.g_01368	Prao.g_00127
OG0001089	Syad.g_01302	Prao.g_00135
OG0001090	Syad.g_01817	Prao.g_00649
OG0001091	Syad.g_01815	Prao.g_00651
OG0001092	Syad.g_01812	Prao.g_00652
OG0001093	Syad.g_01806	Prao.g_00657
OG0001094	Syad.g_01895	Prao.g_00735
OG0001095	Syad.g_01874	Prao.g_00754
OG0001096	Syad.g_01847	Prao.g_00767
OG0001097	Syad.g_01223	Prao.g_00786
OG0001098	Syad.g_02005, Syad.g_01995	Prao.g_00801
OG0001099	Syad.g_02820	Prao.g_00834
OG0001100	Syad.g_01608	Prao.g_00838
OG0001101	Syad.g_01610	Prao.g_00840
OG0001102	Syad.g_01613	Prao.g_00842
OG0001103	Syad.g_01616	Prao.g_00844
OG0001104	Syad.g_01911	Prao.g_00865
OG0001105	Syad.g_01907	Prao.g_00869
OG0001106	Syad.g_01771	Prao.g_00893
OG0001107	Syad.g_01759	Prao.g_00900
OG0001108	Syad.g_01744	Prao.g_00904
OG0001109	Syad.g_01739	Prao.g_00905
OG0001110	Syad.g_01737	Prao.g_00907
OG0001111	Syad.g_01735	Prao.g_00908
OG0001112	Syad.g_01733	Prao.g_00909
OG0001113	Syad.g_01732	Prao.g_00910
OG0001114	Syad.g_01731	Prao.g_00911
OG0001115	Syad.g_01727	Prao.g_00913
OG0001116	Syad.g_01725	Prao.g_00914
OG0001117	Syad.g_01724	Prao.g_00915
OG0001118	Syad.g_01723	Prao.g_00916
OG0001119	Syad.g_01721	Prao.g_00917
OG0001120	Syad.g_01717	Prao.g_00919
OG0001121	Syad.g_01503	Prao.g_01124, Prao.g_00922
OG0001122	Syad.g_01689	Prao.g_00946
OG0001123	Syad.g_01682	Prao.g_00950
OG0001124	Syad.g_01680	Prao.g_00952
OG0001125	Syad.g_01678	Prao.g_00953
OG0001126	Syad.g_01276	Prao.g_00963
OG0001127	Syad.g_01277	Prao.g_00964
OG0001128	Syad.g_01280	Prao.g_00966
OG0001129	Syad.g_01282	Prao.g_00967
OG0001130	Syad.g_01283	Prao.g_00968
OG0001131	Syad.g_01953	Prao.g_01007
OG0001132	Syad.g_02038	Prao.g_01016
OG0001133	Syad.g_02172	Prao.g_01137
OG0001134	Syad.g_01527	Prao.g_01122
OG0001136	Syad.g_01150	Prao.g_01092
OG0001137	Syad.g_01169	Prao.g_01081
OG0001138	Syad.g_01493	Prao.g_01063
OG0001139	Syad.g_01491	Prao.g_01062
OG0001140	Syad.g_01490	Prao.g_01061
OG0001141	Syad.g_01489	Prao.g_01060
OG0001142	Syad.g_01488	Prao.g_01059
OG0001143	Syad.g_01473	Prao.g_01052
OG0001144	Syad.g_01457	Prao.g_01047
OG0001145	Syad.g_01112	Prao.g_01284
OG0001146	Syad.g_02412	Prao.g_01272
OG0001147	Syad.g_02349	Prao.g_01253
OG0001148	Syad.g_00889	Prao.g_01237
OG0001149	Syad.g_00888	Prao.g_01236
OG0001150	Syad.g_00887	Prao.g_01235
OG0001151	Syad.g_00875	Prao.g_01224
OG0001152	Syad.g_00872	Prao.g_01223
OG0001153	Syad.g_02318	Prao.g_01428
OG0001154	Syad.g_02319	Prao.g_01429
OG0001155	Syad.g_02540	Prao.g_01441
OG0001156	Syad.g_02543	Prao.g_01444
OG0001157	Syad.g_02544	Prao.g_01445
OG0001158	Syad.g_02546	Prao.g_01446
OG0001159	Syad.g_02547	Prao.g_01447
OG0001160	Syad.g_02595	Prao.g_01471
OG0001161	Syad.g_00026	Prao.g_01484
OG0001162	Syad.g_01844	Prao.g_01495
OG0001163	Syad.g_02610	Prao.g_01544
OG0001164	Syad.g_02616	Prao.g_01548
OG0001165	Syad.g_02621	Prao.g_01551
OG0001166	Syad.g_02647	Prao.g_01571
OG0001167	Syad.g_02486	Prao.g_01588
OG0001168	Syad.g_02488	Prao.g_01590
OG0001169	Syad.g_02490	Prao.g_01592
OG0001170	Syad.g_02492	Prao.g_01594
OG0001171	Syad.g_02503	Prao.g_01603
OG0001172	Syad.g_00594	Prao.g_01618
OG0001173	Syad.g_00595	Prao.g_01619
OG0001174	Syad.g_00603	Prao.g_01627
OG0001175	Syad.g_00604	Prao.g_01628
OG0001176	Syad.g_00644	Prao.g_01635
OG0001177	Syad.g_00641	Prao.g_01638
