Orthogroup	Syad	Prbl
OG0000551	Syad.g_00960	Prbl.g_00776
OG0000552	Syad.g_00961	Prbl.g_00775
OG0000553	Syad.g_00965	Prbl.g_00770
OG0000554	Syad.g_00978	Prbl.g_00765
OG0000555	Syad.g_00999	Prbl.g_00747
OG0000556	Syad.g_01003	Prbl.g_02645
OG0000557	Syad.g_01011	Prbl.g_01878
OG0000558	Syad.g_01013	Prbl.g_01881
OG0000559	Syad.g_01016	Prbl.g_01885
OG0000560	Syad.g_01019	Prbl.g_01888
OG0000561	Syad.g_01020	Prbl.g_01889
OG0000562	Syad.g_01021	Prbl.g_01890
OG0000563	Syad.g_01022	Prbl.g_01891
OG0000564	Syad.g_01023	Prbl.g_01892
OG0000565	Syad.g_01027	Prbl.g_01895
OG0000566	Syad.g_01031	Prbl.g_01899
OG0000567	Syad.g_01035	Prbl.g_01903
OG0000568	Syad.g_01040	Prbl.g_01905
OG0000569	Syad.g_01041	Prbl.g_01801
OG0000570	Syad.g_01042	Prbl.g_01800
OG0000571	Syad.g_01046	Prbl.g_01797
OG0000572	Syad.g_01064	Prbl.g_01781
OG0000573	Syad.g_01072	Prbl.g_01774
OG0000574	Syad.g_01077	Prbl.g_01773
OG0000575	Syad.g_01083	Prbl.g_01764
OG0000576	Syad.g_01085	Prbl.g_01762
OG0000577	Syad.g_01086	Prbl.g_01761
OG0000578	Syad.g_01087	Prbl.g_01760
OG0000579	Syad.g_01088	Prbl.g_01759
OG0000580	Syad.g_01089	Prbl.g_01758
OG0000581	Syad.g_01097	Prbl.g_01754
OG0000582	Syad.g_02206	Prbl.g_01750
OG0000583	Syad.g_02205	Prbl.g_01749
OG0000584	Syad.g_02204	Prbl.g_01748
OG0000585	Syad.g_02202	Prbl.g_01746
OG0000586	Syad.g_02201	Prbl.g_01744
OG0000587	Syad.g_02199	Prbl.g_01742
OG0000588	Syad.g_02183	Prbl.g_01613
OG0000589	Syad.g_02178	Prbl.g_01616
OG0000590	Syad.g_02177	Prbl.g_01617
OG0000591	Syad.g_02169	Prbl.g_01624
OG0000592	Syad.g_02168	Prbl.g_01625
OG0000593	Syad.g_02156	Prbl.g_01635
OG0000594	Syad.g_02155	Prbl.g_01636
OG0000595	Syad.g_02154	Prbl.g_01637
OG0000596	Syad.g_02149	Prbl.g_01642
OG0000597	Syad.g_02146	Prbl.g_01645
OG0000598	Syad.g_02145	Prbl.g_01646
OG0000599	Syad.g_02142	Prbl.g_01656
OG0000600	Syad.g_02141	Prbl.g_01657
OG0000601	Syad.g_02140	Prbl.g_01658
OG0000602	Syad.g_02135	Prbl.g_01662
OG0000603	Syad.g_02134	Prbl.g_01663
OG0000604	Syad.g_02131	Prbl.g_01664
OG0000605	Syad.g_02026	Prbl.g_01043
OG0000606	Syad.g_01567	Prbl.g_01032
OG0000607	Syad.g_01571	Prbl.g_01412
OG0000608	Syad.g_01572	Prbl.g_01411
OG0000609	Syad.g_01574	Prbl.g_01409
OG0000610	Syad.g_01589	Prbl.g_01401
OG0000611	Syad.g_01592	Prbl.g_01398
OG0000612	Syad.g_01593	Prbl.g_01397
OG0000613	Syad.g_00457	Prbl.g_00891
OG0000614	Syad.g_01340	Prbl.g_01872
OG0000615	Syad.g_01948	Prbl.g_02373
OG0000616	Syad.g_00145	Prbl.g_02137
OG0000617	Syad.g_01810	Prbl.g_02561
OG0000618	Syad.g_01809	Prbl.g_02560
OG0000619	Syad.g_01808	Prbl.g_02559
OG0000620	Syad.g_01803	Prbl.g_02555
OG0000621	Syad.g_01802	Prbl.g_02554
OG0000622	Syad.g_01801	Prbl.g_02553
OG0000623	Syad.g_01800	Prbl.g_02552
OG0000624	Syad.g_01798	Prbl.g_02551
OG0000625	Syad.g_01797	Prbl.g_02550
OG0000626	Syad.g_01796	Prbl.g_02549
OG0000627	Syad.g_01640	Prbl.g_02426
OG0000628	Syad.g_01641	Prbl.g_02427
OG0000629	Syad.g_01644	Prbl.g_02430
OG0000630	Syad.g_01648	Prbl.g_02434
OG0000631	Syad.g_01658	Prbl.g_02440
OG0000632	Syad.g_01659	Prbl.g_02441
OG0000633	Syad.g_01660	Prbl.g_02442
OG0000634	Syad.g_01893	Prbl.g_02339
OG0000635	Syad.g_01892	Prbl.g_02338
OG0000636	Syad.g_01890	Prbl.g_02336
OG0000637	Syad.g_01888	Prbl.g_02334
OG0000638	Syad.g_01887	Prbl.g_02333
OG0000639	Syad.g_01886	Prbl.g_02332
OG0000640	Syad.g_01885	Prbl.g_02331
OG0000641	Syad.g_01881	Prbl.g_02327
OG0000642	Syad.g_01880	Prbl.g_02326
OG0000643	Syad.g_01878	Prbl.g_02325
OG0000644	Syad.g_01877	Prbl.g_02324
OG0000645	Syad.g_01875	Prbl.g_02323
OG0000646	Syad.g_01872	Prbl.g_02320
OG0000647	Syad.g_01870	Prbl.g_02317
OG0000648	Syad.g_01860	Prbl.g_02315
OG0000649	Syad.g_01859	Prbl.g_02314
OG0000650	Syad.g_01858	Prbl.g_02313
OG0000651	Syad.g_01857	Prbl.g_02312
OG0000652	Syad.g_01856	Prbl.g_02311
OG0000653	Syad.g_01850	Prbl.g_02309
OG0000654	Syad.g_01849	Prbl.g_02308
OG0000655	Syad.g_01848	Prbl.g_02307
OG0000656	Syad.g_01845	Prbl.g_02304
OG0000657	Syad.g_01240	Prbl.g_01540
OG0000658	Syad.g_01231	Prbl.g_01542
OG0000659	Syad.g_01230	Prbl.g_01543
OG0000660	Syad.g_01226	Prbl.g_01547
OG0000661	Syad.g_01224	Prbl.g_01549
OG0000662	Syad.g_01222	Prbl.g_01551
OG0000663	Syad.g_01219	Prbl.g_01554
OG0000664	Syad.g_01209	Prbl.g_01555
OG0000665	Syad.g_02115	Prbl.g_01568
OG0000666	Syad.g_02027	Prbl.g_01571
OG0000667	Syad.g_00612	Prbl.g_01579
OG0000668	Syad.g_01688	Prbl.g_02530
OG0000669	Syad.g_01606	Prbl.g_01588
OG0000670	Syad.g_01609	Prbl.g_01078
OG0000671	Syad.g_01611	Prbl.g_02412
OG0000672	Syad.g_01615	Prbl.g_02409
OG0000673	Syad.g_01618	Prbl.g_02406
OG0000674	Syad.g_01620	Prbl.g_02404
OG0000675	Syad.g_01633	Prbl.g_02403
OG0000676	Syad.g_01635	Prbl.g_02395
OG0000677	Syad.g_01636	Prbl.g_02393
OG0000678	Syad.g_01957	Prbl.g_02388
OG0000679	Syad.g_01922	Prbl.g_02368
OG0000680	Syad.g_01921	Prbl.g_02367
OG0000681	Syad.g_01919	Prbl.g_02365
OG0000682	Syad.g_01918	Prbl.g_02364
OG0000683	Syad.g_01917	Prbl.g_02363
OG0000684	Syad.g_01912	Prbl.g_02350
OG0000685	Syad.g_01910	Prbl.g_02352
OG0000686	Syad.g_01909	Prbl.g_02353
OG0000687	Syad.g_01908	Prbl.g_02354
OG0000688	Syad.g_01904	Prbl.g_02348
OG0000689	Syad.g_01902	Prbl.g_02347
OG0000690	Syad.g_01901	Prbl.g_02346
OG0000691	Syad.g_01900	Prbl.g_02345
OG0000692	Syad.g_01899	Prbl.g_02344
OG0000693	Syad.g_01897	Prbl.g_02343
OG0000694	Syad.g_01896	Prbl.g_02342
OG0000695	Syad.g_01662	Prbl.g_02444
OG0000696	Syad.g_01663	Prbl.g_02445
OG0000697	Syad.g_01789	Prbl.g_02447
OG0000698	Syad.g_01786	Prbl.g_02450
OG0000699	Syad.g_01785	Prbl.g_02452
OG0000700	Syad.g_01784	Prbl.g_02453
OG0000701	Syad.g_01783	Prbl.g_02454
OG0000702	Syad.g_01775	Prbl.g_02462
OG0000703	Syad.g_01774	Prbl.g_02463
OG0000704	Syad.g_01772	Prbl.g_02465
OG0000705	Syad.g_01765	Prbl.g_02471
OG0000706	Syad.g_01764	Prbl.g_02472
OG0000707	Syad.g_01763	Prbl.g_02473
OG0000708	Syad.g_01760	Prbl.g_02475
OG0000709	Syad.g_01745	Prbl.g_02482
OG0000710	Syad.g_01738	Prbl.g_02486
OG0000711	Syad.g_01710	Prbl.g_02508
OG0000712	Syad.g_01708	Prbl.g_02509
OG0000713	Syad.g_01707	Prbl.g_02510
OG0000714	Syad.g_01705	Prbl.g_02514
OG0000715	Syad.g_01703	Prbl.g_02516
OG0000716	Syad.g_01697	Prbl.g_02520
OG0000717	Syad.g_01696	Prbl.g_02521
OG0000718	Syad.g_01692	Prbl.g_02526
OG0000719	Syad.g_01690	Prbl.g_02528
OG0000720	Syad.g_01677	Prbl.g_02541
OG0000721	Syad.g_01675	Prbl.g_02542
OG0000722	Syad.g_01674	Prbl.g_02543
OG0000723	Syad.g_01791	Prbl.g_02547
OG0000724	Syad.g_01284	Prbl.g_00932
OG0000725	Syad.g_01293	Prbl.g_00925
OG0000726	Syad.g_01294	Prbl.g_00924
OG0000727	Syad.g_01295	Prbl.g_00923
OG0000728	Syad.g_01297	Prbl.g_00922
OG0000729	Syad.g_00331	Prbl.g_02062
OG0000730	Syad.g_00758	Prbl.g_01199
OG0000731	Syad.g_00770	Prbl.g_01208
OG0000732	Syad.g_00214	Prbl.g_01993
OG0000733	Syad.g_00028	Prbl.g_02197
OG0000734	Syad.g_02809	Prbl.g_00545
OG0000735	Syad.g_01120	Prbl.g_02066
OG0000736	Syad.g_01121	Prbl.g_02067
OG0000737	Syad.g_01122	Prbl.g_02068
OG0000738	Syad.g_01127	Prbl.g_02075
OG0000739	Syad.g_01145	Prbl.g_02077
OG0000740	Syad.g_01146	Prbl.g_02078
OG0000741	Syad.g_01149	Prbl.g_02081
OG0000742	Syad.g_01151	Prbl.g_02083
OG0000743	Syad.g_01153	Prbl.g_02085
OG0000744	Syad.g_01154	Prbl.g_02086
OG0000745	Syad.g_01156	Prbl.g_02088
OG0000746	Syad.g_01158	Prbl.g_02090
OG0000747	Syad.g_01159	Prbl.g_02091
OG0000748	Syad.g_01170	Prbl.g_02103
OG0000749	Syad.g_01173	Prbl.g_02104
OG0000750	Syad.g_01174	Prbl.g_02105
OG0000751	Syad.g_01182	Prbl.g_00179
OG0000752	Syad.g_01184	Prbl.g_00181
OG0000753	Syad.g_01187	Prbl.g_00184
OG0000754	Syad.g_01516	Prbl.g_01379
OG0000755	Syad.g_01504	Prbl.g_01120
OG0000756	Syad.g_01498	Prbl.g_01119
OG0000757	Syad.g_01487	Prbl.g_01112
OG0000758	Syad.g_01486	Prbl.g_01111
OG0000759	Syad.g_01485	Prbl.g_01110
OG0000760	Syad.g_01484	Prbl.g_01109
OG0000761	Syad.g_01480	Prbl.g_01108
OG0000762	Syad.g_01474	Prbl.g_01377
OG0000763	Syad.g_01468	Prbl.g_01375
OG0000764	Syad.g_01467	Prbl.g_01374
OG0000765	Syad.g_01447	Prbl.g_02590
OG0000766	Syad.g_01446	Prbl.g_02591
OG0000767	Syad.g_01444	Prbl.g_02593
OG0000768	Syad.g_01443	Prbl.g_02594
OG0000769	Syad.g_01441	Prbl.g_00186
OG0000770	Syad.g_01437	Prbl.g_01103
OG0000771	Syad.g_01278	Prbl.g_00937
OG0000772	Syad.g_02078	Prbl.g_00461
OG0000773	Syad.g_01114	Prbl.g_00113
OG0000774	Syad.g_02396	Prbl.g_01713
OG0000775	Syad.g_02398	Prbl.g_01715
OG0000776	Syad.g_02399	Prbl.g_01716
OG0000777	Syad.g_02400	Prbl.g_01717
OG0000778	Syad.g_02401	Prbl.g_01718
OG0000779	Syad.g_02407	Prbl.g_01723
OG0000780	Syad.g_02411	Prbl.g_01726
OG0000781	Syad.g_02415	Prbl.g_01730
OG0000782	Syad.g_02416	Prbl.g_01731
OG0000783	Syad.g_02418	Prbl.g_01732
OG0000784	Syad.g_02419	Prbl.g_01733
OG0000785	Syad.g_02421	Prbl.g_01735
OG0000786	Syad.g_01101	Prbl.g_01738
OG0000787	Syad.g_01100	Prbl.g_01739
OG0000788	Syad.g_02139	Prbl.g_00658
OG0000789	Syad.g_01982	Prbl.g_01695
OG0000790	Syad.g_00886	Prbl.g_00498
OG0000791	Syad.g_00885	Prbl.g_00496
OG0000792	Syad.g_00884	Prbl.g_00495
OG0000793	Syad.g_00879	Prbl.g_00491
OG0000794	Syad.g_00878	Prbl.g_00490
OG0000795	Syad.g_00877	Prbl.g_00489
OG0000796	Syad.g_00871	Prbl.g_00485
OG0000797	Syad.g_00870	Prbl.g_00484
OG0000798	Syad.g_00525	Prbl.g_01456
OG0000799	Syad.g_02243	Prbl.g_00152
OG0000800	Syad.g_02245	Prbl.g_00153
OG0000801	Syad.g_02246	Prbl.g_00154
OG0000802	Syad.g_02251	Prbl.g_00161
OG0000803	Syad.g_02255	Prbl.g_00257
OG0000804	Syad.g_02260	Prbl.g_00255
OG0000805	Syad.g_02266	Prbl.g_00253
OG0000806	Syad.g_02267	Prbl.g_00251
OG0000807	Syad.g_02269	Prbl.g_00249
OG0000808	Syad.g_02270	Prbl.g_00248
OG0000809	Syad.g_02273	Prbl.g_00244
OG0000810	Syad.g_02274	Prbl.g_00243
OG0000811	Syad.g_02283	Prbl.g_00231
OG0000812	Syad.g_02285	Prbl.g_00229
OG0000813	Syad.g_02286	Prbl.g_00228
OG0000814	Syad.g_02288	Prbl.g_00226
OG0000815	Syad.g_02289	Prbl.g_00225
OG0000816	Syad.g_02290	Prbl.g_00223
OG0000817	Syad.g_02291	Prbl.g_00222
OG0000818	Syad.g_02297	Prbl.g_00684
OG0000819	Syad.g_02298	Prbl.g_00685
OG0000820	Syad.g_02299	Prbl.g_00686
OG0000821	Syad.g_02305	Prbl.g_00693
OG0000822	Syad.g_02307	Prbl.g_00695
OG0000823	Syad.g_02308	Prbl.g_00696
OG0000824	Syad.g_02314	Prbl.g_00700
OG0000825	Syad.g_02315	Prbl.g_00701
OG0000826	Syad.g_02316	Prbl.g_00702
OG0000827	Syad.g_02317	Prbl.g_00703
OG0000828	Syad.g_02320	Prbl.g_00706
OG0000829	Syad.g_02321	Prbl.g_00707
OG0000830	Syad.g_02322	Prbl.g_00708
OG0000831	Syad.g_02325	Prbl.g_00710
OG0000832	Syad.g_02538	Prbl.g_00456
OG0000833	Syad.g_02550	Prbl.g_00448
OG0000834	Syad.g_02552	Prbl.g_00447
OG0000835	Syad.g_02553	Prbl.g_00446
OG0000836	Syad.g_02557	Prbl.g_00444
OG0000837	Syad.g_02561	Prbl.g_00443
OG0000838	Syad.g_02565	Prbl.g_00440
OG0000839	Syad.g_02566	Prbl.g_00439
OG0000840	Syad.g_02567	Prbl.g_00438
OG0000841	Syad.g_02568	Prbl.g_00437
OG0000842	Syad.g_02569	Prbl.g_00436
OG0000843	Syad.g_02570	Prbl.g_00435
OG0000844	Syad.g_02577	Prbl.g_00433
OG0000845	Syad.g_02578	Prbl.g_00432
OG0000846	Syad.g_02579	Prbl.g_00431
OG0000847	Syad.g_02580	Prbl.g_00430
OG0000848	Syad.g_02582	Prbl.g_00429
OG0000849	Syad.g_02583	Prbl.g_00428
OG0000850	Syad.g_02586	Prbl.g_00427
OG0000851	Syad.g_02592	Prbl.g_00423
OG0000852	Syad.g_02593	Prbl.g_00422
OG0000853	Syad.g_02597	Prbl.g_00418
OG0000854	Syad.g_02606	Prbl.g_00416
OG0000855	Syad.g_02607	Prbl.g_00415
OG0000856	Syad.g_02166	Prbl.g_01627
OG0000857	Syad.g_01871	Prbl.g_02318
OG0000858	Syad.g_02613	Prbl.g_00404
OG0000859	Syad.g_02614	Prbl.g_00403
OG0000860	Syad.g_02625	Prbl.g_00392
OG0000861	Syad.g_02626	Prbl.g_00391
OG0000862	Syad.g_02628	Prbl.g_00389
OG0000863	Syad.g_02631	Prbl.g_00385
OG0000864	Syad.g_02632	Prbl.g_00383
OG0000865	Syad.g_02633	Prbl.g_00382
OG0000866	Syad.g_02634	Prbl.g_00381
OG0000867	Syad.g_02635	Prbl.g_00380
OG0000868	Syad.g_02637	Prbl.g_00378
OG0000869	Syad.g_02643	Prbl.g_00375
OG0000870	Syad.g_02648	Prbl.g_00370
OG0000871	Syad.g_02649	Prbl.g_00369
OG0000872	Syad.g_02657	Prbl.g_00367
OG0000873	Syad.g_02660	Prbl.g_00364
OG0000874	Syad.g_02655	Prbl.g_00360
OG0000875	Syad.g_02662	Prbl.g_00359
OG0000876	Syad.g_03003	Prbl.g_00358
OG0000877	Syad.g_02480	Prbl.g_00355
OG0000878	Syad.g_02481	Prbl.g_00354
OG0000879	Syad.g_02482	Prbl.g_00353
OG0000880	Syad.g_02483	Prbl.g_00352
OG0000881	Syad.g_02489	Prbl.g_00347
OG0000882	Syad.g_02494	Prbl.g_00342
OG0000883	Syad.g_02497	Prbl.g_00340
OG0000884	Syad.g_02499	Prbl.g_00338
OG0000885	Syad.g_02500	Prbl.g_00337
OG0000886	Syad.g_02501	Prbl.g_00336
OG0000887	Syad.g_02502	Prbl.g_00335
OG0000888	Syad.g_02504	Prbl.g_00333
OG0000889	Syad.g_02506	Prbl.g_00331
OG0000890	Syad.g_02512	Prbl.g_00317
OG0000891	Syad.g_02513	Prbl.g_00316
OG0000892	Syad.g_02517	Prbl.g_02620
OG0000893	Syad.g_00589	Prbl.g_02680
OG0000894	Syad.g_00592	Prbl.g_02684
OG0000895	Syad.g_00596	Prbl.g_01061
OG0000896	Syad.g_00597	Prbl.g_01060
OG0000897	Syad.g_00599	Prbl.g_01058
OG0000898	Syad.g_00600	Prbl.g_01057
OG0000899	Syad.g_00601	Prbl.g_01056
OG0000900	Syad.g_00602	Prbl.g_01055
OG0000901	Syad.g_00607	Prbl.g_01051
OG0000902	Syad.g_00609	Prbl.g_01049
OG0000903	Syad.g_00645	Prbl.g_00954
OG0000904	Syad.g_00640	Prbl.g_00949
OG0000905	Syad.g_00632	Prbl.g_00947
OG0000906	Syad.g_00630	Prbl.g_01045
OG0000907	Syad.g_00648	Prbl.g_00956
OG0000908	Syad.g_00651	Prbl.g_00959
OG0000909	Syad.g_00652	Prbl.g_00960
OG0000910	Syad.g_00653	Prbl.g_00961
OG0000911	Syad.g_00655	Prbl.g_00963
OG0000912	Syad.g_00656	Prbl.g_00964
OG0000913	Syad.g_00657	Prbl.g_00965
OG0000914	Syad.g_00658	Prbl.g_00966
OG0000915	Syad.g_00660	Prbl.g_00967
OG0000916	Syad.g_00661	Prbl.g_00968
OG0000917	Syad.g_00662	Prbl.g_00969
OG0000918	Syad.g_00663	Prbl.g_00970
OG0000919	Syad.g_00664	Prbl.g_00971
OG0000920	Syad.g_00665	Prbl.g_00972
OG0000921	Syad.g_00666	Prbl.g_00973
OG0000922	Syad.g_00667	Prbl.g_00974
OG0000923	Syad.g_00671	Prbl.g_00978
OG0000924	Syad.g_00672	Prbl.g_00979
OG0000925	Syad.g_00673	Prbl.g_00980
OG0000926	Syad.g_00674	Prbl.g_00981
OG0000927	Syad.g_00676	Prbl.g_00983
OG0000928	Syad.g_00677	Prbl.g_00984
OG0000929	Syad.g_00678	Prbl.g_00985
OG0000930	Syad.g_00679	Prbl.g_00986
OG0000931	Syad.g_00680	Prbl.g_00987
OG0000932	Syad.g_00681	Prbl.g_00988
OG0000933	Syad.g_00687	Prbl.g_00993
OG0000934	Syad.g_00689	Prbl.g_00995
OG0000935	Syad.g_00690	Prbl.g_00996
OG0000936	Syad.g_00691	Prbl.g_00997
OG0000937	Syad.g_00692	Prbl.g_00998
OG0000938	Syad.g_00695	Prbl.g_01127
OG0000939	Syad.g_00696	Prbl.g_01128
OG0000940	Syad.g_00703	Prbl.g_01137
OG0000941	Syad.g_00705	Prbl.g_01139
OG0000942	Syad.g_00707	Prbl.g_01141
OG0000943	Syad.g_00708	Prbl.g_01142
OG0000944	Syad.g_00710	Prbl.g_01144
OG0000945	Syad.g_00711	Prbl.g_01146
OG0000946	Syad.g_00716	Prbl.g_01174
OG0000947	Syad.g_00719	Prbl.g_01177
OG0000948	Syad.g_00720	Prbl.g_01178
OG0000949	Syad.g_00432	Prbl.g_01181
OG0000950	Syad.g_00418	Prbl.g_00856
OG0000951	Syad.g_00411	Prbl.g_00851
OG0000952	Syad.g_00375	Prbl.g_00844
OG0000953	Syad.g_00369	Prbl.g_00840
OG0000954	Syad.g_00364	Prbl.g_01306
OG0000955	Syad.g_00363	Prbl.g_01305
OG0000956	Syad.g_00361	Prbl.g_01303
OG0000957	Syad.g_00350	Prbl.g_01287
OG0000958	Syad.g_00349	Prbl.g_01286
OG0000959	Syad.g_00345	Prbl.g_02638
OG0000960	Syad.g_00344	Prbl.g_02637
OG0000961	Syad.g_00335	Prbl.g_01235
OG0000962	Syad.g_00332	Prbl.g_02063
OG0000963	Syad.g_00325	Prbl.g_02058
OG0000964	Syad.g_00324	Prbl.g_02057
OG0000965	Syad.g_00323	Prbl.g_02056
OG0000966	Syad.g_00246	Prbl.g_02023
OG0000967	Syad.g_00234	Prbl.g_02017
OG0000968	Syad.g_00243	Prbl.g_02014
OG0000969	Syad.g_00240	Prbl.g_02012
OG0000970	Syad.g_00239	Prbl.g_02011
OG0000971	Syad.g_00229	Prbl.g_02009
OG0000972	Syad.g_00228	Prbl.g_02008
OG0000973	Syad.g_00227	Prbl.g_02007
OG0000974	Syad.g_00226	Prbl.g_02006
OG0000975	Syad.g_00225	Prbl.g_02005
OG0000976	Syad.g_00224	Prbl.g_02004
OG0000977	Syad.g_00222	Prbl.g_02002
OG0000978	Syad.g_00221	Prbl.g_02001
OG0000979	Syad.g_00218	Prbl.g_01998
OG0000980	Syad.g_00215	Prbl.g_01994
OG0000981	Syad.g_00212	Prbl.g_01991
OG0000982	Syad.g_03035	Prbl.g_02238
OG0000983	Syad.g_03036	Prbl.g_02237
OG0000984	Syad.g_03037	Prbl.g_02236
OG0000985	Syad.g_03039	Prbl.g_02232
OG0000986	Syad.g_03049	Prbl.g_02230
OG0000987	Syad.g_00002	Prbl.g_02228
OG0000988	Syad.g_00008	Prbl.g_02224
OG0000989	Syad.g_00020	Prbl.g_02214
OG0000990	Syad.g_00061	Prbl.g_02192
OG0000991	Syad.g_00064	Prbl.g_02189
OG0000992	Syad.g_00067	Prbl.g_02186
OG0000993	Syad.g_00069	Prbl.g_02185
OG0000994	Syad.g_00071	Prbl.g_02182
OG0000995	Syad.g_00077	Prbl.g_02173
OG0000996	Syad.g_00121	Prbl.g_02160
OG0000997	Syad.g_00128	Prbl.g_02151
OG0000998	Syad.g_00130	Prbl.g_02149
OG0000999	Syad.g_00131	Prbl.g_02148
OG0001000	Syad.g_00136	Prbl.g_02145
OG0001001	Syad.g_00141	Prbl.g_02141
OG0001002	Syad.g_00148	Prbl.g_02134
OG0001003	Syad.g_00150	Prbl.g_02132
OG0001004	Syad.g_00151	Prbl.g_02131
OG0001005	Syad.g_00152	Prbl.g_02129
OG0001006	Syad.g_00160	Prbl.g_02123
OG0001007	Syad.g_00162	Prbl.g_02121
OG0001008	Syad.g_02449	Prbl.g_00651
OG0001009	Syad.g_00194	Prbl.g_01972
OG0001010	Syad.g_00195	Prbl.g_01973
OG0001011	Syad.g_00196	Prbl.g_01975
OG0001012	Syad.g_03030	Prbl.g_02241
OG0001013	Syad.g_03011	Prbl.g_02266
OG0001014	Syad.g_03002	Prbl.g_02275
OG0001015	Syad.g_03001	Prbl.g_02276
OG0001016	Syad.g_02734	Prbl.g_00603
OG0001017	Syad.g_02740	Prbl.g_00597
OG0001018	Syad.g_02742	Prbl.g_00595
OG0001019	Syad.g_02771	Prbl.g_00582
OG0001020	Syad.g_02777	Prbl.g_00576
OG0001021	Syad.g_02781	Prbl.g_00572
OG0001022	Syad.g_02786	Prbl.g_00567
OG0001023	Syad.g_02787	Prbl.g_00566
OG0001024	Syad.g_02791	Prbl.g_00562
OG0001025	Syad.g_02798	Prbl.g_00555
OG0001026	Syad.g_02811	Prbl.g_00542
OG0001027	Syad.g_02817	Prbl.g_01332
OG0001028	Syad.g_02819	Prbl.g_01330
OG0001029	Syad.g_02821	Prbl.g_01328
OG0001030	Syad.g_02848	Prbl.g_00822
OG0001031	Syad.g_02925	Prbl.g_00074
OG0001032	Syad.g_02928	Prbl.g_00077
OG0001033	Syad.g_02956	Prbl.g_01281
OG0001034	Syad.g_00819	Prbl.g_00199
OG0001035	Syad.g_00559	Prbl.g_01498
OG0001036	Syad.g_00554	Prbl.g_01494
OG0001037	Syad.g_00552	Prbl.g_01492
OG0001039	Syad.g_00522	Prbl.g_01452
OG0001040	Syad.g_00519	Prbl.g_01449
OG0001041	Syad.g_00514	Prbl.g_01444
OG0001042	Syad.g_00485	Prbl.g_01419
OG0001043	Syad.g_00481	Prbl.g_01417
OG0001044	Syad.g_00760	Prbl.g_01200
OG0001045	Syad.g_00773	Prbl.g_01211
OG0001046	Syad.g_01722	Prbl.g_00410
OG0001047	Syad.g_02447	Prbl.g_00649
OG0001048	Syad.g_02446	Prbl.g_00648
OG0001049	Syad.g_02443	Prbl.g_00645
OG0001050	Syad.g_02442	Prbl.g_00644
OG0001051	Syad.g_02441	Prbl.g_00643
OG0001052	Syad.g_02357	Prbl.g_01344
OG0001054	Syad.g_00925	Prbl.g_00532
OG0001055	Syad.g_00946	Prbl.g_00790
OG0001056	Syad.g_00982	Prbl.g_00761
OG0001057	Syad.g_00996	Prbl.g_00749
OG0001058	Syad.g_01015	Prbl.g_01883
OG0001059	Syad.g_01018	Prbl.g_01887
OG0001060	Syad.g_01025	Prbl.g_01894
OG0001061	Syad.g_01047	Prbl.g_01796
OG0001062	Syad.g_01049	Prbl.g_01794
OG0001063	Syad.g_01056	Prbl.g_01790
OG0001064	Syad.g_01057	Prbl.g_01789
OG0001065	Syad.g_01058	Prbl.g_01788
OG0001066	Syad.g_01059	Prbl.g_01787
OG0001067	Syad.g_01060	Prbl.g_01786
OG0001068	Syad.g_01061	Prbl.g_01785
OG0001069	Syad.g_01062	Prbl.g_01784
OG0001070	Syad.g_01065	Prbl.g_01780
OG0001071	Syad.g_01066	Prbl.g_01779
OG0001072	Syad.g_01070	Prbl.g_01776
OG0001073	Syad.g_01090	Prbl.g_01757
OG0001074	Syad.g_02197	Prbl.g_01610
OG0001075	Syad.g_02196	Prbl.g_01611
OG0001076	Syad.g_02175	Prbl.g_01619
OG0001077	Syad.g_02164	Prbl.g_01629
OG0001078	Syad.g_02151	Prbl.g_01640
OG0001079	Syad.g_02138	Prbl.g_01659
OG0001080	Syad.g_02008	Prbl.g_01041
OG0001081	Syad.g_01568	Prbl.g_01031
OG0001082	Syad.g_01569	Prbl.g_01030
OG0001083	Syad.g_01578	Prbl.g_01405
OG0001084	Syad.g_01586	Prbl.g_01404
OG0001085	Syad.g_01596	Prbl.g_01394
OG0001086	Syad.g_01598	Prbl.g_01392
OG0001087	Syad.g_01372	Prbl.g_01853
OG0001088	Syad.g_01368	Prbl.g_01857
OG0001089	Syad.g_01302	Prbl.g_00024
OG0001090	Syad.g_01817	Prbl.g_02565
OG0001091	Syad.g_01815	Prbl.g_02563
OG0001092	Syad.g_01812	Prbl.g_02562
OG0001093	Syad.g_01806	Prbl.g_02558
OG0001094	Syad.g_01895	Prbl.g_02341
OG0001095	Syad.g_01874	Prbl.g_02322
OG0001096	Syad.g_01847	Prbl.g_02306
OG0001097	Syad.g_01223	Prbl.g_01550
OG0001098	Syad.g_02005, Syad.g_01995	Prbl.g_02423
OG0001099	Syad.g_02820	Prbl.g_01329
OG0001100	Syad.g_01608	Prbl.g_02414
OG0001101	Syad.g_01610	Prbl.g_02413
OG0001102	Syad.g_01613	Prbl.g_02410
OG0001103	Syad.g_01616	Prbl.g_02408
OG0001104	Syad.g_01911	Prbl.g_02351
OG0001105	Syad.g_01907	Prbl.g_02356
OG0001106	Syad.g_01771	Prbl.g_02466
OG0001107	Syad.g_01759	Prbl.g_02476
OG0001108	Syad.g_01744	Prbl.g_02483
OG0001109	Syad.g_01739	Prbl.g_02485
OG0001110	Syad.g_01737	Prbl.g_02487
OG0001111	Syad.g_01735	Prbl.g_02489
