Orthogroup	Prav	Praz
OG0000561	Prav.g_01153	Praz.g_01773
OG0000562	Prav.g_01154	Praz.g_01772
OG0000563	Prav.g_01155	Praz.g_01771
OG0000564	Prav.g_01156	Praz.g_01770
OG0000565	Prav.g_01159	Praz.g_01767
OG0000566	Prav.g_01161	Praz.g_01765
OG0000567	Prav.g_01165	Praz.g_01761
OG0000568	Prav.g_01166	Praz.g_01760
OG0000569	Prav.g_01167	Praz.g_01759
OG0000570	Prav.g_01168	Praz.g_01758
OG0000571	Prav.g_01170	Praz.g_01756
OG0000572	Prav.g_01183	Praz.g_01743
OG0000573	Prav.g_01188	Praz.g_01738
OG0000574	Prav.g_01189	Praz.g_01737
OG0000575	Prav.g_01193	Praz.g_01733
OG0000576	Prav.g_01195	Praz.g_01731
OG0000577	Prav.g_01196	Praz.g_01730
OG0000578	Prav.g_01197	Praz.g_01729
OG0000579	Prav.g_01198	Praz.g_01728
OG0000580	Prav.g_01199	Praz.g_01727
OG0000581	Prav.g_01201	Praz.g_01725
OG0000582	Prav.g_01204	Praz.g_01722
OG0000583	Prav.g_01205	Praz.g_01721
OG0000584	Prav.g_01206	Praz.g_01720
OG0000585	Prav.g_01208	Praz.g_01718
OG0000586	Prav.g_01209	Praz.g_01717
OG0000587	Prav.g_01210	Praz.g_01716
OG0000588	Prav.g_01214	Praz.g_01712
OG0000589	Prav.g_01219	Praz.g_01709
OG0000590	Prav.g_01220	Praz.g_01708
OG0000591	Prav.g_01223	Praz.g_01705
OG0000592	Prav.g_01224	Praz.g_01704
OG0000593	Prav.g_01230	Praz.g_01698
OG0000594	Prav.g_01231	Praz.g_01697
OG0000595	Prav.g_01232	Praz.g_01696
OG0000596	Prav.g_01236	Praz.g_01692
OG0000597	Prav.g_01238	Praz.g_01690
OG0000598	Prav.g_01239	Praz.g_01689
OG0000599	Prav.g_01242	Praz.g_01686
OG0000600	Prav.g_01243	Praz.g_01685
OG0000601	Prav.g_01244	Praz.g_01684
OG0000602	Prav.g_01246	Praz.g_01682
OG0000603	Prav.g_01247	Praz.g_01681
OG0000604	Prav.g_01248	Praz.g_01680
OG0000605	Prav.g_01249	Praz.g_01679
OG0000606	Prav.g_01252	Praz.g_01676
OG0000607	Prav.g_01255	Praz.g_01673
OG0000608	Prav.g_01256	Praz.g_01672
OG0000609	Prav.g_01257	Praz.g_01671
OG0000610	Prav.g_01262	Praz.g_01666
OG0000611	Prav.g_01265	Praz.g_01663
OG0000612	Prav.g_01266	Praz.g_01662
OG0000613	Prav.g_01271	Praz.g_01657
OG0000614	Prav.g_01290	Praz.g_01638
OG0000615	Prav.g_01298	Praz.g_01630
OG0000616	Prav.g_01312	Praz.g_01626
OG0000617	Prav.g_00312	Praz.g_01601
OG0000618	Prav.g_00313	Praz.g_01600
OG0000619	Prav.g_00314	Praz.g_01599
OG0000620	Prav.g_00317	Praz.g_01596
OG0000621	Prav.g_00318	Praz.g_01595
OG0000622	Prav.g_00319	Praz.g_01594
OG0000623	Prav.g_00320	Praz.g_01593
OG0000624	Prav.g_00321	Praz.g_01592
OG0000625	Prav.g_00322	Praz.g_01591
OG0000626	Prav.g_00323	Praz.g_01590
OG0000627	Prav.g_00324	Praz.g_01589
OG0000628	Prav.g_00325	Praz.g_01588
OG0000629	Prav.g_00326	Praz.g_01587
OG0000630	Prav.g_00329	Praz.g_01584
OG0000631	Prav.g_00388	Praz.g_01521
OG0000632	Prav.g_00389	Praz.g_01520
OG0000633	Prav.g_00390	Praz.g_01519
OG0000634	Prav.g_00393	Praz.g_01516
OG0000635	Prav.g_00394	Praz.g_01515
OG0000636	Prav.g_00396	Praz.g_01513
OG0000637	Prav.g_00398	Praz.g_01511
OG0000638	Prav.g_00399	Praz.g_01510
OG0000639	Prav.g_00400	Praz.g_01509
OG0000640	Prav.g_00401	Praz.g_01508
OG0000641	Prav.g_00405	Praz.g_01504
OG0000642	Prav.g_00406	Praz.g_01503
OG0000643	Prav.g_00407	Praz.g_01502
OG0000644	Prav.g_00408	Praz.g_01501
OG0000645	Prav.g_00409	Praz.g_01500
OG0000646	Prav.g_00411	Praz.g_01498
OG0000647	Prav.g_00412	Praz.g_01497
OG0000648	Prav.g_00414	Praz.g_01495
OG0000649	Prav.g_00415	Praz.g_01494
OG0000650	Prav.g_00416	Praz.g_01493
OG0000651	Prav.g_00417	Praz.g_01492
OG0000652	Prav.g_00418	Praz.g_01491
OG0000653	Prav.g_00420	Praz.g_01489
OG0000654	Prav.g_00421	Praz.g_01488
OG0000655	Prav.g_00422	Praz.g_01487
OG0000656	Prav.g_00425	Praz.g_01484
OG0000657	Prav.g_00432	Praz.g_01476
OG0000658	Prav.g_00433	Praz.g_01475
OG0000659	Prav.g_00434	Praz.g_01474
OG0000660	Prav.g_00438	Praz.g_01470
OG0000661	Prav.g_00440	Praz.g_01468
OG0000662	Prav.g_00442	Praz.g_01466
OG0000663	Prav.g_00444	Praz.g_01464
OG0000664	Prav.g_00445	Praz.g_01463
OG0000665	Prav.g_00449	Praz.g_01459
OG0000666	Prav.g_00450	Praz.g_01458
OG0000667	Prav.g_00454	Praz.g_01454
OG0000668	Prav.g_00483	Praz.g_01424
OG0000669	Prav.g_00490	Praz.g_01417
OG0000670	Prav.g_00492	Praz.g_01415
OG0000671	Prav.g_00494	Praz.g_01413
OG0000672	Prav.g_00497	Praz.g_01410
OG0000673	Prav.g_00500	Praz.g_01407
OG0000674	Prav.g_00502	Praz.g_01405
OG0000675	Prav.g_00503	Praz.g_01404
OG0000676	Prav.g_00505	Praz.g_01402
OG0000677	Prav.g_00506	Praz.g_01401
OG0000678	Prav.g_00508	Praz.g_01399
OG0000679	Prav.g_00512	Praz.g_01395
OG0000680	Prav.g_00513	Praz.g_01394
OG0000681	Prav.g_00515	Praz.g_01392
OG0000682	Prav.g_00516	Praz.g_01391
OG0000683	Prav.g_00517	Praz.g_01390
OG0000684	Prav.g_00519	Praz.g_01388
OG0000685	Prav.g_00521	Praz.g_01386
OG0000686	Prav.g_00522	Praz.g_01385
OG0000687	Prav.g_00523	Praz.g_01384
OG0000688	Prav.g_00526	Praz.g_01381
OG0000689	Prav.g_00527	Praz.g_01380
OG0000690	Prav.g_00528	Praz.g_01379
OG0000691	Prav.g_00529	Praz.g_01378
OG0000692	Prav.g_00530	Praz.g_01376
OG0000693	Prav.g_00531	Praz.g_01375
OG0000694	Prav.g_00532	Praz.g_01374
OG0000695	Prav.g_00534	Praz.g_01372
OG0000696	Prav.g_00535	Praz.g_01371
OG0000697	Prav.g_00536	Praz.g_01370
OG0000698	Prav.g_00539	Praz.g_01367
OG0000699	Prav.g_00540	Praz.g_01366
OG0000700	Prav.g_00541	Praz.g_01365
OG0000701	Prav.g_00542	Praz.g_01364
OG0000702	Prav.g_00544	Praz.g_01362
OG0000703	Prav.g_00545	Praz.g_01361
OG0000704	Prav.g_00546	Praz.g_01360
OG0000705	Prav.g_00550	Praz.g_01356
OG0000706	Prav.g_00551	Praz.g_01355
OG0000707	Prav.g_00552	Praz.g_01354
OG0000708	Prav.g_00553	Praz.g_01353
OG0000709	Prav.g_00557	Praz.g_01349
OG0000710	Prav.g_00560	Praz.g_01346
OG0000711	Prav.g_00577	Praz.g_01329
OG0000712	Prav.g_00579	Praz.g_01327
OG0000713	Prav.g_00580	Praz.g_01326
OG0000714	Prav.g_00581	Praz.g_01325
OG0000715	Prav.g_00583	Praz.g_01323
OG0000716	Prav.g_00585	Praz.g_01321
OG0000717	Prav.g_00586	Praz.g_01320
OG0000718	Prav.g_00902	Praz.g_01308
OG0000719	Prav.g_00904	Praz.g_01306
OG0000720	Prav.g_00913	Praz.g_01297
OG0000721	Prav.g_00915	Praz.g_01294
OG0000722	Prav.g_00916	Praz.g_01293
OG0000723	Prav.g_00919	Praz.g_01290
OG0000724	Prav.g_00928	Praz.g_01281
OG0000725	Prav.g_00934	Praz.g_00067
OG0000726	Prav.g_00935	Praz.g_00068
OG0000727	Prav.g_00936	Praz.g_00069
OG0000728	Prav.g_00938	Praz.g_00071
OG0000729	Prav.g_00263	Praz.g_00116
OG0000730	Prav.g_00004	Praz.g_00060
OG0000731	Prav.g_00008	Praz.g_00056
OG0000732	Prav.g_00016	Praz.g_00046
OG0000733	Prav.g_00034	Praz.g_00024
OG0000734	Prav.g_00050	Praz.g_00007
OG0000735	Prav.g_00052	Praz.g_00005
OG0000736	Prav.g_00053	Praz.g_00004
OG0000737	Prav.g_00054	Praz.g_00003
OG0000738	Prav.g_00058	Praz.g_00762
OG0000739	Prav.g_00059	Praz.g_00761
OG0000740	Prav.g_00060	Praz.g_00760
OG0000741	Prav.g_00061	Praz.g_00759
OG0000742	Prav.g_00064	Praz.g_00756
OG0000743	Prav.g_00066	Praz.g_00754
OG0000744	Prav.g_00067	Praz.g_00753
OG0000745	Prav.g_00068	Praz.g_00751
OG0000746	Prav.g_00070	Praz.g_00749
OG0000747	Prav.g_00071	Praz.g_00748
OG0000748	Prav.g_00074	Praz.g_00745
OG0000749	Prav.g_00075	Praz.g_00744
OG0000750	Prav.g_00076	Praz.g_00743
OG0000751	Prav.g_01868	Praz.g_00741
OG0000752	Prav.g_01866	Praz.g_00739
OG0000753	Prav.g_01863	Praz.g_00736
OG0000754	Prav.g_01860	Praz.g_00733
OG0000755	Prav.g_01857	Praz.g_00730
OG0000756	Prav.g_01856	Praz.g_00729
OG0000757	Prav.g_01850	Praz.g_00723
OG0000758	Prav.g_01849	Praz.g_00722
OG0000759	Prav.g_01848	Praz.g_00721
OG0000760	Prav.g_01847	Praz.g_00720
OG0000761	Prav.g_01846	Praz.g_00719
OG0000762	Prav.g_01845	Praz.g_00718
OG0000763	Prav.g_01843	Praz.g_00716
OG0000764	Prav.g_01842	Praz.g_00715
OG0000765	Prav.g_01833	Praz.g_00706
OG0000766	Prav.g_01832	Praz.g_00705
OG0000767	Prav.g_01830	Praz.g_00703
OG0000768	Prav.g_01829	Praz.g_00702
OG0000769	Prav.g_01827	Praz.g_00700
OG0000770	Prav.g_01825	Praz.g_00698
OG0000771	Prav.g_02003	Praz.g_01936
OG0000772	Prav.g_01409	Praz.g_01205
OG0000773	Prav.g_01429	Praz.g_01189
OG0000774	Prav.g_01431	Praz.g_01187
OG0000775	Prav.g_01433	Praz.g_01185
OG0000776	Prav.g_01434	Praz.g_01184
OG0000777	Prav.g_01435	Praz.g_01183
OG0000778	Prav.g_01436	Praz.g_01182
OG0000779	Prav.g_01440	Praz.g_01178
OG0000780	Prav.g_01441	Praz.g_01177
OG0000781	Prav.g_01444	Praz.g_01174
OG0000782	Prav.g_01445	Praz.g_01173
OG0000783	Prav.g_01446	Praz.g_01172
OG0000784	Prav.g_01447	Praz.g_01171
OG0000785	Prav.g_01449	Praz.g_01169
OG0000786	Prav.g_01451	Praz.g_01167
OG0000787	Prav.g_01452	Praz.g_01166
OG0000788	Prav.g_01460	Praz.g_01152
OG0000789	Prav.g_01463	Praz.g_01149
OG0000790	Prav.g_01478	Praz.g_01134
OG0000791	Prav.g_01480	Praz.g_01132
OG0000792	Prav.g_01481	Praz.g_01131
OG0000793	Prav.g_01484	Praz.g_01128
OG0000794	Prav.g_01485	Praz.g_01127
OG0000795	Prav.g_01486	Praz.g_01126
OG0000796	Prav.g_01490	Praz.g_01122
OG0000797	Prav.g_01491	Praz.g_01121
OG0000798	Prav.g_01556	Praz.g_01109
OG0000799	Prav.g_01560	Praz.g_01059
OG0000800	Prav.g_01561	Praz.g_01058
OG0000801	Prav.g_01562	Praz.g_01057
OG0000802	Prav.g_01564	Praz.g_01055
OG0000803	Prav.g_01566	Praz.g_01053
OG0000804	Prav.g_01567	Praz.g_01052
OG0000805	Prav.g_01569	Praz.g_01050
OG0000806	Prav.g_01571	Praz.g_01048
OG0000807	Prav.g_01572	Praz.g_01047
OG0000808	Prav.g_01573	Praz.g_01046
OG0000809	Prav.g_01576	Praz.g_01043
OG0000810	Prav.g_01577	Praz.g_01042
OG0000811	Prav.g_01581	Praz.g_01038
OG0000812	Prav.g_01583	Praz.g_01036
OG0000813	Prav.g_01584	Praz.g_01035
OG0000814	Prav.g_01586	Praz.g_01033
OG0000815	Prav.g_01587	Praz.g_01032
OG0000816	Prav.g_01589	Praz.g_01030
OG0000817	Prav.g_01590	Praz.g_01029
OG0000818	Prav.g_01595	Praz.g_01024
OG0000819	Prav.g_01596	Praz.g_01023
OG0000820	Prav.g_01597	Praz.g_01022
OG0000821	Prav.g_01601	Praz.g_01018
OG0000822	Prav.g_01602	Praz.g_01017
OG0000823	Prav.g_01603	Praz.g_01016
OG0000824	Prav.g_01606	Praz.g_01013
OG0000825	Prav.g_01607	Praz.g_01012
OG0000826	Prav.g_01608	Praz.g_01011
OG0000827	Prav.g_01609	Praz.g_01010
OG0000828	Prav.g_01612	Praz.g_01007
OG0000829	Prav.g_01613	Praz.g_01006
OG0000830	Prav.g_01614	Praz.g_01005
OG0000831	Prav.g_01616	Praz.g_01003
OG0000832	Prav.g_01622	Praz.g_00997
OG0000833	Prav.g_01630	Praz.g_00989
OG0000834	Prav.g_01631	Praz.g_00988
OG0000835	Prav.g_01632	Praz.g_00987
OG0000836	Prav.g_01633	Praz.g_00986
OG0000837	Prav.g_01634	Praz.g_00985
OG0000838	Prav.g_01636	Praz.g_00983
OG0000839	Prav.g_01637	Praz.g_00982
OG0000840	Prav.g_01638	Praz.g_00981
OG0000841	Prav.g_01639	Praz.g_00980
OG0000842	Prav.g_01640	Praz.g_00979
OG0000843	Prav.g_01641	Praz.g_00978
OG0000844	Prav.g_01642	Praz.g_00977
OG0000845	Prav.g_01643	Praz.g_00976
OG0000846	Prav.g_01644	Praz.g_00975
OG0000847	Prav.g_01645	Praz.g_00974
OG0000848	Prav.g_01646	Praz.g_00973
OG0000849	Prav.g_01647	Praz.g_00972
OG0000850	Prav.g_01649	Praz.g_00970
OG0000851	Prav.g_01650	Praz.g_00969
OG0000852	Prav.g_01651	Praz.g_00968
OG0000853	Prav.g_01655	Praz.g_00964
OG0000854	Prav.g_01657	Praz.g_00962
OG0000855	Prav.g_01658	Praz.g_00961
OG0000856	Prav.g_01671	Praz.g_00946
OG0000857	Prav.g_01699	Praz.g_00918
OG0000858	Prav.g_01755	Praz.g_00883
OG0000859	Prav.g_01756	Praz.g_00882
OG0000860	Prav.g_01763	Praz.g_00875
OG0000861	Prav.g_01764	Praz.g_00874
OG0000862	Prav.g_01765	Praz.g_00873
OG0000863	Prav.g_01767	Praz.g_00871
OG0000864	Prav.g_01768	Praz.g_00870
OG0000865	Prav.g_01769	Praz.g_00869
OG0000866	Prav.g_01770	Praz.g_00868
OG0000867	Prav.g_01771	Praz.g_00867
OG0000868	Prav.g_01772	Praz.g_00866
OG0000869	Prav.g_01776	Praz.g_00862
OG0000870	Prav.g_01781	Praz.g_00857
OG0000871	Prav.g_01782	Praz.g_00856
OG0000872	Prav.g_01783	Praz.g_00855
OG0000873	Prav.g_01786	Praz.g_00852
OG0000874	Prav.g_01789	Praz.g_00849
OG0000875	Prav.g_01790	Praz.g_00848
OG0000876	Prav.g_01791	Praz.g_00847
OG0000877	Prav.g_01793	Praz.g_00845
OG0000878	Prav.g_01794	Praz.g_00844
OG0000879	Prav.g_01795	Praz.g_00843
OG0000880	Prav.g_01796	Praz.g_00842
OG0000881	Prav.g_01800	Praz.g_00838
OG0000882	Prav.g_01805	Praz.g_00833
OG0000883	Prav.g_01807	Praz.g_00831
OG0000884	Prav.g_01809	Praz.g_00830
OG0000885	Prav.g_01810	Praz.g_00829
OG0000886	Prav.g_01811	Praz.g_00828
OG0000887	Prav.g_01812	Praz.g_00827
OG0000888	Prav.g_01814	Praz.g_00825
OG0000889	Prav.g_01816	Praz.g_00823
OG0000890	Prav.g_01817	Praz.g_00822
OG0000891	Prav.g_01818	Praz.g_00821
OG0000892	Prav.g_00264	Praz.g_00340
OG0000893	Prav.g_00268	Praz.g_00335
OG0000894	Prav.g_00270	Praz.g_00333
OG0000895	Prav.g_00273	Praz.g_00330
OG0000896	Prav.g_00274	Praz.g_00329
OG0000897	Prav.g_00276	Praz.g_00327
OG0000898	Prav.g_00277	Praz.g_00326
OG0000899	Prav.g_00278	Praz.g_00325
OG0000900	Prav.g_00279	Praz.g_00324
OG0000901	Prav.g_00282	Praz.g_00321
OG0000902	Prav.g_00284	Praz.g_00319
OG0000903	Prav.g_00287	Praz.g_00316
OG0000904	Prav.g_00289	Praz.g_00314
OG0000905	Prav.g_00294	Praz.g_00309
OG0000906	Prav.g_00295	Praz.g_00308
OG0000907	Prav.g_00590	Praz.g_00305
OG0000908	Prav.g_00593	Praz.g_00302
OG0000909	Prav.g_00594	Praz.g_00301
OG0000910	Prav.g_00595	Praz.g_00300
OG0000911	Prav.g_00597	Praz.g_00298
OG0000912	Prav.g_00598	Praz.g_00297
OG0000913	Prav.g_00599	Praz.g_00296
OG0000914	Prav.g_00600	Praz.g_00295
OG0000915	Prav.g_00601	Praz.g_00294
OG0000916	Prav.g_00602	Praz.g_00293
OG0000917	Prav.g_00603	Praz.g_00292
OG0000918	Prav.g_00604	Praz.g_00291
OG0000919	Prav.g_00605	Praz.g_00290
OG0000920	Prav.g_00606	Praz.g_00289
OG0000921	Prav.g_00607	Praz.g_00288
OG0000922	Prav.g_00608	Praz.g_00287
OG0000923	Prav.g_00612	Praz.g_00283
OG0000924	Prav.g_00613	Praz.g_00282
OG0000925	Prav.g_00614	Praz.g_00281
OG0000926	Prav.g_00615	Praz.g_00280
OG0000927	Prav.g_00617	Praz.g_00278
OG0000928	Prav.g_00618	Praz.g_00277
OG0000929	Prav.g_00619	Praz.g_00276
OG0000930	Prav.g_00620	Praz.g_00275
OG0000931	Prav.g_00621	Praz.g_00274
OG0000932	Prav.g_00622	Praz.g_00273
OG0000933	Prav.g_00626	Praz.g_00269
OG0000934	Prav.g_00628	Praz.g_00267
OG0000935	Prav.g_00629	Praz.g_00266
OG0000936	Prav.g_00630	Praz.g_00265
OG0000937	Prav.g_00631	Praz.g_00264
OG0000938	Prav.g_00633	Praz.g_00262
OG0000939	Prav.g_00634	Praz.g_00261
OG0000940	Prav.g_00641	Praz.g_00254
OG0000941	Prav.g_00643	Praz.g_00252
OG0000942	Prav.g_00645	Praz.g_00250
OG0000943	Prav.g_00646	Praz.g_00249
OG0000944	Prav.g_00647	Praz.g_00248
OG0000945	Prav.g_00648	Praz.g_00247
OG0000946	Prav.g_00653	Praz.g_00242
OG0000947	Prav.g_00655	Praz.g_00240
OG0000948	Prav.g_00656	Praz.g_00239
OG0000949	Prav.g_00659	Praz.g_00236
OG0000950	Prav.g_00664	Praz.g_00231
OG0000951	Prav.g_00668	Praz.g_00227
OG0000952	Prav.g_00672	Praz.g_00223
OG0000953	Prav.g_00675	Praz.g_00220
OG0000954	Prav.g_00679	Praz.g_00216
OG0000955	Prav.g_00680	Praz.g_00215
OG0000956	Prav.g_00682	Praz.g_00213
OG0000957	Prav.g_00687	Praz.g_00207
OG0000958	Prav.g_00688	Praz.g_00206
OG0000959	Prav.g_00692	Praz.g_00202
OG0000960	Prav.g_00693	Praz.g_00201
OG0000961	Prav.g_00695	Praz.g_00199
OG0000962	Prav.g_00697	Praz.g_00197
OG0000963	Prav.g_00701	Praz.g_00193
OG0000964	Prav.g_00702	Praz.g_00192
OG0000965	Prav.g_00703	Praz.g_00191
OG0000966	Prav.g_00710	Praz.g_00184
OG0000967	Prav.g_00714	Praz.g_00179
OG0000968	Prav.g_00716	Praz.g_00177
OG0000969	Prav.g_00717	Praz.g_00176
OG0000970	Prav.g_00718	Praz.g_00175
OG0000971	Prav.g_00719	Praz.g_00174
OG0000972	Prav.g_00720	Praz.g_00173
OG0000973	Prav.g_00721	Praz.g_00172
OG0000974	Prav.g_00722	Praz.g_00171
OG0000975	Prav.g_00723	Praz.g_00170
OG0000976	Prav.g_00724	Praz.g_00169
OG0000977	Prav.g_00725	Praz.g_00168
OG0000978	Prav.g_00726	Praz.g_00167
OG0000979	Prav.g_00729	Praz.g_00164
OG0000980	Prav.g_00731	Praz.g_00162
OG0000981	Prav.g_00733	Praz.g_00160
OG0000982	Prav.g_00735	Praz.g_00158
OG0000983	Prav.g_00736	Praz.g_00157
OG0000984	Prav.g_00737	Praz.g_00156
OG0000985	Prav.g_00740	Praz.g_00153
OG0000986	Prav.g_00742	Praz.g_00151
OG0000987	Prav.g_00743	Praz.g_00150
OG0000988	Prav.g_00746	Praz.g_00147
OG0000989	Prav.g_00750	Praz.g_00143
OG0000990	Prav.g_00753	Praz.g_00140
OG0000991	Prav.g_00754	Praz.g_00139
OG0000992	Prav.g_00756	Praz.g_00137
OG0000993	Prav.g_00757	Praz.g_00136
OG0000994	Prav.g_00758	Praz.g_00135
OG0000995	Prav.g_00762	Praz.g_00131
OG0000996	Prav.g_00763	Praz.g_00130
OG0000997	Prav.g_00764	Praz.g_00129
OG0000998	Prav.g_00766	Praz.g_00127
OG0000999	Prav.g_00767	Praz.g_00126
OG0001000	Prav.g_00770	Praz.g_00123
OG0001001	Prav.g_00772	Praz.g_00121
OG0001002	Prav.g_00776	Praz.g_00117
OG0001003	Prav.g_00778	Praz.g_00357
OG0001004	Prav.g_00779	Praz.g_00358
OG0001005	Prav.g_00780	Praz.g_00359
OG0001006	Prav.g_00784	Praz.g_00363
OG0001007	Prav.g_00786	Praz.g_00365
OG0001008	Prav.g_01036	Praz.g_01891
OG0001009	Prav.g_00095	Praz.g_00392
OG0001010	Prav.g_00096	Praz.g_00393
OG0001011	Prav.g_00097	Praz.g_00394
OG0001012	Prav.g_00114	Praz.g_00409
OG0001013	Prav.g_00119	Praz.g_00414
OG0001014	Prav.g_00122	Praz.g_00417
OG0001015	Prav.g_00123	Praz.g_00418
OG0001016	Prav.g_00138	Praz.g_00433
OG0001017	Prav.g_00142	Praz.g_00437
OG0001018	Prav.g_00145	Praz.g_00440
OG0001019	Prav.g_00154	Praz.g_00449
OG0001020	Prav.g_00155	Praz.g_00450
OG0001021	Prav.g_00156	Praz.g_00451
OG0001022	Prav.g_00159	Praz.g_00454
OG0001023	Prav.g_00160	Praz.g_00455
OG0001024	Prav.g_00163	Praz.g_00458
OG0001025	Prav.g_00169	Praz.g_00464
OG0001026	Prav.g_00176	Praz.g_00471
OG0001027	Prav.g_00177	Praz.g_00472
OG0001028	Prav.g_00179	Praz.g_00474
OG0001029	Prav.g_00180	Praz.g_00475
OG0001030	Prav.g_00195	Praz.g_00490
OG0001031	Prav.g_00852	Praz.g_00546
OG0001032	Prav.g_00851	Praz.g_00547
OG0001033	Prav.g_00830	Praz.g_00568
OG0001034	Prav.g_00802	Praz.g_00596
OG0001035	Prav.g_01901	Praz.g_00614
OG0001036	Prav.g_01906	Praz.g_00618
OG0001037	Prav.g_01907	Praz.g_00619
OG0001038	Prav.g_01924	Praz.g_00636
OG0001039	Prav.g_01927	Praz.g_00639
OG0001040	Prav.g_01929	Praz.g_00641
OG0001041	Prav.g_01933	Praz.g_00645
OG0001042	Prav.g_01950	Praz.g_00661
OG0001043	Prav.g_01951	Praz.g_00662
OG0001044	Prav.g_01979	Praz.g_00690
OG0001045	Prav.g_01988	Praz.g_00344
OG0001046	Prav.g_00996	Praz.g_00795
OG0001047	Prav.g_01038	Praz.g_01889
OG0001048	Prav.g_01039	Praz.g_01888
OG0001049	Prav.g_01041	Praz.g_01886
OG0001050	Prav.g_01042	Praz.g_01885
OG0001051	Prav.g_01043	Praz.g_01884
OG0001052	Prav.g_01069	Praz.g_01857
OG0001053	Prav.g_01081	Praz.g_01845
OG0001054	Prav.g_01096	Praz.g_01830
OG0001055	Prav.g_01115	Praz.g_01811
OG0001056	Prav.g_01134	Praz.g_01792
OG0001057	Prav.g_01139	Praz.g_01787
OG0001058	Prav.g_01147	Praz.g_01779
OG0001059	Prav.g_01151	Praz.g_01775
OG0001060	Prav.g_01158	Praz.g_01768
OG0001061	Prav.g_01171	Praz.g_01755
OG0001062	Prav.g_01173	Praz.g_01753
OG0001063	Prav.g_01175	Praz.g_01751
OG0001064	Prav.g_01176	Praz.g_01750
OG0001065	Prav.g_01177	Praz.g_01749
OG0001066	Prav.g_01178	Praz.g_01748
OG0001067	Prav.g_01179	Praz.g_01747
OG0001068	Prav.g_01180	Praz.g_01746
OG0001069	Prav.g_01181	Praz.g_01745
OG0001070	Prav.g_01184	Praz.g_01742
OG0001071	Prav.g_01185	Praz.g_01741
OG0001072	Prav.g_01186	Praz.g_01740
OG0001073	Prav.g_01200	Praz.g_01726
OG0001074	Prav.g_01211	Praz.g_01715
OG0001075	Prav.g_01212	Praz.g_01714
OG0001076	Prav.g_01222	Praz.g_01706
OG0001077	Prav.g_01226	Praz.g_01702
OG0001078	Prav.g_01234	Praz.g_01694
OG0001079	Prav.g_01245	Praz.g_01683
OG0001080	Prav.g_01251	Praz.g_01677
OG0001081	Prav.g_01253	Praz.g_01675
OG0001082	Prav.g_01254	Praz.g_01674
OG0001083	Prav.g_01259	Praz.g_01669
OG0001084	Prav.g_01260	Praz.g_01668
OG0001085	Prav.g_01268	Praz.g_01660
OG0001086	Prav.g_01269	Praz.g_01659
OG0001087	Prav.g_01286	Praz.g_01642
OG0001088	Prav.g_01287	Praz.g_01641
OG0001089	Prav.g_01295	Praz.g_01633
OG0001090	Prav.g_00307	Praz.g_01606
OG0001091	Prav.g_00309	Praz.g_01604
OG0001092	Prav.g_00310	Praz.g_01603
OG0001093	Prav.g_00315	Praz.g_01598
OG0001094	Prav.g_00391	Praz.g_01518
OG0001095	Prav.g_00410	Praz.g_01499
OG0001096	Prav.g_00423	Praz.g_01486
OG0001097	Prav.g_00441	Praz.g_01467
OG0001098	Prav.g_00456	Praz.g_01452
OG0001099	Prav.g_00487	Praz.g_01420
OG0001100	Prav.g_00491	Praz.g_01416
OG0001101	Prav.g_00493	Praz.g_01414
OG0001102	Prav.g_00496	Praz.g_01411
OG0001103	Prav.g_00498	Praz.g_01409
OG0001104	Prav.g_00520	Praz.g_01387
OG0001105	Prav.g_00524	Praz.g_01383
OG0001106	Prav.g_00547	Praz.g_01359
OG0001107	Prav.g_00554	Praz.g_01352
OG0001108	Prav.g_00558	Praz.g_01348
OG0001109	Prav.g_00559	Praz.g_01347
OG0001110	Prav.g_00561	Praz.g_01345
OG0001111	Prav.g_00562	Praz.g_01344
OG0001112	Prav.g_00563	Praz.g_01343
OG0001113	Prav.g_00564	Praz.g_01342
OG0001114	Prav.g_00565	Praz.g_01341
OG0001115	Prav.g_00567	Praz.g_01339
OG0001116	Prav.g_00568	Praz.g_01338
OG0001117	Prav.g_00569	Praz.g_01337
OG0001118	Prav.g_00570	Praz.g_01336
OG0001119	Prav.g_00571	Praz.g_01335
OG0001120	Prav.g_00573	Praz.g_01333
OG0001121	Prav.g_00031	Praz.g_00027
OG0001121	Prav.g_00576	Praz.g_01330
OG0001122	Prav.g_00905	Praz.g_01305
OG0001123	Prav.g_00909	Praz.g_01301
OG0001124	Prav.g_00911	Praz.g_01299
OG0001125	Prav.g_00912	Praz.g_01298
OG0001126	Prav.g_00922	Praz.g_01287
OG0001127	Prav.g_00923	Praz.g_01286
OG0001128	Prav.g_00925	Praz.g_01284
OG0001129	Prav.g_00926	Praz.g_01283
OG0001130	Prav.g_00927	Praz.g_01282
OG0001131	Prav.g_00242	Praz.g_00096
OG0001132	Prav.g_00252	Praz.g_00105
OG0001133	Prav.g_00019	Praz.g_00040
OG0001134	Prav.g_00033	Praz.g_00025
OG0001135	Prav.g_00036	Praz.g_00022
OG0001136	Prav.g_00062	Praz.g_00758
OG0001137	Prav.g_00073	Praz.g_00746
OG0001138	Prav.g_01855	Praz.g_00728
OG0001139	Prav.g_01854	Praz.g_00727
OG0001140	Prav.g_01853	Praz.g_00726
OG0001141	Prav.g_01852	Praz.g_00725
