Orthogroup	Prav	Praa
OG0000564	Prav.g_01156	Praa.g_00559
OG0000565	Prav.g_01159	Praa.g_00562
OG0000566	Prav.g_01161	Praa.g_00564
OG0000567	Prav.g_01165	Praa.g_00568
OG0000568	Prav.g_01166	Praa.g_00569
OG0000569	Prav.g_01167	Praa.g_00570
OG0000570	Prav.g_01168	Praa.g_00571
OG0000571	Prav.g_01170	Praa.g_00573
OG0000572	Prav.g_01183	Praa.g_00586
OG0000573	Prav.g_01188	Praa.g_00592
OG0000574	Prav.g_01189	Praa.g_00593
OG0000575	Prav.g_01193	Praa.g_00597
OG0000576	Prav.g_01195	Praa.g_00599
OG0000577	Prav.g_01196	Praa.g_00600
OG0000578	Prav.g_01197	Praa.g_00601
OG0000579	Prav.g_01198	Praa.g_00602
OG0000580	Prav.g_01199	Praa.g_00603
OG0000581	Prav.g_01201	Praa.g_00605
OG0000582	Prav.g_01204	Praa.g_00608
OG0000583	Prav.g_01205	Praa.g_00609
OG0000584	Prav.g_01206	Praa.g_00610
OG0000585	Prav.g_01208	Praa.g_00612
OG0000586	Prav.g_01209	Praa.g_00613
OG0000587	Prav.g_01210	Praa.g_00614
OG0000588	Prav.g_01214	Praa.g_00618
OG0000589	Prav.g_01219	Praa.g_00621
OG0000590	Prav.g_01220	Praa.g_00622
OG0000591	Prav.g_01223	Praa.g_00625
OG0000592	Prav.g_01224	Praa.g_00626
OG0000593	Prav.g_01230	Praa.g_00632
OG0000594	Prav.g_01231	Praa.g_00633
OG0000595	Prav.g_01232	Praa.g_00634
OG0000596	Prav.g_01236	Praa.g_00638
OG0000597	Prav.g_01238	Praa.g_00640
OG0000598	Prav.g_01239	Praa.g_00641
OG0000599	Prav.g_01242	Praa.g_00644
OG0000600	Prav.g_01243	Praa.g_00645
OG0000601	Prav.g_01244	Praa.g_00646
OG0000602	Prav.g_01246	Praa.g_00648
OG0000603	Prav.g_01247	Praa.g_00649
OG0000604	Prav.g_01248	Praa.g_00650
OG0000605	Prav.g_01249	Praa.g_00651
OG0000606	Prav.g_01252	Praa.g_00654
OG0000607	Prav.g_01255	Praa.g_00657
OG0000608	Prav.g_01256	Praa.g_00658
OG0000609	Prav.g_01257	Praa.g_00659
OG0000610	Prav.g_01262	Praa.g_00664
OG0000611	Prav.g_01265	Praa.g_00667
OG0000612	Prav.g_01266	Praa.g_00668
OG0000613	Prav.g_01271	Praa.g_00673
OG0000614	Prav.g_01290	Praa.g_00692
OG0000615	Prav.g_01298	Praa.g_00700
OG0000616	Prav.g_01312	Praa.g_00704
OG0000617	Prav.g_00312	Praa.g_00717
OG0000618	Prav.g_00313	Praa.g_00718
OG0000619	Prav.g_00314	Praa.g_00719
OG0000620	Prav.g_00317	Praa.g_00722
OG0000621	Prav.g_00318	Praa.g_00723
OG0000622	Prav.g_00319	Praa.g_00724
OG0000623	Prav.g_00320	Praa.g_00725
OG0000624	Prav.g_00321	Praa.g_00726
OG0000625	Prav.g_00322	Praa.g_00727
OG0000626	Prav.g_00323	Praa.g_00728
OG0000627	Prav.g_00324	Praa.g_00729
OG0000628	Prav.g_00325	Praa.g_00730
OG0000629	Prav.g_00326	Praa.g_00731
OG0000630	Prav.g_00329	Praa.g_00734
OG0000631	Prav.g_00388	Praa.g_00794
OG0000632	Prav.g_00389	Praa.g_00795
OG0000633	Prav.g_00390	Praa.g_00796
OG0000634	Prav.g_00393	Praa.g_00799
OG0000635	Prav.g_00394	Praa.g_00800
OG0000636	Prav.g_00396	Praa.g_00802
OG0000637	Prav.g_00398	Praa.g_00804
OG0000638	Prav.g_00399	Praa.g_00805
OG0000639	Prav.g_00400	Praa.g_00806
OG0000640	Prav.g_00401	Praa.g_00807
OG0000641	Prav.g_00405	Praa.g_00812
OG0000642	Prav.g_00406	Praa.g_00813
OG0000643	Prav.g_00407	Praa.g_00814
OG0000644	Prav.g_00408	Praa.g_00815
OG0000645	Prav.g_00409	Praa.g_00816
OG0000646	Prav.g_00411	Praa.g_00818
OG0000647	Prav.g_00412	Praa.g_00819
OG0000648	Prav.g_00414	Praa.g_00821
OG0000649	Prav.g_00415	Praa.g_00822
OG0000650	Prav.g_00416	Praa.g_00823
OG0000651	Prav.g_00417	Praa.g_00824
OG0000652	Prav.g_00418	Praa.g_00825
OG0000653	Prav.g_00420	Praa.g_00827
OG0000654	Prav.g_00421	Praa.g_00828
OG0000655	Prav.g_00422	Praa.g_00829
OG0000656	Prav.g_00425	Praa.g_00832
OG0000657	Prav.g_00432	Praa.g_00840
OG0000658	Prav.g_00433	Praa.g_00841
OG0000659	Prav.g_00434	Praa.g_00842
OG0000660	Prav.g_00438	Praa.g_00846
OG0000661	Prav.g_00440	Praa.g_00848
OG0000662	Prav.g_00442	Praa.g_00850
OG0000663	Prav.g_00444	Praa.g_00852
OG0000664	Prav.g_00445	Praa.g_00853
OG0000665	Prav.g_00449	Praa.g_00857
OG0000666	Prav.g_00450	Praa.g_00858
OG0000667	Prav.g_00454	Praa.g_00862
OG0000668	Prav.g_00483	Praa.g_00892
OG0000669	Prav.g_00490	Praa.g_00899
OG0000670	Prav.g_00492	Praa.g_00901
OG0000671	Prav.g_00494	Praa.g_00903
OG0000672	Prav.g_00497	Praa.g_00905
OG0000673	Prav.g_00500	Praa.g_00908
OG0000674	Prav.g_00502	Praa.g_00910
OG0000675	Prav.g_00503	Praa.g_00911
OG0000676	Prav.g_00505	Praa.g_00913
OG0000677	Prav.g_00506	Praa.g_00914
OG0000678	Prav.g_00508	Praa.g_00916
OG0000679	Prav.g_00512	Praa.g_00920
OG0000680	Prav.g_00513	Praa.g_00921
OG0000681	Prav.g_00515	Praa.g_00923
OG0000682	Prav.g_00516	Praa.g_00924
OG0000683	Prav.g_00517	Praa.g_00925
OG0000684	Prav.g_00519	Praa.g_00926
OG0000685	Prav.g_00521	Praa.g_00928
OG0000686	Prav.g_00522	Praa.g_00929
OG0000687	Prav.g_00523	Praa.g_00930
OG0000688	Prav.g_00526	Praa.g_00933
OG0000689	Prav.g_00527	Praa.g_00934
OG0000690	Prav.g_00528	Praa.g_00935
OG0000691	Prav.g_00529	Praa.g_00936
OG0000692	Prav.g_00530	Praa.g_00938
OG0000693	Prav.g_00531	Praa.g_00939
OG0000694	Prav.g_00532	Praa.g_00940
OG0000695	Prav.g_00534	Praa.g_00942
OG0000696	Prav.g_00535	Praa.g_00943
OG0000697	Prav.g_00536	Praa.g_00944
OG0000698	Prav.g_00539	Praa.g_00947
OG0000699	Prav.g_00540	Praa.g_00948
OG0000700	Prav.g_00541	Praa.g_00949
OG0000701	Prav.g_00542	Praa.g_00950
OG0000702	Prav.g_00544	Praa.g_00952
OG0000703	Prav.g_00545	Praa.g_00953
OG0000704	Prav.g_00546	Praa.g_00954
OG0000705	Prav.g_00550	Praa.g_00958
OG0000706	Prav.g_00551	Praa.g_00959
OG0000707	Prav.g_00552	Praa.g_00960
OG0000708	Prav.g_00553	Praa.g_00961
OG0000709	Prav.g_00557	Praa.g_00965
OG0000710	Prav.g_00560	Praa.g_00968
OG0000711	Prav.g_00577	Praa.g_00985
OG0000712	Prav.g_00579	Praa.g_00987
OG0000713	Prav.g_00580	Praa.g_00988
OG0000714	Prav.g_00581	Praa.g_00989
OG0000715	Prav.g_00583	Praa.g_00991
OG0000716	Prav.g_00585	Praa.g_00993
OG0000717	Prav.g_00586	Praa.g_00994
OG0000718	Prav.g_00902	Praa.g_01008
OG0000719	Prav.g_00904	Praa.g_01010
OG0000720	Prav.g_00913	Praa.g_01019
OG0000721	Prav.g_00915	Praa.g_01021
OG0000722	Prav.g_00916	Praa.g_01022
OG0000723	Prav.g_00919	Praa.g_01025
OG0000724	Prav.g_00928	Praa.g_01034
OG0000725	Prav.g_00934	Praa.g_01040
OG0000726	Prav.g_00935	Praa.g_01041
OG0000727	Prav.g_00936	Praa.g_01042
OG0000728	Prav.g_00938	Praa.g_01044
OG0000729	Prav.g_00263	Praa.g_01091
OG0000730	Prav.g_00004	Praa.g_01095
OG0000731	Prav.g_00008	Praa.g_01099
OG0000732	Prav.g_00016	Praa.g_01109
OG0000733	Prav.g_00034	Praa.g_01128
OG0000734	Prav.g_00050	Praa.g_01145
OG0000735	Prav.g_00052	Praa.g_01147
OG0000736	Prav.g_00053	Praa.g_01148
OG0000737	Prav.g_00054	Praa.g_01149
OG0000738	Prav.g_00058	Praa.g_01153
OG0000739	Prav.g_00059	Praa.g_01154
OG0000740	Prav.g_00060	Praa.g_01155
OG0000741	Prav.g_00061	Praa.g_01156
OG0000742	Prav.g_00064	Praa.g_01158
OG0000743	Prav.g_00066	Praa.g_01160
OG0000744	Prav.g_00067	Praa.g_01161
OG0000745	Prav.g_00068	Praa.g_01162
OG0000746	Prav.g_00070	Praa.g_01164
OG0000747	Prav.g_00071	Praa.g_01165
OG0000748	Prav.g_00074	Praa.g_01168
OG0000749	Prav.g_00075	Praa.g_01169
OG0000750	Prav.g_00076	Praa.g_01170
OG0000751	Prav.g_01868	Praa.g_01172
OG0000752	Prav.g_01866	Praa.g_01174
OG0000753	Prav.g_01863	Praa.g_01177
OG0000754	Prav.g_01860	Praa.g_01180
OG0000755	Prav.g_01857	Praa.g_01183
OG0000756	Prav.g_01856	Praa.g_01184
OG0000757	Prav.g_01850	Praa.g_01190
OG0000758	Prav.g_01849	Praa.g_01191
OG0000759	Prav.g_01848	Praa.g_01192
OG0000760	Prav.g_01847	Praa.g_01193
OG0000761	Prav.g_01846	Praa.g_01194
OG0000762	Prav.g_01845	Praa.g_01195
OG0000763	Prav.g_01843	Praa.g_01197
OG0000764	Prav.g_01842	Praa.g_01198
OG0000765	Prav.g_01833	Praa.g_01207
OG0000766	Prav.g_01832	Praa.g_01208
OG0000767	Prav.g_01830	Praa.g_01210
OG0000768	Prav.g_01829	Praa.g_01211
OG0000769	Prav.g_01827	Praa.g_01213
OG0000770	Prav.g_01825	Praa.g_01215
OG0000771	Prav.g_02003	Praa.g_01224
OG0000772	Prav.g_01409	Praa.g_01290
OG0000773	Prav.g_01429	Praa.g_01309
OG0000774	Prav.g_01431	Praa.g_01311
OG0000775	Prav.g_01433	Praa.g_01313
OG0000776	Prav.g_01434	Praa.g_01314
OG0000777	Prav.g_01435	Praa.g_01315
OG0000778	Prav.g_01436	Praa.g_01316
OG0000779	Prav.g_01440	Praa.g_01320
OG0000780	Prav.g_01441	Praa.g_01321
OG0000781	Prav.g_01444	Praa.g_01324
OG0000782	Prav.g_01445	Praa.g_01325
OG0000783	Prav.g_01446	Praa.g_01326
OG0000784	Prav.g_01447	Praa.g_01327
OG0000785	Prav.g_01449	Praa.g_01329
OG0000786	Prav.g_01451	Praa.g_01331
OG0000787	Prav.g_01452	Praa.g_01332
OG0000788	Prav.g_01460	Praa.g_01353
OG0000789	Prav.g_01463	Praa.g_01356
OG0000790	Prav.g_01478	Praa.g_01371
OG0000791	Prav.g_01480	Praa.g_01373
OG0000792	Prav.g_01481	Praa.g_01374
OG0000793	Prav.g_01484	Praa.g_01377
OG0000794	Prav.g_01485	Praa.g_01378
OG0000795	Prav.g_01486	Praa.g_01379
OG0000796	Prav.g_01490	Praa.g_01383
OG0000797	Prav.g_01491	Praa.g_01384
OG0000798	Prav.g_01556	Praa.g_01412
OG0000799	Prav.g_01560	Praa.g_01458
OG0000800	Prav.g_01561	Praa.g_01459
OG0000801	Prav.g_01562	Praa.g_01460
OG0000802	Prav.g_01564	Praa.g_01462
OG0000803	Prav.g_01566	Praa.g_01464
OG0000804	Prav.g_01567	Praa.g_01465
OG0000805	Prav.g_01569	Praa.g_01467
OG0000806	Prav.g_01571	Praa.g_01469
OG0000807	Prav.g_01572	Praa.g_01470
OG0000808	Prav.g_01573	Praa.g_01471
OG0000809	Prav.g_01576	Praa.g_01474
OG0000810	Prav.g_01577	Praa.g_01475
OG0000811	Prav.g_01581	Praa.g_01479
OG0000812	Prav.g_01583	Praa.g_01481
OG0000813	Prav.g_01584	Praa.g_01482
OG0000814	Prav.g_01586	Praa.g_01484
OG0000815	Prav.g_01587	Praa.g_01485
OG0000816	Prav.g_01589	Praa.g_01487
OG0000817	Prav.g_01590	Praa.g_01488
OG0000818	Prav.g_01595	Praa.g_01493
OG0000819	Prav.g_01596	Praa.g_01494
OG0000820	Prav.g_01597	Praa.g_01495
OG0000821	Prav.g_01601	Praa.g_01499
OG0000822	Prav.g_01602	Praa.g_01500
OG0000823	Prav.g_01603	Praa.g_01501
OG0000824	Prav.g_01606	Praa.g_01504
OG0000825	Prav.g_01607	Praa.g_01505
OG0000826	Prav.g_01608	Praa.g_01506
OG0000827	Prav.g_01609	Praa.g_01507
OG0000828	Prav.g_01612	Praa.g_01510
OG0000829	Prav.g_01613	Praa.g_01511
OG0000830	Prav.g_01614	Praa.g_01512
OG0000831	Prav.g_01616	Praa.g_01514
OG0000832	Prav.g_01622	Praa.g_01520
OG0000833	Prav.g_01630	Praa.g_01528
OG0000834	Prav.g_01631	Praa.g_01529
OG0000835	Prav.g_01632	Praa.g_01530
OG0000836	Prav.g_01633	Praa.g_01531
OG0000837	Prav.g_01634	Praa.g_01532
OG0000838	Prav.g_01636	Praa.g_01534
OG0000839	Prav.g_01637	Praa.g_01535
OG0000840	Prav.g_01638	Praa.g_01536
OG0000841	Prav.g_01639	Praa.g_01537
OG0000842	Prav.g_01640	Praa.g_01538
OG0000843	Prav.g_01641	Praa.g_01539
OG0000844	Prav.g_01642	Praa.g_01541
OG0000845	Prav.g_01643	Praa.g_01542
OG0000846	Prav.g_01644	Praa.g_01543
OG0000847	Prav.g_01645	Praa.g_01544
OG0000848	Prav.g_01646	Praa.g_01545
OG0000849	Prav.g_01647	Praa.g_01546
OG0000850	Prav.g_01649	Praa.g_01548
OG0000851	Prav.g_01650	Praa.g_01549
OG0000852	Prav.g_01651	Praa.g_01550
OG0000853	Prav.g_01655	Praa.g_01554
OG0000854	Prav.g_01657	Praa.g_01556
OG0000855	Prav.g_01658	Praa.g_01557
OG0000856	Prav.g_01671	Praa.g_01572
OG0000857	Prav.g_01699	Praa.g_01600
OG0000858	Prav.g_01755	Praa.g_01629
OG0000859	Prav.g_01756	Praa.g_01630
OG0000860	Prav.g_01763	Praa.g_01637
OG0000861	Prav.g_01764	Praa.g_01638
OG0000862	Prav.g_01765	Praa.g_01639
OG0000863	Prav.g_01767	Praa.g_01641
OG0000864	Prav.g_01768	Praa.g_01642
OG0000865	Prav.g_01769	Praa.g_01643
OG0000866	Prav.g_01770	Praa.g_01644
OG0000867	Prav.g_01771	Praa.g_01645
OG0000868	Prav.g_01772	Praa.g_01646
OG0000869	Prav.g_01776	Praa.g_01650
OG0000870	Prav.g_01781	Praa.g_01655
OG0000871	Prav.g_01782	Praa.g_01656
OG0000872	Prav.g_01783	Praa.g_01657
OG0000873	Prav.g_01786	Praa.g_01660
OG0000874	Prav.g_01789	Praa.g_01663
OG0000875	Prav.g_01790	Praa.g_01665
OG0000876	Prav.g_01791	Praa.g_01666
OG0000877	Prav.g_01793	Praa.g_01668
OG0000878	Prav.g_01794	Praa.g_01669
OG0000879	Prav.g_01795	Praa.g_01670
OG0000880	Prav.g_01796	Praa.g_01671
OG0000881	Prav.g_01800	Praa.g_01675
OG0000882	Prav.g_01805	Praa.g_01680
OG0000883	Prav.g_01807	Praa.g_01682
OG0000884	Prav.g_01809	Praa.g_01684
OG0000885	Prav.g_01810	Praa.g_01685
OG0000886	Prav.g_01811	Praa.g_01686
OG0000887	Prav.g_01812	Praa.g_01687
OG0000888	Prav.g_01814	Praa.g_01689
OG0000889	Prav.g_01816	Praa.g_01691
OG0000890	Prav.g_01817	Praa.g_01692
OG0000891	Prav.g_01818	Praa.g_01693
OG0000892	Prav.g_00264	Praa.g_01695
OG0000893	Prav.g_00268	Praa.g_01699
OG0000894	Prav.g_00270	Praa.g_01701
OG0000895	Prav.g_00273	Praa.g_01704
OG0000896	Prav.g_00274	Praa.g_01705
OG0000897	Prav.g_00276	Praa.g_01707
OG0000898	Prav.g_00277	Praa.g_01708
OG0000899	Prav.g_00278	Praa.g_01709
OG0000900	Prav.g_00279	Praa.g_01710
OG0000901	Prav.g_00282	Praa.g_01713
OG0000902	Prav.g_00284	Praa.g_01715
OG0000903	Prav.g_00287	Praa.g_01718
OG0000904	Prav.g_00289	Praa.g_01720
OG0000905	Prav.g_00294	Praa.g_01725
OG0000906	Prav.g_00295	Praa.g_01726
OG0000907	Prav.g_00590	Praa.g_01733
OG0000908	Prav.g_00593	Praa.g_01736
OG0000909	Prav.g_00594	Praa.g_01737
OG0000910	Prav.g_00595	Praa.g_01738
OG0000911	Prav.g_00597	Praa.g_01740
OG0000912	Prav.g_00598	Praa.g_01741
OG0000913	Prav.g_00599	Praa.g_01742
OG0000914	Prav.g_00600	Praa.g_01743
OG0000915	Prav.g_00601	Praa.g_01744
OG0000916	Prav.g_00602	Praa.g_01745
OG0000917	Prav.g_00603	Praa.g_01746
OG0000918	Prav.g_00604	Praa.g_01747
OG0000919	Prav.g_00605	Praa.g_01748
OG0000920	Prav.g_00606	Praa.g_01749
OG0000921	Prav.g_00607	Praa.g_01750
OG0000922	Prav.g_00608	Praa.g_01751
OG0000923	Prav.g_00612	Praa.g_01755
OG0000924	Prav.g_00613	Praa.g_01756
OG0000925	Prav.g_00614	Praa.g_01757
OG0000926	Prav.g_00615	Praa.g_01758
OG0000927	Prav.g_00617	Praa.g_01760
OG0000928	Prav.g_00618	Praa.g_01761
OG0000929	Prav.g_00619	Praa.g_01762
OG0000930	Prav.g_00620	Praa.g_01763
OG0000931	Prav.g_00621	Praa.g_01764
OG0000932	Prav.g_00622	Praa.g_01765
OG0000933	Prav.g_00626	Praa.g_01769
OG0000934	Prav.g_00628	Praa.g_01771
OG0000935	Prav.g_00629	Praa.g_01772
OG0000936	Prav.g_00630	Praa.g_01773
OG0000937	Prav.g_00631	Praa.g_01774
OG0000938	Prav.g_00633	Praa.g_01776
OG0000939	Prav.g_00634	Praa.g_01777
OG0000940	Prav.g_00641	Praa.g_01784
OG0000941	Prav.g_00643	Praa.g_01786
OG0000942	Prav.g_00645	Praa.g_01788
OG0000943	Prav.g_00646	Praa.g_01789
OG0000944	Prav.g_00647	Praa.g_01790
OG0000945	Prav.g_00648	Praa.g_01791
OG0000946	Prav.g_00653	Praa.g_01796
OG0000947	Prav.g_00655	Praa.g_01798
OG0000948	Prav.g_00656	Praa.g_01799
OG0000949	Prav.g_00659	Praa.g_01802
OG0000950	Prav.g_00664	Praa.g_01807
OG0000951	Prav.g_00668	Praa.g_01811
OG0000952	Prav.g_00672	Praa.g_01815
OG0000953	Prav.g_00675	Praa.g_01818
OG0000954	Prav.g_00679	Praa.g_01822
OG0000955	Prav.g_00680	Praa.g_01823
OG0000956	Prav.g_00682	Praa.g_01825
OG0000957	Prav.g_00687	Praa.g_01830
OG0000958	Prav.g_00688	Praa.g_01831
OG0000959	Prav.g_00692	Praa.g_01835
OG0000960	Prav.g_00693	Praa.g_01836
OG0000961	Prav.g_00695	Praa.g_01838
OG0000962	Prav.g_00697	Praa.g_01840
OG0000963	Prav.g_00701	Praa.g_01844
OG0000964	Prav.g_00702	Praa.g_01845
OG0000965	Prav.g_00703	Praa.g_01846
OG0000966	Prav.g_00710	Praa.g_01853
OG0000967	Prav.g_00714	Praa.g_01858
OG0000968	Prav.g_00716	Praa.g_01860
OG0000969	Prav.g_00717	Praa.g_01861
OG0000970	Prav.g_00718	Praa.g_01862
OG0000971	Prav.g_00719	Praa.g_01863
OG0000972	Prav.g_00720	Praa.g_01864
OG0000973	Prav.g_00721	Praa.g_01865
OG0000974	Prav.g_00722	Praa.g_01866
OG0000975	Prav.g_00723	Praa.g_01867
OG0000976	Prav.g_00724	Praa.g_01868
OG0000977	Prav.g_00725	Praa.g_01869
OG0000978	Prav.g_00726	Praa.g_01870
OG0000979	Prav.g_00729	Praa.g_01873
OG0000980	Prav.g_00731	Praa.g_01875
OG0000981	Prav.g_00733	Praa.g_01877
OG0000982	Prav.g_00735	Praa.g_01879
OG0000983	Prav.g_00736	Praa.g_01880
OG0000984	Prav.g_00737	Praa.g_01881
OG0000985	Prav.g_00740	Praa.g_01884
OG0000986	Prav.g_00742	Praa.g_01886
OG0000987	Prav.g_00743	Praa.g_01887
OG0000988	Prav.g_00746	Praa.g_01890
OG0000989	Prav.g_00750	Praa.g_01893
OG0000990	Prav.g_00753	Praa.g_01896
OG0000991	Prav.g_00754	Praa.g_01897
OG0000992	Prav.g_00756	Praa.g_01899
OG0000993	Prav.g_00757	Praa.g_01900
OG0000994	Prav.g_00758	Praa.g_01901
OG0000995	Prav.g_00762	Praa.g_01905
OG0000996	Prav.g_00763	Praa.g_01906
OG0000997	Prav.g_00764	Praa.g_01907
OG0000998	Prav.g_00766	Praa.g_01909
OG0000999	Prav.g_00767	Praa.g_01910
OG0001000	Prav.g_00770	Praa.g_01913
OG0001001	Prav.g_00772	Praa.g_01915
OG0001002	Prav.g_00776	Praa.g_01919
OG0001003	Prav.g_00778	Praa.g_01920
OG0001004	Prav.g_00779	Praa.g_01921
OG0001005	Prav.g_00780	Praa.g_01922
OG0001006	Prav.g_00784	Praa.g_01926
OG0001007	Prav.g_00786	Praa.g_01928
OG0001009	Prav.g_00095	Praa.g_00027
OG0001010	Prav.g_00096	Praa.g_00028
OG0001011	Prav.g_00097	Praa.g_00029
OG0001012	Prav.g_00114	Praa.g_00043
OG0001013	Prav.g_00119	Praa.g_00048
OG0001014	Prav.g_00122	Praa.g_00051
OG0001015	Prav.g_00123	Praa.g_00052
OG0001016	Prav.g_00138	Praa.g_00073
OG0001017	Prav.g_00142	Praa.g_00077
OG0001018	Prav.g_00145	Praa.g_00080
OG0001019	Prav.g_00154	Praa.g_00089
OG0001020	Prav.g_00155	Praa.g_00090
OG0001021	Prav.g_00156	Praa.g_00091
OG0001022	Prav.g_00159	Praa.g_00094
OG0001023	Prav.g_00160	Praa.g_00095
OG0001024	Prav.g_00163	Praa.g_00098
OG0001025	Prav.g_00169	Praa.g_00104
OG0001026	Prav.g_00176	Praa.g_00111
OG0001027	Prav.g_00177	Praa.g_00112
OG0001028	Prav.g_00179	Praa.g_00114
OG0001029	Prav.g_00180	Praa.g_00115
OG0001030	Prav.g_00195	Praa.g_00130
OG0001031	Prav.g_00852	Praa.g_00186
OG0001032	Prav.g_00851	Praa.g_00187
OG0001033	Prav.g_00830	Praa.g_00208
OG0001034	Prav.g_00802	Praa.g_00236
OG0001035	Prav.g_01901	Praa.g_00254
OG0001036	Prav.g_01906	Praa.g_00259
OG0001037	Prav.g_01907	Praa.g_00260
OG0001038	Prav.g_01924	Praa.g_00278
OG0001039	Prav.g_01927	Praa.g_00281
OG0001040	Prav.g_01929	Praa.g_00283
OG0001041	Prav.g_01933	Praa.g_00287
OG0001042	Prav.g_01950	Praa.g_00304
OG0001043	Prav.g_01951	Praa.g_00305
OG0001044	Prav.g_01979	Praa.g_00333
OG0001045	Prav.g_01988	Praa.g_00341
OG0001046	Prav.g_00996	Praa.g_00378
OG0001047	Prav.g_01038	Praa.g_00438
OG0001048	Prav.g_01039	Praa.g_00439
OG0001049	Prav.g_01041	Praa.g_00441
OG0001050	Prav.g_01042	Praa.g_00442
OG0001051	Prav.g_01043	Praa.g_00443
OG0001052	Prav.g_01069	Praa.g_00471
OG0001053	Prav.g_01081	Praa.g_00483
OG0001054	Prav.g_01096	Praa.g_00498
OG0001055	Prav.g_01115	Praa.g_00517
OG0001056	Prav.g_01134	Praa.g_00536
OG0001057	Prav.g_01139	Praa.g_00541
OG0001058	Prav.g_01147	Praa.g_00550
OG0001059	Prav.g_01151	Praa.g_00554
OG0001060	Prav.g_01158	Praa.g_00561
OG0001061	Prav.g_01171	Praa.g_00574
OG0001062	Prav.g_01173	Praa.g_00576
OG0001063	Prav.g_01175	Praa.g_00578
OG0001064	Prav.g_01176	Praa.g_00579
OG0001065	Prav.g_01177	Praa.g_00580
OG0001066	Prav.g_01178	Praa.g_00581
OG0001067	Prav.g_01179	Praa.g_00582
OG0001068	Prav.g_01180	Praa.g_00583
OG0001069	Prav.g_01181	Praa.g_00584
OG0001070	Prav.g_01184	Praa.g_00587
OG0001071	Prav.g_01185	Praa.g_00588
OG0001072	Prav.g_01186	Praa.g_00590
OG0001073	Prav.g_01200	Praa.g_00604
OG0001074	Prav.g_01211	Praa.g_00615
OG0001075	Prav.g_01212	Praa.g_00616
OG0001076	Prav.g_01222	Praa.g_00624
OG0001077	Prav.g_01226	Praa.g_00628
OG0001078	Prav.g_01234	Praa.g_00636
OG0001079	Prav.g_01245	Praa.g_00647
OG0001080	Prav.g_01251	Praa.g_00653
OG0001081	Prav.g_01253	Praa.g_00655
OG0001082	Prav.g_01254	Praa.g_00656
OG0001083	Prav.g_01259	Praa.g_00661
OG0001084	Prav.g_01260	Praa.g_00662
OG0001085	Prav.g_01268	Praa.g_00670
OG0001086	Prav.g_01269	Praa.g_00671
OG0001087	Prav.g_01286	Praa.g_00688
OG0001088	Prav.g_01287	Praa.g_00689
OG0001089	Prav.g_01295	Praa.g_00697
OG0001090	Prav.g_00307	Praa.g_00712
OG0001091	Prav.g_00309	Praa.g_00714
OG0001092	Prav.g_00310	Praa.g_00715
OG0001093	Prav.g_00315	Praa.g_00720
OG0001094	Prav.g_00391	Praa.g_00797
OG0001095	Prav.g_00410	Praa.g_00817
OG0001096	Prav.g_00423	Praa.g_00830
OG0001097	Prav.g_00441	Praa.g_00849
OG0001098	Prav.g_00456	Praa.g_00864
OG0001099	Prav.g_00487	Praa.g_00896
OG0001100	Prav.g_00491	Praa.g_00900
OG0001101	Prav.g_00493	Praa.g_00902
OG0001102	Prav.g_00496	Praa.g_00904
OG0001103	Prav.g_00498	Praa.g_00906
OG0001104	Prav.g_00520	Praa.g_00927
OG0001105	Prav.g_00524	Praa.g_00931
OG0001106	Prav.g_00547	Praa.g_00955
OG0001107	Prav.g_00554	Praa.g_00962
OG0001108	Prav.g_00558	Praa.g_00966
OG0001109	Prav.g_00559	Praa.g_00967
OG0001110	Prav.g_00561	Praa.g_00969
OG0001111	Prav.g_00562	Praa.g_00970
OG0001112	Prav.g_00563	Praa.g_00971
OG0001113	Prav.g_00564	Praa.g_00972
OG0001114	Prav.g_00565	Praa.g_00973
OG0001115	Prav.g_00567	Praa.g_00975
OG0001116	Prav.g_00568	Praa.g_00976
OG0001117	Prav.g_00569	Praa.g_00977
OG0001118	Prav.g_00570	Praa.g_00978
OG0001119	Prav.g_00571	Praa.g_00979
OG0001120	Prav.g_00573	Praa.g_00981
OG0001121	Prav.g_00031	Praa.g_01125
OG0001121	Prav.g_00576	Praa.g_00984
OG0001122	Prav.g_00905	Praa.g_01011
OG0001123	Prav.g_00909	Praa.g_01015
OG0001124	Prav.g_00911	Praa.g_01017
OG0001125	Prav.g_00912	Praa.g_01018
OG0001126	Prav.g_00922	Praa.g_01028
OG0001127	Prav.g_00923	Praa.g_01029
OG0001128	Prav.g_00925	Praa.g_01031
OG0001129	Prav.g_00926	Praa.g_01032
OG0001130	Prav.g_00927	Praa.g_01033
OG0001131	Prav.g_00242	Praa.g_01070
OG0001132	Prav.g_00252	Praa.g_01080
OG0001133	Prav.g_00019	Praa.g_01115
OG0001134	Prav.g_00033	Praa.g_01127
OG0001135	Prav.g_00036	Praa.g_01130
OG0001136	Prav.g_00062	Praa.g_01157
OG0001137	Prav.g_00073	Praa.g_01167
OG0001138	Prav.g_01855	Praa.g_01185
OG0001139	Prav.g_01854	Praa.g_01186
OG0001140	Prav.g_01853	Praa.g_01187
OG0001141	Prav.g_01852	Praa.g_01188
OG0001142	Prav.g_01851	Praa.g_01189
OG0001143	Prav.g_01844	Praa.g_01196
OG0001144	Prav.g_01839	Praa.g_01201
OG0001145	Prav.g_01430	Praa.g_01310
