Orthogroup	Prav	Prbk
OG0000566	Prav.g_01161	Prbk.g_01877
OG0000567	Prav.g_01165	Prbk.g_01873
OG0000568	Prav.g_01166	Prbk.g_01871
OG0000569	Prav.g_01167	Prbk.g_01104
OG0000570	Prav.g_01168	Prbk.g_01105
OG0000571	Prav.g_01170	Prbk.g_01108
OG0000572	Prav.g_01183	Prbk.g_01124
OG0000573	Prav.g_01188	Prbk.g_01131
OG0000574	Prav.g_01189	Prbk.g_01132
OG0000575	Prav.g_01193	Prbk.g_01141
OG0000576	Prav.g_01195	Prbk.g_01143
OG0000577	Prav.g_01196	Prbk.g_01144
OG0000578	Prav.g_01197	Prbk.g_01145
OG0000579	Prav.g_01198	Prbk.g_01146
OG0000580	Prav.g_01199	Prbk.g_01147
OG0000581	Prav.g_01201	Prbk.g_01151
OG0000582	Prav.g_01204	Prbk.g_01155
OG0000583	Prav.g_01205	Prbk.g_01156
OG0000584	Prav.g_01206	Prbk.g_01157
OG0000585	Prav.g_01208	Prbk.g_01159
OG0000586	Prav.g_01209	Prbk.g_01161
OG0000587	Prav.g_01210	Prbk.g_01163
OG0000588	Prav.g_01214	Prbk.g_02605
OG0000589	Prav.g_01219	Prbk.g_02608
OG0000590	Prav.g_01220	Prbk.g_02609
OG0000591	Prav.g_01223	Prbk.g_02616
OG0000592	Prav.g_01224	Prbk.g_02617
OG0000593	Prav.g_01230	Prbk.g_02627
OG0000594	Prav.g_01231	Prbk.g_02628
OG0000595	Prav.g_01232	Prbk.g_02629
OG0000596	Prav.g_01236	Prbk.g_02634
OG0000597	Prav.g_01238	Prbk.g_02637
OG0000598	Prav.g_01239	Prbk.g_02638
OG0000599	Prav.g_01242	Prbk.g_02648
OG0000600	Prav.g_01243	Prbk.g_02649
OG0000601	Prav.g_01244	Prbk.g_02650
OG0000602	Prav.g_01246	Prbk.g_02654
OG0000603	Prav.g_01247	Prbk.g_02655
OG0000604	Prav.g_01248	Prbk.g_02656
OG0000605	Prav.g_01249	Prbk.g_00740
OG0000606	Prav.g_01252	Prbk.g_00729
OG0000607	Prav.g_01255	Prbk.g_00726
OG0000608	Prav.g_01256	Prbk.g_00725
OG0000609	Prav.g_01257	Prbk.g_00723
OG0000610	Prav.g_01262	Prbk.g_00715
OG0000611	Prav.g_01265	Prbk.g_00712
OG0000612	Prav.g_01266	Prbk.g_00711
OG0000613	Prav.g_01271	Prbk.g_00478
OG0000614	Prav.g_01290	Prbk.g_01802
OG0000615	Prav.g_01298	Prbk.g_02429
OG0000616	Prav.g_01312	Prbk.g_02262
OG0000617	Prav.g_00312	Prbk.g_00613
OG0000618	Prav.g_00313	Prbk.g_00612
OG0000619	Prav.g_00314	Prbk.g_00611
OG0000620	Prav.g_00317	Prbk.g_00607
OG0000621	Prav.g_00318	Prbk.g_00606
OG0000622	Prav.g_00319	Prbk.g_00605
OG0000623	Prav.g_00320	Prbk.g_00604
OG0000624	Prav.g_00321	Prbk.g_00603
OG0000625	Prav.g_00322	Prbk.g_00602
OG0000626	Prav.g_00323	Prbk.g_00601
OG0000627	Prav.g_00324	Prbk.g_02376
OG0000628	Prav.g_00325	Prbk.g_02375
OG0000629	Prav.g_00326	Prbk.g_02372
OG0000630	Prav.g_00329	Prbk.g_02368
OG0000631	Prav.g_00388	Prbk.g_02362
OG0000632	Prav.g_00389	Prbk.g_02361
OG0000633	Prav.g_00390	Prbk.g_02360
OG0000634	Prav.g_00393	Prbk.g_02464
OG0000635	Prav.g_00394	Prbk.g_02465
OG0000636	Prav.g_00396	Prbk.g_02467
OG0000637	Prav.g_00398	Prbk.g_02469
OG0000638	Prav.g_00399	Prbk.g_02470
OG0000639	Prav.g_00400	Prbk.g_02471
OG0000640	Prav.g_00401	Prbk.g_02472
OG0000641	Prav.g_00405	Prbk.g_02476
OG0000642	Prav.g_00406	Prbk.g_02477
OG0000643	Prav.g_00407	Prbk.g_02478
OG0000644	Prav.g_00408	Prbk.g_02479
OG0000645	Prav.g_00409	Prbk.g_02480
OG0000646	Prav.g_00411	Prbk.g_02483
OG0000647	Prav.g_00412	Prbk.g_02486
OG0000648	Prav.g_00414	Prbk.g_02488
OG0000649	Prav.g_00415	Prbk.g_02489
OG0000650	Prav.g_00416	Prbk.g_02490
OG0000651	Prav.g_00417	Prbk.g_02491
OG0000652	Prav.g_00418	Prbk.g_02492
OG0000653	Prav.g_00420	Prbk.g_02494
OG0000654	Prav.g_00421	Prbk.g_02495
OG0000655	Prav.g_00422	Prbk.g_02496
OG0000656	Prav.g_00425	Prbk.g_02499
OG0000657	Prav.g_00432	Prbk.g_02532
OG0000658	Prav.g_00433	Prbk.g_02534
OG0000659	Prav.g_00434	Prbk.g_02535
OG0000660	Prav.g_00438	Prbk.g_02539
OG0000661	Prav.g_00440	Prbk.g_02541
OG0000662	Prav.g_00442	Prbk.g_02543
OG0000663	Prav.g_00444	Prbk.g_02546
OG0000664	Prav.g_00445	Prbk.g_02547
OG0000665	Prav.g_00449	Prbk.g_02560
OG0000666	Prav.g_00450	Prbk.g_02563
OG0000667	Prav.g_00454	Prbk.g_02570
OG0000668	Prav.g_00483	Prbk.g_00582
OG0000669	Prav.g_00490	Prbk.g_02580
OG0000670	Prav.g_00492	Prbk.g_01662
OG0000671	Prav.g_00494	Prbk.g_02391
OG0000672	Prav.g_00497	Prbk.g_02394
OG0000673	Prav.g_00500	Prbk.g_02397
OG0000674	Prav.g_00502	Prbk.g_02399
OG0000675	Prav.g_00503	Prbk.g_02400
OG0000676	Prav.g_00505	Prbk.g_02408
OG0000677	Prav.g_00506	Prbk.g_02410
OG0000678	Prav.g_00508	Prbk.g_02415
OG0000679	Prav.g_00512	Prbk.g_02435
OG0000680	Prav.g_00513	Prbk.g_02436
OG0000681	Prav.g_00515	Prbk.g_02438
OG0000682	Prav.g_00516	Prbk.g_02439
OG0000683	Prav.g_00517	Prbk.g_02440
OG0000684	Prav.g_00519	Prbk.g_02453
OG0000685	Prav.g_00521	Prbk.g_02451
OG0000686	Prav.g_00522	Prbk.g_02450
OG0000687	Prav.g_00523	Prbk.g_02449
OG0000688	Prav.g_00526	Prbk.g_02455
OG0000689	Prav.g_00527	Prbk.g_02456
OG0000690	Prav.g_00528	Prbk.g_02457
OG0000691	Prav.g_00529	Prbk.g_02458
OG0000692	Prav.g_00530	Prbk.g_02459
OG0000693	Prav.g_00531	Prbk.g_02460
OG0000694	Prav.g_00532	Prbk.g_02461
OG0000695	Prav.g_00534	Prbk.g_02358
OG0000696	Prav.g_00535	Prbk.g_02357
OG0000697	Prav.g_00536	Prbk.g_02355
OG0000698	Prav.g_00539	Prbk.g_02352
OG0000699	Prav.g_00540	Prbk.g_02350
OG0000700	Prav.g_00541	Prbk.g_02349
OG0000701	Prav.g_00542	Prbk.g_02348
OG0000702	Prav.g_00544	Prbk.g_02340
OG0000703	Prav.g_00545	Prbk.g_02339
OG0000704	Prav.g_00546	Prbk.g_02337
OG0000705	Prav.g_00550	Prbk.g_02331
OG0000706	Prav.g_00551	Prbk.g_02330
OG0000707	Prav.g_00552	Prbk.g_02329
OG0000708	Prav.g_00553	Prbk.g_02327
OG0000709	Prav.g_00557	Prbk.g_02320
OG0000710	Prav.g_00560	Prbk.g_02316
OG0000711	Prav.g_00577	Prbk.g_02293
OG0000712	Prav.g_00579	Prbk.g_02292
OG0000713	Prav.g_00580	Prbk.g_00562
OG0000714	Prav.g_00581	Prbk.g_00566
OG0000715	Prav.g_00583	Prbk.g_00568
OG0000716	Prav.g_00585	Prbk.g_00572
OG0000717	Prav.g_00586	Prbk.g_00573
OG0000718	Prav.g_00902	Prbk.g_00578
OG0000719	Prav.g_00904	Prbk.g_00580
OG0000720	Prav.g_00913	Prbk.g_00593
OG0000721	Prav.g_00915	Prbk.g_00594
OG0000722	Prav.g_00916	Prbk.g_00595
OG0000723	Prav.g_00919	Prbk.g_00599
OG0000724	Prav.g_00928	Prbk.g_00061
OG0000725	Prav.g_00934	Prbk.g_00054
OG0000726	Prav.g_00935	Prbk.g_00053
OG0000727	Prav.g_00936	Prbk.g_00052
OG0000728	Prav.g_00938	Prbk.g_00051
OG0000729	Prav.g_00263	Prbk.g_01531
OG0000730	Prav.g_00004	Prbk.g_00869
OG0000731	Prav.g_00008	Prbk.g_00879
OG0000732	Prav.g_00016	Prbk.g_01601
OG0000733	Prav.g_00034	Prbk.g_02202
OG0000734	Prav.g_00050	Prbk.g_00004
OG0000735	Prav.g_00052	Prbk.g_01037
OG0000736	Prav.g_00053	Prbk.g_01036
OG0000737	Prav.g_00054	Prbk.g_01035
OG0000738	Prav.g_00058	Prbk.g_01028
OG0000739	Prav.g_00059	Prbk.g_01026
OG0000740	Prav.g_00060	Prbk.g_01025
OG0000741	Prav.g_00061	Prbk.g_01022
OG0000742	Prav.g_00064	Prbk.g_01020
OG0000743	Prav.g_00066	Prbk.g_01018
OG0000744	Prav.g_00067	Prbk.g_01017
OG0000745	Prav.g_00068	Prbk.g_00141
OG0000746	Prav.g_00070	Prbk.g_00143
OG0000747	Prav.g_00071	Prbk.g_00144
OG0000748	Prav.g_00074	Prbk.g_00156
OG0000749	Prav.g_00075	Prbk.g_00157
OG0000750	Prav.g_00076	Prbk.g_00158
OG0000751	Prav.g_01868	Prbk.g_00105
OG0000752	Prav.g_01866	Prbk.g_00103
OG0000753	Prav.g_01863	Prbk.g_00100
OG0000754	Prav.g_01860	Prbk.g_01501
OG0000755	Prav.g_01857	Prbk.g_00139
OG0000756	Prav.g_01856	Prbk.g_00138
OG0000757	Prav.g_01850	Prbk.g_00131
OG0000758	Prav.g_01849	Prbk.g_00130
OG0000759	Prav.g_01848	Prbk.g_00129
OG0000760	Prav.g_01847	Prbk.g_00128
OG0000761	Prav.g_01846	Prbk.g_00127
OG0000762	Prav.g_01845	Prbk.g_01503
OG0000763	Prav.g_01843	Prbk.g_01505
OG0000764	Prav.g_01842	Prbk.g_01506
OG0000765	Prav.g_01833	Prbk.g_00178
OG0000766	Prav.g_01832	Prbk.g_00177
OG0000767	Prav.g_01830	Prbk.g_00175
OG0000768	Prav.g_01829	Prbk.g_00174
OG0000769	Prav.g_01827	Prbk.g_00098
OG0000770	Prav.g_01825	Prbk.g_00122
OG0000771	Prav.g_02003	Prbk.g_00066
OG0000772	Prav.g_01409	Prbk.g_02011
OG0000773	Prav.g_01429	Prbk.g_00162
OG0000774	Prav.g_01431	Prbk.g_01192
OG0000775	Prav.g_01433	Prbk.g_01190
OG0000776	Prav.g_01434	Prbk.g_01189
OG0000777	Prav.g_01435	Prbk.g_01188
OG0000778	Prav.g_01436	Prbk.g_01187
OG0000779	Prav.g_01440	Prbk.g_01182
OG0000780	Prav.g_01441	Prbk.g_01179
OG0000781	Prav.g_01444	Prbk.g_01175
OG0000782	Prav.g_01445	Prbk.g_01174
OG0000783	Prav.g_01446	Prbk.g_01173
OG0000784	Prav.g_01447	Prbk.g_01172
OG0000785	Prav.g_01449	Prbk.g_01170
OG0000786	Prav.g_01451	Prbk.g_01167
OG0000787	Prav.g_01452	Prbk.g_01166
OG0000788	Prav.g_01460	Prbk.g_00334
OG0000789	Prav.g_01463	Prbk.g_01691
OG0000790	Prav.g_01478	Prbk.g_02048
OG0000791	Prav.g_01480	Prbk.g_02046
OG0000792	Prav.g_01481	Prbk.g_02045
OG0000793	Prav.g_01484	Prbk.g_02041
OG0000794	Prav.g_01485	Prbk.g_02040
OG0000795	Prav.g_01486	Prbk.g_02039
OG0000796	Prav.g_01490	Prbk.g_02035
OG0000797	Prav.g_01491	Prbk.g_02034
OG0000799	Prav.g_01560	Prbk.g_01929
OG0000800	Prav.g_01561	Prbk.g_01930
OG0000801	Prav.g_01562	Prbk.g_01931
OG0000802	Prav.g_01564	Prbk.g_01938
OG0000803	Prav.g_01566	Prbk.g_00244
OG0000804	Prav.g_01567	Prbk.g_00246
OG0000805	Prav.g_01569	Prbk.g_00248
OG0000806	Prav.g_01571	Prbk.g_00250
OG0000807	Prav.g_01572	Prbk.g_00252
OG0000808	Prav.g_01573	Prbk.g_00253
OG0000809	Prav.g_01576	Prbk.g_00257
OG0000810	Prav.g_01577	Prbk.g_00258
OG0000811	Prav.g_01581	Prbk.g_00270
OG0000812	Prav.g_01583	Prbk.g_00272
OG0000813	Prav.g_01584	Prbk.g_00273
OG0000814	Prav.g_01586	Prbk.g_00275
OG0000815	Prav.g_01587	Prbk.g_00276
OG0000816	Prav.g_01589	Prbk.g_00278
OG0000817	Prav.g_01590	Prbk.g_00279
OG0000818	Prav.g_01595	Prbk.g_01237
OG0000819	Prav.g_01596	Prbk.g_01236
OG0000820	Prav.g_01597	Prbk.g_01235
OG0000821	Prav.g_01601	Prbk.g_01228
OG0000822	Prav.g_01602	Prbk.g_01226
OG0000823	Prav.g_01603	Prbk.g_01225
OG0000824	Prav.g_01606	Prbk.g_01221
OG0000825	Prav.g_01607	Prbk.g_01220
OG0000826	Prav.g_01608	Prbk.g_01219
OG0000827	Prav.g_01609	Prbk.g_01218
OG0000828	Prav.g_01612	Prbk.g_01215
OG0000829	Prav.g_01613	Prbk.g_01214
OG0000830	Prav.g_01614	Prbk.g_01213
OG0000831	Prav.g_01616	Prbk.g_01211
OG0000832	Prav.g_01622	Prbk.g_02006
OG0000833	Prav.g_01630	Prbk.g_01998
OG0000834	Prav.g_01631	Prbk.g_01997
OG0000835	Prav.g_01632	Prbk.g_01996
OG0000836	Prav.g_01633	Prbk.g_01994
OG0000837	Prav.g_01634	Prbk.g_01993
OG0000838	Prav.g_01636	Prbk.g_01990
OG0000839	Prav.g_01637	Prbk.g_01989
OG0000840	Prav.g_01638	Prbk.g_01988
OG0000841	Prav.g_01639	Prbk.g_01987
OG0000842	Prav.g_01640	Prbk.g_01986
OG0000843	Prav.g_01641	Prbk.g_01985
OG0000844	Prav.g_01642	Prbk.g_01983
OG0000845	Prav.g_01643	Prbk.g_01982
OG0000846	Prav.g_01644	Prbk.g_01981
OG0000847	Prav.g_01645	Prbk.g_01980
OG0000848	Prav.g_01646	Prbk.g_01979
OG0000849	Prav.g_01647	Prbk.g_01978
OG0000850	Prav.g_01649	Prbk.g_01977
OG0000851	Prav.g_01650	Prbk.g_00937
OG0000852	Prav.g_01651	Prbk.g_00936
OG0000853	Prav.g_01655	Prbk.g_00932
OG0000854	Prav.g_01657	Prbk.g_00930
OG0000855	Prav.g_01658	Prbk.g_00929
OG0000856	Prav.g_01671	Prbk.g_02619
OG0000857	Prav.g_01699	Prbk.g_02485
OG0000858	Prav.g_01755	Prbk.g_00918
OG0000859	Prav.g_01756	Prbk.g_00917
OG0000860	Prav.g_01763	Prbk.g_00905
OG0000861	Prav.g_01764	Prbk.g_00904
OG0000862	Prav.g_01765	Prbk.g_00902
OG0000863	Prav.g_01767	Prbk.g_01451
OG0000864	Prav.g_01768	Prbk.g_01450
OG0000865	Prav.g_01769	Prbk.g_01449
OG0000866	Prav.g_01770	Prbk.g_01448
OG0000867	Prav.g_01771	Prbk.g_01447
OG0000868	Prav.g_01772	Prbk.g_01445
OG0000869	Prav.g_01776	Prbk.g_01442
OG0000870	Prav.g_01781	Prbk.g_01437
OG0000871	Prav.g_01782	Prbk.g_01436
OG0000872	Prav.g_01783	Prbk.g_01434
OG0000873	Prav.g_01786	Prbk.g_01431
OG0000874	Prav.g_01789	Prbk.g_01427
OG0000875	Prav.g_01790	Prbk.g_01426
OG0000876	Prav.g_01791	Prbk.g_01425
OG0000877	Prav.g_01793	Prbk.g_01422
OG0000878	Prav.g_01794	Prbk.g_01421
OG0000879	Prav.g_01795	Prbk.g_01420
OG0000880	Prav.g_01796	Prbk.g_01419
OG0000881	Prav.g_01800	Prbk.g_01414
OG0000882	Prav.g_01805	Prbk.g_01409
OG0000883	Prav.g_01807	Prbk.g_01407
OG0000884	Prav.g_01809	Prbk.g_01405
OG0000885	Prav.g_01810	Prbk.g_01404
OG0000886	Prav.g_01811	Prbk.g_01403
OG0000887	Prav.g_01812	Prbk.g_01402
OG0000888	Prav.g_01814	Prbk.g_01400
OG0000889	Prav.g_01816	Prbk.g_01398
OG0000890	Prav.g_01817	Prbk.g_01384
OG0000891	Prav.g_01818	Prbk.g_01383
OG0000892	Prav.g_00264	Prbk.g_01381
OG0000893	Prav.g_00268	Prbk.g_01901
OG0000894	Prav.g_00270	Prbk.g_01905
OG0000895	Prav.g_00273	Prbk.g_01910
OG0000896	Prav.g_00274	Prbk.g_01911
OG0000897	Prav.g_00276	Prbk.g_01913
OG0000898	Prav.g_00277	Prbk.g_01914
OG0000899	Prav.g_00278	Prbk.g_01915
OG0000900	Prav.g_00279	Prbk.g_01916
OG0000901	Prav.g_00282	Prbk.g_01920
OG0000902	Prav.g_00284	Prbk.g_01922
OG0000903	Prav.g_00287	Prbk.g_00990
OG0000904	Prav.g_00289	Prbk.g_00995
OG0000905	Prav.g_00294	Prbk.g_00997
OG0000906	Prav.g_00295	Prbk.g_01926
OG0000907	Prav.g_00590	Prbk.g_00988
OG0000908	Prav.g_00593	Prbk.g_00985
OG0000909	Prav.g_00594	Prbk.g_00984
OG0000910	Prav.g_00595	Prbk.g_00983
OG0000911	Prav.g_00597	Prbk.g_00981
OG0000912	Prav.g_00598	Prbk.g_00980
OG0000913	Prav.g_00599	Prbk.g_00979
OG0000914	Prav.g_00600	Prbk.g_00978
OG0000915	Prav.g_00601	Prbk.g_00977
OG0000916	Prav.g_00602	Prbk.g_00976
OG0000917	Prav.g_00603	Prbk.g_00975
OG0000918	Prav.g_00604	Prbk.g_00974
OG0000919	Prav.g_00605	Prbk.g_00973
OG0000920	Prav.g_00606	Prbk.g_00972
OG0000921	Prav.g_00607	Prbk.g_00971
OG0000922	Prav.g_00608	Prbk.g_00970
OG0000923	Prav.g_00612	Prbk.g_00966
OG0000924	Prav.g_00613	Prbk.g_00965
OG0000925	Prav.g_00614	Prbk.g_00964
OG0000926	Prav.g_00615	Prbk.g_00963
OG0000927	Prav.g_00617	Prbk.g_00961
OG0000928	Prav.g_00618	Prbk.g_00960
OG0000929	Prav.g_00619	Prbk.g_00959
OG0000930	Prav.g_00620	Prbk.g_00958
OG0000931	Prav.g_00621	Prbk.g_00957
OG0000932	Prav.g_00622	Prbk.g_00956
OG0000933	Prav.g_00626	Prbk.g_00951
OG0000934	Prav.g_00628	Prbk.g_00949
OG0000935	Prav.g_00629	Prbk.g_00948
OG0000936	Prav.g_00630	Prbk.g_00947
OG0000937	Prav.g_00631	Prbk.g_00946
OG0000938	Prav.g_00633	Prbk.g_00797
OG0000939	Prav.g_00634	Prbk.g_00798
OG0000940	Prav.g_00641	Prbk.g_00807
OG0000941	Prav.g_00643	Prbk.g_00809
OG0000942	Prav.g_00645	Prbk.g_00811
OG0000943	Prav.g_00646	Prbk.g_00812
OG0000944	Prav.g_00647	Prbk.g_00814
OG0000945	Prav.g_00648	Prbk.g_00816
OG0000946	Prav.g_00653	Prbk.g_00844
OG0000947	Prav.g_00655	Prbk.g_00847
OG0000948	Prav.g_00656	Prbk.g_00848
OG0000949	Prav.g_00659	Prbk.g_00851
OG0000950	Prav.g_00664	Prbk.g_00513
OG0000951	Prav.g_00668	Prbk.g_00518
OG0000952	Prav.g_00672	Prbk.g_00525
OG0000953	Prav.g_00675	Prbk.g_00529
OG0000954	Prav.g_00679	Prbk.g_00216
OG0000955	Prav.g_00680	Prbk.g_00217
OG0000956	Prav.g_00682	Prbk.g_00219
OG0000957	Prav.g_00687	Prbk.g_00235
OG0000958	Prav.g_00688	Prbk.g_00236
OG0000959	Prav.g_00692	Prbk.g_01482
OG0000960	Prav.g_00693	Prbk.g_01483
OG0000961	Prav.g_00695	Prbk.g_01494
OG0000962	Prav.g_00697	Prbk.g_01530
OG0000963	Prav.g_00701	Prbk.g_01535
OG0000964	Prav.g_00702	Prbk.g_01536
OG0000965	Prav.g_00703	Prbk.g_01537
OG0000966	Prav.g_00710	Prbk.g_01571
OG0000967	Prav.g_00714	Prbk.g_01577
OG0000968	Prav.g_00716	Prbk.g_01580
OG0000969	Prav.g_00717	Prbk.g_01582
OG0000970	Prav.g_00718	Prbk.g_01583
OG0000971	Prav.g_00719	Prbk.g_01585
OG0000972	Prav.g_00720	Prbk.g_01586
OG0000973	Prav.g_00721	Prbk.g_01587
OG0000974	Prav.g_00722	Prbk.g_01588
OG0000975	Prav.g_00723	Prbk.g_01589
OG0000976	Prav.g_00724	Prbk.g_01590
OG0000977	Prav.g_00725	Prbk.g_01592
OG0000978	Prav.g_00726	Prbk.g_01593
OG0000979	Prav.g_00729	Prbk.g_01596
OG0000980	Prav.g_00731	Prbk.g_01600
OG0000981	Prav.g_00733	Prbk.g_01603
OG0000982	Prav.g_00735	Prbk.g_02161
OG0000983	Prav.g_00736	Prbk.g_02162
OG0000984	Prav.g_00737	Prbk.g_02163
OG0000985	Prav.g_00740	Prbk.g_02167
OG0000986	Prav.g_00742	Prbk.g_02169
OG0000987	Prav.g_00743	Prbk.g_02171
OG0000988	Prav.g_00746	Prbk.g_02175
OG0000989	Prav.g_00750	Prbk.g_02185
OG0000990	Prav.g_00753	Prbk.g_02207
OG0000991	Prav.g_00754	Prbk.g_02210
OG0000992	Prav.g_00756	Prbk.g_02213
OG0000993	Prav.g_00757	Prbk.g_02214
OG0000994	Prav.g_00758	Prbk.g_02217
OG0000995	Prav.g_00762	Prbk.g_02226
OG0000996	Prav.g_00763	Prbk.g_02239
OG0000997	Prav.g_00764	Prbk.g_02248
OG0000998	Prav.g_00766	Prbk.g_02250
OG0000999	Prav.g_00767	Prbk.g_02251
OG0001000	Prav.g_00770	Prbk.g_02254
OG0001001	Prav.g_00772	Prbk.g_02258
OG0001002	Prav.g_00776	Prbk.g_02265
OG0001003	Prav.g_00778	Prbk.g_02267
OG0001004	Prav.g_00779	Prbk.g_02268
OG0001005	Prav.g_00780	Prbk.g_02270
OG0001006	Prav.g_00784	Prbk.g_02276
OG0001007	Prav.g_00786	Prbk.g_02278
OG0001008	Prav.g_01036	Prbk.g_00327
OG0001009	Prav.g_00095	Prbk.g_01622
OG0001010	Prav.g_00096	Prbk.g_01621
OG0001011	Prav.g_00097	Prbk.g_01619
OG0001012	Prav.g_00114	Prbk.g_02158
OG0001013	Prav.g_00119	Prbk.g_02133
OG0001014	Prav.g_00122	Prbk.g_02124
OG0001015	Prav.g_00123	Prbk.g_02123
OG0001016	Prav.g_00138	Prbk.g_01315
OG0001017	Prav.g_00142	Prbk.g_01309
OG0001018	Prav.g_00145	Prbk.g_01307
OG0001019	Prav.g_00154	Prbk.g_01294
OG0001020	Prav.g_00155	Prbk.g_00035
OG0001021	Prav.g_00156	Prbk.g_00031
OG0001022	Prav.g_00159	Prbk.g_00026
OG0001023	Prav.g_00160	Prbk.g_00025
OG0001024	Prav.g_00163	Prbk.g_00021
OG0001025	Prav.g_00169	Prbk.g_00014
OG0001026	Prav.g_00176	Prbk.g_00001
OG0001027	Prav.g_00177	Prbk.g_00190
OG0001028	Prav.g_00179	Prbk.g_00192
OG0001029	Prav.g_00180	Prbk.g_00194
OG0001030	Prav.g_00195	Prbk.g_00547
OG0001031	Prav.g_00852	Prbk.g_01275
OG0001032	Prav.g_00851	Prbk.g_01272
OG0001033	Prav.g_00830	Prbk.g_00633
OG0001034	Prav.g_00802	Prbk.g_01521
OG0001035	Prav.g_01901	Prbk.g_00372
OG0001036	Prav.g_01906	Prbk.g_00376
OG0001037	Prav.g_01907	Prbk.g_00378
OG0001038	Prav.g_01924	Prbk.g_00415
OG0001039	Prav.g_01927	Prbk.g_00418
OG0001040	Prav.g_01929	Prbk.g_00421
OG0001041	Prav.g_01933	Prbk.g_00426
OG0001042	Prav.g_01950	Prbk.g_00451
OG0001043	Prav.g_01951	Prbk.g_00453
OG0001044	Prav.g_01979	Prbk.g_00870
OG0001045	Prav.g_01988	Prbk.g_00882
OG0001046	Prav.g_00996	Prbk.g_00924
OG0001047	Prav.g_01038	Prbk.g_00325
OG0001048	Prav.g_01039	Prbk.g_00324
OG0001049	Prav.g_01041	Prbk.g_00321
OG0001050	Prav.g_01042	Prbk.g_00320
OG0001051	Prav.g_01043	Prbk.g_00319
OG0001052	Prav.g_01069	Prbk.g_02109
OG0001053	Prav.g_01081	Prbk.g_02064
OG0001054	Prav.g_01096	Prbk.g_01861
OG0001055	Prav.g_01115	Prbk.g_01056
OG0001056	Prav.g_01134	Prbk.g_01085
OG0001057	Prav.g_01139	Prbk.g_01097
OG0001058	Prav.g_01147	Prbk.g_01893
OG0001059	Prav.g_01151	Prbk.g_01889
OG0001060	Prav.g_01158	Prbk.g_01882
OG0001061	Prav.g_01171	Prbk.g_01109
OG0001062	Prav.g_01173	Prbk.g_01111
OG0001063	Prav.g_01175	Prbk.g_01115
OG0001064	Prav.g_01176	Prbk.g_01116
OG0001065	Prav.g_01177	Prbk.g_01117
OG0001066	Prav.g_01178	Prbk.g_01118
OG0001067	Prav.g_01179	Prbk.g_01119
OG0001068	Prav.g_01180	Prbk.g_01120
OG0001069	Prav.g_01181	Prbk.g_01121
OG0001070	Prav.g_01184	Prbk.g_01125
OG0001071	Prav.g_01185	Prbk.g_01126
OG0001072	Prav.g_01186	Prbk.g_01129
OG0001073	Prav.g_01200	Prbk.g_01148
OG0001074	Prav.g_01211	Prbk.g_02602
OG0001075	Prav.g_01212	Prbk.g_02603
OG0001076	Prav.g_01222	Prbk.g_02611
OG0001077	Prav.g_01226	Prbk.g_02621
OG0001078	Prav.g_01234	Prbk.g_02632
OG0001079	Prav.g_01245	Prbk.g_02651
OG0001080	Prav.g_01251	Prbk.g_00738
OG0001081	Prav.g_01253	Prbk.g_00728
OG0001082	Prav.g_01254	Prbk.g_00727
OG0001083	Prav.g_01259	Prbk.g_00719
OG0001084	Prav.g_01260	Prbk.g_00718
OG0001085	Prav.g_01268	Prbk.g_00708
OG0001086	Prav.g_01269	Prbk.g_00706
OG0001087	Prav.g_01286	Prbk.g_01821
OG0001088	Prav.g_01287	Prbk.g_01817
OG0001089	Prav.g_01295	Prbk.g_01764
OG0001090	Prav.g_00307	Prbk.g_00617
OG0001091	Prav.g_00309	Prbk.g_00615
OG0001092	Prav.g_00310	Prbk.g_00614
OG0001093	Prav.g_00315	Prbk.g_00610
OG0001094	Prav.g_00391	Prbk.g_02462
OG0001095	Prav.g_00410	Prbk.g_02481
OG0001096	Prav.g_00423	Prbk.g_02497
OG0001097	Prav.g_00441	Prbk.g_02542
OG0001098	Prav.g_00456	Prbk.g_02379
OG0001099	Prav.g_00487	Prbk.g_00193
OG0001100	Prav.g_00491	Prbk.g_02389
OG0001101	Prav.g_00493	Prbk.g_02390
OG0001102	Prav.g_00496	Prbk.g_02393
OG0001103	Prav.g_00498	Prbk.g_02395
OG0001104	Prav.g_00520	Prbk.g_02452
OG0001105	Prav.g_00524	Prbk.g_02447
OG0001106	Prav.g_00547	Prbk.g_02336
OG0001107	Prav.g_00554	Prbk.g_02326
OG0001108	Prav.g_00558	Prbk.g_02319
OG0001109	Prav.g_00559	Prbk.g_02317
OG0001110	Prav.g_00561	Prbk.g_02315
OG0001111	Prav.g_00562	Prbk.g_02313
OG0001112	Prav.g_00563	Prbk.g_02311
OG0001113	Prav.g_00564	Prbk.g_02310
OG0001114	Prav.g_00565	Prbk.g_02309
OG0001115	Prav.g_00567	Prbk.g_02307
OG0001116	Prav.g_00568	Prbk.g_02306
OG0001117	Prav.g_00569	Prbk.g_02305
OG0001118	Prav.g_00570	Prbk.g_02304
OG0001119	Prav.g_00571	Prbk.g_02303
OG0001120	Prav.g_00573	Prbk.g_02301
OG0001122	Prav.g_00905	Prbk.g_00581
OG0001123	Prav.g_00909	Prbk.g_00588
OG0001124	Prav.g_00911	Prbk.g_00590
OG0001125	Prav.g_00912	Prbk.g_00592
OG0001126	Prav.g_00922	Prbk.g_00068
