Orthogroup	Prav	Praj
OG0000565	Prav.g_01159	Praj.g_00552
OG0000566	Prav.g_01161	Praj.g_00554
OG0000567	Prav.g_01165	Praj.g_00558
OG0000568	Prav.g_01166	Praj.g_00559
OG0000569	Prav.g_01167	Praj.g_00560
OG0000570	Prav.g_01168	Praj.g_00561
OG0000571	Prav.g_01170	Praj.g_00563
OG0000572	Prav.g_01183	Praj.g_00574
OG0000573	Prav.g_01188	Praj.g_00579
OG0000574	Prav.g_01189	Praj.g_00581
OG0000575	Prav.g_01193	Praj.g_00584
OG0000576	Prav.g_01195	Praj.g_00586
OG0000577	Prav.g_01196	Praj.g_00587
OG0000578	Prav.g_01197	Praj.g_00588
OG0000579	Prav.g_01198	Praj.g_00589
OG0000580	Prav.g_01199	Praj.g_00590
OG0000581	Prav.g_01201	Praj.g_00593
OG0000582	Prav.g_01204	Praj.g_00596
OG0000583	Prav.g_01205	Praj.g_00597
OG0000584	Prav.g_01206	Praj.g_00598
OG0000585	Prav.g_01208	Praj.g_00600
OG0000586	Prav.g_01209	Praj.g_00601
OG0000587	Prav.g_01210	Praj.g_00602
OG0000588	Prav.g_01214	Praj.g_00606
OG0000589	Prav.g_01219	Praj.g_00609
OG0000590	Prav.g_01220	Praj.g_00610
OG0000591	Prav.g_01223	Praj.g_00613
OG0000592	Prav.g_01224	Praj.g_00614
OG0000593	Prav.g_01230	Praj.g_00620
OG0000594	Prav.g_01231	Praj.g_00621
OG0000595	Prav.g_01232	Praj.g_00622
OG0000596	Prav.g_01236	Praj.g_00626
OG0000597	Prav.g_01238	Praj.g_00628
OG0000598	Prav.g_01239	Praj.g_00629
OG0000599	Prav.g_01242	Praj.g_00632
OG0000600	Prav.g_01243	Praj.g_00633
OG0000601	Prav.g_01244	Praj.g_00634
OG0000602	Prav.g_01246	Praj.g_00636
OG0000603	Prav.g_01247	Praj.g_00637
OG0000604	Prav.g_01248	Praj.g_00638
OG0000605	Prav.g_01249	Praj.g_00639
OG0000606	Prav.g_01252	Praj.g_00642
OG0000607	Prav.g_01255	Praj.g_00645
OG0000608	Prav.g_01256	Praj.g_00646
OG0000609	Prav.g_01257	Praj.g_00647
OG0000610	Prav.g_01262	Praj.g_00653
OG0000611	Prav.g_01265	Praj.g_00656
OG0000612	Prav.g_01266	Praj.g_00657
OG0000613	Prav.g_01271	Praj.g_00663
OG0000614	Prav.g_01290	Praj.g_00686
OG0000615	Prav.g_01298	Praj.g_00693
OG0000616	Prav.g_01312	Praj.g_02137
OG0000617	Prav.g_00312	Praj.g_00704
OG0000618	Prav.g_00313	Praj.g_00705
OG0000619	Prav.g_00314	Praj.g_00706
OG0000620	Prav.g_00317	Praj.g_00709
OG0000621	Prav.g_00318	Praj.g_00710
OG0000622	Prav.g_00319	Praj.g_00711
OG0000623	Prav.g_00320	Praj.g_00712
OG0000624	Prav.g_00321	Praj.g_00714
OG0000625	Prav.g_00322	Praj.g_00715
OG0000626	Prav.g_00323	Praj.g_00716
OG0000627	Prav.g_00324	Praj.g_00718
OG0000628	Prav.g_00325	Praj.g_00719
OG0000629	Prav.g_00326	Praj.g_00720
OG0000630	Prav.g_00329	Praj.g_00723
OG0000631	Prav.g_00388	Praj.g_00917
OG0000632	Prav.g_00389	Praj.g_00918
OG0000633	Prav.g_00390	Praj.g_00919
OG0000634	Prav.g_00393	Praj.g_00765
OG0000635	Prav.g_00394	Praj.g_00766
OG0000636	Prav.g_00396	Praj.g_00768
OG0000637	Prav.g_00398	Praj.g_00770
OG0000638	Prav.g_00399	Praj.g_00771
OG0000639	Prav.g_00400	Praj.g_00772
OG0000640	Prav.g_00401	Praj.g_00773
OG0000641	Prav.g_00405	Praj.g_00777
OG0000642	Prav.g_00406	Praj.g_00778
OG0000643	Prav.g_00407	Praj.g_00779
OG0000644	Prav.g_00408	Praj.g_00780
OG0000645	Prav.g_00409	Praj.g_00781
OG0000646	Prav.g_00411	Praj.g_00784
OG0000647	Prav.g_00412	Praj.g_00786
OG0000648	Prav.g_00414	Praj.g_00788
OG0000649	Prav.g_00415	Praj.g_00789
OG0000650	Prav.g_00416	Praj.g_00790
OG0000651	Prav.g_00417	Praj.g_00791
OG0000652	Prav.g_00418	Praj.g_00792
OG0000653	Prav.g_00420	Praj.g_00794
OG0000654	Prav.g_00421	Praj.g_00795
OG0000655	Prav.g_00422	Praj.g_00796
OG0000656	Prav.g_00425	Praj.g_00799
OG0000657	Prav.g_00432	Praj.g_00806
OG0000658	Prav.g_00433	Praj.g_00808
OG0000659	Prav.g_00434	Praj.g_00809
OG0000660	Prav.g_00438	Praj.g_00814
OG0000661	Prav.g_00440	Praj.g_00816
OG0000662	Prav.g_00442	Praj.g_00818
OG0000663	Prav.g_00444	Praj.g_00820
OG0000664	Prav.g_00445	Praj.g_00821
OG0000665	Prav.g_00449	Praj.g_00826
OG0000666	Prav.g_00450	Praj.g_00827
OG0000667	Prav.g_00454	Praj.g_00831
OG0000668	Prav.g_00483	Praj.g_00869
OG0000669	Prav.g_00490	Praj.g_00877
OG0000670	Prav.g_00492	Praj.g_00880
OG0000671	Prav.g_00494	Praj.g_00882
OG0000672	Prav.g_00497	Praj.g_00885
OG0000673	Prav.g_00500	Praj.g_00888
OG0000674	Prav.g_00502	Praj.g_00890
OG0000675	Prav.g_00503	Praj.g_00891
OG0000676	Prav.g_00505	Praj.g_00893
OG0000677	Prav.g_00506	Praj.g_00894
OG0000678	Prav.g_00508	Praj.g_00897
OG0000679	Prav.g_00512	Praj.g_00901
OG0000680	Prav.g_00513	Praj.g_00902
OG0000681	Prav.g_00515	Praj.g_00905
OG0000682	Prav.g_00516	Praj.g_00906
OG0000683	Prav.g_00517	Praj.g_00907
OG0000684	Prav.g_00519	Praj.g_00748
OG0000685	Prav.g_00521	Praj.g_00750
OG0000686	Prav.g_00522	Praj.g_00751
OG0000687	Prav.g_00523	Praj.g_00752
OG0000688	Prav.g_00526	Praj.g_00755
OG0000689	Prav.g_00527	Praj.g_00756
OG0000690	Prav.g_00528	Praj.g_00757
OG0000691	Prav.g_00529	Praj.g_00758
OG0000692	Prav.g_00530	Praj.g_00760
OG0000693	Prav.g_00531	Praj.g_00761
OG0000694	Prav.g_00532	Praj.g_00762
OG0000695	Prav.g_00534	Praj.g_00921
OG0000696	Prav.g_00535	Praj.g_00922
OG0000697	Prav.g_00536	Praj.g_00923
OG0000698	Prav.g_00539	Praj.g_00926
OG0000699	Prav.g_00540	Praj.g_00927
OG0000700	Prav.g_00541	Praj.g_00928
OG0000701	Prav.g_00542	Praj.g_00929
OG0000702	Prav.g_00544	Praj.g_00931
OG0000703	Prav.g_00545	Praj.g_00932
OG0000704	Prav.g_00546	Praj.g_00933
OG0000705	Prav.g_00550	Praj.g_00939
OG0000706	Prav.g_00551	Praj.g_00940
OG0000707	Prav.g_00552	Praj.g_00941
OG0000708	Prav.g_00553	Praj.g_00943
OG0000709	Prav.g_00557	Praj.g_00947
OG0000710	Prav.g_00560	Praj.g_00950
OG0000711	Prav.g_00577	Praj.g_00966
OG0000712	Prav.g_00579	Praj.g_00968
OG0000713	Prav.g_00580	Praj.g_00969
OG0000714	Prav.g_00581	Praj.g_00970
OG0000715	Prav.g_00583	Praj.g_00972
OG0000716	Prav.g_00585	Praj.g_00973
OG0000717	Prav.g_00586	Praj.g_00974
OG0000718	Prav.g_00902	Praj.g_00991
OG0000719	Prav.g_00904	Praj.g_00992
OG0000720	Prav.g_00913	Praj.g_01002
OG0000721	Prav.g_00915	Praj.g_01003
OG0000722	Prav.g_00916	Praj.g_01004
OG0000723	Prav.g_00919	Praj.g_01008
OG0000724	Prav.g_00928	Praj.g_01019
OG0000725	Prav.g_00934	Praj.g_00845
OG0000726	Prav.g_00935	Praj.g_00844
OG0000727	Prav.g_00936	Praj.g_00843
OG0000728	Prav.g_00938	Praj.g_00841
OG0000729	Prav.g_00263	Praj.g_02022
OG0000730	Prav.g_00004	Praj.g_00378
OG0000731	Prav.g_00008	Praj.g_00386
OG0000732	Prav.g_00016	Praj.g_02081
OG0000733	Prav.g_00034	Praj.g_01833
OG0000734	Prav.g_00050	Praj.g_01476
OG0000735	Prav.g_00052	Praj.g_01474
OG0000736	Prav.g_00053	Praj.g_01473
OG0000737	Prav.g_00054	Praj.g_01472
OG0000738	Prav.g_00058	Praj.g_01468
OG0000739	Prav.g_00059	Praj.g_01467
OG0000740	Prav.g_00060	Praj.g_01466
OG0000741	Prav.g_00061	Praj.g_01464
OG0000742	Prav.g_00064	Praj.g_01462
OG0000743	Prav.g_00066	Praj.g_01460
OG0000744	Prav.g_00067	Praj.g_01459
OG0000745	Prav.g_00068	Praj.g_01458
OG0000746	Prav.g_00070	Praj.g_01456
OG0000747	Prav.g_00071	Praj.g_01455
OG0000748	Prav.g_00074	Praj.g_01451
OG0000749	Prav.g_00075	Praj.g_01450
OG0000750	Prav.g_00076	Praj.g_01449
OG0000751	Prav.g_01868	Praj.g_01446
OG0000752	Prav.g_01866	Praj.g_01444
OG0000753	Prav.g_01863	Praj.g_01442
OG0000754	Prav.g_01860	Praj.g_01438
OG0000755	Prav.g_01857	Praj.g_01434
OG0000756	Prav.g_01856	Praj.g_01433
OG0000757	Prav.g_01850	Praj.g_01426
OG0000758	Prav.g_01849	Praj.g_01425
OG0000759	Prav.g_01848	Praj.g_01424
OG0000760	Prav.g_01847	Praj.g_01423
OG0000761	Prav.g_01846	Praj.g_01422
OG0000762	Prav.g_01845	Praj.g_01421
OG0000763	Prav.g_01843	Praj.g_01419
OG0000764	Prav.g_01842	Praj.g_01418
OG0000765	Prav.g_01833	Praj.g_01409
OG0000766	Prav.g_01832	Praj.g_01408
OG0000767	Prav.g_01830	Praj.g_01407
OG0000768	Prav.g_01829	Praj.g_01406
OG0000769	Prav.g_01827	Praj.g_01404
OG0000770	Prav.g_01825	Praj.g_01403
OG0000771	Prav.g_02003	Praj.g_01014
OG0000772	Prav.g_01409	Praj.g_01246
OG0000773	Prav.g_01429	Praj.g_01519
OG0000774	Prav.g_01431	Praj.g_01522
OG0000775	Prav.g_01433	Praj.g_01523
OG0000776	Prav.g_01434	Praj.g_01524
OG0000777	Prav.g_01435	Praj.g_01525
OG0000778	Prav.g_01436	Praj.g_01526
OG0000779	Prav.g_01440	Praj.g_01530
OG0000780	Prav.g_01441	Praj.g_01531
OG0000781	Prav.g_01444	Praj.g_01534
OG0000782	Prav.g_01445	Praj.g_01535
OG0000783	Prav.g_01446	Praj.g_01536
OG0000784	Prav.g_01447	Praj.g_01537
OG0000785	Prav.g_01449	Praj.g_01539
OG0000786	Prav.g_01451	Praj.g_01542
OG0000787	Prav.g_01452	Praj.g_01543
OG0000788	Prav.g_01460	Praj.g_00732
OG0000789	Prav.g_01463	Praj.g_01011
OG0000790	Prav.g_01478	Praj.g_01580
OG0000791	Prav.g_01480	Praj.g_01582
OG0000792	Prav.g_01481	Praj.g_01583
OG0000793	Prav.g_01484	Praj.g_01586
OG0000794	Prav.g_01485	Praj.g_01587
OG0000795	Prav.g_01486	Praj.g_01588
OG0000796	Prav.g_01490	Praj.g_01592
OG0000797	Prav.g_01491	Praj.g_01593
OG0000799	Prav.g_01560	Praj.g_01613
OG0000800	Prav.g_01561	Praj.g_01614
OG0000801	Prav.g_01562	Praj.g_01615
OG0000802	Prav.g_01564	Praj.g_01617
OG0000803	Prav.g_01566	Praj.g_01619
OG0000804	Prav.g_01567	Praj.g_01620
OG0000805	Prav.g_01569	Praj.g_01622
OG0000806	Prav.g_01571	Praj.g_01624
OG0000807	Prav.g_01572	Praj.g_01625
OG0000808	Prav.g_01573	Praj.g_01626
OG0000809	Prav.g_01576	Praj.g_01630
OG0000810	Prav.g_01577	Praj.g_01631
OG0000811	Prav.g_01581	Praj.g_01635
OG0000812	Prav.g_01583	Praj.g_01637
OG0000813	Prav.g_01584	Praj.g_01638
OG0000814	Prav.g_01586	Praj.g_01640
OG0000815	Prav.g_01587	Praj.g_01641
OG0000816	Prav.g_01589	Praj.g_01643
OG0000817	Prav.g_01590	Praj.g_01644
OG0000818	Prav.g_01595	Praj.g_01648
OG0000819	Prav.g_01596	Praj.g_01649
OG0000820	Prav.g_01597	Praj.g_01650
OG0000821	Prav.g_01601	Praj.g_01653
OG0000822	Prav.g_01602	Praj.g_01654
OG0000823	Prav.g_01603	Praj.g_01655
OG0000824	Prav.g_01606	Praj.g_01658
OG0000825	Prav.g_01607	Praj.g_01659
OG0000826	Prav.g_01608	Praj.g_01660
OG0000827	Prav.g_01609	Praj.g_01661
OG0000828	Prav.g_01612	Praj.g_01664
OG0000829	Prav.g_01613	Praj.g_01665
OG0000830	Prav.g_01614	Praj.g_01666
OG0000831	Prav.g_01616	Praj.g_01668
OG0000832	Prav.g_01622	Praj.g_01678
OG0000833	Prav.g_01630	Praj.g_01686
OG0000834	Prav.g_01631	Praj.g_01687
OG0000835	Prav.g_01632	Praj.g_01688
OG0000836	Prav.g_01633	Praj.g_01690
OG0000837	Prav.g_01634	Praj.g_01691
OG0000838	Prav.g_01636	Praj.g_01693
OG0000839	Prav.g_01637	Praj.g_01694
OG0000840	Prav.g_01638	Praj.g_01695
OG0000841	Prav.g_01639	Praj.g_01696
OG0000842	Prav.g_01640	Praj.g_01697
OG0000843	Prav.g_01641	Praj.g_01698
OG0000844	Prav.g_01642	Praj.g_01699
OG0000845	Prav.g_01643	Praj.g_01700
OG0000846	Prav.g_01644	Praj.g_01701
OG0000847	Prav.g_01645	Praj.g_01702
OG0000848	Prav.g_01646	Praj.g_01703
OG0000849	Prav.g_01647	Praj.g_01704
OG0000850	Prav.g_01649	Praj.g_01706
OG0000851	Prav.g_01650	Praj.g_01707
OG0000852	Prav.g_01651	Praj.g_01708
OG0000853	Prav.g_01655	Praj.g_01713
OG0000854	Prav.g_01657	Praj.g_01715
OG0000855	Prav.g_01658	Praj.g_01716
OG0000856	Prav.g_01671	Praj.g_01599
OG0000857	Prav.g_01699	Praj.g_00785
OG0000858	Prav.g_01755	Praj.g_01763
OG0000859	Prav.g_01756	Praj.g_01764
OG0000860	Prav.g_01763	Praj.g_01770
OG0000861	Prav.g_01764	Praj.g_01771
OG0000862	Prav.g_01765	Praj.g_01772
OG0000863	Prav.g_01767	Praj.g_01773
OG0000864	Prav.g_01768	Praj.g_01774
OG0000865	Prav.g_01769	Praj.g_01775
OG0000866	Prav.g_01770	Praj.g_01776
OG0000867	Prav.g_01771	Praj.g_01777
OG0000868	Prav.g_01772	Praj.g_01778
OG0000869	Prav.g_01776	Praj.g_01781
OG0000870	Prav.g_01781	Praj.g_01786
OG0000871	Prav.g_01782	Praj.g_01787
OG0000872	Prav.g_01783	Praj.g_01788
OG0000873	Prav.g_01786	Praj.g_01791
OG0000874	Prav.g_01789	Praj.g_01794
OG0000875	Prav.g_01790	Praj.g_01796
OG0000876	Prav.g_01791	Praj.g_01797
OG0000877	Prav.g_01793	Praj.g_01799
OG0000878	Prav.g_01794	Praj.g_01800
OG0000879	Prav.g_01795	Praj.g_01801
OG0000880	Prav.g_01796	Praj.g_01802
OG0000881	Prav.g_01800	Praj.g_01805
OG0000882	Prav.g_01805	Praj.g_01810
OG0000883	Prav.g_01807	Praj.g_01812
OG0000884	Prav.g_01809	Praj.g_01814
OG0000885	Prav.g_01810	Praj.g_01815
OG0000886	Prav.g_01811	Praj.g_01816
OG0000887	Prav.g_01812	Praj.g_01817
OG0000888	Prav.g_01814	Praj.g_01819
OG0000889	Prav.g_01816	Praj.g_01821
OG0000890	Prav.g_01817	Praj.g_01822
OG0000891	Prav.g_01818	Praj.g_01823
OG0000892	Prav.g_00264	Praj.g_01825
OG0000893	Prav.g_00268	Praj.g_01868
OG0000894	Prav.g_00270	Praj.g_01871
OG0000895	Prav.g_00273	Praj.g_01874
OG0000896	Prav.g_00274	Praj.g_01875
OG0000897	Prav.g_00276	Praj.g_01877
OG0000898	Prav.g_00277	Praj.g_01878
OG0000899	Prav.g_00278	Praj.g_01879
OG0000900	Prav.g_00279	Praj.g_01880
OG0000901	Prav.g_00282	Praj.g_01883
OG0000902	Prav.g_00284	Praj.g_01885
OG0000903	Prav.g_00287	Praj.g_01894
OG0000904	Prav.g_00289	Praj.g_01889
OG0000905	Prav.g_00294	Praj.g_01887
OG0000906	Prav.g_00295	Praj.g_01886
OG0000907	Prav.g_00590	Praj.g_01909
OG0000908	Prav.g_00593	Praj.g_01912
OG0000909	Prav.g_00594	Praj.g_01913
OG0000910	Prav.g_00595	Praj.g_01914
OG0000911	Prav.g_00597	Praj.g_01916
OG0000912	Prav.g_00598	Praj.g_01917
OG0000913	Prav.g_00599	Praj.g_01918
OG0000914	Prav.g_00600	Praj.g_01919
OG0000915	Prav.g_00601	Praj.g_01920
OG0000916	Prav.g_00602	Praj.g_01921
OG0000917	Prav.g_00603	Praj.g_01922
OG0000918	Prav.g_00604	Praj.g_01923
OG0000919	Prav.g_00605	Praj.g_01924
OG0000920	Prav.g_00606	Praj.g_01925
OG0000921	Prav.g_00607	Praj.g_01926
OG0000922	Prav.g_00608	Praj.g_01927
OG0000923	Prav.g_00612	Praj.g_01931
OG0000924	Prav.g_00613	Praj.g_01932
OG0000925	Prav.g_00614	Praj.g_01933
OG0000926	Prav.g_00615	Praj.g_01934
OG0000927	Prav.g_00617	Praj.g_01936
OG0000928	Prav.g_00618	Praj.g_01937
OG0000929	Prav.g_00619	Praj.g_01938
OG0000930	Prav.g_00620	Praj.g_01939
OG0000931	Prav.g_00621	Praj.g_01940
OG0000932	Prav.g_00622	Praj.g_01941
OG0000933	Prav.g_00626	Praj.g_01945
OG0000934	Prav.g_00628	Praj.g_01947
OG0000935	Prav.g_00629	Praj.g_01948
OG0000936	Prav.g_00630	Praj.g_01949
OG0000937	Prav.g_00631	Praj.g_01950
OG0000938	Prav.g_00633	Praj.g_01953
OG0000939	Prav.g_00634	Praj.g_01954
OG0000940	Prav.g_00641	Praj.g_01961
OG0000941	Prav.g_00643	Praj.g_01963
OG0000942	Prav.g_00645	Praj.g_01965
OG0000943	Prav.g_00646	Praj.g_01966
OG0000944	Prav.g_00647	Praj.g_01968
OG0000945	Prav.g_00648	Praj.g_01969
OG0000946	Prav.g_00653	Praj.g_01975
OG0000947	Prav.g_00655	Praj.g_01977
OG0000948	Prav.g_00656	Praj.g_01978
OG0000949	Prav.g_00659	Praj.g_01981
OG0000950	Prav.g_00664	Praj.g_01986
OG0000951	Prav.g_00668	Praj.g_01990
OG0000952	Prav.g_00672	Praj.g_01994
OG0000953	Prav.g_00675	Praj.g_01998
OG0000954	Prav.g_00679	Praj.g_02002
OG0000955	Prav.g_00680	Praj.g_02003
OG0000956	Prav.g_00682	Praj.g_02005
OG0000957	Prav.g_00687	Praj.g_02010
OG0000958	Prav.g_00688	Praj.g_02011
OG0000959	Prav.g_00692	Praj.g_02015
OG0000960	Prav.g_00693	Praj.g_02016
OG0000961	Prav.g_00695	Praj.g_02019
OG0000962	Prav.g_00697	Praj.g_02021
OG0000963	Prav.g_00701	Praj.g_02026
OG0000964	Prav.g_00702	Praj.g_02027
OG0000965	Prav.g_00703	Praj.g_02028
OG0000966	Prav.g_00710	Praj.g_02059
OG0000967	Prav.g_00714	Praj.g_02063
OG0000968	Prav.g_00716	Praj.g_02065
OG0000969	Prav.g_00717	Praj.g_02066
OG0000970	Prav.g_00718	Praj.g_02067
OG0000971	Prav.g_00719	Praj.g_02068
OG0000972	Prav.g_00720	Praj.g_02069
OG0000973	Prav.g_00721	Praj.g_02070
OG0000974	Prav.g_00722	Praj.g_02071
OG0000975	Prav.g_00723	Praj.g_02072
OG0000976	Prav.g_00724	Praj.g_02073
OG0000977	Prav.g_00725	Praj.g_02074
OG0000978	Prav.g_00726	Praj.g_02075
OG0000979	Prav.g_00729	Praj.g_02078
OG0000980	Prav.g_00731	Praj.g_02080
OG0000981	Prav.g_00733	Praj.g_02083
OG0000982	Prav.g_00735	Praj.g_02085
OG0000983	Prav.g_00736	Praj.g_02086
OG0000984	Prav.g_00737	Praj.g_02087
OG0000985	Prav.g_00740	Praj.g_02090
OG0000986	Prav.g_00742	Praj.g_02092
OG0000987	Prav.g_00743	Praj.g_02093
OG0000988	Prav.g_00746	Praj.g_02096
OG0000989	Prav.g_00750	Praj.g_02100
OG0000990	Prav.g_00753	Praj.g_02105
OG0000991	Prav.g_00754	Praj.g_02106
OG0000992	Prav.g_00756	Praj.g_02109
OG0000993	Prav.g_00757	Praj.g_02110
OG0000994	Prav.g_00758	Praj.g_02111
OG0000995	Prav.g_00762	Praj.g_02115
OG0000996	Prav.g_00763	Praj.g_02116
OG0000997	Prav.g_00764	Praj.g_02124
OG0000998	Prav.g_00766	Praj.g_02126
OG0000999	Prav.g_00767	Praj.g_02127
OG0001000	Prav.g_00770	Praj.g_02130, Praj.g_02131
OG0001001	Prav.g_00772	Praj.g_02134
OG0001002	Prav.g_00776	Praj.g_02139
OG0001003	Prav.g_00778	Praj.g_02141
OG0001004	Prav.g_00779	Praj.g_02142
OG0001005	Prav.g_00780	Praj.g_02143
OG0001006	Prav.g_00784	Praj.g_02147
OG0001007	Prav.g_00786	Praj.g_02149
OG0001008	Prav.g_01036	Praj.g_00431
OG0001009	Prav.g_00095	Praj.g_00027
OG0001010	Prav.g_00096	Praj.g_00028
OG0001011	Prav.g_00097	Praj.g_00029
OG0001012	Prav.g_00114	Praj.g_00047
OG0001013	Prav.g_00119	Praj.g_00052
OG0001014	Prav.g_00122	Praj.g_00055
OG0001015	Prav.g_00123	Praj.g_00056
OG0001016	Prav.g_00138	Praj.g_00111
OG0001017	Prav.g_00142	Praj.g_00115
OG0001018	Prav.g_00145	Praj.g_00118
OG0001019	Prav.g_00154	Praj.g_00127
OG0001020	Prav.g_00155	Praj.g_00128
OG0001021	Prav.g_00156	Praj.g_00129
OG0001022	Prav.g_00159	Praj.g_00132
OG0001023	Prav.g_00160	Praj.g_00133
OG0001024	Prav.g_00163	Praj.g_00136
OG0001025	Prav.g_00169	Praj.g_00143
OG0001026	Prav.g_00176	Praj.g_00151
OG0001027	Prav.g_00177	Praj.g_00152
OG0001028	Prav.g_00179	Praj.g_00154
OG0001029	Prav.g_00180	Praj.g_00156
OG0001030	Prav.g_00195	Praj.g_00172
OG0001031	Prav.g_00852	Praj.g_00226
OG0001032	Prav.g_00851	Praj.g_00227
OG0001033	Prav.g_00830	Praj.g_00247
OG0001034	Prav.g_00802	Praj.g_00276
OG0001035	Prav.g_01901	Praj.g_00293
OG0001036	Prav.g_01906	Praj.g_00297
OG0001037	Prav.g_01907	Praj.g_00298
OG0001038	Prav.g_01924	Praj.g_00314
OG0001039	Prav.g_01927	Praj.g_00316
OG0001040	Prav.g_01929	Praj.g_00319
OG0001041	Prav.g_01933	Praj.g_00323
OG0001042	Prav.g_01950	Praj.g_00339
OG0001043	Prav.g_01951	Praj.g_00340
OG0001044	Prav.g_01979	Praj.g_00379
OG0001045	Prav.g_01988	Praj.g_00388
OG0001046	Prav.g_00996	Praj.g_01081
OG0001047	Prav.g_01038	Praj.g_00433
OG0001048	Prav.g_01039	Praj.g_00434
OG0001049	Prav.g_01041	Praj.g_00436
OG0001050	Prav.g_01042	Praj.g_00437
OG0001051	Prav.g_01043	Praj.g_00438
OG0001052	Prav.g_01069	Praj.g_00464
OG0001053	Prav.g_01081	Praj.g_00476
OG0001054	Prav.g_01096	Praj.g_00490
OG0001055	Prav.g_01115	Praj.g_00509
OG0001056	Prav.g_01134	Praj.g_00527
OG0001057	Prav.g_01139	Praj.g_00532
OG0001058	Prav.g_01147	Praj.g_00540
OG0001059	Prav.g_01151	Praj.g_00544
OG0001060	Prav.g_01158	Praj.g_00551
OG0001061	Prav.g_01171	Praj.g_00564
OG0001062	Prav.g_01173	Praj.g_00566
OG0001063	Prav.g_01175	Praj.g_00567
OG0001064	Prav.g_01176	Praj.g_00568
OG0001065	Prav.g_01177	Praj.g_00569
OG0001066	Prav.g_01178	Praj.g_00570
OG0001067	Prav.g_01179	Praj.g_00571
OG0001068	Prav.g_01180	Praj.g_00572
OG0001069	Prav.g_01181	Praj.g_00573
OG0001070	Prav.g_01184	Praj.g_00575
OG0001071	Prav.g_01185	Praj.g_00576
OG0001072	Prav.g_01186	Praj.g_00577
OG0001073	Prav.g_01200	Praj.g_00591
OG0001074	Prav.g_01211	Praj.g_00603
OG0001075	Prav.g_01212	Praj.g_00604
OG0001076	Prav.g_01222	Praj.g_00611
OG0001077	Prav.g_01226	Praj.g_00616
OG0001078	Prav.g_01234	Praj.g_00624
OG0001079	Prav.g_01245	Praj.g_00635
OG0001080	Prav.g_01251	Praj.g_00641
OG0001081	Prav.g_01253	Praj.g_00643
OG0001082	Prav.g_01254	Praj.g_00644
OG0001083	Prav.g_01259	Praj.g_00649
OG0001084	Prav.g_01260	Praj.g_00650
OG0001085	Prav.g_01268	Praj.g_00660
OG0001086	Prav.g_01269	Praj.g_00661
OG0001087	Prav.g_01286	Praj.g_00681
OG0001088	Prav.g_01287	Praj.g_00682
OG0001089	Prav.g_01295	Praj.g_00690
OG0001090	Prav.g_00307	Praj.g_00699
OG0001091	Prav.g_00309	Praj.g_00701
OG0001092	Prav.g_00310	Praj.g_00702
OG0001093	Prav.g_00315	Praj.g_00707
OG0001094	Prav.g_00391	Praj.g_00763
OG0001095	Prav.g_00410	Praj.g_00782
OG0001096	Prav.g_00423	Praj.g_00797
OG0001097	Prav.g_00441	Praj.g_00817
OG0001098	Prav.g_00456	Praj.g_00835
OG0001099	Prav.g_00487	Praj.g_00872
OG0001100	Prav.g_00491	Praj.g_00879
OG0001101	Prav.g_00493	Praj.g_00881
OG0001102	Prav.g_00496	Praj.g_00884
OG0001103	Prav.g_00498	Praj.g_00886
OG0001104	Prav.g_00520	Praj.g_00749
OG0001105	Prav.g_00524	Praj.g_00753
OG0001106	Prav.g_00547	Praj.g_00934
OG0001107	Prav.g_00554	Praj.g_00944
OG0001108	Prav.g_00558	Praj.g_00948
OG0001109	Prav.g_00559	Praj.g_00949
OG0001110	Prav.g_00561	Praj.g_00951
OG0001111	Prav.g_00562	Praj.g_00952
OG0001112	Prav.g_00563	Praj.g_00953
OG0001113	Prav.g_00564	Praj.g_00954
OG0001114	Prav.g_00565	Praj.g_00955
OG0001115	Prav.g_00567	Praj.g_00957
OG0001116	Prav.g_00568	Praj.g_00958
OG0001117	Prav.g_00569	Praj.g_00959
OG0001118	Prav.g_00570	Praj.g_00960
OG0001119	Prav.g_00571	Praj.g_00961
OG0001120	Prav.g_00573	Praj.g_00963
OG0001121	Prav.g_00031, Prav.g_00576	Praj.g_01563
OG0001122	Prav.g_00905	Praj.g_00993
OG0001123	Prav.g_00909	Praj.g_00997
OG0001124	Prav.g_00911	Praj.g_00999
OG0001125	Prav.g_00912	Praj.g_01001
OG0001126	Prav.g_00922	Praj.g_01012
OG0001127	Prav.g_00923	Praj.g_01013
OG0001128	Prav.g_00925	Praj.g_01016
OG0001129	Prav.g_00926	Praj.g_01017
OG0001130	Prav.g_00927	Praj.g_01018
OG0001131	Prav.g_00242	Praj.g_00852
OG0001132	Prav.g_00252	Praj.g_01063
OG0001133	Prav.g_00019	Praj.g_01040
OG0001134	Prav.g_00033	Praj.g_01832
OG0001135	Prav.g_00036	Praj.g_01835
OG0001136	Prav.g_00062	Praj.g_01463
OG0001137	Prav.g_00073	Praj.g_01452
OG0001138	Prav.g_01855	Praj.g_01432
OG0001139	Prav.g_01854	Praj.g_01430
OG0001140	Prav.g_01853	Praj.g_01429
OG0001141	Prav.g_01852	Praj.g_01428
OG0001142	Prav.g_01851	Praj.g_01427
OG0001143	Prav.g_01844	Praj.g_01420
OG0001144	Prav.g_01839	Praj.g_01415
OG0001145	Prav.g_01430	Praj.g_01520
OG0001146	Prav.g_01442	Praj.g_01532
