Orthogroup	Prau	Prai
OG0000556	Prau.g_00584	Prai.g_00572
OG0000557	Prau.g_00585	Prai.g_00573
OG0000558	Prau.g_00587	Prai.g_00575
OG0000559	Prau.g_00591	Prai.g_00579
OG0000560	Prau.g_00594	Prai.g_00582
OG0000561	Prau.g_00595	Prai.g_00583
OG0000562	Prau.g_00596	Prai.g_00584
OG0000563	Prau.g_00597	Prai.g_00585
OG0000564	Prau.g_00598	Prai.g_00586
OG0000565	Prau.g_00601	Prai.g_00589
OG0000566	Prau.g_00603	Prai.g_00592
OG0000567	Prau.g_00607	Prai.g_00596
OG0000568	Prau.g_00608	Prai.g_00597
OG0000569	Prau.g_00609	Prai.g_00598
OG0000570	Prau.g_00610	Prai.g_00599
OG0000571	Prau.g_00612	Prai.g_00601
OG0000572	Prau.g_00625	Prai.g_00614
OG0000573	Prau.g_00630	Prai.g_00620
OG0000574	Prau.g_00631	Prai.g_00621
OG0000575	Prau.g_00635	Prai.g_00625
OG0000576	Prau.g_00637	Prai.g_00627
OG0000577	Prau.g_00638	Prai.g_00628
OG0000578	Prau.g_00639	Prai.g_00629
OG0000579	Prau.g_00640	Prai.g_00630
OG0000580	Prau.g_00641	Prai.g_00631
OG0000581	Prau.g_00643	Prai.g_00633
OG0000582	Prau.g_00646	Prai.g_00636
OG0000583	Prau.g_00647	Prai.g_00637
OG0000584	Prau.g_00648	Prai.g_00638
OG0000585	Prau.g_00650	Prai.g_00640
OG0000586	Prau.g_00651	Prai.g_00641
OG0000587	Prau.g_00652	Prai.g_00642
OG0000588	Prau.g_00656	Prai.g_00646
OG0000589	Prau.g_00661	Prai.g_00650
OG0000590	Prau.g_00662	Prai.g_00651
OG0000591	Prau.g_00665	Prai.g_00654
OG0000592	Prau.g_00666	Prai.g_00655
OG0000593	Prau.g_00672	Prai.g_00661
OG0000594	Prau.g_00673	Prai.g_00662
OG0000595	Prau.g_00674	Prai.g_00663
OG0000596	Prau.g_00678	Prai.g_00667
OG0000597	Prau.g_00680	Prai.g_00669
OG0000598	Prau.g_00681	Prai.g_00670
OG0000599	Prau.g_00684	Prai.g_00673
OG0000600	Prau.g_00685	Prai.g_00674
OG0000601	Prau.g_00686	Prai.g_00675
OG0000602	Prau.g_00688	Prai.g_00677
OG0000603	Prau.g_00689	Prai.g_00678
OG0000604	Prau.g_00690	Prai.g_00679
OG0000605	Prau.g_00691	Prai.g_00680
OG0000606	Prau.g_00694	Prai.g_00683
OG0000607	Prau.g_00697	Prai.g_00686
OG0000608	Prau.g_00698	Prai.g_00687
OG0000609	Prau.g_00699	Prai.g_00688
OG0000610	Prau.g_00704	Prai.g_00693
OG0000611	Prau.g_00707	Prai.g_00696
OG0000612	Prau.g_00708	Prai.g_00697
OG0000613	Prau.g_00713	Prai.g_00702
OG0000614	Prau.g_00732	Prai.g_00721
OG0000615	Prau.g_00740	Prai.g_00729
OG0000616	Prau.g_00744	Prai.g_00732
OG0000617	Prau.g_00761	Prai.g_00754
OG0000618	Prau.g_00762	Prai.g_00755
OG0000619	Prau.g_00763	Prai.g_00756
OG0000620	Prau.g_00766	Prai.g_00759
OG0000621	Prau.g_00767	Prai.g_00760
OG0000622	Prau.g_00768	Prai.g_00761
OG0000623	Prau.g_00769	Prai.g_00762
OG0000624	Prau.g_00770	Prai.g_00763
OG0000625	Prau.g_00771	Prai.g_00764
OG0000626	Prau.g_00772	Prai.g_00765
OG0000627	Prau.g_00773	Prai.g_00766
OG0000628	Prau.g_00774	Prai.g_00767
OG0000629	Prau.g_00775	Prai.g_00768
OG0000630	Prau.g_00778	Prai.g_00771
OG0000631	Prau.g_00845	Prai.g_00857
OG0000632	Prau.g_00846	Prai.g_00856
OG0000633	Prau.g_00847	Prai.g_00855
OG0000634	Prau.g_00850	Prai.g_00852
OG0000635	Prau.g_00851	Prai.g_00851
OG0000636	Prau.g_00853	Prai.g_00849
OG0000637	Prau.g_00855	Prai.g_00847
OG0000638	Prau.g_00856	Prai.g_00846
OG0000639	Prau.g_00857	Prai.g_00845
OG0000640	Prau.g_00858	Prai.g_00844
OG0000641	Prau.g_00862	Prai.g_00839
OG0000642	Prau.g_00863	Prai.g_00838
OG0000643	Prau.g_00864	Prai.g_00837
OG0000644	Prau.g_00865	Prai.g_00836
OG0000645	Prau.g_00866	Prai.g_00835
OG0000646	Prau.g_00868	Prai.g_00833
OG0000647	Prau.g_00869	Prai.g_00832
OG0000648	Prau.g_00871	Prai.g_00830
OG0000649	Prau.g_00872	Prai.g_00829
OG0000650	Prau.g_00873	Prai.g_00828
OG0000651	Prau.g_00874	Prai.g_00827
OG0000652	Prau.g_00875	Prai.g_00826
OG0000653	Prau.g_00877	Prai.g_00824
OG0000654	Prau.g_00878	Prai.g_00823
OG0000655	Prau.g_00879	Prai.g_00822
OG0000656	Prau.g_00882	Prai.g_00819
OG0000657	Prau.g_00889	Prai.g_00811
OG0000658	Prau.g_00890	Prai.g_00810
OG0000659	Prau.g_00891	Prai.g_00809
OG0000660	Prau.g_00895	Prai.g_00805
OG0000661	Prau.g_00897	Prai.g_00803
OG0000662	Prau.g_00899	Prai.g_00801
OG0000663	Prau.g_00902	Prai.g_00799
OG0000664	Prau.g_00903	Prai.g_00798
OG0000665	Prau.g_00907	Prai.g_00794
OG0000666	Prau.g_00908	Prai.g_00793
OG0000667	Prau.g_00912	Prai.g_00789
OG0000668	Prau.g_00942	Prai.g_01060
OG0000669	Prau.g_00949	Prai.g_01054
OG0000670	Prau.g_00951	Prai.g_01052
OG0000671	Prau.g_00953	Prai.g_01050
OG0000672	Prau.g_00955	Prai.g_01048
OG0000673	Prau.g_00957	Prai.g_01045
OG0000674	Prau.g_00959	Prai.g_01043
OG0000675	Prau.g_00960	Prai.g_01042
OG0000676	Prau.g_00962	Prai.g_01040
OG0000677	Prau.g_00963	Prai.g_01039
OG0000678	Prau.g_00965	Prai.g_01037
OG0000679	Prau.g_00969	Prai.g_01033
OG0000680	Prau.g_00970	Prai.g_01032
OG0000681	Prau.g_00973	Prai.g_01030
OG0000682	Prau.g_00974	Prai.g_01029
OG0000683	Prau.g_00975	Prai.g_01028
OG0000684	Prau.g_00977	Prai.g_01027
OG0000685	Prau.g_00979	Prai.g_01025
OG0000686	Prau.g_00980	Prai.g_01024
OG0000687	Prau.g_00981	Prai.g_01023
OG0000688	Prau.g_00984	Prai.g_01020
OG0000689	Prau.g_00985	Prai.g_01019
OG0000690	Prau.g_00986	Prai.g_01018
OG0000691	Prau.g_00987	Prai.g_01017
OG0000692	Prau.g_00989	Prai.g_01015
OG0000693	Prau.g_00990	Prai.g_01014
OG0000694	Prau.g_00991	Prai.g_01013
OG0000695	Prau.g_00993	Prai.g_01011
OG0000696	Prau.g_00994	Prai.g_01010
OG0000697	Prau.g_00995	Prai.g_01009
OG0000698	Prau.g_00998	Prai.g_01006
OG0000699	Prau.g_00999	Prai.g_01005
OG0000700	Prau.g_01000	Prai.g_01004
OG0000701	Prau.g_01001	Prai.g_01003
OG0000702	Prau.g_01003	Prai.g_01001
OG0000703	Prau.g_01004	Prai.g_01000
OG0000704	Prau.g_01005	Prai.g_00999
OG0000705	Prau.g_01009	Prai.g_00995
OG0000706	Prau.g_01010	Prai.g_00994
OG0000707	Prau.g_01011	Prai.g_00993
OG0000708	Prau.g_01012	Prai.g_00992
OG0000709	Prau.g_01016	Prai.g_00988
OG0000710	Prau.g_01019	Prai.g_00985
OG0000711	Prau.g_01036	Prai.g_00968
OG0000712	Prau.g_01038	Prai.g_00966
OG0000713	Prau.g_01039	Prai.g_00965
OG0000714	Prau.g_01040	Prai.g_00964
OG0000715	Prau.g_01042	Prai.g_00962
OG0000716	Prau.g_01044	Prai.g_00960
OG0000717	Prau.g_01045	Prai.g_00959
OG0000718	Prau.g_01058	Prai.g_00948
OG0000719	Prau.g_01060	Prai.g_00946
OG0000720	Prau.g_01069	Prai.g_00938
OG0000721	Prau.g_01071	Prai.g_00936
OG0000722	Prau.g_01072	Prai.g_00935
OG0000723	Prau.g_01075	Prai.g_00932
OG0000724	Prau.g_01084	Prai.g_00923
OG0000725	Prau.g_01090	Prai.g_00917
OG0000726	Prau.g_01091	Prai.g_00916
OG0000727	Prau.g_01092	Prai.g_00915
OG0000728	Prau.g_01094	Prai.g_00913
OG0000729	Prau.g_01138	Prai.g_01109
OG0000730	Prau.g_01142	Prai.g_01113
OG0000731	Prau.g_01146	Prai.g_01117
OG0000732	Prau.g_01155	Prai.g_01126
OG0000733	Prau.g_01175	Prai.g_01144
OG0000734	Prau.g_01192	Prai.g_01157
OG0000735	Prau.g_01194	Prai.g_01159
OG0000736	Prau.g_01195	Prai.g_01160
OG0000737	Prau.g_01196	Prai.g_01161
OG0000738	Prau.g_01200	Prai.g_01165
OG0000739	Prau.g_01201	Prai.g_01166
OG0000740	Prau.g_01202	Prai.g_01167
OG0000741	Prau.g_01203	Prai.g_01168
OG0000742	Prau.g_01205	Prai.g_01170
OG0000743	Prau.g_01207	Prai.g_01172
OG0000744	Prau.g_01208	Prai.g_01173
OG0000745	Prau.g_01209	Prai.g_01174
OG0000746	Prau.g_01211	Prai.g_01176
OG0000747	Prau.g_01212	Prai.g_01177
OG0000748	Prau.g_01215	Prai.g_01180
OG0000749	Prau.g_01216	Prai.g_01181
OG0000750	Prau.g_01217	Prai.g_01182
OG0000751	Prau.g_01219	Prai.g_01184
OG0000752	Prau.g_01221	Prai.g_01186
OG0000753	Prau.g_01224	Prai.g_01189
OG0000754	Prau.g_01227	Prai.g_01192
OG0000755	Prau.g_01230	Prai.g_01196
OG0000756	Prau.g_01231	Prai.g_01197
OG0000757	Prau.g_01237	Prai.g_01204
OG0000758	Prau.g_01238	Prai.g_01205
OG0000759	Prau.g_01239	Prai.g_01206
OG0000760	Prau.g_01240	Prai.g_01207
OG0000761	Prau.g_01241	Prai.g_01208
OG0000762	Prau.g_01242	Prai.g_01209
OG0000763	Prau.g_01244	Prai.g_01211
OG0000764	Prau.g_01245	Prai.g_01212
OG0000765	Prau.g_01254	Prai.g_01221
OG0000766	Prau.g_01255	Prai.g_01222
OG0000767	Prau.g_01257	Prai.g_01224
OG0000768	Prau.g_01258	Prai.g_01225
OG0000769	Prau.g_01260	Prai.g_01227
OG0000770	Prau.g_01262	Prai.g_01229
OG0000771	Prau.g_01271	Prai.g_01238
OG0000772	Prau.g_01346	Prai.g_01310
OG0000773	Prau.g_01361	Prai.g_01325
OG0000774	Prau.g_01363	Prai.g_01327
OG0000775	Prau.g_01366	Prai.g_01330
OG0000776	Prau.g_01367	Prai.g_01331
OG0000777	Prau.g_01368	Prai.g_01332
OG0000778	Prau.g_01369	Prai.g_01333
OG0000779	Prau.g_01373	Prai.g_01337
OG0000780	Prau.g_01374	Prai.g_01338
OG0000781	Prau.g_01377	Prai.g_01341
OG0000782	Prau.g_01378	Prai.g_01342
OG0000783	Prau.g_01379	Prai.g_01343
OG0000784	Prau.g_01380	Prai.g_01344
OG0000785	Prau.g_01382	Prai.g_01346
OG0000786	Prau.g_01384	Prai.g_01348
OG0000787	Prau.g_01385	Prai.g_01349
OG0000788	Prau.g_01396	Prai.g_01358
OG0000789	Prau.g_01399	Prai.g_01360
OG0000790	Prau.g_01414	Prai.g_01375
OG0000791	Prau.g_01416	Prai.g_01377
OG0000792	Prau.g_01417	Prai.g_01378
OG0000793	Prau.g_01420	Prai.g_01381
OG0000794	Prau.g_01421	Prai.g_01382
OG0000795	Prau.g_01422	Prai.g_01383
OG0000796	Prau.g_01426	Prai.g_01387
OG0000797	Prau.g_01427	Prai.g_01388
OG0000799	Prau.g_01510	Prai.g_01445
OG0000800	Prau.g_01511	Prai.g_01446
OG0000801	Prau.g_01512	Prai.g_01447
OG0000802	Prau.g_01514	Prai.g_01449
OG0000803	Prau.g_01516	Prai.g_01451
OG0000804	Prau.g_01517	Prai.g_01452
OG0000805	Prau.g_01519	Prai.g_01454
OG0000806	Prau.g_01521	Prai.g_01456
OG0000807	Prau.g_01522	Prai.g_01457
OG0000808	Prau.g_01523	Prai.g_01458
OG0000809	Prau.g_01526	Prai.g_01461
OG0000810	Prau.g_01527	Prai.g_01462
OG0000811	Prau.g_01534	Prai.g_01466
OG0000812	Prau.g_01536	Prai.g_01468
OG0000813	Prau.g_01537	Prai.g_01469
OG0000814	Prau.g_01539	Prai.g_01471
OG0000815	Prau.g_01540	Prai.g_01472
OG0000816	Prau.g_01542	Prai.g_01474
OG0000817	Prau.g_01543	Prai.g_01475
OG0000818	Prau.g_01548	Prai.g_01480
OG0000819	Prau.g_01549	Prai.g_01481
OG0000820	Prau.g_01550	Prai.g_01482
OG0000821	Prau.g_01554	Prai.g_01485
OG0000822	Prau.g_01555	Prai.g_01486
OG0000823	Prau.g_01556	Prai.g_01487
OG0000824	Prau.g_01559	Prai.g_01490
OG0000825	Prau.g_01560	Prai.g_01491
OG0000826	Prau.g_01561	Prai.g_01492
OG0000827	Prau.g_01562	Prai.g_01493
OG0000828	Prau.g_01565	Prai.g_01496
OG0000829	Prau.g_01566	Prai.g_01497
OG0000830	Prau.g_01567	Prai.g_01498
OG0000831	Prau.g_01569	Prai.g_01500
OG0000832	Prau.g_01575	Prai.g_01505
OG0000833	Prau.g_01583	Prai.g_01514
OG0000834	Prau.g_01584	Prai.g_01515
OG0000835	Prau.g_01585	Prai.g_01516
OG0000836	Prau.g_01586	Prai.g_01517
OG0000837	Prau.g_01587	Prai.g_01518
OG0000838	Prau.g_01589	Prai.g_01520
OG0000839	Prau.g_01590	Prai.g_01521
OG0000840	Prau.g_01591	Prai.g_01522
OG0000841	Prau.g_01592	Prai.g_01523
OG0000842	Prau.g_01593	Prai.g_01524
OG0000843	Prau.g_01594	Prai.g_01525
OG0000844	Prau.g_01595	Prai.g_01526
OG0000845	Prau.g_01596	Prai.g_01527
OG0000846	Prau.g_01597	Prai.g_01528
OG0000847	Prau.g_01598	Prai.g_01529
OG0000848	Prau.g_01599	Prai.g_01530
OG0000849	Prau.g_01600	Prai.g_01531
OG0000850	Prau.g_01602	Prai.g_01533
OG0000851	Prau.g_01603	Prai.g_01534
OG0000852	Prau.g_01604	Prai.g_01535
OG0000853	Prau.g_01608	Prai.g_01539
OG0000854	Prau.g_01610	Prai.g_01541
OG0000855	Prau.g_01611	Prai.g_01542
OG0000856	Prau.g_01626	Prai.g_01558
OG0000857	Prau.g_01652	Prai.g_01597
OG0000858	Prau.g_01726	Prai.g_01632
OG0000859	Prau.g_01727	Prai.g_01633
OG0000860	Prau.g_01734	Prai.g_01640
OG0000861	Prau.g_01735	Prai.g_01641
OG0000862	Prau.g_01736	Prai.g_01642
OG0000863	Prau.g_01738	Prai.g_01644
OG0000864	Prau.g_01739	Prai.g_01645
OG0000865	Prau.g_01740	Prai.g_01646
OG0000866	Prau.g_01741	Prai.g_01647
OG0000867	Prau.g_01742	Prai.g_01648
OG0000868	Prau.g_01743	Prai.g_01649
OG0000869	Prau.g_01747	Prai.g_01653
OG0000870	Prau.g_01752	Prai.g_01658
OG0000871	Prau.g_01753	Prai.g_01659
OG0000872	Prau.g_01754	Prai.g_01660
OG0000873	Prau.g_01757	Prai.g_01663
OG0000874	Prau.g_01760	Prai.g_01666
OG0000875	Prau.g_01761	Prai.g_01667
OG0000876	Prau.g_01762	Prai.g_01668
OG0000877	Prau.g_01764	Prai.g_01670
OG0000878	Prau.g_01765	Prai.g_01671
OG0000879	Prau.g_01766	Prai.g_01672
OG0000880	Prau.g_01767	Prai.g_01673
OG0000881	Prau.g_01771	Prai.g_01677
OG0000882	Prau.g_01776	Prai.g_01682
OG0000883	Prau.g_01777	Prai.g_01683
OG0000884	Prau.g_01779	Prai.g_01685
OG0000885	Prau.g_01780	Prai.g_01686
OG0000886	Prau.g_01781	Prai.g_01687
OG0000887	Prau.g_01782	Prai.g_01688
OG0000888	Prau.g_01784	Prai.g_01690
OG0000889	Prau.g_01786	Prai.g_01692
OG0000890	Prau.g_01787	Prai.g_01693
OG0000891	Prau.g_01788	Prai.g_01694
OG0000892	Prau.g_01790	Prai.g_01696
OG0000893	Prau.g_01794	Prai.g_01701
OG0000894	Prau.g_01796	Prai.g_01703
OG0000895	Prau.g_01799	Prai.g_01706
OG0000896	Prau.g_01800	Prai.g_01707
OG0000897	Prau.g_01802	Prai.g_01709
OG0000898	Prau.g_01803	Prai.g_01710
OG0000899	Prau.g_01804	Prai.g_01711
OG0000900	Prau.g_01805	Prai.g_01712
OG0000901	Prau.g_01808	Prai.g_01715
OG0000902	Prau.g_01810	Prai.g_01717
OG0000903	Prau.g_01813	Prai.g_01720
OG0000904	Prau.g_01815	Prai.g_01722
OG0000905	Prau.g_01820	Prai.g_01727
OG0000906	Prau.g_01821	Prai.g_01728
OG0000907	Prau.g_01827	Prai.g_01734
OG0000908	Prau.g_01830	Prai.g_01737
OG0000909	Prau.g_01831	Prai.g_01738
OG0000910	Prau.g_01832	Prai.g_01739
OG0000911	Prau.g_01834	Prai.g_01741
OG0000912	Prau.g_01835	Prai.g_01742
OG0000913	Prau.g_01836	Prai.g_01743
OG0000914	Prau.g_01837	Prai.g_01744
OG0000915	Prau.g_01838	Prai.g_01746
OG0000916	Prau.g_01839	Prai.g_01747
OG0000917	Prau.g_01840	Prai.g_01748
OG0000918	Prau.g_01841	Prai.g_01749
OG0000919	Prau.g_01842	Prai.g_01750
OG0000920	Prau.g_01843	Prai.g_01751
OG0000921	Prau.g_01844	Prai.g_01752
OG0000922	Prau.g_01845	Prai.g_01753
OG0000923	Prau.g_01849	Prai.g_01757
OG0000924	Prau.g_01850	Prai.g_01758
OG0000925	Prau.g_01851	Prai.g_01759
OG0000926	Prau.g_01852	Prai.g_01760
OG0000927	Prau.g_01854	Prai.g_01762
OG0000928	Prau.g_01855	Prai.g_01763
OG0000929	Prau.g_01856	Prai.g_01764
OG0000930	Prau.g_01857	Prai.g_01765
OG0000931	Prau.g_01858	Prai.g_01766
OG0000932	Prau.g_01859	Prai.g_01767
OG0000933	Prau.g_01863	Prai.g_01776
OG0000934	Prau.g_01865	Prai.g_01778
OG0000935	Prau.g_01866	Prai.g_01779
OG0000936	Prau.g_01867	Prai.g_01780
OG0000937	Prau.g_01868	Prai.g_01781
OG0000938	Prau.g_01870	Prai.g_01783
OG0000939	Prau.g_01871	Prai.g_01784
OG0000940	Prau.g_01878	Prai.g_01791
OG0000941	Prau.g_01880	Prai.g_01793
OG0000942	Prau.g_01882	Prai.g_01795
OG0000943	Prau.g_01883	Prai.g_01796
OG0000944	Prau.g_01884	Prai.g_01797
OG0000945	Prau.g_01885	Prai.g_01798
OG0000946	Prau.g_01889	Prai.g_01802
OG0000947	Prau.g_01891	Prai.g_01804
OG0000948	Prau.g_01892	Prai.g_01805
OG0000949	Prau.g_01895	Prai.g_01808
OG0000950	Prau.g_01900	Prai.g_01813
OG0000951	Prau.g_01904	Prai.g_01817
OG0000952	Prau.g_01908	Prai.g_01821
OG0000953	Prau.g_01911	Prai.g_01824
OG0000954	Prau.g_01915	Prai.g_01828
OG0000955	Prau.g_01916	Prai.g_01829
OG0000956	Prau.g_01918	Prai.g_01831
OG0000957	Prau.g_01923	Prai.g_01836
OG0000958	Prau.g_01924	Prai.g_01837
OG0000959	Prau.g_01928	Prai.g_01841
OG0000960	Prau.g_01929	Prai.g_01842
OG0000961	Prau.g_01931	Prai.g_01844
OG0000962	Prau.g_01933	Prai.g_01846
OG0000963	Prau.g_01937	Prai.g_01850
OG0000964	Prau.g_01938	Prai.g_01851
OG0000965	Prau.g_01939	Prai.g_01852
OG0000966	Prau.g_01946	Prai.g_01861
OG0000967	Prau.g_01951	Prai.g_01865
OG0000968	Prau.g_01953	Prai.g_01867
OG0000969	Prau.g_01954	Prai.g_01868
OG0000970	Prau.g_01955	Prai.g_01869
OG0000971	Prau.g_01956	Prai.g_01870
OG0000972	Prau.g_01957	Prai.g_01871
OG0000973	Prau.g_01958	Prai.g_01872
OG0000974	Prau.g_01959	Prai.g_01873
OG0000975	Prau.g_01960	Prai.g_01874
OG0000976	Prau.g_01961	Prai.g_01875
OG0000977	Prau.g_01962	Prai.g_01876
OG0000978	Prau.g_01963	Prai.g_01877
OG0000979	Prau.g_01966	Prai.g_01880
OG0000980	Prau.g_01968	Prai.g_01882
OG0000981	Prau.g_01970	Prai.g_01884
OG0000982	Prau.g_01972	Prai.g_01886
OG0000983	Prau.g_01973	Prai.g_01887
OG0000984	Prau.g_01974	Prai.g_01888
OG0000985	Prau.g_01977	Prai.g_01891
OG0000986	Prau.g_01979	Prai.g_01893
OG0000987	Prau.g_01980	Prai.g_01894
OG0000988	Prau.g_01983	Prai.g_01897
OG0000989	Prau.g_01986	Prai.g_01900
OG0000990	Prau.g_01989	Prai.g_01903
OG0000991	Prau.g_01990	Prai.g_01904
OG0000992	Prau.g_01992	Prai.g_01906
OG0000993	Prau.g_01993	Prai.g_01907
OG0000994	Prau.g_01994	Prai.g_01908
OG0000995	Prau.g_01998	Prai.g_01912
OG0000996	Prau.g_01999	Prai.g_01913
OG0000997	Prau.g_02000	Prai.g_01914
OG0000998	Prau.g_02002	Prai.g_01916
OG0000999	Prau.g_02003	Prai.g_01917
OG0001000	Prau.g_02006	Prai.g_01920
OG0001001	Prau.g_02008	Prai.g_01922
OG0001002	Prau.g_02012	Prai.g_01926
OG0001003	Prau.g_02014	Prai.g_01928
OG0001004	Prau.g_02015	Prai.g_01929
OG0001005	Prau.g_02016	Prai.g_01930
OG0001006	Prau.g_02020	Prai.g_01934
OG0001007	Prau.g_02022	Prai.g_01936
OG0001008	Prau.g_00478	Prai.g_00468
OG0001009	Prau.g_00027	Prai.g_00027
OG0001010	Prau.g_00028	Prai.g_00028
OG0001011	Prau.g_00029	Prai.g_00029
OG0001012	Prau.g_00050	Prai.g_00050
OG0001013	Prau.g_00056	Prai.g_00055
OG0001014	Prau.g_00059	Prai.g_00058
OG0001015	Prau.g_00060	Prai.g_00059
OG0001016	Prau.g_00074	Prai.g_00073
OG0001017	Prau.g_00078	Prai.g_00077
OG0001018	Prau.g_00081	Prai.g_00080
OG0001019	Prau.g_00090	Prai.g_00089
OG0001020	Prau.g_00091	Prai.g_00090
OG0001021	Prau.g_00092	Prai.g_00091
OG0001022	Prau.g_00095	Prai.g_00094
OG0001023	Prau.g_00096	Prai.g_00095
OG0001024	Prau.g_00099	Prai.g_00098
OG0001025	Prau.g_00105	Prai.g_00104
OG0001026	Prau.g_00112	Prai.g_00111
OG0001027	Prau.g_00113	Prai.g_00112
OG0001028	Prau.g_00115	Prai.g_00114
OG0001029	Prau.g_00116	Prai.g_00115
OG0001030	Prau.g_00131	Prai.g_00130
OG0001031	Prau.g_00187	Prai.g_00197
OG0001032	Prau.g_00188	Prai.g_00198
OG0001033	Prau.g_00209	Prai.g_00219
OG0001034	Prau.g_00237	Prai.g_00247
OG0001035	Prau.g_00256	Prai.g_00267
OG0001036	Prau.g_00261	Prai.g_00272
OG0001037	Prau.g_00262	Prai.g_00273
OG0001038	Prau.g_00280	Prai.g_00291
OG0001039	Prau.g_00283	Prai.g_00294
OG0001040	Prau.g_00285	Prai.g_00296
OG0001041	Prau.g_00289	Prai.g_00300
OG0001042	Prau.g_00306	Prai.g_00317
OG0001043	Prau.g_00307	Prai.g_00318
OG0001045	Prau.g_00344	Prai.g_00355
OG0001046	Prau.g_00382	Prai.g_00390
OG0001047	Prau.g_00480	Prai.g_00470
OG0001048	Prau.g_00481	Prai.g_00471
OG0001049	Prau.g_00483	Prai.g_00473
OG0001050	Prau.g_00484	Prai.g_00474
OG0001051	Prau.g_00485	Prai.g_00475
OG0001052	Prau.g_00512	Prai.g_00501
OG0001053	Prau.g_00524	Prai.g_00513
OG0001054	Prau.g_00539	Prai.g_00528
OG0001055	Prau.g_00558	Prai.g_00546
OG0001056	Prau.g_00576	Prai.g_00564
OG0001057	Prau.g_00581	Prai.g_00569
OG0001058	Prau.g_00589	Prai.g_00577
OG0001059	Prau.g_00593	Prai.g_00581
OG0001060	Prau.g_00600	Prai.g_00588
OG0001061	Prau.g_00613	Prai.g_00602
OG0001062	Prau.g_00615	Prai.g_00604
OG0001063	Prau.g_00617	Prai.g_00606
OG0001064	Prau.g_00618	Prai.g_00607
OG0001065	Prau.g_00619	Prai.g_00608
OG0001066	Prau.g_00620	Prai.g_00609
OG0001067	Prau.g_00621	Prai.g_00610
OG0001068	Prau.g_00622	Prai.g_00611
OG0001069	Prau.g_00623	Prai.g_00612
OG0001070	Prau.g_00626	Prai.g_00615
OG0001071	Prau.g_00627	Prai.g_00616
OG0001072	Prau.g_00628	Prai.g_00618
OG0001073	Prau.g_00642	Prai.g_00632
OG0001074	Prau.g_00653	Prai.g_00643
OG0001075	Prau.g_00654	Prai.g_00644
OG0001076	Prau.g_00664	Prai.g_00653
OG0001077	Prau.g_00668	Prai.g_00657
OG0001078	Prau.g_00676	Prai.g_00665
OG0001079	Prau.g_00687	Prai.g_00676
OG0001080	Prau.g_00693	Prai.g_00682
OG0001081	Prau.g_00695	Prai.g_00684
OG0001082	Prau.g_00696	Prai.g_00685
OG0001083	Prau.g_00701	Prai.g_00690
OG0001084	Prau.g_00702	Prai.g_00691
OG0001085	Prau.g_00710	Prai.g_00699
OG0001086	Prau.g_00711	Prai.g_00700
OG0001087	Prau.g_00728	Prai.g_00717
OG0001088	Prau.g_00729	Prai.g_00718
OG0001089	Prau.g_00737	Prai.g_00726
OG0001090	Prau.g_00756	Prai.g_00749
OG0001091	Prau.g_00758	Prai.g_00751
OG0001092	Prau.g_00759	Prai.g_00752
OG0001093	Prau.g_00764	Prai.g_00757
OG0001094	Prau.g_00848	Prai.g_00854
OG0001095	Prau.g_00867	Prai.g_00834
OG0001096	Prau.g_00880	Prai.g_00821
OG0001097	Prau.g_00898	Prai.g_00802
OG0001098	Prau.g_00914	Prai.g_00787
OG0001099	Prau.g_00946	Prai.g_01057
OG0001100	Prau.g_00950	Prai.g_01053
OG0001101	Prau.g_00952	Prai.g_01051
OG0001102	Prau.g_00954	Prai.g_01049
OG0001104	Prau.g_00978	Prai.g_01026
OG0001105	Prau.g_00982	Prai.g_01022
OG0001106	Prau.g_01006	Prai.g_00998
OG0001107	Prau.g_01013	Prai.g_00991
OG0001108	Prau.g_01017	Prai.g_00987
OG0001109	Prau.g_01018	Prai.g_00986
OG0001110	Prau.g_01020	Prai.g_00984
OG0001111	Prau.g_01021	Prai.g_00983
OG0001112	Prau.g_01022	Prai.g_00982
OG0001113	Prau.g_01023	Prai.g_00981
OG0001114	Prau.g_01024	Prai.g_00980
OG0001115	Prau.g_01026	Prai.g_00978
OG0001116	Prau.g_01027	Prai.g_00977
OG0001117	Prau.g_01028	Prai.g_00976
OG0001118	Prau.g_01029	Prai.g_00975
OG0001119	Prau.g_01030	Prai.g_00974
OG0001120	Prau.g_01032	Prai.g_00972
OG0001121	Prau.g_01172	Prai.g_01141
OG0001121	Prau.g_01035	Prai.g_00969
OG0001122	Prau.g_01061	Prai.g_00945
OG0001124	Prau.g_01067	Prai.g_00940
OG0001125	Prau.g_01068	Prai.g_00939
OG0001126	Prau.g_01078	Prai.g_00929
OG0001127	Prau.g_01079	Prai.g_00928
OG0001128	Prau.g_01081	Prai.g_00926
OG0001129	Prau.g_01082	Prai.g_00925
OG0001130	Prau.g_01083	Prai.g_00924
OG0001131	Prau.g_01118	Prai.g_01088
OG0001132	Prau.g_01127	Prai.g_01098
OG0001133	Prau.g_01160	Prai.g_01130
OG0001134	Prau.g_01174	Prai.g_01143
OG0001135	Prau.g_01177	Prai.g_01146
OG0001137	Prau.g_01214	Prai.g_01179
OG0001138	Prau.g_01232	Prai.g_01198
OG0001139	Prau.g_01233	Prai.g_01200
OG0001140	Prau.g_01234	Prai.g_01201
OG0001141	Prau.g_01235	Prai.g_01202
