Orthogroup	Prau	Prbh
OG0000554	Prau.g_00574	Prbh.g_00295
OG0000555	Prau.g_00582	Prbh.g_00288
OG0000556	Prau.g_00584	Prbh.g_00286
OG0000557	Prau.g_00585	Prbh.g_00285
OG0000558	Prau.g_00587	Prbh.g_00283
OG0000559	Prau.g_00591	Prbh.g_00279
OG0000560	Prau.g_00594	Prbh.g_00276
OG0000561	Prau.g_00595	Prbh.g_00275
OG0000562	Prau.g_00596	Prbh.g_00274
OG0000563	Prau.g_00597	Prbh.g_00273
OG0000564	Prau.g_00598	Prbh.g_00272
OG0000565	Prau.g_00601	Prbh.g_00269
OG0000566	Prau.g_00603	Prbh.g_00265
OG0000567	Prau.g_00607	Prbh.g_00261
OG0000568	Prau.g_00608	Prbh.g_00260
OG0000569	Prau.g_00609	Prbh.g_00259
OG0000570	Prau.g_00610	Prbh.g_00258
OG0000571	Prau.g_00612	Prbh.g_00256
OG0000572	Prau.g_00625	Prbh.g_00244
OG0000573	Prau.g_00630	Prbh.g_00238
OG0000574	Prau.g_00631	Prbh.g_00237
OG0000575	Prau.g_00635	Prbh.g_00233
OG0000576	Prau.g_00637	Prbh.g_00231
OG0000577	Prau.g_00638	Prbh.g_00230
OG0000578	Prau.g_00639	Prbh.g_00229
OG0000579	Prau.g_00640	Prbh.g_00228
OG0000580	Prau.g_00641	Prbh.g_00227
OG0000581	Prau.g_00643	Prbh.g_00224
OG0000582	Prau.g_00646	Prbh.g_00221
OG0000583	Prau.g_00647	Prbh.g_00220
OG0000584	Prau.g_00648	Prbh.g_00219
OG0000585	Prau.g_00650	Prbh.g_00217
OG0000586	Prau.g_00651	Prbh.g_00216
OG0000587	Prau.g_00652	Prbh.g_00215
OG0000588	Prau.g_00656	Prbh.g_01465
OG0000589	Prau.g_00661	Prbh.g_01462
OG0000590	Prau.g_00662	Prbh.g_01461
OG0000591	Prau.g_00665	Prbh.g_01457
OG0000592	Prau.g_00666	Prbh.g_01456
OG0000593	Prau.g_00672	Prbh.g_01221
OG0000594	Prau.g_00673	Prbh.g_01220
OG0000595	Prau.g_00674	Prbh.g_01219
OG0000596	Prau.g_00678	Prbh.g_01216
OG0000597	Prau.g_00680	Prbh.g_01213
OG0000598	Prau.g_00681	Prbh.g_01212
OG0000599	Prau.g_00684	Prbh.g_01209
OG0000600	Prau.g_00685	Prbh.g_01208
OG0000601	Prau.g_00686	Prbh.g_01207
OG0000602	Prau.g_00688	Prbh.g_01205
OG0000603	Prau.g_00689	Prbh.g_01204
OG0000604	Prau.g_00690	Prbh.g_01203
OG0000605	Prau.g_00691	Prbh.g_01202
OG0000606	Prau.g_00694	Prbh.g_01199
OG0000607	Prau.g_00697	Prbh.g_01196
OG0000608	Prau.g_00698	Prbh.g_01195
OG0000609	Prau.g_00699	Prbh.g_01194
OG0000610	Prau.g_00704	Prbh.g_01188
OG0000611	Prau.g_00707	Prbh.g_01185
OG0000612	Prau.g_00708	Prbh.g_01184
OG0000613	Prau.g_00713	Prbh.g_00907
OG0000614	Prau.g_00732	Prbh.g_00928
OG0000615	Prau.g_00740	Prbh.g_00939
OG0000616	Prau.g_00744	Prbh.g_01487
OG0000617	Prau.g_00761	Prbh.g_01167
OG0000618	Prau.g_00762	Prbh.g_01166
OG0000619	Prau.g_00763	Prbh.g_01165
OG0000620	Prau.g_00766	Prbh.g_01162
OG0000621	Prau.g_00767	Prbh.g_01161
OG0000622	Prau.g_00768	Prbh.g_01160
OG0000623	Prau.g_00769	Prbh.g_01159
OG0000624	Prau.g_00770	Prbh.g_01157
OG0000625	Prau.g_00771	Prbh.g_01156
OG0000626	Prau.g_00772	Prbh.g_01155
OG0000627	Prau.g_00773	Prbh.g_01154
OG0000628	Prau.g_00774	Prbh.g_01153
OG0000629	Prau.g_00775	Prbh.g_01151
OG0000630	Prau.g_00778	Prbh.g_01148
OG0000631	Prau.g_00845	Prbh.g_01056
OG0000632	Prau.g_00846	Prbh.g_01057
OG0000633	Prau.g_00847	Prbh.g_01058
OG0000634	Prau.g_00850	Prbh.g_00949
OG0000635	Prau.g_00851	Prbh.g_00950
OG0000636	Prau.g_00853	Prbh.g_00952
OG0000637	Prau.g_00855	Prbh.g_00954
OG0000638	Prau.g_00856	Prbh.g_00955
OG0000639	Prau.g_00857	Prbh.g_00956
OG0000640	Prau.g_00858	Prbh.g_00957
OG0000641	Prau.g_00862	Prbh.g_00961
OG0000642	Prau.g_00863	Prbh.g_00962
OG0000643	Prau.g_00864	Prbh.g_00963
OG0000644	Prau.g_00865	Prbh.g_00964
OG0000645	Prau.g_00866	Prbh.g_00965
OG0000646	Prau.g_00868	Prbh.g_00967
OG0000647	Prau.g_00869	Prbh.g_00969
OG0000648	Prau.g_00871	Prbh.g_00971
OG0000649	Prau.g_00872	Prbh.g_00972
OG0000650	Prau.g_00873	Prbh.g_00973
OG0000651	Prau.g_00874	Prbh.g_00974
OG0000652	Prau.g_00875	Prbh.g_00975
OG0000653	Prau.g_00877	Prbh.g_00977
OG0000654	Prau.g_00878	Prbh.g_00978
OG0000655	Prau.g_00879	Prbh.g_00979
OG0000656	Prau.g_00882	Prbh.g_00982
OG0000657	Prau.g_00889	Prbh.g_00989
OG0000658	Prau.g_00890	Prbh.g_00991
OG0000659	Prau.g_00891	Prbh.g_00992
OG0000660	Prau.g_00895	Prbh.g_00996
OG0000661	Prau.g_00897	Prbh.g_00998
OG0000662	Prau.g_00899	Prbh.g_01001
OG0000663	Prau.g_00902	Prbh.g_01003
OG0000664	Prau.g_00903	Prbh.g_01004
OG0000665	Prau.g_00907	Prbh.g_01010
OG0000666	Prau.g_00908	Prbh.g_01011
OG0000667	Prau.g_00912	Prbh.g_01015
OG0000668	Prau.g_00942	Prbh.g_00857
OG0000669	Prau.g_00949	Prbh.g_00868
OG0000670	Prau.g_00951	Prbh.g_00871
OG0000671	Prau.g_00953	Prbh.g_00873
OG0000672	Prau.g_00955	Prbh.g_00876
OG0000673	Prau.g_00957	Prbh.g_00879
OG0000674	Prau.g_00959	Prbh.g_00881
OG0000675	Prau.g_00960	Prbh.g_00882
OG0000676	Prau.g_00962	Prbh.g_00884
OG0000677	Prau.g_00963	Prbh.g_00885
OG0000678	Prau.g_00965	Prbh.g_00887
OG0000679	Prau.g_00969	Prbh.g_00891
OG0000680	Prau.g_00970	Prbh.g_00892
OG0000681	Prau.g_00973	Prbh.g_00895
OG0000682	Prau.g_00974	Prbh.g_00896
OG0000683	Prau.g_00975	Prbh.g_00897
OG0000684	Prau.g_00977	Prbh.g_00898
OG0000685	Prau.g_00979	Prbh.g_00900
OG0000686	Prau.g_00980	Prbh.g_00901
OG0000687	Prau.g_00981	Prbh.g_00902
OG0000688	Prau.g_00984	Prbh.g_01179
OG0000689	Prau.g_00985	Prbh.g_01178
OG0000690	Prau.g_00986	Prbh.g_01177
OG0000691	Prau.g_00987	Prbh.g_01176
OG0000692	Prau.g_00989	Prbh.g_01174
OG0000693	Prau.g_00990	Prbh.g_01173
OG0000694	Prau.g_00991	Prbh.g_01172
OG0000695	Prau.g_00993	Prbh.g_01060
OG0000696	Prau.g_00994	Prbh.g_01061
OG0000697	Prau.g_00995	Prbh.g_01062
OG0000698	Prau.g_00998	Prbh.g_01065
OG0000699	Prau.g_00999	Prbh.g_01066
OG0000700	Prau.g_01000	Prbh.g_01067
OG0000701	Prau.g_01001	Prbh.g_01068
OG0000702	Prau.g_01003	Prbh.g_01070
OG0000703	Prau.g_01004	Prbh.g_01071
OG0000704	Prau.g_01005	Prbh.g_01073
OG0000705	Prau.g_01009	Prbh.g_01079
OG0000706	Prau.g_01010	Prbh.g_01080
OG0000707	Prau.g_01011	Prbh.g_01081
OG0000708	Prau.g_01012	Prbh.g_01083
OG0000709	Prau.g_01016	Prbh.g_01087
OG0000710	Prau.g_01019	Prbh.g_01090
OG0000711	Prau.g_01036	Prbh.g_01106
OG0000712	Prau.g_01038	Prbh.g_01107
OG0000713	Prau.g_01039	Prbh.g_01108
OG0000714	Prau.g_01040	Prbh.g_01109
OG0000715	Prau.g_01042	Prbh.g_01111
OG0000716	Prau.g_01044	Prbh.g_01113
OG0000717	Prau.g_01045	Prbh.g_01114
OG0000718	Prau.g_01058	Prbh.g_01116
OG0000719	Prau.g_01060	Prbh.g_01118
OG0000720	Prau.g_01069	Prbh.g_01129
OG0000721	Prau.g_01071	Prbh.g_01133
OG0000722	Prau.g_01072	Prbh.g_01134
OG0000723	Prau.g_01075	Prbh.g_01138
OG0000724	Prau.g_01084	Prbh.g_01036
OG0000725	Prau.g_01090	Prbh.g_01030
OG0000726	Prau.g_01091	Prbh.g_01029
OG0000727	Prau.g_01092	Prbh.g_01028
OG0000728	Prau.g_01094	Prbh.g_01026
OG0000729	Prau.g_01138	Prbh.g_01351
OG0000730	Prau.g_01142	Prbh.g_01325
OG0000731	Prau.g_01146	Prbh.g_00432
OG0000733	Prau.g_01175	Prbh.g_01867
OG0000734	Prau.g_01192	Prbh.g_01299
OG0000735	Prau.g_01194	Prbh.g_01297
OG0000736	Prau.g_01195	Prbh.g_01296
OG0000737	Prau.g_01196	Prbh.g_01295
OG0000738	Prau.g_01200	Prbh.g_01291
OG0000739	Prau.g_01201	Prbh.g_01290
OG0000740	Prau.g_01202	Prbh.g_01289
OG0000741	Prau.g_01203	Prbh.g_01287
OG0000742	Prau.g_01205	Prbh.g_01284
OG0000743	Prau.g_01207	Prbh.g_01282
OG0000744	Prau.g_01208	Prbh.g_01280
OG0000745	Prau.g_01209	Prbh.g_01279
OG0000746	Prau.g_01211	Prbh.g_01277
OG0000747	Prau.g_01212	Prbh.g_01276
OG0000748	Prau.g_01215	Prbh.g_01272
OG0000749	Prau.g_01216	Prbh.g_01271
OG0000750	Prau.g_01217	Prbh.g_01270
OG0000751	Prau.g_01219	Prbh.g_01267
OG0000752	Prau.g_01221	Prbh.g_01265
OG0000753	Prau.g_01224	Prbh.g_01262
OG0000754	Prau.g_01227	Prbh.g_01260
OG0000755	Prau.g_01230	Prbh.g_01254
OG0000756	Prau.g_01231	Prbh.g_01253
OG0000757	Prau.g_01237	Prbh.g_01246
OG0000758	Prau.g_01238	Prbh.g_01245
OG0000759	Prau.g_01239	Prbh.g_01244
OG0000760	Prau.g_01240	Prbh.g_01243
OG0000761	Prau.g_01241	Prbh.g_01242
OG0000762	Prau.g_01242	Prbh.g_01241
OG0000763	Prau.g_01244	Prbh.g_01239
OG0000764	Prau.g_01245	Prbh.g_01238
OG0000765	Prau.g_01254	Prbh.g_01230
OG0000766	Prau.g_01255	Prbh.g_01229
OG0000767	Prau.g_01257	Prbh.g_01227
OG0000768	Prau.g_01258	Prbh.g_01226
OG0000769	Prau.g_01260	Prbh.g_01224
OG0000770	Prau.g_01262	Prbh.g_01451
OG0000771	Prau.g_01271, Prau.g_01496	Prbh.g_01397
OG0000772	Prau.g_01346	Prbh.g_01845
OG0000773	Prau.g_01361	Prbh.g_01364
OG0000774	Prau.g_01363	Prbh.g_01366
OG0000775	Prau.g_01366	Prbh.g_01368
OG0000776	Prau.g_01367	Prbh.g_01369
OG0000777	Prau.g_01368	Prbh.g_01370
OG0000778	Prau.g_01369	Prbh.g_01371
OG0000779	Prau.g_01373	Prbh.g_01375
OG0000780	Prau.g_01374	Prbh.g_01376
OG0000781	Prau.g_01377	Prbh.g_01379
OG0000782	Prau.g_01378	Prbh.g_01380
OG0000783	Prau.g_01379	Prbh.g_01381
OG0000784	Prau.g_01380	Prbh.g_01382
OG0000785	Prau.g_01382	Prbh.g_01384
OG0000786	Prau.g_01384	Prbh.g_01387
OG0000787	Prau.g_01385	Prbh.g_01388
OG0000788	Prau.g_01396	Prbh.g_00206
OG0000789	Prau.g_01399	Prbh.g_00196
OG0000790	Prau.g_01414	Prbh.g_00014
OG0000791	Prau.g_01416	Prbh.g_00016
OG0000792	Prau.g_01417	Prbh.g_00017
OG0000793	Prau.g_01420	Prbh.g_00021
OG0000794	Prau.g_01421	Prbh.g_00022
OG0000795	Prau.g_01422	Prbh.g_00023
OG0000796	Prau.g_01426	Prbh.g_00027
OG0000797	Prau.g_01427	Prbh.g_00028
OG0000799	Prau.g_01510	Prbh.g_00079
OG0000800	Prau.g_01511	Prbh.g_00080
OG0000801	Prau.g_01512	Prbh.g_00081
OG0000802	Prau.g_01514	Prbh.g_00083
OG0000803	Prau.g_01516	Prbh.g_00085
OG0000804	Prau.g_01517	Prbh.g_00086
OG0000805	Prau.g_01519	Prbh.g_00088
OG0000806	Prau.g_01521	Prbh.g_00090
OG0000807	Prau.g_01522	Prbh.g_00091
OG0000808	Prau.g_01523	Prbh.g_00092
OG0000809	Prau.g_01526	Prbh.g_00094
OG0000810	Prau.g_01527	Prbh.g_00095
OG0000811	Prau.g_01534	Prbh.g_00102
OG0000812	Prau.g_01536	Prbh.g_00104
OG0000813	Prau.g_01537	Prbh.g_00105
OG0000814	Prau.g_01539	Prbh.g_00107
OG0000815	Prau.g_01540	Prbh.g_00108
OG0000816	Prau.g_01542	Prbh.g_00110
OG0000817	Prau.g_01543	Prbh.g_00111
OG0000818	Prau.g_01548	Prbh.g_00116
OG0000819	Prau.g_01549	Prbh.g_00117
OG0000820	Prau.g_01550	Prbh.g_00118
OG0000821	Prau.g_01554	Prbh.g_00122
OG0000822	Prau.g_01555	Prbh.g_00123
OG0000823	Prau.g_01556	Prbh.g_00124
OG0000824	Prau.g_01559	Prbh.g_00127
OG0000825	Prau.g_01560	Prbh.g_00128
OG0000826	Prau.g_01561	Prbh.g_00129
OG0000827	Prau.g_01562	Prbh.g_00130
OG0000828	Prau.g_01565	Prbh.g_00133
OG0000829	Prau.g_01566	Prbh.g_00134
OG0000830	Prau.g_01567	Prbh.g_00135
OG0000831	Prau.g_01569	Prbh.g_00137
OG0000832	Prau.g_01575	Prbh.g_00147
OG0000833	Prau.g_01583	Prbh.g_00156
OG0000834	Prau.g_01584	Prbh.g_00157
OG0000835	Prau.g_01585	Prbh.g_00158
OG0000836	Prau.g_01586	Prbh.g_00159
OG0000837	Prau.g_01587	Prbh.g_00160
OG0000838	Prau.g_01589	Prbh.g_00163
OG0000839	Prau.g_01590	Prbh.g_00164
OG0000840	Prau.g_01591	Prbh.g_00165
OG0000841	Prau.g_01592	Prbh.g_00166
OG0000842	Prau.g_01593	Prbh.g_00167
OG0000843	Prau.g_01594	Prbh.g_00168
OG0000844	Prau.g_01595	Prbh.g_00169
OG0000845	Prau.g_01596	Prbh.g_00170
OG0000846	Prau.g_01597	Prbh.g_00171
OG0000847	Prau.g_01598	Prbh.g_00172
OG0000848	Prau.g_01599	Prbh.g_00173
OG0000849	Prau.g_01600	Prbh.g_00174
OG0000850	Prau.g_01602	Prbh.g_00176
OG0000851	Prau.g_01603	Prbh.g_00177
OG0000852	Prau.g_01604	Prbh.g_00178
OG0000853	Prau.g_01608	Prbh.g_00183
OG0000854	Prau.g_01610	Prbh.g_00185
OG0000855	Prau.g_01611	Prbh.g_00186
OG0000856	Prau.g_01626	Prbh.g_01454
OG0000857	Prau.g_01652	Prbh.g_00968
OG0000858	Prau.g_01726	Prbh.g_01789
OG0000859	Prau.g_01727	Prbh.g_01788
OG0000860	Prau.g_01734	Prbh.g_01780
OG0000861	Prau.g_01735	Prbh.g_01779
OG0000862	Prau.g_01736	Prbh.g_01778
OG0000863	Prau.g_01738	Prbh.g_01776
OG0000864	Prau.g_01739	Prbh.g_01775
OG0000865	Prau.g_01740	Prbh.g_01774
OG0000866	Prau.g_01741	Prbh.g_01773
OG0000867	Prau.g_01742	Prbh.g_01772
OG0000868	Prau.g_01743	Prbh.g_01770
OG0000869	Prau.g_01747	Prbh.g_01767
OG0000870	Prau.g_01752	Prbh.g_01762
OG0000871	Prau.g_01753	Prbh.g_01761
OG0000872	Prau.g_01754	Prbh.g_01760
OG0000873	Prau.g_01757	Prbh.g_01757
OG0000874	Prau.g_01760	Prbh.g_01754
OG0000875	Prau.g_01761	Prbh.g_01752
OG0000876	Prau.g_01762	Prbh.g_01751
OG0000877	Prau.g_01764	Prbh.g_01749
OG0000878	Prau.g_01765	Prbh.g_01748
OG0000879	Prau.g_01766	Prbh.g_01747
OG0000880	Prau.g_01767	Prbh.g_01746
OG0000881	Prau.g_01771	Prbh.g_01742
OG0000882	Prau.g_01776	Prbh.g_01737
OG0000883	Prau.g_01777	Prbh.g_01735
OG0000884	Prau.g_01779	Prbh.g_01733
OG0000885	Prau.g_01780	Prbh.g_01732
OG0000886	Prau.g_01781	Prbh.g_01731
OG0000887	Prau.g_01782	Prbh.g_01730
OG0000888	Prau.g_01784	Prbh.g_01728
OG0000889	Prau.g_01786	Prbh.g_01726
OG0000890	Prau.g_01787	Prbh.g_01725
OG0000891	Prau.g_01788	Prbh.g_01724
OG0000892	Prau.g_01790	Prbh.g_01723
OG0000893	Prau.g_01794	Prbh.g_01719
OG0000894	Prau.g_01796	Prbh.g_01716
OG0000895	Prau.g_01799	Prbh.g_01712
OG0000896	Prau.g_01800	Prbh.g_01711
OG0000897	Prau.g_01802	Prbh.g_01709
OG0000898	Prau.g_01803	Prbh.g_01708
OG0000899	Prau.g_01804	Prbh.g_01707
OG0000900	Prau.g_01805	Prbh.g_01706
OG0000901	Prau.g_01808	Prbh.g_01703
OG0000902	Prau.g_01810	Prbh.g_01701
OG0000903	Prau.g_01813	Prbh.g_01697
OG0000904	Prau.g_01815	Prbh.g_01692
OG0000905	Prau.g_01820	Prbh.g_01699
OG0000906	Prau.g_01821	Prbh.g_01700
OG0000907	Prau.g_01827	Prbh.g_01687
OG0000908	Prau.g_01830	Prbh.g_01684
OG0000909	Prau.g_01831	Prbh.g_01683
OG0000910	Prau.g_01832	Prbh.g_01682
OG0000911	Prau.g_01834	Prbh.g_01680
OG0000912	Prau.g_01835	Prbh.g_01679
OG0000913	Prau.g_01836	Prbh.g_01678
OG0000914	Prau.g_01837	Prbh.g_01677
OG0000915	Prau.g_01838	Prbh.g_01676
OG0000916	Prau.g_01839	Prbh.g_01675
OG0000917	Prau.g_01840	Prbh.g_01674
OG0000918	Prau.g_01841	Prbh.g_01673
OG0000919	Prau.g_01842	Prbh.g_01672
OG0000920	Prau.g_01843	Prbh.g_01671
OG0000921	Prau.g_01844	Prbh.g_01670
OG0000922	Prau.g_01845	Prbh.g_01669
OG0000923	Prau.g_01849	Prbh.g_01665
OG0000924	Prau.g_01850	Prbh.g_01664
OG0000925	Prau.g_01851	Prbh.g_01663
OG0000926	Prau.g_01852	Prbh.g_01662
OG0000927	Prau.g_01854	Prbh.g_01660
OG0000928	Prau.g_01855	Prbh.g_01659
OG0000929	Prau.g_01856	Prbh.g_01658
OG0000930	Prau.g_01857	Prbh.g_01657
OG0000931	Prau.g_01858	Prbh.g_01656
OG0000932	Prau.g_01859	Prbh.g_01655
OG0000933	Prau.g_01863	Prbh.g_01651
OG0000934	Prau.g_01865	Prbh.g_01649
OG0000935	Prau.g_01866	Prbh.g_01648
OG0000936	Prau.g_01867	Prbh.g_01647
OG0000937	Prau.g_01868	Prbh.g_01646
OG0000938	Prau.g_01870	Prbh.g_01643
OG0000939	Prau.g_01871	Prbh.g_01642
OG0000940	Prau.g_01878	Prbh.g_01635
OG0000941	Prau.g_01880	Prbh.g_01633
OG0000942	Prau.g_01882	Prbh.g_01631
OG0000943	Prau.g_01883	Prbh.g_01630
OG0000944	Prau.g_01884	Prbh.g_01628
OG0000945	Prau.g_01885	Prbh.g_01627
OG0000946	Prau.g_01889	Prbh.g_01621
OG0000947	Prau.g_01891	Prbh.g_01619
OG0000948	Prau.g_01892	Prbh.g_01618
OG0000949	Prau.g_01895	Prbh.g_01615
OG0000950	Prau.g_01900	Prbh.g_01608
OG0000951	Prau.g_01904	Prbh.g_01604
OG0000952	Prau.g_01908	Prbh.g_01600
OG0000953	Prau.g_01911	Prbh.g_01596
OG0000954	Prau.g_01915	Prbh.g_01592
OG0000955	Prau.g_01916	Prbh.g_01591
OG0000956	Prau.g_01918	Prbh.g_01589
OG0000957	Prau.g_01923	Prbh.g_01583
OG0000958	Prau.g_01924	Prbh.g_01582
OG0000959	Prau.g_01928	Prbh.g_01578
OG0000960	Prau.g_01929	Prbh.g_01577
OG0000961	Prau.g_01931	Prbh.g_01574
OG0000962	Prau.g_01933	Prbh.g_01572
OG0000963	Prau.g_01937	Prbh.g_01568
OG0000964	Prau.g_01938	Prbh.g_01567
OG0000965	Prau.g_01939	Prbh.g_01566
OG0000966	Prau.g_01946	Prbh.g_01560
OG0000967	Prau.g_01951	Prbh.g_01556
OG0000968	Prau.g_01953	Prbh.g_01554
OG0000969	Prau.g_01954	Prbh.g_01553
OG0000970	Prau.g_01955	Prbh.g_01552
OG0000971	Prau.g_01956	Prbh.g_01551
OG0000972	Prau.g_01957	Prbh.g_01550
OG0000973	Prau.g_01958	Prbh.g_01549
OG0000974	Prau.g_01959	Prbh.g_01548
OG0000975	Prau.g_01960	Prbh.g_01547
OG0000976	Prau.g_01961	Prbh.g_01546
OG0000977	Prau.g_01962	Prbh.g_01545
OG0000978	Prau.g_01963	Prbh.g_01544
OG0000979	Prau.g_01966	Prbh.g_01541
OG0000980	Prau.g_01968	Prbh.g_01539
OG0000981	Prau.g_01970	Prbh.g_01536
OG0000982	Prau.g_01972	Prbh.g_01534
OG0000983	Prau.g_01973	Prbh.g_01533
OG0000984	Prau.g_01974	Prbh.g_01532
OG0000985	Prau.g_01977	Prbh.g_01529
OG0000986	Prau.g_01979	Prbh.g_01527
OG0000987	Prau.g_01980	Prbh.g_01526
OG0000988	Prau.g_01983	Prbh.g_01523
OG0000989	Prau.g_01986	Prbh.g_01519
OG0000990	Prau.g_01989	Prbh.g_01514
OG0000991	Prau.g_01990	Prbh.g_01513
OG0000992	Prau.g_01992	Prbh.g_01510
OG0000993	Prau.g_01993	Prbh.g_01509
OG0000994	Prau.g_01994	Prbh.g_01508
OG0000995	Prau.g_01998	Prbh.g_01504
OG0000996	Prau.g_01999	Prbh.g_01503
OG0000997	Prau.g_02000	Prbh.g_01501
OG0000998	Prau.g_02002	Prbh.g_01499
OG0000999	Prau.g_02003	Prbh.g_01498
OG0001000	Prau.g_02006	Prbh.g_01495
OG0001001	Prau.g_02008	Prbh.g_01490
OG0001002	Prau.g_02012	Prbh.g_01485
OG0001003	Prau.g_02014	Prbh.g_01484
OG0001004	Prau.g_02015	Prbh.g_01483
OG0001005	Prau.g_02016	Prbh.g_01482
OG0001006	Prau.g_02020	Prbh.g_01478
OG0001007	Prau.g_02022	Prbh.g_01476
OG0001008	Prau.g_00478	Prbh.g_00395
OG0001009	Prau.g_00027	Prbh.g_00753
OG0001010	Prau.g_00028	Prbh.g_00752
OG0001011	Prau.g_00029	Prbh.g_00751
OG0001012	Prau.g_00050	Prbh.g_00739
OG0001013	Prau.g_00056	Prbh.g_00732
OG0001014	Prau.g_00059	Prbh.g_00729
OG0001015	Prau.g_00060	Prbh.g_00728
OG0001016	Prau.g_00074	Prbh.g_00709
OG0001017	Prau.g_00078	Prbh.g_00705
OG0001018	Prau.g_00081	Prbh.g_00703
OG0001019	Prau.g_00090	Prbh.g_00694
OG0001020	Prau.g_00091	Prbh.g_00693
OG0001021	Prau.g_00092	Prbh.g_00692
OG0001022	Prau.g_00095	Prbh.g_00689
OG0001023	Prau.g_00096	Prbh.g_00688
OG0001024	Prau.g_00099	Prbh.g_00685
OG0001025	Prau.g_00105	Prbh.g_00678
OG0001026	Prau.g_00112	Prbh.g_00670
OG0001027	Prau.g_00113	Prbh.g_00669
OG0001028	Prau.g_00115	Prbh.g_00667
OG0001029	Prau.g_00116	Prbh.g_00666
OG0001030	Prau.g_00131	Prbh.g_00650
OG0001031	Prau.g_00187	Prbh.g_00596
OG0001032	Prau.g_00188	Prbh.g_00595
OG0001033	Prau.g_00209	Prbh.g_00574
OG0001034	Prau.g_00237	Prbh.g_00544
OG0001035	Prau.g_00256	Prbh.g_00524
OG0001036	Prau.g_00261	Prbh.g_00520
OG0001037	Prau.g_00262	Prbh.g_00519
OG0001038	Prau.g_00280	Prbh.g_00501
OG0001039	Prau.g_00283	Prbh.g_00498
OG0001040	Prau.g_00285	Prbh.g_00496
OG0001041	Prau.g_00289	Prbh.g_00491
OG0001042	Prau.g_00306	Prbh.g_00474
OG0001043	Prau.g_00307	Prbh.g_00473
OG0001044	Prau.g_00335	Prbh.g_00440
OG0001045	Prau.g_00344	Prbh.g_00430
OG0001046	Prau.g_00382	Prbh.g_01877
OG0001047	Prau.g_00480	Prbh.g_00393
OG0001048	Prau.g_00481	Prbh.g_00392
OG0001049	Prau.g_00483	Prbh.g_00390
OG0001050	Prau.g_00484	Prbh.g_00389
OG0001051	Prau.g_00485	Prbh.g_00388
OG0001052	Prau.g_00512	Prbh.g_00360
OG0001053	Prau.g_00524	Prbh.g_00348
OG0001054	Prau.g_00539	Prbh.g_00333
OG0001055	Prau.g_00558	Prbh.g_00313
OG0001056	Prau.g_00576	Prbh.g_00293
OG0001057	Prau.g_00581	Prbh.g_00289
OG0001058	Prau.g_00589	Prbh.g_00281
OG0001059	Prau.g_00593	Prbh.g_00277
OG0001060	Prau.g_00600	Prbh.g_00270
OG0001061	Prau.g_00613	Prbh.g_00255
OG0001062	Prau.g_00615	Prbh.g_00253
OG0001063	Prau.g_00617	Prbh.g_00251
OG0001064	Prau.g_00618	Prbh.g_00250
OG0001065	Prau.g_00619	Prbh.g_00249
OG0001066	Prau.g_00620	Prbh.g_00248
OG0001067	Prau.g_00621	Prbh.g_00247
OG0001068	Prau.g_00622	Prbh.g_00246
OG0001069	Prau.g_00623	Prbh.g_00245
OG0001070	Prau.g_00626	Prbh.g_00243
OG0001071	Prau.g_00627	Prbh.g_00242
OG0001072	Prau.g_00628	Prbh.g_00240
OG0001073	Prau.g_00642	Prbh.g_00226
OG0001074	Prau.g_00653	Prbh.g_00214
OG0001075	Prau.g_00654	Prbh.g_00213
OG0001076	Prau.g_00664	Prbh.g_01459
OG0001077	Prau.g_00668	Prbh.g_01453
OG0001078	Prau.g_00676	Prbh.g_01217
OG0001079	Prau.g_00687	Prbh.g_01206
OG0001080	Prau.g_00693	Prbh.g_01200
OG0001081	Prau.g_00695	Prbh.g_01198
OG0001082	Prau.g_00696	Prbh.g_01197
OG0001083	Prau.g_00701	Prbh.g_01192
OG0001084	Prau.g_00702	Prbh.g_01191
OG0001085	Prau.g_00710	Prbh.g_00904
OG0001086	Prau.g_00711	Prbh.g_00905
OG0001087	Prau.g_00728	Prbh.g_00923
OG0001088	Prau.g_00729	Prbh.g_00924
OG0001089	Prau.g_00737	Prbh.g_00935
OG0001090	Prau.g_00756	Prbh.g_00946
OG0001091	Prau.g_00758	Prbh.g_01170
OG0001092	Prau.g_00759	Prbh.g_01169
OG0001093	Prau.g_00764	Prbh.g_01164
OG0001094	Prau.g_00848	Prbh.g_01171
OG0001095	Prau.g_00867	Prbh.g_00966
OG0001096	Prau.g_00880	Prbh.g_00980
OG0001097	Prau.g_00898	Prbh.g_00999
OG0001098	Prau.g_00914	Prbh.g_01019
OG0001099	Prau.g_00946	Prbh.g_00861
OG0001100	Prau.g_00950	Prbh.g_00870
OG0001101	Prau.g_00952	Prbh.g_00872
OG0001102	Prau.g_00954	Prbh.g_00875
OG0001104	Prau.g_00978	Prbh.g_00899
OG0001105	Prau.g_00982	Prbh.g_00903
OG0001106	Prau.g_01006	Prbh.g_01074
OG0001107	Prau.g_01013	Prbh.g_01084
OG0001108	Prau.g_01017	Prbh.g_01088
OG0001109	Prau.g_01018	Prbh.g_01089
OG0001110	Prau.g_01020	Prbh.g_01091
OG0001111	Prau.g_01021	Prbh.g_01092
OG0001112	Prau.g_01022	Prbh.g_01093
OG0001113	Prau.g_01023	Prbh.g_01094
OG0001114	Prau.g_01024	Prbh.g_01095
OG0001115	Prau.g_01026	Prbh.g_01097
