Orthogroup	Prbe	Prak
OG0000542	Prbe.g_00517	Prak.g_00578
OG0000543	Prbe.g_00516	Prak.g_00579
OG0000544	Prbe.g_00515	Prak.g_00580
OG0000545	Prbe.g_00513	Prak.g_00582
OG0000546	Prbe.g_00512	Prak.g_00583
OG0000547	Prbe.g_00510	Prak.g_00585
OG0000548	Prbe.g_00508	Prak.g_00587
OG0000549	Prbe.g_00507	Prak.g_00588
OG0000550	Prbe.g_00506	Prak.g_00589
OG0000551	Prbe.g_00504	Prak.g_00591
OG0000552	Prbe.g_00503	Prak.g_00592
OG0000553	Prbe.g_01490	Prak.g_01113
OG0000554	Prbe.g_01489	Prak.g_01112
OG0000555	Prbe.g_01488	Prak.g_01111
OG0000556	Prbe.g_01487	Prak.g_01110
OG0000557	Prbe.g_01486	Prak.g_01109
OG0000558	Prbe.g_01485	Prak.g_01108
OG0000559	Prbe.g_01484	Prak.g_01107
OG0000560	Prbe.g_01482	Prak.g_01105
OG0000561	Prbe.g_01481	Prak.g_01104
OG0000562	Prbe.g_01479	Prak.g_01102
OG0000563	Prbe.g_01478	Prak.g_01101
OG0000564	Prbe.g_01477	Prak.g_01100
OG0000565	Prbe.g_01476	Prak.g_01099
OG0000566	Prbe.g_01475	Prak.g_01098
OG0000567	Prbe.g_01474	Prak.g_01097
OG0000568	Prbe.g_01473	Prak.g_01096
OG0000569	Prbe.g_01472	Prak.g_01095
OG0000570	Prbe.g_01471	Prak.g_01094
OG0000571	Prbe.g_01470	Prak.g_01093
OG0000572	Prbe.g_01469	Prak.g_01092
OG0000573	Prbe.g_01466	Prak.g_01089
OG0000574	Prbe.g_01465	Prak.g_01088
OG0000575	Prbe.g_01464	Prak.g_01087
OG0000576	Prbe.g_01463	Prak.g_01086
OG0000577	Prbe.g_01462	Prak.g_01085
OG0000578	Prbe.g_01461	Prak.g_01084
OG0000579	Prbe.g_01460	Prak.g_01083
OG0000580	Prbe.g_01459	Prak.g_01082
OG0000581	Prbe.g_01458	Prak.g_01081
OG0000582	Prbe.g_01457	Prak.g_01080
OG0000583	Prbe.g_01456	Prak.g_01079
OG0000584	Prbe.g_01454	Prak.g_01077
OG0000585	Prbe.g_01453	Prak.g_01076
OG0000586	Prbe.g_01451	Prak.g_01074
OG0000587	Prbe.g_01450	Prak.g_01073
OG0000588	Prbe.g_00444	Prak.g_00797
OG0000589	Prbe.g_00445	Prak.g_00798
OG0000590	Prbe.g_00447	Prak.g_00800
OG0000591	Prbe.g_00453	Prak.g_00806
OG0000592	Prbe.g_00454	Prak.g_00807
OG0000593	Prbe.g_00455	Prak.g_00808
OG0000594	Prbe.g_00458	Prak.g_00811
OG0000595	Prbe.g_00459	Prak.g_00812
OG0000596	Prbe.g_00460	Prak.g_00813
OG0000597	Prbe.g_00462	Prak.g_00815
OG0000598	Prbe.g_00463	Prak.g_00816
OG0000599	Prbe.g_00464	Prak.g_00817
OG0000600	Prbe.g_00465	Prak.g_00818
OG0000601	Prbe.g_00468	Prak.g_00821
OG0000602	Prbe.g_01199	Prak.g_00822
OG0000603	Prbe.g_01200	Prak.g_00823
OG0000604	Prbe.g_01203	Prak.g_00826
OG0000605	Prbe.g_01204	Prak.g_00827
OG0000606	Prbe.g_01205	Prak.g_00828
OG0000607	Prbe.g_01207	Prak.g_00830
OG0000608	Prbe.g_01209	Prak.g_00832
OG0000609	Prbe.g_01197	Prak.g_01934
OG0000610	Prbe.g_00403	Prak.g_00756
OG0000611	Prbe.g_01215	Prak.g_00838
OG0000612	Prbe.g_01216	Prak.g_00839
OG0000613	Prbe.g_01437	Prak.g_01060
OG0000614	Prbe.g_01436	Prak.g_01059
OG0000615	Prbe.g_01434	Prak.g_01057
OG0000616	Prbe.g_01433	Prak.g_01056
OG0000617	Prbe.g_01432	Prak.g_01055
OG0000618	Prbe.g_01431	Prak.g_01054
OG0000619	Prbe.g_01430	Prak.g_01053
OG0000620	Prbe.g_01429	Prak.g_01052
OG0000621	Prbe.g_01428	Prak.g_01051
OG0000622	Prbe.g_01427	Prak.g_01050
OG0000623	Prbe.g_01426	Prak.g_01049
OG0000624	Prbe.g_01424	Prak.g_01047
OG0000625	Prbe.g_01423	Prak.g_01046
OG0000626	Prbe.g_01422	Prak.g_01045
OG0000627	Prbe.g_01421	Prak.g_01044
OG0000628	Prbe.g_01420	Prak.g_01043
OG0000629	Prbe.g_01419	Prak.g_01042
OG0000630	Prbe.g_01418	Prak.g_01041
OG0000631	Prbe.g_01416	Prak.g_01039
OG0000632	Prbe.g_01415	Prak.g_01038
OG0000633	Prbe.g_00055	Prak.g_00728
OG0000634	Prbe.g_00909	Prak.g_01261
OG0000635	Prbe.g_00487	Prak.g_00608
OG0000636	Prbe.g_00488	Prak.g_00607
OG0000637	Prbe.g_00489	Prak.g_00606
OG0000638	Prbe.g_01889	Prak.g_00353
OG0000639	Prbe.g_01317	Prak.g_00940
OG0000640	Prbe.g_01321	Prak.g_00944
OG0000641	Prbe.g_01323	Prak.g_00946
OG0000642	Prbe.g_01324	Prak.g_00947
OG0000643	Prbe.g_01325	Prak.g_00948
OG0000644	Prbe.g_01438	Prak.g_01061
OG0000645	Prbe.g_01217	Prak.g_00840
OG0000646	Prbe.g_01218	Prak.g_00841
OG0000647	Prbe.g_01219	Prak.g_00842
OG0000648	Prbe.g_01221	Prak.g_00844
OG0000649	Prbe.g_01222	Prak.g_00845
OG0000650	Prbe.g_01223	Prak.g_00846
OG0000651	Prbe.g_01224	Prak.g_00847
OG0000652	Prbe.g_01225	Prak.g_00848
OG0000653	Prbe.g_01226	Prak.g_00849
OG0000654	Prbe.g_01228	Prak.g_00851
OG0000655	Prbe.g_01230	Prak.g_00853
OG0000656	Prbe.g_01231	Prak.g_00854
OG0000657	Prbe.g_01232	Prak.g_00855
OG0000658	Prbe.g_01233	Prak.g_00856
OG0000659	Prbe.g_01234	Prak.g_00857
OG0000660	Prbe.g_01235	Prak.g_00858
OG0000661	Prbe.g_01236	Prak.g_00859
OG0000662	Prbe.g_01238	Prak.g_00861
OG0000663	Prbe.g_01239	Prak.g_00862
OG0000664	Prbe.g_01240	Prak.g_00863
OG0000665	Prbe.g_01241	Prak.g_00864
OG0000666	Prbe.g_01242	Prak.g_00865
OG0000667	Prbe.g_01243	Prak.g_00866
OG0000668	Prbe.g_01244	Prak.g_00867
OG0000669	Prbe.g_01246	Prak.g_00869
OG0000670	Prbe.g_01247	Prak.g_00870
OG0000671	Prbe.g_01248	Prak.g_00871
OG0000672	Prbe.g_01249	Prak.g_00872
OG0000673	Prbe.g_01250	Prak.g_00873
OG0000674	Prbe.g_01251	Prak.g_00874
OG0000675	Prbe.g_01253	Prak.g_00876
OG0000676	Prbe.g_01254	Prak.g_00877
OG0000677	Prbe.g_01257	Prak.g_00880
OG0000678	Prbe.g_01259	Prak.g_00882
OG0000679	Prbe.g_01261	Prak.g_00884
OG0000680	Prbe.g_01262	Prak.g_00885
OG0000681	Prbe.g_01263	Prak.g_00886
OG0000682	Prbe.g_01264	Prak.g_00887
OG0000683	Prbe.g_01266	Prak.g_00889
OG0000684	Prbe.g_01267	Prak.g_00890
OG0000685	Prbe.g_01268	Prak.g_00891
OG0000686	Prbe.g_01269	Prak.g_00892
OG0000687	Prbe.g_01270	Prak.g_00893
OG0000688	Prbe.g_01271	Prak.g_00894
OG0000689	Prbe.g_01272	Prak.g_00895
OG0000690	Prbe.g_01273	Prak.g_00896
OG0000691	Prbe.g_01274	Prak.g_00897
OG0000692	Prbe.g_01278	Prak.g_00901
OG0000693	Prbe.g_01279	Prak.g_00902
OG0000694	Prbe.g_01280	Prak.g_00903
OG0000695	Prbe.g_01281	Prak.g_00904
OG0000696	Prbe.g_01282	Prak.g_00905
OG0000697	Prbe.g_01284	Prak.g_00907
OG0000698	Prbe.g_01288	Prak.g_00911
OG0000699	Prbe.g_01289	Prak.g_00912
OG0000700	Prbe.g_00105	Prak.g_00748
OG0000701	Prbe.g_00110	Prak.g_00753
OG0000702	Prbe.g_00406	Prak.g_00759
OG0000703	Prbe.g_00408	Prak.g_00761
OG0000704	Prbe.g_00409	Prak.g_00762
OG0000705	Prbe.g_00411	Prak.g_00764
OG0000706	Prbe.g_00412	Prak.g_00765
OG0000707	Prbe.g_00414	Prak.g_00767
OG0000708	Prbe.g_00415	Prak.g_00768
OG0000709	Prbe.g_00417	Prak.g_00770
OG0000710	Prbe.g_00418	Prak.g_00771
OG0000711	Prbe.g_00419	Prak.g_00772
OG0000712	Prbe.g_00420	Prak.g_00773
OG0000713	Prbe.g_00421	Prak.g_00774
OG0000714	Prbe.g_00423	Prak.g_00776
OG0000715	Prbe.g_00424	Prak.g_00777
OG0000716	Prbe.g_00426	Prak.g_00779
OG0000717	Prbe.g_00427	Prak.g_00780
OG0000718	Prbe.g_00428	Prak.g_00781
OG0000719	Prbe.g_00430	Prak.g_00783
OG0000720	Prbe.g_00431	Prak.g_00784
OG0000721	Prbe.g_00434	Prak.g_00787
OG0000722	Prbe.g_00435	Prak.g_00788
OG0000723	Prbe.g_00436	Prak.g_00789
OG0000724	Prbe.g_00438	Prak.g_00791
OG0000725	Prbe.g_00439	Prak.g_00792
OG0000726	Prbe.g_00440	Prak.g_00793
OG0000727	Prbe.g_00441	Prak.g_00794
OG0000728	Prbe.g_00442	Prak.g_00795
OG0000729	Prbe.g_00443	Prak.g_00796
OG0000730	Prbe.g_01448	Prak.g_01071
OG0000731	Prbe.g_01446	Prak.g_01069
OG0000732	Prbe.g_01445	Prak.g_01068
OG0000733	Prbe.g_01444	Prak.g_01067
OG0000734	Prbe.g_01443	Prak.g_01066
OG0000735	Prbe.g_01441	Prak.g_01064
OG0000736	Prbe.g_01440	Prak.g_01063
OG0000737	Prbe.g_01439	Prak.g_01062
OG0000738	Prbe.g_01326	Prak.g_00949
OG0000739	Prbe.g_01327	Prak.g_00950
OG0000740	Prbe.g_01328	Prak.g_00951
OG0000741	Prbe.g_01329	Prak.g_00952
OG0000742	Prbe.g_01331	Prak.g_00954
OG0000743	Prbe.g_01332	Prak.g_00955
OG0000744	Prbe.g_01333	Prak.g_00956
OG0000745	Prbe.g_01334	Prak.g_00957
OG0000746	Prbe.g_01335	Prak.g_00958
OG0000747	Prbe.g_01336	Prak.g_00959
OG0000748	Prbe.g_01337	Prak.g_00960
OG0000749	Prbe.g_01338	Prak.g_00961
OG0000750	Prbe.g_01340	Prak.g_00963
OG0000751	Prbe.g_01341	Prak.g_00964
OG0000752	Prbe.g_01400	Prak.g_01023
OG0000753	Prbe.g_01343	Prak.g_00966
OG0000754	Prbe.g_01344	Prak.g_00967
OG0000755	Prbe.g_01345	Prak.g_00968
OG0000756	Prbe.g_01347	Prak.g_00970
OG0000757	Prbe.g_01348	Prak.g_00971
OG0000758	Prbe.g_01349	Prak.g_00972
OG0000759	Prbe.g_01351	Prak.g_00974
OG0000760	Prbe.g_01352	Prak.g_00975
OG0000761	Prbe.g_01353	Prak.g_00976
OG0000762	Prbe.g_01355	Prak.g_00978
OG0000763	Prbe.g_01356	Prak.g_00979
OG0000764	Prbe.g_01357	Prak.g_00980
OG0000765	Prbe.g_01358	Prak.g_00981
OG0000766	Prbe.g_01359	Prak.g_00982
OG0000767	Prbe.g_01361	Prak.g_00984
OG0000768	Prbe.g_01362	Prak.g_00985
OG0000769	Prbe.g_01363	Prak.g_00986
OG0000770	Prbe.g_01364	Prak.g_00987
OG0000771	Prbe.g_01365	Prak.g_00988
OG0000772	Prbe.g_01615	Prak.g_01238
OG0000773	Prbe.g_01367	Prak.g_00990
OG0000774	Prbe.g_01368	Prak.g_00991
OG0000775	Prbe.g_01369	Prak.g_00992
OG0000776	Prbe.g_01372	Prak.g_00995
OG0000777	Prbe.g_01373	Prak.g_00996
OG0000778	Prbe.g_01374	Prak.g_00997
OG0000779	Prbe.g_01375	Prak.g_00998
OG0000780	Prbe.g_01377	Prak.g_01000
OG0000781	Prbe.g_01379	Prak.g_01002
OG0000782	Prbe.g_01380	Prak.g_01003
OG0000783	Prbe.g_01384	Prak.g_01007
OG0000784	Prbe.g_01386	Prak.g_01009
OG0000785	Prbe.g_01387	Prak.g_01010
OG0000786	Prbe.g_01388	Prak.g_01011
OG0000787	Prbe.g_01389	Prak.g_01012
OG0000788	Prbe.g_01395	Prak.g_01018
OG0000789	Prbe.g_01398	Prak.g_01021
OG0000790	Prbe.g_01399	Prak.g_01022
OG0000791	Prbe.g_01402	Prak.g_01025
OG0000792	Prbe.g_01403	Prak.g_01026
OG0000793	Prbe.g_01404	Prak.g_01027
OG0000794	Prbe.g_01407	Prak.g_01030
OG0000795	Prbe.g_01308	Prak.g_00931
OG0000796	Prbe.g_01307	Prak.g_00930
OG0000797	Prbe.g_01305	Prak.g_00928
OG0000798	Prbe.g_01304	Prak.g_00927
OG0000799	Prbe.g_01303	Prak.g_00926
OG0000800	Prbe.g_01302	Prak.g_00925
OG0000801	Prbe.g_01299	Prak.g_00922
OG0000802	Prbe.g_01298	Prak.g_00921
OG0000803	Prbe.g_01296	Prak.g_00919
OG0000804	Prbe.g_01295	Prak.g_00918
OG0000805	Prbe.g_01294	Prak.g_00917
OG0000806	Prbe.g_01292	Prak.g_00915
OG0000807	Prbe.g_01919	Prak.g_00383
OG0000808	Prbe.g_00071	Prak.g_00712
OG0000809	Prbe.g_01597	Prak.g_01220
OG0000810	Prbe.g_00492	Prak.g_00603
OG0000811	Prbe.g_00915	Prak.g_01255
OG0000812	Prbe.g_01591	Prak.g_01214
OG0000813	Prbe.g_01898	Prak.g_00362
OG0000814	Prbe.g_01618	Prak.g_01241
OG0000815	Prbe.g_00374	Prak.g_01328
OG0000816	Prbe.g_00042	Prak.g_01551
OG0000817	Prbe.g_00043	Prak.g_01552
OG0000818	Prbe.g_00060	Prak.g_00723
OG0000819	Prbe.g_01571	Prak.g_01194
OG0000820	Prbe.g_01565	Prak.g_01188
OG0000821	Prbe.g_01563	Prak.g_01186
OG0000822	Prbe.g_01562	Prak.g_01185
OG0000823	Prbe.g_01561	Prak.g_01184
OG0000824	Prbe.g_01560	Prak.g_01183
OG0000825	Prbe.g_01559	Prak.g_01182
OG0000826	Prbe.g_01558	Prak.g_01181
OG0000827	Prbe.g_01557	Prak.g_01180
OG0000828	Prbe.g_01556	Prak.g_01179
OG0000829	Prbe.g_01555	Prak.g_01178
OG0000830	Prbe.g_01553	Prak.g_01176
OG0000831	Prbe.g_01550	Prak.g_01173
OG0000832	Prbe.g_01548	Prak.g_01171
OG0000833	Prbe.g_01547	Prak.g_01170
OG0000834	Prbe.g_01546	Prak.g_01169
OG0000835	Prbe.g_01545	Prak.g_01168
OG0000836	Prbe.g_01544	Prak.g_01167
OG0000837	Prbe.g_01541	Prak.g_01164
OG0000838	Prbe.g_01540	Prak.g_01163
OG0000839	Prbe.g_01539	Prak.g_01162
OG0000840	Prbe.g_01538	Prak.g_01161
OG0000841	Prbe.g_01537	Prak.g_01160
OG0000842	Prbe.g_01535	Prak.g_01158
OG0000843	Prbe.g_01534	Prak.g_01157
OG0000844	Prbe.g_01533	Prak.g_01156
OG0000845	Prbe.g_01532	Prak.g_01155
OG0000846	Prbe.g_01530	Prak.g_01153
OG0000847	Prbe.g_01528	Prak.g_01151
OG0000848	Prbe.g_01527	Prak.g_01150
OG0000849	Prbe.g_01524	Prak.g_01147
OG0000850	Prbe.g_01523	Prak.g_01146
OG0000851	Prbe.g_01521	Prak.g_01144
OG0000852	Prbe.g_01519	Prak.g_01142
OG0000853	Prbe.g_01517	Prak.g_01140
OG0000854	Prbe.g_01515	Prak.g_01138
OG0000855	Prbe.g_01514	Prak.g_01137
OG0000856	Prbe.g_01513	Prak.g_01136
OG0000857	Prbe.g_01512	Prak.g_01135
OG0000858	Prbe.g_01511	Prak.g_01134
OG0000859	Prbe.g_01510	Prak.g_01133
OG0000860	Prbe.g_01509	Prak.g_01132
OG0000861	Prbe.g_01508	Prak.g_01131
OG0000862	Prbe.g_01507	Prak.g_01130
OG0000863	Prbe.g_01506	Prak.g_01129
OG0000864	Prbe.g_01505	Prak.g_01128
OG0000865	Prbe.g_01504	Prak.g_01127
OG0000866	Prbe.g_01503	Prak.g_01126
OG0000867	Prbe.g_01502	Prak.g_01125
OG0000868	Prbe.g_01501	Prak.g_01124
OG0000869	Prbe.g_01499	Prak.g_01122
OG0000870	Prbe.g_01498	Prak.g_01121
OG0000871	Prbe.g_01497	Prak.g_01120
OG0000872	Prbe.g_01496	Prak.g_01119
OG0000873	Prbe.g_01494	Prak.g_01117
OG0000874	Prbe.g_01493	Prak.g_01116
OG0000875	Prbe.g_01492	Prak.g_01115
OG0000876	Prbe.g_01491	Prak.g_01114
OG0000877	Prbe.g_00502	Prak.g_00593
OG0000878	Prbe.g_01128	Prak.g_01571
OG0000879	Prbe.g_00904	Prak.g_01266
OG0000880	Prbe.g_00903	Prak.g_01267
OG0000881	Prbe.g_00902	Prak.g_01268
OG0000882	Prbe.g_00901	Prak.g_01269
OG0000883	Prbe.g_00900	Prak.g_01270
OG0000884	Prbe.g_00898	Prak.g_01272
OG0000885	Prbe.g_00897	Prak.g_01273
OG0000886	Prbe.g_00896	Prak.g_01274
OG0000887	Prbe.g_00895	Prak.g_01275
OG0000888	Prbe.g_00894	Prak.g_01276
OG0000889	Prbe.g_00891	Prak.g_01279
OG0000890	Prbe.g_00890	Prak.g_01280
OG0000891	Prbe.g_00889	Prak.g_01281
OG0000892	Prbe.g_00886	Prak.g_01284
OG0000893	Prbe.g_00885	Prak.g_01285
OG0000894	Prbe.g_00884	Prak.g_01286
OG0000895	Prbe.g_00883	Prak.g_01287
OG0000896	Prbe.g_00882	Prak.g_01288
OG0000897	Prbe.g_00881	Prak.g_01289
OG0000898	Prbe.g_00878	Prak.g_01292
OG0000899	Prbe.g_00877	Prak.g_01293
OG0000900	Prbe.g_00397	Prak.g_01305
OG0000901	Prbe.g_00869	Prak.g_01301
OG0000902	Prbe.g_00634	Prak.g_00460
OG0000903	Prbe.g_01614	Prak.g_01237
OG0000904	Prbe.g_00212	Prak.g_01490
OG0000905	Prbe.g_01592	Prak.g_01215
OG0000906	Prbe.g_01574	Prak.g_01197
OG0000907	Prbe.g_01286	Prak.g_00909
OG0000908	Prbe.g_01611	Prak.g_01234
OG0000909	Prbe.g_00371	Prak.g_01331
OG0000910	Prbe.g_00370	Prak.g_01332
OG0000911	Prbe.g_00369	Prak.g_01333
OG0000912	Prbe.g_00368	Prak.g_01334
OG0000913	Prbe.g_00367	Prak.g_01335
OG0000914	Prbe.g_00366	Prak.g_01336
OG0000915	Prbe.g_00365	Prak.g_01337
OG0000916	Prbe.g_00364	Prak.g_01338
OG0000917	Prbe.g_00363	Prak.g_01339
OG0000918	Prbe.g_00362	Prak.g_01340
OG0000919	Prbe.g_00361	Prak.g_01341
OG0000920	Prbe.g_00360	Prak.g_01342
OG0000921	Prbe.g_00359	Prak.g_01343
OG0000922	Prbe.g_00358	Prak.g_01344
OG0000923	Prbe.g_00357	Prak.g_01345
OG0000924	Prbe.g_00356	Prak.g_01346
OG0000925	Prbe.g_00355	Prak.g_01347
OG0000926	Prbe.g_00792	Prak.g_01824
OG0000927	Prbe.g_00328	Prak.g_01374
OG0000928	Prbe.g_00327	Prak.g_01375
OG0000929	Prbe.g_00326	Prak.g_01376
OG0000930	Prbe.g_00325	Prak.g_01377
OG0000931	Prbe.g_00324	Prak.g_01378
OG0000932	Prbe.g_00322	Prak.g_01380
OG0000933	Prbe.g_00321	Prak.g_01381
OG0000934	Prbe.g_00320	Prak.g_01382
OG0000935	Prbe.g_00319	Prak.g_01383
OG0000936	Prbe.g_00318	Prak.g_01384
OG0000937	Prbe.g_00317	Prak.g_01385
OG0000938	Prbe.g_00316	Prak.g_01386
OG0000939	Prbe.g_00315	Prak.g_01387
OG0000940	Prbe.g_00314	Prak.g_01388
OG0000941	Prbe.g_00313	Prak.g_01389
OG0000942	Prbe.g_00312	Prak.g_01390
OG0000943	Prbe.g_00309	Prak.g_01393
OG0000944	Prbe.g_00308	Prak.g_01394
OG0000945	Prbe.g_00307	Prak.g_01395
OG0000946	Prbe.g_00306	Prak.g_01396
OG0000947	Prbe.g_00305	Prak.g_01397
OG0000948	Prbe.g_00304	Prak.g_01398
OG0000949	Prbe.g_00303	Prak.g_01399
OG0000950	Prbe.g_00302	Prak.g_01400
OG0000951	Prbe.g_00301	Prak.g_01401
OG0000952	Prbe.g_00300	Prak.g_01402
OG0000953	Prbe.g_00299	Prak.g_01403
OG0000954	Prbe.g_00298	Prak.g_01404
OG0000955	Prbe.g_00297	Prak.g_01405
OG0000956	Prbe.g_00296	Prak.g_01406
OG0000957	Prbe.g_00295	Prak.g_01407
OG0000958	Prbe.g_00294	Prak.g_01408
OG0000959	Prbe.g_00293	Prak.g_01409
OG0000960	Prbe.g_00292	Prak.g_01410
OG0000961	Prbe.g_00288	Prak.g_01414
OG0000962	Prbe.g_00287	Prak.g_01415
OG0000963	Prbe.g_00286	Prak.g_01416
OG0000964	Prbe.g_00284	Prak.g_01418
OG0000965	Prbe.g_00283	Prak.g_01419
OG0000966	Prbe.g_00282	Prak.g_01420
OG0000967	Prbe.g_00281	Prak.g_01421
OG0000968	Prbe.g_00280	Prak.g_01422
OG0000969	Prbe.g_00279	Prak.g_01423
OG0000970	Prbe.g_00278	Prak.g_01424
OG0000971	Prbe.g_00277	Prak.g_01425
OG0000972	Prbe.g_00276	Prak.g_01426
OG0000973	Prbe.g_00275	Prak.g_01427
OG0000974	Prbe.g_00273	Prak.g_01429
OG0000975	Prbe.g_00267	Prak.g_01435
OG0000976	Prbe.g_00265	Prak.g_01437
OG0000977	Prbe.g_00263	Prak.g_01439
OG0000978	Prbe.g_00261	Prak.g_01441
OG0000979	Prbe.g_00259	Prak.g_01443
OG0000980	Prbe.g_00258	Prak.g_01444
OG0000981	Prbe.g_00257	Prak.g_01445
OG0000982	Prbe.g_00256	Prak.g_01446
OG0000983	Prbe.g_00254	Prak.g_01448
OG0000984	Prbe.g_00253	Prak.g_01449
OG0000985	Prbe.g_00252	Prak.g_01450
OG0000986	Prbe.g_00251	Prak.g_01451
OG0000987	Prbe.g_00250	Prak.g_01452
OG0000988	Prbe.g_00249	Prak.g_01453
OG0000989	Prbe.g_00248	Prak.g_01454
OG0000990	Prbe.g_00247	Prak.g_01455
OG0000991	Prbe.g_00246	Prak.g_01456
OG0000992	Prbe.g_00245	Prak.g_01457
OG0000993	Prbe.g_00244	Prak.g_01458
OG0000994	Prbe.g_00243	Prak.g_01459
OG0000995	Prbe.g_00242	Prak.g_01460
OG0000996	Prbe.g_00241	Prak.g_01461
OG0000997	Prbe.g_00240	Prak.g_01462
OG0000998	Prbe.g_00239	Prak.g_01463
OG0000999	Prbe.g_00238	Prak.g_01464
OG0001000	Prbe.g_00237	Prak.g_01465
OG0001001	Prbe.g_00235	Prak.g_01467
OG0001002	Prbe.g_00234	Prak.g_01468
OG0001003	Prbe.g_00233	Prak.g_01469
OG0001004	Prbe.g_00232	Prak.g_01470
OG0001005	Prbe.g_00229	Prak.g_01473
OG0001006	Prbe.g_00228	Prak.g_01474
OG0001007	Prbe.g_00227	Prak.g_01475
OG0001008	Prbe.g_00225	Prak.g_01477
OG0001009	Prbe.g_00224	Prak.g_01478
OG0001010	Prbe.g_01042	Prak.g_01588
OG0001011	Prbe.g_00505	Prak.g_00590
OG0001012	Prbe.g_01237	Prak.g_00860
OG0001013	Prbe.g_00992	Prak.g_01638
OG0001014	Prbe.g_00991	Prak.g_01639
OG0001015	Prbe.g_00984	Prak.g_01646
OG0001016	Prbe.g_00983	Prak.g_01647
OG0001017	Prbe.g_00982	Prak.g_01648
OG0001018	Prbe.g_00981	Prak.g_01649
OG0001019	Prbe.g_00979	Prak.g_01651
OG0001020	Prbe.g_00978	Prak.g_01652
OG0001021	Prbe.g_00977	Prak.g_01653
OG0001022	Prbe.g_00976	Prak.g_01654
OG0001023	Prbe.g_00975	Prak.g_01655
OG0001024	Prbe.g_00973	Prak.g_01657
OG0001025	Prbe.g_00972	Prak.g_01658
OG0001026	Prbe.g_00971	Prak.g_01659
OG0001027	Prbe.g_00970	Prak.g_01660
OG0001028	Prbe.g_00969	Prak.g_01661
OG0001029	Prbe.g_00968	Prak.g_01662
OG0001030	Prbe.g_00967	Prak.g_01663
OG0001031	Prbe.g_00966	Prak.g_01664
OG0001032	Prbe.g_00965	Prak.g_01665
OG0001033	Prbe.g_00964	Prak.g_01666
OG0001034	Prbe.g_00963	Prak.g_01667
OG0001035	Prbe.g_00961	Prak.g_01669
OG0001036	Prbe.g_00960	Prak.g_01670
OG0001037	Prbe.g_00959	Prak.g_01671
OG0001038	Prbe.g_00958	Prak.g_01672
OG0001039	Prbe.g_00957	Prak.g_01673
OG0001040	Prbe.g_00956	Prak.g_01674
OG0001041	Prbe.g_00955	Prak.g_01675
OG0001042	Prbe.g_00954	Prak.g_01676
OG0001043	Prbe.g_00953	Prak.g_01677
OG0001044	Prbe.g_00952	Prak.g_01678
OG0001045	Prbe.g_00951	Prak.g_01679
OG0001046	Prbe.g_00950	Prak.g_01680
OG0001047	Prbe.g_00947	Prak.g_01683
OG0001048	Prbe.g_00945	Prak.g_01685
OG0001049	Prbe.g_00944	Prak.g_01686
OG0001050	Prbe.g_00943	Prak.g_01687
OG0001051	Prbe.g_00942	Prak.g_01688
OG0001052	Prbe.g_00941	Prak.g_01689
OG0001053	Prbe.g_00939	Prak.g_01691
OG0001054	Prbe.g_00937	Prak.g_01693
OG0001055	Prbe.g_00936	Prak.g_01694
OG0001056	Prbe.g_00935	Prak.g_01695
OG0001057	Prbe.g_00934	Prak.g_01696
OG0001058	Prbe.g_00933	Prak.g_01697
OG0001059	Prbe.g_00932	Prak.g_01698
OG0001060	Prbe.g_00931	Prak.g_01699
OG0001061	Prbe.g_00930	Prak.g_01700
OG0001062	Prbe.g_00929	Prak.g_01701
OG0001063	Prbe.g_00928	Prak.g_01702
OG0001064	Prbe.g_00926	Prak.g_01704
OG0001065	Prbe.g_00922	Prak.g_01708
OG0001066	Prbe.g_00920	Prak.g_01710
OG0001067	Prbe.g_00919	Prak.g_01711
OG0001068	Prbe.g_01112	Prak.g_01714
OG0001069	Prbe.g_01111	Prak.g_01715
OG0001070	Prbe.g_01110	Prak.g_01716
OG0001071	Prbe.g_01109	Prak.g_01717
OG0001072	Prbe.g_01108	Prak.g_01718
OG0001073	Prbe.g_01107	Prak.g_01719
OG0001074	Prbe.g_01106	Prak.g_01720
OG0001075	Prbe.g_01105	Prak.g_01721
OG0001076	Prbe.g_01104	Prak.g_01722
OG0001077	Prbe.g_01103	Prak.g_01723
OG0001078	Prbe.g_01102	Prak.g_01724
OG0001079	Prbe.g_01101	Prak.g_01725
OG0001080	Prbe.g_01100	Prak.g_01726
OG0001081	Prbe.g_01096	Prak.g_01730
OG0001082	Prbe.g_01095	Prak.g_01731
OG0001083	Prbe.g_01092	Prak.g_01734
OG0001084	Prbe.g_01093	Prak.g_01733
OG0001085	Prbe.g_01094	Prak.g_01732
OG0001086	Prbe.g_01097	Prak.g_01729
OG0001087	Prbe.g_01098	Prak.g_01728
OG0001088	Prbe.g_01099	Prak.g_01727
OG0001089	Prbe.g_01089	Prak.g_01737
OG0001090	Prbe.g_01087	Prak.g_01739
OG0001091	Prbe.g_01086	Prak.g_01740
OG0001092	Prbe.g_01085	Prak.g_01741
OG0001093	Prbe.g_01084	Prak.g_01742
OG0001094	Prbe.g_01083	Prak.g_01743
OG0001095	Prbe.g_01082	Prak.g_01744
OG0001096	Prbe.g_01081	Prak.g_01745
OG0001097	Prbe.g_01080	Prak.g_01746
OG0001098	Prbe.g_01079	Prak.g_01747
OG0001099	Prbe.g_01078	Prak.g_01748
OG0001100	Prbe.g_00867	Prak.g_01749
