Orthogroup	Prbe	Prat
OG0000555	Prbe.g_01488	Prat.g_01094
OG0000556	Prbe.g_01487	Prat.g_01093
OG0000557	Prbe.g_01486	Prat.g_01091
OG0000558	Prbe.g_01485	Prat.g_01090
OG0000559	Prbe.g_01484	Prat.g_01089
OG0000560	Prbe.g_01482	Prat.g_01087
OG0000561	Prbe.g_01481	Prat.g_01086
OG0000562	Prbe.g_01479	Prat.g_01084
OG0000563	Prbe.g_01478	Prat.g_01083
OG0000564	Prbe.g_01477	Prat.g_01082
OG0000565	Prbe.g_01476	Prat.g_01081
OG0000566	Prbe.g_01475	Prat.g_01080
OG0000567	Prbe.g_01474	Prat.g_01079
OG0000568	Prbe.g_01473	Prat.g_01078
OG0000569	Prbe.g_01472	Prat.g_01077
OG0000570	Prbe.g_01471	Prat.g_01076
OG0000571	Prbe.g_01470	Prat.g_01075
OG0000572	Prbe.g_01469	Prat.g_01074
OG0000573	Prbe.g_01466	Prat.g_01071
OG0000574	Prbe.g_01465	Prat.g_01070
OG0000575	Prbe.g_01464	Prat.g_01069
OG0000576	Prbe.g_01463	Prat.g_01068
OG0000577	Prbe.g_01462	Prat.g_01067
OG0000578	Prbe.g_01461	Prat.g_01066
OG0000579	Prbe.g_01460	Prat.g_01065
OG0000580	Prbe.g_01459	Prat.g_01064
OG0000581	Prbe.g_01458	Prat.g_01063
OG0000582	Prbe.g_01457	Prat.g_01062
OG0000583	Prbe.g_01456	Prat.g_01061
OG0000584	Prbe.g_01454	Prat.g_01059
OG0000585	Prbe.g_01453	Prat.g_01058
OG0000586	Prbe.g_01451	Prat.g_01056
OG0000587	Prbe.g_01450	Prat.g_01055
OG0000588	Prbe.g_00444	Prat.g_00744
OG0000589	Prbe.g_00445	Prat.g_00745
OG0000590	Prbe.g_00447	Prat.g_00747
OG0000591	Prbe.g_00453	Prat.g_00752
OG0000592	Prbe.g_00454	Prat.g_00753
OG0000593	Prbe.g_00455	Prat.g_00754
OG0000594	Prbe.g_00458	Prat.g_00757
OG0000595	Prbe.g_00459	Prat.g_00758
OG0000596	Prbe.g_00460	Prat.g_00759
OG0000597	Prbe.g_00462	Prat.g_00761
OG0000598	Prbe.g_00463	Prat.g_00762
OG0000599	Prbe.g_00464	Prat.g_00763
OG0000600	Prbe.g_00465	Prat.g_00764
OG0000601	Prbe.g_00468	Prat.g_00767
OG0000602	Prbe.g_01199	Prat.g_00768
OG0000603	Prbe.g_01200	Prat.g_00769
OG0000604	Prbe.g_01203	Prat.g_00772
OG0000605	Prbe.g_01204	Prat.g_00773
OG0000606	Prbe.g_01205	Prat.g_00774
OG0000607	Prbe.g_01207	Prat.g_00776
OG0000608	Prbe.g_01209	Prat.g_00777
OG0000609	Prbe.g_01197	Prat.g_01882
OG0000610	Prbe.g_00403	Prat.g_00826
OG0000611	Prbe.g_01215	Prat.g_00789
OG0000612	Prbe.g_01216	Prat.g_00790
OG0000613	Prbe.g_01437	Prat.g_00791
OG0000614	Prbe.g_01436	Prat.g_00792
OG0000615	Prbe.g_01434	Prat.g_00797
OG0000616	Prbe.g_01433	Prat.g_00798
OG0000617	Prbe.g_01432	Prat.g_00799
OG0000618	Prbe.g_01431	Prat.g_00800
OG0000619	Prbe.g_01430	Prat.g_00801
OG0000620	Prbe.g_01429	Prat.g_00802
OG0000621	Prbe.g_01428	Prat.g_00803
OG0000622	Prbe.g_01427	Prat.g_00804
OG0000623	Prbe.g_01426	Prat.g_00805
OG0000624	Prbe.g_01424	Prat.g_00807
OG0000625	Prbe.g_01423	Prat.g_00808
OG0000626	Prbe.g_01422	Prat.g_00809
OG0000627	Prbe.g_01421	Prat.g_00811
OG0000628	Prbe.g_01420	Prat.g_00812
OG0000629	Prbe.g_01419	Prat.g_00813
OG0000630	Prbe.g_01418	Prat.g_00814
OG0000631	Prbe.g_01416	Prat.g_00816
OG0000632	Prbe.g_01415	Prat.g_00622
OG0000633	Prbe.g_00055	Prat.g_01486
OG0000634	Prbe.g_00909	Prat.g_01472
OG0000635	Prbe.g_00487	Prat.g_00888
OG0000636	Prbe.g_00488	Prat.g_00887
OG0000637	Prbe.g_00489	Prat.g_00886
OG0000638	Prbe.g_01889	Prat.g_00345
OG0000639	Prbe.g_01317	Prat.g_00859
OG0000640	Prbe.g_01321	Prat.g_00863
OG0000641	Prbe.g_01323	Prat.g_00865
OG0000642	Prbe.g_01324	Prat.g_00866
OG0000643	Prbe.g_01325	Prat.g_00867
OG0000644	Prbe.g_01438	Prat.g_01043
OG0000645	Prbe.g_01217	Prat.g_01042
OG0000646	Prbe.g_01218	Prat.g_01041
OG0000647	Prbe.g_01219	Prat.g_01040
OG0000648	Prbe.g_01221	Prat.g_01038
OG0000649	Prbe.g_01222	Prat.g_01037
OG0000650	Prbe.g_01223	Prat.g_01036
OG0000651	Prbe.g_01224	Prat.g_01035
OG0000652	Prbe.g_01225	Prat.g_01034
OG0000653	Prbe.g_01226	Prat.g_01033
OG0000654	Prbe.g_01228	Prat.g_01031
OG0000655	Prbe.g_01230	Prat.g_01029
OG0000656	Prbe.g_01231	Prat.g_01028
OG0000657	Prbe.g_01232	Prat.g_01027
OG0000658	Prbe.g_01233	Prat.g_01026
OG0000659	Prbe.g_01234	Prat.g_01025
OG0000660	Prbe.g_01235	Prat.g_01024
OG0000661	Prbe.g_01236	Prat.g_01023
OG0000662	Prbe.g_01238	Prat.g_01021
OG0000663	Prbe.g_01239	Prat.g_01020
OG0000664	Prbe.g_01240	Prat.g_01019
OG0000665	Prbe.g_01241	Prat.g_01018
OG0000666	Prbe.g_01242	Prat.g_01017
OG0000667	Prbe.g_01243	Prat.g_01016
OG0000668	Prbe.g_01244	Prat.g_01015
OG0000669	Prbe.g_01246	Prat.g_01013
OG0000670	Prbe.g_01247	Prat.g_01012
OG0000671	Prbe.g_01248	Prat.g_01011
OG0000672	Prbe.g_01249	Prat.g_01010
OG0000673	Prbe.g_01250	Prat.g_01009
OG0000674	Prbe.g_01251	Prat.g_01008
OG0000675	Prbe.g_01253	Prat.g_01007
OG0000676	Prbe.g_01254	Prat.g_01006
OG0000677	Prbe.g_01257	Prat.g_01004
OG0000678	Prbe.g_01259	Prat.g_01002
OG0000679	Prbe.g_01261	Prat.g_01001
OG0000680	Prbe.g_01262	Prat.g_01000
OG0000681	Prbe.g_01263	Prat.g_00999
OG0000682	Prbe.g_01264	Prat.g_00998
OG0000683	Prbe.g_01266	Prat.g_00996
OG0000684	Prbe.g_01267	Prat.g_00995
OG0000685	Prbe.g_01268	Prat.g_00994
OG0000686	Prbe.g_01269	Prat.g_00993
OG0000687	Prbe.g_01270	Prat.g_00992
OG0000688	Prbe.g_01271	Prat.g_00991
OG0000689	Prbe.g_01272	Prat.g_00990
OG0000690	Prbe.g_01273	Prat.g_00989
OG0000691	Prbe.g_01274	Prat.g_00988
OG0000692	Prbe.g_01278	Prat.g_00984
OG0000693	Prbe.g_01279	Prat.g_00983
OG0000694	Prbe.g_01280	Prat.g_00982
OG0000695	Prbe.g_01281	Prat.g_00981
OG0000696	Prbe.g_01282	Prat.g_00980
OG0000697	Prbe.g_01284	Prat.g_00978
OG0000698	Prbe.g_01288	Prat.g_00974
OG0000699	Prbe.g_01289	Prat.g_00973
OG0000700	Prbe.g_00105	Prat.g_00694
OG0000701	Prbe.g_00110	Prat.g_00699
OG0000702	Prbe.g_00406	Prat.g_00705
OG0000703	Prbe.g_00408	Prat.g_00707
OG0000704	Prbe.g_00409	Prat.g_00708
OG0000705	Prbe.g_00411	Prat.g_00709
OG0000706	Prbe.g_00412	Prat.g_00710
OG0000707	Prbe.g_00414	Prat.g_00712
OG0000708	Prbe.g_00415	Prat.g_00713
OG0000709	Prbe.g_00417	Prat.g_00716
OG0000710	Prbe.g_00418	Prat.g_00717
OG0000711	Prbe.g_00419	Prat.g_00718
OG0000712	Prbe.g_00420	Prat.g_00719
OG0000713	Prbe.g_00421	Prat.g_00720
OG0000714	Prbe.g_00423	Prat.g_00722
OG0000715	Prbe.g_00424	Prat.g_00723
OG0000716	Prbe.g_00426	Prat.g_00725
OG0000717	Prbe.g_00427	Prat.g_00726
OG0000718	Prbe.g_00428	Prat.g_00728
OG0000719	Prbe.g_00430	Prat.g_00730
OG0000720	Prbe.g_00431	Prat.g_00731
OG0000721	Prbe.g_00434	Prat.g_00734
OG0000722	Prbe.g_00435	Prat.g_00735
OG0000723	Prbe.g_00436	Prat.g_00736
OG0000724	Prbe.g_00438	Prat.g_00738
OG0000725	Prbe.g_00439	Prat.g_00739
OG0000726	Prbe.g_00440	Prat.g_00740
OG0000727	Prbe.g_00441	Prat.g_00741
OG0000728	Prbe.g_00442	Prat.g_00742
OG0000729	Prbe.g_00443	Prat.g_00743
OG0000730	Prbe.g_01448	Prat.g_01053
OG0000731	Prbe.g_01446	Prat.g_01051
OG0000732	Prbe.g_01445	Prat.g_01050
OG0000733	Prbe.g_01444	Prat.g_01049
OG0000734	Prbe.g_01443	Prat.g_01048
OG0000735	Prbe.g_01441	Prat.g_01046
OG0000736	Prbe.g_01440	Prat.g_01045
OG0000737	Prbe.g_01439	Prat.g_01044
OG0000738	Prbe.g_01326	Prat.g_00868
OG0000739	Prbe.g_01327	Prat.g_00869
OG0000740	Prbe.g_01328	Prat.g_00870
OG0000741	Prbe.g_01329	Prat.g_00871
OG0000742	Prbe.g_01331	Prat.g_00873
OG0000743	Prbe.g_01332	Prat.g_00874
OG0000744	Prbe.g_01333	Prat.g_00876
OG0000745	Prbe.g_01334	Prat.g_00877
OG0000746	Prbe.g_01335	Prat.g_00878
OG0000747	Prbe.g_01336	Prat.g_00879
OG0000748	Prbe.g_01337	Prat.g_00880
OG0000749	Prbe.g_01338	Prat.g_00881
OG0000750	Prbe.g_01340	Prat.g_00883
OG0000751	Prbe.g_01341	Prat.g_00884
OG0000752	Prbe.g_01400	Prat.g_00944
OG0000753	Prbe.g_01343	Prat.g_00889
OG0000754	Prbe.g_01344	Prat.g_00890
OG0000755	Prbe.g_01345	Prat.g_00891
OG0000756	Prbe.g_01347	Prat.g_00893
OG0000757	Prbe.g_01348	Prat.g_00894
OG0000758	Prbe.g_01349	Prat.g_00895
OG0000759	Prbe.g_01351	Prat.g_00897
OG0000760	Prbe.g_01352	Prat.g_00898
OG0000761	Prbe.g_01353	Prat.g_00899
OG0000762	Prbe.g_01355	Prat.g_00901
OG0000763	Prbe.g_01356	Prat.g_00902
OG0000764	Prbe.g_01357	Prat.g_00903
OG0000765	Prbe.g_01358	Prat.g_00904
OG0000766	Prbe.g_01359	Prat.g_00905
OG0000767	Prbe.g_01361	Prat.g_00907
OG0000768	Prbe.g_01362	Prat.g_00908
OG0000769	Prbe.g_01363	Prat.g_00909
OG0000770	Prbe.g_01364	Prat.g_00910
OG0000771	Prbe.g_01365	Prat.g_00911
OG0000772	Prbe.g_01615	Prat.g_00912
OG0000773	Prbe.g_01367	Prat.g_00913
OG0000774	Prbe.g_01368	Prat.g_00914
OG0000775	Prbe.g_01369	Prat.g_00915
OG0000776	Prbe.g_01372	Prat.g_00916
OG0000777	Prbe.g_01373	Prat.g_00917
OG0000778	Prbe.g_01374	Prat.g_00918
OG0000779	Prbe.g_01375	Prat.g_00919
OG0000780	Prbe.g_01377	Prat.g_00921
OG0000781	Prbe.g_01379	Prat.g_00923
OG0000782	Prbe.g_01380	Prat.g_00924
OG0000783	Prbe.g_01384	Prat.g_00929
OG0000784	Prbe.g_01386	Prat.g_00931
OG0000785	Prbe.g_01387	Prat.g_00932
OG0000786	Prbe.g_01388	Prat.g_00933
OG0000787	Prbe.g_01389	Prat.g_00934
OG0000788	Prbe.g_01395	Prat.g_00939
OG0000789	Prbe.g_01398	Prat.g_00942
OG0000790	Prbe.g_01399	Prat.g_00943
OG0000791	Prbe.g_01402	Prat.g_00946
OG0000792	Prbe.g_01403	Prat.g_00947
OG0000793	Prbe.g_01404	Prat.g_00948
OG0000794	Prbe.g_01407	Prat.g_00951
OG0000795	Prbe.g_01308	Prat.g_00955
OG0000796	Prbe.g_01307	Prat.g_00956
OG0000797	Prbe.g_01305	Prat.g_00957
OG0000798	Prbe.g_01304	Prat.g_00958
OG0000799	Prbe.g_01303	Prat.g_00959
OG0000800	Prbe.g_01302	Prat.g_00960
OG0000801	Prbe.g_01299	Prat.g_00963
OG0000802	Prbe.g_01298	Prat.g_00964
OG0000803	Prbe.g_01296	Prat.g_00966
OG0000804	Prbe.g_01295	Prat.g_00967
OG0000805	Prbe.g_01294	Prat.g_00968
OG0000806	Prbe.g_01292	Prat.g_00970
OG0000807	Prbe.g_01919	Prat.g_01204
OG0000808	Prbe.g_00071	Prat.g_01479
OG0000809	Prbe.g_01597	Prat.g_01197
OG0000810	Prbe.g_00492	Prat.g_01480
OG0000811	Prbe.g_00915	Prat.g_01214
OG0000812	Prbe.g_01591	Prat.g_01199
OG0000813	Prbe.g_01898	Prat.g_00354
OG0000814	Prbe.g_01618	Prat.g_01373
OG0000815	Prbe.g_00374	Prat.g_01211
OG0000816	Prbe.g_00042	Prat.g_01560
OG0000817	Prbe.g_00043	Prat.g_01559
OG0000818	Prbe.g_00060	Prat.g_01175
OG0000819	Prbe.g_01571	Prat.g_01177
OG0000820	Prbe.g_01565	Prat.g_01171
OG0000821	Prbe.g_01563	Prat.g_01169
OG0000822	Prbe.g_01562	Prat.g_01168
OG0000823	Prbe.g_01561	Prat.g_01167
OG0000824	Prbe.g_01560	Prat.g_01166
OG0000825	Prbe.g_01559	Prat.g_01165
OG0000826	Prbe.g_01558	Prat.g_01164
OG0000827	Prbe.g_01557	Prat.g_01163
OG0000828	Prbe.g_01556	Prat.g_01162
OG0000829	Prbe.g_01555	Prat.g_01161
OG0000830	Prbe.g_01553	Prat.g_01159
OG0000831	Prbe.g_01550	Prat.g_01157
OG0000832	Prbe.g_01548	Prat.g_01155
OG0000833	Prbe.g_01547	Prat.g_01154
OG0000834	Prbe.g_01546	Prat.g_01153
OG0000835	Prbe.g_01545	Prat.g_01152
OG0000836	Prbe.g_01544	Prat.g_01151
OG0000837	Prbe.g_01541	Prat.g_01148
OG0000838	Prbe.g_01540	Prat.g_01147
OG0000839	Prbe.g_01539	Prat.g_01146
OG0000840	Prbe.g_01538	Prat.g_01145
OG0000841	Prbe.g_01537	Prat.g_01144
OG0000842	Prbe.g_01535	Prat.g_01142
OG0000843	Prbe.g_01534	Prat.g_01141
OG0000844	Prbe.g_01533	Prat.g_01140
OG0000845	Prbe.g_01532	Prat.g_01139
OG0000846	Prbe.g_01530	Prat.g_01136
OG0000847	Prbe.g_01528	Prat.g_01135
OG0000848	Prbe.g_01527	Prat.g_01134
OG0000849	Prbe.g_01524	Prat.g_01131
OG0000850	Prbe.g_01523	Prat.g_01130
OG0000851	Prbe.g_01521	Prat.g_01128
OG0000852	Prbe.g_01519	Prat.g_01126
OG0000853	Prbe.g_01517	Prat.g_01124
OG0000854	Prbe.g_01515	Prat.g_01123
OG0000855	Prbe.g_01514	Prat.g_01122
OG0000856	Prbe.g_01513	Prat.g_01121
OG0000857	Prbe.g_01512	Prat.g_01120
OG0000858	Prbe.g_01511	Prat.g_01119
OG0000859	Prbe.g_01510	Prat.g_01118
OG0000860	Prbe.g_01509	Prat.g_01117
OG0000861	Prbe.g_01508	Prat.g_01116
OG0000862	Prbe.g_01507	Prat.g_01115
OG0000863	Prbe.g_01506	Prat.g_01114
OG0000864	Prbe.g_01505	Prat.g_01113
OG0000865	Prbe.g_01504	Prat.g_01112
OG0000866	Prbe.g_01503	Prat.g_01111
OG0000867	Prbe.g_01502	Prat.g_01110
OG0000868	Prbe.g_01501	Prat.g_01108
OG0000869	Prbe.g_01499	Prat.g_01106
OG0000870	Prbe.g_01498	Prat.g_01105
OG0000871	Prbe.g_01497	Prat.g_01104
OG0000872	Prbe.g_01496	Prat.g_01103
OG0000873	Prbe.g_01494	Prat.g_01101
OG0000874	Prbe.g_01493	Prat.g_01100
OG0000875	Prbe.g_01492	Prat.g_01099
OG0000876	Prbe.g_01491	Prat.g_01098
OG0000877	Prbe.g_00502	Prat.g_00594
OG0000878	Prbe.g_01128	Prat.g_00626
OG0000879	Prbe.g_00904	Prat.g_01238
OG0000880	Prbe.g_00903	Prat.g_01239
OG0000881	Prbe.g_00902	Prat.g_01240
OG0000882	Prbe.g_00901	Prat.g_01241
OG0000883	Prbe.g_00900	Prat.g_01242
OG0000884	Prbe.g_00898	Prat.g_01244
OG0000885	Prbe.g_00897	Prat.g_01245
OG0000886	Prbe.g_00896	Prat.g_01246
OG0000887	Prbe.g_00895	Prat.g_01247
OG0000888	Prbe.g_00894	Prat.g_01248
OG0000889	Prbe.g_00891	Prat.g_01251
OG0000890	Prbe.g_00890	Prat.g_01252
OG0000891	Prbe.g_00889	Prat.g_01253
OG0000892	Prbe.g_00886	Prat.g_01255
OG0000893	Prbe.g_00885	Prat.g_01256
OG0000894	Prbe.g_00884	Prat.g_01257
OG0000895	Prbe.g_00883	Prat.g_01258
OG0000896	Prbe.g_00882	Prat.g_01259
OG0000897	Prbe.g_00881	Prat.g_01260
OG0000898	Prbe.g_00878	Prat.g_01263
OG0000899	Prbe.g_00877	Prat.g_01264
OG0000900	Prbe.g_00397	Prat.g_01282
OG0000901	Prbe.g_00869	Prat.g_01287
OG0000902	Prbe.g_00634	Prat.g_01471
OG0000903	Prbe.g_01614	Prat.g_01178
OG0000904	Prbe.g_00212	Prat.g_01455
OG0000905	Prbe.g_01592	Prat.g_01200
OG0000906	Prbe.g_01574	Prat.g_01181
OG0000907	Prbe.g_01286	Prat.g_00976
OG0000908	Prbe.g_01611	Prat.g_01228
OG0000909	Prbe.g_00371	Prat.g_01293
OG0000910	Prbe.g_00370	Prat.g_01294
OG0000911	Prbe.g_00369	Prat.g_01295
OG0000912	Prbe.g_00368	Prat.g_01296
OG0000913	Prbe.g_00367	Prat.g_01297
OG0000914	Prbe.g_00366	Prat.g_01298
OG0000915	Prbe.g_00365	Prat.g_01299
OG0000916	Prbe.g_00364	Prat.g_01300
OG0000917	Prbe.g_00363	Prat.g_01301
OG0000918	Prbe.g_00362	Prat.g_01302
OG0000919	Prbe.g_00361	Prat.g_01303
OG0000920	Prbe.g_00360	Prat.g_01304
OG0000921	Prbe.g_00359	Prat.g_01305
OG0000922	Prbe.g_00358	Prat.g_01306
OG0000923	Prbe.g_00357	Prat.g_01307
OG0000924	Prbe.g_00356	Prat.g_01308
OG0000925	Prbe.g_00355	Prat.g_01309
OG0000926	Prbe.g_00792	Prat.g_01769
OG0000927	Prbe.g_00328	Prat.g_01333
OG0000928	Prbe.g_00327	Prat.g_01334
OG0000929	Prbe.g_00326	Prat.g_01335
OG0000930	Prbe.g_00325	Prat.g_01336
OG0000931	Prbe.g_00324	Prat.g_01337
OG0000932	Prbe.g_00322	Prat.g_01339
OG0000933	Prbe.g_00321	Prat.g_01340
OG0000934	Prbe.g_00320	Prat.g_01341
OG0000935	Prbe.g_00319	Prat.g_01342
OG0000936	Prbe.g_00318	Prat.g_01343
OG0000937	Prbe.g_00317	Prat.g_01344
OG0000938	Prbe.g_00316	Prat.g_01345
OG0000939	Prbe.g_00315	Prat.g_01346
OG0000940	Prbe.g_00314	Prat.g_01348
OG0000941	Prbe.g_00313	Prat.g_01350
OG0000942	Prbe.g_00312	Prat.g_01351
OG0000943	Prbe.g_00309	Prat.g_01355
OG0000944	Prbe.g_00308	Prat.g_01356
OG0000945	Prbe.g_00307	Prat.g_01357
OG0000946	Prbe.g_00306	Prat.g_01358
OG0000947	Prbe.g_00305	Prat.g_01359
OG0000948	Prbe.g_00304	Prat.g_01360
OG0000949	Prbe.g_00303	Prat.g_01361
OG0000950	Prbe.g_00302	Prat.g_01362
OG0000951	Prbe.g_00301	Prat.g_01363
OG0000952	Prbe.g_00300	Prat.g_01364
OG0000953	Prbe.g_00299	Prat.g_01365
OG0000954	Prbe.g_00298	Prat.g_01366
OG0000955	Prbe.g_00297	Prat.g_01367
OG0000956	Prbe.g_00296	Prat.g_01368
OG0000957	Prbe.g_00295	Prat.g_01369
OG0000958	Prbe.g_00294	Prat.g_01370
OG0000959	Prbe.g_00293	Prat.g_01371
OG0000960	Prbe.g_00292	Prat.g_01372
OG0000961	Prbe.g_00288	Prat.g_01378
OG0000962	Prbe.g_00287	Prat.g_01379
OG0000963	Prbe.g_00286	Prat.g_01380
OG0000964	Prbe.g_00284	Prat.g_01382
OG0000965	Prbe.g_00283	Prat.g_01383
OG0000966	Prbe.g_00282	Prat.g_01384
OG0000967	Prbe.g_00281	Prat.g_01385
OG0000968	Prbe.g_00280	Prat.g_01386
OG0000969	Prbe.g_00279	Prat.g_01387
OG0000970	Prbe.g_00278	Prat.g_01388
OG0000971	Prbe.g_00277	Prat.g_01389
OG0000972	Prbe.g_00276	Prat.g_01390
OG0000973	Prbe.g_00275	Prat.g_01391
OG0000974	Prbe.g_00273	Prat.g_01393
OG0000975	Prbe.g_00267	Prat.g_01399
OG0000976	Prbe.g_00265	Prat.g_01403
OG0000977	Prbe.g_00263	Prat.g_01405
OG0000978	Prbe.g_00261	Prat.g_01407
OG0000979	Prbe.g_00259	Prat.g_01409
OG0000980	Prbe.g_00258	Prat.g_01410
OG0000981	Prbe.g_00257	Prat.g_01411
OG0000982	Prbe.g_00256	Prat.g_01412
OG0000983	Prbe.g_00254	Prat.g_01414
OG0000984	Prbe.g_00253	Prat.g_01415
OG0000985	Prbe.g_00252	Prat.g_01416
OG0000986	Prbe.g_00251	Prat.g_01417
OG0000987	Prbe.g_00250	Prat.g_01418
OG0000988	Prbe.g_00249	Prat.g_01420
OG0000989	Prbe.g_00248	Prat.g_01421
OG0000990	Prbe.g_00247	Prat.g_01422
OG0000991	Prbe.g_00246	Prat.g_01423
OG0000992	Prbe.g_00245	Prat.g_01424
OG0000993	Prbe.g_00244	Prat.g_01425
OG0000994	Prbe.g_00243	Prat.g_01426
OG0000995	Prbe.g_00242	Prat.g_01427
OG0000996	Prbe.g_00241	Prat.g_01428
OG0000997	Prbe.g_00240	Prat.g_01429
OG0000998	Prbe.g_00239	Prat.g_01430
OG0000999	Prbe.g_00238	Prat.g_01431
OG0001000	Prbe.g_00237	Prat.g_01432
OG0001001	Prbe.g_00235	Prat.g_01434
OG0001002	Prbe.g_00234	Prat.g_01435
OG0001003	Prbe.g_00233	Prat.g_01436
OG0001004	Prbe.g_00232	Prat.g_01437
OG0001005	Prbe.g_00229	Prat.g_01439
OG0001006	Prbe.g_00228	Prat.g_01440
OG0001007	Prbe.g_00227	Prat.g_01441
OG0001008	Prbe.g_00225	Prat.g_01443
OG0001009	Prbe.g_00224	Prat.g_01444
OG0001010	Prbe.g_01042	Prat.g_01502
OG0001011	Prbe.g_00505	Prat.g_01457
OG0001012	Prbe.g_01237	Prat.g_01022
OG0001013	Prbe.g_00992	Prat.g_01585
OG0001014	Prbe.g_00991	Prat.g_01586
OG0001015	Prbe.g_00984	Prat.g_01593
OG0001016	Prbe.g_00983	Prat.g_01594
OG0001017	Prbe.g_00982	Prat.g_01595
OG0001018	Prbe.g_00981	Prat.g_01596
OG0001019	Prbe.g_00979	Prat.g_01598
OG0001020	Prbe.g_00978	Prat.g_01599
OG0001021	Prbe.g_00977	Prat.g_01600
OG0001022	Prbe.g_00976	Prat.g_01601
OG0001023	Prbe.g_00975	Prat.g_01602
OG0001024	Prbe.g_00973	Prat.g_01603
OG0001025	Prbe.g_00972	Prat.g_01604
OG0001026	Prbe.g_00971	Prat.g_01605
OG0001027	Prbe.g_00970	Prat.g_01606
OG0001028	Prbe.g_00969	Prat.g_01607
OG0001029	Prbe.g_00968	Prat.g_01608
OG0001030	Prbe.g_00967	Prat.g_01609
OG0001031	Prbe.g_00966	Prat.g_01610
OG0001032	Prbe.g_00965	Prat.g_01611
OG0001033	Prbe.g_00964	Prat.g_01612
OG0001034	Prbe.g_00963	Prat.g_01613
OG0001035	Prbe.g_00961	Prat.g_01615
OG0001036	Prbe.g_00960	Prat.g_01616
OG0001037	Prbe.g_00959	Prat.g_01617
OG0001038	Prbe.g_00958	Prat.g_01618
OG0001039	Prbe.g_00957	Prat.g_01619
OG0001040	Prbe.g_00956	Prat.g_01621
OG0001041	Prbe.g_00955	Prat.g_01622
OG0001042	Prbe.g_00954	Prat.g_01623
OG0001043	Prbe.g_00953	Prat.g_01624
OG0001044	Prbe.g_00952	Prat.g_01625
OG0001045	Prbe.g_00951	Prat.g_01626
OG0001046	Prbe.g_00950	Prat.g_01627
OG0001047	Prbe.g_00947	Prat.g_01630
OG0001048	Prbe.g_00945	Prat.g_01632
OG0001049	Prbe.g_00944	Prat.g_01633
OG0001050	Prbe.g_00943	Prat.g_01634
OG0001051	Prbe.g_00942	Prat.g_01635
OG0001052	Prbe.g_00941	Prat.g_01636
OG0001053	Prbe.g_00939	Prat.g_01639
OG0001054	Prbe.g_00937	Prat.g_01641
OG0001055	Prbe.g_00936	Prat.g_01642
OG0001056	Prbe.g_00935	Prat.g_01643
OG0001057	Prbe.g_00934	Prat.g_01644
OG0001058	Prbe.g_00933	Prat.g_01645
OG0001059	Prbe.g_00932	Prat.g_01646
OG0001060	Prbe.g_00931	Prat.g_01647
OG0001061	Prbe.g_00930	Prat.g_01648
OG0001062	Prbe.g_00929	Prat.g_01649
OG0001063	Prbe.g_00928	Prat.g_01650
OG0001064	Prbe.g_00926	Prat.g_01652
OG0001065	Prbe.g_00922	Prat.g_01655
OG0001066	Prbe.g_00920	Prat.g_01657
OG0001067	Prbe.g_00919	Prat.g_01658
OG0001068	Prbe.g_01112	Prat.g_01661
OG0001069	Prbe.g_01111	Prat.g_01662
OG0001070	Prbe.g_01110	Prat.g_01663
OG0001071	Prbe.g_01109	Prat.g_01664
OG0001072	Prbe.g_01108	Prat.g_01665
OG0001073	Prbe.g_01107	Prat.g_01666
OG0001074	Prbe.g_01106	Prat.g_01667
OG0001075	Prbe.g_01105	Prat.g_01668
OG0001076	Prbe.g_01104	Prat.g_01669
OG0001077	Prbe.g_01103	Prat.g_01670
OG0001078	Prbe.g_01102	Prat.g_01671
OG0001079	Prbe.g_01101	Prat.g_01672
OG0001080	Prbe.g_01100	Prat.g_01673
OG0001081	Prbe.g_01096	Prat.g_01677
OG0001082	Prbe.g_01095	Prat.g_01678
OG0001083	Prbe.g_01092	Prat.g_01682
OG0001084	Prbe.g_01093	Prat.g_01680
OG0001085	Prbe.g_01094	Prat.g_01679
OG0001086	Prbe.g_01097	Prat.g_01676
OG0001087	Prbe.g_01098	Prat.g_01675
OG0001088	Prbe.g_01099	Prat.g_01674
OG0001089	Prbe.g_01089	Prat.g_01684
OG0001090	Prbe.g_01087	Prat.g_01686
OG0001091	Prbe.g_01086	Prat.g_01687
OG0001092	Prbe.g_01085	Prat.g_01688
OG0001093	Prbe.g_01084	Prat.g_01689
OG0001094	Prbe.g_01083	Prat.g_01690
OG0001095	Prbe.g_01082	Prat.g_01691
OG0001096	Prbe.g_01081	Prat.g_01692
OG0001097	Prbe.g_01080	Prat.g_01693
OG0001098	Prbe.g_01079	Prat.g_01694
OG0001099	Prbe.g_01078	Prat.g_01695
OG0001100	Prbe.g_00867	Prat.g_01696
OG0001101	Prbe.g_00866	Prat.g_01697
OG0001102	Prbe.g_00865	Prat.g_01698
OG0001103	Prbe.g_00864	Prat.g_01699
OG0001104	Prbe.g_00863	Prat.g_01700
OG0001105	Prbe.g_00862	Prat.g_01701
OG0001106	Prbe.g_00861	Prat.g_01702
OG0001107	Prbe.g_00860	Prat.g_01703
OG0001108	Prbe.g_00859	Prat.g_01704
OG0001109	Prbe.g_00858	Prat.g_01705
OG0001110	Prbe.g_00857	Prat.g_01706
OG0001111	Prbe.g_00856	Prat.g_01707
OG0001112	Prbe.g_00855	Prat.g_01708
OG0001113	Prbe.g_00854	Prat.g_01709
