Orthogroup	Prbe	Pram
OG0000554	Prbe.g_01489	Pram.g_01079
OG0000555	Prbe.g_01488	Pram.g_01078
OG0000556	Prbe.g_01487	Pram.g_01077
OG0000557	Prbe.g_01486	Pram.g_01076
OG0000558	Prbe.g_01485	Pram.g_01075
OG0000559	Prbe.g_01484	Pram.g_01074
OG0000560	Prbe.g_01482	Pram.g_01073
OG0000561	Prbe.g_01481	Pram.g_01072
OG0000562	Prbe.g_01479	Pram.g_01070
OG0000563	Prbe.g_01478	Pram.g_01069
OG0000564	Prbe.g_01477	Pram.g_01068
OG0000565	Prbe.g_01476	Pram.g_01067
OG0000566	Prbe.g_01475	Pram.g_01066
OG0000567	Prbe.g_01474	Pram.g_01065
OG0000568	Prbe.g_01473	Pram.g_01064
OG0000569	Prbe.g_01472	Pram.g_01063
OG0000570	Prbe.g_01471	Pram.g_01062
OG0000571	Prbe.g_01470	Pram.g_01061
OG0000572	Prbe.g_01469	Pram.g_01060
OG0000573	Prbe.g_01466	Pram.g_01057
OG0000574	Prbe.g_01465	Pram.g_01056
OG0000575	Prbe.g_01464	Pram.g_01055
OG0000576	Prbe.g_01463	Pram.g_01054
OG0000577	Prbe.g_01462	Pram.g_01053
OG0000578	Prbe.g_01461	Pram.g_01052
OG0000579	Prbe.g_01460	Pram.g_01051
OG0000580	Prbe.g_01459	Pram.g_01050
OG0000581	Prbe.g_01458	Pram.g_01049
OG0000582	Prbe.g_01457	Pram.g_01048
OG0000583	Prbe.g_01456	Pram.g_01047
OG0000584	Prbe.g_01454	Pram.g_01045
OG0000585	Prbe.g_01453	Pram.g_01044
OG0000586	Prbe.g_01451	Pram.g_01042
OG0000587	Prbe.g_01450	Pram.g_01041
OG0000588	Prbe.g_00444	Pram.g_00760
OG0000589	Prbe.g_00445	Pram.g_00761
OG0000590	Prbe.g_00447	Pram.g_00763
OG0000591	Prbe.g_00453	Pram.g_00769
OG0000592	Prbe.g_00454	Pram.g_00770
OG0000593	Prbe.g_00455	Pram.g_00771
OG0000594	Prbe.g_00458	Pram.g_00774
OG0000595	Prbe.g_00459	Pram.g_00775
OG0000596	Prbe.g_00460	Pram.g_00776
OG0000597	Prbe.g_00462	Pram.g_00778
OG0000598	Prbe.g_00463	Pram.g_00779
OG0000599	Prbe.g_00464	Pram.g_00780
OG0000600	Prbe.g_00465	Pram.g_00781
OG0000601	Prbe.g_00468	Pram.g_00784
OG0000602	Prbe.g_01199	Pram.g_00785
OG0000603	Prbe.g_01200	Pram.g_00786
OG0000604	Prbe.g_01203	Pram.g_00789
OG0000605	Prbe.g_01204	Pram.g_00790
OG0000606	Prbe.g_01205	Pram.g_00791
OG0000607	Prbe.g_01207	Pram.g_00793
OG0000608	Prbe.g_01209	Pram.g_00795
OG0000609	Prbe.g_01197	Pram.g_01927
OG0000610	Prbe.g_00403	Pram.g_00720
OG0000611	Prbe.g_01215	Pram.g_00802
OG0000612	Prbe.g_01216	Pram.g_00803
OG0000613	Prbe.g_01437	Pram.g_01027
OG0000614	Prbe.g_01436	Pram.g_01026
OG0000615	Prbe.g_01434	Pram.g_01024
OG0000616	Prbe.g_01433	Pram.g_01023
OG0000617	Prbe.g_01432	Pram.g_01022
OG0000618	Prbe.g_01431	Pram.g_01021
OG0000619	Prbe.g_01430	Pram.g_01020
OG0000620	Prbe.g_01429	Pram.g_01019
OG0000621	Prbe.g_01428	Pram.g_01018
OG0000622	Prbe.g_01427	Pram.g_01017
OG0000623	Prbe.g_01426	Pram.g_01016
OG0000624	Prbe.g_01424	Pram.g_01014
OG0000625	Prbe.g_01423	Pram.g_01013
OG0000626	Prbe.g_01422	Pram.g_01012
OG0000627	Prbe.g_01421	Pram.g_01011
OG0000628	Prbe.g_01420	Pram.g_01010
OG0000629	Prbe.g_01419	Pram.g_01008
OG0000630	Prbe.g_01418	Pram.g_01007
OG0000631	Prbe.g_01416	Pram.g_01005
OG0000632	Prbe.g_01415	Pram.g_01004
OG0000633	Prbe.g_00055	Pram.g_01539
OG0000634	Prbe.g_00909	Pram.g_01534
OG0000635	Prbe.g_00487	Pram.g_00935
OG0000636	Prbe.g_00488	Pram.g_00934
OG0000637	Prbe.g_00489	Pram.g_00933
OG0000638	Prbe.g_01889	Pram.g_00325
OG0000639	Prbe.g_01317	Pram.g_00908
OG0000640	Prbe.g_01321	Pram.g_00911
OG0000641	Prbe.g_01323	Pram.g_00913
OG0000642	Prbe.g_01324	Pram.g_00914
OG0000643	Prbe.g_01325	Pram.g_00915
OG0000644	Prbe.g_01438	Pram.g_01028
OG0000645	Prbe.g_01217	Pram.g_00804
OG0000646	Prbe.g_01218	Pram.g_00805
OG0000647	Prbe.g_01219	Pram.g_00806
OG0000648	Prbe.g_01221	Pram.g_00808
OG0000649	Prbe.g_01222	Pram.g_00809
OG0000650	Prbe.g_01223	Pram.g_00810
OG0000651	Prbe.g_01224	Pram.g_00811
OG0000652	Prbe.g_01225	Pram.g_00812
OG0000653	Prbe.g_01226	Pram.g_00813
OG0000654	Prbe.g_01228	Pram.g_00815
OG0000655	Prbe.g_01230	Pram.g_00817
OG0000656	Prbe.g_01231	Pram.g_00818
OG0000657	Prbe.g_01232	Pram.g_00819
OG0000658	Prbe.g_01233	Pram.g_00820
OG0000659	Prbe.g_01234	Pram.g_00821
OG0000660	Prbe.g_01235	Pram.g_00822
OG0000661	Prbe.g_01236	Pram.g_00823
OG0000662	Prbe.g_01238	Pram.g_00825
OG0000663	Prbe.g_01239	Pram.g_00826
OG0000664	Prbe.g_01240	Pram.g_00827
OG0000665	Prbe.g_01241	Pram.g_00828
OG0000666	Prbe.g_01242	Pram.g_00829
OG0000667	Prbe.g_01243	Pram.g_00830
OG0000668	Prbe.g_01244	Pram.g_00831
OG0000669	Prbe.g_01246	Pram.g_00833
OG0000670	Prbe.g_01247	Pram.g_00834
OG0000671	Prbe.g_01248	Pram.g_00835
OG0000672	Prbe.g_01249	Pram.g_00836
OG0000673	Prbe.g_01250	Pram.g_00837
OG0000674	Prbe.g_01251	Pram.g_00838
OG0000675	Prbe.g_01253	Pram.g_00839
OG0000676	Prbe.g_01254	Pram.g_00840
OG0000677	Prbe.g_01257	Pram.g_00843
OG0000678	Prbe.g_01259	Pram.g_00845
OG0000679	Prbe.g_01261	Pram.g_00847
OG0000680	Prbe.g_01262	Pram.g_00848
OG0000681	Prbe.g_01263	Pram.g_00849
OG0000682	Prbe.g_01264	Pram.g_00850
OG0000683	Prbe.g_01266	Pram.g_00852
OG0000684	Prbe.g_01267	Pram.g_00853
OG0000685	Prbe.g_01268	Pram.g_00854
OG0000686	Prbe.g_01269	Pram.g_00855
OG0000687	Prbe.g_01270	Pram.g_00857
OG0000688	Prbe.g_01271	Pram.g_00858
OG0000689	Prbe.g_01272	Pram.g_00859
OG0000690	Prbe.g_01273	Pram.g_00860
OG0000691	Prbe.g_01274	Pram.g_00861
OG0000692	Prbe.g_01278	Pram.g_00865
OG0000693	Prbe.g_01279	Pram.g_00866
OG0000694	Prbe.g_01280	Pram.g_00867
OG0000695	Prbe.g_01281	Pram.g_00868
OG0000696	Prbe.g_01282	Pram.g_00870
OG0000697	Prbe.g_01284	Pram.g_00872
OG0000698	Prbe.g_01288	Pram.g_00876
OG0000699	Prbe.g_01289	Pram.g_00877
OG0000700	Prbe.g_00105	Pram.g_00713
OG0000701	Prbe.g_00110	Pram.g_00717
OG0000702	Prbe.g_00406	Pram.g_00724
OG0000703	Prbe.g_00408	Pram.g_00726
OG0000704	Prbe.g_00409	Pram.g_00727
OG0000705	Prbe.g_00411	Pram.g_00728
OG0000706	Prbe.g_00412	Pram.g_00729
OG0000707	Prbe.g_00414	Pram.g_00731
OG0000708	Prbe.g_00415	Pram.g_00732
OG0000709	Prbe.g_00417	Pram.g_00734
OG0000710	Prbe.g_00418	Pram.g_00735
OG0000711	Prbe.g_00419	Pram.g_00736
OG0000712	Prbe.g_00420	Pram.g_00737
OG0000713	Prbe.g_00421	Pram.g_00738
OG0000714	Prbe.g_00423	Pram.g_00740
OG0000715	Prbe.g_00424	Pram.g_00741
OG0000716	Prbe.g_00426	Pram.g_00743
OG0000717	Prbe.g_00427	Pram.g_00744
OG0000718	Prbe.g_00428	Pram.g_00745
OG0000719	Prbe.g_00430	Pram.g_00747
OG0000720	Prbe.g_00431	Pram.g_00748
OG0000721	Prbe.g_00434	Pram.g_00751
OG0000722	Prbe.g_00435	Pram.g_00752
OG0000723	Prbe.g_00436	Pram.g_00753
OG0000724	Prbe.g_00438	Pram.g_00754
OG0000725	Prbe.g_00439	Pram.g_00755
OG0000726	Prbe.g_00440	Pram.g_00756
OG0000727	Prbe.g_00441	Pram.g_00757
OG0000728	Prbe.g_00442	Pram.g_00758
OG0000729	Prbe.g_00443	Pram.g_00759
OG0000730	Prbe.g_01448	Pram.g_01038
OG0000731	Prbe.g_01446	Pram.g_01036
OG0000732	Prbe.g_01445	Pram.g_01035
OG0000733	Prbe.g_01444	Pram.g_01034
OG0000734	Prbe.g_01443	Pram.g_01033
OG0000735	Prbe.g_01441	Pram.g_01031
OG0000736	Prbe.g_01440	Pram.g_01030
OG0000737	Prbe.g_01439	Pram.g_01029
OG0000738	Prbe.g_01326	Pram.g_00916
OG0000739	Prbe.g_01327	Pram.g_00917
OG0000740	Prbe.g_01328	Pram.g_00918
OG0000741	Prbe.g_01329	Pram.g_00919
OG0000742	Prbe.g_01331	Pram.g_00921
OG0000743	Prbe.g_01332	Pram.g_00922
OG0000744	Prbe.g_01333	Pram.g_00923
OG0000745	Prbe.g_01334	Pram.g_00924
OG0000746	Prbe.g_01335	Pram.g_00925
OG0000747	Prbe.g_01336	Pram.g_00926
OG0000748	Prbe.g_01337	Pram.g_00927
OG0000749	Prbe.g_01338	Pram.g_00928
OG0000750	Prbe.g_01340	Pram.g_00930
OG0000751	Prbe.g_01341	Pram.g_00931
OG0000752	Prbe.g_01400	Pram.g_00988
OG0000753	Prbe.g_01343	Pram.g_00936
OG0000754	Prbe.g_01344	Pram.g_00937
OG0000755	Prbe.g_01345	Pram.g_00938
OG0000756	Prbe.g_01347	Pram.g_00940
OG0000757	Prbe.g_01348	Pram.g_00941
OG0000758	Prbe.g_01349	Pram.g_00942
OG0000759	Prbe.g_01351	Pram.g_00944
OG0000760	Prbe.g_01352	Pram.g_00945
OG0000761	Prbe.g_01353	Pram.g_00946
OG0000762	Prbe.g_01355	Pram.g_00948
OG0000763	Prbe.g_01356	Pram.g_00949
OG0000764	Prbe.g_01357	Pram.g_00950
OG0000765	Prbe.g_01358	Pram.g_00951
OG0000766	Prbe.g_01359	Pram.g_00952
OG0000767	Prbe.g_01361	Pram.g_00954
OG0000768	Prbe.g_01362	Pram.g_00955
OG0000769	Prbe.g_01363	Pram.g_00956
OG0000770	Prbe.g_01364	Pram.g_00957
OG0000771	Prbe.g_01365	Pram.g_00958
OG0000772	Prbe.g_01615	Pram.g_01199
OG0000773	Prbe.g_01367	Pram.g_00959
OG0000774	Prbe.g_01368	Pram.g_00960
OG0000775	Prbe.g_01369	Pram.g_00961
OG0000776	Prbe.g_01372	Pram.g_00963
OG0000777	Prbe.g_01373	Pram.g_00964
OG0000778	Prbe.g_01374	Pram.g_00965
OG0000779	Prbe.g_01375	Pram.g_00966
OG0000780	Prbe.g_01377	Pram.g_00968
OG0000781	Prbe.g_01379	Pram.g_00970
OG0000782	Prbe.g_01380	Pram.g_00971
OG0000783	Prbe.g_01384	Pram.g_00973
OG0000784	Prbe.g_01386	Pram.g_00975
OG0000785	Prbe.g_01387	Pram.g_00976
OG0000786	Prbe.g_01388	Pram.g_00977
OG0000787	Prbe.g_01389	Pram.g_00978
OG0000788	Prbe.g_01395	Pram.g_00983
OG0000789	Prbe.g_01398	Pram.g_00986
OG0000790	Prbe.g_01399	Pram.g_00987
OG0000791	Prbe.g_01402	Pram.g_00990
OG0000792	Prbe.g_01403	Pram.g_00991
OG0000793	Prbe.g_01404	Pram.g_00992
OG0000794	Prbe.g_01407	Pram.g_00995
OG0000795	Prbe.g_01308	Pram.g_00899
OG0000796	Prbe.g_01307	Pram.g_00898
OG0000797	Prbe.g_01305	Pram.g_00896
OG0000798	Prbe.g_01304	Pram.g_00895
OG0000799	Prbe.g_01303	Pram.g_00894
OG0000800	Prbe.g_01302	Pram.g_00893
OG0000801	Prbe.g_01299	Pram.g_00890
OG0000802	Prbe.g_01298	Pram.g_00889
OG0000803	Prbe.g_01296	Pram.g_00887
OG0000804	Prbe.g_01295	Pram.g_00886
OG0000805	Prbe.g_01294	Pram.g_00885
OG0000806	Prbe.g_01292	Pram.g_00883
OG0000807	Prbe.g_01919	Pram.g_00356
OG0000808	Prbe.g_00071	Pram.g_00683
OG0000809	Prbe.g_01597	Pram.g_01188
OG0000810	Prbe.g_00492	Pram.g_00579
OG0000811	Prbe.g_00915	Pram.g_01208
OG0000812	Prbe.g_01591	Pram.g_01182
OG0000813	Prbe.g_01898	Pram.g_00335
OG0000814	Prbe.g_01618	Pram.g_01201
OG0000815	Prbe.g_00374	Pram.g_01469
OG0000816	Prbe.g_00042	Pram.g_01547
OG0000817	Prbe.g_00043	Pram.g_01548
OG0000818	Prbe.g_00060	Pram.g_00690
OG0000819	Prbe.g_01571	Pram.g_01162
OG0000820	Prbe.g_01565	Pram.g_01156
OG0000821	Prbe.g_01563	Pram.g_01154
OG0000822	Prbe.g_01562	Pram.g_01153
OG0000823	Prbe.g_01561	Pram.g_01152
OG0000824	Prbe.g_01560	Pram.g_01151
OG0000825	Prbe.g_01559	Pram.g_01150
OG0000826	Prbe.g_01558	Pram.g_01149
OG0000827	Prbe.g_01557	Pram.g_01148
OG0000828	Prbe.g_01556	Pram.g_01147
OG0000829	Prbe.g_01555	Pram.g_01146
OG0000830	Prbe.g_01553	Pram.g_01144
OG0000831	Prbe.g_01550	Pram.g_01141
OG0000832	Prbe.g_01548	Pram.g_01139
OG0000833	Prbe.g_01547	Pram.g_01137
OG0000834	Prbe.g_01546	Pram.g_01136
OG0000835	Prbe.g_01545	Pram.g_01135
OG0000836	Prbe.g_01544	Pram.g_01134
OG0000837	Prbe.g_01541	Pram.g_01131
OG0000838	Prbe.g_01540	Pram.g_01130
OG0000839	Prbe.g_01539	Pram.g_01129
OG0000840	Prbe.g_01538	Pram.g_01128
OG0000841	Prbe.g_01537	Pram.g_01127
OG0000842	Prbe.g_01535	Pram.g_01125
OG0000843	Prbe.g_01534	Pram.g_01124
OG0000844	Prbe.g_01533	Pram.g_01123
OG0000845	Prbe.g_01532	Pram.g_01122
OG0000846	Prbe.g_01530	Pram.g_01119
OG0000847	Prbe.g_01528	Pram.g_01118
OG0000848	Prbe.g_01527	Pram.g_01117
OG0000849	Prbe.g_01524	Pram.g_01114
OG0000850	Prbe.g_01523	Pram.g_01113
OG0000851	Prbe.g_01521	Pram.g_01111
OG0000852	Prbe.g_01519	Pram.g_01109
OG0000853	Prbe.g_01517	Pram.g_01107
OG0000854	Prbe.g_01515	Pram.g_01105
OG0000855	Prbe.g_01514	Pram.g_01104
OG0000856	Prbe.g_01513	Pram.g_01103
OG0000857	Prbe.g_01512	Pram.g_01102
OG0000858	Prbe.g_01511	Pram.g_01101
OG0000859	Prbe.g_01510	Pram.g_01100
OG0000860	Prbe.g_01509	Pram.g_01099
OG0000861	Prbe.g_01508	Pram.g_01098
OG0000862	Prbe.g_01507	Pram.g_01097
OG0000863	Prbe.g_01506	Pram.g_01096
OG0000864	Prbe.g_01505	Pram.g_01095
OG0000865	Prbe.g_01504	Pram.g_01094
OG0000866	Prbe.g_01503	Pram.g_01093
OG0000867	Prbe.g_01502	Pram.g_01092
OG0000868	Prbe.g_01501	Pram.g_01091
OG0000869	Prbe.g_01499	Pram.g_01089
OG0000870	Prbe.g_01498	Pram.g_01088
OG0000871	Prbe.g_01497	Pram.g_01087
OG0000872	Prbe.g_01496	Pram.g_01086
OG0000873	Prbe.g_01494	Pram.g_01084
OG0000874	Prbe.g_01493	Pram.g_01083
OG0000875	Prbe.g_01492	Pram.g_01082
OG0000876	Prbe.g_01491	Pram.g_01081
OG0000877	Prbe.g_00502	Pram.g_00570
OG0000878	Prbe.g_01128	Pram.g_01569
OG0000879	Prbe.g_00904	Pram.g_01219
OG0000880	Prbe.g_00903	Pram.g_01220
OG0000881	Prbe.g_00902	Pram.g_01221
OG0000882	Prbe.g_00901	Pram.g_01222
OG0000883	Prbe.g_00900	Pram.g_01223
OG0000884	Prbe.g_00898	Pram.g_01225
OG0000885	Prbe.g_00897	Pram.g_01226
OG0000886	Prbe.g_00896	Pram.g_01227
OG0000887	Prbe.g_00895	Pram.g_01228
OG0000888	Prbe.g_00894	Pram.g_01229
OG0000889	Prbe.g_00891	Pram.g_01232
OG0000890	Prbe.g_00890	Pram.g_01233
OG0000891	Prbe.g_00889	Pram.g_01234
OG0000892	Prbe.g_00886	Pram.g_01236
OG0000893	Prbe.g_00885	Pram.g_01237
OG0000894	Prbe.g_00884	Pram.g_01238
OG0000895	Prbe.g_00883	Pram.g_01239
OG0000896	Prbe.g_00882	Pram.g_01240
OG0000897	Prbe.g_00881	Pram.g_01241
OG0000898	Prbe.g_00878	Pram.g_01244
OG0000899	Prbe.g_00877	Pram.g_01245
OG0000900	Prbe.g_00397	Pram.g_01478
OG0000901	Prbe.g_00869	Pram.g_01475
OG0000902	Prbe.g_00634	Pram.g_01271
OG0000903	Prbe.g_01614	Pram.g_01198
OG0000904	Prbe.g_00212	Pram.g_01281
OG0000905	Prbe.g_01592	Pram.g_01183
OG0000906	Prbe.g_01574	Pram.g_01165
OG0000907	Prbe.g_01286	Pram.g_00874
OG0000908	Prbe.g_01611	Pram.g_01542
OG0000909	Prbe.g_00371	Pram.g_01466
OG0000910	Prbe.g_00370	Pram.g_01465
OG0000911	Prbe.g_00369	Pram.g_01464
OG0000912	Prbe.g_00368	Pram.g_01463
OG0000913	Prbe.g_00367	Pram.g_01462
OG0000914	Prbe.g_00366	Pram.g_01461
OG0000915	Prbe.g_00365	Pram.g_01460
OG0000916	Prbe.g_00364	Pram.g_01458
OG0000917	Prbe.g_00363	Pram.g_01457
OG0000918	Prbe.g_00362	Pram.g_01456
OG0000919	Prbe.g_00361	Pram.g_01455
OG0000920	Prbe.g_00360	Pram.g_01454
OG0000921	Prbe.g_00359	Pram.g_01453
OG0000922	Prbe.g_00358	Pram.g_01452
OG0000923	Prbe.g_00357	Pram.g_01451
OG0000924	Prbe.g_00356	Pram.g_01450
OG0000925	Prbe.g_00355	Pram.g_01449
OG0000926	Prbe.g_00792	Pram.g_01815
OG0000927	Prbe.g_00328	Pram.g_01398
OG0000928	Prbe.g_00327	Pram.g_01397
OG0000929	Prbe.g_00326	Pram.g_01396
OG0000930	Prbe.g_00325	Pram.g_01395
OG0000931	Prbe.g_00324	Pram.g_01394
OG0000932	Prbe.g_00322	Pram.g_01392
OG0000933	Prbe.g_00321	Pram.g_01391
OG0000934	Prbe.g_00320	Pram.g_01390
OG0000935	Prbe.g_00319	Pram.g_01389
OG0000936	Prbe.g_00318	Pram.g_01388
OG0000937	Prbe.g_00317	Pram.g_01387
OG0000938	Prbe.g_00316	Pram.g_01386
OG0000939	Prbe.g_00315	Pram.g_01385
OG0000940	Prbe.g_00314	Pram.g_01384
OG0000941	Prbe.g_00313	Pram.g_01383
OG0000942	Prbe.g_00312	Pram.g_01382
OG0000943	Prbe.g_00309	Pram.g_01376
OG0000944	Prbe.g_00308	Pram.g_01375
OG0000945	Prbe.g_00307	Pram.g_01374
OG0000946	Prbe.g_00306	Pram.g_01373
OG0000947	Prbe.g_00305	Pram.g_01372
OG0000948	Prbe.g_00304	Pram.g_01371
OG0000949	Prbe.g_00303	Pram.g_01370
OG0000950	Prbe.g_00302	Pram.g_01369
OG0000951	Prbe.g_00301	Pram.g_01368
OG0000952	Prbe.g_00300	Pram.g_01367
OG0000953	Prbe.g_00299	Pram.g_01366
OG0000954	Prbe.g_00298	Pram.g_01365
OG0000955	Prbe.g_00297	Pram.g_01364
OG0000956	Prbe.g_00296	Pram.g_01363
OG0000957	Prbe.g_00295	Pram.g_01362
OG0000958	Prbe.g_00294	Pram.g_01361
OG0000959	Prbe.g_00293	Pram.g_01360
OG0000960	Prbe.g_00292	Pram.g_01359
OG0000961	Prbe.g_00288	Pram.g_01355
OG0000962	Prbe.g_00287	Pram.g_01354
OG0000963	Prbe.g_00286	Pram.g_01353
OG0000964	Prbe.g_00284	Pram.g_01351
OG0000965	Prbe.g_00283	Pram.g_01350
OG0000966	Prbe.g_00282	Pram.g_01349
OG0000967	Prbe.g_00281	Pram.g_01348
OG0000968	Prbe.g_00280	Pram.g_01347
OG0000969	Prbe.g_00279	Pram.g_01346
OG0000970	Prbe.g_00278	Pram.g_01345
OG0000971	Prbe.g_00277	Pram.g_01344
OG0000972	Prbe.g_00276	Pram.g_01343
OG0000973	Prbe.g_00275	Pram.g_01342
OG0000974	Prbe.g_00273	Pram.g_01340
OG0000975	Prbe.g_00267	Pram.g_01333
OG0000976	Prbe.g_00265	Pram.g_01331
OG0000977	Prbe.g_00263	Pram.g_01330
OG0000978	Prbe.g_00261	Pram.g_01328
OG0000979	Prbe.g_00259	Pram.g_01326
OG0000980	Prbe.g_00258	Pram.g_01325
OG0000981	Prbe.g_00257	Pram.g_01324
OG0000982	Prbe.g_00256	Pram.g_01323
OG0000983	Prbe.g_00254	Pram.g_01321
OG0000984	Prbe.g_00253	Pram.g_01320
OG0000985	Prbe.g_00252	Pram.g_01319
OG0000986	Prbe.g_00251	Pram.g_01318
OG0000987	Prbe.g_00250	Pram.g_01317
OG0000988	Prbe.g_00249	Pram.g_01315
OG0000989	Prbe.g_00248	Pram.g_01314
OG0000990	Prbe.g_00247	Pram.g_01313
OG0000991	Prbe.g_00246	Pram.g_01312
OG0000992	Prbe.g_00245	Pram.g_01311
OG0000993	Prbe.g_00244	Pram.g_01310
OG0000994	Prbe.g_00243	Pram.g_01309
OG0000995	Prbe.g_00242	Pram.g_01308
OG0000996	Prbe.g_00241	Pram.g_01307
OG0000997	Prbe.g_00240	Pram.g_01306
OG0000998	Prbe.g_00239	Pram.g_01305
OG0000999	Prbe.g_00238	Pram.g_01304
OG0001000	Prbe.g_00237	Pram.g_01303
OG0001001	Prbe.g_00235	Pram.g_01301
OG0001002	Prbe.g_00234	Pram.g_01300
OG0001003	Prbe.g_00233	Pram.g_01299
OG0001004	Prbe.g_00232	Pram.g_01298
OG0001005	Prbe.g_00229	Pram.g_01296
OG0001006	Prbe.g_00228	Pram.g_01295
OG0001007	Prbe.g_00227	Pram.g_01294
OG0001008	Prbe.g_00225	Pram.g_01292
OG0001009	Prbe.g_00224	Pram.g_01291
OG0001010	Prbe.g_01042	Pram.g_01577
OG0001011	Prbe.g_00505	Pram.g_00567
OG0001012	Prbe.g_01237	Pram.g_00824
OG0001013	Prbe.g_00992	Pram.g_01625
OG0001014	Prbe.g_00991	Pram.g_01626
OG0001015	Prbe.g_00984	Pram.g_01633
OG0001016	Prbe.g_00983	Pram.g_01634
OG0001017	Prbe.g_00982	Pram.g_01635
OG0001018	Prbe.g_00981	Pram.g_01636
OG0001019	Prbe.g_00979	Pram.g_01638
OG0001020	Prbe.g_00978	Pram.g_01639
OG0001021	Prbe.g_00977	Pram.g_01640
OG0001022	Prbe.g_00976	Pram.g_01641
OG0001023	Prbe.g_00975	Pram.g_01642
OG0001024	Prbe.g_00973	Pram.g_01644
OG0001025	Prbe.g_00972	Pram.g_01645
OG0001026	Prbe.g_00971	Pram.g_01646
OG0001027	Prbe.g_00970	Pram.g_01647
OG0001028	Prbe.g_00969	Pram.g_01648
OG0001029	Prbe.g_00968	Pram.g_01649
OG0001030	Prbe.g_00967	Pram.g_01650
OG0001031	Prbe.g_00966	Pram.g_01651
OG0001032	Prbe.g_00965	Pram.g_01652
OG0001033	Prbe.g_00964	Pram.g_01653
OG0001034	Prbe.g_00963	Pram.g_01654
OG0001035	Prbe.g_00961	Pram.g_01656
OG0001036	Prbe.g_00960	Pram.g_01657
OG0001037	Prbe.g_00959	Pram.g_01658
OG0001038	Prbe.g_00958	Pram.g_01659
OG0001039	Prbe.g_00957	Pram.g_01660
OG0001040	Prbe.g_00956	Pram.g_01662
OG0001041	Prbe.g_00955	Pram.g_01663
OG0001042	Prbe.g_00954	Pram.g_01664
OG0001043	Prbe.g_00953	Pram.g_01665
OG0001044	Prbe.g_00952	Pram.g_01666
OG0001045	Prbe.g_00951	Pram.g_01667
OG0001046	Prbe.g_00950	Pram.g_01668
OG0001047	Prbe.g_00947	Pram.g_01671
OG0001048	Prbe.g_00945	Pram.g_01673
OG0001049	Prbe.g_00944	Pram.g_01674
OG0001050	Prbe.g_00943	Pram.g_01675
OG0001051	Prbe.g_00942	Pram.g_01676
OG0001052	Prbe.g_00941	Pram.g_01677
OG0001053	Prbe.g_00939	Pram.g_01679
OG0001054	Prbe.g_00937	Pram.g_01681
OG0001055	Prbe.g_00936	Pram.g_01682
OG0001056	Prbe.g_00935	Pram.g_01683
OG0001057	Prbe.g_00934	Pram.g_01684
OG0001058	Prbe.g_00933	Pram.g_01685
OG0001059	Prbe.g_00932	Pram.g_01686
OG0001060	Prbe.g_00931	Pram.g_01687
OG0001061	Prbe.g_00930	Pram.g_01688
OG0001062	Prbe.g_00929	Pram.g_01689
OG0001063	Prbe.g_00928	Pram.g_01690
OG0001064	Prbe.g_00926	Pram.g_01691
OG0001065	Prbe.g_00922	Pram.g_01695
OG0001066	Prbe.g_00920	Pram.g_01697
OG0001067	Prbe.g_00919	Pram.g_01698
OG0001068	Prbe.g_01112	Pram.g_01701
OG0001069	Prbe.g_01111	Pram.g_01702
OG0001070	Prbe.g_01110	Pram.g_01703
OG0001071	Prbe.g_01109	Pram.g_01704
OG0001072	Prbe.g_01108	Pram.g_01705
OG0001073	Prbe.g_01107	Pram.g_01706
OG0001074	Prbe.g_01106	Pram.g_01707
OG0001075	Prbe.g_01105	Pram.g_01708
OG0001076	Prbe.g_01104	Pram.g_01709
OG0001077	Prbe.g_01103	Pram.g_01710
OG0001078	Prbe.g_01102	Pram.g_01711
OG0001079	Prbe.g_01101	Pram.g_01712
OG0001080	Prbe.g_01100	Pram.g_01713
OG0001081	Prbe.g_01096	Pram.g_01717
OG0001082	Prbe.g_01095	Pram.g_01718
OG0001083	Prbe.g_01092	Pram.g_01722
OG0001084	Prbe.g_01093	Pram.g_01720
OG0001085	Prbe.g_01094	Pram.g_01719
OG0001086	Prbe.g_01097	Pram.g_01716
OG0001087	Prbe.g_01098	Pram.g_01715
OG0001088	Prbe.g_01099	Pram.g_01714
OG0001089	Prbe.g_01089	Pram.g_01727
OG0001090	Prbe.g_01087	Pram.g_01729
OG0001091	Prbe.g_01086	Pram.g_01730
OG0001092	Prbe.g_01085	Pram.g_01731
OG0001093	Prbe.g_01084	Pram.g_01732
OG0001094	Prbe.g_01083	Pram.g_01733
OG0001095	Prbe.g_01082	Pram.g_01734
OG0001096	Prbe.g_01081	Pram.g_01735
OG0001097	Prbe.g_01080	Pram.g_01736
OG0001098	Prbe.g_01079	Pram.g_01737
OG0001099	Prbe.g_01078	Pram.g_01738
OG0001100	Prbe.g_00867	Pram.g_01739
OG0001101	Prbe.g_00866	Pram.g_01740
OG0001102	Prbe.g_00865	Pram.g_01741
OG0001103	Prbe.g_00864	Pram.g_01742
OG0001104	Prbe.g_00863	Pram.g_01743
OG0001105	Prbe.g_00862	Pram.g_01744
OG0001106	Prbe.g_00861	Pram.g_01745
OG0001107	Prbe.g_00860	Pram.g_01746
OG0001108	Prbe.g_00859	Pram.g_01747
OG0001109	Prbe.g_00858	Pram.g_01748
OG0001110	Prbe.g_00857	Pram.g_01749
OG0001111	Prbe.g_00856	Pram.g_01750
OG0001112	Prbe.g_00855	Pram.g_01751
