Orthogroup	Prbe	Prad
OG0000561	Prbe.g_01481	Prad.g_01428
OG0000562	Prbe.g_01479	Prad.g_01429
OG0000563	Prbe.g_01478	Prad.g_01430
OG0000564	Prbe.g_01477	Prad.g_01431
OG0000565	Prbe.g_01476	Prad.g_01432
OG0000566	Prbe.g_01475	Prad.g_01433
OG0000567	Prbe.g_01474	Prad.g_01219
OG0000568	Prbe.g_01473	Prad.g_01220
OG0000569	Prbe.g_01472	Prad.g_01221
OG0000570	Prbe.g_01471	Prad.g_01222
OG0000571	Prbe.g_01470	Prad.g_01223
OG0000572	Prbe.g_01469	Prad.g_01224
OG0000573	Prbe.g_01466	Prad.g_01227
OG0000574	Prbe.g_01465	Prad.g_01228
OG0000575	Prbe.g_01464	Prad.g_01229
OG0000576	Prbe.g_01463	Prad.g_01230
OG0000577	Prbe.g_01462	Prad.g_01231
OG0000578	Prbe.g_01461	Prad.g_01232
OG0000579	Prbe.g_01460	Prad.g_01233
OG0000580	Prbe.g_01459	Prad.g_01234
OG0000581	Prbe.g_01458	Prad.g_01235
OG0000582	Prbe.g_01457	Prad.g_01236
OG0000583	Prbe.g_01456	Prad.g_01237
OG0000584	Prbe.g_01454	Prad.g_01238
OG0000585	Prbe.g_01453	Prad.g_01239
OG0000586	Prbe.g_01451	Prad.g_01241
OG0000587	Prbe.g_01450	Prad.g_01242
OG0000588	Prbe.g_00444	Prad.g_01244
OG0000589	Prbe.g_00445	Prad.g_01245
OG0000590	Prbe.g_00447	Prad.g_01247
OG0000591	Prbe.g_00453	Prad.g_01253
OG0000592	Prbe.g_00454	Prad.g_01254
OG0000593	Prbe.g_00455	Prad.g_01255
OG0000594	Prbe.g_00458	Prad.g_01257
OG0000595	Prbe.g_00459	Prad.g_01258
OG0000596	Prbe.g_00460	Prad.g_01259
OG0000597	Prbe.g_00462	Prad.g_01261
OG0000598	Prbe.g_00463	Prad.g_01262
OG0000599	Prbe.g_00464	Prad.g_01263
OG0000600	Prbe.g_00465	Prad.g_01264
OG0000601	Prbe.g_00468	Prad.g_01266
OG0000602	Prbe.g_01199	Prad.g_01267
OG0000603	Prbe.g_01200	Prad.g_01268
OG0000604	Prbe.g_01203	Prad.g_01269
OG0000605	Prbe.g_01204	Prad.g_01270
OG0000606	Prbe.g_01205	Prad.g_01271
OG0000607	Prbe.g_01207	Prad.g_01273
OG0000608	Prbe.g_01209	Prad.g_01274
OG0000609	Prbe.g_01197	Prad.g_01278
OG0000610	Prbe.g_00403	Prad.g_01279
OG0000611	Prbe.g_01215	Prad.g_01050
OG0000612	Prbe.g_01216	Prad.g_01051
OG0000613	Prbe.g_01437	Prad.g_01052
OG0000614	Prbe.g_01436	Prad.g_01053
OG0000615	Prbe.g_01434	Prad.g_01055
OG0000616	Prbe.g_01433	Prad.g_01056
OG0000617	Prbe.g_01432	Prad.g_01057
OG0000618	Prbe.g_01431	Prad.g_01058
OG0000619	Prbe.g_01430	Prad.g_01059
OG0000620	Prbe.g_01429	Prad.g_01060
OG0000621	Prbe.g_01428	Prad.g_01061
OG0000622	Prbe.g_01427	Prad.g_01062
OG0000623	Prbe.g_01426	Prad.g_01063
OG0000624	Prbe.g_01424	Prad.g_01064
OG0000625	Prbe.g_01423	Prad.g_01065
OG0000626	Prbe.g_01422	Prad.g_01066
OG0000627	Prbe.g_01421	Prad.g_01067
OG0000628	Prbe.g_01420	Prad.g_01068
OG0000629	Prbe.g_01419	Prad.g_01069
OG0000630	Prbe.g_01418	Prad.g_01070
OG0000631	Prbe.g_01416	Prad.g_01072
OG0000632	Prbe.g_01415	Prad.g_01088
OG0000633	Prbe.g_00055	Prad.g_01092
OG0000634	Prbe.g_00909	Prad.g_01107
OG0000635	Prbe.g_00487	Prad.g_01109
OG0000636	Prbe.g_00488	Prad.g_01110
OG0000637	Prbe.g_00489	Prad.g_01111
OG0000638	Prbe.g_01889	Prad.g_01123
OG0000639	Prbe.g_01317	Prad.g_01132
OG0000640	Prbe.g_01321	Prad.g_01134
OG0000641	Prbe.g_01323	Prad.g_01137
OG0000642	Prbe.g_01324	Prad.g_01138
OG0000643	Prbe.g_01325	Prad.g_01139
OG0000644	Prbe.g_01438	Prad.g_01140
OG0000645	Prbe.g_01217	Prad.g_01141
OG0000646	Prbe.g_01218	Prad.g_01142
OG0000647	Prbe.g_01219	Prad.g_01143
OG0000648	Prbe.g_01221	Prad.g_01145
OG0000649	Prbe.g_01222	Prad.g_01146
OG0000650	Prbe.g_01223	Prad.g_01147
OG0000651	Prbe.g_01224	Prad.g_01148
OG0000652	Prbe.g_01225	Prad.g_01149
OG0000653	Prbe.g_01226	Prad.g_01150
OG0000654	Prbe.g_01228	Prad.g_01152
OG0000655	Prbe.g_01230	Prad.g_01154
OG0000656	Prbe.g_01231	Prad.g_01155
OG0000657	Prbe.g_01232	Prad.g_01156
OG0000658	Prbe.g_01233	Prad.g_01157
OG0000659	Prbe.g_01234	Prad.g_01158
OG0000660	Prbe.g_01235	Prad.g_01159
OG0000661	Prbe.g_01236	Prad.g_01160
OG0000662	Prbe.g_01238	Prad.g_01161
OG0000663	Prbe.g_01239	Prad.g_01162
OG0000664	Prbe.g_01240	Prad.g_01163
OG0000665	Prbe.g_01241	Prad.g_01164
OG0000666	Prbe.g_01242	Prad.g_01165
OG0000667	Prbe.g_01243	Prad.g_01166
OG0000668	Prbe.g_01244	Prad.g_01167
OG0000669	Prbe.g_01246	Prad.g_01169
OG0000670	Prbe.g_01247	Prad.g_01170
OG0000671	Prbe.g_01248	Prad.g_01171
OG0000672	Prbe.g_01249	Prad.g_01172
OG0000673	Prbe.g_01250	Prad.g_01173
OG0000674	Prbe.g_01251	Prad.g_01174
OG0000675	Prbe.g_01253	Prad.g_01176
OG0000676	Prbe.g_01254	Prad.g_01177
OG0000677	Prbe.g_01257	Prad.g_01180
OG0000678	Prbe.g_01259	Prad.g_01182
OG0000679	Prbe.g_01261	Prad.g_01183
OG0000680	Prbe.g_01262	Prad.g_01184
OG0000681	Prbe.g_01263	Prad.g_01185
OG0000682	Prbe.g_01264	Prad.g_00308
OG0000683	Prbe.g_01266	Prad.g_00306
OG0000684	Prbe.g_01267	Prad.g_00305
OG0000685	Prbe.g_01268	Prad.g_00304
OG0000686	Prbe.g_01269	Prad.g_00303
OG0000687	Prbe.g_01270	Prad.g_00302
OG0000688	Prbe.g_01271	Prad.g_00301
OG0000689	Prbe.g_01272	Prad.g_00300
OG0000690	Prbe.g_01273	Prad.g_00299
OG0000691	Prbe.g_01274	Prad.g_00298
OG0000692	Prbe.g_01278	Prad.g_00296
OG0000693	Prbe.g_01279	Prad.g_00295
OG0000694	Prbe.g_01280	Prad.g_00294
OG0000695	Prbe.g_01281	Prad.g_00293
OG0000696	Prbe.g_01282	Prad.g_00292
OG0000697	Prbe.g_01284	Prad.g_00290
OG0000698	Prbe.g_01288	Prad.g_00288
OG0000699	Prbe.g_01289	Prad.g_00287
OG0000700	Prbe.g_00105	Prad.g_00260
OG0000701	Prbe.g_00110	Prad.g_00256
OG0000702	Prbe.g_00406	Prad.g_00253
OG0000703	Prbe.g_00408	Prad.g_00252
OG0000704	Prbe.g_00409	Prad.g_00251
OG0000705	Prbe.g_00411	Prad.g_00250
OG0000706	Prbe.g_00412	Prad.g_00249
OG0000707	Prbe.g_00414	Prad.g_00248
OG0000708	Prbe.g_00415	Prad.g_00247
OG0000709	Prbe.g_00417	Prad.g_00245
OG0000710	Prbe.g_00418	Prad.g_00244
OG0000711	Prbe.g_00419	Prad.g_00243
OG0000712	Prbe.g_00420	Prad.g_00242
OG0000713	Prbe.g_00421	Prad.g_00241
OG0000714	Prbe.g_00423	Prad.g_00239
OG0000715	Prbe.g_00424	Prad.g_00238
OG0000716	Prbe.g_00426	Prad.g_00236
OG0000717	Prbe.g_00427	Prad.g_00235
OG0000718	Prbe.g_00428	Prad.g_00234
OG0000719	Prbe.g_00430	Prad.g_00232
OG0000720	Prbe.g_00431	Prad.g_00231
OG0000721	Prbe.g_00434	Prad.g_00228
OG0000722	Prbe.g_00435	Prad.g_00227
OG0000723	Prbe.g_00436	Prad.g_00226
OG0000724	Prbe.g_00438	Prad.g_00224
OG0000725	Prbe.g_00439	Prad.g_00223
OG0000726	Prbe.g_00440	Prad.g_00222
OG0000727	Prbe.g_00441	Prad.g_00221
OG0000728	Prbe.g_00442	Prad.g_00220
OG0000729	Prbe.g_00443	Prad.g_00219
OG0000730	Prbe.g_01448	Prad.g_00218
OG0000731	Prbe.g_01446	Prad.g_00217
OG0000732	Prbe.g_01445	Prad.g_00216
OG0000733	Prbe.g_01444	Prad.g_00215
OG0000734	Prbe.g_01443	Prad.g_00214
OG0000735	Prbe.g_01441	Prad.g_00212
OG0000736	Prbe.g_01440	Prad.g_00211
OG0000737	Prbe.g_01439	Prad.g_00210
OG0000738	Prbe.g_01326	Prad.g_00209
OG0000739	Prbe.g_01327	Prad.g_00208
OG0000740	Prbe.g_01328	Prad.g_00207
OG0000741	Prbe.g_01329	Prad.g_00206
OG0000742	Prbe.g_01331	Prad.g_00204
OG0000743	Prbe.g_01332	Prad.g_00203
OG0000744	Prbe.g_01333	Prad.g_00202
OG0000745	Prbe.g_01334	Prad.g_00201
OG0000746	Prbe.g_01335	Prad.g_00200
OG0000747	Prbe.g_01336	Prad.g_00199
OG0000748	Prbe.g_01337	Prad.g_00198
OG0000749	Prbe.g_01338	Prad.g_00197
OG0000750	Prbe.g_01340	Prad.g_00196
OG0000751	Prbe.g_01341	Prad.g_00195
OG0000752	Prbe.g_01400	Prad.g_00194
OG0000753	Prbe.g_01343	Prad.g_00192
OG0000754	Prbe.g_01344	Prad.g_00191
OG0000755	Prbe.g_01345	Prad.g_00190
OG0000756	Prbe.g_01347	Prad.g_00189
OG0000757	Prbe.g_01348	Prad.g_00188
OG0000758	Prbe.g_01349	Prad.g_00187
OG0000759	Prbe.g_01351	Prad.g_00185
OG0000760	Prbe.g_01352	Prad.g_00184
OG0000761	Prbe.g_01353	Prad.g_00183
OG0000762	Prbe.g_01355	Prad.g_00181
OG0000763	Prbe.g_01356	Prad.g_00180
OG0000764	Prbe.g_01357	Prad.g_00179
OG0000765	Prbe.g_01358	Prad.g_00178
OG0000766	Prbe.g_01359	Prad.g_00177
OG0000767	Prbe.g_01361	Prad.g_00175
OG0000768	Prbe.g_01362	Prad.g_00174
OG0000769	Prbe.g_01363	Prad.g_00173
OG0000770	Prbe.g_01364	Prad.g_00172
OG0000771	Prbe.g_01365	Prad.g_00171
OG0000772	Prbe.g_01615	Prad.g_00170
OG0000773	Prbe.g_01367	Prad.g_00169
OG0000774	Prbe.g_01368	Prad.g_00168
OG0000775	Prbe.g_01369	Prad.g_00167
OG0000776	Prbe.g_01372	Prad.g_00165
OG0000777	Prbe.g_01373	Prad.g_00163
OG0000778	Prbe.g_01374	Prad.g_00162
OG0000779	Prbe.g_01375	Prad.g_00161
OG0000780	Prbe.g_01377	Prad.g_00159
OG0000781	Prbe.g_01379	Prad.g_00157
OG0000782	Prbe.g_01380	Prad.g_00156
OG0000783	Prbe.g_01384	Prad.g_00144
OG0000784	Prbe.g_01386	Prad.g_00142
OG0000785	Prbe.g_01387	Prad.g_00141
OG0000786	Prbe.g_01388	Prad.g_00140
OG0000787	Prbe.g_01389	Prad.g_00139
OG0000788	Prbe.g_01395	Prad.g_00135
OG0000789	Prbe.g_01398	Prad.g_01039
OG0000790	Prbe.g_01399	Prad.g_01038
OG0000791	Prbe.g_01402	Prad.g_01037
OG0000792	Prbe.g_01403	Prad.g_01036
OG0000793	Prbe.g_01404	Prad.g_01035
OG0000794	Prbe.g_01407	Prad.g_01033
OG0000795	Prbe.g_01308	Prad.g_01030
OG0000796	Prbe.g_01307	Prad.g_01029
OG0000797	Prbe.g_01305	Prad.g_01026
OG0000798	Prbe.g_01304	Prad.g_01025
OG0000799	Prbe.g_01303	Prad.g_01024
OG0000800	Prbe.g_01302	Prad.g_01023
OG0000801	Prbe.g_01299	Prad.g_01020
OG0000802	Prbe.g_01298	Prad.g_01019
OG0000803	Prbe.g_01296	Prad.g_01017
OG0000804	Prbe.g_01295	Prad.g_01016
OG0000805	Prbe.g_01294	Prad.g_01015
OG0000806	Prbe.g_01292	Prad.g_01013
OG0000807	Prbe.g_01919	Prad.g_00990
OG0000808	Prbe.g_00071	Prad.g_00981
OG0000809	Prbe.g_01597	Prad.g_00978
OG0000810	Prbe.g_00492	Prad.g_00977
OG0000811	Prbe.g_00915	Prad.g_00970
OG0000812	Prbe.g_01591	Prad.g_00635
OG0000813	Prbe.g_01898	Prad.g_00639
OG0000814	Prbe.g_01618	Prad.g_00641
OG0000815	Prbe.g_00374	Prad.g_00655
OG0000816	Prbe.g_00042	Prad.g_01988
OG0000817	Prbe.g_00043	Prad.g_01987
OG0000818	Prbe.g_00060	Prad.g_01522
OG0000819	Prbe.g_01571	Prad.g_01515
OG0000820	Prbe.g_01565	Prad.g_01511
OG0000821	Prbe.g_01563	Prad.g_01509
OG0000822	Prbe.g_01562	Prad.g_01508
OG0000823	Prbe.g_01561	Prad.g_01507
OG0000824	Prbe.g_01560	Prad.g_01506
OG0000825	Prbe.g_01559	Prad.g_01505
OG0000826	Prbe.g_01558	Prad.g_01504
OG0000827	Prbe.g_01557	Prad.g_01503
OG0000828	Prbe.g_01556	Prad.g_01502
OG0000829	Prbe.g_01555	Prad.g_01501
OG0000830	Prbe.g_01553	Prad.g_01500
OG0000831	Prbe.g_01550	Prad.g_01497
OG0000832	Prbe.g_01548	Prad.g_01495
OG0000833	Prbe.g_01547	Prad.g_01494
OG0000834	Prbe.g_01546	Prad.g_01493
OG0000835	Prbe.g_01545	Prad.g_01492
OG0000836	Prbe.g_01544	Prad.g_01491
OG0000837	Prbe.g_01541	Prad.g_01489
OG0000838	Prbe.g_01540	Prad.g_01488
OG0000839	Prbe.g_01539	Prad.g_01487
OG0000840	Prbe.g_01538	Prad.g_01486
OG0000841	Prbe.g_01537	Prad.g_01485
OG0000842	Prbe.g_01535	Prad.g_01484
OG0000843	Prbe.g_01534	Prad.g_01483
OG0000844	Prbe.g_01533	Prad.g_01482
OG0000845	Prbe.g_01532	Prad.g_01481
OG0000846	Prbe.g_01530	Prad.g_01478
OG0000847	Prbe.g_01528	Prad.g_01476
OG0000848	Prbe.g_01527	Prad.g_01475
OG0000849	Prbe.g_01524	Prad.g_01474
OG0000850	Prbe.g_01523	Prad.g_01473
OG0000851	Prbe.g_01521	Prad.g_01472
OG0000852	Prbe.g_01519	Prad.g_01469
OG0000853	Prbe.g_01517	Prad.g_01468
OG0000854	Prbe.g_01515	Prad.g_01466
OG0000855	Prbe.g_01514	Prad.g_01465
OG0000856	Prbe.g_01513	Prad.g_01464
OG0000857	Prbe.g_01512	Prad.g_01463
OG0000858	Prbe.g_01511	Prad.g_01462
OG0000859	Prbe.g_01510	Prad.g_01461
OG0000860	Prbe.g_01509	Prad.g_01460
OG0000861	Prbe.g_01508	Prad.g_01459
OG0000862	Prbe.g_01507	Prad.g_01458
OG0000863	Prbe.g_01506	Prad.g_01457
OG0000864	Prbe.g_01505	Prad.g_01456
OG0000865	Prbe.g_01504	Prad.g_01455
OG0000866	Prbe.g_01503	Prad.g_01454
OG0000867	Prbe.g_01502	Prad.g_01453
OG0000868	Prbe.g_01501	Prad.g_01452
OG0000869	Prbe.g_01499	Prad.g_01450
OG0000870	Prbe.g_01498	Prad.g_01449
OG0000871	Prbe.g_01497	Prad.g_01447
OG0000872	Prbe.g_01496	Prad.g_01446
OG0000873	Prbe.g_01494	Prad.g_01444
OG0000874	Prbe.g_01493	Prad.g_01443
OG0000875	Prbe.g_01492	Prad.g_01442
OG0000876	Prbe.g_01491	Prad.g_01441
OG0000877	Prbe.g_00502	Prad.g_01439
OG0000878	Prbe.g_01128	Prad.g_00341
OG0000879	Prbe.g_00904	Prad.g_00359
OG0000880	Prbe.g_00903	Prad.g_00360
OG0000881	Prbe.g_00902	Prad.g_00361
OG0000882	Prbe.g_00901	Prad.g_00362
OG0000883	Prbe.g_00900	Prad.g_00363
OG0000884	Prbe.g_00898	Prad.g_00365
OG0000885	Prbe.g_00897	Prad.g_00366
OG0000886	Prbe.g_00896	Prad.g_00631
OG0000887	Prbe.g_00895	Prad.g_00630
OG0000888	Prbe.g_00894	Prad.g_00629
OG0000889	Prbe.g_00891	Prad.g_00626
OG0000890	Prbe.g_00890	Prad.g_00625
OG0000891	Prbe.g_00889	Prad.g_00624
OG0000892	Prbe.g_00886	Prad.g_00622
OG0000893	Prbe.g_00885	Prad.g_00621
OG0000894	Prbe.g_00884	Prad.g_00620
OG0000895	Prbe.g_00883	Prad.g_00619
OG0000896	Prbe.g_00882	Prad.g_00618
OG0000897	Prbe.g_00881	Prad.g_00617
OG0000898	Prbe.g_00878	Prad.g_00615
OG0000899	Prbe.g_00877	Prad.g_00614
OG0000900	Prbe.g_00397	Prad.g_00612
OG0000901	Prbe.g_00869	Prad.g_00608
OG0000902	Prbe.g_00634	Prad.g_00607
OG0000903	Prbe.g_01614	Prad.g_00606
OG0000904	Prbe.g_00212	Prad.g_00604
OG0000905	Prbe.g_01592	Prad.g_00602
OG0000906	Prbe.g_01574	Prad.g_00600
OG0000907	Prbe.g_01286	Prad.g_00599
OG0000908	Prbe.g_01611	Prad.g_00596
OG0000909	Prbe.g_00371	Prad.g_00592
OG0000910	Prbe.g_00370	Prad.g_00591
OG0000911	Prbe.g_00369	Prad.g_00590
OG0000912	Prbe.g_00368	Prad.g_00589
OG0000913	Prbe.g_00367	Prad.g_00588
OG0000914	Prbe.g_00366	Prad.g_00587
OG0000915	Prbe.g_00365	Prad.g_00586
OG0000916	Prbe.g_00364	Prad.g_00585
OG0000917	Prbe.g_00363	Prad.g_00584
OG0000918	Prbe.g_00362	Prad.g_00583
OG0000919	Prbe.g_00361	Prad.g_00582
OG0000920	Prbe.g_00360	Prad.g_00581
OG0000921	Prbe.g_00359	Prad.g_00580
OG0000922	Prbe.g_00358	Prad.g_00579
OG0000923	Prbe.g_00357	Prad.g_00578
OG0000924	Prbe.g_00356	Prad.g_00577
OG0000925	Prbe.g_00355	Prad.g_00576
OG0000926	Prbe.g_00792	Prad.g_00567
OG0000927	Prbe.g_00328	Prad.g_00533
OG0000928	Prbe.g_00327	Prad.g_00532
OG0000929	Prbe.g_00326	Prad.g_00531
OG0000930	Prbe.g_00325	Prad.g_00530
OG0000931	Prbe.g_00324	Prad.g_00529
OG0000932	Prbe.g_00322	Prad.g_00527
OG0000933	Prbe.g_00321	Prad.g_00526
OG0000934	Prbe.g_00320	Prad.g_00525
OG0000935	Prbe.g_00319	Prad.g_00524
OG0000936	Prbe.g_00318	Prad.g_00523
OG0000937	Prbe.g_00317	Prad.g_00522
OG0000938	Prbe.g_00316	Prad.g_00521
OG0000939	Prbe.g_00315	Prad.g_00520
OG0000940	Prbe.g_00314	Prad.g_00519
OG0000941	Prbe.g_00313	Prad.g_00517
OG0000942	Prbe.g_00312	Prad.g_00516
OG0000943	Prbe.g_00309	Prad.g_00513
OG0000944	Prbe.g_00308	Prad.g_00512
OG0000945	Prbe.g_00307	Prad.g_00511
OG0000946	Prbe.g_00306	Prad.g_00510
OG0000947	Prbe.g_00305	Prad.g_00509
OG0000948	Prbe.g_00304	Prad.g_00508
OG0000949	Prbe.g_00303	Prad.g_00507
OG0000950	Prbe.g_00302	Prad.g_00506
OG0000951	Prbe.g_00301	Prad.g_00505
OG0000952	Prbe.g_00300	Prad.g_00504
OG0000953	Prbe.g_00299	Prad.g_00503
OG0000954	Prbe.g_00298	Prad.g_00502
OG0000955	Prbe.g_00297	Prad.g_00501
OG0000956	Prbe.g_00296	Prad.g_00500
OG0000957	Prbe.g_00295	Prad.g_00499
OG0000958	Prbe.g_00294	Prad.g_00498
OG0000959	Prbe.g_00293	Prad.g_00497
OG0000960	Prbe.g_00292	Prad.g_00496
OG0000961	Prbe.g_00288	Prad.g_00491
OG0000962	Prbe.g_00287	Prad.g_00490
OG0000963	Prbe.g_00286	Prad.g_00489
OG0000964	Prbe.g_00284	Prad.g_00487
OG0000965	Prbe.g_00283	Prad.g_00486
OG0000966	Prbe.g_00282	Prad.g_00485
OG0000967	Prbe.g_00281	Prad.g_00484
OG0000968	Prbe.g_00280	Prad.g_00483
OG0000969	Prbe.g_00279	Prad.g_00482
OG0000970	Prbe.g_00278	Prad.g_00481
OG0000971	Prbe.g_00277	Prad.g_00480
OG0000972	Prbe.g_00276	Prad.g_00479
OG0000973	Prbe.g_00275	Prad.g_00478
OG0000974	Prbe.g_00273	Prad.g_00476
OG0000975	Prbe.g_00267	Prad.g_00473
OG0000976	Prbe.g_00265	Prad.g_00471
OG0000977	Prbe.g_00263	Prad.g_00470
OG0000978	Prbe.g_00261	Prad.g_00469
OG0000979	Prbe.g_00259	Prad.g_00467
OG0000980	Prbe.g_00258	Prad.g_00466
OG0000981	Prbe.g_00257	Prad.g_00465
OG0000982	Prbe.g_00256	Prad.g_00464
OG0000983	Prbe.g_00254	Prad.g_00462
OG0000984	Prbe.g_00253	Prad.g_00461
OG0000985	Prbe.g_00252	Prad.g_00460
OG0000986	Prbe.g_00251	Prad.g_00459
OG0000987	Prbe.g_00250	Prad.g_00458
OG0000988	Prbe.g_00249	Prad.g_00457
OG0000989	Prbe.g_00248	Prad.g_00456
OG0000990	Prbe.g_00247	Prad.g_00455
OG0000991	Prbe.g_00246	Prad.g_00454
OG0000992	Prbe.g_00245	Prad.g_00453
OG0000993	Prbe.g_00244	Prad.g_00452
OG0000994	Prbe.g_00243	Prad.g_00451
OG0000995	Prbe.g_00242	Prad.g_00450
OG0000996	Prbe.g_00241	Prad.g_00449
OG0000997	Prbe.g_00240	Prad.g_00448
OG0000998	Prbe.g_00239	Prad.g_00447
OG0000999	Prbe.g_00238	Prad.g_00446
OG0001000	Prbe.g_00237	Prad.g_00445
OG0001001	Prbe.g_00235	Prad.g_00443
OG0001002	Prbe.g_00234	Prad.g_00442
OG0001003	Prbe.g_00233	Prad.g_00441
OG0001004	Prbe.g_00232	Prad.g_00440
OG0001005	Prbe.g_00229	Prad.g_00439
OG0001006	Prbe.g_00228	Prad.g_00438
OG0001007	Prbe.g_00227	Prad.g_00437
OG0001008	Prbe.g_00225	Prad.g_00435
OG0001009	Prbe.g_00224	Prad.g_00434
OG0001010	Prbe.g_01042	Prad.g_00426
OG0001011	Prbe.g_00505	Prad.g_00419
OG0001012	Prbe.g_01237	Prad.g_00388
OG0001013	Prbe.g_00992	Prad.g_00947
OG0001014	Prbe.g_00991	Prad.g_00946
OG0001015	Prbe.g_00984	Prad.g_00940
OG0001016	Prbe.g_00983	Prad.g_00939
OG0001017	Prbe.g_00982	Prad.g_00938
OG0001018	Prbe.g_00981	Prad.g_00937
OG0001019	Prbe.g_00979	Prad.g_00935
OG0001020	Prbe.g_00978	Prad.g_00934
OG0001021	Prbe.g_00977	Prad.g_00933
OG0001022	Prbe.g_00976	Prad.g_00932
OG0001023	Prbe.g_00975	Prad.g_00931
OG0001024	Prbe.g_00973	Prad.g_00930
OG0001025	Prbe.g_00972	Prad.g_00929
OG0001026	Prbe.g_00971	Prad.g_00927
OG0001027	Prbe.g_00970	Prad.g_00926
OG0001028	Prbe.g_00969	Prad.g_00925
OG0001029	Prbe.g_00968	Prad.g_00924
OG0001030	Prbe.g_00967	Prad.g_00923
OG0001031	Prbe.g_00966	Prad.g_00922
OG0001032	Prbe.g_00965	Prad.g_00921
OG0001033	Prbe.g_00964	Prad.g_00920
OG0001034	Prbe.g_00963	Prad.g_00919
OG0001035	Prbe.g_00961	Prad.g_00917
OG0001036	Prbe.g_00960	Prad.g_00916
OG0001037	Prbe.g_00959	Prad.g_00915
OG0001038	Prbe.g_00958	Prad.g_00914
OG0001039	Prbe.g_00957	Prad.g_00913
OG0001040	Prbe.g_00956	Prad.g_00912
OG0001041	Prbe.g_00955	Prad.g_00911
OG0001042	Prbe.g_00954	Prad.g_00910
OG0001043	Prbe.g_00953	Prad.g_00909
OG0001044	Prbe.g_00952	Prad.g_00908
OG0001045	Prbe.g_00951	Prad.g_00907
OG0001046	Prbe.g_00950	Prad.g_00906
OG0001047	Prbe.g_00947	Prad.g_00903
OG0001048	Prbe.g_00945	Prad.g_00901
OG0001049	Prbe.g_00944	Prad.g_00900
OG0001050	Prbe.g_00943	Prad.g_00899
OG0001051	Prbe.g_00942	Prad.g_00898
OG0001052	Prbe.g_00941	Prad.g_00897
OG0001053	Prbe.g_00939	Prad.g_00895
OG0001054	Prbe.g_00937	Prad.g_00893
OG0001055	Prbe.g_00936	Prad.g_00892
OG0001056	Prbe.g_00935	Prad.g_00891
OG0001057	Prbe.g_00934	Prad.g_00890
OG0001058	Prbe.g_00933	Prad.g_00889
OG0001059	Prbe.g_00932	Prad.g_00888
OG0001060	Prbe.g_00931	Prad.g_00887
OG0001061	Prbe.g_00930	Prad.g_00886
OG0001062	Prbe.g_00929	Prad.g_00885
OG0001063	Prbe.g_00928	Prad.g_00884
OG0001064	Prbe.g_00926	Prad.g_00882
OG0001065	Prbe.g_00922	Prad.g_00879
OG0001066	Prbe.g_00920	Prad.g_00878
OG0001067	Prbe.g_00919	Prad.g_00877
OG0001068	Prbe.g_01112	Prad.g_00875
OG0001069	Prbe.g_01111	Prad.g_00874
OG0001070	Prbe.g_01110	Prad.g_00873
OG0001071	Prbe.g_01109	Prad.g_00872
OG0001072	Prbe.g_01108	Prad.g_00871
OG0001073	Prbe.g_01107	Prad.g_00870
OG0001074	Prbe.g_01106	Prad.g_00869
OG0001075	Prbe.g_01105	Prad.g_00868
OG0001076	Prbe.g_01104	Prad.g_00867
OG0001077	Prbe.g_01103	Prad.g_00866
OG0001078	Prbe.g_01102	Prad.g_00865
OG0001079	Prbe.g_01101	Prad.g_00864
OG0001080	Prbe.g_01100	Prad.g_00863
OG0001081	Prbe.g_01096	Prad.g_00860
OG0001082	Prbe.g_01095	Prad.g_00859
OG0001083	Prbe.g_01092	Prad.g_00858
OG0001084	Prbe.g_01093	Prad.g_00856
OG0001085	Prbe.g_01094	Prad.g_00855
OG0001086	Prbe.g_01097	Prad.g_00854
OG0001087	Prbe.g_01098	Prad.g_00853
OG0001088	Prbe.g_01099	Prad.g_00852
OG0001089	Prbe.g_01089	Prad.g_00849
OG0001090	Prbe.g_01087	Prad.g_00847
OG0001091	Prbe.g_01086	Prad.g_00846
OG0001092	Prbe.g_01085	Prad.g_00845
OG0001093	Prbe.g_01084	Prad.g_00844
OG0001094	Prbe.g_01083	Prad.g_00843
OG0001095	Prbe.g_01082	Prad.g_00842
OG0001096	Prbe.g_01081	Prad.g_00841
OG0001097	Prbe.g_01080	Prad.g_00840
OG0001098	Prbe.g_01079	Prad.g_00839
OG0001099	Prbe.g_01078	Prad.g_00838
OG0001100	Prbe.g_00867	Prad.g_00837
OG0001101	Prbe.g_00866	Prad.g_00836
OG0001102	Prbe.g_00865	Prad.g_00835
OG0001103	Prbe.g_00864	Prad.g_00834
OG0001104	Prbe.g_00863	Prad.g_00833
OG0001105	Prbe.g_00862	Prad.g_00832
OG0001106	Prbe.g_00861	Prad.g_00831
OG0001107	Prbe.g_00860	Prad.g_00830
OG0001108	Prbe.g_00859	Prad.g_00829
OG0001109	Prbe.g_00858	Prad.g_00828
OG0001110	Prbe.g_00857	Prad.g_00827
OG0001111	Prbe.g_00856	Prad.g_00826
OG0001112	Prbe.g_00855	Prad.g_00825
OG0001113	Prbe.g_00854	Prad.g_00824
OG0001114	Prbe.g_00853	Prad.g_00823
OG0001115	Prbe.g_00852	Prad.g_00822
OG0001116	Prbe.g_00851	Prad.g_00821
OG0001117	Prbe.g_00850	Prad.g_00820
OG0001118	Prbe.g_00849	Prad.g_00819
OG0001119	Prbe.g_00848	Prad.g_00818
